occ_root,theta_root,theta_root_alt,expiry,date,right,right_v3,strike,strike_v3,strike_v2,n_trades,n_legs,n_order_fills,first_fill_ts_et,last_fill_ts_et
SPXW,SPXW,SPX,20260827,20260827,P,put,7675.0,7675.000,7675000,2,2,2,2026-08-27 10:09:05,2026-08-27 15:48:04
SPXW,SPXW,SPX,20260827,20260827,P,put,7680.0,7680.000,7680000,1,1,0,,
SPXW,SPXW,SPX,20260827,20260827,C,call,7700.0,7700.000,7700000,1,1,1,2026-08-27 09:32:30,2026-08-27 09:32:30
SPXW,SPXW,SPX,20260827,20260827,C,call,7705.0,7705.000,7705000,1,1,1,2026-08-27 10:11:09,2026-08-27 10:11:09
SPXW,SPXW,SPX,20260827,20260827,P,put,7705.0,7705.000,7705000,1,1,0,,
SPXW,SPXW,SPX,20260827,20260827,C,call,7725.0,7725.000,7725000,1,1,1,2026-08-27 10:10:12,2026-08-27 10:10:12
SPXW,SPXW,SPX,20260827,20260827,C,call,7730.0,7730.000,7730000,1,1,2,2026-08-27 10:06:47,2026-08-27 10:11:08
SPXW,SPXW,SPX,20260827,20260827,C,call,7750.0,7750.000,7750000,2,2,1,2026-08-27 10:10:00,2026-08-27 10:10:00
SPXW,SPXW,SPX,20260827,20260827,C,call,7775.0,7775.000,7775000,1,1,0,,
SPXW,SPXW,SPX,20260828,20260828,P,put,7635.0,7635.000,7635000,1,1,0,,
SPXW,SPXW,SPX,20260828,20260828,P,put,7640.0,7640.000,7640000,1,1,0,,
SPXW,SPXW,SPX,20260828,20260828,P,put,7660.0,7660.000,7660000,1,1,0,,
SPXW,SPXW,SPX,20260828,20260828,P,put,7665.0,7665.000,7665000,1,1,0,,
SPXW,SPXW,SPX,20260828,20260828,P,put,7675.0,7675.000,7675000,1,1,0,,
SPXW,SPXW,SPX,20260828,20260828,P,put,7700.0,7700.000,7700000,1,1,0,,
SPXW,SPXW,SPX,20260828,20260828,P,put,7705.0,7705.000,7705000,1,1,0,,
SPXW,SPXW,SPX,20260828,20260828,P,put,7710.0,7710.000,7710000,1,1,0,,
SPXW,SPXW,SPX,20260828,20260828,C,call,7730.0,7730.000,7730000,1,1,0,,
SPXW,SPXW,SPX,20260828,20260828,P,put,7730.0,7730.000,7730000,1,1,0,,
SPXW,SPXW,SPX,20260828,20260828,C,call,7735.0,7735.000,7735000,1,1,1,2026-08-28 10:07:35,2026-08-28 10:07:35
SPXW,SPXW,SPX,20260828,20260828,P,put,7735.0,7735.000,7735000,1,1,0,,
SPXW,SPXW,SPX,20260828,20260828,C,call,7750.0,7750.000,7750000,1,1,0,,
SPXW,SPXW,SPX,20260828,20260828,C,call,7755.0,7755.000,7755000,1,1,0,,
SPXW,SPXW,SPX,20260828,20260828,C,call,7760.0,7760.000,7760000,1,1,1,2026-08-28 10:07:32,2026-08-28 10:07:32
SPXW,SPXW,SPX,20260828,20260828,C,call,7775.0,7775.000,7775000,1,1,0,,
SPXW,SPXW,SPX,20260828,20260828,C,call,7800.0,7800.000,7800000,1,1,1,2026-08-28 09:31:42,2026-08-28 09:31:42
SPXW,SPXW,SPX,20260828,20260828,C,call,7805.0,7805.000,7805000,1,1,0,,
SPXW,SPXW,SPX,20260828,20260828,C,call,7825.0,7825.000,7825000,1,1,1,2026-08-28 09:31:40,2026-08-28 09:31:40
SPXW,SPXW,SPX,20260828,20260828,C,call,7830.0,7830.000,7830000,1,1,0,,
SPXW,SPXW,SPX,20260831,20260831,P,put,7590.0,7590.000,7590000,1,1,0,,
SPXW,SPXW,SPX,20260831,20260831,P,put,7615.0,7615.000,7615000,2,2,1,2026-08-31 09:31:02,2026-08-31 09:31:02
SPXW,SPXW,SPX,20260831,20260831,P,put,7640.0,7640.000,7640000,1,1,1,2026-08-31 09:31:22,2026-08-31 09:31:22
SPXW,SPXW,SPX,20260831,20260831,P,put,7665.0,7665.000,7665000,1,1,0,,
SPXW,SPXW,SPX,20260831,20260831,P,put,7675.0,7675.000,7675000,1,1,0,,
SPXW,SPXW,SPX,20260831,20260831,P,put,7685.0,7685.000,7685000,1,1,0,,
SPXW,SPXW,SPX,20260831,20260831,C,call,7690.0,7690.000,7690000,1,1,0,,
SPXW,SPXW,SPX,20260831,20260831,P,put,7690.0,7690.000,7690000,1,1,0,,
SPXW,SPXW,SPX,20260831,20260831,P,put,7700.0,7700.000,7700000,1,1,0,,
SPXW,SPXW,SPX,20260831,20260831,C,call,7710.0,7710.000,7710000,1,1,1,2026-08-31 09:33:42,2026-08-31 09:33:42
SPXW,SPXW,SPX,20260831,20260831,P,put,7710.0,7710.000,7710000,1,1,0,,
SPXW,SPXW,SPX,20260831,20260831,C,call,7715.0,7715.000,7715000,1,1,0,,
SPXW,SPXW,SPX,20260831,20260831,C,call,7735.0,7735.000,7735000,1,1,1,2026-08-31 09:33:20,2026-08-31 09:33:20
SPXW,SPXW,SPX,20260831,20260831,C,call,7750.0,7750.000,7750000,1,1,0,,
SPXW,SPXW,SPX,20260831,20260831,C,call,7765.0,7765.000,7765000,1,1,0,,
SPXW,SPXW,SPX,20260831,20260831,C,call,7775.0,7775.000,7775000,1,1,0,,
SPXW,SPXW,SPX,20260831,20260831,C,call,7790.0,7790.000,7790000,1,1,0,,
SPXW,SPXW,SPX,20260901,20260901,P,put,7535.0,7535.000,7535000,1,1,0,,
SPXW,SPXW,SPX,20260901,20260901,P,put,7560.0,7560.000,7560000,1,1,0,,
SPXW,SPXW,SPX,20260901,20260901,P,put,7585.0,7585.000,7585000,1,1,0,,
SPXW,SPXW,SPX,20260901,20260901,P,put,7610.0,7610.000,7610000,1,1,0,,
SPXW,SPXW,SPX,20260901,20260901,P,put,7615.0,7615.000,7615000,1,1,0,,
SPXW,SPXW,SPX,20260901,20260901,C,call,7640.0,7640.000,7640000,1,1,0,,
SPXW,SPXW,SPX,20260901,20260901,P,put,7640.0,7640.000,7640000,1,1,0,,
SPXW,SPXW,SPX,20260901,20260901,P,put,7650.0,7650.000,7650000,1,1,0,,
SPXW,SPXW,SPX,20260901,20260901,P,put,7660.0,7660.000,7660000,1,1,0,,
SPXW,SPXW,SPX,20260901,20260901,C,call,7665.0,7665.000,7665000,1,1,0,,
SPXW,SPXW,SPX,20260901,20260901,P,put,7675.0,7675.000,7675000,1,1,0,,
SPXW,SPXW,SPX,20260901,20260901,C,call,7685.0,7685.000,7685000,1,1,0,,
SPXW,SPXW,SPX,20260901,20260901,P,put,7685.0,7685.000,7685000,1,1,0,,
SPXW,SPXW,SPX,20260901,20260901,C,call,7710.0,7710.000,7710000,1,1,0,,
SPXW,SPXW,SPX,20260901,20260901,C,call,7715.0,7715.000,7715000,1,1,0,,
SPXW,SPXW,SPX,20260901,20260901,C,call,7740.0,7740.000,7740000,1,1,0,,
SPXW,SPXW,SPX,20260902,20260902,P,put,7525.0,7525.000,7525000,1,1,0,,
SPXW,SPXW,SPX,20260902,20260902,P,put,7550.0,7550.000,7550000,2,2,0,,
SPXW,SPXW,SPX,20260902,20260902,P,put,7575.0,7575.000,7575000,1,1,0,,
SPXW,SPXW,SPX,20260902,20260902,P,put,7605.0,7605.000,7605000,1,1,0,,
SPXW,SPXW,SPX,20260902,20260902,C,call,7630.0,7630.000,7630000,1,1,0,,
SPXW,SPXW,SPX,20260902,20260902,P,put,7630.0,7630.000,7630000,2,2,0,,
SPXW,SPXW,SPX,20260902,20260902,C,call,7655.0,7655.000,7655000,2,2,0,,
SPXW,SPXW,SPX,20260902,20260902,P,put,7655.0,7655.000,7655000,1,1,0,,
SPXW,SPXW,SPX,20260902,20260902,C,call,7680.0,7680.000,7680000,1,1,0,,
SPXW,SPXW,SPX,20260902,20260902,C,call,7700.0,7700.000,7700000,1,1,0,,
SPXW,SPXW,SPX,20260902,20260902,C,call,7710.0,7710.000,7710000,1,1,0,,
SPXW,SPXW,SPX,20260902,20260902,C,call,7725.0,7725.000,7725000,1,1,0,,
SPXW,SPXW,SPX,20260902,20260902,C,call,7735.0,7735.000,7735000,1,1,0,,
SPXW,SPXW,SPX,20260903,20260903,P,put,7600.0,7600.000,7600000,1,1,0,,
SPXW,SPXW,SPX,20260903,20260903,P,put,7625.0,7625.000,7625000,2,2,0,,
SPXW,SPXW,SPX,20260903,20260903,P,put,7640.0,7640.000,7640000,1,1,0,,
SPXW,SPXW,SPX,20260903,20260903,P,put,7650.0,7650.000,7650000,1,1,0,,
SPXW,SPXW,SPX,20260903,20260903,C,call,7665.0,7665.000,7665000,1,1,0,,
SPXW,SPXW,SPX,20260903,20260903,P,put,7665.0,7665.000,7665000,1,1,0,,
SPXW,SPXW,SPX,20260903,20260903,C,call,7675.0,7675.000,7675000,1,1,0,,
SPXW,SPXW,SPX,20260903,20260903,P,put,7675.0,7675.000,7675000,1,1,0,,
SPXW,SPXW,SPX,20260903,20260903,C,call,7690.0,7690.000,7690000,1,1,0,,
SPXW,SPXW,SPX,20260903,20260903,C,call,7700.0,7700.000,7700000,2,2,0,,
SPXW,SPXW,SPX,20260903,20260903,P,put,7700.0,7700.000,7700000,1,1,0,,
SPXW,SPXW,SPX,20260903,20260903,C,call,7725.0,7725.000,7725000,1,1,0,,
SPXW,SPXW,SPX,20260903,20260903,C,call,7740.0,7740.000,7740000,1,1,0,,
SPXW,SPXW,SPX,20260903,20260903,C,call,7765.0,7765.000,7765000,1,1,0,,
SPXW,SPXW,SPX,20260903,20260903,C,call,7775.0,7775.000,7775000,1,1,0,,
SPXW,SPXW,SPX,20260903,20260903,C,call,7800.0,7800.000,7800000,1,1,0,,
SPXW,SPXW,SPX,20260904,20260904,P,put,7640.0,7640.000,7640000,1,1,0,,
SPXW,SPXW,SPX,20260904,20260904,P,put,7650.0,7650.000,7650000,1,1,0,,
SPXW,SPXW,SPX,20260904,20260904,P,put,7655.0,7655.000,7655000,1,1,0,,
SPXW,SPXW,SPX,20260904,20260904,P,put,7665.0,7665.000,7665000,1,1,0,,
SPXW,SPXW,SPX,20260904,20260904,P,put,7675.0,7675.000,7675000,1,1,0,,
SPXW,SPXW,SPX,20260904,20260904,P,put,7680.0,7680.000,7680000,1,1,0,,
SPXW,SPXW,SPX,20260904,20260904,P,put,7710.0,7710.000,7710000,1,1,0,,
SPXW,SPXW,SPX,20260904,20260904,P,put,7725.0,7725.000,7725000,1,1,0,,
SPXW,SPXW,SPX,20260904,20260904,C,call,7735.0,7735.000,7735000,1,1,0,,
SPXW,SPXW,SPX,20260904,20260904,P,put,7735.0,7735.000,7735000,1,1,0,,
SPXW,SPXW,SPX,20260904,20260904,C,call,7750.0,7750.000,7750000,2,2,0,,
SPXW,SPXW,SPX,20260904,20260904,P,put,7750.0,7750.000,7750000,1,1,0,,
SPXW,SPXW,SPX,20260904,20260904,C,call,7760.0,7760.000,7760000,1,1,0,,
SPXW,SPXW,SPX,20260904,20260904,C,call,7775.0,7775.000,7775000,2,2,0,,
SPXW,SPXW,SPX,20260904,20260904,C,call,7805.0,7805.000,7805000,1,1,0,,
SPXW,SPXW,SPX,20260904,20260904,C,call,7815.0,7815.000,7815000,1,1,1,2026-09-04 09:31:55,2026-09-04 09:31:55
SPXW,SPXW,SPX,20260904,20260904,C,call,7830.0,7830.000,7830000,1,1,0,,
SPXW,SPXW,SPX,20260904,20260904,C,call,7840.0,7840.000,7840000,1,1,1,2026-09-04 09:31:54,2026-09-04 09:31:54
