ts_et,spot,expiry,strike,right,bid,ask
2026-09-17 09:43:35,7621.05,20260917,7590.0,P,4.7,4.8
2026-09-17 09:43:35,7621.05,20260917,7590.0,C,34.8,35.0
2026-09-17 09:43:35,7621.05,20260917,7595.0,P,5.6,5.7
2026-09-17 09:43:35,7621.05,20260917,7595.0,C,30.7,30.9
2026-09-17 09:43:35,7621.05,20260917,7600.0,P,6.7,6.8
2026-09-17 09:43:35,7621.05,20260917,7600.0,C,26.8,27.0
2026-09-17 09:43:35,7621.05,20260917,7605.0,P,8.0,8.1
2026-09-17 09:43:35,7621.05,20260917,7605.0,C,23.1,23.3
2026-09-17 09:43:35,7621.05,20260917,7610.0,P,9.5,9.6
2026-09-17 09:43:35,7621.05,20260917,7610.0,C,19.7,19.8
2026-09-17 09:43:35,7621.05,20260917,7615.0,P,10.7,10.8
2026-09-17 09:43:35,7621.05,20260917,7615.0,C,16.5,16.6
2026-09-17 09:43:35,7621.05,20260917,7620.0,P,13.4,13.5
2026-09-17 09:43:35,7621.05,20260917,7620.0,C,13.6,13.7
2026-09-17 09:43:35,7621.05,20260917,7625.0,P,15.9,16.0
2026-09-17 09:43:35,7621.05,20260917,7625.0,C,11.0,11.1
2026-09-17 09:43:35,7621.05,20260917,7630.0,P,18.6,18.8
2026-09-17 09:43:35,7621.05,20260917,7630.0,C,9.0,9.1
2026-09-17 09:43:35,7621.05,20260917,7635.0,P,21.0,21.2
2026-09-17 09:43:35,7621.05,20260917,7635.0,C,7.0,7.1
2026-09-17 09:43:35,7621.05,20260917,7640.0,P,24.3,24.5
2026-09-17 09:43:35,7621.05,20260917,7640.0,C,5.4,5.5
2026-09-17 09:43:35,7621.05,20260917,7645.0,P,28.0,28.2
2026-09-17 09:43:35,7621.05,20260917,7645.0,C,4.1,4.2
2026-09-17 09:43:35,7621.05,20260917,7650.0,P,32.9,33.1
2026-09-17 09:43:35,7621.05,20260917,7650.0,C,3.0,3.1
2026-09-17 09:43:35,7621.05,20260917,7655.0,P,37.2,37.3
2026-09-17 09:43:35,7621.05,20260917,7655.0,C,2.3,2.35
2026-09-17 09:43:35,7621.05,20260917,7660.0,P,40.7,40.9
2026-09-17 09:43:35,7621.05,20260917,7660.0,C,1.7,1.75
2026-09-17 09:43:35,7621.05,20260917,7665.0,P,45.1,45.5
2026-09-17 09:43:35,7621.05,20260917,7665.0,C,1.35,1.4
2026-09-17 09:43:35,7621.05,20260917,7670.0,P,49.9,50.1
2026-09-17 09:43:35,7621.05,20260917,7670.0,C,0.95,1.0
2026-09-17 09:43:35,7621.05,20260917,7675.0,P,54.7,54.9
2026-09-17 09:43:35,7621.05,20260917,7675.0,C,0.75,0.8
2026-09-17 09:43:35,7621.05,20260917,7680.0,P,59.5,59.7
2026-09-17 09:43:35,7621.05,20260917,7680.0,C,0.55,0.6
2026-09-17 09:43:35,7621.05,20260917,7685.0,P,64.4,64.6
2026-09-17 09:43:35,7621.05,20260917,7685.0,C,0.4,0.5
2026-09-17 09:43:35,7621.05,20260917,7690.0,P,69.3,69.5
2026-09-17 09:43:35,7621.05,20260917,7690.0,C,0.35,0.4
2026-09-17 09:43:35,7621.05,20260917,7695.0,P,74.2,74.5
2026-09-17 09:43:35,7621.05,20260917,7695.0,C,0.25,0.3
2026-09-17 09:43:35,7621.05,20260917,7700.0,P,79.0,79.3
2026-09-17 09:43:35,7621.05,20260917,7700.0,C,0.2,0.25
2026-09-17 09:43:35,7621.05,20260917,7705.0,P,84.0,84.3
2026-09-17 09:43:35,7621.05,20260917,7705.0,C,0.15,0.25
2026-09-17 09:43:35,7621.05,20260917,7710.0,P,89.0,89.6
2026-09-17 09:43:35,7621.05,20260917,7710.0,C,0.15,0.2
2026-09-17 09:43:35,7621.05,20260917,7715.0,P,93.8,94.7
2026-09-17 09:43:35,7621.05,20260917,7715.0,C,0.1,0.2
2026-09-17 09:43:35,7621.05,20260917,7720.0,P,98.8,99.7
2026-09-17 09:43:35,7621.05,20260917,7720.0,C,0.1,0.15
2026-09-17 09:43:35,7621.05,20260917,7745.0,P,123.5,124.8
2026-09-17 09:43:35,7621.05,20260917,7745.0,C,0.05,0.1
2026-09-17 09:43:45,7622.35,20260917,7450.0,P,0.2,0.25
2026-09-17 09:43:45,7622.35,20260917,7450.0,C,171.2,171.6
2026-09-17 09:43:45,7622.35,20260917,7475.0,P,0.25,0.3
2026-09-17 09:43:45,7622.35,20260917,7475.0,C,146.2,146.6
2026-09-17 09:43:45,7622.35,20260917,7500.0,P,0.35,0.4
2026-09-17 09:43:45,7622.35,20260917,7500.0,C,121.3,121.8
2026-09-17 09:43:45,7622.35,20260917,7525.0,P,0.6,0.65
2026-09-17 09:43:45,7622.35,20260917,7525.0,C,96.6,97.0
2026-09-17 09:43:45,7622.35,20260917,7530.0,P,0.7,0.75
2026-09-17 09:43:45,7622.35,20260917,7530.0,C,91.7,92.0
2026-09-17 09:43:45,7622.35,20260917,7535.0,P,0.8,0.85
2026-09-17 09:43:45,7622.35,20260917,7535.0,C,86.8,87.1
2026-09-17 09:43:45,7622.35,20260917,7540.0,P,0.85,0.9
2026-09-17 09:43:45,7622.35,20260917,7540.0,C,81.9,82.2
2026-09-17 09:43:45,7622.35,20260917,7545.0,P,1.0,1.05
2026-09-17 09:43:45,7622.35,20260917,7545.0,C,77.0,77.3
2026-09-17 09:43:45,7622.35,20260917,7550.0,P,1.15,1.2
2026-09-17 09:43:45,7622.35,20260917,7550.0,C,73.4,73.7
2026-09-17 09:43:45,7622.35,20260917,7555.0,P,1.35,1.4
2026-09-17 09:43:45,7622.35,20260917,7555.0,C,67.4,67.7
2026-09-17 09:43:45,7622.35,20260917,7560.0,P,1.6,1.65
2026-09-17 09:43:45,7622.35,20260917,7560.0,C,62.7,62.9
2026-09-17 09:43:45,7622.35,20260917,7565.0,P,1.8,1.85
2026-09-17 09:43:45,7622.35,20260917,7565.0,C,57.9,58.1
2026-09-17 09:43:45,7622.35,20260917,7570.0,P,2.2,2.3
2026-09-17 09:43:45,7622.35,20260917,7570.0,C,53.3,53.5
2026-09-17 09:43:45,7622.35,20260917,7575.0,P,2.65,2.7
2026-09-17 09:43:45,7622.35,20260917,7575.0,C,49.9,50.0
2026-09-17 09:43:45,7622.35,20260917,7580.0,P,3.1,3.2
2026-09-17 09:43:45,7622.35,20260917,7580.0,C,44.2,44.4
2026-09-17 09:43:45,7622.35,20260917,7585.0,P,3.6,3.7
2026-09-17 09:43:45,7622.35,20260917,7585.0,C,40.5,40.8
2026-09-17 09:43:45,7622.35,20260917,7590.0,P,4.3,4.4
2026-09-17 09:43:45,7622.35,20260917,7590.0,C,36.2,36.5
2026-09-17 09:43:45,7622.35,20260917,7595.0,P,5.1,5.2
2026-09-17 09:43:45,7622.35,20260917,7595.0,C,32.1,32.3
2026-09-17 09:43:45,7622.35,20260917,7600.0,P,6.1,6.2
2026-09-17 09:43:45,7622.35,20260917,7600.0,C,28.1,28.3
2026-09-17 09:43:45,7622.35,20260917,7605.0,P,7.3,7.4
2026-09-17 09:43:45,7622.35,20260917,7605.0,C,24.3,24.5
2026-09-17 09:43:45,7622.35,20260917,7610.0,P,8.7,8.9
2026-09-17 09:43:45,7622.35,20260917,7610.0,C,20.7,20.9
2026-09-17 09:43:45,7622.35,20260917,7615.0,P,10.4,10.5
2026-09-17 09:43:45,7622.35,20260917,7615.0,C,17.4,17.6
2026-09-17 09:43:45,7622.35,20260917,7620.0,P,12.4,12.5
2026-09-17 09:43:45,7622.35,20260917,7620.0,C,14.4,14.6
2026-09-17 09:43:45,7622.35,20260917,7625.0,P,14.7,14.9
2026-09-17 09:43:45,7622.35,20260917,7625.0,C,11.7,11.9
2026-09-17 09:43:45,7622.35,20260917,7630.0,P,17.3,17.4
2026-09-17 09:43:45,7622.35,20260917,7630.0,C,9.3,9.5
2026-09-17 09:43:45,7622.35,20260917,7635.0,P,20.3,20.5
2026-09-17 09:43:45,7622.35,20260917,7635.0,C,7.3,7.5
2026-09-17 09:43:45,7622.35,20260917,7640.0,P,23.6,23.9
2026-09-17 09:43:45,7622.35,20260917,7640.0,C,5.6,5.8
2026-09-17 09:43:45,7622.35,20260917,7645.0,P,27.3,27.5
2026-09-17 09:43:45,7622.35,20260917,7645.0,C,4.3,4.4
2026-09-17 09:43:45,7622.35,20260917,7650.0,P,31.2,31.5
2026-09-17 09:43:45,7622.35,20260917,7650.0,C,3.2,3.3
2026-09-17 09:43:45,7622.35,20260917,7655.0,P,35.4,35.7
2026-09-17 09:43:45,7622.35,20260917,7655.0,C,2.4,2.45
2026-09-17 09:43:45,7622.35,20260917,7660.0,P,39.6,39.8
2026-09-17 09:43:45,7622.35,20260917,7660.0,C,1.8,1.85
2026-09-17 09:43:45,7622.35,20260917,7665.0,P,44.0,44.3
2026-09-17 09:43:45,7622.35,20260917,7665.0,C,1.3,1.35
2026-09-17 09:43:45,7622.35,20260917,7670.0,P,48.7,48.9
2026-09-17 09:43:45,7622.35,20260917,7670.0,C,1.0,1.05
2026-09-17 09:43:45,7622.35,20260917,7675.0,P,53.3,53.5
2026-09-17 09:43:45,7622.35,20260917,7675.0,C,0.7,0.75
2026-09-17 09:43:45,7622.35,20260917,7680.0,P,58.1,58.3
2026-09-17 09:43:45,7622.35,20260917,7680.0,C,0.55,0.6
2026-09-17 09:43:45,7622.35,20260917,7685.0,P,63.1,63.3
2026-09-17 09:43:45,7622.35,20260917,7685.0,C,0.45,0.5
2026-09-17 09:43:45,7622.35,20260917,7690.0,P,68.0,68.2
2026-09-17 09:43:45,7622.35,20260917,7690.0,C,0.35,0.4
2026-09-17 09:43:45,7622.35,20260917,7695.0,P,72.9,73.1
2026-09-17 09:43:45,7622.35,20260917,7695.0,C,0.25,0.3
2026-09-17 09:43:45,7622.35,20260917,7700.0,P,77.9,78.1
2026-09-17 09:43:45,7622.35,20260917,7700.0,C,0.2,0.25
2026-09-17 09:43:45,7622.35,20260917,7705.0,P,82.9,83.1
2026-09-17 09:43:45,7622.35,20260917,7705.0,C,0.2,0.25
2026-09-17 09:43:45,7622.35,20260917,7710.0,P,87.7,88.1
2026-09-17 09:43:45,7622.35,20260917,7710.0,C,0.15,0.2
2026-09-17 09:43:45,7622.35,20260917,7715.0,P,92.5,93.3
2026-09-17 09:43:45,7622.35,20260917,7715.0,C,0.1,0.2
2026-09-17 09:43:45,7622.35,20260917,7720.0,P,97.5,98.2
2026-09-17 09:43:45,7622.35,20260917,7720.0,C,0.1,0.15
2026-09-17 09:43:45,7622.35,20260917,7745.0,P,122.1,123.6
2026-09-17 09:43:45,7622.35,20260917,7745.0,C,0.05,0.1
2026-09-17 09:43:55,7621.9,20260917,7450.0,P,0.2,0.25
2026-09-17 09:43:55,7621.9,20260917,7450.0,C,172.2,172.6
2026-09-17 09:43:55,7621.9,20260917,7475.0,P,0.25,0.3
2026-09-17 09:43:55,7621.9,20260917,7475.0,C,147.3,147.7
2026-09-17 09:43:55,7621.9,20260917,7500.0,P,0.35,0.4
2026-09-17 09:43:55,7621.9,20260917,7500.0,C,122.4,122.8
2026-09-17 09:43:55,7621.9,20260917,7525.0,P,0.6,0.65
2026-09-17 09:43:55,7621.9,20260917,7525.0,C,97.6,98.2
2026-09-17 09:43:55,7621.9,20260917,7530.0,P,0.65,0.7
2026-09-17 09:43:55,7621.9,20260917,7530.0,C,92.7,93.2
2026-09-17 09:43:55,7621.9,20260917,7535.0,P,0.75,0.8
2026-09-17 09:43:55,7621.9,20260917,7535.0,C,87.9,88.1
2026-09-17 09:43:55,7621.9,20260917,7540.0,P,0.85,0.9
2026-09-17 09:43:55,7621.9,20260917,7540.0,C,83.0,83.3
2026-09-17 09:43:55,7621.9,20260917,7545.0,P,1.0,1.05
2026-09-17 09:43:55,7621.9,20260917,7545.0,C,78.1,78.3
2026-09-17 09:43:55,7621.9,20260917,7550.0,P,1.1,1.15
2026-09-17 09:43:55,7621.9,20260917,7550.0,C,73.5,73.7
2026-09-17 09:43:55,7621.9,20260917,7555.0,P,1.3,1.4
2026-09-17 09:43:55,7621.9,20260917,7555.0,C,68.5,68.7
2026-09-17 09:43:55,7621.9,20260917,7560.0,P,1.55,1.6
2026-09-17 09:43:55,7621.9,20260917,7560.0,C,63.7,63.9
2026-09-17 09:43:55,7621.9,20260917,7565.0,P,1.8,1.85
2026-09-17 09:43:55,7621.9,20260917,7565.0,C,59.0,59.2
2026-09-17 09:43:55,7621.9,20260917,7570.0,P,2.15,2.2
2026-09-17 09:43:55,7621.9,20260917,7570.0,C,54.3,54.5
2026-09-17 09:43:55,7621.9,20260917,7575.0,P,2.55,2.6
2026-09-17 09:43:55,7621.9,20260917,7575.0,C,49.7,49.9
2026-09-17 09:43:55,7621.9,20260917,7580.0,P,3.0,3.1
2026-09-17 09:43:55,7621.9,20260917,7580.0,C,45.2,45.4
2026-09-17 09:43:55,7621.9,20260917,7585.0,P,3.7,3.8
2026-09-17 09:43:55,7621.9,20260917,7585.0,C,40.0,40.2
2026-09-17 09:43:55,7621.9,20260917,7590.0,P,4.4,4.5
2026-09-17 09:43:55,7621.9,20260917,7590.0,C,35.8,35.9
2026-09-17 09:43:55,7621.9,20260917,7595.0,P,5.2,5.4
2026-09-17 09:43:55,7621.9,20260917,7595.0,C,31.6,31.8
2026-09-17 09:43:55,7621.9,20260917,7600.0,P,6.3,6.4
2026-09-17 09:43:55,7621.9,20260917,7600.0,C,27.7,27.8
2026-09-17 09:43:55,7621.9,20260917,7605.0,P,7.5,7.6
2026-09-17 09:43:55,7621.9,20260917,7605.0,C,23.9,24.0
2026-09-17 09:43:55,7621.9,20260917,7610.0,P,9.0,9.1
2026-09-17 09:43:55,7621.9,20260917,7610.0,C,20.3,20.5
2026-09-17 09:43:55,7621.9,20260917,7615.0,P,11.0,11.1
2026-09-17 09:43:55,7621.9,20260917,7615.0,C,17.1,17.2
2026-09-17 09:43:55,7621.9,20260917,7620.0,P,12.7,12.8
2026-09-17 09:43:55,7621.9,20260917,7620.0,C,14.1,14.2
2026-09-17 09:43:55,7621.9,20260917,7625.0,P,15.0,15.2
2026-09-17 09:43:55,7621.9,20260917,7625.0,C,11.5,11.6
2026-09-17 09:43:55,7621.9,20260917,7630.0,P,17.7,17.8
2026-09-17 09:43:55,7621.9,20260917,7630.0,C,8.7,8.9
2026-09-17 09:43:55,7621.9,20260917,7635.0,P,21.5,21.6
2026-09-17 09:43:55,7621.9,20260917,7635.0,C,6.9,7.0
2026-09-17 09:43:55,7621.9,20260917,7640.0,P,24.8,25.0
2026-09-17 09:43:55,7621.9,20260917,7640.0,C,5.3,5.4
2026-09-17 09:43:55,7621.9,20260917,7645.0,P,28.5,28.7
2026-09-17 09:43:55,7621.9,20260917,7645.0,C,4.0,4.1
2026-09-17 09:43:55,7621.9,20260917,7650.0,P,31.7,31.9
2026-09-17 09:43:55,7621.9,20260917,7650.0,C,3.1,3.2
2026-09-17 09:43:55,7621.9,20260917,7655.0,P,35.9,36.1
2026-09-17 09:43:55,7621.9,20260917,7655.0,C,2.25,2.3
2026-09-17 09:43:55,7621.9,20260917,7660.0,P,39.9,40.1
2026-09-17 09:43:55,7621.9,20260917,7660.0,C,1.75,1.8
2026-09-17 09:43:55,7621.9,20260917,7665.0,P,44.3,44.6
2026-09-17 09:43:55,7621.9,20260917,7665.0,C,1.25,1.3
2026-09-17 09:43:55,7621.9,20260917,7670.0,P,48.9,49.3
2026-09-17 09:43:55,7621.9,20260917,7670.0,C,0.95,1.05
2026-09-17 09:43:55,7621.9,20260917,7675.0,P,53.7,54.1
2026-09-17 09:43:55,7621.9,20260917,7675.0,C,0.7,0.75
2026-09-17 09:43:55,7621.9,20260917,7680.0,P,58.4,58.9
2026-09-17 09:43:55,7621.9,20260917,7680.0,C,0.55,0.6
2026-09-17 09:43:55,7621.9,20260917,7685.0,P,63.5,63.8
2026-09-17 09:43:55,7621.9,20260917,7685.0,C,0.45,0.5
2026-09-17 09:43:55,7621.9,20260917,7690.0,P,68.4,68.6
2026-09-17 09:43:55,7621.9,20260917,7690.0,C,0.35,0.4
2026-09-17 09:43:55,7621.9,20260917,7695.0,P,73.4,73.6
2026-09-17 09:43:55,7621.9,20260917,7695.0,C,0.25,0.3
2026-09-17 09:43:55,7621.9,20260917,7700.0,P,78.1,78.4
2026-09-17 09:43:55,7621.9,20260917,7700.0,C,0.2,0.25
2026-09-17 09:43:55,7621.9,20260917,7705.0,P,83.1,83.4
2026-09-17 09:43:55,7621.9,20260917,7705.0,C,0.2,0.25
2026-09-17 09:43:55,7621.9,20260917,7710.0,P,87.9,88.6
2026-09-17 09:43:55,7621.9,20260917,7710.0,C,0.15,0.2
2026-09-17 09:43:55,7621.9,20260917,7715.0,P,92.8,93.7
2026-09-17 09:43:55,7621.9,20260917,7715.0,C,0.1,0.2
2026-09-17 09:43:55,7621.9,20260917,7720.0,P,97.8,98.5
2026-09-17 09:43:55,7621.9,20260917,7720.0,C,0.1,0.15
2026-09-17 09:43:55,7621.9,20260917,7745.0,P,121.9,123.5
2026-09-17 09:43:55,7621.9,20260917,7745.0,C,0.05,0.1
2026-09-17 09:44:05,7620.85,20260917,7450.0,P,0.2,0.25
2026-09-17 09:44:05,7620.85,20260917,7450.0,C,170.9,171.4
2026-09-17 09:44:05,7620.85,20260917,7475.0,P,0.25,0.3
2026-09-17 09:44:05,7620.85,20260917,7475.0,C,146.0,146.4
2026-09-17 09:44:05,7620.85,20260917,7500.0,P,0.35,0.4
2026-09-17 09:44:05,7620.85,20260917,7500.0,C,121.1,121.5
2026-09-17 09:44:05,7620.85,20260917,7525.0,P,0.6,0.65
2026-09-17 09:44:05,7620.85,20260917,7525.0,C,96.3,96.8
2026-09-17 09:44:05,7620.85,20260917,7530.0,P,0.7,0.75
2026-09-17 09:44:05,7620.85,20260917,7530.0,C,91.4,91.8
2026-09-17 09:44:05,7620.85,20260917,7535.0,P,0.8,0.85
2026-09-17 09:44:05,7620.85,20260917,7535.0,C,86.5,87.0
2026-09-17 09:44:05,7620.85,20260917,7540.0,P,0.9,0.95
2026-09-17 09:44:05,7620.85,20260917,7540.0,C,81.6,82.0
2026-09-17 09:44:05,7620.85,20260917,7545.0,P,1.05,1.1
2026-09-17 09:44:05,7620.85,20260917,7545.0,C,76.8,77.2
2026-09-17 09:44:05,7620.85,20260917,7550.0,P,1.15,1.2
2026-09-17 09:44:05,7620.85,20260917,7550.0,C,72.4,72.8
2026-09-17 09:44:05,7620.85,20260917,7555.0,P,1.4,1.45
2026-09-17 09:44:05,7620.85,20260917,7555.0,C,67.2,67.5
2026-09-17 09:44:05,7620.85,20260917,7560.0,P,1.65,1.7
2026-09-17 09:44:05,7620.85,20260917,7560.0,C,62.4,62.7
2026-09-17 09:44:05,7620.85,20260917,7565.0,P,1.85,1.9
2026-09-17 09:44:05,7620.85,20260917,7565.0,C,57.7,58.0
2026-09-17 09:44:05,7620.85,20260917,7570.0,P,2.25,2.35
2026-09-17 09:44:05,7620.85,20260917,7570.0,C,53.0,53.3
2026-09-17 09:44:05,7620.85,20260917,7575.0,P,2.7,2.75
2026-09-17 09:44:05,7620.85,20260917,7575.0,C,49.2,49.4
2026-09-17 09:44:05,7620.85,20260917,7580.0,P,3.2,3.3
2026-09-17 09:44:05,7620.85,20260917,7580.0,C,44.0,44.3
2026-09-17 09:44:05,7620.85,20260917,7585.0,P,3.8,4.0
2026-09-17 09:44:05,7620.85,20260917,7585.0,C,39.3,39.5
2026-09-17 09:44:05,7620.85,20260917,7590.0,P,4.6,4.7
2026-09-17 09:44:05,7620.85,20260917,7590.0,C,35.1,35.3
2026-09-17 09:44:05,7620.85,20260917,7595.0,P,5.5,5.6
2026-09-17 09:44:05,7620.85,20260917,7595.0,C,31.0,31.2
2026-09-17 09:44:05,7620.85,20260917,7600.0,P,6.5,6.6
2026-09-17 09:44:05,7620.85,20260917,7600.0,C,27.1,27.3
2026-09-17 09:44:05,7620.85,20260917,7605.0,P,7.8,7.9
2026-09-17 09:44:05,7620.85,20260917,7605.0,C,23.4,23.6
2026-09-17 09:44:05,7620.85,20260917,7610.0,P,9.3,9.4
2026-09-17 09:44:05,7620.85,20260917,7610.0,C,19.9,20.0
2026-09-17 09:44:05,7620.85,20260917,7615.0,P,10.5,10.6
2026-09-17 09:44:05,7620.85,20260917,7615.0,C,16.7,16.8
2026-09-17 09:44:05,7620.85,20260917,7620.0,P,13.1,13.2
2026-09-17 09:44:05,7620.85,20260917,7620.0,C,13.7,13.9
2026-09-17 09:44:05,7620.85,20260917,7625.0,P,15.5,15.6
2026-09-17 09:44:05,7620.85,20260917,7625.0,C,11.1,11.3
2026-09-17 09:44:05,7620.85,20260917,7630.0,P,18.2,18.4
2026-09-17 09:44:05,7620.85,20260917,7630.0,C,9.2,9.3
2026-09-17 09:44:05,7620.85,20260917,7635.0,P,20.5,20.7
2026-09-17 09:44:05,7620.85,20260917,7635.0,C,7.2,7.3
2026-09-17 09:44:05,7620.85,20260917,7640.0,P,23.9,24.0
2026-09-17 09:44:05,7620.85,20260917,7640.0,C,5.5,5.7
2026-09-17 09:44:05,7620.85,20260917,7645.0,P,27.5,27.7
2026-09-17 09:44:05,7620.85,20260917,7645.0,C,4.2,4.3
2026-09-17 09:44:05,7620.85,20260917,7650.0,P,32.3,32.5
2026-09-17 09:44:05,7620.85,20260917,7650.0,C,3.0,3.1
2026-09-17 09:44:05,7620.85,20260917,7655.0,P,36.6,36.8
2026-09-17 09:44:05,7620.85,20260917,7655.0,C,2.35,2.4
2026-09-17 09:44:05,7620.85,20260917,7660.0,P,40.6,40.8
2026-09-17 09:44:05,7620.85,20260917,7660.0,C,1.7,1.75
2026-09-17 09:44:05,7620.85,20260917,7665.0,P,45.1,45.4
2026-09-17 09:44:05,7620.85,20260917,7665.0,C,1.25,1.3
2026-09-17 09:44:05,7620.85,20260917,7670.0,P,49.8,50.1
2026-09-17 09:44:05,7620.85,20260917,7670.0,C,0.95,1.0
2026-09-17 09:44:05,7620.85,20260917,7675.0,P,54.6,54.9
2026-09-17 09:44:05,7620.85,20260917,7675.0,C,0.7,0.75
2026-09-17 09:44:05,7620.85,20260917,7680.0,P,59.5,59.7
2026-09-17 09:44:05,7620.85,20260917,7680.0,C,0.55,0.6
2026-09-17 09:44:05,7620.85,20260917,7685.0,P,64.3,64.6
2026-09-17 09:44:05,7620.85,20260917,7685.0,C,0.4,0.5
2026-09-17 09:44:05,7620.85,20260917,7690.0,P,69.2,69.5
2026-09-17 09:44:05,7620.85,20260917,7690.0,C,0.35,0.4
2026-09-17 09:44:05,7620.85,20260917,7695.0,P,74.2,74.4
2026-09-17 09:44:05,7620.85,20260917,7695.0,C,0.25,0.3
2026-09-17 09:44:05,7620.85,20260917,7700.0,P,79.2,79.4
2026-09-17 09:44:05,7620.85,20260917,7700.0,C,0.2,0.25
2026-09-17 09:44:05,7620.85,20260917,7705.0,P,84.1,84.4
2026-09-17 09:44:05,7620.85,20260917,7705.0,C,0.2,0.25
2026-09-17 09:44:05,7620.85,20260917,7710.0,P,89.0,89.5
2026-09-17 09:44:05,7620.85,20260917,7710.0,C,0.15,0.2
2026-09-17 09:44:05,7620.85,20260917,7715.0,P,93.9,94.7
2026-09-17 09:44:05,7620.85,20260917,7715.0,C,0.15,0.2
2026-09-17 09:44:05,7620.85,20260917,7720.0,P,98.8,99.7
2026-09-17 09:44:05,7620.85,20260917,7720.0,C,0.1,0.15
2026-09-17 09:44:05,7620.85,20260917,7745.0,P,123.4,125.0
2026-09-17 09:44:05,7620.85,20260917,7745.0,C,0.05,0.1
2026-09-17 09:44:15,7621.9,20260917,7450.0,P,0.2,0.25
2026-09-17 09:44:15,7621.9,20260917,7450.0,C,171.7,172.1
2026-09-17 09:44:15,7621.9,20260917,7475.0,P,0.25,0.3
2026-09-17 09:44:15,7621.9,20260917,7475.0,C,146.8,147.2
2026-09-17 09:44:15,7621.9,20260917,7500.0,P,0.35,0.4
2026-09-17 09:44:15,7621.9,20260917,7500.0,C,121.9,122.3
2026-09-17 09:44:15,7621.9,20260917,7525.0,P,0.6,0.65
2026-09-17 09:44:15,7621.9,20260917,7525.0,C,97.1,97.6
2026-09-17 09:44:15,7621.9,20260917,7530.0,P,0.65,0.75
2026-09-17 09:44:15,7621.9,20260917,7530.0,C,92.2,92.6
2026-09-17 09:44:15,7621.9,20260917,7535.0,P,0.75,0.8
2026-09-17 09:44:15,7621.9,20260917,7535.0,C,87.4,87.7
2026-09-17 09:44:15,7621.9,20260917,7540.0,P,0.85,0.9
2026-09-17 09:44:15,7621.9,20260917,7540.0,C,82.5,82.7
2026-09-17 09:44:15,7621.9,20260917,7545.0,P,1.0,1.05
2026-09-17 09:44:15,7621.9,20260917,7545.0,C,77.6,77.9
2026-09-17 09:44:15,7621.9,20260917,7550.0,P,1.1,1.2
2026-09-17 09:44:15,7621.9,20260917,7550.0,C,73.0,73.3
2026-09-17 09:44:15,7621.9,20260917,7555.0,P,1.35,1.4
2026-09-17 09:44:15,7621.9,20260917,7555.0,C,68.0,68.2
2026-09-17 09:44:15,7621.9,20260917,7560.0,P,1.55,1.65
2026-09-17 09:44:15,7621.9,20260917,7560.0,C,63.2,63.4
2026-09-17 09:44:15,7621.9,20260917,7565.0,P,1.8,1.85
2026-09-17 09:44:15,7621.9,20260917,7565.0,C,58.5,58.7
2026-09-17 09:44:15,7621.9,20260917,7570.0,P,2.15,2.25
2026-09-17 09:44:15,7621.9,20260917,7570.0,C,53.8,54.0
2026-09-17 09:44:15,7621.9,20260917,7575.0,P,2.6,2.65
2026-09-17 09:44:15,7621.9,20260917,7575.0,C,49.4,49.6
2026-09-17 09:44:15,7621.9,20260917,7580.0,P,3.0,3.1
2026-09-17 09:44:15,7621.9,20260917,7580.0,C,44.7,44.9
2026-09-17 09:44:15,7621.9,20260917,7585.0,P,3.7,3.8
2026-09-17 09:44:15,7621.9,20260917,7585.0,C,39.8,40.0
2026-09-17 09:44:15,7621.9,20260917,7590.0,P,4.4,4.5
2026-09-17 09:44:15,7621.9,20260917,7590.0,C,35.5,35.7
2026-09-17 09:44:15,7621.9,20260917,7595.0,P,5.3,5.4
2026-09-17 09:44:15,7621.9,20260917,7595.0,C,31.4,31.6
2026-09-17 09:44:15,7621.9,20260917,7600.0,P,6.3,6.4
2026-09-17 09:44:15,7621.9,20260917,7600.0,C,27.4,27.6
2026-09-17 09:44:15,7621.9,20260917,7605.0,P,7.5,7.7
2026-09-17 09:44:15,7621.9,20260917,7605.0,C,23.7,23.8
2026-09-17 09:44:15,7621.9,20260917,7610.0,P,9.0,9.1
2026-09-17 09:44:15,7621.9,20260917,7610.0,C,20.2,20.3
2026-09-17 09:44:15,7621.9,20260917,7615.0,P,10.5,10.6
2026-09-17 09:44:15,7621.9,20260917,7615.0,C,16.9,17.1
2026-09-17 09:44:15,7621.9,20260917,7620.0,P,12.8,12.9
2026-09-17 09:44:15,7621.9,20260917,7620.0,C,14.0,14.1
2026-09-17 09:44:15,7621.9,20260917,7625.0,P,15.1,15.3
2026-09-17 09:44:15,7621.9,20260917,7625.0,C,11.3,11.4
2026-09-17 09:44:15,7621.9,20260917,7630.0,P,17.8,18.0
2026-09-17 09:44:15,7621.9,20260917,7630.0,C,9.2,9.3
2026-09-17 09:44:15,7621.9,20260917,7635.0,P,20.4,20.6
2026-09-17 09:44:15,7621.9,20260917,7635.0,C,7.2,7.3
2026-09-17 09:44:15,7621.9,20260917,7640.0,P,23.8,23.9
2026-09-17 09:44:15,7621.9,20260917,7640.0,C,5.5,5.7
2026-09-17 09:44:15,7621.9,20260917,7645.0,P,27.3,27.5
2026-09-17 09:44:15,7621.9,20260917,7645.0,C,4.2,4.3
2026-09-17 09:44:15,7621.9,20260917,7650.0,P,31.8,32.0
