occ_root,theta_root,expiry,date,strike,right,right_v3,trade_id,strategy,event,side_action,time_source,time_of_day_et,window_lo_et,window_hi_et,our_fill_price
SPXW,SPXW,20260825,20260825,7655.0,C,call,auto_20260825_084313,eodfly_c,entry,SELL,trades_ct_min,09:43:00,09:42:57,09:43:03,
SPXW,SPXW,20260825,20260825,7680.0,C,call,auto_20260825_084313,eodfly_c,entry,BUY,trades_ct_min,09:43:00,09:42:57,09:43:03,
SPXW,SPXW,20260825,20260825,7655.0,C,call,auto_20260825_084313,eodfly_c,exit,BUY,trades_ct_min,09:53:00,09:52:57,09:53:03,
SPXW,SPXW,20260825,20260825,7680.0,C,call,auto_20260825_084313,eodfly_c,exit,SELL,trades_ct_min,09:53:00,09:52:57,09:53:03,
SPXW,SPXW,20260825,20260825,7645.0,P,put,auto_20260825_090642,openfly_p,entry,BUY,trades_ct_min,10:06:00,10:05:57,10:06:03,
SPXW,SPXW,20260825,20260825,7670.0,P,put,auto_20260825_090642,openfly_p,entry,SELL,trades_ct_min,10:06:00,10:05:57,10:06:03,
SPXW,SPXW,20260825,20260825,7775.0,C,call,auto_20260825_090604,openic_c,entry,BUY,orders_et_sec,10:06:03,10:06:00,10:06:06,0.1
SPXW,SPXW,20260825,20260825,7750.0,C,call,auto_20260825_090604,openic_c,entry,SELL,orders_et_sec,10:06:04,10:06:01,10:06:07,0.1
SPXW,SPXW,20260825,20260825,7625.0,P,put,auto_20260825_090742,gx_bps,entry,BUY,trades_ct_min,10:07:00,10:06:57,10:07:03,
SPXW,SPXW,20260825,20260825,7650.0,P,put,auto_20260825_090742,gx_bps,entry,SELL,trades_ct_min,10:07:00,10:06:57,10:07:03,
SPXW,SPXW,20260825,20260825,7670.0,C,call,auto_20260825_090720,openfly_c,entry,SELL,trades_ct_min,10:07:00,10:06:57,10:07:03,
SPXW,SPXW,20260825,20260825,7695.0,C,call,auto_20260825_090720,openfly_c,entry,BUY,trades_ct_min,10:07:00,10:06:57,10:07:03,
SPXW,SPXW,20260825,20260825,7665.0,C,call,auto_20260825_090803,gx_bcs,entry,SELL,trades_ct_min,10:08:00,10:07:57,10:08:03,
SPXW,SPXW,20260825,20260825,7690.0,C,call,auto_20260825_090803,gx_bcs,entry,BUY,trades_ct_min,10:08:00,10:07:57,10:08:03,
SPXW,SPXW,20260825,20260825,7665.0,C,call,auto_20260825_090803,gx_bcs,exit,BUY,trades_ct_min,10:18:00,10:17:57,10:18:03,
SPXW,SPXW,20260825,20260825,7690.0,C,call,auto_20260825_090803,gx_bcs,exit,SELL,trades_ct_min,10:18:00,10:17:57,10:18:03,
SPXW,SPXW,20260825,20260825,7645.0,P,put,auto_20260825_090642,openfly_p,exit,SELL,trades_ct_min,10:32:00,10:31:57,10:32:03,
SPXW,SPXW,20260825,20260825,7670.0,P,put,auto_20260825_090642,openfly_p,exit,BUY,trades_ct_min,10:32:00,10:31:57,10:32:03,
SPXW,SPXW,20260825,20260825,7670.0,C,call,auto_20260825_090720,openfly_c,exit,BUY,trades_ct_min,12:04:00,12:03:57,12:04:03,
SPXW,SPXW,20260825,20260825,7695.0,C,call,auto_20260825_090720,openfly_c,exit,SELL,trades_ct_min,12:04:00,12:03:57,12:04:03,
SPXW,SPXW,20260826,20260826,7575.0,P,put,auto_20260826_083028,eodic_p,entry,BUY,trades_ct_min,09:30:00,09:29:57,09:30:03,
SPXW,SPXW,20260826,20260826,7600.0,P,put,auto_20260826_083028,eodic_p,entry,SELL,trades_ct_min,09:30:00,09:29:57,09:30:03,
SPXW,SPXW,20260826,20260826,7650.0,P,put,auto_20260826_083339,eodfly_p,entry,BUY,orders_et_sec,09:31:49,09:31:46,09:31:52,4.5
SPXW,SPXW,20260826,20260826,7675.0,C,call,auto_20260826_083315,eodfly_c,entry,SELL,trades_ct_min,09:33:00,09:32:57,09:33:03,
SPXW,SPXW,20260826,20260826,7675.0,P,put,auto_20260826_083339,eodfly_p,entry,SELL,trades_ct_min,09:33:00,09:32:57,09:33:03,
SPXW,SPXW,20260826,20260826,7700.0,C,call,auto_20260826_083315,eodfly_c,entry,BUY,trades_ct_min,09:33:00,09:32:57,09:33:03,
SPXW,SPXW,20260826,20260826,7675.0,C,call,auto_20260826_083315,eodfly_c,exit,BUY,trades_ct_min,10:02:00,10:01:57,10:02:03,
SPXW,SPXW,20260826,20260826,7700.0,C,call,auto_20260826_083315,eodfly_c,exit,SELL,trades_ct_min,10:02:00,10:01:57,10:02:03,
SPXW,SPXW,20260826,20260826,7660.0,P,put,auto_20260826_090549,openfly_p,entry,BUY,trades_ct_min,10:05:00,10:04:57,10:05:03,
SPXW,SPXW,20260826,20260826,7685.0,P,put,auto_20260826_090549,openfly_p,entry,SELL,trades_ct_min,10:05:00,10:04:57,10:05:03,
SPXW,SPXW,20260826,20260826,7685.0,C,call,auto_20260826_090613,openfly_c,entry,SELL,trades_ct_min,10:06:00,10:05:57,10:06:03,
SPXW,SPXW,20260826,20260826,7700.0,C,call,auto_20260826_090646,gx_bcs,entry,SELL,trades_ct_min,10:06:00,10:05:57,10:06:03,
SPXW,SPXW,20260826,20260826,7710.0,C,call,auto_20260826_090613,openfly_c,entry,BUY,trades_ct_min,10:06:00,10:05:57,10:06:03,
SPXW,SPXW,20260826,20260826,7725.0,C,call,auto_20260826_090646,gx_bcs,entry,BUY,trades_ct_min,10:06:00,10:05:57,10:06:03,
SPXW,SPXW,20260826,20260826,7660.0,P,put,auto_20260826_090549,openfly_p,exit,SELL,trades_ct_min,10:19:00,10:18:57,10:19:03,
SPXW,SPXW,20260826,20260826,7685.0,P,put,auto_20260826_090549,openfly_p,exit,BUY,trades_ct_min,10:19:00,10:18:57,10:19:03,
SPXW,SPXW,20260826,20260826,7650.0,P,put,auto_20260826_083339,eodfly_p,exit,SELL,trades_ct_min,10:33:00,10:32:57,10:33:03,
SPXW,SPXW,20260826,20260826,7675.0,P,put,auto_20260826_083339,eodfly_p,exit,BUY,trades_ct_min,10:33:00,10:32:57,10:33:03,
SPXW,SPXW,20260826,20260826,7685.0,C,call,auto_20260826_090613,openfly_c,exit,BUY,trades_ct_min,15:11:00,15:10:57,15:11:03,
SPXW,SPXW,20260826,20260826,7710.0,C,call,auto_20260826_090613,openfly_c,exit,SELL,trades_ct_min,15:11:00,15:10:57,15:11:03,
SPXW,SPXW,20260827,20260827,7750.0,C,call,auto_20260827_083041,eodic_c,entry,SELL,trades_ct_min,09:30:00,09:29:57,09:30:03,
SPXW,SPXW,20260827,20260827,7775.0,C,call,auto_20260827_083041,eodic_c,entry,BUY,trades_ct_min,09:30:00,09:29:57,09:30:03,
SPXW,SPXW,20260827,20260827,7700.0,C,call,auto_20260827_083242,eodfly_c,entry,BUY,orders_et_sec,09:32:30,09:32:27,09:32:33,11.7
SPXW,SPXW,20260827,20260827,7675.0,C,call,auto_20260827_083242,eodfly_c,entry,SELL,orders_et_sec,09:32:42,09:32:39,09:32:45,26.3
SPXW,SPXW,20260827,20260827,7675.0,C,call,auto_20260827_083242,eodfly_c,exit,BUY,trades_ct_min,09:42:00,09:41:57,09:42:03,
SPXW,SPXW,20260827,20260827,7700.0,C,call,auto_20260827_083242,eodfly_c,exit,SELL,trades_ct_min,09:42:00,09:41:57,09:42:03,
SPXW,SPXW,20260827,20260827,7610.0,P,put,auto_20260827_090522,openic_p,entry,BUY,trades_ct_min,10:05:00,10:04:57,10:05:03,
SPXW,SPXW,20260827,20260827,7635.0,P,put,auto_20260827_090522,openic_p,entry,SELL,trades_ct_min,10:05:00,10:04:57,10:05:03,
SPXW,SPXW,20260827,20260827,7680.0,P,put,auto_20260827_090552,openfly_p,entry,BUY,trades_ct_min,10:05:00,10:04:57,10:05:03,
SPXW,SPXW,20260827,20260827,7705.0,P,put,auto_20260827_090552,openfly_p,entry,SELL,trades_ct_min,10:05:00,10:04:57,10:05:03,
SPXW,SPXW,20260827,20260827,7650.0,P,put,auto_20260827_083122,eodfly_p,entry,BUY,orders_et_sec,10:08:49,10:08:46,10:08:52,1.7
SPXW,SPXW,20260827,20260827,7650.0,P,put,auto_20260827_090905,gx_bps,entry,BUY,orders_et_sec,10:08:49,10:08:46,10:08:52,1.7
SPXW,SPXW,20260827,20260827,7675.0,P,put,auto_20260827_083122,eodfly_p,entry,SELL,orders_et_sec,10:09:05,10:09:02,10:09:08,4.9
SPXW,SPXW,20260827,20260827,7675.0,P,put,auto_20260827_090905,gx_bps,entry,SELL,orders_et_sec,10:09:05,10:09:02,10:09:08,4.9
SPXW,SPXW,20260827,20260827,7750.0,C,call,auto_20260827_091012,gx_bcs,entry,BUY,orders_et_sec,10:10:00,10:09:57,10:10:03,0.85
SPXW,SPXW,20260827,20260827,7725.0,C,call,auto_20260827_091012,gx_bcs,entry,SELL,orders_et_sec,10:10:12,10:10:09,10:10:15,4.3
SPXW,SPXW,20260827,20260827,7730.0,C,call,auto_20260827_091109,openfly_c,entry,BUY,orders_et_sec,10:11:08,10:11:05,10:11:11,3.6
SPXW,SPXW,20260827,20260827,7705.0,C,call,auto_20260827_091109,openfly_c,entry,SELL,orders_et_sec,10:11:09,10:11:06,10:11:12,13.3
SPXW,SPXW,20260827,20260827,7705.0,C,call,auto_20260827_091109,openfly_c,exit,BUY,trades_ct_min,10:26:00,10:25:57,10:26:03,
SPXW,SPXW,20260827,20260827,7730.0,C,call,auto_20260827_091109,openfly_c,exit,SELL,trades_ct_min,10:26:00,10:25:57,10:26:03,
SPXW,SPXW,20260827,20260827,7725.0,C,call,auto_20260827_091012,gx_bcs,exit,BUY,trades_ct_min,11:24:00,11:23:57,11:24:03,
SPXW,SPXW,20260827,20260827,7750.0,C,call,auto_20260827_091012,gx_bcs,exit,SELL,trades_ct_min,11:24:00,11:23:57,11:24:03,
SPXW,SPXW,20260828,20260828,7635.0,P,put,auto_20260828_083044,eodic_p,entry,BUY,trades_ct_min,09:30:00,09:29:57,09:30:03,
SPXW,SPXW,20260828,20260828,7660.0,P,put,auto_20260828_083044,eodic_p,entry,SELL,trades_ct_min,09:30:00,09:29:57,09:30:03,
SPXW,SPXW,20260828,20260828,7825.0,C,call,auto_20260828_083142,eodic_c,entry,BUY,orders_et_sec,09:31:40,09:31:37,09:31:43,0.25
SPXW,SPXW,20260828,20260828,7800.0,C,call,auto_20260828_083142,eodic_c,entry,SELL,orders_et_sec,09:31:42,09:31:39,09:31:45,0.8
SPXW,SPXW,20260828,20260828,7705.0,P,put,auto_20260828_083205,eodfly_p,entry,BUY,trades_ct_min,09:32:00,09:31:57,09:32:03,
SPXW,SPXW,20260828,20260828,7730.0,C,call,auto_20260828_083227,eodfly_c,entry,SELL,trades_ct_min,09:32:00,09:31:57,09:32:03,
SPXW,SPXW,20260828,20260828,7730.0,P,put,auto_20260828_083205,eodfly_p,entry,SELL,trades_ct_min,09:32:00,09:31:57,09:32:03,
SPXW,SPXW,20260828,20260828,7755.0,C,call,auto_20260828_083227,eodfly_c,entry,BUY,trades_ct_min,09:32:00,09:31:57,09:32:03,
SPXW,SPXW,20260828,20260828,7730.0,C,call,auto_20260828_083227,eodfly_c,exit,BUY,trades_ct_min,09:42:00,09:41:57,09:42:03,
SPXW,SPXW,20260828,20260828,7755.0,C,call,auto_20260828_083227,eodfly_c,exit,SELL,trades_ct_min,09:42:00,09:41:57,09:42:03,
SPXW,SPXW,20260828,20260828,7640.0,P,put,auto_20260828_090522,openic_p,entry,BUY,trades_ct_min,10:05:00,10:04:57,10:05:03,
SPXW,SPXW,20260828,20260828,7665.0,P,put,auto_20260828_090522,openic_p,entry,SELL,trades_ct_min,10:05:00,10:04:57,10:05:03,
SPXW,SPXW,20260828,20260828,7710.0,P,put,auto_20260828_090638,openfly_p,entry,BUY,trades_ct_min,10:06:00,10:05:57,10:06:03,
SPXW,SPXW,20260828,20260828,7735.0,P,put,auto_20260828_090638,openfly_p,entry,SELL,trades_ct_min,10:06:00,10:05:57,10:06:03,
SPXW,SPXW,20260828,20260828,7805.0,C,call,auto_20260828_090601,openic_c,entry,SELL,trades_ct_min,10:06:00,10:05:57,10:06:03,
SPXW,SPXW,20260828,20260828,7830.0,C,call,auto_20260828_090601,openic_c,entry,BUY,trades_ct_min,10:06:00,10:05:57,10:06:03,
SPXW,SPXW,20260828,20260828,7675.0,P,put,auto_20260828_090756,gx_bps,entry,BUY,trades_ct_min,10:07:00,10:06:57,10:07:03,
SPXW,SPXW,20260828,20260828,7700.0,P,put,auto_20260828_090756,gx_bps,entry,SELL,trades_ct_min,10:07:00,10:06:57,10:07:03,
SPXW,SPXW,20260828,20260828,7760.0,C,call,auto_20260828_090735,openfly_c,entry,BUY,orders_et_sec,10:07:32,10:07:29,10:07:35,3.8
SPXW,SPXW,20260828,20260828,7735.0,C,call,auto_20260828_090735,openfly_c,entry,SELL,orders_et_sec,10:07:35,10:07:32,10:07:38,12.4
SPXW,SPXW,20260828,20260828,7750.0,C,call,auto_20260828_090818,gx_bcs,entry,SELL,trades_ct_min,10:08:00,10:07:57,10:08:03,
SPXW,SPXW,20260828,20260828,7775.0,C,call,auto_20260828_090818,gx_bcs,entry,BUY,trades_ct_min,10:08:00,10:07:57,10:08:03,
SPXW,SPXW,20260828,20260828,7710.0,P,put,auto_20260828_090638,openfly_p,exit,SELL,trades_ct_min,10:19:00,10:18:57,10:19:03,
SPXW,SPXW,20260828,20260828,7735.0,P,put,auto_20260828_090638,openfly_p,exit,BUY,trades_ct_min,10:19:00,10:18:57,10:19:03,
SPXW,SPXW,20260828,20260828,7735.0,C,call,auto_20260828_090735,openfly_c,exit,BUY,trades_ct_min,10:44:00,10:43:57,10:44:03,
SPXW,SPXW,20260828,20260828,7760.0,C,call,auto_20260828_090735,openfly_c,exit,SELL,trades_ct_min,10:44:00,10:43:57,10:44:03,
SPXW,SPXW,20260828,20260828,7750.0,C,call,auto_20260828_090818,gx_bcs,exit,BUY,trades_ct_min,10:55:00,10:54:57,10:55:03,
SPXW,SPXW,20260828,20260828,7775.0,C,call,auto_20260828_090818,gx_bcs,exit,SELL,trades_ct_min,10:55:00,10:54:57,10:55:03,
SPXW,SPXW,20260828,20260828,7705.0,P,put,auto_20260828_083205,eodfly_p,exit,SELL,trades_ct_min,12:23:00,12:22:57,12:23:03,
SPXW,SPXW,20260828,20260828,7730.0,P,put,auto_20260828_083205,eodfly_p,exit,BUY,trades_ct_min,12:23:00,12:22:57,12:23:03,
SPXW,SPXW,20260831,20260831,7615.0,P,put,auto_20260831_083122,eodic_p,entry,BUY,orders_et_sec,09:31:02,09:30:59,09:31:05,0.9
SPXW,SPXW,20260831,20260831,7640.0,P,put,auto_20260831_083122,eodic_p,entry,SELL,orders_et_sec,09:31:22,09:31:19,09:31:25,1.9
SPXW,SPXW,20260831,20260831,7685.0,P,put,auto_20260831_083206,eodfly_p,entry,BUY,trades_ct_min,09:32:00,09:31:57,09:32:03,
SPXW,SPXW,20260831,20260831,7710.0,P,put,auto_20260831_083206,eodfly_p,entry,SELL,trades_ct_min,09:32:00,09:31:57,09:32:03,
SPXW,SPXW,20260831,20260831,7735.0,C,call,auto_20260831_083342,eodfly_c,entry,BUY,orders_et_sec,09:33:20,09:33:17,09:33:23,0.9
SPXW,SPXW,20260831,20260831,7710.0,C,call,auto_20260831_083342,eodfly_c,entry,SELL,orders_et_sec,09:33:42,09:33:39,09:33:45,3.6
SPXW,SPXW,20260831,20260831,7590.0,P,put,auto_20260831_083403,openic_p,entry,BUY,trades_ct_min,09:34:00,09:33:57,09:34:03,
SPXW,SPXW,20260831,20260831,7615.0,P,put,auto_20260831_083403,openic_p,entry,SELL,trades_ct_min,09:34:00,09:33:57,09:34:03,
SPXW,SPXW,20260831,20260831,7665.0,P,put,auto_20260831_083447,openfly_p,entry,BUY,trades_ct_min,09:34:00,09:33:57,09:34:03,
SPXW,SPXW,20260831,20260831,7690.0,P,put,auto_20260831_083447,openfly_p,entry,SELL,trades_ct_min,09:34:00,09:33:57,09:34:03,
SPXW,SPXW,20260831,20260831,7765.0,C,call,auto_20260831_083424,openic_c,entry,SELL,trades_ct_min,09:34:00,09:33:57,09:34:03,
SPXW,SPXW,20260831,20260831,7790.0,C,call,auto_20260831_083424,openic_c,entry,BUY,trades_ct_min,09:34:00,09:33:57,09:34:03,
SPXW,SPXW,20260831,20260831,7675.0,P,put,auto_20260831_083547,gx_bps,entry,BUY,trades_ct_min,09:35:00,09:34:57,09:35:03,
SPXW,SPXW,20260831,20260831,7690.0,C,call,auto_20260831_083526,openfly_c,entry,SELL,trades_ct_min,09:35:00,09:34:57,09:35:03,
SPXW,SPXW,20260831,20260831,7700.0,P,put,auto_20260831_083547,gx_bps,entry,SELL,trades_ct_min,09:35:00,09:34:57,09:35:03,
SPXW,SPXW,20260831,20260831,7715.0,C,call,auto_20260831_083526,openfly_c,entry,BUY,trades_ct_min,09:35:00,09:34:57,09:35:03,
SPXW,SPXW,20260831,20260831,7750.0,C,call,auto_20260831_083610,gx_bcs,entry,SELL,trades_ct_min,09:36:00,09:35:57,09:36:03,
SPXW,SPXW,20260831,20260831,7775.0,C,call,auto_20260831_083610,gx_bcs,entry,BUY,trades_ct_min,09:36:00,09:35:57,09:36:03,
SPXW,SPXW,20260831,20260831,7675.0,P,put,auto_20260831_083547,gx_bps,exit,SELL,trades_ct_min,09:46:00,09:45:57,09:46:03,
SPXW,SPXW,20260831,20260831,7685.0,P,put,auto_20260831_083206,eodfly_p,exit,SELL,trades_ct_min,09:46:00,09:45:57,09:46:03,
SPXW,SPXW,20260831,20260831,7700.0,P,put,auto_20260831_083547,gx_bps,exit,BUY,trades_ct_min,09:46:00,09:45:57,09:46:03,
SPXW,SPXW,20260831,20260831,7710.0,P,put,auto_20260831_083206,eodfly_p,exit,BUY,trades_ct_min,09:46:00,09:45:57,09:46:03,
SPXW,SPXW,20260831,20260831,7665.0,P,put,auto_20260831_083447,openfly_p,exit,SELL,trades_ct_min,09:50:00,09:49:57,09:50:03,
SPXW,SPXW,20260831,20260831,7690.0,P,put,auto_20260831_083447,openfly_p,exit,BUY,trades_ct_min,09:50:00,09:49:57,09:50:03,
SPXW,SPXW,20260901,20260901,7585.0,P,put,auto_20260901_083038,eodic_p,entry,BUY,trades_ct_min,09:30:00,09:29:57,09:30:03,
SPXW,SPXW,20260901,20260901,7610.0,P,put,auto_20260901_083038,eodic_p,entry,SELL,trades_ct_min,09:30:00,09:29:57,09:30:03,
SPXW,SPXW,20260901,20260901,7660.0,P,put,auto_20260901_083120,eodfly_p,entry,BUY,trades_ct_min,09:31:00,09:30:57,09:31:03,
SPXW,SPXW,20260901,20260901,7685.0,C,call,auto_20260901_083143,eodfly_c,entry,SELL,trades_ct_min,09:31:00,09:30:57,09:31:03,
SPXW,SPXW,20260901,20260901,7685.0,P,put,auto_20260901_083120,eodfly_p,entry,SELL,trades_ct_min,09:31:00,09:30:57,09:31:03,
SPXW,SPXW,20260901,20260901,7710.0,C,call,auto_20260901_083143,eodfly_c,entry,BUY,trades_ct_min,09:31:00,09:30:57,09:31:03,
SPXW,SPXW,20260901,20260901,7660.0,P,put,auto_20260901_083120,eodfly_p,exit,SELL,trades_ct_min,09:41:00,09:40:57,09:41:03,
SPXW,SPXW,20260901,20260901,7685.0,P,put,auto_20260901_083120,eodfly_p,exit,BUY,trades_ct_min,09:41:00,09:40:57,09:41:03,
SPXW,SPXW,20260901,20260901,7535.0,P,put,auto_20260901_090521,openic_p,entry,BUY,trades_ct_min,10:05:00,10:04:57,10:05:03,
SPXW,SPXW,20260901,20260901,7560.0,P,put,auto_20260901_090521,openic_p,entry,SELL,trades_ct_min,10:05:00,10:04:57,10:05:03,
SPXW,SPXW,20260901,20260901,7615.0,P,put,auto_20260901_090550,openfly_p,entry,BUY,trades_ct_min,10:05:00,10:04:57,10:05:03,
SPXW,SPXW,20260901,20260901,7640.0,P,put,auto_20260901_090550,openfly_p,entry,SELL,trades_ct_min,10:05:00,10:04:57,10:05:03,
SPXW,SPXW,20260901,20260901,7640.0,C,call,auto_20260901_090613,openfly_c,entry,SELL,trades_ct_min,10:06:00,10:05:57,10:06:03,
SPXW,SPXW,20260901,20260901,7650.0,P,put,auto_20260901_090636,gx_bps,entry,BUY,trades_ct_min,10:06:00,10:05:57,10:06:03,
SPXW,SPXW,20260901,20260901,7665.0,C,call,auto_20260901_090613,openfly_c,entry,BUY,trades_ct_min,10:06:00,10:05:57,10:06:03,
SPXW,SPXW,20260901,20260901,7675.0,P,put,auto_20260901_090636,gx_bps,entry,SELL,trades_ct_min,10:06:00,10:05:57,10:06:03,
SPXW,SPXW,20260901,20260901,7715.0,C,call,auto_20260901_090658,gx_bcs,entry,SELL,trades_ct_min,10:06:00,10:05:57,10:06:03,
SPXW,SPXW,20260901,20260901,7740.0,C,call,auto_20260901_090658,gx_bcs,entry,BUY,trades_ct_min,10:06:00,10:05:57,10:06:03,
SPXW,SPXW,20260901,20260901,7650.0,P,put,auto_20260901_090636,gx_bps,exit,SELL,trades_ct_min,10:17:00,10:16:57,10:17:03,
SPXW,SPXW,20260901,20260901,7675.0,P,put,auto_20260901_090636,gx_bps,exit,BUY,trades_ct_min,10:17:00,10:16:57,10:17:03,
SPXW,SPXW,20260901,20260901,7640.0,C,call,auto_20260901_090613,openfly_c,exit,BUY,trades_ct_min,10:18:00,10:17:57,10:18:03,
SPXW,SPXW,20260901,20260901,7665.0,C,call,auto_20260901_090613,openfly_c,exit,SELL,trades_ct_min,10:18:00,10:17:57,10:18:03,
SPXW,SPXW,20260901,20260901,7615.0,P,put,auto_20260901_090550,openfly_p,exit,SELL,trades_ct_min,12:41:00,12:40:57,12:41:03,
SPXW,SPXW,20260901,20260901,7640.0,P,put,auto_20260901_090550,openfly_p,exit,BUY,trades_ct_min,12:41:00,12:40:57,12:41:03,
SPXW,SPXW,20260902,20260902,7525.0,P,put,auto_20260902_083026,eodic_p,entry,BUY,trades_ct_min,09:30:00,09:29:57,09:30:03,
SPXW,SPXW,20260902,20260902,7550.0,P,put,auto_20260902_083026,eodic_p,entry,SELL,trades_ct_min,09:30:00,09:29:57,09:30:03,
SPXW,SPXW,20260902,20260902,7710.0,C,call,auto_20260902_083049,eodic_c,entry,SELL,trades_ct_min,09:30:00,09:29:57,09:30:03,
SPXW,SPXW,20260902,20260902,7735.0,C,call,auto_20260902_083049,eodic_c,entry,BUY,trades_ct_min,09:30:00,09:29:57,09:30:03,
SPXW,SPXW,20260902,20260902,7605.0,P,put,auto_20260902_083110,eodfly_p,entry,BUY,trades_ct_min,09:31:00,09:30:57,09:31:03,
SPXW,SPXW,20260902,20260902,7630.0,C,call,auto_20260902_083133,eodfly_c,entry,SELL,trades_ct_min,09:31:00,09:30:57,09:31:03,
SPXW,SPXW,20260902,20260902,7630.0,P,put,auto_20260902_083110,eodfly_p,entry,SELL,trades_ct_min,09:31:00,09:30:57,09:31:03,
SPXW,SPXW,20260902,20260902,7655.0,C,call,auto_20260902_083133,eodfly_c,entry,BUY,trades_ct_min,09:31:00,09:30:57,09:31:03,
SPXW,SPXW,20260902,20260902,7630.0,C,call,auto_20260902_083133,eodfly_c,exit,BUY,trades_ct_min,09:41:00,09:40:57,09:41:03,
SPXW,SPXW,20260902,20260902,7655.0,C,call,auto_20260902_083133,eodfly_c,exit,SELL,trades_ct_min,09:41:00,09:40:57,09:41:03,
SPXW,SPXW,20260902,20260902,7550.0,P,put,auto_20260902_090524,openic_p,entry,BUY,trades_ct_min,10:05:00,10:04:57,10:05:03,
SPXW,SPXW,20260902,20260902,7575.0,P,put,auto_20260902_090524,openic_p,entry,SELL,trades_ct_min,10:05:00,10:04:57,10:05:03,
SPXW,SPXW,20260902,20260902,7630.0,P,put,auto_20260902_090604,openfly_p,entry,BUY,trades_ct_min,10:06:00,10:05:57,10:06:03,
SPXW,SPXW,20260902,20260902,7655.0,C,call,auto_20260902_090628,openfly_c,entry,SELL,trades_ct_min,10:06:00,10:05:57,10:06:03,
SPXW,SPXW,20260902,20260902,7655.0,P,put,auto_20260902_090604,openfly_p,entry,SELL,trades_ct_min,10:06:00,10:05:57,10:06:03,
SPXW,SPXW,20260902,20260902,7680.0,C,call,auto_20260902_090628,openfly_c,entry,BUY,trades_ct_min,10:06:00,10:05:57,10:06:03,
SPXW,SPXW,20260902,20260902,7700.0,C,call,auto_20260902_090658,gx_bcs,entry,SELL,trades_ct_min,10:06:00,10:05:57,10:06:03,
SPXW,SPXW,20260902,20260902,7725.0,C,call,auto_20260902_090658,gx_bcs,entry,BUY,trades_ct_min,10:06:00,10:05:57,10:06:03,
SPXW,SPXW,20260902,20260902,7655.0,C,call,auto_20260902_090628,openfly_c,exit,BUY,trades_ct_min,10:24:00,10:23:57,10:24:03,
SPXW,SPXW,20260902,20260902,7680.0,C,call,auto_20260902_090628,openfly_c,exit,SELL,trades_ct_min,10:24:00,10:23:57,10:24:03,
SPXW,SPXW,20260903,20260903,7740.0,C,call,auto_20260903_083044,eodic_c,entry,SELL,trades_ct_min,09:30:00,09:29:57,09:30:03,
SPXW,SPXW,20260903,20260903,7765.0,C,call,auto_20260903_083044,eodic_c,entry,BUY,trades_ct_min,09:30:00,09:29:57,09:30:03,
SPXW,SPXW,20260903,20260903,7640.0,P,put,auto_20260903_083123,eodfly_p,entry,BUY,trades_ct_min,09:31:00,09:30:57,09:31:03,
SPXW,SPXW,20260903,20260903,7665.0,P,put,auto_20260903_083123,eodfly_p,entry,SELL,trades_ct_min,09:31:00,09:30:57,09:31:03,
SPXW,SPXW,20260903,20260903,7600.0,P,put,auto_20260903_083324,openic_p,entry,BUY,trades_ct_min,09:33:00,09:32:57,09:33:03,
SPXW,SPXW,20260903,20260903,7625.0,P,put,auto_20260903_083324,openic_p,entry,SELL,trades_ct_min,09:33:00,09:32:57,09:33:03,
SPXW,SPXW,20260903,20260903,7675.0,P,put,auto_20260903_083424,openfly_p,entry,BUY,trades_ct_min,09:34:00,09:33:57,09:34:03,
SPXW,SPXW,20260903,20260903,7700.0,C,call,auto_20260903_083447,openfly_c,entry,SELL,trades_ct_min,09:34:00,09:33:57,09:34:03,
SPXW,SPXW,20260903,20260903,7700.0,P,put,auto_20260903_083424,openfly_p,entry,SELL,trades_ct_min,09:34:00,09:33:57,09:34:03,
SPXW,SPXW,20260903,20260903,7725.0,C,call,auto_20260903_083447,openfly_c,entry,BUY,trades_ct_min,09:34:00,09:33:57,09:34:03,
SPXW,SPXW,20260903,20260903,7775.0,C,call,auto_20260903_083403,openic_c,entry,SELL,trades_ct_min,09:34:00,09:33:57,09:34:03,
SPXW,SPXW,20260903,20260903,7800.0,C,call,auto_20260903_083403,openic_c,entry,BUY,trades_ct_min,09:34:00,09:33:57,09:34:03,
SPXW,SPXW,20260903,20260903,7625.0,P,put,auto_20260903_083525,gx_bps,entry,BUY,trades_ct_min,09:35:00,09:34:57,09:35:03,
SPXW,SPXW,20260903,20260903,7650.0,P,put,auto_20260903_083525,gx_bps,entry,SELL,trades_ct_min,09:35:00,09:34:57,09:35:03,
SPXW,SPXW,20260903,20260903,7675.0,C,call,auto_20260903_083547,gx_bcs,entry,SELL,trades_ct_min,09:35:00,09:34:57,09:35:03,
SPXW,SPXW,20260903,20260903,7700.0,C,call,auto_20260903_083547,gx_bcs,entry,BUY,trades_ct_min,09:35:00,09:34:57,09:35:03,
SPXW,SPXW,20260903,20260903,7665.0,C,call,auto_20260903_083757,eodfly_c,entry,SELL,trades_ct_min,09:37:00,09:36:57,09:37:03,
SPXW,SPXW,20260903,20260903,7690.0,C,call,auto_20260903_083757,eodfly_c,entry,BUY,trades_ct_min,09:37:00,09:36:57,09:37:03,
SPXW,SPXW,20260903,20260903,7675.0,C,call,auto_20260903_083547,gx_bcs,exit,BUY,trades_ct_min,09:46:00,09:45:57,09:46:03,
