book,trade_id,strategy,source,structure,occ_root,leg_idx,side,right,strike,expiry,qty,entry_dt_ct,exit_dt_ct,fill_model,close_reason,credit,exit_cost
SPX,auto_20260824_083027,eodic_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7595.0,20260824,1,2026-08-24 08:30,2026-08-24 16:00,cash_settle,expired,0.6,0.0
SPX,auto_20260824_083058,eodfly_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7650.0,20260824,1,2026-08-24 08:30,2026-08-24 08:45,paper_fill,level ACCEPTED: spot 7644 held below the 7675 short strike for 10min (>10) — the wall we sold did not hold,13.6,18.6
SPX,auto_20260824_083058,eodfly_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7675.0,20260824,1,2026-08-24 08:30,2026-08-24 08:45,paper_fill,level ACCEPTED: spot 7644 held below the 7675 short strike for 10min (>10) — the wall we sold did not hold,13.6,18.6
SPX,auto_20260824_083312,openic_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7560.0,20260824,1,2026-08-24 08:33,2026-08-24 16:00,cash_settle,expired,0.3,0.0
SPX,auto_20260824_083312,openic_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7585.0,20260824,1,2026-08-24 08:33,2026-08-24 16:00,cash_settle,expired,0.3,0.0
SPX,auto_20260824_083355,openfly_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7640.0,20260824,1,2026-08-24 08:33,2026-08-24 08:45,paper_fill,level ACCEPTED: spot 7644 held below the 7665 short strike for 10min (>10) — the wall we sold did not hold,11.1,15.2
SPX,auto_20260824_083355,openfly_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7665.0,20260824,1,2026-08-24 08:33,2026-08-24 08:45,paper_fill,level ACCEPTED: spot 7644 held below the 7665 short strike for 10min (>10) — the wall we sold did not hold,11.1,15.2
SPX,auto_20260824_083418,openfly_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7690.0,20260824,1,2026-08-24 08:34,2026-08-24 11:25,paper_fill,level ACCEPTED: spot 7667 held above the 7665 short strike for 10min (>10) — the wall we sold did not hold,4.95,6.9
SPX,auto_20260824_083418,openfly_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7665.0,20260824,1,2026-08-24 08:34,2026-08-24 11:25,paper_fill,level ACCEPTED: spot 7667 held above the 7665 short strike for 10min (>10) — the wall we sold did not hold,4.95,6.9
SPX,auto_20260824_083440,gx_bps,auto_trigger,vertical 25pt,SPXW,0,buy,P,7605.0,20260824,1,2026-08-24 08:34,2026-08-24 16:00,cash_settle,expired,2.8,0.0
SPX,auto_20260824_083440,gx_bps,auto_trigger,vertical 25pt,SPXW,1,sell,P,7630.0,20260824,1,2026-08-24 08:34,2026-08-24 16:00,cash_settle,expired,2.8,0.0
SPX,auto_20260824_083512,eodfly_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7700.0,20260824,1,2026-08-24 08:35,2026-08-24 16:00,cash_settle,expired,2.5,0.0
SPX,auto_20260824_083512,eodfly_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7675.0,20260824,1,2026-08-24 08:35,2026-08-24 16:00,cash_settle,expired,2.5,0.0
SPX,auto_20260825_084230,eodic_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7755.0,20260825,1,2026-08-25 08:42,2026-08-25 16:00,cash_settle,expired,0.25,0.0
SPX,auto_20260825_084230,eodic_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7730.0,20260825,1,2026-08-25 08:42,2026-08-25 16:00,cash_settle,expired,0.25,0.0
SPX,auto_20260825_084252,eodfly_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7630.0,20260825,1,2026-08-25 08:42,2026-08-25 16:00,cash_settle,expired,1.95,0.0
SPX,auto_20260825_084252,eodfly_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7655.0,20260825,1,2026-08-25 08:42,2026-08-25 16:00,cash_settle,expired,1.95,0.0
SPX,auto_20260825_084313,eodfly_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7680.0,20260825,1,2026-08-25 08:43,2026-08-25 08:53,paper_fill,level ACCEPTED: spot 7678 held above the 7655 short strike for 10min (>10) — the wall we sold did not hold,17.8,17.9
SPX,auto_20260825_084313,eodfly_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7655.0,20260825,1,2026-08-25 08:43,2026-08-25 08:53,paper_fill,level ACCEPTED: spot 7678 held above the 7655 short strike for 10min (>10) — the wall we sold did not hold,17.8,17.9
SPX,auto_20260825_090604,openic_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7775.0,20260825,1,2026-08-25 09:06,2026-08-25 16:00,cash_settle,expired,0.0,0.0
SPX,auto_20260825_090604,openic_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7750.0,20260825,1,2026-08-25 09:06,2026-08-25 16:00,cash_settle,expired,0.0,0.0
SPX,auto_20260825_090642,openfly_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7645.0,20260825,1,2026-08-25 09:06,2026-08-25 09:32,paper_fill,level ACCEPTED: spot 7665 held below the 7670 short strike for 10min (>10) — the wall we sold did not hold,6.05,8.1
SPX,auto_20260825_090642,openfly_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7670.0,20260825,1,2026-08-25 09:06,2026-08-25 09:32,paper_fill,level ACCEPTED: spot 7665 held below the 7670 short strike for 10min (>10) — the wall we sold did not hold,6.05,8.1
SPX,auto_20260825_090720,openfly_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7695.0,20260825,1,2026-08-25 09:07,2026-08-25 11:04,paper_fill,level ACCEPTED: spot 7674 held above the 7670 short strike for 10min (>10) — the wall we sold did not hold,8.3,7.7
SPX,auto_20260825_090720,openfly_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7670.0,20260825,1,2026-08-25 09:07,2026-08-25 11:04,paper_fill,level ACCEPTED: spot 7674 held above the 7670 short strike for 10min (>10) — the wall we sold did not hold,8.3,7.7
SPX,auto_20260825_090742,gx_bps,auto_trigger,vertical 25pt,SPXW,0,buy,P,7625.0,20260825,1,2026-08-25 09:07,2026-08-25 16:00,cash_settle,expired,2.25,0.0
SPX,auto_20260825_090742,gx_bps,auto_trigger,vertical 25pt,SPXW,1,sell,P,7650.0,20260825,1,2026-08-25 09:07,2026-08-25 16:00,cash_settle,expired,2.25,0.0
SPX,auto_20260825_090803,gx_bcs,auto_trigger,vertical 25pt,SPXW,0,buy,C,7690.0,20260825,1,2026-08-25 09:08,2026-08-25 09:18,paper_fill,level ACCEPTED: spot 7671 held above the 7665 short strike for 10min (>10) — the wall we sold did not hold,10.1,10.3
SPX,auto_20260825_090803,gx_bcs,auto_trigger,vertical 25pt,SPXW,1,sell,C,7665.0,20260825,1,2026-08-25 09:08,2026-08-25 09:18,paper_fill,level ACCEPTED: spot 7671 held above the 7665 short strike for 10min (>10) — the wall we sold did not hold,10.1,10.3
SPX,auto_20260826_083028,eodic_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7575.0,20260826,1,2026-08-26 08:30,2026-08-26 16:00,cash_settle,expired,0.35,0.0
SPX,auto_20260826_083028,eodic_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7600.0,20260826,1,2026-08-26 08:30,2026-08-26 16:00,cash_settle,expired,0.35,0.0
SPX,auto_20260826_083315,eodfly_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7700.0,20260826,1,2026-08-26 08:33,2026-08-26 09:02,paper_fill,level ACCEPTED: spot 7686 held above the 7675 short strike for 10min (>10) — the wall we sold did not hold,6.45,12.6
SPX,auto_20260826_083315,eodfly_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7675.0,20260826,1,2026-08-26 08:33,2026-08-26 09:02,paper_fill,level ACCEPTED: spot 7686 held above the 7675 short strike for 10min (>10) — the wall we sold did not hold,6.45,12.6
SPX,auto_20260826_083339,eodfly_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7650.0,20260826,1,2026-08-26 08:33,2026-08-26 09:33,paper_fill,level ACCEPTED: spot 7669 held below the 7675 short strike for 10min (>10) — the wall we sold did not hold,8.4,9.2
SPX,auto_20260826_083339,eodfly_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7675.0,20260826,1,2026-08-26 08:33,2026-08-26 09:33,paper_fill,level ACCEPTED: spot 7669 held below the 7675 short strike for 10min (>10) — the wall we sold did not hold,8.4,9.2
SPX,auto_20260826_090549,openfly_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7660.0,20260826,1,2026-08-26 09:05,2026-08-26 09:19,paper_fill,level ACCEPTED: spot 7679 held below the 7685 short strike for 10min (>10) — the wall we sold did not hold,6.5,9.1
SPX,auto_20260826_090549,openfly_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7685.0,20260826,1,2026-08-26 09:05,2026-08-26 09:19,paper_fill,level ACCEPTED: spot 7679 held below the 7685 short strike for 10min (>10) — the wall we sold did not hold,6.5,9.1
SPX,auto_20260826_090613,openfly_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7710.0,20260826,1,2026-08-26 09:06,2026-08-26 14:11,paper_fill,level ACCEPTED: spot 7688 held above the 7685 short strike for 10min (>10) — the wall we sold did not hold,7.6,5.2
SPX,auto_20260826_090613,openfly_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7685.0,20260826,1,2026-08-26 09:06,2026-08-26 14:11,paper_fill,level ACCEPTED: spot 7688 held above the 7685 short strike for 10min (>10) — the wall we sold did not hold,7.6,5.2
SPX,auto_20260826_090646,gx_bcs,auto_trigger,vertical 25pt,SPXW,0,buy,C,7725.0,20260826,1,2026-08-26 09:06,2026-08-26 16:00,cash_settle,expired,2.65,0.0
SPX,auto_20260826_090646,gx_bcs,auto_trigger,vertical 25pt,SPXW,1,sell,C,7700.0,20260826,1,2026-08-26 09:06,2026-08-26 16:00,cash_settle,expired,2.65,0.0
SPX,auto_20260827_083041,eodic_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7775.0,20260827,1,2026-08-27 08:30,2026-08-27 16:00,cash_settle,expired,0.95,0.0
SPX,auto_20260827_083041,eodic_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7750.0,20260827,1,2026-08-27 08:30,2026-08-27 16:00,cash_settle,expired,0.95,0.0
SPX,auto_20260827_083122,eodfly_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7650.0,20260827,1,2026-08-27 08:31,2026-08-27 16:00,cash_settle,expired,3.15,0.0
SPX,auto_20260827_083122,eodfly_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7675.0,20260827,1,2026-08-27 08:31,2026-08-27 16:00,cash_settle,expired,3.15,0.0
SPX,auto_20260827_083242,eodfly_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7700.0,20260827,1,2026-08-27 08:32,2026-08-27 08:42,paper_fill,level ACCEPTED: spot 7700 held above the 7675 short strike for 10min (>10) — the wall we sold did not hold,14.600000000000001,17.4
SPX,auto_20260827_083242,eodfly_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7675.0,20260827,1,2026-08-27 08:32,2026-08-27 08:42,paper_fill,level ACCEPTED: spot 7700 held above the 7675 short strike for 10min (>10) — the wall we sold did not hold,14.600000000000001,17.4
SPX,auto_20260827_090522,openic_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7610.0,20260827,1,2026-08-27 09:05,2026-08-27 16:00,cash_settle,expired,0.3,0.0
SPX,auto_20260827_090522,openic_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7635.0,20260827,1,2026-08-27 09:05,2026-08-27 16:00,cash_settle,expired,0.3,0.0
SPX,auto_20260827_090552,openfly_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7680.0,20260827,1,2026-08-27 09:05,2026-08-27 16:00,cash_settle,expired,7.1,0.0
SPX,auto_20260827_090552,openfly_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7705.0,20260827,1,2026-08-27 09:05,2026-08-27 16:00,cash_settle,expired,7.1,0.0
SPX,auto_20260827_090905,gx_bps,auto_trigger,vertical 25pt,SPXW,0,buy,P,7650.0,20260827,1,2026-08-27 09:09,2026-08-27 16:00,cash_settle,expired,3.2,0.0
SPX,auto_20260827_090905,gx_bps,auto_trigger,vertical 25pt,SPXW,1,sell,P,7675.0,20260827,1,2026-08-27 09:09,2026-08-27 16:00,cash_settle,expired,3.2,0.0
SPX,auto_20260827_091012,gx_bcs,auto_trigger,vertical 25pt,SPXW,0,buy,C,7750.0,20260827,1,2026-08-27 09:10,2026-08-27 10:24,paper_fill,level ACCEPTED: spot 7727 held above the 7725 short strike for 10min (>10) — the wall we sold did not hold,3.4499999999999997,8.3
SPX,auto_20260827_091012,gx_bcs,auto_trigger,vertical 25pt,SPXW,1,sell,C,7725.0,20260827,1,2026-08-27 09:10,2026-08-27 10:24,paper_fill,level ACCEPTED: spot 7727 held above the 7725 short strike for 10min (>10) — the wall we sold did not hold,3.4499999999999997,8.3
SPX,auto_20260827_091109,openfly_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7730.0,20260827,1,2026-08-27 09:11,2026-08-27 09:26,paper_fill,level ACCEPTED: spot 7713 held above the 7705 short strike for 10min (>10) — the wall we sold did not hold,9.700000000000001,11.6
SPX,auto_20260827_091109,openfly_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7705.0,20260827,1,2026-08-27 09:11,2026-08-27 09:26,paper_fill,level ACCEPTED: spot 7713 held above the 7705 short strike for 10min (>10) — the wall we sold did not hold,9.700000000000001,11.6
SPX,auto_20260828_083044,eodic_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7635.0,20260828,1,2026-08-28 08:30,2026-08-28 16:00,cash_settle,expired,0.95,0.0
SPX,auto_20260828_083044,eodic_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7660.0,20260828,1,2026-08-28 08:30,2026-08-28 16:00,cash_settle,expired,0.95,0.0
SPX,auto_20260828_083142,eodic_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7825.0,20260828,1,2026-08-28 08:31,2026-08-28 16:00,cash_settle,expired,0.55,0.0
SPX,auto_20260828_083142,eodic_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7800.0,20260828,1,2026-08-28 08:31,2026-08-28 16:00,cash_settle,expired,0.55,0.0
SPX,auto_20260828_083205,eodfly_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7705.0,20260828,1,2026-08-28 08:32,2026-08-28 11:23,paper_fill,level ACCEPTED: spot 7714 held below the 7730 short strike for 10min (>10) — the wall we sold did not hold,7.6,12.4
SPX,auto_20260828_083205,eodfly_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7730.0,20260828,1,2026-08-28 08:32,2026-08-28 11:23,paper_fill,level ACCEPTED: spot 7714 held below the 7730 short strike for 10min (>10) — the wall we sold did not hold,7.6,12.4
SPX,auto_20260828_083227,eodfly_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7755.0,20260828,1,2026-08-28 08:32,2026-08-28 08:42,paper_fill,level ACCEPTED: spot 7744 held above the 7730 short strike for 10min (>10) — the wall we sold did not hold,11.9,14.2
SPX,auto_20260828_083227,eodfly_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7730.0,20260828,1,2026-08-28 08:32,2026-08-28 08:42,paper_fill,level ACCEPTED: spot 7744 held above the 7730 short strike for 10min (>10) — the wall we sold did not hold,11.9,14.2
SPX,auto_20260828_090522,openic_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7640.0,20260828,1,2026-08-28 09:05,2026-08-28 16:00,cash_settle,expired,1.0,0.0
SPX,auto_20260828_090522,openic_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7665.0,20260828,1,2026-08-28 09:05,2026-08-28 16:00,cash_settle,expired,1.0,0.0
SPX,auto_20260828_090601,openic_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7830.0,20260828,1,2026-08-28 09:06,2026-08-28 16:00,cash_settle,expired,0.2,0.0
SPX,auto_20260828_090601,openic_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7805.0,20260828,1,2026-08-28 09:06,2026-08-28 16:00,cash_settle,expired,0.2,0.0
SPX,auto_20260828_090638,openfly_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7710.0,20260828,1,2026-08-28 09:06,2026-08-28 09:19,paper_fill,level ACCEPTED: spot 7734 held below the 7735 short strike for 10min (>10) — the wall we sold did not hold,10.6,8.4
SPX,auto_20260828_090638,openfly_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7735.0,20260828,1,2026-08-28 09:06,2026-08-28 09:19,paper_fill,level ACCEPTED: spot 7734 held below the 7735 short strike for 10min (>10) — the wall we sold did not hold,10.6,8.4
SPX,auto_20260828_090735,openfly_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7760.0,20260828,1,2026-08-28 09:07,2026-08-28 09:44,paper_fill,level ACCEPTED: spot 7747 held above the 7735 short strike for 10min (>10) — the wall we sold did not hold,8.600000000000001,14.1
SPX,auto_20260828_090735,openfly_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7735.0,20260828,1,2026-08-28 09:07,2026-08-28 09:44,paper_fill,level ACCEPTED: spot 7747 held above the 7735 short strike for 10min (>10) — the wall we sold did not hold,8.600000000000001,14.1
SPX,auto_20260828_090756,gx_bps,auto_trigger,vertical 25pt,SPXW,0,buy,P,7675.0,20260828,1,2026-08-28 09:07,2026-08-28 16:00,cash_settle,expired,3.9,0.0
SPX,auto_20260828_090756,gx_bps,auto_trigger,vertical 25pt,SPXW,1,sell,P,7700.0,20260828,1,2026-08-28 09:07,2026-08-28 16:00,cash_settle,expired,3.9,0.0
SPX,auto_20260828_090818,gx_bcs,auto_trigger,vertical 25pt,SPXW,0,buy,C,7775.0,20260828,1,2026-08-28 09:08,2026-08-28 09:55,paper_fill,level ACCEPTED: spot 7763 held above the 7750 short strike for 10min (>10) — the wall we sold did not hold,4.75,14.2
SPX,auto_20260828_090818,gx_bcs,auto_trigger,vertical 25pt,SPXW,1,sell,C,7750.0,20260828,1,2026-08-28 09:08,2026-08-28 09:55,paper_fill,level ACCEPTED: spot 7763 held above the 7750 short strike for 10min (>10) — the wall we sold did not hold,4.75,14.2
SPX,auto_20260831_083122,eodic_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7615.0,20260831,1,2026-08-31 08:31,2026-08-31 16:00,cash_settle,expired,0.9999999999999999,0.0
SPX,auto_20260831_083122,eodic_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7640.0,20260831,1,2026-08-31 08:31,2026-08-31 16:00,cash_settle,expired,0.9999999999999999,0.0
SPX,auto_20260831_083206,eodfly_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7685.0,20260831,1,2026-08-31 08:32,2026-08-31 08:46,paper_fill,level ACCEPTED: spot 7678 held below the 7710 short strike for 10min (>10) — the wall we sold did not hold,13.7,18.7
SPX,auto_20260831_083206,eodfly_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7710.0,20260831,1,2026-08-31 08:32,2026-08-31 08:46,paper_fill,level ACCEPTED: spot 7678 held below the 7710 short strike for 10min (>10) — the wall we sold did not hold,13.7,18.7
SPX,auto_20260831_083342,eodfly_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7735.0,20260831,1,2026-08-31 08:33,2026-08-31 16:00,cash_settle,expired,2.7,0.0
SPX,auto_20260831_083342,eodfly_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7710.0,20260831,1,2026-08-31 08:33,2026-08-31 16:00,cash_settle,expired,2.7,0.0
SPX,auto_20260831_083403,openic_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7590.0,20260831,1,2026-08-31 08:34,2026-08-31 16:00,cash_settle,expired,0.45,0.0
SPX,auto_20260831_083403,openic_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7615.0,20260831,1,2026-08-31 08:34,2026-08-31 16:00,cash_settle,expired,0.45,0.0
SPX,auto_20260831_083424,openic_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7790.0,20260831,1,2026-08-31 08:34,2026-08-31 16:00,cash_settle,expired,0.1,0.0
SPX,auto_20260831_083424,openic_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7765.0,20260831,1,2026-08-31 08:34,2026-08-31 16:00,cash_settle,expired,0.1,0.0
SPX,auto_20260831_083447,openfly_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7665.0,20260831,1,2026-08-31 08:34,2026-08-31 08:50,paper_fill,level ACCEPTED: spot 7680 held below the 7690 short strike for 13min (>10) — the wall we sold did not hold,10.4,11.2
SPX,auto_20260831_083447,openfly_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7690.0,20260831,1,2026-08-31 08:34,2026-08-31 08:50,paper_fill,level ACCEPTED: spot 7680 held below the 7690 short strike for 13min (>10) — the wall we sold did not hold,10.4,11.2
SPX,auto_20260831_083526,openfly_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7715.0,20260831,1,2026-08-31 08:35,2026-08-31 16:00,cash_settle,expired,5.7,0.0
SPX,auto_20260831_083526,openfly_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7690.0,20260831,1,2026-08-31 08:35,2026-08-31 16:00,cash_settle,expired,5.7,0.0
SPX,auto_20260831_083547,gx_bps,auto_trigger,vertical 25pt,SPXW,0,buy,P,7675.0,20260831,1,2026-08-31 08:35,2026-08-31 08:46,paper_fill,level ACCEPTED: spot 7678 held below the 7700 short strike for 10min (>10) — the wall we sold did not hold,14.5,15.6
SPX,auto_20260831_083547,gx_bps,auto_trigger,vertical 25pt,SPXW,1,sell,P,7700.0,20260831,1,2026-08-31 08:35,2026-08-31 08:46,paper_fill,level ACCEPTED: spot 7678 held below the 7700 short strike for 10min (>10) — the wall we sold did not hold,14.5,15.6
SPX,auto_20260831_083610,gx_bcs,auto_trigger,vertical 25pt,SPXW,0,buy,C,7775.0,20260831,1,2026-08-31 08:36,2026-08-31 16:00,cash_settle,expired,0.15,0.0
SPX,auto_20260831_083610,gx_bcs,auto_trigger,vertical 25pt,SPXW,1,sell,C,7750.0,20260831,1,2026-08-31 08:36,2026-08-31 16:00,cash_settle,expired,0.15,0.0
SPX,auto_20260901_083038,eodic_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7585.0,20260901,1,2026-09-01 08:30,2026-09-01 16:00,cash_settle,expired,4.2,0.0
SPX,auto_20260901_083038,eodic_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7610.0,20260901,1,2026-09-01 08:30,2026-09-01 16:00,cash_settle,expired,4.2,0.0
SPX,auto_20260901_083120,eodfly_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7660.0,20260901,1,2026-09-01 08:31,2026-09-01 08:41,paper_fill,level ACCEPTED: spot 7632 held below the 7685 short strike for 10min (>10) — the wall we sold did not hold,21.3,22.7
SPX,auto_20260901_083120,eodfly_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7685.0,20260901,1,2026-09-01 08:31,2026-09-01 08:41,paper_fill,level ACCEPTED: spot 7632 held below the 7685 short strike for 10min (>10) — the wall we sold did not hold,21.3,22.7
SPX,auto_20260901_083143,eodfly_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7710.0,20260901,1,2026-09-01 08:31,2026-09-01 16:00,cash_settle,expired,0.75,0.0
SPX,auto_20260901_083143,eodfly_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7685.0,20260901,1,2026-09-01 08:31,2026-09-01 16:00,cash_settle,expired,0.75,0.0
SPX,auto_20260901_090521,openic_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7535.0,20260901,1,2026-09-01 09:05,2026-09-01 16:00,cash_settle,expired,0.05,0.0
SPX,auto_20260901_090521,openic_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7560.0,20260901,1,2026-09-01 09:05,2026-09-01 16:00,cash_settle,expired,0.05,0.0
SPX,auto_20260901_090550,openfly_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7615.0,20260901,1,2026-09-01 09:05,2026-09-01 11:41,paper_fill,level ACCEPTED: spot 7639 held below the 7640 short strike for 10min (>10) — the wall we sold did not hold,7.1,7.45
SPX,auto_20260901_090550,openfly_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7640.0,20260901,1,2026-09-01 09:05,2026-09-01 11:41,paper_fill,level ACCEPTED: spot 7639 held below the 7640 short strike for 10min (>10) — the wall we sold did not hold,7.1,7.45
SPX,auto_20260901_090613,openfly_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7665.0,20260901,1,2026-09-01 09:06,2026-09-01 09:18,paper_fill,level ACCEPTED: spot 7649 held above the 7640 short strike for 10min (>10) — the wall we sold did not hold,8.75,11.8
SPX,auto_20260901_090613,openfly_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7640.0,20260901,1,2026-09-01 09:06,2026-09-01 09:18,paper_fill,level ACCEPTED: spot 7649 held above the 7640 short strike for 10min (>10) — the wall we sold did not hold,8.75,11.8
SPX,auto_20260901_090636,gx_bps,auto_trigger,vertical 25pt,SPXW,0,buy,P,7650.0,20260901,1,2026-09-01 09:06,2026-09-01 09:17,paper_fill,level ACCEPTED: spot 7651 held below the 7675 short strike for 10min (>10) — the wall we sold did not hold,19.1,16.7
SPX,auto_20260901_090636,gx_bps,auto_trigger,vertical 25pt,SPXW,1,sell,P,7675.0,20260901,1,2026-09-01 09:06,2026-09-01 09:17,paper_fill,level ACCEPTED: spot 7651 held below the 7675 short strike for 10min (>10) — the wall we sold did not hold,19.1,16.7
SPX,auto_20260901_090658,gx_bcs,auto_trigger,vertical 25pt,SPXW,0,buy,C,7740.0,20260901,1,2026-09-01 09:06,2026-09-01 16:00,cash_settle,expired,0.1,0.0
SPX,auto_20260901_090658,gx_bcs,auto_trigger,vertical 25pt,SPXW,1,sell,C,7715.0,20260901,1,2026-09-01 09:06,2026-09-01 16:00,cash_settle,expired,0.1,0.0
SPX,auto_20260902_083026,eodic_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7525.0,20260902,1,2026-09-02 08:30,2026-09-02 16:00,cash_settle,expired,0.2,0.0
SPX,auto_20260902_083026,eodic_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7550.0,20260902,1,2026-09-02 08:30,2026-09-02 16:00,cash_settle,expired,0.2,0.0
SPX,auto_20260902_083049,eodic_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7735.0,20260902,1,2026-09-02 08:30,2026-09-02 16:00,cash_settle,expired,0.15,0.0
SPX,auto_20260902_083049,eodic_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7710.0,20260902,1,2026-09-02 08:30,2026-09-02 16:00,cash_settle,expired,0.15,0.0
SPX,auto_20260902_083110,eodfly_p,auto_trigger,vertical 25pt,SPXW,0,buy,P,7605.0,20260902,1,2026-09-02 08:31,2026-09-02 16:00,cash_settle,expired,6.4,0.0
SPX,auto_20260902_083110,eodfly_p,auto_trigger,vertical 25pt,SPXW,1,sell,P,7630.0,20260902,1,2026-09-02 08:31,2026-09-02 16:00,cash_settle,expired,6.4,0.0
SPX,auto_20260902_083133,eodfly_c,auto_trigger,vertical 25pt,SPXW,0,buy,C,7655.0,20260902,1,2026-09-02 08:31,2026-09-02 08:41,paper_fill,level ACCEPTED: spot 7643 held above the 7630 short strike for 10min (>10) — the wall we sold did not hold,11.1,13.4
SPX,auto_20260902_083133,eodfly_c,auto_trigger,vertical 25pt,SPXW,1,sell,C,7630.0,20260902,1,2026-09-02 08:31,2026-09-02 08:41,paper_fill,level ACCEPTED: spot 7643 held above the 7630 short strike for 10min (>10) — the wall we sold did not hold,11.1,13.4
