occ_root,theta_root,expiry,date,strike,right,right_v3,trade_id,strategy,event,side_action,time_source,time_of_day_et,window_lo_et,window_hi_et,our_fill_price
SPXW,SPXW,20260817,20260817,7785.0,C,call,auto_20260817_083202,eodfly_c,entry,SELL,flex_et_sec,09:31:55,09:31:52,09:31:58,10.8
SPXW,SPXW,20260817,20260817,7810.0,C,call,auto_20260817_083202,eodfly_c,entry,BUY,flex_et_sec,09:31:55,09:31:52,09:31:58,2.3
SPXW,SPXW,20260817,20260817,7690.0,P,put,auto_20260817_083223,openic_p,entry,BUY,flex_et_sec,09:32:18,09:32:15,09:32:21,0.35
SPXW,SPXW,20260817,20260817,7715.0,P,put,auto_20260817_083223,openic_p,entry,SELL,flex_et_sec,09:32:18,09:32:15,09:32:21,0.6
SPXW,SPXW,20260817,20260817,7760.0,P,put,auto_20260817_083304,openfly_p,entry,BUY,flex_et_sec,09:32:56,09:32:53,09:32:59,4.2
SPXW,SPXW,20260817,20260817,7785.0,P,put,auto_20260817_083304,openfly_p,entry,SELL,flex_et_sec,09:32:56,09:32:53,09:32:59,12.6
SPXW,SPXW,20260817,20260817,7785.0,C,call,auto_20260817_083325,openfly_c,entry,SELL,flex_et_sec,09:33:17,09:33:14,09:33:20,8.3
SPXW,SPXW,20260817,20260817,7810.0,C,call,auto_20260817_083325,openfly_c,entry,BUY,flex_et_sec,09:33:17,09:33:14,09:33:20,1.65
SPXW,SPXW,20260817,20260817,7750.0,P,put,auto_20260817_083345,gx_bps,entry,BUY,flex_et_sec,09:33:39,09:33:36,09:33:42,2.45
SPXW,SPXW,20260817,20260817,7775.0,P,put,auto_20260817_083345,gx_bps,entry,SELL,flex_et_sec,09:33:39,09:33:36,09:33:42,7.4
SPXW,SPXW,20260817,20260817,7760.0,P,put,auto_20260817_083125,eodfly_p,exit,SELL,flex_et_sec,09:45:11,09:45:08,09:45:14,3.7
SPXW,SPXW,20260817,20260817,7760.0,P,put,auto_20260817_083304,openfly_p,exit,SELL,flex_et_sec,09:45:11,09:45:08,09:45:14,3.7
SPXW,SPXW,20260817,20260817,7785.0,P,put,auto_20260817_083125,eodfly_p,exit,BUY,flex_et_sec,09:45:11,09:45:08,09:45:14,13.1
SPXW,SPXW,20260817,20260817,7785.0,P,put,auto_20260817_083304,openfly_p,exit,BUY,flex_et_sec,09:45:11,09:45:08,09:45:14,13.1
SPXW,SPXW,20260817,20260817,7750.0,P,put,auto_20260817_083345,gx_bps,exit,SELL,flex_et_sec,10:52:11,10:52:08,10:52:14,1.15
SPXW,SPXW,20260817,20260817,7775.0,P,put,auto_20260817_083345,gx_bps,exit,BUY,flex_et_sec,10:52:11,10:52:08,10:52:14,6.9
SPXW,SPXW,20260818,20260818,7640.0,P,put,auto_20260818_083113,eodic_p,entry,BUY,flex_et_sec,09:31:09,09:31:06,09:31:12,0.95
SPXW,SPXW,20260818,20260818,7665.0,P,put,auto_20260818_083113,eodic_p,entry,SELL,flex_et_sec,09:31:12,09:31:09,09:31:15,2.55
SPXW,SPXW,20260818,20260818,7850.0,C,call,auto_20260818_083229,eodic_c,entry,BUY,flex_et_sec,09:32:05,09:32:02,09:32:08,0.1
SPXW,SPXW,20260818,20260818,7825.0,C,call,auto_20260818_083229,eodic_c,entry,SELL,flex_et_sec,09:32:18,09:32:15,09:32:21,0.1
SPXW,SPXW,20260818,20260818,7720.0,P,put,auto_20260818_083250,eodfly_p,entry,BUY,flex_et_sec,09:32:47,09:32:44,09:32:50,21.4
SPXW,SPXW,20260818,20260818,7745.0,P,put,auto_20260818_083250,eodfly_p,entry,SELL,flex_et_sec,09:32:47,09:32:44,09:32:50,40.3
SPXW,SPXW,20260818,20260818,7770.0,C,call,auto_20260818_083346,eodfly_c,entry,BUY,flex_et_sec,09:33:42,09:33:39,09:33:45,0.45
SPXW,SPXW,20260818,20260818,7745.0,C,call,auto_20260818_083346,eodfly_c,entry,SELL,flex_et_sec,09:33:45,09:33:42,09:33:48,1.8
SPXW,SPXW,20260818,20260818,7605.0,P,put,auto_20260818_083407,openic_p,entry,BUY,flex_et_sec,09:34:01,09:33:58,09:34:04,0.5
SPXW,SPXW,20260818,20260818,7630.0,P,put,auto_20260818_083407,openic_p,entry,SELL,flex_et_sec,09:34:01,09:33:58,09:34:04,1.0
SPXW,SPXW,20260818,20260818,7685.0,P,put,auto_20260818_083434,openfly_p,entry,BUY,flex_et_sec,09:34:32,09:34:29,09:34:35,7.9
SPXW,SPXW,20260818,20260818,7710.0,P,put,auto_20260818_083434,openfly_p,entry,SELL,flex_et_sec,09:34:32,09:34:29,09:34:35,17.6
SPXW,SPXW,20260818,20260818,7735.0,C,call,auto_20260818_083629,openfly_c,entry,BUY,flex_et_sec,09:35:57,09:35:54,09:36:00,3.6
SPXW,SPXW,20260818,20260818,7710.0,C,call,auto_20260818_083629,openfly_c,entry,SELL,flex_et_sec,09:36:28,09:36:25,09:36:31,13.7
SPXW,SPXW,20260818,20260818,7700.0,P,put,auto_20260818_083839,gx_bps,entry,BUY,flex_et_sec,09:38:31,09:38:28,09:38:34,10.0
SPXW,SPXW,20260818,20260818,7725.0,P,put,auto_20260818_083839,gx_bps,entry,SELL,flex_et_sec,09:38:31,09:38:28,09:38:34,22.7
SPXW,SPXW,20260818,20260818,7720.0,P,put,auto_20260818_083250,eodfly_p,exit,SELL,flex_et_sec,09:48:22,09:48:19,09:48:25,17.6
SPXW,SPXW,20260818,20260818,7745.0,P,put,auto_20260818_083250,eodfly_p,exit,BUY,flex_et_sec,09:48:22,09:48:19,09:48:25,36.9
SPXW,SPXW,20260818,20260818,7700.0,P,put,auto_20260818_083839,gx_bps,exit,SELL,flex_et_sec,09:49:38,09:49:35,09:49:41,9.7
SPXW,SPXW,20260818,20260818,7725.0,P,put,auto_20260818_083839,gx_bps,exit,BUY,flex_et_sec,09:49:38,09:49:35,09:49:41,23.4
SPXW,SPXW,20260818,20260818,7685.0,P,put,auto_20260818_083434,openfly_p,exit,SELL,flex_et_sec,09:55:51,09:55:48,09:55:54,5.6
SPXW,SPXW,20260818,20260818,7710.0,P,put,auto_20260818_083434,openfly_p,exit,BUY,flex_et_sec,09:55:51,09:55:48,09:55:54,15.4
SPXW,SPXW,20260819,20260819,7770.0,C,call,auto_20260819_083054,eodic_c,entry,SELL,flex_et_sec,09:30:51,09:30:48,09:30:54,1.15
SPXW,SPXW,20260819,20260819,7795.0,C,call,auto_20260819_083054,eodic_c,entry,BUY,flex_et_sec,09:30:51,09:30:48,09:30:54,0.4
SPXW,SPXW,20260819,20260819,7665.0,P,put,auto_20260819_083131,eodfly_p,entry,BUY,flex_et_sec,09:31:26,09:31:23,09:31:29,1.05
SPXW,SPXW,20260819,20260819,7690.0,P,put,auto_20260819_083131,eodfly_p,entry,SELL,flex_et_sec,09:31:26,09:31:23,09:31:29,2.95
SPXW,SPXW,20260819,20260819,7690.0,C,call,auto_20260819_083151,eodfly_c,entry,SELL,flex_et_sec,09:31:44,09:31:41,09:31:47,36.4
SPXW,SPXW,20260819,20260819,7715.0,C,call,auto_20260819_083151,eodfly_c,entry,BUY,flex_et_sec,09:31:44,09:31:41,09:31:47,17.4
SPXW,SPXW,20260819,20260819,7690.0,C,call,auto_20260819_083151,eodfly_c,exit,BUY,flex_et_sec,09:41:59,09:41:56,09:42:02,28.1
SPXW,SPXW,20260819,20260819,7715.0,C,call,auto_20260819_083151,eodfly_c,exit,SELL,flex_et_sec,09:41:59,09:41:56,09:42:02,11.3
SPXW,SPXW,20260819,20260819,7615.0,P,put,auto_20260819_090605,openic_p,entry,BUY,flex_et_sec,10:05:53,10:05:50,10:05:56,0.3
SPXW,SPXW,20260819,20260819,7640.0,P,put,auto_20260819_090605,openic_p,entry,SELL,flex_et_sec,10:06:04,10:06:01,10:06:07,0.5
SPXW,SPXW,20260819,20260819,7820.0,C,call,auto_20260819_090658,openic_c,entry,BUY,flex_et_sec,10:06:56,10:06:53,10:06:59,0.15
SPXW,SPXW,20260819,20260819,7795.0,C,call,auto_20260819_090658,openic_c,entry,SELL,flex_et_sec,10:06:57,10:06:54,10:07:00,0.15
SPXW,SPXW,20260819,20260819,7690.0,P,put,auto_20260819_090735,openfly_p,entry,BUY,flex_et_sec,10:07:31,10:07:28,10:07:34,4.1
SPXW,SPXW,20260819,20260819,7715.0,P,put,auto_20260819_090735,openfly_p,entry,SELL,flex_et_sec,10:07:31,10:07:28,10:07:34,11.2
SPXW,SPXW,20260819,20260819,7715.0,C,call,auto_20260819_090828,openfly_c,entry,SELL,flex_et_sec,10:08:12,10:08:09,10:08:15,12.6
SPXW,SPXW,20260819,20260819,7740.0,C,call,auto_20260819_090828,openfly_c,entry,BUY,flex_et_sec,10:08:12,10:08:09,10:08:15,3.1
SPXW,SPXW,20260819,20260819,7605.0,P,put,auto_20260819_090905,gx_bps,entry,BUY,flex_et_sec,10:08:57,10:08:54,10:09:00,0.25
SPXW,SPXW,20260819,20260819,7630.0,P,put,auto_20260819_090905,gx_bps,entry,SELL,flex_et_sec,10:08:57,10:08:54,10:09:00,0.35
SPXW,SPXW,20260819,20260819,7725.0,C,call,auto_20260819_090942,gx_bcs,entry,SELL,flex_et_sec,10:09:34,10:09:31,10:09:37,7.3
SPXW,SPXW,20260819,20260819,7750.0,C,call,auto_20260819_090942,gx_bcs,entry,BUY,flex_et_sec,10:09:34,10:09:31,10:09:37,1.45
SPXW,SPXW,20260820,20260820,7610.0,P,put,auto_20260820_083036,eodic_p,entry,BUY,flex_et_sec,09:30:33,09:30:30,09:30:36,1.55
SPXW,SPXW,20260820,20260820,7635.0,P,put,auto_20260820_083036,eodic_p,entry,SELL,flex_et_sec,09:30:33,09:30:30,09:30:36,3.2
SPXW,SPXW,20260820,20260820,7685.0,P,put,auto_20260820_083149,eodfly_p,entry,BUY,flex_et_sec,09:31:47,09:31:44,09:31:50,13.9
SPXW,SPXW,20260820,20260820,7710.0,P,put,auto_20260820_083149,eodfly_p,entry,SELL,flex_et_sec,09:31:48,09:31:45,09:31:51,28.9
SPXW,SPXW,20260820,20260820,7710.0,C,call,auto_20260820_083210,eodfly_c,entry,SELL,flex_et_sec,09:32:06,09:32:03,09:32:09,4.2
SPXW,SPXW,20260820,20260820,7735.0,C,call,auto_20260820_083210,eodfly_c,entry,BUY,flex_et_sec,09:32:06,09:32:03,09:32:09,1.05
SPXW,SPXW,20260820,20260820,7585.0,P,put,auto_20260820_083232,openic_p,entry,BUY,flex_et_sec,09:32:25,09:32:22,09:32:28,0.6
SPXW,SPXW,20260820,20260820,7610.0,P,put,auto_20260820_083232,openic_p,entry,SELL,flex_et_sec,09:32:25,09:32:22,09:32:28,1.1
SPXW,SPXW,20260820,20260820,7755.0,C,call,auto_20260820_083252,openic_c,entry,SELL,flex_et_sec,09:32:52,09:32:49,09:32:55,0.3
SPXW,SPXW,20260820,20260820,7780.0,C,call,auto_20260820_083252,openic_c,entry,BUY,flex_et_sec,09:32:52,09:32:49,09:32:55,0.15
SPXW,SPXW,20260820,20260820,7655.0,P,put,auto_20260820_083313,openfly_p,entry,BUY,flex_et_sec,09:33:08,09:33:05,09:33:11,5.7
SPXW,SPXW,20260820,20260820,7680.0,P,put,auto_20260820_083313,openfly_p,entry,SELL,flex_et_sec,09:33:08,09:33:05,09:33:11,12.8
SPXW,SPXW,20260820,20260820,7680.0,C,call,auto_20260820_083334,openfly_c,entry,SELL,flex_et_sec,09:33:29,09:33:26,09:33:32,16.0
SPXW,SPXW,20260820,20260820,7705.0,C,call,auto_20260820_083334,openfly_c,entry,BUY,flex_et_sec,09:33:29,09:33:26,09:33:32,5.1
SPXW,SPXW,20260820,20260820,7675.0,P,put,auto_20260820_083355,gx_bps,entry,BUY,flex_et_sec,09:33:49,09:33:46,09:33:52,10.0
SPXW,SPXW,20260820,20260820,7700.0,P,put,auto_20260820_083355,gx_bps,entry,SELL,flex_et_sec,09:33:49,09:33:46,09:33:52,22.0
SPXW,SPXW,20260820,20260820,7755.0,C,call,auto_20260820_083432,gx_bcs,entry,SELL,flex_et_sec,09:34:25,09:34:22,09:34:28,0.3
SPXW,SPXW,20260820,20260820,7780.0,C,call,auto_20260820_083432,gx_bcs,entry,BUY,flex_et_sec,09:34:25,09:34:22,09:34:28,0.15
SPXW,SPXW,20260820,20260820,7685.0,P,put,auto_20260820_083149,eodfly_p,exit,SELL,flex_et_sec,09:44:41,09:44:38,09:44:44,9.5
SPXW,SPXW,20260820,20260820,7710.0,P,put,auto_20260820_083149,eodfly_p,exit,BUY,flex_et_sec,09:44:41,09:44:38,09:44:44,21.9
SPXW,SPXW,20260820,20260820,7680.0,C,call,auto_20260820_083334,openfly_c,exit,BUY,flex_et_sec,09:44:53,09:44:50,09:44:56,21.7
SPXW,SPXW,20260820,20260820,7705.0,C,call,auto_20260820_083334,openfly_c,exit,SELL,flex_et_sec,09:44:53,09:44:50,09:44:56,7.6
SPXW,SPXW,20260820,20260820,7675.0,P,put,auto_20260820_083355,gx_bps,exit,SELL,flex_et_sec,09:45:11,09:45:08,09:45:14,6.9
SPXW,SPXW,20260820,20260820,7700.0,P,put,auto_20260820_083355,gx_bps,exit,BUY,flex_et_sec,09:45:11,09:45:08,09:45:14,16.5
SPXW,SPXW,20260820,20260820,7655.0,P,put,auto_20260820_083313,openfly_p,exit,SELL,flex_et_sec,11:45:18,11:45:15,11:45:21,4.0
SPXW,SPXW,20260820,20260820,7680.0,P,put,auto_20260820_083313,openfly_p,exit,BUY,flex_et_sec,11:45:18,11:45:15,11:45:21,13.8
SPXW,SPXW,20260821,20260821,7540.0,P,put,auto_20260821_083037,eodic_p,entry,BUY,flex_et_sec,09:30:33,09:30:30,09:30:36,0.25
SPXW,SPXW,20260821,20260821,7565.0,P,put,auto_20260821_083037,eodic_p,entry,SELL,flex_et_sec,09:30:33,09:30:30,09:30:36,0.35
SPXW,SPXW,20260821,20260821,7715.0,C,call,auto_20260821_083058,eodic_c,entry,SELL,flex_et_sec,09:30:53,09:30:50,09:30:56,2.0
SPXW,SPXW,20260821,20260821,7740.0,C,call,auto_20260821_083058,eodic_c,entry,BUY,flex_et_sec,09:30:53,09:30:50,09:30:56,0.8
SPXW,SPXW,20260821,20260821,7615.0,P,put,auto_20260821_083120,eodfly_p,entry,BUY,flex_et_sec,09:31:14,09:31:11,09:31:17,2.0
SPXW,SPXW,20260821,20260821,7640.0,P,put,auto_20260821_083120,eodfly_p,entry,SELL,flex_et_sec,09:31:14,09:31:11,09:31:17,4.5
SPXW,SPXW,20260821,20260821,7640.0,C,call,auto_20260821_083141,eodfly_c,entry,SELL,flex_et_sec,09:31:36,09:31:33,09:31:39,36.0
SPXW,SPXW,20260821,20260821,7665.0,C,call,auto_20260821_083141,eodfly_c,entry,BUY,flex_et_sec,09:31:36,09:31:33,09:31:39,17.4
SPXW,SPXW,20260821,20260821,7575.0,P,put,auto_20260821_083202,openic_p,entry,BUY,flex_et_sec,09:31:56,09:31:53,09:31:59,0.55
SPXW,SPXW,20260821,20260821,7600.0,P,put,auto_20260821_083202,openic_p,entry,SELL,flex_et_sec,09:31:56,09:31:53,09:31:59,1.1
SPXW,SPXW,20260821,20260821,7750.0,C,call,auto_20260821_083239,openic_c,entry,SELL,flex_et_sec,09:32:32,09:32:29,09:32:35,0.4
SPXW,SPXW,20260821,20260821,7775.0,C,call,auto_20260821_083239,openic_c,entry,BUY,flex_et_sec,09:32:32,09:32:29,09:32:35,0.25
SPXW,SPXW,20260821,20260821,7650.0,P,put,auto_20260821_083300,openfly_p,entry,BUY,flex_et_sec,09:32:55,09:32:52,09:32:58,6.5
SPXW,SPXW,20260821,20260821,7675.0,P,put,auto_20260821_083300,openfly_p,entry,SELL,flex_et_sec,09:32:55,09:32:52,09:32:58,15.6
SPXW,SPXW,20260821,20260821,7700.0,C,call,auto_20260821_083354,openfly_c,entry,BUY,flex_et_sec,09:33:51,09:33:48,09:33:54,3.0
SPXW,SPXW,20260821,20260821,7675.0,C,call,auto_20260821_083354,openfly_c,entry,SELL,flex_et_sec,09:33:54,09:33:51,09:33:57,10.1
SPXW,SPXW,20260821,20260821,7615.0,P,put,auto_20260821_083433,gx_bps,entry,BUY,flex_et_sec,09:34:26,09:34:23,09:34:29,1.85
SPXW,SPXW,20260821,20260821,7640.0,P,put,auto_20260821_083433,gx_bps,entry,SELL,flex_et_sec,09:34:26,09:34:23,09:34:29,4.6
SPXW,SPXW,20260821,20260821,7700.0,C,call,auto_20260821_083454,gx_bcs,entry,SELL,flex_et_sec,09:34:46,09:34:43,09:34:49,2.95
SPXW,SPXW,20260821,20260821,7725.0,C,call,auto_20260821_083454,gx_bcs,entry,BUY,flex_et_sec,09:34:46,09:34:43,09:34:49,0.9
SPXW,SPXW,20260821,20260821,7640.0,C,call,auto_20260821_083141,eodfly_c,exit,BUY,flex_et_sec,09:45:17,09:45:14,09:45:20,35.1
SPXW,SPXW,20260821,20260821,7665.0,C,call,auto_20260821_083141,eodfly_c,exit,SELL,flex_et_sec,09:45:17,09:45:14,09:45:20,15.8
SPXW,SPXW,20260821,20260821,7650.0,P,put,auto_20260821_083300,openfly_p,exit,SELL,flex_et_sec,09:45:31,09:45:28,09:45:34,5.1
SPXW,SPXW,20260821,20260821,7675.0,P,put,auto_20260821_083300,openfly_p,exit,BUY,flex_et_sec,09:45:31,09:45:28,09:45:34,13.7
SPXW,SPXW,20260821,20260821,7675.0,C,call,auto_20260821_083354,openfly_c,exit,BUY,flex_et_sec,11:09:47,11:09:44,11:09:50,10.0
SPXW,SPXW,20260821,20260821,7700.0,C,call,auto_20260821_083354,openfly_c,exit,SELL,flex_et_sec,11:09:47,11:09:44,11:09:50,1.6
SPXW,SPXW,20260824,20260824,7570.0,P,put,auto_20260824_083027,eodic_p,entry,BUY,flex_et_sec,09:30:26,09:30:23,09:30:29,0.65
SPXW,SPXW,20260824,20260824,7595.0,P,put,auto_20260824_083027,eodic_p,entry,SELL,flex_et_sec,09:30:26,09:30:23,09:30:29,1.25
SPXW,SPXW,20260824,20260824,7650.0,P,put,auto_20260824_083058,eodfly_p,entry,BUY,flex_et_sec,09:30:52,09:30:49,09:30:55,10.0
SPXW,SPXW,20260824,20260824,7675.0,P,put,auto_20260824_083058,eodfly_p,entry,SELL,flex_et_sec,09:30:52,09:30:49,09:30:55,23.6
SPXW,SPXW,20260824,20260824,7560.0,P,put,auto_20260824_083312,openic_p,entry,BUY,flex_et_sec,09:33:09,09:33:06,09:33:12,0.4
SPXW,SPXW,20260824,20260824,7585.0,P,put,auto_20260824_083312,openic_p,entry,SELL,flex_et_sec,09:33:09,09:33:06,09:33:12,0.7
SPXW,SPXW,20260824,20260824,7640.0,P,put,auto_20260824_083355,openfly_p,entry,BUY,flex_et_sec,09:33:50,09:33:47,09:33:53,7.2
SPXW,SPXW,20260824,20260824,7665.0,P,put,auto_20260824_083355,openfly_p,entry,SELL,flex_et_sec,09:33:50,09:33:47,09:33:53,18.3
SPXW,SPXW,20260824,20260824,7665.0,C,call,auto_20260824_083418,openfly_c,entry,SELL,flex_et_sec,09:34:13,09:34:10,09:34:16,6.3
SPXW,SPXW,20260824,20260824,7690.0,C,call,auto_20260824_083418,openfly_c,entry,BUY,flex_et_sec,09:34:13,09:34:10,09:34:16,1.35
SPXW,SPXW,20260824,20260824,7605.0,P,put,auto_20260824_083440,gx_bps,entry,BUY,flex_et_sec,09:34:35,09:34:32,09:34:38,1.45
SPXW,SPXW,20260824,20260824,7630.0,P,put,auto_20260824_083440,gx_bps,entry,SELL,flex_et_sec,09:34:35,09:34:32,09:34:38,4.3
SPXW,SPXW,20260824,20260824,7675.0,C,call,auto_20260824_083512,eodfly_c,entry,SELL,flex_et_sec,09:35:06,09:35:03,09:35:09,3.2
SPXW,SPXW,20260824,20260824,7700.0,C,call,auto_20260824_083512,eodfly_c,entry,BUY,flex_et_sec,09:35:06,09:35:03,09:35:09,0.7
SPXW,SPXW,20260824,20260824,7650.0,P,put,auto_20260824_083058,eodfly_p,exit,SELL,flex_et_sec,09:44:56,09:44:53,09:44:59,16.3
SPXW,SPXW,20260824,20260824,7675.0,P,put,auto_20260824_083058,eodfly_p,exit,BUY,flex_et_sec,09:44:56,09:44:53,09:44:59,34.9
SPXW,SPXW,20260824,20260824,7640.0,P,put,auto_20260824_083355,openfly_p,exit,SELL,flex_et_sec,09:45:26,09:45:23,09:45:29,10.8
SPXW,SPXW,20260824,20260824,7665.0,P,put,auto_20260824_083355,openfly_p,exit,BUY,flex_et_sec,09:45:26,09:45:23,09:45:29,25.9
SPXW,SPXW,20260824,20260824,7665.0,C,call,auto_20260824_083418,openfly_c,exit,BUY,flex_et_sec,12:25:37,12:25:34,12:25:40,7.7
SPXW,SPXW,20260824,20260824,7690.0,C,call,auto_20260824_083418,openfly_c,exit,SELL,flex_et_sec,12:25:37,12:25:34,12:25:40,0.8
SPXW,SPXW,20260825,20260825,7730.0,C,call,auto_20260825_084230,eodic_c,entry,SELL,flex_et_sec,09:42:26,09:42:23,09:42:29,0.5
SPXW,SPXW,20260825,20260825,7755.0,C,call,auto_20260825_084230,eodic_c,entry,BUY,flex_et_sec,09:42:26,09:42:23,09:42:29,0.25
SPXW,SPXW,20260825,20260825,7630.0,P,put,auto_20260825_084252,eodfly_p,entry,BUY,flex_et_sec,09:42:46,09:42:43,09:42:49,1.15
SPXW,SPXW,20260825,20260825,7655.0,P,put,auto_20260825_084252,eodfly_p,entry,SELL,flex_et_sec,09:42:46,09:42:43,09:42:49,3.1
SPXW,SPXW,20260825,20260825,7655.0,C,call,auto_20260825_084313,eodfly_c,entry,SELL,flex_et_sec,09:43:07,09:43:04,09:43:10,28.5
SPXW,SPXW,20260825,20260825,7680.0,C,call,auto_20260825_084313,eodfly_c,entry,BUY,flex_et_sec,09:43:07,09:43:04,09:43:10,10.7
SPXW,SPXW,20260825,20260825,7655.0,C,call,auto_20260825_084313,eodfly_c,exit,BUY,flex_et_sec,09:53:20,09:53:17,09:53:23,26.9
SPXW,SPXW,20260825,20260825,7680.0,C,call,auto_20260825_084313,eodfly_c,exit,SELL,flex_et_sec,09:53:20,09:53:17,09:53:23,9.0
SPXW,SPXW,20260825,20260825,7775.0,C,call,auto_20260825_090604,openic_c,entry,BUY,flex_et_sec,10:06:02,10:05:59,10:06:05,0.1
SPXW,SPXW,20260825,20260825,7750.0,C,call,auto_20260825_090604,openic_c,entry,SELL,flex_et_sec,10:06:03,10:06:00,10:06:06,0.1
SPXW,SPXW,20260825,20260825,7645.0,P,put,auto_20260825_090642,openfly_p,entry,BUY,flex_et_sec,10:06:35,10:06:32,10:06:38,2.35
SPXW,SPXW,20260825,20260825,7670.0,P,put,auto_20260825_090642,openfly_p,entry,SELL,flex_et_sec,10:06:35,10:06:32,10:06:38,8.4
SPXW,SPXW,20260825,20260825,7670.0,C,call,auto_20260825_090720,openfly_c,entry,SELL,flex_et_sec,10:07:13,10:07:10,10:07:16,10.1
SPXW,SPXW,20260825,20260825,7695.0,C,call,auto_20260825_090720,openfly_c,entry,BUY,flex_et_sec,10:07:13,10:07:10,10:07:16,1.8
SPXW,SPXW,20260825,20260825,7625.0,P,put,auto_20260825_090742,gx_bps,entry,BUY,flex_et_sec,10:07:34,10:07:31,10:07:37,1.05
SPXW,SPXW,20260825,20260825,7650.0,P,put,auto_20260825_090742,gx_bps,entry,SELL,flex_et_sec,10:07:34,10:07:31,10:07:37,3.3
SPXW,SPXW,20260825,20260825,7665.0,C,call,auto_20260825_090803,gx_bcs,entry,SELL,flex_et_sec,10:07:58,10:07:55,10:08:01,12.6
SPXW,SPXW,20260825,20260825,7690.0,C,call,auto_20260825_090803,gx_bcs,entry,BUY,flex_et_sec,10:07:58,10:07:55,10:08:01,2.5
SPXW,SPXW,20260825,20260825,7665.0,C,call,auto_20260825_090803,gx_bcs,exit,BUY,flex_et_sec,10:18:11,10:18:08,10:18:14,12.7
SPXW,SPXW,20260825,20260825,7690.0,C,call,auto_20260825_090803,gx_bcs,exit,SELL,flex_et_sec,10:18:11,10:18:08,10:18:14,2.4
SPXW,SPXW,20260825,20260825,7645.0,P,put,auto_20260825_090642,openfly_p,exit,SELL,flex_et_sec,10:32:25,10:32:22,10:32:28,2.9
SPXW,SPXW,20260825,20260825,7670.0,P,put,auto_20260825_090642,openfly_p,exit,BUY,flex_et_sec,10:32:25,10:32:22,10:32:28,11.0
SPXW,SPXW,20260825,20260825,7670.0,C,call,auto_20260825_090720,openfly_c,exit,BUY,flex_et_sec,12:04:43,12:04:40,12:04:46,8.6
SPXW,SPXW,20260825,20260825,7695.0,C,call,auto_20260825_090720,openfly_c,exit,SELL,flex_et_sec,12:04:43,12:04:40,12:04:46,0.9
SPXW,SPXW,20260826,20260826,7575.0,P,put,auto_20260826_083028,eodic_p,entry,BUY,flex_et_sec,09:30:28,09:30:25,09:30:31,0.4
SPXW,SPXW,20260826,20260826,7600.0,P,put,auto_20260826_083028,eodic_p,entry,SELL,flex_et_sec,09:30:28,09:30:25,09:30:31,0.75
SPXW,SPXW,20260826,20260826,7675.0,C,call,auto_20260826_083315,eodfly_c,entry,SELL,flex_et_sec,09:33:09,09:33:06,09:33:12,8.2
SPXW,SPXW,20260826,20260826,7700.0,C,call,auto_20260826_083315,eodfly_c,entry,BUY,flex_et_sec,09:33:09,09:33:06,09:33:12,1.75
SPXW,SPXW,20260826,20260826,7650.0,P,put,auto_20260826_083339,eodfly_p,entry,BUY,flex_et_sec,09:33:32,09:33:29,09:33:35,3.9
SPXW,SPXW,20260826,20260826,7675.0,P,put,auto_20260826_083339,eodfly_p,entry,SELL,flex_et_sec,09:33:32,09:33:29,09:33:35,12.3
SPXW,SPXW,20260826,20260826,7675.0,C,call,auto_20260826_083315,eodfly_c,exit,BUY,flex_et_sec,10:02:24,10:02:21,10:02:27,16.4
SPXW,SPXW,20260826,20260826,7700.0,C,call,auto_20260826_083315,eodfly_c,exit,SELL,flex_et_sec,10:02:24,10:02:21,10:02:27,3.8
SPXW,SPXW,20260826,20260826,7660.0,P,put,auto_20260826_090549,openfly_p,entry,BUY,flex_et_sec,10:05:45,10:05:42,10:05:48,2.5
SPXW,SPXW,20260826,20260826,7685.0,P,put,auto_20260826_090549,openfly_p,entry,SELL,flex_et_sec,10:05:45,10:05:42,10:05:48,9.0
SPXW,SPXW,20260826,20260826,7685.0,C,call,auto_20260826_090613,openfly_c,entry,SELL,flex_et_sec,10:06:05,10:06:02,10:06:08,9.3
SPXW,SPXW,20260826,20260826,7710.0,C,call,auto_20260826_090613,openfly_c,entry,BUY,flex_et_sec,10:06:05,10:06:02,10:06:08,1.7
SPXW,SPXW,20260826,20260826,7700.0,C,call,auto_20260826_090646,gx_bcs,entry,SELL,flex_et_sec,10:06:39,10:06:36,10:06:42,3.3
SPXW,SPXW,20260826,20260826,7725.0,C,call,auto_20260826_090646,gx_bcs,entry,BUY,flex_et_sec,10:06:39,10:06:36,10:06:42,0.65
SPXW,SPXW,20260826,20260826,7660.0,P,put,auto_20260826_090549,openfly_p,exit,SELL,flex_et_sec,10:18:55,10:18:52,10:18:58,3.1
SPXW,SPXW,20260826,20260826,7685.0,P,put,auto_20260826_090549,openfly_p,exit,BUY,flex_et_sec,10:18:55,10:18:52,10:18:58,12.2
SPXW,SPXW,20260826,20260826,7650.0,P,put,auto_20260826_083339,eodfly_p,exit,SELL,flex_et_sec,10:33:12,10:33:09,10:33:15,3.1
SPXW,SPXW,20260826,20260826,7675.0,P,put,auto_20260826_083339,eodfly_p,exit,BUY,flex_et_sec,10:33:12,10:33:09,10:33:15,12.3
SPXW,SPXW,20260826,20260826,7685.0,C,call,auto_20260826_090613,openfly_c,exit,BUY,flex_et_sec,15:11:35,15:11:32,15:11:38,5.4
