DateTime,family,tier,kind,price,excursion_pts,bars_to_break,broken_same_day,match_div,match_confirm,tick_800,tick_1000,trin,vix,breadth_slope
2021-12-02 08:35:00,atr,1xDR,L,5347.5,87.5,79,False,True,False,False,False,0.91,29.03,
2021-12-02 09:00:00,atr,1xDR,H,5373.25,43.75,15,True,True,False,False,False,0.73,28.16,4.930511345701103
2021-12-02 09:45:00,atr,1xDR,L,5348.75,70.75,65,False,False,False,False,False,1.06,29.94,-0.931164601501941
2021-12-02 14:40:00,atr,1xDR,H,5398.25,28.0,6,False,True,False,False,False,0.66,27.2,0.5796301158240462
2021-12-03 08:30:00,session,day,H,5410.5,114.5,80,False,False,True,False,False,1.57,26.01,
2021-12-03 14:00:00,session,day,L,5312.0,51.25,14,False,True,False,True,False,1.12,34.51,-0.015236903039056504
2021-12-03 08:30:00,session,AM,H,5410.5,114.5,80,False,False,True,False,False,1.57,26.01,
2021-12-03 11:00:00,session,AM,L,5315.25,31.25,24,True,True,False,False,False,1.47,31.62,-0.16471270240212432
2021-12-03 15:00:00,session,PM,H,5350.25,15.75,2,False,False,False,False,False,,30.38,
2021-12-03 14:00:00,session,PM,L,5312.0,51.25,14,False,True,False,True,False,1.12,34.51,-0.015236903039056504
2021-12-03 09:10:00,fractal,N3,L,5351.75,24.0,5,True,True,False,False,False,1.82,29.97,-0.4431512607965323
2021-12-03 09:25:00,fractal,N3,H,5368.0,70.75,69,False,False,False,False,False,1.31,28.74,0.23552362423310036
2021-12-03 10:30:00,fractal,N3,H,5346.25,47.5,54,True,False,False,False,False,1.23,29.78,0.07515863674459677
2021-12-03 11:00:00,fractal,N3,L,5315.25,31.25,24,True,True,False,False,False,1.47,31.62,-0.16471270240212432
2021-12-03 11:40:00,fractal,N3,H,5337.75,43.5,39,True,False,False,False,False,1.15,30.54,0.13845536123137397
2021-12-03 12:00:00,fractal,N3,L,5327.5,20.25,7,True,False,False,False,False,1.25,31.61,0.014591245898884914
2021-12-03 12:25:00,fractal,N3,H,5332.25,42.5,30,True,False,False,False,False,1.22,31.32,0.03704108985830418
2021-12-03 13:20:00,fractal,N3,L,5324.5,20.75,8,True,True,True,True,False,1.08,34.16,-0.032602995021007164
2021-12-03 13:25:00,fractal,N3,H,5320.0,26.0,12,True,False,False,False,False,1.04,34.33,-0.0013144312478611808
2021-12-03 14:00:00,fractal,N3,L,5312.0,51.25,14,False,True,False,True,False,1.12,34.51,-0.015236903039056504
2021-12-03 14:35:00,fractal,N3,H,5322.75,26.25,4,True,False,False,False,False,1.11,31.33,0.0733609928799352
2021-12-03 14:45:00,fractal,N3,L,5317.0,42.0,5,False,False,False,True,False,1.14,32.48,0.022366486566192972
2021-12-03 10:30:00,fractal,N5,H,5346.25,47.5,54,True,False,False,False,False,1.23,29.78,0.07515863674459677
2021-12-03 11:00:00,fractal,N5,L,5315.25,31.25,24,True,True,False,False,False,1.47,31.62,-0.16471270240212432
2021-12-03 11:40:00,fractal,N5,H,5337.75,43.5,39,True,False,False,False,False,1.15,30.54,0.13845536123137397
2021-12-03 12:00:00,fractal,N5,L,5327.5,20.25,7,True,False,False,False,False,1.25,31.61,0.014591245898884914
2021-12-03 12:25:00,fractal,N5,H,5332.25,42.5,30,True,False,False,False,False,1.22,31.32,0.03704108985830418
2021-12-03 13:20:00,fractal,N5,L,5324.5,20.75,8,True,True,True,True,False,1.08,34.16,-0.032602995021007164
2021-12-03 13:25:00,fractal,N5,H,5320.0,26.0,12,True,False,False,False,False,1.04,34.33,-0.0013144312478611808
2021-12-03 14:00:00,fractal,N5,L,5312.0,51.25,14,False,True,False,True,False,1.12,34.51,-0.015236903039056504
2021-12-03 11:00:00,fractal,N10,L,5315.25,31.25,24,True,True,False,False,False,1.47,31.62,-0.16471270240212432
2021-12-03 11:40:00,fractal,N10,H,5337.75,43.5,39,True,False,False,False,False,1.15,30.54,0.13845536123137397
2021-12-03 13:25:00,fractal,N10,H,5320.0,26.0,12,True,False,False,False,False,1.04,34.33,-0.0013144312478611808
2021-12-03 14:00:00,fractal,N10,L,5312.0,51.25,14,False,True,False,True,False,1.12,34.51,-0.015236903039056504
2021-12-03 08:30:00,atr,0.25xDR,H,5410.5,114.5,80,False,False,True,False,False,1.57,26.01,
2021-12-03 09:10:00,atr,0.25xDR,L,5351.75,24.0,5,True,True,False,False,False,1.82,29.97,-0.4431512607965323
2021-12-03 09:25:00,atr,0.25xDR,H,5368.0,70.75,69,False,False,False,False,False,1.31,28.74,0.23552362423310036
2021-12-03 09:50:00,atr,0.25xDR,L,5336.75,14.5,3,True,True,False,False,False,1.38,30.26,-0.21513480491656295
2021-12-03 09:55:00,atr,0.25xDR,H,5332.0,19.5,5,True,False,False,False,False,1.48,30.03,-0.30527800472043876
2021-12-03 10:05:00,atr,0.25xDR,L,5331.25,25.25,9,True,True,False,False,False,1.33,30.91,-0.08940303473168806
2021-12-03 10:10:00,atr,0.25xDR,H,5334.75,15.0,2,True,False,False,False,False,1.3,30.24,0.06784889444059558
2021-12-03 10:20:00,atr,0.25xDR,L,5339.25,25.25,6,True,True,False,False,False,1.38,30.09,0.004386106698119785
2021-12-03 10:30:00,atr,0.25xDR,H,5346.25,47.5,54,True,False,False,False,False,1.23,29.78,0.07515863674459677
2021-12-03 11:00:00,atr,0.25xDR,L,5315.25,31.25,24,True,True,False,False,False,1.47,31.62,-0.16471270240212432
2021-12-03 11:20:00,atr,0.25xDR,H,5336.0,15.0,3,True,False,False,False,False,1.3,30.51,0.08981307487130125
2021-12-03 11:30:00,atr,0.25xDR,L,5327.5,21.75,13,True,False,False,False,False,1.3,31.43,0.05175759713770531
2021-12-03 11:40:00,atr,0.25xDR,H,5337.75,43.5,39,True,False,False,False,False,1.15,30.54,0.13845536123137397
2021-12-03 12:00:00,atr,0.25xDR,L,5327.5,20.25,7,True,False,False,False,False,1.25,31.61,0.014591245898884914
2021-12-03 12:25:00,atr,0.25xDR,H,5332.25,42.5,30,True,False,False,False,False,1.22,31.32,0.03704108985830418
2021-12-03 13:20:00,atr,0.25xDR,L,5324.5,20.75,8,True,True,True,True,False,1.08,34.16,-0.032602995021007164
2021-12-03 13:25:00,atr,0.25xDR,H,5320.0,26.0,12,True,False,False,False,False,1.04,34.33,-0.0013144312478611808
2021-12-03 13:35:00,atr,0.25xDR,L,5309.75,13.75,4,True,False,False,True,False,1.14,35.18,-0.034578716030718604
2021-12-03 13:40:00,atr,0.25xDR,H,5318.5,20.0,8,True,False,False,False,False,1.14,34.32,-0.023362692665009094
2021-12-03 14:00:00,atr,0.25xDR,L,5312.0,51.25,14,False,True,False,True,False,1.12,34.51,-0.015236903039056504
2021-12-03 14:35:00,atr,0.25xDR,H,5322.75,26.25,4,True,False,False,False,False,1.11,31.33,0.0733609928799352
2021-12-03 14:45:00,atr,0.25xDR,L,5317.0,42.0,5,False,False,False,True,False,1.14,32.48,0.022366486566192972
2021-12-03 15:00:00,atr,0.25xDR,H,5350.25,15.75,2,False,False,False,False,False,,30.38,
2021-12-03 08:30:00,atr,0.5xDR,H,5410.5,114.5,80,False,False,True,False,False,1.57,26.01,
2021-12-03 09:10:00,atr,0.5xDR,L,5351.75,24.0,5,True,True,False,False,False,1.82,29.97,-0.4431512607965323
2021-12-03 09:25:00,atr,0.5xDR,H,5368.0,70.75,69,False,False,False,False,False,1.31,28.74,0.23552362423310036
2021-12-03 10:20:00,atr,0.5xDR,L,5339.25,25.25,6,True,True,False,False,False,1.38,30.09,0.004386106698119785
2021-12-03 10:30:00,atr,0.5xDR,H,5346.25,47.5,54,True,False,False,False,False,1.23,29.78,0.07515863674459677
2021-12-03 11:00:00,atr,0.5xDR,L,5315.25,31.25,24,True,True,False,False,False,1.47,31.62,-0.16471270240212432
2021-12-03 11:40:00,atr,0.5xDR,H,5337.75,43.5,39,True,False,False,False,False,1.15,30.54,0.13845536123137397
2021-12-03 12:00:00,atr,0.5xDR,L,5327.5,20.25,7,True,False,False,False,False,1.25,31.61,0.014591245898884914
2021-12-03 12:25:00,atr,0.5xDR,H,5332.25,42.5,30,True,False,False,False,False,1.22,31.32,0.03704108985830418
2021-12-03 13:20:00,atr,0.5xDR,L,5324.5,20.75,8,True,True,True,True,False,1.08,34.16,-0.032602995021007164
2021-12-03 13:25:00,atr,0.5xDR,H,5320.0,26.0,12,True,False,False,False,False,1.04,34.33,-0.0013144312478611808
2021-12-03 14:00:00,atr,0.5xDR,L,5312.0,51.25,14,False,True,False,True,False,1.12,34.51,-0.015236903039056504
2021-12-03 14:35:00,atr,0.5xDR,H,5322.75,26.25,4,True,False,False,False,False,1.11,31.33,0.0733609928799352
2021-12-03 14:45:00,atr,0.5xDR,L,5317.0,42.0,5,False,False,False,True,False,1.14,32.48,0.022366486566192972
2021-12-03 15:00:00,atr,0.5xDR,H,5350.25,15.75,2,False,False,False,False,False,,30.38,
2021-12-03 08:30:00,atr,1xDR,H,5410.5,114.5,80,False,False,True,False,False,1.57,26.01,
2021-12-03 14:00:00,atr,1xDR,L,5312.0,51.25,14,False,True,False,True,False,1.12,34.51,-0.015236903039056504
2021-12-03 15:00:00,atr,1xDR,H,5350.25,15.75,2,False,False,False,False,False,,30.38,
2021-12-06 13:00:00,session,day,H,5418.0,25.0,26,False,True,False,False,False,0.89,26.83,0.2274438499086946
2021-12-06 08:35:00,session,day,L,5352.5,72.5,79,False,False,True,False,False,1.61,30.0,
2021-12-06 11:30:00,session,AM,H,5402.0,7.25,3,True,True,False,False,False,0.77,28.4,0.8109161704609069
2021-12-06 08:35:00,session,AM,L,5352.5,72.5,79,False,False,True,False,False,1.61,30.0,
2021-12-06 13:00:00,session,PM,H,5418.0,25.0,26,False,True,False,False,False,0.89,26.83,0.2274438499086946
2021-12-06 14:45:00,session,PM,L,5400.5,12.5,5,False,False,False,False,False,0.86,27.74,-0.6677377689657633
2021-12-06 09:05:00,fractal,N3,L,5372.5,60.0,73,False,False,False,False,False,1.14,29.09,1.2934645372885356
2021-12-06 09:30:00,fractal,N3,H,5391.25,15.75,6,True,True,False,False,False,0.88,28.65,1.8301040217096047
2021-12-06 09:50:00,fractal,N3,L,5386.5,16.5,5,True,False,False,False,False,0.94,29.1,-0.08403224040003998
2021-12-06 10:00:00,fractal,N3,H,5389.5,19.5,15,True,True,False,False,False,0.98,28.89,-0.8118935193034775
2021-12-06 10:15:00,fractal,N3,L,5388.0,43.0,59,False,False,False,False,False,0.89,28.98,-0.4841580591786796
2021-12-06 10:40:00,fractal,N3,H,5394.75,12.75,6,True,False,False,False,False,0.87,28.91,0.7805501241513726
2021-12-06 10:50:00,fractal,N3,L,5387.0,38.25,52,False,False,False,False,False,0.89,29.43,0.03309570379814808
2021-12-06 11:40:00,fractal,N3,L,5398.25,24.75,37,True,False,False,False,False,0.87,28.51,-0.04193078423390606
2021-12-06 12:00:00,fractal,N3,H,5411.5,6.25,5,True,True,False,False,False,0.82,27.63,0.2351160214788255
2021-12-06 12:20:00,fractal,N3,L,5409.0,15.0,16,True,False,False,False,False,0.81,27.56,0.6360123132982287
2021-12-06 12:25:00,fractal,N3,H,5416.25,6.75,7,True,True,False,False,False,0.83,27.19,0.6796682055820389
2021-12-06 13:00:00,fractal,N3,H,5418.0,25.0,26,False,True,False,False,False,0.89,26.83,0.2274438499086946
2021-12-06 13:05:00,fractal,N3,L,5413.75,5.5,6,True,False,False,False,False,0.87,27.04,0.11031787475634669
2021-12-06 14:45:00,fractal,N3,L,5400.5,12.5,5,False,False,False,False,False,0.86,27.74,-0.6677377689657633
2021-12-06 14:50:00,fractal,N3,H,5406.75,11.5,4,False,False,False,False,False,0.81,27.26,-0.07570046438324152
2021-12-06 10:00:00,fractal,N5,H,5389.5,19.5,15,True,True,False,False,False,0.98,28.89,-0.8118935193034775
2021-12-06 10:15:00,fractal,N5,L,5388.0,43.0,59,False,False,False,False,False,0.89,28.98,-0.4841580591786796
2021-12-06 10:40:00,fractal,N5,H,5394.75,12.75,6,True,False,False,False,False,0.87,28.91,0.7805501241513726
2021-12-06 12:25:00,fractal,N5,H,5416.25,6.75,7,True,True,False,False,False,0.83,27.19,0.6796682055820389
2021-12-06 13:00:00,fractal,N5,H,5418.0,25.0,26,False,True,False,False,False,0.89,26.83,0.2274438499086946
2021-12-06 14:45:00,fractal,N5,L,5400.5,12.5,5,False,False,False,False,False,0.86,27.74,-0.6677377689657633
2021-12-06 10:00:00,fractal,N10,H,5389.5,19.5,15,True,True,False,False,False,0.98,28.89,-0.8118935193034775
2021-12-06 10:15:00,fractal,N10,L,5388.0,43.0,59,False,False,False,False,False,0.89,28.98,-0.4841580591786796
2021-12-06 13:00:00,fractal,N10,H,5418.0,25.0,26,False,True,False,False,False,0.89,26.83,0.2274438499086946
2021-12-06 08:30:00,atr,0.25xDR,H,5359.75,31.25,8,True,False,True,True,False,1.69,29.32,
2021-12-06 08:35:00,atr,0.25xDR,L,5352.5,72.5,79,False,False,True,False,False,1.61,30.0,
2021-12-06 09:00:00,atr,0.25xDR,H,5367.75,15.75,2,True,False,False,False,False,1.16,29.3,0.7928601103647812
2021-12-06 09:05:00,atr,0.25xDR,L,5372.5,60.0,73,False,False,False,False,False,1.14,29.09,1.2934645372885356
2021-12-06 09:30:00,atr,0.25xDR,H,5391.25,15.75,6,True,True,False,False,False,0.88,28.65,1.8301040217096047
2021-12-06 09:50:00,atr,0.25xDR,L,5386.5,16.5,5,True,False,False,False,False,0.94,29.1,-0.08403224040003998
2021-12-06 10:00:00,atr,0.25xDR,H,5389.5,19.5,15,True,True,False,False,False,0.98,28.89,-0.8118935193034775
2021-12-06 10:15:00,atr,0.25xDR,L,5388.0,43.0,59,False,False,False,False,False,0.89,28.98,-0.4841580591786796
2021-12-06 10:40:00,atr,0.25xDR,H,5394.75,12.75,6,True,False,False,False,False,0.87,28.91,0.7805501241513726
2021-12-06 10:50:00,atr,0.25xDR,L,5387.0,38.25,52,False,False,False,False,False,0.89,29.43,0.03309570379814808
2021-12-06 13:00:00,atr,0.25xDR,H,5418.0,25.0,26,False,True,False,False,False,0.89,26.83,0.2274438499086946
2021-12-06 14:05:00,atr,0.25xDR,L,5402.25,10.75,8,True,False,False,False,False,0.91,27.75,-0.931255972557381
2021-12-06 14:20:00,atr,0.25xDR,H,5403.5,13.0,10,False,False,False,False,False,0.81,27.53,0.5516318976467836
2021-12-06 14:45:00,atr,0.25xDR,L,5400.5,12.5,5,False,False,False,False,False,0.86,27.74,-0.6677377689657633
2021-12-06 14:50:00,atr,0.25xDR,H,5406.75,11.5,4,False,False,False,False,False,0.81,27.26,-0.07570046438324152
2021-12-06 15:00:00,atr,0.25xDR,L,5398.25,4.25,2,False,False,False,False,False,,27.45,
2021-12-06 08:30:00,atr,0.5xDR,H,5359.75,31.25,8,True,False,True,True,False,1.69,29.32,
2021-12-06 08:35:00,atr,0.5xDR,L,5352.5,72.5,79,False,False,True,False,False,1.61,30.0,
2021-12-06 13:00:00,atr,0.5xDR,H,5418.0,25.0,26,False,True,False,False,False,0.89,26.83,0.2274438499086946
2021-12-06 14:45:00,atr,0.5xDR,L,5400.5,12.5,5,False,False,False,False,False,0.86,27.74,-0.6677377689657633
2021-12-06 13:00:00,atr,1xDR,H,5418.0,25.0,26,False,True,False,False,False,0.89,26.83,0.2274438499086946
2021-12-07 15:05:00,session,day,H,5500.25,3.0,1,False,True,False,False,False,,21.9,
2021-12-07 08:30:00,session,day,L,5461.25,45.5,80,False,False,True,True,True,1.01,23.68,
2021-12-07 10:00:00,session,AM,H,5500.5,26.25,61,True,True,False,False,False,0.63,22.06,0.13143272338755452
2021-12-07 08:30:00,session,AM,L,5461.25,45.5,80,False,False,True,True,True,1.01,23.68,
2021-12-07 12:50:00,session,PM,H,5498.25,26.0,27,True,False,False,False,False,0.61,21.72,0.2664653547938354
2021-12-07 14:50:00,session,PM,L,5486.0,26.5,4,False,False,False,False,False,0.66,22.68,-2.6365103303044872
2021-12-07 09:20:00,fractal,N3,H,5489.75,6.5,4,True,True,False,False,False,0.66,22.18,4.741423535046776
2021-12-07 10:00:00,fractal,N3,H,5500.5,26.25,61,True,True,False,False,False,0.63,22.06,0.13143272338755452
2021-12-07 10:30:00,fractal,N3,L,5496.25,6.0,9,True,False,False,False,False,0.68,22.2,-2.8919783193771167
2021-12-07 11:05:00,fractal,N3,H,5494.75,5.0,9,True,False,False,False,False,0.57,22.07,0.4406982222524434
2021-12-07 11:15:00,fractal,N3,L,5493.25,7.25,11,True,False,False,False,False,0.71,22.04,-2.4355851082815665
2021-12-07 11:55:00,fractal,N3,H,5499.0,8.75,11,True,False,False,False,False,0.72,21.59,-1.0212286944020832
2021-12-07 12:10:00,fractal,N3,L,5491.75,10.5,24,True,False,False,False,False,0.72,22.0,-0.2297558773172188
2021-12-07 12:50:00,fractal,N3,H,5498.25,26.0,27,True,False,False,False,False,0.61,21.72,0.2664653547938354
2021-12-07 13:00:00,fractal,N3,L,5495.75,4.25,7,True,False,False,False,False,0.61,21.83,0.20029862024928846
2021-12-07 13:25:00,fractal,N3,H,5496.0,22.75,19,True,False,False,False,False,0.61,21.84,0.20620688747289329
2021-12-07 13:35:00,fractal,N3,L,5492.5,7.25,7,True,False,False,False,False,0.61,21.99,0.3832226423751379
2021-12-07 14:05:00,fractal,N3,H,5494.75,22.75,11,True,False,False,False,False,0.65,22.08,-0.8004064289796649
2021-12-07 14:50:00,fractal,N3,L,5486.0,26.5,4,False,False,False,False,False,0.66,22.68,-2.6365103303044872
2021-12-07 10:00:00,fractal,N5,H,5500.5,26.25,61,True,True,False,False,False,0.63,22.06,0.13143272338755452
2021-12-07 10:30:00,fractal,N5,L,5496.25,6.0,9,True,False,False,False,False,0.68,22.2,-2.8919783193771167
2021-12-07 11:15:00,fractal,N5,L,5493.25,7.25,11,True,False,False,False,False,0.71,22.04,-2.4355851082815665
2021-12-07 11:55:00,fractal,N5,H,5499.0,8.75,11,True,False,False,False,False,0.72,21.59,-1.0212286944020832
2021-12-07 12:10:00,fractal,N5,L,5491.75,10.5,24,True,False,False,False,False,0.72,22.0,-0.2297558773172188
2021-12-07 12:50:00,fractal,N5,H,5498.25,26.0,27,True,False,False,False,False,0.61,21.72,0.2664653547938354
2021-12-07 13:00:00,fractal,N5,L,5495.75,4.25,7,True,False,False,False,False,0.61,21.83,0.20029862024928846
2021-12-07 13:25:00,fractal,N5,H,5496.0,22.75,19,True,False,False,False,False,0.61,21.84,0.20620688747289329
2021-12-07 13:35:00,fractal,N5,L,5492.5,7.25,7,True,False,False,False,False,0.61,21.99,0.3832226423751379
2021-12-07 14:05:00,fractal,N5,H,5494.75,22.75,11,True,False,False,False,False,0.65,22.08,-0.8004064289796649
2021-12-07 10:00:00,fractal,N10,H,5500.5,26.25,61,True,True,False,False,False,0.63,22.06,0.13143272338755452
2021-12-07 11:15:00,fractal,N10,L,5493.25,7.25,11,True,False,False,False,False,0.71,22.04,-2.4355851082815665
2021-12-07 11:55:00,fractal,N10,H,5499.0,8.75,11,True,False,False,False,False,0.72,21.59,-1.0212286944020832
2021-12-07 12:10:00,fractal,N10,L,5491.75,10.5,24,True,False,False,False,False,0.72,22.0,-0.2297558773172188
2021-12-07 12:50:00,fractal,N10,H,5498.25,26.0,27,True,False,False,False,False,0.61,21.72,0.2664653547938354
2021-12-07 08:30:00,atr,0.25xDR,L,5461.25,45.5,80,False,False,True,True,True,1.01,23.68,
2021-12-07 10:00:00,atr,0.25xDR,H,5500.5,26.25,61,True,True,False,False,False,0.63,22.06,0.13143272338755452
2021-12-07 14:50:00,atr,0.25xDR,L,5486.0,26.5,4,False,False,False,False,False,0.66,22.68,-2.6365103303044872
2021-12-07 08:30:00,atr,0.5xDR,L,5461.25,45.5,80,False,False,True,True,True,1.01,23.68,
2021-12-07 10:00:00,atr,0.5xDR,H,5500.5,26.25,61,True,True,False,False,False,0.63,22.06,0.13143272338755452
2021-12-07 14:50:00,atr,0.5xDR,L,5486.0,26.5,4,False,False,False,False,False,0.66,22.68,-2.6365103303044872
2021-12-07 08:30:00,atr,1xDR,L,5461.25,45.5,80,False,False,True,True,True,1.01,23.68,
2021-12-08 14:50:00,session,day,H,5511.5,6.25,4,False,True,False,False,False,0.79,19.87,0.07877318161595137
2021-12-08 10:00:00,session,day,L,5483.5,31.5,61,False,True,False,False,False,0.8,22.01,-0.05977552061837588
2021-12-08 08:50:00,session,AM,H,5501.25,24.75,65,True,True,False,False,False,0.95,21.83,
2021-12-08 10:00:00,session,AM,L,5483.5,31.5,61,False,True,False,False,False,0.8,22.01,-0.05977552061837588
2021-12-08 14:50:00,session,PM,H,5511.5,6.25,4,False,True,False,False,False,0.79,19.87,0.07877318161595137
2021-12-08 13:15:00,session,PM,L,5497.25,17.75,23,False,False,False,False,False,0.79,20.73,-0.007638380624227503
2021-12-08 08:50:00,fractal,N3,H,5501.25,24.75,65,True,True,False,False,False,0.95,21.83,
2021-12-08 09:05:00,fractal,N3,L,5493.0,9.75,4,True,False,False,False,False,0.95,22.02,0.5238205029182341
2021-12-08 09:20:00,fractal,N3,H,5498.25,19.75,39,True,False,False,False,False,0.89,21.54,-0.6350772155590638
2021-12-08 09:25:00,fractal,N3,L,5487.0,9.25,4,True,False,True,False,False,0.99,22.02,-0.23300098369659739
2021-12-08 10:00:00,fractal,N3,L,5483.5,31.5,61,False,True,False,False,False,0.8,22.01,-0.05977552061837588
2021-12-08 10:50:00,fractal,N3,H,5493.5,8.5,10,True,False,False,False,False,0.83,21.05,0.4238356967291541
2021-12-08 11:10:00,fractal,N3,H,5493.75,7.75,6,True,False,False,False,False,0.85,20.88,0.10403336684201103
2021-12-08 11:20:00,fractal,N3,L,5490.25,25.25,46,False,False,False,False,False,0.85,20.95,-0.07625750582893631
2021-12-08 11:45:00,fractal,N3,H,5495.5,3.75,6,True,False,False,False,False,0.88,20.76,-0.05645094927336647
2021-12-08 12:15:00,fractal,N3,H,5498.25,2.75,4,True,False,False,False,False,0.9,20.59,-0.01793623930704147
2021-12-08 12:45:00,fractal,N3,H,5501.25,8.0,14,True,False,False,False,False,0.83,20.53,0.05162403464289622
2021-12-08 13:15:00,fractal,N3,L,5497.25,17.75,23,False,False,False,False,False,0.79,20.73,-0.007638380624227503
2021-12-08 13:30:00,fractal,N3,H,5500.0,3.5,5,True,False,False,False,False,0.84,20.46,-0.03007184285322939
2021-12-08 14:30:00,fractal,N3,H,5507.0,4.5,4,True,True,False,False,False,0.83,20.1,0.17031898286643532
2021-12-08 14:40:00,fractal,N3,L,5503.75,8.75,6,False,False,False,False,False,0.84,20.17,0.0005792120497964959
2021-12-08 14:50:00,fractal,N3,H,5511.5,6.25,4,False,True,False,False,False,0.79,19.87,0.07877318161595137
2021-12-08 10:00:00,fractal,N5,L,5483.5,31.5,61,False,True,False,False,False,0.8,22.01,-0.05977552061837588
2021-12-08 10:50:00,fractal,N5,H,5493.5,8.5,10,True,False,False,False,False,0.83,21.05,0.4238356967291541
2021-12-08 11:20:00,fractal,N5,L,5490.25,25.25,46,False,False,False,False,False,0.85,20.95,-0.07625750582893631
2021-12-08 11:45:00,fractal,N5,H,5495.5,3.75,6,True,False,False,False,False,0.88,20.76,-0.05645094927336647
2021-12-08 12:45:00,fractal,N5,H,5501.25,8.0,14,True,False,False,False,False,0.83,20.53,0.05162403464289622
2021-12-08 13:15:00,fractal,N5,L,5497.25,17.75,23,False,False,False,False,False,0.79,20.73,-0.007638380624227503
2021-12-08 10:00:00,fractal,N10,L,5483.5,31.5,61,False,True,False,False,False,0.8,22.01,-0.05977552061837588
2021-12-08 11:20:00,fractal,N10,L,5490.25,25.25,46,False,False,False,False,False,0.85,20.95,-0.07625750582893631
2021-12-08 12:45:00,fractal,N10,H,5501.25,8.0,14,True,False,False,False,False,0.83,20.53,0.05162403464289622
2021-12-08 13:15:00,fractal,N10,L,5497.25,17.75,23,False,False,False,False,False,0.79,20.73,-0.007638380624227503
2021-12-08 08:30:00,atr,0.25xDR,H,5496.75,14.5,4,True,False,True,False,False,0.98,22.15,
2021-12-08 08:35:00,atr,0.25xDR,L,5488.5,17.75,10,True,False,True,False,False,0.96,22.37,
2021-12-08 08:50:00,atr,0.25xDR,H,5501.25,24.75,65,True,True,False,False,False,0.95,21.83,
2021-12-08 10:00:00,atr,0.25xDR,L,5483.5,31.5,61,False,True,False,False,False,0.8,22.01,-0.05977552061837588
2021-12-08 14:50:00,atr,0.25xDR,H,5511.5,6.25,4,False,True,False,False,False,0.79,19.87,0.07877318161595137
2021-12-08 08:50:00,atr,0.5xDR,H,5501.25,24.75,65,True,True,False,False,False,0.95,21.83,
2021-12-08 10:00:00,atr,0.5xDR,L,5483.5,31.5,61,False,True,False,False,False,0.8,22.01,-0.05977552061837588
2021-12-08 14:50:00,atr,0.5xDR,H,5511.5,6.25,4,False,True,False,False,False,0.79,19.87,0.07877318161595137
2021-12-08 14:50:00,atr,1xDR,H,5511.5,6.25,4,False,True,False,False,False,0.79,19.87,0.07877318161595137
2021-12-09 12:35:00,session,day,H,5502.5,32.0,31,False,True,False,False,False,1.25,20.11,-0.024771522861354478
2021-12-09 15:05:00,session,day,L,5471.75,2.5,1,False,True,False,False,False,,21.67,
2021-12-09 08:35:00,session,AM,H,5501.25,20.5,48,True,False,True,False,False,0.76,20.03,
2021-12-09 09:35:00,session,AM,L,5485.25,20.75,54,True,True,False,False,False,1.07,20.64,-0.22789733773341792
2021-12-09 12:35:00,session,PM,H,5502.5,32.0,31,False,True,False,False,False,1.25,20.11,-0.024771522861354478
2021-12-09 14:55:00,session,PM,L,5475.75,4.25,2,True,True,False,False,False,1.11,21.61,-0.0197049547566458
2021-12-09 08:55:00,fractal,N3,L,5495.0,9.75,6,True,True,False,False,False,0.88,20.2,
2021-12-09 09:35:00,fractal,N3,L,5485.25,20.75,54,True,True,False,False,False,1.07,20.64,-0.22789733773341792
2021-12-09 10:00:00,fractal,N3,H,5490.5,7.5,4,True,False,False,False,False,1.2,20.46,-0.031509988031106495
2021-12-09 10:15:00,fractal,N3,L,5491.5,15.75,43,True,False,False,False,False,1.21,20.65,-0.03619041002520185
2021-12-09 10:30:00,fractal,N3,H,5497.25,11.5,15,True,False,False,False,False,1.19,20.26,0.0272385397679335
2021-12-09 11:05:00,fractal,N3,L,5492.0,14.75,33,True,False,False,False,False,1.39,20.6,-0.05157738017761887
2021-12-09 11:55:00,fractal,N3,H,5501.5,5.5,8,True,False,False,False,False,1.14,20.05,0.12253503990932524
2021-12-09 12:35:00,fractal,N3,H,5502.5,32.0,31,False,True,False,False,False,1.25,20.11,-0.024771522861354478
2021-12-09 12:50:00,fractal,N3,L,5494.25,8.0,9,True,False,False,False,False,1.2,20.53,-0.0036992614335687457
2021-12-09 13:20:00,fractal,N3,H,5498.75,28.0,22,False,False,False,False,False,1.17,20.44,0.016915113350866873
2021-12-09 14:00:00,fractal,N3,H,5488.25,20.75,14,False,False,False,False,False,1.23,21.24,-0.033848633442649045
2021-12-09 14:25:00,fractal,N3,L,5480.25,13.75,6,True,True,False,False,False,1.18,21.83,-0.016102486256790394
2021-12-09 14:45:00,fractal,N3,H,5487.25,17.75,5,False,False,False,False,False,1.16,21.27,0.00038895982944625596
2021-12-09 09:35:00,fractal,N5,L,5485.25,20.75,54,True,True,False,False,False,1.07,20.64,-0.22789733773341792
2021-12-09 10:15:00,fractal,N5,L,5491.5,15.75,43,True,False,False,False,False,1.21,20.65,-0.03619041002520185
2021-12-09 10:30:00,fractal,N5,H,5497.25,11.5,15,True,False,False,False,False,1.19,20.26,0.0272385397679335
2021-12-09 11:05:00,fractal,N5,L,5492.0,14.75,33,True,False,False,False,False,1.39,20.6,-0.05157738017761887
2021-12-09 11:55:00,fractal,N5,H,5501.5,5.5,8,True,False,False,False,False,1.14,20.05,0.12253503990932524
