time,year,rev,side,R,tick_fav,confirm_bar,breadth_agree,breadth_slope,trin_exhaust,vix_gate,score
2024-03-27 14:15:00,2024,Trap,-1,-1.0,False,False,False,True,False,False,0
2024-03-27 14:30:00,2024,BO,1,2.0,False,False,True,True,False,True,1
2024-03-27 15:00:00,2024,BO,1,-0.20754716981132076,False,False,True,True,False,True,1
2024-03-28 11:10:00,2024,BO,-1,2.0,False,False,False,False,False,False,0
2024-03-28 14:40:00,2024,OB,-1,0.15384615384615385,False,False,False,True,False,False,0
2024-04-01 09:05:00,2024,Trap,-1,2.0,False,False,True,False,False,False,1
2024-04-01 10:40:00,2024,BO,-1,-1.0,False,False,True,True,False,False,1
2024-04-01 12:25:00,2024,BO,-1,-1.0,False,False,True,True,False,False,1
2024-04-01 13:15:00,2024,IB,-1,-1.0,False,False,True,True,False,False,1
2024-04-01 13:25:00,2024,BO,1,-7.7727272727272725,False,False,False,False,False,True,0
2024-04-02 09:00:00,2024,Trap,1,-1.0,False,False,False,False,False,True,0
2024-04-02 09:15:00,2024,IB,-1,-0.24561403508771928,False,False,True,False,False,False,1
2024-04-02 09:25:00,2024,IB,1,-0.08571428571428572,False,False,False,True,False,True,0
2024-04-02 10:15:00,2024,BO,1,0.030303030303030304,False,False,False,False,False,True,0
2024-04-02 11:25:00,2024,IB,1,2.0,False,False,False,True,False,True,0
2024-04-02 12:15:00,2024,BO,-1,-1.0,False,False,True,False,False,False,1
2024-04-02 12:50:00,2024,Trap,1,2.0,False,False,False,False,False,True,0
2024-04-02 13:10:00,2024,Trap,1,-1.0,False,False,False,True,False,True,0
2024-04-02 14:15:00,2024,Trap,-1,-1.0,False,False,True,False,False,False,1
2024-04-03 08:40:00,2024,Trap,1,2.0,False,False,True,False,False,True,1
2024-04-03 11:40:00,2024,Trap,-1,-0.5818181818181818,False,False,False,True,False,False,0
2024-04-03 13:00:00,2024,Trap,-1,-1.0,False,False,False,True,False,False,0
2024-04-03 13:10:00,2024,Trap,1,-1.0,False,False,True,False,False,True,1
2024-04-03 13:20:00,2024,IB,-1,2.0,False,False,False,True,False,False,0
2024-04-03 14:15:00,2024,Trap,-1,-3.5849056603773586,False,False,False,True,False,False,0
2024-04-03 15:05:00,2024,Trap,1,4.645161290322581,False,False,False,False,False,True,0
2024-04-04 08:35:00,2024,IB,1,-0.22448979591836735,False,True,True,False,False,True,2
2024-04-04 09:25:00,2024,OB,-1,-1.0,False,False,False,True,False,False,0
2024-04-04 10:30:00,2024,OB,1,2.0,False,False,True,True,False,True,1
2024-04-04 12:05:00,2024,OB,-1,2.0,False,False,False,True,False,False,0
2024-04-04 13:35:00,2024,OB,-1,0.5538461538461539,False,False,True,True,False,False,1
2024-04-05 08:35:00,2024,IB,1,2.0,False,True,True,False,False,True,2
2024-04-05 09:50:00,2024,IB,1,2.0,False,False,True,True,False,True,1
2024-04-05 10:45:00,2024,OB,1,0.03773584905660377,False,False,True,True,False,True,1
2024-04-05 11:00:00,2024,IB,1,-1.0,False,False,True,True,False,True,1
2024-04-05 11:40:00,2024,Trap,1,-1.0,False,False,True,True,False,True,1
2024-04-05 12:00:00,2024,BO,1,-1.0,False,False,True,True,False,True,1
2024-04-05 12:10:00,2024,IB,-1,0.9230769230769231,False,False,False,True,False,False,0
2024-04-05 12:45:00,2024,BO,-1,2.0,False,False,False,True,False,False,0
2024-04-05 13:10:00,2024,Trap,1,-0.3246753246753247,False,False,True,False,False,True,1
2024-04-05 13:30:00,2024,OB,-1,-0.6885245901639344,False,False,False,False,False,False,0
2024-04-05 13:50:00,2024,BO,-1,-1.0,False,False,False,True,False,False,0
2024-04-05 14:55:00,2024,OB,1,-0.3181818181818182,False,False,True,True,False,True,1
2024-04-08 08:40:00,2024,Trap,-1,-1.0,False,False,False,False,False,False,0
2024-04-08 09:05:00,2024,Trap,-1,-1.0,False,False,False,True,False,False,0
2024-04-08 12:00:00,2024,IB,1,-1.0,False,False,True,True,False,True,1
2024-04-08 12:40:00,2024,Trap,-1,-1.0,False,False,False,False,False,False,0
2024-04-08 14:35:00,2024,BO,1,-1.0,False,False,True,True,False,True,1
2024-04-08 14:45:00,2024,BO,-1,-1.3111111111111111,False,False,False,True,False,False,0
2024-04-09 08:50:00,2024,BO,-1,2.0,False,False,False,False,False,False,0
2024-04-09 11:50:00,2024,IB,-1,2.0,False,False,False,True,False,False,0
2024-04-09 13:10:00,2024,Trap,1,-1.0,False,False,True,False,False,True,1
2024-04-09 14:20:00,2024,Trap,1,2.0,False,False,True,False,False,True,1
2024-04-09 14:40:00,2024,Trap,-1,-1.0,False,False,False,False,False,False,0
2024-04-10 09:40:00,2024,OB,1,-1.0,False,False,False,True,False,True,0
2024-04-10 10:30:00,2024,BO,1,-1.0,False,False,False,False,False,True,0
2024-04-10 10:40:00,2024,OB,-1,-1.0,False,False,True,True,False,False,1
2024-04-10 11:15:00,2024,Trap,-1,-1.0,False,False,True,True,False,False,1
2024-04-10 11:55:00,2024,OB,1,-1.0,False,False,False,True,False,True,0
2024-04-10 12:10:00,2024,OB,-1,-1.0,False,False,True,True,False,False,1
2024-04-10 12:20:00,2024,IB,1,0.5423728813559322,False,False,False,False,False,True,0
2024-04-10 12:35:00,2024,Trap,-1,-0.2,False,False,True,False,False,False,1
2024-04-10 13:25:00,2024,OB,-1,-1.0,False,False,True,True,False,False,1
2024-04-10 14:00:00,2024,OB,-1,-1.0,False,False,True,True,False,False,1
2024-04-10 14:15:00,2024,OB,1,0.6515151515151515,False,False,False,True,False,True,0
2024-04-10 14:35:00,2024,Trap,-1,-1.0357142857142858,False,False,True,False,False,False,1
2024-04-10 15:05:00,2024,OB,-1,-1.0491803278688525,False,False,False,False,False,False,0
2024-04-11 08:45:00,2024,BO,-1,0.3064516129032258,False,False,True,False,False,False,1
2024-04-11 09:05:00,2024,Trap,-1,-1.0,False,False,True,True,False,False,1
2024-04-11 12:10:00,2024,OB,1,1.434782608695652,False,False,False,True,False,True,0
2024-04-11 13:50:00,2024,OB,-1,2.0,False,False,False,True,False,False,0
2024-04-11 14:55:00,2024,OB,-1,5.1,False,False,False,False,False,False,0
2024-04-12 08:55:00,2024,Trap,-1,2.0,False,False,True,False,False,False,1
2024-04-12 09:10:00,2024,BO,-1,0.5689655172413793,False,False,True,True,False,False,1
2024-04-12 10:20:00,2024,Trap,1,-1.0,False,False,False,False,False,True,0
2024-04-12 10:50:00,2024,Trap,1,-1.0,False,False,False,False,False,True,0
2024-04-12 11:35:00,2024,OB,-1,2.0,False,False,True,True,False,False,1
2024-04-12 12:25:00,2024,Trap,-1,-1.0,False,False,True,True,False,True,1
2024-04-12 12:45:00,2024,IB,1,-1.0,False,False,False,False,False,True,0
2024-04-12 13:10:00,2024,Trap,1,-1.0,False,False,False,True,False,True,0
2024-04-12 13:40:00,2024,BO,-1,-1.0,False,False,True,True,False,False,1
2024-04-15 09:10:00,2024,OB,-1,0.2839506172839506,False,False,False,True,False,False,0
2024-04-15 09:40:00,2024,Trap,-1,1.4150943396226414,False,False,True,True,False,False,1
2024-04-15 10:45:00,2024,Trap,-1,-1.0,False,False,True,False,False,False,1
2024-04-15 11:20:00,2024,Trap,-1,2.0,False,False,True,False,False,False,1
2024-04-15 12:20:00,2024,BO,-1,2.0,False,False,True,True,False,False,1
2024-04-15 14:20:00,2024,Trap,-1,-1.0,False,False,True,True,False,True,1
2024-04-16 09:00:00,2024,IB,1,-1.0,False,False,False,False,False,False,0
2024-04-16 09:25:00,2024,Trap,-1,-1.0,False,False,True,False,False,True,1
2024-04-16 11:05:00,2024,OB,-1,-0.28125,False,False,True,False,False,False,1
2024-04-16 12:50:00,2024,Trap,-1,-1.0,False,False,True,True,False,False,1
2024-04-16 13:20:00,2024,Trap,-1,-0.6386554621848739,False,False,True,True,False,False,1
2024-04-16 15:00:00,2024,Trap,-1,-1.3898305084745763,False,False,True,True,False,False,1
2024-04-17 08:45:00,2024,Trap,1,-1.0,False,True,True,False,False,True,2
2024-04-17 08:55:00,2024,Trap,-1,2.0,False,False,False,False,False,False,0
2024-04-17 09:50:00,2024,IB,1,-1.0,False,False,True,False,False,True,1
2024-04-17 10:05:00,2024,IB,1,-1.0,False,False,True,True,False,True,1
2024-04-17 10:35:00,2024,OB,-1,-0.24,False,False,False,True,False,False,0
2024-04-17 11:05:00,2024,Trap,-1,-1.0,False,False,False,True,False,False,0
2024-04-17 12:10:00,2024,BO,1,2.0,False,False,True,True,False,True,1
2024-04-17 13:45:00,2024,OB,1,-1.0,False,False,True,True,False,True,1
2024-04-17 13:55:00,2024,Trap,-1,0.3684210526315789,False,False,False,True,False,False,0
2024-04-18 08:40:00,2024,Trap,-1,-1.0,False,False,False,False,False,False,0
2024-04-18 08:50:00,2024,IB,1,2.0,False,False,True,False,False,True,1
2024-04-18 09:50:00,2024,IB,1,-1.0,False,False,True,True,False,True,1
2024-04-18 11:50:00,2024,IB,-1,1.2142857142857142,False,False,False,True,False,False,0
2024-04-18 12:20:00,2024,BO,-1,0.041666666666666664,False,False,False,True,False,False,0
2024-04-18 13:20:00,2024,OB,1,-1.0,False,False,True,False,False,True,1
2024-04-18 13:30:00,2024,Trap,-1,-1.0,False,False,True,True,False,False,1
2024-04-19 09:40:00,2024,Trap,-1,-1.0,False,False,False,True,False,True,0
2024-04-19 10:55:00,2024,Trap,-1,2.0,False,False,False,False,False,False,0
2024-04-19 12:30:00,2024,IB,-1,-1.0,False,False,False,True,False,False,0
2024-04-19 12:50:00,2024,IB,1,-1.0,False,False,True,True,False,True,1
2024-04-19 13:05:00,2024,OB,-1,0.5747126436781609,False,False,False,True,False,False,0
2024-04-19 14:15:00,2024,OB,1,-1.0,False,False,True,True,False,False,1
2024-04-22 10:55:00,2024,IB,1,2.0,False,False,True,True,False,True,1
2024-04-22 11:25:00,2024,Trap,-1,-1.0,False,False,False,False,False,False,0
2024-04-22 12:55:00,2024,BO,1,-1.0,False,False,True,True,False,True,1
2024-04-22 13:45:00,2024,OB,-1,-0.09803921568627451,False,False,False,True,False,False,0
2024-04-22 14:25:00,2024,BO,-1,2.0,False,False,False,True,False,False,0
2024-04-22 14:50:00,2024,OB,1,-1.0,False,False,True,False,False,True,1
2024-04-23 09:35:00,2024,BO,1,0.27692307692307694,False,False,True,True,False,True,1
2024-04-23 10:35:00,2024,Trap,-1,-1.0,False,False,False,False,False,False,0
2024-04-23 12:15:00,2024,Trap,-1,-1.0,False,False,False,True,False,False,0
2024-04-23 13:55:00,2024,BO,-1,-1.2413793103448276,False,False,False,True,False,False,0
2024-04-24 09:00:00,2024,Trap,-1,2.0,False,False,True,False,False,False,1
2024-04-24 09:10:00,2024,IB,1,-1.0,False,False,False,True,False,True,0
2024-04-24 10:10:00,2024,OB,-1,0.07894736842105263,False,False,True,True,False,False,1
2024-04-24 10:35:00,2024,OB,1,-1.0,False,False,False,True,False,True,0
2024-04-24 11:55:00,2024,Trap,1,2.0,False,False,False,True,False,True,0
2024-04-24 13:35:00,2024,BO,-1,-1.0,False,False,True,True,False,False,1
2024-04-24 14:15:00,2024,OB,1,-1.0,False,False,False,True,False,True,0
2024-04-25 09:55:00,2024,IB,-1,-1.0,False,False,True,False,False,False,1
2024-04-25 10:05:00,2024,IB,1,2.0,False,False,False,True,False,True,0
2024-04-25 11:00:00,2024,BO,1,2.0,False,False,False,True,False,True,0
2024-04-25 11:25:00,2024,BO,1,2.0,False,False,False,True,False,True,0
2024-04-25 13:30:00,2024,BO,-1,-1.0,False,False,True,True,False,False,1
2024-04-25 15:00:00,2024,BO,1,2.0,False,False,False,False,False,True,0
2024-04-26 10:45:00,2024,IB,1,0.6,False,False,True,True,False,True,1
2024-04-26 12:50:00,2024,Trap,1,-1.0,False,False,True,False,False,True,1
2024-04-26 15:00:00,2024,IB,-1,-2.909090909090909,False,False,False,True,False,False,0
2024-04-29 08:45:00,2024,IB,-1,-0.2033898305084746,False,False,False,False,False,False,0
2024-04-29 11:35:00,2024,OB,1,-1.0,False,False,True,True,False,True,1
2024-04-29 15:00:00,2024,BO,1,-1.0555555555555556,False,False,True,True,False,True,1
2024-04-30 09:55:00,2024,Trap,-1,2.0,False,False,True,False,False,False,1
2024-04-30 10:10:00,2024,BO,-1,1.5087719298245614,False,False,True,True,False,False,1
2024-04-30 13:50:00,2024,BO,-1,2.0,False,False,True,True,False,False,1
2024-04-30 14:05:00,2024,IB,1,-1.0,False,False,False,False,False,True,0
2024-04-30 15:00:00,2024,BO,-1,0.11811023622047244,False,False,True,True,False,False,1
2024-05-01 10:55:00,2024,BO,-1,-0.5526315789473685,False,False,False,True,False,False,0
2024-05-01 12:45:00,2024,Trap,-1,-1.0,False,False,False,False,False,False,0
2024-05-01 14:35:00,2024,Trap,-1,0.6578947368421053,False,False,False,True,False,False,0
2024-05-02 09:05:00,2024,Trap,-1,-1.0,False,False,False,True,False,False,0
2024-05-02 09:45:00,2024,BO,-1,-1.0,False,False,False,False,False,False,0
2024-05-02 11:15:00,2024,BO,-1,-1.0,False,False,False,True,False,False,0
2024-05-02 11:25:00,2024,Trap,1,-1.0,False,False,True,False,False,True,1
2024-05-02 12:30:00,2024,OB,1,2.0,False,False,True,True,False,True,1
2024-05-02 13:05:00,2024,BO,1,2.0,False,False,True,True,False,True,1
2024-05-02 13:20:00,2024,Trap,-1,-1.0,False,False,False,False,False,False,0
2024-05-02 14:35:00,2024,IB,-1,-1.0,False,False,False,True,False,False,0
2024-05-02 15:05:00,2024,OB,1,3.4363636363636365,False,False,False,False,False,True,0
2024-05-03 08:45:00,2024,Trap,1,-1.0,False,False,True,False,False,True,1
2024-05-03 09:55:00,2024,Trap,-1,-1.0,False,False,False,True,False,False,0
2024-05-03 10:20:00,2024,Trap,1,2.0,False,False,True,False,False,True,1
2024-05-03 10:35:00,2024,BO,1,0.6875,False,False,True,True,False,True,1
2024-05-03 10:50:00,2024,Trap,-1,-1.0,False,False,False,False,False,False,0
2024-05-03 11:40:00,2024,Trap,1,-1.0,False,False,True,True,False,True,1
2024-05-03 13:10:00,2024,IB,1,-1.0,False,False,True,True,False,True,1
2024-05-03 14:05:00,2024,Trap,1,-1.0,False,False,True,False,False,True,1
2024-05-03 14:15:00,2024,Trap,-1,-1.0,False,False,False,True,False,False,0
2024-05-03 14:50:00,2024,IB,-1,-1.0,False,False,False,False,False,False,0
2024-05-06 11:30:00,2024,Trap,1,2.0,False,False,True,False,False,True,1
2024-05-06 14:40:00,2024,Trap,1,2.0,False,False,True,False,False,True,1
2024-05-07 09:55:00,2024,BO,1,-0.3448275862068966,False,False,True,True,False,True,1
2024-05-07 11:35:00,2024,IB,-1,-1.0,False,False,False,True,False,False,0
2024-05-07 12:25:00,2024,Trap,1,-1.0,False,False,True,True,False,True,1
2024-05-07 13:45:00,2024,IB,1,-2.6956521739130435,False,False,True,False,False,True,1
2024-05-07 14:55:00,2024,BO,1,-3.107142857142857,False,False,True,True,False,True,1
2024-05-08 08:40:00,2024,Trap,1,2.0,False,False,False,False,False,True,0
2024-05-08 09:15:00,2024,BO,-1,-1.0,False,False,True,False,False,False,1
2024-05-08 09:25:00,2024,BO,1,0.13793103448275862,False,False,False,True,False,True,0
2024-05-08 09:45:00,2024,Trap,1,-1.0,False,False,False,True,False,True,0
2024-05-08 10:45:00,2024,IB,-1,0.1111111111111111,False,False,True,False,False,False,1
2024-05-08 11:20:00,2024,Trap,1,-1.0,False,False,False,False,False,True,0
2024-05-08 12:25:00,2024,IB,-1,-1.0,False,False,True,True,False,False,1
2024-05-08 13:25:00,2024,Trap,-1,-1.0,False,False,True,False,False,False,1
2024-05-08 14:00:00,2024,BO,-1,-1.0,False,False,True,True,False,False,1
2024-05-08 14:50:00,2024,OB,1,-1.0,False,False,False,True,False,True,0
2024-05-08 15:00:00,2024,OB,-1,-0.2857142857142857,False,False,True,False,False,False,1
2024-05-09 08:45:00,2024,OB,-1,-1.0,False,False,False,False,False,False,0
2024-05-09 09:40:00,2024,BO,1,0.05128205128205128,False,False,True,True,False,True,1
2024-05-09 11:00:00,2024,BO,-1,-1.0,False,False,False,True,False,False,0
2024-05-09 11:35:00,2024,Trap,-1,-1.0,False,False,False,True,False,False,0
2024-05-10 10:40:00,2024,IB,-1,-1.0,False,False,True,False,False,False,1
2024-05-10 11:50:00,2024,IB,1,-1.0,False,False,False,True,False,True,0
2024-05-10 12:55:00,2024,Trap,1,1.434782608695652,False,False,False,False,False,True,0
2024-05-10 13:45:00,2024,Trap,1,2.35,False,False,False,True,False,True,0
2024-05-13 08:40:00,2024,Trap,-1,0.6304347826086957,False,False,False,False,False,False,0
2024-05-13 09:35:00,2024,Trap,-1,0.045454545454545456,False,False,False,True,False,False,0
2024-05-13 10:15:00,2024,IB,1,-1.0,False,False,True,False,False,True,1
2024-05-13 12:00:00,2024,OB,-1,2.0,False,False,False,True,False,False,0
2024-05-13 12:20:00,2024,Trap,1,0.4,False,False,True,False,False,True,1
2024-05-14 08:45:00,2024,Trap,1,-1.0,False,False,True,False,False,True,1
2024-05-14 09:10:00,2024,OB,1,-1.0,False,False,True,True,False,True,1
2024-05-14 09:20:00,2024,Trap,-1,-1.0,False,False,False,True,False,False,0
2024-05-14 09:40:00,2024,BO,-1,0.2222222222222222,False,False,False,True,False,False,0
2024-05-14 12:45:00,2024,BO,1,2.0,False,False,True,True,False,True,1
2024-05-15 08:35:00,2024,IB,1,0.49230769230769234,False,True,True,False,True,True,3
2024-05-15 09:05:00,2024,IB,1,1.4523809523809523,False,False,False,False,True,True,1
2024-05-15 10:15:00,2024,BO,1,1.0,False,False,False,True,True,True,1
2024-05-15 11:05:00,2024,OB,-1,-1.0,False,False,True,True,False,False,1
2024-05-15 11:55:00,2024,BO,1,2.0,False,False,True,True,True,True,2
2024-05-15 15:05:00,2024,Trap,-1,-0.7272727272727273,False,False,False,False,False,False,0
2024-05-16 09:15:00,2024,Trap,1,0.4,False,False,False,True,False,True,0
2024-05-16 09:45:00,2024,Trap,1,-1.0,False,False,True,True,False,True,1
2024-05-16 10:00:00,2024,OB,1,-1.0,False,False,True,True,False,True,1
2024-05-16 11:05:00,2024,Trap,-1,2.0,False,False,False,False,False,False,0
2024-05-16 12:25:00,2024,Trap,-1,-0.24,False,False,True,True,False,False,1
2024-05-16 13:10:00,2024,BO,-1,-1.0,False,False,True,False,False,False,1
2024-05-17 10:05:00,2024,BO,-1,-0.41379310344827586,False,False,False,True,False,False,0
2024-05-17 11:45:00,2024,Trap,-1,-1.0,False,False,False,True,False,False,0
2024-05-17 11:55:00,2024,Trap,1,-1.0,False,False,True,True,False,True,1
2024-05-17 13:55:00,2024,BO,1,2.142857142857143,False,False,True,True,False,True,1
2024-05-17 15:00:00,2024,OB,1,0.7931034482758621,False,False,True,True,False,True,1
2024-05-20 08:50:00,2024,OB,1,2.0,False,False,False,False,False,True,0
2024-05-20 09:50:00,2024,BO,1,-1.0,False,False,True,True,False,True,1
2024-05-20 10:45:00,2024,BO,-1,1.35,False,False,False,True,False,False,0
2024-05-20 11:15:00,2024,Trap,-1,-1.0,False,False,False,True,False,False,0
2024-05-20 12:25:00,2024,OB,-1,2.0,False,False,False,True,False,False,0
2024-05-20 14:10:00,2024,Trap,1,-1.0,False,False,False,False,False,True,0
2024-05-20 14:50:00,2024,IB,-1,-1.0,False,False,True,True,False,False,1
2024-05-21 10:20:00,2024,Trap,1,-1.0,False,False,False,True,False,True,0
2024-05-21 10:35:00,2024,BO,-1,0.3157894736842105,False,False,True,False,False,False,1
2024-05-21 13:45:00,2024,BO,-1,-1.0,False,False,True,False,False,False,1
2024-05-21 14:15:00,2024,OB,1,0.0,False,False,False,True,False,True,0
2024-05-21 14:35:00,2024,Trap,1,-0.6086956521739131,False,False,False,True,False,True,0
2024-05-21 15:00:00,2024,BO,1,-1.0909090909090908,False,False,False,True,False,True,0
2024-05-22 10:25:00,2024,BO,-1,2.0,False,False,True,True,False,False,1
2024-05-22 14:45:00,2024,IB,-1,-1.0,False,False,True,True,False,False,1
2024-05-22 15:00:00,2024,Trap,1,0.9054054054054054,False,False,False,True,False,True,0
2024-05-23 08:55:00,2024,BO,-1,-0.7058823529411765,False,False,True,False,False,False,1
2024-05-23 10:10:00,2024,OB,1,-0.734375,False,False,False,True,False,True,0
2024-05-23 10:55:00,2024,IB,1,-1.0,False,False,False,True,False,True,0
2024-05-23 11:15:00,2024,BO,-1,2.0,False,False,True,True,False,False,1
2024-05-23 12:30:00,2024,Trap,1,-1.0,False,False,False,False,False,True,0
2024-05-23 12:40:00,2024,BO,-1,2.0,False,False,True,True,False,False,1
2024-05-23 13:40:00,2024,Trap,1,-1.0,False,False,False,False,False,True,0
2024-05-24 08:55:00,2024,OB,-1,-1.0,False,False,False,False,False,False,0
2024-05-24 09:05:00,2024,IB,1,2.0,False,False,True,False,False,True,1
2024-05-24 09:45:00,2024,BO,-1,-1.0,False,False,False,True,False,False,0
2024-05-24 12:05:00,2024,OB,-1,-1.0,False,False,False,True,False,False,0
2024-05-24 12:35:00,2024,Trap,-1,-1.0,False,False,False,False,False,False,0
2024-05-24 13:10:00,2024,OB,1,-1.0,False,False,True,True,False,True,1
2024-05-24 14:40:00,2024,OB,1,0.7272727272727273,False,False,True,True,False,True,1
2024-05-24 14:50:00,2024,BO,-1,-1.0,False,False,False,True,False,False,0
2024-05-24 15:00:00,2024,OB,1,0.27586206896551724,False,False,True,True,False,True,1
2024-05-28 08:50:00,2024,BO,-1,-0.43243243243243246,False,False,False,False,False,False,0
2024-05-28 09:40:00,2024,Trap,-1,-1.0,False,False,False,True,False,False,0
2024-05-28 10:15:00,2024,Trap,1,-1.0,False,False,True,True,False,True,1
2024-05-28 11:15:00,2024,Trap,1,-1.0,False,False,True,True,False,True,1
2024-05-28 12:50:00,2024,BO,-1,2.0,False,False,True,True,False,False,1
2024-05-28 15:00:00,2024,OB,1,-3.0517241379310347,False,False,False,True,False,True,0
2024-05-29 08:55:00,2024,Trap,1,0.3157894736842105,False,False,False,False,False,True,0
2024-05-29 10:10:00,2024,IB,-1,-1.0,False,False,True,True,False,False,1
2024-05-29 11:55:00,2024,IB,1,-1.0,False,False,False,True,False,True,0
2024-05-29 12:05:00,2024,IB,-1,0.56,False,False,True,True,False,False,1
2024-05-29 12:30:00,2024,BO,1,-1.0,False,False,False,True,False,True,0
2024-05-29 12:55:00,2024,IB,1,-1.0,False,False,False,True,False,True,0
2024-05-29 14:40:00,2024,Trap,1,-1.0,False,False,False,True,False,True,0
2024-05-30 09:00:00,2024,OB,1,-1.0,False,False,True,False,False,True,1
2024-05-30 09:15:00,2024,Trap,-1,-0.5208333333333334,False,False,False,False,False,False,0
2024-05-30 09:25:00,2024,IB,1,-1.0,False,False,True,True,False,True,1
2024-05-30 10:35:00,2024,BO,1,0.8333333333333334,False,False,True,True,False,True,1
2024-05-30 12:15:00,2024,IB,1,-1.0,False,False,True,True,False,True,1
2024-05-30 12:45:00,2024,Trap,1,-1.0,False,False,True,True,False,True,1
2024-05-30 14:25:00,2024,Trap,-1,-0.29545454545454547,False,False,False,True,False,False,0
2024-05-31 08:55:00,2024,BO,-1,2.0,False,False,False,False,False,False,0
2024-05-31 10:00:00,2024,Trap,1,-1.0,False,False,False,False,False,True,0
2024-05-31 13:35:00,2024,BO,-1,-1.0,False,False,False,False,False,False,0
2024-05-31 13:45:00,2024,BO,1,2.0,False,False,True,True,False,True,1
2024-05-31 13:55:00,2024,Trap,-1,-1.0,False,False,False,True,False,False,0
2024-06-03 11:10:00,2024,OB,-1,2.0,False,False,True,True,False,False,1
2024-06-03 12:20:00,2024,Trap,1,1.7843137254901962,False,False,False,False,False,True,0
2024-06-03 13:15:00,2024,Trap,-1,-1.0,False,False,True,False,False,False,1
2024-06-03 13:25:00,2024,IB,1,2.0,False,False,False,True,False,True,0
2024-06-03 14:05:00,2024,IB,1,2.0,False,False,False,False,False,True,0
2024-06-03 14:55:00,2024,BO,1,-1.0,False,False,False,True,False,True,0
2024-06-04 09:10:00,2024,Trap,-1,0.6307692307692307,False,False,True,False,False,False,1
2024-06-04 14:00:00,2024,BO,-1,2.0,False,False,True,True,False,False,1
2024-06-05 10:20:00,2024,OB,1,0.6666666666666666,False,False,True,True,False,True,1
2024-06-05 11:25:00,2024,Trap,1,2.0,False,False,True,False,False,True,1
2024-06-05 12:30:00,2024,Trap,1,2.0,False,False,True,False,False,True,1
2024-06-05 14:30:00,2024,OB,-1,-1.0,False,False,False,False,False,False,0
2024-06-05 14:40:00,2024,Trap,1,-1.0,False,False,True,True,False,True,1
2024-06-05 14:50:00,2024,BO,-1,-1.0,False,False,False,True,False,False,0
2024-06-06 08:55:00,2024,OB,-1,1.0,False,False,False,False,False,False,0
2024-06-06 09:25:00,2024,Trap,1,-1.0,False,False,False,False,False,True,0
2024-06-06 11:35:00,2024,OB,-1,-1.0,False,False,True,True,False,False,1
2024-06-06 12:05:00,2024,Trap,1,-1.0,False,False,False,False,False,True,0
2024-06-06 12:50:00,2024,BO,-1,2.0,False,False,False,False,False,False,0
2024-06-06 13:05:00,2024,Trap,-1,-1.0,False,False,False,True,False,False,0
2024-06-06 13:20:00,2024,Trap,1,-1.3421052631578947,False,False,True,False,False,True,1
2024-06-06 13:55:00,2024,BO,1,-2.6363636363636362,False,False,True,True,False,True,1
2024-06-07 08:35:00,2024,IB,-1,-1.0,False,True,True,False,False,False,2
2024-06-07 08:45:00,2024,IB,1,2.0,False,False,False,False,False,True,0
2024-06-07 10:00:00,2024,BO,-1,-0.9318181818181818,False,False,True,True,False,False,1
2024-06-07 11:40:00,2024,Trap,-1,-1.0,False,False,True,False,False,False,1
2024-06-07 13:00:00,2024,Trap,-1,2.0,False,False,True,True,False,False,1
2024-06-07 13:25:00,2024,Trap,1,-1.0,False,False,False,False,False,True,0
2024-06-07 14:15:00,2024,BO,-1,1.2727272727272727,False,False,True,True,False,False,1
2024-06-07 14:30:00,2024,Trap,1,-1.0,False,False,False,False,False,True,0
2024-06-10 10:25:00,2024,IB,1,2.0,False,False,False,True,False,True,0
2024-06-10 12:30:00,2024,Trap,-1,-1.0,False,False,True,True,False,False,1
2024-06-10 12:50:00,2024,BO,1,-0.4807692307692308,False,False,True,True,False,True,1
2024-06-10 13:40:00,2024,Trap,1,-2.28,False,False,True,True,False,True,1
2024-06-10 15:00:00,2024,OB,1,-2.142857142857143,False,False,True,False,False,True,1
2024-06-11 10:40:00,2024,Trap,-1,-1.0,False,False,True,True,False,False,1
2024-06-11 11:25:00,2024,OB,-1,-1.0,False,False,True,False,False,False,1
2024-06-11 12:25:00,2024,IB,-1,-1.0,False,False,True,True,False,False,1
2024-06-11 13:20:00,2024,BO,1,2.0,False,False,False,True,False,True,0
2024-06-11 14:40:00,2024,Trap,1,-1.0,False,False,False,False,False,True,0
2024-06-11 15:00:00,2024,OB,1,3.2037037037037037,False,False,False,True,False,True,0
2024-06-12 08:45:00,2024,BO,1,0.1206896551724138,False,False,True,False,False,True,1
2024-06-12 09:45:00,2024,BO,-1,0.35294117647058826,False,False,False,True,False,False,0
2024-06-12 12:05:00,2024,Trap,1,-1.0,False,False,True,True,False,True,1
2024-06-12 12:45:00,2024,IB,-1,2.0,False,False,False,True,False,False,0
2024-06-12 13:05:00,2024,Trap,-1,-1.0,False,False,False,True,False,False,0
2024-06-12 14:30:00,2024,OB,-1,-0.456,False,False,False,True,False,False,0
2024-06-12 14:50:00,2024,Trap,1,0.7346938775510204,False,False,True,False,False,True,1
2024-06-13 09:00:00,2024,Trap,-1,2.0,False,False,True,False,False,False,1
2024-06-13 11:00:00,2024,BO,-1,2.0,False,False,True,True,False,False,1
2024-06-13 12:30:00,2024,BO,1,-1.0,False,False,False,True,False,True,0
2024-06-13 12:45:00,2024,Trap,1,2.0,False,False,False,False,False,True,0
