date,ns,side,px,sz,ratio,hold
2026-07-27,1785158439019000000,support,7430.0,16,0.7619047619047619,0
2026-07-27,1785158439019000000,resistance,7430.25,18,0.9473684210526315,1
2026-07-27,1785158442041000000,support,7429.75,21,1.0,1
2026-07-27,1785158442041000000,resistance,7430.0,9,0.47368421052631576,0
2026-07-27,1785158445041000000,support,7429.5,15,0.7142857142857143,1
2026-07-27,1785158445041000000,resistance,7429.75,16,0.8421052631578947,0
2026-07-27,1785158448026000000,support,7429.5,12,0.5714285714285714,1
2026-07-27,1785158448026000000,resistance,7429.75,18,0.9473684210526315,0
2026-07-27,1785158451058000000,support,7429.75,12,0.5714285714285714,1
2026-07-27,1785158451058000000,resistance,7430.0,14,0.7368421052631579,0
2026-07-27,1785158454043000000,support,7430.0,15,0.7142857142857143,0
2026-07-27,1785158454043000000,resistance,7430.25,11,0.5789473684210527,0
2026-07-27,1785158457038000000,support,7430.0,3,0.14285714285714285,0
2026-07-27,1785158457038000000,resistance,7430.25,19,1.0,0
2026-07-27,1785158460045000000,support,7430.0,24,1.1428571428571428,0
2026-07-27,1785158460045000000,resistance,7430.25,17,0.8947368421052632,0
2026-07-27,1785158463013000000,support,7429.75,18,0.8571428571428571,1
2026-07-27,1785158463013000000,resistance,7430.0,9,0.47368421052631576,0
2026-07-27,1785158466043000000,support,7429.25,21,1.0,1
2026-07-27,1785158466043000000,resistance,7429.5,5,0.2631578947368421,0
2026-07-27,1785158469052000000,support,7429.5,20,0.9523809523809523,1
2026-07-27,1785158469052000000,resistance,7429.75,19,1.0,0
2026-07-27,1785158472001000000,support,7429.5,12,0.5714285714285714,1
2026-07-27,1785158472001000000,resistance,7429.75,14,0.7368421052631579,0
2026-07-27,1785158475072000000,support,7429.25,29,1.380952380952381,1
2026-07-27,1785158475072000000,resistance,7429.75,12,0.631578947368421,0
2026-07-27,1785158478131000000,support,7429.5,9,0.42857142857142855,1
2026-07-27,1785158478131000000,resistance,7429.75,15,0.7894736842105263,0
2026-07-27,1785158481019000000,support,7429.75,9,0.42857142857142855,1
2026-07-27,1785158481019000000,resistance,7430.0,17,0.8947368421052632,0
2026-07-27,1785158484073000000,support,7429.5,37,1.7619047619047619,1
2026-07-27,1785158484073000000,resistance,7430.0,7,0.3684210526315789,0
2026-07-27,1785158487043000000,support,7429.75,20,0.9523809523809523,0
2026-07-27,1785158487043000000,resistance,7430.0,20,1.0526315789473684,0
2026-07-27,1785158490005000000,support,7429.75,8,0.38095238095238093,0
2026-07-27,1785158490005000000,resistance,7430.0,20,1.0526315789473684,0
2026-07-27,1785158493007000000,support,7430.0,12,0.5714285714285714,0
2026-07-27,1785158493007000000,resistance,7430.25,20,1.0526315789473684,0
2026-07-27,1785158496058000000,support,7429.75,24,1.1428571428571428,0
2026-07-27,1785158496058000000,resistance,7430.25,6,0.3157894736842105,0
2026-07-27,1785158499058000000,support,7430.5,12,0.5714285714285714,0
2026-07-27,1785158499058000000,resistance,7430.75,20,1.0526315789473684,0
2026-07-27,1785158502050000000,support,7430.25,23,1.0952380952380953,0
2026-07-27,1785158502050000000,resistance,7430.75,24,1.263157894736842,0
2026-07-27,1785158505024000000,support,7431.0,15,0.7142857142857143,0
2026-07-27,1785158505024000000,resistance,7431.25,21,1.105263157894737,1
2026-07-27,1785158508019000000,support,7430.75,20,0.9523809523809523,0
2026-07-27,1785158508019000000,resistance,7431.0,11,0.5789473684210527,1
2026-07-27,1785158511015000000,support,7430.0,14,0.6666666666666666,0
2026-07-27,1785158511015000000,resistance,7430.25,9,0.47368421052631576,1
2026-07-27,1785158514058000000,support,7430.0,16,0.7619047619047619,0
2026-07-27,1785158514058000000,resistance,7430.25,18,0.9473684210526315,1
2026-07-27,1785158517043000000,support,7430.25,16,0.7619047619047619,0
2026-07-27,1785158517043000000,resistance,7430.5,13,0.6842105263157895,1
2026-07-27,1785158520034000000,support,7430.25,18,0.8571428571428571,0
2026-07-27,1785158520034000000,resistance,7430.5,13,0.6842105263157895,1
2026-07-27,1785158523021000000,support,7430.25,17,0.8095238095238095,0
2026-07-27,1785158523021000000,resistance,7430.5,13,0.6842105263157895,1
2026-07-27,1785158526000000000,support,7430.5,26,1.2380952380952381,0
2026-07-27,1785158526000000000,resistance,7431.0,23,1.2105263157894737,1
2026-07-27,1785158529013000000,support,7430.25,2,0.09523809523809523,0
2026-07-27,1785158529013000000,resistance,7430.5,20,1.0526315789473684,1
2026-07-27,1785158532014000000,support,7430.25,16,0.7619047619047619,0
2026-07-27,1785158532014000000,resistance,7430.5,12,0.631578947368421,0
2026-07-27,1785158535021000000,support,7430.0,12,0.5714285714285714,0
2026-07-27,1785158535021000000,resistance,7430.25,10,0.5263157894736842,0
2026-07-27,1785158538007000000,support,7430.0,19,0.9047619047619048,0
2026-07-27,1785158538007000000,resistance,7430.25,11,0.5789473684210527,0
2026-07-27,1785158541005000000,support,7430.25,23,1.0952380952380953,0
2026-07-27,1785158541005000000,resistance,7430.75,11,0.5789473684210527,0
2026-07-27,1785158544041000000,support,7429.75,14,0.6666666666666666,0
2026-07-27,1785158544041000000,resistance,7430.0,9,0.47368421052631576,0
2026-07-27,1785158547134000000,support,7429.25,18,0.8571428571428571,1
2026-07-27,1785158547134000000,resistance,7429.5,18,0.9473684210526315,0
2026-07-27,1785158550092000000,support,7429.5,22,1.0476190476190477,0
2026-07-27,1785158550092000000,resistance,7429.75,17,0.8947368421052632,0
2026-07-27,1785158553067000000,support,7429.5,14,0.6666666666666666,0
2026-07-27,1785158553067000000,resistance,7429.75,16,0.8421052631578947,0
2026-07-27,1785158556024000000,support,7429.5,26,1.2380952380952381,0
2026-07-27,1785158556024000000,resistance,7430.0,26,1.368421052631579,0
2026-07-27,1785158559005000000,support,7429.5,18,0.8571428571428571,0
2026-07-27,1785158559005000000,resistance,7429.75,9,0.47368421052631576,0
2026-07-27,1785158562054000000,support,7429.5,11,0.5238095238095238,0
2026-07-27,1785158562054000000,resistance,7429.75,18,0.9473684210526315,0
2026-07-27,1785158565051000000,support,7429.75,5,0.23809523809523808,0
2026-07-27,1785158565051000000,resistance,7430.0,23,1.2105263157894737,0
2026-07-27,1785158568062000000,support,7429.75,20,0.9523809523809523,0
2026-07-27,1785158568062000000,resistance,7430.0,15,0.7894736842105263,0
2026-07-27,1785158571038000000,support,7429.75,27,1.2857142857142858,0
2026-07-27,1785158571038000000,resistance,7430.25,12,0.631578947368421,0
2026-07-27,1785158574039000000,support,7429.5,19,0.9047619047619048,0
2026-07-27,1785158574039000000,resistance,7429.75,6,0.3157894736842105,0
2026-07-27,1785158577231000000,support,7429.75,6,0.2857142857142857,0
2026-07-27,1785158577231000000,resistance,7430.0,21,1.105263157894737,0
2026-07-27,1785158580043000000,support,7429.0,20,0.9523809523809523,1
2026-07-27,1785158580043000000,resistance,7429.25,10,0.5263157894736842,0
2026-07-27,1785158583015000000,support,7428.75,30,1.4285714285714286,1
2026-07-27,1785158583015000000,resistance,7429.25,7,0.3684210526315789,0
2026-07-27,1785158586000000000,support,7430.25,21,1.0,1
2026-07-27,1785158586000000000,resistance,7430.5,10,0.5263157894736842,0
2026-07-27,1785158589112000000,support,7430.25,12,0.5714285714285714,1
2026-07-27,1785158589112000000,resistance,7430.5,18,0.9473684210526315,0
2026-07-27,1785158592030000000,support,7431.5,29,1.380952380952381,0
2026-07-27,1785158592030000000,resistance,7432.0,12,0.631578947368421,1
2026-07-27,1785158595059000000,support,7431.5,17,0.8095238095238095,0
2026-07-27,1785158595059000000,resistance,7431.75,4,0.21052631578947367,1
2026-07-27,1785158598076000000,support,7431.25,39,1.8571428571428572,0
2026-07-27,1785158598076000000,resistance,7431.75,4,0.21052631578947367,1
2026-07-27,1785158601028000000,support,7430.75,9,0.42857142857142855,0
2026-07-27,1785158601028000000,resistance,7431.0,17,0.8947368421052632,0
2026-07-27,1785158604058000000,support,7430.0,9,0.42857142857142855,1
2026-07-27,1785158604058000000,resistance,7430.25,22,1.1578947368421053,0
2026-07-27,1785158607034000000,support,7430.0,22,1.0476190476190477,1
2026-07-27,1785158607034000000,resistance,7430.25,11,0.5789473684210527,0
2026-07-27,1785158610048000000,support,7430.5,20,0.9523809523809523,1
2026-07-27,1785158610048000000,resistance,7430.75,11,0.5789473684210527,0
2026-07-27,1785158613060000000,support,7430.5,5,0.23809523809523808,1
2026-07-27,1785158613060000000,resistance,7430.75,15,0.7894736842105263,0
2026-07-27,1785158616050000000,support,7430.0,27,1.2857142857142858,1
2026-07-27,1785158616050000000,resistance,7430.25,6,0.3157894736842105,0
2026-07-27,1785158619016000000,support,7430.25,11,0.5238095238095238,1
2026-07-27,1785158619016000000,resistance,7430.5,13,0.6842105263157895,0
2026-07-27,1785158622011000000,support,7430.5,24,1.1428571428571428,1
2026-07-27,1785158622011000000,resistance,7430.75,5,0.2631578947368421,0
2026-07-27,1785158625005000000,support,7430.5,28,1.3333333333333333,1
2026-07-27,1785158625005000000,resistance,7431.0,8,0.42105263157894735,0
2026-07-27,1785158628052000000,support,7430.5,14,0.6666666666666666,1
2026-07-27,1785158628052000000,resistance,7430.75,16,0.8421052631578947,0
2026-07-27,1785158631039000000,support,7429.75,23,1.0952380952380953,1
2026-07-27,1785158631039000000,resistance,7430.0,3,0.15789473684210525,0
2026-07-27,1785158634059000000,support,7430.0,16,0.7619047619047619,1
2026-07-27,1785158634059000000,resistance,7430.25,14,0.7368421052631579,0
2026-07-27,1785158637009000000,support,7430.25,15,0.7142857142857143,1
2026-07-27,1785158637009000000,resistance,7430.5,17,0.8947368421052632,0
2026-07-27,1785158640011000000,support,7430.0,17,0.8095238095238095,1
2026-07-27,1785158640011000000,resistance,7430.25,7,0.3684210526315789,0
2026-07-27,1785158643059000000,support,7430.75,12,0.5714285714285714,1
2026-07-27,1785158643059000000,resistance,7431.0,14,0.7368421052631579,0
2026-07-27,1785158646014000000,support,7430.75,9,0.42857142857142855,1
2026-07-27,1785158646014000000,resistance,7431.0,20,1.0526315789473684,0
2026-07-27,1785158649137000000,support,7430.5,25,1.1904761904761905,1
2026-07-27,1785158649137000000,resistance,7430.75,10,0.5263157894736842,0
2026-07-27,1785158652043000000,support,7430.75,3,0.14285714285714285,1
2026-07-27,1785158652043000000,resistance,7431.0,22,1.1578947368421053,0
2026-07-27,1785158655042000000,support,7430.75,5,0.23809523809523808,1
2026-07-27,1785158655042000000,resistance,7431.0,19,1.0,0
2026-07-27,1785158658013000000,support,7431.0,11,0.5238095238095238,1
2026-07-27,1785158658013000000,resistance,7431.25,17,0.8947368421052632,0
2026-07-27,1785158661001000000,support,7431.75,20,0.9523809523809523,1
2026-07-27,1785158661001000000,resistance,7432.0,26,1.368421052631579,0
2026-07-27,1785158664032000000,support,7431.75,23,1.0952380952380953,1
2026-07-27,1785158664032000000,resistance,7432.0,16,0.8421052631578947,0
2026-07-27,1785158667016000000,support,7432.0,20,0.9523809523809523,1
2026-07-27,1785158667016000000,resistance,7432.25,14,0.7368421052631579,0
2026-07-27,1785158670004000000,support,7432.25,12,0.5714285714285714,1
2026-07-27,1785158670004000000,resistance,7432.5,23,1.2105263157894737,0
2026-07-27,1785158673079000000,support,7432.25,18,0.8571428571428571,1
2026-07-27,1785158673079000000,resistance,7432.5,24,1.263157894736842,0
2026-07-27,1785158676030000000,support,7433.5,17,0.8095238095238095,1
2026-07-27,1785158676030000000,resistance,7433.75,27,1.4210526315789473,0
2026-07-27,1785158679049000000,support,7433.25,29,1.380952380952381,1
2026-07-27,1785158679049000000,resistance,7433.5,10,0.5263157894736842,0
2026-07-27,1785158682000000000,support,7433.5,27,1.2857142857142858,1
2026-07-27,1785158682000000000,resistance,7433.75,19,1.0,0
2026-07-27,1785158685000000000,support,7434.25,8,0.38095238095238093,0
2026-07-27,1785158685000000000,resistance,7434.5,25,1.3157894736842106,0
2026-07-27,1785158688048000000,support,7434.5,28,1.3333333333333333,0
2026-07-27,1785158688048000000,resistance,7434.75,6,0.3157894736842105,0
2026-07-27,1785158691012000000,support,7434.25,14,0.6666666666666666,0
2026-07-27,1785158691012000000,resistance,7434.5,52,2.736842105263158,0
2026-07-27,1785158694039000000,support,7434.0,11,0.5238095238095238,1
2026-07-27,1785158694039000000,resistance,7434.25,26,1.368421052631579,0
2026-07-27,1785158697159000000,support,7433.5,20,0.9523809523809523,1
2026-07-27,1785158697159000000,resistance,7433.75,13,0.6842105263157895,0
2026-07-27,1785158700052000000,support,7433.5,15,0.7142857142857143,1
2026-07-27,1785158700052000000,resistance,7433.75,23,1.2105263157894737,0
2026-07-27,1785158703029000000,support,7433.5,30,1.4285714285714286,1
2026-07-27,1785158703029000000,resistance,7434.0,22,1.1578947368421053,0
2026-07-27,1785158706055000000,support,7434.0,18,0.8571428571428571,1
2026-07-27,1785158706055000000,resistance,7434.25,15,0.7894736842105263,0
2026-07-27,1785158709033000000,support,7434.0,24,1.1428571428571428,1
2026-07-27,1785158709033000000,resistance,7434.25,8,0.42105263157894735,0
2026-07-27,1785158712027000000,support,7434.75,14,0.6666666666666666,0
2026-07-27,1785158712027000000,resistance,7435.0,28,1.4736842105263157,0
2026-07-27,1785158715001000000,support,7435.0,31,1.4761904761904763,0
2026-07-27,1785158715001000000,resistance,7435.25,33,1.736842105263158,1
2026-07-27,1785158718042000000,support,7435.0,30,1.4285714285714286,0
2026-07-27,1785158718042000000,resistance,7435.25,25,1.3157894736842106,1
2026-07-27,1785158721033000000,support,7434.5,28,1.3333333333333333,0
2026-07-27,1785158721033000000,resistance,7434.75,26,1.368421052631579,0
2026-07-27,1785158724025000000,support,7434.75,11,0.5238095238095238,0
2026-07-27,1785158724025000000,resistance,7435.0,24,1.263157894736842,0
2026-07-27,1785158727060000000,support,7434.75,7,0.3333333333333333,0
2026-07-27,1785158727060000000,resistance,7435.0,23,1.2105263157894737,0
2026-07-27,1785158730015000000,support,7435.25,34,1.619047619047619,0
2026-07-27,1785158730015000000,resistance,7435.5,14,0.7368421052631579,1
2026-07-27,1785158733026000000,support,7435.5,38,1.8095238095238095,0
2026-07-27,1785158733026000000,resistance,7435.75,9,0.47368421052631576,1
2026-07-27,1785158736002000000,support,7435.25,32,1.5238095238095237,0
2026-07-27,1785158736002000000,resistance,7435.5,9,0.47368421052631576,1
2026-07-27,1785158739000000000,support,7434.75,26,1.2380952380952381,0
2026-07-27,1785158739000000000,resistance,7435.0,13,0.6842105263157895,0
2026-07-27,1785158742012000000,support,7434.25,7,0.3333333333333333,0
2026-07-27,1785158742012000000,resistance,7434.5,23,1.2105263157894737,0
2026-07-27,1785158745017000000,support,7433.75,21,1.0,1
2026-07-27,1785158745017000000,resistance,7434.0,25,1.3157894736842106,0
2026-07-27,1785158748057000000,support,7433.75,29,1.380952380952381,1
2026-07-27,1785158748057000000,resistance,7434.0,18,0.9473684210526315,0
2026-07-27,1785158751034000000,support,7433.75,9,0.42857142857142855,1
2026-07-27,1785158751034000000,resistance,7434.0,13,0.6842105263157895,0
2026-07-27,1785158754076000000,support,7433.75,20,0.9523809523809523,1
2026-07-27,1785158754076000000,resistance,7434.0,9,0.47368421052631576,0
2026-07-27,1785158757063000000,support,7433.75,23,1.0952380952380953,1
2026-07-27,1785158757063000000,resistance,7434.0,12,0.631578947368421,0
2026-07-27,1785158760009000000,support,7433.75,14,0.6666666666666666,1
2026-07-27,1785158760009000000,resistance,7434.0,21,1.105263157894737,0
2026-07-27,1785158763001000000,support,7434.5,28,1.3333333333333333,0
2026-07-27,1785158763001000000,resistance,7434.75,6,0.3157894736842105,0
2026-07-27,1785158766070000000,support,7434.0,29,1.380952380952381,0
2026-07-27,1785158766070000000,resistance,7434.25,14,0.7368421052631579,0
2026-07-27,1785158769000000000,support,7434.5,25,1.1904761904761905,0
2026-07-27,1785158769000000000,resistance,7434.75,3,0.15789473684210525,0
2026-07-27,1785158772026000000,support,7435.25,18,0.8571428571428571,0
2026-07-27,1785158772026000000,resistance,7435.5,16,0.8421052631578947,1
2026-07-27,1785158775009000000,support,7435.0,16,0.7619047619047619,0
2026-07-27,1785158775009000000,resistance,7435.25,13,0.6842105263157895,1
2026-07-27,1785158778042000000,support,7434.25,33,1.5714285714285714,0
2026-07-27,1785158778042000000,resistance,7434.75,21,1.105263157894737,1
2026-07-27,1785158781044000000,support,7434.0,14,0.6666666666666666,0
2026-07-27,1785158781044000000,resistance,7434.25,12,0.631578947368421,1
2026-07-27,1785158784031000000,support,7433.75,9,0.42857142857142855,1
2026-07-27,1785158784031000000,resistance,7434.0,22,1.1578947368421053,1
2026-07-27,1785158787009000000,support,7433.5,13,0.6190476190476191,1
2026-07-27,1785158787009000000,resistance,7433.75,14,0.7368421052631579,1
2026-07-27,1785158790025000000,support,7434.0,19,0.9047619047619048,0
2026-07-27,1785158790025000000,resistance,7434.25,24,1.263157894736842,1
2026-07-27,1785158793000000000,support,7433.75,12,0.5714285714285714,0
2026-07-27,1785158793000000000,resistance,7434.0,26,1.368421052631579,1
2026-07-27,1785158796036000000,support,7434.0,10,0.47619047619047616,0
2026-07-27,1785158796036000000,resistance,7434.25,24,1.263157894736842,1
2026-07-27,1785158799001000000,support,7433.75,23,1.0952380952380953,0
2026-07-27,1785158799001000000,resistance,7434.0,2,0.10526315789473684,1
2026-07-27,1785158802022000000,support,7434.0,11,0.5238095238095238,0
2026-07-27,1785158802022000000,resistance,7434.25,14,0.7368421052631579,1
2026-07-27,1785158805052000000,support,7433.5,23,1.0952380952380953,1
2026-07-27,1785158805052000000,resistance,7433.75,8,0.42105263157894735,1
2026-07-27,1785158808022000000,support,7433.75,24,1.1428571428571428,0
2026-07-27,1785158808022000000,resistance,7434.25,23,1.2105263157894737,1
2026-07-27,1785158811051000000,support,7433.5,20,0.9523809523809523,1
2026-07-27,1785158811051000000,resistance,7433.75,14,0.7368421052631579,1
2026-07-27,1785158814032000000,support,7433.75,16,0.7619047619047619,0
2026-07-27,1785158814032000000,resistance,7434.0,15,0.7894736842105263,1
2026-07-27,1785158817187000000,support,7433.75,12,0.5714285714285714,0
2026-07-27,1785158817187000000,resistance,7434.0,15,0.7894736842105263,1
2026-07-27,1785158820037000000,support,7433.75,18,0.8571428571428571,0
2026-07-27,1785158820037000000,resistance,7434.0,13,0.6842105263157895,1
2026-07-27,1785158823008000000,support,7434.0,13,0.6190476190476191,0
2026-07-27,1785158823008000000,resistance,7434.25,21,1.105263157894737,1
2026-07-27,1785158826000000000,support,7433.75,24,1.1428571428571428,0
2026-07-27,1785158826000000000,resistance,7434.0,11,0.5789473684210527,1
2026-07-27,1785158829033000000,support,7434.0,7,0.3333333333333333,0
2026-07-27,1785158829033000000,resistance,7434.25,26,1.368421052631579,1
2026-07-27,1785158832066000000,support,7433.75,26,1.2380952380952381,0
2026-07-27,1785158832066000000,resistance,7434.0,11,0.5789473684210527,1
2026-07-27,1785158835041000000,support,7433.25,35,1.6666666666666667,1
2026-07-27,1785158835041000000,resistance,7433.75,5,0.2631578947368421,1
2026-07-27,1785158838007000000,support,7433.25,23,1.0952380952380953,1
2026-07-27,1785158838007000000,resistance,7433.5,9,0.47368421052631576,1
2026-07-27,1785158841016000000,support,7433.75,9,0.42857142857142855,0
2026-07-27,1785158841016000000,resistance,7434.0,12,0.631578947368421,1
2026-07-27,1785158844028000000,support,7433.0,20,0.9523809523809523,1
2026-07-27,1785158844028000000,resistance,7433.25,13,0.6842105263157895,0
2026-07-27,1785158847008000000,support,7433.0,21,1.0,1
2026-07-27,1785158847008000000,resistance,7433.25,13,0.6842105263157895,0
2026-07-27,1785158850042000000,support,7433.5,22,1.0476190476190477,0
2026-07-27,1785158850042000000,resistance,7433.75,14,0.7368421052631579,1
2026-07-27,1785158853045000000,support,7433.25,23,1.0952380952380953,1
2026-07-27,1785158853045000000,resistance,7433.5,8,0.42105263157894735,0
2026-07-27,1785158856032000000,support,7433.0,38,1.8095238095238095,1
2026-07-27,1785158856032000000,resistance,7433.75,26,1.368421052631579,0
2026-07-27,1785158859163000000,support,7433.5,8,0.38095238095238093,0
2026-07-27,1785158859163000000,resistance,7433.75,12,0.631578947368421,0
2026-07-27,1785158862058000000,support,7433.5,8,0.38095238095238093,0
2026-07-27,1785158862058000000,resistance,7433.75,19,1.0,0
2026-07-27,1785158865026000000,support,7433.0,39,1.8571428571428572,1
2026-07-27,1785158865026000000,resistance,7433.5,6,0.3157894736842105,0
2026-07-27,1785158868011000000,support,7433.25,12,0.5714285714285714,1
2026-07-27,1785158868011000000,resistance,7433.5,14,0.7368421052631579,0
2026-07-27,1785158871030000000,support,7433.0,28,1.3333333333333333,1
2026-07-27,1785158871030000000,resistance,7433.25,11,0.5789473684210527,0
2026-07-27,1785158874029000000,support,7433.0,29,1.380952380952381,1
2026-07-27,1785158874029000000,resistance,7433.25,19,1.0,0
2026-07-27,1785158877032000000,support,7433.25,8,0.38095238095238093,1
2026-07-27,1785158877032000000,resistance,7433.5,24,1.263157894736842,0
2026-07-27,1785158880047000000,support,7433.0,17,0.8095238095238095,1
2026-07-27,1785158880047000000,resistance,7433.25,22,1.1578947368421053,0
2026-07-27,1785158883020000000,support,7432.75,32,1.5238095238095237,1
2026-07-27,1785158883020000000,resistance,7433.25,1,0.05263157894736842,0
2026-07-27,1785158886031000000,support,7432.75,43,2.0476190476190474,1
2026-07-27,1785158886031000000,resistance,7433.25,3,0.15789473684210525,0
2026-07-27,1785158889041000000,support,7433.0,8,0.38095238095238093,1
2026-07-27,1785158889041000000,resistance,7433.25,26,1.368421052631579,0
2026-07-27,1785158892030000000,support,7433.0,23,1.0952380952380953,1
2026-07-27,1785158892030000000,resistance,7433.25,5,0.2631578947368421,0
2026-07-27,1785158895030000000,support,7433.25,15,0.7142857142857143,1
2026-07-27,1785158895030000000,resistance,7433.5,10,0.5263157894736842,0
2026-07-27,1785158898038000000,support,7433.5,22,1.0476190476190477,0
2026-07-27,1785158898038000000,resistance,7433.75,9,0.47368421052631576,0
2026-07-27,1785158901091000000,support,7433.5,12,0.5714285714285714,0
2026-07-27,1785158901091000000,resistance,7433.75,20,1.0526315789473684,0
2026-07-27,1785158904030000000,support,7433.5,16,0.7619047619047619,0
2026-07-27,1785158904030000000,resistance,7433.75,13,0.6842105263157895,0
2026-07-27,1785158907038000000,support,7433.25,11,0.5238095238095238,0
2026-07-27,1785158907038000000,resistance,7433.5,15,0.7894736842105263,0
2026-07-27,1785158910024000000,support,7433.5,14,0.6666666666666666,0
2026-07-27,1785158910024000000,resistance,7433.75,1,0.05263157894736842,0
2026-07-27,1785158913000000000,support,7434.0,22,1.0476190476190477,0
2026-07-27,1785158913000000000,resistance,7434.25,1,0.05263157894736842,1
2026-07-27,1785158916059000000,support,7433.75,9,0.42857142857142855,0
2026-07-27,1785158916059000000,resistance,7434.0,20,1.0526315789473684,1
2026-07-27,1785158919015000000,support,7434.0,17,0.8095238095238095,0
2026-07-27,1785158919015000000,resistance,7434.25,6,0.3157894736842105,1
2026-07-27,1785158922034000000,support,7434.25,22,1.0476190476190477,0
2026-07-27,1785158922034000000,resistance,7434.5,6,0.3157894736842105,1
2026-07-27,1785158925008000000,support,7434.0,28,1.3333333333333333,0
2026-07-27,1785158925008000000,resistance,7434.25,11,0.5789473684210527,1
2026-07-27,1785158928058000000,support,7433.5,26,1.2380952380952381,0
2026-07-27,1785158928058000000,resistance,7434.0,14,0.7368421052631579,0
2026-07-27,1785158931040000000,support,7433.75,23,1.0952380952380953,0
2026-07-27,1785158931040000000,resistance,7434.0,9,0.47368421052631576,0
2026-07-27,1785158934072000000,support,7433.25,44,2.0952380952380953,0
2026-07-27,1785158934072000000,resistance,7433.75,12,0.631578947368421,0
2026-07-27,1785158937001000000,support,7432.75,19,0.9047619047619048,1
2026-07-27,1785158937001000000,resistance,7433.0,12,0.631578947368421,0
2026-07-27,1785158940039000000,support,7433.0,8,0.38095238095238093,0
2026-07-27,1785158940039000000,resistance,7433.25,5,0.2631578947368421,0
2026-07-27,1785158943001000000,support,7433.5,23,1.0952380952380953,0
2026-07-27,1785158943001000000,resistance,7433.75,3,0.15789473684210525,0
2026-07-27,1785158946080000000,support,7433.25,18,0.8571428571428571,0
2026-07-27,1785158946080000000,resistance,7433.5,12,0.631578947368421,0
2026-07-27,1785158949044000000,support,7433.0,28,1.3333333333333333,0
2026-07-27,1785158949044000000,resistance,7433.5,25,1.3157894736842106,0
2026-07-27,1785158952008000000,support,7433.0,20,0.9523809523809523,0
2026-07-27,1785158952008000000,resistance,7433.25,14,0.7368421052631579,0
2026-07-27,1785158955001000000,support,7432.75,26,1.2380952380952381,1
2026-07-27,1785158955001000000,resistance,7433.25,20,1.0526315789473684,0
2026-07-27,1785158958040000000,support,7432.75,1,0.047619047619047616,1
2026-07-27,1785158958040000000,resistance,7433.0,21,1.105263157894737,0
2026-07-27,1785158961001000000,support,7432.0,20,0.9523809523809523,0
2026-07-27,1785158961001000000,resistance,7432.25,23,1.2105263157894737,0
2026-07-27,1785158964034000000,support,7432.5,29,1.380952380952381,0
2026-07-27,1785158964034000000,resistance,7433.0,8,0.42105263157894735,0
2026-07-27,1785158967146000000,support,7433.25,13,0.6190476190476191,0
2026-07-27,1785158967146000000,resistance,7433.5,14,0.7368421052631579,0
2026-07-27,1785158970053000000,support,7433.25,17,0.8095238095238095,0
2026-07-27,1785158970053000000,resistance,7433.5,11,0.5789473684210527,0
2026-07-27,1785158973018000000,support,7433.5,31,1.4761904761904763,0
2026-07-27,1785158973018000000,resistance,7433.75,16,0.8421052631578947,0
2026-07-27,1785158976004000000,support,7433.75,17,0.8095238095238095,0
2026-07-27,1785158976004000000,resistance,7434.0,13,0.6842105263157895,0
2026-07-27,1785158979015000000,support,7433.75,6,0.2857142857142857,0
2026-07-27,1785158979015000000,resistance,7434.0,23,1.2105263157894737,0
2026-07-27,1785158982018000000,support,7433.75,14,0.6666666666666666,0
2026-07-27,1785158982018000000,resistance,7434.0,13,0.6842105263157895,0
2026-07-27,1785158985034000000,support,7434.0,24,1.1428571428571428,0
2026-07-27,1785158985034000000,resistance,7434.25,9,0.47368421052631576,0
2026-07-27,1785158988001000000,support,7434.25,36,1.7142857142857142,0
2026-07-27,1785158988001000000,resistance,7434.5,2,0.10526315789473684,1
2026-07-27,1785158991001000000,support,7434.75,20,0.9523809523809523,0
2026-07-27,1785158991001000000,resistance,7435.0,17,0.8947368421052632,1
2026-07-27,1785158994015000000,support,7434.75,13,0.6190476190476191,0
2026-07-27,1785158994015000000,resistance,7435.0,22,1.1578947368421053,1
2026-07-27,1785158997020000000,support,7433.75,28,1.3333333333333333,0
2026-07-27,1785158997020000000,resistance,7434.25,24,1.263157894736842,1
2026-07-27,1785159000000000000,support,7434.25,18,0.8571428571428571,0
2026-07-27,1785159000000000000,resistance,7434.5,16,0.8421052631578947,1
2026-07-27,1785159003001000000,support,7434.0,27,1.2857142857142858,0
2026-07-27,1785159003001000000,resistance,7434.25,2,0.10526315789473684,1
2026-07-27,1785159006066000000,support,7434.0,16,0.7619047619047619,0
2026-07-27,1785159006066000000,resistance,7434.25,25,1.3157894736842106,1
2026-07-27,1785159009065000000,support,7433.5,15,0.7142857142857143,0
2026-07-27,1785159009065000000,resistance,7433.75,15,0.7894736842105263,1
2026-07-27,1785159012002000000,support,7433.25,31,1.4761904761904763,0
2026-07-27,1785159012002000000,resistance,7433.5,9,0.47368421052631576,1
2026-07-27,1785159015031000000,support,7432.75,25,1.1904761904761905,0
2026-07-27,1785159015031000000,resistance,7433.0,13,0.6842105263157895,1
2026-07-27,1785159018000000000,support,7432.5,15,0.7142857142857143,0
2026-07-27,1785159018000000000,resistance,7432.75,17,0.8947368421052632,1
2026-07-27,1785159021001000000,support,7431.25,25,1.1904761904761905,0
2026-07-27,1785159021001000000,resistance,7431.5,19,1.0,0
2026-07-27,1785159024010000000,support,7431.25,21,1.0,0
