Date,book,cnt,adr_eod,swing
2024-03-11,2ES,3,-605.0,-367.5
2024-03-11,2ES,3,-605.0,-167.5
2024-03-11,2ES,3,-605.0,-267.5
2024-03-12,2EL,1,-617.5,-117.5
2024-03-12,2EL,2,-617.5,-180.0
2024-03-12,2EL,1,-617.5,-617.5
2024-03-12,2ES,1,-617.5,-130.0
2024-03-12,2ES,1,-617.5,-617.5
2024-03-12,2ES,2,-617.5,-617.5
2024-03-12,2EL,1,470.0,470.0
2024-03-13,2EL,3,-680.0,-367.5
2024-03-14,2ES,3,-692.5,-692.5
2024-03-14,2ES,1,-692.5,-692.5
2024-03-19,2EL,1,1282.5,1282.5
2024-03-19,2EL,2,1282.5,1282.5
2024-03-19,2EL,1,345.0,-92.5
2024-03-20,2EL,1,2532.5,-42.5
2024-03-20,2EL,1,2695.0,-167.5
2024-03-20,2EL,2,2495.0,-367.5
2024-03-20,2EL,3,2482.5,-380.0
2024-03-21,2EL,2,-717.5,-230.0
2024-03-21,2EL,3,-717.5,-242.5
2024-03-21,2EL,3,-717.5,-55.0
2024-03-21,2EL,3,-717.5,-55.0
2024-03-21,2EL,3,-717.5,-55.0
2024-03-21,2EL,3,-717.5,-80.0
2024-03-21,2EL,3,-717.5,-42.5
2024-03-21,2EL,3,-717.5,-267.5
2024-03-21,2ES,1,470.0,470.0
2024-03-21,2ES,2,395.0,395.0
2024-03-22,2ES,1,-692.5,-267.5
2024-03-22,2ES,2,270.0,-92.5
2024-03-22,2ES,3,295.0,-55.0
2024-03-22,2ES,3,282.5,-67.5
2024-03-22,2ES,3,232.5,-55.0
2024-03-22,2ES,3,207.5,-317.5
2024-03-22,2EL,1,-517.5,-42.5
2024-03-22,2EL,1,-492.5,-55.0
2024-03-22,2EL,1,-592.5,-117.5
2024-03-26,2ES,3,820.0,-30.0
2024-03-26,2ES,3,782.5,-67.5
2024-03-26,2ES,3,820.0,-30.0
2024-03-26,2ES,3,782.5,-67.5
2024-03-26,2ES,3,732.5,-117.5
2024-03-26,2ES,1,807.5,-55.0
2024-03-26,2ES,2,820.0,820.0
2024-03-28,2ES,3,282.5,-42.5
2024-03-28,2ES,3,-555.0,-55.0
2024-03-28,2ES,3,-555.0,-105.0
2024-03-28,2ES,3,-555.0,-117.5
2024-03-28,2EL,1,-167.5,-167.5
2024-04-01,2ES,1,457.5,457.5
2024-04-01,2ES,2,20.0,-80.0
2024-04-01,2ES,1,-142.5,-30.0
2024-04-01,2ES,2,-505.0,-192.5
2024-04-01,2ES,1,-167.5,-192.5
2024-04-05,2ES,3,120.0,-130.0
2024-04-05,2ES,3,57.5,-30.0
2024-04-05,2ES,3,-555.0,-155.0
2024-04-08,2ES,1,-92.5,-192.5
2024-04-09,2ES,1,-630.0,-130.0
2024-04-16,2ES,1,-967.5,-67.5
2024-04-16,2ES,2,-967.5,-967.5
2024-04-17,2EL,3,-630.0,-155.0
2024-04-17,2EL,3,-655.0,-180.0
2024-04-17,2EL,3,-742.5,-267.5
2024-04-17,2EL,3,-992.5,-730.0
2024-04-17,2EL,3,-992.5,-767.5
2024-04-18,2EL,1,-1055.0,-192.5
2024-04-18,2EL,1,-1055.0,-192.5
2024-04-18,2EL,1,-1055.0,-330.0
2024-04-18,2EL,1,-1055.0,-417.5
2024-04-18,2ES,1,1395.0,-205.0
2024-04-18,2ES,1,1445.0,1445.0
2024-04-18,2ES,2,1420.0,1420.0
2024-04-18,2ES,1,595.0,595.0
2024-04-18,2ES,1,32.5,-230.0
2024-04-18,2ES,2,45.0,-342.5
2024-04-18,2ES,3,-167.5,-217.5
2024-04-22,2EL,1,-967.5,-892.5
2024-04-22,2ES,1,-967.5,-967.5
2024-04-22,2EL,1,107.5,107.5
2024-04-22,2EL,2,-967.5,-467.5
2024-04-22,2EL,1,-967.5,-742.5
2024-04-23,2EL,1,632.5,-167.5
2024-04-23,2ES,3,-742.5,-542.5
2024-04-24,2ES,1,832.5,-117.5
2024-04-24,2ES,1,570.0,-242.5
2024-04-24,2ES,1,-1017.5,-342.5
2024-04-24,2ES,1,-1017.5,-180.0
2024-04-24,2ES,2,-1017.5,-205.0
2024-04-24,2ES,1,-1017.5,-1017.5
2024-04-24,2ES,1,-1017.5,-1017.5
2024-04-26,2EL,1,-192.5,-217.5
2024-04-26,2EL,1,-167.5,-192.5
2024-04-26,2EL,2,-180.0,-217.5
2024-04-26,2EL,3,-217.5,-30.0
2024-04-26,2EL,3,-317.5,-130.0
2024-04-29,2ES,3,-242.5,-255.0
2024-04-29,2EL,1,-1030.0,-167.5
2024-04-30,2ES,2,3632.5,3632.5
2024-04-30,2ES,1,3557.5,3557.5
2024-04-30,2ES,1,2395.0,2395.0
2024-04-30,2ES,1,2345.0,-67.5
2024-04-30,2ES,1,2120.0,-292.5
2024-04-30,2ES,2,2145.0,2145.0
2024-04-30,2ES,1,1682.5,-155.0
2024-04-30,2ES,1,1545.0,-292.5
2024-04-30,2ES,1,1645.0,1645.0
2024-05-01,2ES,1,-967.5,-255.0
2024-05-01,2ES,2,-967.5,-392.5
2024-05-01,2ES,3,-967.5,-42.5
2024-05-01,2ES,1,-967.5,-217.5
2024-05-01,2ES,2,-967.5,-292.5
2024-05-01,2ES,3,-967.5,-530.0
2024-05-01,2ES,3,-967.5,-630.0
2024-05-06,2ES,3,-955.0,-242.5
2024-05-06,2EL,1,882.5,882.5
2024-05-06,2EL,3,720.0,720.0
2024-05-06,2EL,1,595.0,-80.0
2024-05-06,2EL,1,482.5,-55.0
2024-05-06,2EL,2,420.0,-180.0
2024-05-07,2ES,1,-92.5,-155.0
2024-05-07,2EL,1,-317.5,-55.0
2024-05-07,2EL,3,-292.5,-155.0
2024-05-07,2EL,3,-342.5,-205.0
2024-05-07,2EL,3,-242.5,-205.0
2024-05-07,2EL,3,-280.0,-630.0
2024-05-07,2EL,3,-330.0,-680.0
2024-05-07,2ES,1,-267.5,-117.5
2024-05-08,2EL,1,-305.0,-317.5
2024-05-08,2EL,3,7.5,-317.5
2024-05-08,2EL,1,-142.5,-42.5
2024-05-08,2EL,1,-192.5,-92.5
2024-05-08,2EL,1,-180.0,-180.0
2024-05-09,2EL,1,645.0,-67.5
2024-05-09,2EL,1,607.5,-142.5
2024-05-09,2EL,2,645.0,-330.0
2024-05-09,2EL,3,820.0,820.0
2024-05-09,2EL,3,607.5,-42.5
2024-05-09,2EL,3,657.5,657.5
2024-05-10,2ES,1,-167.5,-55.0
2024-05-10,2ES,2,-167.5,-55.0
2024-05-10,2ES,1,-267.5,-180.0
2024-05-10,2ES,2,-167.5,-92.5
2024-05-10,2ES,3,-192.5,-230.0
2024-05-13,2ES,1,307.5,307.5
2024-05-13,2ES,2,-17.5,-142.5
2024-05-13,2ES,3,70.0,-105.0
2024-05-13,2ES,3,145.0,-80.0
2024-05-13,2ES,3,82.5,-142.5
2024-05-14,2ES,3,-705.0,-67.5
2024-05-14,2ES,3,-705.0,-67.5
2024-05-14,2ES,3,-705.0,-117.5
2024-05-15,2EL,1,245.0,245.0
2024-05-15,2EL,2,195.0,195.0
2024-05-16,2EL,1,-567.5,-142.5
2024-05-16,2ES,1,1082.5,-30.0
2024-05-16,2ES,2,1045.0,-142.5
2024-05-16,2ES,1,745.0,745.0
2024-05-17,2ES,1,-530.0,-505.0
2024-05-17,2ES,1,-530.0,-530.0
2024-05-20,2ES,1,545.0,-167.5
2024-05-20,2ES,1,520.0,-192.5
2024-05-20,2EL,1,-505.0,-492.5
2024-05-20,2ES,1,195.0,195.0
2024-05-20,2ES,1,-17.5,-17.5
2024-05-21,2EL,1,732.5,-42.5
2024-05-21,2EL,1,482.5,-67.5
2024-05-21,2EL,2,507.5,-130.0
2024-05-21,2ES,1,-480.0,-305.0
2024-05-22,2ES,1,-492.5,-267.5
2024-05-23,2EL,1,-505.0,-330.0
2024-05-23,2EL,1,-505.0,-505.0
2024-05-23,2ES,1,1670.0,1670.0
2024-05-23,2ES,1,57.5,-92.5
2024-05-23,2ES,1,-192.5,-342.5
2024-05-23,2ES,1,-205.0,-30.0
2024-05-24,2EL,1,-580.0,-292.5
2024-05-24,2EL,2,20.0,-42.5
2024-05-24,2EL,3,-580.0,-267.5
2024-05-24,2EL,3,-580.0,-130.0
2024-05-24,2EL,3,-580.0,-417.5
2024-05-24,2EL,3,-580.0,-580.0
2024-05-24,2EL,3,-580.0,-580.0
2024-05-28,2EL,3,-555.0,-142.5
2024-05-28,2ES,1,-555.0,-242.5
2024-05-28,2ES,1,-555.0,-555.0
2024-05-30,2ES,3,-517.5,-205.0
2024-05-30,2ES,1,-517.5,-492.5
2024-05-30,2EL,1,-517.5,-142.5
2024-05-30,2EL,1,-517.5,-255.0
2024-05-30,2EL,2,-517.5,-42.5
2024-05-30,2EL,1,-517.5,-67.5
2024-05-30,2ES,1,1332.5,1332.5
2024-05-30,2ES,1,1070.0,-80.0
2024-05-31,2ES,1,-530.0,-80.0
2024-05-31,2ES,1,-530.0,-530.0
2024-05-31,2ES,1,-530.0,-92.5
2024-05-31,2ES,1,-530.0,-342.5
2024-05-31,2ES,2,-530.0,-530.0
2024-05-31,2EL,1,3370.0,3370.0
2024-05-31,2EL,2,3370.0,3370.0
2024-05-31,2EL,1,3320.0,3320.0
2024-06-04,2ES,1,-705.0,-292.5
2024-06-04,2ES,2,-705.0,-280.0
2024-06-04,2EL,2,1232.5,1232.5
2024-06-04,2EL,1,1045.0,1045.0
2024-06-04,2EL,1,745.0,745.0
2024-06-04,2EL,1,895.0,895.0
2024-06-04,2EL,2,807.5,807.5
2024-06-04,2EL,3,707.5,707.5
2024-06-04,2EL,1,-705.0,-705.0
2024-06-05,2EL,1,1182.5,-42.5
2024-06-05,2EL,1,1145.0,1145.0
2024-06-05,2EL,1,832.5,832.5
2024-06-05,2EL,2,820.0,820.0
2024-06-05,2EL,1,795.0,795.0
2024-06-05,2EL,1,707.5,707.5
2024-06-06,2ES,1,-17.5,-67.5
2024-06-06,2ES,1,-67.5,-42.5
2024-06-06,2ES,1,-317.5,-30.0
2024-06-06,2ES,1,-430.0,-142.5
2024-06-06,2ES,1,-417.5,-542.5
2024-06-07,2EL,1,-330.0,-30.0
2024-06-07,2EL,1,-492.5,-192.5
2024-06-11,2EL,1,970.0,970.0
2024-06-11,2EL,1,832.5,832.5
2024-06-11,2EL,1,345.0,-230.0
2024-06-11,2EL,2,370.0,-242.5
2024-06-13,2ES,1,-780.0,-255.0
2024-06-13,2ES,2,-780.0,-167.5
2024-06-13,2ES,3,-780.0,-217.5
2024-06-13,2ES,1,-780.0,-92.5
2024-06-14,2ES,1,-780.0,-105.0
2024-06-14,2ES,1,-780.0,-330.0
2024-06-14,2EL,1,482.5,-67.5
2024-06-18,2ES,1,-680.0,-405.0
2024-06-18,2EL,1,457.5,-130.0
2024-06-18,2EL,1,432.5,-155.0
2024-06-18,2EL,1,520.0,-80.0
2024-06-18,2EL,1,420.0,-142.5
2024-06-18,2EL,1,320.0,-242.5
2024-06-18,2EL,1,232.5,-330.0
2024-06-20,2EL,3,-555.0,-342.5
2024-06-20,2EL,3,-555.0,-330.0
2024-06-20,2EL,3,-555.0,-380.0
2024-06-20,2EL,3,-555.0,-367.5
2024-06-21,2ES,3,157.5,157.5
2024-06-21,2ES,3,-142.5,-67.5
2024-06-21,2ES,3,-117.5,-42.5
2024-06-21,2ES,3,-592.5,-305.0
2024-06-21,2ES,3,-592.5,-217.5
2024-06-21,2ES,3,-355.0,-330.0
2024-06-24,2ES,3,1532.5,-180.0
2024-06-24,2ES,3,1595.0,-117.5
2024-06-24,2ES,3,1657.5,-55.0
2024-06-24,2ES,3,1645.0,-67.5
2024-06-24,2ES,3,1607.5,1607.5
2024-06-24,2ES,3,1620.0,1620.0
2024-06-24,2ES,3,695.0,-142.5
2024-06-24,2ES,1,707.5,-130.0
2024-06-24,2ES,2,595.0,595.0
2024-06-24,2ES,1,470.0,-55.0
2024-06-24,2ES,1,470.0,-55.0
2024-06-24,2ES,2,407.5,407.5
2024-06-25,2ES,1,-592.5,-117.5
2024-06-25,2ES,1,-592.5,-492.5
2024-06-25,2EL,1,357.5,357.5
2024-06-25,2EL,1,207.5,207.5
2024-06-25,2EL,1,95.0,-105.0
2024-06-26,2EL,1,-555.0,-80.0
2024-06-26,2ES,1,-555.0,-555.0
2024-06-27,2ES,1,-542.5,-155.0
2024-06-27,2ES,1,-542.5,-542.5
2024-06-28,2EL,1,-530.0,-492.5
2024-06-28,2EL,2,-530.0,-530.0
2024-06-28,2EL,3,-530.0,-155.0
2024-06-28,2EL,3,-530.0,-530.0
2024-07-01,2ES,2,-592.5,-505.0
2024-07-01,2ES,1,-592.5,-292.5
2024-07-01,2ES,2,-592.5,-142.5
2024-07-01,2ES,3,-592.5,-592.5
2024-07-02,2EL,1,1507.5,-92.5
2024-07-02,2EL,1,1370.0,-230.0
2024-07-03,2EL,2,745.0,745.0
2024-07-03,2EL,1,-17.5,-17.5
2024-07-05,2EL,1,7.5,-255.0
2024-07-05,2EL,1,107.5,107.5
2024-07-05,2EL,2,157.5,157.5
2024-07-08,2ES,1,82.5,82.5
2024-07-08,2ES,1,-80.0,-42.5
2024-07-08,2ES,2,20.0,20.0
2024-07-08,2ES,1,-142.5,-105.0
2024-07-08,2ES,2,-142.5,-105.0
2024-07-08,2ES,1,-405.0,-117.5
2024-07-08,2ES,2,-255.0,-217.5
2024-07-08,2ES,3,-330.0,-292.5
2024-07-09,2ES,3,82.5,82.5
2024-07-10,2EL,1,795.0,795.0
2024-07-10,2EL,2,870.0,870.0
2024-07-10,2EL,1,670.0,-130.0
2024-07-10,2EL,2,695.0,695.0
2024-07-11,2ES,1,1182.5,1182.5
2024-07-11,2ES,1,857.5,857.5
2024-07-11,2ES,1,207.5,-167.5
2024-07-11,2ES,1,170.0,-205.0
2024-07-11,2ES,1,245.0,-67.5
2024-07-15,2ES,3,982.5,982.5
2024-07-15,2ES,3,620.0,620.0
2024-07-15,2ES,3,545.0,545.0
2024-07-15,2ES,3,507.5,507.5
2024-07-15,2ES,3,457.5,-55.0
2024-07-15,2ES,3,157.5,-342.5
2024-07-15,2ES,3,232.5,-180.0
2024-07-15,2ES,3,32.5,-380.0
2024-07-15,2ES,1,-605.0,-105.0
2024-07-15,2ES,2,-605.0,-142.5
2024-07-15,2ES,3,-605.0,-605.0
2024-07-16,2EL,1,-630.0,-505.0
2024-07-16,2ES,1,-630.0,-267.5
2024-07-16,2ES,2,-630.0,-230.0
2024-07-18,2ES,1,1945.0,1945.0
2024-07-18,2ES,1,-617.5,-317.5
2024-07-18,2ES,1,-617.5,-617.5
2024-07-18,2ES,1,182.5,-130.0
2024-07-18,2ES,1,-30.0,-30.0
2024-07-18,2ES,1,-617.5,-467.5
2024-07-19,2ES,3,2007.5,2007.5
2024-07-19,2ES,1,1295.0,-142.5
2024-07-19,2ES,1,-730.0,-730.0
2024-07-19,2ES,2,1232.5,1232.5
2024-07-19,2ES,1,-730.0,-580.0
2024-07-19,2ES,2,307.5,-592.5
2024-07-19,2ES,3,-730.0,-730.0
2024-07-23,2ES,3,1370.0,1370.0
2024-07-23,2ES,3,1345.0,1345.0
2024-07-23,2ES,3,720.0,-80.0
2024-07-23,2ES,3,720.0,-80.0
2024-07-23,2ES,3,582.5,-242.5
2024-07-23,2ES,3,682.5,-242.5
2024-07-25,2EL,1,-892.5,-405.0
2024-07-25,2EL,1,-892.5,-892.5
2024-07-25,2EL,2,-892.5,-892.5
2024-07-25,2ES,1,2795.0,2795.0
2024-07-25,2ES,1,2157.5,2157.5
2024-07-25,2ES,2,2007.5,2007.5
2024-07-29,2ES,1,-930.0,-930.0
2024-07-29,2ES,1,-930.0,-930.0
2024-07-29,2EL,3,-930.0,-730.0
2024-07-29,2ES,1,145.0,-142.5
2024-07-29,2ES,1,182.5,-105.0
2024-07-29,2ES,1,-30.0,-555.0
2024-07-30,2ES,1,3220.0,3220.0
2024-07-30,2ES,2,3045.0,3045.0
2024-07-30,2ES,1,2957.5,2957.5
2024-07-30,2ES,1,2695.0,2695.0
2024-07-30,2ES,1,1570.0,-242.5
2024-07-30,2EL,1,-917.5,-80.0
2024-07-30,2EL,1,-917.5,-317.5
2024-08-01,2ES,1,1670.0,1670.0
2024-08-01,2ES,1,1145.0,1145.0
2024-08-01,2ES,1,-1042.5,-1042.5
2024-08-12,2ES,3,-317.5,-330.0
2024-08-12,2ES,3,-192.5,-292.5
2024-08-12,2ES,3,-230.0,-80.0
2024-08-14,2ES,1,-1455.0,-792.5
2024-08-14,2ES,3,-1330.0,-605.0
2024-08-14,2ES,3,-905.0,-242.5
2024-08-14,2EL,1,657.5,-255.0
2024-08-14,2EL,1,507.5,-117.5
2024-08-16,2EL,1,820.0,820.0
2024-08-20,2ES,1,-80.0,-55.0
2024-08-20,2ES,2,-367.5,-192.5
2024-08-20,2ES,3,-342.5,-167.5
2024-08-20,2ES,1,-405.0,-42.5
2024-08-21,2ES,2,-367.5,-55.0
2024-08-21,2ES,3,-967.5,-130.0
2024-08-21,2ES,3,-967.5,-405.0
2024-08-21,2ES,1,-392.5,-230.0
2024-08-21,2EL,1,82.5,-92.5
2024-08-22,2ES,1,2070.0,-242.5
2024-08-22,2ES,2,2170.0,-142.5
2024-08-22,2ES,1,2132.5,2132.5
2024-08-22,2ES,1,1032.5,1032.5
2024-08-23,2EL,1,-805.0,-730.0
2024-08-23,2EL,1,-805.0,-805.0
2024-08-23,2EL,3,-805.0,-67.5
2024-08-23,2EL,3,-805.0,-467.5
2024-08-23,2EL,3,-805.0,-805.0
2024-08-23,2EL,3,732.5,-42.5
2024-08-26,2ES,1,1257.5,1257.5
2024-08-26,2ES,1,282.5,-155.0
2024-08-26,2ES,2,457.5,-55.0
2024-08-26,2ES,3,257.5,-180.0
2024-08-26,2ES,3,245.0,-192.5
2024-08-26,2ES,3,157.5,-105.0
2024-08-26,2ES,1,-792.5,-792.5
2024-08-26,2ES,1,-792.5,-267.5
2024-08-26,2ES,2,-392.5,-642.5
2024-08-27,2EL,1,145.0,-155.0
2024-08-27,2EL,2,107.5,-442.5
2024-08-28,2ES,1,-767.5,-117.5
2024-08-28,2ES,2,-767.5,-130.0
2024-08-28,2ES,3,-767.5,-767.5
2024-08-29,2EL,1,-792.5,-80.0
2024-08-29,2EL,2,-792.5,-580.0
2024-08-30,2ES,1,-817.5,-342.5
2024-08-30,2ES,1,-817.5,-292.5
2024-08-30,2ES,2,-817.5,-405.0
2024-08-30,2ES,3,-817.5,-817.5
2024-09-04,2EL,1,-917.5,-517.5
2024-09-04,2EL,1,-917.5,-430.0
2024-09-04,2EL,1,-917.5,-917.5
2024-09-04,2ES,1,95.0,-217.5
2024-09-05,2ES,1,332.5,-130.0
2024-09-05,2ES,1,95.0,-367.5
2024-09-05,2ES,1,-930.0,-105.0
2024-09-05,2ES,1,-930.0,-355.0
2024-09-05,2ES,1,-930.0,-505.0
2024-09-05,2ES,1,-930.0,-930.0
2024-09-06,2ES,1,-905.0,-905.0
2024-09-06,2ES,1,1220.0,1220.0
2024-09-06,2ES,1,757.5,757.5
2024-09-06,2ES,1,332.5,-92.5
2024-09-06,2ES,2,282.5,-142.5
2024-09-11,2ES,1,-1042.5,-80.0
2024-09-11,2ES,1,-1042.5,-1042.5
2024-09-11,2EL,1,4157.5,4157.5
2024-09-11,2EL,1,3670.0,3670.0
2024-09-11,2EL,1,2157.5,2157.5
2024-09-12,2ES,3,-1167.5,-530.0
2024-09-13,2EL,1,-367.5,-67.5
2024-09-13,2EL,1,-442.5,-142.5
2024-09-17,2ES,1,857.5,857.5
2024-09-17,2ES,1,32.5,32.5
2024-09-17,2ES,1,-730.0,-217.5
2024-09-17,2ES,2,-292.5,-142.5
2024-09-17,2ES,3,-480.0,-330.0
2024-09-17,2ES,1,-355.0,-192.5
2024-09-18,2ES,1,-1067.5,-755.0
2024-09-18,2EL,1,-1067.5,-205.0
2024-09-18,2EL,2,-1067.5,-155.0
2024-09-18,2EL,1,-1067.5,-367.5
2024-09-20,2ES,1,-1080.0,-305.0
2024-09-23,2EL,1,20.0,-317.5
2024-09-23,2EL,1,-80.0,-417.5
2024-09-23,2EL,1,-130.0,-467.5
2024-09-23,2EL,1,-80.0,-192.5
2024-09-23,2EL,3,-967.5,-367.5
2024-09-23,2ES,1,-267.5,-105.0
2024-09-23,2ES,2,-417.5,-55.0
2024-09-23,2ES,1,-492.5,-130.0
2024-09-23,2ES,1,-530.0,-392.5
2024-09-23,2EL,1,157.5,-67.5
2024-09-24,2EL,1,232.5,-55.0
2024-09-24,2EL,1,282.5,-80.0
2024-09-24,2EL,2,182.5,-180.0
2024-09-25,2ES,1,345.0,345.0
2024-09-25,2ES,2,245.0,245.0
2024-09-25,2ES,3,170.0,170.0
2024-09-25,2ES,1,57.5,57.5
2024-09-25,2ES,1,82.5,82.5
2024-09-25,2ES,1,-192.5,-55.0
2024-09-25,2ES,1,-380.0,-155.0
2024-09-25,2ES,2,-355.0,-230.0
2024-09-25,2ES,1,-630.0,-505.0
2024-09-27,2ES,1,507.5,-130.0
2024-09-27,2ES,1,407.5,-255.0
2024-09-27,2ES,2,520.0,520.0
2024-09-27,2ES,1,320.0,-192.5
2024-09-27,2ES,1,382.5,382.5
2024-09-30,2ES,3,-692.5,-467.5
2024-09-30,2ES,3,-692.5,-205.0
2024-09-30,2ES,3,-692.5,-267.5
2024-09-30,2ES,3,-692.5,-692.5
2024-09-30,2ES,1,-692.5,-230.0
2024-10-01,2EL,1,-730.0,-217.5
2024-10-01,2EL,1,-730.0,-317.5
2024-10-02,2EL,2,945.0,945.0
2024-10-02,2EL,1,782.5,-55.0
2024-10-02,2EL,1,482.5,-130.0
2024-10-02,2EL,1,320.0,-292.5
2024-10-02,2EL,1,270.0,-517.5
2024-10-02,2EL,2,-755.0,-130.0
2024-10-02,2EL,3,-755.0,-155.0
2024-10-02,2EL,1,-755.0,-192.5
2024-10-02,2EL,2,-755.0,-280.0
2024-10-02,2EL,1,-755.0,-367.5
2024-10-02,2EL,2,-755.0,-755.0
2024-10-02,2ES,3,-242.5,-230.0
2024-10-03,2ES,1,-705.0,-705.0
2024-10-03,2EL,1,-705.0,-142.5
2024-10-03,2EL,1,-705.0,-705.0
2024-10-03,2EL,2,-705.0,-705.0
2024-10-03,2ES,1,-705.0,-705.0
2024-10-07,2ES,3,1207.5,1207.5
2024-10-07,2ES,1,845.0,845.0
2024-10-08,2EL,1,545.0,-155.0
2024-10-08,2EL,2,720.0,-30.0
2024-10-08,2EL,3,607.5,-92.5
2024-10-08,2EL,3,607.5,-142.5
2024-10-08,2EL,3,645.0,-105.0
2024-10-08,2EL,3,532.5,-217.5
2024-10-08,2EL,3,595.0,595.0
2024-10-08,2EL,3,945.0,945.0
2024-10-08,2EL,3,907.5,907.5
2024-10-08,2EL,3,607.5,607.5
2024-10-09,2EL,1,1332.5,1332.5
2024-10-09,2EL,1,1382.5,1382.5
2024-10-09,2EL,1,1207.5,1207.5
2024-10-09,2EL,1,-780.0,-292.5
2024-10-09,2EL,2,95.0,-130.0
2024-10-09,2EL,3,182.5,-330.0
2024-10-09,2EL,3,20.0,-117.5
2024-10-09,2EL,3,82.5,-217.5
2024-10-09,2EL,3,320.0,320.0
2024-10-09,2EL,3,195.0,-105.0
2024-10-10,2ES,3,-342.5,-30.0
2024-10-10,2ES,3,-442.5,-130.0
2024-10-10,2ES,1,-517.5,-205.0
2024-10-11,2EL,1,-205.0,-180.0
2024-10-11,2EL,1,-780.0,-380.0
2024-10-11,2EL,2,-30.0,-80.0
2024-10-11,2EL,3,-92.5,-67.5
2024-10-11,2EL,3,-67.5,-42.5
2024-10-11,2EL,3,-192.5,-167.5
2024-10-11,2EL,3,-155.0,-505.0
2024-10-11,2EL,3,170.0,-317.5
2024-10-11,2EL,3,320.0,320.0
2024-10-11,2EL,3,157.5,157.5
2024-10-11,2EL,3,-55.0,-55.0
2024-10-15,2ES,1,2245.0,2245.0
2024-10-15,2ES,1,1307.5,-117.5
2024-10-15,2ES,2,1270.0,-155.0
2024-10-15,2ES,3,1495.0,1495.0
2024-10-15,2ES,3,1445.0,1445.0
2024-10-15,2ES,1,1007.5,-417.5
2024-10-15,2ES,2,1245.0,1245.0
2024-10-15,2ES,3,1207.5,1207.5
2024-10-15,2ES,1,920.0,920.0
2024-10-15,2ES,1,432.5,432.5
2024-10-16,2EL,1,945.0,-67.5
2024-10-18,2EL,3,632.5,-180.0
2024-10-18,2EL,3,645.0,645.0
2024-10-18,2EL,3,607.5,607.5
2024-10-18,2EL,3,495.0,495.0
2024-10-18,2EL,1,270.0,270.0
2024-10-18,2EL,1,-105.0,-192.5
2024-10-18,2EL,2,-55.0,-292.5
2024-10-18,2EL,1,-130.0,-367.5
2024-10-22,2EL,1,582.5,-92.5
2024-10-22,2EL,1,557.5,-205.0
2024-10-22,2ES,1,-667.5,-117.5
2024-10-22,2ES,1,-667.5,-430.0
2024-10-23,2ES,1,1145.0,1145.0
2024-10-23,2ES,1,-667.5,-92.5
2024-10-24,2ES,1,-705.0,-705.0
2024-10-25,2EL,1,-705.0,-417.5
2024-10-25,2ES,1,1920.0,-42.5
2024-10-25,2ES,1,1707.5,-130.0
2024-10-25,2ES,2,1682.5,1682.5
2024-10-25,2ES,3,1882.5,1882.5
2024-10-25,2ES,3,1807.5,1807.5
2024-10-25,2ES,3,1745.0,1745.0
2024-10-25,2ES,1,882.5,882.5
2024-10-25,2ES,1,582.5,582.5
2024-10-25,2ES,1,-705.0,-705.0
2024-10-29,2EL,1,1182.5,1182.5
2024-10-29,2EL,1,1132.5,1132.5
2024-10-29,2EL,1,857.5,-42.5
2024-10-29,2EL,2,782.5,-117.5
2024-10-29,2EL,3,695.0,-367.5
2024-10-29,2EL,3,832.5,-230.0
2024-10-29,2EL,3,895.0,895.0
2024-10-29,2EL,3,795.0,795.0
2024-10-29,2EL,3,770.0,770.0
2024-10-29,2EL,3,745.0,745.0
2024-10-29,2EL,1,632.5,-55.0
2024-10-29,2EL,1,745.0,745.0
2024-10-29,2EL,1,457.5,-92.5
2024-10-29,2EL,1,170.0,-380.0
2024-10-29,2EL,2,407.5,-180.0
2024-10-29,2EL,3,482.5,-105.0
2024-10-29,2EL,3,382.5,-205.0
2024-10-29,2EL,3,395.0,395.0
2024-10-30,2EL,1,-667.5,-480.0
2024-10-30,2ES,1,770.0,770.0
2024-10-30,2ES,2,1182.5,1182.5
2024-10-30,2ES,3,1045.0,1045.0
2024-10-30,2ES,3,995.0,995.0
2024-10-30,2ES,3,1020.0,1020.0
2024-11-01,2ES,3,-730.0,-467.5
2024-11-04,2EL,1,-767.5,-30.0
2024-11-04,2EL,1,-767.5,-242.5
2024-11-04,2EL,2,-767.5,-317.5
2024-11-04,2EL,3,-767.5,-767.5
2024-11-04,2EL,1,-267.5,-30.0
2024-11-04,2EL,1,-767.5,-155.0
2024-11-04,2EL,2,-767.5,-280.0
2024-11-07,2EL,1,920.0,-55.0
2024-11-07,2EL,1,945.0,-30.0
2024-11-07,2EL,1,570.0,-67.5
2024-11-07,2EL,3,570.0,-67.5
2024-11-07,2EL,1,432.5,-92.5
2024-11-07,2EL,1,395.0,-355.0
2024-11-07,2ES,1,-805.0,-330.0
2024-11-08,2EL,1,-367.5,-367.5
2024-11-08,2EL,2,-417.5,-417.5
2024-11-08,2EL,1,-380.0,-380.0
2024-11-12,2ES,1,420.0,-80.0
2024-11-12,2ES,2,357.5,-192.5
2024-11-12,2ES,1,-5.0,-42.5
2024-11-12,2ES,1,-42.5,-80.0
2024-11-12,2ES,1,-92.5,-130.0
2024-11-12,2ES,1,-780.0,-55.0
2024-11-12,2ES,1,-780.0,-92.5
2024-11-12,2ES,1,-780.0,-67.5
2024-11-12,2ES,1,-780.0,-780.0
