Date,signal,variant,dir,net
2025-04-23,1E-WT,retest6,S,1220.0
2025-04-23,1E-WT,chase,S,570.0
2025-04-23,1E-WT,retest6,S,657.5
2025-04-23,1E-WT,chase,S,607.5
2025-04-23,1E-WT,retest6,S,695.0
2025-04-23,1E-WT,chase,L,-2042.5
2025-04-23,1E-WT,retest6,L,-1955.0
2025-04-23,RevFT:Trap,natstop,S,-1267.5
2025-04-23,RevFT:Trap,adrstop,S,3195.0
2025-04-23,RevFT:IB,natstop,L,-1630.0
2025-04-23,RevFT:IB,adrstop,L,-2942.5
2025-04-23,RevFT:Trap,natstop,L,-967.5
2025-04-23,RevFT:Trap,adrstop,L,-1017.5
2025-04-23,RevFT:Sneaky,natstop,L,-1317.5
2025-04-23,RevFT:Sneaky,adrstop,L,-530.0
2025-04-23,RevFT:OB,natstop,S,995.0
2025-04-23,RevFT:OB,adrstop,S,995.0
2025-04-23,MC:CC5,natstop,S,1545.0
2025-04-23,MC:CC5,adrstop,S,1545.0
2025-04-23,MC:CC3,natstop,S,657.5
2025-04-23,MC:CC3,adrstop,S,657.5
2025-04-30,RevFT:Trap,natstop,S,-617.5
2025-04-30,RevFT:Trap,adrstop,S,-1542.5
2025-04-30,MC:CC3,natstop,L,3957.5
2025-04-30,MC:CC3,adrstop,L,3957.5
2025-04-30,MC:CC4,natstop,S,-1092.5
2025-04-30,MC:CC4,adrstop,S,-1542.5
2025-05-01,1E-WT,chase,L,-1692.5
2025-05-01,1E-WT,retest6,L,-1692.5
2025-05-01,1E-WT,chase,L,-1692.5
2025-05-01,1E-WT,retest6,L,-1692.5
2025-05-01,1E-WT,chase,L,-1692.5
2025-05-01,1E-WT,retest6,L,-1692.5
2025-05-01,1E-WT,chase,S,-1692.5
2025-05-01,1E-WT,retest6,S,1320.0
2025-05-01,RevFT:IB,natstop,S,3207.5
2025-05-01,RevFT:IB,adrstop,S,3207.5
2025-05-01,RevFT:Sneaky,natstop,L,-717.5
2025-05-01,RevFT:Sneaky,adrstop,L,-1692.5
2025-05-01,RevFT:Trap,natstop,S,-330.0
2025-05-01,RevFT:Trap,adrstop,S,2232.5
2025-05-01,RevFT:Trap,natstop,S,-817.5
2025-05-01,RevFT:Trap,adrstop,S,1632.5
2025-05-01,RevFT:Trap,natstop,S,2457.5
2025-05-01,RevFT:Trap,adrstop,S,2457.5
2025-05-01,MC:CC3,natstop,L,-1205.0
2025-05-01,MC:CC3,adrstop,L,-1692.5
2025-05-01,MC:CC5,natstop,S,2607.5
2025-05-01,MC:CC5,adrstop,S,2607.5
2025-05-02,1E-WT,chase,L,557.5
2025-05-02,1E-WT,retest6,L,645.0
2025-05-02,1E-WT,chase,L,-330.0
2025-05-02,1E-WT,retest6,L,-242.5
2025-05-02,1E-WT,chase,L,-392.5
2025-05-02,1E-WT,retest6,L,-305.0
2025-05-02,RevFT:Sneaky,natstop,L,-567.5
2025-05-02,RevFT:Sneaky,adrstop,L,620.0
2025-05-02,RevFT:BO,natstop,S,-380.0
2025-05-02,RevFT:BO,adrstop,S,45.0
2025-05-02,RevFT:OB,natstop,L,-355.0
2025-05-02,RevFT:OB,adrstop,L,-55.0
2025-05-02,RevFT:Sneaky,natstop,S,-192.5
2025-05-02,RevFT:Sneaky,adrstop,S,-192.5
2025-05-02,MC:CC3,natstop,S,-742.5
2025-05-02,MC:CC3,adrstop,S,-1580.0
2025-05-02,MC:CC1,natstop,S,-192.5
2025-05-02,MC:CC1,adrstop,S,-192.5
2025-05-05,1E-WT,chase,L,-1567.5
2025-05-05,1E-WT,retest6,L,-1567.5
2025-05-05,1E-WT,chase,L,-1567.5
2025-05-05,1E-WT,retest6,L,-1567.5
2025-05-05,1E-WT,chase,L,-1567.5
2025-05-05,1E-WT,retest6,L,-1567.5
2025-05-05,RevFT:Sneaky,natstop,L,-67.5
2025-05-05,RevFT:Sneaky,adrstop,L,-67.5
2025-05-05,RevFT:BO,natstop,S,-517.5
2025-05-05,RevFT:BO,adrstop,S,645.0
2025-05-05,RevFT:BO,natstop,S,-317.5
2025-05-05,RevFT:BO,adrstop,S,1182.5
2025-05-05,RevFT:BO,natstop,L,-380.0
2025-05-05,RevFT:BO,adrstop,L,-1355.0
2025-05-05,RevFT:Trap,natstop,S,-230.0
2025-05-05,RevFT:Trap,adrstop,S,1332.5
2025-05-05,RevFT:BO,natstop,S,1582.5
2025-05-05,RevFT:BO,adrstop,S,1582.5
2025-05-05,MC:CC3,natstop,L,-392.5
2025-05-05,MC:CC3,adrstop,L,-1567.5
2025-05-06,RevFT:Trap,natstop,S,-492.5
2025-05-06,RevFT:Trap,adrstop,S,-1442.5
2025-05-06,RevFT:BO,natstop,L,-405.0
2025-05-06,RevFT:BO,adrstop,L,-1442.5
2025-05-06,RevFT:Sneaky,natstop,S,-767.5
2025-05-06,RevFT:Sneaky,adrstop,S,-1442.5
2025-05-06,RevFT:IB,natstop,S,882.5
2025-05-06,RevFT:IB,adrstop,S,882.5
2025-05-06,RevFT:OB,natstop,S,-767.5
2025-05-06,RevFT:OB,adrstop,S,-67.5
2025-05-06,MC:CC4,natstop,S,445.0
2025-05-06,MC:CC4,adrstop,S,445.0
2025-05-06,MC:CC5,natstop,S,245.0
2025-05-06,MC:CC5,adrstop,S,245.0
2025-05-06,MC:CC2,natstop,L,-280.0
2025-05-06,MC:CC2,adrstop,L,-280.0
2025-05-06,MC:CC4,natstop,L,-955.0
2025-05-06,MC:CC4,adrstop,L,-917.5
2025-05-08,1E-WT,chase,S,-1330.0
2025-05-08,1E-WT,retest6,S,-1330.0
2025-05-08,1E-WT,chase,L,-1330.0
2025-05-08,1E-WT,retest6,L,-1330.0
2025-05-08,1E-WT,chase,L,-1330.0
2025-05-08,1E-WT,chase,L,-1330.0
2025-05-08,1E-WT,retest6,L,-1330.0
2025-05-08,1E-WT,chase,S,1645.0
2025-05-08,1E-WT,retest6,S,1732.5
2025-05-08,RevFT:Sneaky,natstop,L,570.0
2025-05-08,RevFT:Sneaky,adrstop,L,570.0
2025-05-08,RevFT:BO,natstop,L,245.0
2025-05-08,RevFT:BO,adrstop,L,245.0
2025-05-08,RevFT:Sneaky,natstop,S,-517.5
2025-05-08,RevFT:Sneaky,adrstop,S,1982.5
2025-05-08,RevFT:BO,natstop,S,2257.5
2025-05-08,RevFT:BO,adrstop,S,2257.5
2025-05-08,RevFT:Sneaky,natstop,L,-467.5
2025-05-08,RevFT:Sneaky,adrstop,L,-1330.0
2025-05-08,MC:CC5,natstop,L,-1230.0
2025-05-08,MC:CC5,adrstop,L,-1330.0
2025-05-08,MC:CC2,natstop,L,-2005.0
2025-05-08,MC:CC2,adrstop,L,-1330.0
2025-05-08,MC:CC4,natstop,L,-655.0
2025-05-08,MC:CC4,adrstop,L,-1330.0
2025-05-08,MC:CC5,natstop,L,-755.0
2025-05-08,MC:CC5,adrstop,L,-1330.0
2025-05-08,MC:CC2,natstop,S,-642.5
2025-05-08,MC:CC2,adrstop,S,1395.0
2025-05-12,RevFT:Sneaky,natstop,L,1720.0
2025-05-12,RevFT:Sneaky,adrstop,L,1720.0
2025-05-12,RevFT:Trap,natstop,L,1832.5
2025-05-12,RevFT:Trap,adrstop,L,1832.5
2025-05-12,RevFT:Sneaky,natstop,S,-530.0
2025-05-12,RevFT:Sneaky,adrstop,S,-1205.0
2025-05-12,RevFT:Trap,natstop,S,-317.5
2025-05-12,RevFT:Trap,adrstop,S,-430.0
2025-05-12,MC:CC4,natstop,S,-1367.5
2025-05-12,MC:CC4,adrstop,S,-1205.0
2025-05-12,MC:CC4,natstop,L,1595.0
2025-05-12,MC:CC4,adrstop,L,1595.0
2025-05-12,MC:CC3,natstop,S,-517.5
2025-05-12,MC:CC3,adrstop,S,-1205.0
2025-05-19,1E-WT,chase,L,482.5
2025-05-19,1E-WT,retest6,L,570.0
2025-05-19,1E-WT,chase,L,70.0
2025-05-19,1E-WT,chase,L,-930.0
2025-05-19,1E-WT,retest6,L,-930.0
2025-05-19,RevFT:BO,natstop,S,-292.5
2025-05-19,RevFT:BO,adrstop,S,-930.0
2025-05-19,RevFT:Trap,natstop,S,-480.0
2025-05-19,RevFT:Trap,adrstop,S,-930.0
2025-05-19,RevFT:Trap,natstop,S,420.0
2025-05-19,RevFT:Trap,adrstop,S,420.0
2025-05-19,RevFT:Trap,natstop,L,-430.0
2025-05-19,RevFT:Trap,adrstop,L,-167.5
2025-05-19,MC:CC4,natstop,L,-517.5
2025-05-19,MC:CC4,adrstop,L,-242.5
2025-05-21,1E-WT,chase,L,-942.5
2025-05-21,1E-WT,retest6,L,-942.5
2025-05-21,1E-WT,chase,L,-942.5
2025-05-21,1E-WT,retest6,L,-942.5
2025-05-21,RevFT:IB,natstop,S,-305.0
2025-05-21,RevFT:IB,adrstop,S,4645.0
2025-05-21,RevFT:IB,natstop,S,4645.0
2025-05-21,RevFT:IB,adrstop,S,4645.0
2025-05-21,RevFT:Trap,natstop,L,-580.0
2025-05-21,RevFT:Trap,adrstop,L,-942.5
2025-05-21,MC:CC3,natstop,S,4132.5
2025-05-21,MC:CC3,adrstop,S,4132.5
2025-05-21,MC:CC5,natstop,S,3882.5
2025-05-21,MC:CC5,adrstop,S,3882.5
2025-05-23,1E-WT,chase,L,-930.0
2025-05-23,1E-WT,retest6,L,-930.0
2025-05-23,1E-WT,chase,L,-930.0
2025-05-23,1E-WT,retest6,L,-930.0
2025-05-23,1E-WT,chase,L,-930.0
2025-05-23,1E-WT,retest6,L,-930.0
2025-05-23,RevFT:Trap,natstop,S,-842.5
2025-05-23,RevFT:Trap,adrstop,S,-930.0
2025-05-23,MC:CC5,natstop,L,-442.5
2025-05-23,MC:CC5,adrstop,L,-442.5
2025-05-23,MC:CC4,natstop,L,-1055.0
2025-05-23,MC:CC4,adrstop,L,-930.0
2025-05-23,MC:CC5,natstop,L,-1067.5
2025-05-23,MC:CC5,adrstop,L,-930.0
2025-05-29,1E-WT,chase,S,-930.0
2025-05-29,1E-WT,retest6,S,-930.0
2025-05-29,1E-WT,chase,L,-930.0
2025-05-29,1E-WT,retest6,L,-930.0
2025-05-29,1E-WT,chase,S,-930.0
2025-05-29,1E-WT,retest6,S,-930.0
2025-05-29,1E-WT,chase,S,-155.0
2025-05-29,1E-WT,retest6,S,-67.5
2025-05-29,1E-WT,chase,S,-930.0
2025-05-29,1E-WT,retest6,S,-930.0
2025-05-29,1E-WT,chase,S,-930.0
2025-05-29,1E-WT,retest6,S,-255.0
2025-05-29,RevFT:Trap,natstop,L,-830.0
2025-05-29,RevFT:Trap,adrstop,L,-930.0
2025-05-29,RevFT:Sneaky,natstop,L,407.5
2025-05-29,RevFT:Sneaky,adrstop,L,407.5
2025-05-29,RevFT:BO,natstop,L,120.0
2025-05-29,RevFT:BO,adrstop,L,120.0
2025-05-29,MC:CC4,natstop,L,-830.0
2025-05-29,MC:CC4,adrstop,L,-930.0
2025-05-29,MC:CC2,natstop,S,-192.5
2025-05-29,MC:CC2,adrstop,S,-192.5
2025-05-29,MC:CC2,natstop,S,-705.0
2025-05-29,MC:CC2,adrstop,S,-930.0
2025-06-06,1E-WT,chase,S,232.5
2025-06-06,1E-WT,retest6,S,320.0
2025-06-06,1E-WT,chase,L,-405.0
2025-06-06,1E-WT,retest6,L,-317.5
2025-06-06,RevFT:Trap,natstop,L,-492.5
2025-06-06,RevFT:Trap,adrstop,L,-930.0
2025-06-06,RevFT:Trap,natstop,L,-630.0
2025-06-06,RevFT:Trap,adrstop,L,332.5
2025-06-06,RevFT:BO,natstop,S,-405.0
2025-06-06,RevFT:BO,adrstop,S,-930.0
2025-06-06,RevFT:Trap,natstop,L,757.5
2025-06-06,RevFT:Trap,adrstop,L,757.5
2025-06-06,RevFT:Trap,natstop,S,-292.5
2025-06-06,RevFT:Trap,adrstop,S,170.0
2025-06-06,RevFT:IB,natstop,S,282.5
2025-06-06,RevFT:IB,adrstop,S,282.5
2025-06-06,MC:CC1,natstop,S,-1217.5
2025-06-06,MC:CC1,adrstop,S,-930.0
2025-06-13,1E-WT,chase,S,-817.5
2025-06-13,1E-WT,retest6,S,-817.5
2025-06-13,1E-WT,chase,S,-817.5
2025-06-13,1E-WT,retest6,S,-817.5
2025-06-13,1E-WT,chase,S,-817.5
2025-06-13,1E-WT,retest6,S,-817.5
2025-06-13,1E-WT,chase,L,-817.5
2025-06-13,1E-WT,retest6,L,-817.5
2025-06-13,1E-WT,chase,L,-817.5
2025-06-13,1E-WT,retest6,L,-817.5
2025-06-13,1E-WT,chase,L,-817.5
2025-06-13,1E-WT,chase,L,-817.5
2025-06-13,1E-WT,chase,L,-817.5
2025-06-13,1E-WT,retest6,L,-817.5
2025-06-13,1E-WT,chase,S,945.0
2025-06-13,1E-WT,retest6,S,1032.5
2025-06-13,1E-WT,chase,S,932.5
2025-06-13,1E-WT,retest6,S,1020.0
2025-06-13,1E-WT,chase,S,532.5
2025-06-13,1E-WT,retest6,S,620.0
2025-06-13,1E-WT,chase,S,32.5
2025-06-13,RevFT:IB,natstop,L,-855.0
2025-06-13,RevFT:IB,adrstop,L,-817.5
2025-06-13,RevFT:Trap,natstop,S,-267.5
2025-06-13,RevFT:Trap,adrstop,S,1382.5
2025-06-13,RevFT:BO,natstop,S,1570.0
2025-06-13,RevFT:BO,adrstop,S,1570.0
2025-06-13,RevFT:Sneaky,natstop,L,-717.5
2025-06-13,RevFT:Sneaky,adrstop,L,-817.5
2025-06-13,MC:CC5,natstop,S,-1267.5
2025-06-13,MC:CC5,adrstop,S,-817.5
2025-06-13,MC:CC3,natstop,L,-705.0
2025-06-13,MC:CC3,adrstop,L,-817.5
2025-06-13,MC:CC4,natstop,S,1157.5
2025-06-13,MC:CC4,adrstop,S,1157.5
2025-06-13,MC:CC5,natstop,S,970.0
2025-06-13,MC:CC5,adrstop,S,970.0
2025-06-13,MC:CC4,natstop,S,-867.5
2025-06-13,MC:CC4,adrstop,S,-817.5
2025-06-20,1E-WT,chase,S,532.5
2025-06-20,1E-WT,retest6,S,620.0
2025-06-20,1E-WT,chase,S,482.5
2025-06-20,1E-WT,retest6,S,570.0
2025-06-20,1E-WT,chase,S,-692.5
2025-06-20,1E-WT,retest6,S,-692.5
2025-06-20,1E-WT,chase,S,-692.5
2025-06-20,1E-WT,retest6,S,-692.5
2025-06-20,1E-WT,chase,S,607.5
2025-06-20,1E-WT,retest6,S,695.0
2025-06-20,1E-WT,chase,S,120.0
2025-06-20,1E-WT,retest6,S,207.5
2025-06-20,RevFT:Trap,natstop,L,-317.5
2025-06-20,RevFT:Trap,adrstop,L,-692.5
2025-06-20,RevFT:BO,natstop,L,-830.0
2025-06-20,RevFT:BO,adrstop,L,-692.5
2025-06-20,RevFT:BO,natstop,S,-5.0
2025-06-20,RevFT:BO,adrstop,S,-5.0
2025-06-20,RevFT:Trap,natstop,L,-380.0
2025-06-20,RevFT:Trap,adrstop,L,-692.5
2025-06-20,RevFT:OB,natstop,S,-117.5
2025-06-20,RevFT:OB,adrstop,S,-117.5
2025-06-20,RevFT:BO,natstop,S,-355.0
2025-06-20,RevFT:BO,adrstop,S,-80.0
2025-06-20,MC:CC3,natstop,S,-342.5
2025-06-20,MC:CC3,adrstop,S,-692.5
2025-06-20,MC:CC5,natstop,L,-655.0
2025-06-20,MC:CC5,adrstop,L,-692.5
2025-06-20,MC:CC4,natstop,S,-655.0
2025-06-20,MC:CC4,adrstop,S,-692.5
2025-06-20,MC:CC5,natstop,S,-892.5
2025-06-20,MC:CC5,adrstop,S,-692.5
2025-06-24,RevFT:IB,natstop,S,-280.0
2025-06-24,RevFT:IB,adrstop,S,-55.0
2025-06-24,RevFT:Trap,natstop,L,-155.0
2025-06-24,RevFT:Trap,adrstop,L,-230.0
2025-06-24,MC:CC4,natstop,L,-67.5
2025-06-24,MC:CC4,adrstop,L,-67.5
2025-06-24,MC:CC2,natstop,S,-330.0
2025-06-24,MC:CC2,adrstop,S,-217.5
2025-07-04,1E-WT,chase,S,-42.5
2025-07-04,1E-WT,retest6,S,45.0
2025-07-04,RevFT:OB,natstop,S,295.0
2025-07-04,RevFT:OB,adrstop,S,295.0
2025-07-04,RevFT:BO,natstop,L,-217.5
2025-07-04,RevFT:BO,adrstop,L,-342.5
2025-07-04,MC:CC3,natstop,S,-5.0
2025-07-04,MC:CC3,adrstop,S,-5.0
2025-08-01,1E-WT,chase,S,-667.5
2025-08-01,1E-WT,retest6,S,-667.5
2025-08-01,1E-WT,chase,S,-667.5
2025-08-01,1E-WT,retest6,S,-667.5
2025-08-01,RevFT:OB,natstop,L,-1130.0
2025-08-01,RevFT:OB,adrstop,L,-667.5
2025-08-01,RevFT:BO,natstop,L,545.0
2025-08-01,RevFT:BO,adrstop,L,545.0
2025-08-01,RevFT:OB,natstop,S,-980.0
2025-08-01,RevFT:OB,adrstop,S,-667.5
2025-08-01,MC:CC5,natstop,L,-1880.0
2025-08-01,MC:CC5,adrstop,L,-667.5
2025-08-01,MC:CC5,natstop,S,-867.5
2025-08-01,MC:CC5,adrstop,S,-667.5
2025-08-04,1E-WT,chase,L,1157.5
2025-08-04,1E-WT,retest6,L,1245.0
2025-08-04,RevFT:IB,natstop,L,1095.0
2025-08-04,RevFT:IB,adrstop,L,1095.0
2025-08-04,RevFT:Trap,natstop,S,-255.0
2025-08-04,RevFT:Trap,adrstop,S,-730.0
2025-08-04,MC:CC3,natstop,L,895.0
2025-08-04,MC:CC3,adrstop,L,895.0
2025-08-04,MC:CC3,natstop,L,-355.0
2025-08-04,MC:CC3,adrstop,L,620.0
2025-08-07,1E-WT,chase,S,195.0
2025-08-07,1E-WT,retest6,S,282.5
2025-08-07,1E-WT,chase,S,-117.5
2025-08-07,1E-WT,retest6,S,-30.0
2025-08-07,1E-WT,chase,S,-430.0
2025-08-07,1E-WT,retest6,S,-342.5
2025-08-07,1E-WT,chase,S,-542.5
2025-08-07,1E-WT,retest6,S,-455.0
2025-08-07,1E-WT,chase,S,-805.0
2025-08-07,1E-WT,retest6,S,-805.0
2025-08-07,RevFT:Sneaky,natstop,L,-417.5
2025-08-07,RevFT:Sneaky,adrstop,L,-805.0
2025-08-07,RevFT:Trap,natstop,L,-580.0
2025-08-07,RevFT:Trap,adrstop,L,-805.0
2025-08-07,RevFT:Sneaky,natstop,S,-380.0
2025-08-07,RevFT:Sneaky,adrstop,S,-655.0
2025-08-07,RevFT:BO,natstop,S,-1042.5
2025-08-07,RevFT:BO,adrstop,S,-805.0
2025-08-07,RevFT:OB,natstop,L,-417.5
2025-08-07,RevFT:OB,adrstop,L,1295.0
2025-08-07,RevFT:Sneaky,natstop,L,1470.0
2025-08-07,RevFT:Sneaky,adrstop,L,1470.0
2025-08-07,MC:CC5,natstop,S,195.0
2025-08-07,MC:CC5,adrstop,S,195.0
2025-09-02,1E-WT,chase,L,-717.5
2025-09-02,1E-WT,retest6,L,-717.5
2025-09-02,RevFT:BO,natstop,L,2795.0
2025-09-02,RevFT:BO,adrstop,L,2795.0
2025-09-02,RevFT:Trap,natstop,S,-255.0
2025-09-02,RevFT:Trap,adrstop,S,-717.5
2025-09-02,RevFT:Trap,natstop,S,-280.0
2025-09-02,RevFT:Trap,adrstop,S,-717.5
2025-09-02,RevFT:OB,natstop,S,-367.5
2025-09-02,RevFT:OB,adrstop,S,-717.5
2025-09-02,RevFT:Sneaky,natstop,L,1795.0
2025-09-02,RevFT:Sneaky,adrstop,L,1795.0
2025-09-02,MC:CC2,natstop,L,-1380.0
2025-09-02,MC:CC2,adrstop,L,-717.5
2025-09-02,MC:CC4,natstop,L,-1467.5
2025-09-02,MC:CC4,adrstop,L,-717.5
2025-09-02,MC:CC3,natstop,L,1957.5
2025-09-02,MC:CC3,adrstop,L,1957.5
2025-09-02,MC:CC4,natstop,L,1595.0
2025-09-02,MC:CC4,adrstop,L,1595.0
2025-09-02,MC:CC5,natstop,L,1407.5
2025-09-02,MC:CC5,adrstop,L,-717.5
2025-09-02,MC:CC2,natstop,L,1457.5
2025-09-02,MC:CC2,adrstop,L,1457.5
2025-09-25,1E-WT,chase,L,-680.0
2025-09-25,1E-WT,retest6,L,-680.0
2025-09-25,1E-WT,chase,L,-680.0
2025-09-25,1E-WT,retest6,L,-680.0
2025-09-25,RevFT:BO,natstop,L,-892.5
2025-09-25,RevFT:BO,adrstop,L,-680.0
2025-09-25,RevFT:IB,natstop,L,1007.5
2025-09-25,RevFT:IB,adrstop,L,1007.5
2025-09-25,MC:CC3,natstop,L,-1380.0
2025-09-25,MC:CC3,adrstop,L,-680.0
2025-09-25,MC:CC4,natstop,L,-1442.5
2025-09-25,MC:CC4,adrstop,L,-680.0
2025-09-25,MC:CC4,natstop,L,-1055.0
2025-09-25,MC:CC4,adrstop,L,-680.0
2025-09-25,MC:CC5,natstop,L,-1055.0
2025-09-25,MC:CC5,adrstop,L,-680.0
2025-09-25,MC:CC4,natstop,S,-192.5
2025-09-25,MC:CC4,adrstop,S,-192.5
2025-09-25,MC:CC4,natstop,L,607.5
2025-09-25,MC:CC4,adrstop,L,607.5
2025-09-25,MC:CC5,natstop,L,520.0
2025-09-25,MC:CC5,adrstop,L,520.0
2025-10-13,1E-WT,chase,L,-380.0
2025-10-13,1E-WT,retest6,L,-292.5
2025-10-13,RevFT:OB,natstop,L,645.0
2025-10-13,RevFT:OB,adrstop,L,645.0
2025-10-13,RevFT:IB,natstop,S,-480.0
2025-10-13,RevFT:IB,adrstop,S,-955.0
2025-10-13,RevFT:Trap,natstop,L,-342.5
2025-10-13,RevFT:Trap,adrstop,L,-955.0
2025-10-13,MC:CC3,natstop,L,207.5
2025-10-13,MC:CC3,adrstop,L,207.5
2025-10-13,MC:CC4,natstop,L,157.5
2025-10-13,MC:CC4,adrstop,L,157.5
2025-10-13,MC:CC5,natstop,L,-30.0
2025-10-13,MC:CC5,adrstop,L,-30.0
2025-10-13,MC:CC4,natstop,L,-642.5
2025-10-13,MC:CC4,adrstop,L,-955.0
2025-10-13,MC:CC3,natstop,S,195.0
2025-10-13,MC:CC3,adrstop,S,195.0
2025-10-13,MC:CC3,natstop,S,120.0
2025-10-13,MC:CC3,adrstop,S,120.0
2025-10-14,1E-WT,chase,L,845.0
2025-10-14,1E-WT,retest6,L,932.5
2025-10-14,1E-WT,chase,L,682.5
2025-10-14,1E-WT,retest6,L,770.0
2025-10-14,1E-WT,chase,L,45.0
2025-10-14,1E-WT,retest6,L,132.5
2025-10-14,1E-WT,chase,L,-980.0
2025-10-14,1E-WT,chase,L,-980.0
2025-10-14,1E-WT,retest6,L,-980.0
2025-10-14,1E-WT,chase,L,-980.0
2025-10-14,1E-WT,retest6,L,-980.0
2025-10-14,1E-WT,chase,L,-980.0
2025-10-14,1E-WT,retest6,L,-980.0
2025-10-14,RevFT:Trap,natstop,S,-530.0
2025-10-14,RevFT:Trap,adrstop,S,-980.0
2025-10-14,RevFT:IB,natstop,S,-517.5
2025-10-14,RevFT:IB,adrstop,S,-980.0
2025-10-14,RevFT:Trap,natstop,S,-655.0
2025-10-14,RevFT:Trap,adrstop,S,1332.5
2025-10-14,RevFT:Trap,natstop,S,-317.5
2025-10-14,RevFT:Trap,adrstop,S,1507.5
2025-10-14,RevFT:Trap,natstop,S,1732.5
2025-10-14,RevFT:Trap,adrstop,S,1732.5
2025-10-14,RevFT:Trap,natstop,L,-292.5
2025-10-14,RevFT:Trap,adrstop,L,-980.0
2025-10-14,MC:CC3,natstop,L,2470.0
2025-10-14,MC:CC3,adrstop,L,2470.0
2025-10-14,MC:CC4,natstop,L,2082.5
2025-10-14,MC:CC4,adrstop,L,2082.5
2025-10-14,MC:CC2,natstop,L,-242.5
2025-10-14,MC:CC2,adrstop,L,-242.5
2025-10-14,MC:CC3,natstop,L,-555.0
2025-10-14,MC:CC3,adrstop,L,-980.0
2025-10-14,MC:CC5,natstop,L,-1330.0
2025-10-14,MC:CC5,adrstop,L,-980.0
2025-10-15,1E-WT,chase,S,-105.0
2025-10-15,1E-WT,retest6,S,-17.5
2025-10-15,1E-WT,chase,S,-1092.5
2025-10-15,1E-WT,retest6,S,-1092.5
2025-10-15,RevFT:IB,natstop,S,2107.5
2025-10-15,RevFT:IB,adrstop,S,2107.5
2025-10-15,RevFT:Trap,natstop,L,-692.5
2025-10-15,RevFT:Trap,adrstop,L,-1092.5
2025-10-15,RevFT:Trap,natstop,S,-117.5
2025-10-15,RevFT:Trap,adrstop,S,-117.5
2025-10-15,MC:CC3,natstop,L,-1492.5
2025-10-15,MC:CC3,adrstop,L,-1092.5
2025-10-15,MC:CC4,natstop,L,-2005.0
2025-10-15,MC:CC4,adrstop,L,-1092.5
2025-10-15,MC:CC2,natstop,S,582.5
2025-10-15,MC:CC2,adrstop,S,582.5
2025-10-15,MC:CC5,natstop,S,-317.5
2025-10-15,MC:CC5,adrstop,S,-317.5
2025-10-24,RevFT:Trap,natstop,L,-505.0
2025-10-24,RevFT:Trap,adrstop,L,-92.5
2025-10-24,RevFT:Sneaky,natstop,L,-155.0
2025-10-24,RevFT:Sneaky,adrstop,L,-155.0
2025-10-24,RevFT:Trap,natstop,L,-267.5
2025-10-24,RevFT:Trap,adrstop,L,-667.5
2025-10-24,RevFT:OB,natstop,S,-305.0
2025-10-24,RevFT:OB,adrstop,S,457.5
2025-10-24,RevFT:IB,natstop,S,-217.5
2025-10-24,RevFT:IB,adrstop,S,532.5
2025-10-24,MC:CC3,natstop,L,-742.5
2025-10-24,MC:CC3,adrstop,L,-355.0
2025-10-24,MC:CC3,natstop,S,-417.5
2025-10-24,MC:CC3,adrstop,S,357.5
2025-10-24,MC:CC2,natstop,L,-442.5
2025-10-24,MC:CC2,adrstop,L,-592.5
2025-10-27,1E-WT,chase,L,1270.0
2025-10-27,1E-WT,retest6,L,1357.5
2025-10-27,1E-WT,chase,L,845.0
2025-10-27,RevFT:Sneaky,natstop,L,1095.0
2025-10-27,RevFT:Sneaky,adrstop,L,1095.0
2025-10-27,RevFT:BO,natstop,S,-205.0
2025-10-27,RevFT:BO,adrstop,S,-1130.0
2025-10-27,RevFT:IB,natstop,S,-180.0
2025-10-27,RevFT:IB,adrstop,S,-992.5
2025-10-27,RevFT:Sneaky,natstop,S,-155.0
2025-10-27,RevFT:Sneaky,adrstop,S,-930.0
2025-10-27,RevFT:Trap,natstop,L,870.0
2025-10-27,RevFT:Trap,adrstop,L,870.0
2025-10-27,MC:CC5,natstop,L,995.0
2025-10-27,MC:CC5,adrstop,L,995.0
2025-10-27,MC:CC3,natstop,L,782.5
2025-10-27,MC:CC3,adrstop,L,782.5
2025-10-27,MC:CC4,natstop,L,695.0
2025-10-27,MC:CC4,adrstop,L,695.0
2025-11-04,1E-WT,chase,L,-805.0
2025-11-04,1E-WT,retest6,L,-805.0
2025-11-04,1E-WT,chase,L,-805.0
2025-11-04,1E-WT,retest6,L,-805.0
2025-11-04,1E-WT,chase,L,-805.0
2025-11-04,1E-WT,retest6,L,-805.0
2025-11-04,1E-WT,chase,L,-805.0
2025-11-04,1E-WT,retest6,L,-805.0
2025-11-04,RevFT:Trap,natstop,S,1657.5
2025-11-04,RevFT:Trap,adrstop,S,1657.5
2025-11-04,RevFT:BO,natstop,S,1095.0
2025-11-04,RevFT:BO,adrstop,S,1095.0
2025-11-04,RevFT:Trap,natstop,L,-467.5
2025-11-04,RevFT:Trap,adrstop,L,-805.0
2025-11-04,RevFT:Sneaky,natstop,L,-817.5
2025-11-04,RevFT:Sneaky,adrstop,L,-805.0
2025-11-04,MC:CC5,natstop,L,-2055.0
2025-11-04,MC:CC5,adrstop,L,-805.0
2025-11-04,MC:CC3,natstop,S,1482.5
2025-11-04,MC:CC3,adrstop,S,1482.5
2025-11-04,MC:CC4,natstop,S,1370.0
2025-11-04,MC:CC4,adrstop,S,1370.0
2025-11-04,MC:CC3,natstop,S,-780.0
