engine,entry_dt,exit_dt,why,entry,exit,pts,pnl,window
4h,2019-07-16 09:00:00,2019-07-16 21:00:00,sma5,3823.75,3827.0,3.0,10.0,B: 2010-06..2021-06 (OOS)
4h,2019-07-17 05:00:00,2019-07-18 05:00:00,sma5,3823.25,3802.0,-21.5,-112.5,B: 2010-06..2021-06 (OOS)
4h,2019-09-10 05:00:00,2019-09-10 13:00:00,sma5,3778.5,3797.25,18.5,87.5,B: 2010-06..2021-06 (OOS)
4h,2019-09-20 13:00:00,2019-09-22 21:00:00,sma5,3817.25,3830.25,12.75,58.75,B: 2010-06..2021-06 (OOS)
4h,2019-10-16 21:00:00,2019-10-17 01:00:00,sma5,3814.5,3831.25,16.5,77.5,B: 2010-06..2021-06 (OOS)
4h,2019-10-22 13:00:00,2019-10-23 05:00:00,sma5,3818.25,3825.75,7.25,31.25,B: 2010-06..2021-06 (OOS)
4h,2019-11-05 13:00:00,2019-11-06 01:00:00,sma5,3899.25,3900.0,0.5,-2.5,B: 2010-06..2021-06 (OOS)
4h,2019-11-08 05:00:00,2019-11-08 09:00:00,sma5,3903.5,3911.25,7.5,32.5,B: 2010-06..2021-06 (OOS)
4h,2019-11-12 17:00:00,2019-11-13 05:00:00,sma5,3911.75,3913.25,1.25,1.25,B: 2010-06..2021-06 (OOS)
4h,2019-11-19 17:00:00,2019-11-20 05:00:00,sma5,3939.5,3943.25,3.5,12.5,B: 2010-06..2021-06 (OOS)
4h,2019-12-02 05:00:00,2019-12-03 17:00:00,sma5,3957.75,3919.5,-38.5,-197.5,B: 2010-06..2021-06 (OOS)
4h,2019-12-09 13:00:00,2019-12-10 09:00:00,sma5,3961.0,3963.75,2.5,7.5,B: 2010-06..2021-06 (OOS)
4h,2019-12-17 13:00:00,2019-12-18 01:00:00,sma5,4014.0,4018.5,4.25,16.25,B: 2010-06..2021-06 (OOS)
4h,2019-12-24 05:00:00,2019-12-25 17:00:00,sma5,4044.75,4051.0,6.0,25.0,B: 2010-06..2021-06 (OOS)
4h,2019-12-30 05:00:00,2019-12-30 21:00:00,sma5,4047.0,4047.75,0.5,-2.5,B: 2010-06..2021-06 (OOS)
4h,2020-01-02 21:00:00,2020-01-03 05:00:00,sma5,4054.5,4057.75,3.0,10.0,B: 2010-06..2021-06 (OOS)
4h,2020-01-10 13:00:00,2020-01-13 01:00:00,sma5,4084.0,4098.5,14.25,66.25,B: 2010-06..2021-06 (OOS)
4h,2020-01-20 17:00:00,2020-01-21 05:00:00,sma5,4131.0,4140.5,9.25,41.25,B: 2010-06..2021-06 (OOS)
4h,2020-01-22 13:00:00,2020-01-23 01:00:00,sma5,4137.75,4140.75,2.75,8.75,B: 2010-06..2021-06 (OOS)
4h,2020-01-24 09:00:00,2020-01-27 17:00:00,sma5,4112.0,4070.25,-42.0,-215.0,B: 2010-06..2021-06 (OOS)
4h,2020-02-07 01:00:00,2020-02-09 17:00:00,sma5,4150.25,4152.0,1.5,2.5,B: 2010-06..2021-06 (OOS)
4h,2020-02-17 17:00:00,2020-02-18 13:00:00,sma5,4189.0,4191.25,2.0,5.0,B: 2010-06..2021-06 (OOS)
4h,2020-02-21 05:00:00,2020-02-24 17:00:00,sma5,4163.75,4068.0,-96.0,-485.0,B: 2010-06..2021-06 (OOS)
4h,2020-03-31 17:00:00,2020-04-01 21:00:00,sma5,3365.0,3306.25,-59.0,-300.0,B: 2010-06..2021-06 (OOS)
4h,2020-04-08 01:00:00,2020-04-08 05:00:00,sma5,3462.25,3486.75,24.25,116.25,B: 2010-06..2021-06 (OOS)
4h,2020-04-15 17:00:00,2020-04-15 21:00:00,sma5,3580.5,3608.0,27.25,131.25,B: 2010-06..2021-06 (OOS)
4h,2020-04-20 13:00:00,2020-04-21 21:00:00,sma5,3635.5,3575.5,-60.25,-306.25,B: 2010-06..2021-06 (OOS)
4h,2020-04-23 17:00:00,2020-04-24 01:00:00,sma5,3582.5,3616.25,33.5,162.5,B: 2010-06..2021-06 (OOS)
4h,2020-04-30 09:00:00,2020-05-04 05:00:00,sma5,3713.25,3626.5,-87.0,-440.0,B: 2010-06..2021-06 (OOS)
4h,2020-05-06 13:00:00,2020-05-06 21:00:00,sma5,3658.0,3675.0,16.75,78.75,B: 2010-06..2021-06 (OOS)
4h,2020-05-19 13:00:00,2020-05-20 01:00:00,sma5,3741.0,3776.5,35.25,171.25,B: 2010-06..2021-06 (OOS)
4h,2020-05-21 13:00:00,2020-05-22 05:00:00,sma5,3760.5,3762.75,2.0,5.0,B: 2010-06..2021-06 (OOS)
4h,2020-05-29 05:00:00,2020-05-29 13:00:00,sma5,3843.0,3881.25,38.0,185.0,B: 2010-06..2021-06 (OOS)
4h,2020-06-10 13:00:00,2020-06-11 21:00:00,sma5,4008.0,3876.5,-131.75,-663.75,B: 2010-06..2021-06 (OOS)
4h,2020-07-07 01:00:00,2020-07-07 05:00:00,sma5,3979.0,3994.25,15.0,70.0,B: 2010-06..2021-06 (OOS)
4h,2020-07-07 13:00:00,2020-07-08 05:00:00,sma5,3970.75,3995.25,24.25,116.25,B: 2010-06..2021-06 (OOS)
4h,2020-07-13 21:00:00,2020-07-14 09:00:00,sma5,3985.0,3997.75,12.5,57.5,B: 2010-06..2021-06 (OOS)
4h,2020-07-16 01:00:00,2020-07-16 17:00:00,sma5,4029.25,4039.25,9.75,43.75,B: 2010-06..2021-06 (OOS)
4h,2020-07-23 09:00:00,2020-07-26 17:00:00,sma5,4070.25,4052.0,-18.5,-97.5,B: 2010-06..2021-06 (OOS)
4h,2020-07-28 13:00:00,2020-07-29 01:00:00,sma5,4048.25,4053.5,5.0,20.0,B: 2010-06..2021-06 (OOS)
4h,2020-08-19 13:00:00,2020-08-20 05:00:00,sma5,4204.25,4201.75,-2.75,-18.75,B: 2010-06..2021-06 (OOS)
4h,2020-09-03 09:00:00,2020-09-04 01:00:00,sma5,4289.75,4317.0,27.0,130.0,B: 2010-06..2021-06 (OOS)
4h,2020-10-06 13:00:00,2020-10-07 01:00:00,sma5,4166.5,4200.0,33.25,161.25,B: 2010-06..2021-06 (OOS)
4h,2020-10-14 13:00:00,2020-10-15 09:00:00,sma5,4312.0,4298.0,-14.25,-76.25,B: 2010-06..2021-06 (OOS)
4h,2020-10-19 09:00:00,2020-10-20 01:00:00,sma5,4281.25,4276.5,-5.0,-30.0,B: 2010-06..2021-06 (OOS)
4h,2020-11-10 01:00:00,2020-11-10 05:00:00,sma5,4356.75,4368.75,11.75,53.75,B: 2010-06..2021-06 (OOS)
4h,2020-11-17 05:00:00,2020-11-17 09:00:00,sma5,4417.5,4443.25,25.5,122.5,B: 2010-06..2021-06 (OOS)
4h,2020-11-17 21:00:00,2020-11-18 01:00:00,sma5,4421.5,4447.75,26.0,125.0,B: 2010-06..2021-06 (OOS)
4h,2020-11-18 13:00:00,2020-11-19 09:00:00,sma5,4392.5,4398.0,5.25,21.25,B: 2010-06..2021-06 (OOS)
4h,2020-11-29 21:00:00,2020-11-30 13:00:00,sma5,4437.5,4465.0,27.25,131.25,B: 2010-06..2021-06 (OOS)
4h,2020-12-09 09:00:00,2020-12-10 01:00:00,sma5,4493.0,4509.25,16.0,75.0,B: 2010-06..2021-06 (OOS)
4h,2021-01-14 21:00:00,2021-01-18 01:00:00,sma5,4593.0,4580.0,-13.25,-71.25,B: 2010-06..2021-06 (OOS)
4h,2021-01-21 17:00:00,2021-01-22 05:00:00,sma5,4656.75,4655.75,-1.25,-11.25,B: 2010-06..2021-06 (OOS)
4h,2021-02-21 17:00:00,2021-02-22 09:00:00,sma5,4716.25,4719.5,3.0,10.0,B: 2010-06..2021-06 (OOS)
4h,2021-03-12 01:00:00,2021-03-12 05:00:00,sma5,4737.75,4753.0,15.0,70.0,B: 2010-06..2021-06 (OOS)
4h,2021-03-17 09:00:00,2021-03-17 13:00:00,sma5,4758.25,4788.0,29.5,142.5,B: 2010-06..2021-06 (OOS)
4h,2021-03-18 13:00:00,2021-03-19 09:00:00,sma5,4737.25,4741.5,4.0,15.0,B: 2010-06..2021-06 (OOS)
4h,2021-03-23 17:00:00,2021-03-24 01:00:00,sma5,4722.25,4740.5,18.0,85.0,B: 2010-06..2021-06 (OOS)
4h,2021-04-20 01:00:00,2021-04-21 01:00:00,sma5,4967.0,4951.5,-15.75,-83.75,B: 2010-06..2021-06 (OOS)
4h,2021-04-22 09:00:00,2021-04-23 01:00:00,sma5,4948.75,4963.0,14.0,65.0,B: 2010-06..2021-06 (OOS)
4h,2021-04-30 09:00:00,2021-05-02 17:00:00,sma5,4997.0,5015.25,18.0,85.0,B: 2010-06..2021-06 (OOS)
4h,2021-05-10 13:00:00,2021-05-13 05:00:00,sma5,5002.5,4930.0,-72.75,-368.75,B: 2010-06..2021-06 (OOS)
4h,2021-05-26 05:00:00,2021-05-26 13:00:00,sma5,5009.0,5020.5,11.25,51.25,B: 2010-06..2021-06 (OOS)
4h,2021-05-27 01:00:00,2021-05-27 05:00:00,sma5,5007.5,5030.5,22.75,108.75,B: 2010-06..2021-06 (OOS)
4h,2021-05-31 01:00:00,2021-05-31 17:00:00,sma5,5028.25,5027.75,-0.75,-8.75,B: 2010-06..2021-06 (OOS)
4h,2021-06-14 09:00:00,2021-06-14 13:00:00,sma5,5060.0,5079.5,19.25,91.25,B: 2010-06..2021-06 (OOS)
daily,2010-11-15 00:00:00,2010-11-18 00:00:00,sma5,1848.25,1853.25,4.75,18.75,FULL 2010..2026
daily,2010-11-23 00:00:00,2010-11-24 00:00:00,sma5,1831.75,1851.25,19.25,91.25,FULL 2010..2026
daily,2011-01-28 00:00:00,2011-02-01 00:00:00,sma5,1929.0,1960.5,31.25,151.25,FULL 2010..2026
daily,2011-02-22 00:00:00,2011-02-25 00:00:00,sma5,1971.25,1977.25,5.75,23.75,FULL 2010..2026
daily,2011-03-01 00:00:00,2011-03-03 00:00:00,sma5,1956.0,1988.25,32.0,155.0,FULL 2010..2026
daily,2011-03-10 00:00:00,2011-03-16 00:00:00,stop,1951.75,1916.75,-35.25,-181.25,FULL 2010..2026
daily,2011-04-11 00:00:00,2011-04-15 00:00:00,sma5,1984.0,1985.5,1.25,1.25,FULL 2010..2026
daily,2011-05-16 00:00:00,2011-05-18 00:00:00,sma5,1988.0,2006.5,18.25,86.25,FULL 2010..2026
daily,2011-05-23 00:00:00,2011-05-26 00:00:00,sma5,1980.5,1993.25,12.5,57.5,FULL 2010..2026
daily,2011-11-17 00:00:00,2011-11-22 00:00:00,stop,1908.75,1873.75,-35.25,-181.25,FULL 2010..2026
daily,2011-12-14 00:00:00,2011-12-20 00:00:00,sma5,1908.5,1938.75,30.0,145.0,FULL 2010..2026
daily,2012-03-06 00:00:00,2012-03-08 00:00:00,sma5,2045.25,2069.25,23.75,113.75,FULL 2010..2026
daily,2012-04-06 00:00:00,2012-04-12 00:00:00,sma5,2083.25,2092.0,8.5,37.5,FULL 2010..2026
daily,2012-05-04 00:00:00,2012-05-15 00:00:00,stop,2070.75,2035.75,-35.25,-181.25,FULL 2010..2026
daily,2012-08-23 00:00:00,2012-08-24 00:00:00,sma5,2101.5,2111.0,9.25,41.25,FULL 2010..2026
daily,2012-08-30 00:00:00,2012-09-03 00:00:00,sma5,2096.75,2109.0,12.0,55.0,FULL 2010..2026
daily,2012-09-25 00:00:00,2012-10-01 00:00:00,sma5,2146.5,2145.0,-1.75,-13.75,FULL 2010..2026
daily,2012-10-10 00:00:00,2012-10-15 00:00:00,sma5,2130.5,2143.75,13.0,60.0,FULL 2010..2026
daily,2012-10-23 00:00:00,2012-10-30 00:00:00,sma5,2116.5,2119.25,2.5,7.5,FULL 2010..2026
daily,2013-02-20 00:00:00,2013-02-22 00:00:00,sma5,2216.25,2223.25,6.75,28.75,FULL 2010..2026
daily,2013-02-25 00:00:00,2013-02-27 00:00:00,sma5,2194.0,2225.75,31.5,152.5,FULL 2010..2026
daily,2013-04-17 00:00:00,2013-04-22 00:00:00,sma5,2261.25,2274.25,12.75,58.75,FULL 2010..2026
daily,2013-05-31 00:00:00,2013-06-07 00:00:00,sma5,2344.0,2355.5,11.25,51.25,FULL 2010..2026
daily,2013-06-20 00:00:00,2013-06-26 00:00:00,sma5,2305.0,2318.25,13.0,60.0,FULL 2010..2026
daily,2013-08-15 00:00:00,2013-08-22 00:00:00,sma5,2375.75,2376.75,0.75,-1.25,FULL 2010..2026
daily,2013-09-25 00:00:00,2013-09-26 00:00:00,sma5,2404.0,2412.0,7.75,33.75,FULL 2010..2026
daily,2013-09-27 00:00:00,2013-10-01 00:00:00,sma5,2403.0,2409.5,6.25,26.25,FULL 2010..2026
daily,2013-10-03 00:00:00,2013-10-04 00:00:00,sma5,2385.25,2399.75,14.25,66.25,FULL 2010..2026
daily,2013-10-07 00:00:00,2013-10-10 00:00:00,sma5,2385.25,2400.75,15.25,71.25,FULL 2010..2026
daily,2013-11-07 00:00:00,2013-11-08 00:00:00,sma5,2462.5,2484.5,21.75,103.75,FULL 2010..2026
daily,2013-12-11 00:00:00,2013-12-16 00:00:00,sma5,2498.25,2501.5,3.0,10.0,FULL 2010..2026
daily,2014-01-06 00:00:00,2014-01-07 00:00:00,sma5,2542.5,2553.0,10.25,46.25,FULL 2010..2026
daily,2014-01-24 00:00:00,2014-01-30 00:00:00,sma5,2502.75,2506.25,3.25,11.25,FULL 2010..2026
daily,2014-03-13 00:00:00,2014-03-17 00:00:00,sma5,2570.5,2581.75,11.0,50.0,FULL 2010..2026
daily,2014-04-07 00:00:00,2014-04-09 00:00:00,sma5,2569.25,2595.5,26.0,125.0,FULL 2010..2026
daily,2014-04-10 00:00:00,2014-04-15 00:00:00,sma5,2559.0,2572.75,13.5,62.5,FULL 2010..2026
daily,2014-07-17 00:00:00,2014-07-18 00:00:00,sma5,2686.25,2708.75,22.25,106.25,FULL 2010..2026
daily,2014-07-31 00:00:00,2014-08-08 00:00:00,stop,2663.0,2628.0,-35.25,-181.25,FULL 2010..2026
daily,2014-09-12 00:00:00,2014-09-16 00:00:00,sma5,2721.5,2739.5,17.75,83.75,FULL 2010..2026
daily,2014-09-30 00:00:00,2014-10-02 00:00:00,stop,2708.5,2673.5,-35.25,-181.25,FULL 2010..2026
daily,2014-12-10 00:00:00,2014-12-15 00:00:00,stop,2773.5,2738.5,-35.25,-181.25,FULL 2010..2026
daily,2015-01-05 00:00:00,2015-01-08 00:00:00,sma5,2774.75,2810.75,35.75,173.75,FULL 2010..2026
daily,2015-03-06 00:00:00,2015-03-12 00:00:00,sma5,2829.0,2821.0,-8.25,-46.25,FULL 2010..2026
daily,2015-11-11 00:00:00,2015-11-13 00:00:00,stop,2858.5,2823.5,-35.25,-181.25,FULL 2010..2026
daily,2016-05-04 00:00:00,2016-05-09 00:00:00,sma5,2853.75,2861.25,7.25,31.25,FULL 2010..2026
daily,2016-06-13 00:00:00,2016-06-16 00:00:00,sma5,2889.0,2891.25,2.0,5.0,FULL 2010..2026
daily,2016-09-09 00:00:00,2016-09-15 00:00:00,sma5,2943.0,2964.5,21.25,101.25,FULL 2010..2026
daily,2016-12-28 00:00:00,2017-01-03 00:00:00,sma5,3078.25,3086.0,7.5,32.5,FULL 2010..2026
daily,2017-03-08 00:00:00,2017-03-10 00:00:00,sma5,3196.75,3204.75,7.75,33.75,FULL 2010..2026
daily,2017-03-21 00:00:00,2017-03-28 00:00:00,sma5,3178.0,3189.25,11.0,50.0,FULL 2010..2026
daily,2017-04-12 00:00:00,2017-04-17 00:00:00,sma5,3176.25,3182.25,5.75,23.75,FULL 2010..2026
daily,2017-05-17 00:00:00,2017-05-19 00:00:00,sma5,3193.25,3219.0,25.5,122.5,FULL 2010..2026
daily,2017-06-27 00:00:00,2017-06-28 00:00:00,sma5,3257.5,3282.25,24.5,117.5,FULL 2010..2026
daily,2017-07-06 00:00:00,2017-07-07 00:00:00,sma5,3248.25,3263.0,14.5,67.5,FULL 2010..2026
daily,2017-08-10 00:00:00,2017-08-14 00:00:00,sma5,3273.75,3304.75,30.75,148.75,FULL 2010..2026
daily,2017-08-17 00:00:00,2017-08-22 00:00:00,sma5,3267.0,3293.5,26.25,126.25,FULL 2010..2026
daily,2017-12-29 00:00:00,2018-01-02 00:00:00,sma5,3499.5,3525.25,25.5,122.5,FULL 2010..2026
daily,2018-02-02 00:00:00,2018-02-05 00:00:00,stop,3588.5,3553.5,-35.25,-181.25,FULL 2010..2026
daily,2018-08-13 00:00:00,2018-08-16 00:00:00,sma5,3650.5,3668.25,17.5,82.5,FULL 2010..2026
daily,2018-09-07 00:00:00,2018-09-11 00:00:00,sma5,3697.0,3714.25,17.0,80.0,FULL 2010..2026
daily,2019-03-06 00:00:00,2019-03-08 00:00:00,stop,3593.75,3558.75,-35.25,-181.25,FULL 2010..2026
daily,2019-05-13 00:00:00,2019-05-15 00:00:00,sma5,3629.25,3675.5,46.0,225.0,FULL 2010..2026
daily,2019-05-28 00:00:00,2019-05-29 00:00:00,stop,3626.0,3591.0,-35.25,-181.25,FULL 2010..2026
daily,2019-07-19 00:00:00,2019-07-23 00:00:00,sma5,3788.75,3820.75,31.75,153.75,FULL 2010..2026
daily,2019-08-01 00:00:00,2019-08-02 00:00:00,stop,3766.5,3731.5,-35.25,-181.25,FULL 2010..2026
daily,2019-10-01 00:00:00,2019-10-02 00:00:00,stop,3770.5,3735.5,-35.25,-181.25,FULL 2010..2026
daily,2020-01-27 00:00:00,2020-01-30 00:00:00,sma5,4061.25,4114.75,53.25,261.25,FULL 2010..2026
daily,2020-01-31 00:00:00,2020-02-04 00:00:00,target,4047.5,4122.5,74.75,368.75,FULL 2010..2026
daily,2020-02-21 00:00:00,2020-02-24 00:00:00,stop,4158.75,4123.75,-35.25,-181.25,FULL 2010..2026
daily,2020-06-11 00:00:00,2020-06-15 00:00:00,stop,3837.75,3802.75,-35.25,-181.25,FULL 2010..2026
daily,2020-06-26 00:00:00,2020-06-30 00:00:00,sma5,3838.25,3888.25,49.75,243.75,FULL 2010..2026
daily,2020-09-08 00:00:00,2020-09-09 00:00:00,stop,4171.0,4136.0,-35.25,-181.25,FULL 2010..2026
daily,2020-09-11 00:00:00,2020-09-14 00:00:00,sma5,4172.5,4201.0,28.25,136.25,FULL 2010..2026
daily,2020-09-23 00:00:00,2020-09-25 00:00:00,sma5,4063.5,4118.0,54.25,266.25,FULL 2010..2026
daily,2020-10-20 00:00:00,2020-10-22 00:00:00,sma5,4260.5,4283.0,22.25,106.25,FULL 2010..2026
daily,2020-10-27 00:00:00,2020-10-28 00:00:00,stop,4201.0,4166.0,-35.25,-181.25,FULL 2010..2026
daily,2020-12-14 00:00:00,2020-12-15 00:00:00,sma5,4467.0,4509.25,42.0,205.0,FULL 2010..2026
daily,2021-01-29 00:00:00,2021-02-01 00:00:00,stop,4519.0,4484.0,-35.25,-181.25,FULL 2010..2026
daily,2021-02-25 00:00:00,2021-02-26 00:00:00,stop,4644.5,4609.5,-35.25,-181.25,FULL 2010..2026
daily,2021-03-24 00:00:00,2021-03-25 00:00:00,stop,4709.5,4674.5,-35.25,-181.25,FULL 2010..2026
daily,2021-05-12 00:00:00,2021-05-14 00:00:00,target,4878.75,4953.75,74.75,368.75,FULL 2010..2026
daily,2021-06-18 00:00:00,2021-06-21 00:00:00,target,4975.0,5050.0,74.75,368.75,FULL 2010..2026
daily,2021-08-18 00:00:00,2021-08-19 00:00:00,stop,5221.75,5186.75,-35.25,-181.25,FULL 2010..2026
daily,2021-09-09 00:00:00,2021-09-13 00:00:00,stop,5324.0,5289.0,-35.25,-181.25,FULL 2010..2026
daily,2021-09-14 00:00:00,2021-09-15 00:00:00,sma5,5279.75,5319.0,39.0,190.0,FULL 2010..2026
daily,2021-09-17 00:00:00,2021-09-20 00:00:00,stop,5250.75,5215.75,-35.25,-181.25,FULL 2010..2026
daily,2021-11-26 00:00:00,2021-11-29 00:00:00,target,5421.5,5496.5,74.75,368.75,FULL 2010..2026
daily,2021-12-01 00:00:00,2021-12-02 00:00:00,target,5350.0,5425.0,74.75,368.75,FULL 2010..2026
daily,2022-01-05 00:00:00,2022-01-07 00:00:00,stop,5542.25,5507.25,-35.25,-181.25,FULL 2010..2026
daily,2022-01-18 00:00:00,2022-01-19 00:00:00,stop,5427.25,5392.25,-35.25,-181.25,FULL 2010..2026
daily,2022-08-22 00:00:00,2022-08-24 00:00:00,stop,4989.25,4954.25,-35.25,-181.25,FULL 2010..2026
daily,2023-02-21 00:00:00,2023-02-24 00:00:00,stop,4795.75,4760.75,-35.25,-181.25,FULL 2010..2026
daily,2023-02-28 00:00:00,2023-03-02 00:00:00,stop,4757.5,4722.5,-35.25,-181.25,FULL 2010..2026
daily,2023-04-26 00:00:00,2023-04-27 00:00:00,target,4839.25,4914.25,74.75,368.75,FULL 2010..2026
daily,2023-05-04 00:00:00,2023-05-05 00:00:00,target,4828.25,4903.25,74.75,368.75,FULL 2010..2026
daily,2023-06-23 00:00:00,2023-06-27 00:00:00,sma5,5098.25,5124.5,26.0,125.0,FULL 2010..2026
daily,2023-08-02 00:00:00,2023-08-04 00:00:00,stop,5244.25,5209.25,-35.25,-181.25,FULL 2010..2026
daily,2023-08-09 00:00:00,2023-08-14 00:00:00,sma5,5203.0,5216.25,13.0,60.0,FULL 2010..2026
daily,2023-08-15 00:00:00,2023-08-16 00:00:00,stop,5162.25,5127.25,-35.25,-181.25,FULL 2010..2026
daily,2023-08-17 00:00:00,2023-08-21 00:00:00,sma5,5088.25,5119.25,30.75,148.75,FULL 2010..2026
daily,2024-01-03 00:00:00,2024-01-05 00:00:00,stop,5356.75,5321.75,-35.25,-181.25,FULL 2010..2026
daily,2024-01-31 00:00:00,2024-02-01 00:00:00,target,5479.75,5554.75,74.75,368.75,FULL 2010..2026
daily,2024-04-04 00:00:00,2024-04-05 00:00:00,target,5741.5,5816.5,74.75,368.75,FULL 2010..2026
daily,2024-04-12 00:00:00,2024-04-15 00:00:00,stop,5711.0,5676.0,-35.25,-181.25,FULL 2010..2026
daily,2024-04-16 00:00:00,2024-04-17 00:00:00,stop,5639.0,5604.0,-35.25,-181.25,FULL 2010..2026
daily,2024-04-18 00:00:00,2024-04-19 00:00:00,stop,5592.5,5557.5,-35.25,-181.25,FULL 2010..2026
daily,2024-05-29 00:00:00,2024-05-31 00:00:00,stop,5814.5,5779.5,-35.25,-181.25,FULL 2010..2026
daily,2024-07-19 00:00:00,2024-07-23 00:00:00,target,6028.75,6103.75,74.75,368.75,FULL 2010..2026
daily,2024-07-24 00:00:00,2024-07-25 00:00:00,stop,5959.25,5924.25,-35.25,-181.25,FULL 2010..2026
daily,2024-07-30 00:00:00,2024-07-31 00:00:00,target,5928.0,6003.0,74.75,368.75,FULL 2010..2026
daily,2024-09-03 00:00:00,2024-09-05 00:00:00,stop,6014.5,5979.5,-35.25,-181.25,FULL 2010..2026
daily,2024-10-31 00:00:00,2024-11-05 00:00:00,target,6154.0,6229.0,74.75,368.75,FULL 2010..2026
daily,2024-12-18 00:00:00,2024-12-20 00:00:00,stop,6281.25,6246.25,-35.25,-181.25,FULL 2010..2026
daily,2025-02-21 00:00:00,2025-02-24 00:00:00,stop,6371.5,6336.5,-35.25,-181.25,FULL 2010..2026
daily,2025-06-19 00:00:00,2025-06-20 00:00:00,target,6213.25,6288.25,74.75,368.75,FULL 2010..2026
daily,2025-08-01 00:00:00,2025-08-04 00:00:00,target,6498.25,6573.25,74.75,368.75,FULL 2010..2026
daily,2025-10-10 00:00:00,2025-10-13 00:00:00,target,6730.5,6805.5,74.75,368.75,FULL 2010..2026
daily,2025-11-06 00:00:00,2025-11-07 00:00:00,stop,6943.25,6908.25,-35.25,-181.25,FULL 2010..2026
daily,2025-11-18 00:00:00,2025-11-19 00:00:00,target,6806.25,6881.25,74.75,368.75,FULL 2010..2026
daily,2025-12-17 00:00:00,2025-12-18 00:00:00,target,6906.5,6981.5,74.75,368.75,FULL 2010..2026
daily,2026-01-20 00:00:00,2026-01-21 00:00:00,target,6957.5,7032.5,74.75,368.75,FULL 2010..2026
daily,2026-06-05 00:00:00,2026-06-08 00:00:00,target,7435.5,7510.5,74.75,368.75,FULL 2010..2026
daily,2026-06-10 00:00:00,2026-06-11 00:00:00,target,7334.5,7409.5,74.75,368.75,FULL 2010..2026
daily,2026-06-23 00:00:00,2026-06-24 00:00:00,stop,7445.5,7410.5,-35.25,-181.25,FULL 2010..2026
daily,2026-07-20 00:00:00,2026-07-21 00:00:00,sma5,7483.25,7542.75,59.25,291.25,FULL 2010..2026
4h,2010-07-16 05:00:00,2010-07-19 01:00:00,sma5,1730.75,1722.5,-8.5,-47.5,FULL 2010..2026
4h,2010-07-19 09:00:00,2010-07-19 21:00:00,sma5,1717.25,1718.75,1.25,1.25,FULL 2010..2026
4h,2010-07-21 17:00:00,2010-07-22 01:00:00,sma5,1719.5,1732.75,13.0,60.0,FULL 2010..2026
4h,2010-07-28 13:00:00,2010-07-28 21:00:00,sma5,1757.0,1761.0,3.75,13.75,FULL 2010..2026
4h,2010-07-30 01:00:00,2010-07-30 13:00:00,sma5,1746.0,1755.75,9.5,42.5,FULL 2010..2026
4h,2010-08-04 01:00:00,2010-08-04 05:00:00,sma5,1769.25,1777.0,7.5,32.5,FULL 2010..2026
4h,2010-08-06 09:00:00,2010-08-06 13:00:00,sma5,1762.75,1775.25,12.25,56.25,FULL 2010..2026
4h,2010-08-11 01:00:00,2010-08-12 17:00:00,sma5,1759.75,1738.25,-21.75,-113.75,FULL 2010..2026
4h,2010-09-07 05:00:00,2010-09-08 05:00:00,sma5,1748.5,1752.75,4.0,15.0,FULL 2010..2026
4h,2010-09-23 01:00:00,2010-09-23 21:00:00,sma5,1780.0,1778.0,-2.25,-16.25,FULL 2010..2026
4h,2010-09-27 21:00:00,2010-09-28 01:00:00,sma5,1793.75,1795.5,1.5,2.5,FULL 2010..2026
4h,2010-09-28 05:00:00,2010-09-28 09:00:00,sma5,1786.75,1798.0,11.0,50.0,FULL 2010..2026
4h,2010-09-29 21:00:00,2010-09-30 01:00:00,sma5,1792.0,1795.0,2.75,8.75,FULL 2010..2026
4h,2010-10-11 17:00:00,2010-10-12 09:00:00,sma5,1811.75,1814.75,2.75,8.75,FULL 2010..2026
4h,2010-10-19 05:00:00,2010-10-19 21:00:00,sma5,1820.0,1821.75,1.5,2.5,FULL 2010..2026
4h,2010-10-26 01:00:00,2010-10-26 13:00:00,sma5,1836.0,1838.5,2.25,6.25,FULL 2010..2026
4h,2010-10-28 21:00:00,2010-10-29 05:00:00,sma5,1829.5,1832.0,2.25,6.25,FULL 2010..2026
4h,2010-11-09 09:00:00,2010-11-10 09:00:00,sma5,1868.75,1867.75,-1.25,-11.25,FULL 2010..2026
4h,2010-11-11 21:00:00,2010-11-12 05:00:00,sma5,1853.5,1862.25,8.5,37.5,FULL 2010..2026
4h,2010-11-12 13:00:00,2010-11-14 21:00:00,sma5,1849.75,1853.25,3.25,11.25,FULL 2010..2026
4h,2010-12-07 13:00:00,2010-12-08 05:00:00,sma5,1875.0,1881.25,6.0,25.0,FULL 2010..2026
4h,2010-12-14 17:00:00,2010-12-15 05:00:00,sma5,1892.5,1896.0,3.25,11.25,FULL 2010..2026
4h,2010-12-15 17:00:00,2010-12-16 09:00:00,sma5,1889.0,1896.5,7.25,31.25,FULL 2010..2026
4h,2011-01-05 01:00:00,2011-01-05 05:00:00,sma5,1915.75,1922.25,6.25,26.25,FULL 2010..2026
4h,2011-01-10 05:00:00,2011-01-10 09:00:00,sma5,1917.25,1923.75,6.25,26.25,FULL 2010..2026
4h,2011-01-19 21:00:00,2011-01-20 13:00:00,sma5,1935.5,1936.0,0.25,-3.75,FULL 2010..2026
4h,2011-02-21 09:00:00,2011-02-22 05:00:00,sma5,1988.5,1990.5,1.75,3.75,FULL 2010..2026
