Date,yr,traded,n5m,n1m,flat1m,t_first,t_last,close,adr,bull,bear,neut,n_ent,n_gate,n_fill
2023-12-12,2023,True,81,405,0.0,08:30,15:10,5308.0,33.775,68,0,13,3,3,2
2023-12-13,2023,True,81,405,0.0,08:30,15:10,5371.0,34.825,26,30,25,2,2,0
2023-12-14,2023,True,81,405,0.0,08:30,15:10,5378.0,37.425,22,21,38,2,0,0
2023-12-15,2023,True,81,405,0.0,08:30,15:10,5379.25,38.5,23,18,40,5,3,2
2023-12-18,2023,True,81,405,0.0,08:30,15:10,5397.25,36.2,56,0,25,1,0,0
2023-12-19,2023,True,81,405,0.0,08:30,15:10,5425.25,35.775,41,3,37,4,3,2
2023-12-20,2023,True,81,405,0.0,08:30,15:10,5354.5,35.55,19,32,30,2,1,0
2023-12-21,2023,False,81,405,0.0,08:30,15:10,5403.75,39.75,0,0,0,0,0,0
2023-12-22,2023,True,81,405,0.0,08:30,15:10,5408.25,41.4,17,8,56,3,0,0
2023-12-26,2023,True,81,405,0.0,08:30,15:10,5434.0,41.55,38,0,43,2,0,0
