Date,book,yr,d1,d2,d3,d4,d6,d8,d10,d12,d16,sb_atr,sb_pos,ema_ext,tod,stop_net
2024-01-22,2ES,2024,7.5,20.0,32.5,45.0,70.0,95.0,120.0,,,0.061236987164727495,0.79999999968,0.03405398798122544,13,7.5
2024-01-23,2ES,2024,-567.5,-567.5,-567.5,-567.5,,,,,,0.10876954455472468,0.937499999765625,0.08004742678578072,10,-567.5
2024-01-23,2ES,2024,-567.5,-567.5,-567.5,-567.5,-567.5,-567.5,-567.5,,,0.07477906188987084,0.5454545452561983,0.032344698327142644,11,-567.5
2024-01-24,2ES,2024,1107.5,,,,,,,,,0.08438818568213784,0.916666666361111,0.16438109541209261,13,1107.5
2024-01-24,2ES,2024,,,,,,,,,,0.09142053448663855,0.6153846151952662,0.07429825820045934,13,957.5
2024-02-01,2EL,2024,1732.5,1745.0,1757.5,1770.0,1795.0,1820.0,1845.0,1870.0,1920.0,0.09810333553956835,0.39999999989333335,0.1605897159738974,12,1732.5
2024-02-02,2EL,2024,920.0,932.5,945.0,957.5,982.5,1007.5,1032.5,1057.5,,0.10461538464,0.6470588233771626,0.32384258241802366,10,920.0
2024-02-02,2EL,2024,-630.0,-630.0,-630.0,-630.0,-630.0,-630.0,-630.0,-630.0,370.0,0.15384615387076922,0.9599999998463999,0.24525270223440693,11,-630.0
2024-02-08,2ES,2024,-267.5,-255.0,-242.5,-230.0,-205.0,-180.0,-155.0,-130.0,,0.0718562874491018,0.24999999991666666,0.06678859000742536,9,-267.5
2024-02-08,2EL,2024,107.5,120.0,132.5,145.0,170.0,195.0,220.0,245.0,295.0,0.053892215592814374,0.22222222212345677,0.03211520366894111,13,107.5
2024-02-12,2ES,2024,345.0,357.5,370.0,382.5,,,,,,0.07348438459277404,0.8333333330555556,0.19085085306742602,13,345.0
2024-02-14,2EL,2024,-667.5,-667.5,-667.5,-667.5,-667.5,-667.5,-667.5,,,0.0809716599421631,0.28571428563265305,0.44482645123840386,9,-667.5
2024-02-15,2ES,2024,-642.5,-642.5,-642.5,-642.5,-642.5,-642.5,-642.5,-642.5,-642.5,0.09632751357013848,0.687499999828125,0.07507843087113467,10,-642.5
2024-02-15,2EL,2024,432.5,445.0,457.5,470.0,495.0,520.0,,,,0.05418422639373872,0.44444444424691354,0.12446134170142585,12,432.5
2024-02-15,2EL,2024,145.0,157.5,170.0,182.5,,,,,,0.0842865743768814,0.7857142854897959,0.13350553285279773,13,145.0
2024-02-21,2ES,2024,-530.0,-530.0,-530.0,-530.0,-530.0,-530.0,-530.0,-530.0,-530.0,0.07401924503330867,0.09999999996,0.16113563440123457,11,-530.0
2024-02-26,2ES,2024,545.0,557.5,570.0,582.5,607.5,632.5,657.5,682.5,732.5,0.09108653223162005,0.9285714283061224,0.024890445145273464,13,545.0
2024-02-27,2EL,2024,-592.5,-592.5,-592.5,-592.5,-592.5,670.0,695.0,720.0,770.0,0.05913272013140605,0.555555555308642,0.04417653101596388,9,-592.5
2024-02-29,2ES,2024,-505.0,-505.0,-505.0,-505.0,-505.0,-505.0,-505.0,-505.0,,0.1150306748773006,0.7333333331377777,0.012560905253202094,9,-505.0
2024-02-29,2ES,2024,-505.0,-505.0,-505.0,-505.0,-505.0,-505.0,-505.0,-505.0,-505.0,0.09202453990797546,0.24999999991666666,0.06831111322954583,11,-505.0
2024-03-01,2EL,2024,270.0,282.5,295.0,307.5,332.5,357.5,,,,0.11985018729588015,0.87499999978125,0.2210869595458254,11,270.0
2024-03-04,2EL,2024,-392.5,-380.0,-367.5,-355.0,-330.0,-305.0,-280.0,-255.0,-205.0,0.08088235297058824,0.9090909087603305,0.030194264499828826,10,-392.5
2024-03-04,2EL,2024,-530.0,-530.0,-530.0,-530.0,-530.0,-492.5,-467.5,-442.5,-392.5,0.03676470591176471,0.19999999984,0.08283478699625929,12,-530.0
2024-03-06,2ES,2024,-580.0,-580.0,-580.0,-580.0,-580.0,-580.0,-580.0,-580.0,-580.0,0.10659560295802799,0.687499999828125,0.18966133281061973,9,-580.0
2024-03-06,2ES,2024,-255.0,-242.5,-230.0,-217.5,-192.5,-167.5,-142.5,-117.5,-67.5,0.2731512325383078,0.31707317070077334,0.34085627000333324,13,-255.0
2024-03-06,2ES,2024,-305.0,-292.5,-280.0,-267.5,-242.5,-217.5,-192.5,-167.5,-117.5,0.17988007997335112,0.4074074073470508,0.2323778254103939,13,-305.0
2024-03-07,2EL,2024,-92.5,-80.0,-67.5,-55.0,-30.0,-5.0,20.0,45.0,,0.14084507044936284,0.7142857141496598,0.06314468137434215,11,-92.5
2024-03-07,2EL,2024,-580.0,-580.0,-580.0,-580.0,-580.0,-380.0,-355.0,-330.0,-280.0,0.053655264949698196,0.9999999995,0.02954562624414896,13,-580.0
2024-03-11,2ES,2024,-605.0,-605.0,-605.0,-605.0,,,,,,0.10766307792273591,0.41176470578546714,0.03434964746843005,10,-605.0
2024-03-12,2EL,2024,-617.5,-617.5,-617.5,-617.5,-617.5,-617.5,-617.5,-617.5,-617.5,0.20676691731829575,0.7575757574839302,0.4596271986855456,10,-617.5
2024-03-12,2ES,2024,-617.5,-617.5,-617.5,-617.5,-617.5,-617.5,-617.5,-617.5,-617.5,0.23182957395989975,0.6756756756026296,0.28272532043509974,12,-617.5
2024-03-19,2EL,2024,1220.0,1232.5,1245.0,1257.5,1282.5,1307.5,,,,0.07760532152993348,0.8571428568979592,0.1262168503654658,11,1220.0
2024-03-20,2EL,2024,2432.5,2445.0,2457.5,2470.0,2495.0,2520.0,2545.0,2570.0,2620.0,0.03959276020361991,0.4285714283265306,0.09007558844231059,10,2432.5
2024-03-21,2EL,2024,-717.5,-717.5,-717.5,-717.5,-717.5,-717.5,-717.5,-717.5,-717.5,0.11217948720085472,0.8095238093696145,0.42601426715666296,9,-717.5
2024-03-21,2ES,2024,332.5,345.0,357.5,370.0,395.0,420.0,445.0,470.0,,0.05341880344017094,0.4999999998,0.06952191347177838,12,332.5
2024-03-22,2ES,2024,207.5,220.0,232.5,245.0,270.0,295.0,320.0,345.0,,0.04961411248070562,0.9999999995555555,0.04356828189024897,10,207.5
2024-03-22,2EL,2024,-605.0,-592.5,-580.0,,,,,,,0.04410143331863286,0.3749999998125,0.004905291152099861,13,-605.0
2024-03-26,2ES,2024,757.5,770.0,782.5,795.0,820.0,845.0,,,,0.039551746895187874,0.49999999966666664,0.01114983843764983,13,757.5
2024-04-01,2ES,2024,-42.5,-30.0,-17.5,-5.0,20.0,45.0,70.0,95.0,,0.0925925926234568,0.3333333332222222,0.3207762397778986,10,-42.5
2024-04-01,2ES,2024,-505.0,-505.0,-505.0,-505.0,-505.0,-505.0,-505.0,-505.0,-167.5,0.13117283953703704,0.058823529397923874,0.26752045593265855,10,-505.0
2024-04-16,2ES,2024,-967.5,-967.5,-967.5,-967.5,-967.5,-967.5,-967.5,-967.5,-967.5,0.11010617382618954,0.32142857138265307,0.11648670518803945,13,-967.5
2024-04-18,2ES,2024,1357.5,1370.0,1382.5,1395.0,1420.0,1445.0,1470.0,1495.0,,0.07235890015918958,0.34999999992999997,0.06220970916715968,11,1357.5
2024-04-18,2ES,2024,-17.5,-5.0,7.5,20.0,45.0,70.0,95.0,120.0,170.0,0.07235890015918958,0.4999999999,0.16379849956623738,12,-17.5
2024-04-22,2EL,2024,-967.5,-967.5,-967.5,-967.5,-967.5,-967.5,-967.5,-967.5,-967.5,0.09062253744680851,0.782608695516068,0.31472874503492226,13,-967.5
2024-04-24,2ES,2024,-1017.5,-1017.5,-1017.5,-1017.5,-1017.5,-1017.5,-1017.5,-1017.5,-1017.5,0.11282437007897707,0.2666666666311111,0.15857196649443708,11,-1017.5
2024-04-26,2EL,2024,-242.5,-230.0,-217.5,-205.0,-180.0,-155.0,-130.0,-105.0,-55.0,0.06430868168631655,0.2777777777160494,0.18296633361025672,9,-242.5
2024-04-30,2ES,2024,3570.0,3582.5,3595.0,3607.5,3632.5,3657.5,3682.5,,,0.07209499577608142,0.6470588233771626,0.03934432210297541,9,3570.0
2024-04-30,2ES,2024,2082.5,2095.0,2107.5,2120.0,2145.0,2170.0,2195.0,2220.0,2270.0,0.10178117050042408,0.29166666661805557,0.20673880686782922,11,2082.5
2024-05-01,2ES,2024,-967.5,-967.5,-967.5,-967.5,-967.5,-967.5,-967.5,-967.5,-967.5,0.06329113925632911,0.37499999990625,0.2542946033534181,9,-967.5
2024-05-01,2ES,2024,-967.5,-967.5,-967.5,-967.5,-967.5,-967.5,,,,0.06329113925632911,0.2499999999375,0.025197665562242795,11,-967.5
2024-05-06,2EL,2024,807.5,820.0,832.5,,,,,,,0.04796163071143086,0.9999999996666666,0.04439731777240172,12,807.5
2024-05-06,2EL,2024,357.5,370.0,382.5,395.0,420.0,,,,,0.03197442047961631,0.8749999995625,0.06851199324359664,13,357.5
2024-05-07,2EL,2024,-292.5,-280.0,-267.5,-255.0,,,,,,0.04672897197960918,0.3636363635041322,0.06144882379199352,10,-292.5
2024-05-09,2EL,2024,582.5,595.0,607.5,620.0,645.0,670.0,695.0,720.0,770.0,0.05055147060661765,0.1818181817520661,0.12852872209116548,10,582.5
2024-05-10,2ES,2024,-230.0,-217.5,-205.0,-192.5,-167.5,,,,,0.07368421054736843,0.5714285712653061,0.08528268043645719,10,-230.0
2024-05-10,2ES,2024,-230.0,-217.5,-205.0,-192.5,-167.5,-142.5,-117.5,-92.5,-42.5,0.04736842107368421,0.8888888884938271,0.02402738725540985,11,-230.0
2024-05-13,2ES,2024,295.0,307.5,320.0,,,,,,,0.02154011849219171,0.7499999992499999,0.008697242834914966,11,295.0
2024-05-13,2ES,2024,-80.0,-67.5,-55.0,-42.5,-17.5,7.5,32.5,57.5,107.5,0.0484652665805062,0.22222222212345677,0.062100212416508586,13,-80.0
2024-05-15,2EL,2024,132.5,145.0,157.5,170.0,195.0,220.0,245.0,270.0,320.0,0.04941321806053119,0.749999999625,0.13654397592442716,12,132.5
2024-05-16,2ES,2024,982.5,995.0,1007.5,1020.0,1045.0,1070.0,1095.0,1120.0,,0.053944706702629804,0.6249999996875,0.08212558749442109,11,982.5
2024-05-21,2EL,2024,445.0,457.5,470.0,482.5,507.5,532.5,557.5,,,0.048076923108974365,0.9999999993333333,0.066034972416487,10,445.0
2024-05-24,2EL,2024,-580.0,-580.0,-580.0,-580.0,20.0,45.0,,,,0.13431833447951644,0.9499999998099999,0.12254841713246274,10,-580.0
2024-05-28,2ES,2024,-555.0,-555.0,-555.0,-555.0,,,,,,0.09675190051140291,0.7142857140816327,0.12061309210202696,13,-555.0
2024-05-30,2EL,2024,-517.5,-517.5,-517.5,-517.5,-517.5,-517.5,,,,0.15789473687218045,0.9999999998095238,0.11325829509896584,11,-517.5
2024-05-30,2ES,2024,1120.0,1132.5,1145.0,,,,,,,0.10526315792481203,0.7142857140816327,0.111293147598381,13,1120.0
2024-05-31,2ES,2024,-530.0,-530.0,-530.0,-530.0,-530.0,-530.0,-530.0,-530.0,-530.0,0.1105379513927782,0.59999999984,0.15461960590104934,11,-530.0
2024-05-31,2EL,2024,3307.5,3320.0,3332.5,3345.0,3370.0,3395.0,3420.0,3445.0,,0.09579955787767135,0.7692307689940828,0.15361895543966897,13,3307.5
2024-06-04,2ES,2024,-705.0,-705.0,-705.0,-705.0,-705.0,-705.0,-705.0,-705.0,-705.0,0.07069059273518216,0.3076923075976331,0.13454049982111316,10,-705.0
2024-06-04,2EL,2024,1170.0,1182.5,1195.0,1207.5,1232.5,1257.5,1282.5,1307.5,,0.09244154433931484,0.8235294115709343,0.06880261385960852,11,1170.0
2024-06-04,2EL,2024,745.0,757.5,770.0,782.5,807.5,832.5,857.5,882.5,,0.07069059273518216,0.6153846151952662,0.1222135770476578,12,745.0
2024-06-05,2EL,2024,1120.0,1132.5,,,,,,,,0.052356020963350784,0.6999999997199999,0.0941987615983992,11,1120.0
2024-06-05,2EL,2024,757.5,770.0,782.5,795.0,820.0,845.0,870.0,895.0,945.0,0.05759162305759163,0.8181818178842974,0.16391092804194649,11,757.5
2024-06-11,2EL,2024,307.5,320.0,332.5,345.0,370.0,395.0,420.0,445.0,495.0,0.1007423117921527,0.6842105261717452,0.21695450326760954,13,307.5
2024-06-13,2ES,2024,-780.0,-780.0,-780.0,-780.0,-780.0,-780.0,-780.0,-780.0,-780.0,0.12321340563824544,0.7199999998848,0.16639271916618145,9,-780.0
2024-06-24,2ES,2024,532.5,545.0,557.5,570.0,595.0,,,,,0.1498637602452316,0.8636363634793388,0.21950573993030795,13,532.5
2024-06-24,2ES,2024,-567.5,-567.5,-567.5,382.5,407.5,432.5,457.5,482.5,532.5,0.08174386923705722,0.9999999996666666,0.18788534441284963,13,-567.5
2024-06-25,2EL,2024,132.5,145.0,157.5,170.0,,,,,,0.06570302236530881,0.29999999988,0.07306010168437074,13,132.5
2024-06-28,2EL,2024,-530.0,-530.0,-530.0,-530.0,-530.0,-530.0,-530.0,-530.0,-530.0,0.184365781740413,0.7599999998784,0.329065775424899,9,-530.0
2024-07-01,2ES,2024,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,0.1696020874363992,0.9615384613905326,0.35533729424188004,9,-592.5
2024-07-01,2ES,2024,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,-592.5,0.0782778865231572,0.24999999991666666,0.007203235548237245,10,-592.5
2024-07-03,2EL,2024,682.5,695.0,707.5,720.0,745.0,770.0,795.0,820.0,870.0,0.1437908496993464,0.7727272725867769,0.25603426102765403,9,682.5
2024-07-03,2EL,2024,595.0,607.5,,,,,,,,0.0392156863006536,0.3333333331111111,0.0903033084923069,10,595.0
2024-07-05,2EL,2024,95.0,107.5,120.0,132.5,157.5,182.5,,,,0.09536784743869209,0.9999999997142857,0.05735072783003939,13,95.0
2024-07-08,2ES,2024,-42.5,-30.0,-17.5,-5.0,20.0,45.0,70.0,,,0.05252790547603414,0.249999999875,0.021219094488393882,10,-42.5
2024-07-08,2ES,2024,-205.0,-192.5,-180.0,-167.5,-142.5,,,,,0.07222587001969796,0.5454545452561983,0.08141189615519615,10,-205.0
2024-07-08,2ES,2024,-317.5,-305.0,-292.5,-280.0,-255.0,-230.0,-205.0,-180.0,,0.0393959291135916,0.6666666662222221,0.027473433768537302,12,-317.5
2024-07-10,2EL,2024,807.5,820.0,832.5,845.0,870.0,895.0,920.0,,,0.1016702977777778,0.7857142854897959,0.17683253029822804,12,807.5
2024-07-10,2EL,2024,632.5,645.0,657.5,670.0,695.0,720.0,745.0,770.0,,0.07988380540305012,0.8181818178842974,0.1409915365977382,13,632.5
2024-07-15,2ES,2024,-605.0,-605.0,-605.0,-605.0,-605.0,-605.0,-605.0,-605.0,-605.0,0.1586294416497462,0.6399999998976,0.2573804108706192,12,-605.0
2024-07-16,2ES,2024,-630.0,-630.0,-630.0,-630.0,-630.0,-630.0,-630.0,-630.0,-630.0,0.15179113542197936,0.47999999992319997,0.11770741506608767,11,-630.0
2024-07-19,2ES,2024,1170.0,1182.5,1195.0,1207.5,1232.5,1257.5,1282.5,1307.5,1357.5,0.09932043912179822,0.9473684208531856,0.01598967439062349,11,1170.0
2024-07-19,2ES,2024,-730.0,-730.0,-730.0,-730.0,307.5,332.5,357.5,382.5,432.5,0.12023000524830109,0.8695652172400756,0.030910333369845965,13,-730.0
2024-07-25,2EL,2024,,,,,,,,,,0.21138912857635891,0.5918367346455643,0.2816619394800221,11,-892.5
2024-07-25,2EL,2024,-892.5,-892.5,-892.5,-892.5,-892.5,-892.5,-892.5,-892.5,-892.5,0.0690250215875755,0.7499999998125,0.3449399734458489,11,-892.5
2024-07-25,2ES,2024,1945.0,1957.5,1970.0,1982.5,2007.5,2032.5,2057.5,2082.5,,0.1596203623986195,0.6216216215544192,0.24829403479973963,13,1945.0
2024-07-30,2ES,2024,2982.5,2995.0,3007.5,3020.0,3045.0,3070.0,3095.0,3120.0,,0.16708437762740183,0.649999999935,0.12026777343544154,9,2982.5
2024-08-01,2ES,2024,2082.5,2095.0,2107.5,,,,,,,0.12486228426000734,0.8529411763702422,0.1479401721381707,11,2082.5
2024-08-20,2ES,2024,-430.0,-417.5,-405.0,-392.5,-367.5,-342.5,-317.5,-292.5,-242.5,0.041753653458594296,0.9999999996666666,0.08653206250067697,10,-430.0
2024-08-21,2ES,2024,-967.5,-417.5,-405.0,-392.5,-367.5,-342.5,-317.5,-292.5,,0.06700827750886874,0.5294117645813149,0.020076574677269626,10,-967.5
2024-08-22,2ES,2024,2107.5,2120.0,2132.5,2145.0,2170.0,2195.0,2220.0,2245.0,2295.0,0.12059369204081632,0.4999999999230769,0.10172960435821468,9,2107.5
2024-08-26,2ES,2024,395.0,407.5,420.0,432.5,457.5,,,,,0.06734006735930737,0.49999999985714283,0.11887013310098811,10,395.0
2024-08-26,2ES,2024,-792.5,-792.5,-792.5,-792.5,-392.5,-367.5,-342.5,-317.5,-267.5,0.10582010583934584,0.8636363634793388,0.22443194862433585,13,-792.5
2024-08-27,2EL,2024,-792.5,-792.5,-792.5,-792.5,107.5,132.5,157.5,182.5,232.5,0.0865384615576923,0.6666666665185185,0.18299599943081654,9,-792.5
2024-08-28,2ES,2024,-767.5,-767.5,-767.5,-767.5,-767.5,-767.5,-767.5,-767.5,-767.5,0.07526342199698946,0.7999999997866667,0.23253769120450157,13,-767.5
2024-08-29,2EL,2024,-792.5,-792.5,-792.5,-792.5,-792.5,-792.5,-792.5,-792.5,-792.5,0.06295399517675546,0.6153846151952662,0.17174649101040879,11,-792.5
2024-08-30,2ES,2024,-817.5,-817.5,-817.5,-817.5,-817.5,-817.5,-817.5,-817.5,-817.5,0.1164958061696179,0.4399999999296,0.18727274783221487,11,-817.5
2024-09-06,2ES,2024,220.0,232.5,245.0,257.5,282.5,307.5,332.5,357.5,407.5,0.10079798405711886,0.749999999875,0.3002955204766176,11,220.0
2024-09-11,2EL,2024,1970.0,1982.5,1995.0,,,,,,,0.10673536990798675,0.41379310339120096,0.22612328169612073,13,1970.0
2024-09-17,2ES,2024,-130.0,-117.5,-105.0,,,,,,,0.0962815405179283,0.6551724137027348,0.19440974793909108,11,-130.0
2024-09-17,2ES,2024,-355.0,-342.5,-330.0,-317.5,-292.5,-267.5,-242.5,-217.5,-167.5,0.06308100930942895,0.7894736840443213,0.06262805277064656,12,-355.0
2024-09-18,2EL,2024,-1067.5,-1067.5,-1067.5,-1067.5,-1067.5,-1067.5,-1067.5,-1067.5,-1067.5,0.08226037197424892,0.2173913043100189,0.0771514838134903,12,-1067.5
2024-09-23,2ES,2024,-480.0,-467.5,-455.0,-442.5,-417.5,-392.5,-367.5,-342.5,,0.04359889022592152,0.9090909087603305,0.10220191675097164,11,-480.0
2024-09-24,2EL,2024,120.0,132.5,145.0,157.5,182.5,207.5,232.5,257.5,307.5,0.04554865426086957,0.27272727262809915,0.05012953964944911,12,120.0
2024-09-25,2ES,2024,182.5,195.0,207.5,220.0,245.0,270.0,295.0,320.0,,0.04269854826643894,0.9999999996,0.04879293213648697,10,182.5
2024-09-25,2ES,2024,20.0,32.5,45.0,,,,,,,0.025619128966695135,0.6666666662222221,0.04400496239366687,11,20.0
2024-09-25,2ES,2024,-417.5,-405.0,-392.5,-380.0,-355.0,-330.0,-305.0,-280.0,-230.0,0.038428693441502994,0.7777777774320987,0.0994397020703048,12,-417.5
2024-09-27,2ES,2024,457.5,470.0,482.5,495.0,520.0,545.0,570.0,595.0,645.0,0.05079006774266366,0.6666666663703703,0.10114017269434845,11,457.5
2024-10-02,2EL,2024,882.5,895.0,907.5,920.0,945.0,970.0,995.0,,,0.11639676115384616,0.2173913043100189,0.1303473233707771,9,882.5
2024-10-02,2EL,2024,-755.0,-755.0,-755.0,-755.0,-755.0,145.0,170.0,195.0,245.0,0.21255060730769232,0.8333333332539683,0.16078537986515348,10,-755.0
2024-10-02,2EL,2024,-755.0,-755.0,-755.0,-755.0,-755.0,-755.0,-755.0,-755.0,-755.0,0.08603238868421054,0.7647058821730104,0.18579662052875778,10,-755.0
2024-10-02,2EL,2024,-755.0,-755.0,-755.0,-755.0,-755.0,-755.0,-755.0,-755.0,-755.0,0.14676113362348178,0.9655172412461356,0.06114570447920532,11,-755.0
2024-10-03,2EL,2024,-705.0,-705.0,-705.0,-705.0,-705.0,-705.0,-705.0,-705.0,-705.0,0.07579859233351381,0.7857142854897959,0.16450185357877042,11,-705.0
2024-10-07,2ES,2024,,,,,,,,,,0.06376195538788523,0.916666666361111,0.14706329429004272,13,732.5
2024-10-08,2EL,2024,657.5,670.0,682.5,695.0,720.0,745.0,770.0,,,0.08973080759720838,0.7222222220617284,0.1491780833178274,10,657.5
2024-10-09,2EL,2024,1057.5,1070.0,1082.5,,,,,,,0.05940594061386139,0.9999999996666666,0.14360465970702813,9,1057.5
2024-10-09,2EL,2024,32.5,45.0,57.5,70.0,95.0,120.0,145.0,170.0,220.0,0.10396039605940595,0.04761904760997732,0.12985246268366574,11,32.5
2024-10-11,2EL,2024,-92.5,-80.0,-67.5,-55.0,-30.0,-5.0,20.0,,,0.10789602748406081,0.4999999999090909,0.18185012965662675,9,-92.5
2024-10-15,2ES,2024,1207.5,1220.0,1232.5,1245.0,1270.0,1295.0,1320.0,1345.0,1395.0,0.08555611476597887,0.8235294115709343,0.24423955162976949,10,1207.5
2024-10-15,2ES,2024,1182.5,1195.0,1207.5,1220.0,1245.0,1270.0,1295.0,1320.0,1370.0,0.08555611476597887,0.6470588233771626,0.0885615226084794,11,1182.5
2024-10-18,2EL,2024,,,,,,,,,,0.04241781550371156,0.1249999999375,0.028002349861270485,11,345.0
2024-10-18,2EL,2024,-117.5,-105.0,-92.5,-80.0,-55.0,-30.0,-5.0,20.0,70.0,0.07423117711558855,0.9999999997142857,0.07061803698618929,12,-117.5
2024-10-22,2EL,2024,807.5,820.0,,,,,,,,0.11514104780656305,0.89999999982,0.050544648032726805,9,807.5
2024-10-25,2ES,2024,1620.0,1632.5,1645.0,1657.5,1682.5,1707.5,1732.5,1757.5,1807.5,0.0819224467722556,0.7333333331377777,0.11695692916637726,11,1620.0
2024-10-29,2EL,2024,720.0,732.5,745.0,757.5,782.5,807.5,832.5,857.5,907.5,0.12107870117776556,0.7727272725867769,0.14542414862616265,9,720.0
2024-10-29,2EL,2024,345.0,357.5,370.0,382.5,407.5,432.5,457.5,482.5,532.5,0.0770500825756742,0.8571428568979592,0.05972940429715359,12,345.0
2024-10-30,2ES,2024,1120.0,1132.5,1145.0,1157.5,1182.5,1207.5,1232.5,,,0.06872852235967927,0.916666666361111,0.021283112513387322,13,1120.0
2024-11-04,2EL,2024,-767.5,-767.5,-767.5,-767.5,-767.5,-767.5,-767.5,-767.5,-767.5,0.17561465129954842,0.9999999998857143,0.1025280398044408,9,-767.5
2024-11-04,2EL,2024,-767.5,-767.5,-767.5,-767.5,-767.5,-767.5,-767.5,-767.5,-767.5,0.05519317613647767,0.9090909087603305,0.0997387114842396,13,-767.5
2024-11-07,2EL,2024,607.5,620.0,632.5,645.0,,,,,,0.052480916049618326,0.45454545438016525,0.12480712693541969,10,607.5
2024-11-08,2EL,2024,-805.0,-467.5,-455.0,-442.5,-417.5,-392.5,,,,0.04755111747028055,0.4999999998,0.13003928420464078,13,-805.0
2024-11-12,2ES,2024,295.0,307.5,320.0,332.5,357.5,382.5,407.5,432.5,482.5,0.06913580248888888,0.8571428568979592,0.1014538038397685,9,295.0
2024-11-13,2EL,2024,-780.0,-780.0,-780.0,-780.0,-780.0,-780.0,-780.0,-780.0,-780.0,0.10789602748406081,0.13636363633884296,0.15755811089643387,11,-780.0
2024-11-13,2EL,2024,-780.0,-780.0,-780.0,-780.0,-780.0,-780.0,-780.0,,,0.03923491909759686,0.749999999625,0.06538986441732225,12,-780.0
2024-11-14,2EL,2024,-780.0,-780.0,-780.0,-780.0,-780.0,-780.0,-780.0,-780.0,-780.0,0.08386778492353232,0.8823529409688581,0.05209540310519888,10,-780.0
2024-11-21,2EL,2024,-467.5,-455.0,-442.5,-430.0,-405.0,-380.0,-355.0,-330.0,-280.0,0.115927419375,0.9565217389640832,0.15625278101496068,12,-467.5
2024-11-22,2ES,2024,-817.5,-817.5,-817.5,-817.5,-817.5,-817.5,-817.5,-817.5,-817.5,0.1397298556311132,0.16666666664444443,0.1085495540526915,10,-817.5
2024-11-26,2ES,2024,-855.0,-855.0,-855.0,-855.0,-855.0,-855.0,-855.0,-855.0,-855.0,0.1165919282690583,0.8846153844792899,0.0033787636353173334,9,-855.0
2024-12-03,2EL,2024,307.5,320.0,332.5,345.0,370.0,395.0,420.0,445.0,495.0,0.03990877995438997,0.8571428566530612,0.08677007925799114,12,307.5
2024-12-09,2EL,2024,-455.0,-455.0,-455.0,-455.0,-455.0,-455.0,-455.0,-455.0,-455.0,0.08613264430663221,0.89999999964,0.05655564935997744,11,-455.0
2024-12-10,2EL,2024,-417.5,-417.5,-417.5,-417.5,-417.5,-417.5,-417.5,-417.5,,0.12014787434380776,0.538461538295858,0.19312107771811884,9,-417.5
2024-12-10,2ES,2024,520.0,532.5,545.0,557.5,582.5,607.5,632.5,657.5,707.5,0.10166358598890943,0.1818181817520661,0.11015177768862075,11,520.0
2024-12-11,2EL,2024,20.0,32.5,45.0,57.5,82.5,107.5,132.5,157.5,207.5,0.12808783169258922,0.7142857140816327,0.4036979212998526,9,20.0
2024-12-11,2EL,2024,-430.0,-430.0,-430.0,-430.0,,,,,,0.07319304669716377,0.49999999975,0.17462662109056273,11,-430.0
2024-12-16,2EL,2024,-455.0,-280.0,-267.5,-255.0,-230.0,-205.0,-180.0,-155.0,-105.0,0.059726962491467576,0.4285714283265306,0.2602296588339746,10,-455.0
2024-12-17,2EL,2024,-467.5,-467.5,-467.5,-467.5,,,,,,0.14096185741293532,0.8235294115709343,0.07630119612944837,10,-467.5
2024-12-17,2EL,2024,-467.5,-467.5,-467.5,-467.5,-467.5,-467.5,-467.5,-467.5,,0.0912106136318408,0.1818181817520661,0.012272457846226416,11,-467.5
2024-12-18,2ES,2024,10407.5,10420.0,10432.5,10445.0,10470.0,10495.0,10520.0,10545.0,10595.0,0.10664479084495487,0.4615384613964497,0.031277762874667714,11,10407.5
2024-12-31,2ES,2024,295.0,307.5,320.0,332.5,357.5,382.5,407.5,432.5,,0.09160756502364067,0.8387096773111342,0.10489163129975425,10,295.0
2024-12-31,2ES,2024,95.0,,,,,,,,,0.06796690308510639,0.2608695651720227,0.10809032473055039,11,95.0
2025-01-03,2ES,2025,-1467.5,-1467.5,-1467.5,-1467.5,-1467.5,-1467.5,-1467.5,-1467.5,-1467.5,0.08006198348140496,0.5161290321914672,0.09754576690233276,9,-1467.5
2025-01-03,2ES,2025,-567.5,-555.0,-542.5,-530.0,-505.0,-480.0,-455.0,-430.0,-380.0,0.03615702480371901,0.2142857142244898,0.028369029710392703,12,-567.5
2025-01-14,2ES,2025,-1155.0,-1155.0,-1155.0,-1155.0,-1155.0,-1155.0,-1155.0,-1155.0,-1155.0,0.15206611571570247,0.9999999999130434,0.14248681820088166,10,-1155.0
2025-01-14,2EL,2025,-1155.0,-1155.0,-1155.0,-1155.0,-1155.0,-1155.0,-1155.0,-1155.0,-1155.0,0.06611570249256199,0.74999999985,0.17287193671280657,13,-1155.0
2025-01-21,2EL,2025,157.5,170.0,182.5,195.0,220.0,245.0,270.0,295.0,345.0,0.036885245918032786,0.33333333318518515,0.11688661842643222,12,157.5
2025-01-24,2ES,2025,332.5,345.0,357.5,370.0,395.0,420.0,445.0,,,0.11055276383919597,0.9545454543719009,0.1556464908008002,12,332.5
2025-01-24,2ES,2025,,,,,,,,,,0.06532663318592966,0.23076923069822486,0.047752524251546816,13,20.0
