session_date,eod_date,source,hvl,cr,ps
2018-10-09,2018-10-08,spx_approx,2900.0,2950.0,2850.0
2018-10-10,2018-10-09,spx_approx,2900.0,2950.0,2850.0
2018-10-11,2018-10-10,spx_approx,2900.0,3000.0,2800.0
2018-10-12,2018-10-11,spx_approx,2890.0,2950.0,2700.0
2018-10-15,2018-10-12,spx_approx,2880.0,2950.0,2750.0
2018-10-16,2018-10-15,spx_approx,2870.0,2950.0,2750.0
2018-10-17,2018-10-16,spx_approx,2870.0,2950.0,2800.0
2018-10-18,2018-10-17,spx_approx,2870.0,2950.0,2750.0
2018-10-19,2018-10-18,spx_approx,2855.0,2950.0,2750.0
2018-10-22,2018-10-19,spx_approx,2850.0,2950.0,2750.0
2018-10-23,2018-10-22,spx_approx,2840.0,2950.0,2750.0
2018-10-24,2018-10-23,spx_approx,2830.0,2900.0,2700.0
2018-10-25,2018-10-24,spx_approx,2820.0,2900.0,2600.0
2018-10-26,2018-10-25,spx_approx,2810.0,2900.0,2700.0
2018-10-29,2018-10-26,spx_approx,2795.0,2850.0,2600.0
2018-10-30,2018-10-29,spx_approx,2795.0,2900.0,2600.0
2018-10-31,2018-10-30,spx_approx,2795.0,2850.0,2600.0
2018-11-01,2018-10-31,spx_approx,2785.0,2850.0,2650.0
2018-11-02,2018-11-01,spx_approx,2770.0,2850.0,2650.0
2018-11-05,2018-11-02,spx_approx,2775.0,2850.0,2650.0
2018-11-06,2018-11-05,spx_approx,2770.0,2825.0,2650.0
2018-11-07,2018-11-06,spx_approx,2765.0,2850.0,2700.0
2018-11-08,2018-11-07,spx_approx,2760.0,2850.0,2700.0
2018-11-09,2018-11-08,spx_approx,2765.0,2850.0,2700.0
2018-11-12,2018-11-09,spx_approx,2775.0,2850.0,2700.0
2018-11-13,2018-11-12,spx_approx,2775.0,2850.0,2700.0
2018-11-14,2018-11-13,spx_approx,2775.0,2850.0,2700.0
2018-11-15,2018-11-14,spx_approx,2775.0,2850.0,2700.0
2018-11-16,2018-11-15,spx_approx,2775.0,2850.0,2700.0
2018-11-19,2018-11-16,spx_approx,2745.0,2850.0,2700.0
2018-11-20,2018-11-19,spx_approx,2755.0,2850.0,2600.0
2018-11-21,2018-11-20,spx_approx,2760.0,2850.0,2600.0
2018-11-23,2018-11-21,spx_approx,2750.0,2825.0,2600.0
2018-11-26,2018-11-23,spx_approx,2750.0,2825.0,2600.0
2018-11-27,2018-11-26,spx_approx,2725.0,2750.0,2600.0
2018-11-28,2018-11-27,spx_approx,2725.0,2750.0,2600.0
2018-11-29,2018-11-28,spx_approx,2725.0,2800.0,2600.0
2018-11-30,2018-11-29,spx_approx,2720.0,2750.0,2650.0
2018-12-03,2018-11-30,spx_approx,2725.0,2800.0,2650.0
2018-12-04,2018-12-03,spx_approx,2725.0,2800.0,2650.0
2018-12-06,2018-12-04,spx_approx,2760.0,2800.0,2650.0
2018-12-07,2018-12-06,spx_approx,2745.0,2800.0,2650.0
2018-12-10,2018-12-07,spx_approx,2740.0,2800.0,2600.0
2018-12-11,2018-12-10,spx_approx,100.0,100.0,2100.0
2018-12-12,2018-12-11,spx_approx,2725.0,2800.0,2600.0
2018-12-13,2018-12-12,spx_approx,2720.0,2800.0,2600.0
2018-12-14,2018-12-13,spx_approx,2705.0,2800.0,2600.0
2018-12-17,2018-12-14,spx_approx,2725.0,2800.0,2600.0
2018-12-18,2018-12-17,spx_approx,2720.0,2850.0,2500.0
2018-12-19,2018-12-18,spx_approx,2710.0,2800.0,2500.0
2018-12-20,2018-12-19,spx_approx,2700.0,2850.0,2500.0
2018-12-21,2018-12-20,spx_approx,2695.0,2850.0,2500.0
2018-12-24,2018-12-21,spx_approx,2700.0,2850.0,2400.0
2018-12-26,2018-12-24,spx_approx,2700.0,2850.0,2400.0
2018-12-27,2018-12-26,spx_approx,2700.0,2515.0,2400.0
2018-12-28,2018-12-27,spx_approx,2525.0,2515.0,2400.0
2018-12-31,2018-12-28,spx_approx,2705.0,2515.0,2400.0
2019-01-02,2018-12-31,spx_approx,2505.0,2525.0,2400.0
2019-01-03,2019-01-02,spx_approx,2525.0,2525.0,2400.0
2019-01-04,2019-01-03,spx_approx,2525.0,2525.0,2400.0
2019-01-07,2019-01-04,spx_approx,2505.0,2525.0,2400.0
2019-01-08,2019-01-07,spx_approx,2520.0,2625.0,2400.0
2019-01-09,2019-01-08,spx_approx,2525.0,2625.0,2585.0
2019-01-10,2019-01-09,spx_approx,2525.0,2625.0,2400.0
2019-01-11,2019-01-10,spx_approx,2560.0,2625.0,2400.0
2019-01-14,2019-01-11,spx_approx,2560.0,2605.0,2500.0
2019-01-15,2019-01-14,spx_approx,2575.0,2625.0,2500.0
2019-01-16,2019-01-15,spx_approx,2575.0,2605.0,2500.0
2019-01-17,2019-01-16,spx_approx,2575.0,2625.0,2450.0
2019-01-18,2019-01-17,spx_approx,2585.0,2650.0,2450.0
2019-01-22,2019-01-18,spx_approx,2600.0,2650.0,2450.0
2019-01-23,2019-01-22,spx_approx,2600.0,2650.0,2500.0
2019-01-24,2019-01-23,spx_approx,2605.0,2650.0,2500.0
2019-01-25,2019-01-24,spx_approx,2610.0,2650.0,2600.0
2019-01-28,2019-01-25,spx_approx,2605.0,2650.0,2500.0
2019-01-29,2019-01-28,spx_approx,2610.0,2700.0,2500.0
2019-01-30,2019-01-29,spx_approx,2620.0,2700.0,2600.0
2019-01-31,2019-01-30,spx_approx,2610.0,2700.0,2600.0
2019-02-01,2019-01-31,spx_approx,2620.0,2700.0,2500.0
2019-02-04,2019-02-01,spx_approx,2620.0,2700.0,2500.0
2019-02-05,2019-02-04,spx_approx,2620.0,2750.0,2600.0
2019-02-06,2019-02-05,spx_approx,2620.0,2750.0,2500.0
2019-02-07,2019-02-06,spx_approx,2620.0,2750.0,2600.0
2019-02-08,2019-02-07,spx_approx,2625.0,2750.0,2600.0
2019-02-11,2019-02-08,spx_approx,2645.0,2715.0,2600.0
2019-02-12,2019-02-11,spx_approx,2645.0,2725.0,2600.0
2019-02-13,2019-02-12,spx_approx,2645.0,2750.0,2600.0
2019-02-14,2019-02-13,spx_approx,2645.0,2800.0,2600.0
2019-02-15,2019-02-14,spx_approx,2650.0,2800.0,2600.0
2019-02-19,2019-02-15,spx_approx,2670.0,2800.0,2600.0
2019-02-20,2019-02-19,spx_approx,2675.0,2800.0,2600.0
2019-02-21,2019-02-20,spx_approx,2690.0,2800.0,2600.0
2019-02-22,2019-02-21,spx_approx,2690.0,2800.0,2600.0
2019-02-25,2019-02-22,spx_approx,2695.0,2800.0,2650.0
2019-02-26,2019-02-25,spx_approx,2695.0,2800.0,2650.0
2019-02-27,2019-02-26,spx_approx,2700.0,2800.0,2650.0
2019-02-28,2019-02-27,spx_approx,2700.0,2800.0,2650.0
2019-03-01,2019-02-28,spx_approx,2715.0,2800.0,2650.0
2019-03-04,2019-03-01,spx_approx,2715.0,2800.0,2650.0
2019-03-05,2019-03-04,spx_approx,2725.0,2800.0,2650.0
2019-03-06,2019-03-05,spx_approx,2750.0,2800.0,2650.0
2019-03-07,2019-03-06,spx_approx,2760.0,2800.0,2650.0
2019-03-08,2019-03-07,spx_approx,2770.0,2800.0,2650.0
2019-03-11,2019-03-08,spx_approx,2760.0,2800.0,2650.0
2019-03-12,2019-03-11,spx_approx,2745.0,2800.0,2650.0
2019-03-13,2019-03-12,spx_approx,2750.0,2850.0,2650.0
2019-03-14,2019-03-13,spx_approx,2750.0,2850.0,2650.0
2019-03-15,2019-03-14,spx_approx,2755.0,2825.0,2650.0
2019-03-18,2019-03-15,spx_approx,2770.0,2850.0,2650.0
2019-03-19,2019-03-18,spx_approx,2770.0,2850.0,2650.0
2019-03-20,2019-03-19,spx_approx,2775.0,2850.0,2650.0
2019-03-21,2019-03-20,spx_approx,2775.0,2850.0,2650.0
2019-03-22,2019-03-21,spx_approx,2775.0,2850.0,2650.0
2019-03-25,2019-03-22,spx_approx,2785.0,2850.0,2650.0
2019-03-26,2019-03-25,spx_approx,2785.0,2850.0,2700.0
2019-03-27,2019-03-26,spx_approx,2780.0,2850.0,2750.0
2019-03-28,2019-03-27,spx_approx,2780.0,2850.0,2750.0
2019-03-29,2019-03-28,spx_approx,2780.0,2850.0,2750.0
2019-04-01,2019-03-29,spx_approx,2785.0,2850.0,2750.0
2019-04-02,2019-04-01,spx_approx,2790.0,2900.0,2600.0
2019-04-03,2019-04-02,spx_approx,2795.0,2900.0,2600.0
2019-04-04,2019-04-03,spx_approx,2800.0,2900.0,2600.0
2019-04-05,2019-04-04,spx_approx,2810.0,2900.0,2600.0
2019-04-08,2019-04-05,spx_approx,2805.0,2900.0,2600.0
2019-04-09,2019-04-08,spx_approx,2815.0,2900.0,2600.0
2019-04-10,2019-04-09,spx_approx,2825.0,2900.0,2600.0
2019-04-11,2019-04-10,spx_approx,2820.0,2900.0,2600.0
2019-04-12,2019-04-11,spx_approx,2825.0,2900.0,2600.0
2019-04-15,2019-04-12,spx_approx,2820.0,2925.0,2600.0
2019-04-16,2019-04-15,spx_approx,2820.0,2925.0,2600.0
2019-04-17,2019-04-16,spx_approx,2825.0,2925.0,2600.0
2019-04-18,2019-04-17,spx_approx,2830.0,2925.0,2600.0
2019-04-22,2019-04-18,spx_approx,2840.0,2925.0,2600.0
2019-04-23,2019-04-22,spx_approx,2860.0,2925.0,2880.0
2019-04-24,2019-04-23,spx_approx,2860.0,2925.0,2600.0
2019-04-25,2019-04-24,spx_approx,2870.0,2950.0,2890.0
2019-04-26,2019-04-25,spx_approx,2870.0,2950.0,2890.0
2019-04-29,2019-04-26,spx_approx,2870.0,2950.0,2890.0
2019-04-30,2019-04-29,spx_approx,2870.0,2950.0,2825.0
2019-05-01,2019-04-30,spx_approx,2885.0,2950.0,2825.0
2019-05-02,2019-05-01,spx_approx,2895.0,2950.0,2800.0
2019-05-03,2019-05-02,spx_approx,2905.0,2975.0,2850.0
2019-05-06,2019-05-03,spx_approx,2885.0,2950.0,2850.0
2019-05-07,2019-05-06,spx_approx,2895.0,2975.0,2800.0
2019-05-08,2019-05-07,spx_approx,2905.0,3000.0,2800.0
2019-05-09,2019-05-08,spx_approx,2895.0,3000.0,2800.0
2019-05-10,2019-05-09,spx_approx,2895.0,2925.0,2800.0
2019-05-13,2019-05-10,spx_approx,2885.0,2925.0,2800.0
2019-05-14,2019-05-13,spx_approx,2880.0,2925.0,2800.0
2019-05-15,2019-05-14,spx_approx,2880.0,3000.0,2800.0
2019-05-16,2019-05-15,spx_approx,2870.0,2925.0,2800.0
2019-05-17,2019-05-16,spx_approx,2860.0,2925.0,2800.0
2019-05-20,2019-05-17,spx_approx,2870.0,2925.0,2800.0
2019-05-21,2019-05-20,spx_approx,2875.0,2925.0,2800.0
2019-05-22,2019-05-21,spx_approx,2865.0,2925.0,2800.0
2019-05-23,2019-05-22,spx_approx,2870.0,2900.0,2800.0
2019-05-24,2019-05-23,spx_approx,2870.0,2900.0,2800.0
2019-05-28,2019-05-24,spx_approx,2865.0,2900.0,2800.0
2019-05-29,2019-05-28,spx_approx,2860.0,2925.0,2800.0
2019-05-30,2019-05-29,spx_approx,2855.0,2900.0,2800.0
2019-05-31,2019-05-30,spx_approx,2850.0,2900.0,2800.0
2019-06-03,2019-05-31,spx_approx,2835.0,3000.0,2700.0
2019-06-04,2019-06-03,spx_approx,2825.0,3000.0,2700.0
2019-06-05,2019-06-04,spx_approx,2805.0,2950.0,2750.0
2019-06-06,2019-06-05,spx_approx,2805.0,2900.0,2750.0
2019-06-07,2019-06-06,spx_approx,2805.0,2850.0,2700.0
2019-06-10,2019-06-07,spx_approx,2815.0,2900.0,2700.0
2019-06-11,2019-06-10,spx_approx,2825.0,2900.0,2700.0
2019-06-12,2019-06-11,spx_approx,2835.0,2950.0,2700.0
2019-06-13,2019-06-12,spx_approx,2845.0,2950.0,2600.0
2019-06-14,2019-06-13,spx_approx,2850.0,2900.0,2700.0
2019-06-17,2019-06-14,spx_approx,2860.0,2950.0,2700.0
2019-06-18,2019-06-17,spx_approx,2860.0,2950.0,2700.0
2019-06-19,2019-06-18,spx_approx,2865.0,2950.0,2700.0
2019-06-20,2019-06-19,spx_approx,2860.0,2950.0,2700.0
2019-06-21,2019-06-20,spx_approx,2870.0,2950.0,2600.0
2019-06-24,2019-06-21,spx_approx,2875.0,2950.0,2600.0
2019-06-25,2019-06-24,spx_approx,2895.0,2950.0,2600.0
2019-06-26,2019-06-25,spx_approx,2900.0,2950.0,2875.0
2019-06-27,2019-06-26,spx_approx,2900.0,2950.0,2875.0
2019-06-28,2019-06-27,spx_approx,2895.0,2950.0,2875.0
2019-07-01,2019-06-28,spx_approx,2905.0,3000.0,2850.0
2019-07-02,2019-07-01,spx_approx,2900.0,3000.0,2600.0
2019-07-03,2019-07-02,spx_approx,2920.0,3000.0,2600.0
2019-07-05,2019-07-03,spx_approx,2920.0,3000.0,2600.0
2019-07-08,2019-07-05,spx_approx,2920.0,3000.0,2750.0
2019-07-09,2019-07-08,spx_approx,2940.0,3000.0,2900.0
2019-07-10,2019-07-09,spx_approx,2945.0,3000.0,2900.0
2019-07-11,2019-07-10,spx_approx,2940.0,3000.0,2900.0
2019-07-12,2019-07-11,spx_approx,2940.0,3000.0,2900.0
2019-07-15,2019-07-12,spx_approx,2940.0,3050.0,2700.0
2019-07-16,2019-07-15,spx_approx,2945.0,3050.0,2850.0
2019-07-17,2019-07-16,spx_approx,2945.0,3050.0,2700.0
2019-07-18,2019-07-17,spx_approx,2965.0,3050.0,2900.0
2019-07-19,2019-07-18,spx_approx,2970.0,3050.0,2900.0
2019-07-22,2019-07-19,spx_approx,2970.0,3050.0,2900.0
2019-07-23,2019-07-22,spx_approx,2970.0,3050.0,2900.0
2019-07-24,2019-07-23,spx_approx,2965.0,3050.0,2900.0
2019-07-25,2019-07-24,spx_approx,2970.0,3050.0,2900.0
2019-07-26,2019-07-25,spx_approx,2970.0,3050.0,2900.0
2019-07-29,2019-07-26,spx_approx,2970.0,3050.0,2900.0
2019-07-30,2019-07-29,spx_approx,2970.0,3050.0,2950.0
2019-07-31,2019-07-30,spx_approx,2970.0,3050.0,2950.0
2019-08-01,2019-07-31,spx_approx,2990.0,3050.0,2950.0
2019-08-02,2019-08-01,spx_approx,2990.0,3050.0,2950.0
2019-08-05,2019-08-02,spx_approx,2985.0,3050.0,2900.0
2019-08-06,2019-08-05,spx_approx,2970.0,3050.0,2700.0
2019-08-07,2019-08-06,spx_approx,2970.0,3050.0,2800.0
2019-08-08,2019-08-07,spx_approx,2955.0,3000.0,2800.0
2019-08-09,2019-08-08,spx_approx,2945.0,3000.0,2800.0
2019-08-12,2019-08-09,spx_approx,2925.0,3000.0,2800.0
2019-08-13,2019-08-12,spx_approx,2935.0,3000.0,2800.0
2019-08-14,2019-08-13,spx_approx,2925.0,2975.0,2800.0
2019-08-15,2019-08-14,spx_approx,2930.0,3000.0,2800.0
2019-08-16,2019-08-15,spx_approx,2925.0,3000.0,2800.0
2019-08-19,2019-08-16,spx_approx,2925.0,3000.0,2800.0
2019-08-20,2019-08-19,spx_approx,2910.0,3000.0,2800.0
2019-08-21,2019-08-20,spx_approx,2920.0,3000.0,2800.0
2019-08-22,2019-08-21,spx_approx,2920.0,3000.0,2800.0
2019-08-23,2019-08-22,spx_approx,2920.0,3000.0,2850.0
2019-08-26,2019-08-23,spx_approx,2920.0,3000.0,2800.0
2019-08-27,2019-08-26,spx_approx,2920.0,3000.0,2800.0
2019-08-28,2019-08-27,spx_approx,2910.0,3000.0,2800.0
2019-08-29,2019-08-28,spx_approx,2910.0,3000.0,2850.0
2019-08-30,2019-08-29,spx_approx,2895.0,2950.0,2850.0
2019-09-03,2019-08-30,spx_approx,2900.0,3000.0,2850.0
2019-09-04,2019-09-03,spx_approx,2915.0,3000.0,2900.0
2019-09-05,2019-09-04,spx_approx,2895.0,2950.0,2850.0
2019-09-06,2019-09-05,spx_approx,2905.0,3000.0,2700.0
2019-09-09,2019-09-06,spx_approx,2915.0,3000.0,2800.0
2019-09-10,2019-09-09,spx_approx,2925.0,3000.0,2900.0
2019-09-11,2019-09-10,spx_approx,2945.0,3000.0,2800.0
2019-09-12,2019-09-11,spx_approx,2935.0,3000.0,2800.0
2019-09-13,2019-09-12,spx_approx,2925.0,3025.0,2800.0
2019-09-16,2019-09-13,spx_approx,2945.0,3025.0,2800.0
2019-09-17,2019-09-16,spx_approx,2950.0,3025.0,2800.0
2019-09-18,2019-09-17,spx_approx,2960.0,3025.0,2700.0
2019-09-19,2019-09-18,spx_approx,2955.0,3025.0,2900.0
2019-09-20,2019-09-19,spx_approx,2965.0,3025.0,2900.0
2019-09-23,2019-09-20,spx_approx,2975.0,3025.0,2900.0
2019-09-24,2019-09-23,spx_approx,2975.0,3025.0,2950.0
2019-09-25,2019-09-24,spx_approx,2985.0,3025.0,2900.0
2019-09-26,2019-09-25,spx_approx,2980.0,3025.0,2900.0
2019-09-27,2019-09-26,spx_approx,2985.0,3025.0,2970.0
2019-09-30,2019-09-27,spx_approx,2980.0,3050.0,2900.0
2019-10-01,2019-09-30,spx_approx,2975.0,3050.0,2900.0
2019-10-02,2019-10-01,spx_approx,2980.0,3050.0,2900.0
2019-10-03,2019-10-02,spx_approx,2975.0,3050.0,2900.0
2019-10-04,2019-10-03,spx_approx,2970.0,3050.0,2900.0
2019-10-07,2019-10-04,spx_approx,2950.0,3050.0,2700.0
2019-10-08,2019-10-07,spx_approx,2950.0,3050.0,2700.0
2019-10-09,2019-10-08,spx_approx,2950.0,3050.0,2850.0
2019-10-10,2019-10-09,spx_approx,2945.0,3050.0,2850.0
2019-10-11,2019-10-10,spx_approx,2935.0,3050.0,2850.0
2019-10-14,2019-10-11,spx_approx,2940.0,3025.0,2850.0
2019-10-15,2019-10-14,spx_approx,2945.0,3000.0,2850.0
2019-10-16,2019-10-15,spx_approx,2950.0,3000.0,2800.0
2019-10-17,2019-10-16,spx_approx,2965.0,3050.0,2800.0
2019-10-18,2019-10-17,spx_approx,2965.0,3025.0,2850.0
2019-10-21,2019-10-18,spx_approx,2970.0,3025.0,2850.0
2019-10-22,2019-10-21,spx_approx,2970.0,3025.0,2850.0
2019-10-23,2019-10-22,spx_approx,2975.0,3025.0,2950.0
2019-10-24,2019-10-23,spx_approx,2975.0,3025.0,2950.0
2019-10-25,2019-10-24,spx_approx,2980.0,3025.0,2950.0
2019-10-28,2019-10-25,spx_approx,2980.0,3050.0,2950.0
2019-10-29,2019-10-28,spx_approx,2985.0,3050.0,2950.0
2019-10-30,2019-10-29,spx_approx,2990.0,3050.0,2950.0
2019-10-31,2019-10-30,spx_approx,2990.0,3050.0,2950.0
2019-11-01,2019-10-31,spx_approx,3000.0,3050.0,3000.0
2019-11-04,2019-11-01,spx_approx,2995.0,3100.0,2950.0
2019-11-05,2019-11-04,spx_approx,3000.0,3100.0,2900.0
2019-11-06,2019-11-05,spx_approx,3000.0,3100.0,2900.0
2019-11-07,2019-11-06,spx_approx,3015.0,3100.0,3000.0
2019-11-08,2019-11-07,spx_approx,3020.0,3100.0,3000.0
2019-11-11,2019-11-08,spx_approx,3020.0,3100.0,3000.0
2019-11-12,2019-11-11,spx_approx,3020.0,3100.0,3000.0
2019-11-13,2019-11-12,spx_approx,3020.0,3100.0,2950.0
2019-11-14,2019-11-13,spx_approx,3020.0,3100.0,3000.0
2019-11-15,2019-11-14,spx_approx,3025.0,3100.0,3000.0
2019-11-18,2019-11-15,spx_approx,3030.0,3100.0,2950.0
2019-11-19,2019-11-18,spx_approx,3040.0,3150.0,2950.0
2019-11-20,2019-11-19,spx_approx,3040.0,3150.0,2800.0
2019-11-21,2019-11-20,spx_approx,3045.0,3150.0,3000.0
2019-11-22,2019-11-21,spx_approx,3045.0,3130.0,3000.0
2019-11-25,2019-11-22,spx_approx,3045.0,3150.0,3000.0
2019-11-26,2019-11-25,spx_approx,3045.0,3150.0,2800.0
2019-11-27,2019-11-26,spx_approx,3055.0,3150.0,2800.0
2019-11-29,2019-11-27,spx_approx,3065.0,3150.0,2800.0
2019-12-02,2019-11-29,spx_approx,3070.0,3150.0,3000.0
2019-12-03,2019-12-02,spx_approx,3080.0,3150.0,3050.0
2019-12-04,2019-12-03,spx_approx,3100.0,3150.0,3050.0
2019-12-05,2019-12-04,spx_approx,3080.0,3150.0,3050.0
2019-12-06,2019-12-05,spx_approx,3085.0,3150.0,3050.0
2019-12-09,2019-12-06,spx_approx,3090.0,3150.0,3000.0
2019-12-10,2019-12-09,spx_approx,3100.0,3150.0,3100.0
2019-12-11,2019-12-10,spx_approx,3110.0,3150.0,3100.0
2019-12-12,2019-12-11,spx_approx,3105.0,3150.0,3100.0
2019-12-13,2019-12-12,spx_approx,3105.0,3200.0,3100.0
2019-12-16,2019-12-13,spx_approx,3110.0,3200.0,3100.0
2019-12-17,2019-12-16,spx_approx,3100.0,3200.0,2800.0
2019-12-18,2019-12-17,spx_approx,3105.0,3200.0,2800.0
2019-12-19,2019-12-18,spx_approx,3105.0,3200.0,2800.0
2019-12-20,2019-12-19,spx_approx,3120.0,3200.0,2800.0
2019-12-23,2019-12-20,spx_approx,3115.0,3225.0,2800.0
2019-12-24,2019-12-23,spx_approx,3120.0,3225.0,2800.0
2019-12-26,2019-12-24,spx_approx,3140.0,3250.0,2800.0
2019-12-27,2019-12-26,spx_approx,3145.0,3250.0,2800.0
2019-12-30,2019-12-27,spx_approx,3145.0,3250.0,2800.0
2019-12-31,2019-12-30,spx_approx,3160.0,3250.0,2800.0
2020-01-02,2019-12-31,spx_approx,3170.0,3250.0,2800.0
2020-01-03,2020-01-02,spx_approx,3170.0,3250.0,2800.0
2020-01-06,2020-01-03,spx_approx,3180.0,3250.0,3150.0
2020-01-07,2020-01-06,spx_approx,3195.0,3250.0,3150.0
2020-01-08,2020-01-07,spx_approx,3205.0,3250.0,3150.0
2020-01-09,2020-01-08,spx_approx,3200.0,3300.0,2800.0
2020-01-10,2020-01-09,spx_approx,3205.0,3300.0,2800.0
2020-01-13,2020-01-10,spx_approx,3215.0,3300.0,3150.0
2020-01-14,2020-01-13,spx_approx,3215.0,3300.0,3100.0
2020-01-15,2020-01-14,spx_approx,3220.0,3300.0,3100.0
2020-01-16,2020-01-15,spx_approx,3225.0,3300.0,3200.0
2020-01-17,2020-01-16,spx_approx,3220.0,3300.0,2800.0
2020-01-21,2020-01-17,spx_approx,3220.0,3320.0,2800.0
2020-01-22,2020-01-21,spx_approx,3235.0,3350.0,3100.0
2020-01-23,2020-01-22,spx_approx,3255.0,3350.0,3100.0
2020-01-24,2020-01-23,spx_approx,3270.0,3350.0,3200.0
2020-01-27,2020-01-24,spx_approx,3270.0,3350.0,3200.0
2020-01-28,2020-01-27,spx_approx,3275.0,3300.0,3200.0
2020-01-29,2020-01-28,spx_approx,3270.0,3300.0,3200.0
2020-01-30,2020-01-29,spx_approx,3265.0,3300.0,3200.0
2020-01-31,2020-01-30,spx_approx,3270.0,3300.0,3200.0
2020-02-03,2020-01-31,spx_approx,3270.0,3325.0,3200.0
2020-02-04,2020-02-03,spx_approx,3260.0,3300.0,3200.0
2020-02-05,2020-02-04,spx_approx,3255.0,3300.0,3100.0
2020-02-06,2020-02-05,spx_approx,3260.0,3350.0,3100.0
2020-02-07,2020-02-06,spx_approx,3265.0,3350.0,3100.0
2020-02-10,2020-02-07,spx_approx,3270.0,3350.0,3100.0
2020-02-11,2020-02-10,spx_approx,3270.0,3400.0,3100.0
2020-02-12,2020-02-11,spx_approx,3280.0,3375.0,3100.0
2020-02-13,2020-02-12,spx_approx,3275.0,3400.0,3100.0
2020-02-14,2020-02-13,spx_approx,3290.0,3400.0,3100.0
2020-02-18,2020-02-14,spx_approx,3290.0,3400.0,3100.0
2020-02-19,2020-02-18,spx_approx,3295.0,3400.0,3250.0
2020-02-20,2020-02-19,spx_approx,3295.0,3400.0,3100.0
2020-02-21,2020-02-20,spx_approx,3305.0,3400.0,3250.0
2020-02-24,2020-02-21,spx_approx,3325.0,3400.0,3275.0
2020-02-25,2020-02-24,spx_approx,3305.0,3400.0,3200.0
2020-02-26,2020-02-25,spx_approx,3300.0,3400.0,3150.0
2020-02-27,2020-02-26,spx_approx,3295.0,3400.0,3150.0
2020-02-28,2020-02-27,spx_approx,3270.0,3400.0,3000.0
2020-03-02,2020-02-28,spx_approx,3270.0,3400.0,3000.0
2020-03-03,2020-03-02,spx_approx,3265.0,3400.0,3050.0
2020-03-04,2020-03-03,spx_approx,3220.0,3400.0,3000.0
2020-03-05,2020-03-04,spx_approx,3220.0,3400.0,3000.0
2020-03-06,2020-03-05,spx_approx,3195.0,3400.0,3000.0
2020-03-09,2020-03-06,spx_approx,3195.0,3400.0,2900.0
2020-03-10,2020-03-09,spx_approx,3165.0,3400.0,2600.0
2020-03-11,2020-03-10,spx_approx,3150.0,3400.0,2750.0
2020-03-12,2020-03-11,spx_approx,3130.0,3400.0,2500.0
2020-03-13,2020-03-12,spx_approx,3125.0,3400.0,2500.0
2020-03-16,2020-03-13,spx_approx,2925.0,2925.0,2500.0
2020-03-17,2020-03-16,spx_approx,3120.0,2925.0,2500.0
2020-03-18,2020-03-17,spx_approx,2925.0,2925.0,2500.0
2020-03-19,2020-03-18,spx_approx,3120.0,3400.0,2500.0
2020-03-20,2020-03-19,spx_approx,3120.0,2925.0,2500.0
2020-03-23,2020-03-20,spx_approx,3120.0,3400.0,2500.0
2020-03-24,2020-03-23,spx_approx,3050.0,3400.0,2200.0
2020-03-25,2020-03-24,spx_approx,3050.0,3400.0,2500.0
2020-03-26,2020-03-25,spx_approx,3050.0,2590.0,2500.0
2020-03-27,2020-03-26,spx_approx,3050.0,2590.0,2500.0
2020-03-30,2020-03-27,spx_approx,3050.0,2590.0,2500.0
2020-03-31,2020-03-30,spx_approx,3045.0,2590.0,2500.0
2020-04-01,2020-03-31,spx_approx,3030.0,3400.0,2500.0
2020-04-02,2020-04-01,spx_approx,3025.0,3400.0,2500.0
2020-04-03,2020-04-02,spx_approx,2755.0,3400.0,2500.0
2020-04-06,2020-04-03,spx_approx,2755.0,3400.0,2400.0
2020-04-07,2020-04-06,spx_approx,2675.0,3400.0,2500.0
2020-04-08,2020-04-07,spx_approx,2650.0,3400.0,2500.0
2020-04-09,2020-04-08,spx_approx,2690.0,3400.0,2600.0
2020-04-13,2020-04-09,spx_approx,2725.0,3400.0,2600.0
2020-04-14,2020-04-13,spx_approx,2730.0,3400.0,2600.0
2020-04-15,2020-04-14,spx_approx,2745.0,2900.0,2600.0
2020-04-16,2020-04-15,spx_approx,2750.0,2900.0,2500.0
2020-04-17,2020-04-16,spx_approx,2755.0,2900.0,2500.0
2020-04-20,2020-04-17,spx_approx,2760.0,2900.0,2500.0
2020-04-21,2020-04-20,spx_approx,2765.0,2900.0,2500.0
2020-04-22,2020-04-21,spx_approx,2775.0,2850.0,2500.0
2020-04-23,2020-04-22,spx_approx,2805.0,2850.0,2500.0
2020-04-24,2020-04-23,spx_approx,2805.0,2850.0,2500.0
2020-04-27,2020-04-24,spx_approx,2820.0,2850.0,2500.0
2020-04-28,2020-04-27,spx_approx,2820.0,2950.0,2500.0
2020-04-29,2020-04-28,spx_approx,2825.0,2900.0,2500.0
2020-04-30,2020-04-29,spx_approx,2825.0,2950.0,2500.0
2020-05-01,2020-04-30,spx_approx,2845.0,3000.0,2500.0
2020-05-04,2020-05-01,spx_approx,2830.0,3000.0,2500.0
2020-05-05,2020-05-04,spx_approx,2830.0,3000.0,2500.0
2020-05-06,2020-05-05,spx_approx,2825.0,3000.0,2500.0
2020-05-07,2020-05-06,spx_approx,2825.0,3000.0,2500.0
2020-05-08,2020-05-07,spx_approx,2825.0,3000.0,2500.0
2020-05-11,2020-05-08,spx_approx,2825.0,3000.0,2500.0
