dir,regime,with_trend,net,adr,hold,wide,mae_pts,eod_move,fill_hour,Date,yr,gap,vix_prev,sma50,sma100,ret20,ret50,below50,below100,sma50_dn,downtrend,pre21,net30,netd
L,BULL,True,-67.5,41.12,48,12.25,6.25,-1.0,11,2018-03-12,2018,0.187,14.64,3575.715,3512.5175,0.04790896571718495,0.02772249075916977,0.0,0.0,0.0,0.0,True,-67.5,-67.5
S,BEAR,True,2520.0,31.85,69,9.5,8.5,50.75,9,2018-03-23,2018,0.18,23.34,3576.44,3527.1825,-0.020321761219305623,-0.0360341595500937,1.0,1.0,1.0,1.0,True,2520.0,2520.0
S,BEAR,True,-492.5,31.85,9,9.5,13.5,39.5,12,2018-03-23,2018,0.18,23.34,3576.44,3527.1825,-0.020321761219305623,-0.0360341595500937,1.0,1.0,1.0,1.0,True,-492.5,-492.5
S,BEAR,True,-717.5,46.88,7,14.0,25.75,-16.75,13,2018-04-02,2018,0.137,19.97,3559.055,3528.895,-0.013035116461286411,-0.04513817104265727,1.0,1.0,1.0,1.0,True,-717.5,-717.5
L,BULL,True,1007.5,54.12,53,16.25,13.5,20.5,10,2018-04-03,2018,0.529,23.62,3554.27,3528.67,-0.03364804429615953,-0.06568291008922444,1.0,1.0,1.0,1.0,True,1007.5,1007.5
L,BULL,True,-930.0,60.98,20,18.25,38.5,-29.75,12,2018-04-09,2018,0.415,21.49,3537.37,3530.43,-0.03886010362694303,-0.06549118387909325,1.0,1.0,1.0,1.0,True,-930.0,-1242.5
S,BEAR,True,170.0,47.33,58,14.25,7.0,3.75,10,2018-04-13,2018,0.437,18.49,3520.98,3532.835,-0.025270506108202473,-0.04643857133101137,1.0,1.0,1.0,1.0,True,170.0,170.0
L,BULL,True,432.5,45.88,69,13.75,3.25,9.0,9,2018-04-16,2018,0.517,17.41,3517.605,3533.375,-0.02742306887167678,-0.04619174707452267,1.0,1.0,1.0,1.0,True,432.5,432.5
L,BULL,True,432.5,45.88,60,13.75,3.25,9.0,10,2018-04-16,2018,0.517,17.41,3517.605,3533.375,-0.02742306887167678,-0.04619174707452267,1.0,1.0,1.0,1.0,True,432.5,432.5
L,BULL,True,-192.5,45.88,26,13.75,8.5,-3.5,13,2018-04-16,2018,0.517,17.41,3517.605,3533.375,-0.02742306887167678,-0.04619174707452267,1.0,1.0,1.0,1.0,True,-192.5,-192.5
L,BULL,True,-417.5,26.7,12,8.0,22.0,-8.5,10,2018-04-23,2018,0.136,16.88,3520.195,3537.4325,0.00821089023336219,0.022871757398611692,1.0,1.0,0.0,0.0,True,-417.5,-555.0
S,BEAR,True,1432.5,28.93,62,8.75,1.5,29.0,10,2018-04-30,2018,0.121,15.41,3518.43,3538.25,0.009815242494226384,-0.01851851851851849,1.0,1.0,1.0,1.0,True,1432.5,1432.5
S,BEAR,True,657.5,28.93,38,8.75,3.75,13.5,12,2018-04-30,2018,0.121,15.41,3518.43,3538.25,0.009815242494226384,-0.01851851851851849,1.0,1.0,1.0,1.0,True,657.5,657.5
S,BEAR,True,-492.5,31.4,14,9.5,11.75,19.0,11,2018-05-02,2018,0.065,15.49,3514.985,3538.4025,0.011044103756448376,-0.022754406910597602,1.0,1.0,1.0,1.0,True,-492.5,-492.5
L,BULL,True,195.0,33.12,24,10.0,5.5,4.25,13,2018-05-03,2018,0.123,15.97,3513.18,3538.095,-0.00561231831918263,-0.025456596854946723,1.0,1.0,1.0,1.0,True,195.0,195.0
L,BULL,True,-580.0,37.5,6,11.25,14.25,-6.75,13,2018-05-07,2018,0.193,14.77,3510.715,3537.635,0.017265243680337994,-0.014676827547276283,1.0,1.0,1.0,1.0,True,-580.0,-355.0
S,BEAR,True,257.5,37.5,33,11.25,6.0,5.5,12,2018-05-07,2018,0.193,14.77,3510.715,3537.635,0.017265243680337994,-0.014676827547276283,1.0,1.0,1.0,1.0,True,257.5,257.5
L,BULL,True,295.0,27.25,63,8.25,4.5,6.25,9,2018-05-16,2018,0.049,14.63,3506.88,3539.0425,0.0007074136955291799,-0.003662487674320314,0.0,1.0,0.0,0.0,True,295.0,295.0
L,BULL,True,382.5,27.25,60,8.25,2.75,8.0,10,2018-05-16,2018,0.049,14.63,3506.88,3539.0425,0.0007074136955291799,-0.003662487674320314,0.0,1.0,0.0,0.0,True,382.5,382.5
L,BULL,True,-55.0,27.25,36,8.25,6.25,-0.75,12,2018-05-16,2018,0.049,14.63,3506.88,3539.0425,0.0007074136955291799,-0.003662487674320314,0.0,1.0,0.0,0.0,True,-55.0,-55.0
L,BULL,True,-405.0,25.8,23,7.75,15.75,-8.0,10,2018-05-17,2018,0.092,13.42,3506.775,3539.3675,0.0036754311563471642,-0.0014766894029956124,0.0,0.0,0.0,0.0,True,-405.0,-530.0
L,BULL,True,-292.5,18.43,31,5.5,15.0,-10.25,11,2018-05-22,2018,0.176,13.08,3504.915,3540.315,0.01772441395082902,-0.015078157421496763,0.0,0.0,1.0,0.0,True,-292.5,-380.0
L,BULL,True,507.5,17.9,52,5.25,0.75,10.5,10,2018-05-24,2018,0.091,12.58,3502.83,3541.1425,0.024918977313647783,-0.011667476908118646,0.0,0.0,1.0,0.0,True,507.5,507.5
L,BULL,True,-92.5,18.62,23,5.5,5.25,-1.5,13,2018-05-30,2018,0.32,17.02,3500.27,3540.3425,0.011642112827883633,-0.008731779452151311,0.0,1.0,1.0,0.0,True,-92.5,-92.5
L,BULL,True,-292.5,18.62,10,5.5,5.5,-1.75,13,2018-05-30,2018,0.32,17.02,3500.27,3540.3425,0.011642112827883633,-0.008731779452151311,0.0,1.0,1.0,0.0,True,-292.5,-105.0
L,BULL,True,232.5,19.85,57,6.0,1.25,5.0,10,2018-06-01,2018,0.446,15.43,3500.035,3539.535,0.021467293097217288,-0.0035255958256945608,0.0,1.0,1.0,0.0,True,232.5,232.5
L,BULL,True,620.0,19.27,43,5.75,1.5,12.75,11,2018-06-06,2018,0.091,12.4,3506.62,3538.1925,0.023230879199428234,0.0260913196186654,0.0,0.0,0.0,0.0,True,620.0,620.0
L,BULL,True,-5.0,19.6,64,6.0,5.25,0.25,9,2018-06-12,2018,0.145,12.35,3520.005,3537.1375,0.014615979200337303,0.06067729376331443,0.0,0.0,0.0,0.0,True,-5.0,-5.0
L,BULL,True,-242.5,15.3,5,4.5,11.5,7.5,9,2018-06-15,2018,0.27,12.12,3528.465,3535.3225,0.018894529046813213,0.035169400472745416,0.0,0.0,0.0,0.0,True,-242.5,-317.5
L,BULL,True,-267.5,16.38,8,5.0,10.0,-4.75,13,2018-06-21,2018,0.049,12.79,3539.89,3532.135,0.010751177007940482,0.03698363492177936,0.0,0.0,0.0,0.0,True,-267.5,-342.5
L,BULL,True,-417.5,26.4,22,8.0,8.0,5.75,11,2018-07-05,2018,0.226,16.14,3550.08,3535.17,-0.014931592471699395,0.021534029528267995,1.0,0.0,0.0,0.0,True,-417.5,270.0
L,BULL,True,295.0,26.4,28,8.0,7.5,6.25,12,2018-07-05,2018,0.226,16.14,3550.08,3535.17,-0.014931592471699395,0.021534029528267995,1.0,0.0,0.0,0.0,True,295.0,295.0
L,BULL,True,-17.5,16.57,34,5.0,1.75,0.0,12,2018-07-17,2018,0.138,12.83,3569.995,3539.5325,0.004647613762486236,0.03531346057616691,0.0,0.0,0.0,0.0,True,-17.5,-17.5
L,BULL,True,-30.0,16.57,26,5.0,2.0,-0.25,13,2018-07-17,2018,0.138,12.83,3569.995,3539.5325,0.004647613762486236,0.03531346057616691,0.0,0.0,0.0,0.0,True,-30.0,-30.0
L,BULL,True,-5.0,16.48,36,5.0,2.5,0.25,12,2018-07-18,2018,0.014,12.06,3572.755,3539.7275,0.012533073388107496,0.039456754824874984,0.0,0.0,0.0,0.0,True,-5.0,-5.0
L,BULL,True,-255.0,16.2,42,4.75,5.25,-4.5,10,2018-07-20,2018,0.076,12.87,3576.77,3541.125,0.015028659303788716,0.02383134738771764,0.0,0.0,0.0,0.0,True,-255.0,-242.5
L,BULL,True,-255.0,16.2,29,4.75,6.75,-6.0,11,2018-07-20,2018,0.076,12.87,3576.77,3541.125,0.015028659303788716,0.02383134738771764,0.0,0.0,0.0,0.0,True,-255.0,-342.5
L,BULL,True,595.0,14.05,71,4.25,3.5,12.25,9,2018-07-23,2018,0.028,12.86,3578.14,3542.28,0.011580048831531187,0.019259155127574257,0.0,0.0,0.0,0.0,True,595.0,595.0
L,BULL,True,370.0,22.27,59,6.75,0.5,7.75,10,2018-08-06,2018,0.027,11.64,3597.76,3549.65,0.021608810818346535,0.03356840620592383,0.0,0.0,0.0,0.0,True,370.0,370.0
L,BULL,True,-80.0,22.43,35,6.75,3.25,-1.25,12,2018-08-07,2018,0.191,11.27,3600.235,3550.5625,0.017234219269103068,0.034854245880861834,0.0,0.0,0.0,0.0,True,-80.0,-80.0
L,BULL,True,20.0,15.78,19,4.75,1.5,0.75,13,2018-08-17,2018,0.157,13.45,3616.62,3564.83,0.010811927553198819,0.019588774659627717,0.0,0.0,0.0,0.0,True,20.0,20.0
L,BULL,True,7.5,16.62,18,5.0,1.0,0.5,13,2018-08-20,2018,0.116,12.64,3618.04,3566.9575,0.01420591683332173,0.019690771684115704,0.0,0.0,0.0,0.0,True,7.5,7.5
L,BULL,True,-255.0,15.75,10,4.75,10.25,-10.25,13,2018-08-21,2018,0.129,12.49,3619.505,3569.755,0.012926292629263036,0.020292264007202743,0.0,0.0,0.0,0.0,True,-255.0,-330.0
L,BULL,True,82.5,15.43,33,4.75,2.25,2.0,12,2018-08-28,2018,0.121,12.16,3628.215,3581.69,0.026255943766797518,0.03301886792452824,0.0,0.0,0.0,0.0,True,82.5,82.5
L,BULL,True,7.5,14.78,39,4.5,3.0,0.5,11,2018-08-29,2018,0.06,12.5,3630.88,3584.1025,0.020624914348362333,0.037111822865896205,0.0,0.0,0.0,0.0,True,7.5,7.5
L,BULL,True,-230.0,14.28,3,4.25,15.25,-8.75,10,2018-08-30,2018,0.154,12.25,3633.74,3586.815,0.02853999037205135,0.03976640711902113,0.0,0.0,0.0,0.0,True,-230.0,-305.0
L,BULL,True,-230.0,14.28,2,4.25,15.25,-8.75,13,2018-08-30,2018,0.154,12.25,3633.74,3586.815,0.02853999037205135,0.03976640711902113,0.0,0.0,0.0,0.0,True,-230.0,-305.0
L,BULL,True,-230.0,14.32,6,4.25,10.5,3.5,10,2018-08-31,2018,0.121,13.53,3636.735,3589.17,0.020191649555099334,0.04187054382776467,0.0,0.0,0.0,0.0,True,-230.0,-305.0
L,BULL,True,-217.5,13.12,2,4.0,9.75,3.25,10,2018-09-04,2018,0.288,12.86,3643.39,3593.865,0.015853575559638067,0.05259447264523409,0.0,0.0,0.0,0.0,True,-217.5,-280.0
L,BULL,True,-255.0,16.1,12,4.75,9.5,0.25,10,2018-09-14,2018,0.047,12.37,3669.95,3610.62,0.016351001498841722,0.04673028346898689,0.0,0.0,0.0,0.0,True,-255.0,-342.5
L,BULL,True,-242.5,15.07,62,4.5,6.25,-3.25,9,2018-09-27,2018,0.154,12.89,3691.805,3633.4425,-0.0016047071409467373,0.025619891476062806,0.0,0.0,0.0,0.0,True,-242.5,-317.5
L,BULL,True,-242.5,15.07,13,4.5,13.0,-10.0,12,2018-09-27,2018,0.154,12.89,3691.805,3633.4425,-0.0016047071409467373,0.025619891476062806,0.0,0.0,0.0,0.0,True,-242.5,-317.5
L,BULL,True,-255.0,15.9,13,4.75,16.0,-8.75,10,2018-10-01,2018,0.361,12.12,3696.35,3637.245,0.0030831099195709477,0.03206675401696435,0.0,0.0,0.0,0.0,True,-255.0,-330.0
L,BULL,True,-242.5,15.2,15,4.5,14.0,-8.0,12,2018-10-03,2018,0.287,12.05,3700.755,3641.3125,0.007319857632126725,0.028877152068043088,0.0,0.0,0.0,0.0,True,-242.5,-317.5
L,BULL,True,-630.0,41.02,37,12.25,17.75,-17.5,11,2018-10-15,2018,0.153,21.31,3704.345,3651.0525,-0.037726998592776284,-0.02019650655021832,1.0,1.0,1.0,1.0,True,-630.0,-842.5
L,BULL,True,420.0,58.15,34,17.5,12.75,8.75,12,2018-11-06,2018,0.063,19.96,3663.885,3646.05,-0.041719938092995124,-0.04371474617244153,1.0,1.0,1.0,1.0,True,420.0,420.0
S,BEAR,True,120.0,46.02,60,13.75,9.5,2.75,10,2018-11-09,2018,0.448,16.72,3657.085,3646.91,0.017588115759231915,-0.025696075142569552,1.0,1.0,1.0,1.0,True,120.0,120.0
S,BEAR,True,145.0,46.02,54,13.75,9.0,3.25,10,2018-11-09,2018,0.448,16.72,3657.085,3646.91,0.017588115759231915,-0.025696075142569552,1.0,1.0,1.0,1.0,True,145.0,145.0
S,BEAR,True,-705.0,46.02,36,13.75,16.75,-4.5,11,2018-11-09,2018,0.448,16.72,3657.085,3646.91,0.017588115759231915,-0.025696075142569552,1.0,1.0,1.0,1.0,True,-705.0,-705.0
L,BULL,True,-580.0,37.67,11,11.25,29.25,-16.25,10,2018-11-13,2018,0.127,20.45,3650.84,3647.115,-0.0056022408963585235,-0.0488948425987944,1.0,1.0,1.0,1.0,True,-580.0,-767.5
L,BULL,True,-567.5,36.48,3,11.0,45.0,-32.5,9,2018-11-14,2018,0.465,20.02,3647.36,3647.075,-0.02500171715090327,-0.04673964139413067,1.0,1.0,1.0,1.0,True,-567.5,-742.5
L,BULL,True,-605.0,39.52,12,11.75,14.5,29.5,11,2018-11-15,2018,0.277,21.25,3643.505,3646.98,-0.03243540406816936,-0.05191569591273315,1.0,1.0,1.0,1.0,True,-605.0,1457.5
L,BULL,True,-692.5,44.6,43,13.5,16.0,-15.5,11,2018-11-21,2018,0.513,22.48,3629.08,3646.18,-0.029710601919977542,-0.06798142289829712,1.0,1.0,1.0,1.0,True,-692.5,-792.5
L,BULL,True,-655.0,42.62,12,12.75,15.25,-9.5,9,2018-11-22,2018,0.166,,3624.21,3645.415,-0.004804589458587305,-0.06558039321303533,1.0,1.0,1.0,1.0,True,-655.0,-492.5
S,BEAR,True,182.5,42.62,10,12.75,0.25,4.0,11,2018-11-22,2018,0.166,,3624.21,3645.415,-0.004804589458587305,-0.06558039321303533,1.0,1.0,1.0,1.0,True,182.5,182.5
S,BEAR,True,-592.5,37.95,17,11.5,15.0,-15.0,12,2018-11-27,2018,0.193,18.9,3608.54,3641.74,0.007505232012701146,-0.06106664873226175,1.0,1.0,1.0,1.0,True,-592.5,-592.5
S,BEAR,True,-567.5,36.58,6,11.0,28.5,-18.0,10,2018-11-29,2018,0.168,18.49,3600.52,3640.2375,0.010348738304507998,-0.04623619939779189,1.0,1.0,1.0,1.0,True,-567.5,-567.5
L,BULL,True,682.5,33.15,15,10.0,0.5,14.0,13,2018-11-30,2018,0.203,18.79,3596.605,3639.66,0.001685748402050935,-0.05204732783834087,1.0,1.0,1.0,1.0,True,682.5,682.5
S,BEAR,True,957.5,40.88,40,12.25,11.75,19.5,11,2018-12-07,2018,0.007,21.19,3581.725,3636.765,-0.03442825728422205,-0.05900080364318239,1.0,1.0,1.0,1.0,True,957.5,957.5
S,BEAR,True,257.5,40.88,19,12.25,11.25,5.5,13,2018-12-07,2018,0.007,21.19,3581.725,3636.765,-0.03442825728422205,-0.05900080364318239,1.0,1.0,1.0,1.0,True,257.5,257.5
S,BEAR,True,-730.0,47.85,6,14.25,44.5,-39.25,11,2018-12-10,2018,0.123,23.23,3576.025,3635.025,-0.047996143781848244,-0.0761777480788507,1.0,1.0,1.0,1.0,True,-730.0,-730.0
S,BEAR,True,720.0,56.6,68,17.0,4.25,14.75,9,2018-12-13,2018,0.288,21.46,3559.15,3629.9525,-0.021486438886932024,-0.07399999999999995,1.0,1.0,1.0,1.0,True,720.0,720.0
S,BEAR,True,370.0,56.6,59,17.0,10.0,7.75,10,2018-12-13,2018,0.288,21.46,3559.15,3629.9525,-0.021486438886932024,-0.07399999999999995,1.0,1.0,1.0,1.0,True,370.0,370.0
S,BEAR,True,7.5,56.6,44,17.0,11.5,0.5,11,2018-12-13,2018,0.288,21.46,3559.15,3629.9525,-0.021486438886932024,-0.07399999999999995,1.0,1.0,1.0,1.0,True,7.5,7.5
L,BULL,True,-955.0,62.58,6,18.75,48.25,-46.5,10,2018-12-24,2018,0.386,30.11,3513.3,3609.5625,-0.06325998841922409,-0.09312591969728823,1.0,1.0,1.0,1.0,True,-955.0,-1267.5
L,BULL,True,495.0,78.92,22,23.75,11.25,10.25,13,2018-12-31,2018,0.499,28.34,3486.195,3593.37,-0.07120808194191108,-0.09022814733369988,1.0,1.0,1.0,1.0,True,495.0,495.0
L,BULL,True,-742.5,72.0,31,21.5,17.5,-14.5,12,2019-01-07,2019,0.112,21.38,3465.415,3579.7125,-0.048179947491662545,-0.06005185340901131,1.0,1.0,1.0,1.0,True,-742.5,-742.5
S,BEAR,True,157.5,62.75,55,18.75,11.0,3.5,10,2019-01-09,2019,0.324,20.47,3460.92,3574.2325,-0.017793851717902376,-0.031800356506238914,1.0,1.0,1.0,1.0,True,157.5,157.5
L,BULL,True,320.0,37.52,65,11.25,3.75,6.75,9,2019-01-15,2019,0.118,19.07,3454.0,3563.355,-0.017819782122502015,-0.035015593989225935,1.0,1.0,1.0,1.0,True,320.0,320.0
S,BEAR,True,145.0,37.45,60,11.25,9.5,3.25,10,2019-01-16,2019,0.299,18.6,3451.36,3560.8075,0.0012416009348523716,-0.0370864648451219,1.0,1.0,1.0,1.0,True,145.0,145.0
L,BULL,True,732.5,33.48,45,10.0,3.0,15.0,11,2019-01-17,2019,0.226,19.04,3449.18,3558.16,0.017168652408791507,-0.030745363514561697,1.0,1.0,1.0,1.0,True,732.5,732.5
L,BULL,True,245.0,28.23,42,8.5,8.25,5.25,11,2019-01-31,2019,0.1,17.66,3428.83,3533.35,0.0514435695538058,-0.016415292879691346,0.0,1.0,1.0,0.0,True,245.0,245.0
L,BULL,True,432.5,26.57,45,8.0,1.0,9.0,11,2019-02-04,2019,0.0,16.14,3430.38,3529.73,0.051886089160578575,0.018993283743771183,0.0,1.0,1.0,0.0,True,432.5,432.5
L,BULL,True,707.5,24.48,33,7.25,0.25,14.5,12,2019-02-08,2019,0.418,16.37,3436.665,3522.6025,0.03248938972632809,0.010672587923501231,0.0,0.0,0.0,0.0,True,707.5,707.5
L,BULL,True,-167.5,17.38,22,5.25,3.5,-3.0,13,2019-02-26,2019,0.152,14.85,3453.1,3503.25,0.04473627245833023,0.04458552773970137,0.0,0.0,0.0,0.0,True,-167.5,-167.5
L,BULL,True,-280.0,17.3,29,5.25,8.25,-2.0,12,2019-02-28,2019,0.159,14.7,3461.715,3501.1275,0.032094715070251745,0.0708946939983719,0.0,0.0,0.0,0.0,True,-280.0,-367.5
L,BULL,True,795.0,22.98,57,7.0,1.25,16.25,10,2019-03-21,2019,0.178,13.91,3552.695,3505.94,0.010527044809197417,0.07129221732745972,0.0,0.0,0.0,0.0,True,795.0,795.0
L,BULL,True,732.5,22.98,40,7.0,0.75,15.0,11,2019-03-21,2019,0.178,13.91,3552.695,3505.94,0.010527044809197417,0.07129221732745972,0.0,0.0,0.0,0.0,True,732.5,732.5
L,BULL,True,-417.5,26.77,11,8.0,18.25,-0.5,10,2019-03-25,2019,0.248,16.48,3562.325,3509.3975,0.004841945078508658,0.06261429302903965,0.0,0.0,0.0,0.0,True,-417.5,-555.0
L,BULL,True,557.5,29.85,68,9.0,0.75,11.5,9,2019-04-01,2019,0.526,13.71,3582.065,3513.7425,0.00902701212789414,0.04764971023824849,0.0,0.0,0.0,0.0,True,557.5,557.5
L,BULL,True,182.5,29.85,16,9.0,2.0,4.0,13,2019-04-01,2019,0.526,13.71,3582.065,3513.7425,0.00902701212789414,0.04764971023824849,0.0,0.0,0.0,0.0,True,182.5,182.5
L,BULL,True,-442.5,28.38,55,8.5,12.25,-1.25,9,2019-04-03,2019,0.474,13.36,3590.855,3514.86,0.020474510617693786,0.06758810333598664,0.0,0.0,0.0,0.0,True,-442.5,-580.0
L,BULL,True,-442.5,28.38,25,8.5,17.75,-6.75,10,2019-04-03,2019,0.474,13.36,3590.855,3514.86,0.020474510617693786,0.06758810333598664,0.0,0.0,0.0,0.0,True,-442.5,-580.0
L,BULL,True,-442.5,28.38,15,8.5,17.25,-6.25,11,2019-04-03,2019,0.474,13.36,3590.855,3514.86,0.020474510617693786,0.06758810333598664,0.0,0.0,0.0,0.0,True,-442.5,-580.0
L,BULL,True,370.0,20.5,61,6.25,3.0,7.75,10,2019-04-08,2019,0.134,12.82,3605.225,3519.095,0.04131652661064433,0.0664084911072862,0.0,0.0,0.0,0.0,True,370.0,370.0
L,BULL,True,-305.0,19.48,69,5.75,6.75,-1.25,9,2019-04-09,2019,0.302,13.18,3610.32,3521.09,0.030261062253306603,0.07352622844361068,0.0,0.0,0.0,0.0,True,-305.0,-80.0
L,BULL,True,445.0,16.9,52,5.0,4.25,9.25,10,2019-04-26,2019,0.053,13.25,3657.71,3546.9975,0.03187607573149731,0.04884534639608118,0.0,0.0,0.0,0.0,True,445.0,445.0
L,BULL,True,570.0,17.75,41,5.25,1.5,11.75,11,2019-04-30,2019,0.027,13.11,3664.915,3550.9075,0.028068018848596665,0.045489270088200584,0.0,0.0,0.0,0.0,True,570.0,570.0
L,BULL,True,1045.0,30.52,29,9.25,2.0,21.25,12,2019-05-10,2019,0.338,19.1,3685.215,3573.465,-0.0059207427840947124,0.021007532305991283,0.0,0.0,0.0,0.0,True,1045.0,1045.0
S,BEAR,True,-80.0,35.35,30,10.5,9.0,-1.25,12,2019-05-22,2019,0.285,14.95,3697.055,3604.39,-0.019284479319058412,0.0212589155875631,1.0,0.0,0.0,0.0,True,-80.0,-80.0
L,BULL,True,107.5,28.38,16,8.5,1.75,2.5,10,2019-05-27,2019,0.075,,3698.6,3614.735,-0.02929843210204619,0.005228758169934622,1.0,0.0,0.0,0.0,True,107.5,107.5
S,BEAR,True,1420.0,25.27,68,7.5,0.25,28.75,9,2019-05-28,2019,0.027,15.85,3698.63,3617.7275,-0.02942739471236877,0.0004108182129407556,1.0,0.0,0.0,0.0,True,1420.0,1420.0
L,BULL,True,-405.0,26.07,9,7.75,14.0,-2.75,12,2019-05-29,2019,0.448,17.5,3697.915,3620.255,-0.03864510141853372,-0.009763758022668267,1.0,0.0,0.0,0.0,True,-405.0,-542.5
S,BEAR,True,-405.0,26.07,30,7.75,9.25,-1.75,12,2019-05-29,2019,0.448,17.5,3697.915,3620.255,-0.03864510141853372,-0.009763758022668267,1.0,0.0,0.0,0.0,True,-405.0,-405.0
S,BEAR,True,-380.0,24.3,12,7.25,8.75,-5.5,10,2019-05-30,2019,0.271,17.9,3696.795,3622.3175,-0.03819444444444442,-0.015313098167897166,1.0,1.0,1.0,1.0,True,-380.0,-380.0
S,BEAR,True,-380.0,24.3,6,7.25,8.0,-4.75,11,2019-05-30,2019,0.271,17.9,3696.795,3622.3175,-0.03819444444444442,-0.015313098167897166,1.0,1.0,1.0,1.0,True,-380.0,-380.0
L,BULL,True,920.0,22.7,44,6.75,1.75,18.75,11,2019-06-04,2019,0.532,18.86,3692.64,3627.4825,-0.048681406499733626,-0.016658635643973296,1.0,1.0,1.0,1.0,True,920.0,920.0
L,BULL,True,582.5,22.7,25,6.75,2.5,12.0,13,2019-06-04,2019,0.532,18.86,3692.64,3627.4825,-0.048681406499733626,-0.016658635643973296,1.0,1.0,1.0,1.0,True,582.5,582.5
S,BEAR,True,-417.5,26.57,52,8.0,24.0,-16.5,9,2019-06-06,2019,0.089,16.09,3692.685,3631.9225,-0.015913688469318954,0.0011662207587295192,1.0,0.0,1.0,1.0,True,-417.5,-417.5
L,BULL,True,-342.5,21.27,8,6.5,13.0,-12.0,10,2019-06-21,2019,0.139,14.75,3699.15,3659.24,0.03812075005151461,0.016887573168270276,0.0,0.0,0.0,0.0,True,-342.5,-442.5
L,BULL,True,-317.5,20.05,40,6.0,9.5,-6.0,9,2019-06-24,2019,0.139,15.4,3700.275,3661.6325,0.03175689548969962,0.015151515151515138,0.0,0.0,0.0,0.0,True,-317.5,-417.5
L,BULL,True,-42.5,19.68,18,6.0,4.0,-0.5,13,2019-06-27,2019,0.221,16.21,3701.25,3667.8375,0.03742016106637047,0.0008707300736772172,0.0,0.0,0.0,0.0,True,-42.5,-42.5
L,BULL,True,45.0,18.27,41,5.5,2.75,1.25,11,2019-07-10,2019,0.322,14.09,3709.35,3688.8375,0.024880318252309408,0.007556675062972307,0.0,0.0,0.0,0.0,True,45.0,45.0
L,BULL,True,232.5,18.4,28,5.5,0.25,5.0,12,2019-07-12,2019,0.124,12.93,3712.435,3693.1,0.02866370609608393,0.02219844878309707,0.0,0.0,0.0,0.0,True,232.5,232.5
L,BULL,True,-380.0,23.93,0,7.25,64.0,-57.5,12,2019-08-01,2019,0.066,16.12,3748.2,3723.22,-0.005826513911620257,0.03228876351029841,0.0,0.0,0.0,0.0,True,-380.0,-492.5
S,BEAR,True,-655.0,42.62,11,12.75,28.5,-14.75,10,2019-08-09,2019,0.313,16.91,3758.815,3727.4425,-0.016679748822605922,0.040634085560016686,1.0,0.0,0.0,0.0,True,-655.0,-655.0
S,BEAR,True,-655.0,42.62,3,12.75,30.0,-16.25,11,2019-08-09,2019,0.313,16.91,3758.815,3727.4425,-0.016679748822605922,0.040634085560016686,1.0,0.0,0.0,0.0,True,-655.0,-655.0
L,BULL,True,232.5,47.15,61,14.25,9.75,5.0,10,2019-08-13,2019,0.007,21.09,3764.62,3728.63,-0.035851639397692425,0.03542177108855449,1.0,1.0,0.0,0.0,True,232.5,232.5
S,BEAR,True,-555.0,35.92,8,10.75,25.0,-14.0,9,2019-08-22,2019,0.067,15.8,3769.21,3732.64,-0.023832779839812468,0.012221471978393073,1.0,0.0,0.0,0.0,True,-555.0,-555.0
L,BULL,True,-542.5,34.67,0,10.5,81.0,-59.25,10,2019-08-23,2019,0.328,16.68,3769.69,3733.025,-0.021905446936506867,0.006459426725878181,1.0,0.0,0.0,0.0,True,-542.5,-705.0
L,BULL,True,457.5,40.4,39,12.0,9.5,9.5,11,2019-08-26,2019,0.456,19.87,3768.93,3732.72,-0.043795145441530514,-0.010238448066819394,1.0,1.0,0.0,0.0,True,457.5,457.5
S,BEAR,True,-617.5,40.4,6,12.0,23.25,-22.5,9,2019-08-26,2019,0.456,19.87,3768.93,3732.72,-0.043795145441530514,-0.010238448066819394,1.0,1.0,0.0,0.0,True,-617.5,-617.5
S,BEAR,True,1295.0,39.7,70,12.0,1.25,26.25,9,2019-08-27,2019,0.324,19.32,3768.66,3732.555,-0.03613516504980796,-0.0036344057073630642,1.0,1.0,0.0,0.0,True,1295.0,1295.0
S,BEAR,True,1132.5,39.7,66,12.0,1.5,23.0,9,2019-08-27,2019,0.324,19.32,3768.66,3732.555,-0.03613516504980796,-0.0036344057073630642,1.0,1.0,0.0,0.0,True,1132.5,1132.5
S,BEAR,True,645.0,39.7,54,12.0,2.5,13.25,10,2019-08-27,2019,0.324,19.32,3768.66,3732.555,-0.03613516504980796,-0.0036344057073630642,1.0,1.0,0.0,0.0,True,645.0,645.0
S,BEAR,True,332.5,39.7,44,12.0,8.75,7.0,11,2019-08-27,2019,0.324,19.32,3768.66,3732.555,-0.03613516504980796,-0.0036344057073630642,1.0,1.0,0.0,0.0,True,332.5,332.5
L,BULL,True,145.0,35.88,40,10.75,8.0,3.25,11,2019-09-03,2019,0.141,18.98,3764.235,3732.6175,0.01926636955776484,-0.01419098143236075,1.0,1.0,1.0,1.0,True,145.0,145.0
L,BULL,True,345.0,24.2,33,7.25,4.5,7.25,12,2019-09-11,2019,0.079,15.2,3765.85,3735.135,0.012466666666666626,-0.00019749835418036987,0.0,0.0,0.0,0.0,True,345.0,345.0
