Date,book,dir,variant,net,mfe_r,mfe_pts
2023-08-23,WT,L,eod,445.0,1.14,16.0
2023-08-23,WT,L,gb25,545.0,1.14,16.0
2023-08-23,WT,L,gb50,382.5,1.14,16.0
2023-08-23,WT,L,peakK,432.5,1.14,16.0
2023-08-23,WT,L,t1r,682.5,1.14,16.0
2023-08-23,WT,L,d1,445.0,1.14,16.0
2023-08-24,FADE,S,eod,2432.5,13.0,52.0
2023-08-24,FADE,S,gb25,132.5,13.0,52.0
2023-08-24,FADE,S,gb50,120.0,13.0,52.0
2023-08-24,FADE,S,peakK,157.5,13.0,52.0
2023-08-24,FADE,S,t1r,182.5,13.0,52.0
2023-08-24,FADE,S,d1,2432.5,13.0,52.0
2023-08-25,WT,L,eod,1070.0,2.36,34.75
2023-08-25,WT,L,gb25,1107.5,2.36,34.75
2023-08-25,WT,L,gb50,845.0,2.36,34.75
2023-08-25,WT,L,peakK,1120.0,2.36,34.75
2023-08-25,WT,L,t1r,720.0,2.36,34.75
2023-08-25,WT,L,d1,1070.0,2.36,34.75
2023-08-28,WT,S,eod,-217.5,1.03,16.0
2023-08-28,WT,S,gb25,557.5,1.03,16.0
2023-08-28,WT,S,gb50,370.0,1.03,16.0
2023-08-28,WT,S,peakK,370.0,1.03,16.0
2023-08-28,WT,S,t1r,757.5,1.03,16.0
2023-08-28,WT,S,d1,-217.5,1.03,16.0
2023-08-28,WT,L,eod,-792.5,0.5,7.75
2023-08-28,WT,L,gb25,-792.5,0.5,7.75
2023-08-28,WT,L,gb50,-792.5,0.5,7.75
2023-08-28,WT,L,peakK,-792.5,0.5,7.75
2023-08-28,WT,L,t1r,-792.5,0.5,7.75
2023-08-28,WT,L,d1,-792.5,0.5,7.75
2023-08-31,WT,S,eod,257.5,0.69,10.75
2023-08-31,WT,S,gb25,257.5,0.69,10.75
2023-08-31,WT,S,gb50,257.5,0.69,10.75
2023-08-31,WT,S,peakK,257.5,0.69,10.75
2023-08-31,WT,S,t1r,-792.5,0.69,10.75
2023-08-31,WT,S,d1,257.5,0.69,10.75
2023-09-12,WT,S,eod,-505.0,1.41,13.75
2023-09-12,WT,S,gb25,-505.0,1.41,13.75
2023-09-12,WT,S,gb50,-505.0,1.41,13.75
2023-09-12,WT,S,peakK,-505.0,1.41,13.75
2023-09-12,WT,S,t1r,-505.0,1.41,13.75
2023-09-12,WT,S,d1,-505.0,1.41,13.75
2023-09-13,WT,S,eod,-455.0,1.09,9.5
2023-09-13,WT,S,gb25,-455.0,1.09,9.5
2023-09-13,WT,S,gb50,-455.0,1.09,9.5
2023-09-13,WT,S,peakK,-455.0,1.09,9.5
2023-09-13,WT,S,t1r,-455.0,1.09,9.5
2023-09-13,WT,S,d1,-455.0,1.09,9.5
2023-09-15,WT,S,eod,545.0,2.2,19.25
2023-09-15,WT,S,gb25,307.5,2.2,19.25
2023-09-15,WT,S,gb50,432.5,2.2,19.25
2023-09-15,WT,S,peakK,670.0,2.2,19.25
2023-09-15,WT,S,t1r,420.0,2.2,19.25
2023-09-15,WT,S,d1,545.0,2.2,19.25
2023-09-15,WT,S,eod,-155.0,0.6,5.25
2023-09-15,WT,S,gb25,-155.0,0.6,5.25
2023-09-15,WT,S,gb50,-155.0,0.6,5.25
2023-09-15,WT,S,peakK,-155.0,0.6,5.25
2023-09-15,WT,S,t1r,-455.0,0.6,5.25
2023-09-15,WT,S,d1,-155.0,0.6,5.25
2023-09-19,WT,L,eod,345.0,1.08,10.0
2023-09-19,WT,L,gb25,357.5,1.08,10.0
2023-09-19,WT,L,gb50,232.5,1.08,10.0
2023-09-19,WT,L,peakK,245.0,1.08,10.0
2023-09-19,WT,L,t1r,445.0,1.08,10.0
2023-09-19,WT,L,d1,345.0,1.08,10.0
2023-09-20,WT,S,eod,2757.5,5.77,56.25
2023-09-20,WT,S,gb25,482.5,5.77,56.25
2023-09-20,WT,S,gb50,320.0,5.77,56.25
2023-09-20,WT,S,peakK,407.5,5.77,56.25
2023-09-20,WT,S,t1r,470.0,5.77,56.25
2023-09-20,WT,S,d1,2757.5,5.77,56.25
2023-09-20,WT,L,eod,-505.0,0.15,1.5
2023-09-20,WT,L,gb25,-505.0,0.15,1.5
2023-09-20,WT,L,gb50,-505.0,0.15,1.5
2023-09-20,WT,L,peakK,-505.0,0.15,1.5
2023-09-20,WT,L,t1r,-505.0,0.15,1.5
2023-09-20,WT,L,d1,-505.0,0.15,1.5
2023-09-20,WT,S,eod,2370.0,4.97,48.5
2023-09-20,WT,S,gb25,545.0,4.97,48.5
2023-09-20,WT,S,gb50,357.5,4.97,48.5
2023-09-20,WT,S,peakK,482.5,4.97,48.5
2023-09-20,WT,S,t1r,470.0,4.97,48.5
2023-09-20,WT,S,d1,2370.0,4.97,48.5
2023-09-22,WT,S,eod,-555.0,0.86,9.25
2023-09-22,WT,S,gb25,-555.0,0.86,9.25
2023-09-22,WT,S,gb50,-555.0,0.86,9.25
2023-09-22,WT,S,peakK,-555.0,0.86,9.25
2023-09-22,WT,S,t1r,-555.0,0.86,9.25
2023-09-22,WT,S,d1,-555.0,0.86,9.25
2023-09-27,FADE,S,eod,-217.5,10.19,40.75
2023-09-27,FADE,S,gb25,395.0,10.19,40.75
2023-09-27,FADE,S,gb50,307.5,10.19,40.75
2023-09-27,FADE,S,peakK,432.5,10.19,40.75
2023-09-27,FADE,S,t1r,182.5,10.19,40.75
2023-09-27,FADE,S,d1,-217.5,10.19,40.75
2023-10-03,WT,L,eod,-755.0,0.37,5.5
2023-10-03,WT,L,gb25,-755.0,0.37,5.5
2023-10-03,WT,L,gb50,-755.0,0.37,5.5
2023-10-03,WT,L,peakK,-755.0,0.37,5.5
2023-10-03,WT,L,t1r,-755.0,0.37,5.5
2023-10-03,WT,L,d1,-755.0,0.37,5.5
2023-10-04,WT,S,eod,-792.5,0.71,11.0
2023-10-04,WT,S,gb25,-792.5,0.71,11.0
2023-10-04,WT,S,gb50,-792.5,0.71,11.0
2023-10-04,WT,S,peakK,-792.5,0.71,11.0
2023-10-04,WT,S,t1r,-792.5,0.71,11.0
2023-10-04,WT,S,d1,-792.5,0.71,11.0
2023-10-05,WT,S,eod,-780.0,0.51,7.75
2023-10-05,WT,S,gb25,-780.0,0.51,7.75
2023-10-05,WT,S,gb50,-780.0,0.51,7.75
2023-10-05,WT,S,peakK,-780.0,0.51,7.75
2023-10-05,WT,S,t1r,-780.0,0.51,7.75
2023-10-05,WT,S,d1,-780.0,0.51,7.75
2023-10-06,WT,L,eod,82.5,0.98,14.75
2023-10-06,WT,L,gb25,82.5,0.98,14.75
2023-10-06,WT,L,gb50,82.5,0.98,14.75
2023-10-06,WT,L,peakK,82.5,0.98,14.75
2023-10-06,WT,L,t1r,-767.5,0.98,14.75
2023-10-06,WT,L,d1,82.5,0.98,14.75
2023-10-11,WT,S,eod,-892.5,0.99,17.25
2023-10-11,WT,S,gb25,-892.5,0.99,17.25
2023-10-11,WT,S,gb50,-892.5,0.99,17.25
2023-10-11,WT,S,peakK,-892.5,0.99,17.25
2023-10-11,WT,S,t1r,-892.5,0.99,17.25
2023-10-11,WT,S,d1,-892.5,0.99,17.25
2023-10-11,FADE,S,eod,-217.5,2.62,10.5
2023-10-11,FADE,S,gb25,132.5,2.62,10.5
2023-10-11,FADE,S,gb50,95.0,2.62,10.5
2023-10-11,FADE,S,peakK,120.0,2.62,10.5
2023-10-11,FADE,S,t1r,182.5,2.62,10.5
2023-10-11,FADE,S,d1,-217.5,2.62,10.5
2023-10-13,FADE,S,eod,-217.5,10.88,43.5
2023-10-13,FADE,S,gb25,-217.5,10.88,43.5
2023-10-13,FADE,S,gb50,-217.5,10.88,43.5
2023-10-13,FADE,S,peakK,-217.5,10.88,43.5
2023-10-13,FADE,S,t1r,-217.5,10.88,43.5
2023-10-13,FADE,S,d1,-217.5,10.88,43.5
2023-10-13,WT,L,eod,-330.0,0.52,9.0
2023-10-13,WT,L,gb25,-330.0,0.52,9.0
2023-10-13,WT,L,gb50,-330.0,0.52,9.0
2023-10-13,WT,L,peakK,-330.0,0.52,9.0
2023-10-13,WT,L,t1r,-880.0,0.52,9.0
2023-10-13,WT,L,d1,-330.0,0.52,9.0
2023-10-19,FADE,S,eod,-217.5,11.19,44.75
2023-10-19,FADE,S,gb25,-217.5,11.19,44.75
2023-10-19,FADE,S,gb50,-217.5,11.19,44.75
2023-10-19,FADE,S,peakK,-217.5,11.19,44.75
2023-10-19,FADE,S,t1r,-217.5,11.19,44.75
2023-10-19,FADE,S,d1,-217.5,11.19,44.75
2023-10-19,WT,L,eod,-892.5,0.37,6.5
2023-10-19,WT,L,gb25,-892.5,0.37,6.5
2023-10-19,WT,L,gb50,-892.5,0.37,6.5
2023-10-19,WT,L,peakK,-892.5,0.37,6.5
2023-10-19,WT,L,t1r,-892.5,0.37,6.5
2023-10-19,WT,L,d1,-892.5,0.37,6.5
2023-10-25,FADE,S,eod,-217.5,5.25,21.0
2023-10-25,FADE,S,gb25,-217.5,5.25,21.0
2023-10-25,FADE,S,gb50,-217.5,5.25,21.0
2023-10-25,FADE,S,peakK,-217.5,5.25,21.0
2023-10-25,FADE,S,t1r,-217.5,5.25,21.0
2023-10-25,FADE,S,d1,-217.5,5.25,21.0
2023-10-25,WT,S,eod,45.0,0.74,12.75
2023-10-25,WT,S,gb25,45.0,0.74,12.75
2023-10-25,WT,S,gb50,45.0,0.74,12.75
2023-10-25,WT,S,peakK,45.0,0.74,12.75
2023-10-25,WT,S,t1r,-880.0,0.74,12.75
2023-10-25,WT,S,d1,45.0,0.74,12.75
2023-10-27,WT,L,eod,-880.0,0.13,2.25
2023-10-27,WT,L,gb25,-880.0,0.13,2.25
2023-10-27,WT,L,gb50,-880.0,0.13,2.25
2023-10-27,WT,L,peakK,-880.0,0.13,2.25
2023-10-27,WT,L,t1r,-880.0,0.13,2.25
2023-10-27,WT,L,d1,-880.0,0.13,2.25
2023-10-31,FADE,S,eod,-217.5,0.88,3.5
2023-10-31,FADE,S,gb25,-217.5,0.88,3.5
2023-10-31,FADE,S,gb50,-217.5,0.88,3.5
2023-10-31,FADE,S,peakK,-217.5,0.88,3.5
2023-10-31,FADE,S,t1r,-217.5,0.88,3.5
2023-10-31,FADE,S,d1,-217.5,0.88,3.5
2023-10-31,WT,L,eod,120.0,0.7,12.0
2023-10-31,WT,L,gb25,120.0,0.7,12.0
2023-10-31,WT,L,gb50,120.0,0.7,12.0
2023-10-31,WT,L,peakK,120.0,0.7,12.0
2023-10-31,WT,L,t1r,-880.0,0.7,12.0
2023-10-31,WT,L,d1,120.0,0.7,12.0
2023-11-03,FADE,S,eod,-217.5,0.88,3.5
2023-11-03,FADE,S,gb25,-217.5,0.88,3.5
2023-11-03,FADE,S,gb50,-217.5,0.88,3.5
2023-11-03,FADE,S,peakK,-217.5,0.88,3.5
2023-11-03,FADE,S,t1r,-217.5,0.88,3.5
2023-11-03,FADE,S,d1,-217.5,0.88,3.5
2023-11-06,WT,S,eod,-517.5,0.51,7.5
2023-11-06,WT,S,gb25,-517.5,0.51,7.5
2023-11-06,WT,S,gb50,-517.5,0.51,7.5
2023-11-06,WT,S,peakK,-517.5,0.51,7.5
2023-11-06,WT,S,t1r,-755.0,0.51,7.5
2023-11-06,WT,S,d1,-517.5,0.51,7.5
2023-11-07,WT,L,eod,-105.0,0.44,6.0
2023-11-07,WT,L,gb25,-105.0,0.44,6.0
2023-11-07,WT,L,gb50,-105.0,0.44,6.0
2023-11-07,WT,L,peakK,-105.0,0.44,6.0
2023-11-07,WT,L,t1r,-692.5,0.44,6.0
2023-11-07,WT,L,d1,-105.0,0.44,6.0
2023-11-08,FADE,S,eod,-217.5,4.69,18.75
2023-11-08,FADE,S,gb25,-217.5,4.69,18.75
2023-11-08,FADE,S,gb50,-217.5,4.69,18.75
2023-11-08,FADE,S,peakK,-217.5,4.69,18.75
2023-11-08,FADE,S,t1r,-217.5,4.69,18.75
2023-11-08,FADE,S,d1,-217.5,4.69,18.75
2023-11-09,FADE,S,eod,-217.5,6.94,27.75
2023-11-09,FADE,S,gb25,-217.5,6.94,27.75
2023-11-09,FADE,S,gb50,-217.5,6.94,27.75
2023-11-09,FADE,S,peakK,-217.5,6.94,27.75
2023-11-09,FADE,S,t1r,-217.5,6.94,27.75
2023-11-09,FADE,S,d1,-217.5,6.94,27.75
2023-11-10,FADE,S,eod,-217.5,1.12,4.5
2023-11-10,FADE,S,gb25,145.0,1.12,4.5
2023-11-10,FADE,S,gb50,95.0,1.12,4.5
2023-11-10,FADE,S,peakK,107.5,1.12,4.5
2023-11-10,FADE,S,t1r,182.5,1.12,4.5
2023-11-10,FADE,S,d1,-217.5,1.12,4.5
2023-11-10,WT,L,eod,582.5,1.31,16.0
2023-11-10,WT,L,gb25,507.5,1.31,16.0
2023-11-10,WT,L,gb50,582.5,1.31,16.0
2023-11-10,WT,L,peakK,582.5,1.31,16.0
2023-11-10,WT,L,t1r,595.0,1.31,16.0
2023-11-10,WT,L,d1,582.5,1.31,16.0
2023-11-10,WT,L,eod,520.0,1.2,14.75
2023-11-10,WT,L,gb25,457.5,1.2,14.75
2023-11-10,WT,L,gb50,520.0,1.2,14.75
2023-11-10,WT,L,peakK,520.0,1.2,14.75
2023-11-10,WT,L,t1r,595.0,1.2,14.75
2023-11-10,WT,L,d1,520.0,1.2,14.75
2023-11-13,WT,L,eod,-105.0,0.45,5.75
2023-11-13,WT,L,gb25,-105.0,0.45,5.75
2023-11-13,WT,L,gb50,-105.0,0.45,5.75
2023-11-13,WT,L,peakK,-105.0,0.45,5.75
2023-11-13,WT,L,t1r,-655.0,0.45,5.75
2023-11-13,WT,L,d1,-105.0,0.45,5.75
2023-11-16,FADE,S,eod,-217.5,1.62,6.5
2023-11-16,FADE,S,gb25,-217.5,1.62,6.5
2023-11-16,FADE,S,gb50,-217.5,1.62,6.5
2023-11-16,FADE,S,peakK,-217.5,1.62,6.5
2023-11-16,FADE,S,t1r,-217.5,1.62,6.5
2023-11-16,FADE,S,d1,-217.5,1.62,6.5
2023-11-17,WT,L,eod,95.0,1.05,11.5
2023-11-17,WT,L,gb25,395.0,1.05,11.5
2023-11-17,WT,L,gb50,257.5,1.05,11.5
2023-11-17,WT,L,peakK,257.5,1.05,11.5
2023-11-17,WT,L,t1r,532.5,1.05,11.5
2023-11-17,WT,L,d1,95.0,1.05,11.5
2023-11-29,WT,S,eod,-342.5,2.42,15.75
2023-11-29,WT,S,gb25,-342.5,2.42,15.75
2023-11-29,WT,S,gb50,-342.5,2.42,15.75
2023-11-29,WT,S,peakK,-342.5,2.42,15.75
2023-11-29,WT,S,t1r,-342.5,2.42,15.75
2023-11-29,WT,S,d1,-342.5,2.42,15.75
2023-11-30,WT,L,eod,-367.5,2.46,17.25
2023-11-30,WT,L,gb25,-367.5,2.46,17.25
2023-11-30,WT,L,gb50,-367.5,2.46,17.25
2023-11-30,WT,L,peakK,-367.5,2.46,17.25
2023-11-30,WT,L,t1r,-367.5,2.46,17.25
2023-11-30,WT,L,d1,-367.5,2.46,17.25
2023-12-01,WT,S,eod,-380.0,-0.03,-0.25
2023-12-01,WT,S,gb25,-380.0,-0.03,-0.25
2023-12-01,WT,S,gb50,-380.0,-0.03,-0.25
2023-12-01,WT,S,peakK,-380.0,-0.03,-0.25
2023-12-01,WT,S,t1r,-380.0,-0.03,-0.25
2023-12-01,WT,S,d1,-380.0,-0.03,-0.25
2023-12-01,WT,L,eod,195.0,0.83,6.0
2023-12-01,WT,L,gb25,195.0,0.83,6.0
2023-12-01,WT,L,gb50,195.0,0.83,6.0
2023-12-01,WT,L,peakK,195.0,0.83,6.0
2023-12-01,WT,L,t1r,-380.0,0.83,6.0
2023-12-01,WT,L,d1,195.0,0.83,6.0
2023-12-05,WT,S,eod,-392.5,1.1,8.25
2023-12-05,WT,S,gb25,270.0,1.1,8.25
2023-12-05,WT,S,gb50,182.5,1.1,8.25
2023-12-05,WT,S,peakK,207.5,1.1,8.25
2023-12-05,WT,S,t1r,357.5,1.1,8.25
2023-12-05,WT,S,d1,-392.5,1.1,8.25
2023-12-06,WT,S,eod,945.0,2.97,23.0
2023-12-06,WT,S,gb25,270.0,2.97,23.0
2023-12-06,WT,S,gb50,245.0,2.97,23.0
2023-12-06,WT,S,peakK,307.5,2.97,23.0
2023-12-06,WT,S,t1r,370.0,2.97,23.0
2023-12-06,WT,S,d1,945.0,2.97,23.0
2023-12-06,WT,S,eod,782.5,2.55,19.75
2023-12-06,WT,S,gb25,320.0,2.55,19.75
2023-12-06,WT,S,gb50,782.5,2.55,19.75
2023-12-06,WT,S,peakK,520.0,2.55,19.75
2023-12-06,WT,S,t1r,370.0,2.55,19.75
2023-12-06,WT,S,d1,782.5,2.55,19.75
2023-12-07,WT,L,eod,-180.0,0.15,1.25
2023-12-07,WT,L,gb25,-180.0,0.15,1.25
2023-12-07,WT,L,gb50,-180.0,0.15,1.25
2023-12-07,WT,L,peakK,-180.0,0.15,1.25
2023-12-07,WT,L,t1r,-430.0,0.15,1.25
2023-12-07,WT,L,d1,-180.0,0.15,1.25
2023-12-08,WT,L,eod,820.0,2.69,24.25
2023-12-08,WT,L,gb25,320.0,2.69,24.25
2023-12-08,WT,L,gb50,820.0,2.69,24.25
2023-12-08,WT,L,peakK,395.0,2.69,24.25
2023-12-08,WT,L,t1r,432.5,2.69,24.25
2023-12-08,WT,L,d1,820.0,2.69,24.25
2023-12-12,WT,L,eod,882.5,1.88,18.75
2023-12-12,WT,L,gb25,570.0,1.88,18.75
2023-12-12,WT,L,gb50,882.5,1.88,18.75
2023-12-12,WT,L,peakK,520.0,1.88,18.75
2023-12-12,WT,L,t1r,482.5,1.88,18.75
2023-12-12,WT,L,d1,882.5,1.88,18.75
2023-12-12,WT,L,eod,732.5,1.58,15.75
2023-12-12,WT,L,gb25,457.5,1.58,15.75
2023-12-12,WT,L,gb50,732.5,1.58,15.75
2023-12-12,WT,L,peakK,370.0,1.58,15.75
2023-12-12,WT,L,t1r,482.5,1.58,15.75
2023-12-12,WT,L,d1,732.5,1.58,15.75
2023-12-14,FADE,S,eod,-217.5,7.62,30.5
2023-12-14,FADE,S,gb25,132.5,7.62,30.5
2023-12-14,FADE,S,gb50,95.0,7.62,30.5
2023-12-14,FADE,S,peakK,107.5,7.62,30.5
2023-12-14,FADE,S,t1r,182.5,7.62,30.5
2023-12-14,FADE,S,d1,-217.5,7.62,30.5
2023-12-15,WT,L,eod,-592.5,0.85,9.75
2023-12-15,WT,L,gb25,-592.5,0.85,9.75
2023-12-15,WT,L,gb50,-592.5,0.85,9.75
2023-12-15,WT,L,peakK,-592.5,0.85,9.75
2023-12-15,WT,L,t1r,-592.5,0.85,9.75
2023-12-15,WT,L,d1,-592.5,0.85,9.75
2023-12-15,WT,L,eod,-592.5,0.59,6.75
2023-12-15,WT,L,gb25,-592.5,0.59,6.75
2023-12-15,WT,L,gb50,-592.5,0.59,6.75
2023-12-15,WT,L,peakK,-592.5,0.59,6.75
2023-12-15,WT,L,t1r,-592.5,0.59,6.75
2023-12-15,WT,L,d1,-592.5,0.59,6.75
2023-12-19,WT,L,eod,132.5,0.67,7.25
2023-12-19,WT,L,gb25,132.5,0.67,7.25
2023-12-19,WT,L,gb50,132.5,0.67,7.25
2023-12-19,WT,L,peakK,132.5,0.67,7.25
2023-12-19,WT,L,t1r,-555.0,0.67,7.25
2023-12-19,WT,L,d1,132.5,0.67,7.25
2023-12-19,WT,L,eod,170.0,0.74,8.0
2023-12-19,WT,L,gb25,170.0,0.74,8.0
2023-12-19,WT,L,gb50,170.0,0.74,8.0
2023-12-19,WT,L,peakK,170.0,0.74,8.0
2023-12-19,WT,L,t1r,-555.0,0.74,8.0
2023-12-19,WT,L,d1,170.0,0.74,8.0
2023-12-28,WT,S,eod,32.5,0.54,6.5
2023-12-28,WT,S,gb25,32.5,0.54,6.5
2023-12-28,WT,S,gb50,32.5,0.54,6.5
2023-12-28,WT,S,peakK,32.5,0.54,6.5
2023-12-28,WT,S,t1r,-617.5,0.54,6.5
2023-12-28,WT,S,d1,32.5,0.54,6.5
2023-12-29,WT,L,eod,-55.0,0.85,8.75
2023-12-29,WT,L,gb25,-55.0,0.85,8.75
2023-12-29,WT,L,gb50,-55.0,0.85,8.75
2023-12-29,WT,L,peakK,-55.0,0.85,8.75
2023-12-29,WT,L,t1r,-530.0,0.85,8.75
2023-12-29,WT,L,d1,-55.0,0.85,8.75
2024-01-03,FADE,S,eod,-217.5,3.62,14.5
2024-01-03,FADE,S,gb25,282.5,3.62,14.5
2024-01-03,FADE,S,gb50,207.5,3.62,14.5
2024-01-03,FADE,S,peakK,295.0,3.62,14.5
2024-01-03,FADE,S,t1r,182.5,3.62,14.5
2024-01-03,FADE,S,d1,-217.5,3.62,14.5
2024-01-05,WT,S,eod,-567.5,1.07,11.75
2024-01-05,WT,S,gb25,-567.5,1.07,11.75
2024-01-05,WT,S,gb50,-567.5,1.07,11.75
2024-01-05,WT,S,peakK,-567.5,1.07,11.75
2024-01-05,WT,S,t1r,-567.5,1.07,11.75
2024-01-05,WT,S,d1,-567.5,1.07,11.75
2024-01-11,WT,L,eod,732.5,2.07,21.75
2024-01-11,WT,L,gb25,482.5,2.07,21.75
2024-01-11,WT,L,gb50,320.0,2.07,21.75
2024-01-11,WT,L,peakK,395.0,2.07,21.75
2024-01-11,WT,L,t1r,507.5,2.07,21.75
2024-01-11,WT,L,d1,732.5,2.07,21.75
2024-01-16,WT,L,eod,-580.0,0.44,5.0
2024-01-16,WT,L,gb25,-580.0,0.44,5.0
2024-01-16,WT,L,gb50,-580.0,0.44,5.0
2024-01-16,WT,L,peakK,-580.0,0.44,5.0
2024-01-16,WT,L,t1r,-580.0,0.44,5.0
2024-01-16,WT,L,d1,-580.0,0.44,5.0
2024-01-16,WT,S,eod,-417.5,1.0,11.25
2024-01-16,WT,S,gb25,395.0,1.0,11.25
2024-01-16,WT,S,gb50,257.5,1.0,11.25
2024-01-16,WT,S,peakK,257.5,1.0,11.25
2024-01-16,WT,S,t1r,545.0,1.0,11.25
2024-01-16,WT,S,d1,-417.5,1.0,11.25
2024-01-18,WT,S,eod,-592.5,1.43,16.5
2024-01-18,WT,S,gb25,482.5,1.43,16.5
2024-01-18,WT,S,gb50,395.0,1.43,16.5
2024-01-18,WT,S,peakK,520.0,1.43,16.5
2024-01-18,WT,S,t1r,557.5,1.43,16.5
2024-01-18,WT,S,d1,-592.5,1.43,16.5
2024-01-18,WT,S,eod,-592.5,0.89,10.25
2024-01-18,WT,S,gb25,-592.5,0.89,10.25
2024-01-18,WT,S,gb50,-592.5,0.89,10.25
2024-01-18,WT,S,peakK,-592.5,0.89,10.25
2024-01-18,WT,S,t1r,-592.5,0.89,10.25
2024-01-18,WT,S,d1,-592.5,0.89,10.25
2024-01-19,WT,L,eod,2082.5,3.79,44.5
2024-01-19,WT,L,gb25,632.5,3.79,44.5
2024-01-19,WT,L,gb50,2082.5,3.79,44.5
2024-01-19,WT,L,peakK,557.5,3.79,44.5
2024-01-19,WT,L,t1r,570.0,3.79,44.5
2024-01-19,WT,L,d1,2082.5,3.79,44.5
2024-01-22,WT,S,eod,270.0,0.98,12.0
2024-01-22,WT,S,gb25,270.0,0.98,12.0
2024-01-22,WT,S,gb50,270.0,0.98,12.0
2024-01-22,WT,S,peakK,270.0,0.98,12.0
2024-01-22,WT,S,t1r,-630.0,0.98,12.0
2024-01-22,WT,S,d1,270.0,0.98,12.0
2024-01-22,WT,S,eod,70.0,0.2,2.5
2024-01-22,WT,S,gb25,70.0,0.2,2.5
2024-01-22,WT,S,gb50,70.0,0.2,2.5
2024-01-22,WT,S,peakK,70.0,0.2,2.5
2024-01-22,WT,S,t1r,-630.0,0.2,2.5
2024-01-22,WT,S,d1,70.0,0.2,2.5
2024-01-23,WT,S,eod,-567.5,0.3,3.25
2024-01-23,WT,S,gb25,-567.5,0.3,3.25
2024-01-23,WT,S,gb50,-567.5,0.3,3.25
2024-01-23,WT,S,peakK,-567.5,0.3,3.25
2024-01-23,WT,S,t1r,-567.5,0.3,3.25
2024-01-23,WT,S,d1,-567.5,0.3,3.25
2024-02-01,WT,L,eod,1795.0,3.26,37.5
2024-02-01,WT,L,gb25,520.0,3.26,37.5
2024-02-01,WT,L,gb50,482.5,3.26,37.5
2024-02-01,WT,L,peakK,645.0,3.26,37.5
2024-02-01,WT,L,t1r,557.5,3.26,37.5
2024-02-01,WT,L,d1,1795.0,3.26,37.5
2024-02-02,WT,L,eod,982.5,3.2,39.25
2024-02-02,WT,L,gb25,682.5,3.2,39.25
2024-02-02,WT,L,gb50,607.5,3.2,39.25
2024-02-02,WT,L,peakK,607.5,3.2,39.25
2024-02-02,WT,L,t1r,595.0,3.2,39.25
2024-02-02,WT,L,d1,982.5,3.2,39.25
2024-02-02,WT,L,eod,-630.0,2.0,24.5
2024-02-02,WT,L,gb25,-630.0,2.0,24.5
2024-02-02,WT,L,gb50,-630.0,2.0,24.5
2024-02-02,WT,L,peakK,-630.0,2.0,24.5
2024-02-02,WT,L,t1r,-630.0,2.0,24.5
2024-02-02,WT,L,d1,-630.0,2.0,24.5
2024-02-08,WT,S,eod,-205.0,0.54,6.75
2024-02-08,WT,S,gb25,-205.0,0.54,6.75
2024-02-08,WT,S,gb50,-205.0,0.54,6.75
2024-02-08,WT,S,peakK,-205.0,0.54,6.75
2024-02-08,WT,S,t1r,-642.5,0.54,6.75
2024-02-08,WT,S,d1,-205.0,0.54,6.75
2024-02-08,WT,L,eod,170.0,0.66,8.25
2024-02-08,WT,L,gb25,170.0,0.66,8.25
2024-02-08,WT,L,gb50,170.0,0.66,8.25
2024-02-08,WT,L,peakK,170.0,0.66,8.25
2024-02-08,WT,L,t1r,-642.5,0.66,8.25
2024-02-08,WT,L,d1,170.0,0.66,8.25
2024-02-14,WT,L,eod,-667.5,1.71,22.25
2024-02-14,WT,L,gb25,-667.5,1.71,22.25
2024-02-14,WT,L,gb50,-667.5,1.71,22.25
2024-02-14,WT,L,peakK,-667.5,1.71,22.25
2024-02-14,WT,L,t1r,-667.5,1.71,22.25
2024-02-14,WT,L,d1,-667.5,1.71,22.25
2024-02-15,WT,S,eod,-642.5,0.04,0.5
2024-02-15,WT,S,gb25,-642.5,0.04,0.5
2024-02-15,WT,S,gb50,-642.5,0.04,0.5
2024-02-15,WT,S,peakK,-642.5,0.04,0.5
2024-02-15,WT,S,t1r,-642.5,0.04,0.5
2024-02-15,WT,S,d1,-642.5,0.04,0.5
2024-02-15,WT,L,eod,495.0,1.06,13.25
2024-02-15,WT,L,gb25,495.0,1.06,13.25
2024-02-15,WT,L,gb50,495.0,1.06,13.25
2024-02-15,WT,L,peakK,495.0,1.06,13.25
2024-02-15,WT,L,t1r,607.5,1.06,13.25
2024-02-15,WT,L,d1,495.0,1.06,13.25
2024-02-20,FADE,S,eod,-217.5,5.31,21.25
2024-02-20,FADE,S,gb25,132.5,5.31,21.25
2024-02-20,FADE,S,gb50,82.5,5.31,21.25
2024-02-20,FADE,S,peakK,82.5,5.31,21.25
2024-02-20,FADE,S,t1r,182.5,5.31,21.25
2024-02-20,FADE,S,d1,-217.5,5.31,21.25
2024-02-21,WT,S,eod,-530.0,1.51,15.5
2024-02-21,WT,S,gb25,-530.0,1.51,15.5
2024-02-21,WT,S,gb50,-530.0,1.51,15.5
2024-02-21,WT,S,peakK,-530.0,1.51,15.5
2024-02-21,WT,S,t1r,-530.0,1.51,15.5
2024-02-21,WT,S,d1,-530.0,1.51,15.5
2024-02-23,FADE,S,eod,907.5,5.88,23.5
2024-02-23,FADE,S,gb25,132.5,5.88,23.5
2024-02-23,FADE,S,gb50,82.5,5.88,23.5
2024-02-23,FADE,S,peakK,95.0,5.88,23.5
