Date,yr,dir,regime,with_trend,adr,entry_px,mae_pts,eod_move,mfe_bstop,stopped,fill_hour,gap
2024-11-18,2024,S,NEUTRAL,False,50.38,6335.75,1.75,2.0,12.75,False,12,0.0
2024-11-19,2024,S,BULL,False,49.83,6303.25,59.75,-55.25,1.5,True,09,0.545
2024-11-20,2024,L,BEAR,False,49.8,6305.5,1.0,51.75,54.25,False,09,0.067
2024-11-21,2024,L,BEAR,False,49.6,6332.25,5.25,53.0,68.25,False,09,0.409
2024-11-21,2024,L,BULL,True,49.6,6393.0,8.25,-7.75,7.5,False,12,0.409
2024-11-21,2024,S,BULL,False,49.6,6394.5,6.0,9.25,9.75,False,13,0.409
2024-11-22,2024,S,NEUTRAL,False,53.67,6396.0,13.0,-7.0,17.75,False,09,0.023
2024-11-22,2024,S,BEAR,True,53.67,6390.25,18.75,-12.75,-0.5,True,10,0.023
2024-11-25,2024,S,BEAR,True,53.17,6429.5,1.25,3.0,31.5,False,09,0.613
2024-11-25,2024,S,BEAR,True,53.17,6418.5,9.75,-8.0,7.5,False,12,0.613
2024-11-26,2024,S,BEAR,True,55.75,6430.75,28.75,-26.75,0.75,True,09,0.117
2024-11-26,2024,S,NEUTRAL,False,55.75,6446.5,13.0,-11.0,8.0,False,12,0.117
2024-11-27,2024,L,BEAR,False,54.05,6437.0,21.25,-6.25,3.0,True,09,0.139
2024-11-28,2024,S,BULL,False,53.38,6447.25,0.75,2.0,3.5,False,10,0.152
2024-11-29,2024,S,BULL,False,48.55,6465.25,10.25,-1.75,1.0,False,10,0.128
2024-12-02,2024,S,NEUTRAL,False,46.15,6475.25,8.75,-6.75,9.75,False,09,0.058
2024-12-03,2024,L,BEAR,False,43.85,6465.75,2.75,17.25,18.0,False,09,0.123
2024-12-03,2024,L,BULL,True,43.85,6475.25,4.0,7.75,8.5,False,12,0.123
2024-12-04,2024,L,BEAR,False,38.8,6493.25,2.5,18.5,24.5,False,09,0.193
2024-12-04,2024,L,NEUTRAL,False,38.8,6502.0,11.25,9.75,15.75,False,10,0.193
2024-12-05,2024,L,NEUTRAL,False,35.35,6507.75,9.25,-8.25,15.0,False,10,0.038
2024-12-06,2024,L,NEUTRAL,False,30.0,6523.75,18.25,-10.0,1.75,True,09,0.162
2024-12-09,2024,L,BULL,True,29.02,6492.25,16.75,-15.25,6.5,True,11,0.035
2024-12-10,2024,L,BULL,True,27.05,6485.75,30.5,-18.25,5.0,True,09,0.158
2024-12-10,2024,S,NEUTRAL,False,27.05,6480.75,3.25,13.25,25.5,False,10,0.158
2024-12-10,2024,S,BEAR,True,27.05,6479.5,4.5,12.0,24.25,False,11,0.158
2024-12-10,2024,L,BEAR,False,27.05,6476.0,20.75,-8.5,4.0,True,12,0.158
2024-12-11,2024,L,BULL,True,27.32,6501.75,3.75,2.0,16.25,False,09,0.363
2024-12-12,2024,L,NEUTRAL,False,26.65,6491.5,20.0,-19.0,1.25,True,12,0.092
2024-12-13,2024,L,BEAR,False,29.05,6465.75,9.0,-0.25,3.0,True,11,0.313
2024-12-16,2024,L,NEUTRAL,False,29.3,6490.25,10.0,1.25,0.25,True,09,0.348
2024-12-16,2024,L,BEAR,False,29.3,6496.25,7.75,-4.75,9.75,False,10,0.348
2024-12-16,2024,L,BULL,True,29.3,6503.75,15.25,-12.25,2.25,True,13,0.348
2024-12-17,2024,L,BULL,True,30.0,6472.75,16.75,-6.25,5.25,True,11,0.343
2024-12-18,2024,S,BEAR,True,30.32,6481.25,6.5,209.75,233.0,False,11,0.012
2024-12-19,2024,S,BEAR,True,51.5,6297.25,31.0,23.0,0.75,True,12,0.941
2024-12-20,2024,S,BULL,False,56.42,6314.75,77.75,-27.5,-0.5,True,10,0.402
2024-12-23,2024,L,BEAR,False,69.58,6323.5,6.5,56.0,61.25,False,09,0.028
2024-12-23,2024,L,BEAR,False,69.58,6350.75,2.75,28.75,34.0,False,11,0.028
2024-12-24,2024,S,BULL,False,73.6,6421.0,20.25,-19.75,4.25,False,09,0.161
2024-12-26,2024,S,BULL,False,75.78,6441.75,4.0,7.5,11.5,False,12,0.307
2024-12-27,2024,S,BULL,False,77.2,6349.0,26.5,-23.0,0.25,True,12,0.622
2024-12-30,2024,S,BEAR,True,81.3,6267.5,67.5,-29.25,7.5,True,09,1.177
2024-12-30,2024,L,NEUTRAL,False,81.3,6286.0,0.5,10.75,49.0,False,10,1.177
2024-12-30,2024,L,NEUTRAL,False,81.3,6330.0,40.25,-33.25,2.0,True,12,1.177
2024-12-31,2024,S,NEUTRAL,False,84.45,6308.75,3.5,29.25,49.75,False,09,0.278
2024-12-31,2024,S,BEAR,True,84.45,6287.0,5.0,7.5,28.0,False,10,0.278
2024-12-31,2024,S,NEUTRAL,False,84.45,6264.75,26.0,-14.75,5.75,True,13,0.278
2025-01-02,2025,L,BEAR,False,88.17,6289.5,73.0,-26.0,13.0,True,09,0.478
2025-01-03,2025,S,BEAR,True,96.8,6299.25,39.25,-28.25,6.0,True,09,0.371
2025-01-03,2025,S,BEAR,True,96.8,6317.75,20.75,-9.75,2.0,False,12,0.371
2025-01-06,2025,L,BULL,True,78.92,6406.25,60.5,-37.75,2.0,True,10,0.743
2025-01-06,2025,S,BEAR,True,78.92,6365.25,5.0,-3.25,19.5,False,13,0.743
2025-01-08,2025,L,NEUTRAL,False,73.8,6292.75,34.0,7.25,-7.5,True,09,0.063
2025-01-08,2025,S,NEUTRAL,False,73.8,6290.25,23.25,-9.75,13.0,True,12,0.063
2025-01-10,2025,L,BEAR,False,71.47,6226.5,39.5,-20.0,-0.75,True,09,0.595
2025-01-10,2025,L,BEAR,False,71.47,6222.25,22.5,-15.75,5.25,True,13,0.595
2025-01-13,2025,S,BULL,False,73.4,6176.5,44.75,-43.25,18.25,True,09,0.761
2025-01-13,2025,L,BULL,True,73.4,6201.25,9.25,18.5,20.0,False,13,0.761
2025-01-14,2025,S,BEAR,True,75.62,6228.25,12.25,-4.5,44.0,False,09,0.398
2025-01-14,2025,S,BEAR,True,75.62,6210.75,29.75,-22.0,26.5,True,10,0.398
2025-01-14,2025,S,NEUTRAL,False,75.62,6196.0,44.5,-36.75,0.25,True,11,0.398
2025-01-14,2025,L,BULL,True,75.62,6234.5,44.0,-1.75,6.0,True,13,0.398
2025-01-15,2025,S,BEAR,True,75.08,6310.25,32.75,-17.75,2.75,True,11,1.183
2025-01-15,2025,S,NEUTRAL,False,75.08,6335.5,7.5,7.5,7.75,False,13,1.183
2025-01-16,2025,S,NEUTRAL,False,72.45,6322.0,24.0,16.5,2.5,True,09,0.245
2025-01-16,2025,S,BULL,False,72.45,6323.75,11.5,18.25,18.75,False,13,0.245
2025-01-17,2025,L,BULL,True,70.25,6368.25,1.0,3.75,25.0,False,09,0.999
2025-01-20,2025,L,NEUTRAL,False,63.1,6401.0,22.75,-4.0,2.0,True,10,0.534
2025-01-21,2025,L,NEUTRAL,False,61.0,6400.5,7.5,29.25,34.5,False,09,0.133
2025-01-21,2025,L,BULL,True,61.0,6425.0,9.0,4.75,10.0,False,12,0.133
2025-01-22,2025,S,BULL,False,59.55,6467.25,10.25,6.75,8.0,False,09,0.439
2025-01-22,2025,L,NEUTRAL,False,59.55,6468.5,9.25,-8.0,6.5,False,13,0.439
2025-01-23,2025,S,NEUTRAL,False,50.95,6470.0,25.75,-21.0,-0.5,True,11,0.081
2025-01-24,2025,S,NEUTRAL,False,49.75,6491.5,7.75,20.5,27.75,False,10,0.042
2025-01-24,2025,S,BEAR,True,49.75,6479.25,1.5,8.25,15.5,False,12,0.042
2025-01-27,2025,L,BULL,True,46.12,6368.25,14.75,23.75,7.0,True,10,2.028
2025-01-27,2025,L,NEUTRAL,False,46.12,6364.25,7.75,27.75,34.0,False,13,2.028
2025-01-28,2025,L,NEUTRAL,False,45.45,6417.25,15.25,16.5,11.75,True,09,0.113
2025-01-28,2025,S,BEAR,True,45.45,6404.25,43.0,-29.5,1.0,True,10,0.113
2025-01-29,2025,L,BEAR,False,46.92,6423.25,39.25,-16.5,3.75,True,09,0.074
2025-01-29,2025,S,BULL,False,46.92,6413.5,15.75,6.75,29.5,True,12,0.074
2025-01-30,2025,L,NEUTRAL,False,46.95,6428.25,30.0,10.0,1.25,True,09,0.382
2025-01-31,2025,L,NEUTRAL,False,48.83,6478.0,78.5,-72.5,9.25,True,11,0.404
2025-01-31,2025,L,BEAR,False,48.83,6481.0,81.5,-75.5,1.5,True,12,0.404
2025-02-03,2025,L,BULL,True,53.95,6370.25,25.25,-4.75,-2.0,True,10,1.428
2025-02-03,2025,L,BULL,True,53.95,6375.5,30.0,-10.0,2.5,True,10,1.428
2025-02-03,2025,S,NEUTRAL,False,53.95,6362.5,28.5,-3.0,17.0,True,11,1.428
2025-02-03,2025,S,NEUTRAL,False,53.95,6375.75,15.25,10.25,14.0,False,13,1.428
2025-02-04,2025,S,BULL,False,59.67,6397.5,13.0,4.75,16.5,False,10,0.004
2025-02-05,2025,S,BEAR,True,59.77,6393.25,37.75,-37.0,6.25,True,09,0.0
2025-02-05,2025,L,NEUTRAL,False,59.77,6411.25,3.0,19.0,19.75,False,11,0.0
2025-02-06,2025,L,BEAR,False,63.3,6436.0,24.25,-0.25,9.75,True,09,0.237
2025-02-07,2025,L,NEUTRAL,False,62.88,6430.5,47.5,-37.5,6.75,True,09,0.256
2025-02-10,2025,L,BULL,True,67.05,6428.5,14.5,-2.75,9.25,False,09,0.461
2025-02-10,2025,L,BULL,True,67.05,6431.25,17.25,-5.5,6.5,False,09,0.461
2025-02-10,2025,L,NEUTRAL,False,67.05,6430.0,5.25,-4.25,7.75,False,13,0.461
2025-02-11,2025,L,BULL,True,63.9,6427.75,15.5,6.25,12.75,False,10,0.296
2025-02-11,2025,L,BULL,True,63.9,6428.5,3.0,5.5,12.0,False,13,0.296
2025-02-13,2025,L,BULL,True,60.38,6447.25,17.5,27.25,32.5,False,10,0.156
2025-02-14,2025,L,BULL,True,61.17,6482.25,14.75,-7.25,3.25,False,09,0.027
2025-02-14,2025,L,BULL,True,61.17,6478.5,11.0,-3.5,7.0,False,09,0.027
2025-02-14,2025,S,NEUTRAL,False,61.17,6477.75,7.0,2.75,10.25,False,10,0.027
2025-02-14,2025,S,NEUTRAL,False,61.17,6472.25,12.5,-2.75,4.75,False,11,0.027
2025-02-14,2025,L,BULL,True,61.17,6477.75,7.25,-2.75,2.25,False,13,0.027
2025-02-18,2025,L,BEAR,False,45.3,6473.75,13.75,15.25,11.5,True,09,0.042
2025-02-18,2025,S,BEAR,True,45.3,6476.0,15.25,-13.0,16.0,True,11,0.042
2025-02-18,2025,S,BEAR,True,45.3,6469.0,22.25,-20.0,1.5,True,13,0.042
2025-02-21,2025,S,BEAR,True,41.98,6437.0,10.0,62.25,70.75,False,10,0.023
2025-02-21,2025,S,BEAR,True,41.98,6390.75,4.5,16.0,24.5,False,13,0.023
2025-02-24,2025,L,BEAR,False,44.62,6350.5,12.75,-1.25,39.75,False,09,0.267
2025-02-25,2025,S,BEAR,True,48.35,6287.75,49.5,-31.5,22.0,True,10,0.11
2025-02-25,2025,S,NEUTRAL,False,48.35,6298.0,39.25,-21.25,6.75,True,11,0.11
2025-02-25,2025,S,NEUTRAL,False,48.35,6321.25,16.0,2.0,3.5,True,13,0.11
2025-02-26,2025,L,BULL,True,53.25,6357.75,70.5,-40.5,7.75,True,09,0.154
2025-02-26,2025,L,BULL,True,53.25,6358.5,71.25,-41.25,5.0,True,10,0.154
2025-02-26,2025,S,BULL,False,53.25,6351.75,8.0,34.5,64.5,False,11,0.154
2025-02-27,2025,S,NEUTRAL,False,54.98,6315.25,15.5,94.25,100.5,False,09,0.317
2025-02-28,2025,L,BEAR,False,61.62,6205.5,15.75,93.5,107.25,False,12,0.008
2025-03-03,2025,L,BULL,True,71.97,6304.5,141.0,-92.75,6.0,True,09,0.437
2025-03-03,2025,S,BULL,False,71.97,6300.5,6.75,88.75,137.0,False,10,0.437
2025-03-03,2025,S,BULL,False,71.97,6303.25,4.0,91.5,139.75,False,11,0.437
2025-03-03,2025,S,BEAR,True,71.97,6259.25,12.0,47.5,95.75,False,13,0.437
2025-03-04,2025,S,BEAR,True,88.42,6102.0,115.5,-50.5,15.5,True,09,0.821
2025-03-05,2025,S,NEUTRAL,False,98.47,6129.75,81.5,-57.25,37.25,True,09,0.37
2025-03-05,2025,S,BEAR,True,98.47,6102.0,109.25,-85.0,9.5,True,10,0.37
2025-03-05,2025,S,BULL,False,98.47,6197.5,13.75,10.5,21.75,False,13,0.37
2025-03-06,2025,S,NEUTRAL,False,106.62,6095.0,15.25,-5.0,33.25,False,11,1.156
2025-03-06,2025,S,BEAR,True,106.62,6082.75,27.5,-17.25,21.0,False,11,1.156
2025-03-06,2025,S,NEUTRAL,False,106.62,6076.5,33.75,-23.5,14.75,True,13,1.156
2025-03-07,2025,S,BEAR,True,112.03,6060.25,72.5,-55.25,45.5,True,10,0.525
2025-03-10,2025,L,NEUTRAL,False,112.97,6023.75,110.5,-56.5,2.25,True,09,1.349
2025-03-10,2025,L,BEAR,False,112.97,5977.0,63.75,-9.75,11.25,True,12,1.349
2025-03-11,2025,L,BEAR,False,120.4,5914.0,38.25,14.75,42.5,True,09,0.277
2025-03-11,2025,S,NEUTRAL,False,120.4,5910.0,75.5,-18.75,34.25,True,11,0.277
2025-03-12,2025,L,BEAR,False,123.0,5948.25,56.25,-9.25,3.0,True,09,0.818
2025-03-12,2025,L,NEUTRAL,False,123.0,5954.75,21.25,-15.75,20.0,False,12,0.818
2025-03-13,2025,S,NEUTRAL,False,124.65,5925.5,2.75,40.25,74.5,False,09,0.013
2025-03-13,2025,S,BEAR,True,124.65,5880.75,20.0,-4.5,29.75,False,11,0.013
2025-03-13,2025,L,BEAR,False,124.65,5859.5,8.5,25.75,41.25,False,12,0.013
2025-03-14,2025,S,NEUTRAL,False,120.67,5918.0,72.5,-50.25,0.5,True,09,0.484
2025-03-17,2025,S,BULL,False,116.85,6007.75,41.5,-11.25,28.0,True,09,0.18
2025-03-17,2025,L,NEUTRAL,False,116.85,5993.0,6.75,26.0,56.25,False,11,0.18
2025-03-17,2025,L,BULL,True,116.85,5993.75,2.5,25.25,55.5,False,11,0.18
2025-03-18,2025,S,NEUTRAL,False,106.8,5963.5,9.5,-1.25,22.25,False,09,0.328
2025-03-18,2025,S,BEAR,True,106.8,5951.0,22.0,-13.75,9.75,False,10,0.328
2025-03-18,2025,S,BEAR,True,106.8,5951.25,21.75,-13.5,3.5,False,12,0.328
2025-03-18,2025,S,NEUTRAL,False,106.8,5964.0,9.0,-0.75,14.5,False,13,0.328
2025-03-19,2025,L,NEUTRAL,False,99.67,5987.0,14.5,37.75,74.0,False,10,0.226
2025-03-19,2025,L,BULL,True,99.67,6003.0,30.5,21.75,4.0,True,11,0.226
2025-03-20,2025,S,NEUTRAL,False,97.28,6005.25,10.0,-1.75,14.0,False,13,0.701
2025-03-21,2025,S,BEAR,True,95.22,5956.5,56.25,-52.75,7.25,True,09,0.874
2025-03-21,2025,L,BULL,True,95.22,5990.5,12.25,18.75,22.25,False,12,0.874
2025-03-21,2025,L,BEAR,False,95.22,5987.0,8.25,22.25,25.75,False,13,0.874
2025-03-24,2025,S,BULL,False,90.42,6101.25,14.75,-6.5,15.75,False,10,1.061
2025-03-24,2025,S,BEAR,True,90.42,6095.5,20.5,-12.25,10.0,False,12,1.061
2025-03-24,2025,S,BEAR,True,90.42,6088.5,27.5,-19.25,3.0,True,13,1.061
2025-03-25,2025,L,NEUTRAL,False,81.4,6111.75,11.75,7.5,16.0,False,09,0.143
2025-03-25,2025,L,BEAR,False,81.4,6111.5,11.5,7.75,9.0,False,11,0.143
2025-03-26,2025,S,NEUTRAL,False,73.2,6099.0,2.0,50.25,65.5,False,09,0.078
2025-03-26,2025,S,BEAR,True,73.2,6098.75,0.25,50.0,65.25,False,10,0.078
2025-03-26,2025,S,BEAR,True,73.2,6083.25,0.5,34.5,49.75,False,10,0.078
2025-03-26,2025,S,BEAR,True,73.2,6068.5,2.75,19.75,35.0,False,11,0.078
2025-03-26,2025,S,BEAR,True,73.2,6045.75,12.0,-3.0,12.25,False,13,0.078
2025-03-27,2025,L,BEAR,False,72.88,6048.5,24.25,-15.0,1.25,True,11,0.256
2025-03-28,2025,S,NEUTRAL,False,69.4,5944.75,10.75,40.25,42.5,False,09,0.323
2025-03-28,2025,S,BEAR,True,69.4,5913.5,13.5,9.0,11.25,False,12,0.323
2025-03-31,2025,S,BULL,False,72.88,5863.75,99.5,-72.25,2.0,True,09,0.855
2025-04-01,2025,L,NEUTRAL,False,79.3,5907.5,7.25,57.5,77.75,False,09,0.114
2025-04-01,2025,L,NEUTRAL,False,79.3,5964.25,48.0,0.75,21.0,True,10,0.114
2025-04-01,2025,S,BEAR,True,79.3,5956.5,13.75,-8.5,40.25,False,12,0.114
2025-04-01,2025,S,BEAR,True,79.3,5921.5,48.75,-43.5,0.5,True,13,0.114
2025-04-02,2025,S,BULL,False,82.7,5943.5,108.5,-100.0,1.25,True,09,1.031
2025-04-03,2025,S,BEAR,True,88.3,5779.5,0.5,55.0,60.5,False,12,3.988
2025-04-04,2025,L,NEUTRAL,False,91.42,5509.0,130.0,-113.25,10.0,True,11,2.481
2025-04-07,2025,L,BEAR,False,107.03,5340.75,75.25,78.5,99.75,True,09,3.03
2025-04-08,2025,L,NEUTRAL,False,144.03,5511.25,280.25,-207.75,2.0,True,11,2.643
2025-04-09,2025,S,BULL,False,177.72,5313.5,497.0,-460.75,43.0,True,09,0.57
2025-04-09,2025,S,BEAR,True,177.72,5310.0,500.5,-464.25,22.5,True,10,0.57
2025-04-09,2025,L,BULL,True,177.72,5664.25,21.75,110.0,146.25,False,12,0.57
2025-04-10,2025,L,BEAR,False,222.57,5645.25,208.0,-35.5,19.0,True,09,1.875
2025-04-10,2025,S,BULL,False,222.57,5611.75,27.5,2.0,86.75,False,13,1.875
2025-04-11,2025,S,BEAR,True,240.82,5595.0,113.75,-92.75,45.0,True,10,0.677
2025-04-11,2025,L,BULL,True,240.82,5682.5,20.0,5.25,18.0,False,13,0.677
2025-04-14,2025,L,NEUTRAL,False,245.55,5760.0,78.5,-31.75,22.75,True,09,1.688
2025-04-14,2025,S,BEAR,True,245.55,5699.0,70.5,-29.25,4.75,False,11,1.688
2025-04-14,2025,L,NEUTRAL,False,245.55,5713.0,12.75,15.25,56.5,False,12,1.688
2025-04-14,2025,L,NEUTRAL,False,245.55,5717.25,9.75,11.0,52.25,False,12,1.688
2025-04-15,2025,S,BULL,False,242.2,5760.25,8.25,41.5,50.25,False,09,0.201
2025-04-15,2025,S,NEUTRAL,False,242.2,5738.75,24.25,20.0,28.75,False,09,0.201
2025-04-15,2025,S,BEAR,True,242.2,5730.25,5.0,11.5,20.25,False,12,0.201
2025-04-16,2025,S,BULL,False,239.3,5661.25,30.25,55.25,119.75,False,09,1.067
2025-04-16,2025,S,BULL,False,239.3,5598.5,8.25,-7.5,57.0,False,13,1.067
2025-04-21,2025,S,BEAR,True,235.43,5450.0,33.5,-20.75,32.25,False,11,1.224
2025-04-21,2025,S,BEAR,True,235.43,5433.75,49.75,-37.0,16.0,False,12,1.224
2025-04-21,2025,S,BEAR,True,235.43,5433.75,49.75,-37.0,13.25,False,13,1.224
2025-04-22,2025,S,BULL,False,226.35,5563.0,66.75,-41.75,10.25,False,09,1.193
2025-04-22,2025,L,BEAR,False,226.35,5614.5,61.75,-9.75,8.5,False,11,1.193
2025-04-23,2025,L,NEUTRAL,False,194.72,5766.75,92.5,-75.5,6.75,True,09,2.422
2025-04-23,2025,S,NEUTRAL,False,194.72,5719.25,6.25,28.0,45.0,False,13,2.422
2025-04-24,2025,L,BULL,True,169.85,5763.0,8.75,49.25,69.0,False,10,0.193
2025-04-24,2025,L,BULL,True,169.85,5766.75,8.25,45.5,65.25,False,10,0.193
2025-04-24,2025,S,NEUTRAL,False,169.85,5784.5,47.5,-27.75,5.25,False,12,0.193
2025-04-25,2025,S,BEAR,True,130.15,5796.75,48.25,-47.5,6.25,True,09,0.194
2025-04-28,2025,L,NEUTRAL,False,113.35,5844.75,62.25,-9.5,10.0,True,09,0.056
2025-04-29,2025,L,NEUTRAL,False,105.35,5852.0,14.25,24.5,35.75,False,09,0.236
2025-04-29,2025,L,BEAR,False,105.35,5852.25,14.5,24.25,35.5,False,10,0.236
2025-04-29,2025,S,BEAR,True,105.35,5858.5,29.25,-18.0,0.25,False,12,0.236
2025-04-29,2025,L,BEAR,False,105.35,5880.75,9.75,-4.25,6.25,False,13,0.236
2025-04-30,2025,S,NEUTRAL,False,101.75,5793.0,114.0,-103.25,0.5,True,09,1.187
2025-04-30,2025,L,NEUTRAL,False,101.75,5837.0,14.25,59.25,70.0,False,13,1.187
2025-05-01,2025,S,BEAR,True,111.3,5936.75,22.0,37.0,44.5,False,12,0.666
2025-05-02,2025,L,BULL,True,104.38,5985.75,10.5,16.25,29.5,False,09,1.309
2025-05-02,2025,L,BEAR,False,104.38,6000.75,10.0,1.25,14.5,False,12,1.309
2025-05-05,2025,S,NEUTRAL,False,103.15,5961.25,35.5,2.25,3.0,True,09,0.787
2025-05-06,2025,S,BULL,False,94.72,5936.5,25.75,21.5,25.75,False,09,0.873
2025-05-06,2025,S,NEUTRAL,False,94.72,5931.0,11.0,16.0,18.25,False,13,0.873
2025-05-07,2025,L,BULL,True,90.88,5943.5,57.0,-1.75,2.0,True,09,0.237
2025-05-07,2025,S,NEUTRAL,False,90.88,5940.5,25.0,-1.25,54.0,False,12,0.237
2025-05-07,2025,S,BEAR,True,90.88,5921.75,43.75,-20.0,20.0,True,13,0.237
2025-05-08,2025,L,BULL,True,87.17,6020.0,47.0,-44.25,11.5,True,11,0.631
2025-05-09,2025,S,NEUTRAL,False,81.67,5992.0,1.0,22.5,39.0,False,09,0.243
2025-05-09,2025,S,NEUTRAL,False,81.67,5969.75,14.75,0.25,16.25,False,10,0.243
2025-05-12,2025,S,NEUTRAL,False,79.0,6117.0,49.75,-37.75,10.75,True,10,2.869
2025-05-13,2025,L,BEAR,False,77.38,6193.75,3.75,-0.25,23.75,False,09,0.089
2025-05-13,2025,L,BEAR,False,77.38,6198.5,8.5,-5.0,19.0,False,11,0.089
2025-05-13,2025,L,BEAR,False,77.38,6206.0,16.0,-12.5,11.25,False,13,0.089
2025-05-14,2025,S,NEUTRAL,False,76.78,6196.5,15.0,-4.25,16.0,False,09,0.165
2025-05-14,2025,S,NEUTRAL,False,76.78,6198.0,13.5,-2.75,17.5,False,09,0.165
2025-05-14,2025,S,BEAR,True,76.78,6199.25,8.75,-1.5,10.0,False,13,0.165
2025-05-15,2025,S,NEUTRAL,False,64.17,6188.0,47.0,-39.75,10.5,True,09,0.343
2025-05-16,2025,S,NEUTRAL,False,62.1,6228.0,40.0,-35.0,12.75,True,09,0.116
2025-05-16,2025,S,BULL,False,62.1,6229.75,38.25,-33.25,1.5,True,10,0.116
2025-05-19,2025,L,NEUTRAL,False,61.2,6243.25,1.25,20.25,34.75,False,10,0.962
2025-05-19,2025,L,BULL,True,61.2,6254.25,1.0,9.25,23.75,False,11,0.962
2025-05-19,2025,L,NEUTRAL,False,61.2,6259.25,6.0,4.25,15.75,False,13,0.962
2025-05-20,2025,L,NEUTRAL,False,63.62,6251.75,34.5,-9.0,9.75,True,09,0.176
2025-05-20,2025,L,NEUTRAL,False,63.62,6254.5,37.25,-11.75,5.0,True,10,0.176
2025-05-20,2025,S,BULL,False,63.62,6256.0,3.5,13.25,38.75,False,12,0.176
2025-05-21,2025,L,NEUTRAL,False,61.58,6238.5,100.25,-95.0,8.25,True,10,0.605
2025-05-21,2025,L,NEUTRAL,False,61.58,6241.0,102.75,-97.5,5.75,True,11,0.605
2025-05-21,2025,S,BEAR,True,61.58,6170.75,13.0,27.25,32.5,False,13,0.605
2025-05-22,2025,L,BULL,True,64.53,6149.25,15.25,0.25,36.25,False,09,0.041
2025-05-23,2025,S,NEUTRAL,False,60.95,6090.0,44.25,-12.25,6.75,True,09,1.22
2025-05-23,2025,L,BEAR,False,60.95,6097.75,3.75,4.5,36.5,False,11,1.22
2025-05-27,2025,L,BULL,True,57.67,6204.25,0.75,26.25,28.0,False,10,0.077
2025-05-27,2025,L,BULL,True,57.67,6216.75,2.5,13.75,15.5,False,12,0.077
2025-05-27,2025,L,BULL,True,57.67,6223.0,8.75,7.5,9.25,False,13,0.077
2025-05-28,2025,L,NEUTRAL,False,58.67,6213.25,29.5,-20.0,7.75,True,11,0.004
2025-05-28,2025,L,BULL,True,58.67,6214.25,30.5,-21.0,5.25,True,12,0.004
2025-05-28,2025,L,NEUTRAL,False,58.67,6216.0,32.25,-22.75,2.25,True,13,0.004
2025-05-29,2025,L,BULL,True,61.1,6213.75,39.25,-5.5,-1.0,True,10,0.844
2025-05-29,2025,L,BEAR,False,61.1,6210.5,20.5,-2.25,1.5,True,12,0.844
2025-05-30,2025,S,BULL,False,62.33,6206.0,17.25,-1.25,62.25,False,09,0.117
2025-05-30,2025,S,BEAR,True,62.33,6166.25,57.0,-41.0,4.0,True,12,0.117
2025-06-02,2025,S,NEUTRAL,False,65.0,6198.5,45.0,-43.5,6.5,True,09,0.31
2025-06-04,2025,S,NEUTRAL,False,66.6,6283.0,6.5,14.0,18.25,False,09,0.183
2025-06-05,2025,S,BULL,False,58.23,6266.75,32.75,26.0,6.5,True,09,0.263
2025-06-05,2025,S,BEAR,True,58.23,6264.75,3.5,24.0,45.5,False,13,0.263
2025-06-06,2025,S,BEAR,True,61.02,6303.5,7.75,4.75,28.5,False,09,0.841
2025-06-06,2025,S,NEUTRAL,False,61.02,6288.75,22.5,-10.0,13.75,True,10,0.841
2025-06-06,2025,S,BULL,False,61.02,6289.75,21.5,-9.0,1.5,True,12,0.841
2025-06-06,2025,L,NEUTRAL,False,61.02,6305.0,10.0,-6.25,2.75,False,13,0.841
2025-06-09,2025,S,BULL,False,58.75,6304.75,13.5,5.0,7.25,False,11,0.071
2025-06-10,2025,S,BULL,False,59.33,6315.0,25.0,-13.0,19.5,True,09,0.111
2025-06-11,2025,L,BULL,True,56.42,6342.25,45.5,-22.25,13.0,True,09,0.284
2025-06-11,2025,L,BULL,True,56.42,6351.0,54.25,-31.0,4.25,True,09,0.284
2025-06-11,2025,S,BEAR,True,56.42,6345.75,3.25,25.75,49.0,False,10,0.284
2025-06-11,2025,S,NEUTRAL,False,56.42,6344.75,4.25,24.75,48.0,False,12,0.284
2025-06-11,2025,S,BEAR,True,56.42,6324.0,0.75,4.0,22.5,False,13,0.284
2025-06-12,2025,S,BULL,False,56.35,6326.25,15.5,-12.0,2.25,False,11,0.245
2025-06-16,2025,S,BULL,False,51.9,6341.25,1.75,11.0,23.75,False,09,0.422
2025-06-16,2025,L,NEUTRAL,False,51.9,6326.25,8.75,4.0,7.0,False,13,0.422
2025-06-17,2025,S,BEAR,True,47.83,6310.0,6.25,37.25,44.75,False,10,0.478
2025-06-17,2025,S,BEAR,True,47.83,6273.0,12.0,0.25,7.75,False,13,0.478
2025-06-18,2025,L,BEAR,False,47.62,6292.5,31.25,-17.25,5.25,True,11,0.116
2025-06-18,2025,L,NEUTRAL,False,47.62,6287.75,26.5,-12.5,18.5,True,13,0.116
2025-06-19,2025,L,NEUTRAL,False,49.9,6218.75,10.75,-5.5,6.25,False,09,0.657
2025-06-19,2025,L,NEUTRAL,False,49.9,6219.0,9.0,-5.75,-0.5,False,11,0.657
2025-06-20,2025,S,BEAR,True,44.85,6256.75,13.75,-0.75,4.0,True,11,1.324
2025-06-20,2025,S,BEAR,True,44.85,6259.25,8.25,1.75,17.0,False,13,1.324
2025-06-23,2025,S,BULL,False,47.58,6283.5,33.0,-28.25,55.25,True,10,0.04
