Date,scope,variant,net
2025-08-26,NRM,cxl1,1470.0
2025-08-26,NRM,cxl2,1470.0
2025-08-26,NRM,cxl3,1470.0
2025-08-26,NRM,cxl6,1470.0
2025-08-26,NRM,cxl12,1470.0
2025-08-26,NRM,cxl999,1470.0
2025-08-26,NRM,cxl1,1170.0
2025-08-26,NRM,cxl2,1170.0
2025-08-26,NRM,cxl3,1170.0
2025-08-26,NRM,cxl6,1170.0
2025-08-26,NRM,cxl12,1170.0
2025-08-26,NRM,cxl999,1170.0
2025-09-02,GAP,chase,-717.5
2025-09-02,GAP,retest2,-717.5
2025-09-02,GAP,retest4,-717.5
2025-09-02,GAP,retest6,-717.5
2025-09-04,NRM,cxl2,1557.5
2025-09-04,NRM,cxl3,1557.5
2025-09-04,NRM,cxl6,1557.5
2025-09-04,NRM,cxl12,1557.5
2025-09-04,NRM,cxl999,1557.5
2025-09-04,NRM,cxl1,1470.0
2025-09-04,NRM,cxl2,1470.0
2025-09-04,NRM,cxl3,1470.0
2025-09-04,NRM,cxl6,1470.0
2025-09-04,NRM,cxl12,1470.0
2025-09-04,NRM,cxl999,1470.0
2025-09-04,NRM,cxl6,1045.0
2025-09-04,NRM,cxl12,1045.0
2025-09-04,NRM,cxl999,1045.0
2025-09-08,NRM,cxl3,-280.0
2025-09-08,NRM,cxl6,-280.0
2025-09-08,NRM,cxl12,-280.0
2025-09-08,NRM,cxl999,-280.0
2025-09-08,NRM,cxl2,-317.5
2025-09-08,NRM,cxl3,-317.5
2025-09-08,NRM,cxl6,-317.5
2025-09-08,NRM,cxl12,-317.5
2025-09-08,NRM,cxl999,-317.5
2025-09-09,NRM,cxl6,720.0
2025-09-09,NRM,cxl12,720.0
2025-09-09,NRM,cxl999,720.0
2025-09-11,NRM,cxl12,395.0
2025-09-11,NRM,cxl999,395.0
2025-09-11,NRM,cxl1,-5.0
2025-09-11,NRM,cxl2,-5.0
2025-09-11,NRM,cxl3,-5.0
2025-09-11,NRM,cxl6,-5.0
2025-09-11,NRM,cxl12,-5.0
2025-09-11,NRM,cxl999,-5.0
2025-09-12,NRM,cxl1,-317.5
2025-09-12,NRM,cxl2,-317.5
2025-09-12,NRM,cxl3,-317.5
2025-09-12,NRM,cxl6,-317.5
2025-09-12,NRM,cxl12,-317.5
2025-09-12,NRM,cxl999,-317.5
2025-09-16,NRM,cxl6,-192.5
2025-09-16,NRM,cxl12,-192.5
2025-09-16,NRM,cxl999,-192.5
2025-09-17,NRM,cxl1,-605.0
2025-09-17,NRM,cxl2,-605.0
2025-09-17,NRM,cxl3,-605.0
2025-09-17,NRM,cxl6,-605.0
2025-09-17,NRM,cxl12,-605.0
2025-09-17,NRM,cxl999,-605.0
2025-09-19,NRM,cxl2,657.5
2025-09-19,NRM,cxl3,657.5
2025-09-19,NRM,cxl6,657.5
2025-09-19,NRM,cxl12,657.5
2025-09-19,NRM,cxl999,657.5
2025-09-19,NRM,cxl1,482.5
2025-09-19,NRM,cxl2,482.5
2025-09-19,NRM,cxl3,482.5
2025-09-19,NRM,cxl6,482.5
2025-09-19,NRM,cxl12,482.5
2025-09-19,NRM,cxl999,482.5
2025-09-23,NRM,cxl2,1507.5
2025-09-23,NRM,cxl3,1507.5
2025-09-23,NRM,cxl6,1507.5
2025-09-23,NRM,cxl12,1507.5
2025-09-23,NRM,cxl999,1507.5
2025-09-24,NRM,cxl1,-255.0
2025-09-24,NRM,cxl2,-255.0
2025-09-24,NRM,cxl3,-255.0
2025-09-24,NRM,cxl6,-255.0
2025-09-24,NRM,cxl12,-255.0
2025-09-24,NRM,cxl999,-255.0
2025-09-25,GAP,chase,-680.0
2025-09-25,GAP,retest2,-680.0
2025-09-25,GAP,retest4,-680.0
2025-09-25,GAP,retest6,-680.0
2025-09-25,GAP,chase,-680.0
2025-09-25,GAP,retest2,-680.0
2025-09-25,GAP,retest4,-680.0
2025-09-25,GAP,retest6,-680.0
2025-09-30,NRM,cxl1,957.5
2025-09-30,NRM,cxl2,957.5
2025-09-30,NRM,cxl3,957.5
2025-09-30,NRM,cxl6,957.5
2025-09-30,NRM,cxl12,957.5
2025-09-30,NRM,cxl999,957.5
2025-09-30,NRM,cxl1,-742.5
2025-09-30,NRM,cxl2,-742.5
2025-09-30,NRM,cxl3,-742.5
2025-09-30,NRM,cxl6,-742.5
2025-09-30,NRM,cxl12,-742.5
2025-09-30,NRM,cxl999,-742.5
2025-10-02,NRM,cxl2,-755.0
2025-10-02,NRM,cxl3,-755.0
2025-10-02,NRM,cxl6,-755.0
2025-10-02,NRM,cxl12,-755.0
2025-10-02,NRM,cxl999,-755.0
2025-10-02,NRM,cxl1,395.0
2025-10-02,NRM,cxl2,395.0
2025-10-02,NRM,cxl3,395.0
2025-10-02,NRM,cxl6,395.0
2025-10-02,NRM,cxl12,395.0
2025-10-02,NRM,cxl999,395.0
2025-10-03,NRM,cxl1,-742.5
2025-10-03,NRM,cxl2,-742.5
2025-10-03,NRM,cxl3,-742.5
2025-10-03,NRM,cxl6,-742.5
2025-10-03,NRM,cxl12,-742.5
2025-10-03,NRM,cxl999,-742.5
2025-10-07,NRM,cxl1,-230.0
2025-10-07,NRM,cxl2,-230.0
2025-10-07,NRM,cxl3,-230.0
2025-10-07,NRM,cxl6,-230.0
2025-10-07,NRM,cxl12,-230.0
2025-10-07,NRM,cxl999,-230.0
2025-10-10,NRM,cxl1,9345.0
2025-10-10,NRM,cxl2,9345.0
2025-10-10,NRM,cxl3,9345.0
2025-10-10,NRM,cxl6,9345.0
2025-10-10,NRM,cxl12,9345.0
2025-10-10,NRM,cxl999,9345.0
2025-10-10,NRM,cxl1,9432.5
2025-10-10,NRM,cxl2,9432.5
2025-10-10,NRM,cxl3,9432.5
2025-10-10,NRM,cxl6,9432.5
2025-10-10,NRM,cxl12,9432.5
2025-10-10,NRM,cxl999,9432.5
2025-10-10,NRM,cxl1,-705.0
2025-10-10,NRM,cxl2,-705.0
2025-10-10,NRM,cxl3,-705.0
2025-10-10,NRM,cxl6,-705.0
2025-10-10,NRM,cxl12,-705.0
2025-10-10,NRM,cxl999,-705.0
2025-10-14,GAP,chase,670.0
2025-10-14,GAP,retest2,707.5
2025-10-14,GAP,retest4,732.5
2025-10-14,GAP,retest6,757.5
2025-10-14,GAP,chase,-980.0
2025-10-14,GAP,retest2,-980.0
2025-10-14,GAP,retest4,-980.0
2025-10-14,GAP,retest6,-980.0
2025-10-14,GAP,chase,-980.0
2025-10-14,GAP,retest2,-980.0
2025-10-14,GAP,retest4,-980.0
2025-10-14,GAP,retest6,-980.0
2025-10-15,GAP,chase,-30.0
2025-10-15,GAP,retest2,7.5
2025-10-15,GAP,retest4,32.5
2025-10-15,GAP,retest6,57.5
2025-10-15,GAP,chase,-1092.5
2025-10-15,GAP,retest2,-1092.5
2025-10-15,GAP,retest4,-1092.5
2025-10-15,GAP,retest6,-1092.5
2025-10-16,NRM,cxl1,-1167.5
2025-10-16,NRM,cxl2,-1167.5
2025-10-16,NRM,cxl3,-1167.5
2025-10-16,NRM,cxl6,-1167.5
2025-10-16,NRM,cxl12,-1167.5
2025-10-16,NRM,cxl999,-1167.5
2025-10-27,GAP,chase,982.5
2025-10-27,GAP,retest2,1020.0
2025-10-27,GAP,retest4,1045.0
2025-10-27,GAP,retest6,1070.0
2025-10-27,GAP,chase,807.5
2025-10-27,GAP,retest2,845.0
2025-10-27,GAP,retest4,870.0
2025-10-27,GAP,retest6,895.0
2025-10-29,NRM,cxl999,907.5
2025-11-05,NRM,cxl1,-842.5
2025-11-05,NRM,cxl2,-842.5
2025-11-05,NRM,cxl3,-842.5
2025-11-05,NRM,cxl6,-842.5
2025-11-05,NRM,cxl12,-842.5
2025-11-05,NRM,cxl999,-842.5
2025-11-06,NRM,cxl1,1632.5
2025-11-06,NRM,cxl2,1632.5
2025-11-06,NRM,cxl3,1632.5
2025-11-06,NRM,cxl6,1632.5
2025-11-06,NRM,cxl12,1632.5
2025-11-06,NRM,cxl999,1632.5
2025-11-07,NRM,cxl1,-867.5
2025-11-07,NRM,cxl2,-867.5
2025-11-07,NRM,cxl3,-867.5
2025-11-07,NRM,cxl6,-867.5
2025-11-07,NRM,cxl12,-867.5
2025-11-07,NRM,cxl999,-867.5
2025-11-12,NRM,cxl1,-530.0
2025-11-12,NRM,cxl2,-530.0
2025-11-12,NRM,cxl3,-530.0
2025-11-12,NRM,cxl6,-530.0
2025-11-12,NRM,cxl12,-530.0
2025-11-12,NRM,cxl999,-530.0
2025-11-13,NRM,cxl1,-1005.0
2025-11-13,NRM,cxl2,-1005.0
2025-11-13,NRM,cxl3,-1005.0
2025-11-13,NRM,cxl6,-1005.0
2025-11-13,NRM,cxl12,-1005.0
2025-11-13,NRM,cxl999,-1005.0
2025-11-21,NRM,cxl1,-1567.5
2025-11-21,NRM,cxl2,-1567.5
2025-11-21,NRM,cxl3,-1567.5
2025-11-21,NRM,cxl6,-1567.5
2025-11-21,NRM,cxl12,-1567.5
2025-11-21,NRM,cxl999,-1567.5
2025-12-03,NRM,cxl1,770.0
2025-12-03,NRM,cxl2,770.0
2025-12-03,NRM,cxl3,770.0
2025-12-03,NRM,cxl6,770.0
2025-12-03,NRM,cxl12,770.0
2025-12-03,NRM,cxl999,770.0
2025-12-03,NRM,cxl1,-142.5
2025-12-03,NRM,cxl2,-142.5
2025-12-03,NRM,cxl3,-142.5
2025-12-03,NRM,cxl6,-142.5
2025-12-03,NRM,cxl12,-142.5
2025-12-03,NRM,cxl999,-142.5
2025-12-05,NRM,cxl3,-255.0
2025-12-05,NRM,cxl6,-255.0
2025-12-05,NRM,cxl12,-255.0
2025-12-05,NRM,cxl999,-255.0
2025-12-08,NRM,cxl1,-605.0
2025-12-08,NRM,cxl2,-605.0
2025-12-08,NRM,cxl3,-605.0
2025-12-08,NRM,cxl6,-605.0
2025-12-08,NRM,cxl12,-605.0
2025-12-08,NRM,cxl999,-605.0
2025-12-12,NRM,cxl1,-742.5
2025-12-12,NRM,cxl2,-742.5
2025-12-12,NRM,cxl3,-742.5
2025-12-12,NRM,cxl6,-742.5
2025-12-12,NRM,cxl12,-742.5
2025-12-12,NRM,cxl999,-742.5
2025-12-15,NRM,cxl3,-842.5
2025-12-15,NRM,cxl6,-842.5
2025-12-15,NRM,cxl12,-842.5
2025-12-15,NRM,cxl999,-842.5
2025-12-15,NRM,cxl1,7.5
2025-12-15,NRM,cxl2,7.5
2025-12-15,NRM,cxl3,7.5
2025-12-15,NRM,cxl6,7.5
2025-12-15,NRM,cxl12,7.5
2025-12-15,NRM,cxl999,7.5
2025-12-17,NRM,cxl1,-905.0
2025-12-17,NRM,cxl2,-905.0
2025-12-17,NRM,cxl3,-905.0
2025-12-17,NRM,cxl6,-905.0
2025-12-17,NRM,cxl12,-905.0
2025-12-17,NRM,cxl999,-905.0
2025-12-17,NRM,cxl1,345.0
2025-12-17,NRM,cxl2,345.0
2025-12-17,NRM,cxl3,345.0
2025-12-17,NRM,cxl6,345.0
2025-12-17,NRM,cxl12,345.0
2025-12-17,NRM,cxl999,345.0
2025-12-17,NRM,cxl1,157.5
2025-12-17,NRM,cxl2,157.5
2025-12-17,NRM,cxl3,157.5
2025-12-17,NRM,cxl6,157.5
2025-12-17,NRM,cxl12,157.5
2025-12-17,NRM,cxl999,157.5
2025-12-17,NRM,cxl1,82.5
2025-12-17,NRM,cxl2,82.5
2025-12-17,NRM,cxl3,82.5
2025-12-17,NRM,cxl6,82.5
2025-12-17,NRM,cxl12,82.5
2025-12-17,NRM,cxl999,82.5
2025-12-17,NRM,cxl1,-430.0
2025-12-17,NRM,cxl2,-430.0
2025-12-17,NRM,cxl3,-430.0
2025-12-17,NRM,cxl6,-430.0
2025-12-17,NRM,cxl12,-430.0
2025-12-17,NRM,cxl999,-430.0
2025-12-19,NRM,cxl2,45.0
2025-12-19,NRM,cxl3,45.0
2025-12-19,NRM,cxl6,45.0
2025-12-19,NRM,cxl12,45.0
2025-12-19,NRM,cxl999,45.0
2025-12-22,NRM,cxl1,107.5
2025-12-22,NRM,cxl2,107.5
2025-12-22,NRM,cxl3,107.5
2025-12-22,NRM,cxl6,107.5
2025-12-22,NRM,cxl12,107.5
2025-12-22,NRM,cxl999,107.5
2025-12-23,NRM,cxl1,1120.0
2025-12-23,NRM,cxl2,1120.0
2025-12-23,NRM,cxl3,1120.0
2025-12-23,NRM,cxl6,1120.0
2025-12-23,NRM,cxl12,1120.0
2025-12-23,NRM,cxl999,1120.0
2025-12-26,NRM,cxl1,195.0
2025-12-26,NRM,cxl2,195.0
2025-12-26,NRM,cxl3,195.0
2025-12-26,NRM,cxl6,195.0
2025-12-26,NRM,cxl12,195.0
2025-12-26,NRM,cxl999,195.0
2026-01-02,NRM,cxl3,-680.0
2026-01-02,NRM,cxl6,-680.0
2026-01-02,NRM,cxl12,-680.0
2026-01-02,NRM,cxl999,-680.0
2026-01-05,NRM,cxl1,-67.5
2026-01-05,NRM,cxl2,-67.5
2026-01-05,NRM,cxl3,-67.5
2026-01-05,NRM,cxl6,-67.5
2026-01-05,NRM,cxl12,-67.5
2026-01-05,NRM,cxl999,-67.5
2026-01-05,NRM,cxl1,-405.0
2026-01-05,NRM,cxl2,-405.0
2026-01-05,NRM,cxl3,-405.0
2026-01-05,NRM,cxl6,-405.0
2026-01-05,NRM,cxl12,-405.0
2026-01-05,NRM,cxl999,-405.0
2026-01-07,NRM,cxl1,-605.0
2026-01-07,NRM,cxl2,-605.0
2026-01-07,NRM,cxl3,-605.0
2026-01-07,NRM,cxl6,-605.0
2026-01-07,NRM,cxl12,-605.0
2026-01-07,NRM,cxl999,-605.0
2026-01-12,NRM,cxl1,370.0
2026-01-12,NRM,cxl2,370.0
2026-01-12,NRM,cxl3,370.0
2026-01-12,NRM,cxl6,370.0
2026-01-12,NRM,cxl12,370.0
2026-01-12,NRM,cxl999,370.0
2026-01-14,NRM,cxl12,-730.0
2026-01-14,NRM,cxl999,-730.0
2026-01-14,NRM,cxl1,-730.0
2026-01-14,NRM,cxl2,-730.0
2026-01-14,NRM,cxl3,-730.0
2026-01-14,NRM,cxl6,-730.0
2026-01-14,NRM,cxl12,-730.0
2026-01-14,NRM,cxl999,-730.0
2026-01-15,GAP,chase,570.0
2026-01-15,GAP,retest2,607.5
2026-01-16,NRM,cxl1,607.5
2026-01-16,NRM,cxl2,607.5
2026-01-16,NRM,cxl3,607.5
2026-01-16,NRM,cxl6,607.5
2026-01-16,NRM,cxl12,607.5
2026-01-16,NRM,cxl999,607.5
2026-01-29,NRM,cxl1,1995.0
2026-01-29,NRM,cxl2,1995.0
2026-01-29,NRM,cxl3,1995.0
2026-01-29,NRM,cxl6,1995.0
2026-01-29,NRM,cxl12,1995.0
2026-01-29,NRM,cxl999,1995.0
2026-01-29,NRM,cxl1,1057.5
2026-01-29,NRM,cxl2,1057.5
2026-01-29,NRM,cxl3,1057.5
2026-01-29,NRM,cxl6,1057.5
2026-01-29,NRM,cxl12,1057.5
2026-01-29,NRM,cxl999,1057.5
2026-02-03,NRM,cxl1,945.0
2026-02-03,NRM,cxl2,945.0
2026-02-03,NRM,cxl3,945.0
2026-02-03,NRM,cxl6,945.0
2026-02-03,NRM,cxl12,945.0
2026-02-03,NRM,cxl999,945.0
2026-02-03,NRM,cxl1,595.0
2026-02-03,NRM,cxl2,595.0
2026-02-03,NRM,cxl3,595.0
2026-02-03,NRM,cxl6,595.0
2026-02-03,NRM,cxl12,595.0
2026-02-03,NRM,cxl999,595.0
2026-02-04,NRM,cxl1,-1092.5
2026-02-04,NRM,cxl2,-1092.5
2026-02-04,NRM,cxl3,-1092.5
2026-02-04,NRM,cxl6,-1092.5
2026-02-04,NRM,cxl12,-1092.5
2026-02-04,NRM,cxl999,-1092.5
2026-02-05,GAP,chase,-1080.0
2026-02-05,GAP,retest2,-1080.0
2026-02-05,GAP,retest4,-1080.0
2026-02-05,GAP,retest6,-1080.0
2026-02-06,GAP,chase,570.0
2026-02-06,GAP,retest2,607.5
2026-02-06,GAP,retest4,632.5
2026-02-06,GAP,retest6,657.5
2026-02-06,GAP,chase,632.5
2026-02-06,GAP,retest2,670.0
2026-02-06,GAP,retest4,695.0
2026-02-06,GAP,retest6,720.0
2026-02-09,NRM,cxl1,532.5
2026-02-09,NRM,cxl2,532.5
2026-02-09,NRM,cxl3,532.5
2026-02-09,NRM,cxl6,532.5
2026-02-09,NRM,cxl12,532.5
2026-02-09,NRM,cxl999,532.5
2026-02-12,NRM,cxl1,1482.5
2026-02-12,NRM,cxl2,1482.5
2026-02-12,NRM,cxl3,1482.5
2026-02-12,NRM,cxl6,1482.5
2026-02-12,NRM,cxl12,1482.5
2026-02-12,NRM,cxl999,1482.5
2026-02-12,NRM,cxl1,-1367.5
2026-02-12,NRM,cxl2,-1367.5
2026-02-12,NRM,cxl3,-1367.5
2026-02-12,NRM,cxl6,-1367.5
2026-02-12,NRM,cxl12,-1367.5
2026-02-12,NRM,cxl999,-1367.5
2026-02-13,NRM,cxl1,-1417.5
2026-02-13,NRM,cxl2,-1417.5
2026-02-13,NRM,cxl3,-1417.5
2026-02-13,NRM,cxl6,-1417.5
2026-02-13,NRM,cxl12,-1417.5
2026-02-13,NRM,cxl999,-1417.5
2026-02-17,NRM,cxl1,-705.0
2026-02-17,NRM,cxl2,-705.0
2026-02-17,NRM,cxl3,-705.0
2026-02-17,NRM,cxl6,-705.0
2026-02-17,NRM,cxl12,-705.0
2026-02-17,NRM,cxl999,-705.0
2026-02-18,NRM,cxl2,382.5
2026-02-18,NRM,cxl3,382.5
2026-02-18,NRM,cxl6,382.5
2026-02-18,NRM,cxl12,382.5
2026-02-18,NRM,cxl999,382.5
2026-02-25,NRM,cxl3,532.5
2026-02-25,NRM,cxl6,532.5
2026-02-25,NRM,cxl12,532.5
2026-02-25,NRM,cxl999,532.5
2026-02-25,NRM,cxl1,507.5
2026-02-25,NRM,cxl2,507.5
2026-02-25,NRM,cxl3,507.5
2026-02-25,NRM,cxl6,507.5
2026-02-25,NRM,cxl12,507.5
2026-02-25,NRM,cxl999,507.5
2026-03-03,GAP,chase,1295.0
2026-03-03,GAP,retest2,1332.5
2026-03-03,GAP,retest4,1357.5
2026-03-03,GAP,retest6,1382.5
2026-03-04,NRM,cxl2,-80.0
2026-03-04,NRM,cxl3,-80.0
2026-03-04,NRM,cxl6,-80.0
2026-03-04,NRM,cxl12,-80.0
2026-03-04,NRM,cxl999,-80.0
2026-03-05,NRM,cxl1,170.0
2026-03-05,NRM,cxl2,170.0
2026-03-05,NRM,cxl3,170.0
2026-03-05,NRM,cxl6,170.0
2026-03-05,NRM,cxl12,170.0
2026-03-05,NRM,cxl999,170.0
2026-03-06,GAP,chase,-1305.0
2026-03-06,GAP,retest2,-1305.0
2026-03-06,GAP,retest4,-1305.0
2026-03-06,GAP,retest6,-1305.0
2026-03-09,GAP,chase,3607.5
2026-03-09,GAP,retest2,3645.0
2026-03-09,GAP,retest4,3670.0
2026-03-09,GAP,retest6,3695.0
2026-03-17,NRM,cxl1,20.0
2026-03-17,NRM,cxl2,20.0
2026-03-17,NRM,cxl3,20.0
2026-03-17,NRM,cxl6,20.0
2026-03-17,NRM,cxl12,20.0
2026-03-17,NRM,cxl999,20.0
2026-03-23,GAP,chase,-1355.0
2026-03-23,GAP,retest2,-1355.0
2026-03-23,GAP,retest4,-1355.0
2026-03-23,GAP,retest6,-1355.0
2026-03-23,GAP,chase,-1355.0
2026-03-23,GAP,retest2,-1355.0
2026-03-23,GAP,retest4,-1355.0
2026-03-23,GAP,retest6,-1355.0
2026-03-26,GAP,chase,-1205.0
2026-03-26,GAP,retest2,-1205.0
2026-03-26,GAP,retest4,-1205.0
2026-03-26,GAP,retest6,-1205.0
2026-03-27,GAP,chase,1032.5
2026-03-27,GAP,retest2,1070.0
2026-03-27,GAP,retest4,1095.0
2026-03-27,GAP,retest6,1120.0
2026-03-30,GAP,chase,1020.0
2026-03-30,GAP,retest2,1057.5
2026-03-30,GAP,retest4,1082.5
2026-03-30,GAP,retest6,1107.5
2026-03-31,GAP,chase,-1342.5
2026-03-31,GAP,retest2,-1342.5
2026-03-31,GAP,retest4,-1342.5
2026-03-31,GAP,retest6,-1342.5
2026-03-31,GAP,chase,1332.5
2026-03-31,GAP,retest2,1370.0
2026-03-31,GAP,retest4,1395.0
2026-03-31,GAP,retest6,1420.0
2026-04-02,GAP,chase,-1417.5
2026-04-02,GAP,retest2,-1417.5
2026-04-02,GAP,retest4,-1417.5
2026-04-02,GAP,retest6,-1417.5
2026-04-07,NRM,cxl1,-1492.5
2026-04-07,NRM,cxl2,-1492.5
2026-04-07,NRM,cxl3,-1492.5
2026-04-07,NRM,cxl6,-1492.5
2026-04-07,NRM,cxl12,-1492.5
2026-04-07,NRM,cxl999,-1492.5
2026-04-09,NRM,cxl1,-392.5
2026-04-09,NRM,cxl2,-392.5
2026-04-09,NRM,cxl3,-392.5
2026-04-09,NRM,cxl6,-392.5
2026-04-09,NRM,cxl12,-392.5
2026-04-09,NRM,cxl999,-392.5
2026-04-10,NRM,cxl1,-267.5
2026-04-10,NRM,cxl2,-267.5
2026-04-10,NRM,cxl3,-267.5
2026-04-10,NRM,cxl6,-267.5
2026-04-10,NRM,cxl12,-267.5
2026-04-10,NRM,cxl999,-267.5
2026-04-13,NRM,cxl6,1932.5
2026-04-13,NRM,cxl12,1932.5
2026-04-13,NRM,cxl999,1932.5
2026-04-15,NRM,cxl1,820.0
2026-04-15,NRM,cxl2,820.0
2026-04-15,NRM,cxl3,820.0
2026-04-15,NRM,cxl6,820.0
2026-04-15,NRM,cxl12,820.0
2026-04-15,NRM,cxl999,820.0
2026-04-15,NRM,cxl1,507.5
2026-04-15,NRM,cxl2,507.5
2026-04-15,NRM,cxl3,507.5
2026-04-15,NRM,cxl6,507.5
2026-04-15,NRM,cxl12,507.5
2026-04-15,NRM,cxl999,507.5
2026-04-17,GAP,chase,-155.0
2026-04-17,GAP,retest2,-117.5
2026-04-17,GAP,retest4,-92.5
2026-04-17,GAP,retest6,-67.5
2026-04-17,GAP,chase,-1092.5
2026-04-17,GAP,retest2,-1092.5
2026-04-17,GAP,retest4,-1092.5
2026-04-17,GAP,retest6,-1092.5
2026-04-20,NRM,cxl1,-555.0
2026-04-20,NRM,cxl2,-555.0
2026-04-20,NRM,cxl3,-555.0
2026-04-20,NRM,cxl6,-555.0
2026-04-20,NRM,cxl12,-555.0
2026-04-20,NRM,cxl999,-555.0
2026-04-21,NRM,cxl6,432.5
2026-04-21,NRM,cxl12,432.5
2026-04-21,NRM,cxl999,432.5
2026-04-21,NRM,cxl1,257.5
2026-04-21,NRM,cxl2,257.5
2026-04-21,NRM,cxl3,257.5
2026-04-21,NRM,cxl6,257.5
2026-04-21,NRM,cxl12,257.5
2026-04-21,NRM,cxl999,257.5
2026-04-22,NRM,cxl1,145.0
2026-04-22,NRM,cxl2,145.0
2026-04-22,NRM,cxl3,145.0
2026-04-22,NRM,cxl6,145.0
2026-04-22,NRM,cxl12,145.0
2026-04-22,NRM,cxl999,145.0
2026-04-27,NRM,cxl1,-630.0
2026-04-27,NRM,cxl2,-630.0
2026-04-27,NRM,cxl3,-630.0
2026-04-27,NRM,cxl6,-630.0
2026-04-27,NRM,cxl12,-630.0
2026-04-27,NRM,cxl999,-630.0
2026-04-27,NRM,cxl1,370.0
2026-04-27,NRM,cxl2,370.0
2026-04-27,NRM,cxl3,370.0
2026-04-27,NRM,cxl6,370.0
2026-04-27,NRM,cxl12,370.0
2026-04-27,NRM,cxl999,370.0
2026-04-29,NRM,cxl6,-855.0
2026-04-29,NRM,cxl12,-855.0
2026-04-29,NRM,cxl999,-855.0
2026-04-29,NRM,cxl1,-855.0
2026-04-29,NRM,cxl2,-855.0
2026-04-29,NRM,cxl3,-855.0
2026-04-29,NRM,cxl6,-855.0
2026-04-29,NRM,cxl12,-855.0
2026-04-29,NRM,cxl999,-855.0
2026-04-29,NRM,cxl1,-855.0
2026-04-29,NRM,cxl2,-855.0
2026-04-29,NRM,cxl3,-855.0
2026-04-29,NRM,cxl6,-855.0
2026-04-29,NRM,cxl12,-855.0
2026-04-29,NRM,cxl999,-855.0
2026-04-30,GAP,chase,1932.5
2026-04-30,GAP,retest2,1970.0
2026-04-30,GAP,retest4,1995.0
2026-04-30,GAP,retest6,2020.0
2026-05-04,NRM,cxl1,-892.5
2026-05-04,NRM,cxl2,-892.5
2026-05-04,NRM,cxl3,-892.5
2026-05-04,NRM,cxl6,-892.5
2026-05-04,NRM,cxl12,-892.5
2026-05-04,NRM,cxl999,-892.5
2026-05-06,GAP,chase,1320.0
2026-05-06,GAP,retest2,1357.5
2026-05-06,GAP,retest4,1382.5
2026-05-06,GAP,retest6,1407.5
2026-05-07,NRM,cxl1,-917.5
2026-05-07,NRM,cxl2,-917.5
2026-05-07,NRM,cxl3,-917.5
2026-05-07,NRM,cxl6,-917.5
2026-05-07,NRM,cxl12,-917.5
2026-05-07,NRM,cxl999,-917.5
2026-05-07,NRM,cxl1,-917.5
2026-05-07,NRM,cxl2,-917.5
2026-05-07,NRM,cxl3,-917.5
2026-05-07,NRM,cxl6,-917.5
2026-05-07,NRM,cxl12,-917.5
2026-05-07,NRM,cxl999,-917.5
2026-05-13,NRM,cxl1,2170.0
2026-05-13,NRM,cxl2,2170.0
2026-05-13,NRM,cxl3,2170.0
2026-05-13,NRM,cxl6,2170.0
2026-05-13,NRM,cxl12,2170.0
2026-05-13,NRM,cxl999,2170.0
2026-05-13,NRM,cxl2,1832.5
2026-05-13,NRM,cxl3,1832.5
2026-05-13,NRM,cxl6,1832.5
2026-05-13,NRM,cxl12,1832.5
2026-05-13,NRM,cxl999,1832.5
2026-05-13,NRM,cxl3,170.0
2026-05-13,NRM,cxl6,170.0
2026-05-13,NRM,cxl12,170.0
2026-05-13,NRM,cxl999,170.0
2026-05-15,GAP,chase,-892.5
2026-05-15,GAP,retest2,-892.5
2026-05-15,GAP,retest4,-892.5
2026-05-15,GAP,retest6,-892.5
2026-05-15,GAP,chase,-892.5
2026-05-15,GAP,retest2,-892.5
2026-05-15,GAP,retest4,-892.5
2026-05-15,GAP,retest6,-892.5
2026-05-18,NRM,cxl1,-917.5
2026-05-18,NRM,cxl2,-917.5
2026-05-18,NRM,cxl3,-917.5
2026-05-18,NRM,cxl6,-917.5
2026-05-18,NRM,cxl12,-917.5
2026-05-18,NRM,cxl999,-917.5
2026-05-20,NRM,cxl2,282.5
2026-05-20,NRM,cxl3,282.5
2026-05-20,NRM,cxl6,282.5
2026-05-20,NRM,cxl12,282.5
2026-05-20,NRM,cxl999,282.5
2026-05-28,NRM,cxl1,732.5
2026-05-28,NRM,cxl2,732.5
2026-05-28,NRM,cxl3,732.5
2026-05-28,NRM,cxl6,732.5
2026-05-28,NRM,cxl12,732.5
2026-05-28,NRM,cxl999,732.5
2026-05-28,NRM,cxl1,457.5
2026-05-28,NRM,cxl2,457.5
2026-05-28,NRM,cxl3,457.5
2026-05-28,NRM,cxl6,457.5
2026-05-28,NRM,cxl12,457.5
2026-05-28,NRM,cxl999,457.5
2026-06-01,NRM,cxl2,-505.0
2026-06-01,NRM,cxl3,-505.0
2026-06-01,NRM,cxl6,-505.0
2026-06-01,NRM,cxl12,-505.0
2026-06-01,NRM,cxl999,-505.0
2026-06-03,NRM,cxl1,557.5
2026-06-03,NRM,cxl2,557.5
2026-06-03,NRM,cxl3,557.5
2026-06-03,NRM,cxl6,557.5
2026-06-03,NRM,cxl12,557.5
2026-06-03,NRM,cxl999,557.5
2026-06-05,GAP,chase,6582.5
2026-06-05,GAP,retest2,6620.0
2026-06-05,GAP,retest4,6645.0
2026-06-05,GAP,retest6,6670.0
2026-06-05,GAP,chase,-680.0
2026-06-05,GAP,retest2,-680.0
