Date,yr,dir,entry_px,net,prior_hvl_es,above,pO,pH,pL,pC,sma10,sma20,sma50,slope20,ret1,ret5,ret10,ret20,adr10,er10,rvol10,hi20,lo20,vix_prev,px_vs_pC,px_vs_sma20,px_vs_sma50,px_vs_pH,px_vs_pL,pos_prangeD,dist_hi20,above_sma20,above_sma50
2023-01-20,2023,L,4719.25,1895.0,4742.52001953125,False,4694.5,4711.75,4673.25,4689.25,4737.3,4683.1,4735.775,18.825000000000728,-0.005882976468094103,-0.018163735343383558,0.019069868521134348,0.01515397521242634,54.45,0.30548302872062666,0.008606650149113264,4806.75,4560.0,20.52,30.0,36.149999999999636,-16.524999999999636,7.5,46.0,1.1948051948051948,1.6069788797061524,1,0
2023-01-31,2023,L,4829.25,1295.0,4796.77001953125,True,4826.0,4849.5,4801.0,4809.75,4770.5,4713.35,4741.0,33.75,0.0018225369714641726,0.0196629213483146,0.01018640063008669,0.03904731043421905,52.175,0.1913214990138067,0.0077085068135441534,4849.5,4576.0,19.94,19.5,115.89999999999964,88.25,-20.25,28.25,0.5824742268041238,0.38811691423095357,1,1
2023-01-31,2023,L,4834.0,1057.5,4796.77001953125,True,4826.0,4849.5,4801.0,4809.75,4770.5,4713.35,4741.0,33.75,0.0018225369714641726,0.0196629213483146,0.01018640063008669,0.03904731043421905,52.175,0.1913214990138067,0.0077085068135441534,4849.5,4576.0,19.94,24.25,120.64999999999964,93.0,-15.5,33.0,0.6804123711340206,0.297077144226162,1,1
2023-02-07,2023,L,4898.75,-892.5,4816.47998046875,True,4892.75,4908.0,4875.5,4894.0,4838.25,4783.3875,4753.77,70.03749999999945,-0.004627040219657319,0.017516502936743006,0.03752384990460045,0.05383290267011187,58.7,0.5307346326836582,0.0075972552424163715,4980.0,4594.0,19.43,4.75,115.36250000000018,144.97999999999956,-9.25,23.25,0.7153846153846154,1.3841567291311754,1,1
2023-02-15,2023,L,4922.25,445.0,4845.52978515625,True,4903.0,4941.5,4875.25,4914.75,4907.05,4842.75,4764.295,42.51249999999982,-0.0014222583430690827,-0.004809152576693343,0.0122026567809701,0.02905150753768848,63.675,0.1876484560570071,0.007574311864175213,4980.0,4673.25,18.91,7.5,79.5,157.95499999999993,-19.25,47.0,0.7094339622641509,0.9069493521790342,1,1
2023-02-17,2023,S,4838.0,-867.5,4843.740234375,False,4875.25,4917.0,4867.25,4869.0,4901.775,4854.35,4764.78,34.45000000000073,-0.012673628713373186,0.0011823369146146678,-0.01437246963562755,0.018352941176470683,56.525,0.2286634460547504,0.007547135023254744,4980.0,4673.25,20.17,-31.0,-16.350000000000364,73.22000000000025,-79.0,-29.25,-0.5879396984924623,2.5121627598407783,0,1
2023-03-01,2023,S,4727.25,-105.0,4781.820068359375,False,4754.25,4775.0,4736.5,4738.75,4808.975,4858.0125,4764.605,-11.262499999999818,-0.004777906122020337,-0.00873339608827528,-0.03581057022229006,-0.0240448975388734,41.85,0.6446886446886447,0.006353780459108263,4980.0,4719.0,20.7,-11.5,-130.76249999999982,-37.35499999999956,-47.75,-9.25,-0.24025974025974026,6.03942652329749,0,0
2023-03-02,2023,L,4715.75,2032.5,4797.22998046875,False,4735.25,4748.0,4714.5,4729.0,4788.725,4848.8,4762.99,-21.137499999999818,-0.0020575046161962485,-0.008751244563223848,-0.041062557031329217,-0.03750063603521092,40.325,0.7612781954887218,0.005900794210877487,4980.0,4714.5,20.58,-13.25,-133.05000000000018,-47.23999999999978,-32.25,1.25,0.03731343283582089,6.553006819590824,0,0
2023-03-03,2023,L,4789.5,1632.5,4776.64990234375,True,4706.5,4766.75,4702.5,4756.75,4777.5,4839.6375,4764.255,-29.375,0.005868048213152788,-0.006319197827449385,-0.023054015198192612,-0.03709514170040484,41.775,0.4854054054054054,0.005844148231604509,4965.5,4702.5,19.59,32.75,-50.13749999999982,25.24499999999989,22.75,87.0,1.3540856031128405,4.213046080191503,0,1
2023-03-03,2023,L,4807.25,745.0,4776.64990234375,True,4706.5,4766.75,4702.5,4756.75,4777.5,4839.6375,4764.255,-29.375,0.005868048213152788,-0.006319197827449385,-0.023054015198192612,-0.03709514170040484,41.775,0.4854054054054054,0.005844148231604509,4965.5,4702.5,19.59,50.5,-32.38749999999982,42.99499999999989,40.5,104.75,1.6303501945525292,3.7881508078994615,0,1
2023-03-06,2023,L,4846.5,-680.0,4774.5400390625,True,4776.5,4824.5,4769.5,4822.5,4774.0,4834.925,4767.815,-31.337499999999636,0.013822462815998415,0.01611883691529714,-0.0072053525476067914,-0.019169166624294465,43.8,0.12259194395796848,0.007757320627326583,4959.75,4702.5,18.49,24.0,11.574999999999818,78.6850000000004,22.0,77.0,1.4,2.5856164383561646,1,1
2023-03-06,2023,L,4849.75,-680.0,4774.5400390625,True,4776.5,4824.5,4769.5,4822.5,4774.0,4834.925,4767.815,-31.337499999999636,0.013822462815998415,0.01611883691529714,-0.0072053525476067914,-0.019169166624294465,43.8,0.12259194395796848,0.007757320627326583,4959.75,4702.5,18.49,27.25,14.824999999999818,81.9350000000004,25.25,80.25,1.459090909090909,2.5114155251141552,1,1
2023-03-07,2023,S,4783.0,-717.5,4778.969970703125,True,4829.25,4854.0,4819.5,4824.75,4771.75,4831.4625,4772.075,-32.38750000000073,0.00046656298600300516,0.013283629108474138,-0.004641807210273852,-0.014149979566816517,46.4,0.08108108108108109,0.007747910326509666,4959.75,4702.5,18.61,-41.75,-48.462499999999636,10.925000000000182,-71.0,-36.5,-1.0579710144927537,3.8092672413793105,0,1
2023-03-20,2023,S,4718.0,-192.5,4741.68994140625,False,4718.5,4729.5,4669.5,4686.25,4706.325,4740.1625,4783.59,-55.07499999999982,-0.00966821639898563,0.011657401910518672,-0.028252980819077234,-0.03525476067936184,72.9,0.3370439084724799,0.01062477880734321,4854.0,4577.75,25.51,31.75,-22.162500000000364,-65.59000000000015,-11.5,48.5,0.8083333333333333,1.8655692729766802,0,0
2023-03-28,2023,S,4723.5,-1030.0,4738.39990234375,False,4763.0,4771.25,4737.25,4749.25,4716.925,4725.9375,4790.015,-7.9375,0.0016873187450567873,0.0058773694800380305,0.02525770413945705,-0.002572718681087882,67.55,0.30193548387096775,0.009618499136302468,4854.0,4577.75,20.6,-25.75,-2.4375,-66.51500000000033,-47.75,-13.75,-0.40441176470588236,1.9319022945965951,0,0
2023-04-06,2023,L,4843.25,1245.0,4813.199951171875,True,4857.0,4864.75,4836.0,4854.75,4804.875,4748.2875,4801.155,18.900000000000546,-0.0026706383852909132,0.012408112194359111,0.030787196772652514,0.018407803650094312,43.675,0.6196581196581197,0.005647472865363014,4900.25,4577.75,19.08,-11.5,94.96249999999964,42.095000000000255,-21.5,7.25,0.25217391304347825,1.3050944476244992,1,1
2023-04-06,2023,L,4865.5,132.5,4813.199951171875,True,4857.0,4864.75,4836.0,4854.75,4804.875,4748.2875,4801.155,18.900000000000546,-0.0026706383852909132,0.012408112194359111,0.030787196772652514,0.018407803650094312,43.675,0.6196581196581197,0.005647472865363014,4900.25,4577.75,19.08,10.75,117.21249999999964,64.34500000000025,0.75,29.5,1.0260869565217392,0.795649685174585,1,1
2023-04-06,2023,L,4865.5,132.5,4813.199951171875,True,4857.0,4864.75,4836.0,4854.75,4804.875,4748.2875,4801.155,18.900000000000546,-0.0026706383852909132,0.012408112194359111,0.030787196772652514,0.018407803650094312,43.675,0.6196581196581197,0.005647472865363014,4900.25,4577.75,19.08,10.75,117.21249999999964,64.34500000000025,0.75,29.5,1.0260869565217392,0.795649685174585,1,1
2023-04-11,2023,S,4872.75,-555.0,4822.25,True,4842.75,4878.25,4835.75,4877.5,4834.1,4769.6625,4803.945,34.48750000000018,0.0018486186710486852,0.0002050651081717536,0.028737147376746597,0.052944033676938895,35.925,0.6048834628190899,0.0055050523780078315,4900.25,4577.75,18.97,-4.75,103.08749999999964,68.80500000000029,-5.5,37.0,0.8705882352941177,0.7654836464857342,1,1
2023-04-11,2023,L,4878.5,-130.0,4822.25,True,4842.75,4878.25,4835.75,4877.5,4834.1,4769.6625,4803.945,34.48750000000018,0.0018486186710486852,0.0002050651081717536,0.028737147376746597,0.052944033676938895,35.925,0.6048834628190899,0.0055050523780078315,4900.25,4577.75,18.97,1.0,108.83749999999964,74.55500000000029,0.25,42.75,1.0058823529411764,0.605427974947808,1,1
2023-04-12,2023,L,4884.75,-542.5,4799.06005859375,True,4879.25,4888.75,4865.75,4876.25,4846.8,4781.8625,4805.275,43.350000000000364,-0.00025627883136858376,-0.0031176530716549022,0.026741064378586143,0.0526741864104916,34.825,0.5812356979405034,0.005584431503258931,4900.25,4606.5,19.1,8.5,102.88749999999982,79.47500000000036,-4.0,19.0,0.8260869565217391,0.4450825556353194,1,1
2023-04-13,2023,L,4880.75,1420.0,4834.050048828125,True,4895.25,4898.0,4850.5,4855.75,4858.225,4790.4625,4805.28,46.5625,-0.004204050243527324,-0.0024652046633454328,0.024095750289992557,0.036722711502535255,36.7,0.49405405405405406,0.005856508426771224,4900.25,4606.5,19.09,25.0,90.28750000000036,75.47000000000025,-17.25,30.25,0.6368421052631579,0.5313351498637602,1,1
2023-04-17,2023,S,4897.25,-642.5,4848.25,True,4903.25,4926.0,4875.0,4903.5,4878.15,4811.575,4804.475,54.17500000000018,-0.001222120378857272,0.007189072609633307,0.01764034450555152,0.03624260355029585,41.475,0.397196261682243,0.005841332940519924,4926.0,4669.5,17.07,-6.25,85.67500000000018,92.77499999999964,-28.75,22.25,0.4362745098039216,0.6931886678722121,1,1
2023-04-17,2023,S,4890.75,-642.5,4848.25,True,4903.25,4926.0,4875.0,4903.5,4878.15,4811.575,4804.475,54.17500000000018,-0.001222120378857272,0.007189072609633307,0.01764034450555152,0.03624260355029585,41.475,0.397196261682243,0.005841332940519924,4926.0,4669.5,17.07,-12.75,79.17500000000018,86.27499999999964,-35.25,15.75,0.3088235294117647,0.8499095840867993,1,1
2023-04-24,2023,S,4880.5,-567.5,4877.16015625,True,4892.75,4898.0,4872.25,4892.0,4894.55,4857.5125,4804.72,45.9375,0.00025558452180129976,-0.002345263587233637,0.0048269487521823695,0.03809018567639266,36.95,0.18359375,0.004284449580740644,4931.75,4674.5,16.77,-11.5,22.987500000000182,75.77999999999975,-17.5,8.25,0.32038834951456313,1.3870094722598105,1,1
2023-04-24,2023,L,4885.75,495.0,4877.16015625,True,4892.75,4898.0,4872.25,4892.0,4894.55,4857.5125,4804.72,45.9375,0.00025558452180129976,-0.002345263587233637,0.0048269487521823695,0.03809018567639266,36.95,0.18359375,0.004284449580740644,4931.75,4674.5,16.77,-6.25,28.237500000000182,81.02999999999975,-12.25,13.5,0.5242718446601942,1.2449255751014885,1,1
2023-04-24,2023,L,4889.75,295.0,4877.16015625,True,4892.75,4898.0,4872.25,4892.0,4894.55,4857.5125,4804.72,45.9375,0.00025558452180129976,-0.002345263587233637,0.0048269487521823695,0.03809018567639266,36.95,0.18359375,0.004284449580740644,4931.75,4674.5,16.77,-2.25,32.23750000000018,85.02999999999975,-8.25,17.5,0.6796116504854369,1.1366711772665763,1,1
2023-04-25,2023,S,4842.75,-167.5,4871.31005859375,False,4890.5,4901.25,4876.0,4896.0,4896.4,4865.25,4805.24,42.225000000000364,0.0008176614881438837,-0.003916382686536823,0.0037929267042542403,0.03263907197469029,35.225,0.15040650406504066,0.004260458276759637,4931.75,4717.75,16.89,-53.25,-22.5,37.51000000000022,-58.5,-33.25,-1.316831683168317,2.5266146202980835,0,1
2023-04-27,2023,L,4861.5,1557.5,4872.760009765625,False,4835.75,4846.75,4805.75,4817.75,4889.55,4873.8875,4801.78,34.399999999999636,-0.005778259299386024,-0.018838144697316817,-0.007825773567420091,0.01608140883686593,37.55,0.2116991643454039,0.00557670837144127,4931.75,4769.0,18.84,43.75,-12.387499999999818,59.720000000000255,14.75,55.75,1.3597560975609757,1.870838881491345,0,1
2023-04-27,2023,L,4862.25,1520.0,4872.760009765625,False,4835.75,4846.75,4805.75,4817.75,4889.55,4873.8875,4801.78,34.399999999999636,-0.005778259299386024,-0.018838144697316817,-0.007825773567420091,0.01608140883686593,37.55,0.2116991643454039,0.00557670837144127,4931.75,4769.0,18.84,44.5,-11.637499999999818,60.470000000000255,15.5,56.5,1.3780487804878048,1.8508655126498004,0,1
2023-04-28,2023,L,4920.0,-605.0,4854.02001953125,True,4836.75,4903.5,4834.25,4893.0,4887.9,4878.775,4801.01,30.237499999999272,0.015619324373410848,0.00046005213924238397,-0.0033608310418575815,0.02038475574787557,39.225,0.08208955223880597,0.006718787882701683,4931.75,4798.25,17.03,27.0,41.225000000000364,118.98999999999978,16.5,85.75,1.2382671480144405,0.2995538559592097,1,1
2023-05-02,2023,S,4847.75,-592.5,4851.93017578125,False,4921.25,4943.25,4919.25,4922.5,4891.125,4886.575,4803.5,21.324999999999818,-0.0012174089479557448,0.0054125816993464415,0.001475001271552756,0.009432994975904885,38.275,0.03225806451612903,0.0071014567279890604,4943.25,4805.75,16.08,-74.75,-38.82499999999982,44.25,-95.5,-71.5,-2.9791666666666665,2.495101241018942,0,1
2023-05-08,2023,S,4880.75,-492.5,4845.43994140625,True,4851.5,4900.25,4848.5,4887.25,4872.625,4883.5875,4808.245,-0.6875,0.016113103591662847,-0.00836968651719594,-0.0009709730171708619,0.0038512888980177795,48.375,0.012202954399486191,0.009949339375825634,4943.25,4799.25,17.19,-6.5,-2.837499999999636,72.50500000000011,-19.5,32.25,0.6231884057971014,1.2919896640826873,0,1
2023-05-11,2023,S,4870.5,-505.0,4864.0498046875,True,4899.75,4906.5,4849.25,4891.5,4882.225,4885.8875,4816.43,0.9875000000001819,0.003641959476788914,0.008140972794723922,0.015307975714804689,0.007362405395664906,45.625,0.21423384168482207,0.009142656038676497,4943.25,4799.25,16.94,-21.0,-15.387499999999818,54.06999999999971,-36.0,21.25,0.37117903930131,1.5945205479452054,0,1
2023-05-12,2023,S,4850.5,-630.0,4872.18994140625,False,4878.5,4883.75,4858.5,4880.25,4880.95,4884.425,4819.455,1.7750000000005457,-0.0022999080036798514,0.014657726493060963,-0.002605763335377098,-0.00595783684692941,41.225,0.045495093666369314,0.007726860065807696,4943.25,4799.25,16.93,-29.75,-33.92500000000018,31.045000000000073,-33.25,-8.0,-0.31683168316831684,2.2498483929654336,0,1
2023-05-19,2023,S,4940.0,95.0,4877.0,True,4904.25,4952.5,4901.75,4948.5,4890.225,4881.6625,4830.42,-2.762499999999818,0.008303193927970964,0.01398493929614264,0.028847653204428614,0.011808004907222891,38.0,0.534167468719923,0.006626242192137029,4952.5,4799.25,16.05,-8.5,58.337499999999636,109.57999999999993,-12.5,38.25,0.7536945812807881,0.32894736842105265,1,1
2023-05-22,2023,S,4948.0,195.0,4889.52001953125,True,4956.75,4962.75,4928.5,4937.75,4895.275,4883.95,4835.45,1.1499999999996362,-0.0021723754673133033,0.013703551632108457,0.010333009361092715,0.009352003270646003,36.25,0.2616580310880829,0.004849822786786043,4962.75,4799.25,16.81,10.25,64.05000000000018,112.55000000000018,-14.75,19.5,0.5693430656934306,0.4068965517241379,1,1
2023-05-24,2023,S,4859.75,-630.0,4902.6201171875,False,4924.75,4935.5,4890.0,4895.5,4902.8,4888.825,4846.945,9.925000000000182,-0.0097597977243995,0.0064244230868069074,0.004462682739163837,0.010266728576587836,40.45,0.09549945115257959,0.005824576263445341,4962.75,4799.25,18.53,-35.75,-29.074999999999818,12.805000000000291,-75.75,-30.25,-0.6648351648351648,2.546353522867738,0,1
2023-05-26,2023,S,4944.75,-605.0,4888.68994140625,True,4897.75,4912.5,4874.5,4896.0,4901.925,4891.4375,4855.355,9.774999999999636,0.005958495993425128,-0.010609275538041807,0.0032272936837252075,0.0006131207847945852,38.975,0.06146341463414634,0.0062993685232667716,4962.75,4799.25,19.14,48.75,53.3125,89.39500000000044,32.25,70.25,1.8486842105263157,0.46183450930083386,1,1
2023-06-05,2023,S,5033.0,707.5,4911.35009765625,True,4991.75,5034.75,4986.0,5025.75,4939.4,4917.3375,4884.465,24.5,0.01152259233168973,0.013971552506809148,0.017821882436332315,0.028339045475471947,38.625,0.28115015974440893,0.007660521441416873,5034.75,4848.75,14.6,7.25,115.66250000000036,148.53499999999985,-1.75,47.0,0.9641025641025641,0.045307443365695796,1,1
2023-06-06,2023,S,5018.25,-605.0,4912.75,True,5029.0,5042.75,5010.0,5018.5,4946.875,4923.75,4890.01,28.949999999999818,-0.0014425707605829619,0.011437496850909445,0.015120101137800157,0.026225653085220513,38.825,0.23786793953858393,0.0077286512931645955,5042.75,4848.75,14.73,-0.25,94.5,128.23999999999978,-24.5,8.25,0.25190839694656486,0.6310367031551835,1,1
2023-06-07,2023,S,5033.5,1095.0,4929.91015625,True,5012.5,5031.75,5005.5,5029.0,4960.225,4931.5125,4895.605,32.73750000000018,0.0020922586430207613,0.015292989451370254,0.027269941783270246,0.03185432162092838,36.9,0.48282097649186256,0.0066368507567907175,5042.75,4848.75,13.96,4.5,101.98750000000018,137.89500000000044,1.75,28.0,1.0666666666666667,0.2506775067750678,1,1
2023-06-07,2023,S,5017.0,270.0,4929.91015625,True,5012.5,5031.75,5005.5,5029.0,4960.225,4931.5125,4895.605,32.73750000000018,0.0020922586430207613,0.015292989451370254,0.027269941783270246,0.03185432162092838,36.9,0.48282097649186256,0.0066368507567907175,5042.75,4848.75,13.96,-12.0,85.48750000000018,121.39500000000044,-14.75,11.5,0.4380952380952381,0.6978319783197833,1,1
2023-06-09,2023,S,5035.25,-580.0,4941.22998046875,True,5009.5,5039.5,5001.5,5033.0,4988.35,4945.1375,4905.755,34.724999999999454,0.004340234472437032,0.012981785247056399,0.02798202614379086,0.0312996260437477,37.475,0.5299806576402321,0.006277178291512551,5042.75,4848.75,13.65,2.25,90.11250000000018,129.4949999999999,-4.25,33.75,0.8881578947368421,0.200133422281521,1,1
2023-06-13,2023,S,5098.75,-592.5,4965.85009765625,True,5051.5,5082.75,5044.5,5080.75,5009.05,4963.4625,4914.36,39.712499999999636,0.007186044206561659,0.012404104812194783,0.023983473572832148,0.03948647128024141,38.175,0.49480249480249483,0.005558354547989414,5082.75,4851.0,15.01,18.0,135.28750000000036,184.39000000000033,16.0,54.25,1.4183006535947713,-0.4191224623444663,1,1
2023-06-13,2023,L,5111.5,-592.5,4965.85009765625,True,5051.5,5082.75,5044.5,5080.75,5009.05,4963.4625,4914.36,39.712499999999636,0.007186044206561659,0.012404104812194783,0.023983473572832148,0.03948647128024141,38.175,0.49480249480249483,0.005558354547989414,5082.75,4851.0,15.01,30.75,148.03750000000036,197.14000000000033,28.75,67.0,1.7516339869281046,-0.7531106745252129,1,1
2023-06-15,2023,L,5146.0,670.0,4975.240234375,True,5111.75,5132.75,5076.75,5115.0,5043.525,4986.0625,4923.655,48.5625,0.0011743981209630938,0.020703417311050076,0.0383678440925701,0.04222912740053997,39.6,0.7907949790794979,0.00460807601420332,5132.75,4851.0,13.88,31.0,159.9375,222.34500000000025,13.25,69.25,1.2366071428571428,-0.33459595959595956,1,1
2023-06-20,2023,S,5114.5,-592.5,5007.97998046875,True,5141.5,5142.25,5136.25,5141.5,5087.6,5017.2375,4940.71,53.775000000000546,-0.0020864670774903837,0.01195689612754025,0.024509315532529552,0.040000000000000036,37.95,0.6307692307692307,0.004064783557930407,5186.75,4851.0,14.19,-27.0,97.26249999999982,173.78999999999996,-27.75,-21.75,-3.625,1.903820816864295,1,1
2023-07-17,2023,L,5246.0,-180.0,5022.66015625,True,5244.75,5253.75,5224.25,5229.5,5179.075,5147.725,5041.085,17.725000000000364,-0.0007643068692080313,0.019048083012617623,0.010238578189896597,0.014993449463826414,26.125,0.31547619047619047,0.004224372506633246,5253.75,5061.75,13.34,16.5,98.27499999999964,204.91499999999996,-7.75,21.75,0.7372881355932204,0.2966507177033493,1,1
2023-07-25,2023,L,5288.75,307.5,5237.66015625,True,5268.5,5285.75,5262.0,5277.5,5243.3,5196.1875,5087.225,43.399999999999636,0.00385182367207193,0.0066282008487912325,0.0268009144413639,0.041389176656307036,30.425,0.6678787878787878,0.003963463968799259,5302.5,5067.75,13.91,11.25,92.5625,201.52499999999964,3.0,26.75,1.1263157894736842,0.4519309778142974,1,1
2023-07-25,2023,L,5292.25,132.5,5237.66015625,True,5268.5,5285.75,5262.0,5277.5,5243.3,5196.1875,5087.225,43.399999999999636,0.00385182367207193,0.0066282008487912325,0.0268009144413639,0.041389176656307036,30.425,0.6678787878787878,0.003963463968799259,5302.5,5067.75,13.91,14.75,96.0625,205.02499999999964,6.5,30.25,1.2736842105263158,0.33689400164338534,1,1
2023-08-01,2023,S,5290.75,-80.0,5274.419921875,True,5304.75,5312.5,5291.0,5310.0,5281.6,5233.2125,5124.33,37.024999999999636,0.0019813189923578722,0.006158218853623776,0.01282723761384763,0.024058627838580593,34.7,0.3418043202033037,0.004463146281033005,5326.75,5112.75,13.63,-19.25,57.537500000000364,166.42000000000007,-21.75,-0.25,-0.011627906976744186,1.037463976945245,1,1
2023-08-07,2023,L,5220.75,595.0,5240.759765625,False,5231.75,5254.0,5187.0,5195.0,5268.25,5248.8875,5150.985,21.912499999999454,-0.006454697585465019,-0.019718841400132137,-0.01184079128822102,0.012325230184634828,38.15,0.26293558606124606,0.005650387329755111,5326.75,5117.25,17.1,25.75,-28.137499999999818,69.76500000000033,-33.25,33.75,0.503731343283582,2.778505897771953,0,1
2023-08-14,2023,L,5189.0,507.5,5221.35009765625,False,5158.75,5186.25,5152.25,5179.25,5224.525,5249.7,5174.03,0.8125,9.654839488293376e-05,-0.0030317613089508866,-0.022690819888668723,-0.009608949230327957,40.25,0.5509736540664376,0.005059805361533239,5326.75,5152.25,14.84,9.75,-60.69999999999982,14.970000000000255,2.75,36.75,1.0808823529411764,3.422360248447205,0,1
2023-08-22,2023,S,5092.25,-730.0,5186.580078125,False,5088.25,5114.25,5065.5,5101.75,5147.225,5205.5125,5184.045,-42.025000000000546,0.004726502880212591,-0.01879988460428883,-0.025081215364035958,-0.033301752723827516,47.2,0.5892255892255892,0.004868302601739931,5326.75,5043.25,17.13,-9.5,-113.26249999999982,-91.79500000000007,-22.0,26.75,0.5487179487179488,4.96822033898305,0,0
2023-08-23,2023,L,5132.5,445.0,5129.1298828125,True,5124.25,5124.5,5087.5,5092.25,5135.375,5195.3625,5183.71,-45.649999999999636,-0.0018621061400500016,-0.0106372644258792,-0.022741447968142814,-0.03833624474765118,46.875,0.5642857142857143,0.004832704937246697,5326.75,5043.25,16.97,40.25,-62.86250000000018,-51.210000000000036,8.0,45.0,1.2162162162162162,4.144,0,0
2023-08-25,2023,L,5087.5,1070.0,5113.18017578125,False,5156.75,5162.0,5073.5,5076.5,5120.75,5178.65,5182.58,-44.625,-0.012690231924928241,-4.924410301865301e-05,-0.019744146753560177,-0.035023523261892286,48.9,0.3492741246797609,0.0071056745763814965,5312.5,5043.25,17.2,11.0,-91.14999999999964,-95.07999999999993,-74.5,14.0,0.15819209039548024,4.601226993865031,0,0
2023-08-28,2023,S,5132.5,-217.5,5124.81005859375,True,5095.5,5122.25,5058.5,5109.25,5113.75,5169.1375,5181.72,-45.162500000000364,0.006451295183689476,0.00620353503027915,-0.013515470386639028,-0.035899613171053835,51.875,0.2153846153846154,0.007579338865012455,5312.5,5043.25,15.68,23.25,-36.63749999999982,-49.220000000000255,10.25,74.0,1.1607843137254903,3.4698795180722892,0,0
2023-08-28,2023,L,5135.0,-792.5,5124.81005859375,True,5095.5,5122.25,5058.5,5109.25,5113.75,5169.1375,5181.72,-45.162500000000364,0.006451295183689476,0.00620353503027915,-0.013515470386639028,-0.035899613171053835,51.875,0.2153846153846154,0.007579338865012455,5312.5,5043.25,15.68,25.75,-34.13749999999982,-46.720000000000255,12.75,76.5,1.2,3.4216867469879517,0,0
2023-08-31,2023,S,5216.75,257.5,5143.8701171875,True,5202.5,5224.0,5194.25,5219.25,5123.25,5155.2625,5185.485,-32.600000000000364,0.0035571792529922597,0.015072689259493455,0.020381231671554145,-0.0024369266055045413,51.4,0.315669947009841,0.007707159632484805,5254.0,5043.25,13.88,-2.5,61.48750000000018,31.265000000000327,-7.25,22.5,0.7563025210084033,0.7247081712062257,1,1
2023-09-12,2023,S,5165.0,-505.0,5166.419921875,False,5182.0,5187.5,5163.5,5183.0,5190.7,5149.075,5195.61,-5.237500000000182,0.004798138903697957,-0.005564082885648469,0.009052857003796433,-0.0031733820559669557,32.725,0.24281984334203655,0.0052162525933777985,5240.75,5043.25,13.8,-18.0,15.925000000000182,-30.609999999999673,-22.5,1.5,0.0625,2.314744079449962,1,0
2023-09-13,2023,S,5159.25,-455.0,5171.330078125,False,5167.75,5183.0,5151.25,5159.0,5186.525,5149.675,5195.115,-3.862500000000182,-0.004630522863206643,-0.006977527549203555,-0.008027688314185433,0.0023314552166311397,28.85,0.27603305785123966,0.00352469827060169,5240.75,5043.25,14.23,0.25,9.574999999999818,-35.86499999999978,-23.75,8.0,0.25196850393700787,2.824956672443674,1,0
2023-09-15,2023,S,5157.25,545.0,5171.990234375,False,5186.0,5206.0,5172.0,5203.25,5180.175,5158.4375,5196.08,7.487500000000182,0.0076494795449044695,0.010339805825242632,-0.0015351403214199921,0.02491751612744375,29.3,0.047337278106508875,0.004247358560787051,5240.75,5043.25,12.82,-46.0,-1.1875,-38.82999999999993,-48.75,-14.75,-0.4338235294117647,2.849829351535836,0,0
2023-09-15,2023,S,5143.25,-155.0,5171.990234375,False,5186.0,5206.0,5172.0,5203.25,5180.175,5158.4375,5196.08,7.487500000000182,0.0076494795449044695,0.010339805825242632,-0.0015351403214199921,0.02491751612744375,29.3,0.047337278106508875,0.004247358560787051,5240.75,5043.25,12.82,-60.0,-15.1875,-52.82999999999993,-62.75,-28.75,-0.8455882352941176,3.3276450511945392,0,0
2023-09-19,2023,L,5129.25,345.0,5172.85986328125,False,5138.5,5158.5,5134.0,5147.25,5166.85,5164.125,5196.515,15.050000000000182,0.0002429071123202231,-0.006897549681651571,-0.012423254029163444,0.008918508354976318,31.075,0.2919954904171364,0.005454843471868175,5240.75,5058.5,14.0,-18.0,-34.875,-67.26500000000033,-29.25,-4.75,-0.19387755102040816,3.588093322606597,0,0
2023-09-20,2023,S,5143.75,2757.5,5159.97998046875,False,5134.5,5140.75,5106.25,5136.5,5160.975,5166.3375,5195.95,16.662499999999454,-0.0020884938559424526,-0.004361310331459589,-0.011308406717674746,0.008689675487260073,32.45,0.272305909617613,0.005421012048694907,5240.75,5058.5,14.11,7.25,-22.587499999999636,-52.19999999999982,3.0,37.5,1.0869565217391304,2.9892141756548534,0,0
2023-09-20,2023,L,5145.5,-505.0,5159.97998046875,False,5134.5,5140.75,5106.25,5136.5,5160.975,5166.3375,5195.95,16.662499999999454,-0.0020884938559424526,-0.004361310331459589,-0.011308406717674746,0.008689675487260073,32.45,0.272305909617613,0.005421012048694907,5240.75,5058.5,14.11,9.0,-20.837499999999636,-50.44999999999982,4.75,39.25,1.1376811594202898,2.9352850539291215,0,0
2023-09-20,2023,S,5136.0,2370.0,5159.97998046875,False,5134.5,5140.75,5106.25,5136.5,5160.975,5166.3375,5195.95,16.662499999999454,-0.0020884938559424526,-0.004361310331459589,-0.011308406717674746,0.008689675487260073,32.45,0.272305909617613,0.005421012048694907,5240.75,5058.5,14.11,-0.5,-30.337499999999636,-59.94999999999982,-4.75,29.75,0.8623188405797102,3.22804314329738,0,0
2023-09-22,2023,S,5010.5,-555.0,5149.0,False,5059.75,5062.5,5013.0,5014.0,5139.925,5160.5375,5189.25,2.100000000000364,-0.0145924433744411,-0.03637149858261668,-0.026407766990291237,-0.012311632029941899,36.2,0.4641638225255973,0.007171359097590482,5240.75,5013.0,17.54,-3.5,-150.03750000000036,-178.75,-52.0,-2.5,-0.050505050505050504,6.36049723756906,0,0
