Date,dir,count,book,regime,fire_bar,sig_bar,fill,stop,R,net,Rpts,sb_ibs_o,sb_body,sb_dirok,sb_rngx,ema_dist,ema_side_ok,ema_touch,warm
2023-08-14,L,2,T2,BULL,27,26,5190.75,5186.25,-1.0,-230.0,4.5,0.8666666666666667,0.5333333333333333,True,0.9036144578313252,1.5370375088574533,True,False,True
2023-08-14,S,2,T1,BULL,42,41,5188.25,5192.0,-1.0,-192.5,3.75,0.6666666666666667,0.3333333333333333,True,0.7643312101910829,-0.1827096360852196,False,False,True
2023-08-14,S,2,T2,BULL,42,41,5188.25,5192.0,-1.0,-192.5,3.75,0.6666666666666667,0.3333333333333333,True,0.7643312101910829,-0.1827096360852196,False,False,True
2023-08-14,L,2,T1,NEUTRAL,70,69,5188.0,5183.75,1.0,207.5,4.25,0.9285714285714286,0.5714285714285714,True,0.9333333333333333,0.26057873760461614,True,True,True
2023-08-14,L,2,T2,NEUTRAL,70,69,5188.0,5183.75,2.0,420.0,4.25,0.9285714285714286,0.5714285714285714,True,0.9333333333333333,0.26057873760461614,True,True,True
2023-08-15,L,2,T1,BEAR,15,14,5158.5,5151.5,1.0,345.0,7.0,0.88,0.52,True,1.0245901639344264,-1.3534960956432591,False,False,True
2023-08-15,L,2,T2,BEAR,15,14,5158.5,5151.5,-1.0,-355.0,7.0,0.88,0.52,True,1.0245901639344264,-1.3534960956432591,False,False,True
2023-08-15,L,2,T1,BEAR,43,42,5160.5,5155.25,-1.0,-267.5,5.25,0.7222222222222222,0.3888888888888889,True,1.1180124223602483,-0.46429449656982946,False,False,True
2023-08-15,L,2,T2,BEAR,43,42,5160.5,5155.25,-1.0,-267.5,5.25,0.7222222222222222,0.3888888888888889,True,1.1180124223602483,-0.46429449656982946,False,False,True
2023-08-16,S,2,T1,BULL,12,11,5152.0,5158.75,1.0,332.5,6.75,0.9583333333333334,0.5833333333333334,True,0.9302325581395349,-0.44124897159665916,False,False,True
2023-08-16,S,2,T2,BULL,12,11,5152.0,5158.75,2.0,670.0,6.75,0.9583333333333334,0.5833333333333334,True,0.9302325581395349,-0.44124897159665916,False,False,True
2023-08-16,S,2,T1,NEUTRAL,44,43,5133.5,5137.25,1.0,182.5,3.75,0.5833333333333333,0.3333333333333333,False,0.9523809523809524,2.1390423278050243,True,False,True
2023-08-16,S,2,T2,NEUTRAL,44,43,5133.5,5137.25,-1.0,-192.5,3.75,0.5833333333333333,0.3333333333333333,False,0.9523809523809524,2.1390423278050243,True,False,True
2023-08-16,S,2,T1,NEUTRAL,55,54,5138.5,5142.0,1.0,170.0,3.5,0.9090909090909091,0.2727272727272727,True,0.6962025316455696,-0.5235240172812696,False,False,True
2023-08-16,S,2,T2,NEUTRAL,55,54,5138.5,5142.0,2.0,345.0,3.5,0.9090909090909091,0.2727272727272727,True,0.6962025316455696,-0.5235240172812696,False,False,True
2023-08-16,S,2,T1,BEAR,77,76,5118.0,5121.5,1.0,170.0,3.5,0.4545454545454546,0.09090909090909091,False,0.47413793103448276,1.4723781986836473,True,False,True
2023-08-16,S,2,T2,BEAR,77,76,5118.0,5121.5,2.0,345.0,3.5,0.4545454545454546,0.09090909090909091,False,0.47413793103448276,1.4723781986836473,True,False,True
2023-08-17,L,2,T1,BEAR,7,6,5122.0,5112.75,-1.0,-467.5,9.25,0.6764705882352942,0.4117647058823529,True,1.4890510948905111,0.01828225696237204,True,False,False
2023-08-17,L,2,T2,BEAR,7,6,5122.0,5112.75,-1.0,-467.5,9.25,0.6764705882352942,0.4117647058823529,True,1.4890510948905111,0.01828225696237204,True,False,False
2023-08-17,L,2,T1,BEAR,26,25,5109.5,5106.0,-1.0,-180.0,3.5,0.6363636363636364,0.0,False,0.6077348066298343,-0.9419057158485874,False,False,True
2023-08-17,L,2,T2,BEAR,26,25,5109.5,5106.0,-1.0,-180.0,3.5,0.6363636363636364,0.0,False,0.6077348066298343,-0.9419057158485874,False,False,True
2023-08-17,L,2,T1,NEUTRAL,46,45,5115.5,5112.75,-1.0,-142.5,2.75,0.75,0.0,False,0.54421768707483,0.398002810624577,True,True,True
2023-08-17,L,2,T2,NEUTRAL,46,45,5115.5,5112.75,-1.0,-142.5,2.75,0.75,0.0,False,0.54421768707483,0.398002810624577,True,True,True
2023-08-17,S,2,T1,BEAR,78,77,5076.25,5086.5,-1.0,-517.5,10.25,0.052631578947368474,0.9473684210526315,False,1.397058823529412,1.4000805473662747,True,True,True
2023-08-17,S,2,T2,BEAR,78,77,5076.25,5086.5,-1.0,-517.5,10.25,0.052631578947368474,0.9473684210526315,False,1.397058823529412,1.4000805473662747,True,True,True
2023-08-18,L,2,T1,BULL,37,36,5074.0,5069.75,1.0,207.5,4.25,0.14285714285714285,0.6428571428571429,False,0.782122905027933,0.9281038909308063,True,False,True
2023-08-18,L,2,T2,BULL,37,36,5074.0,5069.75,-1.0,-217.5,4.25,0.14285714285714285,0.6428571428571429,False,0.782122905027933,0.9281038909308063,True,False,True
2023-08-21,S,2,T1,NEUTRAL,19,18,5078.25,5082.25,-1.0,-205.0,4.0,0.6923076923076923,0.07692307692307693,True,0.6310679611650485,1.6089457272621464,True,False,True
2023-08-21,S,2,T2,NEUTRAL,19,18,5078.25,5082.25,-1.0,-205.0,4.0,0.6923076923076923,0.07692307692307693,True,0.6310679611650485,1.6089457272621464,True,False,True
2023-08-21,L,2,T1,BULL,34,33,5074.5,5067.25,1.0,357.5,7.25,0.9615384615384616,0.5384615384615384,True,1.4285714285714286,-0.10461262908383116,False,False,True
2023-08-21,L,2,T2,BULL,34,33,5074.5,5067.25,2.0,720.0,7.25,0.9615384615384616,0.5384615384615384,True,1.4285714285714286,-0.10461262908383116,False,False,True
2023-08-22,L,2,T1,BEAR,8,7,5112.5,5105.5,-1.0,-355.0,7.0,0.92,0.48,True,1.1824324324324325,-0.8442642154482569,False,False,False
2023-08-22,L,2,T2,BEAR,8,7,5112.5,5105.5,-1.0,-355.0,7.0,0.92,0.48,True,1.1824324324324325,-0.8442642154482569,False,False,False
2023-08-22,S,2,T1,BEAR,51,50,5090.5,5096.0,-1.0,-280.0,5.5,0.8947368421052632,0.631578947368421,True,0.9595959595959596,1.152409881474387,True,False,True
2023-08-22,S,2,T2,BEAR,51,50,5090.5,5096.0,-1.0,-280.0,5.5,0.8947368421052632,0.631578947368421,True,0.9595959595959596,1.152409881474387,True,False,True
2023-08-22,L,2,T1,NEUTRAL,67,66,5097.75,5092.25,1.0,270.0,5.5,0.8947368421052632,0.7368421052631579,True,1.124260355029586,0.634150384455081,True,True,True
2023-08-22,L,2,T2,NEUTRAL,67,66,5097.75,5092.25,-1.0,-280.0,5.5,0.8947368421052632,0.7368421052631579,True,1.124260355029586,0.634150384455081,True,True,True
2023-08-23,L,2,T1,BULL,35,34,5134.25,5130.5,1.0,182.5,3.75,0.3333333333333333,0.5,False,0.9523809523809524,1.5814838525751378,True,False,True
2023-08-23,L,2,T2,BULL,35,34,5134.25,5130.5,2.0,370.0,3.75,0.3333333333333333,0.5,False,0.9523809523809524,1.5814838525751378,True,False,True
2023-08-23,L,2,T1,NEUTRAL,74,73,5144.0,5140.5,-1.0,-180.0,3.5,0.6363636363636364,0.36363636363636365,False,0.88,0.9010750724727404,True,True,True
2023-08-23,L,2,T2,NEUTRAL,74,73,5144.0,5140.5,-1.0,-180.0,3.5,0.6363636363636364,0.36363636363636365,False,0.88,0.9010750724727404,True,True,True
2023-08-24,L,2,T1,BEAR,15,14,5132.0,5125.75,-1.0,-317.5,6.25,0.8636363636363636,0.6818181818181818,True,0.7051282051282052,-1.3939534874069255,False,False,True
2023-08-24,L,2,T2,BEAR,15,14,5132.0,5125.75,-1.0,-317.5,6.25,0.8636363636363636,0.6818181818181818,True,0.7051282051282052,-1.3939534874069255,False,False,True
2023-08-25,L,2,T1,BULL,35,34,5089.25,5081.0,1.0,407.5,8.25,0.7,0.13333333333333333,False,0.9771986970684039,0.5970546969057877,True,True,True
2023-08-25,L,2,T2,BULL,35,34,5089.25,5081.0,2.0,820.0,8.25,0.7,0.13333333333333333,False,0.9771986970684039,0.5970546969057877,True,True,True
2023-08-25,S,2,T1,NEUTRAL,47,46,5089.0,5100.0,-1.0,-555.0,11.0,0.7560975609756098,0.5121951219512195,True,1.5708812260536398,0.3832496726295611,True,True,True
2023-08-25,S,2,T2,NEUTRAL,47,46,5089.0,5100.0,-1.0,-555.0,11.0,0.7560975609756098,0.5121951219512195,True,1.5708812260536398,0.3832496726295611,True,True,True
2023-08-25,S,2,T1,NEUTRAL,63,62,5110.0,5118.0,-1.0,-405.0,8.0,0.8620689655172413,0.5172413793103449,True,1.2236286919831223,-1.7994207314176058,False,False,True
2023-08-25,S,2,T2,NEUTRAL,63,62,5110.0,5118.0,-1.0,-405.0,8.0,0.8620689655172413,0.5172413793103449,True,1.2236286919831223,-1.7994207314176058,False,False,True
2023-08-28,S,2,T1,BEAR,9,8,5130.75,5135.75,-1.0,-255.0,5.0,0.2941176470588235,0.058823529411764705,False,0.6153846153846154,0.6215491065849251,True,True,False
2023-08-28,S,2,T2,BEAR,9,8,5130.75,5135.75,-1.0,-255.0,5.0,0.2941176470588235,0.058823529411764705,False,0.6153846153846154,0.6215491065849251,True,True,False
2023-08-28,S,2,T1,BULL,27,26,5123.0,5128.0,1.0,245.0,5.0,0.2941176470588235,0.5882352941176471,False,0.8173076923076923,0.9673082372929597,True,False,True
2023-08-28,S,2,T2,BULL,27,26,5123.0,5128.0,-1.0,-255.0,5.0,0.2941176470588235,0.5882352941176471,False,0.8173076923076923,0.9673082372929597,True,False,True
2023-08-28,S,2,T1,NEUTRAL,34,33,5120.25,5125.25,-1.0,-255.0,5.0,0.17647058823529416,0.29411764705882354,False,0.8947368421052632,0.9863983981711882,True,True,True
2023-08-28,S,2,T2,NEUTRAL,34,33,5120.25,5125.25,-1.0,-255.0,5.0,0.17647058823529416,0.29411764705882354,False,0.8947368421052632,0.9863983981711882,True,True,True
2023-08-28,L,2,T1,BULL,49,48,5136.75,5133.75,-1.0,-155.0,3.0,0.7777777777777778,0.1111111111111111,False,0.5806451612903226,1.7446566251408864,True,False,True
2023-08-28,L,2,T2,BULL,49,48,5136.75,5133.75,-1.0,-155.0,3.0,0.7777777777777778,0.1111111111111111,False,0.5806451612903226,1.7446566251408864,True,False,True
2023-08-28,S,2,T1,BULL,70,69,5126.5,5131.75,-1.0,-267.5,5.25,0.7222222222222222,0.6666666666666666,True,1.1111111111111112,-0.16838235357445902,False,False,True
2023-08-28,S,2,T2,BULL,70,69,5126.5,5131.75,-1.0,-267.5,5.25,0.7222222222222222,0.6666666666666666,True,1.1111111111111112,-0.16838235357445902,False,False,True
2023-08-29,S,2,T1,BULL,14,13,5166.75,5175.25,-1.0,-430.0,8.5,0.16129032258064513,0.8387096774193549,False,1.206225680933852,-2.1541314995014447,False,False,True
2023-08-29,S,2,T2,BULL,14,13,5166.75,5175.25,-1.0,-430.0,8.5,0.16129032258064513,0.8387096774193549,False,1.206225680933852,-2.1541314995014447,False,False,True
2023-08-30,L,2,T1,NEUTRAL,16,15,5208.75,5202.75,1.0,295.0,6.0,0.5714285714285714,0.09523809523809523,False,0.7446808510638298,-0.18652427270947086,False,False,True
2023-08-30,L,2,T2,NEUTRAL,16,15,5208.75,5202.75,2.0,595.0,6.0,0.5714285714285714,0.09523809523809523,False,0.7446808510638298,-0.18652427270947086,False,False,True
2023-08-30,S,2,T1,NEUTRAL,53,52,5216.25,5221.0,1.0,232.5,4.75,0.75,0.5,True,1.391304347826087,0.8383702382384597,True,True,True
2023-08-30,S,2,T2,NEUTRAL,53,52,5216.25,5221.0,-1.0,-242.5,4.75,0.75,0.5,True,1.391304347826087,0.8383702382384597,True,True,True
2023-08-30,L,2,T1,NEUTRAL,74,73,5218.0,5214.25,-1.0,-192.5,3.75,0.4166666666666667,0.16666666666666666,False,1.0619469026548671,0.4677198854487145,True,True,True
2023-08-30,L,2,T2,NEUTRAL,74,73,5218.0,5214.25,-1.0,-192.5,3.75,0.4166666666666667,0.16666666666666666,False,1.0619469026548671,0.4677198854487145,True,True,True
2023-08-31,S,2,T1,BULL,11,10,5226.5,5230.75,-1.0,-217.5,4.25,0.1428571428571429,0.07142857142857142,False,0.5957446808510638,-0.15166603252037794,False,False,False
2023-08-31,S,2,T2,BULL,11,10,5226.5,5230.75,-1.0,-217.5,4.25,0.1428571428571429,0.07142857142857142,False,0.5957446808510638,-0.15166603252037794,False,False,False
2023-08-31,S,2,T1,BEAR,38,37,5215.0,5219.75,1.0,232.5,4.75,0.875,0.5,True,0.9876543209876544,1.8011251006606068,True,False,True
2023-08-31,S,2,T2,BEAR,38,37,5215.0,5219.75,-1.0,-242.5,4.75,0.875,0.5,True,0.9876543209876544,1.8011251006606068,True,False,True
2023-08-31,S,2,T1,BULL,61,60,5223.5,5227.0,1.0,170.0,3.5,0.9090909090909091,0.7272727272727273,True,0.9482758620689655,-0.68776368066806,False,False,True
2023-08-31,S,2,T2,BULL,61,60,5223.5,5227.0,2.0,345.0,3.5,0.9090909090909091,0.7272727272727273,True,0.9482758620689655,-0.68776368066806,False,False,True
2023-08-31,S,2,T1,NEUTRAL,71,70,5215.5,5218.75,-1.0,-167.5,3.25,0.19999999999999996,0.2,False,0.7407407407407407,0.8680967604754928,True,True,True
2023-08-31,S,2,T2,NEUTRAL,71,70,5215.5,5218.75,-1.0,-167.5,3.25,0.19999999999999996,0.2,False,0.7407407407407407,0.8680967604754928,True,True,True
2023-09-01,S,2,T1,NEUTRAL,24,23,5213.0,5216.0,1.0,145.0,3.0,0.2222222222222222,0.1111111111111111,True,0.4639175257731959,1.6489850525339507,True,False,True
2023-09-01,S,2,T2,NEUTRAL,24,23,5213.0,5216.0,2.0,295.0,3.0,0.2222222222222222,0.1111111111111111,True,0.4639175257731959,1.6489850525339507,True,False,True
2023-09-01,S,2,T1,BULL,37,36,5209.0,5212.0,-1.0,-155.0,3.0,1.0,0.0,False,0.6766917293233082,0.4918784065474274,True,True,True
2023-09-01,S,2,T2,BULL,37,36,5209.0,5212.0,-1.0,-155.0,3.0,1.0,0.0,False,0.6766917293233082,0.4918784065474274,True,True,True
2023-09-05,S,2,T1,NEUTRAL,23,22,5210.25,5214.0,1.0,182.5,3.75,0.6666666666666667,0.0,False,0.6666666666666666,-1.0152100666930184,False,False,True
2023-09-05,S,2,T2,NEUTRAL,23,22,5210.25,5214.0,2.0,370.0,3.75,0.6666666666666667,0.0,False,0.6666666666666666,-1.0152100666930184,False,False,True
2023-09-06,L,2,T1,NEUTRAL,10,9,5173.5,5168.0,-1.0,-280.0,5.5,0.3684210526315789,0.2631578947368421,False,0.6839999999999999,-0.6182306132621889,False,False,False
2023-09-06,L,2,T2,NEUTRAL,10,9,5173.5,5168.0,-1.0,-280.0,5.5,0.3684210526315789,0.2631578947368421,False,0.6839999999999999,-0.6182306132621889,False,False,False
2023-09-07,S,2,T1,BEAR,12,11,5130.75,5137.0,-1.0,-317.5,6.25,0.8636363636363636,0.13636363636363635,True,0.9166666666666666,0.6749826429674309,True,True,True
2023-09-07,S,2,T2,BEAR,12,11,5130.75,5137.0,-1.0,-317.5,6.25,0.8636363636363636,0.13636363636363635,True,0.9166666666666666,0.6749826429674309,True,True,True
2023-09-07,S,2,T1,BULL,38,37,5149.5,5152.75,1.0,157.5,3.25,0.4,0.4,False,0.7142857142857143,-1.2188185107209262,False,False,True
2023-09-07,S,2,T2,BULL,38,37,5149.5,5152.75,-1.0,-167.5,3.25,0.4,0.4,False,0.7142857142857143,-1.2188185107209262,False,False,True
2023-09-07,L,2,T1,NEUTRAL,52,51,5151.5,5146.75,-1.0,-242.5,4.75,0.6875,0.4375,True,1.0389610389610389,1.0045912196390465,True,True,True
2023-09-07,L,2,T2,NEUTRAL,52,51,5151.5,5146.75,-1.0,-242.5,4.75,0.6875,0.4375,True,1.0389610389610389,1.0045912196390465,True,True,True
2023-09-07,S,2,T1,NEUTRAL,72,71,5147.5,5150.5,-1.0,-155.0,3.0,0.8888888888888888,0.4444444444444444,True,0.6428571428571429,0.07362246012702858,True,False,True
2023-09-07,S,2,T2,NEUTRAL,72,71,5147.5,5150.5,-1.0,-155.0,3.0,0.8888888888888888,0.4444444444444444,True,0.6428571428571429,0.07362246012702858,True,False,True
2023-09-08,S,2,T1,NEUTRAL,13,12,5165.75,5169.0,1.0,157.5,3.25,0.30000000000000004,0.1,False,0.5405405405405406,-1.0296954698243173,False,False,True
2023-09-08,S,2,T2,NEUTRAL,13,12,5165.75,5169.0,2.0,320.0,3.25,0.30000000000000004,0.1,False,0.5405405405405406,-1.0296954698243173,False,False,True
2023-09-11,L,2,T1,BEAR,11,10,5172.0,5167.0,1.0,245.0,5.0,0.9411764705882353,0.7058823529411765,True,0.8056872037914692,-0.9334640041952599,False,False,False
2023-09-11,L,2,T2,BEAR,11,10,5172.0,5167.0,-1.0,-255.0,5.0,0.9411764705882353,0.7058823529411765,True,0.8056872037914692,-0.9334640041952599,False,False,False
2023-09-12,S,2,T1,BEAR,11,10,5169.5,5174.25,1.0,232.5,4.75,0.1875,0.0,False,0.8602150537634408,0.7469459470606428,True,True,False
2023-09-12,S,2,T2,BEAR,11,10,5169.5,5174.25,2.0,470.0,4.75,0.1875,0.0,False,0.8602150537634408,0.7469459470606428,True,True,False
2023-09-12,S,2,T1,BEAR,17,16,5163.25,5167.25,1.0,195.0,4.0,0.8461538461538461,0.3076923076923077,True,0.7344632768361582,1.4128905990523402,True,False,True
2023-09-12,S,2,T2,BEAR,17,16,5163.25,5167.25,-1.0,-205.0,4.0,0.8461538461538461,0.3076923076923077,True,0.7344632768361582,1.4128905990523402,True,False,True
2023-09-12,L,2,T1,NEUTRAL,43,42,5171.5,5169.0,-1.0,-130.0,2.5,0.7142857142857143,0.14285714285714285,False,0.6862745098039216,0.7443453378440538,True,True,True
2023-09-12,L,2,T2,NEUTRAL,43,42,5171.5,5169.0,-1.0,-130.0,2.5,0.7142857142857143,0.14285714285714285,False,0.6862745098039216,0.7443453378440538,True,True,True
2023-09-12,S,2,T1,BEAR,63,62,5164.25,5167.0,1.0,132.5,2.75,0.375,0.125,True,0.6060606060606061,1.4726246609249454,True,False,True
2023-09-12,S,2,T2,BEAR,63,62,5164.25,5167.0,2.0,270.0,2.75,0.375,0.125,True,0.6060606060606061,1.4726246609249454,True,False,True
2023-09-13,S,2,T1,BEAR,7,6,5157.5,5167.25,1.0,482.5,9.75,0.05555555555555558,0.6111111111111112,False,1.1739130434782608,1.0030237669354944,True,True,False
2023-09-13,S,2,T2,BEAR,7,6,5157.5,5167.25,-1.0,-492.5,9.75,0.05555555555555558,0.6111111111111112,False,1.1739130434782608,1.0030237669354944,True,True,False
2023-09-13,S,2,T1,NEUTRAL,19,18,5165.75,5169.75,-1.0,-205.0,4.0,0.6153846153846154,0.07692307692307693,False,0.6666666666666666,-0.6665563136557466,False,False,True
2023-09-13,S,2,T2,NEUTRAL,19,18,5165.75,5169.75,-1.0,-205.0,4.0,0.6153846153846154,0.07692307692307693,False,0.6666666666666666,-0.6665563136557466,False,False,True
2023-09-13,L,2,T1,NEUTRAL,57,56,5169.25,5166.0,-1.0,-167.5,3.25,0.8,0.1,False,0.8620689655172414,-0.27529244405835424,False,False,True
2023-09-13,L,2,T2,NEUTRAL,57,56,5169.25,5166.0,-1.0,-167.5,3.25,0.8,0.1,False,0.8620689655172414,-0.27529244405835424,False,False,True
2023-09-14,S,2,T1,NEUTRAL,33,32,5192.5,5194.75,-1.0,-117.5,2.25,1.0,0.3333333333333333,True,0.5825242718446602,-1.061282392194027,False,False,True
2023-09-14,S,2,T2,NEUTRAL,33,32,5192.5,5194.75,-1.0,-117.5,2.25,1.0,0.3333333333333333,True,0.5825242718446602,-1.061282392194027,False,False,True
2023-09-14,L,2,T1,NEUTRAL,77,76,5201.0,5197.75,-1.0,-167.5,3.25,0.6,0.2,False,1.0204081632653061,0.48715278384183963,True,True,True
2023-09-14,L,2,T2,NEUTRAL,77,76,5201.0,5197.75,-1.0,-167.5,3.25,0.6,0.2,False,1.0204081632653061,0.48715278384183963,True,True,True
2023-09-15,S,2,T1,NEUTRAL,15,14,5167.5,5172.25,1.0,232.5,4.75,0.5,0.0625,True,0.7305936073059361,1.1891860384526627,True,False,True
2023-09-15,S,2,T2,NEUTRAL,15,14,5167.5,5172.25,2.0,470.0,4.75,0.5,0.0625,True,0.7305936073059361,1.1891860384526627,True,False,True
2023-09-15,S,2,T1,BEAR,26,25,5155.5,5161.0,-1.0,-280.0,5.5,0.9473684210526316,0.631578947368421,True,0.9595959595959596,1.4805503902115185,True,False,True
2023-09-15,S,2,T2,BEAR,26,25,5155.5,5161.0,-1.0,-280.0,5.5,0.9473684210526316,0.631578947368421,True,0.9595959595959596,1.4805503902115185,True,False,True
2023-09-15,S,2,T1,BEAR,60,59,5141.5,5145.0,-1.0,-180.0,3.5,1.0,0.6363636363636364,True,0.7692307692307692,2.051075666499124,True,False,True
2023-09-15,S,2,T2,BEAR,60,59,5141.5,5145.0,-1.0,-180.0,3.5,1.0,0.6363636363636364,True,0.7692307692307692,2.051075666499124,True,False,True
2023-09-18,S,2,T1,BULL,12,11,5141.5,5146.25,-1.0,-242.5,4.75,0.5,0.125,False,0.7239819004524887,-0.02071958936083081,False,False,True
2023-09-18,S,2,T2,BULL,12,11,5141.5,5146.25,-1.0,-242.5,4.75,0.5,0.125,False,0.7239819004524887,-0.02071958936083081,False,False,True
2023-09-19,S,2,T1,NEUTRAL,13,12,5120.5,5125.25,1.0,232.5,4.75,0.3125,0.0625,False,0.8376963350785339,1.8670324933389384,True,False,True
2023-09-19,S,2,T2,NEUTRAL,13,12,5120.5,5125.25,2.0,470.0,4.75,0.3125,0.0625,False,0.8376963350785339,1.8670324933389384,True,False,True
2023-09-19,S,2,T1,BEAR,27,26,5114.75,5117.75,1.0,145.0,3.0,0.5555555555555556,0.1111111111111111,False,0.8035714285714286,1.3289537984772843,True,False,True
2023-09-19,S,2,T2,BEAR,27,26,5114.75,5117.75,2.0,295.0,3.0,0.5555555555555556,0.1111111111111111,False,0.8035714285714286,1.3289537984772843,True,False,True
2023-09-19,L,2,T1,BULL,61,60,5131.0,5127.5,1.0,170.0,3.5,0.0,0.36363636363636365,False,0.9090909090909092,2.2510785037737766,True,False,True
2023-09-19,L,2,T2,BULL,61,60,5131.0,5127.5,2.0,345.0,3.5,0.0,0.36363636363636365,False,0.9090909090909092,2.2510785037737766,True,False,True
2023-09-19,L,2,T1,NEUTRAL,74,73,5133.5,5129.5,1.0,195.0,4.0,0.8461538461538461,0.0,False,0.9090909090909091,1.2006460204734744,True,False,True
2023-09-19,L,2,T2,NEUTRAL,74,73,5133.5,5129.5,-1.0,-205.0,4.0,0.8461538461538461,0.0,False,0.9090909090909091,1.2006460204734744,True,False,True
2023-09-20,S,2,T1,BEAR,17,16,5142.0,5146.5,-1.0,-230.0,4.5,0.9333333333333333,0.6666666666666666,True,0.9036144578313252,0.7382306719455848,True,True,True
2023-09-20,S,2,T2,BEAR,17,16,5142.0,5146.5,-1.0,-230.0,4.5,0.9333333333333333,0.6666666666666666,True,0.9036144578313252,0.7382306719455848,True,True,True
2023-09-20,L,2,T1,BULL,36,35,5145.0,5142.25,-1.0,-142.5,2.75,0.125,0.375,False,0.8421052631578947,0.871925437111043,True,True,True
2023-09-20,L,2,T2,BULL,36,35,5145.0,5142.25,-1.0,-142.5,2.75,0.125,0.375,False,0.8421052631578947,0.871925437111043,True,True,True
2023-09-20,L,2,T1,BULL,42,41,5147.25,5144.25,-1.0,-155.0,3.0,0.4444444444444444,0.1111111111111111,True,1.0843373493975903,1.4880104762007074,True,False,True
2023-09-20,L,2,T2,BULL,42,41,5147.25,5144.25,-1.0,-155.0,3.0,0.4444444444444444,0.1111111111111111,True,1.0843373493975903,1.4880104762007074,True,False,True
2023-09-20,S,2,T1,BEAR,63,62,5134.25,5144.25,1.0,495.0,10.0,0.5135135135135135,0.3783783783783784,False,1.022099447513812,0.3338244241235293,True,True,True
2023-09-20,S,2,T2,BEAR,63,62,5134.25,5144.25,2.0,995.0,10.0,0.5135135135135135,0.3783783783783784,False,1.022099447513812,0.3338244241235293,True,True,True
2023-09-21,L,2,T1,BEAR,20,19,5046.25,5043.25,-1.0,-155.0,3.0,1.0,0.8888888888888888,True,0.40540540540540543,-0.6896941591966842,False,False,True
2023-09-21,L,2,T2,BEAR,20,19,5046.25,5043.25,-1.0,-155.0,3.0,1.0,0.8888888888888888,True,0.40540540540540543,-0.6896941591966842,False,False,True
2023-09-21,S,2,T1,BEAR,77,76,5022.5,5026.75,1.0,207.5,4.25,0.8571428571428572,0.2857142857142857,True,0.7446808510638298,1.8792265524849001,True,False,True
2023-09-21,S,2,T2,BEAR,77,76,5022.5,5026.75,2.0,420.0,4.25,0.8571428571428572,0.2857142857142857,True,0.7446808510638298,1.8792265524849001,True,False,True
2023-09-22,S,2,T1,NEUTRAL,15,14,5033.75,5038.0,-1.0,-217.5,4.25,0.8571428571428572,0.42857142857142855,True,0.5490196078431373,-1.0262295396141958,False,False,True
2023-09-22,S,2,T2,NEUTRAL,15,14,5033.75,5038.0,-1.0,-217.5,4.25,0.8571428571428572,0.42857142857142855,True,0.5490196078431373,-1.0262295396141958,False,False,True
2023-09-22,S,2,T1,BEAR,57,56,5015.0,5019.0,1.0,195.0,4.0,0.6153846153846154,0.15384615384615385,True,0.6770833333333334,1.863622458920986,True,False,True
2023-09-22,S,2,T2,BEAR,57,56,5015.0,5019.0,2.0,395.0,4.0,0.6153846153846154,0.15384615384615385,True,0.6770833333333334,1.863622458920986,True,False,True
2023-09-22,S,2,T1,BEAR,63,62,5008.75,5014.5,-1.0,-292.5,5.75,0.85,0.55,True,1.0256410256410255,1.916639207916794,True,False,True
2023-09-22,S,2,T2,BEAR,63,62,5008.75,5014.5,-1.0,-292.5,5.75,0.85,0.55,True,1.0256410256410255,1.916639207916794,True,False,True
2023-09-25,L,2,T1,BEAR,13,12,4998.75,4992.5,-1.0,-317.5,6.25,0.5454545454545454,0.45454545454545453,False,0.873015873015873,0.40780494516574045,True,True,True
2023-09-25,L,2,T2,BEAR,13,12,4998.75,4992.5,-1.0,-317.5,6.25,0.5454545454545454,0.45454545454545453,False,0.873015873015873,0.40780494516574045,True,True,True
2023-09-25,S,2,T1,NEUTRAL,57,56,5013.25,5018.5,1.0,257.5,5.25,0.9444444444444444,0.7222222222222222,True,1.0404624277456647,0.02479398930171098,True,False,True
2023-09-25,S,2,T2,NEUTRAL,57,56,5013.25,5018.5,2.0,520.0,5.25,0.9444444444444444,0.7222222222222222,True,1.0404624277456647,0.02479398930171098,True,False,True
2023-09-25,S,2,T1,NEUTRAL,77,76,5012.25,5017.0,-1.0,-242.5,4.75,0.1875,0.8125,False,0.6956521739130435,-0.04953750918360564,False,False,True
2023-09-25,S,2,T2,NEUTRAL,77,76,5012.25,5017.0,-1.0,-242.5,4.75,0.1875,0.8125,False,0.6956521739130435,-0.04953750918360564,False,False,True
2023-09-26,S,2,T1,BEAR,17,16,4978.0,4987.25,1.0,457.5,9.25,0.9705882352941176,0.5588235294117647,True,1.2734082397003745,0.8138559452835876,True,True,True
2023-09-26,S,2,T2,BEAR,17,16,4978.0,4987.25,2.0,920.0,9.25,0.9705882352941176,0.5588235294117647,True,1.2734082397003745,0.8138559452835876,True,True,True
2023-09-26,S,2,T1,BEAR,28,27,4968.25,4974.25,-1.0,-305.0,6.0,0.6190476190476191,0.2857142857142857,True,1.1864406779661016,1.8680304100967668,True,False,True
2023-09-26,S,2,T2,BEAR,28,27,4968.25,4974.25,-1.0,-305.0,6.0,0.6190476190476191,0.2857142857142857,True,1.1864406779661016,1.8680304100967668,True,False,True
