Date,dir,stop,target,dist_pts,net
2021-08-24,L,abr1.5,eod,2.0,-105.0
2021-08-24,L,abr1.5,t2x,2.0,-105.0
2021-08-24,L,abr1.5,t3x,2.0,-105.0
2021-08-24,L,abr2.0,eod,2.25,-117.5
2021-08-24,L,abr2.0,t2x,2.25,-117.5
2021-08-24,L,abr2.0,t3x,2.25,-117.5
2021-08-24,L,abr3.0,eod,3.5,-180.0
2021-08-24,L,abr3.0,t2x,3.5,-180.0
2021-08-24,L,abr3.0,t3x,3.5,-180.0
2021-08-24,L,abr4.0,eod,4.5,-230.0
2021-08-24,L,abr4.0,t2x,4.5,-230.0
2021-08-24,L,abr4.0,t3x,4.5,-230.0
2021-08-24,L,adr.10,eod,3.5,-180.0
2021-08-24,L,adr.10,t2x,3.5,-180.0
2021-08-24,L,adr.10,t3x,3.5,-180.0
2021-08-24,L,adr.15,eod,5.25,-205.0
2021-08-24,L,adr.15,t2x,5.25,-267.5
2021-08-24,L,adr.15,t3x,5.25,-267.5
2021-08-24,L,adr.20,eod,7.0,-205.0
2021-08-24,L,adr.20,t2x,7.0,-355.0
2021-08-24,L,adr.20,t3x,7.0,-355.0
2021-08-24,L,adr.30,eod,10.5,-205.0
2021-08-24,L,adr.30,t2x,10.5,-530.0
2021-08-24,L,adr.30,t3x,10.5,-530.0
2021-08-24,L,fx4p,eod,4.0,-205.0
2021-08-24,L,fx4p,t2x,4.0,-205.0
2021-08-24,L,fx4p,t3x,4.0,-205.0
2021-08-25,L,abr1.0,eod,2.0,-105.0
2021-08-25,L,abr1.0,t2x,2.0,-105.0
2021-08-25,L,abr1.0,t3x,2.0,-105.0
2021-08-25,L,abr1.5,eod,2.5,-130.0
2021-08-25,L,abr1.5,t2x,2.5,-130.0
2021-08-25,L,abr1.5,t3x,2.5,-130.0
2021-08-25,L,abr2.0,eod,3.25,-167.5
2021-08-25,L,abr2.0,t2x,3.25,-167.5
2021-08-25,L,abr2.0,t3x,3.25,-167.5
2021-08-25,L,abr3.0,eod,4.75,-92.5
2021-08-25,L,abr3.0,t2x,4.75,-242.5
2021-08-25,L,abr3.0,t3x,4.75,-242.5
2021-08-25,L,abr4.0,eod,6.5,-92.5
2021-08-25,L,abr4.0,t2x,6.5,-330.0
2021-08-25,L,abr4.0,t3x,6.5,-330.0
2021-08-25,L,adr.10,eod,3.25,-167.5
2021-08-25,L,adr.10,t2x,3.25,-167.5
2021-08-25,L,adr.10,t3x,3.25,-167.5
2021-08-25,L,adr.15,eod,4.75,-92.5
2021-08-25,L,adr.15,t2x,4.75,-242.5
2021-08-25,L,adr.15,t3x,4.75,-242.5
2021-08-25,L,adr.20,eod,6.5,-92.5
2021-08-25,L,adr.20,t2x,6.5,-330.0
2021-08-25,L,adr.20,t3x,6.5,-330.0
2021-08-25,L,adr.30,eod,9.75,-92.5
2021-08-25,L,adr.30,t2x,9.75,-492.5
2021-08-25,L,adr.30,t3x,9.75,-492.5
2021-08-25,L,fx4p,eod,4.0,-92.5
2021-08-25,L,fx4p,t2x,4.0,-205.0
2021-08-25,L,fx4p,t3x,4.0,-205.0
2021-08-26,S,abr1.0,eod,5.5,-280.0
2021-08-26,S,abr1.0,t2x,5.5,-280.0
2021-08-26,S,abr1.0,t3x,5.5,-280.0
2021-08-26,S,abr1.5,eod,8.25,-417.5
2021-08-26,S,abr1.5,t2x,8.25,-417.5
2021-08-26,S,abr1.5,t3x,8.25,-417.5
2021-08-26,S,abr2.0,eod,11.25,-567.5
2021-08-26,S,abr2.0,t2x,11.25,-567.5
2021-08-26,S,abr2.0,t3x,11.25,-567.5
2021-08-26,S,abr3.0,eod,16.75,245.0
2021-08-26,S,abr3.0,t2x,16.75,-842.5
2021-08-26,S,abr3.0,t3x,16.75,-842.5
2021-08-26,S,abr4.0,eod,22.25,245.0
2021-08-26,S,abr4.0,t2x,22.25,-1117.5
2021-08-26,S,abr4.0,t3x,22.25,-1117.5
2021-08-26,S,adr.10,eod,3.25,-167.5
2021-08-26,S,adr.10,t2x,3.25,320.0
2021-08-26,S,adr.10,t3x,3.25,-167.5
2021-08-26,S,adr.15,eod,4.75,-242.5
2021-08-26,S,adr.15,t2x,4.75,-242.5
2021-08-26,S,adr.15,t3x,4.75,-242.5
2021-08-26,S,adr.20,eod,6.5,-330.0
2021-08-26,S,adr.20,t2x,6.5,-330.0
2021-08-26,S,adr.20,t3x,6.5,-330.0
2021-08-26,S,adr.30,eod,9.75,-492.5
2021-08-26,S,adr.30,t2x,9.75,-492.5
2021-08-26,S,adr.30,t3x,9.75,-492.5
2021-08-26,S,fx4p,eod,4.0,-205.0
2021-08-26,S,fx4p,t2x,4.0,-205.0
2021-08-26,S,fx4p,t3x,4.0,-205.0
2021-08-26,S,abr1.0,eod,3.0,295.0
2021-08-26,S,abr1.0,t2x,3.0,295.0
2021-08-26,S,abr1.0,t3x,3.0,-155.0
2021-08-26,S,abr1.5,eod,4.5,295.0
2021-08-26,S,abr1.5,t2x,4.5,-230.0
2021-08-26,S,abr1.5,t3x,4.5,-230.0
2021-08-26,S,abr2.0,eod,6.0,295.0
2021-08-26,S,abr2.0,t2x,6.0,-305.0
2021-08-26,S,abr2.0,t3x,6.0,-305.0
2021-08-26,S,abr3.0,eod,9.0,295.0
2021-08-26,S,abr3.0,t2x,9.0,-455.0
2021-08-26,S,abr3.0,t3x,9.0,-455.0
2021-08-26,S,abr4.0,eod,12.0,295.0
2021-08-26,S,abr4.0,t2x,12.0,-605.0
2021-08-26,S,abr4.0,t3x,12.0,-605.0
2021-08-26,S,adr.10,eod,3.25,295.0
2021-08-26,S,adr.10,t2x,3.25,320.0
2021-08-26,S,adr.10,t3x,3.25,-167.5
2021-08-26,S,adr.15,eod,4.75,295.0
2021-08-26,S,adr.15,t2x,4.75,-242.5
2021-08-26,S,adr.15,t3x,4.75,-242.5
2021-08-26,S,adr.20,eod,6.5,295.0
2021-08-26,S,adr.20,t2x,6.5,-330.0
2021-08-26,S,adr.20,t3x,6.5,-330.0
2021-08-26,S,adr.30,eod,9.75,295.0
2021-08-26,S,adr.30,t2x,9.75,-492.5
2021-08-26,S,adr.30,t3x,9.75,-492.5
2021-08-26,S,fx4p,eod,4.0,295.0
2021-08-26,S,fx4p,t2x,4.0,395.0
2021-08-26,S,fx4p,t3x,4.0,-205.0
2021-08-27,L,abr1.0,eod,3.0,-155.0
2021-08-27,L,abr1.0,t2x,3.0,-155.0
2021-08-27,L,abr1.0,t3x,3.0,-155.0
2021-08-27,L,abr1.5,eod,4.5,220.0
2021-08-27,L,abr1.5,t2x,4.5,445.0
2021-08-27,L,abr1.5,t3x,4.5,-230.0
2021-08-27,L,abr2.0,eod,5.75,220.0
2021-08-27,L,abr2.0,t2x,5.75,-292.5
2021-08-27,L,abr2.0,t3x,5.75,-292.5
2021-08-27,L,abr3.0,eod,8.75,220.0
2021-08-27,L,abr3.0,t2x,8.75,-442.5
2021-08-27,L,abr3.0,t3x,8.75,-442.5
2021-08-27,L,abr4.0,eod,11.75,220.0
2021-08-27,L,abr4.0,t2x,11.75,-592.5
2021-08-27,L,abr4.0,t3x,11.75,-592.5
2021-08-27,L,adr.10,eod,3.25,-167.5
2021-08-27,L,adr.10,t2x,3.25,-167.5
2021-08-27,L,adr.10,t3x,3.25,-167.5
2021-08-27,L,adr.15,eod,5.0,220.0
2021-08-27,L,adr.15,t2x,5.0,495.0
2021-08-27,L,adr.15,t3x,5.0,-255.0
2021-08-27,L,adr.20,eod,6.75,220.0
2021-08-27,L,adr.20,t2x,6.75,-342.5
2021-08-27,L,adr.20,t3x,6.75,-342.5
2021-08-27,L,adr.30,eod,10.0,220.0
2021-08-27,L,adr.30,t2x,10.0,-505.0
2021-08-27,L,adr.30,t3x,10.0,-505.0
2021-08-27,L,fx4p,eod,4.0,-205.0
2021-08-27,L,fx4p,t2x,4.0,-205.0
2021-08-27,L,fx4p,t3x,4.0,-205.0
2021-08-27,L,abr1.0,eod,2.0,-105.0
2021-08-27,L,abr1.0,t2x,2.0,-105.0
2021-08-27,L,abr1.0,t3x,2.0,-105.0
2021-08-27,L,abr1.5,eod,2.0,-105.0
2021-08-27,L,abr1.5,t2x,2.0,-105.0
2021-08-27,L,abr1.5,t3x,2.0,-105.0
2021-08-27,L,abr2.0,eod,2.5,-130.0
2021-08-27,L,abr2.0,t2x,2.5,-130.0
2021-08-27,L,abr2.0,t3x,2.5,-130.0
2021-08-27,L,abr3.0,eod,4.0,-205.0
2021-08-27,L,abr3.0,t2x,4.0,-205.0
2021-08-27,L,abr3.0,t3x,4.0,-205.0
2021-08-27,L,abr4.0,eod,5.25,-155.0
2021-08-27,L,abr4.0,t2x,5.25,-267.5
2021-08-27,L,abr4.0,t3x,5.25,-267.5
2021-08-27,L,adr.10,eod,3.25,-167.5
2021-08-27,L,adr.10,t2x,3.25,-167.5
2021-08-27,L,adr.10,t3x,3.25,-167.5
2021-08-27,L,adr.15,eod,5.0,-155.0
2021-08-27,L,adr.15,t2x,5.0,-255.0
2021-08-27,L,adr.15,t3x,5.0,-255.0
2021-08-27,L,adr.20,eod,6.75,-155.0
2021-08-27,L,adr.20,t2x,6.75,-342.5
2021-08-27,L,adr.20,t3x,6.75,-342.5
2021-08-27,L,adr.30,eod,10.0,-155.0
2021-08-27,L,adr.30,t2x,10.0,-505.0
2021-08-27,L,adr.30,t3x,10.0,-505.0
2021-08-27,L,fx4p,eod,4.0,-205.0
2021-08-27,L,fx4p,t2x,4.0,-205.0
2021-08-27,L,fx4p,t3x,4.0,-205.0
2021-08-30,L,abr1.0,eod,2.25,-117.5
2021-08-30,L,abr1.0,t2x,2.25,-117.5
2021-08-30,L,abr1.0,t3x,2.25,-117.5
2021-08-30,L,abr1.5,eod,3.5,-180.0
2021-08-30,L,abr1.5,t2x,3.5,-180.0
2021-08-30,L,abr1.5,t3x,3.5,-180.0
2021-08-30,L,abr2.0,eod,4.75,-242.5
2021-08-30,L,abr2.0,t2x,4.75,-242.5
2021-08-30,L,abr2.0,t3x,4.75,-242.5
2021-08-30,L,abr3.0,eod,7.0,-355.0
2021-08-30,L,abr3.0,t2x,7.0,-355.0
2021-08-30,L,abr3.0,t3x,7.0,-355.0
2021-08-30,L,abr4.0,eod,9.5,-217.5
2021-08-30,L,abr4.0,t2x,9.5,-480.0
2021-08-30,L,abr4.0,t3x,9.5,-480.0
2021-08-30,L,adr.10,eod,3.5,-180.0
2021-08-30,L,adr.10,t2x,3.5,-180.0
2021-08-30,L,adr.10,t3x,3.5,-180.0
2021-08-30,L,adr.15,eod,5.5,-280.0
2021-08-30,L,adr.15,t2x,5.5,-280.0
2021-08-30,L,adr.15,t3x,5.5,-280.0
2021-08-30,L,adr.20,eod,7.25,-367.5
2021-08-30,L,adr.20,t2x,7.25,-367.5
2021-08-30,L,adr.20,t3x,7.25,-367.5
2021-08-30,L,adr.30,eod,10.75,-217.5
2021-08-30,L,adr.30,t2x,10.75,-542.5
2021-08-30,L,adr.30,t3x,10.75,-542.5
2021-08-30,L,fx4p,eod,4.0,-205.0
2021-08-30,L,fx4p,t2x,4.0,-205.0
2021-08-30,L,fx4p,t3x,4.0,-205.0
2021-08-31,L,abr1.0,eod,4.0,-205.0
2021-08-31,L,abr1.0,t2x,4.0,-205.0
2021-08-31,L,abr1.0,t3x,4.0,-205.0
2021-08-31,L,abr1.5,eod,6.0,-305.0
2021-08-31,L,abr1.5,t2x,6.0,-305.0
2021-08-31,L,abr1.5,t3x,6.0,-305.0
2021-08-31,L,abr2.0,eod,8.0,182.5
2021-08-31,L,abr2.0,t2x,8.0,-405.0
2021-08-31,L,abr2.0,t3x,8.0,-405.0
2021-08-31,L,abr3.0,eod,11.75,182.5
2021-08-31,L,abr3.0,t2x,11.75,-592.5
2021-08-31,L,abr3.0,t3x,11.75,-592.5
2021-08-31,L,abr4.0,eod,15.75,182.5
2021-08-31,L,abr4.0,t2x,15.75,-792.5
2021-08-31,L,abr4.0,t3x,15.75,-792.5
2021-08-31,L,adr.10,eod,3.5,-180.0
2021-08-31,L,adr.10,t2x,3.5,-180.0
2021-08-31,L,adr.10,t3x,3.5,-180.0
2021-08-31,L,adr.15,eod,5.0,-255.0
2021-08-31,L,adr.15,t2x,5.0,-255.0
2021-08-31,L,adr.15,t3x,5.0,-255.0
2021-08-31,L,adr.20,eod,6.75,-342.5
2021-08-31,L,adr.20,t2x,6.75,-342.5
2021-08-31,L,adr.20,t3x,6.75,-342.5
2021-08-31,L,adr.30,eod,10.25,182.5
2021-08-31,L,adr.30,t2x,10.25,-517.5
2021-08-31,L,adr.30,t3x,10.25,-517.5
2021-08-31,L,fx4p,eod,4.0,-205.0
2021-08-31,L,fx4p,t2x,4.0,-205.0
2021-08-31,L,fx4p,t3x,4.0,-205.0
2021-09-08,S,abr1.0,eod,4.25,-217.5
2021-09-08,S,abr1.0,t2x,4.25,-217.5
2021-09-08,S,abr1.0,t3x,4.25,-217.5
2021-09-08,S,abr1.5,eod,6.5,-330.0
2021-09-08,S,abr1.5,t2x,6.5,-330.0
2021-09-08,S,abr1.5,t3x,6.5,-330.0
2021-09-08,S,abr2.0,eod,8.5,-430.0
2021-09-08,S,abr2.0,t2x,8.5,-430.0
2021-09-08,S,abr2.0,t3x,8.5,-430.0
2021-09-08,S,abr3.0,eod,12.75,-642.5
2021-09-08,S,abr3.0,t2x,12.75,-642.5
2021-09-08,S,abr3.0,t3x,12.75,-642.5
2021-09-08,S,abr4.0,eod,17.0,-855.0
2021-09-08,S,abr4.0,t2x,17.0,-855.0
2021-09-08,S,abr4.0,t3x,17.0,-855.0
2021-09-08,S,adr.10,eod,2.0,-105.0
2021-09-08,S,adr.10,t2x,2.0,-105.0
2021-09-08,S,adr.10,t3x,2.0,-105.0
2021-09-08,S,adr.15,eod,3.0,-155.0
2021-09-08,S,adr.15,t2x,3.0,-155.0
2021-09-08,S,adr.15,t3x,3.0,-155.0
2021-09-08,S,adr.20,eod,4.0,-205.0
2021-09-08,S,adr.20,t2x,4.0,-205.0
2021-09-08,S,adr.20,t3x,4.0,-205.0
2021-09-08,S,adr.30,eod,6.25,-317.5
2021-09-08,S,adr.30,t2x,6.25,-317.5
2021-09-08,S,adr.30,t3x,6.25,-317.5
2021-09-08,S,fx4p,eod,4.0,-205.0
2021-09-08,S,fx4p,t2x,4.0,-205.0
2021-09-08,S,fx4p,t3x,4.0,-205.0
2021-09-16,S,abr1.0,eod,5.75,-292.5
2021-09-16,S,abr1.0,t2x,5.75,-292.5
2021-09-16,S,abr1.0,t3x,5.75,-292.5
2021-09-16,S,abr1.5,eod,8.75,-442.5
2021-09-16,S,abr1.5,t2x,8.75,-442.5
2021-09-16,S,abr1.5,t3x,8.75,-442.5
2021-09-16,S,abr2.0,eod,11.75,-592.5
2021-09-16,S,abr2.0,t2x,11.75,-592.5
2021-09-16,S,abr2.0,t3x,11.75,-592.5
2021-09-16,S,abr3.0,eod,17.5,-880.0
2021-09-16,S,abr3.0,t2x,17.5,-880.0
2021-09-16,S,abr3.0,t3x,17.5,-880.0
2021-09-16,S,abr4.0,eod,23.25,-1167.5
2021-09-16,S,abr4.0,t2x,23.25,-1167.5
2021-09-16,S,abr4.0,t3x,23.25,-1167.5
2021-09-16,S,adr.10,eod,3.25,-167.5
2021-09-16,S,adr.10,t2x,3.25,-167.5
2021-09-16,S,adr.10,t3x,3.25,-167.5
2021-09-16,S,adr.15,eod,5.0,-255.0
2021-09-16,S,adr.15,t2x,5.0,-255.0
2021-09-16,S,adr.15,t3x,5.0,-255.0
2021-09-16,S,adr.20,eod,6.5,-330.0
2021-09-16,S,adr.20,t2x,6.5,-330.0
2021-09-16,S,adr.20,t3x,6.5,-330.0
2021-09-16,S,adr.30,eod,9.75,-492.5
2021-09-16,S,adr.30,t2x,9.75,-492.5
2021-09-16,S,adr.30,t3x,9.75,-492.5
2021-09-16,S,fx4p,eod,4.0,-205.0
2021-09-16,S,fx4p,t2x,4.0,-205.0
2021-09-16,S,fx4p,t3x,4.0,-205.0
2021-09-16,L,abr1.0,eod,3.75,-5.0
2021-09-16,L,abr1.0,t2x,3.75,370.0
2021-09-16,L,abr1.0,t3x,3.75,557.5
2021-09-16,L,abr1.5,eod,5.5,-5.0
2021-09-16,L,abr1.5,t2x,5.5,545.0
2021-09-16,L,abr1.5,t3x,5.5,-280.0
2021-09-16,L,abr2.0,eod,7.5,-5.0
2021-09-16,L,abr2.0,t2x,7.5,-380.0
2021-09-16,L,abr2.0,t3x,7.5,-380.0
2021-09-16,L,abr3.0,eod,11.25,-5.0
2021-09-16,L,abr3.0,t2x,11.25,-567.5
2021-09-16,L,abr3.0,t3x,11.25,-567.5
2021-09-16,L,abr4.0,eod,15.0,-5.0
2021-09-16,L,abr4.0,t2x,15.0,-755.0
2021-09-16,L,abr4.0,t3x,15.0,-755.0
2021-09-16,L,adr.10,eod,3.25,-5.0
2021-09-16,L,adr.10,t2x,3.25,320.0
2021-09-16,L,adr.10,t3x,3.25,482.5
2021-09-16,L,adr.15,eod,5.0,-5.0
2021-09-16,L,adr.15,t2x,5.0,495.0
2021-09-16,L,adr.15,t3x,5.0,-255.0
2021-09-16,L,adr.20,eod,6.5,-5.0
2021-09-16,L,adr.20,t2x,6.5,645.0
2021-09-16,L,adr.20,t3x,6.5,-330.0
2021-09-16,L,adr.30,eod,9.75,-5.0
2021-09-16,L,adr.30,t2x,9.75,-492.5
2021-09-16,L,adr.30,t3x,9.75,-492.5
2021-09-16,L,fx4p,eod,4.0,-5.0
2021-09-16,L,fx4p,t2x,4.0,395.0
2021-09-16,L,fx4p,t3x,4.0,595.0
2021-09-17,S,abr1.0,eod,4.5,-230.0
2021-09-17,S,abr1.0,t2x,4.5,-230.0
2021-09-17,S,abr1.0,t3x,4.5,-230.0
2021-09-17,S,abr1.5,eod,6.5,-330.0
2021-09-17,S,abr1.5,t2x,6.5,-330.0
2021-09-17,S,abr1.5,t3x,6.5,-330.0
2021-09-17,S,abr2.0,eod,8.75,320.0
2021-09-17,S,abr2.0,t2x,8.75,-442.5
2021-09-17,S,abr2.0,t3x,8.75,-442.5
2021-09-17,S,abr3.0,eod,13.0,320.0
2021-09-17,S,abr3.0,t2x,13.0,-655.0
2021-09-17,S,abr3.0,t3x,13.0,-655.0
2021-09-17,S,abr4.0,eod,17.5,320.0
2021-09-17,S,abr4.0,t2x,17.5,-880.0
2021-09-17,S,abr4.0,t3x,17.5,-880.0
2021-09-17,S,adr.10,eod,3.5,-180.0
2021-09-17,S,adr.10,t2x,3.5,-180.0
2021-09-17,S,adr.10,t3x,3.5,-180.0
2021-09-17,S,adr.15,eod,5.25,-267.5
2021-09-17,S,adr.15,t2x,5.25,-267.5
2021-09-17,S,adr.15,t3x,5.25,-267.5
2021-09-17,S,adr.20,eod,7.0,-355.0
2021-09-17,S,adr.20,t2x,7.0,-355.0
2021-09-17,S,adr.20,t3x,7.0,-355.0
2021-09-17,S,adr.30,eod,10.5,320.0
2021-09-17,S,adr.30,t2x,10.5,-530.0
2021-09-17,S,adr.30,t3x,10.5,-530.0
2021-09-17,S,fx4p,eod,4.0,-205.0
2021-09-17,S,fx4p,t2x,4.0,-205.0
2021-09-17,S,fx4p,t3x,4.0,-205.0
2021-09-22,L,abr1.0,eod,4.5,-230.0
2021-09-22,L,abr1.0,t2x,4.5,445.0
2021-09-22,L,abr1.0,t3x,4.5,670.0
2021-09-22,L,abr1.5,eod,6.75,-342.5
2021-09-22,L,abr1.5,t2x,6.75,670.0
2021-09-22,L,abr1.5,t3x,6.75,-342.5
2021-09-22,L,abr2.0,eod,9.0,-455.0
2021-09-22,L,abr2.0,t2x,9.0,895.0
2021-09-22,L,abr2.0,t3x,9.0,-455.0
2021-09-22,L,abr3.0,eod,13.75,207.5
2021-09-22,L,abr3.0,t2x,13.75,-692.5
2021-09-22,L,abr3.0,t3x,13.75,-692.5
2021-09-22,L,abr4.0,eod,18.25,207.5
2021-09-22,L,abr4.0,t2x,18.25,-917.5
2021-09-22,L,abr4.0,t3x,18.25,-917.5
2021-09-22,L,adr.10,eod,4.75,-242.5
2021-09-22,L,adr.10,t2x,4.75,470.0
2021-09-22,L,adr.10,t3x,4.75,707.5
2021-09-22,L,adr.15,eod,7.25,-367.5
2021-09-22,L,adr.15,t2x,7.25,720.0
2021-09-22,L,adr.15,t3x,7.25,1082.5
2021-09-22,L,adr.20,eod,9.75,-492.5
2021-09-22,L,adr.20,t2x,9.75,970.0
2021-09-22,L,adr.20,t3x,9.75,-492.5
2021-09-22,L,adr.30,eod,14.5,207.5
2021-09-22,L,adr.30,t2x,14.5,-730.0
2021-09-22,L,adr.30,t3x,14.5,-730.0
2021-09-22,L,fx4p,eod,4.0,-205.0
2021-09-22,L,fx4p,t2x,4.0,395.0
2021-09-22,L,fx4p,t3x,4.0,595.0
2021-09-27,L,abr1.0,eod,7.25,-367.5
2021-09-27,L,abr1.0,t2x,7.25,-367.5
2021-09-27,L,abr1.0,t3x,7.25,-367.5
2021-09-27,L,abr1.5,eod,11.0,-192.5
2021-09-27,L,abr1.5,t2x,11.0,-555.0
2021-09-27,L,abr1.5,t3x,11.0,-555.0
2021-09-27,L,abr2.0,eod,14.75,-192.5
2021-09-27,L,abr2.0,t2x,14.75,-742.5
2021-09-27,L,abr2.0,t3x,14.75,-742.5
2021-09-27,L,abr3.0,eod,22.0,-192.5
2021-09-27,L,abr3.0,t2x,22.0,-1105.0
2021-09-27,L,abr3.0,t3x,22.0,-1105.0
2021-09-27,L,abr4.0,eod,29.5,-192.5
2021-09-27,L,abr4.0,t2x,29.5,-1480.0
2021-09-27,L,abr4.0,t3x,29.5,-1480.0
2021-09-27,L,adr.10,eod,5.25,-267.5
2021-09-27,L,adr.10,t2x,5.25,520.0
2021-09-27,L,adr.10,t3x,5.25,-267.5
2021-09-27,L,adr.15,eod,7.75,-392.5
2021-09-27,L,adr.15,t2x,7.75,-392.5
2021-09-27,L,adr.15,t3x,7.75,-392.5
2021-09-27,L,adr.20,eod,10.25,-192.5
2021-09-27,L,adr.20,t2x,10.25,-517.5
2021-09-27,L,adr.20,t3x,10.25,-517.5
2021-09-27,L,adr.30,eod,15.5,-192.5
2021-09-27,L,adr.30,t2x,15.5,-780.0
2021-09-27,L,adr.30,t3x,15.5,-780.0
2021-09-27,L,fx4p,eod,4.0,-205.0
2021-09-27,L,fx4p,t2x,4.0,395.0
2021-09-27,L,fx4p,t3x,4.0,-205.0
2021-09-27,L,abr1.0,eod,4.0,-205.0
2021-09-27,L,abr1.0,t2x,4.0,-205.0
2021-09-27,L,abr1.0,t3x,4.0,-205.0
2021-09-27,L,abr1.5,eod,6.0,-305.0
2021-09-27,L,abr1.5,t2x,6.0,-305.0
2021-09-27,L,abr1.5,t3x,6.0,-305.0
2021-09-27,L,abr2.0,eod,8.0,-405.0
2021-09-27,L,abr2.0,t2x,8.0,-405.0
2021-09-27,L,abr2.0,t3x,8.0,-405.0
2021-09-27,L,abr3.0,eod,12.0,-605.0
2021-09-27,L,abr3.0,t2x,12.0,-605.0
2021-09-27,L,abr3.0,t3x,12.0,-605.0
2021-09-27,L,abr4.0,eod,16.0,-380.0
2021-09-27,L,abr4.0,t2x,16.0,-805.0
2021-09-27,L,abr4.0,t3x,16.0,-805.0
2021-09-27,L,adr.10,eod,5.25,-267.5
2021-09-27,L,adr.10,t2x,5.25,-267.5
2021-09-27,L,adr.10,t3x,5.25,-267.5
2021-09-27,L,adr.15,eod,7.75,-392.5
2021-09-27,L,adr.15,t2x,7.75,-392.5
2021-09-27,L,adr.15,t3x,7.75,-392.5
2021-09-27,L,adr.20,eod,10.25,-517.5
2021-09-27,L,adr.20,t2x,10.25,-517.5
2021-09-27,L,adr.20,t3x,10.25,-517.5
2021-09-27,L,adr.30,eod,15.5,-380.0
2021-09-27,L,adr.30,t2x,15.5,-780.0
2021-09-27,L,adr.30,t3x,15.5,-780.0
2021-09-27,L,fx4p,eod,4.0,-205.0
2021-09-27,L,fx4p,t2x,4.0,-205.0
2021-09-27,L,fx4p,t3x,4.0,-205.0
2021-10-01,L,abr1.0,eod,6.5,1495.0
2021-10-01,L,abr1.0,t2x,6.5,645.0
2021-10-01,L,abr1.0,t3x,6.5,970.0
2021-10-01,L,abr1.5,eod,9.75,1495.0
2021-10-01,L,abr1.5,t2x,9.75,970.0
2021-10-01,L,abr1.5,t3x,9.75,1457.5
2021-10-01,L,abr2.0,eod,12.75,1495.0
2021-10-01,L,abr2.0,t2x,12.75,1270.0
2021-10-01,L,abr2.0,t3x,12.75,1907.5
2021-10-01,L,abr3.0,eod,19.25,1495.0
2021-10-01,L,abr3.0,t2x,19.25,1920.0
2021-10-01,L,abr3.0,t3x,19.25,-967.5
2021-10-01,L,abr4.0,eod,25.75,1495.0
2021-10-01,L,abr4.0,t2x,25.75,-1292.5
2021-10-01,L,abr4.0,t3x,25.75,-1292.5
2021-10-01,L,adr.10,eod,5.25,1495.0
2021-10-01,L,adr.10,t2x,5.25,520.0
2021-10-01,L,adr.10,t3x,5.25,782.5
2021-10-01,L,adr.15,eod,7.75,1495.0
2021-10-01,L,adr.15,t2x,7.75,770.0
2021-10-01,L,adr.15,t3x,7.75,1157.5
2021-10-01,L,adr.20,eod,10.5,1495.0
2021-10-01,L,adr.20,t2x,10.5,1045.0
2021-10-01,L,adr.20,t3x,10.5,1570.0
2021-10-01,L,adr.30,eod,15.75,1495.0
2021-10-01,L,adr.30,t2x,15.75,1570.0
2021-10-01,L,adr.30,t3x,15.75,2357.5
2021-10-01,L,fx4p,eod,4.0,1495.0
2021-10-01,L,fx4p,t2x,4.0,395.0
2021-10-01,L,fx4p,t3x,4.0,595.0
2021-10-04,S,abr1.0,eod,7.0,-355.0
2021-10-04,S,abr1.0,t2x,7.0,-355.0
2021-10-04,S,abr1.0,t3x,7.0,-355.0
2021-10-04,S,abr1.5,eod,10.25,-517.5
2021-10-04,S,abr1.5,t2x,10.25,-517.5
2021-10-04,S,abr1.5,t3x,10.25,-517.5
2021-10-04,S,abr2.0,eod,13.75,-692.5
2021-10-04,S,abr2.0,t2x,13.75,-692.5
2021-10-04,S,abr2.0,t3x,13.75,-692.5
2021-10-04,S,abr3.0,eod,20.5,-805.0
2021-10-04,S,abr3.0,t2x,20.5,-1030.0
2021-10-04,S,abr3.0,t3x,20.5,-1030.0
2021-10-04,S,abr4.0,eod,27.5,-805.0
2021-10-04,S,abr4.0,t2x,27.5,-1380.0
2021-10-04,S,abr4.0,t3x,27.5,-1380.0
2021-10-04,S,adr.10,eod,5.75,-292.5
2021-10-04,S,adr.10,t2x,5.75,-292.5
2021-10-04,S,adr.10,t3x,5.75,-292.5
2021-10-04,S,adr.15,eod,8.5,-430.0
2021-10-04,S,adr.15,t2x,8.5,-430.0
2021-10-04,S,adr.15,t3x,8.5,-430.0
2021-10-04,S,adr.20,eod,11.25,-567.5
2021-10-04,S,adr.20,t2x,11.25,-567.5
2021-10-04,S,adr.20,t3x,11.25,-567.5
2021-10-04,S,adr.30,eod,17.0,-855.0
2021-10-04,S,adr.30,t2x,17.0,-855.0
2021-10-04,S,adr.30,t3x,17.0,-855.0
2021-10-04,S,fx4p,eod,4.0,-205.0
2021-10-04,S,fx4p,t2x,4.0,395.0
2021-10-04,S,fx4p,t3x,4.0,-205.0
2021-10-05,L,abr1.0,eod,4.0,-205.0
2021-10-05,L,abr1.0,t2x,4.0,-205.0
2021-10-05,L,abr1.0,t3x,4.0,-205.0
2021-10-05,L,abr1.5,eod,6.0,-305.0
2021-10-05,L,abr1.5,t2x,6.0,-305.0
2021-10-05,L,abr1.5,t3x,6.0,-305.0
2021-10-05,L,abr2.0,eod,7.75,-392.5
2021-10-05,L,abr2.0,t2x,7.75,-392.5
2021-10-05,L,abr2.0,t3x,7.75,-392.5
