entry_id,Date,dir,hh,retest,stop,net,er10,mchan
2024-06-04_30S2,2024-06-04,S,11,4,sb1,-142.5,0.313,0
2024-06-04_30S2,2024-06-04,S,11,6,3p,-155.0,0.313,0
2024-06-04_30S2,2024-06-04,S,11,6,4p,-205.0,0.313,0
2024-06-04_30S2,2024-06-04,S,11,6,5p,-255.0,0.313,0
2024-06-04_30S2,2024-06-04,S,11,6,6p,-305.0,0.313,0
2024-06-04_30S2,2024-06-04,S,11,6,sb1,-117.5,0.313,0
2024-06-04_30S2,2024-06-04,S,11,8,3p,-155.0,0.313,0
2024-06-04_30S2,2024-06-04,S,11,8,4p,-205.0,0.313,0
2024-06-04_30S2,2024-06-04,S,11,8,5p,-255.0,0.313,0
2024-06-04_30S2,2024-06-04,S,11,8,6p,-305.0,0.313,0
2024-06-04_30S2,2024-06-04,S,11,8,sb1,-92.5,0.313,0
2024-06-04_39L2,2024-06-04,L,11,2,3p,-155.0,0.4,6
2024-06-04_39L2,2024-06-04,L,11,2,4p,1195.0,0.4,6
2024-06-04_39L2,2024-06-04,L,11,2,5p,1195.0,0.4,6
2024-06-04_39L2,2024-06-04,L,11,2,6p,1195.0,0.4,6
2024-06-04_39L2,2024-06-04,L,11,2,sb1,1195.0,0.4,6
2024-06-04_39L2,2024-06-04,L,11,4,3p,-155.0,0.4,6
2024-06-04_39L2,2024-06-04,L,11,4,4p,1220.0,0.4,6
2024-06-04_39L2,2024-06-04,L,11,4,5p,1220.0,0.4,6
2024-06-04_39L2,2024-06-04,L,11,4,6p,1220.0,0.4,6
2024-06-04_39L2,2024-06-04,L,11,4,sb1,1220.0,0.4,6
2024-06-04_39L2,2024-06-04,L,11,6,3p,1245.0,0.4,6
2024-06-04_39L2,2024-06-04,L,11,6,4p,1245.0,0.4,6
2024-06-04_39L2,2024-06-04,L,11,6,5p,1245.0,0.4,6
2024-06-04_39L2,2024-06-04,L,11,6,6p,1245.0,0.4,6
2024-06-04_39L2,2024-06-04,L,11,6,sb1,1245.0,0.4,6
2024-06-04_39L2,2024-06-04,L,12,8,3p,1270.0,0.4,6
2024-06-04_39L2,2024-06-04,L,12,8,4p,1270.0,0.4,6
2024-06-04_39L2,2024-06-04,L,12,8,5p,1270.0,0.4,6
2024-06-04_39L2,2024-06-04,L,12,8,6p,1270.0,0.4,6
2024-06-04_39L2,2024-06-04,L,12,8,sb1,1270.0,0.4,6
2024-06-04_53L2,2024-06-04,L,12,2,3p,-155.0,0.236,1
2024-06-04_53L2,2024-06-04,L,12,2,4p,770.0,0.236,1
2024-06-04_53L2,2024-06-04,L,12,2,5p,770.0,0.236,1
2024-06-04_53L2,2024-06-04,L,12,2,6p,770.0,0.236,1
2024-06-04_53L2,2024-06-04,L,12,2,sb1,-167.5,0.236,1
2024-06-04_53L2,2024-06-04,L,12,4,3p,795.0,0.236,1
2024-06-04_53L2,2024-06-04,L,12,4,4p,795.0,0.236,1
2024-06-04_53L2,2024-06-04,L,12,4,5p,795.0,0.236,1
2024-06-04_53L2,2024-06-04,L,12,4,6p,795.0,0.236,1
2024-06-04_53L2,2024-06-04,L,12,4,sb1,-142.5,0.236,1
2024-06-04_53L2,2024-06-04,L,12,6,3p,820.0,0.236,1
2024-06-04_53L2,2024-06-04,L,12,6,4p,820.0,0.236,1
2024-06-04_53L2,2024-06-04,L,12,6,5p,820.0,0.236,1
2024-06-04_53L2,2024-06-04,L,12,6,6p,820.0,0.236,1
2024-06-04_53L2,2024-06-04,L,12,6,sb1,-117.5,0.236,1
2024-06-04_53L2,2024-06-04,L,12,8,3p,845.0,0.236,1
2024-06-04_53L2,2024-06-04,L,12,8,4p,845.0,0.236,1
2024-06-04_53L2,2024-06-04,L,12,8,5p,845.0,0.236,1
2024-06-04_53L2,2024-06-04,L,12,8,6p,845.0,0.236,1
2024-06-04_53L2,2024-06-04,L,12,8,sb1,-92.5,0.236,1
2024-06-04_75L2,2024-06-04,L,14,2,3p,395.0,0.159,0
2024-06-04_75L2,2024-06-04,L,14,2,4p,395.0,0.159,0
2024-06-04_75L2,2024-06-04,L,14,2,5p,395.0,0.159,0
2024-06-04_75L2,2024-06-04,L,14,2,6p,395.0,0.159,0
2024-06-04_75L2,2024-06-04,L,14,2,sb1,395.0,0.159,0
2024-06-04_75L2,2024-06-04,L,14,4,3p,420.0,0.159,0
2024-06-04_75L2,2024-06-04,L,14,4,4p,420.0,0.159,0
2024-06-04_75L2,2024-06-04,L,14,4,5p,420.0,0.159,0
2024-06-04_75L2,2024-06-04,L,14,4,6p,420.0,0.159,0
2024-06-04_75L2,2024-06-04,L,14,4,sb1,420.0,0.159,0
2024-06-04_75L2,2024-06-04,L,14,6,3p,445.0,0.159,0
2024-06-04_75L2,2024-06-04,L,14,6,4p,445.0,0.159,0
2024-06-04_75L2,2024-06-04,L,14,6,5p,445.0,0.159,0
2024-06-04_75L2,2024-06-04,L,14,6,6p,445.0,0.159,0
2024-06-04_75L2,2024-06-04,L,14,6,sb1,445.0,0.159,0
2024-06-04_75L2,2024-06-04,L,14,8,3p,470.0,0.159,0
2024-06-04_75L2,2024-06-04,L,14,8,4p,470.0,0.159,0
2024-06-04_75L2,2024-06-04,L,14,8,5p,470.0,0.159,0
2024-06-04_75L2,2024-06-04,L,14,8,6p,470.0,0.159,0
2024-06-04_75L2,2024-06-04,L,14,8,sb1,470.0,0.159,0
2024-06-05_35L2,2024-06-05,L,11,2,3p,1145.0,0.15,0
2024-06-05_35L2,2024-06-05,L,11,2,4p,1145.0,0.15,0
2024-06-05_35L2,2024-06-05,L,11,2,5p,1145.0,0.15,0
2024-06-05_35L2,2024-06-05,L,11,2,6p,1145.0,0.15,0
2024-06-05_35L2,2024-06-05,L,11,2,sb1,1145.0,0.15,0
2024-06-05_41L2,2024-06-05,L,11,2,3p,-155.0,0.692,5
2024-06-05_41L2,2024-06-05,L,11,2,4p,-205.0,0.692,5
2024-06-05_41L2,2024-06-05,L,11,2,5p,-255.0,0.692,5
2024-06-05_41L2,2024-06-05,L,11,2,6p,782.5,0.692,5
2024-06-05_41L2,2024-06-05,L,11,2,sb1,-142.5,0.692,5
2024-06-05_41L2,2024-06-05,L,11,4,3p,-155.0,0.692,5
2024-06-05_41L2,2024-06-05,L,11,4,4p,-205.0,0.692,5
2024-06-05_41L2,2024-06-05,L,11,4,5p,807.5,0.692,5
2024-06-05_41L2,2024-06-05,L,11,4,6p,807.5,0.692,5
2024-06-05_41L2,2024-06-05,L,11,4,sb1,-117.5,0.692,5
2024-06-05_41L2,2024-06-05,L,12,6,3p,-155.0,0.692,5
2024-06-05_41L2,2024-06-05,L,12,6,4p,-205.0,0.692,5
2024-06-05_41L2,2024-06-05,L,12,6,5p,832.5,0.692,5
2024-06-05_41L2,2024-06-05,L,12,6,6p,832.5,0.692,5
2024-06-05_41L2,2024-06-05,L,12,6,sb1,-92.5,0.692,5
2024-06-05_41L2,2024-06-05,L,12,8,3p,-155.0,0.692,5
2024-06-05_41L2,2024-06-05,L,12,8,4p,857.5,0.692,5
2024-06-05_41L2,2024-06-05,L,12,8,5p,857.5,0.692,5
2024-06-05_41L2,2024-06-05,L,12,8,6p,857.5,0.692,5
2024-06-05_41L2,2024-06-05,L,12,8,sb1,-67.5,0.692,5
2024-06-11_65L2,2024-06-11,L,13,2,3p,-155.0,0.196,0
2024-06-11_65L2,2024-06-11,L,13,2,4p,-205.0,0.196,0
2024-06-11_65L2,2024-06-11,L,13,2,5p,-255.0,0.196,0
2024-06-11_65L2,2024-06-11,L,13,2,6p,-305.0,0.196,0
2024-06-11_65L2,2024-06-11,L,13,2,sb1,-242.5,0.196,0
2024-06-11_65L2,2024-06-11,L,13,4,3p,-155.0,0.196,0
2024-06-11_65L2,2024-06-11,L,13,4,4p,-205.0,0.196,0
2024-06-11_65L2,2024-06-11,L,13,4,5p,-255.0,0.196,0
2024-06-11_65L2,2024-06-11,L,13,4,6p,-305.0,0.196,0
2024-06-11_65L2,2024-06-11,L,13,4,sb1,-217.5,0.196,0
2024-06-11_65L2,2024-06-11,L,13,6,3p,-155.0,0.196,0
2024-06-11_65L2,2024-06-11,L,13,6,4p,-205.0,0.196,0
2024-06-11_65L2,2024-06-11,L,13,6,5p,-255.0,0.196,0
2024-06-11_65L2,2024-06-11,L,13,6,6p,-305.0,0.196,0
2024-06-11_65L2,2024-06-11,L,13,6,sb1,-192.5,0.196,0
2024-06-11_65L2,2024-06-11,L,13,8,3p,-155.0,0.196,0
2024-06-11_65L2,2024-06-11,L,13,8,4p,-205.0,0.196,0
2024-06-11_65L2,2024-06-11,L,13,8,5p,-255.0,0.196,0
2024-06-11_65L2,2024-06-11,L,13,8,6p,-305.0,0.196,0
2024-06-11_65L2,2024-06-11,L,13,8,sb1,-167.5,0.196,0
2024-06-13_16S2,2024-06-13,S,09,2,3p,-155.0,0.289,0
2024-06-13_16S2,2024-06-13,S,09,2,4p,-205.0,0.289,0
2024-06-13_16S2,2024-06-13,S,09,2,5p,-255.0,0.289,0
2024-06-13_16S2,2024-06-13,S,09,2,6p,-305.0,0.289,0
2024-06-13_16S2,2024-06-13,S,09,2,sb1,-317.5,0.289,0
2024-06-13_16S2,2024-06-13,S,09,4,3p,-155.0,0.289,0
2024-06-13_16S2,2024-06-13,S,09,4,4p,-205.0,0.289,0
2024-06-13_16S2,2024-06-13,S,09,4,5p,-255.0,0.289,0
2024-06-13_16S2,2024-06-13,S,09,4,6p,-305.0,0.289,0
2024-06-13_16S2,2024-06-13,S,09,4,sb1,-292.5,0.289,0
2024-06-13_16S2,2024-06-13,S,09,6,3p,-155.0,0.289,0
2024-06-13_16S2,2024-06-13,S,09,6,4p,-205.0,0.289,0
2024-06-13_16S2,2024-06-13,S,09,6,5p,-255.0,0.289,0
2024-06-13_16S2,2024-06-13,S,09,6,6p,-305.0,0.289,0
2024-06-13_16S2,2024-06-13,S,09,6,sb1,-267.5,0.289,0
2024-06-13_16S2,2024-06-13,S,09,8,3p,-155.0,0.289,0
2024-06-13_16S2,2024-06-13,S,09,8,4p,-205.0,0.289,0
2024-06-13_16S2,2024-06-13,S,09,8,5p,-255.0,0.289,0
2024-06-13_16S2,2024-06-13,S,09,8,6p,-305.0,0.289,0
2024-06-13_16S2,2024-06-13,S,09,8,sb1,-242.5,0.289,0
2024-06-24_55S2,2024-06-24,S,13,2,3p,-155.0,0.159,3
2024-06-24_55S2,2024-06-24,S,13,2,4p,-205.0,0.159,3
2024-06-24_55S2,2024-06-24,S,13,2,5p,-255.0,0.159,3
2024-06-24_55S2,2024-06-24,S,13,2,6p,-305.0,0.159,3
2024-06-24_55S2,2024-06-24,S,13,2,sb1,-280.0,0.159,3
2024-06-24_55S2,2024-06-24,S,13,4,3p,-155.0,0.159,3
2024-06-24_55S2,2024-06-24,S,13,4,4p,-205.0,0.159,3
2024-06-24_55S2,2024-06-24,S,13,4,5p,-255.0,0.159,3
2024-06-24_55S2,2024-06-24,S,13,4,6p,-305.0,0.159,3
2024-06-24_55S2,2024-06-24,S,13,4,sb1,-255.0,0.159,3
2024-06-24_55S2,2024-06-24,S,13,6,3p,-155.0,0.159,3
2024-06-24_55S2,2024-06-24,S,13,6,4p,-205.0,0.159,3
2024-06-24_55S2,2024-06-24,S,13,6,5p,-255.0,0.159,3
2024-06-24_55S2,2024-06-24,S,13,6,6p,-305.0,0.159,3
2024-06-24_55S2,2024-06-24,S,13,6,sb1,-230.0,0.159,3
2024-06-24_55S2,2024-06-24,S,13,8,3p,-155.0,0.159,3
2024-06-24_55S2,2024-06-24,S,13,8,4p,-205.0,0.159,3
2024-06-24_55S2,2024-06-24,S,13,8,5p,-255.0,0.159,3
2024-06-24_55S2,2024-06-24,S,13,8,6p,-305.0,0.159,3
2024-06-24_55S2,2024-06-24,S,13,8,sb1,-205.0,0.159,3
2024-06-24_62S2,2024-06-24,S,13,2,3p,-155.0,0.043,1
2024-06-24_62S2,2024-06-24,S,13,2,4p,-205.0,0.043,1
2024-06-24_62S2,2024-06-24,S,13,2,5p,-255.0,0.043,1
2024-06-24_62S2,2024-06-24,S,13,2,6p,-305.0,0.043,1
2024-06-24_62S2,2024-06-24,S,13,2,sb1,-155.0,0.043,1
2024-06-24_62S2,2024-06-24,S,13,4,3p,-155.0,0.043,1
2024-06-24_62S2,2024-06-24,S,13,4,4p,-205.0,0.043,1
2024-06-24_62S2,2024-06-24,S,13,4,5p,-255.0,0.043,1
2024-06-24_62S2,2024-06-24,S,13,4,6p,-305.0,0.043,1
2024-06-24_62S2,2024-06-24,S,13,4,sb1,-130.0,0.043,1
2024-06-24_62S2,2024-06-24,S,13,6,3p,-155.0,0.043,1
2024-06-24_62S2,2024-06-24,S,13,6,4p,-205.0,0.043,1
2024-06-24_62S2,2024-06-24,S,13,6,5p,-255.0,0.043,1
2024-06-24_62S2,2024-06-24,S,13,6,6p,-305.0,0.043,1
2024-06-24_62S2,2024-06-24,S,13,6,sb1,-105.0,0.043,1
2024-06-24_62S2,2024-06-24,S,13,8,3p,-155.0,0.043,1
2024-06-24_62S2,2024-06-24,S,13,8,4p,-205.0,0.043,1
2024-06-24_62S2,2024-06-24,S,13,8,5p,-255.0,0.043,1
2024-06-24_62S2,2024-06-24,S,13,8,6p,-305.0,0.043,1
2024-06-24_62S2,2024-06-24,S,13,8,sb1,-80.0,0.043,1
2024-06-25_66L2,2024-06-25,L,13,2,3p,157.5,0.136,0
2024-06-25_66L2,2024-06-25,L,13,2,4p,157.5,0.136,0
2024-06-25_66L2,2024-06-25,L,13,2,5p,157.5,0.136,0
2024-06-25_66L2,2024-06-25,L,13,2,6p,157.5,0.136,0
2024-06-25_66L2,2024-06-25,L,13,2,sb1,157.5,0.136,0
2024-06-25_66L2,2024-06-25,L,13,4,3p,182.5,0.136,0
2024-06-25_66L2,2024-06-25,L,13,4,4p,182.5,0.136,0
2024-06-25_66L2,2024-06-25,L,13,4,5p,182.5,0.136,0
2024-06-25_66L2,2024-06-25,L,13,4,6p,182.5,0.136,0
2024-06-25_66L2,2024-06-25,L,13,4,sb1,182.5,0.136,0
2024-06-25_66L2,2024-06-25,L,13,6,3p,207.5,0.136,0
2024-06-25_66L2,2024-06-25,L,13,6,4p,207.5,0.136,0
2024-06-25_66L2,2024-06-25,L,13,6,5p,207.5,0.136,0
2024-06-25_66L2,2024-06-25,L,13,6,6p,207.5,0.136,0
2024-06-25_66L2,2024-06-25,L,13,6,sb1,207.5,0.136,0
2024-06-25_66L2,2024-06-25,L,14,8,3p,232.5,0.136,0
2024-06-25_66L2,2024-06-25,L,14,8,4p,232.5,0.136,0
2024-06-25_66L2,2024-06-25,L,14,8,5p,232.5,0.136,0
2024-06-25_66L2,2024-06-25,L,14,8,6p,232.5,0.136,0
2024-06-25_66L2,2024-06-25,L,14,8,sb1,232.5,0.136,0
2024-06-28_16L2,2024-06-28,L,09,2,3p,-155.0,0.343,0
2024-06-28_16L2,2024-06-28,L,09,2,4p,-205.0,0.343,0
2024-06-28_16L2,2024-06-28,L,09,2,5p,-255.0,0.343,0
2024-06-28_16L2,2024-06-28,L,09,2,6p,-305.0,0.343,0
2024-06-28_16L2,2024-06-28,L,09,2,sb1,-317.5,0.343,0
2024-06-28_16L2,2024-06-28,L,09,4,3p,-155.0,0.343,0
2024-06-28_16L2,2024-06-28,L,09,4,4p,-205.0,0.343,0
2024-06-28_16L2,2024-06-28,L,09,4,5p,-255.0,0.343,0
2024-06-28_16L2,2024-06-28,L,09,4,6p,-305.0,0.343,0
2024-06-28_16L2,2024-06-28,L,09,4,sb1,-292.5,0.343,0
2024-06-28_16L2,2024-06-28,L,09,6,3p,-155.0,0.343,0
2024-06-28_16L2,2024-06-28,L,09,6,4p,-205.0,0.343,0
2024-06-28_16L2,2024-06-28,L,09,6,5p,-255.0,0.343,0
2024-06-28_16L2,2024-06-28,L,09,6,6p,-305.0,0.343,0
2024-06-28_16L2,2024-06-28,L,09,6,sb1,-267.5,0.343,0
2024-06-28_16L2,2024-06-28,L,09,8,3p,-155.0,0.343,0
2024-06-28_16L2,2024-06-28,L,09,8,4p,-205.0,0.343,0
2024-06-28_16L2,2024-06-28,L,09,8,5p,-255.0,0.343,0
2024-06-28_16L2,2024-06-28,L,09,8,6p,-305.0,0.343,0
2024-06-28_16L2,2024-06-28,L,09,8,sb1,-242.5,0.343,0
2024-07-01_17S2,2024-07-01,S,09,2,3p,-155.0,0.404,4
2024-07-01_17S2,2024-07-01,S,09,2,4p,-205.0,0.404,4
2024-07-01_17S2,2024-07-01,S,09,2,5p,-255.0,0.404,4
2024-07-01_17S2,2024-07-01,S,09,2,6p,-305.0,0.404,4
2024-07-01_17S2,2024-07-01,S,09,2,sb1,-330.0,0.404,4
2024-07-01_17S2,2024-07-01,S,09,4,3p,-155.0,0.404,4
2024-07-01_17S2,2024-07-01,S,09,4,4p,-205.0,0.404,4
2024-07-01_17S2,2024-07-01,S,09,4,5p,-255.0,0.404,4
2024-07-01_17S2,2024-07-01,S,09,4,6p,-305.0,0.404,4
2024-07-01_17S2,2024-07-01,S,09,4,sb1,-305.0,0.404,4
2024-07-01_17S2,2024-07-01,S,09,6,3p,-155.0,0.404,4
2024-07-01_17S2,2024-07-01,S,09,6,4p,-205.0,0.404,4
2024-07-01_17S2,2024-07-01,S,09,6,5p,-255.0,0.404,4
2024-07-01_17S2,2024-07-01,S,09,6,6p,-305.0,0.404,4
2024-07-01_17S2,2024-07-01,S,09,6,sb1,-280.0,0.404,4
2024-07-01_17S2,2024-07-01,S,09,8,3p,-155.0,0.404,4
2024-07-01_17S2,2024-07-01,S,09,8,4p,-205.0,0.404,4
2024-07-01_17S2,2024-07-01,S,09,8,5p,-255.0,0.404,4
2024-07-01_17S2,2024-07-01,S,09,8,6p,-305.0,0.404,4
2024-07-01_17S2,2024-07-01,S,09,8,sb1,-255.0,0.404,4
2024-07-01_26S2,2024-07-01,S,10,2,3p,-155.0,0.333,0
2024-07-01_26S2,2024-07-01,S,10,2,4p,-205.0,0.333,0
2024-07-01_26S2,2024-07-01,S,10,2,5p,-255.0,0.333,0
2024-07-01_26S2,2024-07-01,S,10,2,6p,-305.0,0.333,0
2024-07-01_26S2,2024-07-01,S,10,2,sb1,-155.0,0.333,0
2024-07-01_26S2,2024-07-01,S,10,4,3p,-155.0,0.333,0
2024-07-01_26S2,2024-07-01,S,10,4,4p,-205.0,0.333,0
2024-07-01_26S2,2024-07-01,S,10,4,5p,-255.0,0.333,0
2024-07-01_26S2,2024-07-01,S,10,4,6p,-305.0,0.333,0
2024-07-01_26S2,2024-07-01,S,10,4,sb1,-130.0,0.333,0
2024-07-01_26S2,2024-07-01,S,10,6,3p,-155.0,0.333,0
2024-07-01_26S2,2024-07-01,S,10,6,4p,-205.0,0.333,0
2024-07-01_26S2,2024-07-01,S,10,6,5p,-255.0,0.333,0
2024-07-01_26S2,2024-07-01,S,10,6,6p,-305.0,0.333,0
2024-07-01_26S2,2024-07-01,S,10,6,sb1,-105.0,0.333,0
2024-07-01_26S2,2024-07-01,S,10,8,3p,-155.0,0.333,0
2024-07-01_26S2,2024-07-01,S,10,8,4p,-205.0,0.333,0
2024-07-01_26S2,2024-07-01,S,10,8,5p,-255.0,0.333,0
2024-07-01_26S2,2024-07-01,S,10,8,6p,-305.0,0.333,0
2024-07-01_26S2,2024-07-01,S,10,8,sb1,-80.0,0.333,0
2024-07-03_10L2,2024-07-03,L,09,2,3p,-155.0,,1
2024-07-03_10L2,2024-07-03,L,09,2,4p,-205.0,,1
2024-07-03_10L2,2024-07-03,L,09,2,5p,-255.0,,1
2024-07-03_10L2,2024-07-03,L,09,2,6p,-305.0,,1
2024-07-03_10L2,2024-07-03,L,09,2,sb1,-280.0,,1
2024-07-03_10L2,2024-07-03,L,09,4,3p,-155.0,,1
2024-07-03_10L2,2024-07-03,L,09,4,4p,-205.0,,1
2024-07-03_10L2,2024-07-03,L,09,4,5p,-255.0,,1
2024-07-03_10L2,2024-07-03,L,09,4,6p,-305.0,,1
2024-07-03_10L2,2024-07-03,L,09,4,sb1,-255.0,,1
2024-07-03_10L2,2024-07-03,L,09,6,3p,-155.0,,1
2024-07-03_10L2,2024-07-03,L,09,6,4p,-205.0,,1
2024-07-03_10L2,2024-07-03,L,09,6,5p,-255.0,,1
2024-07-03_10L2,2024-07-03,L,09,6,6p,-305.0,,1
2024-07-03_10L2,2024-07-03,L,09,6,sb1,-230.0,,1
2024-07-03_10L2,2024-07-03,L,09,8,3p,-155.0,,1
2024-07-03_10L2,2024-07-03,L,09,8,4p,-205.0,,1
2024-07-03_10L2,2024-07-03,L,09,8,5p,-255.0,,1
2024-07-03_10L2,2024-07-03,L,09,8,6p,-305.0,,1
2024-07-03_10L2,2024-07-03,L,09,8,sb1,-205.0,,1
2024-07-03_29L2,2024-07-03,L,10,2,3p,620.0,0.388,0
2024-07-03_29L2,2024-07-03,L,10,2,4p,620.0,0.388,0
2024-07-03_29L2,2024-07-03,L,10,2,5p,620.0,0.388,0
2024-07-03_29L2,2024-07-03,L,10,2,6p,620.0,0.388,0
2024-07-03_29L2,2024-07-03,L,10,2,sb1,620.0,0.388,0
2024-07-05_62L2,2024-07-05,L,13,2,3p,120.0,0.2,0
2024-07-05_62L2,2024-07-05,L,13,2,4p,120.0,0.2,0
2024-07-05_62L2,2024-07-05,L,13,2,5p,120.0,0.2,0
2024-07-05_62L2,2024-07-05,L,13,2,6p,120.0,0.2,0
2024-07-05_62L2,2024-07-05,L,13,2,sb1,120.0,0.2,0
2024-07-05_62L2,2024-07-05,L,13,4,3p,145.0,0.2,0
2024-07-05_62L2,2024-07-05,L,13,4,4p,145.0,0.2,0
2024-07-05_62L2,2024-07-05,L,13,4,5p,145.0,0.2,0
2024-07-05_62L2,2024-07-05,L,13,4,6p,145.0,0.2,0
2024-07-05_62L2,2024-07-05,L,13,4,sb1,145.0,0.2,0
2024-07-05_62L2,2024-07-05,L,13,6,3p,170.0,0.2,0
2024-07-05_62L2,2024-07-05,L,13,6,4p,170.0,0.2,0
2024-07-05_62L2,2024-07-05,L,13,6,5p,170.0,0.2,0
2024-07-05_62L2,2024-07-05,L,13,6,6p,170.0,0.2,0
2024-07-05_62L2,2024-07-05,L,13,6,sb1,170.0,0.2,0
2024-07-05_62L2,2024-07-05,L,13,8,3p,195.0,0.2,0
2024-07-05_62L2,2024-07-05,L,13,8,4p,195.0,0.2,0
2024-07-05_62L2,2024-07-05,L,13,8,5p,195.0,0.2,0
2024-07-05_62L2,2024-07-05,L,13,8,6p,195.0,0.2,0
2024-07-05_62L2,2024-07-05,L,13,8,sb1,195.0,0.2,0
2024-07-08_21S2,2024-07-08,S,10,2,3p,-17.5,0.231,0
2024-07-08_21S2,2024-07-08,S,10,2,4p,-17.5,0.231,0
2024-07-08_21S2,2024-07-08,S,10,2,5p,-17.5,0.231,0
2024-07-08_21S2,2024-07-08,S,10,2,6p,-17.5,0.231,0
2024-07-08_21S2,2024-07-08,S,10,2,sb1,-105.0,0.231,0
2024-07-08_21S2,2024-07-08,S,10,4,3p,7.5,0.231,0
2024-07-08_21S2,2024-07-08,S,10,4,4p,7.5,0.231,0
2024-07-08_21S2,2024-07-08,S,10,4,5p,7.5,0.231,0
2024-07-08_21S2,2024-07-08,S,10,4,6p,7.5,0.231,0
2024-07-08_21S2,2024-07-08,S,10,4,sb1,-80.0,0.231,0
2024-07-08_21S2,2024-07-08,S,10,6,3p,32.5,0.231,0
2024-07-08_21S2,2024-07-08,S,10,6,4p,32.5,0.231,0
2024-07-08_21S2,2024-07-08,S,10,6,5p,32.5,0.231,0
2024-07-08_21S2,2024-07-08,S,10,6,6p,32.5,0.231,0
2024-07-08_21S2,2024-07-08,S,10,6,sb1,-55.0,0.231,0
2024-07-08_21S2,2024-07-08,S,10,8,3p,57.5,0.231,0
2024-07-08_21S2,2024-07-08,S,10,8,4p,57.5,0.231,0
2024-07-08_21S2,2024-07-08,S,10,8,5p,57.5,0.231,0
2024-07-08_21S2,2024-07-08,S,10,8,6p,57.5,0.231,0
2024-07-08_21S2,2024-07-08,S,10,8,sb1,-30.0,0.231,0
2024-07-08_30S2,2024-07-08,S,10,2,3p,-155.0,0.292,0
2024-07-08_30S2,2024-07-08,S,10,2,4p,-205.0,0.292,0
2024-07-08_30S2,2024-07-08,S,10,2,5p,-255.0,0.292,0
2024-07-08_30S2,2024-07-08,S,10,2,6p,-180.0,0.292,0
2024-07-08_30S2,2024-07-08,S,10,2,sb1,-142.5,0.292,0
2024-07-08_30S2,2024-07-08,S,10,4,3p,-155.0,0.292,0
2024-07-08_30S2,2024-07-08,S,10,4,4p,-205.0,0.292,0
2024-07-08_30S2,2024-07-08,S,10,4,5p,-255.0,0.292,0
2024-07-08_30S2,2024-07-08,S,10,4,6p,-155.0,0.292,0
2024-07-08_30S2,2024-07-08,S,10,4,sb1,-117.5,0.292,0
2024-07-08_30S2,2024-07-08,S,10,6,3p,-155.0,0.292,0
2024-07-08_30S2,2024-07-08,S,10,6,4p,-205.0,0.292,0
2024-07-08_30S2,2024-07-08,S,10,6,5p,-130.0,0.292,0
2024-07-08_30S2,2024-07-08,S,10,6,6p,-130.0,0.292,0
2024-07-08_30S2,2024-07-08,S,10,6,sb1,-92.5,0.292,0
2024-07-08_30S2,2024-07-08,S,12,8,3p,-155.0,0.292,0
2024-07-08_30S2,2024-07-08,S,12,8,4p,-205.0,0.292,0
2024-07-08_30S2,2024-07-08,S,12,8,5p,-105.0,0.292,0
2024-07-08_30S2,2024-07-08,S,12,8,6p,-105.0,0.292,0
2024-07-08_30S2,2024-07-08,S,12,8,sb1,-67.5,0.292,0
2024-07-08_43S2,2024-07-08,S,12,2,3p,-155.0,0.04,0
2024-07-08_43S2,2024-07-08,S,12,2,4p,-205.0,0.04,0
2024-07-08_43S2,2024-07-08,S,12,2,5p,-255.0,0.04,0
2024-07-08_43S2,2024-07-08,S,12,2,6p,-305.0,0.04,0
2024-07-08_43S2,2024-07-08,S,12,2,sb1,-80.0,0.04,0
2024-07-08_43S2,2024-07-08,S,12,4,3p,-155.0,0.04,0
2024-07-08_43S2,2024-07-08,S,12,4,4p,-205.0,0.04,0
2024-07-08_43S2,2024-07-08,S,12,4,5p,-255.0,0.04,0
2024-07-08_43S2,2024-07-08,S,12,4,6p,-305.0,0.04,0
2024-07-08_43S2,2024-07-08,S,12,4,sb1,-55.0,0.04,0
2024-07-08_43S2,2024-07-08,S,12,6,3p,-155.0,0.04,0
2024-07-08_43S2,2024-07-08,S,12,6,4p,-205.0,0.04,0
2024-07-08_43S2,2024-07-08,S,12,6,5p,-255.0,0.04,0
2024-07-08_43S2,2024-07-08,S,12,6,6p,-305.0,0.04,0
2024-07-08_43S2,2024-07-08,S,12,6,sb1,-30.0,0.04,0
2024-07-08_43S2,2024-07-08,S,12,8,3p,-155.0,0.04,0
2024-07-08_43S2,2024-07-08,S,12,8,4p,-205.0,0.04,0
2024-07-08_43S2,2024-07-08,S,12,8,5p,-255.0,0.04,0
2024-07-08_43S2,2024-07-08,S,12,8,6p,-305.0,0.04,0
2024-07-10_49L2,2024-07-10,L,12,2,3p,832.5,0.147,0
2024-07-10_49L2,2024-07-10,L,12,2,4p,832.5,0.147,0
2024-07-10_49L2,2024-07-10,L,12,2,5p,832.5,0.147,0
2024-07-10_49L2,2024-07-10,L,12,2,6p,832.5,0.147,0
2024-07-10_49L2,2024-07-10,L,12,2,sb1,832.5,0.147,0
2024-07-10_49L2,2024-07-10,L,12,4,3p,857.5,0.147,0
2024-07-10_49L2,2024-07-10,L,12,4,4p,857.5,0.147,0
2024-07-10_49L2,2024-07-10,L,12,4,5p,857.5,0.147,0
2024-07-10_49L2,2024-07-10,L,12,4,6p,857.5,0.147,0
2024-07-10_49L2,2024-07-10,L,12,4,sb1,857.5,0.147,0
