Date,yr,dir,type,entry_px,net,prior_hvl_es,below
2023-07-27,2023,Short,Trap,5327.0,2470.0,5271.10986328125,False
2023-07-28,2023,Long,Sneaky,5316.0,-167.5,5260.8798828125,False
2023-07-28,2023,Short,Trap,5323.25,-80.0,5260.8798828125,False
2023-07-28,2023,Short,BO,5321.5,-80.0,5260.8798828125,False
2023-07-28,2023,Long,BO,5314.25,70.0,5260.8798828125,False
2023-08-01,2023,Long,Sneaky,5310.5,-142.5,5290.919921875,False
2023-08-01,2023,Short,IB,5312.25,-105.0,5290.919921875,False
2023-08-02,2023,Long,Trap,5254.0,-205.0,5283.990234375,True
2023-08-02,2023,Short,Trap,5253.0,-280.0,5283.990234375,True
2023-08-02,2023,Long,Trap,5246.25,-67.5,5283.990234375,True
2023-08-02,2023,Long,Trap,5253.0,-255.0,5283.990234375,True
2023-08-02,2023,Long,OB,5257.25,-117.5,5283.990234375,True
2023-08-02,2023,Short,Trap,5252.25,170.0,5283.990234375,True
2023-08-03,2023,Long,Trap,5226.0,-217.5,5302.740234375,True
2023-08-03,2023,Long,Trap,5235.0,-105.0,5302.740234375,True
2023-08-03,2023,Short,Trap,5247.0,-155.0,5302.740234375,True
2023-08-03,2023,Long,Trap,5242.5,-217.5,5302.740234375,True
2023-08-04,2023,Short,Trap,5259.25,-80.0,5280.64990234375,True
2023-08-04,2023,Short,IB,5264.5,2632.5,5280.64990234375,True
2023-08-07,2023,Long,Trap,5232.0,-217.5,5257.259765625,True
2023-08-07,2023,Long,Sneaky,5233.0,-105.0,5257.259765625,True
2023-08-07,2023,Long,Trap,5238.0,557.5,5257.259765625,True
2023-08-07,2023,Short,Trap,5237.0,-105.0,5257.259765625,True
2023-08-07,2023,Short,Trap,5239.5,-205.0,5257.259765625,True
2023-08-08,2023,Short,Sneaky,5192.75,-217.5,5265.759765625,True
2023-08-08,2023,Long,Trap,5202.25,1232.5,5265.759765625,True
2023-08-08,2023,Short,Trap,5203.5,-117.5,5265.759765625,True
2023-08-08,2023,Long,BO,5207.25,982.5,5265.759765625,True
2023-08-08,2023,Short,Trap,5208.75,-67.5,5265.759765625,True
2023-08-08,2023,Short,IB,5217.5,-80.0,5265.759765625,True
2023-08-08,2023,Short,OB,5216.25,-92.5,5265.759765625,True
2023-08-09,2023,Long,IB,5220.75,-117.5,5256.81005859375,True
2023-08-09,2023,Short,IB,5215.0,-367.5,5256.81005859375,True
2023-08-09,2023,Long,Trap,5198.0,-255.0,5256.81005859375,True
2023-08-09,2023,Short,Sneaky,5221.0,920.0,5256.81005859375,True
2023-08-10,2023,Long,BO,5229.5,-155.0,5233.47021484375,True
2023-08-10,2023,Short,BO,5200.5,-155.0,5233.47021484375,True
2023-08-10,2023,Long,IB,5203.5,-442.5,5233.47021484375,True
2023-08-10,2023,Short,OB,5200.75,-92.5,5233.47021484375,True
2023-08-11,2023,Short,IB,5199.75,-105.0,5239.85009765625,True
2023-08-11,2023,Short,Trap,5186.25,-205.0,5239.85009765625,True
2023-08-11,2023,Long,Sneaky,5181.75,682.5,5239.85009765625,True
2023-08-11,2023,Long,Sneaky,5189.25,-105.0,5239.85009765625,True
2023-08-11,2023,Short,Sneaky,5182.75,-167.5,5239.85009765625,True
2023-08-14,2023,Long,Trap,5207.0,-205.0,5237.85009765625,True
2023-08-14,2023,Long,Trap,5205.5,-167.5,5237.85009765625,True
2023-08-14,2023,Long,OB,5202.75,-105.0,5237.85009765625,True
2023-08-15,2023,Long,Trap,5176.75,-130.0,5232.97998046875,True
2023-08-15,2023,Short,Trap,5179.25,-142.5,5232.97998046875,True
2023-08-15,2023,Short,Trap,5174.0,-217.5,5232.97998046875,True
2023-08-15,2023,Short,Sneaky,5172.75,-105.0,5232.97998046875,True
2023-08-16,2023,Long,Sneaky,5156.0,-205.0,5228.66015625,True
2023-08-16,2023,Long,OB,5156.0,-117.5,5228.66015625,True
2023-08-16,2023,Long,Sneaky,5159.5,-355.0,5228.66015625,True
2023-08-16,2023,Short,Sneaky,5151.25,970.0,5228.66015625,True
2023-08-17,2023,Short,BO,5130.5,-142.5,5224.080078125,True
2023-08-17,2023,Long,Trap,5112.5,-117.5,5224.080078125,True
2023-08-18,2023,Short,Trap,5082.5,-292.5,5217.0498046875,True
2023-08-18,2023,Short,OB,5089.25,-142.5,5217.0498046875,True
2023-08-18,2023,Long,OB,5093.0,-242.5,5217.0498046875,True
2023-08-18,2023,Long,OB,5083.75,-105.0,5217.0498046875,True
2023-08-18,2023,Short,Sneaky,5089.25,-255.0,5217.0498046875,True
2023-08-21,2023,Long,BO,5087.0,-142.5,5222.1201171875,True
2023-08-21,2023,Long,OB,5096.75,1057.5,5222.1201171875,True
2023-08-21,2023,Short,Trap,5109.75,-117.5,5222.1201171875,True
2023-08-22,2023,Short,Sneaky,5120.0,-130.0,5203.080078125,True
2023-08-22,2023,Long,Sneaky,5111.75,-105.0,5203.080078125,True
2023-08-22,2023,Short,BO,5111.25,-117.5,5203.080078125,True
2023-08-22,2023,Long,Sneaky,5110.75,-180.0,5203.080078125,True
2023-08-23,2023,Short,BO,5149.75,-105.0,5145.6298828125,False
2023-08-24,2023,Long,BO,5126.5,-130.0,5145.08984375,True
2023-08-24,2023,Short,Sneaky,5124.5,1557.5,5145.08984375,True
2023-08-25,2023,Short,Trap,5101.0,-392.5,5129.68017578125,True
2023-08-25,2023,Long,Trap,5093.0,-180.0,5129.68017578125,True
2023-08-25,2023,Short,BO,5101.25,-155.0,5129.68017578125,True
2023-08-25,2023,Short,OB,5106.5,-67.5,5129.68017578125,True
2023-08-25,2023,Long,Sneaky,5110.75,732.5,5129.68017578125,True
2023-08-25,2023,Short,OB,5128.25,-105.0,5129.68017578125,True
2023-08-28,2023,Long,Trap,5138.5,-155.0,5141.31005859375,True
2023-08-28,2023,Short,Trap,5151.0,-167.5,5141.31005859375,False
2023-08-29,2023,Short,OB,5183.0,-117.5,5155.10986328125,False
2023-08-29,2023,Short,Sneaky,5203.25,-92.5,5155.10986328125,False
2023-08-29,2023,Long,Sneaky,5205.75,557.5,5155.10986328125,False
2023-08-29,2023,Short,Trap,5209.5,-117.5,5155.10986328125,False
2023-08-30,2023,Short,BO,5216.25,-342.5,5144.490234375,False
2023-08-30,2023,Short,IB,5231.75,-130.0,5144.490234375,False
2023-08-30,2023,Short,Trap,5238.0,95.0,5144.490234375,False
2023-08-30,2023,Long,BO,5234.5,45.0,5144.490234375,False
2023-08-31,2023,Short,BO,5243.75,782.5,5160.3701171875,False
2023-08-31,2023,Short,Trap,5233.25,-317.5,5160.3701171875,False
2023-08-31,2023,Long,IB,5230.25,-142.5,5160.3701171875,False
2023-08-31,2023,Short,Trap,5236.0,395.0,5160.3701171875,False
2023-09-01,2023,Short,Sneaky,5222.25,-205.0,5159.81005859375,False
2023-09-01,2023,Short,IB,5225.25,-180.0,5159.81005859375,False
2023-09-01,2023,Long,Trap,5226.75,-180.0,5159.81005859375,False
2023-09-01,2023,Short,BO,5221.75,-142.5,5159.81005859375,False
2023-09-01,2023,Long,Trap,5222.25,420.0,5159.81005859375,False
2023-09-05,2023,Long,Trap,5218.75,-155.0,5186.14013671875,False
2023-09-05,2023,Short,Trap,5215.5,-117.5,5186.14013671875,False
2023-09-05,2023,Long,Trap,5221.0,-405.0,5186.14013671875,False
2023-09-05,2023,Short,Trap,5219.0,-80.0,5186.14013671875,False
2023-09-05,2023,Short,IB,5222.25,-105.0,5186.14013671875,False
2023-09-06,2023,Long,BO,5169.75,457.5,5184.169921875,True
2023-09-07,2023,Long,BO,5159.25,-80.0,5211.31982421875,True
2023-09-07,2023,Short,Trap,5157.0,-180.0,5211.31982421875,True
2023-09-07,2023,Short,Trap,5159.25,-180.0,5211.31982421875,True
2023-09-07,2023,Long,Trap,5163.5,-230.0,5211.31982421875,True
2023-09-07,2023,Short,BO,5163.5,-205.0,5211.31982421875,True
2023-09-07,2023,Short,Trap,5166.25,-130.0,5211.31982421875,True
2023-09-08,2023,Long,Sneaky,5183.0,-230.0,5193.669921875,True
2023-09-08,2023,Long,BO,5182.5,-180.0,5193.669921875,True
2023-09-08,2023,Long,Trap,5174.25,-155.0,5193.669921875,True
2023-09-08,2023,Long,Trap,5175.0,-92.5,5193.669921875,True
2023-09-08,2023,Short,IB,5168.25,-105.0,5193.669921875,True
2023-09-11,2023,Long,IB,5193.25,-280.0,5196.47021484375,True
2023-09-11,2023,Short,OB,5192.75,-105.0,5196.47021484375,True
2023-09-11,2023,Short,OB,5198.75,-105.0,5196.47021484375,False
2023-09-12,2023,Long,BO,5183.75,-142.5,5183.169921875,False
2023-09-12,2023,Short,BO,5186.25,-105.0,5183.169921875,False
2023-09-12,2023,Short,BO,5188.5,595.0,5183.169921875,False
2023-09-13,2023,Long,BO,5177.75,-230.0,5188.580078125,True
2023-09-13,2023,Short,Sneaky,5188.25,-67.5,5188.580078125,True
2023-09-13,2023,Short,Trap,5187.5,-105.0,5188.580078125,True
2023-09-13,2023,Short,Trap,5186.5,-117.5,5188.580078125,True
2023-09-13,2023,Short,BO,5185.25,-130.0,5188.580078125,True
2023-09-13,2023,Short,Trap,5186.75,-117.5,5188.580078125,True
2023-09-13,2023,Long,Trap,5183.0,-130.0,5188.580078125,True
2023-09-14,2023,Long,OB,5200.0,1007.5,5191.08984375,False
2023-09-14,2023,Short,BO,5207.0,-192.5,5191.08984375,False
2023-09-14,2023,Short,BO,5217.25,-117.5,5191.08984375,False
2023-09-14,2023,Long,OB,5218.0,-205.0,5191.08984375,False
2023-09-15,2023,Long,OB,5173.5,-80.0,5189.240234375,True
2023-09-15,2023,Long,Trap,5167.25,-267.5,5189.240234375,True
2023-09-15,2023,Long,BO,5163.0,-130.0,5189.240234375,True
2023-09-18,2023,Short,IB,5160.25,-105.0,5199.25,True
2023-09-18,2023,Short,IB,5174.0,457.5,5199.25,True
2023-09-18,2023,Short,IB,5171.75,345.0,5199.25,True
2023-09-18,2023,Long,Sneaky,5171.75,-80.0,5199.25,True
2023-09-19,2023,Short,BO,5133.25,-142.5,5190.10986328125,True
2023-09-19,2023,Long,Sneaky,5130.25,-92.5,5190.10986328125,True
2023-09-19,2023,Short,Trap,5130.75,-117.5,5190.10986328125,True
2023-09-19,2023,Long,IB,5130.5,-117.5,5190.10986328125,True
2023-09-19,2023,Long,Trap,5130.25,1157.5,5190.10986328125,True
2023-09-19,2023,Short,IB,5146.75,-67.5,5190.10986328125,True
2023-09-19,2023,Short,Trap,5149.0,-67.5,5190.10986328125,True
2023-09-19,2023,Short,IB,5149.75,-217.5,5190.10986328125,True
2023-09-20,2023,Long,BO,5161.5,-130.0,5177.22998046875,True
2023-09-20,2023,Short,Sneaky,5162.0,-105.0,5177.22998046875,True
2023-09-20,2023,Long,Sneaky,5159.75,-92.5,5177.22998046875,True
2023-09-20,2023,Long,Sneaky,5149.5,-92.5,5177.22998046875,True
2023-09-20,2023,Short,BO,5141.75,1795.0,5177.22998046875,True
2023-09-21,2023,Short,OB,5057.0,-192.5,5166.72998046875,True
2023-09-21,2023,Short,Sneaky,5065.25,1682.5,5166.72998046875,True
2023-09-22,2023,Long,BO,5047.5,-230.0,5166.25,True
2023-09-22,2023,Short,OB,5050.75,-92.5,5166.25,True
2023-09-22,2023,Short,BO,5051.25,-267.5,5166.25,True
2023-09-22,2023,Long,Trap,5034.75,-80.0,5166.25,True
2023-09-25,2023,Long,Trap,5022.0,-180.0,5167.97021484375,True
2023-09-25,2023,Short,OB,5031.5,-205.0,5167.97021484375,True
2023-09-26,2023,Long,BO,4993.5,-105.0,5146.68994140625,True
2023-09-26,2023,Short,Trap,4993.75,-167.5,5146.68994140625,True
2023-09-26,2023,Short,Trap,4990.75,457.5,5146.68994140625,True
2023-09-26,2023,Long,BO,4980.75,-105.0,5146.68994140625,True
2023-09-27,2023,Long,BO,4975.25,-180.0,5145.0400390625,True
2023-09-27,2023,Long,BO,4958.5,-105.0,5145.0400390625,True
2023-09-27,2023,Short,Trap,4956.75,-242.5,5145.0400390625,True
2023-09-27,2023,Long,Trap,4948.25,-267.5,5145.0400390625,True
2023-09-28,2023,Long,BO,4986.5,620.0,5140.009765625,True
2023-09-28,2023,Short,BO,5003.5,-142.5,5140.009765625,True
2023-09-28,2023,Short,Trap,5002.75,-167.5,5140.009765625,True
2023-09-28,2023,Long,Trap,4993.0,-130.0,5140.009765625,True
2023-09-29,2023,Long,Trap,5020.25,-155.0,5084.080078125,True
2023-09-29,2023,Long,Trap,5025.75,-355.0,5084.080078125,True
2023-09-29,2023,Short,BO,5016.0,-155.0,5084.080078125,True
2023-09-29,2023,Short,BO,5006.75,795.0,5084.080078125,True
2023-09-29,2023,Long,Sneaky,5002.0,-142.5,5084.080078125,True
2023-09-29,2023,Long,Sneaky,4985.75,-117.5,5084.080078125,True
2023-09-29,2023,Long,Sneaky,4982.0,-92.5,5084.080078125,True
2023-10-02,2023,Long,Trap,4979.75,-180.0,5080.60986328125,True
2023-10-02,2023,Short,OB,4980.5,-467.5,5080.60986328125,True
2023-10-02,2023,Short,Sneaky,4959.0,-167.5,5080.60986328125,True
2023-10-02,2023,Long,Sneaky,4961.75,-205.0,5080.60986328125,True
2023-10-02,2023,Short,Trap,4961.25,-430.0,5080.60986328125,True
2023-10-03,2023,Long,Trap,4927.25,-192.5,5079.64990234375,True
2023-10-03,2023,Long,OB,4928.5,-117.5,5079.64990234375,True
2023-10-03,2023,Long,BO,4923.0,-205.0,5079.64990234375,True
2023-10-04,2023,Short,Sneaky,4920.25,-255.0,5074.0400390625,True
2023-10-04,2023,Short,BO,4951.25,-80.0,5074.0400390625,True
2023-10-04,2023,Long,IB,4928.75,1295.0,5074.0400390625,True
2023-10-05,2023,Long,Sneaky,4937.0,-117.5,5057.08984375,True
2023-10-05,2023,Long,Sneaky,4927.75,-167.5,5057.08984375,True
2023-10-05,2023,Short,IB,4929.5,-130.0,5057.08984375,True
2023-10-05,2023,Short,Sneaky,4931.0,-292.5,5057.08984375,True
2023-10-06,2023,Long,OB,4941.75,3245.0,5036.39013671875,True
2023-10-06,2023,Short,Sneaky,4994.0,-130.0,5036.39013671875,True
2023-10-06,2023,Long,Trap,4993.5,-130.0,5036.39013671875,True
2023-10-06,2023,Long,Sneaky,5004.5,-167.5,5036.39013671875,True
2023-10-06,2023,Short,Trap,5015.25,-105.0,5036.39013671875,True
2023-10-09,2023,Long,Sneaky,4982.75,2432.5,5029.2900390625,True
2023-10-09,2023,Long,OB,4990.0,2070.0,5029.2900390625,True
2023-10-09,2023,Short,Trap,5001.5,-117.5,5029.2900390625,True
2023-10-09,2023,Long,Trap,5033.0,-130.0,5029.2900390625,False
2023-10-10,2023,Short,Trap,5053.75,-80.0,5026.39013671875,False
2023-10-11,2023,Short,Sneaky,5051.5,-480.0,5026.41015625,False
2023-10-11,2023,Long,BO,5046.75,1582.5,5026.41015625,False
2023-10-12,2023,Long,Sneaky,5066.75,-342.5,5049.490234375,False
2023-10-12,2023,Short,OB,5067.25,-92.5,5049.490234375,False
2023-10-12,2023,Long,BO,5033.5,482.5,5049.490234375,True
2023-10-13,2023,Long,Sneaky,5027.5,-117.5,5037.990234375,True
2023-10-13,2023,Long,Trap,5023.0,-217.5,5037.990234375,True
2023-10-13,2023,Long,Sneaky,5017.5,-180.0,5037.990234375,True
2023-10-13,2023,Long,Trap,5017.0,-167.5,5037.990234375,True
2023-10-13,2023,Short,BO,5012.5,-242.5,5037.990234375,True
2023-10-16,2023,Short,Sneaky,5067.5,-267.5,5042.9599609375,False
2023-10-16,2023,Long,Trap,5070.25,-142.5,5042.9599609375,False
2023-10-16,2023,Short,Trap,5053.75,-605.0,5042.9599609375,False
2023-10-16,2023,Long,Sneaky,5068.5,-280.0,5042.9599609375,False
2023-10-16,2023,Long,Sneaky,5069.0,-230.0,5042.9599609375,False
2023-10-18,2023,Long,Trap,5052.0,-167.5,5046.93994140625,False
2023-10-18,2023,Short,BO,5032.0,-242.5,5046.93994140625,True
2023-10-18,2023,Long,Trap,5025.5,-92.5,5046.93994140625,True
2023-10-18,2023,Long,Trap,5031.75,-205.0,5046.93994140625,True
2023-10-18,2023,Long,OB,5035.0,-380.0,5046.93994140625,True
2023-10-18,2023,Short,Trap,5031.75,1032.5,5046.93994140625,True
2023-10-18,2023,Short,IB,5023.0,-142.5,5046.93994140625,True
2023-10-19,2023,Short,Trap,4999.25,-192.5,5068.39990234375,True
2023-10-19,2023,Short,Trap,4985.5,-955.0,5068.39990234375,True
2023-10-19,2023,Short,Sneaky,5011.25,-117.5,5068.39990234375,True
2023-10-20,2023,Long,Sneaky,4928.75,-192.5,5034.93994140625,True
2023-10-20,2023,Short,IB,4931.75,-105.0,5034.93994140625,True
2023-10-23,2023,Short,OB,4905.5,-117.5,5028.169921875,True
2023-10-23,2023,Short,IB,4924.25,-80.0,5028.169921875,True
2023-10-23,2023,Long,Trap,4924.25,-130.0,5028.169921875,True
2023-10-23,2023,Short,Sneaky,4926.0,-380.0,5028.169921875,True
2023-10-24,2023,Long,Trap,4927.25,-142.5,5021.10986328125,True
2023-10-24,2023,Long,BO,4911.75,-192.5,5021.10986328125,True
2023-10-25,2023,Long,Sneaky,4899.0,-567.5,5008.43017578125,True
2023-10-25,2023,Long,Sneaky,4887.25,-92.5,5008.43017578125,True
2023-10-25,2023,Long,IB,4881.0,-292.5,5008.43017578125,True
2023-10-25,2023,Long,Trap,4871.0,-105.0,5008.43017578125,True
2023-10-25,2023,Short,Sneaky,4872.0,-242.5,5008.43017578125,True
2023-10-26,2023,Long,Trap,4856.75,-555.0,5011.240234375,True
2023-10-26,2023,Short,Sneaky,4847.25,-280.0,5011.240234375,True
2023-10-26,2023,Short,Trap,4834.75,-92.5,5011.240234375,True
2023-10-27,2023,Long,BO,4827.0,-267.5,5001.3701171875,True
2023-10-27,2023,Short,IB,4826.75,1407.5,5001.3701171875,True
2023-10-27,2023,Long,Sneaky,4817.0,-92.5,5001.3701171875,True
2023-10-27,2023,Long,Trap,4795.5,-167.5,5001.3701171875,True
2023-10-27,2023,Long,OB,4801.25,-242.5,5001.3701171875,True
2023-10-27,2023,Short,OB,4787.0,-317.5,5001.3701171875,True
2023-10-30,2023,Long,OB,4821.5,-167.5,5006.77978515625,True
2023-10-30,2023,Short,Sneaky,4818.0,-417.5,5006.77978515625,True
2023-10-30,2023,Long,Trap,4827.75,982.5,5006.77978515625,True
2023-10-30,2023,Short,BO,4843.75,-105.0,5006.77978515625,True
2023-10-31,2023,Long,BO,4849.75,-142.5,4974.56005859375,True
2023-10-31,2023,Short,Sneaky,4865.25,-255.0,4974.56005859375,True
2023-11-01,2023,Short,Trap,4894.75,-217.5,4956.97021484375,True
2023-11-01,2023,Long,IB,4888.25,-105.0,4956.97021484375,True
2023-11-01,2023,Short,Trap,4888.75,-117.5,4956.97021484375,True
2023-11-01,2023,Long,IB,4888.75,-192.5,4956.97021484375,True
2023-11-01,2023,Long,Trap,4894.75,-230.0,4956.97021484375,True
2023-11-01,2023,Short,OB,4888.5,-367.5,4956.97021484375,True
2023-11-02,2023,Short,Sneaky,4959.5,-130.0,4911.490234375,False
2023-11-02,2023,Short,IB,4978.5,-80.0,4911.490234375,False
2023-11-03,2023,Short,Sneaky,5031.0,-180.0,4930.0498046875,False
2023-11-03,2023,Short,BO,5045.0,-180.0,4930.0498046875,False
2023-11-03,2023,Short,OB,5042.25,-205.0,4930.0498046875,False
2023-11-06,2023,Long,BO,5043.0,-105.0,4952.8701171875,False
2023-11-06,2023,Long,Trap,5035.75,-167.5,4952.8701171875,False
2023-11-07,2023,Short,Sneaky,5057.0,-105.0,4982.35009765625,False
2023-11-08,2023,Long,BO,5051.75,-192.5,4993.259765625,False
2023-11-08,2023,Short,BO,5050.0,-80.0,4993.259765625,False
2023-11-08,2023,Long,Sneaky,5058.0,-142.5,4993.259765625,False
2023-11-09,2023,Long,IB,5062.25,-155.0,4994.89990234375,False
2023-11-10,2023,Long,Trap,5036.25,2807.5,5031.56982421875,False
2023-11-10,2023,Long,Trap,5049.25,2157.5,5031.56982421875,False
2023-11-10,2023,Short,Sneaky,5069.25,-167.5,5031.56982421875,False
2023-11-10,2023,Short,OB,5070.5,-67.5,5031.56982421875,False
2023-11-13,2023,Long,OB,5089.75,-280.0,5023.5400390625,False
2023-11-13,2023,Long,BO,5093.75,-130.0,5023.5400390625,False
2023-11-13,2023,Short,OB,5090.5,-105.0,5023.5400390625,False
2023-11-13,2023,Short,Sneaky,5090.25,-155.0,5023.5400390625,False
2023-11-14,2023,Long,BO,5170.25,-230.0,5022.91015625,False
2023-11-14,2023,Short,Trap,5170.5,-105.0,5022.91015625,False
2023-11-14,2023,Short,Sneaky,5172.5,-67.5,5022.91015625,False
2023-11-15,2023,Long,Sneaky,5187.5,-205.0,5026.6298828125,False
2023-11-15,2023,Long,Trap,5192.25,-155.0,5026.6298828125,False
2023-11-15,2023,Long,Sneaky,5185.75,-192.5,5026.6298828125,False
2023-11-15,2023,Short,Sneaky,5184.0,-92.5,5026.6298828125,False
2023-11-15,2023,Short,OB,5184.0,-142.5,5026.6298828125,False
2023-11-16,2023,Short,Sneaky,5176.75,-92.5,5037.4599609375,False
2023-11-16,2023,Long,Trap,5172.0,-67.5,5037.4599609375,False
2023-11-16,2023,Short,OB,5172.5,-130.0,5037.4599609375,False
2023-11-17,2023,Long,Sneaky,5181.75,-92.5,5073.85986328125,False
2023-11-17,2023,Short,OB,5182.25,-142.5,5073.85986328125,False
2023-11-17,2023,Short,Trap,5191.5,-130.0,5073.85986328125,False
2023-11-20,2023,Short,BO,5208.25,-105.0,5086.60986328125,False
2023-11-20,2023,Short,Trap,5217.0,-105.0,5086.60986328125,False
2023-11-21,2023,Long,Trap,5208.0,-67.5,5091.1298828125,False
2023-11-21,2023,Short,Sneaky,5209.25,-117.5,5091.1298828125,False
2023-11-21,2023,Long,Trap,5211.25,-167.5,5091.1298828125,False
2023-11-22,2023,Long,Sneaky,5227.25,-280.0,5141.06982421875,False
2023-11-22,2023,Short,Trap,5232.5,-105.0,5141.06982421875,False
2023-11-22,2023,Long,OB,5227.5,-67.5,5141.06982421875,False
2023-11-22,2023,Short,IB,5230.75,-105.0,5141.06982421875,False
2023-11-24,2023,Long,Trap,5227.75,-117.5,5093.7099609375,False
2023-11-24,2023,Long,OB,5229.25,-5.0,5093.7099609375,False
2023-11-27,2023,Short,IB,5228.75,-67.5,5144.43017578125,False
2023-11-28,2023,Long,Trap,5221.0,-117.5,5135.77978515625,False
2023-11-29,2023,Long,BO,5230.5,-117.5,5158.85009765625,False
2023-11-29,2023,Long,IB,5233.0,-130.0,5158.85009765625,False
2023-11-30,2023,Long,IB,5220.75,-155.0,5161.5,False
2023-11-30,2023,Long,Trap,5213.25,1070.0,5161.5,False
2023-12-01,2023,Short,IB,5234.75,-105.0,5163.580078125,False
2023-12-01,2023,Short,Trap,5263.25,-55.0,5163.580078125,False
2023-12-04,2023,Long,Trap,5230.75,-92.5,5157.6201171875,False
2023-12-05,2023,Short,IB,5233.75,-92.5,5212.740234375,False
2023-12-05,2023,Short,OB,5228.75,-555.0,5212.740234375,False
2023-12-05,2023,Long,IB,5234.0,-155.0,5212.740234375,False
2023-12-05,2023,Long,Trap,5237.25,-192.5,5212.740234375,False
2023-12-06,2023,Long,Trap,5244.5,-192.5,5217.2900390625,False
2023-12-06,2023,Short,IB,5238.5,1057.5,5217.2900390625,False
2023-12-06,2023,Long,BO,5235.5,-105.0,5217.2900390625,False
2023-12-06,2023,Short,IB,5232.75,-180.0,5217.2900390625,False
2023-12-06,2023,Long,Trap,5231.5,-192.5,5217.2900390625,False
2023-12-06,2023,Short,Trap,5230.75,670.0,5217.2900390625,False
2023-12-07,2023,Short,Sneaky,5246.0,-117.5,5210.1298828125,False
2023-12-07,2023,Long,Trap,5247.0,-92.5,5210.1298828125,False
2023-12-07,2023,Long,IB,5242.75,270.0,5210.1298828125,False
2023-12-08,2023,Short,BO,5254.25,-380.0,5150.0,False
2023-12-08,2023,Long,OB,5255.25,595.0,5150.0,False
2023-12-08,2023,Short,IB,5261.75,-92.5,5150.0,False
2023-12-11,2023,Short,Trap,5272.0,-80.0,5145.5400390625,False
2023-12-11,2023,Short,Sneaky,5268.25,-292.5,5145.5400390625,False
2023-12-11,2023,Short,BO,5270.0,-92.5,5145.5400390625,False
2023-12-11,2023,Short,Trap,5282.0,-117.5,5145.5400390625,False
2023-12-12,2023,Long,OB,5292.5,-155.0,5211.7099609375,False
2023-12-12,2023,Short,Sneaky,5289.5,-155.0,5211.7099609375,False
2023-12-13,2023,Short,Sneaky,5313.75,-92.5,5232.8798828125,False
2023-12-13,2023,Long,IB,5309.25,-80.0,5232.8798828125,False
2023-12-14,2023,Long,Trap,5388.25,-267.5,5240.7900390625,False
2023-12-14,2023,Short,IB,5378.25,-580.0,5240.7900390625,False
2023-12-14,2023,Short,IB,5382.0,182.5,5240.7900390625,False
2023-12-14,2023,Long,IB,5365.75,-80.0,5240.7900390625,False
2023-12-15,2023,Short,Sneaky,5382.5,-105.0,5238.52001953125,False
2023-12-15,2023,Short,BO,5379.75,-117.5,5238.52001953125,False
2023-12-15,2023,Long,Sneaky,5379.25,-217.5,5238.52001953125,False
2023-12-15,2023,Long,BO,5369.0,-80.0,5238.52001953125,False
2023-12-18,2023,Long,Sneaky,5396.75,7.5,5263.14013671875,False
2023-12-18,2023,Long,OB,5401.0,-205.0,5263.14013671875,False
2023-12-18,2023,Short,Trap,5404.0,-92.5,5263.14013671875,False
2023-12-18,2023,Long,Sneaky,5405.5,-80.0,5263.14013671875,False
2023-12-18,2023,Short,Trap,5404.25,-92.5,5263.14013671875,False
2023-12-18,2023,Short,BO,5404.25,-92.5,5263.14013671875,False
2023-12-19,2023,Short,IB,5422.5,-142.5,5273.56005859375,False
2023-12-19,2023,Short,Sneaky,5418.75,-92.5,5273.56005859375,False
2023-12-19,2023,Short,IB,5420.75,-117.5,5273.56005859375,False
2023-12-20,2023,Short,Trap,5433.0,-92.5,5283.0400390625,False
2023-12-20,2023,Short,Trap,5430.75,-167.5,5283.0400390625,False
2023-12-20,2023,Short,IB,5432.75,-80.0,5283.0400390625,False
2023-12-20,2023,Short,IB,5436.0,4057.5,5283.0400390625,False
2023-12-20,2023,Long,IB,5428.0,-67.5,5283.0400390625,False
2023-12-21,2023,Long,BO,5388.0,-117.5,5332.89990234375,False
2023-12-21,2023,Long,Trap,5373.25,-167.5,5332.89990234375,False
2023-12-21,2023,Short,Trap,5374.5,-180.0,5332.89990234375,False
2023-12-21,2023,Short,Sneaky,5383.0,-142.5,5332.89990234375,False
2023-12-22,2023,Long,Sneaky,5416.25,-130.0,5352.66015625,False
2023-12-22,2023,Long,Trap,5408.75,-42.5,5352.66015625,False
2023-12-26,2023,Short,OB,5423.5,-155.0,5344.509765625,False
2023-12-26,2023,Short,Sneaky,5425.25,-142.5,5344.509765625,False
2023-12-26,2023,Short,Trap,5428.5,-105.0,5344.509765625,False
2023-12-27,2023,Long,OB,5430.75,-67.5,5325.2900390625,False
2023-12-27,2023,Long,Trap,5428.0,-105.0,5325.2900390625,False
2023-12-27,2023,Long,BO,5438.25,-92.5,5325.2900390625,False
2023-12-27,2023,Long,BO,5433.75,-242.5,5325.2900390625,False
2023-12-28,2023,Short,IB,5442.0,-142.5,5365.14013671875,False
2023-12-28,2023,Long,Trap,5442.0,-117.5,5365.14013671875,False
2023-12-28,2023,Short,Trap,5443.25,-80.0,5365.14013671875,False
2023-12-28,2023,Short,Trap,5442.5,-105.0,5365.14013671875,False
2023-12-28,2023,Short,Trap,5442.25,-92.5,5365.14013671875,False
2023-12-28,2023,Short,Trap,5442.25,-130.0,5365.14013671875,False
2023-12-29,2023,Long,Sneaky,5415.5,-255.0,5371.419921875,False
