Date,time,rev,side,entry,stop,bar
2023-10-12,2023-10-12 13:00:00,BO,-1,5011.75,5019.25,53
2023-10-13,2023-10-13 09:55:00,BO,-1,5016.75,5031.0,16
2023-10-13,2023-10-13 14:55:00,BO,1,5002.75,4989.75,76
2023-10-16,2023-10-16 14:30:00,BO,1,5055.5,5050.25,71
2023-10-17,2023-10-17 09:15:00,BO,1,5030.75,5011.0,8
2023-10-18,2023-10-18 12:10:00,OB,1,5014.5,4995.0,43
2023-10-20,2023-10-20 13:20:00,BO,-1,4908.0,4921.75,57
2023-10-23,2023-10-23 08:55:00,BO,1,4880.5,4857.25,4
2023-10-23,2023-10-23 09:35:00,OB,-1,4882.5,4896.5,12
2023-10-23,2023-10-23 13:20:00,BO,-1,4903.0,4913.0,57
2023-10-24,2023-10-24 08:50:00,BO,-1,4906.5,4918.5,3
2023-10-24,2023-10-24 14:20:00,BO,1,4918.25,4911.25,69
2023-10-25,2023-10-25 14:25:00,BO,1,4857.75,4850.25,70
2023-10-26,2023-10-26 14:15:00,BO,-1,4822.0,4835.25,68
2023-10-27,2023-10-27 13:40:00,OB,1,4783.5,4770.25,61
2023-10-27,2023-10-27 14:55:00,BO,1,4776.75,4766.25,76
2023-10-30,2023-10-30 08:40:00,BO,1,4821.75,4780.75,1
2023-10-30,2023-10-30 09:05:00,OB,-1,4816.75,4828.0,6
2023-10-30,2023-10-30 09:20:00,BO,-1,4807.5,4821.75,9
2023-10-30,2023-10-30 09:55:00,OB,1,4807.0,4796.0,16
2023-10-30,2023-10-30 13:15:00,BO,-1,4826.5,4831.75,56
2023-10-30,2023-10-30 13:40:00,BO,1,4833.25,4825.5,61
2023-10-31,2023-10-31 09:15:00,BO,1,4831.5,4815.75,8
2023-10-31,2023-10-31 14:05:00,BO,1,4858.75,4851.75,66
2023-10-31,2023-10-31 14:40:00,BO,-1,4851.0,4857.0,73
2023-11-01,2023-11-01 13:45:00,OB,-1,4871.0,4891.5,62
2023-11-02,2023-11-02 13:45:00,BO,1,4976.5,4972.25,62
2023-11-03,2023-11-03 08:50:00,BO,1,5017.0,5004.5,3
2023-11-03,2023-11-03 12:05:00,BO,1,5031.25,5026.75,42
2023-11-03,2023-11-03 12:15:00,OB,-1,5025.0,5031.75,44
2023-11-06,2023-11-06 11:00:00,BO,1,5027.25,5022.25,29
2023-11-06,2023-11-06 13:35:00,BO,1,5017.0,5011.25,60
2023-11-07,2023-11-07 13:45:00,BO,-1,5041.0,5046.0,62
2023-11-07,2023-11-07 14:55:00,OB,-1,5037.25,5047.25,76
2023-11-08,2023-11-08 09:05:00,BO,-1,5040.5,5051.75,6
2023-11-08,2023-11-08 10:20:00,BO,1,5040.5,5035.0,21
2023-11-08,2023-11-08 11:05:00,BO,-1,5027.5,5036.5,30
2023-11-08,2023-11-08 14:45:00,BO,1,5046.75,5037.5,74
2023-11-09,2023-11-09 09:00:00,BO,1,5047.5,5038.25,5
2023-11-09,2023-11-09 11:50:00,IB,1,5043.75,5039.5,39
2023-11-09,2023-11-09 12:10:00,BO,-1,5023.5,5046.25,43
2023-11-10,2023-11-10 09:05:00,BO,-1,5019.75,5028.5,6
2023-11-10,2023-11-10 10:05:00,BO,1,5028.75,5017.5,18
2023-11-10,2023-11-10 11:40:00,BO,1,5054.0,5041.0,37
2023-11-13,2023-11-13 10:50:00,BO,1,5077.75,5070.5,27
2023-11-13,2023-11-13 11:15:00,BO,-1,5073.25,5078.75,32
2023-11-13,2023-11-13 12:45:00,BO,1,5075.0,5066.25,50
2023-11-14,2023-11-14 11:35:00,BO,1,5150.75,5146.0,36
2023-11-14,2023-11-14 14:15:00,BO,1,5167.0,5160.75,68
2023-11-15,2023-11-15 10:45:00,BO,-1,5164.5,5175.0,26
2023-11-15,2023-11-15 13:50:00,OB,-1,5167.25,5173.5,63
2023-11-15,2023-11-15 14:50:00,BO,-1,5161.25,5170.5,75
2023-11-16,2023-11-16 13:30:00,OB,-1,5153.75,5157.25,59
2023-11-17,2023-11-17 08:40:00,OB,-1,5161.75,5170.0,1
2023-11-20,2023-11-20 09:00:00,BO,1,5185.0,5177.25,5
2023-11-20,2023-11-20 11:35:00,BO,-1,5190.75,5193.75,36
2023-11-20,2023-11-20 14:10:00,BO,1,5212.5,5208.25,67
2023-11-22,2023-11-22 08:40:00,BO,1,5221.75,5189.5,1
2023-11-22,2023-11-22 09:55:00,BO,-1,5205.25,5215.5,16
2023-11-22,2023-11-22 12:00:00,OB,1,5211.25,5206.25,41
2023-11-22,2023-11-22 12:15:00,BO,1,5214.75,5210.25,44
2023-11-23,2023-11-23 10:00:00,BO,1,5216.75,5215.25,17
2023-11-28,2023-11-28 13:55:00,BO,1,5207.25,5202.75,64
2023-11-28,2023-11-28 14:15:00,BO,-1,5203.25,5206.25,68
2023-11-29,2023-11-29 08:55:00,BO,1,5239.25,5233.0,4
2023-11-29,2023-11-29 14:20:00,BO,-1,5206.0,5212.5,69
2023-11-30,2023-11-30 08:40:00,OB,-1,5201.75,5212.5,1
2023-11-30,2023-11-30 11:20:00,BO,-1,5193.0,5199.5,33
2023-11-30,2023-11-30 14:10:00,BO,-1,5199.75,5207.25,67
2023-12-01,2023-12-01 12:25:00,IB,1,5245.25,5241.25,46
2023-12-04,2023-12-04 11:35:00,BO,1,5219.5,5213.75,36
2023-12-05,2023-12-05 08:40:00,BO,-1,5203.75,5217.5,1
2023-12-05,2023-12-05 10:15:00,OB,-1,5221.0,5229.5,20
2023-12-06,2023-12-06 09:25:00,OB,-1,5222.5,5237.0,10
2023-12-08,2023-12-08 09:35:00,BO,-1,5242.75,5252.75,12
2023-12-08,2023-12-08 13:20:00,BO,1,5248.5,5246.0,57
2023-12-11,2023-12-11 10:15:00,BO,-1,5250.5,5259.75,20
2023-12-12,2023-12-12 08:40:00,BO,-1,5254.0,5268.75,1
2023-12-12,2023-12-12 09:05:00,BO,1,5265.0,5259.5,6
2023-12-12,2023-12-12 15:05:00,BO,1,5291.25,5284.25,78
2023-12-13,2023-12-13 12:05:00,BO,-1,5289.75,5293.0,42
2023-12-13,2023-12-13 12:55:00,BO,1,5292.0,5288.75,52
2023-12-14,2023-12-14 11:55:00,IB,-1,5372.75,5379.25,40
2023-12-15,2023-12-15 11:40:00,BO,-1,5363.75,5368.5,37
2023-12-15,2023-12-15 13:30:00,BO,-1,5349.25,5356.25,59
2023-12-15,2023-12-15 14:55:00,BO,1,5369.5,5355.0,76
2023-12-18,2023-12-18 13:35:00,BO,-1,5386.0,5393.5,60
2023-12-18,2023-12-18 15:05:00,BO,-1,5380.75,5389.0,78
2023-12-19,2023-12-19 10:25:00,IB,-1,5406.0,5407.75,22
2023-12-19,2023-12-19 13:35:00,BO,1,5407.25,5404.25,60
2023-12-19,2023-12-19 13:45:00,IB,-1,5404.75,5407.5,62
2023-12-19,2023-12-19 15:00:00,BO,1,5411.5,5403.5,77
2023-12-20,2023-12-20 11:35:00,IB,-1,5415.25,5418.25,36
2023-12-20,2023-12-20 12:00:00,BO,1,5420.75,5417.75,41
2023-12-20,2023-12-20 12:45:00,BO,-1,5416.25,5420.5,50
2023-12-21,2023-12-21 09:20:00,BO,1,5375.25,5364.25,9
2023-12-21,2023-12-21 11:00:00,BO,-1,5364.5,5373.5,29
2023-12-22,2023-12-22 13:25:00,BO,-1,5383.0,5395.0,58
2023-12-26,2023-12-26 11:50:00,BO,1,5413.0,5408.0,39
2023-12-27,2023-12-27 11:45:00,BO,-1,5412.75,5418.75,38
2023-12-27,2023-12-27 12:10:00,BO,1,5423.5,5413.5,43
2023-12-27,2023-12-27 14:05:00,OB,1,5415.25,5410.75,66
2023-12-28,2023-12-28 09:30:00,BO,1,5428.0,5424.0,11
2023-12-28,2023-12-28 10:00:00,IB,-1,5426.0,5430.5,17
2023-12-28,2023-12-28 14:55:00,BO,-1,5420.5,5429.5,76
2023-12-29,2023-12-29 09:15:00,OB,-1,5422.0,5426.25,8
2023-12-29,2023-12-29 10:15:00,BO,-1,5402.75,5412.5,20
2023-12-29,2023-12-29 12:00:00,BO,1,5399.75,5394.0,41
2023-12-29,2023-12-29 13:25:00,BO,1,5409.0,5404.0,58
2024-01-02,2024-01-02 10:35:00,BO,1,5377.75,5371.5,24
2024-01-02,2024-01-02 11:40:00,BO,1,5387.25,5381.0,37
2024-01-02,2024-01-02 14:50:00,BO,1,5364.75,5359.0,75
2024-01-03,2024-01-03 10:05:00,BO,1,5347.0,5338.25,18
2024-01-03,2024-01-03 11:30:00,IB,1,5346.5,5340.25,35
2024-01-04,2024-01-04 10:35:00,OB,-1,5352.75,5357.75,24
2024-01-04,2024-01-04 13:00:00,OB,-1,5338.5,5342.25,53
2024-01-04,2024-01-04 13:55:00,OB,1,5336.0,5329.25,64
2024-01-04,2024-01-04 14:05:00,BO,-1,5332.25,5337.75,66
2024-01-05,2024-01-05 12:30:00,BO,1,5325.25,5313.0,47
2024-01-05,2024-01-05 13:20:00,OB,-1,5329.0,5336.75,57
2024-01-09,2024-01-09 10:00:00,BO,-1,5367.75,5373.25,17
2024-01-09,2024-01-09 12:55:00,BO,1,5391.0,5379.75,52
2024-01-10,2024-01-10 15:00:00,OB,1,5410.5,5397.0,77
2024-01-11,2024-01-11 14:10:00,BO,-1,5402.75,5412.0,67
2024-01-12,2024-01-12 08:40:00,BO,1,5425.5,5405.0,1
2024-01-12,2024-01-12 09:20:00,BO,-1,5401.25,5416.5,9
2024-01-12,2024-01-12 14:35:00,BO,1,5406.0,5399.0,72
2024-01-16,2024-01-16 08:40:00,BO,-1,5386.75,5404.75,43
2024-01-16,2024-01-16 10:05:00,IB,-1,5392.5,5406.25,60
2024-01-17,2024-01-17 10:55:00,OB,-1,5361.25,5367.0,28
2024-01-17,2024-01-17 12:15:00,OB,-1,5351.25,5359.75,44
2024-01-17,2024-01-17 13:25:00,BO,1,5351.5,5344.25,58
2024-01-18,2024-01-18 12:40:00,BO,1,5373.0,5362.25,49
2024-01-19,2024-01-19 08:55:00,BO,1,5413.75,5406.25,4
2024-01-19,2024-01-19 11:00:00,BO,1,5426.25,5419.25,29
2024-01-19,2024-01-19 12:15:00,BO,1,5442.25,5434.75,44
2024-01-22,2024-01-22 12:55:00,BO,1,5476.25,5469.25,52
2024-01-22,2024-01-22 14:40:00,IB,-1,5476.25,5479.25,73
2024-01-23,2024-01-23 10:45:00,OB,1,5469.0,5465.5,26
2024-01-23,2024-01-23 12:00:00,BO,1,5475.5,5469.25,41
2024-01-23,2024-01-23 12:50:00,BO,1,5475.75,5472.25,51
2024-01-24,2024-01-24 12:40:00,BO,-1,5507.75,5518.5,49
2024-01-24,2024-01-24 14:55:00,BO,-1,5488.75,5500.25,76
2024-01-25,2024-01-25 10:15:00,BO,1,5509.5,5502.5,20
2024-01-25,2024-01-25 12:45:00,OB,1,5500.0,5494.75,50
2024-01-25,2024-01-25 13:00:00,BO,-1,5494.0,5502.5,53
2024-01-26,2024-01-26 08:55:00,BO,-1,5507.75,5514.25,4
2024-01-26,2024-01-26 12:45:00,IB,-1,5501.75,5508.75,50
2024-01-26,2024-01-26 13:45:00,BO,1,5511.0,5502.75,62
2024-01-29,2024-01-29 11:50:00,OB,-1,5512.5,5518.75,39
2024-01-29,2024-01-29 13:10:00,OB,1,5517.75,5513.5,55
2024-01-30,2024-01-30 11:20:00,BO,-1,5542.5,5547.0,33
2024-01-31,2024-01-31 10:05:00,OB,1,5501.75,5494.5,18
2024-01-31,2024-01-31 12:50:00,BO,1,5507.0,5500.75,51
2024-01-31,2024-01-31 13:55:00,OB,-1,5502.25,5521.0,64
2024-02-01,2024-02-01 12:05:00,OB,-1,5493.75,5510.75,42
2024-02-01,2024-02-01 14:05:00,BO,1,5517.25,5509.75,66
2024-02-05,2024-02-05 12:25:00,BO,-1,5557.0,5562.5,46
2024-02-05,2024-02-05 14:10:00,BO,-1,5559.25,5567.5,67
2024-02-06,2024-02-06 09:05:00,BO,-1,5553.25,5566.75,6
2024-02-06,2024-02-06 10:50:00,BO,-1,5550.75,5559.0,27
2024-02-06,2024-02-06 13:10:00,OB,-1,5550.5,5562.0,55
2024-02-06,2024-02-06 14:50:00,BO,1,5557.5,5552.75,75
2024-02-08,2024-02-08 14:00:00,BO,1,5606.0,5602.75,65
2024-02-09,2024-02-09 12:45:00,BO,-1,5628.75,5632.5,50
2024-02-09,2024-02-09 14:05:00,BO,-1,5632.5,5638.0,66
2024-02-09,2024-02-09 15:00:00,OB,1,5635.25,5630.25,77
2024-02-12,2024-02-12 10:25:00,BO,1,5649.75,5643.0,22
2024-02-12,2024-02-12 11:25:00,BO,-1,5651.5,5657.25,34
2024-02-12,2024-02-12 12:30:00,OB,-1,5648.0,5657.0,47
2024-02-13,2024-02-13 11:55:00,BO,-1,5564.5,5574.25,40
2024-02-13,2024-02-13 12:50:00,BO,-1,5557.0,5562.25,51
2024-02-13,2024-02-13 14:35:00,OB,1,5539.0,5527.75,72
2024-02-14,2024-02-14 11:05:00,BO,-1,5568.0,5581.0,30
2024-02-14,2024-02-14 13:10:00,BO,-1,5574.5,5588.5,55
2024-02-14,2024-02-14 13:30:00,BO,1,5587.0,5577.75,59
2024-02-15,2024-02-15 09:35:00,OB,-1,5613.0,5623.25,12
2024-02-15,2024-02-15 10:10:00,BO,-1,5606.75,5617.25,19
2024-02-15,2024-02-15 15:00:00,BO,1,5638.0,5629.25,77
2024-02-16,2024-02-16 08:35:00,OB,-1,5627.5,5641.75,0
2024-02-16,2024-02-16 12:05:00,BO,-1,5628.25,5638.0,42
2024-02-16,2024-02-16 14:45:00,BO,-1,5613.0,5623.5,74
2024-02-19,2024-02-19 09:20:00,BO,-1,5616.75,5619.25,9
2024-02-20,2024-02-20 08:45:00,BO,-1,5582.75,5600.5,44
2024-02-21,2024-02-21 09:05:00,BO,1,5575.25,5565.5,6
2024-02-21,2024-02-21 13:20:00,BO,-1,5567.0,5574.0,57
2024-02-22,2024-02-22 10:20:00,BO,1,5669.25,5659.75,21
2024-02-26,2024-02-26 12:35:00,BO,-1,5674.75,5683.75,48
2024-02-27,2024-02-27 13:20:00,BO,1,5675.0,5668.5,57
2024-02-28,2024-02-28 11:35:00,BO,-1,5667.5,5673.25,36
2024-02-28,2024-02-28 12:20:00,BO,1,5671.5,5665.25,45
2024-02-29,2024-02-29 09:15:00,BO,-1,5677.75,5695.75,8
2024-02-29,2024-02-29 11:30:00,OB,-1,5673.75,5679.5,35
2024-03-01,2024-03-01 12:20:00,IB,-1,5725.75,5728.75,45
2024-03-01,2024-03-01 14:10:00,BO,-1,5733.75,5739.5,67
2024-03-04,2024-03-04 09:55:00,OB,-1,5732.0,5735.5,16
2024-03-05,2024-03-05 09:15:00,BO,-1,5696.0,5712.75,8
2024-03-05,2024-03-05 12:35:00,BO,1,5684.25,5679.0,48
2024-03-05,2024-03-05 12:45:00,BO,-1,5675.0,5686.5,50
2024-03-06,2024-03-06 11:55:00,BO,-1,5716.75,5722.75,40
2024-03-07,2024-03-07 11:00:00,BO,1,5749.25,5742.75,29
2024-03-08,2024-03-08 09:40:00,BO,-1,5775.25,5783.25,13
2024-03-08,2024-03-08 10:25:00,BO,-1,5754.5,5765.0,22
2024-03-08,2024-03-08 13:25:00,BO,1,5736.0,5725.0,58
2024-03-08,2024-03-08 14:15:00,BO,-1,5731.75,5746.0,68
2024-03-11,2024-03-11 10:15:00,OB,-1,5698.25,5707.75,20
2024-03-11,2024-03-11 14:55:00,OB,-1,5706.5,5715.75,76
2024-03-12,2024-03-12 09:50:00,BO,1,5760.75,5753.5,15
2024-03-12,2024-03-12 10:05:00,BO,-1,5754.75,5764.75,18
2024-03-12,2024-03-12 12:20:00,BO,1,5749.5,5735.5,45
2024-03-12,2024-03-12 13:45:00,OB,-1,5756.25,5768.0,62
2024-03-13,2024-03-13 09:55:00,OB,-1,5760.25,5767.0,16
2024-03-14,2024-03-14 11:10:00,OB,-1,5736.75,5748.75,31
2024-03-14,2024-03-14 11:25:00,IB,1,5745.0,5735.25,34
2024-03-14,2024-03-14 12:20:00,BO,-1,5728.0,5737.5,45
2024-03-15,2024-03-15 13:45:00,BO,1,5715.75,5706.25,62
2024-03-18,2024-03-18 12:40:00,OB,-1,5746.5,5754.5,49
2024-03-19,2024-03-19 10:35:00,BO,1,5742.0,5733.25,24
2024-03-20,2024-03-20 12:10:00,BO,-1,5766.5,5771.25,43
2024-03-20,2024-03-20 15:00:00,OB,1,5814.75,5801.25,77
2024-03-21,2024-03-21 10:05:00,BO,-1,5842.25,5848.0,18
2024-03-21,2024-03-21 13:40:00,BO,-1,5831.5,5839.5,61
2024-03-25,2024-03-25 14:10:00,BO,-1,5811.0,5814.75,67
2024-03-26,2024-03-26 13:45:00,OB,-1,5812.25,5816.0,62
2024-03-27,2024-03-27 14:30:00,BO,1,5813.25,5802.75,71
2024-03-27,2024-03-27 15:00:00,BO,1,5837.25,5824.0,77
2024-03-28,2024-03-28 11:10:00,BO,-1,5838.75,5842.0,31
2024-03-28,2024-03-28 14:40:00,OB,-1,5841.5,5848.0,73
2024-04-01,2024-04-01 10:40:00,BO,-1,5816.5,5820.75,25
2024-04-01,2024-04-01 12:25:00,BO,-1,5810.5,5817.75,46
2024-04-01,2024-04-01 13:25:00,BO,1,5819.75,5814.25,58
2024-04-02,2024-04-02 10:15:00,BO,1,5774.25,5766.0,20
2024-04-02,2024-04-02 12:15:00,BO,-1,5774.5,5779.5,44
2024-04-03,2024-04-03 13:20:00,IB,-1,5802.25,5806.0,57
2024-04-04,2024-04-04 12:05:00,OB,-1,5829.0,5833.0,42
2024-04-05,2024-04-05 12:00:00,BO,1,5798.5,5788.5,41
2024-04-05,2024-04-05 12:45:00,BO,-1,5783.75,5790.75,50
2024-04-05,2024-04-05 13:30:00,OB,-1,5772.75,5788.0,59
2024-04-05,2024-04-05 13:50:00,BO,-1,5770.25,5782.25,63
2024-04-08,2024-04-08 14:35:00,BO,1,5790.25,5782.5,72
2024-04-08,2024-04-08 14:45:00,BO,-1,5780.0,5791.25,74
2024-04-09,2024-04-09 08:50:00,BO,-1,5784.5,5799.25,3
2024-04-10,2024-04-10 10:30:00,BO,1,5736.25,5726.0,23
2024-04-10,2024-04-10 12:10:00,OB,-1,5712.5,5736.0,43
2024-04-10,2024-04-10 12:20:00,IB,1,5726.75,5712.0,45
2024-04-10,2024-04-10 14:15:00,OB,1,5731.75,5715.25,68
2024-04-11,2024-04-11 08:45:00,BO,-1,5732.0,5747.5,2
2024-04-11,2024-04-11 13:50:00,OB,-1,5779.25,5784.5,63
2024-04-11,2024-04-11 14:55:00,OB,-1,5775.5,5783.0,76
2024-04-12,2024-04-12 09:10:00,BO,-1,5726.75,5741.25,7
2024-04-12,2024-04-12 13:40:00,BO,-1,5684.75,5694.0,61
2024-04-15,2024-04-15 12:20:00,BO,-1,5672.25,5691.75,45
2024-04-16,2024-04-16 11:05:00,OB,-1,5622.25,5638.25,30
2024-04-17,2024-04-17 12:10:00,BO,1,5591.75,5579.25,43
2024-04-18,2024-04-18 12:20:00,BO,-1,5576.75,5588.75,45
2024-04-18,2024-04-18 13:20:00,OB,1,5578.5,5566.25,57
2024-04-19,2024-04-19 12:30:00,IB,-1,5545.0,5557.0,47
2024-04-19,2024-04-19 13:05:00,OB,-1,5542.75,5564.5,54
2024-04-22,2024-04-22 12:55:00,BO,1,5597.5,5579.75,52
2024-04-22,2024-04-22 13:45:00,OB,-1,5591.0,5603.75,62
2024-04-22,2024-04-22 14:25:00,BO,-1,5583.75,5591.75,70
2024-04-22,2024-04-22 14:50:00,OB,1,5581.0,5570.75,75
2024-04-23,2024-04-23 09:35:00,BO,1,5629.0,5612.75,12
2024-04-23,2024-04-23 13:55:00,BO,-1,5632.5,5639.75,64
2024-04-24,2024-04-24 10:35:00,OB,1,5628.25,5618.25,24
2024-04-24,2024-04-24 13:35:00,BO,-1,5625.5,5633.0,60
2024-04-24,2024-04-24 14:15:00,OB,1,5630.0,5620.0,68
2024-04-25,2024-04-25 11:00:00,BO,1,5577.0,5566.25,29
2024-04-25,2024-04-25 11:25:00,BO,1,5586.75,5573.5,34
2024-04-25,2024-04-25 13:30:00,BO,-1,5594.5,5612.25,59
2024-04-25,2024-04-25 15:00:00,BO,1,5609.75,5601.5,77
2024-04-29,2024-04-29 08:45:00,IB,-1,5666.5,5681.25,2
2024-04-29,2024-04-29 15:00:00,BO,1,5674.25,5660.75,77
2024-04-30,2024-04-30 10:10:00,BO,-1,5645.75,5660.0,19
2024-04-30,2024-04-30 13:50:00,BO,-1,5621.25,5629.75,63
2024-04-30,2024-04-30 15:00:00,BO,-1,5592.0,5623.75,77
2024-05-01,2024-05-01 10:55:00,BO,-1,5575.5,5585.0,28
2024-05-02,2024-05-02 09:45:00,BO,-1,5578.75,5593.75,14
2024-05-02,2024-05-02 11:15:00,BO,-1,5587.5,5597.0,32
2024-05-02,2024-05-02 13:05:00,BO,1,5610.0,5604.25,54
2024-05-03,2024-05-03 10:35:00,BO,1,5671.5,5659.5,24
2024-05-07,2024-05-07 09:55:00,BO,1,5747.75,5740.5,16
2024-05-07,2024-05-07 13:45:00,IB,1,5738.25,5732.5,62
2024-05-07,2024-05-07 14:55:00,BO,1,5744.5,5737.5,76
2024-05-08,2024-05-08 09:15:00,BO,-1,5728.5,5733.75,8
2024-05-08,2024-05-08 09:25:00,BO,1,5734.5,5727.25,10
2024-05-08,2024-05-08 14:00:00,BO,-1,5737.0,5740.25,65
2024-05-08,2024-05-08 15:00:00,OB,-1,5738.75,5744.0,77
2024-05-09,2024-05-09 09:40:00,BO,1,5754.0,5744.25,13
2024-05-09,2024-05-09 11:00:00,BO,-1,5749.5,5754.25,29
2024-05-14,2024-05-14 09:40:00,BO,-1,5773.5,5787.0,13
2024-05-14,2024-05-14 12:45:00,BO,1,5777.25,5772.25,50
2024-05-15,2024-05-15 10:15:00,BO,1,5842.0,5833.75,20
2024-05-15,2024-05-15 11:55:00,BO,1,5847.25,5843.0,40
2024-05-16,2024-05-16 13:10:00,BO,-1,5856.25,5861.75,55
2024-05-17,2024-05-17 10:05:00,BO,-1,5844.75,5852.0,18
2024-05-17,2024-05-17 13:55:00,BO,1,5845.5,5838.5,64
2024-05-17,2024-05-17 15:00:00,OB,1,5854.75,5847.5,77
2024-05-20,2024-05-20 09:50:00,BO,1,5874.0,5870.0,15
2024-05-20,2024-05-20 10:45:00,BO,-1,5870.25,5875.25,26
2024-05-20,2024-05-20 12:25:00,OB,-1,5867.75,5872.5,46
2024-05-21,2024-05-21 10:35:00,BO,-1,5861.5,5866.25,24
2024-05-21,2024-05-21 13:45:00,BO,-1,5861.25,5865.75,62
2024-05-21,2024-05-21 15:00:00,BO,1,5873.0,5867.5,77
2024-05-22,2024-05-22 10:25:00,BO,-1,5868.5,5871.5,22
2024-05-23,2024-05-23 08:55:00,BO,-1,5851.75,5873.0,4
2024-05-23,2024-05-23 10:10:00,OB,1,5859.75,5843.75,19
2024-05-23,2024-05-23 11:15:00,BO,-1,5860.25,5868.5,32
2024-05-23,2024-05-23 12:40:00,BO,-1,5834.0,5849.75,49
2024-05-24,2024-05-24 09:45:00,BO,-1,5832.75,5840.0,14
2024-05-24,2024-05-24 14:50:00,BO,-1,5842.0,5849.0,75
2024-05-28,2024-05-28 08:50:00,BO,-1,5848.5,5857.75,45
2024-05-28,2024-05-28 12:50:00,BO,-1,5844.25,5851.75,93
2024-05-29,2024-05-29 12:30:00,BO,1,5821.75,5815.75,47
2024-05-30,2024-05-30 10:35:00,BO,1,5794.75,5787.25,24
2024-05-31,2024-05-31 08:55:00,BO,-1,5780.25,5797.25,4
2024-05-31,2024-05-31 13:35:00,BO,-1,5756.25,5761.75,60
2024-05-31,2024-05-31 13:45:00,BO,1,5766.25,5755.0,62
2024-06-03,2024-06-03 14:55:00,BO,1,5814.25,5805.75,76
2024-06-04,2024-06-04 14:00:00,BO,-1,5831.25,5839.25,65
2024-06-05,2024-06-05 14:30:00,OB,-1,5883.75,5888.75,71
2024-06-05,2024-06-05 14:50:00,BO,-1,5881.75,5888.25,75
2024-06-06,2024-06-06 08:55:00,OB,-1,5894.5,5900.25,4
2024-06-06,2024-06-06 12:50:00,BO,-1,5886.5,5890.5,51
2024-06-06,2024-06-06 13:55:00,BO,1,5890.75,5882.5,64
2024-06-07,2024-06-07 10:00:00,BO,-1,5896.75,5907.75,17
2024-06-07,2024-06-07 14:15:00,BO,-1,5886.75,5897.75,68
2024-06-10,2024-06-10 12:50:00,BO,1,5897.5,5884.5,51
2024-06-10,2024-06-10 15:00:00,OB,1,5899.75,5889.25,77
2024-06-11,2024-06-11 13:20:00,BO,1,5898.0,5890.75,57
2024-06-11,2024-06-11 15:00:00,OB,1,5911.0,5897.5,77
2024-06-12,2024-06-12 08:45:00,BO,1,5967.5,5953.0,2
2024-06-12,2024-06-12 09:45:00,BO,-1,5972.0,5980.5,14
2024-06-12,2024-06-12 14:30:00,OB,-1,5950.25,5981.5,71
2024-06-13,2024-06-13 11:00:00,BO,-1,5951.5,5956.0,29
2024-06-13,2024-06-13 12:30:00,BO,1,5957.0,5952.25,47
2024-06-13,2024-06-13 13:05:00,OB,-1,5953.0,5959.25,54
2024-06-13,2024-06-13 14:00:00,BO,1,5964.5,5960.5,65
2024-06-14,2024-06-14 09:10:00,BO,-1,5940.75,5952.75,7
2024-06-14,2024-06-14 13:25:00,OB,1,5957.5,5948.75,58
2024-06-17,2024-06-17 09:30:00,BO,-1,5959.5,5965.5,11
2024-06-18,2024-06-18 11:20:00,BO,-1,6013.75,6019.5,33
2024-06-18,2024-06-18 12:00:00,BO,1,6017.0,6012.25,41
2024-06-18,2024-06-18 14:00:00,BO,1,6018.75,6015.25,65
2024-06-18,2024-06-18 14:50:00,OB,-1,6016.25,6021.0,75
2024-06-20,2024-06-20 09:00:00,BO,-1,6033.5,6039.25,47
2024-06-20,2024-06-20 09:15:00,BO,-1,6024.5,6036.0,50
2024-06-20,2024-06-20 11:25:00,BO,-1,6010.5,6023.5,76
2024-06-20,2024-06-20 12:10:00,BO,-1,5995.5,6010.0,85
2024-06-20,2024-06-20 14:25:00,BO,-1,5996.75,6006.25,112
2024-06-20,2024-06-20 14:35:00,BO,1,6011.5,5994.0,114
2024-06-21,2024-06-21 12:55:00,BO,1,5996.25,5988.75,52
2024-06-21,2024-06-21 13:40:00,BO,-1,5994.0,5999.0,61
2024-06-24,2024-06-24 09:50:00,BO,-1,6000.0,6015.0,15
2024-06-24,2024-06-24 12:00:00,BO,-1,6002.25,6010.0,41
2024-06-26,2024-06-26 14:25:00,BO,1,5994.0,5990.0,70
2024-06-27,2024-06-27 08:40:00,BO,1,6014.5,5996.0,1
2024-06-27,2024-06-27 13:05:00,BO,-1,5998.75,6008.5,54
2024-06-28,2024-06-28 10:10:00,BO,-1,6018.5,6035.0,19
2024-07-01,2024-07-01 13:30:00,BO,-1,5991.25,6000.0,59
2024-07-02,2024-07-02 12:55:00,BO,1,6014.0,6008.75,52
2024-07-04,2024-07-04 11:10:00,BO,-1,6049.75,6051.75,31
2024-07-05,2024-07-05 09:00:00,BO,1,6062.75,6050.75,47
2024-07-05,2024-07-05 12:40:00,BO,1,6080.5,6075.75,91
2024-07-05,2024-07-05 13:05:00,BO,-1,6077.5,6083.5,96
2024-07-05,2024-07-05 15:05:00,OB,-1,6080.5,6088.5,120
2024-07-08,2024-07-08 11:10:00,BO,-1,6080.5,6088.25,31
2024-07-09,2024-07-09 12:00:00,IB,1,6103.5,6097.25,41
2024-07-10,2024-07-10 14:55:00,BO,1,6149.75,6137.0,76
2024-07-11,2024-07-11 09:15:00,OB,-1,6145.25,6158.25,8
2024-07-11,2024-07-11 10:25:00,BO,-1,6108.75,6127.25,22
2024-07-11,2024-07-11 12:15:00,OB,1,6102.25,6092.75,44
