date,dir,bos,size_adr,inside_run_before,next_bos
2013-01-18,1,1,0.35294117647058826,0,
2013-01-18,-1,1,0.47058823529411764,0,1.0
2013-01-18,-1,1,0.29411764705882354,0,0.0
2013-01-18,-1,0,0.20588235294117646,0,1.0
2013-01-18,-1,1,0.5588235294117647,1,1.0
2013-01-18,-1,1,0.4411764705882353,0,0.0
2013-01-18,-1,0,0.20588235294117646,0,0.0
2013-01-18,-1,0,0.20588235294117646,1,0.0
2013-01-18,-1,0,0.17647058823529413,2,0.0
2013-01-18,-1,0,0.38235294117647056,3,
2013-01-22,1,1,0.20363636363636364,0,1.0
2013-01-22,1,1,0.3490909090909091,0,0.0
2013-01-22,1,0,0.3781818181818182,0,0.0
2013-01-22,1,0,0.2909090909090909,1,1.0
2013-01-22,1,1,0.610909090909091,2,1.0
2013-01-22,1,1,0.2909090909090909,0,1.0
2013-01-22,1,1,0.4072727272727273,0,1.0
2013-01-22,1,1,0.2909090909090909,0,
2013-01-22,-1,1,0.02909090909090909,0,1.0
2013-01-22,-1,1,0.2909090909090909,0,1.0
2013-01-22,-1,1,0.6690909090909091,0,0.0
2013-01-22,-1,0,0.17454545454545456,0,0.0
2013-01-22,-1,0,0.17454545454545456,1,0.0
2013-01-22,-1,0,0.20363636363636364,2,0.0
2013-01-22,-1,0,0.20363636363636364,3,0.0
2013-01-22,-1,0,0.26181818181818184,4,0.0
2013-01-22,-1,0,0.23272727272727273,5,
2013-01-23,1,1,0.10526315789473684,0,1.0
2013-01-23,1,1,0.3157894736842105,0,0.0
2013-01-23,1,0,0.3157894736842105,0,0.0
2013-01-23,1,0,0.2894736842105263,1,1.0
2013-01-23,1,1,0.3684210526315789,2,1.0
2013-01-23,1,1,0.2894736842105263,0,
2013-01-23,-1,1,0.21052631578947367,0,1.0
2013-01-23,-1,1,0.5263157894736842,0,0.0
2013-01-23,-1,0,0.23684210526315788,0,0.0
2013-01-23,-1,0,0.18421052631578946,1,0.0
2013-01-23,-1,0,0.15789473684210525,2,0.0
2013-01-23,-1,0,0.2894736842105263,3,
2013-01-24,1,1,0.45229681978798586,0,1.0
2013-01-24,1,1,0.42402826855123676,0,1.0
2013-01-24,1,1,0.5653710247349824,0,0.0
2013-01-24,1,0,0.2826855123674912,0,1.0
2013-01-24,1,1,0.3674911660777385,1,0.0
2013-01-24,1,0,0.1696113074204947,0,0.0
2013-01-24,1,0,0.22614840989399293,1,0.0
2013-01-24,1,0,0.22614840989399293,2,0.0
2013-01-24,1,0,0.2826855123674912,3,0.0
2013-01-24,1,0,0.3957597173144876,4,0.0
2013-01-24,1,0,0.508833922261484,5,0.0
2013-01-24,1,0,0.3392226148409894,6,
2013-01-24,-1,1,0.22614840989399293,0,0.0
2013-01-24,-1,0,0.1696113074204947,0,0.0
2013-01-24,-1,0,0.3674911660777385,1,0.0
2013-01-24,-1,0,0.1696113074204947,2,0.0
2013-01-24,-1,0,0.8197879858657244,3,1.0
2013-01-24,-1,1,0.3392226148409894,4,1.0
2013-01-24,-1,1,0.5371024734982333,0,0.0
2013-01-24,-1,0,0.1978798586572438,0,0.0
2013-01-24,-1,0,0.1978798586572438,1,0.0
2013-01-24,-1,0,0.1696113074204947,2,0.0
2013-01-24,-1,0,0.48056537102473496,3,0.0
2013-01-24,-1,0,0.1978798586572438,4,
2013-01-25,1,1,0.0781758957654723,0,1.0
2013-01-25,1,1,0.3127035830618892,0,1.0
2013-01-25,1,1,0.28664495114006516,0,0.0
2013-01-25,1,0,0.26058631921824105,0,0.0
2013-01-25,1,0,0.1563517915309446,1,0.0
2013-01-25,1,0,0.23452768729641693,2,0.0
2013-01-25,1,0,0.39087947882736157,3,0.0
2013-01-25,1,0,0.26058631921824105,4,0.0
2013-01-25,1,0,0.44299674267100975,5,1.0
2013-01-25,1,1,0.36482084690553745,6,1.0
2013-01-25,1,1,0.20846905537459284,0,1.0
2013-01-25,1,1,0.20846905537459284,0,0.0
2013-01-25,1,0,0.20846905537459284,0,1.0
2013-01-25,1,1,0.5472312703583062,1,
2013-01-25,-1,1,0.18241042345276873,0,0.0
2013-01-25,-1,0,0.26058631921824105,0,1.0
2013-01-25,-1,1,0.44299674267100975,1,1.0
2013-01-25,-1,1,0.495114006514658,0,1.0
2013-01-25,-1,1,0.18241042345276873,0,0.0
2013-01-25,-1,0,0.23452768729641693,0,0.0
2013-01-25,-1,0,0.26058631921824105,1,0.0
2013-01-25,-1,0,0.20846905537459284,2,0.0
2013-01-25,-1,0,0.23452768729641693,3,0.0
2013-01-25,-1,0,0.1563517915309446,4,0.0
2013-01-25,-1,0,0.18241042345276873,5,0.0
2013-01-25,-1,0,0.33876221498371334,6,0.0
2013-01-25,-1,0,0.36482084690553745,7,
2013-01-28,1,1,0.050955414012738856,0,0.0
2013-01-28,1,0,0.17834394904458598,0,0.0
2013-01-28,1,0,0.3821656050955414,1,0.0
2013-01-28,1,0,0.25477707006369427,2,0.0
2013-01-28,1,0,0.20382165605095542,3,0.0
2013-01-28,1,0,0.40764331210191085,4,0.0
2013-01-28,1,0,0.4585987261146497,5,0.0
2013-01-28,1,0,0.20382165605095542,6,0.0
2013-01-28,1,0,0.17834394904458598,7,0.0
2013-01-28,1,0,0.3057324840764331,8,
2013-01-28,-1,1,0.3057324840764331,0,1.0
2013-01-28,-1,1,0.7133757961783439,0,0.0
2013-01-28,-1,0,0.15286624203821655,0,0.0
2013-01-28,-1,0,0.20382165605095542,1,0.0
2013-01-28,-1,0,0.17834394904458598,2,0.0
2013-01-28,-1,0,0.43312101910828027,3,0.0
2013-01-28,-1,0,0.35668789808917195,4,0.0
2013-01-28,-1,0,0.15286624203821655,5,0.0
2013-01-28,-1,0,0.20382165605095542,6,
2013-01-29,1,1,0.20846905537459284,0,1.0
2013-01-29,1,1,0.39087947882736157,0,0.0
2013-01-29,1,0,0.495114006514658,0,0.0
2013-01-29,1,0,0.3127035830618892,1,1.0
2013-01-29,1,1,0.495114006514658,2,1.0
2013-01-29,1,1,0.36482084690553745,0,1.0
2013-01-29,1,1,0.20846905537459284,0,1.0
2013-01-29,1,1,0.23452768729641693,0,0.0
2013-01-29,1,0,0.1563517915309446,0,1.0
2013-01-29,1,1,0.28664495114006516,1,1.0
2013-01-29,1,1,0.23452768729641693,0,
2013-01-29,-1,1,0.18241042345276873,0,1.0
2013-01-29,-1,1,0.5211726384364821,0,0.0
2013-01-29,-1,0,0.28664495114006516,0,0.0
2013-01-29,-1,0,0.18241042345276873,1,0.0
2013-01-29,-1,0,0.18241042345276873,2,0.0
2013-01-29,-1,0,0.18241042345276873,3,0.0
2013-01-29,-1,0,0.18241042345276873,4,0.0
2013-01-29,-1,0,0.20846905537459284,5,0.0
2013-01-29,-1,0,0.18241042345276873,6,0.0
2013-01-29,-1,0,0.1563517915309446,7,0.0
2013-01-29,-1,0,0.23452768729641693,8,
2013-01-30,1,1,0.1945288753799392,0,1.0
2013-01-30,1,1,0.3404255319148936,0,0.0
2013-01-30,1,0,0.4133738601823708,0,0.0
2013-01-30,1,0,0.364741641337386,1,0.0
2013-01-30,1,0,0.2674772036474164,2,0.0
2013-01-30,1,0,0.1945288753799392,3,0.0
2013-01-30,1,0,0.2674772036474164,4,0.0
2013-01-30,1,0,0.2188449848024316,5,
2013-01-30,-1,1,0.2674772036474164,0,1.0
2013-01-30,-1,1,0.6565349544072948,0,0.0
2013-01-30,-1,0,0.3161094224924012,0,0.0
2013-01-30,-1,0,0.4133738601823708,1,0.0
2013-01-30,-1,0,0.2188449848024316,2,1.0
2013-01-30,-1,1,0.364741641337386,3,1.0
2013-01-30,-1,1,0.5349544072948328,0,
2013-01-31,1,1,0.048484848484848485,0,1.0
2013-01-31,1,1,0.6545454545454545,0,0.0
2013-01-31,1,0,0.24242424242424243,0,0.0
2013-01-31,1,0,0.19393939393939394,1,0.0
2013-01-31,1,0,0.2909090909090909,2,0.0
2013-01-31,1,0,0.3878787878787879,3,0.0
2013-01-31,1,0,0.21818181818181817,4,0.0
2013-01-31,1,0,0.26666666666666666,5,0.0
2013-01-31,1,0,0.21818181818181817,6,0.0
2013-01-31,1,0,0.3393939393939394,7,
2013-01-31,-1,1,0.24242424242424243,0,0.0
2013-01-31,-1,0,0.46060606060606063,0,1.0
2013-01-31,-1,1,0.46060606060606063,1,1.0
2013-01-31,-1,1,0.2909090909090909,0,0.0
2013-01-31,-1,0,0.21818181818181817,0,0.0
2013-01-31,-1,0,0.1696969696969697,1,0.0
2013-01-31,-1,0,0.1696969696969697,2,0.0
2013-01-31,-1,0,0.4121212121212121,3,0.0
2013-01-31,-1,0,0.3151515151515151,4,0.0
2013-01-31,-1,0,0.3393939393939394,5,
2013-02-01,1,1,0.075,0,0.0
2013-02-01,1,0,0.2,0,1.0
2013-02-01,1,1,0.75,1,0.0
2013-02-01,1,0,0.2,0,0.0
2013-02-01,1,0,0.275,1,0.0
2013-02-01,1,0,0.375,2,1.0
2013-02-01,1,1,0.375,3,1.0
2013-02-01,1,1,0.225,0,1.0
2013-02-01,1,1,0.225,0,0.0
2013-02-01,1,0,0.15,0,0.0
2013-02-01,1,0,0.325,1,0.0
2013-02-01,1,0,0.15,2,
2013-02-01,-1,1,0.3,0,1.0
2013-02-01,-1,1,0.25,0,0.0
2013-02-01,-1,0,0.275,0,0.0
2013-02-01,-1,0,0.375,1,0.0
2013-02-01,-1,0,0.225,2,0.0
2013-02-01,-1,0,0.175,3,0.0
2013-02-01,-1,0,0.175,4,0.0
2013-02-01,-1,0,0.15,5,0.0
2013-02-01,-1,0,0.325,6,0.0
2013-02-01,-1,0,0.225,7,0.0
2013-02-01,-1,0,0.225,8,
2013-02-04,1,1,0.2098360655737705,0,1.0
2013-02-04,1,1,0.419672131147541,0,0.0
2013-02-04,1,0,0.15737704918032788,0,0.0
2013-02-04,1,0,0.2098360655737705,1,0.0
2013-02-04,1,0,0.2360655737704918,2,0.0
2013-02-04,1,0,0.2360655737704918,3,0.0
2013-02-04,1,0,0.34098360655737703,4,0.0
2013-02-04,1,0,0.15737704918032788,5,0.0
2013-02-04,1,0,0.36721311475409835,6,0.0
2013-02-04,1,0,0.26229508196721313,7,
2013-02-04,-1,1,0.34098360655737703,0,1.0
2013-02-04,-1,1,0.5245901639344263,0,1.0
2013-02-04,-1,1,0.2360655737704918,0,1.0
2013-02-04,-1,1,0.4721311475409836,0,1.0
2013-02-04,-1,1,0.39344262295081966,0,0.0
2013-02-04,-1,0,0.18360655737704917,0,0.0
2013-02-04,-1,0,0.18360655737704917,1,0.0
2013-02-04,-1,0,0.31475409836065577,2,0.0
2013-02-04,-1,0,0.18360655737704917,3,1.0
2013-02-04,-1,1,0.6819672131147541,4,
2013-02-05,1,1,0.6153846153846154,0,0.0
2013-02-05,1,0,0.22153846153846155,0,1.0
2013-02-05,1,1,0.39384615384615385,1,0.0
2013-02-05,1,0,0.19692307692307692,0,1.0
2013-02-05,1,1,0.7384615384615385,1,0.0
2013-02-05,1,0,0.1723076923076923,0,
2013-02-05,-1,1,0.09846153846153846,0,0.0
2013-02-05,-1,0,0.22153846153846155,0,0.0
2013-02-05,-1,0,0.27076923076923076,1,0.0
2013-02-05,-1,0,0.19692307692307692,2,0.0
2013-02-05,-1,0,0.27076923076923076,3,0.0
2013-02-05,-1,0,0.19692307692307692,4,
2013-02-06,1,1,0.1951219512195122,0,1.0
2013-02-06,1,1,0.3902439024390244,0,1.0
2013-02-06,1,1,0.3902439024390244,0,1.0
2013-02-06,1,1,0.2682926829268293,0,1.0
2013-02-06,1,1,0.5365853658536586,0,1.0
2013-02-06,1,1,0.3170731707317073,0,0.0
2013-02-06,1,0,0.21951219512195122,0,0.0
2013-02-06,1,0,0.2682926829268293,1,0.0
2013-02-06,1,0,0.4634146341463415,2,
2013-02-06,-1,1,0.2926829268292683,0,0.0
2013-02-06,-1,0,0.3170731707317073,0,0.0
2013-02-06,-1,0,0.24390243902439024,1,0.0
2013-02-06,-1,0,0.2926829268292683,2,0.0
2013-02-06,-1,0,0.21951219512195122,3,0.0
2013-02-06,-1,0,0.7073170731707317,4,0.0
2013-02-06,-1,0,0.17073170731707318,5,0.0
2013-02-06,-1,0,0.17073170731707318,6,
2013-02-07,1,1,0.1458966565349544,0,0.0
2013-02-07,1,0,0.2674772036474164,0,0.0
2013-02-07,1,0,0.1702127659574468,1,0.0
2013-02-07,1,0,0.2188449848024316,2,0.0
2013-02-07,1,0,0.4376899696048632,3,0.0
2013-02-07,1,0,0.6322188449848024,4,0.0
2013-02-07,1,0,0.5835866261398176,5,0.0
2013-02-07,1,0,0.4376899696048632,6,0.0
2013-02-07,1,0,0.1702127659574468,7,0.0
2013-02-07,1,0,0.3404255319148936,8,
2013-02-07,-1,1,0.364741641337386,0,1.0
2013-02-07,-1,1,0.3161094224924012,0,1.0
2013-02-07,-1,1,1.0455927051671732,0,1.0
2013-02-07,-1,1,0.3404255319148936,0,1.0
2013-02-07,-1,1,0.48632218844984804,0,0.0
2013-02-07,-1,0,0.2188449848024316,0,0.0
2013-02-07,-1,0,0.4133738601823708,1,0.0
2013-02-07,-1,0,0.1945288753799392,2,0.0
2013-02-07,-1,0,0.2674772036474164,3,0.0
2013-02-07,-1,0,0.1945288753799392,4,
2013-02-08,1,1,0.3146067415730337,0,1.0
2013-02-08,1,1,0.449438202247191,0,1.0
2013-02-08,1,1,0.2696629213483146,0,0.0
2013-02-08,1,0,0.15730337078651685,0,1.0
2013-02-08,1,1,0.24719101123595505,1,0.0
2013-02-08,1,0,0.24719101123595505,0,0.0
2013-02-08,1,0,0.24719101123595505,1,0.0
2013-02-08,1,0,0.2696629213483146,2,
2013-02-08,-1,1,0.24719101123595505,0,0.0
2013-02-08,-1,0,0.20224719101123595,0,0.0
2013-02-08,-1,0,0.20224719101123595,1,0.0
2013-02-08,-1,0,0.15730337078651685,2,0.0
2013-02-08,-1,0,0.33707865168539325,3,0.0
2013-02-08,-1,0,0.2247191011235955,4,0.0
2013-02-08,-1,0,0.29213483146067415,5,
2013-02-11,1,1,0.023952095808383235,0,0.0
2013-02-11,1,0,0.2155688622754491,0,1.0
2013-02-11,1,1,0.4550898203592814,1,0.0
2013-02-11,1,0,0.16766467065868262,0,0.0
2013-02-11,1,0,0.2634730538922156,1,0.0
2013-02-11,1,0,0.19161676646706588,2,1.0
2013-02-11,1,1,0.33532934131736525,3,
2013-02-11,-1,1,0.2874251497005988,0,1.0
2013-02-11,-1,1,0.31137724550898205,0,0.0
2013-02-11,-1,0,0.2874251497005988,0,0.0
2013-02-11,-1,0,0.23952095808383234,1,0.0
2013-02-11,-1,0,0.2155688622754491,2,0.0
2013-02-11,-1,0,0.16766467065868262,3,
2013-02-12,1,1,0.10223642172523961,0,1.0
2013-02-12,1,1,0.38338658146964855,0,1.0
2013-02-12,1,1,0.20447284345047922,0,0.0
2013-02-12,1,0,0.25559105431309903,0,0.0
2013-02-12,1,0,0.23003194888178913,1,1.0
2013-02-12,1,1,0.5111821086261981,2,
2013-02-12,-1,1,0.28115015974440893,0,0.0
2013-02-12,-1,0,0.15335463258785942,0,0.0
2013-02-12,-1,0,0.30670926517571884,1,0.0
2013-02-12,-1,0,0.20447284345047922,2,0.0
2013-02-12,-1,0,0.20447284345047922,3,0.0
2013-02-12,-1,0,0.40894568690095845,4,
2013-02-13,1,1,0.284789644012945,0,1.0
2013-02-13,1,1,0.4401294498381877,0,1.0
2013-02-13,1,1,0.20711974110032363,0,0.0
2013-02-13,1,0,0.3883495145631068,0,0.0
2013-02-13,1,0,0.3106796116504854,1,0.0
2013-02-13,1,0,0.36245954692556637,2,
2013-02-13,-1,1,0.10355987055016182,0,1.0
2013-02-13,-1,1,0.3883495145631068,0,0.0
2013-02-13,-1,0,0.1553398058252427,0,1.0
2013-02-13,-1,1,0.7508090614886731,1,1.0
2013-02-13,-1,1,0.56957928802589,0,0.0
2013-02-13,-1,0,0.1553398058252427,0,
2013-02-14,1,1,0.132013201320132,0,1.0
2013-02-14,1,1,0.39603960396039606,0,1.0
2013-02-14,1,1,0.264026402640264,0,1.0
2013-02-14,1,1,0.2376237623762376,0,1.0
2013-02-14,1,1,0.42244224422442245,0,0.0
2013-02-14,1,0,0.2376237623762376,0,1.0
2013-02-14,1,1,0.3432343234323432,1,1.0
2013-02-14,1,1,0.3432343234323432,0,1.0
2013-02-14,1,1,0.2376237623762376,0,0.0
2013-02-14,1,0,0.1848184818481848,0,
2013-02-14,-1,1,0.21122112211221122,0,0.0
2013-02-14,-1,0,0.2376237623762376,0,0.0
2013-02-14,-1,0,0.21122112211221122,1,0.0
2013-02-14,-1,0,0.15841584158415842,2,0.0
2013-02-14,-1,0,0.31683168316831684,3,0.0
2013-02-14,-1,0,0.15841584158415842,4,0.0
2013-02-14,-1,0,0.29042904290429045,5,0.0
2013-02-14,-1,0,0.1848184818481848,6,0.0
2013-02-14,-1,0,0.29042904290429045,7,
2013-02-15,1,1,0.05387205387205387,0,1.0
2013-02-15,1,1,0.32323232323232326,0,0.0
2013-02-15,1,0,0.2962962962962963,0,0.0
2013-02-15,1,0,0.16161616161616163,1,0.0
2013-02-15,1,0,0.3501683501683502,2,0.0
2013-02-15,1,0,0.24242424242424243,3,0.0
2013-02-15,1,0,0.2962962962962963,4,0.0
2013-02-15,1,0,0.2962962962962963,5,0.0
2013-02-15,1,0,0.6464646464646465,6,
2013-02-15,-1,1,0.21548821548821548,0,1.0
2013-02-15,-1,1,0.3771043771043771,0,1.0
2013-02-15,-1,1,0.43097643097643096,0,1.0
2013-02-15,-1,1,0.3501683501683502,0,0.0
2013-02-15,-1,0,0.16161616161616163,0,1.0
2013-02-15,-1,1,0.835016835016835,1,1.0
2013-02-15,-1,1,0.32323232323232326,0,0.0
2013-02-15,-1,0,0.16161616161616163,0,
2013-02-19,1,1,0.2206896551724138,0,1.0
2013-02-19,1,1,0.5241379310344828,0,0.0
2013-02-19,1,0,0.2482758620689655,0,1.0
2013-02-19,1,1,0.2206896551724138,1,1.0
2013-02-19,1,1,0.3586206896551724,0,1.0
2013-02-19,1,1,0.2206896551724138,0,1.0
2013-02-19,1,1,0.4689655172413793,0,0.0
2013-02-19,1,0,0.16551724137931034,0,1.0
2013-02-19,1,1,0.30344827586206896,1,
2013-02-19,-1,1,0.0,0,0.0
2013-02-19,-1,0,0.16551724137931034,0,0.0
2013-02-19,-1,0,0.2482758620689655,1,0.0
2013-02-19,-1,0,0.19310344827586207,2,0.0
2013-02-19,-1,0,0.27586206896551724,3,0.0
2013-02-19,-1,0,0.19310344827586207,4,0.0
2013-02-19,-1,0,0.2206896551724138,5,0.0
2013-02-19,-1,0,0.19310344827586207,6,0.0
2013-02-19,-1,0,0.2206896551724138,7,0.0
2013-02-19,-1,0,0.19310344827586207,8,
2013-02-20,1,1,0.0547945205479452,0,0.0
2013-02-20,1,0,0.2465753424657534,0,0.0
2013-02-20,1,0,0.3013698630136986,1,0.0
2013-02-20,1,0,0.1917808219178082,2,0.0
2013-02-20,1,0,0.2465753424657534,3,0.0
2013-02-20,1,0,0.3561643835616438,4,0.0
2013-02-20,1,0,0.2191780821917808,5,0.0
2013-02-20,1,0,0.2465753424657534,6,0.0
2013-02-20,1,0,0.5205479452054794,7,0.0
2013-02-20,1,0,0.2191780821917808,8,0.0
2013-02-20,1,0,0.1643835616438356,9,0.0
2013-02-20,1,0,0.2465753424657534,10,0.0
2013-02-20,1,0,0.2191780821917808,11,0.0
2013-02-20,1,0,0.3835616438356164,12,
2013-02-20,-1,1,0.3287671232876712,0,1.0
2013-02-20,-1,1,0.273972602739726,0,0.0
2013-02-20,-1,0,0.2465753424657534,0,1.0
2013-02-20,-1,1,0.5753424657534246,1,1.0
2013-02-20,-1,1,0.4657534246575342,0,0.0
2013-02-20,-1,0,0.1643835616438356,0,0.0
2013-02-20,-1,0,0.3013698630136986,1,1.0
2013-02-20,-1,1,0.4931506849315068,2,0.0
2013-02-20,-1,0,0.4383561643835616,0,1.0
2013-02-20,-1,1,0.7397260273972602,1,1.0
2013-02-20,-1,1,0.4383561643835616,0,1.0
2013-02-20,-1,1,0.3287671232876712,0,1.0
2013-02-20,-1,1,0.3835616438356164,0,
2013-02-21,1,1,0.0,0,0.0
2013-02-21,1,0,0.25157232704402516,0,0.0
2013-02-21,1,0,0.27672955974842767,1,0.0
2013-02-21,1,0,0.5031446540880503,2,0.0
2013-02-21,1,0,0.22641509433962265,3,0.0
2013-02-21,1,0,0.1761006289308176,4,0.0
2013-02-21,1,0,0.3270440251572327,5,0.0
2013-02-21,1,0,0.37735849056603776,6,0.0
2013-02-21,1,0,0.20125786163522014,7,0.0
2013-02-21,1,0,0.37735849056603776,8,0.0
2013-02-21,1,0,0.1509433962264151,9,0.0
2013-02-21,1,0,0.6792452830188679,10,0.0
2013-02-21,1,0,0.3270440251572327,11,0.0
2013-02-21,1,0,0.20125786163522014,12,
2013-02-21,-1,1,0.4025157232704403,0,1.0
2013-02-21,-1,1,0.5534591194968553,0,0.0
2013-02-21,-1,0,0.20125786163522014,0,0.0
2013-02-21,-1,0,0.25157232704402516,1,0.0
2013-02-21,-1,0,0.27672955974842767,2,0.0
2013-02-21,-1,0,0.37735849056603776,3,1.0
2013-02-21,-1,1,0.5534591194968553,4,0.0
2013-02-21,-1,0,0.3018867924528302,0,1.0
2013-02-21,-1,1,0.4779874213836478,1,0.0
2013-02-21,-1,0,0.1509433962264151,0,0.0
2013-02-21,-1,0,0.1761006289308176,1,0.0
2013-02-21,-1,0,0.22641509433962265,2,0.0
2013-02-21,-1,0,0.37735849056603776,3,0.0
2013-02-21,-1,0,0.4025157232704403,4,
2013-02-22,1,1,0.1927710843373494,0,0.0
2013-02-22,1,0,0.21686746987951808,0,0.0
2013-02-22,1,0,0.21686746987951808,1,0.0
2013-02-22,1,0,0.26506024096385544,2,0.0
2013-02-22,1,0,0.3373493975903614,3,0.0
2013-02-22,1,0,0.5301204819277109,4,1.0
2013-02-22,1,1,0.4819277108433735,5,0.0
2013-02-22,1,0,0.21686746987951808,0,0.0
2013-02-22,1,0,0.2891566265060241,1,
2013-02-22,-1,1,0.4819277108433735,0,0.0
2013-02-22,-1,0,0.21686746987951808,0,1.0
2013-02-22,-1,1,0.26506024096385544,1,0.0
2013-02-22,-1,0,0.24096385542168675,0,1.0
2013-02-22,-1,1,0.43373493975903615,1,0.0
2013-02-22,-1,0,0.1686746987951807,0,0.0
2013-02-22,-1,0,0.26506024096385544,1,0.0
2013-02-22,-1,0,0.26506024096385544,2,0.0
2013-02-22,-1,0,0.1927710843373494,3,
2013-02-25,1,1,0.0446927374301676,0,1.0
2013-02-25,1,1,0.44692737430167595,0,0.0
2013-02-25,1,0,0.2681564245810056,0,0.0
2013-02-25,1,0,0.33519553072625696,1,0.0
2013-02-25,1,0,0.22346368715083798,2,0.0
2013-02-25,1,0,0.5586592178770949,3,0.0
2013-02-25,1,0,0.1564245810055866,4,0.0
2013-02-25,1,0,0.44692737430167595,5,0.0
2013-02-25,1,0,0.24581005586592178,6,0.0
2013-02-25,1,0,0.3575418994413408,7,0.0
2013-02-25,1,0,0.2011173184357542,8,0.0
2013-02-25,1,0,0.2681564245810056,9,
2013-02-25,-1,1,0.2905027932960894,0,1.0
2013-02-25,-1,1,0.8044692737430168,0,1.0
2013-02-25,-1,1,0.5810055865921788,0,0.0
2013-02-25,-1,0,0.1564245810055866,0,1.0
2013-02-25,-1,1,0.9385474860335196,1,0.0
2013-02-25,-1,0,0.22346368715083798,0,1.0
2013-02-25,-1,1,1.0726256983240223,1,0.0
2013-02-25,-1,0,0.2011173184357542,0,0.0
2013-02-25,-1,0,0.3575418994413408,1,0.0
2013-02-25,-1,0,0.2681564245810056,2,1.0
2013-02-25,-1,1,0.8938547486033519,3,1.0
2013-02-25,-1,1,1.0726256983240223,0,
2013-02-26,1,1,0.1971252566735113,0,1.0
2013-02-26,1,1,0.34496919917864477,0,0.0
2013-02-26,1,0,0.3942505133470226,0,0.0
2013-02-26,1,0,0.2135523613963039,1,0.0
2013-02-26,1,0,0.2464065708418891,2,0.0
2013-02-26,1,0,0.4106776180698152,3,0.0
2013-02-26,1,0,0.4271047227926078,4,0.0
2013-02-26,1,0,0.26283367556468173,5,0.0
2013-02-26,1,0,0.37782340862423,6,0.0
2013-02-26,1,0,0.32854209445585214,7,0.0
2013-02-26,1,0,0.2299794661190965,8,1.0
2013-02-26,1,1,0.3613963039014374,9,
2013-02-26,-1,1,0.03285420944558522,0,1.0
2013-02-26,-1,1,0.26283367556468173,0,1.0
2013-02-26,-1,1,0.7063655030800822,0,1.0
2013-02-26,-1,1,0.459958932238193,0,1.0
2013-02-26,-1,1,0.26283367556468173,0,1.0
2013-02-26,-1,1,0.3613963039014374,0,0.0
2013-02-26,-1,0,0.1806981519507187,0,0.0
2013-02-26,-1,0,0.1806981519507187,1,0.0
2013-02-26,-1,0,0.34496919917864477,2,0.0
2013-02-26,-1,0,0.16427104722792607,3,0.0
2013-02-26,-1,0,0.2792607802874743,4,0.0
2013-02-26,-1,0,0.26283367556468173,5,
2013-02-27,1,1,0.4383561643835616,0,1.0
2013-02-27,1,1,0.5792563600782779,0,1.0
2013-02-27,1,1,0.6731898238747553,0,1.0
2013-02-27,1,1,0.5792563600782779,0,
2013-02-27,-1,1,0.07827788649706457,0,0.0
2013-02-27,-1,0,0.18786692759295498,0,0.0
2013-02-27,-1,0,0.23483365949119372,1,0.0
2013-02-27,-1,0,0.2191780821917808,2,
2013-02-28,1,1,0.1808695652173913,0,1.0
2013-02-28,1,1,0.37565217391304345,0,0.0
2013-02-28,1,0,0.22260869565217392,0,0.0
2013-02-28,1,0,0.2921739130434783,1,1.0
2013-02-28,1,1,0.47304347826086957,2,
2013-02-28,-1,1,0.25043478260869567,0,0.0
2013-02-28,-1,0,0.32,0,1.0
2013-02-28,-1,1,0.2921739130434783,1,0.0
2013-02-28,-1,0,0.15304347826086956,0,1.0
2013-02-28,-1,1,0.8486956521739131,1,
2013-03-01,1,1,0.013468013468013467,0,1.0
2013-03-01,1,1,0.5656565656565656,0,1.0
2013-03-01,1,1,0.632996632996633,0,1.0
2013-03-01,1,1,0.5387205387205387,0,0.0
2013-03-01,1,0,0.21548821548821548,0,0.0
2013-03-01,1,0,0.1750841750841751,1,
2013-03-01,-1,1,0.40404040404040403,0,0.0
2013-03-01,-1,0,0.22895622895622897,0,0.0
2013-03-01,-1,0,0.45791245791245794,1,0.0
2013-03-01,-1,0,0.2558922558922559,2,0.0
2013-03-01,-1,0,0.22895622895622897,3,0.0
2013-03-01,-1,0,0.1750841750841751,4,
2013-03-04,1,1,0.25196850393700787,0,1.0
2013-03-04,1,1,0.22677165354330708,0,1.0
2013-03-04,1,1,0.2015748031496063,0,1.0
2013-03-04,1,1,0.6551181102362205,0,
2013-03-04,-1,1,0.08818897637795275,0,0.0
2013-03-04,-1,0,0.2141732283464567,0,0.0
2013-03-04,-1,0,0.15118110236220472,1,1.0
2013-03-04,-1,1,0.3653543307086614,2,0.0
2013-03-04,-1,0,0.15118110236220472,0,
2013-03-05,1,1,0.19639934533551553,0,1.0
2013-03-05,1,1,0.2618657937806874,0,1.0
2013-03-05,1,1,0.3404255319148936,0,1.0
2013-03-05,1,1,0.18330605564648117,0,1.0
2013-03-05,1,1,0.20949263502454993,0,0.0
2013-03-05,1,0,0.19639934533551553,0,
2013-03-05,-1,1,0.15711947626841244,0,0.0
2013-03-05,-1,0,0.1702127659574468,0,0.0
2013-03-05,-1,0,0.15711947626841244,1,0.0
2013-03-05,-1,0,0.15711947626841244,2,0.0
2013-03-05,-1,0,0.28805237315875615,3,
2013-03-06,1,1,0.013071895424836602,0,1.0
2013-03-06,1,1,0.20915032679738563,0,0.0
2013-03-06,1,0,0.1568627450980392,0,0.0
2013-03-06,1,0,0.3660130718954248,1,
