date,dir,prior_bos,gap_adr,next_bos,size_adr
2014-09-02,1,1,0.7457627118644068,0,0.4406779661016949
2014-09-02,1,0,0.7457627118644068,0,0.5423728813559322
2014-09-02,1,0,0.5084745762711864,0,0.2711864406779661
2014-09-02,1,0,0.4745762711864407,0,0.3728813559322034
2014-09-02,1,0,0.2711864406779661,0,0.23728813559322035
2014-09-02,1,0,0.6779661016949152,0,0.2033898305084746
2014-09-02,1,0,1.11864406779661,0,0.3389830508474576
2014-09-02,1,0,1.4576271186440677,0,0.2033898305084746
2014-09-02,1,0,1.5593220338983051,0,0.3389830508474576
2014-09-02,1,0,1.5593220338983051,0,0.6779661016949152
2014-09-02,1,0,1.0847457627118644,0,0.4067796610169492
2014-09-02,1,0,0.9491525423728814,0,0.4745762711864407
2014-09-02,-1,1,0.4406779661016949,0,0.4406779661016949
2014-09-02,-1,0,0.5423728813559322,0,0.3050847457627119
2014-09-02,-1,0,0.5084745762711864,0,0.23728813559322035
2014-09-02,-1,0,0.6440677966101694,0,0.1694915254237288
2014-09-02,-1,0,0.711864406779661,0,0.6440677966101694
2014-09-02,-1,0,0.2711864406779661,1,0.6440677966101694
2014-09-02,-1,1,0.3389830508474576,1,0.6779661016949152
2014-09-02,-1,1,0.2033898305084746,1,0.3050847457627119
2014-09-02,-1,1,0.3389830508474576,0,0.3389830508474576
2014-09-02,-1,0,0.6779661016949152,0,0.2033898305084746
2014-09-02,-1,0,0.8813559322033898,0,0.2711864406779661
2014-09-02,-1,0,1.0847457627118644,0,0.2033898305084746
2014-09-03,1,1,0.41935483870967744,0,0.25806451612903225
2014-09-03,1,0,0.45161290322580644,0,0.1935483870967742
2014-09-03,1,0,0.45161290322580644,0,0.22580645161290322
2014-09-03,1,0,0.7419354838709677,0,0.3870967741935484
2014-09-03,1,0,0.8387096774193549,0,0.1935483870967742
2014-09-03,1,0,1.1290322580645162,0,0.22580645161290322
2014-09-03,1,0,1.3225806451612903,0,0.25806451612903225
2014-09-03,1,0,1.4516129032258065,0,0.5161290322580645
2014-09-03,1,0,1.096774193548387,0,0.3548387096774194
2014-09-03,1,0,0.967741935483871,0,0.25806451612903225
2014-09-03,1,0,1.1290322580645162,0,0.2903225806451613
2014-09-03,1,0,1.2258064516129032,0,0.25806451612903225
2014-09-03,1,0,1.5806451612903225,0,0.45161290322580644
2014-09-03,1,0,1.3870967741935485,0,0.16129032258064516
2014-09-03,1,0,1.4516129032258065,0,0.3870967741935484
2014-09-03,-1,1,0.25806451612903225,1,0.2903225806451613
2014-09-03,-1,1,0.1935483870967742,0,0.1935483870967742
2014-09-03,-1,0,0.22580645161290322,1,0.5161290322580645
2014-09-03,-1,1,0.3870967741935484,1,0.4838709677419355
2014-09-03,-1,1,0.1935483870967742,1,0.4838709677419355
2014-09-03,-1,1,0.22580645161290322,1,0.41935483870967744
2014-09-03,-1,1,0.25806451612903225,1,0.3870967741935484
2014-09-03,-1,1,0.5161290322580645,0,0.16129032258064516
2014-09-03,-1,0,0.7096774193548387,0,0.22580645161290322
2014-09-03,-1,0,0.7419354838709677,0,0.41935483870967744
2014-09-03,-1,0,0.6129032258064516,0,0.3870967741935484
2014-09-03,-1,0,0.4838709677419355,1,0.6129032258064516
2014-09-03,-1,1,0.45161290322580644,0,0.25806451612903225
2014-09-03,-1,0,0.3548387096774194,0,0.22580645161290322
2014-09-04,1,1,0.31007751937984496,1,0.7441860465116279
2014-09-04,1,1,0.27906976744186046,1,0.49612403100775193
2014-09-04,1,1,0.34108527131782945,0,0.24806201550387597
2014-09-04,1,0,0.34108527131782945,0,0.34108527131782945
2014-09-04,1,0,0.6821705426356589,0,0.15503875968992248
2014-09-04,1,0,0.7131782945736435,0,0.27906976744186046
2014-09-04,1,0,0.8682170542635659,0,0.24806201550387597
2014-09-04,1,0,0.8062015503875969,0,0.18604651162790697
2014-09-04,1,0,0.9612403100775194,0,0.24806201550387597
2014-09-04,1,0,2.387596899224806,0,0.43410852713178294
2014-09-04,-1,1,0.7441860465116279,0,0.27906976744186046
2014-09-04,-1,0,0.9612403100775194,0,0.34108527131782945
2014-09-04,-1,0,0.8682170542635659,0,0.24806201550387597
2014-09-04,-1,0,0.9612403100775194,0,0.6821705426356589
2014-09-04,-1,0,0.43410852713178294,0,0.18604651162790697
2014-09-04,-1,0,0.5271317829457365,0,0.43410852713178294
2014-09-04,-1,0,0.34108527131782945,0,0.18604651162790697
2014-09-04,-1,0,0.34108527131782945,0,0.34108527131782945
2014-09-04,-1,0,0.24806201550387597,1,1.6744186046511629
2014-09-04,-1,1,0.43410852713178294,0,0.27906976744186046
2014-09-05,1,1,0.7817589576547231,0,0.7035830618892508
2014-09-05,1,0,0.33876221498371334,0,0.3127035830618892
2014-09-05,1,0,0.6775244299674267,0,0.20846905537459284
2014-09-05,1,0,0.9381107491856677,0,0.6775244299674267
2014-09-05,1,0,0.495114006514658,0,0.3127035830618892
2014-09-05,1,0,0.39087947882736157,1,0.5211726384364821
2014-09-05,1,1,0.1563517915309446,1,0.4169381107491857
2014-09-05,1,1,0.1563517915309446,1,0.26058631921824105
2014-09-05,1,1,0.18241042345276873,1,0.3127035830618892
2014-09-05,1,1,0.33876221498371334,1,0.44299674267100975
2014-09-05,1,1,0.18241042345276873,0,0.1563517915309446
2014-09-05,1,0,0.28664495114006516,0,0.28664495114006516
2014-09-05,1,0,0.20846905537459284,1,0.4169381107491857
2014-09-05,-1,1,0.7035830618892508,0,0.26058631921824105
2014-09-05,-1,0,0.755700325732899,0,0.6514657980456026
2014-09-05,-1,0,0.3127035830618892,1,0.46905537459283386
2014-09-05,-1,1,0.6775244299674267,0,0.23452768729641693
2014-09-05,-1,0,0.755700325732899,0,0.20846905537459284
2014-09-05,-1,0,1.0684039087947883,0,0.1563517915309446
2014-09-05,-1,0,1.3289902280130292,0,0.1563517915309446
2014-09-05,-1,0,1.4332247557003257,0,0.18241042345276873
2014-09-05,-1,0,1.5635179153094463,0,0.33876221498371334
2014-09-05,-1,0,1.6677524429967427,0,0.18241042345276873
2014-09-05,-1,0,1.6416938110749186,0,0.26058631921824105
2014-09-05,-1,0,1.6677524429967427,0,0.20846905537459284
2014-09-05,-1,0,1.8762214983713354,0,0.1563517915309446
2014-09-08,1,1,0.1568627450980392,1,0.22408963585434175
2014-09-08,1,1,0.1568627450980392,1,0.1792717086834734
2014-09-08,1,1,0.5154061624649859,0,0.1568627450980392
2014-09-08,1,0,0.6274509803921569,0,0.24649859943977592
2014-09-08,1,0,0.5378151260504201,0,0.33613445378151263
2014-09-08,1,0,0.3585434173669468,0,0.22408963585434175
2014-09-08,1,0,0.5602240896358543,0,0.22408963585434175
2014-09-08,1,0,1.0980392156862746,0,0.3585434173669468
2014-09-08,1,0,0.9187675070028011,0,0.5154061624649859
2014-09-08,1,0,0.5602240896358543,0,0.1568627450980392
2014-09-08,-1,1,0.22408963585434175,0,0.1568627450980392
2014-09-08,-1,0,0.2913165266106443,0,0.1568627450980392
2014-09-08,-1,0,0.3137254901960784,1,0.5154061624649859
2014-09-08,-1,1,0.1568627450980392,1,0.2689075630252101
2014-09-08,-1,1,0.24649859943977592,0,0.1568627450980392
2014-09-08,-1,0,0.4257703081232493,0,0.1568627450980392
2014-09-08,-1,0,0.49299719887955185,0,0.4257703081232493
2014-09-08,-1,0,0.2913165266106443,1,0.7619047619047619
2014-09-08,-1,1,0.3585434173669468,0,0.1792717086834734
2014-09-08,-1,0,0.6946778711484594,0,0.1568627450980392
2014-09-09,1,1,0.5052631578947369,0,0.37894736842105264
2014-09-09,1,0,0.6736842105263158,0,0.3157894736842105
2014-09-09,1,0,0.7368421052631579,0,0.29473684210526313
2014-09-09,1,0,0.7578947368421053,0,0.5473684210526316
2014-09-09,1,0,0.5052631578947369,0,0.2736842105263158
2014-09-09,1,0,0.6736842105263158,0,0.23157894736842105
2014-09-09,1,0,0.631578947368421,1,0.7157894736842105
2014-09-09,1,1,0.7578947368421053,0,0.25263157894736843
2014-09-09,1,0,0.8210526315789474,0,0.21052631578947367
2014-09-09,1,0,1.368421052631579,0,0.35789473684210527
2014-09-09,-1,1,0.37894736842105264,1,0.5473684210526316
2014-09-09,-1,1,0.3157894736842105,1,0.37894736842105264
2014-09-09,-1,1,0.29473684210526313,1,0.3157894736842105
2014-09-09,-1,1,0.5473684210526316,0,0.29473684210526313
2014-09-09,-1,0,0.5263157894736842,0,0.4421052631578947
2014-09-09,-1,0,0.3157894736842105,0,0.18947368421052632
2014-09-09,-1,0,0.8421052631578947,0,0.7578947368421053
2014-09-09,-1,0,0.3368421052631579,0,0.3157894736842105
2014-09-09,-1,0,0.23157894736842105,1,0.7578947368421053
2014-09-09,-1,1,0.35789473684210527,0,0.16842105263157894
2014-09-10,1,1,0.45098039215686275,0,0.23529411764705882
2014-09-10,1,0,0.5882352941176471,0,0.35294117647058826
2014-09-10,1,0,0.5490196078431373,0,0.23529411764705882
2014-09-10,1,0,0.6666666666666666,0,0.35294117647058826
2014-09-10,1,0,0.6078431372549019,0,0.5686274509803921
2014-09-10,1,0,0.21568627450980393,1,0.37254901960784315
2014-09-10,1,1,0.19607843137254902,1,0.49019607843137253
2014-09-10,1,1,0.29411764705882354,0,0.19607843137254902
2014-09-10,1,0,0.35294117647058826,1,0.39215686274509803
2014-09-10,-1,1,0.23529411764705882,1,0.37254901960784315
2014-09-10,-1,1,0.35294117647058826,0,0.3137254901960784
2014-09-10,-1,0,0.27450980392156865,1,0.35294117647058826
2014-09-10,-1,1,0.35294117647058826,0,0.29411764705882354
2014-09-10,-1,0,0.6274509803921569,0,0.17647058823529413
2014-09-10,-1,0,0.8235294117647058,0,0.19607843137254902
2014-09-10,-1,0,1.1176470588235294,0,0.29411764705882354
2014-09-10,-1,0,1.0196078431372548,0,0.2549019607843137
2014-09-11,1,1,0.24242424242424243,0,0.1864801864801865
2014-09-11,1,0,0.6153846153846154,1,0.634032634032634
2014-09-11,1,1,0.1864801864801865,0,0.1864801864801865
2014-09-11,1,0,0.20512820512820512,1,0.3356643356643357
2014-09-11,1,1,0.29836829836829837,0,0.16783216783216784
2014-09-11,1,0,0.48484848484848486,0,0.20512820512820512
2014-09-11,1,0,0.44755244755244755,1,0.48484848484848486
2014-09-11,-1,1,0.5594405594405595,0,0.24242424242424243
2014-09-11,-1,0,0.5034965034965035,1,0.5594405594405595
2014-09-11,-1,1,0.634032634032634,0,0.1864801864801865
2014-09-11,-1,0,0.634032634032634,0,0.20512820512820512
2014-09-11,-1,0,0.7645687645687645,0,0.29836829836829837
2014-09-11,-1,0,0.634032634032634,0,0.3543123543123543
2014-09-11,-1,0,0.48484848484848486,0,0.16783216783216784
2014-09-11,-1,0,0.8018648018648019,0,0.22377622377622378
2014-09-12,1,1,0.6338329764453962,0,0.44539614561027835
2014-09-12,1,0,0.44539614561027835,0,0.291220556745182
2014-09-12,1,0,0.5995717344753747,0,0.18843683083511778
2014-09-12,1,0,0.7537473233404711,0,0.17130620985010706
2014-09-12,1,0,0.9935760171306209,0,0.32548179871520344
2014-09-12,1,0,1.0963597430406853,0,0.20556745182012848
2014-09-12,1,0,1.0792291220556745,0,0.4282655246252677
2014-09-12,-1,1,0.44539614561027835,0,0.2569593147751606
2014-09-12,-1,0,0.4796573875802998,0,0.44539614561027835
2014-09-12,-1,0,0.22269807280513917,1,0.3426124197002141
2014-09-12,-1,1,0.17130620985010706,1,0.41113490364025695
2014-09-12,-1,1,0.32548179871520344,1,0.4282655246252677
2014-09-12,-1,1,0.20556745182012848,0,0.18843683083511778
2014-09-12,-1,0,0.44539614561027835,0,0.20556745182012848
2014-09-15,1,1,0.5443298969072164,0,0.47835051546391755
2014-09-15,1,0,0.37938144329896906,0,0.2309278350515464
2014-09-15,1,0,0.47835051546391755,0,0.37938144329896906
2014-09-15,1,0,0.3958762886597938,1,0.47835051546391755
2014-09-15,-1,1,0.47835051546391755,0,0.3134020618556701
2014-09-15,-1,0,0.3958762886597938,0,0.32989690721649484
2014-09-15,-1,0,0.44536082474226807,0,0.29690721649484536
2014-09-16,1,1,0.1518987341772152,1,0.5232067510548524
2014-09-16,1,1,0.1518987341772152,1,0.25316455696202533
2014-09-16,1,1,0.25316455696202533,0,0.18565400843881857
2014-09-16,1,0,0.33755274261603374,1,0.8776371308016878
2014-09-16,1,1,0.20253164556962025,1,0.3206751054852321
2014-09-16,1,1,0.16877637130801687,1,0.3881856540084388
2014-09-16,-1,1,0.5232067510548524,0,0.1518987341772152
2014-09-16,-1,0,0.6244725738396625,0,0.25316455696202533
2014-09-16,-1,0,0.5569620253164557,0,0.270042194092827
2014-09-16,-1,0,1.1645569620253164,0,0.20253164556962025
2014-09-16,-1,0,1.2827004219409284,0,0.16877637130801687
2014-09-17,1,1,0.1951219512195122,1,0.2601626016260163
2014-09-17,1,1,0.34146341463414637,0,0.16260162601626016
2014-09-17,1,0,0.5365853658536586,1,0.6178861788617886
2014-09-17,1,1,0.8617886178861789,0,0.8617886178861789
2014-09-17,1,0,0.22764227642276422,1,0.37398373983739835
2014-09-17,1,1,0.43902439024390244,1,0.6341463414634146
2014-09-17,-1,1,0.2601626016260163,1,0.34146341463414637
2014-09-17,-1,1,0.16260162601626016,1,0.35772357723577236
2014-09-17,-1,1,0.6178861788617886,1,0.8617886178861789
2014-09-17,-1,1,0.8617886178861789,0,0.22764227642276422
2014-09-17,-1,0,1.008130081300813,0,0.43902439024390244
2014-09-17,-1,0,1.2032520325203253,0,0.7642276422764228
2014-09-18,1,1,0.19238476953907815,1,0.3847695390781563
2014-09-18,1,1,0.32064128256513025,1,0.3847695390781563
2014-09-18,1,1,0.20841683366733466,0,0.16032064128256512
2014-09-18,1,0,0.2725450901803607,0,0.19238476953907815
2014-09-18,1,0,0.24048096192384769,0,0.19238476953907815
2014-09-18,-1,1,0.3847695390781563,0,0.32064128256513025
2014-09-18,-1,0,0.44889779559118237,0,0.20841683366733466
2014-09-18,-1,0,0.40080160320641284,0,0.22444889779559118
2014-09-18,-1,0,0.3687374749498998,0,0.16032064128256512
2014-09-18,-1,0,0.40080160320641284,0,0.17635270541082165
2014-09-19,1,1,0.2981366459627329,0,0.19875776397515527
2014-09-19,1,0,0.4803312629399586,0,0.2153209109730849
2014-09-19,1,0,0.7453416149068323,0,0.2153209109730849
2014-09-19,1,0,0.9606625258799172,0,0.546583850931677
2014-09-19,-1,1,0.19875776397515527,1,0.38095238095238093
2014-09-19,-1,1,0.2153209109730849,1,0.4803312629399586
2014-09-19,-1,1,0.2153209109730849,1,0.4306418219461698
2014-09-19,-1,1,0.546583850931677,0,0.34782608695652173
2014-09-22,1,1,0.3697478991596639,0,0.18487394957983194
2014-09-22,1,0,0.40336134453781514,0,0.3025210084033613
2014-09-22,1,0,0.6554621848739496,0,0.18487394957983194
2014-09-22,1,0,0.8235294117647058,0,0.18487394957983194
2014-09-22,1,0,0.8571428571428571,0,0.23529411764705882
2014-09-22,1,0,1.0420168067226891,0,0.2184873949579832
2014-09-22,1,0,0.9747899159663865,0,0.2184873949579832
2014-09-22,1,0,0.9747899159663865,0,0.2857142857142857
2014-09-22,1,0,1.1260504201680672,0,0.31932773109243695
2014-09-22,1,0,1.0756302521008403,0,0.33613445378151263
2014-09-22,-1,1,0.18487394957983194,1,0.2184873949579832
2014-09-22,-1,1,0.3025210084033613,1,0.5546218487394958
2014-09-22,-1,1,0.18487394957983194,1,0.35294117647058826
2014-09-22,-1,1,0.18487394957983194,1,0.2184873949579832
2014-09-22,-1,1,0.23529411764705882,1,0.42016806722689076
2014-09-22,-1,1,0.2184873949579832,0,0.15126050420168066
2014-09-22,-1,0,0.2857142857142857,0,0.2184873949579832
2014-09-22,-1,0,0.35294117647058826,1,0.4369747899159664
2014-09-22,-1,1,0.31932773109243695,0,0.2689075630252101
2014-09-26,1,1,0.34710743801652894,0,0.2809917355371901
2014-09-26,1,0,0.3305785123966942,1,0.5785123966942148
2014-09-26,1,1,0.39669421487603307,0,0.3140495867768595
2014-09-26,1,0,0.4297520661157025,0,0.2644628099173554
2014-09-26,1,0,0.4462809917355372,0,0.36363636363636365
2014-09-26,1,0,0.5785123966942148,0,0.38016528925619836
2014-09-26,1,0,0.38016528925619836,1,1.0909090909090908
2014-09-26,1,1,0.23140495867768596,0,0.1652892561983471
2014-09-26,-1,1,0.2809917355371901,0,0.2644628099173554
2014-09-26,-1,0,0.5950413223140496,0,0.39669421487603307
2014-09-26,-1,0,0.512396694214876,0,0.34710743801652894
2014-09-26,-1,0,0.4297520661157025,0,0.2809917355371901
2014-09-26,-1,0,0.512396694214876,0,0.49586776859504134
2014-09-26,-1,0,0.39669421487603307,0,0.18181818181818182
2014-09-26,-1,0,1.3057851239669422,0,0.23140495867768596
2014-09-26,-1,0,1.2396694214876034,0,0.3305785123966942
2014-09-29,1,1,0.17120622568093385,1,0.2801556420233463
2014-09-29,1,1,0.2490272373540856,1,0.622568093385214
2014-09-29,1,1,0.20233463035019456,1,0.311284046692607
2014-09-29,1,1,0.2178988326848249,1,0.4357976653696498
2014-09-29,1,1,0.26459143968871596,0,0.20233463035019456
2014-09-29,1,0,0.5447470817120622,0,0.26459143968871596
2014-09-29,1,0,0.48249027237354086,0,0.3735408560311284
2014-09-29,1,0,0.38910505836575876,0,0.23346303501945526
2014-09-29,1,0,0.6381322957198443,1,0.7159533073929961
2014-09-29,1,1,0.32684824902723736,0,0.1867704280155642
2014-09-29,-1,1,0.2801556420233463,0,0.2490272373540856
2014-09-29,-1,0,0.6536964980544747,0,0.20233463035019456
2014-09-29,-1,0,0.7626459143968871,0,0.2178988326848249
2014-09-29,-1,0,0.980544747081712,0,0.26459143968871596
2014-09-29,-1,0,0.9182879377431906,0,0.48249027237354086
2014-09-29,-1,0,0.7003891050583657,0,0.20233463035019456
2014-09-29,-1,0,0.8715953307392996,0,0.2801556420233463
2014-09-29,-1,0,0.8249027237354085,0,0.48249027237354086
2014-09-29,-1,0,1.0583657587548638,0,0.32684824902723736
2014-09-30,1,1,0.6259541984732825,0,0.1984732824427481
2014-09-30,1,0,0.7175572519083969,0,0.48854961832061067
2014-09-30,1,0,0.42748091603053434,1,0.48854961832061067
2014-09-30,1,1,0.15267175572519084,1,0.2595419847328244
2014-09-30,1,1,0.16793893129770993,1,0.22900763358778625
2014-09-30,1,1,0.7938931297709924,0,0.366412213740458
2014-09-30,1,0,1.0534351145038168,0,0.2900763358778626
2014-09-30,1,0,1.0381679389312977,0,0.33587786259541985
2014-09-30,1,0,0.8549618320610687,0,0.22900763358778625
2014-09-30,1,0,0.916030534351145,0,0.366412213740458
2014-09-30,1,0,0.7022900763358778,0,0.24427480916030533
2014-09-30,-1,1,0.1984732824427481,1,0.2900763358778626
2014-09-30,-1,1,0.48854961832061067,0,0.1984732824427481
2014-09-30,-1,0,0.7786259541984732,0,0.15267175572519084
2014-09-30,-1,0,0.8854961832061069,0,0.16793893129770993
2014-09-30,-1,0,0.9465648854961832,0,0.7938931297709924
2014-09-30,-1,0,0.5190839694656488,1,0.6259541984732825
2014-09-30,-1,1,0.2900763358778626,0,0.2748091603053435
2014-09-30,-1,0,0.3511450381679389,0,0.15267175572519084
2014-09-30,-1,0,0.42748091603053434,0,0.2900763358778626
2014-09-30,-1,0,0.5038167938931297,0,0.15267175572519084
2014-10-01,1,1,0.7927927927927928,0,0.2882882882882883
2014-10-01,1,0,0.9369369369369369,0,0.36036036036036034
2014-10-01,1,0,0.9081081081081082,0,0.590990990990991
2014-10-01,1,0,0.7207207207207207,0,0.15855855855855855
2014-10-01,1,0,0.8072072072072072,0,0.1873873873873874
2014-10-01,1,0,0.8648648648648649,0,0.21621621621621623
2014-10-01,1,0,1.3981981981981981,0,0.15855855855855855
2014-10-01,1,0,1.4414414414414414,0,0.3171171171171171
2014-10-01,1,0,1.672072072072072,0,0.2882882882882883
2014-10-01,1,0,1.6,0,0.33153153153153153
2014-10-01,1,0,1.4414414414414414,0,0.36036036036036034
2014-10-01,-1,1,0.2882882882882883,1,0.43243243243243246
2014-10-01,-1,1,0.36036036036036034,0,0.33153153153153153
2014-10-01,-1,0,0.6198198198198198,0,0.4036036036036036
2014-10-01,-1,0,0.3747747747747748,0,0.24504504504504504
2014-10-01,-1,0,0.3171171171171171,0,0.24504504504504504
2014-10-01,-1,0,0.2882882882882883,1,0.7495495495495496
2014-10-01,-1,1,0.15855855855855855,1,0.2018018018018018
2014-10-01,-1,1,0.3171171171171171,1,0.5477477477477477
2014-10-01,-1,1,0.2882882882882883,0,0.21621621621621623
2014-10-01,-1,0,0.4036036036036036,0,0.17297297297297298
2014-10-01,-1,0,0.590990990990991,0,0.36036036036036034
2014-10-02,1,1,0.2638888888888889,1,0.3333333333333333
2014-10-02,1,1,0.4027777777777778,0,0.20833333333333334
2014-10-02,1,0,0.8472222222222222,0,0.2222222222222222
2014-10-02,1,0,1.3472222222222223,0,0.5694444444444444
2014-10-02,1,0,1.0416666666666667,0,0.8333333333333334
2014-10-02,1,0,0.4444444444444444,0,0.4444444444444444
2014-10-02,1,0,0.25,0,0.20833333333333334
2014-10-02,1,0,0.2222222222222222,1,0.375
2014-10-02,1,1,0.4444444444444444,0,0.2222222222222222
2014-10-02,-1,1,0.2777777777777778,0,0.2638888888888889
2014-10-02,-1,0,0.3472222222222222,1,0.4027777777777778
2014-10-02,-1,1,0.20833333333333334,1,0.6527777777777778
2014-10-02,-1,1,0.2222222222222222,1,0.7222222222222222
2014-10-02,-1,1,0.5694444444444444,0,0.2638888888888889
2014-10-02,-1,0,1.1388888888888888,0,0.2361111111111111
2014-10-02,-1,0,1.3472222222222223,0,0.25
2014-10-02,-1,0,1.3055555555555556,0,0.18055555555555555
2014-10-02,-1,0,1.5,0,0.4444444444444444
2014-10-03,1,1,0.3443708609271523,1,0.6225165562913907
2014-10-03,1,1,0.18543046357615894,1,0.33112582781456956
2014-10-03,1,1,0.423841059602649,0,0.304635761589404
2014-10-03,1,0,0.31788079470198677,0,0.2119205298013245
2014-10-03,1,0,0.2913907284768212,1,0.4503311258278146
2014-10-03,1,1,0.25165562913907286,1,0.33112582781456956
2014-10-03,1,1,0.23841059602649006,0,0.1986754966887417
2014-10-03,-1,1,0.6225165562913907,0,0.18543046357615894
2014-10-03,-1,0,0.7682119205298014,0,0.423841059602649
2014-10-03,-1,0,0.6490066225165563,0,0.1986754966887417
2014-10-03,-1,0,0.6622516556291391,0,0.18543046357615894
2014-10-03,-1,0,0.9271523178807947,0,0.25165562913907286
2014-10-03,-1,0,1.0066225165562914,0,0.23841059602649006
2014-10-06,1,1,0.1731066460587326,0,0.1731066460587326
2014-10-06,1,0,0.38330757341576505,0,0.19783616692426584
2014-10-06,1,0,0.5811437403400309,0,0.22256568778979907
2014-10-06,1,0,0.5935085007727975,0,0.18547140649149924
2014-10-06,1,0,0.9273570324574961,0,0.29675425038639874
2014-10-06,1,0,1.0139103554868625,0,0.44513137557959814
2014-10-06,1,0,0.7789799072642968,0,0.33384853168469864
2014-10-06,1,0,0.7542503863987635,0,0.2596599690880989
2014-10-06,-1,1,0.1731066460587326,1,0.38330757341576505
2014-10-06,-1,1,0.19783616692426584,1,0.3956723338485317
2014-10-06,-1,1,0.22256568778979907,1,0.23493044822256567
2014-10-06,-1,1,0.18547140649149924,1,0.5193199381761978
2014-10-06,-1,1,0.29675425038639874,1,0.38330757341576505
2014-10-06,-1,1,0.44513137557959814,0,0.21020092735703247
2014-10-06,-1,0,0.5687789799072643,0,0.3091190108191654
2014-10-07,1,1,0.34575260804769004,0,0.20268256333830104
2014-10-07,1,0,0.4172876304023845,0,0.4172876304023845
2014-10-07,1,0,0.19076005961251863,1,0.32190760059612517
2014-10-07,1,1,0.16691505216095381,1,0.19076005961251863
2014-10-07,1,1,0.5245901639344263,0,0.16691505216095381
2014-10-07,1,0,0.5603576751117735,0,0.46497764530551416
2014-10-07,1,0,0.46497764530551416,0,0.28614008941877794
2014-10-07,1,0,0.44113263785394935,0,0.16691505216095381
2014-10-07,1,0,1.0134128166915053,0,0.2503725782414307
2014-10-07,1,0,1.0134128166915053,0,0.15499254843517138
2014-10-07,-1,1,0.20268256333830104,1,0.27421758569299554
2014-10-07,-1,1,0.4172876304023845,0,0.19076005961251863
2014-10-07,-1,0,0.5484351713859911,0,0.16691505216095381
2014-10-07,-1,0,0.5722801788375559,0,0.5245901639344263
2014-10-07,-1,0,0.21460506706408347,0,0.20268256333830104
2014-10-07,-1,0,0.47690014903129657,0,0.36959761549925485
2014-10-07,-1,0,0.39344262295081966,0,0.26229508196721313
2014-10-07,-1,0,0.29806259314456035,1,0.7391952309985097
2014-10-07,-1,1,0.2503725782414307,0,0.2503725782414307
2014-10-07,-1,0,0.15499254843517138,1,0.38152011922503726
2014-10-08,1,1,0.23728813559322035,1,0.2824858757062147
2014-10-08,1,1,0.4293785310734463,0,0.3502824858757062
2014-10-08,1,0,0.4180790960451977,0,0.2598870056497175
2014-10-08,1,0,0.711864406779661,0,0.2937853107344633
2014-10-08,1,0,0.632768361581921,0,0.4745762711864407
2014-10-08,1,0,0.384180790960452,0,0.3163841807909605
2014-10-08,1,0,0.3050847457627119,1,1.2881355932203389
2014-10-08,1,1,0.3163841807909605,1,0.7005649717514124
2014-10-08,-1,1,0.2824858757062147,1,0.4293785310734463
2014-10-08,-1,1,0.3502824858757062,0,0.3389830508474576
2014-10-08,-1,0,0.2711864406779661,1,0.5536723163841808
2014-10-08,-1,1,0.2937853107344633,0,0.21468926553672316
2014-10-08,-1,0,0.5536723163841808,0,0.22598870056497175
2014-10-08,-1,0,0.6440677966101694,0,0.23728813559322035
2014-10-08,-1,0,1.694915254237288,0,0.3163841807909605
2014-10-09,1,1,0.22632226322263221,0,0.15744157441574416
2014-10-09,1,0,0.43296432964329645,0,0.2066420664206642
2014-10-09,1,0,0.44280442804428044,0,0.25584255842558423
2014-10-09,1,0,0.6100861008610086,0,0.21648216482164823
2014-10-09,1,0,0.6100861008610086,0,0.3148831488314883
2014-10-09,1,0,1.0922509225092252,0,0.21648216482164823
2014-10-09,1,0,1.3382533825338254,0,0.2656826568265683
2014-10-09,1,0,1.5055350553505535,0,0.5215252152521526
2014-10-09,1,0,1.5252152521525215,0,0.15744157441574416
2014-10-09,1,0,1.5940959409594095,0,0.3148831488314883
2014-10-09,1,0,1.4956949569495694,0,0.18696186961869618
2014-10-09,1,0,1.5940959409594095,0,0.3050430504305043
2014-10-09,1,0,1.4760147601476015,0,0.35424354243542433
2014-10-09,-1,1,0.15744157441574416,1,0.3640836408364084
2014-10-09,-1,1,0.2066420664206642,1,0.21648216482164823
2014-10-09,-1,1,0.25584255842558423,1,0.4231242312423124
2014-10-09,-1,1,0.21648216482164823,0,0.21648216482164823
2014-10-09,-1,0,0.3148831488314883,1,0.7970479704797048
2014-10-09,-1,1,0.21648216482164823,1,0.46248462484624847
2014-10-09,-1,1,0.2656826568265683,1,0.43296432964329645
2014-10-09,-1,1,0.5215252152521526,1,0.5412054120541205
2014-10-09,-1,1,0.15744157441574416,1,0.22632226322263221
2014-10-09,-1,1,0.3148831488314883,0,0.21648216482164823
2014-10-09,-1,0,0.2853628536285363,0,0.2853628536285363
2014-10-09,-1,0,0.3050430504305043,0,0.18696186961869618
2014-10-09,-1,0,0.47232472324723246,0,0.45264452644526443
2014-10-10,1,1,0.31076581576026635,1,0.4528301886792453
2014-10-10,1,1,0.8790233074361821,0,0.4528301886792453
2014-10-10,1,0,0.5948945615982242,0,0.1864594894561598
2014-10-10,1,0,0.7280799112097669,0,0.17758046614872364
2014-10-10,1,0,0.7192008879023307,0,0.1509433962264151
2014-10-10,1,0,0.7724750277469479,0,0.532741398446171
2014-10-10,1,0,0.4439511653718091,0,0.3995560488346282
2014-10-10,1,0,0.5504994450610433,0,0.28412874583795783
