Assembly,Type,Kind,Member,MemberType,Access
"MZpack.NT8","MZpack.NT8.mzBigTrade","Method","Notify","Void","public"
"MZpack.NT8","MZpack.NT8.mzBigTrade","Method","Notify","Void","public"
"MZpack.NT8","MZpack.NT8.mzBigTrade","Method","TBbNIJxRbk","String","nonpublic"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","OrderType","OrderFlowOrderType","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","IcebergAlgo","IcebergAlgo","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","FootprintDx","FootprintDx[]","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","BidImbalanceBrushDx","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","AskImbalanceBrushDx","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","BarVABrushDx","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","BarBidDeltaBrushDx","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","BarAskDeltaBrushDx","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridValuesBrushDx","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridBackgroundBrushDx","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","UnfinishedAuctionBackBrushDx","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","BarRatioNumbersNeutralBrushDx","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","BarRatioNumbersRejectedDefendedBrushDx","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","FootprintPresentation","FootprintPresentation[]","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridShowArr","Boolean[]","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridHighlightArr","Boolean[]","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridHighlightThresholdArr","Double[]","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","Notifications","Notification[]","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridLegendArr","String[]","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","AbsorptionParams","List`1","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftFootprintStyle","FootprintStyle","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftFootprintTypeSerialize","Int32","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftClusterStyle","ClusterStyle","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftClusterTypeSerialize","Int32","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftClusterScale","ClusterScale","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftClusterMaxValueSerialize","Int32","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftClusterAutoSources","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftClusterScaleSource","ClusterDataSource","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftClusterScaleSourceSerialize","Int32","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftClusterColorSource","ClusterDataSource","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftClusterColorSourceSerialize","Int32","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftClusterGradientSource","ClusterDataSource","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftClusterGradientSourceSerialize","Int32","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftClusterBrush","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftClusterBrushSerializable","String","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftNegativeDeltaBrush","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftNegativeDeltaBrushSerializable","String","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftPositiveDeltaBrush","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftPositiveDeltaBrushSerializable","String","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftClusterBorderStroke","Stroke","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftColorMode","ColorMode","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftColorModeSerialize","Int32","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftCustomValueLessFilter","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftCustomValueFilter1","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftCustomValueFilter2","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftCustomValueFilter3","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftCustomLessBrush","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftCustomLessBrushSerializable","String","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftCustomBrush1","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftCustomBrush1Serializable","String","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftCustomBrush2","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftCustomBrush2Serializable","String","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftCustomBrush3","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftCustomBrush3Serializable","String","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftShowValues","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftValuesAlign","FootprintValuesAlign","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftValuesDivider","Single","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftValuesDecimalPlaces","Int32","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftValuesAbsDelta","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftValuesBrush","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftValuesBrushSerializable","String","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftValuesSimpleFont","SimpleFont","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftClusterZonesShow","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftClusterZonesOnBarClose","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftClusterZonesFilterMin","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftClusterZonesFilterMax","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftClusterZonesIgnoreHighLow","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftClusterZonesEnding","ClusterZoneEnding","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftClusterZonesBreakOnSession","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftClusterZonesStyle","LevelPresentationStyle","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftClusterZonesBox","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","LeftClusterZonesStroke","Stroke","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightFootprintStyle","FootprintStyle","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightFootprintTypeSerialize","Int32","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightClusterStyle","ClusterStyle","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightClusterTypeSerialize","Int32","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightClusterScale","ClusterScale","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightClusterMaxValueSerialize","Int32","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightClusterAutoSources","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightClusterScaleSource","ClusterDataSource","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightClusterScaleSourceSerialize","Int32","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightClusterColorSource","ClusterDataSource","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightClusterColorSourceSerialize","Int32","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightClusterGradientSource","ClusterDataSource","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightClusterGradientSourceSerialize","Int32","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightClusterBrush","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightClusterBrushSerializable","String","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightNegativeDeltaBrush","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightNegativeDeltaBrushSerializable","String","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightPositiveDeltaBrush","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightPositiveDeltaBrushSerializable","String","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightClusterBorderStroke","Stroke","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightColorMode","ColorMode","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightColorModeSerialize","Int32","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightCustomValueLessFilter","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightCustomValueFilter1","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightCustomValueFilter2","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightCustomValueFilter3","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightCustomLessBrush","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightCustomLessBrushSerializable","String","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightCustomBrush1","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightCustomBrush1Serializable","String","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightCustomBrush2","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightCustomBrush2Serializable","String","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightCustomBrush3","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightCustomBrush3Serializable","String","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightShowValues","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightValuesAlign","FootprintValuesAlign","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightValuesDivider","Single","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightValuesDecimalPlaces","Int32","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightValuesAbsDelta","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightValuesBrush","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightValuesBrushSerializable","String","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightValuesSimpleFont","SimpleFont","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightClusterZonesShow","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightClusterZonesOnBarClose","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightClusterZonesFilterMin","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightClusterZonesFilterMax","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightClusterZonesIgnoreHighLow","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightClusterZonesEnding","ClusterZoneEnding","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightClusterZonesBreakOnSession","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightClusterZonesStyle","LevelPresentationStyle","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightClusterZonesBox","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","RightClusterZonesStroke","Stroke","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","TicksPerLevel","Int32","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","TradeFilterMin","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","TradeFilterMax","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","DisplayValueFilter","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","BidBrush","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","BidBrushSerializable","String","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","AskBrush","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","AskBrushSerializable","String","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","BidAskRelativeScaling","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","AutoscaleValues","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","ShowBarBorder","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","BarBorderStroke","Stroke","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","ShowBarMarker","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","BarSpacePx","Single","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","BarWidthPx","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","OuterMargin","Int32","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","ControlChartRightMargin","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","CustomChartRightMargin","Int32","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","ShowBarVolume","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","ShowBarDelta","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","ShowBarAbsoluteDeltaAverage","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","ShowBarMinMaxDelta","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","ShowBarDeltaPercent","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","ShowBarCOT","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","ShowBarRatioNumbers","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","BarRatioNumbersBoundsLow","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","BarRatioNumbersBoundsHigh","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","BarRatioNumbersNeutralBrush","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","BarRatioNumbersNeutralBrushSerializable","String","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","BarRatioNumbersRejectedDefendedBrush","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","BarRatioNumbersRejectedDefendedBrushSerializable","String","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","BarStatisticValuesX1000","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","BarStatisticValuesDivider","Single","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","BarBidDeltaBrush","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","BarBidDeltaBrushSerializable","String","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","BarAskDeltaBrush","Brush","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","BarAskDeltaBrushSerializable","String","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticsSimpleFont","SimpleFont","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridShow","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridShowLegend","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridLegendPosition","StatisticGridLegendPosition","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridInFront","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridShowTrades","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridHighlightTrades","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridHighlightThresholdTrades","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridShowVolume","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridHighlightVolume","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridHighlightThresholdVolume","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridShowBuyVolume","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridShowSellVolume","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridShowDelta","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridHighlightDelta","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridHighlightThresholdDelta","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridShowDeltaPercent","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridHighlightDeltaPercent","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridHighlightThresholdDeltaPercent","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridShowAbsoluteDeltaAverage","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridHighlightAbsoluteDeltaAverage","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridHighlightThresholdAbsoluteDeltaAverage","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridShowDeltaCumulative","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridHighlightDeltaCumulative","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridHighlightThresholdDeltaCumulative","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridShowMinDelta","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridHighlightMinDelta","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridHighlightThresholdMinDelta","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridShowMaxDelta","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridHighlightMaxDelta","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridHighlightThresholdMaxDelta","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridShowDeltaChange","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridHighlightDeltaChange","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridHighlightThresholdDeltaChange","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridShowDeltaRate","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","DeltaRateOfChangeType","DeltaRateOfChangeType","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","DeltaRateOfChangeValue","Int32","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","DeltaRateOfChangeShowInBar","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridHighlightDeltaRate","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridHighlightThresholdDeltaRate","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridShowCOTHigh","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridHighlightCOTHigh","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridHighlightThresholdCOTHigh","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridShowCOTLow","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridHighlightCOTLow","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridHighlightThresholdCOTLow","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridShowVolPerSecond","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridHighlightVolPerSecond","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridHighlightThresholdVolPerSecond","Double","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridShowDuration","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridPredictedValuesShow","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridPredictedValuesGaugeShow","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridValuesX1000","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridValuesDivider","Single","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridCellHeight","Int32","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridCellScale","CellScale","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridShowCellBorder","Boolean","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridCellBorderStroke","Stroke","public"
"MZpack.NT8","MZpack.NT8.mzFootprint","Property","StatisticGridAutoscaleValues","Boolean","public"
