DateTime,Open,High,Low,Close,K,D,KSignalUp,KSignalDn,ZoneSignal
2018-01-19 15:15:00,3569.00,3587.00,3563.75,3583.00,94.9045,94.9045,0,1,-1
2018-01-22 15:15:00,3576.00,3610.25,3574.00,3607.25,96.6851,96.6851,0,1,-1
2018-01-23 15:15:00,3607.25,3616.75,3600.75,3611.50,93.2692,93.2692,0,0,0
2018-01-24 15:15:00,3609.00,3627.25,3597.50,3613.00,83.4302,83.4302,0,0,0
2018-01-25 15:15:00,3612.00,3625.75,3602.75,3613.25,83.7209,83.7209,0,1,0
2018-01-26 15:15:00,3614.25,3648.00,3613.25,3646.50,98.4536,98.4536,0,1,-1
2018-01-29 15:15:00,3646.25,3650.50,3623.50,3625.50,71.1816,71.1816,0,0,0
2018-01-30 15:15:00,3625.25,3630.00,3590.50,3596.50,37.7522,37.7522,0,0,0
2018-01-31 15:15:00,3595.25,3611.75,3585.00,3597.75,31.0458,31.0458,0,0,0
2018-02-01 15:15:00,3600.75,3609.25,3581.50,3594.50,18.8406,18.8406,1,0,0
2018-02-02 15:15:00,3598.50,3603.00,3527.25,3528.75,1.2170,1.2170,1,0,1
2018-02-05 15:15:00,3529.00,3535.00,3367.75,3379.75,4.2440,4.2440,0,0,0
2018-02-06 15:15:00,3396.00,3471.75,3301.00,3466.25,47.2818,47.2818,0,0,0
2018-02-07 15:15:00,3457.50,3498.75,3432.50,3440.25,39.8426,39.8426,0,0,0
2018-02-08 15:15:00,3436.75,3458.50,3349.00,3365.50,19.6049,19.6049,1,0,1
2018-02-09 15:15:00,3365.75,3409.75,3302.25,3391.00,28.9622,28.9622,0,0,0
2018-02-12 15:15:00,3400.25,3443.50,3392.00,3427.25,40.9570,40.9570,0,0,0
2018-02-13 15:15:00,3425.25,3439.50,3406.25,3433.75,43.9570,43.9570,0,0,0
2018-02-14 15:15:00,3434.50,3473.75,3399.00,3469.00,71.7949,71.7949,0,0,0
2018-02-15 15:15:00,3467.50,3508.75,3460.50,3506.00,98.6763,98.6763,0,1,-1
2018-02-16 15:15:00,3506.00,3526.75,3494.25,3507.00,91.2027,91.2027,0,0,0
2018-02-19 12:00:00,3506.50,3519.75,3491.50,3500.50,88.3073,88.3073,0,0,0
2018-02-20 15:15:00,3500.25,3509.75,3477.75,3486.00,81.8486,81.8486,0,0,0
2018-02-21 15:15:00,3486.50,3519.75,3465.50,3470.75,58.4416,58.4416,0,0,0
2018-02-22 15:15:00,3470.50,3503.00,3454.00,3483.50,66.1448,66.1448,0,0,0
2018-02-23 15:15:00,3484.75,3522.25,3482.00,3520.75,95.3033,95.3033,0,1,-1
2018-02-26 15:15:00,3523.50,3558.00,3514.50,3556.50,98.5577,98.5577,0,1,-1
2018-02-27 15:15:00,3555.50,3561.75,3514.00,3519.50,60.7889,60.7889,0,0,0
2018-02-28 15:15:00,3518.50,3534.00,3484.00,3486.50,30.1624,30.1624,0,0,0
2018-03-01 15:15:00,3490.25,3503.00,3430.50,3450.25,15.0476,15.0476,1,0,1
2018-03-02 15:15:00,3450.75,3468.00,3419.00,3462.25,30.2977,30.2977,0,0,0
2018-03-05 15:15:00,3455.25,3499.75,3435.75,3490.50,50.0876,50.0876,0,0,0
2018-03-06 15:15:00,3491.00,3506.50,3482.25,3496.00,53.9405,53.9405,0,0,0
2018-03-07 15:15:00,3472.00,3502.25,3453.25,3495.25,53.4151,53.4151,0,0,0
2018-03-08 15:15:00,3496.00,3513.00,3491.75,3511.75,64.9737,64.9737,0,0,0
2018-03-09 15:15:00,3509.50,3559.50,3503.00,3556.25,97.6868,97.6868,0,1,-1
2018-03-12 15:15:00,3556.25,3572.75,3551.25,3556.50,89.4309,89.4309,0,0,0
2018-03-13 15:15:00,3554.50,3574.75,3530.00,3540.25,77.8491,77.8491,0,0,0
2018-03-14 15:15:00,3534.50,3551.00,3515.75,3521.50,61.6906,61.6906,0,0,0
2018-03-15 15:15:00,3522.25,3534.75,3512.50,3523.00,57.4074,57.4074,0,0,0
2018-03-16 15:15:00,3525.00,3533.75,3517.75,3523.50,57.8189,57.8189,0,0,0
2018-03-19 15:15:00,3523.75,3524.00,3464.75,3490.25,23.1818,23.1818,0,0,0
2018-03-20 15:15:00,3489.00,3496.50,3480.25,3491.00,23.8636,23.8636,0,0,0
2018-03-21 15:15:00,3490.75,3511.50,3480.00,3485.75,19.0909,19.0909,1,0,0
2018-03-22 15:15:00,3485.75,3493.75,3409.25,3410.75,0.9063,0.9063,1,0,1
2018-03-23 15:15:00,3413.25,3426.25,3353.50,3365.25,5.9494,5.9494,0,0,0
2018-03-26 15:15:00,3362.50,3430.25,3358.50,3427.00,40.5517,40.5517,0,0,0
2018-03-27 15:15:00,3427.00,3447.25,3363.50,3383.25,16.5049,16.5049,1,0,1
2018-03-28 15:15:00,3380.25,3401.25,3360.50,3375.00,12.6100,12.6100,1,0,0
2018-03-29 15:15:00,3377.25,3427.00,3368.50,3410.50,36.0759,36.0759,0,0,0
2018-04-02 15:15:00,3402.50,3409.00,3319.50,3342.50,11.9792,11.9792,1,0,1
2018-04-03 15:15:00,3348.75,3386.25,3341.00,3380.75,35.1506,35.1506,0,0,0
2018-04-04 15:15:00,3379.50,3417.25,3327.00,3414.50,74.3640,74.3640,0,0,0
2018-04-05 15:15:00,3413.25,3439.75,3411.50,3429.25,85.9100,85.9100,0,1,-1
2018-04-06 15:15:00,3430.50,3431.50,3352.00,3373.25,42.0744,42.0744,0,0,0
2018-04-09 15:15:00,3375.00,3421.25,3375.00,3386.50,55.7173,55.7173,0,0,0
2018-04-10 15:15:00,3385.25,3433.75,3379.75,3422.50,85.6549,85.6549,0,1,-1
2018-04-11 15:15:00,3422.00,3428.75,3393.50,3408.50,74.0125,74.0125,0,0,0
2018-04-12 15:15:00,3410.00,3442.50,3407.25,3431.50,90.4762,90.4762,0,1,-1
2018-04-13 15:15:00,3429.25,3448.00,3412.25,3424.75,80.7851,80.7851,0,0,0
2018-04-16 15:15:00,3440.75,3454.50,3428.25,3449.25,94.8780,94.8780,0,1,0
2018-04-17 15:15:00,3446.75,3481.25,3446.25,3474.00,94.3907,94.3907,0,0,0
2018-04-18 15:15:00,3472.00,3486.00,3471.25,3477.25,92.1171,92.1171,0,0,0
2018-04-19 15:15:00,3479.25,3480.75,3449.00,3460.50,76.0000,76.0000,0,0,0
2018-04-20 15:15:00,3460.00,3465.75,3427.25,3439.00,49.1892,49.1892,0,0,0
2018-04-23 15:15:00,3450.50,3452.25,3424.75,3438.75,40.0000,40.0000,0,0,0
2018-04-24 15:15:00,3439.50,3456.00,3383.50,3402.75,18.7805,18.7805,1,0,1
2018-04-25 15:15:00,3402.75,3415.75,3378.75,3412.00,31.0023,31.0023,0,0,0
2018-04-26 15:15:00,3415.75,3445.00,3407.00,3442.00,58.9744,58.9744,0,0,0
2018-04-27 15:15:00,3443.00,3443.75,3425.25,3439.00,56.1772,56.1772,0,0,0
2018-04-30 15:15:00,3438.00,3449.75,3412.50,3414.50,35.0490,35.0490,0,0,0
2018-05-01 15:15:00,3413.75,3425.50,3390.75,3419.75,47.1264,47.1264,0,0,0
2018-05-02 15:15:00,3423.00,3426.00,3391.75,3395.00,21.0356,21.0356,0,0,0
2018-05-03 15:15:00,3394.25,3403.75,3358.75,3399.25,41.6452,41.6452,0,0,0
2018-05-04 15:15:00,3399.25,3437.00,3379.75,3430.50,78.8462,78.8462,0,0,0
2018-05-07 15:15:00,3430.25,3449.00,3428.75,3437.50,86.5385,86.5385,0,1,0
2018-05-08 15:15:00,3435.50,3441.75,3419.75,3437.75,86.8132,86.8132,0,1,0
2018-05-09 15:15:00,3437.25,3467.50,3434.00,3463.50,96.3218,96.3218,0,1,-1
2018-05-10 15:15:00,3463.50,3492.50,3460.25,3486.25,95.3271,95.3271,0,0,0
2018-05-11 15:15:00,3483.75,3500.00,3483.75,3497.00,97.8761,97.8761,0,1,-1
2018-05-14 15:15:00,3494.75,3508.75,3491.75,3498.50,93.1667,93.1667,0,0,0
2018-05-15 15:15:00,3496.00,3498.75,3468.00,3476.50,75.0000,75.0000,0,0,0
2018-05-16 15:15:00,3478.75,3495.50,3472.00,3490.50,79.4944,79.4944,0,0,0
2018-05-17 15:15:00,3489.25,3499.50,3478.50,3486.25,74.7191,74.7191,0,0,0
2018-05-18 15:15:00,3486.25,3494.50,3476.25,3480.50,62.2074,62.2074,0,0,0
2018-05-21 15:15:00,3496.25,3506.75,3491.75,3500.50,82.9897,82.9897,0,1,0
2018-05-22 15:15:00,3498.75,3509.25,3489.00,3493.50,61.8182,61.8182,0,0,0
2018-05-23 15:15:00,3492.00,3500.50,3472.00,3498.25,73.3333,73.3333,0,0,0
2018-05-24 15:15:00,3497.25,3500.75,3473.25,3495.00,65.4545,65.4545,0,0,0
2018-05-25 15:15:00,3494.25,3505.25,3481.25,3485.75,36.9128,36.9128,0,0,0
2018-05-28 12:00:00,3496.50,3499.25,3485.75,3490.75,50.3356,50.3356,0,0,0
2018-05-29 15:15:00,3488.75,3491.75,3442.50,3459.75,25.8427,25.8427,0,0,0
2018-05-30 15:15:00,3460.75,3496.75,3453.25,3492.00,74.1573,74.1573,0,0,0
2018-05-31 15:15:00,3487.75,3495.75,3467.25,3473.00,45.6929,45.6929,0,0,0
2018-06-01 15:15:00,3475.00,3504.50,3473.50,3501.25,93.6255,93.6255,0,1,-1
2018-06-04 15:15:00,3498.50,3516.75,3496.50,3513.00,94.9495,94.9495,0,1,-1
2018-06-05 15:15:00,3513.50,3520.75,3506.50,3519.00,97.7636,97.7636,0,1,-1
2018-06-06 15:15:00,3518.50,3542.25,3515.50,3539.75,97.4937,97.4937,0,0,0
2018-06-07 15:15:00,3541.00,3547.00,3527.25,3539.75,93.0622,93.0622,0,0,0
2018-06-08 15:15:00,3538.75,3546.75,3519.25,3546.00,98.9333,98.9333,0,1,0
2018-06-11 15:15:00,3540.25,3557.75,3537.50,3550.25,91.7127,91.7127,0,0,0
2018-06-12 15:15:00,3548.50,3557.50,3545.75,3551.75,92.8783,92.8783,0,1,0
2018-06-13 15:15:00,3555.50,3559.50,3542.00,3542.50,73.0159,73.0159,0,0,0
2018-06-14 15:15:00,3541.25,3557.50,3535.75,3552.00,85.8491,85.8491,0,1,-1
2018-06-15 15:15:00,3550.50,3552.00,3529.00,3548.00,73.8636,73.8636,0,0,0
2018-06-18 15:15:00,3543.50,3550.25,3524.75,3543.25,59.6273,59.6273,0,0,0
2018-06-19 15:15:00,3541.75,3543.75,3499.25,3529.75,50.6224,50.6224,0,0,0
2018-06-20 15:15:00,3528.75,3541.75,3520.75,3535.50,60.1660,60.1660,0,0,0
2018-06-21 15:15:00,3535.25,3548.75,3510.50,3516.00,27.8008,27.8008,0,0,0
2018-06-22 15:15:00,3514.00,3532.00,3512.75,3523.00,39.4191,39.4191,0,0,0
2018-06-25 15:15:00,3520.50,3521.50,3464.00,3485.75,23.2620,23.2620,0,0,0
2018-06-26 15:15:00,3485.25,3498.75,3478.25,3492.00,31.8182,31.8182,0,0,0
2018-06-27 15:15:00,3490.00,3511.50,3464.50,3468.50,5.2174,5.2174,1,0,1
2018-06-28 15:15:00,3468.50,3489.75,3456.75,3483.00,28.5326,28.5326,0,0,0
2018-06-29 15:15:00,3483.50,3509.00,3480.25,3485.00,30.7065,30.7065,0,0,0
2018-07-02 15:15:00,3484.50,3492.00,3462.00,3490.75,36.9565,36.9565,0,0,0
2018-07-03 12:15:00,3490.75,3505.00,3475.50,3476.50,26.2458,26.2458,0,0,0
2018-07-04 12:00:00,3476.50,3487.50,3474.25,3485.25,44.0154,44.0154,0,0,0
2018-07-05 15:15:00,3485.50,3503.25,3476.00,3502.00,82.6484,82.6484,0,1,-1
2018-07-06 15:15:00,3500.50,3529.75,3494.75,3526.50,95.5479,95.5479,0,1,-1
2018-07-09 15:15:00,3525.50,3551.50,3525.25,3551.00,99.4723,99.4723,0,1,-1
2018-07-10 15:15:00,3551.00,3561.25,3544.00,3560.25,98.9924,98.9924,0,0,0
2018-07-11 15:15:00,3544.25,3551.25,3529.25,3537.50,76.0705,76.0705,0,0,0
2018-07-12 15:15:00,3540.25,3564.50,3537.25,3562.00,97.2299,97.2299,0,1,-1
2018-07-13 15:15:00,3562.00,3570.75,3556.75,3566.75,95.8549,95.8549,0,0,0
2018-07-16 15:15:00,3568.25,3572.50,3558.50,3560.00,87.0466,87.0466,0,0,0
2018-07-17 15:15:00,3559.25,3579.25,3553.25,3574.75,94.6746,94.6746,0,1,-1
2018-07-18 15:15:00,3576.50,3581.75,3570.25,3579.50,96.0177,96.0177,0,1,0
2018-07-19 15:15:00,3578.00,3581.50,3563.75,3568.75,75.2381,75.2381,0,0,0
2018-07-20 15:15:00,3569.00,3574.00,3556.50,3564.25,66.6667,66.6667,0,0,0
2018-07-23 15:15:00,3568.75,3576.00,3556.00,3575.50,85.9551,85.9551,0,1,0
2018-07-24 15:15:00,3574.00,3594.75,3573.75,3584.50,75.3012,75.3012,0,0,0
2018-07-25 15:15:00,3582.75,3613.00,3577.50,3604.75,86.1925,86.1925,0,1,-1
2018-07-26 15:15:00,3598.75,3610.00,3596.75,3606.00,88.2845,88.2845,0,1,-1
2018-07-27 15:15:00,3603.75,3610.50,3572.25,3581.00,43.8596,43.8596,0,0,0
2018-07-30 15:15:00,3579.50,3585.25,3561.75,3566.75,18.8596,18.8596,1,0,1
2018-07-31 15:15:00,3569.00,3591.25,3566.25,3580.50,42.9825,42.9825,0,0,0
2018-08-01 15:15:00,3587.75,3589.25,3569.00,3574.25,32.0175,32.0175,0,0,0
2018-08-02 15:15:00,3577.50,3594.75,3554.50,3592.00,64.1026,64.1026,0,0,0
2018-08-03 15:15:00,3594.25,3605.00,3588.25,3603.00,82.9060,82.9060,0,1,-1
2018-08-06 15:15:00,3605.00,3617.00,3598.50,3613.50,94.4000,94.4000,0,1,-1
2018-08-07 15:15:00,3612.75,3627.25,3611.75,3623.25,94.5017,94.5017,0,1,-1
2018-08-08 15:15:00,3624.00,3626.00,3616.00,3618.75,88.3162,88.3162,0,0,0
2018-08-09 15:15:00,3617.00,3626.25,3614.00,3617.25,86.2543,86.2543,0,0,0
2018-08-10 15:15:00,3616.00,3616.25,3589.50,3600.25,62.8866,62.8866,0,0,0
2018-08-13 15:15:00,3599.25,3607.25,3583.50,3589.00,47.4227,47.4227,0,0,0
2018-08-14 15:15:00,3590.25,3607.00,3589.25,3604.50,48.0000,48.0000,0,0,0
2018-08-15 15:15:00,3605.25,3606.50,3566.50,3584.75,30.0412,30.0412,0,0,0
2018-08-16 15:15:00,3585.75,3615.25,3581.00,3608.25,68.7243,68.7243,0,0,0
2018-08-17 15:15:00,3607.00,3620.50,3598.50,3615.75,82.4268,82.4268,0,1,-1
2018-08-20 15:15:00,3615.25,3624.25,3613.75,3622.00,92.8870,92.8870,0,1,-1
2018-08-21 15:15:00,3620.25,3637.50,3615.50,3625.25,82.7465,82.7465,0,0,0
2018-08-22 15:15:00,3616.50,3631.75,3609.75,3624.75,82.0423,82.0423,0,0,0
2018-08-23 15:15:00,3625.25,3633.25,3618.25,3621.50,77.4648,77.4648,0,0,0
2018-08-24 15:15:00,3621.75,3641.00,3619.75,3640.25,98.9933,98.9933,0,1,-1
2018-08-27 15:15:00,3641.25,3663.00,3640.25,3662.00,98.7805,98.7805,0,0,0
2018-08-28 15:15:00,3662.50,3669.75,3657.75,3662.75,90.1754,90.1754,0,0,0
2018-08-29 15:15:00,3663.75,3681.00,3661.00,3678.25,96.1404,96.1404,0,1,-1
2018-08-30 15:15:00,3679.00,3679.75,3659.00,3665.50,78.2456,78.2456,0,0,0
2018-08-31 15:15:00,3661.50,3671.00,3655.25,3670.50,85.2632,85.2632,0,1,-1
2018-09-03 12:00:00,3670.00,3676.00,3666.00,3671.75,85.2590,85.2590,0,0,0
2018-09-04 15:15:00,3671.25,3675.50,3649.00,3661.75,68.5714,68.5714,0,0,0
2018-09-05 15:15:00,3662.50,3664.00,3641.00,3651.75,28.2209,28.2209,0,0,0
2018-09-06 15:15:00,3652.25,3656.50,3631.50,3642.50,22.2222,22.2222,0,0,0
2018-09-07 15:15:00,3641.50,3648.50,3628.50,3638.25,18.5714,18.5714,1,0,0
2018-09-10 15:15:00,3637.25,3651.75,3636.75,3643.75,29.7561,29.7561,0,0,0
2018-09-11 15:15:00,3643.25,3656.50,3630.75,3653.25,52.1053,52.1053,0,0,0
2018-09-12 15:15:00,3653.50,3658.75,3643.00,3652.00,49.4737,49.4737,0,0,0
2018-09-13 15:15:00,3650.75,3670.25,3648.00,3668.50,85.1064,85.1064,0,1,-1
2018-09-14 15:15:00,3668.00,3675.50,3660.25,3669.75,87.7660,87.7660,0,1,0
2018-09-17 15:15:00,3667.25,3669.50,3650.50,3654.25,54.7872,54.7872,0,0,0
2018-09-18 15:15:00,3653.50,3676.00,3641.75,3670.00,87.3684,87.3684,0,1,-1
2018-09-19 15:15:00,3671.25,3677.00,3664.00,3673.25,91.8919,91.8919,0,1,0
2018-09-20 15:15:00,3674.75,3699.00,3671.50,3697.75,98.1685,98.1685,0,1,-1
2018-09-21 15:15:00,3697.75,3705.25,3690.25,3692.00,79.1339,79.1339,0,0,0
2018-09-24 15:15:00,3687.75,3688.50,3676.00,3683.75,66.1417,66.1417,0,0,0
2018-09-25 15:15:00,3684.75,3692.50,3676.50,3679.50,59.4488,59.4488,0,0,0
2018-09-26 15:15:00,3680.75,3694.25,3665.75,3669.75,44.0945,44.0945,0,0,0
2018-09-27 15:15:00,3669.75,3690.25,3665.75,3678.25,57.4803,57.4803,0,0,0
2018-09-28 15:15:00,3680.50,3683.75,3666.25,3677.25,32.1212,32.1212,0,0,0
2018-10-01 15:15:00,3680.75,3700.25,3680.75,3688.25,56.9620,56.9620,0,0,0
2018-10-02 15:15:00,3687.50,3694.25,3675.75,3686.75,53.1646,53.1646,0,0,0
2018-10-03 15:15:00,3687.25,3703.00,3683.00,3689.75,64.4295,64.4295,0,0,0
2018-10-04 15:15:00,3684.25,3684.50,3646.00,3666.00,35.0877,35.0877,0,0,0
2018-10-05 15:15:00,3668.25,3673.75,3631.50,3652.25,29.0210,29.0210,0,0,0
2018-10-08 15:15:00,3655.75,3656.50,3624.25,3652.00,35.2381,35.2381,0,0,0
2018-10-09 15:15:00,3650.50,3658.25,3632.75,3646.50,28.2540,28.2540,0,0,0
2018-10-10 15:15:00,3645.00,3649.50,3529.75,3539.25,5.4834,5.4834,1,0,1
2018-10-11 15:15:00,3534.75,3557.00,3470.50,3503.75,14.3011,14.3011,0,0,0
2018-10-12 15:15:00,3506.75,3543.25,3490.50,3526.75,24.1935,24.1935,0,0,0
2018-10-15 15:15:00,3528.25,3537.00,3503.50,3507.25,17.1729,17.1729,1,0,1
2018-10-16 15:15:00,3505.75,3577.25,3503.75,3576.00,51.9065,51.9065,0,0,0
2018-10-17 15:15:00,3574.50,3582.50,3541.50,3574.50,55.3928,55.3928,0,0,0
2018-10-18 15:15:00,3571.50,3573.00,3514.75,3530.50,31.9574,31.9574,0,0,0
2018-10-19 15:15:00,3533.00,3558.75,3520.50,3525.75,30.8659,30.8659,0,0,0
2018-10-22 15:15:00,3516.25,3540.25,3508.00,3514.75,39.5089,39.5089,0,0,0
2018-10-23 15:15:00,3514.00,3515.75,3450.50,3504.50,40.9091,40.9091,0,0,0
2018-10-24 15:15:00,3503.50,3508.25,3410.50,3422.50,6.9767,6.9767,1,0,1
2018-10-25 15:15:00,3432.00,3482.00,3417.00,3446.50,20.9302,20.9302,0,0,0
2018-10-26 15:15:00,3436.25,3451.00,3385.50,3427.75,21.4467,21.4467,0,0,0
2018-10-29 15:15:00,3425.25,3465.25,3361.25,3401.75,19.1263,19.1263,1,0,0
2018-10-30 15:15:00,3397.25,3448.50,3391.50,3443.50,41.6456,41.6456,0,0,0
2018-10-31 15:15:00,3449.00,3495.50,3440.25,3469.25,60.3352,60.3352,0,0,0
2018-11-01 15:15:00,3464.25,3499.50,3463.75,3496.25,87.3786,87.3786,0,1,-1
2018-11-02 15:15:00,3482.25,3524.50,3457.75,3482.50,74.2726,74.2726,0,0,0
2018-11-05 15:15:00,3480.75,3502.00,3471.00,3497.75,83.6141,83.6141,0,1,-1
2018-11-06 15:15:00,3497.25,3519.25,3488.00,3517.25,95.5590,95.5590,0,1,-1
2018-11-07 15:15:00,3515.00,3576.00,3503.00,3574.75,99.4179,99.4179,0,1,-1
2018-11-08 15:15:00,3574.00,3576.25,3553.25,3567.00,94.9932,94.9932,0,0,0
2018-11-09 15:15:00,3562.25,3569.50,3522.75,3537.25,71.3235,71.3235,0,0,0
2018-11-12 15:15:00,3537.00,3553.50,3480.50,3486.00,23.8397,23.8397,0,0,0
2018-11-13 15:15:00,3490.25,3514.00,3472.75,3485.75,23.6287,23.6287,0,0,0
2018-11-14 15:15:00,3489.50,3506.50,3444.50,3456.75,9.2979,9.2979,1,0,1
2018-11-15 15:15:00,3460.25,3495.00,3429.50,3492.75,43.1005,43.1005,0,0,0
2018-11-16 15:15:00,3490.00,3507.00,3467.00,3501.25,48.8927,48.8927,0,0,0
2018-11-19 15:15:00,3491.25,3506.25,3439.75,3454.50,17.0358,17.0358,1,0,1
2018-11-20 15:15:00,3454.50,3455.00,3390.00,3398.25,4.5961,4.5961,1,0,1
2018-11-21 15:15:00,3398.00,3429.50,3390.50,3407.25,10.5505,10.5505,0,0,0
2018-11-22 12:00:00,3408.25,3414.50,3385.25,3391.00,4.4660,4.4660,1,0,1
2018-11-23 12:15:00,3393.75,3405.75,3384.25,3387.75,2.8513,2.8513,1,0,0
2018-11-26 15:15:00,3391.75,3434.50,3389.75,3428.25,35.8452,35.8452,0,0,0
2018-11-27 15:15:00,3419.25,3445.00,3413.50,3441.75,46.8432,46.8432,0,0,0
2018-11-28 15:15:00,3444.50,3503.25,3439.25,3499.75,94.6721,94.6721,0,1,-1
2018-11-29 15:15:00,3496.25,3512.75,3481.50,3502.50,92.0233,92.0233,0,0,0
2018-11-30 15:15:00,3500.25,3523.00,3487.25,3516.50,95.3153,95.3153,0,1,-1
2018-12-03 15:15:00,3551.75,3572.25,3531.75,3549.00,87.6330,87.6330,0,0,0
2018-12-04 15:15:00,3548.00,3548.75,3454.25,3460.00,40.2926,40.2926,0,0,0
2018-12-05 15:15:00,3457.75,3479.00,3456.25,3476.25,47.3973,47.3973,0,0,0
2018-12-06 15:15:00,3471.50,3472.25,3379.50,3449.25,36.1868,36.1868,0,0,0
2018-12-07 15:15:00,3452.50,3468.00,3381.50,3394.25,7.6524,7.6524,1,0,1
2018-12-10 15:15:00,3383.25,3406.75,3341.25,3401.25,25.9740,25.9740,0,0,0
2018-12-11 15:15:00,3402.25,3436.25,3379.50,3399.50,25.2165,25.2165,0,0,0
2018-12-12 15:15:00,3390.75,3444.75,3390.00,3410.75,30.0866,30.0866,0,0,0
2018-12-13 15:15:00,3411.50,3429.50,3395.50,3403.75,30.1205,30.1205,0,0,0
2018-12-14 15:15:00,3404.25,3407.00,3351.50,3359.75,13.4301,13.4301,1,0,1
2018-12-17 15:15:00,3349.75,3371.00,3287.75,3310.00,12.0596,12.0596,1,0,1
2018-12-18 15:15:00,3311.50,3332.00,3284.25,3292.25,4.3537,4.3537,1,0,1
2018-12-19 15:15:00,3286.25,3346.25,3243.75,3258.75,7.4627,7.4627,0,0,0
2018-12-20 15:15:00,3259.25,3272.25,3195.75,3240.50,17.9719,17.9719,0,0,0
2018-12-21 15:15:00,3239.25,3262.25,3163.50,3167.75,1.5111,1.5111,1,0,1
2018-12-24 12:15:00,3162.00,3188.75,3094.75,3096.00,0.3734,0.3734,1,0,1
2018-12-26 15:15:00,3102.75,3232.00,3071.00,3225.25,45.9077,45.9077,0,0,0
2018-12-27 15:15:00,3224.50,3253.00,3151.25,3249.25,59.4167,59.4167,0,0,0
2018-12-28 15:15:00,3245.75,3277.25,3227.00,3240.25,61.4896,61.4896,0,0,0
2018-12-31 15:15:00,3249.75,3267.25,3237.00,3259.50,68.4832,68.4832,0,0,0
2019-01-02 15:15:00,3262.25,3275.50,3206.50,3265.25,94.1818,94.1818,0,1,0
2019-01-03 15:15:00,3236.50,3247.75,3197.50,3202.00,63.5152,63.5152,0,0,0
2019-01-04 15:15:00,3206.00,3293.50,3192.75,3285.50,96.4045,96.4045,0,1,-1
2019-01-07 15:15:00,3291.50,3321.75,3277.50,3304.75,93.2203,93.2203,0,0,0
2019-01-08 15:15:00,3307.50,3335.50,3301.75,3326.75,95.2510,95.2510,0,1,-1
2019-01-09 15:15:00,3323.75,3351.00,3322.75,3336.75,90.9953,90.9953,0,0,0
2019-01-10 15:15:00,3334.25,3353.75,3314.75,3348.25,96.5839,96.5839,0,1,0
2019-01-11 15:15:00,3348.25,3352.00,3331.25,3349.25,97.2050,97.2050,0,1,0
2019-01-14 15:15:00,3342.75,3346.25,3321.50,3334.75,88.1988,88.1988,0,0,0
2019-01-15 15:15:00,3335.75,3368.00,3334.25,3359.75,95.2924,95.2924,0,1,-1
2019-01-16 15:15:00,3360.00,3380.50,3356.75,3367.50,87.3786,87.3786,0,0,0
2019-01-17 15:15:00,3368.75,3399.75,3350.75,3389.50,89.5408,89.5408,0,1,-1
2019-01-18 15:15:00,3391.00,3432.00,3387.00,3425.75,94.6695,94.6695,0,1,-1
2019-01-21 12:00:00,3423.50,3427.75,3410.00,3417.50,87.6333,87.6333,0,0,0
2019-01-22 15:15:00,3413.00,3420.50,3370.75,3386.25,58.5973,58.5973,0,0,0
2019-01-23 15:15:00,3385.00,3408.00,3366.75,3392.50,64.2534,64.2534,0,0,0
2019-01-24 15:15:00,3389.25,3401.75,3380.25,3388.25,55.2430,55.2430,0,0,0
2019-01-25 15:15:00,3390.50,3426.75,3388.75,3417.75,82.4615,82.4615,0,1,-1
2019-01-28 15:15:00,3414.25,3417.75,3376.50,3396.25,56.0000,56.0000,0,0,0
2019-01-29 15:15:00,3394.50,3404.25,3382.75,3394.50,42.5287,42.5287,0,0,0
2019-01-30 15:15:00,3402.75,3444.00,3390.50,3436.75,90.6149,90.6149,0,1,-1
2019-01-31 15:15:00,3437.75,3467.25,3430.00,3458.75,91.5423,91.5423,0,1,-1
2019-02-01 15:15:00,3462.00,3470.25,3449.75,3458.50,88.6473,88.6473,0,0,0
2019-02-04 15:15:00,3453.50,3479.25,3451.25,3475.50,96.3504,96.3504,0,1,-1
2019-02-05 15:15:00,3473.75,3492.00,3470.50,3485.25,94.1558,94.1558,0,0,0
2019-02-06 15:15:00,3485.00,3490.75,3476.50,3483.75,92.8571,92.8571,0,0,0
2019-02-07 15:15:00,3481.25,3483.50,3439.75,3458.25,69.1076,69.1076,0,0,0
2019-02-08 15:15:00,3456.25,3463.25,3435.00,3460.50,68.9655,68.9655,0,0,0
2019-02-11 15:15:00,3465.00,3475.75,3454.75,3462.50,52.4194,52.4194,0,0,0
2019-02-12 15:15:00,3461.25,3502.25,3459.75,3499.00,95.1673,95.1673,0,1,-1
2019-02-13 15:15:00,3497.75,3516.25,3497.00,3503.75,84.6154,84.6154,0,0,0
2019-02-14 15:15:00,3503.50,3517.25,3484.50,3497.75,76.2918,76.2918,0,0,0
2019-02-15 15:15:00,3495.50,3532.75,3483.25,3531.25,98.4655,98.4655,0,1,-1
2019-02-18 12:00:00,3531.25,3536.75,3527.50,3532.50,95.8231,95.8231,0,0,0
2019-02-19 15:15:00,3531.75,3541.75,3520.25,3533.00,91.8033,91.8033,0,0,0
2019-02-20 15:15:00,3532.00,3545.00,3527.50,3541.25,95.8449,95.8449,0,1,-1
2019-02-21 15:15:00,3541.25,3552.25,3518.50,3528.50,74.3243,74.3243,0,0,0
2019-02-22 15:15:00,3527.75,3549.75,3524.75,3545.50,90.2174,90.2174,0,1,-1
