d,beta,r2,spot
2025-05-12,579897.8307302874,0.9921732916533075,5826.2001953125
2025-05-13,591080.2471362598,0.9946574180347981,5899.02001953125
2025-05-14,619666.7791273945,0.9904205104177111,5884.9501953125
2025-05-15,634218.456527132,0.9858517624826109,5908.22021484375
2025-05-16,666188.487779282,0.9791199772345026,5946.08984375
2025-05-19,635108.0958007822,0.9938677210771757,5955.97021484375
2025-05-20,600021.8749429524,0.9975165196766891,5932.919921875
2025-05-21,577832.9659929049,0.9986041945929506,5853.47998046875
2025-05-22,530170.0525174992,0.9796899885638626,5861.759765625
2025-05-23,573752.3047615435,0.9991174096238473,5816.35986328125
2025-05-27,600477.4360437576,0.9985695572407965,5914.4501953125
2025-05-28,553918.2910165447,0.9992283444714855,5895.2998046875
2025-05-29,599186.256901335,0.9979714115406643,5906.18017578125
2025-05-30,602487.8569596085,0.9978940087498228,5908.06005859375
2025-06-02,545210.9162864257,0.9578996779522316,5936.77001953125
2025-06-03,617261.7515385485,0.9980048316632344,5968.39013671875
2025-06-04,584282.1973492153,0.9996726820715895,5977.97998046875
2025-06-05,579114.5462535728,0.9985586621916067,5952.27001953125
2025-06-06,593024.304968364,0.9997982296253829,6004.10009765625
2025-06-09,580902.4633258907,0.999430547088408,6010.580078125
2025-06-10,621246.8578730205,0.9922107666629576,6030.419921875
2025-06-11,628042.9449059609,0.9972786440718435,6016.080078125
2025-06-12,647260.2748133321,0.9983254088296546,6036.16015625
2025-06-13,624279.7740965906,0.9905873515754617,5965.4599609375
2025-06-16,594894.4746502715,0.9991093229711746,6031.43017578125
2025-06-17,587770.3239870692,0.9983280122110049,5987.56005859375
2025-06-18,566474.7037493559,0.9953447997833066,5991.72998046875
2025-06-20,602522.7143249261,0.9960933827830603,5943.52978515625
2025-06-23,624488.5046393992,0.9922648807061564,6015.93994140625
2025-06-24,612553.0088995786,0.9979134247908699,6099.66015625
2025-06-25,615725.3742467839,0.999624509725268,6091.77978515625
2025-06-26,608023.429646016,0.9985943336284525,6135.2099609375
2025-06-27,695644.9131758776,0.9601828430229638,6154.97021484375
2025-06-30,620542.9426481543,0.9940633075497439,6202.89013671875
2025-07-01,602285.632608781,0.9983662201460879,6208.56982421875
2025-07-02,633099.8309412379,0.9974961581303347,6220.08984375
2025-07-03,233335.94871642176,0.8605748197411881,6282.72021484375
2025-07-07,664137.6920704358,0.996841868209857,6222.919921875
2025-07-08,595318.6214422866,0.997587640302298,6226.3701171875
2025-07-09,636149.9568989045,0.9970170533948306,6259.14013671875
2025-07-10,615119.5386480317,0.9993992685895903,6287.25
2025-07-11,625871.9784499835,0.9979670411405329,6264.89990234375
2025-07-14,622820.9469754053,0.9989966733711436,6267.3798828125
2025-07-15,574275.9426185746,0.9946545494552476,6255.419921875
2025-07-16,640674.144245445,0.9968357188563618,6267.5498046875
2025-07-17,647357.3616271558,0.9906989082453171,6299.6201171875
2025-07-18,635315.6763821793,0.9860445930545433,6287.6298828125
2025-07-21,643489.8881191646,0.998736107996209,6308.52978515625
2025-07-22,612646.6940392375,0.9993620392521689,6311.72021484375
2025-07-23,679234.3526243649,0.9984202883883884,6351.759765625
2025-07-24,594037.3035905836,0.9940922660129372,6364.419921875
2025-07-25,643522.382236135,0.9989468229795616,6392.5400390625
2025-07-28,678599.6209363203,0.9987739542792196,6379.41015625
2025-07-29,647107.6151371693,0.9997833579168878,6369.0
2025-07-30,713095.8257440191,0.9902811086354011,6341.8798828125
2025-07-31,616019.1380708228,0.9984315950584386,6352.27001953125
2025-08-01,629885.6493923954,0.998182476593282,6236.490234375
2025-08-04,660817.7331570254,0.9990960441040999,6324.7998046875
2025-08-05,630514.6602419106,0.9995547171938248,6303.06005859375
2025-08-06,654445.0581196258,0.998817158372602,6348.33984375
2025-08-07,669142.8011332783,0.9964390983584841,6332.02001953125
2025-08-08,630815.2758142692,0.9876984326891507,6381.509765625
2025-08-11,646525.4551546241,0.999606208903792,6377.02001953125
2025-08-12,680670.0467504762,0.9972165840056425,6437.18994140625
2025-08-13,681262.6927932514,0.9888515745508061,6461.10009765625
2025-08-14,648286.7026918456,0.9917260262298816,6470.39013671875
2025-08-15,646166.3674468341,0.9995818844945631,6459.009765625
2025-08-18,648864.8635142557,0.9997706647501406,6451.7998046875
2025-08-19,653188.3776718102,0.9991882464572955,6409.4501953125
2025-08-20,629888.1347380999,0.9991472626572935,6402.25
2025-08-21,648952.8800016004,0.9995947596708565,6368.02001953125
2025-08-22,661049.80815015,0.9999344247645624,6464.08984375
2025-08-25,597871.961838056,0.9982557866725704,6449.3701171875
2025-08-26,681281.0527406201,0.9981883919604031,6455.85986328125
2025-08-27,755243.933558362,0.9770049282816663,6486.39013671875
2025-08-28,643620.7356239316,0.9970901023922895,6506.759765625
2025-08-29,662234.3496638204,0.9991404729970195,6459.97998046875
2025-09-02,665808.6997069723,0.99396360517876,6405.77978515625
2025-09-03,682349.5926848911,0.9962408807623547,6435.97998046875
2025-09-04,677526.8844667337,0.9979616189110782,6492.22998046875
2025-09-05,673262.369892835,0.9976361333592945,6477.64013671875
2025-09-08,663161.8923543182,0.9987895435750389,6492.6201171875
2025-09-09,638344.8935124197,0.9930365282603443,6506.66015625
2025-09-10,665533.9707329464,0.997929952701461,6526.6298828125
2025-09-11,668383.5418740676,0.999770258170193,6589.330078125
2025-09-12,669645.010518198,0.9987230694020248,6589.77001953125
2025-09-15,669962.4425775271,0.9963858599576672,6612.1298828125
2025-09-16,633858.7639507626,0.9982190912777094,6608.47021484375
2025-09-17,692270.9226421806,0.9951379830131827,6596.9501953125
2025-09-18,646529.7014064366,0.9709788056231513,6632.18994140625
2025-09-19,684867.4133136986,0.9976734697610194,6645.27978515625
2025-09-22,680958.454592763,0.9979544976365143,6697.18994140625
2025-09-23,668305.6554102956,0.9995221157568276,6656.31005859375
2025-09-24,661313.1232520117,0.9985167229928213,6630.419921875
2025-09-25,643398.0318836655,0.9980357367025952,6599.81005859375
2025-09-26,663195.8989902429,0.9971988659239653,6638.9501953125
2025-09-29,673991.413576207,0.9988230579589168,6659.35986328125
2025-09-30,745535.9799327411,0.9961664549678411,6676.97021484375
2025-10-01,670885.3168553697,0.9987073683345128,6713.9599609375
2025-10-02,665422.9480820665,0.9997454219848844,6718.72998046875
2025-10-03,647574.5864361718,0.9989049825175104,6723.18017578125
2025-10-06,649483.9838815362,0.9988765822150306,6742.47998046875
2025-10-07,655914.380949707,0.9990297239232261,6716.7001953125
2025-10-08,664971.8649943172,0.9961566029873061,6751.02001953125
2025-10-09,694439.0712863288,0.9998809414536823,6731.75
2025-10-10,650180.915493235,0.9981152378956233,6582.97998046875
2025-10-13,677867.0330374478,0.9992068471348142,6654.259765625
2025-10-14,682386.4491923512,0.9923777103840591,6630.330078125
2025-10-15,668988.2206528772,0.9988575009511013,6669.39013671875
2025-10-16,654561.8539339276,0.9917513143119661,6616.39990234375
2025-10-17,677716.94088094,0.9997056694429364,6667.7998046875
2025-10-20,631888.5725597524,0.986275254646777,6737.72998046875
2025-10-21,652896.935400552,0.9972630072323778,6742.35009765625
2025-10-22,689665.2783902419,0.9994744957125914,6698.43017578125
2025-10-23,651198.5540775155,0.9973694023774514,6743.240234375
2025-10-24,674665.5494172986,0.9984254378344617,6800.52978515625
2025-10-27,683435.6140919407,0.9969915718356298,6865.7001953125
2025-10-28,664643.1930404506,0.998679016014373,6899.64013671875
2025-10-29,712841.4142300226,0.9991517162863659,6881.759765625
2025-10-30,647007.5595839929,0.9789177821603886,6823.72998046875
2025-10-31,664249.1107609703,0.9979870380488769,6865.08984375
2025-11-03,676375.120736011,0.9986505790625432,6850.830078125
2025-11-04,665777.9431999058,0.9988576228077315,6783.3798828125
2025-11-05,643405.819683598,0.9960791461580166,6813.8701171875
2025-11-06,695889.3305923338,0.9931367271735958,6731.7998046875
2025-11-07,698441.739314646,0.9970094320437798,6715.509765625
2025-11-10,679097.6035200643,0.9993671343935375,6835.60009765625
2025-11-11,667888.4621694221,0.9985493601694972,6848.8701171875
2025-11-12,676853.220335296,0.9991060288128953,6852.31982421875
2025-11-13,671404.6406940313,0.9996193922456862,6740.83984375
2025-11-14,674288.0437647946,0.9991787700992545,6740.5
2025-11-17,666648.6756954953,0.9959928012075238,6656.83984375
2025-11-18,654995.0985495022,0.9989904817976917,6632.81982421875
2025-11-19,669337.7112503413,0.9927619324194525,6644.990234375
2025-11-20,689798.8426011773,0.9956638123977519,6551.14013671875
2025-11-21,656682.7586310357,0.9990559513884507,6616.1201171875
2025-11-24,667396.3744037196,0.999307564158464,6706.68994140625
2025-11-25,667100.0374743018,0.9987579798165935,6769.68994140625
2025-11-26,671677.397785678,0.9381349947704863,6828.830078125
2025-11-28,772805.2830185242,0.9902746725307368,6836.06005859375
2025-12-01,661023.4650457394,0.9990829161461645,6823.6298828125
2025-12-02,655412.8708089725,0.9983797098123581,6834.9599609375
2025-12-03,649144.1348795125,0.9969436150165718,6859.93017578125
2025-12-04,765484.0035859548,0.9889388445701685,6838.7998046875
2025-12-05,695290.3208357727,0.9997265973183068,6870.0400390625
2025-12-08,710986.5805084247,0.9988427438029059,6839.240234375
2025-12-09,678080.5453982031,0.9996437000587182,6844.10986328125
2025-12-10,675722.6293449207,0.9990839917063321,6895.990234375
2025-12-11,710594.4446960406,0.9958696654263539,6894.39013671875
2025-12-12,707425.6262397502,0.9987567509677293,6820.39013671875
2025-12-15,669516.4819360381,0.9998004786074703,6818.60009765625
2025-12-16,662812.8187810963,0.9983340780782691,6807.2001953125
2025-12-17,680336.9360317758,0.9881115661599537,6737.75
2025-12-18,593025.9382910595,0.9450633180588652,6791.31005859375
2025-12-19,705240.4204379708,0.999595251078431,6810.509765625
2025-12-22,685837.6490746498,0.999404482638419,6876.97998046875
2025-12-23,698515.8894083806,0.9914953755825958,6909.43017578125
2025-12-24,705188.9183051942,0.9986108913118695,6934.60009765625
2025-12-26,675912.9395274016,0.998735576219148,6932.0498046875
2025-12-29,646714.5443450576,0.9991867582490239,6906.75
2025-12-30,614863.1481393705,0.9920339450395994,6903.1298828125
2025-12-31,685456.4273227346,0.9996626408703105,6859.5
2026-01-02,698079.0082897879,0.9955098732887272,6852.330078125
2026-01-05,597096.764871131,0.9741546365028811,6906.66015625
2026-01-06,681469.9929065676,0.9998773674035191,6945.509765625
2026-01-07,686248.980761426,0.9997358931200732,6921.6298828125
2026-01-08,679572.0499788154,0.9992318978058139,6919.419921875
2026-01-09,673961.3413973795,0.9970991118921194,6974.85986328125
2026-01-12,673453.4733727407,0.9997392505784687,6978.93017578125
2026-01-13,794774.5522430018,0.994281600818594,6946.06005859375
2026-01-14,690493.6744094947,0.9880391301486736,6915.85986328125
2026-01-15,666097.6372669206,0.997693526743239,6940.5498046875
2026-01-16,688528.9470977788,0.9992153104256843,6941.16015625
2026-01-20,675382.3965620605,0.9984177078369516,6793.6201171875
2026-01-21,687712.6795217722,0.9993871785127075,6875.10009765625
2026-01-22,688922.574569955,0.9977554825147897,6906.419921875
2026-01-23,667597.8336522179,0.9948870239440152,6916.06005859375
2026-01-26,665669.0676198702,0.9954314207318165,6960.4599609375
2026-01-27,683717.512018594,0.9992087780866556,6982.02978515625
2026-01-28,690490.5096647209,0.9915244542385985,6976.08984375
2026-01-29,738387.0710579238,0.9788434666830192,6944.93994140625
2026-01-30,695249.1118902578,0.9989382451987009,6937.7001953125
2026-02-02,701000.36569505,0.9996210043980672,6985.080078125
2026-02-03,692356.1106364186,0.9956190985979179,6895.47998046875
2026-02-04,692384.3298155898,0.9858918696885419,6920.31982421875
2026-02-05,706648.8357752392,0.9703356761472771,6760.14990234375
2026-02-06,697304.654904426,0.9971542740820398,6933.52978515625
2026-02-09,691123.9695304399,0.9997923098978283,6968.39990234375
2026-02-10,668951.8287982382,0.9987702292761622,6957.35986328125
2026-02-11,683028.6009642779,0.9994886980222962,6934.0498046875
2026-02-12,694442.0836017712,0.9967046958502277,6840.31982421875
2026-02-13,660457.9428573233,0.9933777344961897,6781.16015625
2026-02-17,684127.8847794193,0.9992172080148349,6849.60986328125
2026-02-18,679726.6353703296,0.9973586937416593,6843.0498046875
2026-02-19,654827.0075917906,0.9917546488618024,6868.33984375
2026-02-20,698680.1226388606,0.9970427518840499,6898.97021484375
2026-02-23,682575.4890183263,0.9985198159156882,6829.97021484375
2026-02-24,692782.8241546988,0.9980810841251514,6858.72998046875
2026-02-25,665493.4205174224,0.9975150172966649,6927.18017578125
2026-02-26,676180.1705361106,0.9963874103596315,6911.9599609375
2026-02-27,681674.4241583972,0.986600258816241,6885.75
2026-03-02,684745.046882845,0.9961341405723637,6815.10009765625
2026-03-03,650078.8124473569,0.9988800766646027,6814.56982421875
2026-03-04,669492.5754748326,0.9993692548067011,6881.58984375
2026-03-05,646764.2147605642,0.9924500292153708,6787.68994140625
2026-03-06,648792.2775722378,0.9931016373191175,6709.18994140625
2026-03-09,659091.477695862,0.9968866701613898,6768.080078125
2026-03-10,646354.0855531632,0.9993457748548609,6741.240234375
2026-03-11,652364.6076201951,0.9970857391951639,6770.77978515625
2026-03-12,659939.3687447272,0.9996747655222521,6674.47021484375
2026-03-13,643517.0571279033,0.9962075055656999,6622.43017578125
2026-03-16,640403.8436981506,0.9968511024187219,6704.93017578125
2026-03-17,670616.2304469559,0.999439936276533,6737.47998046875
2026-03-18,658747.5314506984,0.9994570964873022,6623.43017578125
2026-03-19,670039.9277669453,0.9923141555311865,6614.3798828125
2026-03-20,663873.1300038336,0.9984411043011381,6481.7900390625
2026-03-23,650236.0065857908,0.996638983052645,6596.64013671875
2026-03-24,645470.5485392807,0.9987705952590955,6524.0498046875
2026-03-25,646293.3447454539,0.9995939669493971,6625.58984375
2026-03-26,634472.0069240734,0.9978322103795053,6467.33984375
2026-03-27,643581.9381143976,0.9937670280012707,6352.22021484375
2026-03-30,622270.6808365984,0.9927543307553492,6344.4501953125
2026-03-31,633184.9453454894,0.9995155305385257,6499.41015625
2026-04-01,636479.3304006053,0.9984654236872345,6581.18994140625
2026-04-02,636449.8130750608,0.9952020294095608,6586.740234375
2026-04-06,643510.4447112592,0.9991703798406513,6598.4501953125
2026-04-07,639474.1154975969,0.9968503548194637,6545.85009765625
2026-04-08,680709.5582106705,0.991888989509779,6777.89013671875
2026-04-09,687124.2975294688,0.9985232986908128,6816.35986328125
2026-04-10,700981.7367139227,0.998274292558832,6799.58984375
2026-04-13,759031.3358579903,0.973852430148434,6852.3798828125
2026-04-14,724004.4883968468,0.9974329046923668,6969.22998046875
2026-04-15,705473.1497673338,0.9931989827754288,7009.16015625
2026-04-16,718963.6634120689,0.9973354527879649,7039.35986328125
2026-04-17,714136.1715428316,0.9990266551018064,7142.7099609375
2026-04-20,727498.4888460882,0.997922796866504,7105.0498046875
2026-04-21,736905.81597356,0.9983113115471732,7064.8798828125
2026-04-22,727013.777070787,0.9959827605007429,7131.4599609375
2026-04-23,732352.4007837843,0.9987297550155244,7098.93994140625
2026-04-24,719595.0670642251,0.9987525670473921,7170.740234375
2026-04-27,729877.7019850353,0.9997014842617825,7139.22021484375
2026-04-28,717803.3072486989,0.9998428663125968,7144.7001953125
2026-04-29,705099.6494443567,0.9988351587591846,7139.56982421875
2026-04-30,732119.9667733493,0.9958798513848136,7189.5400390625
2026-05-01,697516.2596667485,0.999495151248441,7257.68994140625
2026-05-04,737817.2545939699,0.9986776645971266,7188.580078125
2026-05-05,690520.6377299622,0.9976104248907081,7270.0
2026-05-06,673109.5937952705,0.9816783416213991,7359.52978515625
2026-05-07,732203.382456827,0.9984520140607901,7348.10009765625
2026-05-08,746971.8948798013,0.9984437382107877,7405.91015625
2026-05-11,751400.6505253707,0.9963995305691736,7416.419921875
2026-05-12,730155.6332636854,0.9971116220552757,7390.919921875
2026-05-13,721363.810216528,0.9944498272878123,7465.2099609375
2026-05-14,798539.1471411469,0.9891639140847801,7523.18017578125
2026-05-15,747340.5875094596,0.9987154114864685,7389.080078125
2026-05-18,751246.6990474433,0.9993202684557058,7404.419921875
2026-05-19,745845.9794067175,0.99986776534754,7416.14013671875
2026-05-20,757274.19359691,0.9987588588400793,7453.39990234375
2026-05-21,727289.8563616918,0.9988528008334779,7422.990234375
2026-05-22,772342.8005294576,0.9981337470122976,7464.66015625
2026-05-26,736940.5434737206,0.9979739499785821,7526.89990234375
2026-05-27,739483.0523018073,0.9972529527214453,7518.6201171875
2026-05-28,727376.2006423428,0.9953944445506666,7569.52001953125
2026-05-29,739648.9208089509,0.9995401674389791,7565.64990234375
2026-06-01,737043.151216621,0.9988812826893714,7607.330078125
2026-06-02,759986.8662516221,0.9989003589994301,7606.41015625
2026-06-03,724572.3988077923,0.9986940327876017,7572.35009765625
2026-06-04,735701.5040846496,0.9990023315283219,7573.0498046875
2026-06-05,687742.9917933369,0.9898042092484943,7406.68017578125
2026-06-08,725897.2555332701,0.9998157268075375,7436.47998046875
2026-06-09,711770.3537590805,0.9785580799492802,7330.75
2026-06-10,712370.8516754385,0.9987053642838651,7302.669921875
2026-06-11,737879.1590945643,0.9996570969656211,7406.7099609375
2026-06-12,756913.5737866233,0.9969476074211437,7422.93017578125
2026-06-15,730269.6484652518,0.9977171101133981,7558.919921875
2026-06-16,722761.086118607,0.9973889319791576,7531.47021484375
2026-06-17,749770.0634722356,0.9938508968009088,7406.9599609375
2026-06-18,728889.7435527421,0.9997829708734884,7494.8701171875
2026-06-22,757954.0430941009,0.9986184819142307,7460.81005859375
2026-06-23,745919.9439563676,0.9989125421131114,7391.14990234375
2026-06-24,741862.9183763185,0.9950707729940161,7362.5400390625
2026-06-25,759741.9816584841,0.9862803765021195,7360.18994140625
2026-06-26,769993.8930667496,0.9953561042928143,7353.5498046875
2026-06-29,740587.418828695,0.9987064193552958,7446.0400390625
2026-06-30,744198.0047518411,0.9995712361232477,7498.169921875
2026-07-01,719496.0024720071,0.9977300471158497,7476.5
2026-07-02,782631.2559070304,0.9837946648916152,7460.89013671875
2026-07-06,696874.008224249,0.9919909079197347,7548.68017578125
2026-07-07,763989.1973373103,0.9972699140078073,7489.52978515625
2026-07-08,753060.8060586844,0.9961386374132751,7451.56982421875
2026-07-09,771399.9752437575,0.9975213995567942,7526.47021484375
2026-07-10,761856.6104274382,0.999023970610825,7576.56982421875
2026-07-13,749277.9850316036,0.9995965292643998,7500.14990234375
2026-07-14,734501.3959118213,0.9985180563203678,7529.06982421875
2026-07-15,769098.3687376478,0.9979623960559951,7569.68017578125
