eod_date,n,abs_desc,raw_desc,dist_asc,sp_absval,sp_dist,n_above,n_below,pos_above,neg_below,n_pos,n_neg
2022-12-19,10,False,False,False,0.41818181818181815,0.6363636363636362,5,5,0,5,0,10
2022-12-20,10,False,False,False,0.406060606060606,0.7333333333333332,4,6,1,6,1,9
2022-12-21,10,False,False,False,0.41818181818181815,0.709090909090909,6,4,2,3,3,7
2022-12-22,10,False,False,False,0.7212121212121211,0.6606060606060605,2,8,0,8,0,10
2022-12-23,10,False,False,False,0.4424242424242424,0.6848484848484848,6,4,2,4,2,8
2022-12-27,10,False,False,False,-0.04242424242424241,0.7696969696969697,3,7,1,7,1,9
2022-12-28,10,False,False,False,0.24848484848484845,0.7575757575757575,4,6,2,6,2,8
2022-12-29,10,False,False,False,0.16363636363636364,0.9515151515151514,4,6,3,4,5,5
2022-12-30,10,False,False,False,-0.01818181818181818,0.7212121212121211,4,6,2,6,2,8
2023-01-03,10,False,False,False,0.49090909090909085,0.6969696969696969,3,7,1,7,1,9
2023-01-04,10,False,False,False,-0.006060606060606061,0.8060606060606059,8,2,7,2,7,3
2023-01-05,10,False,False,False,0.6606060606060605,0.6121212121212121,4,6,0,6,0,10
2023-01-06,10,False,False,False,0.6727272727272726,0.6121212121212121,5,5,5,3,7,3
2023-01-09,10,False,False,False,-0.2606060606060606,0.9030303030303028,6,4,6,3,7,3
2023-01-10,10,False,False,False,0.01818181818181818,0.8545454545454544,8,2,8,2,8,2
2023-01-11,10,False,False,False,0.19999999999999998,0.7939393939393938,6,4,6,2,8,2
2023-01-12,10,False,False,False,0.16363636363636364,0.6242424242424242,5,5,5,1,9,1
2023-01-13,10,False,False,False,0.17575757575757575,0.6121212121212121,6,4,6,1,9,1
2023-01-17,10,False,False,False,0.49090909090909085,0.5636363636363636,7,3,7,0,10,0
2023-01-19,10,True,True,False,,0.5878787878787878,9,1,0,0,0,0
2023-01-23,10,False,False,False,-0.0303030303030303,0.6363636363636362,6,4,6,4,6,4
2023-01-24,10,False,False,False,0.05454545454545454,0.6242424242424242,6,4,6,4,6,4
2023-01-25,10,False,False,False,0.0303030303030303,0.6,6,4,6,4,6,4
2023-01-26,10,False,False,False,-0.006060606060606061,0.8787878787878788,6,4,6,4,6,4
2023-01-27,10,False,False,False,-0.1515151515151515,0.5272727272727272,6,4,6,3,7,3
2023-01-30,10,False,False,False,0.01818181818181818,0.709090909090909,5,5,5,5,5,5
2023-01-31,10,False,False,False,-0.17575757575757575,0.7333333333333332,6,4,6,4,6,4
2023-02-01,10,False,False,False,0.05454545454545454,0.7333333333333332,6,4,6,3,7,3
2023-02-03,10,False,False,False,0.5515151515151515,0.7575757575757575,5,5,5,0,10,0
2023-02-06,10,False,False,False,0.4545454545454545,0.7696969696969697,6,4,6,0,10,0
2023-02-07,10,False,False,False,0.6969696969696969,0.7818181818181817,8,2,8,0,10,0
2023-02-08,10,False,False,False,0.43030303030303024,0.7696969696969697,7,3,7,1,9,1
2023-02-09,10,False,False,False,0.5030303030303029,0.7454545454545454,2,8,2,6,4,6
2023-02-10,10,False,False,False,-0.13939393939393938,0.7575757575757575,4,6,3,3,6,4
2023-02-13,10,False,False,False,0.7939393939393938,0.7818181818181817,6,4,6,1,9,1
2023-02-14,10,False,False,False,0.6484848484848483,0.709090909090909,6,4,6,0,10,0
2023-02-15,10,False,False,False,0.6,0.8060606060606059,6,4,6,1,9,1
2023-02-16,10,False,False,False,0.22424242424242422,0.8545454545454544,2,8,2,5,5,5
2023-02-17,10,False,False,False,0.6,0.7939393939393938,3,7,2,5,4,6
2023-02-21,10,False,False,False,-0.04242424242424241,0.6484848484848483,4,6,4,6,4,6
2023-02-22,10,False,False,False,0.7696969696969697,0.8424242424242423,8,2,3,2,3,7
2023-02-23,10,False,False,False,0.309090909090909,0.9151515151515152,5,5,3,5,3,7
2023-02-24,10,False,False,False,0.8424242424242423,0.8303030303030302,8,2,2,2,2,8
2023-02-27,10,False,False,False,0.406060606060606,0.6848484848484848,6,4,5,4,5,5
2023-02-28,10,False,False,False,0.5393939393939393,0.7818181818181817,5,5,4,5,4,6
2023-03-01,10,False,False,False,0.7818181818181817,0.6969696969696969,8,2,3,2,3,7
2023-03-02,10,False,False,False,-0.6,0.7575757575757575,8,2,7,1,8,2
2023-03-03,10,False,False,False,0.7818181818181817,0.709090909090909,6,4,6,2,8,2
2023-03-06,10,False,False,False,0.6484848484848483,0.8424242424242423,4,6,4,3,7,3
2023-03-07,10,False,False,False,0.6969696969696969,0.7212121212121211,8,2,6,2,6,4
2023-03-08,10,False,False,False,-0.32121212121212117,0.5878787878787878,6,4,5,4,5,5
2023-03-09,10,False,False,False,0.3939393939393939,0.6969696969696969,6,4,0,4,0,10
2023-03-10,10,False,False,False,0.5878787878787878,0.6727272727272726,7,3,0,3,0,10
2023-03-13,10,False,False,False,0.6848484848484848,0.6,5,5,0,5,0,10
2023-03-14,10,False,False,False,-0.006060606060606061,0.1515151515151515,7,3,0,3,0,10
2023-03-15,10,False,False,False,0.7575757575757575,0.8424242424242423,6,4,2,4,2,8
2023-03-16,10,False,False,False,-0.5515151515151515,0.7454545454545454,5,5,4,5,4,6
2023-03-17,10,False,False,False,0.38181818181818183,0.709090909090909,1,9,0,9,0,10
2023-03-20,10,False,False,False,-0.29696969696969694,0.7818181818181817,7,3,6,2,7,3
2023-03-21,10,False,False,False,0.04242424242424241,0.6484848484848483,8,2,8,1,9,1
2023-03-22,10,False,False,False,0.06666666666666665,0.05454545454545454,2,8,2,8,2,8
2023-03-23,10,False,False,False,-0.24848484848484845,0.7696969696969697,3,7,1,7,1,9
2023-03-24,10,False,False,False,-0.5030303030303029,0.709090909090909,4,6,4,6,4,6
2023-03-27,10,False,False,False,-0.24848484848484845,0.8060606060606059,5,5,5,5,5,5
2023-03-28,10,False,False,False,-0.32121212121212117,0.7575757575757575,6,4,4,4,4,6
2023-03-29,10,False,False,False,0.5151515151515151,0.6727272727272726,6,4,6,1,9,1
2023-03-30,10,False,False,False,0.5272727272727272,0.709090909090909,8,2,8,2,8,2
2023-03-31,10,False,False,False,0.8181818181818182,0.8424242424242423,7,3,7,0,10,0
2023-04-03,10,False,False,False,0.006060606060606061,0.8181818181818182,7,3,7,0,10,0
2023-04-04,10,False,False,False,-0.11515151515151514,0.6969696969696969,7,3,7,0,10,0
2023-04-05,10,False,False,False,0.0303030303030303,0.8787878787878788,7,3,7,0,10,0
2023-04-06,10,False,False,False,0.7454545454545454,0.6606060606060605,7,3,7,0,10,0
2023-04-10,10,False,False,False,0.5393939393939393,0.6363636363636362,7,3,7,1,9,1
2023-04-11,10,False,False,False,0.5878787878787878,0.4666666666666666,6,4,6,0,10,0
2023-04-12,10,False,False,False,0.29696969696969694,0.7818181818181817,7,3,7,2,8,2
2023-04-13,10,False,False,False,0.9151515151515152,0.7818181818181817,6,4,6,0,10,0
2023-04-14,10,False,False,False,0.5878787878787878,0.7818181818181817,7,3,7,0,10,0
2023-04-17,10,False,False,False,0.5878787878787878,0.6363636363636362,7,3,7,0,10,0
2023-04-18,10,False,False,False,0.6848484848484848,0.8060606060606059,6,4,6,0,10,0
2023-04-19,10,False,False,False,0.6363636363636362,0.7818181818181817,6,4,6,1,9,1
2023-04-20,10,False,False,False,0.06666666666666665,0.6,6,4,6,4,6,4
2023-04-21,10,False,False,False,-0.18787878787878787,0.709090909090909,7,3,7,2,8,2
2023-04-24,10,False,False,False,-0.04242424242424241,0.9151515151515152,7,3,7,1,9,1
2023-04-25,10,False,False,False,0.5151515151515151,0.7696969696969697,4,6,2,6,2,8
2023-04-26,10,False,False,False,0.6727272727272726,0.7333333333333332,7,3,2,3,2,8
2023-04-27,10,False,False,False,-0.10303030303030303,0.8424242424242423,6,4,6,1,9,1
2023-04-28,10,False,False,False,0.7333333333333332,0.7333333333333332,6,4,6,0,10,0
2023-05-01,10,False,False,False,0.2727272727272727,0.6,4,6,4,0,10,0
2023-05-02,10,False,False,False,-0.22424242424242422,0.7575757575757575,4,6,4,6,4,6
2023-05-03,10,False,False,False,0.12727272727272726,0.9393939393939393,4,6,2,6,2,8
2023-05-04,10,False,False,False,0.6484848484848483,0.6848484848484848,8,2,3,2,3,7
2023-05-05,10,False,False,False,-0.28484848484848485,0.8303030303030302,5,5,5,1,9,1
2023-05-08,10,False,False,False,-0.09090909090909088,0.8303030303030302,7,3,7,1,9,1
2023-05-09,10,False,False,False,-0.2121212121212121,0.7696969696969697,6,4,6,3,7,3
2023-05-10,10,False,False,False,-0.16363636363636364,0.7696969696969697,8,2,8,1,9,1
2023-05-11,10,False,False,False,-0.06666666666666665,0.7333333333333332,7,3,7,2,8,2
2023-05-12,10,False,False,False,-0.28484848484848485,0.7818181818181817,8,2,8,2,8,2
2023-05-15,10,False,False,False,-0.17575757575757575,0.8303030303030302,5,5,5,3,7,3
2023-05-16,10,False,False,False,0.04242424242424241,0.7818181818181817,5,5,5,5,5,5
2023-05-17,10,False,False,False,0.6606060606060605,0.6242424242424242,7,3,7,2,8,2
2023-05-18,10,False,False,False,0.6727272727272726,0.6242424242424242,3,7,3,0,10,0
2023-05-19,10,False,False,False,0.38181818181818183,0.7575757575757575,7,3,7,0,10,0
2023-05-22,10,False,False,False,0.6242424242424242,0.6242424242424242,8,2,8,1,9,1
2023-05-23,10,False,False,False,-0.12727272727272726,0.8181818181818182,2,8,2,8,2,8
2023-05-24,10,False,False,False,-0.0303030303030303,0.7333333333333332,4,6,3,6,3,7
2023-05-25,10,False,False,False,-0.6848484848484848,0.7212121212121211,5,5,5,4,6,4
2023-05-26,10,False,False,False,0.709090909090909,0.6727272727272726,7,3,7,1,9,1
2023-05-30,10,False,False,False,0.6727272727272726,0.8545454545454544,8,2,8,1,9,1
2023-05-31,10,False,False,False,-0.17575757575757575,0.6606060606060605,4,6,4,4,6,4
2023-06-01,10,False,False,False,0.6606060606060605,0.6727272727272726,7,3,7,0,10,0
2023-06-02,10,False,False,False,0.2121212121212121,0.7696969696969697,3,7,3,0,10,0
2023-06-05,10,False,False,False,0.6727272727272726,0.8060606060606059,5,5,5,0,10,0
2023-06-06,10,False,False,False,0.406060606060606,0.9272727272727272,5,5,5,0,10,0
2023-06-07,10,False,False,False,0.09090909090909088,0.7454545454545454,5,5,5,0,10,0
2023-06-08,10,False,False,False,0.5393939393939393,0.6606060606060605,5,5,5,0,10,0
2023-06-09,10,False,False,False,0.6242424242424242,0.5636363636363636,7,3,7,0,10,0
2023-06-12,10,False,False,False,0.7696969696969697,0.8909090909090909,5,5,5,0,10,0
2023-06-13,10,False,False,False,0.5393939393939393,0.7454545454545454,2,8,2,0,10,0
2023-06-14,10,False,False,False,0.4545454545454545,0.8303030303030302,5,5,5,0,10,0
2023-06-15,10,False,False,False,0.9030303030303028,0.7939393939393938,3,7,3,0,10,0
2023-06-16,10,False,False,False,0.2727272727272727,0.6606060606060605,4,6,4,0,10,0
2023-06-20,10,False,False,False,0.2727272727272727,0.8424242424242423,5,5,5,0,10,0
2023-06-21,10,False,False,False,0.22424242424242422,0.8181818181818182,5,5,5,0,10,0
2023-06-22,10,False,False,False,0.04242424242424241,0.6969696969696969,5,5,5,1,9,1
2023-06-23,10,False,False,False,0.6969696969696969,0.6606060606060605,5,5,5,3,7,3
2023-07-17,10,False,False,False,0.6848484848484848,0.6484848484848483,6,4,6,0,10,0
2023-07-18,10,False,False,False,0.7575757575757575,0.7333333333333332,3,7,3,0,10,0
2023-07-19,10,False,False,False,0.8787878787878788,0.6848484848484848,5,5,5,0,10,0
2023-07-20,10,False,False,False,0.6121212121212121,0.709090909090909,6,4,6,1,9,1
2023-07-21,10,False,False,False,0.406060606060606,0.8424242424242423,8,2,8,1,9,1
2023-07-24,10,False,False,False,0.9636363636363635,0.6969696969696969,6,4,6,2,8,2
2023-07-25,10,False,False,False,-0.13939393939393938,0.8181818181818182,6,4,6,0,10,0
2023-07-26,10,False,False,False,-0.2606060606060606,0.7333333333333332,8,2,8,0,10,0
2023-07-27,10,False,False,False,0.06666666666666665,0.6606060606060605,5,5,5,4,6,4
2023-07-28,10,False,False,False,0.2606060606060606,0.7939393939393938,5,5,5,0,10,0
2023-07-31,10,False,False,False,0.43030303030303024,0.5757575757575757,8,2,8,0,10,0
2023-08-01,10,False,False,False,-0.2606060606060606,0.7818181818181817,6,4,6,2,8,2
2023-08-02,10,False,False,False,-0.006060606060606061,0.7939393939393938,5,5,2,5,2,8
2023-08-03,10,False,False,False,0.6727272727272726,0.5757575757575757,2,8,1,8,1,9
2023-08-04,10,False,False,False,0.7454545454545454,0.8181818181818182,5,5,1,5,1,9
2023-08-07,10,False,False,False,0.29696969696969694,0.5515151515151515,4,6,3,6,3,7
2023-08-08,10,False,False,False,0.7212121212121211,0.7333333333333332,3,7,3,7,3,7
2023-08-09,10,False,False,False,0.7575757575757575,0.8424242424242423,2,8,1,8,1,9
2023-08-10,10,False,False,False,0.9272727272727272,0.7333333333333332,2,8,1,8,1,9
2023-08-11,10,False,False,False,0.6363636363636362,0.8424242424242423,5,5,2,5,2,8
2023-08-14,10,False,False,False,-0.6484848484848483,0.7939393939393938,6,4,4,4,4,6
2023-08-15,10,False,False,False,0.7454545454545454,0.7696969696969697,6,4,1,4,1,9
2023-08-16,10,False,False,False,0.3939393939393939,0.8424242424242423,8,2,0,2,0,10
2023-08-17,10,False,False,False,0.8181818181818182,0.5878787878787878,6,4,0,4,0,10
2023-08-18,10,False,False,False,0.3696969696969697,0.6363636363636362,4,6,0,6,0,10
2023-08-21,10,False,False,False,0.18787878787878787,0.6363636363636362,5,5,0,5,0,10
2023-08-22,10,False,False,False,0.309090909090909,0.9272727272727272,4,6,1,6,1,9
2023-08-23,10,False,False,False,0.5272727272727272,0.5636363636363636,7,3,6,2,7,3
2023-08-24,10,False,False,False,0.5878787878787878,0.7575757575757575,3,7,1,7,1,9
2023-08-25,10,False,False,False,0.33333333333333326,0.7212121212121211,4,6,3,6,3,7
2023-08-28,10,False,False,False,-0.1515151515151515,0.7575757575757575,6,4,4,4,4,6
2023-08-29,10,False,False,False,0.5878787878787878,0.7212121212121211,2,8,2,0,10,0
2023-08-30,10,False,False,False,0.34545454545454546,0.7818181818181817,5,5,5,0,10,0
2023-08-31,10,False,False,False,0.5636363636363636,0.8666666666666665,6,4,6,0,10,0
2023-09-01,10,False,False,False,0.6363636363636362,0.8424242424242423,7,3,7,1,9,1
2023-09-05,10,False,False,False,-0.22424242424242422,0.6484848484848483,6,4,6,4,6,4
2023-09-06,10,False,False,False,-0.006060606060606061,0.7818181818181817,6,4,2,4,2,8
2023-09-07,10,False,False,False,-0.06666666666666665,0.5636363636363636,4,6,2,6,2,8
2023-09-08,10,False,False,False,-0.4424242424242424,0.8060606060606059,5,5,3,5,3,7
2023-09-11,10,False,False,False,0.09090909090909088,0.8666666666666665,7,3,6,2,7,3
2023-09-12,10,False,False,False,-0.16363636363636364,0.8787878787878788,4,6,2,6,2,8
2023-09-13,10,False,False,False,-0.28484848484848485,0.8424242424242423,3,7,3,7,3,7
2023-09-14,10,False,False,False,0.3696969696969697,0.709090909090909,6,4,6,3,7,3
2023-09-15,10,False,False,False,0.6848484848484848,0.9030303030303028,5,5,2,5,2,8
2023-09-18,10,False,False,False,0.38181818181818183,0.8545454545454544,5,5,2,5,2,8
2023-09-19,10,False,False,False,0.7939393939393938,0.7575757575757575,3,7,1,7,1,9
2023-09-20,10,False,False,False,0.6484848484848483,0.5393939393939393,5,5,0,5,0,10
2023-09-21,10,False,False,False,0.6242424242424242,0.705170430668875,5,4,0,4,0,10
2023-09-22,10,False,False,False,0.6606060606060605,0.6848484848484848,4,6,0,6,0,10
2023-09-25,10,False,False,False,0.5030303030303029,0.7818181818181817,3,7,0,7,0,10
2023-09-26,10,False,False,False,-0.4424242424242424,0.6242424242424242,6,4,0,4,0,10
2023-09-27,10,False,False,False,0.1515151515151515,0.6363636363636362,8,2,0,2,0,10
2023-09-28,10,False,False,False,0.309090909090909,0.8787878787878788,3,7,0,7,0,10
2023-09-29,10,False,False,False,0.7939393939393938,0.6,6,4,0,4,0,10
2023-10-02,10,False,False,False,0.709090909090909,0.5757575757575757,5,5,0,5,0,10
2023-10-03,10,False,False,False,0.6,0.7212121212121211,8,2,0,2,0,10
2023-10-04,10,False,False,False,0.9636363636363635,0.6969696969696969,7,3,0,3,0,10
2023-10-05,10,False,False,False,0.7696969696969697,0.7939393939393938,6,4,0,4,0,10
2023-10-06,10,False,False,False,0.5757575757575757,0.5272727272727272,5,5,4,5,4,6
2023-10-09,10,False,False,False,0.309090909090909,0.6727272727272726,4,6,4,5,5,5
2023-10-10,10,False,False,False,0.35757575757575755,0.709090909090909,6,4,6,2,8,2
2023-10-11,10,False,False,False,-0.10303030303030303,0.7939393939393938,7,3,7,2,8,2
2023-10-12,10,False,False,False,0.01818181818181818,0.7212121212121211,2,8,2,7,3,7
2023-10-13,10,False,False,False,0.5393939393939393,0.7333333333333332,6,4,3,4,3,7
2023-10-16,10,False,False,False,0.006060606060606061,0.8545454545454544,3,7,3,4,6,4
2023-10-17,10,False,False,False,0.5515151515151515,0.5636363636363636,5,5,5,4,6,4
2023-10-18,10,False,False,False,0.5030303030303029,0.8181818181818182,4,6,2,6,2,8
2023-10-19,10,False,False,False,0.7212121212121211,0.6969696969696969,6,4,0,4,0,10
2023-10-20,10,False,False,False,0.309090909090909,0.7212121212121211,6,4,0,4,0,10
2023-10-23,10,False,False,False,0.5272727272727272,0.6606060606060605,6,4,0,4,0,10
2023-10-24,10,False,False,False,0.9272727272727272,0.9515151515151514,5,5,2,5,2,8
2023-10-25,10,False,False,False,0.6363636363636362,0.6363636363636362,5,5,0,5,0,10
2023-10-26,10,False,False,False,0.38181818181818183,0.8666666666666665,5,5,0,5,0,10
2023-10-27,10,False,False,False,0.5151515151515151,0.7333333333333332,7,3,0,3,0,10
2023-10-30,10,False,False,False,0.5151515151515151,0.6969696969696969,4,6,0,6,0,10
2023-10-31,10,False,False,False,-0.04242424242424241,0.8666666666666665,5,5,1,5,1,9
2023-11-01,10,False,False,False,0.6606060606060605,0.6969696969696969,7,3,5,2,6,4
2023-11-02,10,False,False,False,0.6848484848484848,0.5515151515151515,4,6,4,1,9,1
2023-11-03,10,False,False,False,0.6121212121212121,0.6121212121212121,4,6,4,0,10,0
2023-11-06,10,False,False,False,0.6848484848484848,0.7212121212121211,7,3,7,0,10,0
2023-11-07,10,False,False,False,0.7939393939393938,0.6969696969696969,6,4,6,1,9,1
2023-11-08,10,False,False,False,0.49090909090909085,0.6363636363636362,6,4,6,1,9,1
2023-11-09,10,False,False,False,0.23636363636363633,0.8909090909090909,4,6,3,6,3,7
2023-11-10,10,False,False,False,0.5151515151515151,0.7818181818181817,5,5,5,0,10,0
2023-11-13,10,False,False,False,0.6121212121212121,0.7333333333333332,7,3,7,0,10,0
2023-11-14,10,False,False,False,0.4666666666666666,0.7939393939393938,3,7,3,0,10,0
2023-11-15,10,False,False,False,0.5878787878787878,0.7818181818181817,3,7,3,0,10,0
2023-11-16,10,False,False,False,0.34545454545454546,0.7333333333333332,4,6,4,0,10,0
2023-11-17,10,False,False,False,0.7212121212121211,0.9515151515151514,7,3,7,0,10,0
2023-11-20,10,False,False,False,0.6,0.8303030303030302,3,7,3,0,10,0
2023-11-21,10,False,False,False,-0.05454545454545454,0.8666666666666665,6,4,6,0,10,0
2023-11-22,10,False,False,False,0.5515151515151515,0.6969696969696969,5,5,5,0,10,0
2023-11-24,10,False,False,False,0.24848484848484845,0.8909090909090909,7,3,7,0,10,0
2023-11-27,10,False,False,False,-0.24848484848484845,0.709090909090909,4,6,4,2,8,2
2023-11-28,10,False,False,False,-0.09090909090909088,0.6727272727272726,6,4,6,2,8,2
2023-11-29,10,False,False,False,0.13939393939393938,0.8181818181818182,6,4,6,2,8,2
2023-11-30,10,False,False,False,0.13939393939393938,0.7939393939393938,7,3,7,0,10,0
2023-12-01,10,False,False,False,0.7454545454545454,0.5878787878787878,6,4,6,1,9,1
2023-12-04,10,False,False,False,-0.29696969696969694,0.7454545454545454,5,5,5,1,9,1
2023-12-05,10,False,False,False,-0.09090909090909088,0.6969696969696969,5,5,5,2,8,2
2023-12-06,10,False,False,False,0.32121212121212117,0.9272727272727272,2,8,2,6,4,6
2023-12-07,10,False,False,False,0.309090909090909,0.8181818181818182,5,5,5,1,9,1
2023-12-08,10,False,False,False,0.33333333333333326,0.6727272727272726,6,4,6,0,10,0
2023-12-11,10,False,False,False,0.6969696969696969,0.6606060606060605,6,4,6,0,10,0
2023-12-12,10,False,False,False,0.5393939393939393,0.8787878787878788,4,6,4,0,10,0
2023-12-13,10,False,False,False,0.23636363636363633,0.6,4,6,4,0,10,0
2023-12-14,10,False,False,False,0.8424242424242423,0.6,5,5,5,0,10,0
2023-12-15,10,False,False,False,0.33333333333333326,0.709090909090909,6,4,6,0,10,0
2023-12-18,10,False,False,False,0.5515151515151515,0.8424242424242423,6,4,6,0,10,0
2023-12-19,10,False,False,False,0.9030303030303028,0.8303030303030302,7,3,7,0,10,0
2023-12-20,10,False,False,False,-0.43030303030303024,0.6121212121212121,2,8,2,5,5,5
2023-12-21,10,False,False,False,0.3939393939393939,0.8545454545454544,7,3,7,0,10,0
2023-12-22,10,False,False,False,0.6,0.8545454545454544,7,3,7,0,10,0
2023-12-26,10,False,False,False,0.12727272727272726,0.6363636363636362,5,5,5,0,10,0
2023-12-27,10,False,False,False,0.5515151515151515,0.7818181818181817,8,2,8,0,10,0
2023-12-28,10,False,False,False,-0.04242424242424241,0.6727272727272726,4,6,4,0,10,0
2023-12-29,10,False,False,False,0.2121212121212121,0.6484848484848483,6,4,6,0,10,0
2024-01-02,10,False,False,False,0.5151515151515151,0.4787878787878787,5,5,4,4,5,5
2024-01-03,10,False,False,False,0.04242424242424241,0.7333333333333332,6,4,3,4,3,7
2024-01-04,10,False,False,False,0.709090909090909,0.6969696969696969,2,8,1,8,1,9
2024-01-05,10,False,False,False,-0.05454545454545454,0.8666666666666665,4,6,3,6,3,7
2024-01-08,10,False,False,False,0.5757575757575757,0.7575757575757575,5,5,5,1,9,1
2024-01-09,10,False,False,False,0.7818181818181817,0.7696969696969697,6,4,6,2,8,2
2024-01-10,10,False,False,False,0.4545454545454545,0.8424242424242423,6,4,6,0,10,0
2024-01-11,10,False,False,False,0.19999999999999998,0.8060606060606059,6,4,6,0,10,0
2024-01-12,10,False,False,False,0.24848484848484845,0.7818181818181817,5,5,5,1,9,1
2024-01-16,10,False,False,False,-0.0303030303030303,0.8181818181818182,6,4,6,4,6,4
2024-01-17,10,False,False,False,-0.18787878787878787,0.7454545454545454,5,5,3,4,4,6
2024-01-18,10,False,False,False,0.24848484848484845,0.6484848484848483,6,4,6,2,8,2
2024-01-19,10,False,False,False,0.5636363636363636,0.8303030303030302,4,6,4,0,10,0
2024-01-22,10,False,False,False,0.9030303030303028,0.6969696969696969,7,3,7,0,10,0
2024-01-23,10,False,False,False,0.6848484848484848,0.8060606060606059,5,5,5,1,9,1
2024-01-24,10,False,False,False,0.6727272727272726,0.7818181818181817,4,6,4,1,9,1
2024-01-25,10,False,False,False,0.5515151515151515,0.5878787878787878,7,3,7,0,10,0
2024-01-26,10,False,False,False,0.35757575757575755,0.6848484848484848,8,2,8,0,10,0
2024-01-29,10,False,False,False,0.6848484848484848,0.7212121212121211,5,5,5,0,10,0
2024-01-30,10,False,False,False,0.8787878787878788,0.5878787878787878,6,4,6,0,10,0
2024-01-31,10,False,False,False,0.06666666666666665,0.709090909090909,4,6,2,5,3,7
2024-02-01,10,False,False,False,0.13939393939393938,0.8787878787878788,5,5,5,1,9,1
2024-02-02,10,False,False,False,0.6606060606060605,0.7818181818181817,4,6,4,0,10,0
2024-02-05,10,False,False,False,0.19999999999999998,0.6363636363636362,7,3,7,0,10,0
2024-02-06,10,False,False,False,0.4545454545454545,0.8060606060606059,8,2,8,0,10,0
2024-02-07,10,False,False,False,0.5030303030303029,0.6606060606060605,5,5,5,0,10,0
2024-02-08,10,False,False,False,0.6848484848484848,0.6727272727272726,6,4,6,0,10,0
2024-02-09,10,False,False,False,0.7939393939393938,0.6969696969696969,5,5,5,0,10,0
2024-02-12,10,False,False,False,0.7818181818181817,0.6606060606060605,6,4,6,0,10,0
2024-02-13,10,False,False,False,0.5030303030303029,0.8424242424242423,3,7,3,6,4,6
2024-02-14,10,False,False,False,0.49090909090909085,0.8303030303030302,8,2,8,0,10,0
2024-02-15,10,False,False,False,0.6242424242424242,0.6727272727272726,6,4,6,0,10,0
2024-02-16,10,False,False,False,0.6,0.7939393939393938,7,3,7,1,9,1
2024-02-20,10,False,False,False,-0.01818181818181818,0.709090909090909,4,6,4,5,5,5
2024-02-21,10,False,False,False,0.33333333333333326,0.4424242424242424,5,5,5,4,6,4
2024-02-22,10,False,False,False,0.2727272727272727,0.7818181818181817,5,5,5,0,10,0
2024-02-23,10,False,False,False,-0.16363636363636364,0.8060606060606059,5,5,5,0,10,0
2024-02-26,10,False,False,False,0.07878787878787878,0.7454545454545454,3,7,3,0,10,0
2024-02-27,10,False,False,False,0.13939393939393938,0.7212121212121211,5,5,5,0,10,0
2024-02-28,10,False,False,False,0.18787878787878787,0.8060606060606059,7,3,7,1,9,1
2024-02-29,10,False,False,False,0.6484848484848483,0.7575757575757575,7,3,7,0,10,0
2024-03-01,10,False,False,False,0.29696969696969694,0.7696969696969697,4,6,4,0,10,0
2024-03-04,10,False,False,False,0.49090909090909085,0.6727272727272726,5,5,5,0,10,0
2024-03-05,10,False,False,False,0.5636363636363636,0.7696969696969697,4,6,3,4,5,5
2024-03-06,10,False,False,False,0.406060606060606,0.7575757575757575,7,3,7,0,10,0
2024-03-07,10,False,False,False,0.6242424242424242,0.6606060606060605,6,4,6,0,10,0
2024-03-08,10,False,False,False,-0.1515151515151515,0.8303030303030302,4,6,4,1,9,1
2024-03-11,10,False,False,False,0.5636363636363636,0.7696969696969697,5,5,5,2,8,2
2024-03-12,10,False,False,False,0.6121212121212121,0.709090909090909,6,4,6,0,10,0
2024-03-13,10,False,False,False,0.17575757575757575,0.7454545454545454,6,4,6,0,10,0
2024-03-14,10,False,False,False,0.6,0.7454545454545454,5,5,5,1,9,1
2024-03-15,10,False,False,False,-0.6969696969696969,0.9030303030303028,4,6,3,5,4,6
2024-03-18,10,False,False,False,0.12727272727272726,0.6242424242424242,7,3,7,1,9,1
2024-03-19,10,False,False,False,0.5878787878787878,0.709090909090909,7,3,7,1,9,1
2024-03-20,10,False,False,False,0.5272727272727272,0.709090909090909,4,6,4,0,10,0
2024-03-21,10,False,False,False,0.5272727272727272,0.6969696969696969,4,6,4,0,10,0
2024-03-22,10,False,False,False,0.5272727272727272,0.7333333333333332,4,6,4,0,10,0
2024-03-25,10,False,False,False,0.309090909090909,0.5757575757575757,5,5,4,2,7,3
2024-03-26,10,False,False,False,-0.1515151515151515,0.7939393939393938,4,6,2,4,4,6
2024-03-27,10,False,False,False,0.7939393939393938,0.9030303030303028,5,5,5,0,10,0
2024-03-28,10,False,False,False,0.32121212121212117,0.8060606060606059,8,2,8,0,10,0
2024-04-01,10,False,False,False,0.1515151515151515,0.709090909090909,6,4,6,1,9,1
2024-04-02,10,False,False,False,-0.35757575757575755,0.7454545454545454,3,7,2,7,2,8
2024-04-03,10,False,False,False,0.11515151515151514,0.7454545454545454,3,7,3,6,4,6
2024-04-04,10,False,False,False,0.8787878787878788,0.8181818181818182,3,7,2,7,2,8
2024-04-05,10,False,False,False,-0.5636363636363636,0.8666666666666665,6,4,5,3,6,4
2024-04-08,10,False,False,False,-0.38181818181818183,0.8909090909090909,5,5,4,5,4,6
2024-04-09,10,False,False,False,0.22424242424242422,0.6848484848484848,7,3,7,3,7,3
