eod_date,kind,strike,dist,mod25,reldist,our_rank
2021-10-26,FP,4475.0,-110.68994140625,True,0.024138121595788875,
2021-10-26,FP,4575.0,-10.68994140625,True,0.002331152245974133,
2021-10-26,FN,4800.0,214.31005859375,True,0.04673457145690918,86.0
2021-10-26,FN,4750.0,164.31005859375,True,0.03583109378814697,53.0
2021-10-26,FN,4400.0,-185.68994140625,True,0.04049336910247803,15.0
2021-10-26,FN,4850.0,264.31005859375,True,0.05763804912567139,137.0
2021-10-26,FN,4350.0,-235.68994140625,True,0.051396846771240234,26.0
2021-10-27,FP,4450.0,-114.35009765625,True,0.025052876140015612,
2021-10-27,FP,4555.0,-9.35009765625,False,0.0020485058017463142,
2021-10-27,FP,4525.0,-39.35009765625,True,0.008621183041251812,
2021-10-27,FP,4560.0,-4.35009765625,False,0.0009530595951620091,
2021-10-27,FP,4565.0,0.64990234375,False,0.00014238661142229603,
2021-10-27,FP,4570.0,5.64990234375,False,0.0012378328180064901,
2021-10-27,FP,4575.0,10.64990234375,True,0.0023332790245906843,
2021-10-27,FN,4800.0,235.64990234375,True,0.05162835121154785,94.0
2021-10-27,FN,4750.0,185.64990234375,True,0.04067385196685791,58.0
2021-10-27,FN,4400.0,-164.35009765625,True,0.0360073447227478,18.0
2021-10-27,FN,4850.0,285.64990234375,True,0.06258285045623779,162.0
2021-10-27,FN,4375.0,-189.35009765625,True,0.04148459434509277,33.0
2021-10-27,FN,4250.0,-314.35009765625,True,0.06887072324752808,44.0
2021-10-27,FN,4700.0,135.64990234375,True,0.02971947193145752,13.0
2021-10-28,FP,4585.0,-0.259765625,False,5.665232468343717e-05,
2021-10-28,FP,4590.0,4.740234375,False,0.0010337984361401542,
2021-10-28,FP,4570.0,-15.259765625,False,0.0033280046071544334,
2021-10-28,FP,4700.0,114.740234375,True,0.025023715174261163,
2021-10-28,FP,4575.0,-10.259765625,True,0.002237553846330731,
2021-10-28,FN,4800.0,214.740234375,True,0.04683268070220947,89.0
2021-10-28,FN,4750.0,164.740234375,True,0.03592824935913086,53.0
2021-10-28,FN,4400.0,-185.259765625,True,0.04040330648422241,22.0
2021-10-28,FN,4625.0,39.740234375,True,0.0086669921875,12.0
2021-10-28,FN,4850.0,264.740234375,True,0.05773723125457764,146.0
2021-10-29,FP,4585.0,-14.89013671875,False,0.0032370635550377225,
2021-10-29,FP,4525.0,-74.89013671875,True,0.016280853344939117,
2021-10-29,FP,4590.0,-9.89013671875,False,0.002150081072545995,
2021-10-29,FP,4595.0,-4.89013671875,False,0.0010630985900542678,
2021-10-29,FP,4605.0,5.10986328125,False,0.001110866374929298,
2021-10-29,FP,4575.0,-24.89013671875,True,0.005411028520021288,
2021-10-29,FN,4800.0,200.10986328125,True,0.04350316524505615,83.0
2021-10-29,FN,4450.0,-149.89013671875,True,0.03258556127548218,12.0
2021-10-29,FN,4750.0,150.10986328125,True,0.032633304595947266,47.0
2021-10-29,FN,4400.0,-199.89013671875,True,0.043455421924591064,17.0
2021-10-29,FN,4850.0,250.10986328125,True,0.05437302589416504,137.0
2021-10-29,FN,4375.0,-224.89013671875,True,0.04889035224914551,35.0
2021-11-01,FP,4610.0,0.43994140625,False,9.54410834566044e-05,
2021-11-01,FP,4615.0,5.43994140625,False,0.0011801432972129433,
2021-11-01,FP,4525.0,-84.56005859375,True,0.018344496550403377,
2021-11-01,FP,4605.0,-4.56005859375,False,0.0009892611302999565,
2021-11-01,FP,4575.0,-34.56005859375,True,0.007497474412838767,
2021-11-01,FN,4800.0,190.43994140625,True,0.041314125061035156,68.0
2021-11-01,FN,4750.0,140.43994140625,True,0.03046715259552002,43.0
2021-11-01,FN,4400.0,-209.56005859375,True,0.045462071895599365,14.0
2021-11-01,FN,4850.0,240.43994140625,True,0.05216109752655029,141.0
2021-11-01,FN,4375.0,-234.56005859375,True,0.050885558128356934,33.0
2021-11-02,FP,4675.0,43.02978515625,True,0.00928973701479241,
2021-11-02,FP,4525.0,-106.97021484375,True,0.02309389091081593,
2021-11-02,FP,4660.0,28.02978515625,False,0.006051374222231676,
2021-11-02,FP,3960.0,-671.97021484375,False,0.1450722227639405,
2021-11-02,FP,4575.0,-56.97021484375,True,0.012299348268946408,
2021-11-02,FN,4800.0,168.02978515625,True,0.03627610206604004,61.0
2021-11-02,FN,4750.0,118.02978515625,True,0.025481581687927246,38.0
2021-11-02,FN,4400.0,-231.97021484375,True,0.05008023977279663,17.0
2021-11-02,FN,4850.0,218.02978515625,True,0.04707062244415283,129.0
2021-11-02,FN,4375.0,-256.97021484375,True,0.05547749996185303,42.0
2021-11-03,FP,4655.0,-5.740234375,False,0.0012316143115342904,
2021-11-03,FP,4625.0,-35.740234375,True,0.007668360083962655,
