level,lo,hi,grid,band,side,n_fit,exact_fit,w25_fit,medae_fit,n_hold,exact_hold,w25_hold,medae_hold
cr,2,60,m100,b20,ge,549,0.5282331511839709,0.5428051001821493,0.0,632,0.6518987341772152,0.6598101265822784,0.0
cr,2,60,m100,b30,ge,549,0.5282331511839709,0.5428051001821493,0.0,632,0.6518987341772152,0.6598101265822784,0.0
cr,1,90,m50,none,none,549,0.5264116575591985,0.5446265938069217,0.0,632,0.6661392405063291,0.6772151898734177,0.0
cr,1,90,m50,none,ge,549,0.5264116575591985,0.5482695810564663,0.0,632,0.7056962025316456,0.7167721518987342,0.0
cr,1,90,m50,b30,none,549,0.5264116575591985,0.5446265938069217,0.0,632,0.6661392405063291,0.6772151898734177,0.0
cr,1,90,m50,b30,ge,549,0.5264116575591985,0.5482695810564663,0.0,632,0.7056962025316456,0.7167721518987342,0.0
cr,1,90,m50,b20,none,549,0.5245901639344263,0.5428051001821493,0.0,632,0.6661392405063291,0.6772151898734177,0.0
cr,1,90,m50,b20,ge,549,0.5245901639344263,0.546448087431694,0.0,632,0.7056962025316456,0.7167721518987342,0.0
cr,1,60,m100,none,none,549,0.5227686703096539,0.5373406193078324,0.0,632,0.6313291139240507,0.6392405063291139,0.0
cr,1,60,m100,b20,none,549,0.5227686703096539,0.5373406193078324,0.0,632,0.6313291139240507,0.6392405063291139,0.0
cr,1,60,m100,b30,none,549,0.5227686703096539,0.5373406193078324,0.0,632,0.6313291139240507,0.6392405063291139,0.0
cr,1,90,m25,none,ge,549,0.5191256830601093,0.5500910746812386,0.0,632,0.6787974683544303,0.7088607594936709,0.0
cr,1,90,m25,b30,ge,549,0.5191256830601093,0.5500910746812386,0.0,632,0.6787974683544303,0.7088607594936709,0.0
cr,2,60,m50,none,ge,549,0.5191256830601093,0.5409836065573771,0.0,632,0.6677215189873418,0.6724683544303798,0.0
cr,2,60,m50,b20,ge,549,0.5191256830601093,0.5409836065573771,0.0,632,0.6677215189873418,0.6724683544303798,0.0
cr,2,60,m50,b30,ge,549,0.5191256830601093,0.5409836065573771,0.0,632,0.6677215189873418,0.6724683544303798,0.0
cr,1,90,m25,b20,ge,549,0.517304189435337,0.5482695810564663,0.0,632,0.6787974683544303,0.7088607594936709,0.0
cr,2,60,m25,none,ge,549,0.5154826958105647,0.5409836065573771,0.0,632,0.6677215189873418,0.6740506329113924,0.0
cr,2,60,m25,b20,ge,549,0.5154826958105647,0.5409836065573771,0.0,632,0.6677215189873418,0.6740506329113924,0.0
cr,2,60,m25,b30,ge,549,0.5154826958105647,0.5409836065573771,0.0,632,0.6677215189873418,0.6740506329113924,0.0
cr,1,60,m100,none,ge,549,0.5136612021857924,0.5300546448087432,0.0,632,0.6376582278481012,0.6455696202531646,0.0
cr,1,60,m100,b20,ge,549,0.5136612021857924,0.5300546448087432,0.0,632,0.6376582278481012,0.6455696202531646,0.0
cr,1,60,m100,b30,ge,549,0.5136612021857924,0.5300546448087432,0.0,632,0.6376582278481012,0.6455696202531646,0.0
cr,1,90,m25,none,none,549,0.5136612021857924,0.5409836065573771,0.0,632,0.6281645569620253,0.6629746835443038,0.0
cr,1,90,m25,b30,none,549,0.5136612021857924,0.5409836065573771,0.0,632,0.6281645569620253,0.6629746835443038,0.0
cr,1,90,m25,b20,none,549,0.51183970856102,0.5391621129326047,0.0,632,0.6281645569620253,0.6629746835443038,0.0
cr,1,60,m50,none,none,549,0.48451730418943534,0.5027322404371585,15.0,632,0.5822784810126582,0.5870253164556962,0.0
cr,1,60,m50,b20,none,549,0.48451730418943534,0.5027322404371585,15.0,632,0.5822784810126582,0.5870253164556962,0.0
cr,1,60,m50,b30,none,549,0.48451730418943534,0.5027322404371585,15.0,632,0.5822784810126582,0.5870253164556962,0.0
cr,1,60,m50,none,ge,549,0.4808743169398907,0.5027322404371585,15.0,632,0.6186708860759493,0.6234177215189873,0.0
cr,1,60,m50,b20,ge,549,0.4808743169398907,0.5027322404371585,15.0,632,0.6186708860759493,0.6234177215189873,0.0
cr,1,60,m50,b30,ge,549,0.4808743169398907,0.5027322404371585,15.0,632,0.6186708860759493,0.6234177215189873,0.0
cr,1,60,m25,none,ge,549,0.46994535519125685,0.5045537340619308,25.0,632,0.5901898734177216,0.6139240506329114,0.0
cr,1,60,m25,b20,ge,549,0.46994535519125685,0.5045537340619308,25.0,632,0.5901898734177216,0.6139240506329114,0.0
cr,1,60,m25,b30,ge,549,0.46994535519125685,0.5045537340619308,25.0,632,0.5901898734177216,0.6139240506329114,0.0
cr,1,60,m25,none,none,549,0.4663023679417122,0.4972677595628415,35.0,632,0.5443037974683544,0.5727848101265823,0.0
cr,1,60,m25,b20,none,549,0.4663023679417122,0.4972677595628415,35.0,632,0.5443037974683544,0.5727848101265823,0.0
cr,1,60,m25,b30,none,549,0.4663023679417122,0.4972677595628415,35.0,632,0.5443037974683544,0.5727848101265823,0.0
ps,2,365,m100,b20,none,549,0.7486338797814208,0.7486338797814208,0.0,632,0.814873417721519,0.819620253164557,0.0
ps,2,365,m100,b30,none,549,0.7486338797814208,0.7486338797814208,0.0,632,0.814873417721519,0.819620253164557,0.0
ps,2,365,m25,b20,none,549,0.7431693989071039,0.7431693989071039,0.0,632,0.8481012658227848,0.8481012658227848,0.0
ps,2,365,m25,b30,none,549,0.7431693989071039,0.7431693989071039,0.0,632,0.8481012658227848,0.8481012658227848,0.0
ps,2,365,m50,b20,none,549,0.7431693989071039,0.7431693989071039,0.0,632,0.8354430379746836,0.8401898734177216,0.0
ps,2,365,m50,b30,none,549,0.7431693989071039,0.7431693989071039,0.0,632,0.8354430379746836,0.8401898734177216,0.0
ps,2,9999,m100,b20,none,549,0.7431693989071039,0.7431693989071039,0.0,632,0.8306962025316456,0.8354430379746836,0.0
ps,2,9999,m100,b30,none,549,0.7431693989071039,0.7431693989071039,0.0,632,0.8291139240506329,0.8338607594936709,0.0
ps,2,9999,m25,b20,none,549,0.7413479052823315,0.7413479052823315,0.0,632,0.865506329113924,0.865506329113924,0.0
ps,2,9999,m25,b30,none,549,0.7413479052823315,0.7413479052823315,0.0,632,0.8639240506329114,0.8639240506329114,0.0
ps,2,9999,m50,b20,none,549,0.7413479052823315,0.7413479052823315,0.0,632,0.8528481012658228,0.8575949367088608,0.0
ps,2,9999,m50,b30,none,549,0.7413479052823315,0.7413479052823315,0.0,632,0.8512658227848101,0.8560126582278481,0.0
ps,1,365,m100,b20,none,549,0.7304189435336976,0.7304189435336976,0.0,632,0.7531645569620253,0.7579113924050633,0.0
ps,1,365,m100,b30,none,549,0.7304189435336976,0.7304189435336976,0.0,632,0.7531645569620253,0.7579113924050633,0.0
ps,2,365,m100,b20,le,549,0.7285974499089253,0.7285974499089253,0.0,632,0.7911392405063291,0.7927215189873418,0.0
ps,2,365,m100,b30,le,549,0.7285974499089253,0.7285974499089253,0.0,632,0.7911392405063291,0.7927215189873418,0.0
ps,1,9999,m100,b20,none,549,0.7249544626593807,0.7249544626593807,0.0,632,0.7753164556962026,0.7800632911392406,0.0
ps,1,9999,m100,b30,none,549,0.7249544626593807,0.7249544626593807,0.0,632,0.7737341772151899,0.7784810126582279,0.0
ps,2,365,m25,b20,le,549,0.7249544626593807,0.7249544626593807,0.0,632,0.8164556962025317,0.8164556962025317,0.0
ps,2,365,m25,b30,le,549,0.7249544626593807,0.7249544626593807,0.0,632,0.8164556962025317,0.8164556962025317,0.0
ps,2,365,m50,b20,le,549,0.7249544626593807,0.7249544626593807,0.0,632,0.810126582278481,0.8117088607594937,0.0
ps,2,365,m50,b30,le,549,0.7249544626593807,0.7249544626593807,0.0,632,0.810126582278481,0.8117088607594937,0.0
ps,2,9999,m25,b20,le,549,0.7231329690346083,0.7231329690346083,0.0,632,0.8386075949367089,0.8386075949367089,0.0
ps,2,9999,m25,b30,le,549,0.7231329690346083,0.7231329690346083,0.0,632,0.8386075949367089,0.8386075949367089,0.0
ps,2,9999,m50,b20,le,549,0.7231329690346083,0.7231329690346083,0.0,632,0.8322784810126582,0.8338607594936709,0.0
ps,2,9999,m50,b30,le,549,0.7231329690346083,0.7231329690346083,0.0,632,0.8322784810126582,0.8338607594936709,0.0
ps,2,9999,m100,b20,le,549,0.7231329690346083,0.7231329690346083,0.0,632,0.810126582278481,0.8117088607594937,0.0
ps,2,9999,m100,b30,le,549,0.7231329690346083,0.7231329690346083,0.0,632,0.810126582278481,0.8117088607594937,0.0
ps,1,365,m100,b20,le,549,0.7194899817850637,0.7194899817850637,0.0,632,0.740506329113924,0.7420886075949367,0.0
ps,1,365,m100,b30,le,549,0.7194899817850637,0.7194899817850637,0.0,632,0.740506329113924,0.7420886075949367,0.0
ps,2,365,m100,none,none,549,0.7194899817850637,0.7194899817850637,0.0,632,0.814873417721519,0.819620253164557,0.0
ps,2,365,m25,none,none,549,0.7140255009107468,0.7140255009107468,0.0,632,0.8481012658227848,0.8481012658227848,0.0
ps,2,365,m50,none,none,549,0.7140255009107468,0.7140255009107468,0.0,632,0.8354430379746836,0.8401898734177216,0.0
ps,1,9999,m100,b20,le,549,0.7122040072859745,0.7122040072859745,0.0,632,0.7642405063291139,0.7658227848101266,0.0
ps,1,9999,m100,b30,le,549,0.7122040072859745,0.7122040072859745,0.0,632,0.7642405063291139,0.7658227848101266,0.0
ps,2,9999,m100,none,none,549,0.7122040072859745,0.7122040072859745,0.0,632,0.8291139240506329,0.8338607594936709,0.0
ps,2,9999,m25,none,none,549,0.7103825136612022,0.7103825136612022,0.0,632,0.8639240506329114,0.8639240506329114,0.0
ps,2,9999,m50,none,none,549,0.7103825136612022,0.7103825136612022,0.0,632,0.8512658227848101,0.8560126582278481,0.0
ps,1,365,m100,none,none,549,0.7049180327868853,0.7049180327868853,0.0,632,0.7531645569620253,0.7579113924050633,0.0
ps,1,9999,m100,none,none,549,0.6994535519125683,0.6994535519125683,0.0,632,0.7737341772151899,0.7784810126582279,0.0
ps,2,365,m100,none,le,549,0.6994535519125683,0.6994535519125683,0.0,632,0.7911392405063291,0.7927215189873418,0.0
ps,2,365,m25,none,le,549,0.6958105646630237,0.6958105646630237,0.0,632,0.8164556962025317,0.8164556962025317,0.0
ps,2,365,m50,none,le,549,0.6958105646630237,0.6958105646630237,0.0,632,0.810126582278481,0.8117088607594937,0.0
ps,1,365,m50,b20,le,549,0.692167577413479,0.692167577413479,0.0,632,0.7278481012658228,0.7325949367088608,0.0
ps,1,365,m50,b30,le,549,0.692167577413479,0.692167577413479,0.0,632,0.7278481012658228,0.7325949367088608,0.0
ps,1,365,m100,none,le,549,0.692167577413479,0.692167577413479,0.0,632,0.740506329113924,0.7420886075949367,0.0
ps,2,9999,m25,none,le,549,0.692167577413479,0.692167577413479,0.0,632,0.8386075949367089,0.8386075949367089,0.0
ps,2,9999,m50,none,le,549,0.692167577413479,0.692167577413479,0.0,632,0.8322784810126582,0.8338607594936709,0.0
ps,2,9999,m100,none,le,549,0.692167577413479,0.692167577413479,0.0,632,0.810126582278481,0.8117088607594937,0.0
ps,1,365,m25,b20,le,549,0.6885245901639344,0.6903460837887068,0.0,632,0.7056962025316456,0.7199367088607594,0.0
ps,1,365,m25,b30,le,549,0.6885245901639344,0.6903460837887068,0.0,632,0.7056962025316456,0.7199367088607594,0.0
ps,1,9999,m50,b20,le,549,0.6885245901639344,0.6885245901639344,0.0,632,0.754746835443038,0.759493670886076,0.0
ps,1,9999,m50,b30,le,549,0.6885245901639344,0.6885245901639344,0.0,632,0.754746835443038,0.759493670886076,0.0
ps,1,365,m50,b20,none,549,0.6867030965391621,0.6867030965391621,0.0,632,0.7246835443037974,0.7294303797468354,0.0
ps,1,365,m50,b30,none,549,0.6867030965391621,0.6867030965391621,0.0,632,0.7246835443037974,0.7294303797468354,0.0
ps,2,180,m100,b20,none,549,0.6867030965391621,0.6867030965391621,0.0,632,0.7468354430379747,0.7531645569620253,0.0
ps,2,180,m100,b30,none,549,0.6867030965391621,0.6867030965391621,0.0,632,0.7468354430379747,0.7531645569620253,0.0
ps,1,9999,m50,b20,none,549,0.6848816029143898,0.6848816029143898,0.0,632,0.7484177215189873,0.7531645569620253,0.0
ps,1,9999,m50,b30,none,549,0.6848816029143898,0.6848816029143898,0.0,632,0.7468354430379747,0.7515822784810127,0.0
ps,2,150,m100,b20,none,549,0.6848816029143898,0.6848816029143898,0.0,632,0.7120253164556962,0.7183544303797469,0.0
ps,2,150,m100,b30,none,549,0.6848816029143898,0.6848816029143898,0.0,632,0.7120253164556962,0.7183544303797469,0.0
ps,1,9999,m25,b20,le,549,0.6830601092896175,0.6848816029143898,0.0,632,0.7325949367088608,0.745253164556962,0.0
ps,1,9999,m25,b30,le,549,0.6830601092896175,0.6848816029143898,0.0,632,0.7325949367088608,0.745253164556962,0.0
ps,1,9999,m100,none,le,549,0.6830601092896175,0.6830601092896175,0.0,632,0.7642405063291139,0.7658227848101266,0.0
ps,1,365,m25,b20,none,549,0.6794171220400729,0.6830601092896175,0.0,632,0.7025316455696202,0.7120253164556962,0.0
ps,1,365,m25,b30,none,549,0.6794171220400729,0.6830601092896175,0.0,632,0.7025316455696202,0.7120253164556962,0.0
ps,1,9999,m25,b20,none,549,0.6757741347905283,0.6775956284153005,0.0,632,0.7231012658227848,0.7325949367088608,0.0
ps,1,9999,m25,b30,none,549,0.6757741347905283,0.6775956284153005,0.0,632,0.7215189873417721,0.7310126582278481,0.0
ps,2,150,m25,b20,none,549,0.668488160291439,0.668488160291439,0.0,632,0.7436708860759493,0.7436708860759493,0.0
ps,2,150,m25,b30,none,549,0.668488160291439,0.668488160291439,0.0,632,0.7436708860759493,0.7436708860759493,0.0
ps,2,150,m50,b20,none,549,0.668488160291439,0.668488160291439,0.0,632,0.7341772151898734,0.740506329113924,0.0
ps,2,150,m50,b30,none,549,0.668488160291439,0.668488160291439,0.0,632,0.7341772151898734,0.740506329113924,0.0
ps,2,180,m25,b20,none,549,0.668488160291439,0.668488160291439,0.0,632,0.7753164556962026,0.7753164556962026,0.0
ps,2,180,m25,b30,none,549,0.668488160291439,0.668488160291439,0.0,632,0.7753164556962026,0.7753164556962026,0.0
ps,2,180,m50,b20,none,549,0.668488160291439,0.668488160291439,0.0,632,0.7674050632911392,0.7737341772151899,0.0
ps,2,180,m50,b30,none,549,0.668488160291439,0.668488160291439,0.0,632,0.7674050632911392,0.7737341772151899,0.0
ps,2,180,m100,b20,le,549,0.668488160291439,0.668488160291439,0.0,632,0.7246835443037974,0.7278481012658228,0.0
ps,2,180,m100,b30,le,549,0.668488160291439,0.668488160291439,0.0,632,0.7246835443037974,0.7278481012658228,0.0
ps,1,365,m50,none,le,549,0.6666666666666666,0.6666666666666666,0.0,632,0.7278481012658228,0.7325949367088608,0.0
ps,2,150,m100,none,none,549,0.6648451730418944,0.6648451730418944,0.0,632,0.7120253164556962,0.7183544303797469,0.0
ps,1,365,m25,none,le,549,0.663023679417122,0.6648451730418944,0.0,632,0.7056962025316456,0.7199367088607594,0.0
ps,1,365,m50,none,none,549,0.663023679417122,0.663023679417122,0.0,632,0.7246835443037974,0.7294303797468354,0.0
ps,2,120,m100,b20,none,549,0.663023679417122,0.663023679417122,0.0,632,0.6835443037974683,0.689873417721519,0.0
ps,2,120,m100,b30,none,549,0.663023679417122,0.663023679417122,0.0,632,0.6835443037974683,0.689873417721519,0.0
ps,2,150,m100,b20,le,549,0.663023679417122,0.663023679417122,0.0,632,0.6914556962025317,0.694620253164557,0.0
ps,2,150,m100,b30,le,549,0.663023679417122,0.663023679417122,0.0,632,0.6914556962025317,0.694620253164557,0.0
ps,2,180,m100,none,none,549,0.663023679417122,0.663023679417122,0.0,632,0.7468354430379747,0.7531645569620253,0.0
ps,1,180,m100,b20,none,549,0.6612021857923497,0.6612021857923497,0.0,632,0.6882911392405063,0.6962025316455697,0.0
ps,1,180,m100,b30,none,549,0.6612021857923497,0.6612021857923497,0.0,632,0.6882911392405063,0.6962025316455697,0.0
ps,1,9999,m50,none,none,549,0.6612021857923497,0.6612021857923497,0.0,632,0.7468354430379747,0.7515822784810127,0.0
ps,1,9999,m50,none,le,549,0.6612021857923497,0.6612021857923497,0.0,632,0.754746835443038,0.759493670886076,0.0
ps,1,150,m100,b20,none,549,0.6557377049180327,0.6557377049180327,0.0,632,0.6582278481012658,0.6661392405063291,0.0
ps,1,150,m100,b30,none,549,0.6557377049180327,0.6557377049180327,0.0,632,0.6582278481012658,0.6661392405063291,0.0
ps,1,365,m25,none,none,549,0.6557377049180327,0.6593806921675774,0.0,632,0.7025316455696202,0.7120253164556962,0.0
ps,1,9999,m25,none,le,549,0.6557377049180327,0.6575591985428051,0.0,632,0.7325949367088608,0.745253164556962,0.0
ps,1,9999,m25,none,none,549,0.6520947176684881,0.6539162112932605,0.0,632,0.7215189873417721,0.7310126582278481,0.0
ps,2,180,m25,b20,le,549,0.6520947176684881,0.6520947176684881,0.0,632,0.7468354430379747,0.7468354430379747,0.0
ps,2,180,m25,b30,le,549,0.6520947176684881,0.6520947176684881,0.0,632,0.7468354430379747,0.7468354430379747,0.0
ps,2,180,m50,b20,le,549,0.6520947176684881,0.6520947176684881,0.0,632,0.7436708860759493,0.7468354430379747,0.0
ps,2,180,m50,b30,le,549,0.6520947176684881,0.6520947176684881,0.0,632,0.7436708860759493,0.7468354430379747,0.0
ps,1,180,m100,b20,le,549,0.6502732240437158,0.6502732240437158,0.0,632,0.6756329113924051,0.680379746835443,0.0
ps,1,180,m100,b30,le,549,0.6502732240437158,0.6502732240437158,0.0,632,0.6756329113924051,0.680379746835443,0.0
ps,2,150,m25,none,none,549,0.6502732240437158,0.6502732240437158,0.0,632,0.7436708860759493,0.7436708860759493,0.0
ps,2,150,m50,none,none,549,0.6502732240437158,0.6502732240437158,0.0,632,0.7341772151898734,0.740506329113924,0.0
ps,2,150,m25,b20,le,549,0.6484517304189436,0.6484517304189436,0.0,632,0.7167721518987342,0.7167721518987342,0.0
ps,2,150,m25,b30,le,549,0.6484517304189436,0.6484517304189436,0.0,632,0.7167721518987342,0.7167721518987342,0.0
ps,2,150,m50,b20,le,549,0.6484517304189436,0.6484517304189436,0.0,632,0.7120253164556962,0.7151898734177216,0.0
ps,2,150,m50,b30,le,549,0.6484517304189436,0.6484517304189436,0.0,632,0.7120253164556962,0.7151898734177216,0.0
ps,2,180,m25,none,none,549,0.6466302367941712,0.6466302367941712,0.0,632,0.7753164556962026,0.7753164556962026,0.0
ps,2,180,m50,none,none,549,0.6466302367941712,0.6466302367941712,0.0,632,0.7674050632911392,0.7737341772151899,0.0
ps,1,150,m100,b20,le,549,0.644808743169399,0.644808743169399,0.0,632,0.6439873417721519,0.6487341772151899,0.0
ps,1,150,m100,b30,le,549,0.644808743169399,0.644808743169399,0.0,632,0.6439873417721519,0.6487341772151899,0.0
ps,2,180,m100,none,le,549,0.644808743169399,0.644808743169399,0.0,632,0.7246835443037974,0.7278481012658228,0.0
ps,2,120,m25,b20,none,549,0.6429872495446266,0.6429872495446266,0.0,632,0.7056962025316456,0.7072784810126582,0.0
ps,2,120,m25,b30,none,549,0.6429872495446266,0.6429872495446266,0.0,632,0.7056962025316456,0.7072784810126582,0.0
ps,2,120,m50,b20,none,549,0.6429872495446266,0.6429872495446266,0.0,632,0.6977848101265823,0.7041139240506329,0.0
ps,2,120,m50,b30,none,549,0.6429872495446266,0.6429872495446266,0.0,632,0.6977848101265823,0.7041139240506329,0.0
ps,2,120,m100,none,none,549,0.6429872495446266,0.6429872495446266,0.0,632,0.6835443037974683,0.689873417721519,0.0
ps,2,150,m100,none,le,549,0.6429872495446266,0.6429872495446266,0.0,632,0.6914556962025317,0.694620253164557,0.0
ps,1,180,m100,none,none,549,0.6411657559198543,0.6411657559198543,0.0,632,0.6882911392405063,0.6962025316455697,0.0
ps,2,120,m100,b20,le,549,0.6411657559198543,0.6411657559198543,0.0,632,0.6613924050632911,0.6645569620253164,0.0
ps,2,120,m100,b30,le,549,0.6411657559198543,0.6411657559198543,0.0,632,0.6613924050632911,0.6645569620253164,0.0
ps,1,150,m100,none,none,549,0.639344262295082,0.639344262295082,0.0,632,0.6582278481012658,0.6661392405063291,0.0
ps,2,90,m100,b20,none,549,0.639344262295082,0.639344262295082,0.0,632,0.6439873417721519,0.6518987341772152,0.0
ps,2,90,m100,b30,none,549,0.639344262295082,0.639344262295082,0.0,632,0.6439873417721519,0.6518987341772152,0.0
ps,1,120,m100,b20,none,549,0.6338797814207651,0.6338797814207651,0.0,632,0.6281645569620253,0.6360759493670886,0.0
ps,1,120,m100,b30,none,549,0.6338797814207651,0.6338797814207651,0.0,632,0.6281645569620253,0.6360759493670886,0.0
ps,2,150,m25,none,le,549,0.6302367941712204,0.6302367941712204,0.0,632,0.7167721518987342,0.7167721518987342,0.0
ps,2,150,m50,none,le,549,0.6302367941712204,0.6302367941712204,0.0,632,0.7120253164556962,0.7151898734177216,0.0
ps,2,180,m25,none,le,549,0.6302367941712204,0.6302367941712204,0.0,632,0.7468354430379747,0.7468354430379747,0.0
ps,2,180,m50,none,le,549,0.6302367941712204,0.6302367941712204,0.0,632,0.7436708860759493,0.7468354430379747,0.0
ps,1,180,m100,none,le,549,0.6284153005464481,0.6284153005464481,0.0,632,0.6756329113924051,0.680379746835443,0.0
ps,1,150,m100,none,le,549,0.6265938069216758,0.6265938069216758,0.0,632,0.6439873417721519,0.6487341772151899,0.0
ps,2,90,m100,none,none,549,0.6247723132969034,0.6247723132969034,0.0,632,0.6439873417721519,0.6518987341772152,0.0
ps,2,120,m25,none,none,549,0.6247723132969034,0.6247723132969034,0.0,632,0.7056962025316456,0.7072784810126582,0.0
ps,2,120,m50,none,none,549,0.6247723132969034,0.6247723132969034,0.0,632,0.6977848101265823,0.7041139240506329,0.0
ps,1,120,m100,b20,le,549,0.6229508196721312,0.6229508196721312,0.0,632,0.615506329113924,0.620253164556962,0.0
ps,1,120,m100,b30,le,549,0.6229508196721312,0.6229508196721312,0.0,632,0.615506329113924,0.620253164556962,0.0
ps,2,120,m25,b20,le,549,0.6229508196721312,0.6229508196721312,0.0,632,0.6756329113924051,0.6772151898734177,0.0
ps,2,120,m25,b30,le,549,0.6229508196721312,0.6229508196721312,0.0,632,0.6756329113924051,0.6772151898734177,0.0
ps,2,120,m50,b20,le,549,0.6229508196721312,0.6229508196721312,0.0,632,0.6740506329113924,0.6772151898734177,0.0
ps,2,120,m50,b30,le,549,0.6229508196721312,0.6229508196721312,0.0,632,0.6740506329113924,0.6772151898734177,0.0
ps,2,120,m100,none,le,549,0.6211293260473588,0.6211293260473588,0.0,632,0.6613924050632911,0.6645569620253164,0.0
ps,1,120,m100,none,none,549,0.6174863387978142,0.6174863387978142,0.0,632,0.6281645569620253,0.6360759493670886,0.0
ps,2,90,m100,b20,le,549,0.6156648451730419,0.6156648451730419,0.0,632,0.6218354430379747,0.6265822784810127,0.0
ps,2,90,m100,b30,le,549,0.6156648451730419,0.6156648451730419,0.0,632,0.6218354430379747,0.6265822784810127,0.0
ps,1,180,m50,b20,le,549,0.6083788706739527,0.6083788706739527,0.0,632,0.6629746835443038,0.6708860759493671,0.0
ps,1,180,m50,b30,le,549,0.6083788706739527,0.6083788706739527,0.0,632,0.6629746835443038,0.6708860759493671,0.0
ps,2,90,m25,b20,none,549,0.6083788706739527,0.6083788706739527,0.0,632,0.6550632911392406,0.6582278481012658,0.0
ps,2,90,m25,b30,none,549,0.6083788706739527,0.6083788706739527,0.0,632,0.6550632911392406,0.6582278481012658,0.0
ps,2,90,m50,b20,none,549,0.6083788706739527,0.6083788706739527,0.0,632,0.6534810126582279,0.6613924050632911,0.0
ps,2,90,m50,b30,none,549,0.6083788706739527,0.6083788706739527,0.0,632,0.6534810126582279,0.6613924050632911,0.0
ps,1,180,m50,b20,none,549,0.6065573770491803,0.6065573770491803,0.0,632,0.6598101265822784,0.6677215189873418,0.0
ps,1,180,m50,b30,none,549,0.6065573770491803,0.6065573770491803,0.0,632,0.6598101265822784,0.6677215189873418,0.0
ps,1,90,m100,b20,none,549,0.604735883424408,0.604735883424408,0.0,632,0.5933544303797469,0.6012658227848101,0.0
ps,1,90,m100,b30,none,549,0.604735883424408,0.604735883424408,0.0,632,0.5933544303797469,0.6012658227848101,0.0
ps,1,120,m100,none,le,549,0.604735883424408,0.604735883424408,0.0,632,0.615506329113924,0.620253164556962,0.0
ps,1,180,m25,b20,le,549,0.604735883424408,0.6065573770491803,0.0,632,0.6455696202531646,0.6613924050632911,0.0
ps,1,180,m25,b30,le,549,0.604735883424408,0.6065573770491803,0.0,632,0.6455696202531646,0.6613924050632911,0.0
ps,2,120,m25,none,le,549,0.604735883424408,0.604735883424408,0.0,632,0.6756329113924051,0.6772151898734177,0.0
ps,2,120,m50,none,le,549,0.604735883424408,0.604735883424408,0.0,632,0.6740506329113924,0.6772151898734177,0.0
ps,1,150,m50,b20,le,549,0.6029143897996357,0.6029143897996357,0.0,632,0.6360759493670886,0.6439873417721519,0.0
ps,1,150,m50,b30,le,549,0.6029143897996357,0.6029143897996357,0.0,632,0.6360759493670886,0.6439873417721519,0.0
ps,1,150,m50,b20,none,549,0.6010928961748634,0.6010928961748634,0.0,632,0.6329113924050633,0.6408227848101266,0.0
ps,1,150,m50,b30,none,549,0.6010928961748634,0.6010928961748634,0.0,632,0.6329113924050633,0.6408227848101266,0.0
ps,2,90,m100,none,le,549,0.6010928961748634,0.6010928961748634,0.0,632,0.6218354430379747,0.6265822784810127,0.0
ps,1,150,m25,b20,le,549,0.599271402550091,0.6010928961748634,0.0,632,0.620253164556962,0.6360759493670886,0.0
ps,1,150,m25,b30,le,549,0.599271402550091,0.6010928961748634,0.0,632,0.620253164556962,0.6360759493670886,0.0
ps,1,90,m100,b20,le,549,0.5974499089253188,0.5974499089253188,0.0,632,0.5791139240506329,0.5838607594936709,0.0
ps,1,90,m100,b30,le,549,0.5974499089253188,0.5974499089253188,0.0,632,0.5791139240506329,0.5838607594936709,0.0
ps,1,180,m25,b20,none,549,0.5974499089253188,0.599271402550091,0.0,632,0.6424050632911392,0.6503164556962026,0.0
ps,1,180,m25,b30,none,549,0.5974499089253188,0.599271402550091,0.0,632,0.6424050632911392,0.6503164556962026,0.0
ps,2,90,m25,none,none,549,0.5956284153005464,0.5956284153005464,0.0,632,0.6550632911392406,0.6582278481012658,0.0
ps,2,90,m50,none,none,549,0.5956284153005464,0.5956284153005464,0.0,632,0.6534810126582279,0.6613924050632911,0.0
ps,1,90,m100,none,none,549,0.5938069216757741,0.5938069216757741,0.0,632,0.5933544303797469,0.6012658227848101,0.0
ps,1,150,m25,b20,none,549,0.5919854280510018,0.5938069216757741,0.0,632,0.6186708860759493,0.6281645569620253,0.0
ps,1,150,m25,b30,none,549,0.5919854280510018,0.5938069216757741,0.0,632,0.6186708860759493,0.6281645569620253,0.0
ps,1,180,m50,none,le,549,0.5883424408014571,0.5883424408014571,0.0,632,0.6629746835443038,0.6708860759493671,0.0
ps,1,150,m50,none,le,549,0.5865209471766849,0.5865209471766849,0.0,632,0.6360759493670886,0.6439873417721519,0.0
ps,1,180,m50,none,none,549,0.5865209471766849,0.5865209471766849,0.0,632,0.6598101265822784,0.6677215189873418,0.0
ps,2,90,m25,b20,le,549,0.5865209471766849,0.5865209471766849,0.0,632,0.6265822784810127,0.6313291139240507,0.0
ps,2,90,m25,b30,le,549,0.5865209471766849,0.5865209471766849,0.0,632,0.6265822784810127,0.6313291139240507,0.0
ps,2,90,m50,b20,le,549,0.5865209471766849,0.5865209471766849,0.0,632,0.629746835443038,0.634493670886076,0.0
ps,2,90,m50,b30,le,549,0.5865209471766849,0.5865209471766849,0.0,632,0.629746835443038,0.634493670886076,0.0
ps,1,90,m100,none,le,549,0.5846994535519126,0.5846994535519126,0.0,632,0.5791139240506329,0.5838607594936709,0.0
