eod_date,spot,spot_eod,hvl,hvl_gex,all|flipstrike_nearspot,ex1|flipstrike_nearspot,d60|flipstrike_nearspot
2024-10-14,5859.850098,5859.850098,5750.0,-1993674.289265543,5755.0,5755.0,5755.0
2024-10-15,5815.259766,5815.259766,5750.0,-10282627.646679664,5820.0,5815.0,5820.0
2024-10-16,5842.470215,5842.470215,5755.0,-32320.3833143476,5815.0,5815.0,5815.0
2024-10-17,5841.470215,5841.470215,5755.0,-1001187.0710499256,5840.0,5815.0,5840.0
2024-10-18,5864.669922,5864.669922,5765.0,-3238093.7930967514,5815.0,5815.0,5815.0
2024-10-21,5853.97998,5853.97998,5830.0,-2571444.736341149,5845.0,5845.0,5850.0
2024-10-22,5851.200195,5851.200195,5835.0,-5782607.526821219,5845.0,5845.0,5845.0
2024-10-23,5797.419922,5797.419922,5835.0,-2435291.0706888726,5840.0,5840.0,5840.0
2024-10-24,5809.859863,5809.859863,5830.0,-3863039.030830634,5810.0,5805.0,5810.0
2024-10-25,5808.120117,5808.120117,5820.0,-14081202.115220532,5815.0,5810.0,5815.0
2024-10-28,5823.52002,5823.52002,5820.0,-25277177.09217079,5825.0,5825.0,5825.0
2024-10-29,5832.919922,5832.919922,5820.0,-3779487.958205769,5820.0,5820.0,5820.0
2024-10-30,5813.669922,5813.669922,5820.0,-5623864.778388678,5820.0,5820.0,5820.0
2024-10-31,5705.450195,5705.450195,5835.0,-1054413.2524976688,5800.0,5800.0,5800.0
2024-11-01,5728.799805,5728.799805,5820.0,-5455880.532183569,5770.0,5770.0,5770.0
2024-11-04,5712.689941,5712.689941,5790.0,-843575.5513785406,5770.0,5715.0,5770.0
2024-11-05,5782.759766,5782.759766,5765.0,-39233.14362970362,5785.0,5780.0,5785.0
2024-11-06,5929.040039,5929.040039,5755.0,-102990.76960277437,5820.0,5820.0,5820.0
2024-11-07,5973.100098,5973.100098,5820.0,-4828573.104439548,5885.0,5885.0,5885.0
2024-11-08,5995.540039,5995.540039,5835.0,-1177165.4067332,5885.0,5885.0,5885.0
2024-11-12,5983.990234,5983.990234,5845.0,-1009244.4659863028,5975.0,5985.0,5975.0
2024-11-13,5985.379883,5985.379883,5845.0,-501247.8955033716,5990.0,5985.0,5990.0
2024-11-14,5949.169922,5949.169922,5945.0,-28746594.47864416,5950.0,5945.0,5950.0
2024-11-15,5870.620117,5870.620117,5935.0,-4711185.175291192,5920.0,5920.0,5920.0
2024-11-18,5893.620117,5893.620117,5895.0,-3785850.1628365866,5895.0,5895.0,5895.0
2024-11-19,5916.97998,5916.97998,5895.0,-3114838.2323452346,5895.0,5915.0,5895.0
2024-11-20,5917.109863,5917.109863,5895.0,-604361.404093279,5905.0,5915.0,5905.0
2024-11-21,5948.709961,5948.709961,5895.0,-214477.78033957307,5915.0,5930.0,5915.0
2024-11-22,5969.339844,5969.339844,5920.0,-5537145.538346114,5960.0,5970.0,5960.0
2024-11-25,5987.370117,5987.370117,5935.0,-3807718.290158729,5960.0,5960.0,5960.0
2024-11-26,6021.629883,6021.629883,5935.0,-2141364.6970934267,5965.0,5965.0,5965.0
2024-11-27,5998.740234,5998.740234,5970.0,-1308177.998442936,5995.0,5970.0,5995.0
2024-11-29,6032.379883,6032.379883,5970.0,-3433458.1127427835,5990.0,5990.0,5990.0
2024-12-02,6047.149902,6047.149902,5990.0,-7893032.377696198,6030.0,6030.0,6030.0
2024-12-03,6049.879883,6049.879883,5990.0,-10235838.064336512,6035.0,6030.0,6035.0
2024-12-04,6086.490234,6086.490234,5990.0,-8021703.555848201,6035.0,6035.0,6035.0
2024-12-05,6075.109863,6075.109863,5990.0,-8577111.91084849,6040.0,6040.0,6040.0
2024-12-06,6090.27002,6090.27002,5990.0,-6016291.981107897,6065.0,6065.0,6065.0
2024-12-09,6052.850098,6052.850098,6045.0,-7565575.876693562,6070.0,6060.0,6070.0
2024-12-10,6034.910156,6034.910156,6045.0,-10248966.513238268,6045.0,6045.0,6045.0
2024-12-11,6084.189941,6084.189941,6045.0,-5990856.829509077,6070.0,6070.0,6070.0
2024-12-12,6051.25,6051.25,6045.0,-15001831.22374425,6055.0,6045.0,6055.0
2024-12-13,6051.089844,6051.089844,6045.0,-2886976.671898912,6055.0,6045.0,6050.0
2024-12-16,6074.080078,6074.080078,6045.0,-424601.0722466209,6080.0,6070.0,6080.0
2024-12-17,6050.609863,6050.609863,6045.0,-1873330.854200456,6050.0,6045.0,6050.0
2024-12-18,5872.160156,5872.160156,6040.0,-3703318.017543052,6015.0,5880.0,6015.0
2024-12-19,5867.080078,5867.080078,6015.0,-1176117.348177157,5880.0,5880.0,5880.0
2024-12-20,5930.850098,5930.850098,6010.0,-366400.664041734,5930.0,5930.0,5930.0
2024-12-23,5974.069824,5974.069824,5985.0,-1815201.612251424,5970.0,5970.0,5970.0
2024-12-24,6040.040039,6040.040039,5985.0,-377765.39277645206,5985.0,6005.0,5985.0
2024-12-26,6037.589844,6037.589844,5990.0,-2084645.106152766,6010.0,6010.0,6010.0
2024-12-27,5970.839844,5970.839844,6010.0,-534426.749017401,6010.0,6010.0,6010.0
2024-12-30,5906.939941,5906.939941,6005.0,-1152745.4636932414,5960.0,5960.0,5960.0
2024-12-31,5881.629883,5881.629883,5995.0,-375262.7911493419,5955.0,5905.0,5955.0
2025-01-02,5868.549805,5868.549805,5985.0,-465741.21982401423,5905.0,5905.0,5905.0
2025-01-03,5942.470215,5942.470215,5950.0,-10582914.179809002,5950.0,5955.0,5950.0
2025-01-06,5975.379883,5975.379883,5950.0,-12052126.88335923,5950.0,5975.0,5950.0
2025-01-07,5909.029785,5909.029785,5975.0,-6520220.930361852,5965.0,5910.0,5965.0
2025-01-08,5918.25,5918.25,5965.0,-1428661.026529706,5945.0,5910.0,5945.0
2025-01-10,5827.040039,5827.040039,5985.0,-704889.6977428581,5905.0,5905.0,5905.0
2025-01-13,5836.220215,5836.220215,5925.0,-17193071.134658813,5840.0,5905.0,5840.0
2025-01-14,5842.910156,5842.910156,5925.0,-13240301.234529031,5845.0,5885.0,5845.0
2025-01-15,5949.910156,5949.910156,5925.0,-22754507.72213616,5930.0,5950.0,5930.0
2025-01-16,5937.339844,5937.339844,5930.0,-113535.49662936108,5930.0,5930.0,5930.0
2025-01-17,5996.660156,5996.660156,5925.0,-11419654.678360472,5965.0,5965.0,5965.0
2025-01-21,6049.240234,6049.240234,5975.0,-6517926.537680574,5980.0,5980.0,5980.0
2025-01-22,6086.370117,6086.370117,6000.0,-1246171.615532799,6000.0,6000.0,6000.0
2025-01-23,6118.709961,6118.709961,6000.0,-8601875.39722968,6055.0,6055.0,6055.0
2025-01-24,6101.240234,6101.240234,6000.0,-11581673.486073889,6095.0,6055.0,6095.0
2025-01-27,6012.279785,6012.279785,6015.0,-1556883.682561325,6020.0,6010.0,6020.0
2025-01-28,6067.700195,6067.700195,6015.0,-220709.370376444,6075.0,6055.0,6075.0
2025-01-29,6039.310059,6039.310059,6015.0,-333811.1909811189,6045.0,6040.0,6045.0
2025-01-30,6071.169922,6071.169922,6015.0,-341148.43593036215,6065.0,6065.0,6065.0
2025-01-31,6040.529785,6040.529785,6025.0,-6314692.320211049,6045.0,6045.0,6045.0
2025-02-03,5994.569824,5994.569824,6055.0,-2590149.799284209,6040.0,6005.0,6040.0
2025-02-04,6037.879883,6037.879883,6035.0,-5966499.810451797,6045.0,6040.0,6045.0
2025-02-05,6061.47998,6061.47998,6035.0,-9427087.994766356,6040.0,6055.0,6040.0
2025-02-06,6083.569824,6083.569824,6045.0,-4465958.365687007,6055.0,6055.0,6055.0
2025-02-07,6025.990234,6025.990234,6055.0,-880808.5476291291,6005.0,6020.0,6005.0
2025-02-10,6066.439941,6066.439941,6045.0,-11761349.675463434,6050.0,6055.0,6050.0
2025-02-11,6068.5,6068.5,6055.0,-2420173.8034592844,6065.0,6055.0,6065.0
2025-02-12,6051.970215,6051.970215,6060.0,-1091975.162446134,6065.0,6060.0,6060.0
2025-02-13,6115.069824,6115.069824,6045.0,-6492545.5783009175,6060.0,6060.0,6060.0
2025-02-14,6114.629883,6114.629883,6055.0,-3269484.357221941,6060.0,6060.0,6060.0
2025-02-18,6129.580078,6129.580078,6070.0,-176522.13640659544,6095.0,6090.0,6090.0
2025-02-19,6144.149902,6144.149902,6090.0,-4159437.2423634,6095.0,6095.0,6095.0
2025-02-20,6117.52002,6117.52002,6095.0,-1511491.1159920844,6120.0,6095.0,6120.0
2025-02-21,6013.129883,6013.129883,6095.0,-780428.7188591205,6095.0,6095.0,6095.0
2025-02-24,5983.25,5983.25,6095.0,-1811526.472501344,6080.0,6080.0,6080.0
2025-02-25,5955.25,5955.25,6070.0,-778258.880931015,6070.0,6070.0,6070.0
2025-02-26,5956.060059,5956.060059,6045.0,-427377.78033616417,6045.0,6045.0,6045.0
2025-02-27,5861.569824,5861.569824,6035.0,-1001425.9292528016,6035.0,6035.0,6035.0
2025-02-28,5954.5,5954.5,6035.0,-303451.36039038294,5920.0,6035.0,5920.0
2025-03-03,5849.720215,5849.720215,6000.0,-11592887.283255776,6005.0,6005.0,5985.0
2025-03-04,5778.149902,5778.149902,6000.0,-7751271.247764686,5985.0,5985.0,5985.0
2025-03-05,5842.629883,5842.629883,6000.0,-5203431.630919197,5850.0,5855.0,5850.0
2025-03-06,5738.52002,5738.52002,5995.0,-1325105.5847476972,5855.0,5855.0,5855.0
2025-03-07,5770.200195,5770.200195,6000.0,-165189.58026957815,5905.0,5905.0,5855.0
2025-03-10,5614.560059,5614.560059,5995.0,-733609.3478035316,5905.0,5905.0,5855.0
2025-03-11,5572.069824,5572.069824,5995.0,-570592.7011899748,5855.0,5855.0,5735.0
2025-03-12,5599.299805,5599.299805,5940.0,-301805.0668511902,5735.0,5735.0,5735.0
2025-03-13,5521.52002,5521.52002,5940.0,-421489.48391487,5685.0,5685.0,5685.0
2025-03-14,5638.939941,5638.939941,5940.0,-500969.7825163743,5640.0,5685.0,5635.0
2025-03-17,5675.120117,5675.120117,5900.0,-1854096.5958440544,5680.0,5685.0,5680.0
2025-03-18,5614.660156,5614.660156,5900.0,-2086926.645393652,5685.0,5685.0,5685.0
2025-03-19,5675.290039,5675.290039,5830.0,-235117.0001367564,5680.0,5685.0,5680.0
2025-03-20,5662.890137,5662.890137,5830.0,-283097.94796139,5685.0,5685.0,5685.0
2025-03-21,5667.560059,5667.560059,5830.0,-206185.26224451623,5685.0,5685.0,5685.0
2025-03-24,5767.569824,5767.569824,5715.0,-5226831.610513799,5800.0,5800.0,5810.0
2025-03-25,5776.649902,5776.649902,5730.0,-599031.9930376507,5730.0,5745.0,5730.0
2025-03-26,5712.200195,5712.200195,5800.0,-8718521.706335777,5735.0,5730.0,5735.0
2025-03-27,5693.310059,5693.310059,5800.0,-5972416.57827838,5740.0,5730.0,5740.0
2025-03-28,5580.939941,5580.939941,5825.0,-2447919.5114857587,5735.0,5735.0,5720.0
2025-03-31,5611.850098,5611.850098,5800.0,-6657391.686777024,5655.0,5640.0,5655.0
2025-04-01,5633.069824,5633.069824,5750.0,-5295780.914640892,5625.0,5640.0,5645.0
2025-04-02,5670.970215,5670.970215,5715.0,-10745025.912111524,5670.0,5665.0,5675.0
2025-04-03,5396.52002,5396.52002,5845.0,-318950.97132978955,5640.0,5640.0,5640.0
2025-04-04,5074.080078,5074.080078,5845.0,-139198.43908687687,5640.0,5640.0,5585.0
2025-04-07,5062.25,5062.25,5845.0,-136571.87439885392,5205.0,5095.0,5205.0
2025-04-08,4982.77002,4982.77002,5845.0,-96520.18710923468,5045.0,4985.0,5045.0
2025-04-09,5456.899902,5456.899902,5825.0,-6964445.87191145,5455.0,5475.0,5455.0
2025-04-10,5268.049805,5268.049805,5845.0,-139296.8225154673,5265.0,5265.0,5265.0
2025-04-11,5363.359863,5363.359863,5845.0,-150759.52054817913,5360.0,5335.0,5360.0
2025-04-14,5405.970215,5405.970215,5845.0,-115959.61353533738,5405.0,5405.0,5405.0
2025-04-15,5396.629883,5396.629883,5845.0,-138028.51559809834,5395.0,5420.0,5395.0
2025-04-16,5275.700195,5275.700195,5845.0,-103415.61945259328,5305.0,5305.0,5305.0
2025-04-17,5282.700195,5282.700195,5845.0,-94668.13217376127,5405.0,5305.0,5385.0
2025-04-21,5158.200195,5158.200195,5790.0,-142861.14615811632,5265.0,5265.0,5265.0
2025-04-22,5287.759766,5287.759766,5790.0,-174025.5205797974,5290.0,5305.0,5290.0
2025-04-23,5375.859863,5375.859863,5400.0,-13354425.618076997,5400.0,5370.0,5330.0
2025-04-24,5484.77002,5484.77002,5410.0,-958631.4697711891,5520.0,5475.0,5525.0
2025-04-25,5525.209961,5525.209961,5475.0,-6828220.488005608,5565.0,5525.0,5565.0
2025-04-28,5528.75,5528.75,5500.0,-8081202.621322067,5505.0,5525.0,5505.0
2025-04-29,5560.830078,5560.830078,5500.0,-6861200.998143081,5525.0,5550.0,5525.0
2025-04-30,5569.060059,5569.060059,5500.0,-9636127.754700502,5550.0,5565.0,5525.0
2025-05-01,5604.140137,5604.140137,5525.0,-6501619.977570949,5570.0,5635.0,5565.0
2025-05-02,5686.669922,5686.669922,5575.0,-1547665.4161978906,5635.0,5635.0,5635.0
2025-05-05,5650.379883,5650.379883,5605.0,-397340.5750732076,5655.0,5640.0,5655.0
2025-05-06,5606.910156,5606.910156,5635.0,-4483447.514465284,5655.0,5600.0,5605.0
2025-05-07,5631.279785,5631.279785,5635.0,-4745309.461421916,5635.0,5625.0,5630.0
2025-05-08,5663.939941,5663.939941,5635.0,-4225895.682088838,5640.0,5645.0,5640.0
2025-05-09,5659.910156,5659.910156,5635.0,-6808930.012272804,5655.0,5660.0,5655.0
2025-05-12,5844.189941,5844.189941,5680.0,-493219.23232293216,5690.0,5825.0,5690.0
2025-05-13,5886.549805,5886.549805,5695.0,-408351.0141008119,5830.0,5830.0,5835.0
2025-05-14,5892.580078,5892.580078,5795.0,-3840557.2375825793,5875.0,5875.0,5875.0
2025-05-15,5916.930176,5916.930176,5795.0,-1437700.9715732906,5875.0,5875.0,5875.0
2025-05-16,5958.379883,5958.379883,5875.0,-19585591.381793413,5930.0,5930.0,5930.0
2025-05-19,5963.600098,5963.600098,5900.0,-14020455.760596042,5945.0,5930.0,5945.0
2025-05-20,5940.459961,5940.459961,5900.0,-27554052.9848778,5945.0,5930.0,5945.0
2025-05-21,5844.609863,5844.609863,5900.0,-32571132.69908257,5855.0,5890.0,5855.0
2025-05-22,5842.009766,5842.009766,5900.0,-30659518.18900888,5890.0,5860.0,5890.0
2025-05-23,5802.819824,5802.819824,5870.0,-1400092.333945199,5855.0,5855.0,5855.0
2025-05-27,5921.540039,5921.540039,5845.0,-987024.1934742796,5925.0,5920.0,5925.0
2025-05-28,5888.549805,5888.549805,5870.0,-2102745.4059249293,5895.0,5890.0,5895.0
2025-05-29,5912.169922,5912.169922,5900.0,-15813534.900094802,5920.0,5920.0,5920.0
2025-05-30,5911.689941,5911.689941,5875.0,-2270358.5566074857,5905.0,5920.0,5905.0
2025-06-02,5935.939941,5935.939941,5875.0,-4691106.7844930645,5975.0,5950.0,5950.0
2025-06-03,5970.370117,5970.370117,5895.0,-1358405.051838411,5895.0,5950.0,5895.0
2025-06-04,5970.810059,5970.810059,5895.0,-1722185.4078611368,5955.0,5975.0,5955.0
2025-06-05,5939.299805,5939.299805,5895.0,-3350888.873036384,5925.0,5935.0,5925.0
2025-06-06,6000.359863,6000.359863,5895.0,-1279155.843526302,5980.0,5980.0,5980.0
2025-06-09,6005.879883,6005.879883,5975.0,-20415541.802341778,5980.0,5980.0,5980.0
2025-06-10,6038.810059,6038.810059,5975.0,-17578430.920302443,5980.0,5980.0,5980.0
2025-06-11,6022.240234,6022.240234,5995.0,-54224.69051264504,6015.0,5995.0,6015.0
2025-06-12,6045.259766,6045.259766,5995.0,-1511541.8336250505,6040.0,5995.0,6040.0
2025-06-13,5976.970215,5976.970215,5995.0,-1302953.897320669,5995.0,5965.0,5995.0
2025-06-16,6033.109863,6033.109863,5975.0,-16481184.18680454,5995.0,5995.0,5995.0
2025-06-17,5982.720215,5982.720215,5995.0,-1681914.1032549832,5995.0,5990.0,6000.0
2025-06-18,5980.870117,5980.870117,5995.0,-2047266.6180885744,5990.0,5985.0,5990.0
2025-06-20,5967.839844,5967.839844,5995.0,-1639783.8836061528,5985.0,5965.0,5985.0
2025-06-23,6025.169922,6025.169922,5975.0,-5347207.668794534,5985.0,5995.0,5985.0
2025-06-24,6092.180176,6092.180176,5960.0,-1872285.897551768,5995.0,5995.0,5995.0
2025-06-25,6092.160156,6092.160156,5995.0,-1632511.9298633984,5995.0,5995.0,6005.0
2025-06-26,6141.02002,6141.02002,5995.0,-1036560.5123979164,6025.0,6025.0,6055.0
2025-06-27,6173.069824,6173.069824,6025.0,-1107652.1712341895,6095.0,6095.0,6095.0
2025-06-30,6204.950195,6204.950195,6070.0,-4372451.115610868,6145.0,6145.0,6145.0
2025-07-01,6198.009766,6198.009766,6095.0,-1451503.7687830278,6155.0,6155.0,6170.0
2025-07-02,6227.419922,6227.419922,6095.0,-1247928.7803887525,6170.0,6170.0,6170.0
2025-07-03,6279.350098,6279.350098,6040.0,-125426.00876316577,6165.0,6165.0,6165.0
2025-07-07,6229.97998,6229.97998,6145.0,-6088174.734110211,6240.0,6220.0,6240.0
2025-07-08,6225.52002,6225.52002,6170.0,-3312115.763472857,6225.0,6205.0,6230.0
2025-07-09,6263.259766,6263.259766,6145.0,-2026327.070139459,6215.0,6215.0,6215.0
2025-07-10,6280.459961,6280.459961,6145.0,-1102383.9442852086,6245.0,6245.0,6245.0
2025-07-11,6259.75,6259.75,6195.0,-851730.4912684186,6260.0,6255.0,6260.0
2025-07-14,6268.560059,6268.560059,6195.0,-2826601.9045077693,6260.0,6255.0,6260.0
2025-07-15,6243.759766,6243.759766,6195.0,-5013489.824732313,6245.0,6245.0,6245.0
2025-07-16,6263.700195,6263.700195,6195.0,-4067438.322457392,6265.0,6260.0,6265.0
2025-07-17,6297.359863,6297.359863,6195.0,-2094887.780899028,6260.0,6260.0,6260.0
2025-07-18,6296.790039,6296.790039,6265.0,-686967.1822907631,6265.0,6295.0,6265.0
2025-07-21,6305.600098,6305.600098,6270.0,-2019498.4233467365,6285.0,6280.0,6285.0
2025-07-22,6309.620117,6309.620117,6270.0,-6929663.492533868,6305.0,6305.0,6305.0
2025-07-23,6358.910156,6358.910156,6270.0,-6839495.514061585,6305.0,6305.0,6305.0
2025-07-24,6363.350098,6363.350098,6290.0,-734088.6376175629,6315.0,6315.0,6315.0
2025-07-25,6388.640137,6388.640137,6285.0,-508054.061600012,6345.0,6345.0,6345.0
2025-07-28,6389.77002,6389.77002,6290.0,-660729.7896819828,6365.0,6365.0,6365.0
2025-07-29,6370.859863,6370.859863,6345.0,-11729513.446695397,6375.0,6370.0,6375.0
2025-07-30,6362.899902,6362.899902,6345.0,-14166464.471372155,6370.0,6365.0,6370.0
2025-07-31,6339.390137,6339.390137,6345.0,-6756374.224739694,6350.0,6345.0,6350.0
2025-08-01,6238.009766,6238.009766,6345.0,-2297576.218094468,6295.0,6295.0,6295.0
2025-08-04,6329.939941,6329.939941,6290.0,-3840807.781983056,6340.0,6335.0,6340.0
2025-08-05,6299.189941,6299.189941,6315.0,-2597295.100366381,6320.0,6295.0,6320.0
2025-08-06,6345.060059,6345.060059,6315.0,-3210544.8360653147,6315.0,6335.0,6315.0
2025-08-07,6340.0,6340.0,6315.0,-3244282.9023858383,6340.0,6340.0,6340.0
2025-08-08,6389.450195,6389.450195,6335.0,-1795899.4645930931,6345.0,6345.0,6345.0
2025-08-11,6373.450195,6373.450195,6345.0,-6492674.776300576,6370.0,6345.0,6370.0
2025-08-12,6445.759766,6445.759766,6345.0,-5098854.580256086,6390.0,6390.0,6390.0
2025-08-13,6466.580078,6466.580078,6345.0,-3549269.576853466,6395.0,6395.0,6395.0
2025-08-14,6468.540039,6468.540039,6395.0,-1394642.3246211477,6395.0,6395.0,6395.0
2025-08-15,6449.799805,6449.799805,6395.0,-1922602.069290368,6445.0,6445.0,6435.0
2025-08-18,6449.149902,6449.149902,6445.0,-5243133.439984828,6445.0,6445.0,6445.0
2025-08-19,6411.370117,6411.370117,6445.0,-5715894.188792768,6445.0,6445.0,6445.0
2025-08-20,6395.779785,6395.779785,6445.0,-3364747.458628697,6445.0,6445.0,6445.0
2025-08-21,6370.169922,6370.169922,6410.0,-1956916.3707033235,6400.0,6400.0,6410.0
2025-08-22,6466.910156,6466.910156,6395.0,-656422.2759894936,6445.0,6445.0,6445.0
2025-08-25,6439.319824,6439.319824,6445.0,-7618885.935569746,6450.0,6445.0,6450.0
2025-08-26,6465.939941,6465.939941,6445.0,-2840432.8162577683,6450.0,6445.0,6450.0
2025-08-27,6481.399902,6481.399902,6445.0,-2802521.561133444,6445.0,6445.0,6445.0
2025-08-28,6501.859863,6501.859863,6445.0,-2044252.8528708832,6445.0,6445.0,6445.0
2025-08-29,6460.259766,6460.259766,6445.0,-3198075.028603037,6470.0,6450.0,6470.0
2025-09-02,6415.540039,6415.540039,6450.0,-2026213.3474278173,6450.0,6450.0,6450.0
2025-09-03,6448.259766,6448.259766,6445.0,-1340556.3683188793,6420.0,6445.0,6420.0
2025-09-04,6502.080078,6502.080078,6445.0,-2003379.0432430152,6445.0,6445.0,6445.0
2025-09-05,6481.5,6481.5,6450.0,-4061820.3976508174,6460.0,6465.0,6460.0
2025-09-08,6495.149902,6495.149902,6450.0,-14653025.866158515,6465.0,6465.0,6465.0
2025-09-09,6512.609863,6512.609863,6450.0,-12678691.644597966,6495.0,6495.0,6495.0
2025-09-10,6532.040039,6532.040039,6450.0,-6505172.637134586,6495.0,6495.0,6495.0
2025-09-11,6587.470215,6587.470215,6495.0,-1118636.309107129,6535.0,6535.0,6535.0
2025-09-12,6584.290039,6584.290039,6495.0,-864269.698423136,6565.0,6565.0,6565.0
2025-09-15,6615.279785,6615.279785,6495.0,-1114322.218350617,6565.0,6565.0,6565.0
2025-09-16,6606.759766,6606.759766,6495.0,-1367647.0555409584,6595.0,6585.0,6595.0
2025-09-17,6600.350098,6600.350098,6495.0,-1139271.4246445503,6605.0,6585.0,6605.0
2025-09-18,6631.959961,6631.959961,6500.0,-2928352.3501691883,6585.0,6585.0,6585.0
2025-09-19,6664.359863,6664.359863,6500.0,-6301694.366166742,6615.0,6615.0,6615.0
2025-09-22,6693.75,6693.75,6595.0,-560318.8681000619,6620.0,6620.0,6620.0
2025-09-23,6656.919922,6656.919922,6620.0,-1569882.0860714738,6670.0,6655.0,6670.0
2025-09-24,6637.970215,6637.970215,6645.0,-441091.6176471377,6645.0,6645.0,6645.0
2025-09-25,6604.720215,6604.720215,6620.0,-2765953.32033646,6620.0,6620.0,6625.0
2025-09-26,6643.700195,6643.700195,6620.0,-6050628.834347595,6620.0,6640.0,6620.0
2025-09-29,6661.209961,6661.209961,6620.0,-6602091.786874291,6640.0,6655.0,6640.0
2025-09-30,6688.459961,6688.459961,6630.0,-3147849.0706971423,6655.0,6655.0,6655.0
2025-10-01,6711.200195,6711.200195,6640.0,-1694527.779882242,6655.0,6655.0,6655.0
2025-10-02,6715.350098,6715.350098,6640.0,-4425873.139550527,6660.0,6660.0,6660.0
2025-10-03,6715.790039,6715.790039,6670.0,-281114.6087583258,6685.0,6685.0,6685.0
2025-10-06,6740.279785,6740.279785,6695.0,-1460253.907674903,6695.0,6695.0,6695.0
2025-10-07,6714.589844,6714.589844,6695.0,-8185177.646012494,6705.0,6715.0,6725.0
2025-10-08,6753.720215,6753.720215,6695.0,-3432271.4334427854,6715.0,6735.0,6715.0
2025-10-09,6735.109863,6735.109863,6695.0,-3603564.5668971688,6745.0,6725.0,6745.0
2025-10-10,6552.509766,6552.509766,6695.0,-784187.7272691678,6645.0,6645.0,6645.0
2025-10-13,6654.720215,6654.720215,6690.0,-3915057.8542544246,6645.0,6645.0,6645.0
2025-10-14,6644.310059,6644.310059,6680.0,-12405454.44928337,6645.0,6645.0,6645.0
2025-10-15,6671.060059,6671.060059,6680.0,-15584912.502748014,6680.0,6670.0,6680.0
2025-10-16,6629.069824,6629.069824,6680.0,-11807149.220102493,6645.0,6640.0,6645.0
2025-10-17,6664.009766,6664.009766,6680.0,-3477535.9882958145,6660.0,6685.0,6660.0
2025-10-20,6735.129883,6735.129883,6680.0,-4404653.355388094,6685.0,6685.0,6685.0
2025-10-21,6735.350098,6735.350098,6715.0,-1591032.7780473786,6715.0,6715.0,6715.0
2025-10-22,6699.399902,6699.399902,6720.0,-393256.3364267607,6720.0,6700.0,6720.0
2025-10-23,6738.439941,6738.439941,6695.0,-622331.164957243,6720.0,6720.0,6720.0
2025-10-24,6791.689941,6791.689941,6730.0,-3639359.491280568,6730.0,6730.0,6730.0
2025-10-27,6875.160156,6875.160156,6745.0,-2592304.721327646,6805.0,6805.0,6805.0
2025-10-28,6890.890137,6890.890137,6745.0,-2255285.847272144,6845.0,6845.0,6845.0
2025-10-29,6890.589844,6890.589844,6745.0,-2108329.6623433027,6860.0,6890.0,6860.0
2025-10-30,6822.339844,6822.339844,6825.0,-120456.9686063054,6805.0,6825.0,6800.0
2025-10-31,6840.200195,6840.200195,6825.0,-1058129.1960807233,6840.0,6845.0,6840.0
2025-11-03,6851.970215,6851.970215,6820.0,-5810646.41480641,6845.0,6845.0,6845.0
2025-11-04,6771.549805,6771.549805,6820.0,-3293628.501530342,6755.0,6755.0,6755.0
2025-11-05,6796.290039,6796.290039,6795.0,-6011289.135355267,6795.0,6795.0,6800.0
2025-11-06,6720.319824,6720.319824,6795.0,-3462627.979185186,6790.0,6755.0,6790.0
2025-11-07,6728.799805,6728.799805,6785.0,-3014583.7659047064,6755.0,6755.0,6755.0
2025-11-10,6832.430176,6832.430176,6750.0,-1593807.3011318198,6795.0,6795.0,6795.0
2025-11-11,6846.609863,6846.609863,6785.0,-2006645.1179427947,6795.0,6795.0,6795.0
2025-11-12,6850.919922,6850.919922,6785.0,-2026006.2052016624,6835.0,6835.0,6815.0
2025-11-13,6737.490234,6737.490234,6785.0,-2947116.72451357,6790.0,6755.0,6785.0
2025-11-14,6734.109863,6734.109863,6785.0,-2416473.131762696,6755.0,6755.0,6755.0
2025-11-17,6672.410156,6672.410156,6745.0,-3084147.5710463286,6735.0,6735.0,6735.0
2025-11-18,6617.319824,6617.319824,6735.0,-1774815.4953594273,6735.0,6735.0,6735.0
2025-11-19,6642.160156,6642.160156,6735.0,-813915.2471536337,6660.0,6620.0,6660.0
2025-11-20,6538.759766,6538.759766,6730.0,-1618492.7605612134,6620.0,6620.0,6620.0
2025-11-21,6602.990234,6602.990234,6730.0,-2994877.998924426,6660.0,6660.0,6660.0
2025-11-24,6705.120117,6705.120117,6680.0,-2229880.021263824,6685.0,6705.0,6685.0
2025-11-25,6765.879883,6765.879883,6710.0,-6325619.41704462,6715.0,6715.0,6715.0
2025-11-26,6812.609863,6812.609863,6720.0,-1088605.2364931903,6720.0,6720.0,6720.0
2025-11-28,6849.089844,6849.089844,6745.0,-635736.5507288526,6765.0,6765.0,6765.0
2025-12-01,6812.629883,6812.629883,6745.0,-3137475.5702173733,6825.0,6785.0,6825.0
2025-12-02,6829.370117,6829.370117,6775.0,-6671007.782897225,6795.0,6835.0,6795.0
2025-12-03,6849.720215,6849.720215,6785.0,-1777618.6095386236,6835.0,6835.0,6835.0
2025-12-04,6857.120117,6857.120117,6785.0,-1150362.7641380872,6845.0,6835.0,6845.0
2025-12-05,6870.399902,6870.399902,6785.0,-768806.8747913524,6845.0,6845.0,6845.0
2025-12-08,6846.509766,6846.509766,6795.0,-6302387.935372681,6850.0,6845.0,6840.0
2025-12-09,6840.509766,6840.509766,6845.0,-3247420.588049148,6850.0,6840.0,6850.0
