level,shift,dte,grid,band,w,n_fit,exact_fit,w25_fit,medae_fit,n_hold,exact_hold,w25_hold,medae_hold
cr,0,le90,m25,b20,K2,549,0.5428051001821493,0.5664845173041895,0.0,632,0.6439873417721519,0.6787974683544303,0.0
cr,0,le90,m100,b20,1,549,0.5428051001821493,0.5573770491803278,0.0,632,0.6930379746835443,0.7009493670886076,0.0
cr,0,le90,any,none,K,549,0.5373406193078324,0.5646630236794171,0.0,632,0.5822784810126582,0.615506329113924,0.0
cr,0,le90,any,b20,K,549,0.5373406193078324,0.5646630236794171,0.0,632,0.5822784810126582,0.615506329113924,0.0
cr,0,le90,any,b25,K,549,0.5373406193078324,0.5646630236794171,0.0,632,0.5822784810126582,0.615506329113924,0.0
cr,0,le90,any,b30,K,549,0.5373406193078324,0.5646630236794171,0.0,632,0.5822784810126582,0.615506329113924,0.0
cr,0,le90,m25,none,K,549,0.5355191256830601,0.5610200364298725,0.0,632,0.6329113924050633,0.6677215189873418,0.0
cr,0,le90,m25,b25,K,549,0.5355191256830601,0.5610200364298725,0.0,632,0.6329113924050633,0.6677215189873418,0.0
cr,0,le90,m25,b30,K,549,0.5355191256830601,0.5610200364298725,0.0,632,0.6329113924050633,0.6677215189873418,0.0
cr,0,le90,m25,b20,K,549,0.5336976320582878,0.5591985428051002,0.0,632,0.6329113924050633,0.6677215189873418,0.0
cr,0,le90,m50,none,1,549,0.5264116575591985,0.5446265938069217,0.0,632,0.6661392405063291,0.6772151898734177,0.0
cr,0,le90,m50,b25,1,549,0.5264116575591985,0.5446265938069217,0.0,632,0.6661392405063291,0.6772151898734177,0.0
cr,0,le90,m50,b30,1,549,0.5264116575591985,0.5446265938069217,0.0,632,0.6661392405063291,0.6772151898734177,0.0
cr,0,le90,m50lo25,none,1,549,0.5264116575591985,0.5446265938069217,0.0,632,0.6661392405063291,0.6772151898734177,0.0
cr,0,le90,m50lo25,b25,1,549,0.5264116575591985,0.5446265938069217,0.0,632,0.6661392405063291,0.6772151898734177,0.0
cr,0,le90,m50lo25,b30,1,549,0.5264116575591985,0.5446265938069217,0.0,632,0.6661392405063291,0.6772151898734177,0.0
cr,0,le90,m50,b20,1,549,0.5245901639344263,0.5428051001821493,0.0,632,0.6661392405063291,0.6772151898734177,0.0
cr,0,le90,m50lo25,b20,1,549,0.5245901639344263,0.5428051001821493,0.0,632,0.6661392405063291,0.6772151898734177,0.0
cr,0,le90,any,none,1,549,0.5209471766848816,0.546448087431694,0.0,632,0.5727848101265823,0.6060126582278481,0.0
cr,0,le90,any,b20,1,549,0.5209471766848816,0.546448087431694,0.0,632,0.5727848101265823,0.6060126582278481,0.0
cr,0,le90,any,b25,1,549,0.5209471766848816,0.546448087431694,0.0,632,0.5727848101265823,0.6060126582278481,0.0
cr,0,le90,any,b30,1,549,0.5209471766848816,0.546448087431694,0.0,632,0.5727848101265823,0.6060126582278481,0.0
cr,0,le90,m25,none,1,549,0.5136612021857924,0.5409836065573771,0.0,632,0.6281645569620253,0.6629746835443038,0.0
cr,0,le90,m25,b25,1,549,0.5136612021857924,0.5409836065573771,0.0,632,0.6281645569620253,0.6629746835443038,0.0
cr,0,le90,m25,b30,1,549,0.5136612021857924,0.5409836065573771,0.0,632,0.6281645569620253,0.6629746835443038,0.0
cr,0,le90,m25,b20,1,549,0.51183970856102,0.5391621129326047,0.0,632,0.6281645569620253,0.6629746835443038,0.0
ps,0,le365,m100,b20,1,549,0.7304189435336976,0.7304189435336976,0.0,632,0.7531645569620253,0.7579113924050633,0.0
ps,0,le365,m100,b25,1,549,0.7304189435336976,0.7304189435336976,0.0,632,0.7531645569620253,0.7579113924050633,0.0
ps,0,le365,m100,b30,1,549,0.7304189435336976,0.7304189435336976,0.0,632,0.7531645569620253,0.7579113924050633,0.0
ps,0,all,m100,b20,1,549,0.7249544626593807,0.7249544626593807,0.0,632,0.7753164556962026,0.7800632911392406,0.0
ps,0,all,m100,b20,1,549,0.7249544626593807,0.7249544626593807,0.0,632,0.7753164556962026,0.7800632911392406,0.0
ps,0,all,m100,b25,1,549,0.7249544626593807,0.7249544626593807,0.0,632,0.7737341772151899,0.7784810126582279,0.0
ps,0,all,m100,b30,1,549,0.7249544626593807,0.7249544626593807,0.0,632,0.7737341772151899,0.7784810126582279,0.0
ps,0,le365,m100,none,1,549,0.7049180327868853,0.7049180327868853,0.0,632,0.7531645569620253,0.7579113924050633,0.0
ps,0,le365,m100,b20,K,549,0.7030965391621129,0.7030965391621129,0.0,632,0.7389240506329114,0.7436708860759493,0.0
ps,0,le365,m100,b25,K,549,0.7030965391621129,0.7030965391621129,0.0,632,0.7389240506329114,0.7436708860759493,0.0
ps,0,le365,m100,b30,K,549,0.7030965391621129,0.7030965391621129,0.0,632,0.7389240506329114,0.7436708860759493,0.0
ps,0,all,m100,none,1,549,0.6994535519125683,0.6994535519125683,0.0,632,0.7737341772151899,0.7784810126582279,0.0
ps,0,all,m100,b20,K,549,0.6994535519125683,0.6994535519125683,0.0,632,0.7626582278481012,0.7674050632911392,0.0
ps,0,all,m100,b25,K,549,0.6994535519125683,0.6994535519125683,0.0,632,0.7610759493670886,0.7658227848101266,0.0
ps,0,all,m100,b30,K,549,0.6994535519125683,0.6994535519125683,0.0,632,0.7610759493670886,0.7658227848101266,0.0
ps,0,le365,m50,b20,1,549,0.6867030965391621,0.6867030965391621,0.0,632,0.7246835443037974,0.7294303797468354,0.0
ps,0,le365,m50,b25,1,549,0.6867030965391621,0.6867030965391621,0.0,632,0.7246835443037974,0.7294303797468354,0.0
ps,0,le365,m50,b30,1,549,0.6867030965391621,0.6867030965391621,0.0,632,0.7246835443037974,0.7294303797468354,0.0
ps,0,all,m50,b20,1,549,0.6848816029143898,0.6848816029143898,0.0,632,0.7484177215189873,0.7531645569620253,0.0
ps,0,all,m50,b25,1,549,0.6848816029143898,0.6848816029143898,0.0,632,0.7468354430379747,0.7515822784810127,0.0
ps,0,all,m50,b30,1,549,0.6848816029143898,0.6848816029143898,0.0,632,0.7468354430379747,0.7515822784810127,0.0
ps,0,le365,m50lo25,b20,1,549,0.6848816029143898,0.6848816029143898,0.0,632,0.7246835443037974,0.7294303797468354,0.0
ps,0,le365,m50lo25,b25,1,549,0.6848816029143898,0.6848816029143898,0.0,632,0.7246835443037974,0.7294303797468354,0.0
ps,0,le365,m50lo25,b30,1,549,0.6848816029143898,0.6848816029143898,0.0,632,0.7246835443037974,0.7294303797468354,0.0
ps,0,all,m50lo25,b20,1,549,0.6830601092896175,0.6830601092896175,0.0,632,0.7484177215189873,0.7531645569620253,0.0
ps,0,all,m50lo25,b25,1,549,0.6830601092896175,0.6830601092896175,0.0,632,0.7468354430379747,0.7515822784810127,0.0
ps,0,all,m50lo25,b30,1,549,0.6830601092896175,0.6830601092896175,0.0,632,0.7468354430379747,0.7515822784810127,0.0
ps,0,le365,m25,b20,1,549,0.6794171220400729,0.6830601092896175,0.0,632,0.7025316455696202,0.7120253164556962,0.0
ps,0,le365,m25,b25,1,549,0.6794171220400729,0.6830601092896175,0.0,632,0.7025316455696202,0.7120253164556962,0.0
ps,0,le365,m25,b30,1,549,0.6794171220400729,0.6830601092896175,0.0,632,0.7025316455696202,0.7120253164556962,0.0
ps,0,le365,m100,none,K,549,0.6775956284153005,0.6775956284153005,0.0,632,0.7389240506329114,0.7436708860759493,0.0
ps,0,all,m25,b20,1,549,0.6757741347905283,0.6775956284153005,0.0,632,0.7231012658227848,0.7325949367088608,0.0
ps,0,all,m25,b25,1,549,0.6757741347905283,0.6775956284153005,0.0,632,0.7215189873417721,0.7310126582278481,0.0
ps,0,all,m25,b30,1,549,0.6757741347905283,0.6775956284153005,0.0,632,0.7215189873417721,0.7310126582278481,0.0
ps,0,le365,m100,b20,K2,549,0.6757741347905283,0.6757741347905283,0.0,632,0.7167721518987342,0.7231012658227848,0.0
ps,0,le365,m100,b25,K2,549,0.6757741347905283,0.6757741347905283,0.0,632,0.7167721518987342,0.7231012658227848,0.0
ps,0,le365,m100,b30,K2,549,0.6757741347905283,0.6757741347905283,0.0,632,0.7167721518987342,0.7231012658227848,0.0
ps,0,all,m100,none,K,549,0.6721311475409836,0.6721311475409836,0.0,632,0.7610759493670886,0.7658227848101266,0.0
ps,0,all,m100,b20,K2,549,0.6666666666666666,0.6666666666666666,0.0,632,0.7325949367088608,0.7389240506329114,0.0
ps,0,all,m100,b25,K2,549,0.6666666666666666,0.6666666666666666,0.0,632,0.7310126582278481,0.7373417721518988,0.0
ps,0,all,m100,b30,K2,549,0.6666666666666666,0.6666666666666666,0.0,632,0.7310126582278481,0.7373417721518988,0.0
ps,0,le365,m50,none,1,549,0.663023679417122,0.663023679417122,0.0,632,0.7246835443037974,0.7294303797468354,0.0
ps,0,all,m50,none,1,549,0.6612021857923497,0.6612021857923497,0.0,632,0.7468354430379747,0.7515822784810127,0.0
ps,0,le180,m100,b20,1,549,0.6612021857923497,0.6612021857923497,0.0,632,0.6882911392405063,0.6962025316455697,0.0
ps,0,le180,m100,b25,1,549,0.6612021857923497,0.6612021857923497,0.0,632,0.6882911392405063,0.6962025316455697,0.0
ps,0,le180,m100,b30,1,549,0.6612021857923497,0.6612021857923497,0.0,632,0.6882911392405063,0.6962025316455697,0.0
ps,0,le365,m50lo25,none,1,549,0.6612021857923497,0.6612021857923497,0.0,632,0.7246835443037974,0.7294303797468354,0.0
ps,0,all,m50lo25,none,1,549,0.6593806921675774,0.6593806921675774,0.0,632,0.7468354430379747,0.7515822784810127,0.0
ps,0,le365,m25,none,1,549,0.6557377049180327,0.6593806921675774,0.0,632,0.7025316455696202,0.7120253164556962,0.0
ps,0,le365,m50,b20,K,549,0.6557377049180327,0.6557377049180327,0.0,632,0.7120253164556962,0.7167721518987342,0.0
ps,0,le365,m50,b25,K,549,0.6557377049180327,0.6557377049180327,0.0,632,0.7120253164556962,0.7167721518987342,0.0
ps,0,le365,m50,b30,K,549,0.6557377049180327,0.6557377049180327,0.0,632,0.7120253164556962,0.7167721518987342,0.0
ps,0,all,m50,b20,K,549,0.6539162112932605,0.6539162112932605,0.0,632,0.740506329113924,0.745253164556962,0.0
ps,0,all,m50,b25,K,549,0.6539162112932605,0.6539162112932605,0.0,632,0.7389240506329114,0.7436708860759493,0.0
ps,0,all,m50,b30,K,549,0.6539162112932605,0.6539162112932605,0.0,632,0.7389240506329114,0.7436708860759493,0.0
ps,0,le365,m100,none,K2,549,0.6539162112932605,0.6539162112932605,0.0,632,0.7167721518987342,0.7231012658227848,0.0
ps,0,le365,m50lo25,b20,K,549,0.6539162112932605,0.6539162112932605,0.0,632,0.7120253164556962,0.7167721518987342,0.0
ps,0,le365,m50lo25,b25,K,549,0.6539162112932605,0.6539162112932605,0.0,632,0.7120253164556962,0.7167721518987342,0.0
ps,0,le365,m50lo25,b30,K,549,0.6539162112932605,0.6539162112932605,0.0,632,0.7120253164556962,0.7167721518987342,0.0
ps,0,all,m25,none,1,549,0.6520947176684881,0.6539162112932605,0.0,632,0.7215189873417721,0.7310126582278481,0.0
ps,0,all,m50lo25,b20,K,549,0.6520947176684881,0.6520947176684881,0.0,632,0.740506329113924,0.745253164556962,0.0
ps,0,all,m50lo25,b25,K,549,0.6520947176684881,0.6520947176684881,0.0,632,0.7389240506329114,0.7436708860759493,0.0
ps,0,all,m50lo25,b30,K,549,0.6520947176684881,0.6520947176684881,0.0,632,0.7389240506329114,0.7436708860759493,0.0
ps,0,le365,m25,b20,K,549,0.6484517304189436,0.6520947176684881,0.0,632,0.6914556962025317,0.7009493670886076,0.0
ps,0,le365,m25,b25,K,549,0.6484517304189436,0.6520947176684881,0.0,632,0.6914556962025317,0.7009493670886076,0.0
ps,0,le365,m25,b30,K,549,0.6484517304189436,0.6520947176684881,0.0,632,0.6914556962025317,0.7009493670886076,0.0
ps,0,all,m25,b20,K,549,0.6466302367941712,0.6484517304189436,0.0,632,0.7183544303797469,0.7278481012658228,0.0
ps,0,all,m25,b25,K,549,0.6466302367941712,0.6484517304189436,0.0,632,0.7167721518987342,0.7262658227848101,0.0
ps,0,all,m25,b30,K,549,0.6466302367941712,0.6484517304189436,0.0,632,0.7167721518987342,0.7262658227848101,0.0
ps,0,le180,m100,b20,K,549,0.644808743169399,0.644808743169399,0.0,632,0.6661392405063291,0.6740506329113924,0.0
ps,0,le180,m100,b25,K,549,0.644808743169399,0.644808743169399,0.0,632,0.6661392405063291,0.6740506329113924,0.0
ps,0,le180,m100,b30,K,549,0.644808743169399,0.644808743169399,0.0,632,0.6661392405063291,0.6740506329113924,0.0
ps,0,all,m100,none,K2,549,0.6429872495446266,0.6429872495446266,0.0,632,0.7310126582278481,0.7373417721518988,0.0
ps,0,le180,m100,none,1,549,0.6411657559198543,0.6411657559198543,0.0,632,0.6882911392405063,0.6962025316455697,0.0
ps,0,all,any,b20,1,549,0.6357012750455373,0.6411657559198543,0.0,632,0.6693037974683544,0.680379746835443,0.0
ps,0,all,any,b25,1,549,0.6357012750455373,0.6411657559198543,0.0,632,0.6677215189873418,0.6787974683544303,0.0
ps,0,all,any,b30,1,549,0.6357012750455373,0.6411657559198543,0.0,632,0.6677215189873418,0.6787974683544303,0.0
ps,-1,all,m100,b20,1,548,0.635036496350365,0.635036496350365,0.0,632,0.6281645569620253,0.6313291139240507,0.0
ps,0,le365,any,b20,1,549,0.6338797814207651,0.6411657559198543,0.0,632,0.6503164556962026,0.6613924050632911,0.0
ps,0,le365,any,b25,1,549,0.6338797814207651,0.6411657559198543,0.0,632,0.6503164556962026,0.6613924050632911,0.0
ps,0,le365,any,b30,1,549,0.6338797814207651,0.6411657559198543,0.0,632,0.6503164556962026,0.6613924050632911,0.0
ps,1,all,m100,b20,1,549,0.6320582877959927,0.6320582877959927,0.0,631,0.6497622820919176,0.6561014263074485,0.0
ps,0,le365,m50,none,K,549,0.6320582877959927,0.6320582877959927,0.0,632,0.7120253164556962,0.7167721518987342,0.0
ps,0,le365,m50,b20,K2,549,0.6320582877959927,0.6320582877959927,0.0,632,0.6835443037974683,0.689873417721519,0.0
ps,0,le365,m50,b25,K2,549,0.6320582877959927,0.6320582877959927,0.0,632,0.6835443037974683,0.689873417721519,0.0
ps,0,le365,m50,b30,K2,549,0.6320582877959927,0.6320582877959927,0.0,632,0.6835443037974683,0.689873417721519,0.0
ps,0,le365,m50lo25,none,K,549,0.6302367941712204,0.6302367941712204,0.0,632,0.7120253164556962,0.7167721518987342,0.0
ps,0,le365,m50lo25,b20,K2,549,0.6302367941712204,0.6302367941712204,0.0,632,0.6835443037974683,0.689873417721519,0.0
ps,0,le365,m50lo25,b25,K2,549,0.6302367941712204,0.6302367941712204,0.0,632,0.6835443037974683,0.689873417721519,0.0
ps,0,le365,m50lo25,b30,K2,549,0.6302367941712204,0.6302367941712204,0.0,632,0.6835443037974683,0.689873417721519,0.0
ps,0,all,m50,none,K,549,0.6284153005464481,0.6284153005464481,0.0,632,0.7389240506329114,0.7436708860759493,0.0
ps,0,all,m50lo25,none,K,549,0.6265938069216758,0.6265938069216758,0.0,632,0.7389240506329114,0.7436708860759493,0.0
ps,0,all,m50,b20,K2,549,0.6247723132969034,0.6247723132969034,0.0,632,0.7088607594936709,0.7151898734177216,0.0
ps,0,all,m50,b25,K2,549,0.6247723132969034,0.6247723132969034,0.0,632,0.7072784810126582,0.7136075949367089,0.0
ps,0,all,m50,b30,K2,549,0.6247723132969034,0.6247723132969034,0.0,632,0.7072784810126582,0.7136075949367089,0.0
ps,0,le180,m100,none,K,549,0.6247723132969034,0.6247723132969034,0.0,632,0.6661392405063291,0.6740506329113924,0.0
ps,0,le365,m25,none,K,549,0.6247723132969034,0.6284153005464481,0.0,632,0.6914556962025317,0.7009493670886076,0.0
ps,0,le365,m25,b20,K2,549,0.6247723132969034,0.6284153005464481,0.0,632,0.6645569620253164,0.6740506329113924,0.0
ps,0,le365,m25,b25,K2,549,0.6247723132969034,0.6284153005464481,0.0,632,0.6645569620253164,0.6740506329113924,0.0
ps,0,le365,m25,b30,K2,549,0.6247723132969034,0.6284153005464481,0.0,632,0.6645569620253164,0.6740506329113924,0.0
ps,0,all,m50lo25,b20,K2,549,0.6229508196721312,0.6229508196721312,0.0,632,0.7088607594936709,0.7151898734177216,0.0
ps,0,all,m50lo25,b25,K2,549,0.6229508196721312,0.6229508196721312,0.0,632,0.7072784810126582,0.7136075949367089,0.0
ps,0,all,m50lo25,b30,K2,549,0.6229508196721312,0.6229508196721312,0.0,632,0.7072784810126582,0.7136075949367089,0.0
ps,0,all,m25,none,K,549,0.6211293260473588,0.6229508196721312,0.0,632,0.7167721518987342,0.7262658227848101,0.0
ps,0,le180,m100,b20,K2,549,0.6211293260473588,0.6211293260473588,0.0,632,0.6376582278481012,0.6455696202531646,0.0
ps,0,le180,m100,b25,K2,549,0.6211293260473588,0.6211293260473588,0.0,632,0.6376582278481012,0.6455696202531646,0.0
ps,0,le180,m100,b30,K2,549,0.6211293260473588,0.6211293260473588,0.0,632,0.6376582278481012,0.6455696202531646,0.0
ps,0,all,m25,b20,K2,549,0.6174863387978142,0.6193078324225865,0.0,632,0.6882911392405063,0.6977848101265823,0.0
ps,0,all,m25,b25,K2,549,0.6174863387978142,0.6193078324225865,0.0,632,0.6867088607594937,0.6962025316455697,0.0
ps,0,all,m25,b30,K2,549,0.6174863387978142,0.6193078324225865,0.0,632,0.6867088607594937,0.6962025316455697,0.0
ps,0,all,any,none,1,549,0.6120218579234973,0.6174863387978142,0.0,632,0.6677215189873418,0.6787974683544303,0.0
ps,0,le365,m50,none,K2,549,0.6102003642987249,0.6102003642987249,0.0,632,0.6835443037974683,0.689873417721519,0.0
ps,0,le365,any,none,1,549,0.6102003642987249,0.6174863387978142,0.0,632,0.6503164556962026,0.6613924050632911,0.0
ps,0,le365,m50lo25,none,K2,549,0.6083788706739527,0.6083788706739527,0.0,632,0.6835443037974683,0.689873417721519,0.0
ps,0,le180,m50,b20,1,549,0.6065573770491803,0.6065573770491803,0.0,632,0.6598101265822784,0.6677215189873418,0.0
ps,0,le180,m50,b25,1,549,0.6065573770491803,0.6065573770491803,0.0,632,0.6598101265822784,0.6677215189873418,0.0
ps,0,le180,m50,b30,1,549,0.6065573770491803,0.6065573770491803,0.0,632,0.6598101265822784,0.6677215189873418,0.0
ps,0,all,any,b20,K,549,0.604735883424408,0.6102003642987249,0.0,632,0.6582278481012658,0.6693037974683544,0.0
ps,0,all,any,b25,K,549,0.604735883424408,0.6102003642987249,0.0,632,0.6566455696202531,0.6677215189873418,0.0
ps,0,all,any,b30,K,549,0.604735883424408,0.6102003642987249,0.0,632,0.6566455696202531,0.6677215189873418,0.0
ps,0,le90,m100,b20,1,549,0.604735883424408,0.604735883424408,0.0,632,0.5933544303797469,0.6012658227848101,0.0
ps,0,le90,m100,b25,1,549,0.604735883424408,0.604735883424408,0.0,632,0.5933544303797469,0.6012658227848101,0.0
ps,0,le90,m100,b30,1,549,0.604735883424408,0.604735883424408,0.0,632,0.5933544303797469,0.6012658227848101,0.0
ps,0,le180,m50lo25,b20,1,549,0.604735883424408,0.604735883424408,0.0,632,0.6598101265822784,0.6677215189873418,0.0
ps,0,le180,m50lo25,b25,1,549,0.604735883424408,0.604735883424408,0.0,632,0.6598101265822784,0.6677215189873418,0.0
ps,0,le180,m50lo25,b30,1,549,0.604735883424408,0.604735883424408,0.0,632,0.6598101265822784,0.6677215189873418,0.0
ps,0,le365,any,b20,K,549,0.604735883424408,0.6120218579234973,0.0,632,0.634493670886076,0.6455696202531646,0.0
ps,0,le365,any,b25,K,549,0.604735883424408,0.6120218579234973,0.0,632,0.634493670886076,0.6455696202531646,0.0
ps,0,le365,any,b30,K,549,0.604735883424408,0.6120218579234973,0.0,632,0.634493670886076,0.6455696202531646,0.0
ps,0,le365,m25,none,K2,549,0.6029143897996357,0.6065573770491803,0.0,632,0.6645569620253164,0.6740506329113924,0.0
ps,0,all,m50,none,K2,549,0.6010928961748634,0.6010928961748634,0.0,632,0.7072784810126582,0.7136075949367089,0.0
ps,0,le180,m100,none,K2,549,0.6010928961748634,0.6010928961748634,0.0,632,0.6376582278481012,0.6455696202531646,0.0
ps,0,all,m50lo25,none,K2,549,0.599271402550091,0.599271402550091,0.0,632,0.7072784810126582,0.7136075949367089,0.0
ps,0,le180,m25,b20,1,549,0.5974499089253188,0.599271402550091,0.0,632,0.6424050632911392,0.6503164556962026,0.0
ps,0,le180,m25,b25,1,549,0.5974499089253188,0.599271402550091,0.0,632,0.6424050632911392,0.6503164556962026,0.0
ps,0,le180,m25,b30,1,549,0.5974499089253188,0.599271402550091,0.0,632,0.6424050632911392,0.6503164556962026,0.0
ps,0,all,m25,none,K2,549,0.5938069216757741,0.5956284153005464,0.0,632,0.6867088607594937,0.6962025316455697,0.0
ps,0,le90,m100,none,1,549,0.5938069216757741,0.5938069216757741,0.0,632,0.5933544303797469,0.6012658227848101,0.0
ps,0,le180,m50,b20,K,549,0.5883424408014571,0.5883424408014571,0.0,632,0.6392405063291139,0.6471518987341772,0.0
ps,0,le180,m50,b25,K,549,0.5883424408014571,0.5883424408014571,0.0,632,0.6392405063291139,0.6471518987341772,0.0
ps,0,le180,m50,b30,K,549,0.5883424408014571,0.5883424408014571,0.0,632,0.6392405063291139,0.6471518987341772,0.0
ps,0,le180,m50,none,1,549,0.5865209471766849,0.5865209471766849,0.0,632,0.6598101265822784,0.6677215189873418,0.0
ps,0,le180,m50lo25,b20,K,549,0.5865209471766849,0.5865209471766849,0.0,632,0.6392405063291139,0.6471518987341772,0.0
ps,0,le180,m50lo25,b25,K,549,0.5865209471766849,0.5865209471766849,0.0,632,0.6392405063291139,0.6471518987341772,0.0
ps,0,le180,m50lo25,b30,K,549,0.5865209471766849,0.5865209471766849,0.0,632,0.6392405063291139,0.6471518987341772,0.0
ps,0,le90,m100,b20,K,549,0.5846994535519126,0.5846994535519126,0.0,632,0.5664556962025317,0.5743670886075949,0.0
ps,0,le90,m100,b25,K,549,0.5846994535519126,0.5846994535519126,0.0,632,0.5664556962025317,0.5743670886075949,0.0
ps,0,le90,m100,b30,K,549,0.5846994535519126,0.5846994535519126,0.0,632,0.5664556962025317,0.5743670886075949,0.0
ps,0,le180,m50lo25,none,1,549,0.5846994535519126,0.5846994535519126,0.0,632,0.6598101265822784,0.6677215189873418,0.0
ps,0,le365,any,none,K,549,0.581056466302368,0.5883424408014571,0.0,632,0.634493670886076,0.6455696202531646,0.0
ps,0,all,any,none,K,549,0.5792349726775956,0.5846994535519126,0.0,632,0.6566455696202531,0.6677215189873418,0.0
ps,0,le180,m25,b20,K,549,0.5792349726775956,0.581056466302368,0.0,632,0.6234177215189873,0.6329113924050633,0.0
ps,0,le180,m25,b25,K,549,0.5792349726775956,0.581056466302368,0.0,632,0.6234177215189873,0.6329113924050633,0.0
ps,0,le180,m25,b30,K,549,0.5792349726775956,0.581056466302368,0.0,632,0.6234177215189873,0.6329113924050633,0.0
ps,0,all,any,b20,K2,549,0.5774134790528234,0.5828779599271403,0.0,632,0.6329113924050633,0.6439873417721519,0.0
ps,0,all,any,b25,K2,549,0.5774134790528234,0.5828779599271403,0.0,632,0.6313291139240507,0.6424050632911392,0.0
ps,0,all,any,b30,K2,549,0.5774134790528234,0.5828779599271403,0.0,632,0.6313291139240507,0.6424050632911392,0.0
ps,0,le180,m25,none,1,549,0.5774134790528234,0.5792349726775956,0.0,632,0.6424050632911392,0.6503164556962026,0.0
ps,0,le90,m100,none,K,549,0.575591985428051,0.575591985428051,0.0,632,0.5664556962025317,0.5743670886075949,0.0
ps,0,le365,any,b20,K2,549,0.575591985428051,0.5828779599271403,0.0,632,0.6075949367088608,0.6186708860759493,0.0
ps,0,le365,any,b25,K2,549,0.575591985428051,0.5828779599271403,0.0,632,0.6075949367088608,0.6186708860759493,0.0
ps,0,le365,any,b30,K2,549,0.575591985428051,0.5828779599271403,0.0,632,0.6075949367088608,0.6186708860759493,0.0
ps,0,le90,m100,b20,K2,549,0.5719489981785064,0.5719489981785064,0.0,632,0.5522151898734177,0.560126582278481,0.0
ps,0,le90,m100,b25,K2,549,0.5719489981785064,0.5719489981785064,0.0,632,0.5522151898734177,0.560126582278481,0.0
ps,0,le90,m100,b30,K2,549,0.5719489981785064,0.5719489981785064,0.0,632,0.5522151898734177,0.560126582278481,0.0
ps,0,le180,m50,none,K,549,0.5683060109289617,0.5683060109289617,0.0,632,0.6392405063291139,0.6471518987341772,0.0
ps,0,le180,m50,b20,K2,549,0.5664845173041895,0.5664845173041895,0.0,632,0.6139240506329114,0.6218354430379747,0.0
ps,0,le180,m50,b25,K2,549,0.5664845173041895,0.5664845173041895,0.0,632,0.6139240506329114,0.6218354430379747,0.0
ps,0,le180,m50,b30,K2,549,0.5664845173041895,0.5664845173041895,0.0,632,0.6139240506329114,0.6218354430379747,0.0
ps,0,le180,m50lo25,none,K,549,0.5664845173041895,0.5664845173041895,0.0,632,0.6392405063291139,0.6471518987341772,0.0
ps,0,le180,m50lo25,b20,K2,549,0.5646630236794171,0.5646630236794171,0.0,632,0.6139240506329114,0.6218354430379747,0.0
ps,0,le180,m50lo25,b25,K2,549,0.5646630236794171,0.5646630236794171,0.0,632,0.6139240506329114,0.6218354430379747,0.0
ps,0,le180,m50lo25,b30,K2,549,0.5646630236794171,0.5646630236794171,0.0,632,0.6139240506329114,0.6218354430379747,0.0
ps,0,le90,m100,none,K2,549,0.5628415300546448,0.5628415300546448,0.0,632,0.5522151898734177,0.560126582278481,0.0
ps,0,le180,m25,none,K,549,0.5591985428051002,0.5610200364298725,0.0,632,0.6234177215189873,0.6329113924050633,0.0
ps,0,le180,any,b20,1,549,0.5591985428051002,0.5646630236794171,0.0,632,0.6012658227848101,0.6107594936708861,0.0
ps,0,le180,any,b25,1,549,0.5591985428051002,0.5646630236794171,0.0,632,0.6012658227848101,0.6107594936708861,0.0
ps,0,le180,any,b30,1,549,0.5591985428051002,0.5646630236794171,0.0,632,0.6012658227848101,0.6107594936708861,0.0
ps,0,le180,m25,b20,K2,549,0.5573770491803278,0.5591985428051002,0.0,632,0.5965189873417721,0.6060126582278481,0.0
ps,0,le180,m25,b25,K2,549,0.5573770491803278,0.5591985428051002,0.0,632,0.5965189873417721,0.6060126582278481,0.0
ps,0,le180,m25,b30,K2,549,0.5573770491803278,0.5591985428051002,0.0,632,0.5965189873417721,0.6060126582278481,0.0
ps,0,all,any,none,K2,549,0.5537340619307832,0.5591985428051002,0.0,632,0.6313291139240507,0.6424050632911392,0.0
ps,0,le365,any,none,K2,549,0.5537340619307832,0.5610200364298725,0.0,632,0.6075949367088608,0.6186708860759493,0.0
ps,0,le180,m50,none,K2,549,0.546448087431694,0.546448087431694,0.0,632,0.6139240506329114,0.6218354430379747,0.0
ps,0,le180,m50lo25,none,K2,549,0.5446265938069217,0.5446265938069217,0.0,632,0.6139240506329114,0.6218354430379747,0.0
ps,0,le90,m50,b20,1,549,0.5391621129326047,0.5391621129326047,0.0,632,0.5664556962025317,0.5743670886075949,0.0
ps,0,le90,m50,b25,1,549,0.5391621129326047,0.5391621129326047,0.0,632,0.5664556962025317,0.5743670886075949,0.0
ps,0,le90,m50,b30,1,549,0.5391621129326047,0.5391621129326047,0.0,632,0.5664556962025317,0.5743670886075949,0.0
ps,0,le180,any,none,1,549,0.5391621129326047,0.5446265938069217,0.0,632,0.6012658227848101,0.6107594936708861,0.0
ps,0,le90,m50lo25,b20,1,549,0.5373406193078324,0.5373406193078324,0.0,632,0.5664556962025317,0.5743670886075949,0.0
ps,0,le90,m50lo25,b25,1,549,0.5373406193078324,0.5373406193078324,0.0,632,0.5664556962025317,0.5743670886075949,0.0
ps,0,le90,m50lo25,b30,1,549,0.5373406193078324,0.5373406193078324,0.0,632,0.5664556962025317,0.5743670886075949,0.0
