eod_date,r2,spot,b0_0,b1_2,b3_5,b6_10,b11_21,b22_45,b46_90,b91_400
2024-02-28,0.9992647372344515,5065.98,0.0,436935.069895701,435308.00867915316,724569.1313758618,544313.5142644099,481162.20120587054,475947.3284811813,653038.9004349863
2024-02-29,0.9995734767574237,5093.32,0.0,59918.158074653125,716832.9382445437,1304626.8330582674,369822.01820372493,111428.8817697161,537248.9947380275,801348.4735783437
2024-03-01,0.9982306907451538,5137.06,0.0,17189.621125221485,582991.6621988496,535506.0392060559,368168.3600423634,949439.480732066,289300.68725753576,705655.4992686943
2024-03-04,0.9990490694003946,5134.25,0.0,125938.65259088133,555200.1555092143,416435.2781554106,501421.29038829467,741813.4183433787,393939.0051333745,472430.1419218748
2024-03-05,0.9948699640370302,5064.84,0.0,124961.07992794365,465876.62879269326,526190.5080976192,393238.71179113677,516312.327199913,850328.4950890105,305386.46143595385
2024-03-06,0.9981453354123021,5105.73,0.0,41548.747963064234,614749.5432411436,468884.37314446684,766383.2740378069,461330.9827499704,429887.2752835981,577753.5523378113
2024-03-07,0.9989365849122149,5160.13,0.0,108398.25983208814,1063738.6329774952,766407.3899843164,-1164860.9363627243,965746.4568853044,255114.08648393667,499486.0874659702
2024-03-08,0.9988805327217211,5129.13,0.0,-38377.606443459925,462752.28933068505,463167.96686699486,345662.21304917603,649748.1068538807,515339.47389746597,498442.3571832614
2024-03-11,0.9983208859941223,5121.05,0.0,26166.98402673006,473403.8100945882,360906.5932249174,617412.9023593427,431868.78176437656,818628.0979287957,380063.04954702733
2024-03-12,0.999335115413489,5174.36,0.0,108247.29451763141,425338.735187844,460488.4131572363,741689.6637118931,495626.88804164995,980882.2628340996,573779.8491871627
2024-03-13,0.9989790834967943,5164.27,0.0,-28537.40952771943,457975.02304222446,638073.4196391632,413374.65787693346,520828.89363037003,425776.6948511461,702410.9744555876
2024-03-14,0.9882522562872358,5137.73,0.0,551916.338083544,607929.3890081518,722495.1778949939,1175346.70979575,-281389.9946845772,2978409.3872594996,-472676.0821297899
2024-03-15,0.9998584259073806,5115.8,0.0,-4654.0433023928235,451718.87109859334,587084.8761293173,522592.1889174585,463002.36189870187,431033.8853033986,522478.9947121494
2024-03-18,0.9987502084584549,5159.11,0.0,-4971.2181010441855,605256.11510527,617787.9051200864,405720.1707174578,453435.36474055925,820901.6673099569,513984.04949778185
2024-03-19,0.9991606428682879,5171.99,0.0,-25607.442661840236,423450.9973010979,707468.1778444896,517521.17410570517,749991.5647888593,1231828.6969160836,-189768.46951307548
2024-03-20,0.9944605561020635,5216.71,0.0,45410.918424434785,531548.3166644919,580141.1634337466,547463.316632807,510555.5613874699,-635687.5122577553,818019.0611717745
2024-03-21,0.9939094631728984,5248.55,0.0,93138.6686700976,1566852.420276059,354855.7671580728,407295.64479048736,1085148.7116790817,820995.5535939955,-273166.3587645379
2024-03-22,0.9995523286509458,5238.15,0.0,9626.289724870352,529429.0004850057,494968.8295834536,546386.3597869426,228567.33761132433,1294433.8355003349,543412.0996030496
2024-03-25,0.998857466694918,5225.19,0.0,54151.35734983755,497753.24149985437,732072.6620734048,172083.05240480354,369414.2496538817,1030321.1595644546,335921.93598387495
2024-03-26,0.9906490675011217,5213.53,0.0,-13821.300892343563,509571.97505054664,730758.2389455048,615028.7011862027,-22231.30774266794,814179.62482206,769523.0181636994
2024-03-27,0.9802155088085274,5243.81,0.0,49640.39474002557,2.3283064365386963e-10,728821.4457877319,757828.9439087283,491202.29028194374,1059751.4054767238,-77204.04088759645
2024-03-28,0.9983390078717562,5258.38,0.0,-26209.032787784527,1396295.5020576871,403003.2014887287,226670.52552186043,459435.6633220593,756425.1564627498,656197.3940538527
2024-04-01,0.9987871584819311,5240.73,0.0,43736.11533447984,537865.3288110772,687541.2326340207,667995.8383798653,562078.0221322238,423139.9942265431,360952.3773481543
2024-04-02,0.9996957685213397,5204.54,0.0,173788.9691426272,616635.1991536597,534800.2257106421,473155.3174942424,484808.6403293889,525969.779993669,602802.9339869128
2024-04-03,0.9989289341419972,5213.18,0.0,-24234.12602196308,830341.6148377045,516726.0698288855,268808.4212595854,1017396.4124949377,204800.28720448262,438609.89467045123
2024-04-04,0.9889469310427546,5155.6,0.0,50753.32892818906,634031.5075423522,737312.2009861151,874482.6048077781,640502.4802093632,556024.8021110148,-142905.01961826292
2024-04-05,0.9998007039482575,5202.08,0.0,3210.6926945900777,419635.9749012475,612907.7415211282,553734.7119746094,418300.83778909926,480473.2273274989,625586.7210731964
2024-04-08,0.9983661811976994,5204.8,0.0,132866.23355918878,478104.1504257759,663464.4120107654,582634.2889301365,290318.3214358309,767569.3770655962,561151.6187491112
2024-04-09,0.9971953568210937,5194.91,0.0,-6069.0491297181,693304.8745960471,321885.6589793475,546332.8685227616,956862.0979528618,61784.933094045344,391706.73906918697
2024-04-10,0.9920260439968693,5161.45,0.0,125236.9881977092,401463.5469124592,480364.13896472286,751741.6221988628,508241.15724204155,420979.851169208,543690.7861679966
2024-04-11,0.9981724646714142,5210.17,0.0,337427.9615864863,849723.432492399,133062.9512832688,949808.314680797,1114730.4225951135,375047.22838391695,40746.54246692885
2024-04-12,0.9995764474880157,5122.95,0.0,1984.6931042453507,612928.9477616707,514618.17742072477,421159.8962901041,386639.75134652597,590911.8251020238,672367.7741047248
2024-04-15,0.9998556913819541,5060.74,0.0,-3405.804009437794,458869.454900356,1489980.7700093654,554705.6752763153,296123.96155083965,619979.9929494732,607581.5670503184
2024-04-16,0.9871645557591818,5063.81,0.0,526843.262174374,333086.38781479094,369135.59893083613,-710026.4368666629,2042723.9247488328,410476.38320712384,25491.267082895094
2024-04-17,0.9968297446930021,5028.81,0.0,192751.7443389363,709959.505078011,-311121.8072643151,500780.32314714673,634866.1870962663,573413.2594438269,489733.72933591146
2024-04-18,0.9972110614350889,5015.86,0.0,465598.2947879154,4594659.7114067525,-824235.1006187971,782194.1589998256,791686.5540679133,-432817.1113397247,849285.4863500197
2024-04-19,0.9989592224800469,4956.58,0.0,-9858.591133116279,431003.38156650914,415606.72873206215,612041.3374460946,409817.1117551537,650158.2194609954,560900.1244631032
2024-04-22,0.9998995951042067,5013.02,0.0,316832.0405817466,493701.37679356884,538788.1601674429,538206.3370252852,439895.47642675403,485506.58225529676,667492.7029699525
2024-04-23,0.9992842767696805,5070.5,0.0,74629.03344053496,584327.1938388621,483458.0968391389,558438.6093488492,411405.3964041538,646713.2278362311,469933.40269090456
2024-04-24,0.995318276239736,5071.02,0.0,52783.04540416476,1138115.1960165564,522799.10398546676,914527.1073405792,417077.8950940227,704297.8104417005,-131808.15342775386
2024-04-25,0.9673310466176928,5044.6,0.0,564469.8875206406,929250.5932271737,410630.8030664781,-962292.0716314632,390565.5045636481,744430.484867429,1381255.1695892806
