tradeDate,strike,mq_gex,yhat,ratio,is_fit
2023-12-12,4650.0,147956922.82441673,157101110.3316452,0.941794252835484,True
2023-12-13,4680.0,57038700.192618944,62074481.712484196,0.9188751741304918,True
2023-12-14,4725.0,156559157.36719882,139119772.904169,1.1253551820778398,True
2023-12-15,4700.0,118810395.56304245,116954033.7802341,1.0158725759412164,True
2023-12-18,4750.0,135655768.8615942,136435698.94436228,0.9942835336440345,True
2023-12-19,4750.0,109295776.1769134,122180588.94314535,0.8945428821575931,True
2023-12-20,4675.0,4182913.396965794,3288873.735399392,1.2718376360708272,True
2023-12-21,4750.0,77565689.49201527,78312241.21357265,0.990466985620787,True
2023-12-22,4775.0,59431478.80045505,55755505.05557309,1.0659302384799134,True
2023-12-26,4750.0,61116618.55763925,56304983.23498313,1.0854566513691204,True
2023-12-27,4750.0,54725231.09352758,55650524.13463426,0.9833731477736286,True
2023-12-28,4775.0,22873377.17999081,23180751.351276215,0.9867401118010576,True
2023-12-29,4750.0,26374895.70681628,25474774.989037607,1.035333804446399,True
2024-01-02,4750.0,15923495.055709671,15836768.133537985,1.0054763018212043,False
2024-01-03,4675.0,-16317790.068281438,-16460378.637471668,0.9913374672399314,False
2024-01-04,4700.0,-26450709.21966481,-31229603.980793186,0.846975492738637,False
2024-01-05,4700.0,-10868742.837692006,-14190312.401038451,0.7659269599234917,False
2024-01-08,4750.0,58640957.36169649,61443215.75717576,0.9543927126706092,False
2024-01-09,4750.0,71885177.33166276,76728570.16375417,0.9368762793082859,False
2024-01-10,4775.0,66465465.3176581,69763013.35487708,0.9527321444610669,False
2024-01-11,4775.0,64442067.9070036,70364714.60321803,0.915829308345641,False
2024-01-12,4750.0,31821416.602243185,33378021.144221753,0.9533643850468937,False
2024-01-16,4775.0,50430919.08156958,48685135.51857747,1.0358586567418704,False
2024-01-17,4745.0,-16647522.28206478,-16276168.28598878,1.0228158120235018,False
2024-01-18,4750.0,11734654.06411159,11132066.361661185,1.0541308040100907,False
2024-01-19,4825.0,83838595.81944273,86326041.24348028,0.9711854570392986,False
2024-01-22,4875.0,89562414.85390839,91457443.45417282,0.9792796679122789,False
2024-01-23,4850.0,97424835.32086886,95748263.74975435,1.0175102033755554,False
2024-01-24,4850.0,81068876.6364255,80487220.49215205,1.007226689413758,False
2024-01-25,4875.0,69654592.8185127,79885193.67544724,0.8719337040290743,False
2024-01-26,4875.0,72323104.33211793,79304885.93784608,0.9119627810674867,False
2024-01-29,4900.0,97383719.66190624,106949710.55299398,0.9105561778369867,False
2024-01-30,4900.0,91275166.82287642,94743834.32201278,0.9633889896481586,False
2024-01-31,4875.0,21815588.41570144,21988313.340806484,0.9921446942096966,False
2024-02-01,4900.0,99673678.09900236,87839119.02040589,1.1347299382163338,False
2024-02-02,4950.0,108558366.75389764,116165999.99336721,0.9345106723145847,False
2024-02-05,4925.0,29910979.41579696,33735082.247640215,0.8866431448492836,False
2024-02-06,4950.0,91331609.49393824,105161157.43984096,0.8684918625604313,False
2024-02-07,4975.0,78955744.04951915,80195039.02194577,0.9845464883172201,False
2024-02-08,5025.0,100425111.8228822,95150197.44303855,1.05543776599099,False
2024-02-09,5000.0,133361965.82347834,143802179.94832247,0.9273987770658554,False
2024-02-12,5000.0,105836817.07478686,111053335.56473842,0.9530269085262135,False
2024-02-13,4950.0,51079762.229467295,50232103.89369243,1.0168748324292527,False
2024-02-14,5015.0,48052335.44225031,50801908.040033646,0.9458765880286115,False
2024-02-15,5000.0,99374341.54659694,106552379.3264815,0.932633716625973,False
2024-02-16,5050.0,87869361.63860774,83522645.86250861,1.0520423620589618,False
2024-02-20,5000.0,52830126.74208818,43654956.405843474,1.2101747680365693,False
2024-02-21,5000.0,61617980.13078924,52908957.36883502,1.1646039384454796,False
2024-02-22,5075.0,75748551.35251793,81952640.83013596,0.9242966496896994,False
2024-02-23,5075.0,48094819.88135673,54403141.6421918,0.8840448994228173,False
2024-02-26,5050.0,40042773.9585751,40115394.26924389,0.9981897146471657,False
2024-02-27,5050.0,30337894.611327898,30290492.023797423,1.0015649329001732,False
2024-02-28,5075.0,60383200.59171314,56040608.26941256,1.077490099704553,False
2024-02-29,5075.0,59057719.15476664,65178157.38531182,0.9060967895369738,False
2024-03-01,5125.0,44135390.90144473,45976419.85577407,0.9599571049658813,False
2024-03-04,5100.0,96970413.47877648,95525028.08218919,1.0151309601850491,False
2024-03-05,5100.0,83895153.33095077,84324906.60965881,0.9949036020793076,False
2024-03-06,5100.0,95481439.62120186,92870489.348,1.0281138851698974,False
2024-03-07,5150.0,81735893.64919315,89879474.15134825,0.9093944353919773,False
2024-03-08,5115.0,15925846.32991416,14645931.087754315,1.0873905000980102,False
2024-03-11,5100.0,56623145.30224675,52708069.01257595,1.0742784997252828,False
2024-03-12,5150.0,60341505.8859713,58247719.180059634,1.035946243653579,False
2024-03-13,5150.0,52130810.43366858,48977030.70213432,1.0643930366198544,False
2024-03-14,5175.0,76809989.53917383,60446320.72467455,1.2707140586609686,False
2024-03-15,5125.0,-2046021.3606981449,-2644308.0318592316,0.773745469910165,False
2024-03-18,5170.0,18083916.77897802,19556236.01696939,0.9247135677482208,False
2024-03-19,5150.0,25780695.467312563,24336455.19994047,1.0593447260706903,False
2024-03-20,5225.0,54118492.95934651,63955659.97502713,0.846187702237429,False
2024-03-21,5225.0,53840256.17250658,50811300.335053705,1.059611854400098,False
2024-03-22,5200.0,56223652.728986405,51827421.134306565,1.084824432674112,False
2024-03-25,5250.0,71065573.95152932,77798602.58410528,0.9134556610409921,False
2024-03-26,5200.0,2868885.1737212352,10655261.401678747,0.2692458744624735,False
2024-03-27,5250.0,85301232.67596938,95500626.270536,0.8932007674413193,False
2024-03-28,5250.0,68093058.22788449,72536813.35328175,0.9387379329202884,False
2024-04-01,5275.0,52771844.42698535,50740283.34392573,1.0400384260625701,False
2024-04-02,5175.0,-17770014.254719034,-17224990.712893907,1.0316414418393356,False
2024-04-03,5250.0,56235156.980488814,56309966.41880775,0.998671470734638,False
2024-04-04,5150.0,-39572217.93339387,-41858261.04871405,0.945386094451948,False
2024-04-05,5175.0,-10696821.82544431,-11394974.40748093,0.9387315357568268,False
2024-04-08,5225.0,12941910.27929915,15276023.88505634,0.8472041138898375,False
2024-04-09,5200.0,33601865.27341046,26278932.921409447,1.278661708749788,False
2024-04-10,5200.0,31564684.806428693,25292984.06245903,1.2479620723471059,False
2024-04-11,5200.0,38868009.458695576,33693305.24579405,1.1535825641073751,False
2024-04-12,5100.0,-53924295.81774636,-55178144.555522375,0.9772763519346988,False
2024-04-15,5100.0,-59658317.75450734,-60592927.57264521,0.9845755956086235,False
2024-04-16,5100.0,-49150053.40028319,-53199629.00900763,0.923879626904188,False
2024-04-17,5050.0,-60523372.35719217,-60763509.59715316,0.9960480024680431,False
2024-04-18,5050.0,-59651175.22498832,-61134078.60382155,0.9757434247362561,False
2024-04-19,5000.0,-77793074.36946096,-70654819.64906454,1.101029975815541,False
2024-04-22,5000.0,-70994823.72563235,-73230475.27475049,0.9694710222659312,False
2024-04-23,5040.0,-19803402.068797626,-19390893.166205764,1.0212733317158789,False
2024-04-24,5050.0,-23580192.12091257,-29409687.115824558,0.8017831685201678,False
2024-04-25,5040.0,-43811639.67241927,-24824104.794957872,1.7648829649364854,False
2024-04-26,5075.0,12536016.436236748,10723827.870254273,1.1689870993742002,False
2024-04-29,5115.0,49864455.009365305,51772320.080791585,0.9631489361796222,False
2024-04-30,5025.0,-38764268.48127395,-36975149.618791334,1.0483870621465547,False
2024-05-01,5050.0,-43453076.423313975,-48957889.8478299,0.8875602391846157,False
2024-05-02,5050.0,-37821886.59498023,-38696561.274344385,0.9773965786478279,False
2024-05-03,5100.0,20217340.2403731,18721449.45842563,1.0799025088986496,False
2024-05-06,5150.0,34149176.00797139,37875710.1572926,0.901611504210867,False
2024-05-07,5175.0,46046594.43655667,46772409.000400476,0.9844819931375013,False
2024-05-08,5175.0,31962749.42138025,34450459.20050918,0.9277887773672358,False
2024-05-09,5250.0,104567103.5975806,97215109.09835826,1.0756260479200193,False
2024-05-10,5200.0,104600616.80100498,113242797.28218909,0.9236845018968517,False
2024-05-13,5200.0,81542760.83161777,84342522.92828272,0.966804857153187,False
2024-05-14,5250.0,80400611.20876935,79674578.83785678,1.0091124720268694,False
2024-05-15,5320.0,51729276.142368674,44362981.15893363,1.166045986788957,False
2024-05-16,5325.0,107660187.58542833,110322322.31857818,0.9758694824655485,False
2024-05-17,5300.0,94989741.5931848,98001755.23965237,0.9692657173424902,False
2024-05-20,5300.0,79995667.8704767,83842887.70389307,0.9541139393122581,False
2024-05-21,5300.0,72820661.83000031,73506756.07540691,0.9906662423695752,False
2024-05-23,5300.0,49308787.68980332,43324621.498076074,1.1381239116420898,False
2024-05-24,5300.0,54291791.873950176,56632944.229483046,0.958660945720105,False
2024-05-28,5300.0,42626922.131899744,41409013.76225671,1.0294116729424048,False
2024-05-29,5250.0,-8695250.735384896,-8172996.042587356,1.063900030059504,False
2024-05-30,5250.0,-7644239.651511997,-6470069.371485645,1.1814772319445381,False
2024-05-31,5280.0,7315175.977965605,5791143.888222553,1.263165985711817,False
2024-06-03,5300.0,45179201.84217056,42676708.25185576,1.0586383929975662,False
2024-06-04,5300.0,45599545.47397748,44980123.63735652,1.013771012316794,False
2024-06-05,5350.0,80161234.83625352,81683026.20708627,0.9813695520171519,False
2024-06-06,5350.0,75939329.77693042,78739400.69486667,0.9644387575568784,False
2024-06-07,5375.0,54506672.16336141,55313110.74716497,0.98542048037237,False
2024-06-10,5350.0,53513133.91133308,50802816.862918735,1.0533497395573082,False
2024-06-11,5375.0,28591785.291932337,40699923.733498104,0.7025021835212887,False
2024-06-12,5400.0,153097785.55643612,192878106.28594652,0.7937540890694194,False
2024-06-13,5425.0,59744241.77752652,63800275.885248974,0.9364260725922623,False
2024-06-14,5425.0,49709721.62607367,55795695.41582196,0.8909239548966623,False
2024-06-17,5450.0,124912782.3179771,116881599.27061771,1.0687121248979892,False
2024-06-18,5525.0,78982646.5830885,73091628.41214575,1.0805977141147376,False
2024-06-20,5450.0,112277634.31352736,94163052.88419305,1.192374619072861,False
2024-06-21,5450.0,32029905.5915864,32447644.51651734,0.987125755007631,False
2024-06-24,5480.0,15918865.440676678,18075793.608301565,0.8806731137583753,False
2024-06-25,5480.0,21815783.883558832,21475728.177787445,1.0158344202793137,False
2024-06-26,5450.0,31551909.18930284,35186833.84588994,0.8966964554836842,False
2024-06-27,5450.0,28371243.87235379,28561651.453797545,0.9933334533630953,False
2024-06-28,5450.0,18907815.36096356,15024609.465073839,1.2584563615391542,False
2024-07-01,5500.0,77080923.28281935,67905530.83359301,1.1351199576321882,False
2024-07-02,5500.0,89479015.81183633,90493386.00274089,0.9887906703935928,False
2024-07-03,5500.0,18401556.67554598,62401917.7099961,0.2948876789502617,False
2024-07-05,5550.0,55146034.13200303,90700261.47950196,0.6080030336457839,False
2024-07-08,5550.0,70412542.59313674,72067440.02772577,0.9770368222604777,False
2024-07-09,5550.0,40848928.06140207,42931854.08662353,0.9514829706394989,False
2024-07-11,5575.0,25804650.557016585,25844230.94926164,0.9984685018361444,False
2024-07-12,5600.0,104295192.43443918,91738740.67145859,1.1368718566559428,False
2024-07-15,5650.0,95502748.95977284,101131727.00994809,0.9443401371992635,False
2024-07-16,5650.0,102805874.19464348,106494450.42233844,0.9653636765759464,False
2024-07-17,5600.0,43683327.1717921,42101978.24053228,1.0375599674254126,False
2024-07-18,5525.0,-31221173.51710815,-26719826.19192382,1.168464693327417,False
2024-07-19,5485.0,-49856935.71105871,-49424483.48682464,1.008749757078379,False
2024-07-22,5600.0,45266266.03384523,38678386.270153284,1.1703245765652734,False
2024-07-23,5550.0,-8456042.621010266,-7656000.281354762,1.104498734359233,False
2024-07-24,5425.0,-67575290.58441943,-58029226.87848038,1.1645044095784622,False
2024-07-25,5450.0,-43362771.546933256,-50829873.22576239,0.8530961970795445,False
2024-07-26,5480.0,-16014085.980571792,-16151358.629335836,0.9915008605830401,False
2024-07-29,5480.0,-16712923.455987912,-17476082.9259205,0.95633120573028,False
2024-07-30,5400.0,-58219857.17698756,-68042303.79091172,0.8556420628539017,False
2024-07-31,5500.0,4964853.181822,1052325.5506457079,4.717982166997239,False
2024-08-01,5450.0,-64942601.62827168,-55600356.84125789,1.1680249069927089,False
2024-08-02,5400.0,-74925554.4060147,-70291050.365944,1.0659330599833534,False
2024-08-05,5200.0,-73488331.80930807,-79309850.39810428,0.9265977862828579,False
2024-08-06,5275.0,-51963836.59202953,-52795069.84195172,0.984255475891772,False
2024-08-07,5250.0,-48239081.68494786,-45710630.09619889,1.0553143018030555,False
2024-08-08,5275.0,-52694889.703997605,-51571866.050713696,1.0217758971951796,False
2024-08-09,5325.0,-15416423.276430495,-12840498.568292709,1.200609399583484,False
2024-08-12,5325.0,-19475090.84892952,-16579989.62827875,1.1746141756152186,False
2024-08-13,5450.0,19589390.337849528,17091374.661035713,1.14615651030743,False
2024-08-14,5460.0,11079885.018748537,11767776.088464618,0.9415445140573003,False
2024-08-15,5550.0,49816183.89396424,48994613.67790379,1.0167685823886998,False
2024-08-16,5550.0,50805990.703836,49894120.3701393,1.0182761080249936,False
2024-08-19,5600.0,80566182.35279785,82161519.7227969,0.9805829130792428,False
2024-08-20,5600.0,78840798.2163823,77544217.9325804,1.0167205282143563,False
2024-08-21,5600.0,48828435.08756044,44738126.59117572,1.0914278001348297,False
2024-08-22,5575.0,13931750.58504166,17024473.58477039,0.818336644341509,False
2024-08-23,5600.0,36392506.08488295,32962295.41326922,1.104064678403218,False
2024-08-26,5600.0,33145997.19200136,29272308.47871746,1.1323328741257384,False
2024-08-27,5625.0,15213415.94338946,15760223.112312434,0.9653046048253093,False
2024-08-28,5565.0,8028737.593453336,9121501.219216503,0.8801991471029994,False
2024-08-29,5600.0,30143698.59406917,26600755.59194528,1.1331895626001203,False
2024-08-30,5700.0,121227258.99966398,101000653.83345704,1.200262121070614,False
2024-09-03,5515.0,-16219456.581612311,-16853516.073759656,0.962378207053509,False
2024-09-04,5515.0,-32473101.06474128,-38859131.39356128,0.8356620413322433,False
2024-09-05,5515.0,-38654996.00002185,-36361063.61176696,1.0630876041676776,False
2024-09-06,5450.0,-24309075.190329414,-21353055.171818495,1.1384354601589866,False
2024-09-09,5450.0,-22948253.45479662,-21005760.435976606,1.0924743012632432,False
2024-09-10,5475.0,-17809865.662778873,-17741348.500388235,1.0038620041982231,False
2024-09-11,5550.0,16897982.997931365,16149053.972422723,1.0463760308676637,False
2024-09-12,5625.0,34770843.34279136,32997468.46623627,1.0537427553986345,False
2024-09-13,5600.0,45928361.68515716,46194233.86213157,0.9942444726376907,False
2024-09-16,5600.0,38462520.16724557,33564901.228355765,1.1459148920346673,False
2024-09-17,5600.0,37384486.82442322,30549012.745936323,1.2237543365258559,False
2024-09-18,5600.0,42920563.07048646,28923205.141247712,1.4839490596177725,False
2024-09-19,5700.0,154540327.84310102,134253842.8055241,1.1511054329145964,False
2024-09-20,5700.0,89908605.82298973,98384394.05868495,0.9138502776096835,False
2024-09-23,5725.0,59656616.69146446,57922078.43115874,1.0299460638721252,False
2024-09-24,5700.0,58782730.59967257,59185794.92600141,0.9931898468740215,False
2024-09-25,5700.0,50869011.68979026,49753880.20587512,1.0224129551162817,False
2024-09-26,5700.0,39706339.79728587,38809687.102431685,1.023103837258147,False
2024-09-27,5700.0,30914126.434397794,29737790.068514023,1.0395569530611914,False
2024-09-30,5775.0,39112169.04386631,36277112.216095276,1.0781500140056128,False
2024-10-01,5750.0,26240143.942784395,27357518.0206135,0.959156599038437,False
2024-10-02,5700.0,12094995.101262484,12551500.652264973,0.9636294046704199,False
2024-10-03,5700.0,12455883.529217158,10327309.35759409,1.2061112045663511,False
2024-10-04,5775.0,39924224.30889546,38171622.59293213,1.0459137337349618,False
2024-10-07,5650.0,-13117137.513282618,-13347654.790320035,0.9827297543532072,False
2024-10-08,5775.0,48804404.59039264,49462647.81309504,0.9866921151251403,False
2024-10-09,5750.0,20965767.59807703,22570633.414966933,0.9288958449953959,False
2024-10-10,5775.0,46157373.88399513,45405268.35685819,1.0165642788679465,False
2024-10-11,5800.0,46946855.792635605,114997991.74230315,0.4082406577832936,False
2024-10-14,5850.0,163208427.58748382,162773255.00744036,1.0026734894502392,False
2024-10-15,5825.0,50158543.118811965,47459295.75762804,1.0568749982083347,False
2024-10-16,5800.0,56262320.489497885,53414625.54223536,1.0533130190159403,False
2024-10-17,5800.0,53837779.07643928,47970839.2948796,1.122302212506545,False
2024-10-18,5850.0,61139062.541179165,62998521.27775248,0.9704840891681378,False
2024-10-21,5850.0,50348144.41345386,50061954.56691161,1.005716713400787,False
2024-10-22,5875.0,27593802.732270952,29175776.91631956,0.9457778214926051,False
2024-10-23,5800.0,-2905730.7158233887,-6893382.5685142055,0.421524655993333,False
2024-10-24,5775.0,-9664822.280280074,-6464849.710780688,1.4949801948470913,False
2024-10-25,5800.0,-5761792.948051164,-8172331.447261675,0.7050366208509302,False
2024-10-28,5800.0,-34800059.63036963,-32000543.213957634,1.0874834029439517,False
2024-10-29,5850.0,38230840.42594993,43459517.94115923,0.8796885524066668,False
2024-10-30,5825.0,17449840.420298763,14484892.275790932,1.2046924539068367,False
2024-10-31,5750.0,-29583161.516684696,-33034746.259214435,0.8955165353641249,False
2024-11-01,5780.0,-10049588.324370775,-10455550.396327015,0.9611725775719228,False
2024-11-04,5750.0,-17399736.563396625,-17969144.017115727,0.9683119322113097,False
2024-11-05,5750.0,-9335645.962432295,-9376559.281620491,0.9956366383489526,False
2024-11-06,5950.0,104411740.54216044,107709302.74209185,0.9693846110226211,False
2024-11-07,5950.0,112319026.33628124,102453578.51138985,1.0962918813401392,False
2024-11-08,5975.0,51219927.676950045,51823412.91419012,0.9883549692445124,False
2024-11-12,5950.0,58001394.675468646,53550614.950501524,1.083113512871535,False
2024-11-13,6000.0,43017082.74039813,118350339.41967808,0.3634724070191023,False
2024-11-14,5925.0,14591109.197821924,13461642.283467548,1.0839026093971826,False
2024-11-15,5825.0,-16713285.397274802,-17764807.172866303,0.9408087143665944,False
2024-11-18,5900.0,9787489.252530122,6511965.614886691,1.5030007575831503,False
2024-11-19,5950.0,32812486.992825314,33190405.587112423,0.9886136192793663,False
2024-11-20,5950.0,33664293.501980215,29940229.15773379,1.1243832946176522,False
2024-11-21,5925.0,15867449.801652128,14911829.38961953,1.0640847200610966,False
2024-11-22,5950.0,21299317.454817392,21671397.650063414,0.9828308168557401,False
2024-11-25,5950.0,16915119.151559904,16764546.242330335,1.00898162748058,False
2024-11-26,6000.0,127949936.1868142,115195355.70827837,1.1107213081648502,False
2024-11-27,6050.0,91411596.67596808,92272306.71123412,0.9906720654772441,False
2024-11-29,6000.0,86446952.79125622,77189361.61832547,1.1199335112875568,False
2024-12-02,6050.0,91432853.4223773,95499511.78170104,0.9574169722603444,False
2024-12-03,6050.0,86398348.65995708,95819816.67647284,0.901675161325694,False
2024-12-04,6050.0,71445913.10207918,69821760.93885738,1.0232614036280763,False
2024-12-05,6050.0,64887240.7409549,63104015.18764838,1.0282585117286729,False
2024-12-06,6055.0,61293891.99039549,66133844.4997323,0.9268157998986978,False
2024-12-09,6055.0,59474999.82671796,60382176.45226096,0.9849760860100789,False
2024-12-10,6055.0,58722850.519896194,64979514.56650024,0.9037132842812953,False
2024-12-11,6055.0,59933904.24469049,62737719.45166142,0.9553089396382788,False
2024-12-12,6055.0,68473091.20743953,72620030.29135792,0.9428953820690998,False
2024-12-13,6050.0,49809172.00221062,55508749.892319486,0.8973210907980204,False
2024-12-16,6055.0,73093068.75567213,73936574.57877833,0.988591494427329,False
2024-12-17,6055.0,73680754.62876686,71545549.07707697,1.029844002586235,False
2024-12-18,5925.0,-23987752.47514315,-23271721.280209363,1.0307682954050637,False
2024-12-19,5900.0,-58144226.449899934,-61562339.025397174,0.9444772139978775,False
2024-12-20,5950.0,-33853435.47370165,-34310478.8793298,0.9866791889662754,False
2024-12-23,6020.0,14891561.785045965,15446142.410032049,0.964095849289471,False
2024-12-24,6000.0,53339316.5362082,67705172.09192425,0.787817457487423,False
2024-12-26,6000.0,34555132.607351035,26728879.76493442,1.2928013785554853,False
2024-12-27,6000.0,-9470336.41863242,-10959160.44325428,0.8641479853925963,False
2024-12-30,5950.0,-33582310.85224344,-34110337.095991746,0.984520052022284,False
2024-12-31,5950.0,-20082405.72075045,-20040487.97111568,1.0020916531421384,False
2025-01-02,5900.0,-68151776.06347963,-70699066.80129129,0.9639699524610256,False
2025-01-03,5925.0,-20974659.566382863,-23188639.689759906,0.90452307021896,False
2025-01-06,6020.0,19612851.64132904,19633974.813474663,0.9989241520198382,False
2025-01-07,5950.0,-21175171.263620306,-19525382.480897494,1.0844945692785721,False
2025-01-08,5950.0,-21738854.943148065,-21232829.835100476,1.0238322028659161,False
2025-01-10,5850.0,-50648182.388813466,-48479155.291666284,1.0447414375126303,False
2025-01-13,5850.0,-45423541.78816632,-48258306.55019972,0.9412585114422822,False
2025-01-14,5825.0,-21054717.41120317,-20336203.41050801,1.0353317670064164,False
2025-01-15,5910.0,19082218.735966183,16950043.450842205,1.1257917297561875,False
2025-01-16,5950.0,-27660748.584230952,-27161434.158721697,1.0183832128521433,False
2025-01-17,6050.0,36545370.2807797,36352439.26341905,1.0053072371832499,False
2025-01-21,6075.0,67825690.58488539,67329510.54891045,1.0073694288274158,False
2025-01-22,6050.0,34458397.00781402,33462303.75373972,1.0297676233353472,False
2025-01-23,6125.0,60506138.91083508,49245533.06210465,1.2286624826363322,False
2025-01-24,6125.0,40295215.44749886,35773216.25173842,1.1264073983155118,False
2025-01-27,6000.0,-32854943.79343469,-32867008.790934604,0.9996329146477351,False
2025-01-28,6100.0,62443057.0147859,59303358.78622125,1.0529430085045055,False
2025-01-29,6000.0,-30431469.298663788,-29470006.749206495,1.0326251214544828,False
2025-01-30,6100.0,63394131.20645531,51604476.19008132,1.228461867783478,False
2025-01-31,6000.0,-26305971.09127519,-28027393.060023252,0.9385807318910654,False
2025-02-03,6000.0,-31395868.231654253,-37924445.21076204,0.8278530656723981,False
2025-02-04,6075.0,23176292.94497224,19661486.99804836,1.1787660285955364,False
2025-02-05,6100.0,65782191.46908759,60112083.55943617,1.0943255926912776,False
2025-02-06,6125.0,43508522.25580463,37474884.55932768,1.1610048374378554,False
2025-02-07,6000.0,-42116246.90030792,-42594543.23591239,0.9887709481246132,False
2025-02-10,6050.0,4465968.128635133,3383884.2446439085,1.319775679591869,False
2025-02-11,6100.0,64380568.63807234,64241503.05691154,1.0021647311246376,False
2025-02-12,6075.0,11932107.767647702,10919011.014756313,1.0927828309287588,False
2025-02-13,6100.0,79209112.98551308,83899517.66060758,0.9440949744899817,False
2025-02-14,6100.0,76865564.17807284,84406189.80807361,0.9106626463397179,False
2025-02-18,6100.0,74177768.51861122,82752051.17266677,0.8963858595339851,False
2025-02-19,6165.0,111070284.47711524,96060304.8959798,1.1562557978281371,False
2025-02-20,6150.0,102306914.14271176,100083044.56835982,1.0222202430385994,False
2025-02-21,6000.0,-48129109.45369686,-48737225.98049619,0.9875225453528543,False
2025-02-24,6000.0,-69202241.85627003,-74645256.35356426,0.9270815753982693,False
2025-02-25,6000.0,-61427532.624633886,-62406412.43859331,0.9843144353968012,False
2025-02-26,5950.0,-47096244.576262966,-42926107.45039186,1.0971468733961118,False
2025-02-27,5825.0,-31766941.37348061,-28345290.810577035,1.120713193093323,False
2025-02-28,5975.0,-25945990.45486733,-22032948.230944287,1.1775995741880494,False
2025-03-03,5900.0,-47927832.27800117,-45376302.81950546,1.0562304396778424,False
2025-03-04,5800.0,-71738236.48861475,-82985446.59961312,0.8644676799142418,False
2025-03-05,5900.0,-33166706.47887113,-31121851.708236266,1.0657047912767255,False
2025-03-06,5800.0,-64961168.765147895,-63315424.91860285,1.0259927789896504,False
2025-03-07,5800.0,-65206750.30153923,-58167048.545041844,1.121025596666576,False
2025-03-10,5650.0,-65800858.0812999,-64094807.37755483,1.0266176118401522,False
2025-03-11,5600.0,-72868529.97930495,-67939551.62980036,1.0725494683327081,False
2025-03-12,5650.0,-65526603.88191022,-62144865.472462825,1.0544170203561851,False
2025-03-13,5550.0,-59472011.97269917,-60841740.69028282,0.9774870228556362,False
2025-03-14,5650.0,-67506510.98435418,-61084560.99050056,1.105132129784027,False
2025-03-17,5650.0,-59523312.01052856,-56868150.01172935,1.046689790300046,False
2025-03-18,5650.0,-64701637.840333074,-62072026.49105597,1.0423638714237242,False
2025-03-19,5700.0,-39707378.80775441,-79763418.54387148,0.49781440580953235,False
2025-03-20,5700.0,-58451916.41221651,-53384299.874008134,1.0949270956099155,False
2025-03-21,5675.0,-43192476.03983249,-40863682.94760772,1.0569893099261407,False
2025-03-24,5750.0,7200180.820904215,8177994.797466099,0.8804335291500975,False
2025-03-25,5725.0,-6594815.342289954,-6564263.683821802,1.0046542399787275,False
2025-03-26,5675.0,-53844550.10704879,-56095553.45284105,0.9598719825862017,False
2025-03-27,5700.0,-48560956.76932148,-44785636.27516017,1.0842975741366265,False
2025-03-28,5550.0,-51969763.45165731,-59270376.077404,0.8768252690650643,False
2025-03-31,5550.0,-40133615.60061325,-40676640.15681107,0.9866502111751505,False
2025-04-01,5600.0,-47690996.6211683,-47923671.87459783,0.9951448784217041,False
2025-04-02,5675.0,-26641629.03069001,-24169426.61728475,1.1022863493020256,False
2025-04-03,5450.0,-39785872.49394896,-38032524.457253404,1.0461012794106326,False
2025-04-04,5150.0,-28001722.659790684,-25198795.376030833,1.1112325903652522,False
2025-04-07,5100.0,-47885273.64596224,-47965879.16682324,0.9983195237476904,False
2025-04-08,4900.0,-54761663.14372434,-52225652.59333362,1.0485587144336503,False
2025-04-09,5400.0,-33946440.859671175,-30635392.31102292,1.1080791952991216,False
2025-04-10,5300.0,-28288538.523099653,-23947441.660726707,1.1812760178675892,False
2025-04-11,5300.0,-28727554.79569139,-26752188.10117911,1.0738394439752468,False
2025-04-14,5400.0,-32336605.24378853,-32196573.617916312,1.0043492710601445,False
2025-04-15,5375.0,-24767221.668846395,-24510172.75224924,1.0104874379791373,False
2025-04-16,5300.0,-50488258.60088279,-43532983.72275624,1.1597702312899538,False
2025-04-17,5400.0,-28306640.04773841,-23655789.512367707,1.1966051707104999,False
2025-04-21,5150.0,-20706759.34842968,-20444756.89329104,1.012815141628053,False
2025-04-22,5300.0,-23759336.88062144,-20384870.72102634,1.1655377758228531,False
2025-04-23,5310.0,-16322228.54313532,-16940280.09490711,0.9635158599321154,False
2025-04-24,5525.0,-4912868.743957059,-5184528.878203072,0.9476017704543739,False
2025-04-25,5500.0,-5088528.812235506,-2545748.977119323,1.9988336862629326,False
2025-04-28,5475.0,-8171359.594980917,-9072515.624358777,0.9006718680143854,False
2025-04-29,5580.0,10589985.059819458,10537720.702116339,1.0049597402683697,False
2025-04-30,5600.0,17646184.160137486,22897300.72232647,0.7706665678252294,False
2025-05-01,5600.0,29122312.7018156,31784183.467129286,0.9162517178373781,False
2025-05-02,5700.0,20957743.792079505,23145093.67092269,0.9054940148463877,False
2025-05-05,5625.0,3092151.2769013373,3473966.880271029,0.8900923306039396,False
2025-05-06,5550.0,-12462686.966627952,-12167510.725955695,1.024259377889233,False
2025-05-07,5600.0,-319971.7794024656,1379377.737318199,-0.2319682062032973,False
2025-05-08,5650.0,10089397.433990732,9089114.303322518,1.110052871741591,False
2025-05-09,5650.0,4246905.109235722,4752170.560069086,0.8936769115403933,False
2025-05-12,5850.0,63516745.57946767,62119549.37050929,1.022492053196086,False
2025-05-13,5850.0,50867114.554265775,48714835.59002244,1.044181180910814,False
2025-05-14,5850.0,37488209.28932706,41564319.130949214,0.9019324765364185,False
