eod_date,strike,mq,cand,ratio,spot,sign_match
2022-09-06,3980.0,-5750274.620032608,-10.57992363019553,543508.1406089824,3912.61,True
2022-09-06,3825.0,-12950064.54138987,-26.756471506315116,483997.4709794365,3912.61,True
2022-09-07,3950.0,-35953434.634258084,-61.25123298348626,586983.0350019463,3982.23,True
2022-09-07,3975.0,-12105624.11251178,-18.434567842516117,656680.6564671545,3982.23,True
2022-09-07,4025.0,3572802.7637201734,7.752347737643504,460867.1959297591,3982.23,True
2022-09-07,3990.0,-2863885.290467729,22.57276626082603,-126873.47476050672,3982.23,False
2022-09-07,3930.0,-2933421.307573396,-6.606210374358909,444039.9474650496,3982.23,True
2022-09-07,3875.0,-14314112.813808275,-19.773088130476395,723918.93058656,3982.23,True
2022-09-07,4075.0,-3795179.263574145,-9.19578444887884,412708.59323337633,3982.23,True
2022-09-07,3905.0,-9197480.865681684,-5.673292026505301,1621189.3945722468,3982.23,True
2022-09-07,4050.0,-1002839.672582504,17.482358678932187,-57362.950331811684,3982.23,False
2022-09-07,3890.0,-2547544.4915482644,-4.527531756932191,562678.4367989622,3982.23,True
2022-09-08,4050.0,6184831.392505104,26.221785201627696,235866.1450754766,3990.28,True
2022-09-08,4010.0,4390916.813035427,15.385050700395368,285401.51726133656,3990.28,True
2022-09-08,3960.0,-2452850.1244744603,-5.754603286175698,426241.39362776757,3990.28,True
2022-09-08,4015.0,4399605.320841489,8.79186351801036,500417.8365404313,3990.28,True
2022-09-08,3970.0,-1391811.138571878,-2.114400182152167,658253.4140510747,3990.28,True
2022-09-08,3950.0,-40752496.01373109,-78.45051233519602,519467.55732591817,3990.28,True
2022-09-08,4100.0,2047023.146299051,13.079363759374246,156507.85343682393,3990.28,True
2022-09-08,3925.0,-8442419.726274796,-13.52443449747009,624234.582810398,3990.28,True
2022-09-08,4075.0,-3606244.810464737,-5.810841649305075,620606.2784202718,3990.28,True
2022-09-08,3920.0,-3488339.7735531903,-8.158728849514635,427559.22373381886,3990.28,True
2022-09-09,4025.0,6412067.436327705,15.366066489719202,417287.4977872674,4073.52,True
2022-09-09,4035.0,6563986.726328667,16.64332878067006,394391.45935470733,4073.52,True
2022-09-09,4100.0,3211456.7816111697,19.413898927828996,165420.4955712262,4073.52,True
2022-09-09,4110.0,10233168.038799478,23.11757277980405,442657.54611311824,4073.52,True
2022-09-09,4065.0,5700117.637330654,43.34913205180783,131493.23567812788,4073.52,True
2022-09-09,4005.0,32526637.235617258,85.79335709282277,379127.6893434252,4073.52,True
2022-09-09,4150.0,28430090.63845136,57.684913582750596,492851.40381926054,4073.52,True
2022-09-09,3975.0,-8447822.255060406,-12.293896240152776,687155.8121231894,4073.52,True
2022-09-09,3980.0,-3844129.250914947,-5.4538332384590085,704849.0635553634,4073.52,True
2022-09-09,4140.0,2651071.1517604548,1.2481304733082652,2124033.6715228083,4073.52,True
2022-09-12,4150.0,34279482.80853226,72.58581406328773,472261.46390869026,4106.86,True
2022-09-12,4125.0,10466742.24248539,29.20557169173844,358381.6934987847,4106.86,True
2022-09-12,4110.0,11014956.94047348,55.212911328766495,199499.65823907885,4106.86,True
2022-09-12,4120.0,8882107.19621338,24.456474809208885,363180.1911561226,4106.86,True
2022-09-12,4075.0,-3455017.975948036,-5.201868627322256,664187.8569944896,4106.86,True
2022-09-12,4005.0,29462636.67279196,75.78642324472763,388758.76986108645,4106.86,True
2022-09-12,4050.0,-3044891.7951900694,12.863238678795796,-236712.68731174004,4106.86,False
2022-09-12,4035.0,4880831.854722442,12.690787201405264,384596.46176889504,4106.86,True
