entry_dt,exit_dt,entry,exit,pts,bars,mae_pts,pnl
2023-06-14 12:00:00,2023-06-14 13:30:00,5116.25,5106.25,-10.25,6,-30.5,-56.25
2023-06-16 13:00:00,2023-06-16 15:00:00,5164.25,5152.25,-12.25,8,-15.5,-66.25
2023-06-19 08:30:00,2023-06-19 09:30:00,5138.75,5138.75,-0.25,4,-2.0,-6.25
2023-06-19 10:00:00,2023-06-19 10:30:00,5138.75,5140.5,1.5,2,-0.25,2.5
2023-06-27 14:45:00,2023-06-28 09:15:00,5111.25,5104.0,-7.5,5,-15.0,-42.5
2023-06-28 11:30:00,2023-06-28 12:15:00,5102.75,5106.5,3.5,3,-2.75,12.5
2023-06-29 12:45:00,2023-06-29 13:45:00,5118.5,5121.75,3.0,4,-2.0,10.0
2023-06-30 10:30:00,2023-06-30 11:15:00,5168.0,5178.25,10.0,3,0.0,45.0
2023-06-30 14:45:00,2023-07-03 09:00:00,5179.5,5180.75,1.0,4,-3.0,0.0
2023-07-04 09:15:00,2023-07-04 09:45:00,5182.0,5183.25,1.0,2,0.0,0.0
2023-07-05 11:00:00,2023-07-05 12:15:00,5177.25,5177.0,-0.5,5,-3.0,-7.5
2023-07-12 10:45:00,2023-07-12 11:30:00,5193.25,5199.25,5.75,3,0.0,23.75
2023-07-14 13:45:00,2023-07-14 14:45:00,5232.25,5232.25,-0.25,4,-3.5,-6.25
2023-07-17 15:00:00,2023-07-18 08:45:00,5242.75,5253.5,10.5,2,0.0,47.5
2023-07-18 15:00:00,2023-07-19 08:30:00,5277.5,5296.75,19.0,1,0.0,90.0
2023-07-19 13:00:00,2023-07-19 13:30:00,5283.75,5291.25,7.25,2,0.0,31.25
2023-07-20 09:00:00,2023-07-20 10:00:00,5276.5,5274.0,-2.75,4,-7.5,-18.75
2023-07-20 11:45:00,2023-07-20 12:15:00,5270.75,5272.75,1.75,2,0.0,3.75
2023-07-20 12:45:00,2023-07-20 14:45:00,5269.75,5258.25,-11.75,8,-18.75,-63.75
2023-07-25 14:30:00,2023-07-25 15:00:00,5292.5,5295.25,2.5,2,-4.0,7.5
2023-07-26 09:30:00,2023-07-26 10:30:00,5277.75,5280.5,2.5,4,-2.75,7.5
2023-07-27 12:15:00,2023-07-27 15:00:00,5294.75,5260.75,-34.25,11,-42.0,-176.25
2023-07-28 12:15:00,2023-07-28 13:00:00,5293.25,5296.0,2.5,3,-7.5,7.5
2023-07-31 11:45:00,2023-07-31 12:30:00,5296.75,5301.5,4.5,3,0.0,17.5
2023-08-10 10:30:00,2023-08-10 11:30:00,5204.0,5196.0,-8.25,4,-15.5,-46.25
2023-08-22 10:45:00,2023-08-22 11:30:00,5098.75,5102.75,3.75,3,-7.25,13.75
2023-08-24 09:15:00,2023-08-24 11:00:00,5131.0,5111.0,-20.25,7,-29.75,-106.25
2023-08-28 10:15:00,2023-08-28 11:00:00,5122.5,5124.25,1.5,3,-2.25,2.5
2023-08-28 11:15:00,2023-08-28 11:30:00,5120.0,5125.5,5.25,1,0.0,21.25
2023-08-28 12:45:00,2023-08-28 13:30:00,5119.5,5124.25,4.5,3,-0.25,17.5
2023-08-30 13:15:00,2023-08-30 13:30:00,5208.5,5218.0,9.25,1,0.0,41.25
2023-08-31 11:15:00,2023-08-31 12:00:00,5218.0,5218.5,0.25,3,-4.25,-3.75
2023-08-31 13:45:00,2023-08-31 14:30:00,5213.25,5219.75,6.25,3,0.0,26.25
2023-08-31 14:45:00,2023-09-01 08:30:00,5207.5,5225.75,18.0,2,0.0,85.0
2023-09-01 10:00:00,2023-09-01 11:15:00,5211.75,5209.5,-2.5,5,-9.0,-17.5
2023-09-12 09:15:00,2023-09-12 10:15:00,5164.0,5164.75,0.5,4,-4.0,-2.5
2023-09-12 12:45:00,2023-09-12 14:45:00,5168.0,5157.5,-10.75,8,-14.5,-58.75
2023-09-14 13:15:00,2023-09-14 13:30:00,5195.75,5200.75,4.75,1,0.0,18.75
2023-09-28 12:15:00,2023-09-28 13:00:00,4981.75,4984.5,2.5,3,-7.0,7.5
2023-09-29 10:15:00,2023-09-29 11:15:00,4996.25,4990.5,-6.0,4,-11.5,-35.0
2023-09-29 11:30:00,2023-09-29 13:30:00,4985.5,4967.25,-18.5,8,-28.0,-97.5
2023-10-06 14:45:00,2023-10-09 10:15:00,4986.0,4977.0,-9.25,9,-22.25,-51.25
2023-10-10 12:00:00,2023-10-10 13:30:00,5040.0,5042.25,2.0,6,-1.75,5.0
2023-10-10 13:45:00,2023-10-11 08:30:00,5036.5,5049.25,12.5,6,-1.0,57.5
2023-10-11 10:15:00,2023-10-11 11:45:00,5034.0,5031.0,-3.25,6,-5.75,-21.25
2023-10-11 12:30:00,2023-10-11 13:00:00,5023.25,5030.5,7.0,2,0.0,30.0
2023-10-12 09:30:00,2023-10-12 09:45:00,5040.75,5049.0,8.0,1,0.0,35.0
2023-10-12 12:00:00,2023-10-12 13:15:00,5029.5,5013.25,-16.5,5,-26.5,-87.5
2023-10-17 12:30:00,2023-10-17 13:30:00,5044.0,5039.75,-4.5,4,-9.75,-27.5
2023-10-31 08:30:00,2023-10-31 09:00:00,4822.25,4831.5,9.0,2,-1.0,40.0
2023-11-01 11:00:00,2023-11-01 12:00:00,4874.5,4876.0,1.25,4,-6.25,1.25
2023-11-03 14:45:00,2023-11-06 08:30:00,5019.0,5025.75,6.5,2,0.0,27.5
2023-11-06 09:00:00,2023-11-06 09:15:00,5019.25,5024.5,5.0,1,0.0,20.0
2023-11-06 11:15:00,2023-11-06 13:15:00,5022.0,5014.75,-7.5,8,-12.75,-42.5
2023-11-08 10:45:00,2023-11-08 11:45:00,5031.25,5028.5,-3.0,4,-6.75,-20.0
2023-11-09 09:15:00,2023-11-09 10:00:00,5033.5,5044.25,10.5,3,0.0,47.5
2023-11-13 08:30:00,2023-11-13 09:30:00,5053.25,5061.25,7.75,4,0.0,33.75
2023-11-13 12:15:00,2023-11-13 12:30:00,5068.75,5075.0,6.0,1,0.0,25.0
2023-11-13 14:45:00,2023-11-14 08:30:00,5069.5,5139.0,69.25,2,0.0,341.25
2023-11-14 11:15:00,2023-11-14 11:45:00,5148.5,5154.75,6.0,2,0.0,25.0
2023-11-15 10:45:00,2023-11-15 11:15:00,5165.25,5168.5,3.0,2,0.0,10.0
2023-11-15 11:45:00,2023-11-15 12:15:00,5164.25,5164.0,-0.5,2,-7.5,-7.5
2023-11-15 15:00:00,2023-11-16 08:45:00,5156.25,5168.25,11.75,2,0.0,53.75
2023-11-16 09:30:00,2023-11-16 10:45:00,5154.25,5152.0,-2.5,5,-6.5,-17.5
2023-11-17 14:30:00,2023-11-17 14:45:00,5167.0,5172.25,5.0,1,0.0,20.0
2023-11-20 15:00:00,2023-11-21 09:45:00,5203.0,5189.25,-14.0,6,-19.25,-75.0
2023-11-21 15:00:00,2023-11-22 08:30:00,5189.75,5222.0,32.0,1,0.0,155.0
2023-12-01 12:45:00,2023-12-01 13:00:00,5238.25,5242.0,3.5,1,0.0,12.5
2023-12-06 10:15:00,2023-12-06 11:30:00,5221.25,5218.5,-3.0,5,-7.5,-20.0
2023-12-07 13:45:00,2023-12-08 08:30:00,5231.25,5236.5,5.0,6,0.0,20.0
2023-12-08 10:30:00,2023-12-08 11:15:00,5230.75,5238.0,7.0,3,-2.75,30.0
2023-12-12 08:30:00,2023-12-12 09:00:00,5254.5,5266.0,11.25,2,0.0,51.25
2023-12-13 11:15:00,2023-12-13 12:45:00,5292.0,5290.75,-1.5,6,-3.25,-12.5
2023-12-14 12:00:00,2023-12-14 13:15:00,5358.75,5357.0,-2.0,5,-11.75,-15.0
2023-12-15 11:45:00,2023-12-15 12:15:00,5358.25,5362.5,4.0,2,0.0,15.0
2023-12-15 12:30:00,2023-12-15 13:30:00,5351.0,5357.0,5.75,4,-1.75,23.75
2023-12-18 14:45:00,2023-12-19 08:30:00,5384.0,5395.25,11.0,2,-3.5,50.0
2023-12-19 11:00:00,2023-12-19 11:30:00,5400.75,5403.25,2.25,2,0.0,6.25
2023-12-20 12:45:00,2023-12-21 08:30:00,5413.25,5378.75,-34.75,10,-75.5,-178.75
2023-12-22 11:00:00,2023-12-22 11:15:00,5397.0,5400.25,3.0,1,0.0,10.0
2023-12-27 09:00:00,2023-12-27 10:15:00,5412.75,5413.5,0.5,5,-0.5,-2.5
2023-12-27 13:00:00,2023-12-27 14:00:00,5409.75,5415.5,5.5,4,0.0,22.5
2024-01-09 08:30:00,2024-01-09 09:30:00,5363.5,5372.5,8.75,4,0.0,38.75
2024-01-11 09:00:00,2024-01-11 11:00:00,5379.25,5376.0,-3.5,8,-12.75,-22.5
2024-01-12 13:45:00,2024-01-12 14:30:00,5404.0,5406.5,2.25,3,-0.75,6.25
2024-01-22 12:15:00,2024-01-22 12:45:00,5465.75,5475.5,9.5,2,0.0,42.5
2024-01-23 09:30:00,2024-01-23 10:45:00,5470.25,5471.5,1.0,5,-3.0,0.0
2024-01-24 12:30:00,2024-01-24 14:30:00,5508.0,5499.0,-9.25,8,-16.75,-51.25
2024-01-24 14:45:00,2024-01-25 08:30:00,5490.0,5504.0,13.75,2,-5.5,63.75
2024-01-25 11:00:00,2024-01-25 12:00:00,5502.75,5502.75,-0.25,4,-3.0,-6.25
2024-01-25 12:15:00,2024-01-25 12:30:00,5497.0,5500.0,2.75,1,0.0,8.75
2024-01-25 12:45:00,2024-01-25 13:45:00,5494.0,5501.0,6.75,4,-0.75,28.75
2024-01-26 11:30:00,2024-01-26 13:00:00,5507.25,5506.0,-1.5,6,-5.5,-12.5
2024-01-29 09:45:00,2024-01-29 10:15:00,5505.5,5510.0,4.25,2,0.0,16.25
2024-02-02 14:45:00,2024-02-05 10:00:00,5570.75,5543.0,-28.0,8,-39.0,-145.0
2024-02-05 14:00:00,2024-02-05 14:15:00,5554.5,5563.75,9.0,1,0.0,40.0
2024-02-05 14:45:00,2024-02-06 08:30:00,5552.25,5567.5,15.0,2,-1.75,70.0
2024-02-06 09:00:00,2024-02-06 09:45:00,5549.5,5554.25,4.5,3,0.0,17.5
2024-02-06 13:00:00,2024-02-06 13:45:00,5548.25,5557.5,9.0,3,0.0,40.0
2024-02-08 10:15:00,2024-02-08 10:45:00,5597.5,5601.75,4.0,2,0.0,15.0
2024-02-12 12:15:00,2024-02-12 14:30:00,5648.0,5632.5,-15.75,9,-19.75,-83.75
2024-02-12 15:00:00,2024-02-13 09:30:00,5625.25,5572.25,-53.25,5,-68.5,-271.25
2024-02-16 08:30:00,2024-02-16 09:30:00,5625.25,5624.25,-1.25,4,-11.75,-11.25
2024-02-16 14:00:00,2024-02-19 08:30:00,5619.5,5619.5,-0.25,5,-12.75,-6.25
2024-02-19 10:15:00,2024-02-19 10:30:00,5615.0,5615.5,0.25,1,0.0,-3.75
2024-02-23 10:00:00,2024-02-23 10:45:00,5686.25,5697.75,11.25,3,0.0,51.25
2024-02-23 13:15:00,2024-02-23 13:45:00,5690.75,5696.25,5.25,2,0.0,21.25
2024-02-23 15:00:00,2024-02-26 08:30:00,5688.75,5693.5,4.5,1,0.0,17.5
2024-02-26 09:45:00,2024-02-26 10:30:00,5686.75,5687.25,0.25,3,-1.25,-3.75
2024-02-26 12:15:00,2024-02-26 13:15:00,5677.75,5683.25,5.25,4,-0.5,21.25
2024-02-26 14:30:00,2024-02-27 08:45:00,5675.5,5672.0,-3.75,4,-7.0,-23.75
2024-03-04 14:30:00,2024-03-05 10:15:00,5735.0,5687.0,-48.25,10,-51.25,-246.25
2024-03-08 10:15:00,2024-03-08 11:15:00,5749.5,5748.0,-1.75,4,-7.75,-13.75
2024-03-08 11:45:00,2024-03-08 13:00:00,5727.25,5726.75,-0.75,5,-11.5,-8.75
2024-03-12 11:15:00,2024-03-12 12:15:00,5750.5,5748.75,-2.0,4,-8.5,-15.0
2024-03-13 14:00:00,2024-03-13 14:45:00,5763.25,5760.0,-3.5,3,-11.75,-22.5
2024-03-18 11:45:00,2024-03-18 12:15:00,5747.25,5753.75,6.25,2,0.0,26.25
2024-03-20 11:00:00,2024-03-20 11:30:00,5765.25,5769.0,3.5,2,0.0,12.5
2024-03-20 12:00:00,2024-03-20 13:00:00,5763.75,5780.75,16.75,4,-2.0,78.75
2024-03-21 12:45:00,2024-03-21 14:15:00,5836.25,5835.75,-0.75,6,-5.0,-8.75
2024-03-22 08:30:00,2024-03-22 10:00:00,5824.75,5821.75,-3.25,6,-7.5,-21.25
2024-03-22 14:45:00,2024-03-25 09:30:00,5819.0,5809.75,-9.5,6,-16.25,-52.5
2024-03-28 11:30:00,2024-03-28 12:30:00,5836.0,5835.75,-0.5,4,-2.0,-7.5
2024-03-28 14:45:00,2024-04-01 08:30:00,5832.25,5842.25,9.75,2,0.0,43.75
2024-04-01 09:15:00,2024-04-01 11:00:00,5830.0,5817.75,-12.5,7,-19.5,-67.5
2024-04-04 12:30:00,2024-04-05 08:30:00,5823.0,5747.75,-75.5,11,-98.5,-382.5
2024-04-11 14:45:00,2024-04-12 10:15:00,5769.5,5722.5,-47.25,9,-59.75,-241.25
2024-04-24 09:45:00,2024-04-24 11:15:00,5630.25,5618.75,-11.75,6,-16.25,-63.75
2024-04-24 11:30:00,2024-04-24 11:45:00,5611.75,5621.0,9.0,1,0.0,40.0
2024-04-24 13:45:00,2024-04-24 14:00:00,5622.0,5630.0,7.75,1,0.0,33.75
2024-04-24 15:00:00,2024-04-25 10:00:00,5613.25,5566.75,-46.75,7,-56.75,-238.75
2024-04-26 14:30:00,2024-04-29 08:30:00,5660.25,5666.5,6.0,3,-3.75,25.0
2024-04-29 13:15:00,2024-04-29 14:45:00,5670.25,5674.25,3.75,6,-14.0,13.75
2024-04-30 09:15:00,2024-04-30 11:00:00,5655.5,5639.25,-16.5,7,-21.5,-87.5
2024-05-07 12:45:00,2024-05-07 13:45:00,5738.0,5738.25,0.0,4,-1.75,-5.0
2024-05-10 10:00:00,2024-05-10 10:45:00,5767.75,5767.75,-0.25,3,-5.75,-6.25
2024-05-13 10:15:00,2024-05-13 11:00:00,5772.25,5774.75,2.25,3,-1.0,6.25
2024-05-14 11:30:00,2024-05-14 12:15:00,5770.25,5773.0,2.5,3,-1.0,7.5
2024-05-16 13:00:00,2024-05-16 13:30:00,5851.5,5860.5,8.75,2,0.0,38.75
2024-05-16 14:30:00,2024-05-17 08:45:00,5850.75,5847.0,-4.0,4,-6.0,-25.0
2024-05-17 09:00:00,2024-05-17 09:15:00,5845.0,5851.25,6.0,1,0.0,25.0
2024-05-17 11:30:00,2024-05-17 11:45:00,5843.25,5847.5,4.0,1,0.0,15.0
2024-05-17 13:00:00,2024-05-17 13:45:00,5837.75,5847.75,9.75,3,0.0,43.75
2024-05-20 11:15:00,2024-05-20 11:30:00,5867.25,5870.5,3.0,1,0.0,10.0
2024-05-20 12:15:00,2024-05-20 13:30:00,5863.0,5862.75,-0.5,5,-5.5,-7.5
2024-05-28 08:30:00,2024-05-28 09:30:00,5852.0,5851.0,-1.25,4,-5.25,-11.25
2024-06-04 09:00:00,2024-06-04 09:15:00,5807.25,5817.25,9.75,1,0.0,43.75
2024-06-04 09:45:00,2024-06-04 11:15:00,5806.75,5807.25,0.25,6,-7.25,-3.75
2024-06-06 10:30:00,2024-06-06 12:00:00,5887.25,5883.5,-4.0,6,-8.25,-25.0
2024-06-07 13:00:00,2024-06-07 13:30:00,5879.75,5897.0,17.0,2,0.0,80.0
2024-06-07 15:00:00,2024-06-10 09:15:00,5879.0,5878.0,-1.25,4,-8.0,-11.25
2024-06-10 12:15:00,2024-06-10 12:30:00,5885.5,5890.0,4.25,1,0.0,16.25
2024-06-12 11:00:00,2024-06-12 11:30:00,5968.0,5969.0,0.75,2,-2.25,-1.25
2024-06-12 12:30:00,2024-06-12 13:15:00,5963.5,5967.25,3.5,3,-2.5,12.5
2024-06-12 14:15:00,2024-06-13 08:30:00,5950.25,5966.0,15.5,4,-2.0,72.5
2024-06-13 09:45:00,2024-06-13 10:15:00,5945.25,5951.25,5.75,2,0.0,23.75
2024-06-13 11:15:00,2024-06-13 11:45:00,5936.75,5946.75,9.75,2,0.0,43.75
2024-06-14 09:00:00,2024-06-14 09:45:00,5938.5,5949.25,10.5,3,0.0,47.5
2024-06-17 15:00:00,2024-06-18 08:30:00,6007.75,6017.25,9.25,1,0.0,41.25
2024-06-18 10:00:00,2024-06-18 10:30:00,6007.5,6014.0,6.25,2,0.0,26.25
2024-06-20 10:45:00,2024-06-20 12:45:00,6020.75,6006.75,-14.25,8,-24.25,-76.25
2024-06-27 13:00:00,2024-06-27 13:45:00,5997.25,6000.0,2.5,3,-3.75,7.5
2024-06-28 11:00:00,2024-06-28 12:00:00,6011.0,6011.75,0.5,4,-6.25,-2.5
2024-07-08 13:30:00,2024-07-08 14:30:00,6081.5,6086.0,4.25,4,0.0,16.25
2024-07-09 13:00:00,2024-07-09 13:30:00,6094.75,6096.5,1.5,2,-1.5,2.5
2024-07-09 14:00:00,2024-07-09 14:45:00,6093.75,6094.25,0.25,3,-0.25,-3.75
2024-07-11 09:30:00,2024-07-11 11:15:00,6126.25,6106.25,-20.25,7,-24.25,-106.25
2024-07-12 14:30:00,2024-07-15 08:30:00,6138.0,6150.75,12.5,3,-6.75,57.5
2024-07-15 11:00:00,2024-07-15 13:15:00,6159.75,6150.25,-9.75,9,-18.25,-53.75
2024-07-15 14:30:00,2024-07-16 08:30:00,6140.5,6163.0,22.25,3,0.0,106.25
2024-07-16 11:30:00,2024-07-16 11:45:00,6155.25,6167.25,11.75,1,0.0,53.75
2024-07-23 12:00:00,2024-07-23 12:45:00,6069.25,6077.0,7.5,3,0.0,32.5
2024-07-23 15:00:00,2024-07-24 12:00:00,6058.25,5968.25,-90.25,15,-99.75,-456.25
2024-07-29 13:00:00,2024-07-29 13:45:00,5968.75,5968.75,-0.25,3,-3.0,-6.25
2024-07-29 15:00:00,2024-07-30 08:30:00,5963.75,5982.5,18.5,1,0.0,87.5
2024-07-30 09:15:00,2024-07-30 11:30:00,5966.0,5923.25,-43.0,9,-45.25,-220.0
2024-07-31 11:45:00,2024-07-31 12:00:00,6017.5,6024.5,6.75,1,0.0,28.75
2024-08-01 09:15:00,2024-08-01 11:00:00,6012.75,5972.5,-40.5,7,-52.75,-207.5
2024-08-07 10:30:00,2024-08-07 14:00:00,5787.0,5712.5,-74.75,14,-87.75,-378.75
2024-08-08 14:15:00,2024-08-08 14:30:00,5797.75,5809.75,11.75,1,0.0,53.75
2024-08-12 08:45:00,2024-08-12 09:00:00,5815.0,5839.25,24.0,1,0.0,115.0
2024-08-20 09:30:00,2024-08-20 10:45:00,6077.25,6090.0,12.5,5,-0.5,57.5
2024-08-20 11:45:00,2024-08-20 12:30:00,6077.5,6079.5,1.75,3,-0.5,3.75
2024-08-21 10:45:00,2024-08-21 11:15:00,6085.25,6090.5,5.0,2,-1.0,20.0
2024-08-22 10:00:00,2024-08-22 11:15:00,6098.75,6092.0,-7.0,5,-29.0,-40.0
2024-08-26 09:30:00,2024-08-26 11:15:00,6098.75,6103.5,4.5,7,-7.25,17.5
2024-08-29 13:00:00,2024-08-29 14:15:00,6109.75,6080.25,-29.75,5,-40.5,-153.75
2024-09-11 08:30:00,2024-09-11 10:00:00,5937.25,5901.25,-36.25,6,-58.75,-186.25
2024-09-13 11:30:00,2024-09-13 11:45:00,6088.75,6095.5,6.5,1,0.0,27.5
2024-09-13 13:15:00,2024-09-13 14:15:00,6087.5,6091.25,3.5,4,-0.5,12.5
2024-09-16 08:30:00,2024-09-16 08:45:00,6083.0,6097.75,14.5,1,0.0,67.5
2024-09-17 11:00:00,2024-09-17 12:15:00,6117.75,6098.75,-19.25,5,-28.0,-101.25
2024-09-17 12:30:00,2024-09-17 12:45:00,6086.75,6098.75,11.75,1,0.0,53.75
2024-09-19 15:00:00,2024-09-20 09:30:00,6174.5,6157.75,-17.0,5,-25.25,-90.0
2024-09-20 09:45:00,2024-09-20 10:30:00,6147.75,6156.25,8.25,3,-6.5,36.25
2024-09-20 13:15:00,2024-09-20 13:45:00,6149.5,6158.5,8.75,2,-0.75,38.75
2024-09-23 11:30:00,2024-09-23 12:15:00,6168.5,6169.25,0.5,3,-0.75,-2.5
2024-09-25 10:15:00,2024-09-25 12:45:00,6188.5,6183.75,-5.0,10,-14.5,-30.0
2024-09-26 10:15:00,2024-09-26 10:30:00,6194.5,6198.5,3.75,1,0.0,13.75
2024-09-26 11:15:00,2024-09-26 12:30:00,6193.5,6197.0,3.25,5,-3.0,11.25
2024-09-27 10:45:00,2024-09-27 12:45:00,6204.25,6204.0,-0.5,8,-6.75,-7.5
2024-10-07 08:30:00,2024-10-07 09:45:00,6181.25,6183.75,2.25,5,-3.25,6.25
2024-10-07 12:30:00,2024-10-07 14:45:00,6173.0,6148.75,-24.5,9,-34.75,-127.5
2024-10-10 08:30:00,2024-10-10 09:15:00,6222.25,6228.75,6.25,3,0.0,26.25
2024-10-11 11:30:00,2024-10-11 12:15:00,6251.5,6255.0,3.25,3,0.0,11.25
2024-10-15 08:45:00,2024-10-15 11:15:00,6309.0,6288.0,-21.25,10,-28.25,-111.25
2024-10-15 12:45:00,2024-10-15 14:45:00,6276.5,6264.75,-12.0,8,-19.0,-65.0
2024-10-17 13:15:00,2024-10-17 13:45:00,6291.25,6298.25,6.75,2,0.0,28.75
2024-10-17 14:30:00,2024-10-18 08:30:00,6291.25,6301.25,9.75,3,-3.25,43.75
2024-10-21 09:15:00,2024-10-21 10:45:00,6301.0,6284.5,-16.75,6,-32.0,-88.75
2024-10-25 10:30:00,2024-10-25 11:15:00,6277.0,6283.5,6.25,3,0.0,26.25
2024-10-25 11:45:00,2024-10-25 13:15:00,6277.0,6254.5,-22.75,6,-35.0,-118.75
2024-10-28 10:30:00,2024-10-28 11:15:00,6265.5,6271.5,5.75,3,-0.25,23.75
2024-10-28 12:00:00,2024-10-28 12:15:00,6263.25,6269.25,5.75,1,0.0,23.75
2024-11-07 12:30:00,2024-11-07 13:00:00,6391.75,6396.25,4.25,2,0.0,16.25
2024-11-08 14:15:00,2024-11-08 15:00:00,6428.25,6428.25,-0.25,3,-5.25,-6.25
2024-11-11 11:15:00,2024-11-11 12:45:00,6433.5,6428.0,-5.75,6,-11.0,-33.75
2024-11-12 09:15:00,2024-11-12 12:15:00,6425.0,6403.0,-22.25,12,-33.25,-116.25
2024-11-21 14:45:00,2024-11-22 08:30:00,6371.75,6389.0,17.0,2,-0.25,80.0
2024-11-22 14:00:00,2024-11-22 14:45:00,6375.75,6387.75,11.75,3,0.0,53.75
2024-11-25 10:15:00,2024-11-25 11:45:00,6411.75,6397.0,-15.0,6,-24.5,-80.0
2024-11-27 09:00:00,2024-11-27 11:45:00,6428.25,6413.5,-15.0,11,-19.0,-80.0
2024-12-02 13:00:00,2024-12-02 13:30:00,6458.75,6464.0,5.0,2,0.0,20.0
2024-12-03 08:30:00,2024-12-03 10:00:00,6455.0,6455.5,0.25,6,-4.25,-3.75
2024-12-03 10:30:00,2024-12-03 11:15:00,6450.0,6455.5,5.25,3,0.0,21.25
2024-12-04 12:15:00,2024-12-04 13:00:00,6483.75,6488.75,4.75,3,-1.5,18.75
2024-12-05 09:15:00,2024-12-05 10:15:00,6495.25,6500.5,5.0,4,-1.5,20.0
2024-12-05 13:15:00,2024-12-05 14:30:00,6495.0,6496.75,1.5,5,-3.5,2.5
2024-12-05 15:00:00,2024-12-06 08:30:00,6485.75,6503.5,17.5,1,0.0,82.5
2024-12-06 11:00:00,2024-12-06 12:00:00,6497.0,6503.25,6.0,4,-3.0,25.0
2024-12-06 13:15:00,2024-12-06 14:00:00,6493.25,6497.75,4.25,3,0.0,16.25
2024-12-09 09:00:00,2024-12-09 10:15:00,6493.0,6478.5,-14.75,5,-21.25,-78.75
2024-12-11 15:00:00,2024-12-12 09:15:00,6490.0,6483.25,-7.0,4,-17.75,-40.0
2024-12-16 14:30:00,2024-12-17 09:45:00,6487.0,6456.75,-30.5,8,-38.25,-157.5
2024-12-27 08:30:00,2024-12-27 10:15:00,6374.0,6352.75,-21.5,7,-41.5,-112.5
2025-01-06 11:30:00,2025-01-06 14:15:00,6381.25,6350.75,-30.75,11,-37.75,-158.75
2025-01-07 09:00:00,2025-01-07 10:15:00,6330.0,6329.75,-0.5,5,-18.75,-7.5
2025-01-15 10:30:00,2025-01-15 11:00:00,6290.5,6301.5,10.75,2,0.0,48.75
2025-01-15 15:00:00,2025-01-16 09:30:00,6317.75,6315.5,-2.5,5,-6.5,-17.5
2025-01-16 12:30:00,2025-01-16 13:15:00,6308.75,6315.75,6.75,2,-3.75,28.75
2025-01-16 15:00:00,2025-01-17 08:30:00,6295.25,6350.0,54.5,1,0.0,267.5
2025-01-17 14:45:00,2025-01-20 08:30:00,6364.5,6407.5,42.75,2,-2.75,208.75
2025-01-22 12:15:00,2025-01-22 12:30:00,6459.5,6463.75,4.0,1,0.0,15.0
2025-01-22 12:45:00,2025-01-22 13:30:00,6458.75,6460.5,1.5,3,-1.25,2.5
2025-01-22 14:30:00,2025-01-23 09:30:00,6457.0,6452.75,-4.5,7,-12.5,-27.5
2025-01-24 11:45:00,2025-01-24 13:45:00,6472.5,6459.25,-13.5,8,-15.25,-72.5
2025-01-24 14:15:00,2025-01-24 14:45:00,6456.0,6464.25,8.0,2,0.0,35.0
2025-01-30 14:30:00,2025-01-31 08:30:00,6403.5,6456.75,53.0,2,0.0,260.0
2025-01-31 12:15:00,2025-01-31 15:00:00,6447.75,6395.25,-52.75,11,-56.5,-268.75
2025-02-06 13:15:00,2025-02-06 14:15:00,6420.75,6422.75,1.75,4,-12.0,3.75
2025-02-10 15:00:00,2025-02-11 09:15:00,6415.5,6412.5,-3.25,4,-11.5,-21.25
2025-02-14 11:15:00,2025-02-14 11:45:00,6459.75,6465.75,5.75,2,-0.5,23.75
2025-02-14 14:15:00,2025-02-14 15:00:00,6463.25,6464.75,1.25,3,0.0,1.25
2025-02-18 08:30:00,2025-02-18 09:30:00,6467.75,6467.5,-0.5,4,-5.5,-7.5
2025-02-18 12:30:00,2025-02-18 13:30:00,6461.5,6459.75,-2.0,4,-7.25,-15.0
2025-02-19 09:00:00,2025-02-19 09:30:00,6462.0,6470.5,8.25,2,0.0,36.25
2025-02-19 15:00:00,2025-02-20 11:00:00,6485.5,6450.0,-35.75,11,-48.0,-183.75
2025-03-17 10:30:00,2025-03-17 11:00:00,5974.25,5990.75,16.25,2,0.0,76.25
2025-03-17 14:45:00,2025-03-18 09:30:00,6012.0,5951.25,-61.0,6,-67.25,-310.0
2025-03-18 09:45:00,2025-03-18 11:00:00,5947.25,5950.0,2.5,5,-12.0,7.5
2025-03-19 12:00:00,2025-03-19 13:00:00,5975.5,5990.5,14.75,4,-5.0,68.75
2025-03-20 11:15:00,2025-03-20 12:00:00,6000.25,6007.5,7.0,3,-3.5,30.0
2025-03-20 12:45:00,2025-03-20 14:00:00,5989.0,5990.0,0.75,5,-11.0,-1.25
2025-03-24 12:00:00,2025-03-24 12:30:00,6080.25,6084.0,3.5,2,0.0,12.5
2025-03-24 13:00:00,2025-03-24 13:30:00,6077.5,6087.0,9.25,2,0.0,41.25
2025-03-25 11:15:00,2025-03-25 11:45:00,6097.0,6101.5,4.25,2,0.0,16.25
2025-03-25 12:15:00,2025-03-25 13:00:00,6093.75,6098.25,4.25,3,-0.75,16.25
2025-03-25 13:45:00,2025-03-25 14:30:00,6091.0,6100.5,9.25,3,0.0,41.25
2025-03-26 08:45:00,2025-03-26 13:00:00,6087.75,6040.25,-47.75,17,-57.0,-243.75
2025-04-02 13:00:00,2025-04-02 13:30:00,5973.75,5977.5,3.5,2,-18.75,12.5
2025-04-02 13:45:00,2025-04-02 14:15:00,5955.0,5976.0,20.75,2,0.0,98.75
