date,side,grp,tpct_max,label,session_min
2026-07-17,short,plain,70.9,loss,0.9623333333333334
2026-07-17,long,plain,32.2,win,4.805266666666666
2026-07-17,short,plain,51.1,loss,19.097933333333334
2026-07-17,short,plain,30.1,loss,25.24566666666667
2026-07-17,short,plain,53.8,loss,35.803133333333335
2026-07-17,short,plain,32.8,loss,40.43733333333333
2026-07-17,long,plain,24.5,win,87.47053333333334
2026-07-17,short,plain,7.1,loss,185.85753333333332
2026-07-17,long,plain,25.2,loss,294.46493333333336
2026-07-17,short,plain,54.9,win,373.2974666666667
2026-07-20,short,plain,23.5,win,6.186000000000001
2026-07-20,long,plain,13.9,loss,36.49106666666667
2026-07-20,short,plain,3.7,win,57.99993333333334
2026-07-20,short,plain,36.2,loss,97.04993333333333
2026-07-20,long,plain,15.4,win,135.8588
2026-07-20,long,plain,5.6,loss,182.27526666666665
2026-07-20,long,plain,16.2,loss,214.4192666666667
2026-07-20,long,plain,40.7,unresolved,388.11353333333335
2026-07-21,short,plain,13.7,loss,17.935866666666666
2026-07-21,short,plain,15.6,loss,46.40013333333333
2026-07-21,short,plain,18.5,loss,56.25866666666666
2026-07-21,short,plain,20.2,loss,60.215333333333334
2026-07-21,long,plain,6.4,win,65.1394
2026-07-21,short,plain,43.5,loss,77.51673333333333
2026-07-21,long,plain,1.0,loss,226.80780000000001
2026-07-21,short,plain,5.2,unresolved,378.1776
2026-07-21,long,plain,76.1,unresolved,389.738
2026-07-22,short,plain,73.0,loss,0.6617333333333334
2026-07-22,long,plain,22.5,loss,53.074333333333335
2026-07-22,long,plain,2.3,win,65.98413333333333
2026-07-22,long,plain,6.0,loss,382.4975333333333
2026-07-22,short,plain,39.3,loss,388.34233333333333
2026-07-23,short,plain,36.8,loss,4.695666666666667
2026-07-23,short,plain,38.3,win,35.825466666666664
2026-07-23,short,plain,36.4,win,42.773199999999996
2026-07-23,long,plain,43.5,loss,44.3736
2026-07-23,long,plain,26.8,win,61.849466666666665
2026-07-23,short,plain,52.4,win,68.83346666666667
2026-07-23,short,plain,66.9,loss,105.7132
2026-07-23,short,plain,49.5,loss,124.79140000000001
2026-07-24,long,plain,25.2,win,74.60953333333333
2026-07-24,short,plain,74.8,loss,90.04013333333334
2026-07-24,long,plain,24.9,loss,212.30306666666667
2026-07-27,long,plain,15.2,loss,13.242266666666666
2026-07-27,long,plain,42.2,loss,15.871533333333334
2026-07-27,long,plain,30.4,loss,38.73433333333333
2026-07-27,long,plain,29.3,loss,46.724000000000004
2026-07-27,long,plain,22.9,loss,50.43953333333333
2026-07-27,long,plain,51.4,loss,63.9096
2026-07-27,long,plain,55.7,loss,106.7728
2026-07-27,long,plain,34.7,loss,120.71986666666666
2026-07-27,short,plain,27.9,loss,145.13306666666668
2026-07-27,short,plain,25.2,loss,269.0321333333333
2026-07-28,long,plain,62.4,loss,1.9731999999999998
2026-07-28,long,plain,34.7,loss,13.089599999999999
2026-07-28,long,plain,38.9,win,16.666733333333333
2026-07-28,long,plain,33.7,win,27.43406666666667
2026-07-28,short,plain,18.5,loss,34.3604
2026-07-28,short,plain,33.3,loss,40.866933333333336
2026-07-28,short,plain,39.5,loss,51.255266666666664
2026-07-28,long,plain,15.6,loss,170.36946666666665
2026-07-29,short,plain,38.9,win,4.2350666666666665
2026-07-29,long,plain,26.0,loss,15.948533333333334
2026-07-29,short,plain,40.5,win,34.13133333333334
2026-07-29,long,plain,19.5,loss,39.476800000000004
2026-07-29,short,plain,37.4,win,59.141666666666666
2026-07-29,long,plain,14.3,loss,86.19766666666666
2026-07-29,short,plain,28.5,win,95.6358
2026-07-29,long,plain,11.9,loss,116.2454
2026-07-29,short,climax,95.4,loss,270.6988
2026-07-29,short,plain,38.7,win,383.5104666666667
2026-07-29,long,plain,60.9,loss,388.55213333333336
2026-07-29,short,plain,73.4,loss,389.4562666666667
2026-07-30,short,climax,96.9,loss,0.0
2026-07-30,short,plain,50.7,loss,7.7842666666666664
2026-07-30,long,plain,52.0,win,9.913666666666668
2026-07-30,short,plain,22.7,loss,44.66526666666667
2026-07-30,short,plain,35.8,win,57.30553333333333
2026-07-30,short,plain,29.1,win,66.54833333333333
2026-07-30,long,plain,55.1,loss,77.52753333333334
2026-07-30,long,plain,59.0,win,101.61853333333333
2026-07-30,long,plain,68.8,win,115.08353333333334
2026-07-30,short,plain,21.8,loss,166.9296666666667
2026-07-30,short,plain,47.0,loss,210.55893333333333
2026-07-30,long,plain,18.3,win,376.0275333333333
2026-07-30,short,plain,73.8,loss,389.5775333333333
2026-07-31,short,climax,95.6,loss,0.0004
2026-07-31,short,plain,53.6,win,1.2494666666666667
2026-07-31,long,plain,29.1,loss,12.007733333333334
2026-07-31,long,plain,75.5,loss,19.115333333333336
2026-07-31,long,plain,72.1,loss,32.04826666666666
2026-07-31,short,plain,78.8,loss,41.76166666666666
2026-07-31,short,plain,50.7,loss,64.76386666666666
2026-07-31,short,plain,34.5,win,79.91033333333333
2026-07-31,short,plain,42.4,win,93.953
2026-07-31,long,plain,51.4,loss,100.73606666666666
2026-07-31,long,plain,61.7,loss,119.93506666666667
2026-07-31,short,plain,40.5,loss,145.64133333333334
2026-08-04,short,plain,39.9,loss,4.787933333333333
2026-08-04,short,plain,42.0,loss,15.2663
2026-08-04,short,plain,13.3,loss,28.697566666666667
2026-08-04,short,plain,23.9,loss,37.23258333333333
2026-08-04,long,plain,50.3,win,51.4183
2026-08-04,short,plain,61.3,loss,214.03306666666668
2026-08-04,short,plain,19.5,loss,289.64526666666666
2026-08-04,long,plain,37.6,unresolved,310.6139333333333
2026-08-04,long,plain,47.8,unresolved,384.16686666666664
2026-08-04,long,plain,49.5,unresolved,385.11553333333336
2026-08-05,short,plain,78.2,win,1.0144166666666667
2026-08-05,long,plain,69.9,loss,15.445166666666667
2026-08-05,long,plain,35.3,loss,52.45933333333333
2026-08-05,short,plain,53.2,win,75.44546666666666
2026-08-05,short,plain,47.0,win,79.38358333333333
2026-08-05,short,plain,78.4,win,92.00071666666666
2026-08-05,long,plain,33.5,loss,136.06771666666666
2026-08-05,long,plain,22.0,loss,228.81986666666666
2026-08-05,short,plain,7.1,unresolved,346.18586666666664
2026-08-05,short,plain,11.9,unresolved,378.84770000000003
2026-08-05,long,plain,64.7,loss,389.05306666666667
2026-08-06,short,plain,3.3,win,39.77206666666667
2026-08-06,long,plain,1.2,loss,52.236999999999995
2026-08-06,short,plain,29.5,win,59.1608
2026-08-06,long,plain,49.9,unresolved,164.30686666666668
2026-08-06,long,plain,27.2,unresolved,220.446
2026-08-06,short,plain,5.2,loss,251.88566666666665
2026-08-06,long,plain,2.1,loss,347.29493333333335
2026-08-07,short,plain,52.2,loss,2.2126
2026-08-07,long,plain,35.3,loss,33.4036
2026-08-07,short,plain,35.8,loss,49.58533333333333
2026-08-07,long,plain,30.6,loss,65.94466666666666
2026-08-07,short,plain,26.0,loss,189.02446666666668
2026-08-07,short,plain,3.5,unresolved,381.2836
2026-08-10,short,plain,12.9,loss,18.9038
2026-08-10,short,plain,1.0,loss,42.8484
2026-08-10,short,plain,1.0,win,48.00786666666667
2026-08-10,short,plain,1.0,win,138.25
2026-08-10,short,plain,1.2,unresolved,339.90913333333333
2026-08-11,long,plain,74.8,loss,6.666666666666667e-05
2026-08-11,short,plain,1.0,win,25.012733333333333
2026-08-11,short,plain,3.5,win,74.48346666666666
2026-08-11,long,plain,52.2,loss,122.91640000000001
2026-08-11,short,plain,12.7,unresolved,227.21073333333334
2026-08-11,long,plain,3.7,unresolved,380.187
2026-08-11,long,plain,65.7,unresolved,389.2898666666667
2026-08-12,short,plain,22.2,win,5.519066666666666
2026-08-12,long,plain,8.9,unresolved,83.6148
2026-08-12,long,plain,1.0,unresolved,108.876
2026-08-12,short,plain,1.5,loss,157.88573333333335
2026-08-12,long,plain,8.3,unresolved,382.06666666666666
2026-08-13,short,plain,5.0,loss,40.2316
2026-08-13,short,plain,65.5,loss,120.12653333333333
2026-08-13,long,plain,38.0,win,122.66206666666668
2026-08-13,long,plain,7.5,win,145.7502
2026-08-13,short,plain,2.5,loss,276.7195333333333
2026-08-13,short,plain,4.8,unresolved,320.0534666666666
2026-08-14,short,plain,2.9,loss,14.017466666666667
2026-08-14,short,plain,2.5,win,33.4796
2026-08-14,long,plain,17.5,loss,59.0848
2026-08-14,long,plain,13.7,loss,114.23426666666666
2026-08-14,short,plain,2.3,unresolved,170.35313333333335
2026-08-14,long,plain,2.3,unresolved,241.5662
2026-08-14,long,plain,1.0,unresolved,337.32533333333333
2026-08-17,long,plain,24.5,loss,3.5278666666666667
2026-08-17,long,plain,7.5,loss,15.126466666666666
2026-08-17,short,plain,7.5,win,17.49253333333333
2026-08-17,long,plain,1.7,loss,23.27446666666667
2026-08-17,long,plain,1.2,loss,179.46713333333335
2026-08-17,short,plain,50.9,unresolved,388.26779999999997
2026-08-18,long,plain,16.6,loss,19.54573333333333
2026-08-18,long,plain,11.6,loss,50.200116666666666
2026-08-18,short,plain,19.1,loss,52.66206666666667
2026-08-18,short,plain,42.6,win,56.225233333333335
2026-08-18,long,plain,42.6,loss,56.225233333333335
2026-08-18,long,plain,53.2,win,90.46298333333334
2026-08-18,short,plain,15.2,loss,116.64071666666668
2026-08-18,short,plain,7.1,loss,134.47833333333332
2026-08-18,short,plain,16.6,win,169.0146
2026-08-18,short,plain,8.3,loss,242.15113333333332
2026-08-18,long,plain,2.3,loss,250.84171666666668
2026-08-18,short,plain,69.4,unresolved,389.4001333333334
2026-08-19,short,plain,26.2,win,13.734399999999999
2026-08-19,short,plain,60.1,win,27.05935
2026-08-19,long,plain,42.4,loss,32.67993333333333
2026-08-19,long,plain,29.1,loss,36.23138333333333
2026-08-19,long,plain,37.8,loss,40.14888333333333
2026-08-19,short,plain,53.2,loss,48.371316666666665
2026-08-19,short,plain,35.6,loss,60.903416666666665
2026-08-19,long,plain,45.1,loss,93.06461666666668
2026-08-19,long,plain,21.4,loss,121.48263333333333
2026-08-19,long,plain,23.7,win,128.73388333333335
2026-08-19,short,plain,36.0,loss,297.5439333333333
2026-08-19,short,plain,9.1,loss,350.4288833333333
2026-08-20,short,plain,54.3,loss,3.9200666666666666
2026-08-20,long,plain,35.8,loss,18.865666666666666
2026-08-20,long,plain,64.2,loss,33.975100000000005
2026-08-20,short,plain,42.2,win,38.68383333333334
2026-08-20,short,plain,30.4,loss,66.16981666666666
2026-08-20,long,plain,75.1,loss,98.80603333333333
2026-08-20,long,plain,36.4,loss,234.05796666666666
2026-08-20,long,plain,58.0,loss,275.77478333333335
2026-08-20,short,plain,11.2,win,341.95771666666667
2026-08-21,long,plain,51.1,loss,2.9733
2026-08-21,long,plain,43.7,loss,4.232733333333333
2026-08-21,short,plain,11.9,loss,14.100666666666665
2026-08-21,long,plain,14.8,loss,20.20606666666667
2026-08-21,short,plain,7.1,loss,71.19733333333333
2026-08-21,short,plain,64.7,loss,89.79715
2026-08-21,long,plain,4.8,loss,341.1248833333333
2026-08-21,short,plain,32.2,unresolved,377.83753333333334
2026-08-21,short,plain,62.0,unresolved,388.9835
2026-08-24,short,plain,44.7,loss,18.61276666666667
2026-08-24,long,plain,38.7,win,21.55905
2026-08-24,long,plain,11.4,win,41.21156666666666
2026-08-24,short,plain,10.4,loss,44.15855
2026-08-24,short,climax,95.2,loss,118.7842
2026-08-24,short,climax,95.4,loss,120.18900000000001
2026-08-24,short,plain,26.6,loss,129.85105000000001
2026-08-24,short,plain,69.4,win,152.46491666666668
2026-08-24,long,climax,95.0,unresolved,390.0262
2026-08-25,long,plain,8.3,loss,12.623616666666667
2026-08-25,long,plain,10.6,loss,24.310266666666667
2026-08-25,long,plain,15.6,loss,28.71235
2026-08-25,long,plain,22.5,loss,30.85605
2026-08-25,long,plain,14.8,loss,37.148716666666665
2026-08-25,long,plain,6.4,loss,43.26511666666667
2026-08-25,long,plain,16.6,loss,52.44991666666667
2026-08-25,short,plain,18.5,loss,66.74166666666666
2026-08-25,long,plain,8.1,win,135.56905
2026-08-25,short,plain,6.0,win,177.8585
2026-08-25,long,plain,7.7,loss,192.54866666666666
2026-08-25,short,plain,24.1,loss,241.51229999999998
2026-08-26,long,plain,16.8,win,56.48713333333333
2026-08-26,long,plain,8.9,loss,365.45849999999996
