date,short,en,st,rk,tg,sig_j,slip,res,pnl,year
2026-03-25,False,6684.75,6677.5,7.25,6699.25,83,0.25,target,14.5,2026
2026-03-25,False,6699.25,6692.0,7.25,6713.75,173,0.25,stop,-7.25,2026
2026-03-26,False,,,,,54,,canc,0.0,2026
2026-03-26,True,,,,,194,,canc,0.0,2026
2026-03-26,False,,,,,195,,nofill,0.0,2026
2026-03-26,True,6626.5,6658.75,32.25,6562.0,196,0.25,open,3.75,2026
2026-03-27,True,6538.75,6545.25,6.5,6525.75,84,0.25,stop,-6.5,2026
2026-03-27,True,6516.0,6529.5,13.5,6489.0,132,0.25,target,27.0,2026
2026-03-31,True,,,,,126,,nofill,0.0,2026
2026-03-31,False,6595.0,6585.25,9.75,6614.5,127,0.25,target,19.5,2026
2026-03-31,True,6610.75,6619.5,8.75,6593.25,132,0.25,rev,-0.25,2026
2026-03-31,False,6616.5,6601.75,14.75,6646.0,134,0.25,rev,-5.75,2026
2026-03-31,True,6610.0,6625.0,15.0,6580.0,139,0.25,rev,-3.75,2026
2026-03-31,False,,,,,140,,canc,0.0,2026
2026-03-31,True,6604.75,6616.0,11.25,6582.25,141,0.25,rev,-1.75,2026
2026-03-31,False,,,,,145,,canc,0.0,2026
2026-03-31,True,6593.0,6609.75,16.75,6559.5,146,0.25,rev,1.5,2026
2026-03-31,False,6593.0,6585.25,7.75,6608.5,148,0.25,rev,-6.75,2026
2026-03-31,True,6585.0,6595.5,10.5,6564.0,149,0.25,rev,-1.25,2026
2026-03-31,False,6586.75,6578.5,8.25,6603.25,152,0.25,target,16.5,2026
2026-03-31,True,6596.75,6609.0,12.25,6572.25,155,0.25,rev,6.75,2026
2026-03-31,False,6591.5,6580.5,11.0,6613.5,159,0.5,target,22.0,2026
2026-03-31,True,,,,,278,,eb_canc,0.0,2026
2026-04-01,True,6683.5,6692.75,9.25,6665.0,59,0.25,rev,4.0,2026
2026-04-01,False,6682.5,6674.25,8.25,6699.0,61,0.25,target,16.5,2026
2026-04-02,True,6685.75,6695.75,10.0,6665.75,66,0.25,stop,-10.25,2026
2026-04-02,True,6697.75,6706.0,8.25,6681.25,70,0.25,target,16.5,2026
2026-04-02,False,6680.25,6673.0,7.25,6694.75,76,0.25,target,14.5,2026
2026-04-02,False,,,,,230,,canc,0.0,2026
2026-04-07,True,6650.25,6662.5,12.25,6625.75,85,0.25,stop,-12.25,2026
2026-04-07,True,6687.5,6694.5,7.0,6673.5,109,0.25,target,14.0,2026
2026-04-07,True,6676.75,6689.75,13.0,6650.75,123,0.5,eb_scr,-4.75,2026
2026-04-07,False,6689.75,6678.0,11.75,6713.25,191,0.25,rev,5.0,2026
2026-04-07,True,,,,,193,,canc,0.0,2026
2026-04-07,True,6695.75,6706.5,10.75,6674.25,195,0.25,stop,-10.75,2026
2026-04-09,True,,,,,69,,nofill,0.0,2026
2026-04-09,False,6904.75,6896.25,8.5,6921.75,70,0.25,rev,-4.25,2026
2026-04-09,True,6898.5,6906.5,8.0,6882.5,71,0.5,stop,-8.0,2026
2026-04-13,True,6908.75,6917.0,8.25,6892.25,18,0.25,stop,-8.25,2026
2026-04-13,True,6917.75,6927.0,9.25,6899.25,84,0.25,eb_scr,-2.5,2026
2026-04-13,True,,,,,90,,nofill,0.0,2026
2026-04-15,False,,,,,14,,nofill,0.0,2026
2026-04-15,True,7102.5,7110.0,7.5,7087.5,114,0.25,eb_scr,-0.5,2026
2026-04-17,True,,,,,1,,eb_canc,0.0,2026
2026-04-17,False,7222.5,7212.5,10.0,7242.5,134,0.25,stop,-10.0,2026
2026-04-20,False,7192.25,7185.75,6.5,7205.25,52,0.25,stop,-6.5,2026
2026-04-21,False,,,,,121,,canc,0.0,2026
2026-04-21,False,7187.75,7182.5,5.25,7198.25,146,0.25,stop,-5.25,2026
2026-04-21,False,7177.25,7166.5,10.75,7198.75,164,0.25,eb_scr,-6.25,2026
2026-04-21,True,7178.75,7188.0,9.25,7160.25,176,0.25,stop,-9.5,2026
2026-04-21,False,,,,,177,,canc,0.0,2026
2026-04-21,True,7178.0,7189.5,11.5,7155.0,178,0.25,eb_scr,-3.0,2026
2026-04-21,True,7155.75,7169.25,13.5,7128.75,207,0.25,rev,2.75,2026
2026-04-21,False,7153.5,7146.0,7.5,7168.5,211,0.25,target,15.0,2026
2026-04-21,True,7179.5,7201.5,22.0,7135.5,237,0.25,open,-8.5,2026
2026-04-23,False,7219.0,7211.25,7.75,7234.5,94,0.25,rev,-3.25,2026
2026-04-23,True,7213.5,7219.5,6.0,7201.5,95,0.25,target,12.0,2026
2026-04-23,False,7199.5,7192.0,7.5,7214.5,104,0.25,eb_scr,-5.0,2026
2026-04-23,True,7182.0,7194.75,12.75,7156.5,111,0.5,stop,-12.75,2026
2026-04-23,True,7156.25,7165.75,9.5,7137.25,142,0.25,rev,3.75,2026
2026-04-23,False,,,,,146,,nofill,0.0,2026
2026-04-23,True,7145.0,7153.25,8.25,7128.5,147,1.0,rev,-5.0,2026
2026-04-23,False,7150.75,7140.25,10.5,7171.75,149,0.25,target,21.0,2026
2026-04-23,True,7178.5,7186.0,7.5,7163.5,162,0.5,rev,2.25,2026
2026-04-23,False,,,,,166,,nofill,0.0,2026
2026-04-23,True,7189.25,7198.25,9.0,7171.25,176,0.25,rev,-5.25,2026
2026-04-23,False,,,,,177,,eb_canc,0.0,2026
2026-04-23,False,7191.75,7185.5,6.25,7204.25,210,0.25,target,12.5,2026
2026-04-30,False,7303.0,7298.25,4.75,7312.5,184,0.25,open,2.5,2026
2026-05-01,True,,,,,23,,eb_canc,0.0,2026
2026-05-04,False,,,,,47,,nofill,0.0,2026
2026-05-04,False,7267.75,7260.5,7.25,7282.25,101,0.25,target,14.5,2026
2026-05-05,True,7333.25,7339.25,6.0,7321.25,29,0.25,stop,-6.0,2026
2026-05-07,False,7432.75,7427.0,5.75,7444.25,95,0.25,stop,-5.75,2026
2026-05-07,True,7409.0,7421.75,12.75,7383.5,136,0.25,stop,-12.75,2026
2026-05-18,False,7494.5,7486.75,7.75,7510.0,45,0.25,stop,-7.75,2026
2026-05-18,False,,,,,101,,eb_canc,0.0,2026
2026-05-18,True,7468.5,7481.25,12.75,7443.0,220,0.25,rev,-2.0,2026
2026-05-18,False,7471.0,7463.0,8.0,7487.0,221,0.25,stop,-9.75,2026
2026-05-19,False,7439.0,7431.0,8.0,7455.0,26,0.25,target,16.0,2026
2026-05-19,True,7446.5,7451.5,5.0,7436.5,50,0.25,target,10.0,2026
2026-05-19,False,,,,,52,,eb_canc,0.0,2026
2026-05-19,False,,,,,55,,canc,0.0,2026
2026-05-20,False,7460.0,7450.75,9.25,7478.5,45,0.25,target,18.5,2026
2026-05-20,True,7474.25,7485.25,11.0,7452.25,50,0.25,rev,1.0,2026
2026-05-20,False,7474.5,7468.0,6.5,7487.5,52,0.25,rev,-5.25,2026
2026-05-20,True,7468.25,7475.5,7.25,7453.75,53,0.25,stop,-7.25,2026
2026-05-20,False,7476.0,7468.0,8.0,7492.0,54,0.25,stop,-8.0,2026
2026-05-20,False,7514.75,7507.0,7.75,7530.25,102,0.25,stop,-7.75,2026
2026-05-21,True,7517.25,7523.5,6.25,7504.75,151,0.25,rev,1.0,2026
2026-05-21,False,,,,,152,,nofill,0.0,2026
2026-05-22,True,7574.5,7582.0,7.5,7559.5,96,0.25,stop,-7.5,2026
2026-05-28,True,,,,,29,,canc,0.0,2026
2026-05-28,True,7620.5,7629.75,9.25,7602.0,30,0.25,rev,1.0,2026
2026-05-28,False,7622.75,7611.75,11.0,7644.75,31,0.25,rev,3.25,2026
2026-05-28,True,,,,,34,,nofill,0.0,2026
2026-05-29,False,7653.5,7645.75,7.75,7669.0,60,0.5,target,15.5,2026
2026-05-29,False,,,,,182,,nofill,0.0,2026
2026-06-09,False,,,,,54,,nofill,0.0,2026
2026-06-09,False,7379.0,7372.0,7.0,7393.0,170,0.25,eb_scr,-4.25,2026
2026-06-09,True,,,,,174,,canc,0.0,2026
2026-06-09,True,7379.25,7388.75,9.5,7360.25,176,0.75,eb_scr,-3.25,2026
2026-06-09,False,7367.0,7360.25,6.75,7380.5,184,0.25,stop,-6.75,2026
2026-06-09,False,,,,,193,,canc,0.0,2026
2026-06-09,True,7348.5,7357.0,8.5,7331.5,194,0.25,rev,8.25,2026
2026-06-09,False,7343.25,7335.75,7.5,7358.25,200,0.25,target,15.0,2026
2026-06-09,False,7336.5,7321.75,14.75,7366.0,223,0.25,rev,-6.0,2026
2026-06-09,True,7327.5,7338.5,11.0,7305.5,224,0.25,stop,-11.0,2026
2026-06-11,True,,,,,22,,canc,0.0,2026
2026-06-11,True,7375.25,7391.25,16.0,7343.25,175,0.25,rev,-11.75,2026
2026-06-11,False,7390.25,7373.0,17.25,7424.75,176,0.25,target,34.5,2026
2026-06-11,True,7414.25,7433.0,18.75,7376.75,182,0.25,rev,-10.75,2026
2026-06-11,False,7425.75,7413.5,12.25,7450.25,183,0.25,stop,-12.25,2026
2026-06-11,True,7409.25,7426.0,16.75,7375.75,184,0.25,rev,-5.0,2026
2026-06-11,False,7415.5,7403.0,12.5,7440.5,187,0.25,target,25.0,2026
2026-06-15,False,7630.5,7626.0,4.5,7639.5,128,0.25,eb_scr,-1.0,2026
2026-06-16,True,7586.5,7590.5,4.0,7578.5,171,0.25,open,5.0,2026
2026-06-17,False,7568.0,7560.25,7.75,7583.5,58,0.25,target,15.5,2026
2026-06-17,False,,,,,121,,nofill,0.0,2026
2026-06-17,False,7545.5,7538.25,7.25,7560.0,125,0.25,rev,-5.25,2026
2026-06-17,True,7538.5,7547.25,8.75,7521.0,126,0.25,target,17.5,2026
2026-06-17,False,7522.5,7514.25,8.25,7539.0,131,0.25,target,16.5,2026
2026-06-17,False,7552.25,7536.5,15.75,7583.75,160,0.25,rev,-1.75,2026
2026-06-17,True,7548.0,7562.75,14.75,7518.5,162,0.5,stop,-15.0,2026
2026-06-17,True,7575.5,7584.5,9.0,7557.5,177,0.25,target,18.0,2026
2026-06-18,True,,,,,191,,eb_canc,0.0,2026
2026-06-23,False,7427.25,7415.0,12.25,7451.75,3,0.25,target,24.5,2026
2026-06-25,True,7432.0,7444.25,12.25,7407.5,20,0.25,rev,7.25,2026
2026-06-25,False,,,,,24,,nofill,0.0,2026
2026-06-25,True,7418.75,7426.75,8.0,7402.75,25,0.25,stop,-8.0,2026
2026-06-25,False,7429.75,7418.75,11.0,7451.75,32,0.25,rev,-3.5,2026
2026-06-25,True,7424.75,7432.25,7.5,7409.75,33,0.25,target,15.0,2026
2026-06-25,True,7394.5,7406.75,12.25,7370.0,42,0.25,rev,-5.75,2026
2026-06-25,False,7402.0,7390.75,11.25,7424.5,44,0.25,rev,-6.0,2026
2026-06-25,True,7395.0,7403.5,8.5,7378.0,45,0.25,eb_scr,-5.0,2026
2026-06-25,True,,,,,53,,nofill,0.0,2026
2026-06-25,True,,,,,265,,canc,0.0,2026
2026-06-29,False,7456.0,7444.25,11.75,7479.5,1,0.25,target,23.5,2026
2026-06-29,False,7422.25,7408.75,13.5,7449.25,62,0.25,target,27.0,2026
2026-06-29,True,,,,,196,,nofill,0.0,2026
2026-07-01,False,7530.25,7520.0,10.25,7550.75,1,0.25,rev,-7.25,2026
2026-07-01,True,7520.0,7530.75,10.75,7498.5,2,0.25,stop,-11.25,2026
2026-07-02,False,,,,,75,,canc,0.0,2026
2026-07-02,False,7529.0,7522.25,6.75,7542.5,104,0.25,target,13.5,2026
2026-07-10,False,7571.25,7552.5,18.75,7608.75,26,0.25,target,37.5,2026
2026-07-13,False,7589.0,7573.25,15.75,7620.5,26,0.25,rev,-12.75,2026
2026-07-13,True,,,,,27,,eb_canc,0.0,2026
2026-08-20,True,7714.75,7719.75,5.0,7704.75,54,0.25,eb_scr,-3.25,2026
2026-08-25,False,,,,,27,,nofill,0.0,2026
2026-08-31,False,7697.75,7693.5,4.25,7706.25,91,0.25,open,3.25,2026
2026-09-09,True,7653.0,7665.25,12.25,7628.5,40,0.25,open,6.25,2026
2026-09-10,True,7611.25,7620.25,9.0,7593.25,41,0.25,rev,-4.25,2026
2026-09-10,False,7616.75,7611.0,5.75,7628.25,42,0.25,eb_scr,-1.5,2026
