date,split,dir,te,label,bars_to_resolve,leg_depth_adr,session_min,tempo_mean,tempo_accel,effdir_mean,effdir_slope
2023-01-23,discovery,-1,134,unresolved,,0.7154835103409726,323.1303995734833,0.6468314615587754,0.1404359098860093,0.26310606060606057,-0.05998622589531677
2023-02-07,discovery,1,109,reversal,34.0,0.7135948414830736,202.71748052824998,1.8740567462624145,-0.15135073207678218,0.20319624819624815,0.027448948358039252
2023-02-07,discovery,-1,177,reversal,37.0,0.7049973132724342,243.43457973635,2.2055022695298656,-0.04381486064006701,0.05951509748586592,-0.01303481063280277
2023-02-07,discovery,1,220,continuation,18.0,0.7350886620096723,280.37423061075,1.403245115508097,0.2005139581851867,0.37961233211233214,-0.054060199060199036
2023-02-09,discovery,-1,183,unresolved,,0.7013372956909361,361.53568226634997,0.2531728012847058,0.22530596882588183,0.3663897866839044,0.050511122864064
2023-02-13,discovery,1,91,unresolved,,0.709832134292566,243.05806542901666,-0.2166567452813192,0.19026389393488818,0.025137362637362604,0.10211843711843711
2023-02-14,discovery,1,44,continuation,15.0,0.7109160724081185,26.65950956115,0.49428533082863507,-0.3227785097534457,0.19236161986161987,0.05568178734845399
2023-02-14,discovery,-1,83,continuation,11.0,0.7021393307734504,67.58748410821667,0.7968970669755149,0.09713502476920777,0.28289222400219843,-0.005748617584934689
2023-02-14,discovery,1,185,unresolved,,0.7723532638507954,211.50011532108334,0.5757831540880611,1.3321268136354933,0.24437555321691815,0.07217547357716714
2023-02-23,discovery,1,165,unresolved,,0.7025355596784169,301.94786099501664,0.6721216064757872,0.32637886769115054,0.30306832056832056,0.04158143203597747
2023-03-03,discovery,1,129,unresolved,,0.71,330.53567522465,-0.2898027505652551,0.0268174488602253,0.22771450771450769,-0.007001483365119749
2023-03-07,discovery,-1,33,reversal,30.0,0.7489823609226595,37.142801417150004,0.7775929018384717,-0.19625748483874705,0.20907750144592246,0.04972813735971633
2023-03-09,discovery,-1,134,continuation,11.0,0.7248500999333778,241.64263713051665,0.8942364361897187,0.14277686038765003,0.416648459899234,-0.01860059757611127
2023-03-09,discovery,-1,197,reversal,32.0,0.7621585609593604,348.61999981785,0.7041329084027506,0.41971761411563113,0.34796817277635694,0.07524348342762664
2023-03-10,discovery,-1,148,continuation,33.0,0.7649402390438247,157.68045633915,0.5876881360269847,-0.15709624678691103,0.2619957980615875,0.11539863299911148
2023-03-10,discovery,-1,186,continuation,15.0,0.723961297666477,231.96760587408335,0.6017951559890681,0.09662570287695438,0.3719537815126051,0.06989941431117905
2023-03-13,discovery,1,34,continuation,27.0,0.7358201328564129,19.90409891808333,0.7562920195224383,0.09386111770554617,0.5049716282660156,0.018720827295574102
2023-03-13,discovery,1,125,continuation,57.0,0.7235564639754727,92.20508703601666,1.001720636360981,0.37449806464912294,0.2948572154614354,-0.001014331647323979
2023-03-14,discovery,-1,140,continuation,72.0,0.7092709270927092,226.11084706691665,0.7906522073500308,1.00642240045392,0.5642941735683672,0.02147985608396169
2023-03-14,discovery,1,241,unresolved,,0.7128712871287128,388.64376748958335,-0.01265323177323845,0.6359738566416118,0.4391400163490956,0.05790844556771083
2023-03-16,discovery,1,77,continuation,28.0,0.7044247787610619,83.81000783931667,0.6651265723629446,0.43148478375713983,0.4825936630939266,0.01759146216171833
2023-03-22,discovery,1,134,reversal,13.0,0.7169476486246673,317.68099673194996,1.6046602961150505,-0.24832503887528823,0.18834915084915083,0.028603063603063562
2023-03-22,discovery,-1,157,continuation,9.0,0.7204968944099379,333.78168313538333,1.5960090306175876,0.28206286852411155,0.16216991341991344,0.01761019283746554
2023-03-22,discovery,-1,225,unresolved,,0.7524401064773736,389.61714515054996,0.4679148967929515,1.0835743682638959,0.4072677865612648,0.048359755089004065
2023-03-23,discovery,-1,163,reversal,18.0,0.7244635193133048,314.12465711908334,1.0059585548391754,0.28487561581301124,0.2854111758376731,0.06670047686216636
2023-04-06,discovery,1,68,continuation,32.0,0.7194244604316546,151.01837602411666,-0.06846080398206453,0.26492995141623776,0.45460602993497734,0.005500022306242415
2023-04-10,discovery,1,71,continuation,37.0,0.7214854111405835,218.72558787928335,0.033104656394563656,-0.1683823246236793,0.3293858918858919,0.02659217886490609
2023-04-12,discovery,1,89,reversal,42.0,0.7028423772609819,155.50160959715,-0.070958025782764,-0.4206027031279529,0.4112087912087913,-0.04834498834498833
2023-04-12,discovery,-1,134,continuation,21.0,0.7166236003445305,301.4294759593167,0.8242091668998521,0.35410717854253937,0.31905774523034586,-0.01279711258813427
2023-04-13,discovery,1,93,unresolved,,0.7068273092369478,272.7781576329833,-0.14863343353475977,0.08080906145907463,0.35998556998556996,0.032223971314880424
2023-04-17,discovery,1,125,unresolved,,0.7108433734939759,389.52507353361665,-0.40305070717056213,1.6477222259030402,0.2756074481074481,0.02609446109446107
2023-04-25,discovery,-1,95,continuation,23.0,0.8021295474711624,224.83574979105,0.12546126493487983,1.6273290263620006,0.2714964773788303,0.11082508301759643
2023-04-26,discovery,1,72,reversal,39.0,0.7304964539007093,110.20009041071667,0.12240009061047208,0.14853261924833472,0.277012987012987,-0.04980322707595434
2023-04-26,discovery,-1,117,continuation,22.0,0.7446808510638298,259.27781831525,0.10434964774403896,0.8310997579685324,0.37519949005243125,0.05643501378795496
2023-04-27,discovery,1,92,continuation,13.0,0.7941176470588235,257.6635820643833,-0.12285321825252246,0.9889070312531807,0.43012605042016805,0.04592253062841299
2023-04-28,discovery,1,26,reversal,30.0,0.7449392712550608,40.45763434815,-0.0022989609464459716,-0.026769419009043283,0.4411309523809524,0.05329587079587084
2023-04-28,discovery,1,82,continuation,70.0,0.7384615384615385,155.66394465488332,-0.23674853159513135,0.03495045696198673,0.12523809523809523,0.07636363636363633
2023-05-02,discovery,-1,29,continuation,9.0,0.7002323780015491,41.50883811955,0.10474862368902409,0.2964664041055194,0.4147645165292224,-0.016319002843067042
2023-05-02,discovery,1,143,unresolved,,0.7498063516653757,261.5495425657833,0.04942943182528588,0.5709663249779093,0.45658602835073425,0.060053090106566044
2023-05-03,discovery,1,126,reversal,7.0,0.7171646977067407,310.26872910108335,2.0366861507811533,0.6014015228146867,0.21729658537848193,0.09021471706816538
2023-05-03,discovery,-1,167,continuation,14.0,0.7116052814454482,340.3413802616167,1.5478215426356108,0.042872724079068725,0.32295920437939885,0.037438161783127526
2023-05-05,discovery,1,108,unresolved,,0.7080516287645974,325.90190717915,0.10415398378705334,0.40391890313174805,0.4773609723609723,0.03149056330874512
2023-05-10,discovery,1,146,continuation,13.0,0.7642153146322972,310.2186938916167,0.021847835226670755,0.0025103384894578085,0.2533066735466116,0.06351973151156938
2023-05-17,discovery,1,71,continuation,7.0,0.7101449275362319,188.18329586761666,-0.10711121630323914,0.35773662123270045,0.3491991341991342,0.05849097030915205
2023-05-18,discovery,1,33,reversal,42.0,0.7639639639639639,62.01803370068333,0.12869153050478124,-0.14616965249639646,0.44544786096256683,0.02833004735411154
2023-05-22,discovery,-1,26,reversal,15.0,0.7128712871287128,38.22763521445,0.2008374208843911,1.4037834243100948,0.45143229319699907,0.035983386785525796
2023-05-26,discovery,1,52,continuation,84.0,0.7395498392282959,70.38641522551667,0.21989360152796503,0.021332226753262074,0.0895121545121545,0.06384272293363205
2023-05-31,discovery,-1,63,reversal,70.0,0.7177107501933488,66.03828091958333,0.4878457609517163,-0.40981839925819674,0.064245337995338,0.04039962562689834
2023-06-05,discovery,-1,139,unresolved,,0.7517934002869441,304.3114403345167,0.8300410050859451,1.5540321712385805,0.26343805952501603,0.11996058691710866
2023-06-12,discovery,1,100,continuation,13.0,0.7081967213114754,332.2855940445167,-0.2920560218711959,0.35876336036585665,0.30140331890331895,0.00957169093532734
2023-06-14,discovery,-1,185,reversal,9.0,0.7115902964959568,345.95306045061665,1.3543338909975833,0.43928551392122905,0.4342049062049062,0.05596242141696688
2023-06-14,discovery,1,227,unresolved,,0.7044025157232704,393.63598189121666,0.6845783779006673,-2.2077650838555067,0.4269230769230769,-0.024941724941724926
2023-06-15,discovery,1,24,continuation,27.0,0.7005253940455342,22.10653112898333,0.454053510564494,-0.2636376489740009,0.3545472582972583,-0.008803948576675857
2023-06-15,discovery,1,147,reversal,35.0,0.7425569176882661,327.2323039371833,0.45230889355182596,0.5263287790543649,0.5311228829649882,-0.0039832593421110455
2023-06-16,discovery,-1,147,unresolved,,0.7129909365558912,341.88932776835003,0.21491268718196496,0.2191398365276669,0.3107314907314907,0.007074608892790712
2023-06-20,discovery,-1,50,reversal,41.0,0.7026637868970482,56.99305499141667,0.3842620921435319,0.08195024292987929,0.2782694717563139,0.00805742503110925
2023-06-27,discovery,1,94,continuation,13.0,0.7039522744220731,224.33949979261666,-0.02792862826936322,-0.1872338286704236,0.23540750915750913,-0.01744227994227999
2023-06-28,discovery,-1,108,reversal,56.0,0.716236722306525,204.80877383774998,1.0873205050905355,0.41209183173090436,0.1715182843472317,-0.03001198473686511
2023-07-06,discovery,1,97,continuation,24.0,0.7379454926624738,201.32035153795,0.027576255540062176,-0.3937101017482283,0.3666666666666667,-0.01803751803751804
2023-07-07,discovery,1,77,continuation,8.0,0.7063655030800822,184.44585972798333,0.11885803672458972,0.5893375862312875,0.5258220945720945,0.03415824074914984
2023-07-07,discovery,-1,116,continuation,6.0,0.7638603696098563,358.0326821741834,-0.021460297540694895,0.4140643303316023,0.22574963048647262,0.029983070270151627
2023-07-12,discovery,-1,72,reversal,43.0,0.7475832438238453,131.16902770051666,0.9051959526420088,0.3714312059294409,0.4077737050531168,-0.018497095596026088
2023-07-26,discovery,1,96,reversal,24.0,0.7416666666666667,310.31764550705,1.7058664055972421,0.47049640026597705,0.39818409247757075,-0.00427541460150155
2023-07-26,discovery,-1,124,reversal,19.0,0.7833333333333333,338.11973429975,1.3977447453426055,1.207578706091594,0.3471822477547363,0.06752431645164349
2023-07-26,discovery,1,161,unresolved,,0.725,394.31026193661666,0.2921961385857593,-0.11085521207637639,0.3905419620279401,0.03786219049090582
2023-07-27,discovery,-1,182,unresolved,,0.7272727272727273,375.3971516730167,0.458073240689101,0.7228757728269959,0.3259232923938806,0.07968567380332083
2023-07-28,discovery,-1,91,reversal,13.0,0.7052896725440806,254.11912974754998,0.48943889140114855,0.6794372640749176,0.30021825396825397,-0.017846320346320336
2023-08-04,discovery,1,72,continuation,16.0,0.7497850386930353,132.21083670705,-0.30591784969731006,0.29903827024870244,0.11017094017094017,0.0092359492359492
2023-08-04,discovery,-1,112,continuation,12.0,0.708512467755804,275.0607750017833,0.9528252504594692,0.6486135269084201,0.48419405594405596,-0.052931621854081755
2023-08-09,discovery,-1,71,continuation,20.0,0.709849157054126,108.72877892698332,0.6434589510680937,0.03502938109507747,0.3634071810542399,-0.018846794916313588
2023-08-09,discovery,1,144,reversal,29.0,0.7240461401952085,288.79835104475,0.20505159162841036,0.15943775041594588,0.32519230769230767,0.07782051282051285
2023-08-10,discovery,-1,80,continuation,49.0,0.7132043734230445,75.73837033488333,1.0921881670893743,0.18534308937551458,0.3043467955744171,0.04624091452735952
2023-08-10,discovery,-1,136,continuation,38.0,0.7064760302775441,142.89443325655,1.2303886075467187,-0.045220771807703564,0.32415700527542635,-0.06290107951591205
2023-08-14,discovery,1,57,unresolved,,0.7002067539627843,82.00277031685,0.09073233427223112,0.3520005291688846,0.3766960963013595,-0.00586064564533465
2023-08-16,discovery,-1,150,unresolved,,0.7006109979633401,346.70058491045,0.8996452698104103,-0.1960812012552986,0.3806663581516523,0.006592172236557263
2023-08-17,discovery,-1,143,continuation,13.0,0.7491065046461758,315.54666248428333,0.4433855830879902,1.7411774954684942,0.14715229215229217,0.08010524828706646
2023-08-21,discovery,-1,87,reversal,32.0,0.7362924281984334,133.96840995915,0.27155938588364975,0.5166508481808667,0.07434343434343435,0.08081595172504263
2023-08-21,discovery,1,135,continuation,27.0,0.7101827676240209,280.97509063135,0.18930369026851807,0.33126526724717786,0.1693861693861694,0.06197546561182922
2023-08-23,discovery,1,83,unresolved,,0.7057163020465773,200.20494613155,-0.3196466078852754,-0.09317798681187428,0.13982683982683983,0.05541125541125542
2023-08-24,discovery,-1,55,continuation,22.0,0.7148703956343793,59.95550618245,0.44099311241316563,0.7375796875081901,0.1819825792542511,0.07380069594747334
2023-08-25,discovery,-1,69,continuation,23.0,0.7063063063063063,56.52145405971667,1.1690367758728666,-0.13772027678742838,0.18569948934271185,0.013057766305615635
2023-08-29,discovery,1,39,continuation,33.0,0.7057401812688822,51.74833574941667,0.1730801745138541,-0.2446153764926775,0.20110826939471438,0.08223858361965779
2023-09-13,discovery,-1,106,unresolved,,0.7107601184600197,325.2514057085834,0.18337965707430887,0.8181275534671562,0.28187280040221213,0.04635540929658576
2023-09-14,discovery,1,65,continuation,51.0,0.7258382642998028,98.56254465405,0.024447717310697524,-0.13252043337446873,0.2470021645021645,0.018747431020158297
2023-09-15,discovery,-1,111,unresolved,,0.7684529828109201,239.30381704118332,0.4615909502421747,0.6433233207632241,0.5634644277291336,-0.046360244034040855
2023-09-19,discovery,-1,31,continuation,37.0,0.7085478887744593,45.06871576061667,0.01001801192187184,-0.29765873918259667,0.2125125313283208,-0.028902939166097062
2023-09-19,discovery,1,93,continuation,16.0,0.733264675592173,255.66537420638332,0.23476416489901242,0.891481739121021,0.43268992445463034,0.032181452930116
2023-09-20,discovery,-1,72,reversal,24.0,0.7082494969818913,271.1379965234167,0.9625119210452286,1.5535599748397861,0.2864957962574062,-0.0043052394957827185
2023-09-20,discovery,-1,158,continuation,16.0,0.7002012072434608,375.36523066731667,0.7138449557388157,-0.20046246692588676,0.28598097808624123,0.006848317374633169
2023-09-22,discovery,-1,170,unresolved,,0.7243589743589743,378.27865300165,0.43219831607004,0.3008444421514076,0.26029698079698077,-0.008381837018200604
2023-09-27,discovery,1,149,continuation,19.0,0.7141828653707704,306.41414354268335,1.2819938960724317,-0.3129799196333969,0.41715525702367817,-0.05298671291494259
2023-09-28,discovery,1,111,reversal,23.0,0.720112517580872,178.48481263391668,0.359508240287971,0.2807473185122147,0.23561125149360446,0.10786541642156618
2023-10-02,discovery,-1,127,reversal,92.0,0.724179829890644,158.54951118418333,0.7564304452153479,-0.03196820259339539,0.27938374125874127,9.800805255329854e-06
2023-10-04,discovery,1,198,unresolved,,0.7339901477832512,365.2038042384833,0.4967905483028501,0.5376672603691386,0.21028443048179887,0.053930326717408016
2023-10-06,discovery,1,124,continuation,15.0,0.706865671641791,123.54988475124999,0.9703399615439855,0.0857762337318273,0.37255617791221507,-0.027389240420481627
2023-10-10,discovery,1,73,unresolved,,0.7008812856402281,124.05932276148333,0.2535535868619623,-0.25595265729047734,0.12805361305361304,-0.04606602152056701
2023-10-12,discovery,-1,129,continuation,23.0,0.7416346681294569,239.04059718791666,0.9647653842916795,0.24664180708444494,0.17985509588450768,0.07994094141152962
2023-10-18,discovery,-1,238,unresolved,,0.7109252483010977,377.7112137490833,0.4057371281706728,-0.057649217534730735,0.3792440239499063,-0.021353366380104356
2023-10-19,discovery,-1,153,reversal,32.0,0.7020785219399538,183.82536245101667,1.7917951615119658,0.2772622908361395,0.1075988207195104,0.07307235815386286
2023-10-24,discovery,1,209,unresolved,,0.7077082255561303,390.84649467258333,0.8941444483912703,1.0602342330840768,-0.056940559440559424,0.0547852652398107
2023-11-01,discovery,1,184,unresolved,,0.7011764705882353,339.2400423496833,1.0390514592849172,-0.5427771484325516,0.25149315467813926,-0.02524206420280162
2023-11-10,discovery,1,96,continuation,23.0,0.7015285599356396,201.35106712205,0.43167779793962546,-0.08941992858900027,0.33871897108739213,-0.09389615700620488
2023-11-10,discovery,1,144,unresolved,,0.7015285599356396,383.3604677443166,-0.38991522365225845,0.495466757981208,0.060109890109890096,-0.004499944499944469
2023-11-13,discovery,1,60,unresolved,,0.7039522744220731,137.42736068488333,-0.2151443300221016,0.5805442782084329,0.3627272727272727,0.03466614193886922
2023-11-20,discovery,1,88,unresolved,,0.7198641765704584,341.85217361904995,-0.4706977504178436,0.48978871583376504,0.45410839160839167,0.006174212992394811
2023-11-29,discovery,-1,28,continuation,12.0,0.7030625832223701,39.261440146683334,0.2010164071830173,0.32625045404962316,0.440734126984127,0.0637842712842713
2023-11-29,discovery,-1,64,reversal,18.0,0.7456724367509987,107.37048661154999,0.188413218681558,0.3064757489923955,0.41486173956762196,-0.010706766000883662
2023-11-30,discovery,1,158,continuation,7.0,0.8205128205128205,381.2251395084833,0.15263999708659365,0.39752611863880727,0.45716881802408127,-0.022385768139356648
2023-12-04,discovery,1,91,unresolved,,0.7205542725173211,183.4610150455167,0.026601263867972326,0.3888886548819901,0.2331818181818182,-0.013862871135598438
2023-12-05,discovery,-1,94,reversal,68.0,0.717607973421927,110.33150673115,0.9194400213171751,0.40102400537229776,0.39691804927099045,-0.04763867940338528
2023-12-13,discovery,1,60,continuation,17.0,0.7011070110701108,272.0882635546167,1.0948478780062132,0.8455043438599423,0.47533311712722737,0.011794619126520033
2023-12-14,discovery,-1,126,continuation,9.0,0.7024722932651322,238.28645101951668,0.3094248932193759,0.1629736407058422,0.2611038961038961,0.09085530630985178
2023-12-20,discovery,-1,65,continuation,8.0,0.7427055702917772,308.4265621309167,0.020334886555475017,0.8732355586768148,0.3852449965493444,0.09970554405337016
2023-12-20,discovery,-1,146,unresolved,,0.7073386383731212,390.1483496943833,0.9643330636697744,-0.4246405722837663,0.3649134199134199,-0.07176833267742361
2024-01-05,discovery,1,32,reversal,43.0,0.7126193001060446,35.68649143828333,0.6036660133650378,-0.25050611514680643,0.43562351863822457,-0.03526081217257689
2024-01-05,discovery,-1,83,continuation,3.0,0.7804878048780488,154.80512242521667,-0.12570931986444664,-0.11186495123917828,0.33125721500721494,0.015486357077266156
2024-01-05,discovery,1,116,reversal,16.0,0.704135737009544,249.76256329905,0.27779036001293,-0.32667919361479125,0.20870254745254752,0.019461977416522905
2024-01-08,discovery,1,89,continuation,19.0,0.7189132706374086,300.3232517822167,-0.058372598737534684,0.5137430224763175,0.40182142736490556,0.07223818123027609
2024-01-09,discovery,1,72,reversal,9.0,0.8057553956834532,209.86637954115,-0.33872150829335157,0.6008909554308786,0.14126623376623376,0.024927849927849917
2024-01-10,discovery,1,97,reversal,20.0,0.7062818336162988,327.2502894468167,-0.01879209184266113,-0.1889334785544805,0.12484629749335632,-0.0064227928933811304
2024-01-11,discovery,-1,43,reversal,16.0,0.7147335423197492,40.384999373616665,0.743234819690519,0.07002962814902292,0.43828529399736826,-0.07778365539975443
2024-01-16,discovery,-1,28,reversal,21.0,0.7007299270072993,20.938083552583333,0.27237616309264473,0.22530059757491117,0.12518842268842267,0.0014727696545877894
2024-01-18,discovery,1,122,continuation,28.0,0.7928994082840237,293.84700790218335,0.2970167954928356,1.635228884551565,0.34296620046620047,0.01238998375362014
2024-01-19,discovery,1,115,unresolved,,0.7256894049346879,281.75022417801665,0.039746752893894156,0.19363067869846873,0.3370199245199245,0.031735520371883985
2024-01-31,discovery,-1,40,continuation,56.0,0.7682363804247461,64.81365126291666,0.13423393702313602,0.029934943970417294,0.29343656343656344,0.030578916033461467
2024-01-31,discovery,1,130,reversal,14.0,0.7091412742382271,310.20972490265,2.076513857399396,0.19945530140804557,0.10459873515345781,0.06438054305575093
2024-01-31,discovery,-1,146,continuation,10.0,0.7608494921514312,321.98063418755,1.7443569748784047,0.04057925260075379,0.2985556037529722,0.08138596783333628
2024-02-01,discovery,1,80,continuation,5.0,0.7681159420289855,151.81714927141667,0.27308909949630533,0.11410493544044398,0.2062006195558827,0.04072585442202666
2024-02-05,discovery,1,83,unresolved,,0.7034764826175869,185.57197777675,0.06278793444945543,0.15029650928497595,0.3966108452950558,0.010501667391619549
2024-02-12,discovery,-1,69,unresolved,,0.7503607503607503,289.53416283548336,0.5017516057594291,0.8757971238188311,0.24602521377457442,0.11203828566999924
2024-02-13,discovery,-1,119,continuation,17.0,0.7151898734177216,276.84657738575,0.4762479125558892,0.11516442018852269,0.35373015873015873,0.019927849927849933
2024-02-13,discovery,1,167,unresolved,,0.7658227848101266,385.1414520854833,0.1416684499853405,1.0209687512105088,0.3613023199710506,0.009033454375418904
2024-02-14,discovery,-1,49,reversal,37.0,0.7346251053074979,90.05507598795,0.45916728650877764,1.3113749610878886,0.3447893772893773,0.05165334665334664
2024-02-16,discovery,-1,17,reversal,17.0,0.763302752293578,24.57038052915,0.021530498219047577,0.40052344815703744,0.3859232434232434,0.08006876961422413
2024-02-16,discovery,-1,109,continuation,23.0,0.8513761467889909,317.7261462311166,0.3113678339734484,1.8967870974059138,0.4894163434604611,0.10559465044759164
2024-02-20,discovery,-1,85,reversal,37.0,0.7010309278350515,166.73932946751665,0.4889187341440503,-0.12039599535545964,0.3789047227282521,-0.04665394023682794
2024-02-21,discovery,1,123,unresolved,,0.7386541471048513,371.69441121865003,0.5361269435118123,0.025763500240387316,0.4654596448443198,-0.013151625323733372
2024-02-22,discovery,1,110,unresolved,,0.7272727272727273,283.79527076808336,0.0013737222827537644,0.10391394032491386,0.33635586635586634,0.033331449695086036
2024-03-05,discovery,-1,154,reversal,15.0,0.7135135135135136,352.7198673919833,0.4762264308779468,0.7638207075058596,0.1580273892773893,0.030236001372365026
2024-03-08,discovery,1,34,reversal,29.0,0.7092924126172208,37.349316554383336,-0.051322738030122925,-0.5178105765497367,0.2511904761904762,-0.020832130832130792
2024-03-08,discovery,-1,145,continuation,20.0,0.7365728900255755,210.50885184268333,1.2703163180194834,0.6405986867287141,0.3898727661227661,-0.05097349620076892
2024-03-08,discovery,1,182,reversal,21.0,0.7229326513213982,297.34430661311666,0.3631821270708632,-0.21399804520367738,0.32717436974789915,0.028132374161785885
2024-03-12,discovery,1,39,continuation,11.0,0.7170077628793226,38.22282085841667,0.24588881038778396,-0.25280995225494207,0.18804723054723052,-0.03829212874667418
2024-03-12,discovery,1,139,unresolved,,0.7339449541284404,301.8945505932833,-0.03443064879330808,0.5170290551419687,0.27044573890162127,0.08924284222412568
2024-03-14,discovery,-1,29,reversal,35.0,0.7058823529411765,24.00149354155,1.0984205932866866,-0.34222404095461334,0.27976438594085656,-0.03308093965847975
2024-03-14,discovery,1,223,unresolved,,0.7058823529411765,389.8497656134833,0.5048203767600128,1.9534233797055491,0.36083333333333334,0.0905814555814556
2024-03-19,discovery,1,64,continuation,49.0,0.725228390723823,179.30783952768334,-0.18332409194706817,0.2757516494137753,0.33123482726423903,0.059886681945505435
2024-03-26,discovery,-1,88,unresolved,,0.7323943661971831,386.5423596010167,0.03469768736827476,0.8386882368562425,0.3789940760993392,0.016403336164101712
2024-03-27,discovery,1,107,continuation,15.0,0.7480916030534351,370.94699156128337,0.48289995050803364,0.7146354144457225,0.6120461060678453,-0.005944514422775315
2024-04-03,discovery,1,18,continuation,21.0,0.751486325802616,32.20922874885,0.16752373297211293,0.1443131823356154,0.26069935889628987,0.06775573673271881
2024-04-03,discovery,-1,91,reversal,11.0,0.8561236623067776,344.57410082281666,0.18971057328592453,1.7265693490255067,0.34299330843448494,0.10015703250997367
2024-04-04,discovery,-1,54,continuation,4.0,0.8135593220338984,266.12882526845,-0.14237907474673536,0.6693822751023948,0.4179300524037366,-0.015347804773642115
2024-04-04,discovery,-1,79,continuation,4.0,0.7954802259887006,299.6673630989166,1.4291296198832615,0.7178499494881736,0.22279019559768987,0.14038247230544915
2024-04-05,discovery,1,56,continuation,24.0,0.7598116169544741,84.79034571041666,0.25713530155039727,-0.2822382357917883,0.39251805402835155,-0.005751875196435232
2024-04-05,discovery,1,81,continuation,22.0,0.7158555729984302,134.95078878968334,0.4525394552625263,-0.2127036838858447,0.29413909406876154,0.07346801136036196
2024-04-09,discovery,-1,32,continuation,10.0,0.7131997235659986,59.15346484965,0.07441689225720056,0.856107062429742,0.18493962848297213,0.14537341422480743
2024-04-09,discovery,1,143,continuation,19.0,0.7519004837595025,360.53527990124996,0.6360077455204114,0.5795267111155882,0.5543578311467328,-0.01813313186362903
2024-04-12,discovery,-1,114,unresolved,,0.7321428571428571,219.48801517008332,0.6792788308151333,0.7565895197071724,0.01032887402452618,0.04853373679460637
2024-04-15,discovery,-1,125,continuation,52.0,0.7562595809913132,239.78669065931666,1.4246684963670726,0.8798700494260951,0.49992689243783506,0.015021910345920174
2024-04-22,discovery,1,118,reversal,36.0,0.7119266055045872,286.7678831981833,0.5619611136401543,-0.4520115730225136,0.17226765987635553,0.04182361775247147
2024-04-25,discovery,1,205,unresolved,,0.7555129434324065,394.29747798681666,1.9746919201701023,0.03263001908869079,0.3977554182432231,0.07679297069540975
2024-05-01,discovery,1,158,continuation,25.0,0.7232985593641331,314.45852473114996,2.380574439718072,-0.16597946797908225,0.27204874835309617,0.05868367469157983
2024-05-02,discovery,-1,36,reversal,38.0,0.7677543186180422,38.75597745788333,0.6627739089522093,0.41875894442488004,0.36335459045136465,0.019015778038260926
2024-05-14,discovery,1,86,unresolved,,0.7241079199303743,307.8558178123833,0.1398171147436613,0.4836698973548197,0.45373758594346825,-0.02808900052215557
2024-05-22,discovery,1,124,unresolved,,0.7301905717151455,390.0231984263834,0.43682024683730447,-0.2802353881742752,0.4828970103970104,0.019645803130651646
2024-05-23,discovery,-1,153,continuation,12.0,0.7492682926829268,272.57982274315,1.2487051033298677,-0.023757592436628006,0.2768707028265852,-0.019024758663796094
2024-05-31,discovery,1,128,continuation,28.0,0.7051070840197694,241.32407713455,0.31206750507246933,-0.09243432799283902,0.3676739926739926,-0.07543900543900539
2024-05-31,discovery,1,176,continuation,5.0,0.7182866556836903,379.04026740335,0.4504193767334911,0.5149820052975378,0.5918842780026992,0.02932636077372922
2024-06-05,discovery,1,86,continuation,29.0,0.712778429073857,187.21569074311668,-0.11303958239332787,-0.004436739300545334,0.2312881562881563,0.09037814037814039
2024-06-07,discovery,1,45,reversal,18.0,0.7075173720783323,69.61706738731667,0.13578677179740092,0.4728384417134812,0.22163223853441244,0.06508138509126649
2024-06-17,discovery,1,47,continuation,11.0,0.7384615384615385,174.85200692675002,-0.33030264539774534,0.6999041478121228,0.22812091503267978,0.1319914834620717
2024-06-20,discovery,-1,75,continuation,34.0,0.7584097859327217,179.80055778615,0.9228709317482903,1.2760545237341856,0.4323711547796217,0.07831228626215109
2024-06-20,discovery,1,132,reversal,12.0,0.7339449541284404,297.07969926095,0.33387485371542475,-0.21844428685648465,0.08293282697694462,0.01985388794212321
2024-06-24,discovery,1,24,reversal,23.0,0.7981580966999232,38.44290567198333,0.20542822721572418,0.17244410629103424,0.3921168210874093,0.0010250207309030963
2024-06-28,discovery,1,19,continuation,8.0,0.7140495867768595,32.33819560125,-0.09969539333929896,0.3746333937325863,0.23786921820010054,0.0367599258040434
2024-06-28,discovery,-1,61,continuation,27.0,0.7008264462809918,98.01134751021667,0.8870542347584494,0.02322359743622071,0.26318080470254385,0.06014781441658915
2024-06-28,discovery,-1,149,reversal,6.0,0.7471074380165289,363.3224264895167,0.6882297548013592,0.6749711604806712,0.29194807643337056,0.10490384392790807
2024-07-01,discovery,-1,31,reversal,48.0,0.707037643207856,43.85202406875,0.39797099544981135,0.2598715473100346,0.4674252940042414,0.08757236915131651
2024-07-02,discovery,1,101,continuation,19.0,0.709727626459144,313.8003743189167,-0.36167748852206694,-0.3405473484200452,0.21841839447102607,-0.026140673078472128
2024-07-10,discovery,1,58,continuation,29.0,0.7694859038142621,210.98966417355,0.13118426914481413,0.18143918174335782,0.25033355533355534,0.04378618014981649
2024-07-10,discovery,1,96,unresolved,,0.703150912106136,388.6761291214167,-0.32373798439422236,0.6920129650336655,0.36700174825174825,-0.04069983047255772
2024-07-11,discovery,-1,37,continuation,27.0,0.7528691660290742,51.44649993228334,0.9832404094445385,0.33715794318778736,0.40024476727263103,-0.020383480754997747
