date,split,dir,label,trend_adr,pb_adr,size_ratio,pb_bars,pb_tempo,tempo_ratio,pb_opp_eff,session_min
2021-08-19,discovery,1,continue,0.5995525727069351,0.348993288590604,0.582089552238806,3,0.5978281930174504,-0.13119030432231793,0.45291005291005293,7.985412090950001
2021-08-19,discovery,1,continue,0.6353467561521253,0.348993288590604,0.5492957746478874,2,0.7869039419697959,-0.003568315780721143,0.15999999999999998,19.50427257035
2021-08-19,discovery,-1,continue,0.9038031319910514,0.7606263982102909,0.8415841584158416,5,0.9340360590150215,0.2822286021004249,0.535049019607843,89.27673947701666
2021-08-19,discovery,1,continue,0.7606263982102909,0.22371364653243847,0.29411764705882354,1,1.0349845338361565,0.100948474821135,-0.21428571428571427,90.92685816625
2021-08-19,discovery,1,fail,0.7606263982102909,0.38478747203579416,0.5058823529411764,2,1.0858299594471619,0.2528071948256997,0.29130434782608694,158.45176114815
2021-08-19,discovery,-1,continue,0.5279642058165548,0.21476510067114093,0.4067796610169492,1,1.0169553894579175,-0.11965277250001449,-0.4375,281.71509331544996
2021-08-19,discovery,-1,fail,0.6890380313199105,0.5011185682326622,0.7272727272727273,3,1.5230369723422204,-0.20373145235765366,0.5266590389016018,306.50106319611666
2021-08-19,discovery,1,continue,0.5011185682326622,0.2684563758389262,0.5357142857142857,1,1.1397271213853215,-0.38330985095689885,0.38095238095238093,308.6864978906167
2021-08-20,discovery,1,continue,0.6576402321083172,0.2553191489361702,0.38823529411764707,2,0.34904058571583785,0.004605830026757962,0.03518518518518515,46.20321757248333
2021-08-23,discovery,1,fail,0.6996466431095406,0.2332155477031802,0.3333333333333333,4,0.23627406861708916,0.3585642495987342,0.12924544817927172,248.67371433275
2021-08-26,discovery,-1,continue,0.6164267569856055,0.3590177815410669,0.5824175824175825,4,1.4700820964873305,1.1786647452534171,0.5503472222222222,59.92337610348333
2021-08-27,discovery,1,continue,0.7834681042228212,0.28751123090745734,0.3669724770642202,8,0.4789268468844387,-0.6035577473559215,0.24425574425574423,68.56105835141666
2021-08-30,discovery,1,fail,0.7039413382218148,0.21264894592117323,0.3020833333333333,9,-0.1708981011508655,-0.062301824071833975,0.06473618973618972,171.40268815591665
2021-09-02,discovery,-1,fail,0.6937062937062937,0.2909090909090909,0.41935483870967744,2,0.43017448170673167,-0.044603379573251556,0.4575757575757575,288.6264733583833
2021-09-03,discovery,1,continue,0.5222551928783383,0.20178041543026706,0.38636363636363635,1,0.6811712824851353,0.4077943771843289,-0.8,31.092045435983334
2021-09-07,discovery,-1,continue,1.335203366058906,0.16830294530154277,0.12605042016806722,1,0.1346872876167864,0.2960675175367574,0.5,17.583532352949998
2021-09-07,discovery,1,fail,0.6171107994389902,0.3141654978962132,0.509090909090909,4,0.0921962387725419,-0.06754870291092047,0.18514610389610386,298.8637073788167
2021-09-08,discovery,-1,continue,0.9684741488020177,0.3026481715006305,0.3125,5,0.8612357221968703,-0.01785781941765996,0.23306628012510364,79.55564652888333
2021-09-08,discovery,1,continue,0.5649432534678437,0.22194199243379573,0.39285714285714285,2,0.9228630227083596,-0.20846068799256234,0.2472527472527473,97.83278549525
2021-09-08,discovery,1,continue,0.6153846153846154,0.3329129886506936,0.5409836065573771,9,0.48509765235107744,-0.4640426051050394,0.07422320780163918,227.00646027661665
2021-09-09,discovery,1,fail,0.7117794486215538,0.8320802005012531,1.1690140845070423,8,-1.0117372658002721,0.39598396758970256,0.386957398640252,163.97085244734998
2021-09-09,discovery,-1,continue,0.8320802005012531,0.24060150375939848,0.2891566265060241,1,-1.0660442672046413,-0.05430700140436917,0.0,182.57795696341665
2021-09-09,discovery,-1,continue,0.8421052631578947,0.2606516290726817,0.30952380952380953,1,-0.32916377498588023,-0.37623760554496855,0.17647058823529413,254.39764477715002
2021-09-10,discovery,-1,continue,0.7950920245398773,0.17668711656441718,0.2222222222222222,2,-0.10487858839900266,-0.14150630175265427,-0.3076923076923077,26.092269407516667
2021-09-10,discovery,-1,continue,0.5006134969325153,0.2552147239263804,0.5098039215686274,2,-0.019624564712848125,-0.35339788180124293,0.16666666666666669,47.59683132675
2021-09-10,discovery,-1,continue,0.5791411042944785,0.3042944785276074,0.5254237288135594,1,0.5097037562271467,-0.46897069073999564,0.5,63.990738078183334
2021-09-10,discovery,1,fail,0.8049079754601227,0.2552147239263804,0.3170731707317073,1,-0.04275570335888279,-0.22298030358383017,-0.5555555555555556,233.50365083128332
2021-09-13,discovery,-1,continue,0.7197518097207859,0.40537745604963804,0.5632183908045977,5,0.6214159345242086,0.16278473881134364,0.24141414141414144,24.080418773783332
2021-09-13,discovery,-1,continue,0.5956566701137539,0.23991726990692863,0.4027777777777778,2,1.251912435090287,0.022114718540183986,0.15098039215686274,32.486153113283336
2021-09-13,discovery,-1,continue,0.7445708376421923,0.47156153050672184,0.6333333333333333,5,0.4865923132890738,-0.34294743669708716,0.32057017543859645,122.06772595528334
2021-09-13,discovery,-1,continue,0.546018614270941,0.19855222337125128,0.36363636363636365,2,0.6423974327840216,0.025078942433437112,0.15625,272.77849700561666
2021-09-14,discovery,-1,continue,0.8589626933575978,0.26933575978161967,0.3135593220338983,4,0.6004156984922205,0.07274432907686867,0.5777243589743589,37.66224525061667
2021-09-14,discovery,-1,continue,0.6551410373066424,0.3421292083712466,0.5222222222222223,9,0.6245348460408489,-0.18322081790085376,0.13300958300958307,263.72877437825
2021-09-15,discovery,1,continue,0.5144694533762058,0.21221864951768488,0.4125,2,0.5758521926197695,0.09845539276033105,0.45036764705882354,22.598191228650002
2021-09-15,discovery,1,continue,0.8102893890675241,0.2057877813504823,0.25396825396825395,6,0.4152801004740125,-0.2571800215576288,0.2501373626373627,287.01636637248333
2021-09-16,discovery,-1,continue,0.7470588235294118,0.2,0.2677165354330709,3,0.5042954477373915,-0.03951248120310513,0.15406162464985995,39.05650446315
2021-09-17,discovery,-1,continue,0.5848275862068966,0.19310344827586207,0.330188679245283,5,0.6491805922194954,0.14225434324450048,0.160548128342246,57.45177880475
2021-09-20,discovery,-1,continue,0.7379679144385026,0.1925133689839572,0.2608695652173913,4,1.1455805649483954,0.12412915770641764,0.2539086687306501,181.4081059421167
2021-09-20,discovery,-1,continue,0.6577540106951871,0.22459893048128343,0.34146341463414637,5,1.4684934340651847,0.28554257447920306,0.04452098133939566,317.41170301365
2021-09-21,discovery,-1,continue,0.6331955109273479,0.22209096278795037,0.35074626865671643,2,0.7886831275813537,0.0569140323097681,0.6659259259259259,44.79827920805
2021-09-21,discovery,1,fail,0.5150620200826934,0.5386887182516243,1.0458715596330275,20,0.8048903298122271,0.004204363247751641,0.21627021471239116,245.35115649215
2021-09-21,discovery,-1,continue,0.5386887182516243,0.1559362079149439,0.2894736842105263,3,0.7997795538041048,-0.005110776008122264,0.017825311942959002,259.47681968315
2021-09-22,discovery,1,continue,0.5458715596330275,0.48623853211009177,0.8907563025210085,21,0.5132915904832727,0.09522064018736309,0.1183736304811051,270.00000286684997
2021-09-23,discovery,1,continue,0.7783018867924528,0.15566037735849056,0.2,4,0.04943336451246161,-0.2911280178673985,0.1976190476190476,67.84279304598333
2021-09-28,discovery,-1,continue,0.5949119373776908,0.20874103065883887,0.3508771929824561,4,0.4934154975873466,0.017770304783017166,0.006125356125356141,29.06161511515
2021-09-28,discovery,-1,continue,0.6784083496412263,0.15133724722765818,0.2230769230769231,2,0.9643226178736501,0.13799115209203816,-0.046910755148741434,54.956280377616665
2021-09-29,discovery,1,continue,0.5735115431348724,0.2284325637910085,0.3983050847457627,5,0.8523929490695981,0.1401655093134927,0.3038922938236439,35.879566932383334
2021-09-30,discovery,-1,continue,0.7443037974683544,0.19240506329113924,0.2585034013605442,4,0.9446571799965015,-0.07688524991833712,-0.0018526920750151221,150.62664448475002
2021-09-30,discovery,1,continue,0.5772151898734177,0.2481012658227848,0.4298245614035088,6,0.989121001160458,-0.10314063400696949,0.3395326079149608,293.00025622198336
2021-10-01,discovery,-1,continue,0.5192186515437933,0.15626969124133586,0.30097087378640774,2,0.8297607678790744,0.3219588659943817,0.20982142857142858,18.999492510283336
2021-10-01,discovery,-1,continue,0.5797101449275363,0.21676118462507876,0.3739130434782609,8,0.8239350972151567,-0.14948975270814924,0.11448973820297349,65.94573108895
2021-10-01,discovery,1,continue,0.7763074984247007,0.2318840579710145,0.2987012987012987,6,0.8040246587357487,-0.23906400367935765,0.11047141264532567,153.09373879195
2021-10-04,discovery,-1,continue,0.8374783111625217,0.2776171197223829,0.3314917127071823,5,1.0106748805750718,0.025617749532665934,0.2600073211102623,74.09710496465
2021-10-05,discovery,1,continue,0.5704953728905825,0.1567773543821448,0.2748091603053435,4,0.5105318175007006,-0.06466275565903068,0.41053921568627455,67.89922757508333
2021-10-06,discovery,-1,fail,0.6513122656668452,0.3513658275307981,0.5394736842105263,6,0.6592400416639922,-0.030749650580266907,0.34312236972083515,44.073633500250004
2021-10-06,discovery,1,continue,0.5570433851098018,0.24424209962506696,0.43846153846153846,5,0.6487683677936993,-0.4199555651439786,0.18190974167444757,67.99477314528333
2021-10-06,discovery,1,continue,0.6256025709694697,0.18853776111408677,0.3013698630136986,3,1.1395710676765487,-0.06395250909102934,0.5977095516569201,262.1891348952167
2021-10-11,discovery,1,fail,0.5705296276874672,0.19716832721552177,0.34558823529411764,11,-0.4229921412750514,-0.3588893852126185,0.16661176019464785,109.35841897985
2021-10-11,discovery,-1,continue,0.713162034609334,0.23492396434189827,0.32941176470588235,5,0.25450808793357194,-0.3234742108827955,0.4809497348197039,282.28081280611667
2021-10-13,discovery,-1,fail,0.6637931034482759,0.33189655172413796,0.5,14,0.3156221521992087,-0.08091735682364454,0.1727355595208801,74.39974186058333
2021-10-22,discovery,-1,continue,0.6112702960840497,0.1833810888252149,0.3,3,0.7639212603842133,-0.17953744718162878,0.12307692307692307,121.62570226074999
2021-10-22,discovery,1,continue,0.6341929321872015,0.2521489971346705,0.39759036144578314,4,0.3952124709253029,-0.18866083638944642,0.24469696969696972,212.65919471085
2021-10-25,discovery,-1,fail,0.5906040268456376,0.48322147651006714,0.8181818181818182,11,-0.11767286148700684,-0.02594850556913013,0.2965682923887258,32.709420174483334
2021-10-25,discovery,1,fail,0.8053691275167785,0.21476510067114093,0.26666666666666666,5,-0.2169633156044842,-0.013682610503137599,0.3246620046620047,265.79326829611665
2021-10-27,discovery,1,continue,0.5546218487394958,0.226890756302521,0.4090909090909091,3,-0.0005884738657718399,0.051084921573941566,0.45098039215686275,20.41715267815
2021-10-28,discovery,1,continue,0.6277665995975855,0.1851106639839034,0.2948717948717949,5,-0.05146474261129548,-0.09848465692202257,0.09071428571428572,94.20788147735
2021-10-29,discovery,1,continue,0.7195767195767195,0.22857142857142856,0.3176470588235294,2,-0.3436113257990321,-0.18738422374520702,0.3055555555555556,29.540528669316664
2021-10-29,discovery,1,continue,0.6941798941798942,0.23703703703703705,0.34146341463414637,3,-0.0417926832765562,-0.009620262332924491,0.264957264957265,135.33435170765
2021-11-03,discovery,1,continue,0.5470763131813677,0.3647175421209118,0.6666666666666666,2,2.1524862119936734,-0.5402435831718391,0.06666666666666667,272.59283505555
2021-11-04,discovery,1,fail,0.6230769230769231,0.5615384615384615,0.9012345679012346,11,0.30493590024922446,0.6824862261903658,0.3524580217762036,117.79526700865
2021-11-04,discovery,-1,fail,0.5615384615384615,0.2,0.3561643835616438,5,0.27161242036694677,-0.033323479882277685,0.034845938375350126,135.73341514191668
2021-11-05,discovery,-1,fail,1.0204081632653061,0.3510204081632653,0.344,2,1.3104046288417435,0.712017930229406,0.5054945054945055,242.68326530335
2021-11-05,discovery,1,continue,0.5306122448979592,0.20408163265306123,0.38461538461538464,2,0.38852348940377834,-0.05030578963777421,0.04365079365079366,295.66974384765
2021-11-09,discovery,-1,continue,1.0395010395010396,0.33264033264033266,0.32,3,1.3696197814140916,1.1946415151548684,0.16196172248803828,30.95653741028333
2021-11-09,discovery,-1,fail,0.5571725571725572,0.340956340956341,0.6119402985074627,4,0.5930914649182386,-0.07781919339992804,0.2450637597696421,164.44482499125
2021-11-10,discovery,-1,fail,0.6882591093117408,0.43724696356275305,0.6352941176470588,4,1.1864809190894663,0.06155223133694343,0.39922823886639675,321.96732132175003
2021-11-12,discovery,1,continue,0.968968968968969,0.17617617617617617,0.18181818181818182,2,-0.16265997128097887,-0.4476255684891601,0.3125,131.51477442765
2021-11-15,discovery,-1,fail,0.556390977443609,0.21052631578947367,0.3783783783783784,2,0.9443929124041366,0.3643366655377409,0.21726190476190477,138.22307999061667
2021-11-16,discovery,1,continue,0.6215943491422805,0.2260343087790111,0.36363636363636365,1,1.009614592716289,1.1779779129905597,0.9,20.592235888016667
2021-11-16,discovery,1,continue,0.6054490413723511,0.16145307769929365,0.26666666666666666,2,-0.10956928030014801,-0.20519665543730253,0.23076923076923078,136.56416506918333
2021-11-18,discovery,-1,continue,0.7859358841778697,0.1737331954498449,0.22105263157894736,1,0.3535590143283711,0.08906080483726958,-0.2,46.53612761555
2021-11-18,discovery,1,continue,0.9513960703205792,0.40537745604963804,0.4260869565217391,7,0.4410137332420461,0.15035623213212967,0.36875386518243664,206.88947741321667
2021-11-19,discovery,1,fail,0.5880077369439072,0.7504835589941973,1.2763157894736843,14,0.5545270180672383,0.6315477708984442,0.29002960529290744,249.53291570605
2021-11-19,discovery,-1,fail,0.7504835589941973,0.41005802707930367,0.5463917525773195,8,0.1483038380676437,-0.40622317999959456,0.30777972027972034,291.74527335454997
2021-11-22,discovery,1,continue,0.7576374745417516,0.18737270875763748,0.24731182795698925,1,0.3374648501138231,0.06082709405633291,0.875,34.228674987350004
2021-11-22,discovery,-1,continue,1.4012219959266803,0.45621181262729127,0.32558139534883723,3,1.6375160532418007,1.2063226150792727,0.7653198653198653,150.49127733771667
2021-11-22,discovery,1,continue,0.505091649694501,0.285132382892057,0.5645161290322581,4,0.5016925656685014,-0.23067487862786795,0.26850539811066126,207.33859483325003
2021-11-23,discovery,1,fail,0.882865440464666,0.7744433688286544,0.8771929824561403,10,0.7194819993594617,0.5622901192083134,0.2760145573380868,39.66672034128333
2021-11-23,discovery,-1,continue,0.7744433688286544,0.24782187802516942,0.32,1,0.5578993516108111,-0.1615826477486506,-0.4117647058823529,40.484832823683334
2021-11-23,discovery,-1,fail,0.6040658276863504,0.6582768635043562,1.0897435897435896,9,0.9581060728168977,-0.1279099290965795,0.3417741070991845,106.76716818101666
2021-11-23,discovery,1,continue,0.6582768635043562,0.15488867376573087,0.23529411764705882,2,0.407383598384103,-0.5507224744327948,-0.5,112.11830631641666
2021-11-23,discovery,-1,continue,0.5188770571151985,0.2245885769603098,0.43283582089552236,3,0.6440806233812816,-0.1364944344173632,0.13636363636363635,160.33912246145002
2021-11-23,discovery,1,continue,0.5885769603097774,0.1936108422071636,0.32894736842105265,1,0.844440029547969,-0.1899153186830289,-0.8888888888888888,320.43351298718335
2021-11-24,discovery,1,continue,0.5324114088159032,0.38720829732065687,0.7272727272727273,4,0.28096910443571166,-0.29759737887139504,0.5324498870694523,41.80554812765
2021-11-29,discovery,1,fail,0.9657747355320473,0.22899813316739265,0.23711340206185566,15,0.22979751151355815,-0.26656710822648655,0.13036306286306287,302.35880191788334
2021-11-30,discovery,-1,continue,0.9038461538461539,0.17307692307692307,0.19148936170212766,3,1.8455491454680304,0.30844150780194846,0.17283950617283952,86.77099385165
2021-11-30,discovery,1,fail,0.5336538461538461,0.32211538461538464,0.6036036036036037,6,1.0841588882921906,-0.4660666604968413,0.17873677248677247,114.82903424718333
2021-11-30,discovery,-1,continue,0.5673076923076923,0.21634615384615385,0.3813559322033898,4,1.1323066012011127,-0.19804664628456536,0.10581232492997197,149.72713164205
2021-12-01,discovery,1,fail,0.5764282038085435,0.3993823983530623,0.6928571428571428,14,0.7451360759395903,0.18427206914930572,0.2806174179073339,147.58440829085
2021-12-01,discovery,-1,continue,0.5846628924343799,0.1523417395779722,0.2605633802816901,1,1.6930661006343486,0.6347347499854996,0.9130434782608695,210.56187213378334
2021-12-02,discovery,1,continue,0.8043207312006647,0.3622766929788118,0.45041322314049587,20,0.9360608804089703,0.12163121363992146,0.2012850410969606,51.133885024183336
2021-12-03,discovery,-1,continue,0.6255639097744361,0.15338345864661654,0.24519230769230768,3,0.6013569642857092,0.04365177467335413,0.03580246913580246,27.352686978283334
2021-12-14,discovery,-1,continue,0.6212361331220285,0.18594823032223984,0.29931972789115646,14,0.6754013863259727,-0.030126628475155903,0.017969531492309027,120.36338911148333
2021-12-15,discovery,1,continue,0.7021517553793885,0.23103057757644394,0.32903225806451614,3,2.341599480308451,-0.45515871423427656,0.48519509476031214,277.27318557045
2021-12-16,discovery,-1,continue,0.5246662797446314,0.21822402785838654,0.415929203539823,2,0.9235380110102924,0.15732669323241555,0.3214285714285714,309.1032488250167
2021-12-17,discovery,-1,continue,0.5597269624573379,0.4641638225255973,0.8292682926829268,10,0.9834194148364549,0.4043967359015619,0.38387280418240166,21.75216483985
2021-12-17,discovery,1,continue,1.0784982935153584,0.23208191126279865,0.21518987341772153,9,1.0631286197851635,0.017386086915812227,0.19843549459917745,94.61564763161667
2021-12-17,discovery,-1,continue,0.800910125142207,0.20477815699658702,0.2556818181818182,6,0.9435831369965831,-0.018503870475099715,0.03041871921182267,149.05890113041667
2021-12-22,discovery,1,continue,0.5904486251808972,0.2585624698504583,0.43790849673202614,16,0.10748842797696269,0.07914186205244209,0.18788689273402898,294.03864296585
2022-01-03,discovery,-1,fail,0.9681923972071373,0.41582622187742435,0.42948717948717946,3,1.3580574392078428,0.5510537246659363,0.5694871794871795,22.07411939178333
2022-01-04,discovery,-1,continue,0.8896492728828058,0.19846022241231823,0.2230769230769231,6,0.8862446765746003,0.054831292123078246,0.11997354497354497,102.12461884101667
2022-01-05,discovery,-1,continue,0.5612788632326821,0.2344582593250444,0.4177215189873418,6,0.3803682847143226,-0.22589586851587007,0.08536833536833537,247.77497332215
2022-01-05,discovery,-1,continue,0.5541740674955595,0.2344582593250444,0.4230769230769231,2,1.719916777726325,-0.28046158336479565,-0.13461538461538464,286.13703524925
2022-01-05,discovery,-1,continue,0.7815275310834814,0.3197158081705151,0.4090909090909091,4,1.4489027383497284,-0.27009414198536175,0.2036184210526316,321.37119482434997
2022-01-06,discovery,1,continue,0.5863570391872278,0.5689404934687954,0.9702970297029703,9,0.782165410712317,0.2876607762890336,0.46725577160359777,20.495719814716665
2022-01-06,discovery,-1,continue,0.5689404934687954,0.21480406386066764,0.37755102040816324,2,0.7993616105285959,0.017196199816278845,0.6258169934640523,22.165970365716664
