date,r1h,tempo1h,nclimax1h,rest_range,adr,prev_close,op,last_t,gap_adr,r1h_adr,rest_adr,year
2024-02-14,22.25,42.857142857142854,1.0,47.5,37.09375,5562.0,5588.5,15:14:59.051838,0.7144060657118787,0.5998315080033698,1.2805391743892165,2024
2024-02-15,13.5,34.03716216216216,0.0,36.75,34.4375,5609.5,5610.25,15:14:59.613932,0.021778584392014518,0.39201451905626133,1.0671506352087115,2024
2024-02-16,32.5,55.411295911295916,4.0,40.5,34.0625,5638.75,5634.25,15:14:58.582291,0.13211009174311927,0.9541284403669725,1.1889908256880735,2024
2024-02-20,45.75,52.02323862323862,0.0,58.0,36.375,5606.75,5617.0,15:14:59.828502,0.281786941580756,1.2577319587628866,1.5945017182130585,2024
2024-02-21,11.75,28.869453007384042,1.0,39.25,39.9375,5578.25,5569.25,15:14:59.958429,0.22535211267605634,0.2942097026604069,0.9827856025039123,2024
2024-02-22,24.5,69.13592515592516,7.0,40.25,42.96875,5584.25,5653.5,15:14:59.607793,1.6116363636363635,0.5701818181818182,0.9367272727272727,2024
2024-02-23,11.75,36.402027027027025,0.0,26.0,45.875,5685.75,5705.5,15:14:59.521614,0.4305177111716621,0.2561307901907357,0.5667574931880109,2024
2024-02-26,10.25,19.534303534303533,0.0,26.0,45.5,5688.75,5695.0,15:14:59.637460,0.13736263736263737,0.22527472527472528,0.5714285714285714,2024
2024-02-27,12.25,26.395901395901397,0.0,25.5,42.8125,5670.0,5677.75,15:14:59.745232,0.181021897810219,0.28613138686131384,0.5956204379562043,2024
2024-02-28,10.5,37.1007371007371,0.0,17.0,40.0625,5683.0,5663.5,15:14:58.686177,0.48673946957878317,0.2620904836193448,0.4243369734789392,2024
2024-02-29,21.0,44.97178497178497,3.0,44.5,37.875,5662.75,5689.25,15:14:59.414493,0.6996699669966997,0.5544554455445545,1.174917491749175,2024
2024-03-01,19.75,54.01034430302723,5.0,36.75,38.21875,5691.25,5697.0,15:14:59.976643,0.15044971381847916,0.5167620605069502,0.9615699100572364,2024
2024-03-04,7.25,26.98852698852699,1.0,23.5,36.65625,5732.25,5727.0,15:14:59.813844,0.1432225063938619,0.1977834612105712,0.6410912190963342,2024
2024-03-05,26.5,69.58542252659899,5.0,36.25,34.6875,5726.0,5707.75,15:14:59.900813,0.5261261261261261,0.7639639639639639,1.045045045045045,2024
2024-03-06,24.5,65.90869715869717,3.0,36.0,35.0625,5681.75,5710.5,15:14:59.957470,0.8199643493761141,0.6987522281639929,1.0267379679144386,2024
2024-03-07,21.0,52.66112266112266,4.0,21.75,35.78125,5703.75,5734.25,15:14:59.645260,0.8524017467248908,0.5868995633187772,0.6078602620087337,2024
2024-03-08,29.75,59.166509166509165,5.0,69.75,36.65625,5746.75,5756.25,15:14:59.853376,0.2591645353793691,0.8115942028985508,1.9028132992327367,2024
2024-03-11,25.5,67.29313929313929,2.0,30.25,42.375,5724.75,5704.5,15:14:59.796433,0.4778761061946903,0.6017699115044248,0.7138643067846607,2024
2024-03-12,47.0,70.48216855909163,2.0,39.25,44.28125,5715.0,5733.5,15:14:59.535036,0.41778405081157377,1.0613973182780523,0.8863796753705011,2024
2024-03-13,14.5,45.664999719053775,1.0,28.5,47.0625,5768.5,5770.25,15:14:59.704420,0.03718459495351926,0.30810092961487384,0.6055776892430279,2024
2024-03-14,38.5,80.04534204534205,16.0,38.0,44.625,5762.75,5767.0,15:14:59.851125,0.09523809523809523,0.8627450980392157,0.8515406162464986,2024
2024-03-15,25.5,73.38217164532955,6.0,34.0,48.375,5744.75,5713.0,15:14:59.934988,0.6563307493540051,0.5271317829457365,0.7028423772609819,2024
2024-03-18,17.75,43.03534303534304,0.0,27.75,45.3125,5711.0,5752.5,15:14:59.392005,0.9158620689655173,0.3917241379310345,0.6124137931034482,2024
2024-03-19,10.75,35.722147486853366,0.0,47.75,44.46875,5742.5,5732.75,15:14:59.854948,0.21925509486999298,0.24174279690794098,1.0737877723120168,2024
2024-03-20,12.5,18.857546777546776,0.0,62.75,46.0,5767.75,5768.0,15:14:59.552202,0.005434782608695652,0.2717391304347826,1.3641304347826086,2024
2024-03-21,13.0,43.58776358776359,0.0,22.75,44.9375,5821.75,5842.5,15:14:59.931654,0.4617524339360223,0.28929068150208626,0.5062586926286509,2024
2024-03-22,10.75,24.79030754892824,0.0,17.0,43.46875,5833.75,5828.25,15:14:57.549727,0.12652767792954708,0.24730409777138748,0.39108554996405465,2024
2024-03-25,13.25,18.02910602910603,0.0,13.0,37.25,5816.75,5803.75,15:14:59.527158,0.348993288590604,0.35570469798657717,0.348993288590604,2024
2024-03-26,8.25,22.51143451143451,0.0,30.0,35.5,5805.0,5817.0,15:14:59.561968,0.3380281690140845,0.2323943661971831,0.8450704225352113,2024
2024-03-27,21.25,46.25498679552734,1.0,43.0,32.75,5798.25,5820.0,15:14:59.976474,0.6641221374045801,0.648854961832061,1.3129770992366412,2024
2024-03-28,10.0,17.63686763686764,0.0,19.0,33.875,5838.25,5836.5,15:14:59.851419,0.05166051660516605,0.2952029520295203,0.5608856088560885,2024
2024-04-01,15.75,29.06948664640972,1.0,21.25,32.5,5833.5,5838.75,15:14:59.029576,0.16153846153846155,0.4846153846153846,0.6538461538461539,2024
2024-04-02,20.25,44.541214811485084,1.0,24.5,30.6875,5821.5,5780.25,15:14:59.028990,1.3441955193482689,0.659877800407332,0.7983706720977597,2024
2024-04-03,30.25,41.37214137214137,2.0,32.5,26.28125,5789.25,5774.75,15:14:59.964823,0.5517241379310345,1.151010701545779,1.2366230677764567,2024
2024-04-04,12.75,18.166952906083342,1.0,114.25,27.65625,5796.75,5832.25,15:14:59.241344,1.2836158192090394,0.4610169491525424,4.131073446327684,2024
2024-04-05,24.5,59.993384993385,3.0,53.0,39.8125,5728.75,5738.0,15:14:59.036099,0.23233908948194662,0.6153846153846154,1.3312401883830456,2024
2024-04-08,16.25,35.63539501039501,0.0,23.5,46.21875,5777.5,5785.5,15:14:59.828895,0.17308992562542258,0.3515889114266396,0.5084516565246788,2024
2024-04-09,37.75,46.68203497615262,4.0,63.75,45.21875,5784.5,5798.75,15:14:59.745041,0.3151347615756738,0.8348306841741534,1.409813407049067,2024
2024-04-10,25.25,80.48529361644117,10.0,41.5,48.09375,5794.0,5726.75,15:14:59.974579,1.3983105912930474,0.5250162443144899,0.8628979857050032,2024
2024-04-11,38.75,69.8784583399968,6.0,68.75,50.90625,5725.0,5745.75,15:14:59.584291,0.4076120319214242,0.7612031921424187,1.350521792510743,2024
2024-04-12,23.25,62.13646215773875,3.0,51.0,56.0,5770.5,5731.25,15:14:59.230704,0.7008928571428571,0.41517857142857145,0.9107142857142857,2024
2024-04-15,34.0,57.37654112072717,2.0,95.75,61.15625,5697.25,5738.25,15:14:58.982718,0.6704138988247317,0.5559529892692897,1.5656617271333675,2024
2024-04-16,23.5,69.61858308012154,3.0,44.5,71.8125,5626.75,5634.0,15:14:59.583034,0.10095735422106179,0.32724107919930373,0.6196692776327241,2024
2024-04-17,28.25,54.063723831165696,1.0,53.5,63.09375,5619.0,5644.5,15:14:59.998990,0.40416047548291234,0.4477464091134225,0.8479445269935612,2024
2024-04-18,27.0,55.68418068418068,1.0,56.75,63.875,5587.75,5600.75,15:14:59.351385,0.2035225048923679,0.4227005870841487,0.8884540117416829,2024
2024-04-19,29.5,66.98544698544698,3.0,54.25,68.03125,5576.25,5574.25,15:14:59.993741,0.02939825447864033,0.4336242535599449,0.797427652733119,2024
2024-04-22,20.25,50.997363216875414,1.0,70.75,68.125,5530.75,5557.25,15:14:57.952530,0.3889908256880734,0.29724770642201837,1.038532110091743,2024
2024-04-23,33.5,62.21205821205822,7.0,20.5,71.78125,5571.75,5596.5,15:14:59.614032,0.34479756203744016,0.4666956900304745,0.28558989986939487,2024
2024-04-24,14.75,47.96777546777547,1.0,34.5,68.4375,5637.25,5643.75,15:14:58.579100,0.09497716894977169,0.21552511415525114,0.5041095890410959,2024
2024-04-25,22.75,73.22382747806476,3.0,103.25,65.1875,5613.25,5566.5,15:14:59.902112,0.7171620325982742,0.348993288590604,1.5838926174496644,2024
2024-04-26,33.75,60.59857934857934,1.0,21.75,64.0,5652.5,5638.0,15:14:59.589945,0.2265625,0.52734375,0.33984375,2024
2024-04-29,17.5,36.323136323136325,1.0,34.5,63.6875,5656.75,5674.25,15:14:59.557828,0.2747791952894995,0.2747791952894995,0.5417075564278705,2024
2024-04-30,14.0,39.07946407946408,2.0,84.75,59.125,5674.75,5658.0,15:14:59.867646,0.2832980972515856,0.23678646934460887,1.4334038054968288,2024
2024-05-01,17.75,49.42084942084942,3.0,84.5,62.90625,5591.5,5585.0,15:14:59.512013,0.10332836562344759,0.2821659215101838,1.3432687531048186,2024
2024-05-02,52.5,68.66481866481867,7.0,53.75,65.125,5577.5,5610.25,15:14:59.618847,0.5028790786948176,0.8061420345489443,0.8253358925143954,2024
2024-05-03,39.0,83.4781981981982,24.0,35.25,64.34375,5618.75,5680.25,15:14:59.845874,0.9558037882467217,0.6061194754735308,0.5478387566779991,2024
2024-05-06,13.0,16.656964656964657,0.0,29.5,63.21875,5688.25,5705.5,15:14:59.212761,0.2728620860108749,0.2056351952545724,0.4666337123084528,2024
2024-05-07,9.75,28.31600831600832,0.0,21.25,62.09375,5731.0,5743.25,15:14:59.622682,0.1972823351786613,0.15702063412179165,0.34222445898339204,2024
2024-05-08,20.0,21.883975691668,0.0,16.5,51.0625,5742.5,5719.25,15:14:59.628494,0.45532435740514077,0.39167686658506734,0.32313341493268055,2024
2024-05-09,17.25,25.232155232155232,0.0,24.5,49.0625,5735.5,5738.25,15:14:59.987859,0.05605095541401274,0.35159235668789807,0.49936305732484076,2024
2024-05-10,21.75,38.64304164304164,1.0,18.25,49.6875,5769.5,5782.5,15:14:59.928269,0.26163522012578616,0.4377358490566038,0.3672955974842767,2024
2024-05-13,16.0,17.376992376992376,0.0,18.75,42.71875,5771.25,5789.0,15:14:59.896035,0.415508412582297,0.3745427944403804,0.4389173372348208,2024
2024-05-14,15.5,35.02425502425503,1.0,33.0,35.90625,5769.5,5773.75,15:14:59.898412,0.11836379460400348,0.4316797214969539,0.9190600522193212,2024
2024-05-15,16.5,47.680137924040366,1.0,37.0,31.96875,5795.5,5820.5,15:14:59.678865,0.7820136852394917,0.5161290322580645,1.1573802541544478,2024
2024-05-16,13.25,19.414719334719337,0.0,32.0,33.28125,5853.75,5859.25,15:14:59.456390,0.1652582159624413,0.39812206572769954,0.9615023474178404,2024
2024-05-17,8.75,19.693887733887735,1.0,23.0,33.0625,5844.75,5847.75,15:14:59.516010,0.09073724007561437,0.2646502835538752,0.6956521739130435,2024
2024-05-20,19.5,24.484561484561485,0.0,24.5,33.28125,5852.75,5855.0,15:14:59.182327,0.0676056338028169,0.5859154929577465,0.7361502347417841,2024
2024-05-21,9.5,23.633402633402635,0.0,19.5,33.09375,5857.0,5851.5,15:14:59.909004,0.16619452313503305,0.2870632672332389,0.5892351274787535,2024
2024-05-22,6.75,12.08038808038808,0.0,38.25,31.15625,5871.25,5865.0,15:14:59.008455,0.20060180541624875,0.21664994984954863,1.2276830491474424,2024
2024-05-23,36.0,74.10056732090631,7.0,68.75,32.03125,5855.5,5884.5,15:14:59.683672,0.9053658536585366,1.1239024390243904,2.1463414634146343,2024
2024-05-24,18.75,44.23897581792318,3.0,24.75,38.875,5813.25,5831.5,15:14:59.572633,0.4694533762057878,0.48231511254019294,0.6366559485530546,2024
2024-05-28,15.25,32.446866646866646,0.0,38.0,39.0625,5847.75,5847.25,15:14:58.887927,0.0128,0.3904,0.9728,2024
2024-05-29,16.0,49.34511434511434,1.0,19.75,37.5,5849.25,5809.0,15:14:59.456092,1.0733333333333333,0.4266666666666667,0.5266666666666666,2024
2024-05-30,16.25,49.62058212058212,1.0,38.75,35.96875,5807.0,5796.75,15:14:59.532751,0.2849695916594266,0.45178105994787143,1.0773240660295396,2024
2024-05-31,41.0,65.7845738045738,9.0,101.5,37.9375,5770.25,5784.75,15:14:59.861216,0.38220757825370677,1.0807248764415156,2.6754530477759473,2024
2024-06-03,18.25,64.28769230769231,5.0,56.0,47.5625,5824.5,5839.25,15:14:59.812726,0.31011826544021026,0.38370565045992117,1.1773981603153745,2024
2024-06-04,20.25,61.70036382536383,4.0,42.75,52.75,5827.5,5812.25,15:14:59.657657,0.2890995260663507,0.38388625592417064,0.8104265402843602,2024
2024-06-05,21.5,58.47077847077847,4.0,44.0,53.3125,5831.5,5854.5,15:14:59.567260,0.43141852286049237,0.40328253223915594,0.8253223915592028,2024
2024-06-06,11.0,47.13617463617463,0.0,24.25,50.28125,5889.5,5896.25,15:14:59.921506,0.13424487259167184,0.218769422001243,0.48228713486637664,2024
2024-06-07,23.0,48.435677703970384,1.0,34.5,49.46875,5889.5,5879.5,15:14:58.879577,0.20214782059380923,0.4649399873657612,0.6974099810486418,2024
2024-06-10,11.5,29.387700355442288,0.0,26.0,50.28125,5879.0,5874.25,15:14:59.893351,0.0944686140459913,0.22871348663766314,0.5170913610938471,2024
2024-06-11,21.25,49.085695451549114,2.0,36.25,52.15625,5893.25,5882.5,15:14:59.031909,0.2061114439784302,0.40742959856201316,0.695026962252846,2024
2024-06-12,27.25,40.30954030954031,1.0,38.25,53.78125,5912.25,5957.0,15:14:59.594885,0.832074375363161,0.5066821615339918,0.7112144102266125,2024
2024-06-13,27.75,47.18369849139079,1.0,37.25,45.875,5952.5,5971.25,15:14:59.849174,0.4087193460490463,0.6049046321525886,0.8119891008174387,2024
2024-06-14,17.0,33.304272013949436,0.0,30.0,42.21875,5963.5,5946.0,15:14:59.011535,0.41450777202072536,0.40266469282013323,0.7105847520355293,2024
2024-06-17,13.25,16.623700623700625,0.0,63.0,40.625,5961.5,5957.5,15:14:59.889676,0.09846153846153846,0.3261538461538461,1.5507692307692307,2024
2024-06-18,11.75,20.124820086358547,0.0,19.25,41.96875,6007.75,6010.0,15:14:59.437625,0.05361131794489948,0.2799702159344751,0.45867460908414,2024
2024-06-20,17.75,34.12788832788832,0.0,45.25,40.875,6024.75,6028.25,15:14:59.734888,0.0856269113149847,0.43425076452599387,1.107033639143731,2024
2024-06-21,19.0,53.39075339075339,4.0,21.5,41.71875,6003.5,5996.75,15:14:59.657860,0.16179775280898875,0.45543071161048687,0.5153558052434457,2024
2024-06-24,32.75,48.1398402451034,2.0,42.25,40.71875,6000.75,5993.5,15:14:58.002335,0.1780506523407521,0.8042977743668457,1.0376055257099002,2024
2024-06-25,11.5,28.353286973976626,1.0,28.0,40.28125,5978.75,5989.75,15:14:58.952956,0.2730799069045772,0.28549262994569435,0.6951124903025602,2024
2024-06-26,16.5,27.51982751982752,0.0,32.75,39.0,5996.25,5985.5,15:14:59.890963,0.27564102564102566,0.4230769230769231,0.8397435897435898,2024
2024-06-27,18.5,40.179772532713706,0.0,23.75,38.4375,5996.0,6001.25,15:14:59.771000,0.13658536585365855,0.4813008130081301,0.6178861788617886,2024
2024-06-28,37.25,50.060181639129006,0.0,72.25,37.8125,6011.75,6015.25,15:14:59.838010,0.09256198347107437,0.9851239669421488,1.9107438016528926,2024
2024-07-01,33.75,60.635985635985634,1.0,35.0,38.1875,5994.25,5999.5,15:14:59.603258,0.13747954173486088,0.88379705400982,0.9165302782324058,2024
2024-07-02,21.25,54.3228031032909,0.0,39.75,40.15625,5994.5,5978.5,15:14:59.565083,0.398443579766537,0.5291828793774319,0.9898832684824903,2024
2024-07-05,17.5,37.79530257908636,0.0,39.75,41.25,6053.5,6057.75,15:14:59.683115,0.10303030303030303,0.42424242424242425,0.9636363636363636,2024
2024-07-08,11.0,27.29227304227304,1.0,15.5,40.3125,6081.75,6091.5,15:14:59.606529,0.24186046511627907,0.27286821705426356,0.38449612403100775,2024
2024-07-09,12.75,30.58379977610747,0.0,17.5,39.59375,6090.25,6098.5,15:14:59.166117,0.20836621941594316,0.32202052091554856,0.4419889502762431,2024
2024-07-10,9.75,21.457199674590978,0.0,50.25,37.6875,6094.0,6105.75,15:14:59.995643,0.3117744610281924,0.25870646766169153,1.3333333333333333,2024
2024-07-11,30.75,62.0496597996598,9.0,46.25,40.84375,6146.5,6149.0,15:14:58.115612,0.061208875286916604,0.7528691660290742,1.132364192807957,2024
2024-07-12,27.5,51.82011434511435,1.0,48.25,39.78125,6101.5,6108.5,15:14:59.409345,0.17596229379418696,0.6912804399057345,1.2128829536527888,2024
2024-07-15,16.0,59.71570855291786,2.0,52.75,43.625,6131.25,6153.0,15:14:59.583739,0.498567335243553,0.3667621776504298,1.2091690544412608,2024
2024-07-16,15.5,63.766609418783325,0.0,29.75,43.375,6147.75,6160.75,15:14:59.851841,0.29971181556195964,0.3573487031700288,0.6858789625360231,2024
2024-07-17,26.5,78.68170818990491,5.0,26.75,43.25,6177.5,6117.75,15:14:59.577017,1.3815028901734103,0.6127167630057804,0.6184971098265896,2024
2024-07-18,18.5,60.62832062832063,1.0,82.5,43.28125,6101.25,6114.25,15:14:59.774751,0.3003610108303249,0.42743682310469316,1.9061371841155235,2024
2024-07-19,31.5,71.41642803906954,3.0,41.75,51.9375,6057.5,6049.75,15:14:59.256183,0.14921780986762936,0.6064981949458483,0.8038507821901324,2024
2024-07-22,31.25,63.79439996461273,1.0,43.25,57.59375,6010.75,6056.0,15:14:59.996349,0.7856755290287575,0.5425935973955507,0.7509495387954422,2024
2024-07-23,23.0,43.48001848001848,0.0,36.0,56.71875,6072.75,6070.0,15:14:59.976433,0.048484848484848485,0.40550964187327826,0.6347107438016529,2024
2024-07-24,38.5,72.44341583964226,1.0,59.5,53.0,6058.25,6011.0,15:14:59.761702,0.8915094339622641,0.7264150943396226,1.1226415094339623,2024
2024-07-25,41.75,89.79877858627859,22.0,100.0,56.0,5943.75,5934.25,15:14:58.710382,0.16964285714285715,0.7455357142857143,1.7857142857142858,2024
2024-07-26,31.75,72.18662756162756,3.0,56.5,62.0,5907.0,5941.0,15:14:59.515829,0.5483870967741935,0.5120967741935484,0.9112903225806451,2024
2024-07-29,23.5,69.15210735210735,1.0,44.25,65.40625,5962.75,5976.75,15:14:59.574830,0.2140468227424749,0.35929288103201146,0.6765408504538939,2024
2024-07-30,27.0,62.602910602910605,1.0,72.0,65.8125,5963.75,5978.75,15:14:59.514629,0.22792022792022792,0.41025641025641024,1.0940170940170941,2024
2024-07-31,31.0,71.72983726432003,1.0,49.0,66.1875,5906.5,6005.75,15:14:59.593440,1.4995278564683663,0.4683663833805477,0.7403210576015109,2024
2024-08-01,51.25,81.15038115038115,9.0,109.75,65.8125,6029.5,6040.5,15:14:59.765114,0.1671415004748338,0.7787274453941121,1.667616334283001,2024
2024-08-02,75.25,93.23761177159236,43.0,50.0,79.90625,5927.5,5867.0,15:14:59.658119,0.7571372702385608,0.9417285881892843,0.6257332811888933,2024
2024-08-05,108.5,94.25748216395698,81.0,90.25,86.09375,5834.5,5622.0,15:14:59.961324,2.468239564428312,1.2602540834845735,1.0482758620689656,2024
2024-08-06,65.0,75.7949887949888,2.0,87.25,91.5625,5691.0,5697.75,15:14:59.800921,0.07372013651877134,0.7098976109215017,0.952901023890785,2024
2024-08-07,36.0,71.95313816935438,0.0,132.25,94.0,5723.5,5790.25,15:14:59.939131,0.7101063829787234,0.3829787234042553,1.4069148936170213,2024
2024-08-08,63.0,74.32741683991684,1.0,54.25,103.84375,5691.75,5743.25,15:14:59.410440,0.49593740595847124,0.6066807102016251,0.5224195004513993,2024
2024-08-09,33.0,51.617609512346355,0.0,52.25,110.875,5812.25,5800.0,15:14:59.681970,0.1104847801578354,0.2976324689966178,0.47125140924464487,2024
2024-08-12,38.75,33.002949282019046,0.0,40.5,106.625,5830.25,5843.5,15:14:59.881165,0.1242672919109027,0.3634232121922626,0.3798358733880422,2024
2024-08-13,21.5,28.404365904365903,0.0,59.75,105.28125,5831.5,5866.0,15:14:59.851542,0.327693677649154,0.20421490056396557,0.5675274562184625,2024
2024-08-14,24.25,31.066231066231065,0.0,49.0,93.25,5920.5,5929.0,15:14:59.141562,0.09115281501340483,0.26005361930294907,0.5254691689008043,2024
2024-08-15,18.5,32.46144176376735,0.0,30.5,88.6875,5947.0,5995.0,15:14:59.609591,0.5412262156448203,0.20859760394644117,0.3439041578576462,2024
2024-08-16,24.25,23.902748902748904,1.0,34.5,77.6875,6025.5,6012.0,15:14:58.606270,0.1737731295253419,0.31214802896218824,0.4440868865647627,2024
2024-08-19,18.5,17.707933740191805,0.0,43.5,67.5,6043.5,6044.75,15:14:59.383548,0.018518518518518517,0.2740740740740741,0.6444444444444445,2024
2024-08-20,21.0,19.477095132267547,0.0,24.5,57.65625,6087.75,6088.5,15:14:58.320283,0.013008130081300813,0.3642276422764228,0.42493224932249324,2024
2024-08-21,19.25,17.777690157000503,0.0,41.75,49.59375,6087.75,6093.75,15:14:57.942000,0.12098298676748583,0.38815374921235035,0.8418399495904222,2024
2024-08-22,27.5,24.926819126819126,0.0,62.5,47.25,6102.75,6121.25,15:14:59.981909,0.3915343915343915,0.582010582010582,1.3227513227513228,2024
2024-08-23,43.5,53.96414782129068,2.0,56.25,51.4375,6060.5,6088.5,15:14:59.975340,0.5443499392466585,0.8456865127582017,1.0935601458080195,2024
2024-08-26,24.25,20.736560736560737,1.0,27.0,51.375,6113.0,6123.5,15:14:59.839274,0.20437956204379562,0.4720194647201946,0.5255474452554745,2024
2024-08-27,31.0,22.684222684222686,0.0,22.75,51.40625,6093.5,6085.75,15:14:59.550347,0.15075987841945288,0.6030395136778115,0.4425531914893617,2024
2024-08-28,12.75,11.134689634689636,0.0,63.25,50.46875,6107.0,6102.5,15:14:59.942309,0.0891640866873065,0.25263157894736843,1.2532507739938081,2024
2024-08-29,26.25,45.83799776107468,2.0,65.75,54.0,6068.75,6093.0,15:14:59.570818,0.44907407407407407,0.4861111111111111,1.2175925925925926,2024
2024-08-30,18.75,25.42157542157542,0.0,70.75,54.9375,6080.25,6093.75,15:14:59.888505,0.24573378839590443,0.3412969283276451,1.2878270762229806,2024
2024-09-03,80.25,49.797054747054744,0.0,150.25,59.28125,6116.75,6119.5,15:14:59.492434,0.04638903531892462,1.3537163943068002,2.534528202424881,2024
2024-09-04,28.25,60.381225011994246,5.0,50.0,72.84375,6007.0,5985.25,15:14:59.892645,0.2985842985842986,0.38781638781638783,0.6864006864006864,2024
2024-09-05,31.75,43.879173290938,1.0,65.0,68.78125,5984.5,5990.75,15:14:59.933026,0.09086778736937756,0.461608359836438,0.9450249886415266,2024
2024-09-06,70.0,65.14596937132148,2.0,61.25,69.78125,5979.5,5978.0,15:14:59.510437,0.021495745633676667,1.0031347962382444,0.877742946708464,2024
2024-09-09,23.0,32.33573466131606,1.0,50.5,78.90625,5878.0,5924.5,15:14:59.562206,0.5893069306930693,0.29148514851485147,0.64,2024
2024-09-10,31.0,38.51784476784477,0.0,57.75,80.46875,5945.0,5960.75,15:14:59.815016,0.19572815533980584,0.38524271844660196,0.7176699029126213,2024
2024-09-11,78.0,58.346393731009115,2.0,155.5,79.3125,5964.5,5963.0,15:14:58.356978,0.018912529550827423,0.983451536643026,1.9605988967691095,2024
2024-09-12,32.5,43.306005570156515,0.0,54.0,90.53125,6019.75,6025.25,15:14:59.774646,0.06075250258888505,0.35899206075250256,0.596479116327235,2024
2024-09-13,29.75,22.672672672672675,0.0,28.25,90.03125,6058.5,6070.25,15:14:59.946940,0.13051023950017354,0.3304408191600139,0.31377993752169386,2024
2024-09-16,23.25,13.365384615384615,0.0,33.25,75.8125,6091.0,6090.5,15:14:59.500056,0.006595218466611707,0.30667765869744434,0.4385820280296785,2024
2024-09-17,22.25,20.403920403920406,0.0,59.25,73.71875,6098.0,6123.75,15:14:57.911218,0.3493005510809665,0.30182280627384483,0.8037303942348453,2024
2024-09-18,18.5,14.074992574992576,0.0,80.5,72.71875,6104.5,6109.0,15:14:59.524530,0.0618822518263859,0.25440481306403095,1.107004727116459,2024
2024-09-19,35.0,45.23256287962171,1.0,35.5,67.5,6092.5,6180.0,15:14:59.887356,1.2962962962962963,0.5185185185185185,0.5259259259259259,2024
2024-09-20,21.75,33.259198375477446,1.0,41.5,67.34375,6174.5,6162.25,15:14:59.941018,0.18190255220417634,0.322969837587007,0.6162412993039443,2024
2024-09-23,21.0,31.14137214137214,1.0,21.5,65.3125,6157.5,6176.25,15:14:59.988073,0.28708133971291866,0.3215311004784689,0.3291866028708134,2024
2024-09-24,29.0,37.92619542619543,1.0,39.5,48.8125,6177.5,6186.0,15:14:59.963703,0.17413572343149808,0.5941101152368758,0.8092189500640204,2024
2024-09-25,10.75,22.972972972972972,1.0,25.5,45.40625,6192.25,6192.25,15:14:59.764611,0.0,0.23675154852030283,0.5615966964900206,2024
2024-09-26,23.25,38.87827937827938,1.0,36.0,44.6875,6186.0,6225.5,15:14:59.298651,0.8839160839160839,0.5202797202797202,0.8055944055944056,2024
2024-09-27,16.5,30.55571163679272,1.0,36.75,46.65625,6205.5,6213.25,15:14:59.754943,0.16610850636302746,0.3536503683858004,0.7876758204956463,2024
2024-09-30,12.5,21.65515391321843,1.0,64.0,44.1875,6191.5,6182.0,15:14:59.187901,0.214992927864215,0.2828854314002829,1.4483734087694484,2024
2024-10-01,68.5,79.12679377313523,11.0,50.75,42.125,6209.75,6210.25,15:14:59.378649,0.011869436201780416,1.6261127596439169,1.2047477744807122,2024
2024-10-02,37.5,48.117839607201304,1.0,24.25,45.53125,6162.75,6151.5,15:14:59.720700,0.24708304735758407,0.8236101578586136,0.5326012354152367,2024
2024-10-03,32.5,54.874420278266435,5.0,37.75,46.375,6167.5,6146.25,15:14:58.759705,0.4582210242587601,0.7008086253369272,0.8140161725067385,2024
2024-10-04,44.75,55.993123300815604,3.0,55.25,48.96875,6152.75,6195.25,15:14:59.037509,0.8679004467134652,0.9138481174218251,1.1282705807275049,2024
2024-10-07,14.75,27.55173046349517,0.0,52.5,50.9375,6201.75,6183.5,15:14:59.841365,0.35828220858895704,0.28957055214723926,1.030674846625767,2024
2024-10-08,19.0,27.373527373527374,1.0,32.25,53.90625,6150.25,6174.25,15:14:59.592219,0.44521739130434784,0.35246376811594204,0.5982608695652174,2024
2024-10-09,19.5,18.819572319572323,0.0,37.25,53.15625,6201.75,6201.25,15:14:59.588726,0.00940623162845385,0.36684303350970016,0.7007642563198119,2024
2024-10-10,21.25,29.374535374535373,0.0,31.75,54.8125,6236.25,6227.25,15:14:59.487281,0.16419612314709237,0.38768529076396807,0.5792474344355758,2024
2024-10-11,43.0,32.34682646447352,0.0,23.25,50.78125,6229.75,6226.0,15:14:59.913538,0.07384615384615385,0.8467692307692307,0.45784615384615385,2024
2024-10-14,29.5,17.608454608454608,1.0,29.75,46.84375,6257.5,6278.25,15:14:59.839298,0.4429619746497665,0.6297531687791861,0.6350900600400267,2024
2024-10-15,19.0,22.2009702009702,0.0,48.25,46.5,6309.75,6312.75,15:14:59.191151,0.06451612903225806,0.40860215053763443,1.0376344086021505,2024
2024-10-16,22.25,22.46015246015246,0.0,34.25,48.96875,6261.0,6263.5,15:14:59.972466,0.05105296745373325,0.4543714103382259,0.6994256541161455,2024
2024-10-17,33.75,51.60078640513423,2.0,28.75,47.0,6287.75,6324.75,15:14:59.049100,0.7872340425531915,0.7180851063829787,0.6117021276595744,2024
2024-10-18,16.75,25.297942504839057,1.0,24.25,45.21875,6289.75,6303.25,15:14:59.738778,0.2985487214927436,0.3704215618521078,0.5362819626814098,2024
2024-10-21,11.0,12.235559974690409,0.0,33.5,43.46875,6309.5,6300.25,15:14:59.872969,0.21279654924514738,0.25305535585909417,0.7706685837526959,2024
2024-10-22,18.75,32.0716644246056,1.0,35.75,42.3125,6299.5,6271.0,15:14:59.720242,0.6735598227474151,0.4431314623338257,0.844903988183161,2024
