date,year,short,risk,risk_adr,tpct_max,hour,first,with_trend,near_pdhl,gap_day,prior_expand,RR2,RR3,RR2_BE1,RR3_BE1
2022-02-14,2022,True,8.25,0.11129848229342328,99.0,4,False,False,True,False,False,1,1,3,3
2022-02-17,2022,True,8.75,0.13071895424836602,99.0,1,True,False,False,True,False,1,1,1,1
2022-02-18,2022,False,4.5,0.06454504706409682,99.0,1,True,False,False,False,False,1,1,3,3
2022-02-22,2022,True,1.25,0.017873100983020553,97.0893970893971,0,True,False,False,True,False,1,1,1,1
2022-02-22,2022,False,6.0,0.08579088471849866,99.0,1,False,False,True,True,False,1,1,1,1
2022-02-22,2022,True,8.75,0.12511170688114387,99.0,4,False,False,False,True,False,1,1,3,3
2022-02-24,2022,True,7.5,0.09334889148191365,96.88149688149689,4,True,False,True,True,False,2,2,2,2
2022-02-25,2022,False,4.0,0.04592752063150341,99.0,0,True,False,False,True,False,2,2,2,2
2022-02-25,2022,True,9.5,0.1090778614998206,99.0,1,False,False,False,True,False,1,1,1,1
2022-02-25,2022,False,3.5,0.040186580552565486,97.92099792099792,6,False,False,False,True,False,1,1,1,1
2022-02-28,2022,False,3.25,0.03533809038396194,98.96049896049897,6,True,False,False,True,True,1,1,1,1
2022-03-02,2022,True,7.0,0.06843874121600978,99.0,0,True,False,False,False,False,1,1,3,3
2022-03-02,2022,True,6.5,0.06355025970058051,99.0,1,False,False,True,False,False,1,1,1,1
2022-03-03,2022,True,8.25,0.08002424977265839,99.0,3,True,False,False,False,False,1,1,1,1
2022-03-03,2022,True,7.75,0.07517429524098211,99.0,3,False,False,True,False,False,1,1,1,1
2022-03-08,2022,True,4.5,0.044803982576229,99.0,0,True,,False,False,False,2,2,2,2
2022-03-08,2022,True,4.0,0.03982576228998133,99.0,2,False,False,False,False,True,1,1,1,1
2022-03-08,2022,True,2.5,0.024891101431238332,99.0,2,False,False,False,False,True,2,2,3,3
2022-03-08,2022,False,2.75,0.027380211574362167,99.0,2,False,False,False,False,False,1,1,1,1
2022-03-08,2022,False,2.75,0.027380211574362167,98.75259875259876,2,False,False,False,False,False,1,1,1,1
2022-03-11,2022,False,4.75,0.05473532589124955,99.0,0,True,False,True,False,False,2,1,2,3
2022-03-15,2022,False,7.0,0.08069164265129683,99.0,2,True,False,False,False,False,1,1,1,1
2022-03-17,2022,False,1.5,0.015799868334430547,98.96049896049897,0,True,True,True,False,False,1,1,1,1
2022-03-17,2022,True,2.5,0.026333113890717578,96.46569646569647,6,False,False,False,False,False,2,2,2,2
2022-03-18,2022,False,4.5,0.0511000709723208,99.0,6,True,False,False,False,False,0,0,0,0
2022-03-24,2022,True,6.5,0.08746846089150546,98.12889812889813,1,True,False,False,False,False,1,1,1,1
2022-03-28,2022,True,4.5,0.0683111954459203,99.0,1,True,False,True,False,False,1,1,1,1
2022-03-31,2022,False,4.75,0.09090909090909091,98.12889812889813,6,True,False,False,False,False,2,0,3,3
2022-04-26,2022,False,4.75,0.05786067757898744,99.0,1,True,False,False,False,False,1,1,3,3
2022-04-27,2022,False,3.5,0.0392156862745098,97.71309771309771,1,True,False,False,False,False,1,1,1,1
2022-04-27,2022,False,7.25,0.08123249299719888,99.0,3,False,False,False,False,False,2,1,2,3
2022-04-29,2022,True,7.5,0.07483629560336763,99.0,6,True,False,False,False,False,1,1,1,1
2022-05-02,2022,False,6.25,0.05770340450086555,98.54469854469855,0,True,False,True,False,True,2,1,2,3
2022-05-02,2022,False,7.0,0.06462781304096941,97.0893970893971,0,False,False,True,False,False,2,1,2,3
2022-05-02,2022,True,4.0,0.03693017888055395,98.54469854469855,0,False,False,False,False,False,1,1,1,1
2022-05-02,2022,True,6.5,0.06001154068090017,96.67359667359668,0,False,False,False,False,False,1,1,1,1
2022-05-02,2022,True,5.0,0.04616272360069244,97.29729729729729,1,False,False,False,False,True,2,2,2,3
2022-05-02,2022,True,11.75,0.10848240046162723,98.75259875259876,1,False,False,True,False,False,1,1,1,1
2022-05-02,2022,False,13.75,0.12694748990190421,97.29729729729729,5,False,True,True,False,True,0,0,0,0
2022-05-04,2022,False,8.0,0.07413843035041992,99.0,5,True,False,False,False,True,1,1,1,1
2022-05-04,2022,True,8.5,0.07877208224732117,97.29729729729729,5,False,False,False,False,False,2,1,2,3
2022-05-04,2022,True,7.75,0.0718216044019693,98.75259875259876,5,False,False,True,False,False,1,1,1,1
2022-05-04,2022,True,7.75,0.0718216044019693,99.0,5,False,False,True,False,False,1,1,1,1
2022-05-04,2022,True,6.25,0.057920648711265565,95.84199584199584,5,False,False,False,False,False,1,1,1,1
2022-05-04,2022,True,6.5,0.06023747465971619,97.71309771309771,5,False,False,False,False,False,1,1,3,3
2022-05-04,2022,False,11.0,0.1019403417318274,97.29729729729729,5,False,False,False,False,True,2,2,2,2
2022-05-05,2022,False,5.75,0.05141100866163733,99.0,0,True,False,False,True,True,2,1,2,3
2022-05-05,2022,False,8.0,0.07152835987706063,99.0,1,False,False,True,True,True,1,1,1,1
2022-05-05,2022,False,5.25,0.04694048616932104,96.67359667359668,2,False,False,False,True,True,2,2,2,2
2022-05-05,2022,True,7.25,0.06482257613858619,99.0,6,False,False,False,True,False,2,1,2,3
2022-05-05,2022,False,3.25,0.029058396200055882,99.0,6,False,False,True,True,False,1,1,3,3
2022-05-06,2022,True,9.5,0.080338266384778,97.92099792099792,0,True,False,False,False,False,1,1,3,3
2022-05-06,2022,True,12.0,0.1014799154334038,99.0,0,False,False,True,False,False,2,1,2,3
2022-05-06,2022,True,2.75,0.023255813953488372,96.25779625779626,1,False,False,False,False,False,1,1,3,3
2022-05-06,2022,True,5.75,0.048625792811839326,99.0,1,False,False,False,False,False,2,2,2,2
2022-05-06,2022,True,5.75,0.048625792811839326,99.0,6,False,False,False,False,True,1,1,1,1
2022-05-09,2022,False,3.5,0.030517711171662125,98.33679833679834,0,True,,True,True,False,2,2,2,2
2022-05-10,2022,False,4.75,0.04054414510536143,99.0,1,True,False,True,True,False,2,2,2,2
2022-05-10,2022,True,3.75,0.03200853560949587,99.0,1,False,False,True,True,False,2,2,2,2
2022-05-10,2022,False,10.25,0.08748999733262203,95.63409563409563,2,False,False,True,True,False,2,1,2,3
2022-05-11,2022,True,7.5,0.06460296096904442,98.75259875259876,0,True,False,False,False,False,1,1,1,1
2022-05-11,2022,False,7.25,0.06244952893674294,99.0,0,False,False,False,False,False,2,2,2,3
2022-05-11,2022,True,6.5,0.05598923283983849,96.67359667359668,2,False,False,False,False,True,2,2,2,2
2022-05-12,2022,False,8.25,0.0730694713534459,97.71309771309771,0,True,,False,True,False,1,1,1,1
2022-05-12,2022,False,5.25,0.046498754497647385,99.0,0,False,False,False,True,False,2,1,2,3
2022-05-12,2022,False,6.0,0.05314143371159701,97.71309771309771,1,False,False,True,True,False,1,1,1,1
2022-05-12,2022,True,3.75,0.03321339606974813,99.0,5,False,False,False,True,True,1,1,1,1
2022-05-12,2022,True,4.75,0.04207030168834763,99.0,5,False,False,False,True,True,1,1,3,3
2022-05-12,2022,True,5.75,0.050927207306947136,99.0,6,False,False,False,True,False,1,1,3,3
2022-05-12,2022,True,4.0,0.035427622474398006,98.54469854469855,6,False,False,True,True,True,0,0,0,0
2022-05-18,2022,True,7.5,0.08205128205128205,99.0,6,True,False,False,True,False,0,0,0,0
2022-05-20,2022,False,5.5,0.059119919381928114,98.33679833679834,2,True,False,False,True,False,1,1,3,3
2022-05-20,2022,True,4.5,0.04837084313066846,99.0,6,False,False,True,True,True,2,1,2,3
2022-05-20,2022,True,4.25,0.04568357406785355,98.12889812889813,6,False,False,False,True,False,2,2,2,2
2022-05-25,2022,False,7.75,0.08914450035945364,99.0,4,True,False,True,False,False,1,1,3,3
2022-05-25,2022,False,3.0,0.03450754852624011,97.0893970893971,4,False,False,False,False,False,2,2,2,2
2022-05-31,2022,True,5.0,0.054090601757944556,99.0,6,True,False,False,False,True,0,0,3,3
2022-06-13,2022,True,12.0,0.1568627450980392,99.0,5,True,False,False,True,False,2,0,2,0
2022-06-15,2022,True,23.25,0.3253170091823349,99.0,4,True,False,True,True,False,2,1,2,3
2022-06-15,2022,True,11.5,0.1609094884127678,98.33679833679834,5,False,False,False,True,True,2,2,2,2
2022-06-15,2022,True,6.75,0.0944468736335811,99.0,5,False,False,False,True,False,2,1,2,3
2022-06-16,2022,True,8.5,0.10530391018195896,98.96049896049897,3,True,False,False,True,False,2,2,2,2
2022-06-16,2022,True,5.5,0.06813782423538521,99.0,6,False,False,False,True,True,1,1,1,1
2022-06-22,2022,False,2.25,0.026755852842809364,98.54469854469855,6,True,False,False,True,False,2,0,3,3
2022-06-24,2022,False,5.75,0.0706605222734255,99.0,0,True,,False,True,False,2,2,2,2
2022-06-24,2022,True,3.5,0.043010752688172046,95.84199584199584,6,False,False,False,True,True,2,0,2,0
2022-06-30,2022,True,8.25,0.1166077738515901,99.0,6,True,False,True,True,True,0,0,0,0
2022-07-05,2022,False,13.0,0.18301803783545975,98.12889812889813,0,True,False,True,False,False,1,1,1,1
2022-07-13,2022,True,6.0,0.09270883631096088,98.96049896049897,0,True,,False,True,False,1,1,3,3
2022-07-13,2022,True,2.75,0.04249154997585707,99.0,1,False,False,True,True,False,1,1,1,1
2022-07-14,2022,True,4.0,0.06268364348677767,99.0,0,True,False,False,True,False,1,1,3,3
2022-07-14,2022,True,7.75,0.12144955925563174,99.0,1,False,False,False,True,False,1,1,1,1
2022-07-14,2022,True,4.75,0.07443682664054849,99.0,2,False,False,True,True,True,2,2,3,3
2022-07-14,2022,True,4.0,0.06268364348677767,99.0,3,False,False,True,True,False,1,1,1,1
2022-07-15,2022,False,9.75,0.15392205229403058,99.0,0,True,False,False,True,False,1,1,1,1
2022-07-15,2022,False,4.5,0.0710409472126295,97.0893970893971,0,False,False,False,True,False,1,1,3,3
2022-07-20,2022,False,5.75,0.08945065629557608,99.0,3,True,False,False,False,False,1,1,3,3
2022-07-20,2022,False,4.75,0.07389402041808459,98.75259875259876,3,False,False,True,False,False,1,1,1,1
2022-07-21,2022,True,4.0,0.06198547215496368,99.0,4,True,False,True,False,False,1,1,3,3
2022-07-27,2022,True,4.75,0.07851239669421488,99.0,5,True,False,False,True,False,1,1,1,1
2022-07-29,2022,False,3.75,0.05620608899297424,99.0,6,True,False,False,False,False,1,1,1,1
2022-08-02,2022,False,6.25,0.09629272989889263,99.0,0,True,False,False,False,False,2,2,2,2
2022-08-08,2022,False,2.5,0.041173443129181676,98.75259875259876,2,True,False,True,True,True,2,2,3,3
2022-08-19,2022,True,3.75,0.08468595624558928,96.04989604989605,0,True,,True,True,False,1,1,1,1
2022-08-24,2022,False,3.5,0.07713498622589532,99.0,3,True,False,False,False,False,1,1,1,1
2022-08-26,2022,True,11.0,0.2516082916368835,98.54469854469855,0,True,False,False,False,False,1,1,3,3
2022-08-26,2022,True,7.5,0.17155110793423875,99.0,0,False,False,True,False,False,2,2,2,2
2022-08-26,2022,False,5.0,0.11436740528949249,98.54469854469855,1,False,False,True,False,True,1,1,1,1
2022-08-26,2022,False,8.25,0.1887062187276626,98.75259875259876,1,False,False,False,False,False,1,1,1,1
2022-08-30,2022,True,4.5,0.07982261640798226,96.04989604989605,0,True,,False,False,False,2,2,3,3
2022-08-30,2022,False,2.5,0.04434589800443459,97.71309771309771,0,False,False,False,False,False,2,1,2,3
2022-08-30,2022,False,2.5,0.04434589800443459,98.96049896049897,1,False,False,False,False,False,1,1,1,1
2022-08-30,2022,False,1.75,0.031042128603104215,98.54469854469855,1,False,False,False,False,False,1,1,1,1
2022-08-30,2022,True,2.5,0.04434589800443459,98.75259875259876,1,False,False,False,False,True,1,1,1,1
2022-08-30,2022,True,3.25,0.057649667405764965,98.75259875259876,1,False,False,False,False,True,2,1,2,3
2022-08-30,2022,True,3.5,0.06208425720620843,98.33679833679834,2,False,False,False,False,False,2,2,2,2
2022-08-31,2022,False,1.5,0.024036054081121683,98.96049896049897,0,True,,False,False,False,1,1,1,1
2022-08-31,2022,True,5.25,0.08412618928392589,95.63409563409563,0,False,,False,False,False,1,1,3,3
2022-08-31,2022,True,4.25,0.06810215322984477,96.25779625779626,6,False,False,True,False,True,1,1,1,1
2022-09-01,2022,True,6.25,0.09573958831977022,98.12889812889813,0,True,,False,True,False,1,1,3,3
2022-09-01,2022,True,9.0,0.13786500718046912,96.88149688149689,0,False,False,False,True,False,2,1,2,3
2022-09-02,2022,False,4.0,0.059149722735674676,99.0,2,True,False,False,True,False,1,1,1,1
2022-09-02,2022,False,4.0,0.059149722735674676,98.54469854469855,3,False,False,False,True,True,1,1,1,1
2022-09-02,2022,False,3.5,0.051756007393715345,97.92099792099792,3,False,False,False,True,False,1,1,1,1
2022-09-02,2022,False,4.5,0.066543438077634,97.71309771309771,3,False,False,True,True,True,1,1,1,1
2022-09-02,2022,False,5.5,0.08133086876155268,98.75259875259876,3,False,False,True,True,False,1,1,1,1
2022-09-02,2022,False,2.25,0.033271719038817,99.0,3,False,False,True,True,False,2,2,3,3
2022-09-02,2022,True,7.25,0.10720887245841035,98.12889812889813,3,False,False,True,True,False,2,2,2,2
2022-09-02,2022,False,2.5,0.036968576709796676,95.63409563409563,3,False,False,False,True,False,1,1,1,1
2022-09-02,2022,True,3.5,0.051756007393715345,96.67359667359668,4,False,False,False,True,True,1,1,3,3
2022-09-06,2022,True,4.0,0.051821862348178135,96.04989604989605,1,True,False,False,False,False,2,2,2,2
2022-09-08,2022,True,7.25,0.08695652173913043,99.0,0,True,,False,False,False,1,1,1,1
2022-09-08,2022,True,6.25,0.07496251874062969,96.46569646569647,0,False,False,False,False,False,2,1,2,3
2022-09-08,2022,True,2.5,0.029985007496251874,96.46569646569647,0,False,False,True,False,False,2,2,2,2
2022-09-08,2022,False,4.75,0.05697151424287856,99.0,2,False,False,False,False,False,1,1,1,1
2022-09-08,2022,False,5.5,0.06596701649175413,99.0,2,False,False,False,False,False,1,1,1,1
2022-09-08,2022,False,3.0,0.035982008995502246,96.88149688149689,2,False,False,False,False,False,2,2,2,2
2022-09-12,2022,False,3.5,0.04780196329492104,99.0,2,True,False,False,True,False,1,1,3,3
2022-09-13,2022,False,2.5,0.037037037037037035,98.96049896049897,6,True,False,False,True,True,2,2,2,2
2022-09-14,2022,False,3.25,0.04416135881104034,98.54469854469855,0,True,,False,False,False,1,1,3,3
2022-09-14,2022,False,5.0,0.06794055201698514,97.92099792099792,1,False,False,True,False,True,2,2,2,2
2022-09-15,2022,True,3.75,0.05233318796336677,98.54469854469855,3,True,False,False,False,True,1,1,1,1
2022-09-16,2022,False,5.25,0.07887323943661972,98.12889812889813,6,True,False,False,True,False,2,2,3,3
2022-09-19,2022,False,8.0,0.12367149758454106,97.5051975051975,2,True,False,False,True,False,2,2,2,2
2022-09-19,2022,False,2.5,0.03864734299516908,99.0,5,False,True,False,True,True,1,1,3,3
2022-09-20,2022,False,4.75,0.07506172839506173,96.46569646569647,4,True,False,True,True,False,1,1,1,1
2022-09-21,2022,True,6.75,0.11059907834101383,98.54469854469855,4,True,False,True,False,True,1,1,1,1
2022-09-21,2022,True,6.5,0.10650281618023553,98.33679833679834,5,False,False,False,False,False,1,1,1,1
2022-09-21,2022,True,2.0,0.03277009728622632,95.63409563409563,5,False,False,False,False,False,1,1,1,1
2022-09-21,2022,True,8.75,0.14336917562724014,96.67359667359668,5,False,False,False,False,True,1,1,3,3
2022-09-21,2022,True,5.75,0.09421402969790067,99.0,5,False,False,False,False,True,1,1,1,1
2022-09-21,2022,True,6.75,0.11059907834101383,99.0,5,False,False,False,False,True,2,2,2,2
2022-09-21,2022,False,9.75,0.1597542242703533,98.12889812889813,5,False,False,True,False,False,1,1,1,1
2022-09-21,2022,True,13.5,0.22119815668202766,99.0,5,False,False,True,False,False,2,2,2,2
2022-09-21,2022,False,6.0,0.09831029185867896,97.5051975051975,5,False,False,False,False,False,2,2,2,2
2022-09-21,2022,True,5.0,0.0819252432155658,98.75259875259876,5,False,False,True,False,False,1,1,1,1
2022-09-21,2022,True,6.5,0.10650281618023553,98.33679833679834,5,False,False,True,False,False,2,2,2,2
2022-09-21,2022,False,1.0,0.01638504864311316,99.0,6,False,False,True,False,True,1,1,1,1
2022-09-21,2022,False,2.5,0.0409626216077829,99.0,6,False,False,True,False,True,2,2,2,2
2022-09-21,2022,True,7.25,0.11879160266257041,98.12889812889813,6,False,False,True,False,False,2,2,2,2
2022-09-22,2022,True,3.75,0.05328596802841918,98.33679833679834,0,True,,True,False,False,1,1,1,1
2022-09-22,2022,False,11.75,0.1669626998223801,96.46569646569647,1,False,False,True,False,False,1,1,1,1
2022-09-23,2022,True,4.5,0.06290956749672345,99.0,0,True,False,False,True,False,1,1,1,1
2022-09-23,2022,False,3.0,0.04193971166448231,98.12889812889813,0,False,False,False,True,False,1,1,1,1
2022-09-23,2022,True,2.75,0.03844473569244211,96.67359667359668,0,False,False,False,True,False,2,2,2,2
2022-09-23,2022,False,4.25,0.059414591524683265,99.0,2,False,False,False,True,True,1,1,3,3
2022-09-23,2022,True,2.75,0.03844473569244211,96.04989604989605,5,False,False,False,True,False,1,1,3,3
2022-09-23,2022,True,3.5,0.04892966360856269,97.71309771309771,6,False,False,False,True,False,1,1,1,1
2022-09-26,2022,True,5.75,0.08630393996247655,97.0893970893971,0,True,False,False,False,False,1,1,1,1
2022-09-26,2022,False,3.25,0.04878048780487805,96.04989604989605,1,False,False,False,False,False,1,1,3,3
2022-09-26,2022,False,8.25,0.12382739212007504,98.75259875259876,2,False,False,False,False,False,1,1,3,3
2022-09-26,2022,False,2.25,0.03377110694183865,98.54469854469855,3,False,False,False,False,True,1,1,1,1
2022-09-26,2022,True,3.0,0.0450281425891182,99.0,3,False,False,False,False,False,1,1,1,1
2022-09-26,2022,True,5.0,0.075046904315197,99.0,4,False,False,True,False,False,1,1,1,1
2022-09-26,2022,True,5.75,0.08630393996247655,98.12889812889813,5,False,False,False,False,False,1,1,3,3
2022-09-27,2022,False,5.5,0.07945823927765237,99.0,0,True,False,False,True,False,1,1,1,1
2022-09-27,2022,False,4.5,0.06501128668171557,99.0,1,False,False,False,True,True,1,1,3,3
2022-09-27,2022,False,1.5,0.02167042889390519,97.92099792099792,2,False,False,False,True,False,1,1,1,1
2022-09-27,2022,False,4.0,0.057787810383747175,97.92099792099792,2,False,False,False,True,False,1,1,1,1
2022-09-27,2022,False,5.0,0.07223476297968397,99.0,2,False,False,True,True,True,1,1,1,1
2022-09-27,2022,False,2.5,0.03611738148984198,98.96049896049897,2,False,False,False,True,True,2,2,2,3
2022-09-27,2022,False,7.0,0.10112866817155756,97.71309771309771,3,False,False,True,True,False,1,1,3,3
2022-09-27,2022,False,3.5,0.05056433408577878,98.12889812889813,3,False,False,False,True,False,2,1,2,3
2022-09-28,2022,True,8.25,0.11398963730569948,98.12889812889813,0,True,False,False,False,False,1,1,1,1
2022-09-29,2022,False,5.25,0.06611570247933884,98.33679833679834,0,True,False,True,True,True,1,1,1,1
2022-09-29,2022,False,5.75,0.07241243604879968,97.71309771309771,0,False,False,False,True,True,2,2,3,3
2022-09-29,2022,False,2.0,0.025186934277843367,95.63409563409563,2,False,False,False,True,False,1,1,1,1
2022-09-30,2022,True,8.5,0.10662485299882399,98.54469854469855,0,True,False,False,False,False,1,1,1,1
2022-09-30,2022,False,2.5,0.03136025088200706,96.25779625779626,2,False,False,False,False,False,1,1,3,3
2022-09-30,2022,False,8.75,0.1097608780870247,97.5051975051975,5,False,False,True,False,False,1,1,3,3
2022-09-30,2022,True,8.5,0.10662485299882399,99.0,6,False,False,False,False,False,1,1,1,1
2022-10-03,2022,True,5.0,0.059084194977843424,98.96049896049897,0,True,False,False,False,False,1,1,1,1
2022-10-04,2022,True,2.25,0.02786377708978328,99.0,0,True,False,False,True,False,1,1,1,1
2022-10-04,2022,False,4.0,0.04953560371517028,97.29729729729729,2,False,False,False,True,False,1,1,3,3
2022-10-04,2022,False,4.25,0.05263157894736842,97.92099792099792,3,False,False,False,True,True,2,2,2,2
2022-10-05,2022,False,5.25,0.06334841628959276,98.54469854469855,0,True,False,True,True,False,1,1,1,1
2022-10-06,2022,True,4.25,0.050333086602516654,95.63409563409563,0,True,,False,False,False,1,1,1,1
2022-10-10,2022,False,6.25,0.07686395080707148,97.71309771309771,1,True,False,False,False,False,1,1,1,1
2022-10-10,2022,True,3.75,0.04611837048424289,99.0,4,False,False,True,False,False,1,1,1,1
2022-10-11,2022,False,2.0,0.025952960259529603,98.75259875259876,6,True,False,True,False,False,1,1,3,3
2022-10-12,2022,False,11.5,0.14953271028037382,98.33679833679834,4,True,False,False,False,False,1,1,1,1
2022-10-13,2022,False,5.75,0.08195991091314031,99.0,0,True,,False,True,False,1,1,1,1
2022-10-13,2022,True,4.5,0.06414253897550111,96.67359667359668,0,False,,False,True,False,1,1,3,3
2022-10-13,2022,False,7.0,0.09977728285077951,98.33679833679834,1,False,False,False,True,False,1,1,1,1
2022-10-13,2022,True,3.0,0.042761692650334075,99.0,1,False,False,False,True,False,2,2,2,2
2022-10-13,2022,True,1.25,0.017817371937639197,99.0,1,False,False,True,True,False,1,1,1,1
2022-10-13,2022,True,8.25,0.11759465478841871,99.0,1,False,False,True,True,True,1,1,1,1
2022-10-13,2022,True,5.5,0.07839643652561247,98.75259875259876,1,False,False,True,True,True,1,1,1,1
2022-10-13,2022,True,14.0,0.19955456570155902,99.0,1,False,False,True,True,False,1,1,1,1
2022-10-13,2022,True,5.25,0.07483296213808463,99.0,1,False,False,True,True,False,1,1,1,1
2022-10-13,2022,True,11.75,0.16748329621380847,99.0,1,False,False,False,True,False,2,1,2,3
2022-10-13,2022,True,7.25,0.10334075723830735,99.0,2,False,False,False,True,False,1,1,1,1
2022-10-13,2022,True,5.5,0.07839643652561247,98.96049896049897,2,False,False,False,True,False,2,2,2,2
2022-10-13,2022,False,2.0,0.028507795100222718,96.67359667359668,2,False,False,False,True,False,1,1,3,3
2022-10-13,2022,True,6.5,0.09265033407572383,99.0,2,False,True,False,True,False,1,1,3,3
2022-10-13,2022,True,2.25,0.032071269487750555,98.33679833679834,2,False,False,False,True,False,1,1,1,1
2022-10-13,2022,True,3.75,0.053452115812917596,98.33679833679834,2,False,False,False,True,False,2,2,2,2
2022-10-13,2022,True,4.5,0.06414253897550111,97.0893970893971,3,False,False,False,True,False,1,1,1,1
2022-10-13,2022,True,7.5,0.10690423162583519,98.33679833679834,3,False,False,False,True,True,1,1,1,1
2022-10-14,2022,True,4.0,0.048320120800302,99.0,0,True,,True,True,False,1,1,1,1
2022-10-14,2022,True,2.75,0.03322008305020763,98.75259875259876,0,False,,True,True,False,2,2,2,2
2022-10-14,2022,False,7.0,0.0845602114005285,99.0,0,False,,True,True,False,1,1,3,3
2022-10-14,2022,False,2.75,0.03322008305020763,97.92099792099792,0,False,False,True,True,True,2,2,2,3
2022-10-14,2022,False,13.5,0.16308040770101925,99.0,0,False,False,False,True,False,1,1,3,3
2022-10-14,2022,False,5.25,0.06342015855039637,99.0,0,False,False,False,True,False,1,1,1,1
2022-10-14,2022,True,3.0,0.0362400906002265,98.75259875259876,0,False,False,False,True,False,1,1,3,3
2022-10-14,2022,False,4.5,0.05436013590033975,98.96049896049897,2,False,False,False,True,False,1,1,1,1
2022-10-14,2022,False,2.5,0.03020007550018875,99.0,6,False,False,False,True,True,1,1,1,1
2022-10-18,2022,False,2.25,0.026200873362445413,98.33679833679834,0,True,,False,True,False,1,1,3,3
2022-10-18,2022,False,6.5,0.07569141193595343,98.96049896049897,6,False,False,False,True,False,1,1,1,1
2022-10-18,2022,False,9.75,0.11353711790393013,99.0,6,False,False,False,True,False,0,0,0,0
2022-10-19,2022,False,8.0,0.09061946902654867,95.84199584199584,3,True,False,True,True,False,2,2,3,3
2022-10-20,2022,False,4.25,0.049616928128420286,97.5051975051975,4,True,False,True,False,False,1,1,3,3
2022-10-21,2022,False,3.0,0.03418803418803419,99.0,0,True,,True,False,False,1,1,1,1
2022-10-21,2022,False,7.0,0.07977207977207977,99.0,0,False,,True,False,False,2,2,2,3
2022-10-21,2022,False,5.75,0.06552706552706553,96.46569646569647,1,False,False,False,False,False,2,1,3,3
2022-10-21,2022,True,8.25,0.09401709401709402,99.0,2,False,False,False,False,False,1,1,1,1
2022-10-24,2022,True,7.75,0.0835861139197843,99.0,0,True,False,False,False,False,2,2,2,3
2022-10-25,2022,False,5.5,0.05664628258770518,98.75259875259876,6,True,False,False,False,False,1,1,1,1
2022-10-26,2022,True,3.0,0.037267080745341616,97.71309771309771,0,True,False,False,False,False,1,1,1,1
2022-10-26,2022,True,4.25,0.052795031055900624,96.88149688149689,0,False,False,False,False,False,2,2,2,2
2022-10-27,2022,False,4.75,0.06628870475359791,99.0,3,True,False,True,False,True,1,1,3,3
2022-10-27,2022,True,14.25,0.19886611426079373,97.92099792099792,6,False,False,False,False,False,2,0,2,0
2022-10-31,2022,True,4.75,0.05850654349499615,98.96049896049897,0,True,,False,True,False,1,1,1,1
2022-10-31,2022,False,4.25,0.05234795996920708,99.0,2,False,False,False,True,False,2,2,3,3
2022-10-31,2022,False,1.0,0.012317167051578136,99.0,6,False,False,False,True,False,1,1,1,1
2022-11-02,2022,False,15.75,0.20732208967503085,99.0,4,True,False,True,False,False,2,2,2,2
2022-11-02,2022,True,4.75,0.06252570958453312,98.96049896049897,5,False,False,False,False,False,2,2,2,2
2022-11-02,2022,False,4.25,0.055944055944055944,99.0,5,False,False,False,False,False,1,1,1,1
2022-11-02,2022,False,11.5,0.15137803373097491,98.54469854469855,5,False,False,False,False,False,1,1,1,1
2022-11-02,2022,False,7.25,0.09543397778691896,97.5051975051975,5,False,False,True,False,False,2,2,3,3
2022-11-02,2022,True,10.25,0.134923899629782,98.96049896049897,5,False,False,False,False,False,1,1,1,1
2022-11-02,2022,False,6.0,0.07897984368572604,98.54469854469855,5,False,False,True,False,False,1,1,1,1
2022-11-02,2022,False,3.0,0.03948992184286302,98.75259875259876,5,False,False,False,False,False,2,1,3,3
2022-11-02,2022,True,7.25,0.09543397778691896,96.25779625779626,5,False,False,False,False,False,1,1,1,1
2022-11-02,2022,True,4.25,0.055944055944055944,98.54469854469855,5,False,False,True,False,False,1,1,1,1
2022-11-02,2022,True,10.25,0.134923899629782,96.04989604989605,5,False,False,True,False,False,2,2,2,2
2022-11-02,2022,False,4.0,0.05265322912381736,98.33679833679834,5,False,False,False,False,True,1,1,1,1
2022-11-02,2022,True,8.0,0.10530645824763472,96.88149688149689,5,False,True,False,False,True,2,2,2,2
2022-11-03,2022,False,8.75,0.1092896174863388,99.0,0,True,False,False,True,False,1,1,1,1
2022-11-15,2022,False,5.5,0.07949412827461608,99.0,3,True,False,False,True,True,1,1,3,3
2022-11-15,2022,False,8.0,0.11562782294489611,99.0,3,False,False,False,True,False,1,1,1,1
2022-11-15,2022,False,3.0,0.04336043360433604,98.54469854469855,3,False,False,False,True,False,2,2,3,3
2022-11-15,2022,False,6.25,0.09033423667570009,99.0,4,False,False,False,True,False,1,1,1,1
2022-11-15,2022,False,8.25,0.11924119241192412,99.0,4,False,False,False,True,False,1,1,1,1
2022-11-15,2022,False,6.5,0.0939476061427281,98.75259875259876,4,False,False,True,True,False,1,1,1,1
2022-11-15,2022,True,8.0,0.11562782294489611,98.54469854469855,4,False,False,False,True,False,1,1,1,1
2022-11-15,2022,True,5.0,0.07226738934056007,99.0,4,False,False,False,True,False,2,1,2,3
2022-11-15,2022,True,8.75,0.12646793134598014,95.42619542619542,4,False,False,False,True,True,1,1,1,1
2022-11-30,2022,True,7.25,0.17326362957430919,99.0,4,True,False,False,False,False,1,1,1,1
2022-11-30,2022,False,8.25,0.19716206123973115,98.75259875259876,4,False,False,True,False,False,1,1,1,1
