date,side,grp,label,conf,eff_fall,retrace_adr,ext_adr
2024-08-28,-1,climax,reversal,False,True,0.401,0.367
2024-08-28,1,control,reversal,True,True,0.054,0.144
2024-08-28,-1,control,continuation,False,False,0.064,0.391
2024-08-28,1,control,continuation,False,False,0.045,0.555
2024-08-28,1,control,continuation,True,False,0.154,0.109
2024-08-28,-1,control,unresolved,False,False,0.163,0.0
2024-08-29,-1,control,reversal,False,False,0.088,0.431
2024-08-29,1,climax,continuation,True,False,0.069,0.458
2024-08-29,1,control,continuation,True,False,0.12,0.315
2024-08-29,1,control,continuation,True,True,0.093,0.222
2024-08-29,1,control,reversal,False,False,0.014,0.139
2024-08-29,-1,climax,reversal,True,False,0.088,0.815
2024-08-29,1,control,reversal,False,False,0.051,0.079
2024-08-29,1,control,reversal,False,True,1.218,0.0
2024-08-29,-1,control,continuation,True,False,0.106,0.935
2024-08-29,-1,control,continuation,True,False,0.051,0.852
2024-08-29,-1,climax,continuation,False,False,0.148,0.213
2024-08-29,-1,climax,reversal,False,False,0.528,0.0
2024-08-29,1,control,reversal,False,False,0.06,0.037
2024-08-29,-1,control,reversal,False,True,0.329,0.0
2024-08-30,1,control,reversal,False,True,0.942,0.346
2024-08-30,-1,control,continuation,False,False,0.018,0.619
2024-08-30,-1,control,continuation,False,False,0.027,0.428
2024-08-30,1,control,reversal,False,False,0.464,0.824
2024-08-30,-1,control,continuation,True,False,0.059,0.177
2024-08-30,1,control,continuation,False,True,0.086,0.751
2024-08-30,1,control,continuation,False,False,0.018,0.573
2024-08-30,1,control,continuation,False,False,0.096,0.387
2024-08-30,1,control,unresolved,True,False,0.073,0.059
2024-09-03,-1,control,continuation,False,True,0.11,1.64
2024-09-03,-1,control,continuation,True,False,0.025,1.366
2024-09-03,-1,control,continuation,False,False,0.021,1.084
2024-09-03,1,control,reversal,True,False,0.093,0.051
2024-09-03,1,control,reversal,True,True,0.072,0.021
2024-09-03,-1,control,continuation,False,True,0.084,1.037
2024-09-03,-1,control,continuation,False,True,0.089,0.953
2024-09-03,-1,control,continuation,False,False,0.202,0.873
2024-09-03,-1,control,continuation,False,True,0.072,0.843
2024-09-03,-1,control,continuation,False,True,0.08,0.603
2024-09-03,-1,control,continuation,False,False,0.03,0.552
2024-09-03,-1,control,continuation,False,False,0.08,0.472
2024-09-03,-1,control,reversal,False,False,0.51,0.0
2024-09-03,1,control,continuation,False,False,0.025,0.177
2024-09-03,1,control,unresolved,False,True,0.063,0.008
2024-09-04,1,control,reversal,False,True,0.062,0.275
2024-09-04,-1,climax,continuation,False,False,0.041,0.199
2024-09-04,1,climax,continuation,False,False,0.076,0.206
2024-09-04,1,control,continuation,False,True,0.148,0.11
2024-09-04,1,control,reversal,False,True,0.686,0.0
2024-09-04,-1,control,continuation,False,True,0.024,0.402
2024-09-04,-1,control,continuation,False,False,0.103,0.257
2024-09-04,1,control,reversal,False,False,0.093,0.086
2024-09-04,-1,control,continuation,False,True,0.034,0.22
2024-09-04,-1,control,continuation,True,True,0.082,0.165
2024-09-04,-1,control,continuation,True,False,0.062,0.151
2024-09-04,-1,climax,reversal,True,False,0.065,0.034
2024-09-04,1,control,continuation,False,False,0.072,0.12
2024-09-04,-1,control,unresolved,True,True,0.0,0.0
2024-09-05,1,climax,continuation,False,True,0.113,0.134
2024-09-05,1,control,reversal,True,True,0.044,0.004
2024-09-05,-1,climax,continuation,False,False,0.051,0.556
2024-09-05,-1,climax,continuation,True,False,0.018,0.414
2024-09-05,-1,climax,continuation,False,False,0.065,0.124
2024-09-05,-1,control,reversal,False,False,0.174,0.036
2024-09-05,1,control,continuation,True,False,0.044,0.378
2024-09-05,1,control,continuation,True,False,0.007,0.269
2024-09-05,1,control,reversal,False,False,0.454,0.0
2024-09-05,-1,control,continuation,True,False,0.051,0.251
2024-09-05,-1,control,reversal,False,True,0.305,0.0
2024-09-06,-1,control,continuation,True,False,0.011,1.25
2024-09-06,-1,control,continuation,True,False,0.032,1.071
2024-09-06,-1,control,continuation,False,False,0.007,0.985
2024-09-06,-1,control,continuation,False,False,0.061,0.433
2024-09-06,1,climax,continuation,False,False,0.014,0.147
2024-09-06,-1,climax,continuation,False,True,0.125,0.348
2024-09-06,-1,climax,continuation,False,True,0.039,0.172
2024-09-06,-1,control,reversal,False,False,0.072,0.097
2024-09-06,-1,control,reversal,False,False,0.039,0.036
2024-09-06,1,control,reversal,False,False,0.039,0.09
2024-09-06,-1,control,reversal,False,False,0.082,0.054
2024-09-06,1,control,continuation,False,True,0.032,0.115
2024-09-06,-1,control,unresolved,False,False,0.043,0.064
2024-09-06,-1,control,unresolved,False,True,0.064,0.0
2024-09-09,1,control,continuation,False,False,0.035,0.301
2024-09-09,-1,control,continuation,False,False,0.041,0.269
2024-09-09,-1,control,continuation,False,True,0.054,0.146
2024-09-09,-1,control,reversal,False,False,0.032,0.098
2024-09-09,1,control,continuation,False,False,0.029,0.361
2024-09-09,1,control,continuation,False,False,0.0,0.203
2024-09-09,1,control,reversal,False,True,0.048,0.016
2024-09-09,-1,control,continuation,False,True,0.063,0.234
2024-09-09,-1,control,continuation,False,True,0.032,0.108
2024-09-09,-1,control,reversal,False,False,0.33,0.0
2024-09-09,1,control,continuation,False,False,0.067,0.101
2024-09-09,1,control,unresolved,False,False,0.019,0.06
2024-09-10,-1,control,continuation,True,False,0.043,0.528
2024-09-10,-1,control,continuation,False,True,0.028,0.301
2024-09-10,1,control,reversal,True,False,0.075,0.224
2024-09-10,-1,control,continuation,False,True,0.053,0.329
2024-09-10,-1,climax,reversal,True,True,0.718,0.0
2024-09-10,1,control,continuation,False,False,0.065,0.503
2024-09-10,1,climax,continuation,False,False,0.025,0.317
2024-09-10,1,control,continuation,True,False,0.034,0.252
2024-09-10,1,control,continuation,True,True,0.053,0.171
2024-09-10,1,control,unresolved,True,False,0.019,0.093
2024-09-10,1,control,unresolved,True,False,0.034,0.031
2024-09-11,-1,control,continuation,False,False,0.079,0.621
2024-09-11,-1,control,continuation,True,True,0.019,0.444
2024-09-11,-1,control,continuation,False,True,0.038,0.164
2024-09-11,-1,control,reversal,False,False,0.019,0.035
2024-09-11,1,control,continuation,True,False,0.035,1.608
2024-09-11,1,control,continuation,True,False,0.054,1.567
2024-09-11,1,climax,continuation,False,False,0.019,1.188
2024-09-11,1,control,continuation,False,False,0.016,1.084
2024-09-11,1,climax,continuation,True,True,0.082,0.813
2024-09-11,1,control,continuation,True,False,0.054,0.775
2024-09-11,1,climax,continuation,False,False,0.035,0.542
2024-09-11,1,control,continuation,False,False,0.107,0.306
2024-09-11,1,control,continuation,False,True,0.022,0.236
2024-09-12,1,control,continuation,True,True,0.036,0.544
2024-09-12,-1,climax,reversal,True,False,0.028,0.028
2024-09-12,1,control,continuation,True,True,0.008,0.378
2024-09-12,-1,control,reversal,True,False,0.019,0.05
2024-09-12,1,control,continuation,True,False,0.058,0.428
2024-09-12,1,control,continuation,False,True,0.033,0.232
2024-09-12,1,control,continuation,False,True,0.014,0.116
2024-09-12,1,control,reversal,False,True,0.32,0.0
2024-09-12,-1,control,continuation,False,False,0.003,0.171
2024-09-12,1,control,unresolved,False,False,0.033,0.017
2024-09-13,1,control,continuation,False,True,0.056,0.133
2024-09-13,1,control,unresolved,False,False,0.139,0.053
2024-09-13,1,control,unresolved,False,False,0.025,0.042
2024-09-13,-1,control,unresolved,False,False,0.044,0.039
2024-09-13,1,control,unresolved,False,False,0.039,0.003
2024-09-13,-1,climax,unresolved,False,False,0.189,0.033
2024-09-13,-1,control,unresolved,False,True,0.083,0.014
2024-09-13,1,control,unresolved,False,False,0.042,0.028
2024-09-16,-1,control,continuation,False,True,0.03,0.102
2024-09-16,1,control,continuation,False,True,0.158,0.218
2024-09-16,1,control,continuation,False,True,0.033,0.208
2024-09-16,1,control,unresolved,True,False,0.066,0.082
2024-09-16,1,control,unresolved,True,False,0.026,0.053
2024-09-17,1,control,continuation,False,False,0.054,0.109
2024-09-17,1,control,reversal,False,False,0.027,0.034
2024-09-17,-1,climax,continuation,False,False,0.183,0.536
2024-09-17,-1,control,continuation,False,False,0.007,0.532
2024-09-17,-1,control,continuation,True,False,0.01,0.288
2024-09-17,1,control,reversal,True,False,0.037,0.064
2024-09-17,-1,climax,reversal,True,False,0.349,0.0
2024-09-17,1,control,reversal,True,True,0.088,0.024
2024-09-17,1,control,unresolved,True,False,0.047,0.071
2024-09-18,-1,control,continuation,False,False,0.165,0.213
2024-09-18,1,control,reversal,False,False,0.028,0.732
2024-09-18,-1,control,continuation,False,True,0.048,0.22
2024-09-18,1,control,continuation,False,True,0.028,0.756
2024-09-18,-1,control,reversal,True,False,0.973,0.134
2024-09-18,1,climax,continuation,True,False,0.1,0.395
2024-09-18,-1,climax,continuation,False,False,0.048,0.633
2024-09-18,1,climax,continuation,True,True,0.11,0.11
2024-09-18,-1,climax,reversal,False,True,0.141,0.523
2024-09-18,-1,climax,reversal,False,False,0.107,0.402
2024-09-18,-1,climax,continuation,False,False,0.062,0.347
2024-09-18,-1,climax,reversal,True,False,0.014,0.175
2024-09-18,1,climax,continuation,False,False,0.079,0.327
2024-09-18,1,climax,reversal,False,False,0.079,0.096
2024-09-18,-1,climax,continuation,False,False,0.1,0.206
2024-09-18,-1,control,reversal,True,False,0.261,0.0
2024-09-18,1,control,unresolved,False,False,0.065,0.0
2024-09-19,-1,control,reversal,True,False,0.73,0.0
2024-09-19,1,control,continuation,False,True,0.019,0.415
2024-09-19,1,control,continuation,False,True,0.026,0.348
2024-09-19,1,control,reversal,False,False,0.378,0.148
2024-09-19,-1,control,reversal,False,True,0.067,0.07
2024-09-19,1,control,continuation,False,False,0.037,0.289
2024-09-19,1,control,continuation,False,False,0.026,0.237
2024-09-19,1,control,continuation,False,False,0.078,0.126
2024-09-19,-1,climax,continuation,False,False,0.052,0.115
2024-09-19,-1,control,unresolved,False,False,0.152,0.048
2024-09-19,-1,control,unresolved,False,False,0.037,0.019
2024-09-20,-1,control,continuation,True,False,0.048,0.29
2024-09-20,-1,control,continuation,True,False,0.019,0.208
2024-09-20,1,control,reversal,False,False,0.39,0.226
2024-09-20,-1,control,continuation,True,False,0.052,0.171
2024-09-20,-1,climax,reversal,False,False,0.03,0.007
2024-09-20,1,control,continuation,True,True,0.03,0.356
2024-09-20,1,control,continuation,True,False,0.074,0.267
2024-09-20,1,control,reversal,False,False,0.097,0.115
2024-09-20,1,control,reversal,False,True,0.019,0.1
2024-09-20,-1,control,continuation,True,False,0.019,0.167
2024-09-20,-1,control,reversal,True,False,0.052,0.033
2024-09-20,1,control,continuation,False,False,0.037,0.2
2024-09-20,-1,control,unresolved,True,False,0.026,0.041
2024-09-23,1,control,continuation,True,False,0.069,0.126
2024-09-23,1,control,reversal,True,False,0.057,0.038
2024-09-23,-1,control,continuation,True,False,0.042,0.115
2024-09-23,1,control,reversal,True,True,0.329,0.0
2024-09-23,-1,climax,unresolved,True,False,0.088,0.084
2024-09-23,-1,control,reversal,False,False,0.103,0.031
2024-09-23,1,control,unresolved,True,False,0.054,0.088
2024-09-23,1,control,unresolved,True,False,0.08,0.061
2024-09-24,-1,control,reversal,True,False,0.092,0.01
2024-09-24,1,control,continuation,True,False,0.082,0.533
2024-09-24,1,control,continuation,True,False,0.108,0.292
2024-09-24,1,control,continuation,True,False,0.077,0.246
2024-09-24,1,control,reversal,True,False,0.364,0.061
2024-09-24,-1,control,continuation,True,True,0.092,0.138
2024-09-24,1,control,continuation,True,False,0.092,0.133
2024-09-25,1,control,reversal,True,False,0.677,0.0
2024-09-25,-1,control,continuation,True,True,0.121,0.44
2024-09-25,-1,control,continuation,False,False,0.022,0.358
2024-09-25,-1,control,continuation,False,False,0.033,0.286
2024-09-25,-1,climax,reversal,False,False,0.363,0.0
2024-09-25,1,control,reversal,False,False,0.066,0.055
2024-09-25,1,control,unresolved,False,False,0.006,0.017
2024-09-26,-1,control,continuation,False,True,0.235,0.738
2024-09-26,1,control,reversal,False,False,0.973,0.0
2024-09-26,-1,control,continuation,True,False,0.073,0.599
2024-09-26,1,control,reversal,False,False,0.806,0.0
2024-09-26,-1,climax,continuation,True,True,0.123,0.531
2024-09-26,-1,control,reversal,False,True,0.056,0.263
2024-09-26,1,control,reversal,True,True,0.022,0.151
2024-09-26,-1,control,continuation,False,False,0.078,0.134
2024-09-26,1,control,continuation,True,True,0.039,0.291
2024-09-26,1,control,unresolved,True,False,0.022,0.073
2024-09-27,1,control,continuation,False,False,0.204,0.118
2024-09-27,1,control,reversal,False,False,0.054,0.096
2024-09-27,-1,control,continuation,False,False,0.091,0.605
2024-09-27,-1,control,continuation,False,True,0.107,0.504
2024-09-27,-1,control,continuation,False,False,0.032,0.359
2024-09-27,-1,control,continuation,False,False,0.064,0.295
2024-09-27,-1,control,continuation,False,True,0.027,0.225
2024-09-27,-1,control,unresolved,False,False,0.027,0.064
2024-09-30,-1,control,reversal,True,False,0.458,0.504
2024-09-30,1,control,continuation,False,False,0.051,0.668
2024-09-30,1,control,continuation,False,True,0.141,0.611
2024-09-30,-1,control,reversal,True,False,0.351,0.611
2024-09-30,1,control,reversal,False,False,0.006,0.566
2024-09-30,-1,control,continuation,True,False,0.091,0.651
2024-09-30,-1,climax,continuation,False,True,0.119,0.215
2024-09-30,1,climax,continuation,True,True,0.119,0.803
2024-09-30,1,control,continuation,False,True,0.085,0.707
2024-09-30,1,control,continuation,False,False,0.091,0.221
2024-10-01,-1,climax,reversal,True,True,0.439,0.605
2024-10-01,1,climax,reversal,False,True,1.045,0.16
2024-10-01,-1,control,continuation,True,True,0.018,0.427
2024-10-01,-1,control,reversal,False,False,0.071,0.208
2024-10-01,-1,control,reversal,False,True,0.065,0.042
2024-10-01,1,control,continuation,True,False,0.125,0.552
2024-10-01,1,control,reversal,False,True,0.807,0.332
2024-10-01,-1,climax,continuation,True,True,0.042,0.38
2024-10-01,1,climax,reversal,False,True,0.641,0.499
2024-10-01,-1,control,reversal,False,True,0.089,0.012
2024-10-01,1,control,continuation,True,True,0.03,0.54
2024-10-01,1,control,continuation,False,False,0.065,0.19
2024-10-01,-1,control,continuation,False,False,0.071,0.338
2024-10-01,-1,control,continuation,True,True,0.018,0.101
2024-10-02,1,control,continuation,False,False,0.005,0.522
2024-10-02,1,control,reversal,False,False,0.049,0.302
2024-10-02,1,control,continuation,False,True,0.187,0.22
2024-10-02,1,control,reversal,False,False,0.214,0.016
2024-10-02,-1,control,continuation,False,False,0.082,0.225
2024-10-02,-1,control,reversal,False,False,0.137,0.022
2024-10-02,1,control,reversal,False,False,0.027,0.055
2024-10-02,1,control,unresolved,False,False,0.192,0.0
2024-10-03,1,control,continuation,False,False,0.146,0.237
2024-10-03,1,control,reversal,True,True,0.049,0.016
2024-10-03,-1,climax,reversal,False,False,0.065,0.296
2024-10-03,-1,climax,reversal,False,False,0.647,0.167
2024-10-03,1,control,reversal,False,True,0.501,0.146
2024-10-03,1,control,continuation,False,False,0.049,0.151
2024-10-03,1,control,reversal,False,False,0.814,0.0
2024-10-03,-1,climax,continuation,False,True,0.081,0.178
2024-10-03,1,climax,reversal,False,False,0.059,0.216
2024-10-03,-1,control,reversal,False,True,0.496,0.0
2024-10-03,1,control,continuation,False,False,0.173,0.156
2024-10-04,-1,climax,continuation,True,False,0.056,0.465
2024-10-04,-1,control,continuation,False,True,0.061,0.117
2024-10-04,1,control,continuation,True,False,0.138,0.71
2024-10-04,-1,climax,reversal,False,False,0.102,0.056
2024-10-04,1,control,continuation,True,False,0.02,0.623
2024-10-04,1,control,reversal,False,True,0.179,0.398
2024-10-04,1,control,continuation,False,True,0.087,0.383
2024-10-04,1,control,continuation,False,True,0.133,0.117
2024-10-07,1,control,reversal,False,False,0.167,0.049
2024-10-07,-1,control,continuation,False,False,0.049,0.834
2024-10-07,1,control,reversal,False,True,1.031,0.0
2024-10-07,-1,control,continuation,False,False,0.034,0.785
2024-10-07,-1,control,continuation,False,False,0.128,0.638
2024-10-07,-1,climax,continuation,True,False,0.005,0.378
2024-10-07,-1,climax,reversal,False,False,0.074,0.083
2024-10-07,1,control,unresolved,True,False,0.059,0.054
2024-10-08,1,control,continuation,True,True,0.181,0.445
2024-10-08,1,climax,continuation,True,False,0.097,0.325
2024-10-08,-1,control,reversal,False,True,0.079,0.097
2024-10-08,1,control,continuation,False,True,0.102,0.172
2024-10-08,1,control,continuation,False,False,0.019,0.125
2024-10-09,1,control,continuation,True,False,0.099,0.626
2024-10-09,1,control,continuation,False,False,0.0,0.564
2024-10-09,1,control,continuation,False,True,0.014,0.31
2024-10-09,-1,control,continuation,False,False,0.207,0.108
2024-10-09,-1,climax,reversal,False,False,0.113,0.038
2024-10-09,1,control,continuation,False,False,0.028,0.212
2024-10-09,1,control,unresolved,False,False,0.235,0.0
2024-10-09,-1,control,unresolved,False,True,0.024,0.0
2024-10-10,1,control,reversal,False,False,0.068,0.187
2024-10-10,-1,control,reversal,False,False,0.078,0.151
2024-10-10,1,control,continuation,False,False,0.128,0.187
2024-10-10,1,control,reversal,True,False,0.046,0.059
2024-10-10,-1,climax,continuation,False,True,0.114,0.246
2024-10-10,-1,climax,reversal,False,False,0.278,0.059
2024-10-10,-1,control,reversal,False,True,0.392,0.0
2024-10-10,1,control,continuation,False,False,0.014,0.123
2024-10-11,1,control,continuation,False,False,0.005,0.305
2024-10-11,-1,control,reversal,True,False,0.089,0.084
2024-10-11,1,control,continuation,False,True,0.02,0.177
2024-10-11,1,control,unresolved,False,False,0.079,0.005
2024-10-14,1,control,reversal,False,False,0.048,0.358
2024-10-14,-1,control,reversal,False,False,0.037,0.053
2024-10-14,1,control,continuation,False,True,0.069,0.336
2024-10-14,1,control,continuation,False,False,0.043,0.229
2024-10-14,1,control,continuation,False,True,0.059,0.112
2024-10-14,-1,climax,unresolved,False,True,0.053,0.0
2024-10-15,-1,control,continuation,False,False,0.038,1.065
2024-10-15,-1,climax,reversal,True,True,0.032,0.629
2024-10-15,1,control,reversal,False,False,0.93,0.0
2024-10-15,-1,control,continuation,False,False,0.07,0.683
2024-10-15,-1,control,continuation,True,True,0.118,0.559
2024-10-15,-1,control,continuation,True,False,0.14,0.484
2024-10-15,-1,control,continuation,True,False,0.075,0.366
2024-10-15,-1,control,reversal,False,False,0.027,0.059
2024-10-15,1,control,unresolved,True,False,0.242,0.0
2024-10-16,1,control,continuation,False,False,0.036,0.516
2024-10-16,1,control,continuation,False,True,0.082,0.368
2024-10-16,1,control,continuation,False,True,0.061,0.245
2024-10-17,-1,control,reversal,True,True,0.027,0.186
2024-10-17,-1,control,continuation,True,False,0.043,0.144
2024-10-17,1,control,continuation,False,True,0.048,0.202
2024-10-17,-1,control,unresolved,True,False,0.112,0.09
2024-10-17,-1,control,unresolved,True,False,0.074,0.048
2024-10-18,1,control,continuation,False,False,0.055,0.315
2024-10-18,1,control,continuation,False,False,0.028,0.177
2024-10-18,1,control,reversal,False,False,0.315,0.0
2024-10-21,-1,climax,continuation,False,False,0.098,0.65
2024-10-21,-1,control,continuation,False,True,0.052,0.19
2024-10-21,-1,control,reversal,False,False,0.075,0.017
2024-10-21,1,control,continuation,True,True,0.069,0.397
2024-10-21,1,control,continuation,True,False,0.017,0.293
2024-10-21,1,control,reversal,False,False,0.282,0.115
2024-10-21,-1,control,reversal,True,False,0.397,0.0
2024-10-21,1,control,continuation,False,False,0.046,0.115
2024-10-22,1,control,continuation,False,True,0.006,0.668
2024-10-22,1,control,continuation,False,True,0.106,0.538
2024-10-22,1,control,continuation,False,False,0.059,0.449
2024-10-22,1,control,continuation,False,True,0.059,0.148
2024-10-23,-1,control,reversal,True,False,0.373,1.308
2024-10-23,1,control,reversal,False,True,0.046,0.069
2024-10-23,-1,control,continuation,True,False,0.046,1.273
2024-10-23,-1,control,reversal,False,False,0.046,1.021
2024-10-23,-1,control,continuation,False,True,0.069,0.992
2024-10-23,-1,control,continuation,False,False,0.046,0.717
2024-10-23,-1,control,continuation,False,False,0.069,0.447
2024-10-23,-1,control,continuation,False,False,0.006,0.281
2024-10-23,1,control,continuation,False,True,0.017,0.413
2024-10-23,1,control,continuation,False,False,0.063,0.287
2024-10-23,1,control,continuation,False,False,0.092,0.12
2024-10-23,1,control,unresolved,False,True,0.149,0.0
2024-10-24,-1,control,continuation,False,False,0.095,0.424
2024-10-24,-1,control,continuation,False,True,0.064,0.323
2024-10-24,-1,control,reversal,False,False,0.09,0.069
2024-10-24,1,control,continuation,False,False,0.037,0.291
2024-10-24,1,control,reversal,False,True,0.095,0.111
2024-10-24,1,control,continuation,False,False,0.106,0.101
2024-10-24,1,control,unresolved,False,False,0.0,0.0
2024-10-25,1,control,reversal,False,False,1.432,0.0
2024-10-25,-1,control,continuation,False,False,0.049,1.187
2024-10-25,-1,control,continuation,False,False,0.011,1.089
2024-10-25,1,control,reversal,False,False,1.051,0.0
2024-10-25,-1,control,continuation,False,False,0.044,0.79
2024-10-25,-1,control,continuation,True,False,0.016,0.398
2024-10-25,1,control,reversal,True,True,0.109,0.087
2024-10-25,-1,control,unresolved,False,False,0.169,0.0
2024-10-28,1,control,reversal,False,False,0.005,0.049
2024-10-28,-1,control,continuation,False,False,0.076,0.13
2024-10-28,-1,control,reversal,False,False,0.276,0.011
2024-10-28,1,control,reversal,False,False,0.081,0.022
2024-10-28,-1,control,unresolved,False,False,0.108,0.0
2024-10-29,1,control,continuation,True,True,0.211,0.582
2024-10-29,1,control,continuation,True,False,0.006,0.456
2024-10-29,1,control,continuation,False,False,0.068,0.268
2024-10-29,1,control,continuation,True,False,0.097,0.205
2024-10-29,1,control,reversal,True,True,0.131,0.017
2024-10-29,-1,control,reversal,False,False,0.046,0.074
2024-10-29,1,control,unresolved,True,False,0.0,0.0
2024-10-30,1,control,continuation,False,False,0.017,0.381
2024-10-30,1,control,reversal,True,True,0.112,0.095
2024-10-30,-1,control,reversal,False,False,0.045,0.701
2024-10-30,1,control,reversal,True,True,0.056,0.034
2024-10-30,-1,control,continuation,False,False,0.039,0.757
2024-10-30,-1,control,continuation,False,False,0.056,0.398
2024-10-30,-1,control,continuation,False,False,0.185,0.258
2024-10-30,-1,control,continuation,False,True,0.196,0.135
2024-10-31,-1,control,continuation,False,True,0.24,1.01
2024-10-31,-1,control,continuation,False,False,0.102,0.957
2024-10-31,-1,control,continuation,False,False,0.005,0.791
2024-10-31,-1,control,continuation,False,True,0.043,0.7
2024-10-31,-1,control,continuation,False,False,0.032,0.476
2024-10-31,1,control,reversal,False,False,0.358,0.069
2024-10-31,-1,control,reversal,False,False,0.048,0.358
2024-10-31,1,control,reversal,False,False,0.043,0.075
2024-10-31,1,control,reversal,False,False,0.492,0.011
2024-10-31,-1,control,continuation,False,False,0.096,0.481
2024-10-31,-1,control,reversal,False,False,0.134,0.315
2024-10-31,1,control,continuation,False,False,0.075,0.251
2024-10-31,1,control,reversal,False,False,0.289,0.059
2024-10-31,1,control,reversal,False,False,0.064,0.011
2024-10-31,-1,control,continuation,False,False,0.027,0.358
2024-10-31,-1,climax,reversal,False,False,0.032,0.043
2024-11-01,1,control,continuation,False,True,0.169,0.426
2024-11-01,1,control,continuation,False,True,0.005,0.302
2024-11-01,1,control,reversal,False,True,0.02,0.094
2024-11-01,-1,climax,reversal,False,False,0.094,0.57
2024-11-01,1,control,reversal,False,False,0.02,0.069
2024-11-01,-1,control,continuation,False,False,0.03,0.674
2024-11-01,-1,control,continuation,False,False,0.193,0.55
2024-11-01,-1,control,continuation,False,False,0.094,0.421
2024-11-01,-1,control,reversal,False,False,0.178,0.203
2024-11-01,-1,control,reversal,False,True,0.372,0.104
2024-11-01,1,control,reversal,False,False,0.05,0.055
2024-11-01,-1,control,continuation,False,True,0.064,0.159
2024-11-04,1,control,continuation,False,False,0.102,0.16
2024-11-04,1,control,reversal,False,False,0.034,0.044
2024-11-04,-1,control,continuation,True,False,0.048,0.659
2024-11-04,-1,control,continuation,False,True,0.063,0.15
2024-11-04,1,control,continuation,True,False,0.044,0.233
2024-11-04,1,control,reversal,True,True,0.039,0.053
2024-11-04,-1,control,continuation,True,False,0.082,0.174
2024-11-05,1,control,continuation,False,True,0.217,0.632
2024-11-05,1,control,continuation,False,False,0.088,0.59
2024-11-05,1,control,reversal,False,False,0.362,0.482
2024-11-05,-1,control,reversal,False,True,0.124,0.005
2024-11-05,1,control,continuation,False,False,0.062,0.456
2024-11-05,1,control,continuation,False,True,0.083,0.383
2024-11-05,1,control,reversal,False,False,0.383,0.228
2024-11-05,-1,control,continuation,False,True,0.016,0.109
2024-11-05,1,control,continuation,False,False,0.026,0.321
2024-11-05,1,control,continuation,False,True,0.026,0.243
2024-11-06,-1,control,continuation,False,False,0.095,0.421
2024-11-06,1,climax,continuation,False,False,0.218,0.89
2024-11-06,1,control,continuation,False,True,0.09,0.686
2024-11-06,-1,control,continuation,False,False,0.128,0.147
2024-11-06,-1,control,reversal,False,False,1.07,0.0
2024-11-06,1,control,continuation,False,False,0.189,0.734
2024-11-06,1,control,continuation,False,True,0.066,0.582
2024-11-06,1,control,continuation,False,False,0.071,0.53
2024-11-06,1,control,continuation,False,False,0.085,0.454
2024-11-06,1,control,continuation,False,False,0.028,0.327
2024-11-06,1,control,continuation,False,True,0.147,0.194
2024-11-06,1,control,unresolved,False,False,0.033,0.085
2024-11-06,1,control,unresolved,False,False,0.062,0.005
2024-11-06,-1,control,unresolved,False,False,0.17,0.0
2024-11-07,1,control,continuation,False,True,0.09,0.459
2024-11-07,1,control,continuation,False,False,0.047,0.426
2024-11-07,1,control,continuation,False,True,0.18,0.307
2024-11-07,1,control,continuation,False,False,0.014,0.284
2024-11-07,1,control,reversal,False,False,0.038,0.222
2024-11-07,-1,control,continuation,False,True,0.085,0.118
2024-11-07,-1,climax,reversal,False,False,0.066,0.033
2024-11-07,1,control,continuation,False,False,0.024,0.156
2024-11-07,1,control,reversal,False,True,0.274,0.0
2024-11-07,-1,control,unresolved,False,False,0.052,0.009
2024-11-08,1,control,continuation,True,True,0.059,0.397
2024-11-08,1,control,continuation,False,True,0.114,0.319
2024-11-08,1,control,continuation,False,True,0.041,0.292
2024-11-08,1,control,continuation,False,False,0.087,0.246
2024-11-08,1,control,continuation,False,False,0.018,0.178
2024-11-08,1,control,reversal,False,True,0.032,0.064
2024-11-08,-1,control,continuation,False,True,0.082,0.114
2024-11-11,-1,control,continuation,False,False,0.051,0.322
2024-11-11,1,control,reversal,True,False,0.023,0.093
2024-11-11,-1,control,continuation,False,False,0.061,0.332
2024-11-11,-1,climax,reversal,False,False,0.103,0.075
2024-11-11,1,climax,unresolved,True,False,0.14,0.0
2024-11-12,-1,control,continuation,False,False,0.053,0.682
2024-11-12,-1,control,continuation,True,False,0.121,0.663
2024-11-12,-1,control,continuation,True,True,0.039,0.547
2024-11-12,-1,control,continuation,True,True,0.203,0.382
2024-11-12,-1,control,continuation,True,False,0.029,0.368
2024-11-12,-1,control,continuation,False,False,0.044,0.276
2024-11-12,1,control,continuation,True,False,0.034,0.421
2024-11-12,1,control,continuation,False,True,0.053,0.116
2024-11-12,1,control,reversal,False,False,0.368,0.0
2024-11-12,-1,control,continuation,True,False,0.077,0.14
2024-11-12,-1,control,unresolved,True,False,0.039,0.058
2024-11-13,-1,control,continuation,False,False,0.046,0.261
2024-11-13,1,control,continuation,False,False,0.015,0.476
2024-11-13,1,control,continuation,False,False,0.113,0.42
2024-11-13,1,control,continuation,False,False,0.036,0.369
2024-11-13,1,control,continuation,False,True,0.215,0.205
2024-11-13,1,control,continuation,False,False,0.026,0.154
2024-11-13,1,control,reversal,True,False,0.041,0.005
2024-11-13,-1,control,continuation,False,True,0.061,0.287
2024-11-13,-1,control,reversal,False,False,0.061,0.123
2024-11-13,1,control,reversal,False,True,0.195,0.077
2024-11-13,-1,control,reversal,False,True,0.041,0.01
