i,short,en,st0,stop,rk,tg,r1,r2,hit1,hit2,date,f1,f2,f3,f4,res,pnl,year
119,True,5752.75,5758.75,5758.75,6.0,5740.75,5746.75,5740.75,False,False,2024-03-13,False,False,True,False,stop,-6.0,2024
19,False,5748.0,5745.5,5745.5,2.5,5753.0,5750.5,5753.0,False,False,2024-03-14,True,False,False,False,rev,-1.25,2024
20,True,5746.75,5750.25,5750.25,3.5,5739.75,5743.25,5739.75,True,False,2024-03-14,False,False,True,False,rev,5.0,2024
23,False,5741.75,5739.75,5739.75,2.0,5745.75,5743.75,5745.75,False,False,2024-03-14,True,False,False,True,rev,-0.75,2024
24,True,5741.0,5743.25,5743.25,2.25,5736.5,5738.75,5736.5,True,False,2024-03-14,False,False,True,False,rev,2.25,2024
27,False,5738.75,5737.25,5737.25,1.5,5741.75,5740.25,5741.75,False,False,2024-03-14,True,False,False,True,stop,-1.5,2024
2,True,5716.75,5720.0,5720.0,3.25,5710.25,5713.5,5710.25,False,False,2024-03-15,True,True,True,False,stop,-3.25,2024
3,False,5720.75,5715.5,5715.5,5.25,5731.25,5726.0,5731.25,False,False,2024-03-15,False,False,True,False,rev,-1.5,2024
4,True,5719.25,5721.75,5721.75,2.5,5714.25,5716.75,5714.25,False,False,2024-03-15,True,False,False,False,stop,-2.5,2024
5,False,5723.75,5717.5,5717.5,6.25,5736.25,5730.0,5736.25,False,False,2024-03-15,False,False,True,False,rev,-1.75,2024
6,True,5722.0,5725.5,5725.5,3.5,5715.0,5718.5,5715.0,True,False,2024-03-15,True,False,False,False,target,7.0,2024
179,True,5709.0,5711.25,5711.25,2.25,5704.5,5706.75,5704.5,False,False,2024-03-15,False,False,False,False,stop,-2.25,2024
64,True,5781.0,5787.5,5787.5,6.5,5768.0,5774.5,5768.0,False,False,2024-03-20,True,False,True,True,rev,-2.25,2024
65,False,5783.25,5778.5,5778.5,4.75,5792.75,5788.0,5792.75,True,False,2024-03-20,False,False,False,False,target,9.5,2024
83,True,5774.25,5778.75,5778.75,4.5,5765.25,5769.75,5765.25,False,False,2024-03-20,False,False,True,True,stop,-4.5,2024
35,False,5843.25,5839.5,5839.5,3.75,5850.75,5847.0,5850.75,False,False,2024-03-21,False,False,False,False,eb_scr,-0.5,2024
93,True,5793.0,5794.0,5794.0,1.0,5791.0,5792.0,5791.0,False,False,2024-03-26,False,False,False,False,stop,-1.0,2024
93,False,5832.75,5830.0,5830.0,2.75,5838.25,5835.5,5838.25,False,False,2024-03-28,True,False,False,False,eb_scr,0.0,2024
91,False,5779.25,5775.0,5775.0,4.25,5787.75,5783.5,5787.75,True,False,2024-04-03,True,False,False,False,target,8.5,2024
70,False,5788.25,5782.75,5782.75,5.5,5799.25,5793.75,5799.25,False,False,2024-04-04,True,True,True,False,stop,-5.5,2024
80,False,5768.5,5765.25,5765.25,3.25,5775.0,5771.75,5775.0,False,False,2024-04-04,True,False,False,True,stop,-3.25,2024
107,False,5756.0,5750.0,5750.0,6.0,5768.0,5762.0,5768.0,False,False,2024-04-04,True,True,True,True,eb_scr,-1.75,2024
138,True,5733.25,5736.75,5736.75,3.5,5726.25,5729.75,5726.25,True,False,2024-04-04,False,False,True,False,rev,0.25,2024
139,False,5733.0,5729.25,5729.25,3.75,5740.5,5736.75,5740.5,False,False,2024-04-04,False,False,False,True,stop,-3.75,2024
142,False,5731.5,5728.75,5728.75,2.75,5737.0,5734.25,5737.0,False,False,2024-04-04,False,False,False,True,stop,-2.75,2024
122,False,5772.25,5768.5,5768.5,3.75,5779.75,5776.0,5779.75,False,False,2024-04-05,True,False,False,False,eb_scr,-1.75,2024
31,False,5769.5,5766.75,5766.75,2.75,5775.0,5772.25,5775.0,False,False,2024-04-09,True,False,False,True,stop,-2.75,2024
32,True,5764.0,5771.5,5771.5,7.5,5749.0,5756.5,5749.0,False,False,2024-04-09,False,False,True,False,rev,3.75,2024
34,False,5760.25,5758.0,5758.0,2.25,5764.75,5762.5,5764.75,False,False,2024-04-09,True,False,False,True,stop,-2.25,2024
36,True,5760.25,5762.0,5762.0,1.75,5756.75,5758.5,5756.75,True,False,2024-04-09,False,False,False,False,rev,-0.0,2024
37,False,5760.25,5757.5,5757.5,2.75,5765.75,5763.0,5765.75,True,False,2024-04-09,False,False,True,True,target,5.5,2024
39,True,5760.75,5766.0,5766.0,5.25,5750.25,5755.5,5750.25,True,False,2024-04-09,False,False,False,False,target,10.5,2024
43,False,5752.5,5750.0,5750.0,2.5,5757.5,5755.0,5757.5,False,False,2024-04-09,True,False,False,True,stop,-2.5,2024
49,False,5742.5,5740.25,5740.25,2.25,5747.0,5744.75,5747.0,False,False,2024-04-09,True,False,False,True,stop,-2.25,2024
50,True,5739.25,5743.25,5743.25,4.0,5731.25,5735.25,5731.25,False,False,2024-04-09,False,False,True,False,rev,-1.25,2024
51,False,5740.5,5736.5,5736.5,4.0,5748.5,5744.5,5748.5,True,False,2024-04-09,True,False,False,True,rev,0.75,2024
54,True,5741.25,5746.25,5746.25,5.0,5731.25,5736.25,5731.25,True,False,2024-04-09,False,False,True,False,stop,-5.0,2024
19,False,5727.75,5722.75,5722.75,5.0,5737.75,5732.75,5737.75,False,False,2024-04-10,False,False,False,True,stop,-5.0,2024
20,True,5720.5,5728.5,5728.5,8.0,5704.5,5712.5,5704.5,False,False,2024-04-10,False,True,True,False,rev,-1.0,2024
21,False,5721.5,5718.0,5718.0,3.5,5728.5,5725.0,5728.5,False,False,2024-04-10,False,False,False,True,eb_scr,-0.25,2024
24,True,5718.75,5726.0,5726.0,7.25,5704.25,5711.5,5704.25,False,False,2024-04-10,False,False,True,False,eb_scr,-5.75,2024
31,True,5730.0,5735.25,5735.25,5.25,5719.5,5724.75,5719.5,False,False,2024-04-10,True,False,False,False,eb_scr,-1.5,2024
136,True,5728.75,5733.25,5733.25,4.5,5719.75,5724.25,5719.75,True,False,2024-04-10,False,False,True,False,target,9.0,2024
140,False,5721.5,5718.0,5718.0,3.5,5728.5,5725.0,5728.5,True,False,2024-04-10,False,False,True,True,rev,0.5,2024
141,True,5722.0,5726.25,5726.25,4.25,5713.5,5717.75,5713.5,True,False,2024-04-10,False,False,False,False,target,8.5,2024
1,False,5743.5,5740.25,5740.25,3.25,5750.0,5746.75,5750.0,False,False,2024-04-11,False,False,True,False,stop,-3.25,2024
24,False,5738.0,5731.0,5731.0,7.0,5752.0,5745.0,5752.0,False,False,2024-04-12,True,True,True,False,stop,-7.0,2024
126,False,5646.5,5640.75,5640.75,5.75,5658.0,5652.25,5658.0,False,False,2024-04-15,True,True,False,True,rev,-1.25,2024
127,True,5645.25,5648.75,5648.75,3.5,5638.25,5641.75,5638.25,False,False,2024-04-15,False,False,False,False,eb_scr,0.5,2024
122,True,5612.0,5619.75,5619.75,7.75,5596.5,5604.25,5596.5,False,False,2024-04-16,False,False,True,False,rev,1.25,2024
124,False,5610.75,5605.5,5605.5,5.25,5621.25,5616.0,5621.25,True,False,2024-04-16,True,False,False,True,rev,4.5,2024
126,True,5615.25,5620.0,5620.0,4.75,5605.75,5610.5,5605.75,False,False,2024-04-16,False,False,False,False,stop,-4.75,2024
131,True,5623.0,5627.25,5627.25,4.25,5614.5,5618.75,5614.5,False,False,2024-04-16,False,False,False,False,stop,-4.25,2024
132,False,5627.5,5621.75,5621.75,5.75,5639.0,5633.25,5639.0,False,False,2024-04-16,False,False,True,False,stop,-5.75,2024
163,False,5627.0,5623.25,5623.25,3.75,5634.5,5630.75,5634.5,False,False,2024-04-16,False,False,False,False,eb_scr,-1.5,2024
169,False,5613.25,5610.0,5610.0,3.25,5619.75,5616.5,5619.75,False,False,2024-04-16,True,False,False,True,eb_scr,0.75,2024
205,False,5628.5,5620.0,5620.0,8.5,5645.5,5637.0,5645.5,False,False,2024-04-16,True,True,False,False,stop,-8.5,2024
53,False,5610.75,5604.75,5604.75,6.0,5622.75,5616.75,5622.75,False,False,2024-04-17,True,True,True,False,eb_scr,-0.25,2024
71,False,5598.75,5596.0,5596.0,2.75,5604.25,5601.5,5604.25,False,False,2024-04-17,True,False,False,True,stop,-2.75,2024
72,True,5596.75,5601.0,5601.0,4.25,5588.25,5592.5,5588.25,False,False,2024-04-17,False,True,True,False,rev,0.25,2024
73,False,5596.5,5593.25,5593.25,3.25,5603.0,5599.75,5603.0,False,False,2024-04-17,True,False,False,True,stop,-3.25,2024
61,True,5567.25,5572.25,5572.25,5.0,5557.25,5562.25,5557.25,False,False,2024-04-19,True,False,False,False,eb_scr,-1.25,2024
14,True,5609.75,5611.75,5611.75,2.0,5605.75,5607.75,5605.75,True,False,2024-04-23,True,False,False,True,target,4.0,2024
16,False,5608.25,5605.25,5605.25,3.0,5614.25,5611.25,5614.25,False,False,2024-04-23,False,False,False,False,stop,-3.0,2024
74,False,5616.75,5613.5,5613.5,3.25,5623.25,5620.0,5623.25,False,False,2024-04-24,True,False,False,False,eb_scr,-1.0,2024
162,True,5598.0,5604.5,5604.5,6.5,5585.0,5591.5,5585.0,False,False,2024-04-30,False,False,False,False,target,13.0,2024
164,False,5589.25,5581.0,5581.0,8.25,5605.75,5597.5,5605.75,False,False,2024-04-30,True,False,False,True,rev,-0.5,2024
165,True,5588.75,5593.75,5593.75,5.0,5578.75,5583.75,5578.75,False,False,2024-04-30,False,False,False,False,stop,-5.0,2024
166,False,5597.0,5585.25,5585.25,11.75,5620.5,5608.75,5620.5,False,False,2024-04-30,False,False,True,True,stop,-11.75,2024
21,False,5573.75,5571.25,5571.25,2.5,5578.75,5576.25,5578.75,False,False,2024-05-01,True,False,False,True,target,5.0,2024
97,False,5591.25,5579.25,5579.25,12.0,5615.25,5603.25,5615.25,False,False,2024-05-01,False,False,True,True,rev,-4.0,2024
98,True,5587.25,5592.0,5592.0,4.75,5577.75,5582.5,5577.75,True,False,2024-05-01,True,False,False,False,rev,2.5,2024
100,False,5584.75,5578.25,5578.25,6.5,5597.75,5591.25,5597.75,True,False,2024-05-01,False,False,False,False,target,13.0,2024
125,False,5586.5,5580.0,5580.0,6.5,5599.5,5593.0,5599.5,True,False,2024-05-01,False,False,False,True,target,13.0,2024
129,True,5598.25,5603.5,5603.5,5.25,5587.75,5593.0,5587.75,False,False,2024-05-01,False,False,False,False,stop,-5.25,2024
133,False,5589.25,5585.5,5585.5,3.75,5596.75,5593.0,5596.75,False,False,2024-05-01,False,False,False,False,stop,-3.75,2024
138,True,5594.75,5602.5,5602.5,7.75,5579.25,5587.0,5579.25,False,False,2024-05-01,False,False,False,False,rev,-3.5,2024
139,False,5598.25,5592.0,5592.0,6.25,5610.75,5604.5,5610.75,True,False,2024-05-01,False,False,False,False,target,12.5,2024
145,True,5610.0,5615.75,5615.75,5.75,5598.5,5604.25,5598.5,False,False,2024-05-01,True,False,False,False,stop,-5.75,2024
151,True,5627.0,5629.25,5629.25,2.25,5622.5,5624.75,5622.5,False,False,2024-05-01,True,False,False,False,stop,-2.25,2024
160,False,5631.0,5628.75,5628.75,2.25,5635.5,5633.25,5635.5,False,False,2024-05-01,False,False,False,False,stop,-2.25,2024
161,True,5625.5,5633.5,5633.5,8.0,5609.5,5617.5,5609.5,False,False,2024-05-01,False,True,True,False,rev,-1.5,2024
162,False,5627.0,5621.75,5621.75,5.25,5637.5,5632.25,5637.5,True,False,2024-05-01,False,False,False,False,rev,5.75,2024
164,True,5632.75,5637.25,5637.25,4.5,5623.75,5628.25,5623.75,False,False,2024-05-01,False,False,False,False,rev,-2.0,2024
165,False,5634.75,5629.5,5629.5,5.25,5645.25,5640.0,5645.25,True,False,2024-05-01,False,False,True,False,rev,2.0,2024
168,True,5636.75,5642.25,5642.25,5.5,5625.75,5631.25,5625.75,False,False,2024-05-01,True,False,False,False,eb_scr,-4.5,2024
205,False,5633.0,5629.0,5629.0,4.0,5641.0,5637.0,5641.0,False,False,2024-05-01,False,False,False,False,stop,-4.0,2024
206,True,5627.25,5636.0,5636.0,8.75,5609.75,5618.5,5609.75,False,False,2024-05-01,False,False,True,False,eb_scr,-6.75,2024
209,True,5639.5,5642.5,5642.5,3.0,5633.5,5636.5,5633.5,False,False,2024-05-01,False,False,False,False,stop,-3.0,2024
218,False,5619.75,5615.25,5615.25,4.5,5628.75,5624.25,5628.75,True,False,2024-05-01,True,False,False,False,rev,-0.25,2024
220,True,5619.5,5625.25,5625.25,5.75,5608.0,5613.75,5608.0,True,False,2024-05-01,False,True,True,False,rev,3.75,2024
222,False,5615.75,5611.0,5611.0,4.75,5625.25,5620.5,5625.25,False,False,2024-05-01,True,False,False,False,stop,-4.75,2024
223,True,5610.75,5617.0,5617.0,6.25,5598.25,5604.5,5598.25,True,False,2024-05-01,False,False,True,False,target,12.5,2024
228,False,5601.25,5594.75,5594.75,6.5,5614.25,5607.75,5614.25,True,False,2024-05-01,True,False,True,False,rev,0.25,2024
230,True,5601.5,5610.5,5610.5,9.0,5583.5,5592.5,5583.5,False,False,2024-05-01,False,False,False,False,stop,-9.0,2024
36,False,5565.5,5563.0,5563.0,2.5,5570.5,5568.0,5570.5,True,False,2024-05-02,True,False,False,True,target,5.0,2024
20,False,5683.75,5676.5,5676.5,7.25,5698.25,5691.0,5698.25,False,False,2024-05-03,False,False,True,False,eb_scr,-0.75,2024
33,False,5677.0,5671.5,5671.5,5.5,5688.0,5682.5,5688.0,False,False,2024-05-03,False,False,False,False,rev,-1.25,2024
35,True,5675.75,5681.25,5681.25,5.5,5664.75,5670.25,5664.75,True,False,2024-05-03,False,False,True,True,rev,0.5,2024
37,False,5675.25,5669.75,5669.75,5.5,5686.25,5680.75,5686.25,False,False,2024-05-03,True,False,False,False,rev,-0.25,2024
38,True,5675.0,5679.75,5679.75,4.75,5665.5,5670.25,5665.5,True,False,2024-05-03,False,False,False,True,target,9.5,2024
44,False,5668.0,5665.0,5665.0,3.0,5674.0,5671.0,5674.0,True,False,2024-05-03,True,False,False,False,target,6.0,2024
60,True,5663.25,5668.0,5668.0,4.75,5653.75,5658.5,5653.75,False,False,2024-05-03,False,True,True,True,stop,-4.75,2024
61,False,5668.75,5662.75,5662.75,6.0,5680.75,5674.75,5680.75,False,False,2024-05-03,False,False,True,False,eb_scr,-3.75,2024
65,False,5663.0,5657.5,5657.5,5.5,5674.0,5668.5,5674.0,False,False,2024-05-03,True,False,False,False,eb_scr,-2.25,2024
71,False,5743.0,5738.5,5738.5,4.5,5752.0,5747.5,5752.0,False,False,2024-05-07,True,False,False,False,eb_scr,-1.0,2024
64,False,5859.5,5856.0,5856.0,3.5,5866.5,5863.0,5866.5,False,False,2024-05-16,True,False,False,False,stop,-3.5,2024
73,False,5854.5,5850.5,5850.5,4.0,5862.5,5858.5,5862.5,True,False,2024-05-20,True,False,False,False,target,8.0,2024
148,False,5822.25,5819.25,5819.25,3.0,5828.25,5825.25,5828.25,False,False,2024-05-23,True,False,False,True,stop,-3.0,2024
43,False,5759.75,5757.0,5757.0,2.75,5765.25,5762.5,5765.25,True,False,2024-05-31,True,False,False,True,stop,-2.75,2024
49,False,5757.75,5755.0,5755.0,2.75,5763.25,5760.5,5763.25,False,False,2024-05-31,True,False,False,True,eb_scr,-2.25,2024
106,False,5735.25,5732.25,5732.25,3.0,5741.25,5738.25,5741.25,True,False,2024-05-31,True,False,False,True,target,6.0,2024
201,False,5822.25,5817.75,5817.75,4.5,5831.25,5826.75,5831.25,True,False,2024-05-31,False,False,True,False,target,9.0,2024
65,False,5809.25,5807.0,5807.0,2.25,5813.75,5811.5,5813.75,False,False,2024-06-03,True,False,False,False,stop,-2.25,2024
106,False,5787.75,5784.0,5784.0,3.75,5795.25,5791.5,5795.25,False,False,2024-06-03,True,False,False,False,stop,-3.75,2024
1,False,5849.5,5847.75,5847.75,1.75,5853.0,5851.25,5853.0,True,False,2024-06-05,False,False,False,False,stop,-1.75,2024
76,True,5897.75,5900.0,5900.0,2.25,5893.25,5895.5,5893.25,True,False,2024-06-10,True,False,False,False,target,4.5,2024
89,True,5954.0,5959.75,5959.75,5.75,5942.5,5948.25,5942.5,False,False,2024-06-12,False,False,False,True,stop,-5.75,2024
90,False,5961.0,5952.0,5952.0,9.0,5979.0,5970.0,5979.0,False,False,2024-06-12,False,True,True,False,rev,-4.0,2024
91,True,5957.0,5963.5,5963.5,6.5,5944.0,5950.5,5944.0,False,False,2024-06-12,False,False,False,True,stop,-6.5,2024
93,False,5965.25,5956.75,5956.75,8.5,5982.25,5973.75,5982.25,False,False,2024-06-12,False,True,True,False,rev,-2.75,2024
95,True,5962.5,5968.25,5968.25,5.75,5951.0,5956.75,5951.0,True,False,2024-06-12,False,False,True,True,stop,-5.75,2024
160,False,5961.75,5955.25,5955.25,6.5,5974.75,5968.25,5974.75,False,False,2024-06-12,True,True,True,False,stop,-6.5,2024
161,True,5955.5,5962.5,5962.5,7.0,5941.5,5948.5,5941.5,True,False,2024-06-12,False,True,True,True,rev,5.0,2024
163,False,5950.5,5947.75,5947.75,2.75,5956.0,5953.25,5956.0,True,False,2024-06-12,True,False,False,False,stop,-2.75,2024
166,True,5948.5,5954.75,5954.75,6.25,5936.0,5942.25,5936.0,False,False,2024-06-12,False,False,True,True,rev,-3.25,2024
168,False,5951.75,5944.75,5944.75,7.0,5965.75,5958.75,5965.75,False,False,2024-06-12,True,True,True,False,eb_scr,-3.0,2024
71,False,6015.25,6009.5,6009.5,5.75,6026.75,6021.0,6026.75,False,False,2024-06-20,True,True,True,False,eb_scr,-3.75,2024
75,False,6002.25,5999.5,5999.5,2.75,6007.75,6005.0,6007.75,False,False,2024-06-20,True,False,False,True,stop,-2.75,2024
76,True,5998.25,6004.0,6004.0,5.75,5986.75,5992.5,5986.75,False,False,2024-06-20,False,False,True,False,stop,-5.75,2024
1,False,5993.75,5991.25,5991.25,2.5,5998.75,5996.25,5998.75,True,False,2024-06-21,False,False,False,False,target,5.0,2024
139,False,5993.75,5991.75,5991.75,2.0,5997.75,5995.75,5997.75,True,False,2024-06-21,False,False,False,False,target,4.0,2024
88,False,5994.75,5992.0,5992.0,2.75,6000.25,5997.5,6000.25,False,False,2024-06-24,True,False,False,False,eb_scr,-2.0,2024
55,False,5999.25,5995.75,5995.75,3.5,6006.25,6002.75,6006.25,False,False,2024-06-27,True,False,False,False,stop,-3.5,2024
55,False,6023.75,6019.75,6019.75,4.0,6031.75,6027.75,6031.75,False,False,2024-06-28,True,False,False,False,stop,-4.0,2024
149,False,5981.75,5973.0,5973.0,8.75,5999.25,5990.5,5999.25,True,False,2024-06-28,True,True,True,True,open,14.5,2024
30,False,6140.5,6138.75,6138.75,1.75,6144.0,6142.25,6144.0,False,False,2024-07-11,True,False,False,False,stop,-1.75,2024
31,True,6136.25,6141.75,6141.75,5.5,6125.25,6130.75,6125.25,False,False,2024-07-11,False,False,True,False,rev,1.5,2024
33,False,6134.75,6131.0,6131.0,3.75,6142.25,6138.5,6142.25,False,False,2024-07-11,True,False,False,False,stop,-3.75,2024
34,True,6130.75,6136.25,6136.25,5.5,6119.75,6125.25,6119.75,False,False,2024-07-11,False,False,True,False,stop,-5.5,2024
77,False,6110.0,6107.25,6107.25,2.75,6115.5,6112.75,6115.5,False,False,2024-07-11,True,True,True,False,stop,-2.75,2024
78,True,6107.75,6111.25,6111.25,3.5,6100.75,6104.25,6100.75,False,False,2024-07-11,False,True,True,False,rev,-1.0,2024
79,False,6108.75,6105.5,6105.5,3.25,6115.25,6112.0,6115.25,False,False,2024-07-11,True,False,False,False,stop,-3.25,2024
94,True,6105.5,6109.75,6109.75,4.25,6097.0,6101.25,6097.0,False,False,2024-07-11,False,False,False,False,eb_scr,-1.5,2024
104,False,6098.0,6095.75,6095.75,2.25,6102.5,6100.25,6102.5,False,False,2024-07-11,True,True,False,True,target,4.5,2024
68,False,6142.25,6137.5,6137.5,4.75,6151.75,6147.0,6151.75,False,False,2024-07-12,True,False,True,False,stop,-4.75,2024
122,False,6153.75,6148.5,6148.5,5.25,6164.25,6159.0,6164.25,False,False,2024-07-12,True,False,True,False,stop,-5.25,2024
152,True,6132.25,6135.25,6135.25,3.0,6126.25,6129.25,6126.25,False,False,2024-07-12,False,False,False,False,stop,-3.0,2024
75,False,6165.0,6163.75,6163.75,1.25,6167.5,6166.25,6167.5,False,False,2024-07-15,True,False,False,False,target,2.5,2024
87,False,6161.5,6158.75,6158.75,2.75,6167.0,6164.25,6167.0,False,False,2024-07-15,True,True,True,False,eb_scr,-1.5,2024
90,False,6160.25,6156.5,6156.5,3.75,6167.75,6164.0,6167.75,False,False,2024-07-15,True,False,True,False,eb_scr,-3.5,2024
102,True,6158.25,6164.75,6164.75,6.5,6145.25,6151.75,6145.25,True,False,2024-07-15,False,False,True,False,target,13.0,2024
192,False,6147.0,6145.25,6145.25,1.75,6150.5,6148.75,6150.5,False,False,2024-07-15,False,False,False,False,target,3.5,2024
97,False,6156.25,6153.75,6153.75,2.5,6161.25,6158.75,6161.25,True,False,2024-07-16,True,False,False,False,target,5.0,2024
46,False,6106.75,6103.5,6103.5,3.25,6113.25,6110.0,6113.25,False,False,2024-07-18,True,False,False,False,eb_scr,-1.75,2024
53,False,6100.0,6094.25,6094.25,5.75,6111.5,6105.75,6111.5,False,False,2024-07-18,True,False,True,False,rev,-0.25,2024
54,True,6099.75,6102.5,6102.5,2.75,6094.25,6097.0,6094.25,False,False,2024-07-18,False,False,False,False,eb_scr,0.5,2024
62,False,6091.75,6085.25,6085.25,6.5,6104.75,6098.25,6104.75,False,False,2024-07-18,False,True,True,True,rev,-2.25,2024
64,True,6089.5,6094.0,6094.0,4.5,6080.5,6085.0,6080.5,True,False,2024-07-18,False,True,True,False,rev,2.5,2024
66,False,6087.0,6084.75,6084.75,2.25,6091.5,6089.25,6091.5,True,False,2024-07-18,False,False,False,True,target,4.5,2024
70,True,6092.0,6095.0,6095.0,3.0,6086.0,6089.0,6086.0,False,False,2024-07-18,False,False,False,False,rev,-2.75,2024
71,False,6094.75,6090.0,6090.0,4.75,6104.25,6099.5,6104.25,True,False,2024-07-18,False,True,True,True,target,9.5,2024
75,True,6103.25,6105.25,6105.25,2.0,6099.25,6101.25,6099.25,False,False,2024-07-18,True,False,False,False,stop,-2.0,2024
95,False,6079.0,6076.25,6076.25,2.75,6084.5,6081.75,6084.5,False,False,2024-07-18,True,True,False,True,stop,-2.75,2024
96,True,6076.25,6080.25,6080.25,4.0,6068.25,6072.25,6068.25,False,False,2024-07-18,False,False,True,False,rev,1.0,2024
98,False,6075.25,6073.5,6073.5,1.75,6078.75,6077.0,6078.75,False,False,2024-07-18,True,False,False,True,stop,-1.75,2024
105,False,6073.0,6069.75,6069.75,3.25,6079.5,6076.25,6079.5,False,False,2024-07-18,True,True,True,True,stop,-3.25,2024
109,False,6069.0,6065.25,6065.25,3.75,6076.5,6072.75,6076.5,False,False,2024-07-18,True,True,True,True,stop,-3.75,2024
116,True,6069.75,6072.75,6072.75,3.0,6063.75,6066.75,6063.75,True,False,2024-07-18,False,False,False,False,stop,-3.0,2024
126,False,6059.75,6055.75,6055.75,4.0,6067.75,6063.75,6067.75,True,False,2024-07-18,True,True,False,True,rev,1.5,2024
127,True,6061.25,6064.5,6064.5,3.25,6054.75,6058.0,6054.75,True,False,2024-07-18,False,False,False,False,target,6.5,2024
276,False,6058.75,6053.5,6053.5,5.25,6069.25,6064.0,6069.25,False,False,2024-07-18,False,True,True,True,eb_scr,-1.75,2024
69,False,6057.0,6053.25,6053.25,3.75,6064.5,6060.75,6064.5,False,False,2024-07-22,True,False,False,False,eb_scr,-1.25,2024
79,False,6072.75,6069.5,6069.5,3.25,6079.25,6076.0,6079.25,False,False,2024-07-23,True,False,False,False,eb_scr,1.75,2024
1,False,5934.75,5931.0,5931.0,3.75,5942.25,5938.5,5942.25,False,False,2024-07-25,False,True,False,False,stop,-3.75,2024
7,True,5924.5,5930.0,5930.0,5.5,5913.5,5919.0,5913.5,False,False,2024-07-25,False,False,True,False,stop,-5.5,2024
37,False,5914.0,5910.5,5910.5,3.5,5921.0,5917.5,5921.0,False,False,2024-07-25,True,False,False,True,eb_scr,-1.5,2024
50,False,5900.25,5897.75,5897.75,2.5,5905.25,5902.75,5905.25,False,False,2024-07-25,True,False,False,True,stop,-2.5,2024
62,True,5910.25,5915.0,5915.0,4.75,5900.75,5905.5,5900.75,False,False,2024-07-25,True,False,False,False,rev,-0.25,2024
63,False,5910.5,5908.0,5908.0,2.5,5915.5,5913.0,5915.5,False,False,2024-07-25,False,False,False,True,target,5.0,2024
72,True,5921.25,5923.75,5923.75,2.5,5916.25,5918.75,5916.25,False,False,2024-07-25,True,False,False,False,stop,-2.5,2024
99,True,5938.0,5940.0,5940.0,2.0,5934.0,5936.0,5934.0,False,False,2024-07-25,True,False,False,False,stop,-2.0,2024
127,False,5955.75,5952.5,5952.5,3.25,5962.25,5959.0,5962.25,False,False,2024-07-25,False,False,False,False,eb_scr,-0.25,2024
163,True,5971.5,5975.0,5975.0,3.5,5964.5,5968.0,5964.5,False,False,2024-07-25,True,False,False,False,stop,-3.5,2024
168,True,5981.5,5985.0,5985.0,3.5,5974.5,5978.0,5974.5,False,False,2024-07-25,True,False,False,False,rev,-2.25,2024
169,False,5983.75,5980.0,5980.0,3.75,5991.25,5987.5,5991.25,False,False,2024-07-25,False,False,True,False,stop,-3.75,2024
170,True,5979.0,5984.25,5984.25,5.25,5968.5,5973.75,5968.5,False,False,2024-07-25,False,True,True,False,eb_scr,-2.75,2024
312,False,5907.0,5902.75,5902.75,4.25,5915.5,5911.25,5915.5,False,False,2024-07-25,False,True,True,True,stop,-4.25,2024
78,False,5932.25,5929.5,5929.5,2.75,5937.75,5935.0,5937.75,False,False,2024-07-30,True,False,False,True,stop,-2.75,2024
79,True,5929.75,5933.5,5933.5,3.75,5922.25,5926.0,5922.25,False,False,2024-07-30,False,False,True,False,stop,-3.75,2024
104,False,5931.75,5928.75,5928.75,3.0,5937.75,5934.75,5937.75,False,False,2024-07-30,False,False,False,True,stop,-3.0,2024
105,True,5926.5,5932.75,5932.75,6.25,5914.0,5920.25,5914.0,True,False,2024-07-30,False,True,True,False,target,12.5,2024
147,True,5905.25,5912.0,5912.0,6.75,5891.75,5898.5,5891.75,False,False,2024-07-30,False,False,True,False,rev,-1.0,2024
148,False,5906.25,5903.75,5903.75,2.5,5911.25,5908.75,5911.25,False,False,2024-07-30,True,False,False,True,stop,-2.5,2024
150,True,5902.5,5907.0,5907.0,4.5,5893.5,5898.0,5893.5,False,False,2024-07-30,False,True,True,False,stop,-4.5,2024
250,True,5936.0,5938.5,5938.5,2.5,5931.0,5933.5,5931.0,False,False,2024-07-30,False,False,False,False,stop,-2.5,2024
252,False,5926.5,5917.75,5917.75,8.75,5944.0,5935.25,5944.0,False,False,2024-07-30,True,False,False,True,rev,-3.75,2024
253,True,5922.75,5928.25,5928.25,5.5,5911.75,5917.25,5911.75,True,False,2024-07-30,False,False,True,False,target,11.0,2024
197,False,6027.25,6020.75,6020.75,6.5,6040.25,6033.75,6040.25,False,False,2024-07-31,True,False,True,False,stop,-6.5,2024
207,False,6014.25,6007.75,6007.75,6.5,6027.25,6020.75,6027.25,True,False,2024-07-31,True,False,True,False,target,13.0,2024
32,False,6050.25,6046.25,6046.25,4.0,6058.25,6054.25,6058.25,False,False,2024-08-01,True,False,False,False,rev,-3.5,2024
33,True,6046.75,6053.25,6053.25,6.5,6033.75,6040.25,6033.75,False,False,2024-08-01,False,False,True,True,eb_scr,-3.5,2024
59,True,6018.25,6026.75,6026.75,8.5,6001.25,6009.75,6001.25,True,False,2024-08-01,False,False,True,False,rev,10.25,2024
71,False,6008.0,6005.75,6005.75,2.25,6012.5,6010.25,6012.5,False,False,2024-08-01,True,False,False,False,stop,-2.25,2024
