i,short,en,stop,rk,tg,date,tpct1,tpct2,tempo_ratio,amp1,amp2,amp_sum,dur1,dur2,dur_ratio,vol_ratio,ibs1,ibs2,range1,range2,box_pts,box_abr,overlap,sb_poke_abr,rt_depth_abr,net6_abr,net20_abr,fade_run20,eff10,t10,ncx20,prev_state,sess_net_abr,pos_in_day_range,dayrange_abr,gap_abr,new20,new60,newsess,beyond_pd,room_abr,dist_lvl_abr,session_min,hour_ct,dow,side,n_prior_day,prev_res_day,res,pnl,R,win,year,wedge_same,wedge_any
81,True,6774.5,6782.25,7.75,6759.0,2026-03-13,95.42619542619542,98.96049896049897,1.2000696092138938,83.41232227488152,123.07692307692308,206.48924535180456,44.85865,37.380040004,0.8332849964053757,1.160491719310227,0.6363636363636364,0.28125,5.5,8.0,10.0,1.5384615384615383,0.6818181818181818,-0.2692307692307692,0.7692307692307693,-2.1538461538461537,-6.384615384615385,False,0.3584905660377358,74.71933471933473,2,6,-6.615384615384615,0.0295081967213114,11.73076923076923,4.6923076923076925,False,False,False,True,,1.2692307692307692,90.46880723405,10,4,short,0,none,stop,-7.75,-1.0,False,2026,False,False
113,True,6773.0,6776.75,3.75,6765.5,2026-03-13,99.0,99.0,0.8558606185841777,110.5691056910569,59.50413223140496,170.07323792246186,16.821114498,19.654034936,1.168414550554116,1.1079239870921478,0.9705882352941176,0.2222222222222222,8.5,4.5,11.75,1.5537190082644627,0.1764705882352941,0.396694214876033,-0.7272727272727273,1.3553719008264462,-1.71900826446281,False,0.0100671140939597,71.94532224532225,1,0,-5.884297520661157,0.1726027397260274,12.06611570247934,4.033057851239669,False,False,False,True,,1.2892561983471074,137.33111041188334,10,4,short,1,stop,target,7.5,2.0,True,2026,True,True
184,True,6722.25,6730.5,8.25,6705.75,2026-03-19,95.01039501039502,97.0893970893971,1.155866562494959,119.62616822429906,90.43478260869566,210.0609508329947,45.230570702,39.131308206,0.8651517679008568,1.0424778761061948,0.5625,0.2307692307692307,8.0,6.5,9.75,1.3565217391304347,0.625,-0.417391304347826,1.0434782608695652,2.017391304347826,2.2956521739130435,True,0.4632352941176471,83.82536382536384,2,0,4.417391304347826,0.8602620087336245,7.965217391304348,-4.939130434782609,True,True,True,True,,0.3130434782608696,333.7108128548167,14,3,short,0,none,stop,-8.25,-1.0,False,2026,False,False
189,True,6749.25,6753.5,4.25,6740.75,2026-03-19,98.96049896049897,98.33679833679834,0.6671939192739508,124.08163265306122,66.40316205533597,190.4847947083972,16.35625429,24.514993044,1.4988146191263454,0.9294585987261148,0.8947368421052632,0.238095238095238,9.5,5.25,13.0,1.6442687747035574,0.2105263157894736,0.4110671936758893,-1.1067193675889329,2.845849802371541,7.1146245059288535,True,0.5032894736842105,96.11226611226613,6,0,7.430830039525691,0.9501557632398754,10.150197628458498,-4.490118577075099,True,True,True,False,2.940711462450593,0.1264822134387351,336.77796099008333,14,3,short,1,stop,target,8.5,2.0,True,2026,True,True
193,True,6745.0,6749.25,4.25,6736.5,2026-03-19,98.12889812889811,96.25779625779626,0.6824166108734144,139.68253968253967,74.07407407407408,213.75661375661372,24.124518182,35.351598712,1.4653805081328777,1.0255710876235935,0.7954545454545454,0.36,11.0,6.25,14.5,1.7185185185185186,0.2727272727272727,0.3851851851851852,-0.562962962962963,0.5333333333333333,6.755555555555556,True,0.2274143302180685,97.006237006237,10,0,6.45925925925926,0.897196261682243,9.511111111111113,-4.207407407407407,False,False,False,False,2.251851851851852,0.6222222222222222,338.4857711107167,14,3,short,2,target,stop,-4.25,-1.0,False,2026,False,False
196,False,6745.75,6733.5,12.25,6770.25,2026-03-19,96.04989604989603,95.84199584199584,0.9871554562265014,128.46715328467153,130.4964539007092,258.96360718538074,37.390661174,37.877176222,1.0130116727740108,1.0586784140969163,0.0909090909090909,0.9565217391304348,11.0,11.5,12.75,1.446808510638298,0.9090909090909092,-0.1134751773049645,0.5673758865248227,0.226950354609929,5.475177304964539,False,0.1208791208791208,96.9022869022869,12,6,6.2695035460992905,0.9065420560747663,9.106382978723405,-4.028368794326241,False,False,False,False,0.5106382978723404,0.5106382978723404,340.37183203495,14,3,long,3,stop,eb_scr,-0.25,-0.0204081632653061,False,2026,False,False
85,True,6674.0,6679.25,5.25,6663.5,2026-03-20,99.0,99.0,0.5497467562369213,168.22429906542055,78.96995708154506,247.1942561469656,6.673915236,12.13998111,1.8190193732931013,1.0254317707344849,0.8222222222222222,0.1304347826086956,11.25,5.75,14.5,1.991416309012876,0.2444444444444444,0.4120171673819742,-1.201716738197425,0.8240343347639485,2.2660944206008584,True,0.2340425531914893,50.38212058212058,1,6,-4.120171673819742,0.4549549549549549,7.622317596566524,-3.776824034334764,True,False,False,False,0.1373390557939914,0.1373390557939914,113.57817295631666,10,4,short,0,none,target,10.5,2.0,True,2026,False,False
223,True,6622.0,6624.25,2.25,6617.5,2026-03-20,95.42619542619542,99.0,2.537563391080968,118.51851851851852,86.48648648648648,205.005005005005,3.746121658,1.476267222,0.3940788251890777,1.3542775541996626,0.875,0.3333333333333333,4.0,3.0,6.0,1.7297297297297298,0.3125,0.5045045045045045,-0.9369369369369368,0.1441441441441441,4.972972972972973,True,0.0441176470588235,76.36569646569646,0,3,-23.63963963963964,0.310272536687631,34.37837837837838,-7.927927927927928,False,False,False,True,,14.702702702702704,389.97560747975,14,4,short,1,target,stop,-2.25,-1.0,False,2026,True,True
120,False,6718.75,6709.25,9.5,6737.75,2026-03-23,99.0,98.96049896049897,0.5296288300139036,188.48167539267016,145.45454545454547,333.9362208472156,13.56207501,25.606753714,1.8881147387194697,0.7928129298486932,0.0444444444444444,0.9736842105263158,11.25,9.5,16.25,2.4880382775119623,0.4222222222222222,0.7272727272727274,-0.9569377990430624,-0.4593301435406699,-5.244019138755982,True,0.1788321167883211,82.22848232848233,0,6,-0.0765550239234449,0.2921348314606741,10.220095693779903,12.5933014354067,True,True,False,True,,2.220095693779905,142.27830996795,10,0,long,0,none,stop,-9.5,-1.0,False,2026,True,True
124,False,6711.25,6704.25,7.0,6725.25,2026-03-23,97.92099792099792,97.92099792099792,1.169605330045384,140.9691629955947,93.33333333333331,234.30249632892804,46.030806436,39.355845304,0.8549892637383903,1.2019230769230769,0.025,0.9642857142857144,10.0,7.0,12.25,1.6333333333333333,0.5,0.2666666666666666,-0.5666666666666667,-1.8333333333333333,-4.6,True,0.1423728813559322,89.40103950103949,3,6,-1.0666666666666669,0.1797752808988764,8.9,10.966666666666669,True,True,False,True,,0.9333333333333332,145.41126878178332,10,0,long,1,stop,stop,-7.0,-1.0,False,2026,False,False
75,True,6685.25,6696.75,11.5,6662.25,2026-03-24,98.75259875259876,98.12889812889811,0.6236824491099957,70.22900763358778,139.3939393939394,209.6229470275272,12.331651654,19.772324316,1.6033800557110676,0.9657816005983544,1.0,0.0217391304347826,5.75,11.5,11.75,1.4242424242424243,1.0,0.0909090909090909,1.121212121212121,2.0303030303030303,2.4242424242424243,True,0.1540785498489426,87.14282744282744,5,0,4.212121212121212,0.8178137651821862,7.484848484848484,-5.212121212121212,False,False,True,False,0.9696969696969696,0.1818181818181818,82.55353101748332,9,1,short,0,none,rev,3.5,0.3043478260869565,True,2026,False,False
77,False,6681.75,6678.0,3.75,6689.25,2026-03-24,98.33679833679834,97.0893970893971,0.5630565069737097,93.28621908127208,56.14035087719298,149.42656995846505,17.407942036,30.91686504,1.776020679300474,0.9143617021276595,0.2121212121212121,0.6,8.25,5.0,8.5,0.9543859649122808,0.6060606060606061,-0.0561403508771929,-0.3929824561403509,-0.2526315789473684,1.431578947368421,False,0.181547619047619,94.14906444906444,7,0,3.508771929824561,0.7611336032388664,6.933333333333334,-4.828070175438596,False,False,False,False,0.5614035087719298,0.5052631578947369,83.17368343785,9,1,long,1,rev,target,7.5,2.0,True,2026,False,False
79,True,6683.75,6691.5,7.75,6668.25,2026-03-24,97.29729729729728,96.25779625779626,0.8174278808245661,106.06060606060606,100.40485829959516,206.4654643602012,29.66885224,36.295375942,1.2233495130986571,1.1112202790332089,0.6857142857142857,0.032258064516129,8.75,7.75,9.75,1.2631578947368425,0.8,0.097165991902834,-0.2267206477732793,-1.3927125506072875,3.2064777327935228,True,0.1848484848484848,98.18232848232849,9,0,4.307692307692308,0.7935222672064778,8.000000000000002,-5.570850202429151,False,False,False,False,0.8421052631578948,0.3886639676113361,84.18490768961667,9,1,short,2,target,rev,1.75,0.2258064516129032,True,2026,False,False
80,False,6682.0,6678.25,3.75,6689.5,2026-03-24,96.25779625779626,96.88149688149689,1.2019387819290923,100.40485829959516,68.75,169.15485829959516,36.295375942,30.197358208,0.8319891287599658,1.0884173297966402,0.032258064516129,0.6363636363636364,7.75,5.5,13.0,1.625,0.064516129032258,0.625,-0.6875,-1.71875,2.40625,False,0.0233333333333333,97.97047817047816,10,0,3.9375,0.7651821862348178,7.71875,-5.375,False,False,False,False,0.59375,0.59375,84.79001763201667,9,1,long,3,rev,target,7.5,2.0,True,2026,False,False
87,False,6668.5,6660.5,8.0,6684.5,2026-03-24,99.0,98.96049896049897,0.8141322704154021,196.7741935483871,110.94890510948905,307.72309865787616,6.532760218,8.024200066,1.228301636403334,0.9606915377616014,0.0327868852459016,0.8157894736842105,15.25,9.5,18.25,2.1313868613138687,0.4426229508196721,0.3211678832116788,-1.1386861313868613,-2.18978102189781,0.2335766423357664,False,0.1527377521613832,93.66299376299376,13,2,2.102189781021898,0.5465587044534413,7.211678832116788,-5.021897810218978,False,False,False,True,1.0218978102189782,1.0218978102189782,89.37600563801668,9,1,long,4,target,target,16.0,2.0,True,2026,False,False
152,False,6668.5,6663.0,5.5,6679.5,2026-03-24,97.29729729729728,97.71309771309772,1.1428328690007672,90.04329004329004,119.65811965811966,209.7014097014097,35.746241042,31.278625258,0.8750185850660275,0.9753108348134992,0.1923076923076923,0.5714285714285714,6.5,8.75,9.25,1.264957264957265,0.9615384615384616,-0.0341880341880341,-0.1367521367521367,-1.9145299145299144,-3.829059829059829,True,0.3321917808219178,60.47817047817048,1,6,2.4615384615384617,0.4655172413793103,9.914529914529917,-5.880341880341881,True,True,False,True,1.1965811965811963,1.1965811965811963,215.67132538278327,12,1,long,5,target,stop,-5.5,-1.0,False,2026,False,False
51,True,6717.5,6724.75,7.25,6703.0,2026-03-25,99.0,96.88149688149689,0.3830216288496267,143.28358208955223,135.92233009708738,279.2059121866396,11.942572606,31.179890916,2.6108186187903173,0.9946638207043756,1.0,0.2,9.0,8.75,12.25,1.9029126213592236,0.6388888888888888,0.4660194174757281,-0.7766990291262136,0.6213592233009708,2.0194174757281558,True,0.1029411764705882,41.79189189189189,0,6,-0.8543689320388349,0.4672897196261682,8.310679611650485,7.922330097087379,False,False,False,True,1.5922330097087378,1.5922330097087378,55.31965657451666,9,2,short,0,none,stop,-7.25,-1.0,False,2026,False,False
83,False,6683.75,6677.5,6.25,6696.25,2026-03-25,97.92099792099792,97.29729729729728,0.9287071282438149,76.76767676767676,106.66666666666669,183.43434343434345,32.357674604,34.841634806,1.0767657204171568,0.9379008746355684,0.2631578947368421,0.9230769230769232,4.75,6.5,6.75,1.1076923076923078,1.0,0.2461538461538461,0.4102564102564102,-3.117948717948718,-6.523076923076923,True,0.411522633744856,86.17858627858628,3,0,-6.441025641025641,0.0879120879120879,11.2,8.36923076923077,True,True,True,False,1.0666666666666669,1.0666666666666669,107.95228249321669,10,2,long,1,stop,target,12.5,2.0,True,2026,False,False
173,False,6697.25,6692.0,5.25,6707.75,2026-03-25,98.96049896049897,97.92099792099792,0.7977541827000406,178.94736842105263,123.07692307692308,302.0242914979757,22.758122906,28.527738744,1.2535189682308503,0.987565445026178,0.0,0.7692307692307693,8.5,6.5,10.5,1.9881656804733727,0.5588235294117647,0.3313609467455621,-0.8520710059171598,-2.792899408284024,-3.218934911242604,True,0.3584905660377358,34.698544698544694,1,4,-4.875739644970414,0.2857142857142857,12.923076923076923,9.65680473372781,True,True,False,False,1.893491124260355,1.3254437869822486,325.9413404658167,13,2,long,2,target,stop,-5.25,-1.0,False,2026,False,False
54,False,6669.0,6663.25,5.75,6680.5,2026-03-26,99.0,95.01039501039502,0.6228168222279359,139.28571428571428,124.59016393442624,263.8758782201405,22.877834234,36.732845706,1.6056085261518902,1.1121627064035442,0.0769230769230769,0.5789473684210527,9.75,9.5,10.25,1.3442622950819672,0.9487179487179488,0.0327868852459016,-0.4262295081967213,-1.1147540983606556,-1.3114754098360657,True,0.0930232558139534,36.76070686070686,1,0,1.9344262295081969,0.6627218934911243,5.540983606557377,-6.327868852459017,True,False,False,True,1.147540983606557,1.147540983606557,71.32429288578334,9,3,long,0,none,stop,-5.75,-1.0,False,2026,True,True
194,True,6621.0,6641.75,20.75,6579.5,2026-03-26,99.0,99.0,0.9231142776522886,877.1084337349398,206.0606060606061,1083.1690397955458,6.029567424,6.531767052,1.0832894953626446,0.7801694915254237,0.989010989010989,0.0352941176470588,45.5,21.25,49.0,4.751515151515152,0.3956043956043956,0.3151515151515151,-2.521212121212121,3.5636363636363635,2.860606060606061,True,0.348729792147806,71.795841995842,0,6,-3.224242424242424,0.4071428571428571,10.181818181818182,-4.678787878787879,True,True,False,True,,5.503030303030303,401.79641156125,15,3,short,1,stop,stop,-20.75,-1.0,False,2026,False,False
195,False,6656.75,6620.0,36.75,6730.25,2026-03-26,99.0,98.75259875259876,0.7651721919149042,206.0606060606061,297.029702970297,503.0903090309031,6.531767052,8.536336162,1.306895376709157,1.220508364110363,0.0352941176470588,0.9533333333333334,21.25,37.5,38.5,3.049504950495049,0.9647058823529412,-0.0594059405940594,1.504950495049505,5.683168316831683,5.445544554455446,False,0.504424778761062,74.35301455301456,1,0,0.198019801980198,0.7476190476190476,8.316831683168317,-3.8217821782178216,False,False,False,True,1.6633663366336633,1.6633663366336633,401.9052774297833,15,3,long,2,stop,rev,-28.0,-0.7619047619047619,False,2026,False,False
196,True,6628.75,6658.75,30.0,6568.75,2026-03-26,98.75259875259876,98.54469854469856,0.6993497995586417,297.029702970297,186.21973929236495,483.249442262662,8.536336162,12.20610368,1.42989960193182,0.8883944464222143,0.9533333333333334,0.056,37.5,31.25,37.75,2.249534450651769,0.8333333333333334,-0.0148975791433892,-0.4469273743016759,2.8007448789571696,2.458100558659218,True,0.2415316642120765,76.34885654885656,2,0,-1.5195530726256985,0.4809523809523809,6.256983240223463,-2.8752327746741155,True,True,False,True,,2.919925512104283,402.04755214768335,15,3,short,3,rev,open,6.0,0.2,True,2026,False,False
84,True,6539.5,6545.25,5.75,6528.0,2026-03-27,99.0,98.75259875259876,0.5640968938413247,169.6969696969697,83.2579185520362,252.95488824900588,8.95411353,15.873360814,1.7727450920537968,0.9751563585823488,0.8333333333333334,0.0434782608695652,10.5,5.75,11.25,1.6289592760180995,0.5,0.0723981900452488,-0.6877828054298643,2.5339366515837103,0.6877828054298643,True,0.091254752851711,56.92702702702703,0,6,-2.3891402714932126,0.6022727272727273,6.3710407239819,-8.615384615384615,True,True,False,True,,5.610859728506787,113.84195862091666,10,4,short,0,none,stop,-5.75,-1.0,False,2026,False,False
127,False,6594.0,6585.25,8.75,6611.5,2026-03-31,98.96049896049897,98.75259875259876,0.9221149860217124,125.80645161290325,73.26007326007326,199.0665248729765,14.790768416,16.04004776,1.084463451043462,1.0849609375,0.4358974358974359,0.92,9.75,6.25,10.0,1.1721611721611722,0.6410256410256411,-0.3223443223443223,0.0879120879120879,3.399267399267399,6.857142857142857,False,0.5961538461538461,86.58149688149688,5,0,8.84981684981685,0.9607843137254902,10.461538461538462,9.28937728937729,False,False,False,True,,7.208791208791209,190.70204269305,11,1,long,0,none,target,17.5,2.0,True,2026,False,True
132,True,6611.5,6619.5,8.0,6595.5,2026-03-31,98.33679833679834,99.0,1.2507441659346004,56.93950177935943,98.46153846153848,155.40104024089788,14.934669808,11.9406272,0.7995240171700219,0.889837236998809,0.85,0.03125,5.0,8.0,10.5,1.2923076923076924,0.55,0.6461538461538462,0.123076923076923,2.6769230769230767,8.184615384615384,True,0.4774774774774775,98.85550935550935,10,0,11.446153846153846,0.9301801801801802,13.66153846153846,9.753846153846156,True,True,True,True,9.723076923076922,9.723076923076922,191.94048356458333,11,1,short,1,target,rev,0.5,0.0625,True,2026,False,False
134,False,6611.0,6601.75,9.25,6629.5,2026-03-31,99.0,97.5051975051975,0.7616091134323987,125.80645161290325,154.9407114624506,280.7471630753538,11.690330034,15.349514374,1.313009498393773,0.8817921830314586,0.1794871794871795,0.5918367346938775,9.75,12.25,14.25,1.8023715415019763,0.8205128205128205,-0.2213438735177865,-0.0632411067193675,1.1699604743083003,7.715415019762846,False,0.2559523809523809,98.7060291060291,12,0,11.699604743083004,0.9256756756756755,14.039525691699604,10.023715415019764,False,False,False,True,,9.928853754940713,192.33434150235,11,1,long,2,rev,rev,-0.25,-0.027027027027027,False,2026,False,False
139,True,6610.75,6625.0,14.25,6582.25,2026-03-31,98.33679833679834,96.25779625779626,0.7843278180712877,94.29657794676808,151.5151515151515,245.8117294619196,13.992866634,17.840584398,1.2749770911594898,0.826070409134158,0.7419354838709677,0.02,7.75,12.5,14.5,1.7575757575757576,0.7741935483870968,-0.2121212121212121,0.7878787878787878,0.8484848484848485,7.03030303030303,True,0.0581395348837209,98.2070686070686,17,0,11.181818181818182,0.8798283261802575,14.12121212121212,9.606060606060606,True,True,True,True,9.484848484848484,9.484848484848484,193.51047245521667,11,1,short,3,rev,rev,-3.0,-0.2105263157894736,False,2026,False,False
140,False,6613.75,6608.0,5.75,6625.25,2026-03-31,96.25779625779626,97.92099792099792,1.2479758531801592,151.5151515151515,81.63265306122449,233.147804576376,17.840584398,14.29561666,0.8012975551183511,1.2674498963372496,0.02,0.7333333333333333,12.5,7.5,15.0,1.6326530612244898,0.42,0.2448979591836734,-0.979591836734694,0.2993197278911564,5.795918367346939,False,0.0145348837209302,98.0991683991684,18,0,10.36734693877551,0.9055793991416308,12.680272108843536,8.625850340136054,False,False,False,True,,8.843537414965986,193.80782952851663,11,1,long,4,rev,stop,-5.75,-1.0,False,2026,False,False
141,True,6605.5,6616.0,10.5,6584.5,2026-03-31,97.92099792099792,98.54469854469856,1.083288228783978,81.63265306122449,115.06849315068492,196.70114621190945,14.29561666,13.196503276,0.9231153569558572,1.0232642675390766,0.7333333333333333,0.0238095238095238,7.5,10.5,10.75,1.178082191780822,1.0,0.0,0.5753424657534246,-1.3424657534246576,4.438356164383562,True,0.0846994535519125,98.11995841995842,19,0,9.534246575342468,0.8347639484978541,12.767123287671232,8.684931506849315,False,False,False,True,8.0,8.0,194.04610455435,11,1,short,5,stop,rev,14.0,1.3333333333333333,True,2026,False,False
148,False,6591.5,6585.25,6.25,6604.0,2026-03-31,99.0,98.12889812889811,0.6633338467473473,86.27450980392157,74.74048442906575,161.0149942329873,20.835642338,31.410491776,1.5075365216225474,0.9525107045543012,0.1818181818181818,0.8518518518518519,8.25,6.75,8.5,0.9411764705882352,0.8181818181818182,-0.0276816608996539,-0.2214532871972318,-1.0519031141868511,-1.1349480968858132,True,0.3415300546448087,97.32993762993765,19,0,8.083044982698961,0.7145922746781116,12.899653979238757,8.77508650519031,True,False,False,True,,6.532871972318339,196.45099000795,11,1,long,6,rev,rev,-5.25,-0.84,False,2026,False,False
149,True,6586.25,6595.5,9.25,6567.75,2026-03-31,98.12889812889811,98.75259875259876,1.1069823558839451,74.74048442906575,109.0909090909091,183.8313935199748,31.410491776,28.37488024,0.9033567650691976,1.0453616673477728,0.8518518518518519,0.0769230769230769,6.75,9.75,10.0,1.118881118881119,1.0,0.3076923076923077,0.0839160839160839,-1.6783216783216783,-2.1818181818181817,False,0.276056338028169,97.57941787941787,19,0,7.580419580419581,0.6695278969957081,13.034965034965037,8.867132867132867,False,False,False,True,6.013986013986014,6.013986013986014,196.97449850725,11,1,short,7,rev,stop,-9.25,-1.0,False,2026,False,False
155,True,6601.0,6609.0,8.0,6585.0,2026-03-31,96.88149688149689,99.0,2.54405072442244,83.75451263537906,146.03174603174602,229.78625866712508,39.963712824,15.7086934,0.3930739235661364,0.9659557013945858,1.0,0.3260869565217391,7.25,11.5,18.75,2.380952380952381,0.0344827586206896,1.4285714285714286,-1.0158730158730158,1.873015873015873,-2.126984126984127,False,0.0625,97.93284823284824,19,0,10.476190476190476,0.796137339055794,14.793650793650794,10.063492063492063,False,False,False,True,8.698412698412698,8.698412698412698,200.65616033818333,11,1,short,8,stop,target,16.0,2.0,True,2026,False,False
159,False,6590.0,6580.5,9.5,6609.0,2026-03-31,97.29729729729728,96.25779625779626,0.8273596552890917,146.23655913978496,94.5945945945946,240.83115373437957,32.755556864,39.590469096,1.2086642049890446,1.034440344403444,0.1568627450980392,0.9142857142857144,12.75,8.75,13.0,1.4054054054054057,0.6862745098039216,-0.1351351351351351,-0.1081081081081081,-0.3243243243243243,-2.2432432432432434,True,0.0410958904109589,97.03097713097712,18,2,7.72972972972973,0.7017167381974249,12.594594594594597,8.567567567567568,False,False,False,True,,6.216216216216216,202.74755992605,11,1,long,9,target,target,19.0,2.0,True,2026,False,False
276,True,6631.25,6634.75,3.5,6624.25,2026-03-31,98.75259875259876,99.0,4.681331565112746,108.47457627118644,128.0,236.47457627118644,2.080440504,0.444412124,0.2136144355705161,0.8849915404613543,0.8125,0.45,4.0,5.0,5.75,1.472,0.875,-0.128,0.704,-0.704,-1.6,False,0.0714285714285714,88.4031185031185,0,1,28.864,0.9027522935779816,34.88,20.288,False,False,False,True,25.28,25.28,389.9903081642167,14,1,short,10,target,rev,-0.25,-0.0714285714285714,False,2026,True,True
277,False,6631.5,6627.25,4.25,6640.0,2026-03-31,99.0,98.54469854469856,0.2197490218171795,128.0,111.47540983606558,239.4754098360656,0.444412124,2.02236224,4.550645967525404,0.6189965494730952,0.45,0.9411764705882352,5.0,4.25,6.75,1.7704918032786887,0.55,0.3934426229508197,-0.6557377049180328,0.5901639344262296,0.459016393442623,False,0.074074074074074,91.35530145530146,1,0,29.639344262295086,0.9045871559633027,35.73770491803279,20.78688524590164,False,False,False,True,,25.967213114754102,389.9977150364833,14,1,long,11,rev,stop,-4.25,-1.0,False,2026,False,False
278,True,6628.5,6635.5,7.0,6614.5,2026-03-31,98.54469854469856,98.54469854469856,0.1900331220272273,111.47540983606558,203.1746031746032,314.6500130106688,2.02236224,10.64215658,5.262240546975402,0.7727306967984934,0.9411764705882352,0.15625,4.25,8.0,8.25,2.095238095238096,1.0,0.8888888888888888,0.6984126984126984,-0.8888888888888888,-0.7619047619047619,False,0.0760233918128654,92.64428274428276,2,0,27.936507936507937,0.8825688073394495,34.6031746031746,20.126984126984127,False,False,False,True,24.38095238095238,24.38095238095238,390.0314210879167,15,1,short,12,stop,eb_scr,-1.5,-0.2142857142857142,False,2026,False,True
59,True,6684.5,6692.75,8.25,6668.0,2026-04-01,99.0,99.0,1.4409935933171556,157.7981651376147,114.76793248945148,272.56609762706614,12.922088364,8.967484952,0.6939656113931832,0.8728244011718077,0.9302325581395348,0.0588235294117647,10.75,8.5,14.25,1.9240506329113924,0.4883720930232558,0.4388185654008439,-0.810126582278481,1.0126582278481011,1.8565400843881856,True,0.1186440677966101,51.10977130977131,0,6,2.295358649789029,0.7593984962406015,4.489451476793249,4.69198312236287,True,False,False,True,5.40084388185654,5.40084388185654,69.38031782971666,9,2,short,0,none,rev,5.0,0.6060606060606061,True,2026,False,False
61,False,6679.5,6674.25,5.25,6690.0,2026-04-01,95.42619542619542,96.46569646569648,1.0539732174660712,73.89558232931726,95.61752988047807,169.51311220979534,36.758220812,34.875858516,0.9487907125421728,1.0642303433001108,0.1739130434782608,0.6666666666666666,5.75,7.5,12.0,1.5298804780876494,0.2608695652173913,0.7649402390438247,-0.6374501992031872,1.5298804780876494,0.6055776892430279,False,0.0529801324503311,68.40706860706861,2,0,1.5298804780876494,0.6090225563909775,4.239043824701195,4.430278884462151,False,False,False,True,,4.46215139442231,70.14274124574999,9,2,long,1,rev,target,10.5,2.0,True,2026,False,False
66,True,6686.25,6695.75,9.5,6667.25,2026-04-02,99.0,98.33679833679834,0.7854155979421189,128.0,100.74074074074076,228.7407407407408,8.46210995,10.774053854,1.2732112815433223,0.8867562380038387,0.575,0.0,10.0,8.5,10.25,1.2148148148148148,0.85,-0.0888888888888888,0.1777777777777777,2.933333333333333,6.785185185185185,True,0.4938271604938271,95.5914760914761,7,0,11.525925925925923,0.9229166666666668,14.22222222222222,-11.2,True,True,True,False,0.3259259259259259,0.1031111111110981,66.75227402028334,9,3,short,0,none,stop,-9.5,-1.0,False,2026,False,False
70,True,6700.75,6706.0,5.25,6690.25,2026-04-02,98.33679833679834,97.0893970893971,0.5793022135515722,81.0126582278481,75.57003257328991,156.58269080113803,10.042719722,17.335890468,1.7262147055665884,1.109229466553768,0.8125,0.3448275862068966,8.0,7.25,8.25,0.8599348534201955,0.90625,-0.0260586319218241,0.0260586319218241,1.3550488599348534,7.55700325732899,True,0.416445623342175,98.56444906444906,11,0,11.648208469055374,0.961612284069098,13.57654723127036,-9.850162866449512,True,True,True,False,0.495114006514658,0.495114006514658,67.42511272975,9,3,short,1,stop,target,10.5,2.0,True,2026,False,False
76,False,6678.0,6673.0,5.0,6688.0,2026-04-02,95.84199584199584,96.25779625779626,1.1669264974172642,90.61488673139158,45.0,135.61488673139158,21.091605934,18.074493964,0.8569520035865846,1.0800954328561692,0.3428571428571428,0.6111111111111112,8.75,4.5,9.0,0.9,0.5142857142857142,-0.2,0.0,-2.275,3.175,False,0.0911602209944751,97.3012474012474,17,0,8.9,0.7869481765834933,13.025,-9.45,False,False,False,False,0.275,0.275,69.10029740338334,9,3,long,2,target,target,10.0,2.0,True,2026,False,False
230,False,6685.75,6681.5,4.25,6694.25,2026-04-02,95.21829521829522,96.88149688149689,1.3138436614190785,80.62015503875969,116.12903225806453,196.7491872968242,3.963342342,3.016601182,0.7611255656703501,0.872706745695738,0.0769230769230769,0.8888888888888888,3.25,4.5,4.75,1.2258064516129032,1.0,0.0,0.2580645161290322,0.8387096774193549,4.064516129032258,False,0.15625,52.61954261954262,0,4,24.967741935483872,0.8464491362763915,33.61290322580645,-24.387096774193548,False,False,False,False,0.353548387096746,0.353548387096746,389.9837566122167,14,3,long,3,target,stop,-4.25,-1.0,False,2026,False,False
