date,level,side,grp,label,szpct,session_min
2024-05-29,PDL,1,PLAIN,reject,55.093555093555096,172.12394147688335
2024-05-29,PDL,-1,PLAIN,break,12.88981288981289,233.57712190931667
2024-05-29,PDL,1,PLAIN,reject,82.95218295218295,259.15863846811664
2024-05-29,PDL,1,PLAIN,reject,68.81496881496882,351.70034593675
2024-05-30,PDL,1,PLAIN,reject,82.32848232848232,220.34768401201666
2024-05-31,PDL,-1,DRIVE,break,62.99376299376299,44.15265103821666
2024-05-31,PDL,1,PLAIN,reject,41.37214137214137,282.30818227611667
2024-05-31,PDL,-1,PLAIN,reject,77.33887733887734,339.76522912775
2024-05-31,PDL,1,PLAIN,break,87.94178794178794,344.82344892758334
2024-05-31,PDH,1,DRIVE,break,87.52598752598753,380.00110585935
2024-06-03,PDH,-1,PLAIN,break,1.0,14.72956220915
2024-06-03,PDH,1,DRIVE,reject,1.0,30.43119742395
2024-06-03,PDH,-1,PLAIN,break,5.8212058212058215,36.779662455983335
2024-06-03,PDH,1,PLAIN,reject,38.87733887733888,51.37684842115
2024-06-04,PDH,1,PLAIN,reject,87.94178794178794,291.66777554145
2024-06-05,PDH,-1,PLAIN,break,45.53014553014553,19.35148298441667
2024-06-05,PDH,1,PLAIN,break,9.563409563409563,36.502821612750004
2024-06-05,PDH,-1,PLAIN,reject,2.9106029106029108,45.169141727816665
2024-06-06,PDH,-1,PLAIN,break,9.147609147609147,15.906214851016667
2024-06-06,PDH,1,PLAIN,reject,6.029106029106029,17.127759064683335
2024-06-06,PDH,1,PLAIN,reject,9.771309771309772,47.68928466798333
2024-06-06,PDH,-1,PLAIN,break,20.997920997920996,52.20891491371666
2024-06-06,PDH,1,PLAIN,reject,53.43035343035343,113.70808741485
2024-06-06,PDH,1,PLAIN,reject,81.08108108108108,242.72251346981665
2024-06-06,PDH,1,PLAIN,unresolved,71.1018711018711,316.28950782578335
2024-06-06,PDH,1,PLAIN,unresolved,95.21829521829522,387.2952796354833
2024-06-07,PDL,-1,PLAIN,reject,1.8711018711018712,8.472608555183333
2024-06-07,PDL,1,PLAIN,break,1.0,10.00070577945
2024-06-07,PDH,1,PLAIN,break,84.82328482328482,67.24327619098334
2024-06-07,PDH,-1,PLAIN,break,16.008316008316008,87.77443728051666
2024-06-07,PDH,1,PLAIN,break,72.34927234927235,117.93440787868333
2024-06-07,PDH,1,PLAIN,break,50.51975051975052,190.57286350178336
2024-06-07,PDH,-1,DRIVE,break,62.57796257796258,205.37686503975002
2024-06-07,PDH,-1,PLAIN,break,19.542619542619544,272.47207849165
2024-06-07,PDH,1,PLAIN,reject,21.205821205821206,309.9267537177167
2024-06-10,PDL,-1,PLAIN,reject,23.7006237006237,16.50186289785
2024-06-11,PDL,-1,PLAIN,break,77.96257796257797,13.001321031616667
2024-06-11,PDL,1,PLAIN,break,66.52806652806653,27.620603887549997
2024-06-11,PDH,1,PLAIN,break,81.28898128898129,285.2401559701167
2024-06-11,PDH,-1,PLAIN,break,68.1912681912682,333.34282584428337
2024-06-11,PDH,1,PLAIN,break,53.222453222453225,358.19290163671667
2024-06-13,PDL,-1,ABSORB,reject,64.65696465696466,53.331100594716666
2024-06-13,PDL,-1,PLAIN,reject,22.037422037422036,93.39593269045001
2024-06-13,PDL,-1,PLAIN,break,51.55925155925156,155.23515593535
2024-06-13,PDL,1,DRIVE,break,82.95218295218295,193.76415851245002
2024-06-14,PDL,-1,PLAIN,reject,20.166320166320165,38.073834072716664
2024-06-17,PDH,1,PLAIN,break,82.95218295218295,49.68957951788333
2024-06-18,PDH,1,PLAIN,reject,63.61746361746362,230.28931513151667
2024-06-18,PDH,1,PLAIN,unresolved,80.45738045738045,354.38011441988334
2024-06-20,PDH,-1,PLAIN,break,51.975051975051976,37.30614887598333
2024-06-20,PDH,1,PLAIN,break,48.44074844074844,60.00255320721667
2024-06-20,PDH,-1,PLAIN,break,29.52182952182952,109.34176654021667
2024-06-20,PDH,1,PLAIN,reject,46.56964656964657,145.3764156208833
2024-06-20,PDL,-1,DRIVE,break,75.88357588357589,174.5195087129167
2024-06-20,PDL,1,DRIVE,break,57.38045738045738,190.40292712401666
2024-06-20,PDL,-1,DRIVE,break,1.0395010395010396,215.26323818231668
2024-06-20,PDL,1,PLAIN,break,22.037422037422036,254.60710920615
2024-06-20,PDL,-1,PLAIN,break,1.0,306.25694752311665
2024-06-20,PDL,1,PLAIN,break,66.32016632016632,356.50921108175004
2024-06-20,PDL,-1,PLAIN,break,68.1912681912682,387.32266374671667
2024-06-21,PDL,-1,PLAIN,break,55.093555093555096,10.00281746355
2024-06-21,PDL,1,PLAIN,break,4.158004158004158,24.131169016683334
2024-06-21,PDL,-1,PLAIN,reject,53.43035343035343,53.48694614118333
2024-06-21,PDL,-1,DRIVE,reject,41.16424116424116,122.54442912471667
2024-06-21,PDL,-1,DRIVE,reject,29.313929313929314,227.88725163318335
2024-06-21,PDL,-1,PLAIN,reject,12.681912681912682,306.45882470835
2024-06-21,PDL,-1,ABSORB,reject,98.75259875259876,389.99198157485
2024-06-24,PDH,1,PLAIN,break,64.86486486486487,23.26871583595
2024-06-24,PDH,-1,PLAIN,break,78.37837837837837,44.68908280431666
2024-06-24,PDH,1,PLAIN,reject,32.64033264033264,74.40072135431666
2024-06-24,PDH,-1,PLAIN,break,18.91891891891892,84.86875380628334
2024-06-24,PDH,-1,PLAIN,break,18.91891891891892,145.68593808865
2024-06-24,PDH,1,PLAIN,break,8.108108108108109,150.31859012195
2024-06-24,PDL,-1,PLAIN,reject,85.44698544698545,286.66821685248334
2024-06-24,PDL,-1,PLAIN,break,74.22037422037423,379.29210673448335
2024-06-24,PDL,1,PLAIN,unresolved,94.8024948024948,392.57104342984996
2024-06-25,PDL,-1,DRIVE,reject,80.04158004158005,196.20767367171666
2024-06-26,PDH,1,DRIVE,reject,79.41787941787942,141.18697684601665
2024-06-26,PDH,-1,PLAIN,break,18.71101871101871,179.43955501425
2024-06-26,PDH,1,PLAIN,reject,1.0,221.21077928514998
2024-06-26,PDH,1,PLAIN,reject,32.64033264033264,322.2042066654833
2024-06-26,PDH,1,ABSORB,reject,99.0,389.92672069705
2024-06-26,PDH,-1,DRIVE,break,86.9022869022869,391.16881849658336
2024-06-27,PDH,1,PLAIN,reject,76.0914760914761,15.43915177095
2024-06-27,PDH,-1,PLAIN,break,8.108108108108109,29.148788705250002
2024-06-27,PDH,1,PLAIN,break,19.542619542619544,59.332136041683334
2024-06-27,PDH,-1,DRIVE,break,20.997920997920996,79.51753054338333
2024-06-27,PDH,1,PLAIN,reject,55.093555093555096,230.23076296108331
2024-06-27,PDH,1,ABSORB,unresolved,99.0,389.98532003888334
2024-06-28,PDH,1,PLAIN,break,88.77338877338877,17.603191946749998
2024-06-28,PDH,-1,DRIVE,reject,81.70478170478171,91.97688645075
2024-06-28,PDH,1,PLAIN,break,52.5987525987526,118.38671546461666
2024-06-28,PDH,-1,DRIVE,break,27.027027027027028,131.92530301281667
2024-06-28,PDH,1,PLAIN,reject,19.75051975051975,176.50602581844998
2024-06-28,PDL,-1,PLAIN,break,43.03534303534303,301.4263065989167
2024-06-28,PDL,1,DRIVE,break,78.37837837837837,369.11612622781666
2024-06-28,PDL,-1,PLAIN,break,22.86902286902287,383.41990933195
2024-06-28,PDL,1,DRIVE,break,96.46569646569647,390.0417009187833
2024-07-01,PDL,-1,PLAIN,break,80.87318087318087,42.86818083765
2024-07-01,PDL,-1,DRIVE,break,36.7983367983368,71.15946694198333
2024-07-01,PDL,1,PLAIN,break,67.98336798336798,89.22167147778333
2024-07-01,PDL,-1,PLAIN,reject,72.14137214137214,113.64342676388333
2024-07-02,PDH,1,PLAIN,reject,37.42203742203742,12.353779884416667
2024-07-02,PDH,1,PLAIN,break,60.08316008316008,60.04595034835
2024-07-02,PDH,1,PLAIN,break,89.81288981288981,121.19575370331667
2024-07-02,PDH,-1,PLAIN,break,61.95426195426195,174.56618741811664
2024-07-02,PDH,1,PLAIN,break,85.65488565488566,215.57443542001664
2024-07-05,PDH,1,PLAIN,break,19.95841995841996,5.744164177316667
2024-07-05,PDH,-1,PLAIN,break,39.5010395010395,28.200437196883335
2024-07-05,PDH,1,PLAIN,break,7.9002079002079,50.84842771931667
2024-07-08,PDH,-1,PLAIN,break,59.04365904365904,48.194687474050006
2024-07-08,PDH,1,PLAIN,reject,41.78794178794179,124.34461388958333
2024-07-08,PDH,-1,PLAIN,break,20.997920997920996,126.83324552481666
2024-07-08,PDH,1,PLAIN,reject,30.977130977130976,308.20443978208334
2024-07-08,PDH,1,ABSORB,unresolved,99.0,389.98538322165
2024-07-09,PDH,1,PLAIN,break,47.60914760914761,25.02715670785
2024-07-09,PDH,-1,PLAIN,break,74.01247401247402,35.02158624721667
2024-07-09,PDH,1,PLAIN,break,76.71517671517671,74.43967050148333
2024-07-09,PDH,-1,PLAIN,break,12.058212058212058,94.96150484965
2024-07-09,PDH,1,PLAIN,break,35.75883575883576,189.1364714910167
2024-07-09,PDH,-1,PLAIN,break,44.906444906444904,208.29402630298333
2024-07-09,PDH,1,PLAIN,unresolved,32.224532224532226,318.2188834787833
2024-07-10,PDH,1,PLAIN,break,19.126819126819125,30.384532654483333
2024-07-10,PDH,1,PLAIN,break,8.731808731808732,97.25310060368334
2024-07-11,PDH,1,PLAIN,break,29.93762993762994,12.705173609116667
2024-07-11,PDH,-1,PLAIN,break,1.0,35.21747405985
2024-07-11,PDL,-1,DRIVE,break,47.4012474012474,116.60925110325
2024-07-11,PDL,1,DRIVE,break,67.56756756756756,145.02129831861666
2024-07-11,PDL,-1,ABSORB,break,64.44906444906445,149.1310074026167
2024-07-11,PDL,1,PLAIN,break,53.63825363825364,191.33714170661668
2024-07-11,PDL,-1,PLAIN,break,62.99376299376299,200.46300109251666
2024-07-11,PDL,1,PLAIN,reject,34.92723492723493,242.29577459735
2024-07-11,PDL,1,PLAIN,break,79.20997920997921,306.0835642552833
2024-07-11,PDL,-1,PLAIN,break,40.54054054054054,333.0799690028167
2024-07-11,PDL,1,PLAIN,break,60.4989604989605,380.52369756781667
2024-07-11,PDL,-1,PLAIN,break,91.26819126819127,384.8420204437833
2024-07-12,PDH,1,PLAIN,break,91.68399168399168,232.95834278815
2024-07-12,PDH,-1,PLAIN,break,82.74428274428274,290.05051875371663
2024-07-12,PDH,-1,PLAIN,break,61.33056133056133,365.6194330395834
2024-07-15,PDH,1,PLAIN,break,78.37837837837837,78.70246095811667
2024-07-15,PDH,-1,DRIVE,break,68.1912681912682,116.81632347301667
2024-07-15,PDH,1,DRIVE,reject,9.147609147609147,135.12033322385
2024-07-16,PDH,1,PLAIN,unresolved,38.04573804573805,324.81474503448334
2024-07-16,PDH,1,PLAIN,unresolved,86.48648648648648,385.4685033868166
2024-07-18,PDL,-1,DRIVE,break,81.08108108108108,65.27020016161667
2024-07-18,PDL,1,DRIVE,break,84.61538461538461,77.46570546881667
2024-07-18,PDL,-1,DRIVE,break,57.7962577962578,90.45421494611666
2024-07-19,PDL,-1,DRIVE,reject,27.027027027027028,58.340483994083336
2024-07-19,PDL,-1,DRIVE,reject,4.158004158004158,84.15987242191666
2024-07-19,PDL,-1,DRIVE,break,31.185031185031185,115.99433299401667
2024-07-19,PDL,1,DRIVE,break,88.77338877338877,145.65818681005
2024-07-19,PDL,-1,PLAIN,break,25.77962577962578,167.23412521045
2024-07-19,PDL,1,DRIVE,reject,97.5051975051975,334.0974376454167
2024-07-22,PDH,1,PLAIN,reject,76.5072765072765,10.117138936383332
2024-07-22,PDH,1,PLAIN,reject,49.896049896049895,63.99014725708333
2024-07-22,PDH,-1,PLAIN,break,83.16008316008316,87.74363952981666
2024-07-22,PDH,1,PLAIN,reject,38.25363825363825,103.72250984585
2024-07-22,PDH,1,DRIVE,break,75.88357588357589,203.77583631938333
2024-07-22,PDH,-1,PLAIN,unresolved,33.264033264033266,264.2414277621833
2024-07-22,PDH,-1,PLAIN,unresolved,27.85862785862786,346.23057253465
2024-07-23,PDH,1,PLAIN,break,21.62162162162162,13.17546905485
2024-07-23,PDH,-1,PLAIN,break,20.79002079002079,31.027185349516667
2024-07-23,PDH,-1,PLAIN,break,49.272349272349274,69.32380721041666
2024-07-23,PDH,1,PLAIN,break,71.3097713097713,91.12746279851667
2024-07-23,PDH,-1,PLAIN,break,47.19334719334719,151.88351266111667
2024-07-23,PDH,1,PLAIN,reject,86.9022869022869,195.16067050268333
2024-07-23,PDH,1,DRIVE,reject,33.056133056133056,295.85109931188333
2024-07-23,PDH,1,DRIVE,reject,1.0,392.70633776961665
2024-07-25,PDL,-1,DRIVE,break,6.444906444906445,6.52530751315
2024-07-25,PDL,1,DRIVE,break,6.444906444906445,15.757344541050001
2024-07-25,PDL,-1,DRIVE,break,9.563409563409563,23.75797612825
2024-07-25,PDL,1,DRIVE,break,70.06237006237006,54.17636177361667
2024-07-25,PDL,-1,DRIVE,reject,40.54054054054054,69.25483672901667
2024-07-25,PDL,-1,DRIVE,reject,38.25363825363825,321.4411184193833
2024-07-25,PDL,-1,PLAIN,break,38.87733887733888,372.75914172615
2024-07-26,PDH,1,PLAIN,reject,40.74844074844075,238.05605948368333
2024-07-29,PDH,1,PLAIN,reject,49.272349272349274,30.083178028083335
2024-07-29,PDH,1,DRIVE,reject,87.94178794178794,165.42227922178333
2024-07-29,PDH,1,DRIVE,reject,57.38045738045738,223.04875561625002
2024-07-30,PDH,1,PLAIN,reject,72.55717255717256,11.728936973983334
2024-07-30,PDL,-1,DRIVE,break,56.13305613305613,90.38465875255
2024-07-30,PDL,1,DRIVE,reject,89.1891891891892,100.57868509485
2024-07-30,PDL,1,PLAIN,reject,56.54885654885655,284.5765659747833
2024-07-30,PDL,1,DRIVE,break,68.81496881496882,373.94436410528334
2024-07-30,PDL,-1,PLAIN,break,72.14137214137214,386.1314568548167
2024-07-31,PDH,-1,PLAIN,reject,34.92723492723493,6.94787200185
2024-08-01,PDH,1,PLAIN,break,68.60706860706861,7.849159565716667
2024-08-01,PDH,-1,DRIVE,break,16.216216216216218,21.443093949083334
2024-08-01,PDH,1,DRIVE,break,19.126819126819125,30.931185084016665
2024-08-01,PDL,-1,DRIVE,break,23.076923076923077,74.55933555855
2024-08-01,PDL,1,DRIVE,reject,7.484407484407485,87.29908614598334
2024-08-01,PDL,1,DRIVE,reject,82.53638253638253,107.13493498228333
2024-08-06,PDH,1,PLAIN,break,55.92515592515593,32.245531915516665
2024-08-06,PDH,-1,PLAIN,break,51.975051975051976,48.248509011783334
2024-08-06,PDH,1,PLAIN,break,12.058212058212058,50.157173556749996
2024-08-06,PDH,-1,PLAIN,reject,57.58835758835759,65.41723108168334
2024-08-06,PDH,1,DRIVE,break,59.66735966735967,67.31321741605
2024-08-06,PDH,-1,PLAIN,break,63.40956340956341,101.13038544238334
2024-08-06,PDH,-1,DRIVE,reject,29.93762993762994,126.69969222185
2024-08-06,PDH,1,PLAIN,break,56.96465696465697,127.97468136841667
2024-08-06,PDH,-1,PLAIN,break,85.86278586278586,377.76704601974996
2024-08-06,PDH,1,ABSORB,reject,98.54469854469855,389.32177755058336
2024-08-07,PDH,1,PLAIN,break,33.67983367983368,6.289523271516667
2024-08-07,PDH,1,PLAIN,break,49.48024948024948,22.130335634016667
2024-08-07,PDH,-1,PLAIN,break,52.39085239085239,24.12125719435
2024-08-07,PDH,-1,PLAIN,break,21.62162162162162,40.818697701383336
2024-08-07,PDH,1,PLAIN,break,61.95426195426195,43.96340563885
2024-08-07,PDH,1,DRIVE,break,64.65696465696466,61.55142611191666
2024-08-07,PDH,1,PLAIN,break,24.74012474012474,86.19747042108334
2024-08-07,PDH,-1,PLAIN,break,46.56964656964657,88.21364842318333
2024-08-07,PDH,1,PLAIN,reject,40.54054054054054,121.77916475565
2024-08-07,PDL,-1,DRIVE,reject,72.14137214137214,317.87094226715
2024-08-07,PDL,-1,PLAIN,unresolved,91.68399168399168,384.38887743628334
2024-08-08,PDH,1,PLAIN,reject,92.93139293139293,273.2024067031833
2024-08-08,PDH,1,PLAIN,reject,33.471933471933475,339.82243799438334
2024-08-08,PDH,1,DRIVE,unresolved,98.33679833679834,389.3382737066833
2024-08-09,PDH,1,PLAIN,reject,46.36174636174636,9.167486468883334
2024-08-09,PDH,1,PLAIN,break,37.21413721413722,42.097877134916665
2024-08-09,PDH,1,PLAIN,break,23.492723492723492,74.59731965628333
2024-08-09,PDH,-1,PLAIN,break,54.054054054054056,117.34378540778333
2024-08-09,PDH,1,PLAIN,break,62.99376299376299,122.41985274058334
2024-08-09,PDH,1,PLAIN,break,35.13513513513514,184.61430210991665
2024-08-09,PDH,-1,PLAIN,unresolved,53.43035343035343,260.4581365167833
2024-08-09,PDH,1,PLAIN,break,52.39085239085239,307.9991831610167
2024-08-09,PDH,-1,PLAIN,unresolved,33.67983367983368,316.00409855348335
2024-08-09,PDH,-1,PLAIN,unresolved,74.84407484407484,371.08689411955004
2024-08-12,PDH,1,PLAIN,break,83.78378378378379,44.23890195518334
2024-08-12,PDH,-1,PLAIN,break,93.34719334719335,91.25046962715001
2024-08-12,PDH,1,PLAIN,reject,90.64449064449065,102.25351340095
2024-08-12,PDH,1,DRIVE,reject,77.96257796257797,139.47069811285002
2024-08-12,PDH,-1,PLAIN,break,47.19334719334719,173.43712408288332
2024-08-12,PDH,1,PLAIN,reject,53.43035343035343,204.41208323408333
2024-08-13,PDH,-1,PLAIN,reject,46.15384615384615,36.134373535883334
2024-08-14,PDH,-1,PLAIN,break,65.28066528066527,11.773227522116667
2024-08-14,PDH,1,PLAIN,break,45.73804573804574,16.43664831715
2024-08-14,PDH,1,PLAIN,break,62.57796257796258,46.18397767015001
2024-08-14,PDH,1,PLAIN,break,65.6964656964657,81.28392472628335
2024-08-14,PDH,-1,DRIVE,reject,39.5010395010395,172.22153156845
2024-08-14,PDH,1,PLAIN,break,81.91268191268192,222.01846787481665
2024-08-14,PDH,-1,PLAIN,reject,57.17255717255717,239.16996121641665
2024-08-14,PDH,-1,PLAIN,reject,44.07484407484407,341.98273465834995
2024-08-16,PDH,1,PLAIN,reject,12.681912681912682,29.35647442648333
2024-08-16,PDH,1,PLAIN,break,29.106029106029105,119.91978100961666
2024-08-16,PDH,-1,PLAIN,unresolved,66.52806652806653,258.71396737785
2024-08-16,PDH,-1,PLAIN,unresolved,97.71309771309771,388.60195434695004
2024-08-19,PDH,1,PLAIN,break,6.652806652806653,45.667874358316666
2024-08-19,PDH,-1,PLAIN,reject,52.5987525987526,61.34146217181667
2024-08-20,PDH,-1,PLAIN,break,67.56756756756756,41.90794490668333
2024-08-20,PDH,1,PLAIN,reject,47.4012474012474,58.056132070483336
2024-08-20,PDH,1,PLAIN,reject,78.79417879417879,148.35098484851667
2024-08-20,PDH,1,PLAIN,unresolved,71.51767151767152,283.39607931895
2024-08-21,PDH,1,DRIVE,reject,12.88981288981289,30.036227547716667
2024-08-21,PDH,1,PLAIN,break,53.63825363825364,67.45639456501667
2024-08-21,PDH,-1,DRIVE,break,7.9002079002079,80.11951365675
2024-08-21,PDH,1,DRIVE,break,1.0,270.06582554368333
2024-08-21,PDH,-1,PLAIN,break,37.42203742203742,300.7788813604167
2024-08-21,PDH,1,PLAIN,unresolved,93.55509355509355,388.7003449967833
2024-08-22,PDH,-1,PLAIN,break,1.4553014553014554,16.750180859916664
2024-08-22,PDH,1,PLAIN,reject,6.237006237006237,36.465824323116664
2024-08-22,PDL,-1,PLAIN,break,79.83367983367984,129.15906754295
2024-08-22,PDL,1,PLAIN,break,28.69022869022869,149.74560201888335
2024-08-22,PDL,-1,PLAIN,break,38.25363825363825,202.35150516231667
2024-08-22,PDL,1,PLAIN,reject,17.463617463617464,222.39171859118332
2024-08-23,PDH,1,PLAIN,reject,70.68607068607069,42.820146197683336
2024-08-26,PDH,-1,PLAIN,break,22.66112266112266,17.64257014041667
2024-08-26,PDH,1,PLAIN,reject,46.36174636174636,30.009567287783334
2024-08-27,PDL,-1,PLAIN,break,17.255717255717254,14.306913549083333
2024-08-27,PDL,1,PLAIN,break,6.444906444906445,17.15179235098333
2024-08-28,PDL,-1,PLAIN,reject,93.97089397089397,92.81969965455
2024-08-28,PDL,1,PLAIN,reject,52.39085239085239,117.25692894931667
2024-08-28,PDL,1,PLAIN,reject,34.92723492723493,181.96571767014998
2024-08-28,PDL,-1,PLAIN,break,39.70893970893971,241.32166914935
2024-08-28,PDL,1,PLAIN,break,88.56548856548856,328.0540847389167
2024-08-28,PDL,-1,PLAIN,break,12.474012474012474,353.35199401445
2024-08-28,PDL,1,PLAIN,unresolved,55.093555093555096,387.05058933478335
2024-08-28,PDL,-1,DRIVE,break,77.96257796257797,390.59882305451663
2024-08-29,PDH,1,PLAIN,reject,41.78794178794179,29.452475214583334
2024-08-29,PDH,1,PLAIN,break,14.345114345114345,55.53141848955
2024-08-29,PDH,-1,PLAIN,reject,27.442827442827443,73.79382463755
2024-08-29,PDH,-1,PLAIN,reject,25.363825363825363,113.79684405591667
2024-08-29,PDH,1,PLAIN,break,34.71933471933472,135.12184875288332
2024-08-29,PDH,-1,PLAIN,break,77.33887733887734,219.29046425881668
2024-08-29,PDH,-1,PLAIN,break,59.87525987525988,296.20164125578333
2024-08-30,PDL,-1,DRIVE,reject,39.91683991683992,178.04083535721665
2024-08-30,PDH,1,PLAIN,reject,98.54469854469855,380.62609499038336
2024-08-30,PDH,1,PLAIN,unresolved,96.88149688149689,391.42036941945
2024-09-03,PDL,-1,PLAIN,break,24.324324324324323,33.009687462449996
2024-09-03,PDL,1,DRIVE,reject,37.83783783783784,43.72371699808333
2024-09-03,PDL,1,PLAIN,reject,75.25987525987526,96.85172807685
2024-09-04,PDL,-1,ABSORB,reject,22.453222453222452,30.493678999083333
2024-09-04,PDL,-1,ABSORB,reject,53.222453222453225,307.96373269391665
2024-09-04,PDL,-1,PLAIN,reject,46.56964656964657,360.9242288225833
2024-09-05,PDL,-1,PLAIN,break,58.41995841995842,89.55669535655001
2024-09-05,PDL,1,PLAIN,reject,77.75467775467776,105.11961704371667
2024-09-05,PDL,1,PLAIN,reject,85.86278586278586,192.10546581351667
2024-09-05,PDL,1,DRIVE,break,94.5945945945946,256.56734349545
2024-09-05,PDL,-1,PLAIN,break,85.65488565488566,282.00041177898333
2024-09-05,PDL,-1,PLAIN,break,81.91268191268192,352.08170511578334
2024-09-05,PDL,1,PLAIN,unresolved,95.84199584199584,366.56803430108334
2024-09-06,PDL,-1,ABSORB,break,25.363825363825363,29.252128098049997
2024-09-06,PDL,-1,PLAIN,break,51.351351351351354,48.247939915483336
2024-09-06,PDL,1,PLAIN,reject,17.87941787941788,52.26009827345
2024-09-10,PDH,-1,PLAIN,break,8.93970893970894,14.642335829816666
2024-09-10,PDH,1,PLAIN,reject,3.95010395010395,34.79806998871666
2024-09-10,PDH,1,DRIVE,reject,82.74428274428274,58.97212406768333
2024-09-10,PDH,1,PLAIN,reject,66.94386694386695,99.59013080055
2024-09-10,PDL,-1,DRIVE,reject,64.24116424116424,152.81367476888332
2024-09-10,PDH,1,PLAIN,break,29.72972972972973,249.99694142568333
2024-09-10,PDH,-1,PLAIN,unresolved,67.56756756756756,320.4751962909833
2024-09-10,PDH,1,PLAIN,break,22.453222453222452,330.00562984175
2024-09-10,PDH,-1,PLAIN,unresolved,95.21829521829522,390.31073909484996
2024-09-11,PDL,-1,DRIVE,break,26.403326403326403,29.719353378783335
2024-09-11,PDL,1,PLAIN,break,58.21205821205821,104.47101361928334
2024-09-11,PDL,-1,DRIVE,reject,46.777546777546775,144.43696172911666
2024-09-11,PDH,1,DRIVE,break,46.985446985446984,215.75775026691664
2024-09-11,PDH,1,PLAIN,break,84.1995841995842,263.00683250598337
2024-09-11,PDH,-1,PLAIN,reject,49.896049896049895,268.34374091381665
2024-09-12,PDH,1,PLAIN,reject,7.6923076923076925,9.038188347050001
2024-09-12,PDH,1,PLAIN,break,72.34927234927235,41.22502794141667
2024-09-12,PDH,-1,DRIVE,break,25.155925155925157,64.66076954938333
2024-09-12,PDH,1,PLAIN,break,21.205821205821206,75.50592004481668
2024-09-12,PDH,-1,ABSORB,break,9.97920997920998,89.79942138941666
2024-09-12,PDH,1,DRIVE,break,5.197505197505198,106.04306450331666
2024-09-12,PDH,-1,PLAIN,break,6.860706860706861,125.54975089435
2024-09-12,PDH,1,PLAIN,break,22.245322245322246,151.00554225908334
2024-09-13,PDH,-1,DRIVE,reject,1.0,30.12867258075
2024-09-16,PDL,-1,PLAIN,reject,26.611226611226613,64.11577842008333
2024-09-16,PDH,1,PLAIN,unresolved,2.9106029106029108,311.27581709925
2024-09-17,PDH,-1,PLAIN,break,87.73388773388774,166.12809155054998
2024-09-17,PDH,1,DRIVE,reject,62.16216216216216,192.68814893265002
2024-09-17,PDH,1,PLAIN,reject,17.463617463617464,231.71284069768333
2024-09-17,PDH,1,PLAIN,reject,2.9106029106029108,298.0840064311167
2024-09-17,PDH,1,PLAIN,unresolved,79.20997920997921,381.29547619268334
2024-09-18,PDL,-1,PLAIN,reject,85.03118503118503,136.47726578508335
2024-09-18,PDL,-1,PLAIN,reject,10.395010395010395,265.8588993232167
2024-09-18,PDH,1,DRIVE,break,1.0,270.26220796685
2024-09-18,PDH,-1,DRIVE,break,1.0,273.00284360051666
2024-09-18,PDH,1,DRIVE,reject,6.444906444906445,276.72478318785
2024-09-18,PDH,1,DRIVE,reject,21.205821205821206,288.54078271711666
2024-09-18,PDH,1,DRIVE,reject,20.997920997920996,308.0233496240167
2024-09-18,PDL,-1,DRIVE,reject,7.0686070686070686,335.31717932774995
2024-09-18,PDL,-1,DRIVE,unresolved,22.66112266112266,374.65253261571667
2024-09-18,PDL,-1,PLAIN,unresolved,97.29729729729729,389.34982713975
2024-09-19,PDH,-1,PLAIN,break,87.31808731808732,13.186766853616666
2024-09-19,PDH,1,PLAIN,break,80.04158004158005,25.186731168283334
2024-09-19,PDH,-1,PLAIN,reject,55.50935550935551,39.44677993855
2024-09-19,PDH,-1,DRIVE,reject,65.48856548856548,98.05591045871667
2024-09-20,PDL,-1,PLAIN,break,86.6943866943867,27.402585177516666
2024-09-20,PDL,1,PLAIN,break,71.3097713097713,59.414347949749995
2024-09-20,PDL,-1,PLAIN,break,39.5010395010395,61.10140614375
2024-09-20,PDL,1,PLAIN,break,90.85239085239085,108.79906648608333
2024-09-20,PDL,1,PLAIN,break,91.06029106029106,146.50058449821665
2024-09-20,PDL,-1,PLAIN,reject,52.80665280665281,149.21360780828334
2024-09-20,PDL,-1,PLAIN,reject,70.68607068607069,271.92061146081664
2024-09-20,PDL,1,PLAIN,break,70.47817047817048,335.42357430685
2024-09-23,PDH,1,PLAIN,break,22.453222453222452,14.738383238583333
2024-09-23,PDH,1,PLAIN,break,51.143451143451145,48.70831874971667
2024-09-23,PDH,-1,PLAIN,break,32.84823284823285,50.183627064283336
2024-09-23,PDH,1,PLAIN,break,40.33264033264033,90.79506330388334
2024-09-23,PDH,-1,PLAIN,break,21.62162162162162,92.74441007575
2024-09-23,PDH,-1,PLAIN,break,30.977130977130976,152.08839935415
2024-09-23,PDH,1,PLAIN,unresolved,50.103950103950105,184.09459738841667
2024-09-23,PDH,1,PLAIN,unresolved,74.63617463617463,270.4524434341833
2024-09-23,PDH,-1,ABSORB,unresolved,98.96049896049897,389.5549962859167
2024-09-24,PDL,-1,DRIVE,break,6.444906444906445,30.048213792816668
2024-09-24,PDL,1,PLAIN,break,19.75051975051975,43.86167632855
2024-09-24,PDL,-1,ABSORB,break,48.648648648648646,53.104287476950006
2024-09-24,PDH,1,PLAIN,break,92.51559251559252,101.30531480341666
2024-09-24,PDH,-1,PLAIN,break,43.03534303534303,174.37007466238336
2024-09-24,PDH,-1,PLAIN,break,71.1018711018711,270.37336695935
