i,short,en,stop,rk,tg,date,tpct1,tpct2,tempo_ratio,amp1,amp2,amp_sum,dur1,dur2,dur_ratio,vol_ratio,ibs1,ibs2,range1,range2,box_pts,box_abr,overlap,sb_poke_abr,rt_depth_abr,net6_abr,net20_abr,fade_run20,eff10,t10,ncx20,prev_state,sess_net_abr,pos_in_day_range,dayrange_abr,gap_abr,new20,new60,newsess,beyond_pd,room_abr,dist_lvl_abr,session_min,hour_ct,dow,side,n_prior_day,prev_res_day,res,pnl,R,win,year
327,True,6144.25,6147.75,3.5,6137.25,2025-03-04,96.88149688149689,97.29729729729729,1.003919863432823,93.65853658536585,73.46938775510205,167.1279243404679,43.302309184,43.133232802,0.996095441901688,0.9544573643410853,1.0,0.2777777777777778,6.0,4.5,7.75,1.2653061224489797,0.5,0.2448979591836735,-0.326530612244898,3.3469387755102047,3.959183673469388,True,0.46558704453441296,92.82744282744282,5,0,-1.0204081632653064,0.8566978193146417,13.102040816326532,-8.326530612244898,True,True,False,True,,1.4693877551020411,220.99523125491666,12,1,short,26,rev,stop,-3.5,-1.0,False,2025
504,True,6135.5,6143.0,7.5,6120.5,2025-03-04,97.92099792099792,96.25779625779626,0.6555523325022505,207.2289156626506,139.32584269662922,346.55475835927984,10.193343616,15.549244676,1.5254312286297405,0.7003219198127012,0.8837209302325582,0.06451612903225806,10.75,7.75,14.5,2.606741573033708,0.3953488372093023,0.6292134831460674,-0.7640449438202247,2.741573033707865,4.224719101123595,True,0.225,86.68149688149688,2,0,-2.696629213483146,0.45540796963946867,23.685393258426966,-9.168539325842696,True,False,False,True,,3.191011235955056,390.3082204896834,15,1,short,27,stop,stop,-7.5,-1.0,False,2025
49,True,6139.75,6146.25,6.5,6126.75,2025-03-05,99.0,96.46569646569647,0.5789000163681306,195.3795379537954,79.76539589442815,275.14493384822356,10.983054666,18.972282528,1.727414012308623,0.8592207792207792,0.972972972972973,0.2647058823529412,18.5,8.5,18.75,1.7595307917888563,0.4594594594594595,0.0,-0.7741935483870968,2.909090909090909,1.4076246334310851,True,0.15328467153284672,75.8914760914761,2,2,1.900293255131965,0.8587570621468926,4.152492668621701,-2.134897360703812,True,True,True,False,1.689149560117302,0.1529618768328548,30.24194789388333,9,2,short,0,none,target,13.0,2.0,True,2025
139,False,6094.75,6091.0,3.75,6102.25,2025-03-05,95.21829521829522,97.29729729729729,1.143832872936559,181.33333333333334,100.59880239520957,281.9321357285429,36.719960766,32.102557668,0.8742535939124594,0.9638351555929352,0.11764705882352941,0.6666666666666666,8.5,5.25,13.0,2.4910179640718564,0.11764705882352941,0.8143712574850299,-1.532934131736527,-3.0179640718562872,-4.407185628742515,True,0.36097560975609755,77.65072765072765,0,1,-4.74251497005988,0.0611353711790393,10.970059880239521,-4.359281437125748,True,True,True,False,5.173652694610778,0.7664670658682635,101.15568743248333,10,2,long,1,target,stop,-3.75,-1.0,False,2025
184,True,6112.5,6119.25,6.75,6099.0,2025-03-05,97.92099792099792,97.71309771309771,0.8457180410540464,43.333333333333336,82.05128205128206,125.38461538461539,19.33131959,22.857877746,1.1824271819407648,0.912842574888464,0.6923076923076923,0.08333333333333333,3.25,6.0,7.25,0.9914529914529916,0.6923076923076923,-0.13675213675213677,0.7521367521367522,1.0940170940170941,2.7692307692307696,True,0.259927797833935,95.46278586278586,6,0,-0.9572649572649574,0.45660377358490567,9.059829059829061,-3.1111111111111116,False,False,False,False,2.974358974358975,1.2649572649572651,149.11427352945,10,2,short,2,stop,rev,-0.0,-0.0,False,2025
185,False,6112.5,6108.0,4.5,6121.5,2025-03-05,97.71309771309771,97.29729729729729,0.737085623290028,82.05128205128206,68.16143497757848,150.21271702886054,22.857877746,31.011156674,1.3566944848773976,0.9774829813230931,0.08333333333333333,0.8947368421052632,6.0,4.75,10.0,1.4349775784753365,0.16666666666666666,0.5381165919282512,-0.789237668161435,0.3946188340807175,3.5874439461883414,False,0.2743682310469314,96.2943866943867,7,0,-1.0044843049327357,0.45660377358490567,9.506726457399104,-3.2645739910313907,False,False,False,False,1.3273542600896864,1.3273542600896864,149.49524243611668,10,2,long,3,rev,target,9.0,2.0,True,2025
189,False,6119.75,6115.5,4.25,6128.25,2025-03-05,98.12889812889813,97.0893970893971,0.7992199686781103,97.73755656108597,102.65486725663717,200.39242381772314,33.08237804,41.39333267,1.251219988476983,1.0884917175239757,0.4074074074074074,0.5517241379310345,6.75,7.25,11.0,1.5575221238938055,0.48148148148148145,0.5663716814159293,-0.7433628318584071,0.24778761061946905,4.318584070796461,False,0.1444043321299639,98.24074844074843,11,0,0.03539823008849558,0.5660377358490566,9.380530973451329,-3.221238938053098,False,False,False,False,0.28318584070796465,0.28318584070796465,151.24434531081667,11,2,long,4,target,stop,-4.25,-1.0,False,2025
245,False,6138.75,6129.0,9.75,6158.25,2025-03-05,97.5051975051975,97.29729729729729,0.999625226118936,127.03862660944206,132.28346456692913,259.3220911763712,32.24174998,32.253837876,1.0003749143891847,1.064654249625348,0.10810810810810811,0.9047619047619048,9.25,10.5,10.75,1.3543307086614171,1.0,0.09448818897637794,0.12598425196850394,-1.1338582677165352,-1.574803149606299,True,0.2916666666666667,93.08877338877339,6,0,2.4251968503937005,0.6953846153846154,10.236220472440944,-2.8661417322834644,True,False,False,False,0.3313385826771791,0.3313385826771791,219.88944661168335,12,2,long,5,stop,target,19.5,2.0,True,2025
297,False,6182.25,6175.5,6.75,6195.75,2025-03-05,95.63409563409563,96.25779625779626,1.0762143912691136,86.85714285714286,126.06060606060606,212.91774891774892,58.38214892,54.247693948,0.9291828915433489,0.8819167142042214,0.21052631578947367,1.0,4.75,6.5,8.25,1.6,0.6842105263157895,0.6303030303030303,-0.048484848484848485,-1.4545454545454546,4.509090909090909,False,0.00909090909090909,84.24511434511435,2,0,12.16969696969697,0.8810572687224669,22.01212121212121,-4.412121212121212,False,False,False,False,4.848484848484849,4.848484848484849,289.7537104811166,13,2,long,6,target,stop,-6.75,-1.0,False,2025
331,False,6178.5,6174.25,4.25,6187.0,2025-03-05,95.42619542619542,98.96049896049897,1.3495777589136513,144.390243902439,97.73755656108597,242.12780046352498,40.458905248,29.97893599,0.7409724955788799,0.9651067323481116,0.10810810810810811,0.5925925925925926,9.25,6.75,14.25,2.063348416289593,0.21621621621621623,0.6877828054298643,-1.411764705882353,-3.1131221719457014,-0.4343891402714932,True,0.22304832713754646,66.63201663201663,0,2,8.542986425339366,0.8105263157894737,17.194570135746606,-3.2941176470588234,False,False,False,False,4.16289592760181,4.0542986425339365,347.6167822599834,14,2,long,7,stop,target,8.5,2.0,True,2025
149,False,6132.75,6127.0,5.75,6144.25,2025-03-06,97.29729729729729,95.21829521829522,0.8835879758505891,96.7032967032967,101.65745856353591,198.3607552668326,44.350685856,50.193854,1.1317492172042591,1.133393829401089,0.36363636363636365,0.6956521739130435,5.5,5.75,7.5,1.3259668508287292,0.7272727272727273,-0.26519337016574585,0.26519337016574585,-2.25414364640884,-1.856353591160221,True,0.22026431718061673,85.05197505197505,2,1,4.861878453038674,0.7058823529411765,12.022099447513812,-12.640883977900552,True,False,False,False,1.5681767955800912,1.5681767955800912,112.70104900621666,10,3,long,0,none,rev,-3.5,-0.6086956521739131,False,2025
152,True,6129.25,6140.75,11.5,6106.25,2025-03-06,95.21829521829522,96.46569646569647,1.0526398001902848,104.54545454545455,200.0,304.54545454545456,49.104051858,46.648484932,0.9499925803862164,0.99976717112922,0.6521739130434783,0.044444444444444446,5.75,11.25,12.0,2.1333333333333333,0.9130434782608695,-0.08888888888888889,1.0666666666666667,-1.4666666666666666,-1.8666666666666667,False,0.21311475409836064,88.37837837837837,4,6,4.266666666666667,0.6544117647058824,12.088888888888889,-12.71111111111111,False,False,False,False,1.288888888888889,1.288888888888889,115.56283325895,10,3,short,1,rev,rev,-0.25,-0.021739130434782608,False,2025
153,False,6129.5,6127.0,2.5,6134.5,2025-03-06,96.46569646569647,96.88149688149689,1.027885458015302,200.0,57.41626794258373,257.4162679425837,46.648484932,45.382960298,0.9728710453116587,1.0973451327433628,0.044444444444444446,0.6,11.25,3.75,13.0,1.9904306220095693,0.2,0.22966507177033493,-1.3779904306220097,-0.2679425837320574,-1.6842105263157894,True,0.26666666666666666,89.83367983367984,5,0,3.712918660287081,0.6580882352941176,10.411483253588516,-10.947368421052632,False,False,False,False,1.8556937799042894,1.1483253588516746,116.34030970918334,10,3,long,2,rev,stop,-2.5,-1.0,False,2025
157,False,6137.5,6121.5,16.0,6169.5,2025-03-06,97.71309771309771,99.0,6.754940419129303,74.72527472527473,293.7853107344633,368.510585459738,41.267448072,6.109224584,0.14803979575720635,1.1271893244370308,0.0,0.9692307692307692,4.25,16.25,16.5,2.983050847457627,1.0,0.1807909604519774,2.1242937853107344,-0.1807909604519774,-2.4858757062146895,True,0.0946969696969697,94.05800415800415,7,6,5.830508474576271,0.7757352941176471,12.293785310734464,-12.926553672316384,True,True,False,False,0.7448587570621271,0.7448587570621271,119.60624257618333,10,3,long,3,stop,rev,-1.0,-0.0625,False,2025
158,True,6136.5,6141.75,5.25,6126.0,2025-03-06,99.0,99.0,0.5664980486304363,293.7853107344633,73.05936073059361,366.8446714650569,6.109224584,10.784193518,1.7652311467225643,0.8464668886422494,0.9692307692307692,0.0,16.25,5.0,20.0,2.922374429223744,0.09230769230769231,0.5114155251141552,-2.009132420091324,1.0593607305936072,-1.8630136986301369,False,0.11068702290076336,94.22827442827443,8,0,4.566210045662101,0.7610294117647058,9.93607305936073,-10.447488584474886,False,False,False,False,2.1187214611872145,0.7481278538812626,119.70806802601666,10,3,short,4,rev,stop,-5.25,-1.0,False,2025
159,False,6144.5,6133.75,10.75,6166.0,2025-03-06,99.0,98.75259875259876,0.7705955346340412,73.05936073059361,152.03619909502262,225.09555982561625,10.784193518,13.994622384,1.2976976313195272,1.0181381118881119,0.0,1.0,5.0,10.5,10.75,1.5565610859728507,1.0,0.36199095022624433,1.0135746606334841,2.171945701357466,-0.1085972850678733,True,0.16725978647686832,94.58170478170479,9,0,5.683257918552036,0.8786764705882353,9.846153846153847,-10.352941176470589,False,False,False,False,4.669683257918552,0.4170135746606493,119.88810840801666,10,3,long,5,stop,stop,-10.75,-1.0,False,2025
167,True,6140.75,6144.5,3.75,6133.25,2025-03-06,98.12889812889813,98.12889812889813,1.085896122061236,99.52153110047847,74.4186046511628,173.94013575164126,40.427699704,37.229803922,0.9208983987361619,1.0430792760642364,0.7692307692307693,0.3,6.5,5.0,9.5,1.413953488372093,0.34615384615384615,0.40930232558139534,-0.7069767441860465,-0.29767441860465116,1.413953488372093,True,0.050980392156862744,97.62099792099792,15,0,5.283720930232558,0.8235294117647058,10.12093023255814,-10.64186046511628,False,False,False,False,2.7906976744186047,0.129488372093007,124.56389986098334,10,3,short,6,stop,target,7.5,2.0,True,2025
198,False,6083.0,6080.0,3.0,6089.0,2025-03-06,97.29729729729729,98.54469854469855,1.4092056390342456,106.66666666666667,65.21739130434783,171.8840579710145,38.431456258,27.271716202,0.7096196412365469,1.2196431664645764,0.08333333333333333,0.7333333333333333,6.0,3.75,8.5,1.4782608695652173,0.25,0.391304347826087,-0.8260869565217391,-2.5652173913043477,-6.260869565217392,True,0.3150684931506849,91.12266112266113,3,6,-3.869565217391304,0.03793103448275862,12.608695652173912,-12.434782608695652,True,True,True,False,6.782608695652174,0.13043478260869565,154.99574312378334,11,3,long,7,target,rev,0.0,0.0,False,2025
199,True,6083.0,6085.75,2.75,6077.5,2025-03-06,98.54469854469855,96.46569646569647,0.6525619858040423,65.21739130434783,50.285714285714285,115.50310559006212,27.271716202,41.791763534,1.5324214737514448,0.6689390711546656,0.7333333333333333,0.09090909090909091,3.75,2.75,5.5,1.0057142857142858,0.3333333333333333,0.2742857142857143,0.0,-2.9714285714285715,-6.445714285714286,False,0.35714285714285715,91.97505197505197,4,0,-4.0685714285714285,0.03793103448275862,13.257142857142858,-13.074285714285715,False,False,False,False,0.13714285714285715,0.13714285714285715,155.45027591958333,11,3,short,8,rev,target,5.5,2.0,True,2025
201,False,6079.25,6075.25,4.0,6087.25,2025-03-06,96.88149688149689,96.88149688149689,1.0126928356498117,158.02469135802468,89.41176470588235,247.43645606390703,39.264119458,38.771992924,0.987466253139169,0.8679177837354781,0.15625,0.7894736842105263,8.0,4.75,8.75,1.6470588235294117,0.53125,0.09411764705882353,-0.7058823529411765,-1.6941176470588235,-6.91764705882353,True,0.2676056338028169,95.96673596673597,6,0,-4.894117647058824,0.04854368932038835,14.541176470588235,-13.458823529411765,True,True,True,True,0.5647058823529412,0.5647058823529412,156.80270182581668,11,3,long,9,target,rev,4.0,1.0,True,2025
204,True,6083.25,6086.5,3.25,6076.75,2025-03-06,97.71309771309771,96.04989604989605,0.8344107699551644,44.6927374301676,78.43137254901961,123.12410997918721,33.425634728,40.058968474,1.1984504946571257,1.098957224941477,1.0,0.2,2.5,3.75,4.75,0.9934640522875817,0.7,0.41830065359477125,-0.10457516339869281,0.05228758169934641,-4.078431372549019,False,0.2549019607843137,96.65280665280666,9,0,-4.601307189542483,0.10032362459546926,16.15686274509804,-14.954248366013072,False,False,False,False,0.20915032679738563,0.20915032679738563,158.58144724025,11,3,short,10,rev,stop,-3.25,-1.0,False,2025
205,False,6088.0,6082.25,5.75,6099.5,2025-03-06,96.04989604989605,98.12889812889813,1.3451773661077857,78.43137254901961,138.66666666666666,217.09803921568627,40.058968474,29.779692614,0.7433963915802851,0.9577846630518978,0.2,0.8076923076923077,3.75,6.5,7.0,1.4933333333333334,0.9333333333333333,-0.05333333333333334,0.8,1.0666666666666667,-3.52,True,0.005154639175257732,96.71517671517672,10,0,-3.68,0.16181229773462782,16.48,-15.253333333333334,False,False,False,False,7.253333333333333,1.2266666666666666,159.24909693815002,11,3,long,11,stop,rev,-1.25,-0.21739130434782608,False,2025
206,True,6086.75,6089.5,2.75,6081.25,2025-03-06,98.12889812889813,95.42619542619542,0.7345722042514721,138.66666666666666,68.42105263157895,207.0877192982456,29.779692614,40.540184398,1.3613365632572476,0.9864536999595633,0.8076923076923077,0.23076923076923078,6.5,3.25,6.75,1.4210526315789473,0.5,0.0,-0.7368421052631579,2.0,-3.4210526315789473,False,0.021164021164021163,97.04781704781705,11,0,-3.8947368421052633,0.14563106796116504,16.263157894736842,-15.052631578947368,False,False,False,False,0.9473684210526315,0.9473684210526315,159.74542566615,11,3,short,12,rev,target,5.5,2.0,True,2025
231,True,6080.25,6088.0,7.75,6064.75,2025-03-06,98.96049896049897,95.01039501039502,0.6190876193401742,184.94623655913978,106.4039408866995,291.3501774458393,28.95196468,46.765536534,1.61528024266711,1.035641547861507,0.8837209302325582,0.037037037037037035,10.75,6.75,11.0,1.7339901477832513,0.627906976744186,-0.15763546798029557,-0.31527093596059114,0.5517241379310345,0.03940886699507389,True,0.1484375,93.61746361746361,5,6,-3.9408866995073892,0.12386706948640483,13.044334975369457,-11.270935960591133,False,False,False,True,,0.31527093596059114,181.05609370251665,11,3,short,13,target,target,15.5,2.0,True,2025
346,True,6087.5,6092.75,5.25,6077.0,2025-03-06,97.71309771309771,96.04989604989605,0.8064539250667886,134.10404624277456,96.55172413793103,230.65577038070558,25.472676774,31.58602864,1.2399964448274987,0.8742138364779874,0.6551724137931034,0.19047619047619047,7.25,5.25,7.5,1.3793103448275863,0.7241379310344828,-0.13793103448275862,-0.41379310344827586,2.7126436781609193,6.114942528735632,True,0.4439461883408072,89.77130977130977,1,0,-3.264367816091954,0.35555555555555557,18.620689655172413,-13.149425287356323,True,True,False,False,0.9655172413793104,0.9655172413793104,319.09471133951666,13,3,short,14,target,rev,-0.5,-0.09523809523809523,False,2025
347,False,6088.0,6085.0,3.0,6094.0,2025-03-06,96.04989604989605,96.04989604989605,1.0525678436960417,96.55172413793103,76.40449438202248,172.9562185199535,31.58602864,30.00854418,0.9500575245473469,1.1646682653876899,0.19047619047619047,0.6470588235294118,5.25,4.25,6.75,1.2134831460674158,0.5714285714285714,0.2247191011235955,-0.3595505617977528,2.247191011235955,5.707865168539326,False,0.35377358490566035,90.68607068607068,2,0,-3.101123595505618,0.36049382716049383,18.202247191011235,-12.853932584269662,False,False,False,False,6.112359550561798,1.0337078651685394,319.62114515018334,13,3,long,15,rev,target,6.0,2.0,True,2025
357,False,6079.25,6074.75,4.5,6088.25,2025-03-06,96.67359667359668,97.29729729729729,1.0981836008103152,131.8181818181818,110.49723756906077,242.31541938724257,28.430769908,25.888904084,0.9105945483634351,1.046137339055794,0.10344827586206896,0.68,7.25,6.25,12.5,2.2099447513812156,0.1724137931034483,0.8839779005524862,-1.4143646408839778,-3.314917127071823,1.7679558011049723,False,0.15217391304347827,93.65904365904365,6,2,-4.596685082872928,0.2740740740740741,17.900552486187845,-12.640883977900552,False,False,False,True,0.5303867403314917,0.5303867403314917,325.70167193608336,13,3,long,16,target,stop,-4.5,-1.0,False,2025
373,True,6075.75,6080.75,5.0,6065.75,2025-03-06,96.67359667359668,97.5051975051975,1.0845655407238206,119.40298507462687,82.3529411764706,201.75592625109746,30.029503742,27.688048914,0.922028187741072,0.9899795035299476,1.0,0.09523809523809523,7.5,5.25,10.5,1.647058823529412,0.3333333333333333,0.4313725490196079,-0.7843137254901962,1.9215686274509807,-2.3921568627450984,False,0.2777777777777778,89.87525987525987,5,2,-4.627450980392157,0.23950617283950618,15.882352941176473,-11.215686274509805,False,False,False,True,,1.019607843137255,336.50130862671665,14,3,short,17,stop,stop,-5.0,-1.0,False,2025
437,True,6077.5,6080.5,3.0,6071.5,2025-03-06,95.63409563409563,98.54469854469855,1.6950597376218839,39.716312056737586,85.24590163934427,124.96221369608185,4.98904769,2.943287236,0.5899497096208356,0.9917521878738274,0.5714285714285714,0.15384615384615385,1.75,3.25,3.5,0.918032786885246,1.0,0.3278688524590164,0.13114754098360656,-0.3278688524590164,-0.13114754098360656,False,0.07453416149068323,68.1081081081081,0,2,-7.278688524590165,0.25679012345679014,26.55737704918033,-18.75409836065574,False,False,False,True,,1.2459016393442623,389.99178917535,14,3,short,18,stop,eb_scr,-0.75,-0.25,False,2025
106,True,6076.0,6079.5,3.5,6069.0,2025-03-07,99.0,98.75259875259876,0.6338718857582983,174.22222222222223,68.21705426356588,242.43927648578813,3.790536652,5.979972826,1.5776058576942629,1.0254964452071587,1.0,0.4090909090909091,12.25,5.5,17.0,2.108527131782946,0.08163265306122448,0.5581395348837209,-1.5813953488372092,3.7209302325581395,4.217054263565892,True,0.42905405405405406,89.97027027027028,3,0,2.2635658914728682,0.5635179153094463,9.51937984496124,-3.9689922480620154,True,False,False,False,2.511627906976744,0.34108527131782945,79.17347142948333,9,4,short,0,none,target,7.0,2.0,True,2025
109,False,6067.5,6063.5,4.0,6075.5,2025-03-07,97.0893970893971,96.04989604989605,0.705717177560922,130.5439330543933,79.36507936507937,209.90901241947267,16.308033814,23.108455246,1.4169982420665588,1.0805340223944875,0.3333333333333333,0.6,9.75,6.25,10.5,1.3333333333333333,0.5897435897435898,0.06349206349206349,-0.7936507936507936,1.3333333333333333,3.6825396825396823,False,0.2376237623762376,93.06798336798337,5,0,1.2380952380952381,0.4527687296416938,9.746031746031745,-4.063492063492063,False,False,False,False,1.4285714285714286,1.4285714285714286,79.71635845435,9,4,long,1,target,stop,-4.0,-1.0,False,2025
110,True,6064.75,6070.25,5.5,6053.75,2025-03-07,96.04989604989605,95.84199584199584,0.9686148130911021,79.36507936507937,75.29411764705883,154.65919701213818,23.108455246,23.857218508,1.0324021339388147,0.9192905540055799,0.6,0.4166666666666667,6.25,6.0,8.0,1.003921568627451,0.72,-0.2196078431372549,0.3137254901960784,0.18823529411764706,2.980392156862745,True,0.24916943521594684,95.33409563409563,6,0,0.8784313725490196,0.4169381107491857,9.631372549019607,-4.015686274509804,False,False,False,False,1.1294117647058823,1.1294117647058823,80.10150089411667,9,4,short,2,stop,target,11.0,2.0,True,2025
233,True,6081.5,6090.0,8.5,6064.5,2025-03-07,98.12889812889813,96.67359667359668,0.8693091752444729,72.72727272727273,106.2730627306273,179.00033545790004,28.986269214,33.344027694,1.1503387154734372,0.7924000658002961,0.68,0.08333333333333333,6.25,9.0,9.5,1.121771217712177,0.96,0.35424354243542433,-0.08856088560885608,3.0701107011070112,2.1549815498154983,True,0.3541666666666667,91.99584199584199,5,0,2.804428044280443,0.7333333333333333,12.398523985239853,-3.7785977859778597,True,True,False,False,0.3247232472324723,0.3247232472324723,215.80557379521667,12,4,short,3,target,eb_scr,-2.25,-0.2647058823529412,False,2025
135,True,5995.75,5998.25,2.5,5990.75,2025-03-10,98.12889812889813,95.21829521829522,0.7697819927418605,153.29341317365268,61.202185792349724,214.4955989660024,27.867948686,36.202391,1.2990690993408844,0.7002553191489361,0.875,0.35714285714285715,8.0,3.5,8.75,1.530054644808743,0.375,0.08743169398907104,-1.005464480874317,2.7540983606557377,0.9617486338797814,True,0.27230046948356806,81.68399168399169,0,2,-4.721311475409836,0.27413127413127414,11.3224043715847,-14.426229508196721,False,False,False,True,,1.530054644808743,91.46083854391667,10,0,short,0,none,target,5.0,2.0,True,2025
324,True,5929.5,5936.75,7.25,5915.0,2025-03-10,95.63409563409563,95.01039501039502,0.9883336734267111,48.484848484848484,126.53061224489795,175.01546072974645,39.25731399,39.72070875,1.0118040363158325,0.9598337950138505,0.75,0.0967741935483871,3.0,7.75,8.25,1.346938775510204,0.9166666666666666,0.8163265306122449,-0.08163265306122448,2.4081632653061225,0.8979591836734694,True,0.3775933609958506,85.0935550935551,0,1,-15.224489795918368,0.18962432915921287,22.816326530612244,-13.46938775510204,True,False,False,True,,12.244897959183673,346.23088995535,14,0,short,1,target,stop,-7.25,-1.0,False,2025
341,False,5948.75,5942.5,6.25,5961.25,2025-03-10,98.96049896049897,99.0,1.1721275850056665,148.14814814814815,110.20408163265306,258.3522297808012,29.318753876,25.013278632,0.8531494461800979,1.0229929105192566,0.05714285714285714,0.8888888888888888,8.75,6.75,14.0,2.2857142857142856,0.2,0.8163265306122449,-1.1020408163265305,-0.3673469387755102,3.9591836734693877,False,0.19123505976095617,91.58399168399168,5,0,-12.081632653061224,0.32737030411449014,22.816326530612244,-13.46938775510204,False,False,False,True,9.10204081632653,9.10204081632653,359.67301500495,14,0,long,2,stop,target,12.5,2.0,True,2025
394,True,5951.0,5956.5,5.5,5940.0,2025-03-10,99.0,97.92099792099792,0.2035666047010887,61.971830985915496,150.7246376811594,212.6964686670749,1.932827582,9.494816622,4.91239710692415,0.4887867897921121,0.7272727272727273,0.2692307692307692,2.75,6.5,7.25,1.681159420289855,0.8181818181818182,-0.11594202898550725,0.927536231884058,1.1594202898550725,-1.391304347826087,False,0.08379888268156424,83.64220374220375,1,0,-16.63768115942029,0.3434704830053667,32.405797101449274,-19.130434782608695,False,False,False,True,,12.405797101449275,390.0020837232833,15,0,short,3,target,stop,-5.5,-1.0,False,2025
47,True,5957.75,5967.5,9.75,5938.25,2025-03-11,98.75259875259876,97.92099792099792,0.8697339120265524,54.32098765432099,102.5,156.820987654321,12.605493608,14.493505926,1.1497769446173678,0.7275725593667546,0.9090909090909091,0.07317073170731707,5.5,10.25,10.5,1.05,1.0,0.175,0.375,1.4,0.6,True,0.13178294573643412,70.2950103950104,2,0,1.725,0.7516339869281046,3.825,-1.65,False,False,False,False,0.075,0.075,31.37840905025,9,1,short,0,none,target,19.5,2.0,True,2025
93,True,5915.5,5918.75,3.25,5909.0,2025-03-11,95.21829521829522,97.0893970893971,0.8377171372999055,185.6353591160221,64.64646464646465,250.28182376248674,20.831828268,24.867377472,1.1937203567580794,1.0088428499242041,0.9285714285714286,0.25,10.5,4.0,13.5,2.1818181818181817,0.11904761904761904,0.4444444444444444,-1.4545454545454546,0.8080808080808081,-1.3737373737373737,False,0.04184100418410042,76.13305613305613,0,6,-4.040404040404041,0.20077220077220076,10.464646464646465,-2.6666666666666665,False,False,False,False,2.0202020202020203,2.0202020202020203,60.18830892795,9,1,short,1,target,target,6.5,2.0,True,2025
266,True,5872.0,5879.5,7.5,5857.0,2025-03-11,98.96049896049897,97.0893970893971,0.6591265433868321,215.5440414507772,88.49557522123894,304.0396166720161,23.234831574,35.250942034,1.5171593528332754,0.9515781219368751,0.8269230769230769,0.08,13.0,6.25,13.25,1.8761061946902655,0.4807692307692308,-0.21238938053097345,-0.7079646017699115,0.1415929203539823,-1.6283185840707965,False,0.17777777777777778,81.70478170478171,0,6,-9.699115044247788,0.06388206388206388,14.4070796460177,-2.336283185840708,False,False,False,True,,4.389380530973451,240.39393056691668,12,1,short,2,target,stop,-7.5,-1.0,False,2025
317,False,5931.0,5925.25,5.75,5942.5,2025-03-11,96.04989604989605,98.54469854469855,1.187165668174509,140.4878048780488,92.03539823008849,232.5232031081373,54.48736737,45.897020804,0.8423424184239496,1.1111618351974435,0.05555555555555555,0.8461538461538461,9.0,6.5,10.75,1.5221238938053094,0.5555555555555556,0.21238938053097342,-0.495575221238938,-0.42477876106194684,3.044247787610619,False,0.15730337078651685,91.55925155925156,1,6,-1.3451327433628317,0.6437346437346437,14.407079646017698,-2.3362831858407076,False,False,False,False,0.6017699115044247,0.6017699115044247,297.34155766365,13,1,long,3,stop,stop,-5.75,-1.0,False,2025
363,True,5964.75,5972.75,8.0,5948.75,2025-03-11,98.96049896049897,96.25779625779626,0.7812719508478807,91.6030534351145,93.75,185.3530534351145,23.105641422,29.574390066,1.279964036741295,1.0411696806464024,0.7666666666666667,0.03333333333333333,7.5,7.5,8.25,1.03125,0.9333333333333333,-0.0625,0.4375,1.34375,-0.5,False,0.09006211180124224,86.61517671517672,2,0,3.03125,0.9043280182232346,13.71875,-2.0625,False,False,False,False,0.96875,0.96875,338.4004438368833,14,1,short,4,stop,target,16.0,2.0,True,2025
126,True,5878.0,5884.75,6.75,5864.5,2025-03-13,99.0,99.0,3.1439704635495516,182.85714285714286,118.36734693877551,301.2244897959184,35.365628436,11.24871523,0.31806914587581625,0.8915242413672829,1.0,0.10344827586206896,10.0,7.25,13.75,2.2448979591836733,0.375,0.5714285714285714,-1.1428571428571428,0.4489795918367347,-2.6122448979591835,False,0.19672131147540983,78.11600831600832,1,6,-8.408163265306122,0.13257575757575757,10.775510204081632,0.12244897959183673,False,False,False,True,,0.6122448979591837,132.69184245261667,10,3,short,0,none,stop,-6.75,-1.0,False,2025
127,False,5884.25,5876.5,7.75,5899.75,2025-03-13,99.0,99.0,0.5073896270567031,118.36734693877551,134.69387755102042,253.06122448979593,11.24871523,22.169777682,1.9708719821508007,1.0524256651017214,0.10344827586206896,0.9090909090909091,7.25,8.25,8.5,1.3877551020408165,1.0,0.0816326530612245,0.5306122448979592,1.9183673469387759,-1.4693877551020411,True,0.05813953488372093,82.13243243243244,2,0,-7.387755102040817,0.22727272727272727,10.775510204081634,0.12244897959183675,False,False,False,False,7.102040816326531,0.4081632653061225,132.87975644291666,10,3,long,1,stop,rev,4.25,0.5483870967741935,True,2025
130,True,5888.5,5896.25,7.75,5873.0,2025-03-13,99.0,98.96049896049897,0.8740629160777679,172.7699530516432,90.04329004329004,262.8132430949332,16.484282084,18.859377032,1.1440824013989253,0.9606986899563319,0.782608695652174,0.07692307692307693,11.5,6.5,11.75,1.6277056277056277,0.5652173913043478,-0.2077922077922078,-0.13852813852813853,2.4242424242424243,-0.8311688311688312,False,0.18596491228070175,86.2112266112266,5,0,-5.67965367965368,0.2916666666666667,9.142857142857142,0.1038961038961039,False,False,False,False,0.935064935064935,0.935064935064935,134.08130704215,10,3,short,2,rev,target,15.5,2.0,True,2025
