date,side,scalp_t,run_t,mae_t,mfe_t,gross_t,net_usd
2026-04-28,BL,4.0,0.0,2.0,6.0,4.0,42.0
2026-04-28,BR,4.0,0.0,-0.0,5.0,4.0,42.0
2026-04-28,BL,4.0,0.0,3.0,8.0,4.0,42.0
2026-04-28,BR,4.0,0.0,1.0,7.0,4.0,42.0
2026-04-28,BL,4.0,0.0,3.0,7.0,4.0,42.0
2026-04-28,BR,-8.0,-8.0,8.0,0.0,-16.0,-208.0
2026-04-28,BR,4.0,-14.0,14.0,4.0,-10.0,-133.0
2026-04-28,BR,4.0,8.0,2.0,23.0,12.0,142.0
2026-04-29,BL,-20.0,-20.0,20.0,0.0,-40.0,-508.0
2026-04-29,BR,4.0,0.0,-0.0,5.0,4.0,42.0
2026-04-29,BR,4.0,0.0,7.0,8.0,4.0,42.0
2026-04-29,BR,4.0,0.0,2.0,7.0,4.0,42.0
2026-04-29,BR,4.0,0.0,2.0,10.0,4.0,42.0
2026-04-29,BL,4.0,0.0,14.0,8.0,4.0,42.0
2026-04-29,BL,4.0,0.0,-0.0,10.0,4.0,42.0
2026-04-29,BR,-15.0,-15.0,15.0,3.0,-30.0,-383.0
2026-04-29,BR,4.0,0.0,4.0,10.0,4.0,42.0
2026-04-29,BL,4.0,16.0,11.0,32.0,20.0,242.0
2026-04-29,BL,4.0,0.0,2.0,5.0,4.0,42.0
2026-04-29,BL,4.0,0.0,1.0,5.0,4.0,42.0
2026-04-29,BL,4.0,0.0,1.0,8.0,4.0,42.0
2026-04-29,BR,4.0,0.0,1.0,7.0,4.0,42.0
2026-04-30,BL,-12.0,-12.0,12.0,2.0,-24.0,-308.0
2026-04-30,BL,4.0,0.0,-0.0,7.0,4.0,42.0
2026-04-30,BL,-12.0,-12.0,12.0,0.0,-24.0,-308.0
2026-04-30,BL,4.0,0.0,3.0,6.0,4.0,42.0
2026-04-30,BL,4.0,32.0,7.0,47.0,36.0,442.0
2026-04-30,BR,-13.0,-13.0,13.0,1.0,-26.0,-333.0
2026-04-30,BR,4.0,0.0,3.0,7.0,4.0,42.0
2026-04-30,BR,-11.0,-11.0,11.0,2.0,-22.0,-283.0
2026-04-30,BL,4.0,0.0,-0.0,7.0,4.0,42.0
2026-04-30,BR,4.0,0.0,3.0,18.0,4.0,42.0
2026-04-30,BL,4.0,16.0,3.0,36.0,20.0,242.0
2026-04-30,BL,4.0,0.0,4.0,5.0,4.0,42.0
2026-04-30,BR,4.0,8.0,2.0,32.0,12.0,142.0
2026-04-30,BL,4.0,19.0,2.0,37.0,23.0,279.5
2026-04-30,BL,4.0,28.0,1.0,41.0,32.0,392.0
2026-04-30,BR,4.0,0.0,4.0,7.0,4.0,42.0
2026-04-30,BL,4.0,0.0,6.0,10.0,4.0,42.0
2026-04-30,BR,-14.0,-14.0,14.0,2.0,-28.0,-358.0
2026-04-30,BR,4.0,-8.0,8.0,4.0,-4.0,-58.0
2026-05-01,BR,4.0,0.0,3.0,6.0,4.0,42.0
2026-05-01,BL,4.0,0.0,18.0,8.0,4.0,42.0
2026-05-01,BR,4.0,-28.0,28.0,4.0,-24.0,-308.0
2026-05-01,BR,4.0,9.0,1.0,27.0,13.0,154.5
2026-05-01,BR,-16.0,-16.0,16.0,0.0,-32.0,-408.0
2026-05-01,BR,4.0,0.0,7.0,6.0,4.0,42.0
2026-05-01,BR,-13.0,-13.0,29.0,3.0,-26.0,-333.0
2026-05-01,BR,4.0,0.0,3.0,5.0,4.0,42.0
2026-05-01,BR,4.0,0.0,3.0,9.0,4.0,42.0
2026-05-01,BL,-14.0,-14.0,14.0,3.0,-28.0,-358.0
2026-05-01,BL,4.0,0.0,-0.0,7.0,4.0,42.0
2026-05-01,BR,4.0,0.0,2.0,8.0,4.0,42.0
2026-05-01,BR,4.0,0.0,4.0,6.0,4.0,42.0
2026-05-01,BL,4.0,0.0,-0.0,7.0,4.0,42.0
2026-05-01,BR,-11.0,-11.0,11.0,2.0,-22.0,-283.0
2026-05-01,BL,4.0,0.0,4.0,6.0,4.0,42.0
2026-05-01,BL,4.0,0.0,4.0,6.0,4.0,42.0
2026-05-01,BL,-10.0,-10.0,10.0,1.0,-20.0,-258.0
2026-05-04,BR,4.0,0.0,17.0,5.0,4.0,42.0
2026-05-04,BL,4.0,0.0,2.0,8.0,4.0,42.0
2026-05-04,BL,4.0,0.0,10.0,7.0,4.0,42.0
2026-05-04,BL,4.0,0.0,-0.0,17.0,4.0,42.0
2026-05-04,BL,4.0,0.0,5.0,9.0,4.0,42.0
2026-05-04,BR,4.0,0.0,6.0,7.0,4.0,42.0
2026-05-04,BL,4.0,-14.0,15.0,4.0,-10.0,-133.0
2026-05-04,BL,-13.0,-13.0,13.0,0.0,-26.0,-333.0
2026-05-04,BL,-14.0,-14.0,14.0,2.0,-28.0,-358.0
2026-05-04,BR,4.0,0.0,3.0,5.0,4.0,42.0
2026-05-04,BL,4.0,0.0,1.0,9.0,4.0,42.0
2026-05-04,BL,4.0,0.0,4.0,6.0,4.0,42.0
2026-05-04,BR,4.0,0.0,4.0,10.0,4.0,42.0
2026-05-04,BR,4.0,0.0,7.0,11.0,4.0,42.0
2026-05-04,BL,4.0,15.0,-0.0,38.0,19.0,229.5
2026-05-04,BR,-11.0,-11.0,12.0,0.0,-22.0,-283.0
2026-05-04,BR,4.0,0.0,1.0,5.0,4.0,42.0
2026-05-04,BL,4.0,0.0,-0.0,5.0,4.0,42.0
2026-05-04,BL,4.0,0.0,11.0,7.0,4.0,42.0
2026-05-04,BR,4.0,0.0,1.0,5.0,4.0,42.0
2026-05-04,BR,4.0,0.0,2.0,8.0,4.0,42.0
2026-05-04,BR,4.0,0.0,2.0,9.0,4.0,42.0
2026-05-04,BL,4.0,0.0,1.0,11.0,4.0,42.0
2026-05-04,BL,4.0,0.0,1.0,21.0,4.0,42.0
2026-05-04,BR,4.0,0.0,1.0,8.0,4.0,42.0
2026-05-04,BL,4.0,-10.0,10.0,4.0,-6.0,-83.0
2026-05-04,BR,-6.0,-6.0,6.0,0.0,-12.0,-158.0
2026-05-04,BR,-7.0,-7.0,7.0,0.0,-14.0,-183.0
2026-05-04,BL,4.0,3.0,3.0,6.0,7.0,79.5
2026-05-05,BR,4.0,0.0,11.0,8.0,4.0,42.0
2026-05-05,BR,4.0,0.0,3.0,11.0,4.0,42.0
2026-05-05,BR,-12.0,-12.0,12.0,0.0,-24.0,-308.0
2026-05-05,BR,-12.0,-12.0,12.0,0.0,-24.0,-308.0
2026-05-05,BR,4.0,31.0,5.0,44.0,35.0,429.5
2026-05-05,BL,4.0,0.0,6.0,14.0,4.0,42.0
2026-05-05,BL,4.0,0.0,4.0,14.0,4.0,42.0
2026-05-05,BR,-11.0,-11.0,11.0,0.0,-22.0,-283.0
2026-05-05,BL,4.0,0.0,1.0,10.0,4.0,42.0
2026-05-05,BL,4.0,0.0,7.0,11.0,4.0,42.0
2026-05-05,BR,4.0,0.0,4.0,10.0,4.0,42.0
2026-05-05,BL,4.0,26.0,2.0,34.0,30.0,367.0
2026-05-05,BL,4.0,0.0,2.0,7.0,4.0,42.0
2026-05-05,BL,-9.0,-9.0,9.0,2.0,-18.0,-233.0
2026-05-05,BL,4.0,8.0,3.0,16.0,12.0,142.0
2026-05-05,BL,4.0,0.0,3.0,7.0,4.0,42.0
2026-05-06,BL,-16.0,-16.0,16.0,2.0,-32.0,-408.0
2026-05-06,BR,-9.0,-9.0,9.0,2.0,-18.0,-233.0
2026-05-06,BR,-13.0,-13.0,13.0,0.0,-26.0,-333.0
2026-05-06,BR,4.0,0.0,2.0,5.0,4.0,42.0
2026-05-06,BL,-9.0,-9.0,9.0,0.0,-18.0,-233.0
2026-05-06,BR,4.0,8.0,3.0,34.0,12.0,142.0
2026-05-06,BL,-13.0,-13.0,13.0,1.0,-26.0,-333.0
2026-05-06,BL,4.0,34.0,-0.0,49.0,38.0,467.0
2026-05-06,BL,4.0,0.0,4.0,6.0,4.0,42.0
2026-05-06,BR,-12.0,-12.0,13.0,2.0,-24.0,-308.0
2026-05-06,BR,-8.0,-8.0,8.0,1.0,-16.0,-208.0
2026-05-06,BR,4.0,0.0,4.0,6.0,4.0,42.0
2026-05-06,BR,4.0,0.0,3.0,5.0,4.0,42.0
2026-05-06,BL,4.0,0.0,3.0,5.0,4.0,42.0
2026-05-06,BR,4.0,26.0,6.0,50.0,30.0,367.0
2026-05-06,BL,-12.0,-12.0,12.0,0.0,-24.0,-308.0
2026-05-06,BL,4.0,0.0,5.0,5.0,4.0,42.0
2026-05-06,BR,4.0,-7.0,8.0,4.0,-3.0,-45.5
2026-05-06,BR,4.0,11.0,4.0,25.0,15.0,179.5
2026-05-06,BR,-7.0,-7.0,7.0,3.0,-14.0,-183.0
2026-05-06,BL,-6.0,-6.0,6.0,0.0,-12.0,-158.0
2026-05-06,BL,4.0,0.0,2.0,11.0,4.0,42.0
2026-05-07,BL,-9.0,-9.0,9.0,0.0,-18.0,-233.0
2026-05-07,BL,4.0,0.0,7.0,5.0,4.0,42.0
2026-05-07,BL,4.0,0.0,2.0,6.0,4.0,42.0
2026-05-07,BL,-14.0,-14.0,14.0,0.0,-28.0,-358.0
2026-05-07,BL,4.0,0.0,6.0,6.0,4.0,42.0
2026-05-07,BL,4.0,0.0,4.0,6.0,4.0,42.0
2026-05-07,BR,-10.0,-10.0,10.0,2.0,-20.0,-258.0
2026-05-07,BL,4.0,0.0,2.0,6.0,4.0,42.0
2026-05-07,BL,4.0,0.0,3.0,10.0,4.0,42.0
2026-05-07,BR,4.0,0.0,3.0,7.0,4.0,42.0
2026-05-07,BL,-13.0,-13.0,13.0,2.0,-26.0,-333.0
2026-05-07,BL,-15.0,-15.0,15.0,0.0,-30.0,-383.0
2026-05-07,BL,-13.0,-13.0,13.0,3.0,-26.0,-333.0
2026-05-07,BR,4.0,0.0,2.0,5.0,4.0,42.0
2026-05-07,BR,-12.0,-12.0,12.0,1.0,-24.0,-308.0
2026-05-07,BR,4.0,0.0,6.0,7.0,4.0,42.0
2026-05-07,BL,4.0,0.0,2.0,13.0,4.0,42.0
2026-05-07,BR,4.0,0.0,9.0,7.0,4.0,42.0
2026-05-07,BR,4.0,0.0,-0.0,10.0,4.0,42.0
2026-05-07,BL,4.0,24.0,1.0,47.0,28.0,342.0
2026-05-07,BL,4.0,33.0,22.0,47.0,37.0,454.5
2026-05-07,BR,4.0,0.0,4.0,5.0,4.0,42.0
2026-05-07,BR,-14.0,-14.0,14.0,2.0,-28.0,-358.0
2026-05-07,BR,4.0,0.0,3.0,11.0,4.0,42.0
2026-05-07,BL,4.0,28.0,10.0,47.0,32.0,392.0
2026-05-07,BR,4.0,0.0,1.0,5.0,4.0,42.0
2026-05-08,BR,-16.0,-16.0,16.0,2.0,-32.0,-408.0
2026-05-08,BR,-12.0,-12.0,12.0,3.0,-24.0,-308.0
2026-05-08,BR,4.0,0.0,6.0,22.0,4.0,42.0
2026-05-08,BR,4.0,0.0,-0.0,9.0,4.0,42.0
2026-05-08,BR,4.0,0.0,2.0,6.0,4.0,42.0
2026-05-08,BL,4.0,29.0,7.0,44.0,33.0,404.5
2026-05-08,BL,4.0,0.0,5.0,5.0,4.0,42.0
2026-05-08,BL,4.0,12.0,4.0,24.0,16.0,192.0
2026-05-08,BR,4.0,7.0,8.0,24.0,11.0,129.5
2026-05-08,BR,4.0,0.0,1.0,8.0,4.0,42.0
2026-05-08,BR,-9.0,-9.0,11.0,2.0,-18.0,-233.0
2026-05-08,BR,4.0,10.0,2.0,25.0,14.0,167.0
2026-05-08,BR,4.0,50.0,3.0,64.0,54.0,667.0
2026-05-08,BR,4.0,0.0,7.0,17.0,4.0,42.0
2026-05-08,BL,4.0,0.0,7.0,8.0,4.0,42.0
2026-05-08,BR,4.0,0.0,4.0,9.0,4.0,42.0
2026-05-08,BR,4.0,0.0,7.0,8.0,4.0,42.0
2026-05-11,BR,-8.0,-8.0,8.0,0.0,-16.0,-208.0
2026-05-11,BL,4.0,45.0,8.0,62.0,49.0,604.5
2026-05-11,BR,-11.0,-11.0,13.0,0.0,-22.0,-283.0
2026-05-11,BR,4.0,56.0,4.0,74.0,60.0,742.0
2026-05-11,BR,-20.0,-20.0,20.0,1.0,-40.0,-508.0
2026-05-11,BR,4.0,0.0,2.0,8.0,4.0,42.0
2026-05-11,BL,4.0,0.0,1.0,11.0,4.0,42.0
2026-05-11,BL,-8.0,-8.0,10.0,0.0,-16.0,-208.0
2026-05-11,BL,4.0,0.0,1.0,12.0,4.0,42.0
2026-05-11,BL,-10.0,-10.0,10.0,2.0,-20.0,-258.0
2026-05-11,BR,-11.0,-11.0,11.0,0.0,-22.0,-283.0
2026-05-11,BR,4.0,0.0,1.0,6.0,4.0,42.0
2026-05-11,BL,4.0,0.0,3.0,9.0,4.0,42.0
2026-05-11,BR,4.0,18.0,4.0,50.0,22.0,267.0
2026-05-12,BL,-16.0,-16.0,16.0,1.0,-32.0,-408.0
2026-05-12,BR,4.0,0.0,6.0,13.0,4.0,42.0
2026-05-12,BR,-10.0,-10.0,10.0,2.0,-20.0,-258.0
2026-05-12,BL,4.0,0.0,-0.0,6.0,4.0,42.0
2026-05-12,BR,4.0,0.0,6.0,15.0,4.0,42.0
2026-05-12,BR,4.0,0.0,11.0,6.0,4.0,42.0
2026-05-12,BL,-15.0,-15.0,15.0,0.0,-30.0,-383.0
2026-05-12,BL,4.0,0.0,2.0,21.0,4.0,42.0
2026-05-12,BL,4.0,0.0,6.0,5.0,4.0,42.0
2026-05-12,BR,4.0,0.0,5.0,6.0,4.0,42.0
2026-05-12,BL,-12.0,-12.0,12.0,2.0,-24.0,-308.0
2026-05-12,BL,4.0,0.0,7.0,6.0,4.0,42.0
2026-05-12,BR,4.0,0.0,4.0,6.0,4.0,42.0
2026-05-12,BR,4.0,0.0,2.0,12.0,4.0,42.0
2026-05-12,BR,-9.0,-9.0,9.0,0.0,-18.0,-233.0
2026-05-12,BR,4.0,0.0,-0.0,5.0,4.0,42.0
2026-05-12,BR,4.0,0.0,8.0,5.0,4.0,42.0
2026-05-12,BL,4.0,4.0,5.0,19.0,8.0,92.0
2026-05-12,BL,4.0,0.0,-0.0,5.0,4.0,42.0
2026-05-12,BR,-16.0,-16.0,16.0,1.0,-32.0,-408.0
2026-05-12,BL,4.0,52.0,2.0,65.0,56.0,692.0
2026-05-12,BR,-12.0,-12.0,12.0,0.0,-24.0,-308.0
2026-05-12,BR,-13.0,-13.0,13.0,2.0,-26.0,-333.0
2026-05-12,BR,4.0,-11.0,11.0,4.0,-7.0,-95.5
2026-05-12,BL,4.0,0.0,5.0,8.0,4.0,42.0
2026-05-12,BL,4.0,-6.0,6.0,4.0,-2.0,-33.0
2026-05-12,BL,4.0,5.0,4.0,6.0,9.0,104.5
2026-05-13,BL,-10.0,-10.0,10.0,3.0,-20.0,-258.0
2026-05-13,BL,4.0,0.0,3.0,23.0,4.0,42.0
2026-05-13,BL,4.0,9.0,1.0,33.0,13.0,154.5
2026-05-13,BR,4.0,0.0,-0.0,19.0,4.0,42.0
2026-05-13,BR,4.0,0.0,5.0,5.0,4.0,42.0
2026-05-13,BR,4.0,0.0,9.0,5.0,4.0,42.0
2026-05-13,BL,4.0,8.0,2.0,22.0,12.0,142.0
2026-05-13,BL,4.0,0.0,3.0,10.0,4.0,42.0
2026-05-13,BL,4.0,0.0,11.0,6.0,4.0,42.0
2026-05-13,BR,-7.0,-7.0,7.0,0.0,-14.0,-183.0
2026-05-13,BR,-9.0,-9.0,9.0,1.0,-18.0,-233.0
2026-05-13,BR,4.0,0.0,1.0,7.0,4.0,42.0
2026-05-13,BR,4.0,0.0,11.0,5.0,4.0,42.0
2026-05-13,BL,4.0,0.0,3.0,15.0,4.0,42.0
2026-05-13,BL,4.0,-18.0,18.0,4.0,-14.0,-183.0
2026-05-13,BL,4.0,0.0,2.0,5.0,4.0,42.0
2026-05-13,BR,4.0,0.0,2.0,7.0,4.0,42.0
2026-05-13,BR,4.0,0.0,-0.0,17.0,4.0,42.0
2026-05-13,BL,-12.0,-12.0,12.0,2.0,-24.0,-308.0
2026-05-13,BL,4.0,0.0,1.0,7.0,4.0,42.0
2026-05-13,BR,-11.0,-11.0,11.0,1.0,-22.0,-283.0
2026-05-14,BL,4.0,0.0,2.0,5.0,4.0,42.0
2026-05-14,BR,-10.0,-10.0,10.0,2.0,-20.0,-258.0
2026-05-14,BR,4.0,0.0,7.0,7.0,4.0,42.0
2026-05-14,BR,-16.0,-16.0,16.0,3.0,-32.0,-408.0
2026-05-14,BL,4.0,0.0,8.0,5.0,4.0,42.0
2026-05-14,BR,4.0,0.0,5.0,7.0,4.0,42.0
2026-05-14,BL,4.0,0.0,-0.0,8.0,4.0,42.0
2026-05-14,BL,4.0,12.0,5.0,28.0,16.0,192.0
2026-05-14,BR,4.0,0.0,4.0,7.0,4.0,42.0
2026-05-14,BR,4.0,0.0,6.0,11.0,4.0,42.0
2026-05-14,BR,-11.0,-11.0,11.0,0.0,-22.0,-283.0
2026-05-14,BR,4.0,0.0,8.0,9.0,4.0,42.0
2026-05-14,BR,-9.0,-9.0,9.0,1.0,-18.0,-233.0
2026-05-14,BR,-14.0,-14.0,14.0,1.0,-28.0,-358.0
2026-05-14,BR,4.0,0.0,1.0,7.0,4.0,42.0
2026-05-14,BL,4.0,0.0,2.0,7.0,4.0,42.0
2026-05-14,BL,4.0,0.0,2.0,8.0,4.0,42.0
2026-05-14,BL,4.0,0.0,4.0,7.0,4.0,42.0
2026-05-15,BR,4.0,46.0,2.0,60.0,50.0,617.0
2026-05-15,BL,4.0,0.0,3.0,9.0,4.0,42.0
2026-05-15,BR,4.0,0.0,1.0,26.0,4.0,42.0
2026-05-15,BR,4.0,0.0,-0.0,14.0,4.0,42.0
2026-05-15,BR,-19.0,-19.0,19.0,2.0,-38.0,-483.0
2026-05-15,BL,-14.0,-14.0,14.0,3.0,-28.0,-358.0
2026-05-15,BL,4.0,0.0,-0.0,7.0,4.0,42.0
2026-05-15,BL,-26.0,-26.0,26.0,2.0,-52.0,-658.0
2026-05-15,BR,4.0,0.0,1.0,11.0,4.0,42.0
2026-05-15,BL,4.0,0.0,6.0,9.0,4.0,42.0
2026-05-15,BL,4.0,0.0,4.0,6.0,4.0,42.0
2026-05-15,BL,-18.0,-18.0,18.0,2.0,-36.0,-458.0
2026-05-15,BR,-14.0,-14.0,14.0,0.0,-28.0,-358.0
2026-05-15,BL,4.0,0.0,1.0,16.0,4.0,42.0
2026-05-15,BR,4.0,0.0,10.0,6.0,4.0,42.0
2026-05-15,BR,-15.0,-15.0,15.0,1.0,-30.0,-383.0
2026-05-15,BR,4.0,16.0,1.0,44.0,20.0,242.0
2026-05-15,BL,4.0,0.0,2.0,7.0,4.0,42.0
2026-05-15,BL,4.0,0.0,3.0,6.0,4.0,42.0
2026-05-15,BR,4.0,0.0,2.0,19.0,4.0,42.0
2026-05-15,BL,4.0,-15.0,15.0,4.0,-11.0,-145.5
2026-05-15,BL,4.0,0.0,-0.0,5.0,4.0,42.0
2026-05-15,BL,4.0,0.0,1.0,5.0,4.0,42.0
2026-05-15,BL,4.0,0.0,1.0,13.0,4.0,42.0
2026-05-15,BL,4.0,0.0,-0.0,6.0,4.0,42.0
2026-05-18,BL,-12.0,-12.0,12.0,1.0,-24.0,-308.0
2026-05-18,BL,-18.0,-18.0,18.0,3.0,-36.0,-458.0
2026-05-18,BL,4.0,-13.0,13.0,4.0,-9.0,-120.5
2026-05-18,BL,4.0,0.0,9.0,16.0,4.0,42.0
2026-05-18,BL,4.0,0.0,-0.0,5.0,4.0,42.0
2026-05-18,BR,-18.0,-18.0,18.0,2.0,-36.0,-458.0
2026-05-18,BR,4.0,0.0,2.0,12.0,4.0,42.0
2026-05-18,BL,4.0,0.0,4.0,5.0,4.0,42.0
2026-05-18,BL,4.0,0.0,8.0,13.0,4.0,42.0
2026-05-18,BR,4.0,0.0,2.0,7.0,4.0,42.0
2026-05-18,BR,4.0,0.0,1.0,13.0,4.0,42.0
2026-05-18,BL,4.0,0.0,2.0,11.0,4.0,42.0
2026-05-18,BR,4.0,19.0,5.0,42.0,23.0,279.5
2026-05-18,BL,4.0,28.0,6.0,44.0,32.0,392.0
2026-05-18,BL,4.0,0.0,1.0,11.0,4.0,42.0
2026-05-18,BR,4.0,42.0,4.0,69.0,46.0,567.0
2026-05-18,BL,4.0,0.0,6.0,15.0,4.0,42.0
2026-05-18,BR,4.0,0.0,1.0,6.0,4.0,42.0
2026-05-18,BR,4.0,0.0,4.0,7.0,4.0,42.0
2026-05-18,BL,-14.0,-14.0,19.0,0.0,-28.0,-358.0
2026-05-18,BR,4.0,0.0,6.0,5.0,4.0,42.0
2026-05-18,BR,4.0,0.0,4.0,20.0,4.0,42.0
2026-05-18,BL,4.0,0.0,1.0,24.0,4.0,42.0
2026-05-18,BL,-13.0,-13.0,13.0,0.0,-26.0,-333.0
2026-05-18,BL,4.0,0.0,2.0,5.0,4.0,42.0
2026-05-18,BL,4.0,0.0,1.0,8.0,4.0,42.0
2026-05-18,BR,4.0,0.0,11.0,10.0,4.0,42.0
2026-05-18,BR,4.0,0.0,1.0,38.0,4.0,42.0
2026-05-18,BL,-32.0,-32.0,33.0,1.0,-64.0,-808.0
2026-05-18,BL,4.0,0.0,2.0,8.0,4.0,42.0
2026-05-18,BL,4.0,0.0,7.0,6.0,4.0,42.0
2026-05-18,BR,4.0,0.0,1.0,10.0,4.0,42.0
2026-05-18,BR,4.0,0.0,9.0,9.0,4.0,42.0
2026-05-18,BR,4.0,0.0,1.0,11.0,4.0,42.0
2026-05-19,BR,4.0,0.0,3.0,27.0,4.0,42.0
2026-05-19,BL,4.0,-12.0,12.0,4.0,-8.0,-108.0
2026-05-19,BL,-18.0,-18.0,18.0,0.0,-36.0,-458.0
2026-05-19,BL,-34.0,-34.0,34.0,1.0,-68.0,-858.0
2026-05-19,BL,-12.0,-12.0,12.0,0.0,-24.0,-308.0
2026-05-19,BR,-10.0,-10.0,10.0,1.0,-20.0,-258.0
2026-05-19,BL,4.0,0.0,2.0,13.0,4.0,42.0
2026-05-19,BR,4.0,0.0,1.0,16.0,4.0,42.0
2026-05-19,BL,-12.0,-12.0,12.0,1.0,-24.0,-308.0
2026-05-19,BR,4.0,0.0,4.0,6.0,4.0,42.0
2026-05-19,BR,4.0,0.0,-0.0,17.0,4.0,42.0
2026-05-19,BR,4.0,0.0,7.0,16.0,4.0,42.0
2026-05-19,BR,-16.0,-16.0,16.0,1.0,-32.0,-408.0
2026-05-19,BL,4.0,0.0,1.0,17.0,4.0,42.0
2026-05-19,BR,4.0,0.0,3.0,9.0,4.0,42.0
2026-05-19,BR,4.0,0.0,2.0,18.0,4.0,42.0
2026-05-19,BL,4.0,28.0,1.0,47.0,32.0,392.0
2026-05-19,BR,4.0,0.0,4.0,5.0,4.0,42.0
2026-05-19,BL,4.0,40.0,3.0,56.0,44.0,542.0
2026-05-19,BR,4.0,0.0,6.0,6.0,4.0,42.0
2026-05-19,BL,4.0,0.0,1.0,8.0,4.0,42.0
2026-05-19,BR,-15.0,-15.0,15.0,0.0,-30.0,-383.0
2026-05-19,BR,4.0,55.0,6.0,80.0,59.0,729.5
2026-05-19,BL,-13.0,-13.0,13.0,0.0,-26.0,-333.0
2026-05-19,BL,4.0,0.0,9.0,5.0,4.0,42.0
2026-05-20,BL,4.0,0.0,2.0,8.0,4.0,42.0
2026-05-20,BL,4.0,0.0,2.0,5.0,4.0,42.0
2026-05-20,BL,4.0,0.0,15.0,5.0,4.0,42.0
2026-05-20,BR,4.0,0.0,9.0,6.0,4.0,42.0
2026-05-20,BL,4.0,10.0,4.0,31.0,14.0,167.0
2026-05-20,BL,-15.0,-15.0,15.0,2.0,-30.0,-383.0
2026-05-20,BR,4.0,-29.0,29.0,4.0,-25.0,-320.5
2026-05-20,BR,4.0,33.0,3.0,53.0,37.0,454.5
2026-05-20,BR,4.0,0.0,2.0,6.0,4.0,42.0
2026-05-20,BL,4.0,0.0,2.0,13.0,4.0,42.0
2026-05-20,BR,4.0,0.0,3.0,10.0,4.0,42.0
2026-05-20,BL,4.0,0.0,1.0,9.0,4.0,42.0
2026-05-20,BL,-16.0,-16.0,16.0,0.0,-32.0,-408.0
2026-05-20,BL,4.0,0.0,4.0,11.0,4.0,42.0
2026-05-20,BL,-19.0,-19.0,20.0,1.0,-38.0,-483.0
2026-05-20,BL,4.0,0.0,2.0,14.0,4.0,42.0
2026-05-20,BR,-13.0,-13.0,13.0,3.0,-26.0,-333.0
2026-05-20,BR,-20.0,-20.0,20.0,1.0,-40.0,-508.0
2026-05-20,BR,4.0,0.0,-0.0,6.0,4.0,42.0
2026-05-20,BR,-13.0,-13.0,13.0,3.0,-26.0,-333.0
2026-05-20,BR,4.0,-10.0,10.0,4.0,-6.0,-83.0
2026-05-20,BR,4.0,0.0,4.0,5.0,4.0,42.0
2026-05-20,BL,4.0,11.0,1.0,24.0,15.0,179.5
2026-05-21,BL,-17.0,-17.0,17.0,0.0,-34.0,-433.0
2026-05-21,BL,-19.0,-19.0,19.0,1.0,-38.0,-483.0
2026-05-21,BL,4.0,0.0,4.0,17.0,4.0,42.0
2026-05-21,BR,4.0,0.0,1.0,6.0,4.0,42.0
2026-05-21,BL,4.0,0.0,8.0,17.0,4.0,42.0
2026-05-21,BL,-12.0,-12.0,12.0,0.0,-24.0,-308.0
2026-05-21,BL,4.0,0.0,-0.0,6.0,4.0,42.0
2026-05-21,BR,4.0,0.0,9.0,8.0,4.0,42.0
2026-05-21,BR,4.0,0.0,1.0,5.0,4.0,42.0
2026-05-21,BR,4.0,0.0,8.0,7.0,4.0,42.0
2026-05-21,BL,-14.0,-14.0,14.0,2.0,-28.0,-358.0
2026-05-21,BL,4.0,0.0,17.0,10.0,4.0,42.0
2026-05-21,BR,4.0,0.0,3.0,5.0,4.0,42.0
2026-05-21,BR,4.0,-11.0,11.0,4.0,-7.0,-95.5
2026-05-21,BR,4.0,0.0,2.0,6.0,4.0,42.0
2026-05-21,BR,-10.0,-10.0,10.0,2.0,-20.0,-258.0
2026-05-21,BR,-12.0,-12.0,12.0,0.0,-24.0,-308.0
2026-05-21,BL,4.0,0.0,2.0,8.0,4.0,42.0
2026-05-21,BL,-14.0,-14.0,14.0,3.0,-28.0,-358.0
2026-05-21,BR,-10.0,-10.0,10.0,3.0,-20.0,-258.0
2026-05-21,BR,-12.0,-12.0,12.0,0.0,-24.0,-308.0
2026-05-21,BR,4.0,21.0,2.0,38.0,25.0,304.5
2026-05-21,BL,4.0,4.0,8.0,24.0,8.0,92.0
2026-05-21,BL,4.0,5.0,-0.0,26.0,9.0,104.5
2026-05-21,BL,4.0,0.0,1.0,5.0,4.0,42.0
2026-05-21,BR,-15.0,-15.0,17.0,0.0,-30.0,-383.0
2026-05-21,BR,4.0,0.0,8.0,7.0,4.0,42.0
2026-05-21,BR,4.0,0.0,7.0,7.0,4.0,42.0
2026-05-21,BR,4.0,-13.0,13.0,4.0,-9.0,-120.5
2026-05-21,BR,4.0,0.0,16.0,5.0,4.0,42.0
2026-05-21,BL,4.0,0.0,1.0,5.0,4.0,42.0
2026-05-21,BL,4.0,0.0,1.0,7.0,4.0,42.0
2026-05-21,BR,4.0,0.0,5.0,6.0,4.0,42.0
2026-05-21,BR,-7.0,-7.0,8.0,2.0,-14.0,-183.0
2026-05-22,BR,-11.0,-11.0,11.0,3.0,-22.0,-283.0
2026-05-22,BR,4.0,5.0,1.0,35.0,9.0,104.5
2026-05-22,BL,4.0,0.0,3.0,5.0,4.0,42.0
2026-05-22,BR,4.0,0.0,15.0,17.0,4.0,42.0
2026-05-22,BR,-12.0,-12.0,12.0,0.0,-24.0,-308.0
2026-05-22,BR,4.0,0.0,4.0,6.0,4.0,42.0
