date,policy,strat,event,center,em,short_k,long_k,credit,entry_et,exit_kind,exit_val,pnl,note
2024-07-11,calwait,openfly_p,CPI,5641.05,45.6,5640.0,5615.0,7.05,10:08:00,stop,15.3,-831.52,
2024-07-11,calwait,openfly_c,CPI,5641.05,45.6,5640.0,5665.0,8.35,10:08:00,settle,0.0,831.74,
2024-07-12,eod,eodic_p,,5584.54,45.5,5540.0,5515.0,0.45,09:31:00,settle,0.0,41.74,
2024-07-12,eod,eodic_c,,5584.54,45.5,5630.0,5655.0,0.95,09:31:00,stop,8.05,-716.52,
2024-07-12,eod,eodfly_p,,5584.54,45.5,5585.0,5560.0,4.55,09:31:00,time,0.2,428.48,
2024-07-12,eod,eodfly_c,,5584.54,45.5,5585.0,5610.0,12.2,09:31:00,stop,13.5,-136.52,
2024-07-12,nowait,openic_p,,5596.45,45.5,5550.0,5525.0,0.75,09:33:00,settle,0.0,71.74,
2024-07-12,nowait,openic_c,,5596.45,45.5,5640.0,5665.0,0.5,09:33:00,stop,7.0,-656.52,
2024-07-12,nowait,openfly_p,,5596.45,45.5,5595.0,5570.0,7.0,09:33:00,time,0.3,663.48,
2024-07-12,nowait,openfly_c,,5596.45,45.5,5595.0,5620.0,8.65,09:33:00,stop,9.1,-51.52,
2024-07-12,calwait,openic_p,,5596.45,45.5,5550.0,5525.0,0.75,09:33:00,settle,0.0,71.74,
2024-07-12,calwait,openic_c,,5596.45,45.5,5640.0,5665.0,0.5,09:33:00,stop,7.0,-656.52,
2024-07-12,calwait,openfly_p,,5596.45,45.5,5595.0,5570.0,7.0,09:33:00,time,0.3,663.48,
2024-07-12,calwait,openfly_c,,5596.45,45.5,5595.0,5620.0,8.65,09:33:00,stop,9.1,-51.52,
2024-07-15,eod,eodic_p,,5615.35,44.1,5570.0,5545.0,0.2,09:31:00,settle,0.0,16.74,
2024-07-15,eod,eodic_c,,5615.35,44.1,5660.0,5685.0,3.1,09:31:00,stop,10.3,-726.52,
2024-07-15,eod,eodfly_p,,5615.35,44.1,5615.0,5590.0,2.4,09:31:00,time,1.25,108.48,
2024-07-15,eod,eodfly_c,,5615.35,44.1,5615.0,5640.0,16.8,09:31:00,stop,18.9,-216.52,
2024-07-15,nowait,openic_p,,5639.05,44.1,5595.0,5570.0,0.85,09:33:00,time,0.2,58.48,
2024-07-15,nowait,openic_c,,5639.05,44.1,5685.0,5710.0,0.3,09:33:00,settle,0.0,26.74,
2024-07-15,nowait,openfly_p,,5639.05,44.1,5640.0,5615.0,7.9,09:33:00,stop,7.9,-6.52,
2024-07-15,nowait,openfly_c,,5639.05,44.1,5640.0,5665.0,8.25,09:33:00,stop,9.55,-136.52,
2024-07-15,calwait,openic_p,,5639.05,44.1,5595.0,5570.0,0.85,09:33:00,time,0.2,58.48,
2024-07-15,calwait,openic_c,,5639.05,44.1,5685.0,5710.0,0.3,09:33:00,settle,0.0,26.74,
2024-07-15,calwait,openfly_p,,5639.05,44.1,5640.0,5615.0,7.9,09:33:00,stop,7.9,-6.52,
2024-07-15,calwait,openfly_c,,5639.05,44.1,5640.0,5665.0,8.25,09:33:00,stop,9.55,-136.52,
2024-07-16,eod,eodic_p,,5631.22,46.5,5585.0,5560.0,0.3,09:31:00,settle,0.0,26.74,
2024-07-16,eod,eodic_c,,5631.22,46.5,5680.0,5705.0,1.25,09:31:00,settle,0.0,121.74,
2024-07-16,eod,eodfly_p,,5631.22,46.5,5630.0,5605.0,3.45,09:31:00,time,0.15,323.48,
2024-07-16,eod,eodfly_c,,5631.22,46.5,5630.0,5655.0,15.0,09:31:00,stop,17.1,-216.52,
2024-07-16,nowait,openic_p,,5648.9,46.5,5600.0,5575.0,0.7,09:33:00,settle,0.0,66.74,
2024-07-16,nowait,openic_c,,5648.9,46.5,5695.0,5720.0,0.35,09:33:00,settle,0.0,31.74,
2024-07-16,nowait,openfly_p,,5648.9,46.5,5650.0,5625.0,8.0,09:33:00,stop,9.7,-176.52,
2024-07-16,nowait,openfly_c,,5648.9,46.5,5650.0,5675.0,8.25,09:33:00,stop,9.55,-136.52,
2024-07-16,calwait,openic_p,,5648.9,46.5,5600.0,5575.0,0.7,09:33:00,settle,0.0,66.74,
2024-07-16,calwait,openic_c,,5648.9,46.5,5695.0,5720.0,0.35,09:33:00,settle,0.0,31.74,
2024-07-16,calwait,openfly_p,,5648.9,46.5,5650.0,5625.0,8.0,09:33:00,stop,9.7,-176.52,
2024-07-16,calwait,openfly_c,,5648.9,46.5,5650.0,5675.0,8.25,09:33:00,stop,9.55,-136.52,
2024-07-17,eod,eodic_p,,5667.2,47.1,5620.0,5595.0,10.7,09:31:00,stop,9.1,153.48,
2024-07-17,eod,eodic_c,,5667.2,47.1,5715.0,5740.0,-0.05,09:31:00,SKIP,,,gate: broken
2024-07-17,eod,eodfly_p,,5667.2,47.1,5665.0,5640.0,21.2,09:31:00,stop,22.2,-106.52,
2024-07-17,eod,eodfly_c,,5667.2,47.1,5665.0,5690.0,0.4,09:31:00,settle,0.0,36.74,
2024-07-17,nowait,openic_p,,5613.1,47.1,5565.0,5540.0,0.7,09:33:00,settle,0.0,66.74,
2024-07-17,nowait,openic_c,,5613.1,47.1,5660.0,5685.0,0.65,09:33:00,settle,0.0,61.74,
2024-07-17,nowait,openfly_p,,5613.1,47.1,5615.0,5590.0,8.8,09:33:00,stop,13.1,-436.52,
2024-07-17,nowait,openfly_c,,5613.1,47.1,5615.0,5640.0,8.0,09:33:00,stop,10.1,-216.52,
2024-07-17,calwait,openic_p,,5613.1,47.1,5565.0,5540.0,0.7,09:33:00,settle,0.0,66.74,
2024-07-17,calwait,openic_c,,5613.1,47.1,5660.0,5685.0,0.65,09:33:00,settle,0.0,61.74,
2024-07-17,calwait,openfly_p,,5613.1,47.1,5615.0,5590.0,8.8,09:33:00,stop,13.1,-436.52,
2024-07-17,calwait,openfly_c,,5613.1,47.1,5615.0,5640.0,8.0,09:33:00,stop,10.1,-216.52,
2024-07-18,eod,eodic_p,,5588.27,51.0,5535.0,5510.0,0.35,09:31:00,stop,9.35,-906.52,
2024-07-18,eod,eodic_c,,5588.27,51.0,5640.0,5665.0,1.35,09:31:00,settle,0.0,131.74,
2024-07-18,eod,eodfly_p,,5588.27,51.0,5590.0,5565.0,6.1,09:31:00,stop,11.4,-536.52,
2024-07-18,eod,eodfly_c,,5588.27,51.0,5590.0,5615.0,11.9,09:31:00,stop,13.3,-146.52,
2024-07-18,nowait,openic_p,,5600.7,51.0,5550.0,5525.0,0.75,09:33:00,stop,9.1,-841.52,
2024-07-18,nowait,openic_c,,5600.7,51.0,5650.0,5675.0,0.75,09:33:00,settle,0.0,71.74,
2024-07-18,nowait,openfly_p,,5600.7,51.0,5600.0,5575.0,8.3,09:33:00,stop,15.0,-676.52,
2024-07-18,nowait,openfly_c,,5600.7,51.0,5600.0,5625.0,9.0,09:33:00,stop,9.0,-6.52,
2024-07-18,calwait,openic_p,,5600.7,51.0,5550.0,5525.0,0.75,09:33:00,stop,9.1,-841.52,
2024-07-18,calwait,openic_c,,5600.7,51.0,5650.0,5675.0,0.75,09:33:00,settle,0.0,71.74,
2024-07-18,calwait,openfly_p,,5600.7,51.0,5600.0,5575.0,8.3,09:33:00,stop,15.0,-676.52,
2024-07-18,calwait,openfly_c,,5600.7,51.0,5600.0,5625.0,9.0,09:33:00,stop,9.0,-6.52,
2024-07-19,eod,eodic_p,,5544.59,55.6,5490.0,5465.0,1.5,09:31:00,time,1.25,18.48,
2024-07-19,eod,eodic_c,,5544.59,55.6,5600.0,5625.0,0.95,09:31:00,settle,0.0,91.74,
2024-07-19,eod,eodfly_p,,5544.59,55.6,5545.0,5520.0,9.8,09:31:00,stop,12.3,-256.52,
2024-07-19,eod,eodfly_c,,5544.59,55.6,5545.0,5570.0,8.6,09:31:00,stop,10.5,-196.52,
2024-07-19,nowait,openic_p,,5538.8,55.6,5485.0,5460.0,1.45,09:33:00,time,0.65,73.48,
2024-07-19,nowait,openic_c,,5538.8,55.6,5595.0,5620.0,0.95,09:33:00,settle,0.0,91.74,
2024-07-19,nowait,openfly_p,,5538.8,55.6,5540.0,5515.0,9.0,09:33:00,stop,11.8,-286.52,
2024-07-19,nowait,openfly_c,,5538.8,55.6,5540.0,5565.0,9.5,09:33:00,stop,11.7,-226.52,
2024-07-19,calwait,openic_p,,5538.8,55.6,5485.0,5460.0,1.45,09:33:00,time,0.65,73.48,
2024-07-19,calwait,openic_c,,5538.8,55.6,5595.0,5620.0,0.95,09:33:00,settle,0.0,91.74,
2024-07-19,calwait,openfly_p,,5538.8,55.6,5540.0,5515.0,9.0,09:33:00,stop,11.8,-286.52,
2024-07-19,calwait,openfly_c,,5538.8,55.6,5540.0,5565.0,9.5,09:33:00,stop,11.7,-226.52,
2024-07-22,eod,eodic_p,,5505.0,57.3,5450.0,5425.0,0.1,09:31:00,settle,0.0,6.74,
2024-07-22,eod,eodic_c,,5505.0,57.3,5560.0,5585.0,4.2,09:31:00,stop,8.3,-416.52,
2024-07-22,eod,eodfly_p,,5505.0,57.3,5505.0,5480.0,1.9,09:31:00,settle,0.0,186.74,
2024-07-22,eod,eodfly_c,,5505.0,57.3,5505.0,5530.0,18.9,09:31:00,stop,22.5,-366.52,
2024-07-22,nowait,openic_p,,5541.85,57.3,5485.0,5460.0,0.6,09:33:00,settle,0.0,56.74,
2024-07-22,nowait,openic_c,,5541.85,57.3,5600.0,5625.0,0.15,09:33:00,settle,0.0,11.74,
2024-07-22,nowait,openfly_p,,5541.85,57.3,5540.0,5515.0,7.4,09:33:00,stop,10.3,-296.52,
2024-07-22,nowait,openfly_c,,5541.85,57.3,5540.0,5565.0,9.4,09:33:00,stop,13.4,-406.52,
2024-07-22,calwait,openic_p,,5541.85,57.3,5485.0,5460.0,0.6,09:33:00,settle,0.0,56.74,
2024-07-22,calwait,openic_c,,5541.85,57.3,5600.0,5625.0,0.15,09:33:00,settle,0.0,11.74,
2024-07-22,calwait,openfly_p,,5541.85,57.3,5540.0,5515.0,7.4,09:33:00,stop,10.3,-296.52,
2024-07-22,calwait,openfly_c,,5541.85,57.3,5540.0,5565.0,9.4,09:33:00,stop,13.4,-406.52,
2024-07-23,eod,eodic_p,,5564.41,52.3,5510.0,5485.0,0.7,09:31:00,settle,0.0,66.74,
2024-07-23,eod,eodic_c,,5564.41,52.3,5615.0,5640.0,0.15,09:31:00,settle,0.0,11.74,
2024-07-23,eod,eodfly_p,,5564.41,52.3,5565.0,5540.0,8.2,09:31:00,stop,6.4,173.48,
2024-07-23,eod,eodfly_c,,5564.41,52.3,5565.0,5590.0,8.6,09:31:00,stop,12.2,-366.52,
2024-07-23,nowait,openic_p,,5559.7,52.3,5505.0,5480.0,0.7,09:33:00,settle,0.0,66.74,
2024-07-23,nowait,openic_c,,5559.7,52.3,5610.0,5635.0,0.2,09:33:00,settle,0.0,16.74,
2024-07-23,nowait,openfly_p,,5559.7,52.3,5560.0,5535.0,7.9,09:33:00,time,3.35,448.48,
2024-07-23,nowait,openfly_c,,5559.7,52.3,5560.0,5585.0,8.9,09:33:00,stop,12.8,-396.52,
2024-07-23,calwait,openic_p,,5559.7,52.3,5505.0,5480.0,0.7,09:33:00,settle,0.0,66.74,
2024-07-23,calwait,openic_c,,5559.7,52.3,5610.0,5635.0,0.2,09:33:00,settle,0.0,16.74,
2024-07-23,calwait,openfly_p,,5559.7,52.3,5560.0,5535.0,7.9,09:33:00,time,3.35,448.48,
2024-07-23,calwait,openfly_c,,5559.7,52.3,5560.0,5585.0,8.9,09:33:00,stop,12.8,-396.52,
2024-07-24,eod,eodic_p,,5555.74,51.5,5505.0,5480.0,7.7,09:31:00,stop,11.1,-346.52,
2024-07-24,eod,eodic_c,,5555.74,51.5,5605.0,5630.0,0.0,09:31:00,SKIP,,,gate: broken
2024-07-24,eod,eodfly_p,,5555.74,51.5,5555.0,5530.0,20.4,09:31:00,stop,22.8,-246.52,
2024-07-24,eod,eodfly_c,,5555.74,51.5,5555.0,5580.0,0.75,09:31:00,settle,0.0,71.74,
2024-07-24,nowait,openic_p,,5505.2,51.5,5455.0,5430.0,0.9,09:33:00,stop,7.7,-686.52,
2024-07-24,nowait,openic_c,,5505.2,51.5,5555.0,5580.0,0.55,09:33:00,settle,0.0,51.74,
2024-07-24,nowait,openfly_p,,5505.2,51.5,5505.0,5480.0,8.4,09:33:00,stop,11.1,-276.52,
2024-07-24,nowait,openfly_c,,5505.2,51.5,5505.0,5530.0,9.1,09:33:00,settle,0.0,906.74,
2024-07-24,calwait,openic_p,,5505.2,51.5,5455.0,5430.0,0.9,09:33:00,stop,7.7,-686.52,
2024-07-24,calwait,openic_c,,5505.2,51.5,5555.0,5580.0,0.55,09:33:00,settle,0.0,51.74,
2024-07-24,calwait,openfly_p,,5505.2,51.5,5505.0,5480.0,8.4,09:33:00,stop,11.1,-276.52,
2024-07-24,calwait,openfly_c,,5505.2,51.5,5505.0,5530.0,9.1,09:33:00,settle,0.0,906.74,
2024-07-25,eod,eodic_p,,5427.13,61.7,5365.0,5340.0,1.15,09:31:00,settle,0.0,111.74,
2024-07-25,eod,eodic_c,,5427.13,61.7,5490.0,5515.0,1.15,09:31:00,settle,0.0,111.74,
2024-07-25,eod,eodfly_p,,5427.13,61.7,5425.0,5400.0,8.0,09:31:00,stop,13.8,-586.52,
2024-07-25,eod,eodfly_c,,5427.13,61.7,5425.0,5450.0,10.5,09:31:00,stop,13.0,-256.52,
2024-07-25,nowait,openic_p,,5428.9,61.7,5365.0,5340.0,1.2,09:33:00,settle,0.0,116.74,
2024-07-25,nowait,openic_c,,5428.9,61.7,5490.0,5515.0,0.95,09:33:00,settle,0.0,91.74,
2024-07-25,nowait,openfly_p,,5428.9,61.7,5430.0,5405.0,9.3,09:33:00,stop,10.5,-126.52,
2024-07-25,nowait,openfly_c,,5428.9,61.7,5430.0,5455.0,9.4,09:33:00,stop,13.4,-406.52,
2024-07-25,calwait,openic_p,,5428.9,61.7,5365.0,5340.0,1.2,09:33:00,settle,0.0,116.74,
2024-07-25,calwait,openic_c,,5428.9,61.7,5490.0,5515.0,0.95,09:33:00,settle,0.0,91.74,
2024-07-25,calwait,openfly_p,,5428.9,61.7,5430.0,5405.0,9.3,09:33:00,stop,10.5,-126.52,
2024-07-25,calwait,openfly_c,,5428.9,61.7,5430.0,5455.0,9.4,09:33:00,stop,13.4,-406.52,
2024-07-26,eod,eodic_p,,5399.22,62.8,5335.0,5310.0,0.4,09:31:00,settle,0.0,36.74,
2024-07-26,eod,eodic_c,,5399.22,62.8,5460.0,5485.0,5.0,09:31:00,stop,10.9,-596.52,
2024-07-26,eod,eodfly_p,,5399.22,62.8,5400.0,5375.0,3.8,09:31:00,settle,0.0,376.74,
2024-07-26,eod,eodfly_c,,5399.22,62.8,5400.0,5425.0,17.0,09:31:00,stop,18.9,-196.52,
2024-07-26,nowait,openic_p,,5439.1,62.8,5375.0,5350.0,1.45,09:33:00,settle,0.0,141.74,
2024-07-26,nowait,openic_c,,5439.1,62.8,5500.0,5525.0,1.2,09:33:00,settle,0.0,116.74,
2024-07-26,nowait,openfly_p,,5439.1,62.8,5440.0,5415.0,9.4,09:33:00,time,0.5,883.48,
2024-07-26,nowait,openfly_c,,5439.1,62.8,5440.0,5465.0,10.0,09:33:00,stop,11.6,-166.52,
2024-07-26,calwait,openic_p,,5439.1,62.8,5375.0,5350.0,1.45,09:33:00,settle,0.0,141.74,
2024-07-26,calwait,openic_c,,5439.1,62.8,5500.0,5525.0,1.2,09:33:00,settle,0.0,116.74,
2024-07-26,calwait,openfly_p,,5439.1,62.8,5440.0,5415.0,9.4,09:33:00,time,0.5,883.48,
2024-07-26,calwait,openfly_c,,5439.1,62.8,5440.0,5465.0,10.0,09:33:00,stop,11.6,-166.52,
2024-07-29,eod,eodic_p,,5459.1,56.4,5405.0,5380.0,1.0,09:31:00,settle,0.0,96.74,
2024-07-29,eod,eodic_c,,5459.1,56.4,5515.0,5540.0,1.75,09:31:00,settle,0.0,171.74,
2024-07-29,eod,eodfly_p,,5459.1,56.4,5460.0,5435.0,6.7,09:31:00,stop,10.3,-366.52,
2024-07-29,eod,eodfly_c,,5459.1,56.4,5460.0,5485.0,12.4,09:31:00,stop,12.9,-56.52,
2024-07-29,nowait,openic_p,,5469.85,56.4,5415.0,5390.0,1.5,09:33:00,settle,0.0,146.74,
2024-07-29,nowait,openic_c,,5469.85,56.4,5525.0,5550.0,0.95,09:33:00,settle,0.0,91.74,
2024-07-29,nowait,openfly_p,,5469.85,56.4,5470.0,5445.0,8.8,09:33:00,stop,10.3,-156.52,
2024-07-29,nowait,openfly_c,,5469.85,56.4,5470.0,5495.0,9.9,09:33:00,stop,12.8,-296.52,
2024-07-29,calwait,openic_p,,5469.85,56.4,5415.0,5390.0,1.5,09:33:00,settle,0.0,146.74,
2024-07-29,calwait,openic_c,,5469.85,56.4,5525.0,5550.0,0.95,09:33:00,settle,0.0,91.74,
2024-07-29,calwait,openfly_p,,5469.85,56.4,5470.0,5445.0,8.8,09:33:00,stop,10.3,-156.52,
2024-07-29,calwait,openfly_c,,5469.85,56.4,5470.0,5495.0,9.9,09:33:00,stop,12.8,-296.52,
2024-07-30,eod,eodic_p,,5463.54,57.1,5405.0,5380.0,0.5,09:31:00,settle,0.0,46.74,
2024-07-30,eod,eodic_c,,5463.54,57.1,5520.0,5545.0,1.25,09:31:00,settle,0.0,121.74,
2024-07-30,eod,eodfly_p,,5463.54,57.1,5465.0,5440.0,6.0,09:31:00,stop,9.5,-356.52,
2024-07-30,eod,eodfly_c,,5463.54,57.1,5465.0,5490.0,13.0,09:31:00,stop,16.2,-326.52,
2024-07-30,nowait,openic_p,,5482.35,57.1,5425.0,5400.0,0.9,09:33:00,stop,9.6,-876.52,
2024-07-30,nowait,openic_c,,5482.35,57.1,5540.0,5565.0,0.25,09:33:00,settle,0.0,21.74,
2024-07-30,nowait,openfly_p,,5482.35,57.1,5480.0,5455.0,8.0,09:33:00,stop,11.4,-346.52,
2024-07-30,nowait,openfly_c,,5482.35,57.1,5480.0,5505.0,10.4,09:33:00,stop,11.8,-146.52,
2024-07-30,calwait,openic_p,,5482.35,57.1,5425.0,5400.0,0.9,09:33:00,stop,9.6,-876.52,
2024-07-30,calwait,openic_c,,5482.35,57.1,5540.0,5565.0,0.25,09:33:00,settle,0.0,21.74,
2024-07-30,calwait,openfly_p,,5482.35,57.1,5480.0,5455.0,8.0,09:33:00,stop,11.4,-346.52,
2024-07-30,calwait,openfly_c,,5482.35,57.1,5480.0,5505.0,10.4,09:33:00,stop,11.8,-146.52,
2024-07-31,eod,eodic_p,FOMC,5436.44,60.6,5375.0,5350.0,0.1,09:31:00,settle,0.0,6.74,
2024-07-31,eod,eodic_c,FOMC,5436.44,60.6,5495.0,5520.0,11.8,09:31:00,stop,12.9,-116.52,
2024-07-31,eod,eodfly_p,FOMC,5436.44,60.6,5435.0,5410.0,1.85,09:31:00,settle,0.0,181.74,
2024-07-31,eod,eodfly_c,FOMC,5436.44,60.6,5435.0,5460.0,19.6,09:31:00,stop,22.5,-296.52,
2024-07-31,nowait,openic_p,FOMC,5500.3,60.6,5440.0,5415.0,2.15,09:33:00,settle,0.0,211.74,
2024-07-31,nowait,openic_c,FOMC,5500.3,60.6,5560.0,5585.0,1.75,09:33:00,time,0.7,98.48,
2024-07-31,nowait,openfly_p,FOMC,5500.3,60.6,5500.0,5475.0,9.6,09:33:00,time,0.6,893.48,
2024-07-31,nowait,openfly_c,FOMC,5500.3,60.6,5500.0,5525.0,10.7,09:33:00,stop,13.1,-246.52,
2024-07-31,calwait,openic_p,FOMC,5510.55,60.6,5450.0,5425.0,2.05,10:08:00,settle,0.0,201.74,
2024-07-31,calwait,openic_c,FOMC,5510.55,60.6,5570.0,5595.0,1.8,10:08:00,time,0.25,148.48,
2024-07-31,calwait,openfly_p,FOMC,5510.55,60.6,5510.0,5485.0,9.5,10:08:00,time,1.15,828.48,
2024-07-31,calwait,openfly_c,FOMC,5510.55,60.6,5510.0,5535.0,10.6,10:08:00,stop,12.6,-206.52,
2024-08-01,eod,eodic_p,,5522.3,56.9,5465.0,5440.0,0.65,09:31:00,stop,12.7,-1211.52,
2024-08-01,eod,eodic_c,,5522.3,56.9,5580.0,5605.0,2.9,09:31:00,settle,0.0,286.74,
2024-08-01,eod,eodfly_p,,5522.3,56.9,5520.0,5495.0,4.5,09:31:00,stop,11.8,-736.52,
2024-08-01,eod,eodfly_c,,5522.3,56.9,5520.0,5545.0,16.0,09:31:00,stop,18.5,-256.52,
2024-08-01,nowait,openic_p,,5547.85,56.9,5490.0,5465.0,1.35,09:33:00,stop,11.8,-1051.52,
2024-08-01,nowait,openic_c,,5547.85,56.9,5605.0,5630.0,0.6,09:33:00,settle,0.0,56.74,
2024-08-01,nowait,openfly_p,,5547.85,56.9,5550.0,5525.0,8.9,09:33:00,stop,11.8,-296.52,
2024-08-01,nowait,openfly_c,,5547.85,56.9,5550.0,5575.0,9.6,09:33:00,stop,13.4,-386.52,
2024-08-01,calwait,openic_p,,5547.85,56.9,5490.0,5465.0,1.35,09:33:00,stop,11.8,-1051.52,
2024-08-01,calwait,openic_c,,5547.85,56.9,5605.0,5630.0,0.6,09:33:00,settle,0.0,56.74,
2024-08-01,calwait,openfly_p,,5547.85,56.9,5550.0,5525.0,8.9,09:33:00,stop,11.8,-296.52,
2024-08-01,calwait,openfly_c,,5547.85,56.9,5550.0,5575.0,9.6,09:33:00,stop,13.4,-386.52,
2024-08-02,eod,eodic_p,NFP,5446.68,63.8,5385.0,5360.0,12.0,09:31:00,stop,11.0,93.48,
2024-08-02,eod,eodic_c,NFP,5446.68,63.8,5510.0,5535.0,0.25,09:31:00,settle,0.0,21.74,
2024-08-02,eod,eodfly_p,NFP,5446.68,63.8,5445.0,5420.0,19.3,09:31:00,stop,20.3,-106.52,
2024-08-02,eod,eodfly_c,NFP,5446.68,63.8,5445.0,5470.0,2.2,09:31:00,settle,0.0,216.74,
2024-08-02,nowait,openic_p,NFP,5367.6,63.8,5305.0,5280.0,3.0,09:33:00,time,0.7,223.48,
2024-08-02,nowait,openic_c,NFP,5367.6,63.8,5430.0,5455.0,2.85,09:33:00,settle,0.0,281.74,
2024-08-02,nowait,openfly_p,NFP,5367.6,63.8,5370.0,5345.0,10.4,09:33:00,stop,12.4,-206.52,
2024-08-02,nowait,openfly_c,NFP,5367.6,63.8,5370.0,5395.0,10.2,09:33:00,time,0.4,973.48,
2024-08-02,calwait,openic_p,NFP,5331.95,63.8,5270.0,5245.0,2.9,10:08:00,settle,0.0,286.74,
2024-08-02,calwait,openic_c,NFP,5331.95,63.8,5395.0,5420.0,2.9,10:08:00,settle,0.0,286.74,
2024-08-02,calwait,openfly_p,NFP,5331.95,63.8,5330.0,5305.0,10.0,10:08:00,stop,12.5,-256.52,
2024-08-02,calwait,openfly_c,NFP,5331.95,63.8,5330.0,5355.0,10.7,10:08:00,stop,10.6,3.48,
2024-08-05,eod,eodic_p,,5346.56,78.8,5270.0,5245.0,11.6,09:31:00,stop,28.0,-1646.52,
2024-08-05,eod,eodic_c,,5346.56,78.8,5425.0,5450.0,-0.4,09:31:00,SKIP,,,gate: broken
2024-08-05,eod,eodfly_p,,5346.56,78.8,5345.0,5320.0,-201.7,09:31:00,SKIP,,,gate: broken
2024-08-05,eod,eodfly_c,,5346.56,78.8,5345.0,5370.0,0.0,09:31:00,SKIP,,,gate: broken
2024-08-05,nowait,openic_p,,5128.95,78.8,5050.0,5025.0,3.4,09:33:00,settle,0.0,336.74,
2024-08-05,nowait,openic_c,,5128.95,78.8,5210.0,5235.0,5.1,09:33:00,stop,12.1,-706.52,
2024-08-05,nowait,openfly_p,,5128.95,78.8,5130.0,5105.0,7.7,09:33:00,time,0.5,713.48,
2024-08-05,nowait,openfly_c,,5128.95,78.8,5130.0,5155.0,11.0,09:33:00,stop,16.1,-516.52,
2024-08-05,calwait,openic_p,,5128.95,78.8,5050.0,5025.0,3.4,09:33:00,settle,0.0,336.74,
2024-08-05,calwait,openic_c,,5128.95,78.8,5210.0,5235.0,5.1,09:33:00,stop,12.1,-706.52,
2024-08-05,calwait,openfly_p,,5128.95,78.8,5130.0,5105.0,7.7,09:33:00,time,0.5,713.48,
2024-08-05,calwait,openfly_c,,5128.95,78.8,5130.0,5155.0,11.0,09:33:00,stop,16.1,-516.52,
2024-08-06,eod,eodic_p,,5186.33,126.0,5060.0,5035.0,0.7,09:31:00,settle,0.0,66.74,
2024-08-06,eod,eodic_c,,5186.33,126.0,5310.0,5335.0,1.55,09:31:00,time,0.15,133.48,
2024-08-06,eod,eodfly_p,,5186.33,126.0,5185.0,5160.0,7.3,09:31:00,settle,0.0,726.74,
2024-08-06,eod,eodfly_c,,5186.33,126.0,5185.0,5210.0,13.7,09:31:00,stop,14.4,-76.52,
2024-08-06,nowait,openic_p,,5217.1,126.0,5090.0,5065.0,0.95,09:33:00,settle,0.0,91.74,
2024-08-06,nowait,openic_c,,5217.1,126.0,5345.0,5370.0,0.55,09:33:00,settle,0.0,51.74,
2024-08-06,nowait,openfly_p,,5217.1,126.0,5215.0,5190.0,9.8,09:33:00,stop,12.6,-286.52,
2024-08-06,nowait,openfly_c,,5217.1,126.0,5215.0,5240.0,11.4,09:33:00,stop,16.7,-536.52,
2024-08-06,calwait,openic_p,,5217.1,126.0,5090.0,5065.0,0.95,09:33:00,settle,0.0,91.74,
2024-08-06,calwait,openic_c,,5217.1,126.0,5345.0,5370.0,0.55,09:33:00,settle,0.0,51.74,
2024-08-06,calwait,openfly_p,,5217.1,126.0,5215.0,5190.0,9.8,09:33:00,stop,12.6,-286.52,
2024-08-06,calwait,openfly_c,,5217.1,126.0,5215.0,5240.0,11.4,09:33:00,stop,16.7,-536.52,
2024-08-07,eod,eodic_p,,5240.03,91.5,5150.0,5125.0,0.2,09:31:00,settle,0.0,16.74,
2024-08-07,eod,eodic_c,,5240.03,91.5,5330.0,5355.0,5.8,09:31:00,settle,0.0,576.74,
2024-08-07,eod,eodfly_p,,5240.03,91.5,5240.0,5215.0,2.25,09:31:00,stop,10.6,-841.52,
2024-08-07,eod,eodfly_c,,5240.03,91.5,5240.0,5265.0,19.5,09:31:00,stop,22.2,-276.52,
2024-08-07,nowait,openic_p,,5300.85,91.5,5210.0,5185.0,1.05,09:33:00,time,3.65,-266.52,
2024-08-07,nowait,openic_c,,5300.85,91.5,5390.0,5415.0,0.4,09:33:00,settle,0.0,36.74,
2024-08-07,nowait,openfly_p,,5300.85,91.5,5300.0,5275.0,9.2,09:33:00,stop,9.8,-66.52,
2024-08-07,nowait,openfly_c,,5300.85,91.5,5300.0,5325.0,10.9,09:33:00,stop,13.9,-306.52,
2024-08-07,calwait,openic_p,,5300.85,91.5,5210.0,5185.0,1.05,09:33:00,time,3.65,-266.52,
2024-08-07,calwait,openic_c,,5300.85,91.5,5390.0,5415.0,0.4,09:33:00,settle,0.0,36.74,
2024-08-07,calwait,openfly_p,,5300.85,91.5,5300.0,5275.0,9.2,09:33:00,stop,9.8,-66.52,
2024-08-07,calwait,openfly_c,,5300.85,91.5,5300.0,5325.0,10.9,09:33:00,stop,13.9,-306.52,
2024-08-08,eod,eodic_p,,5199.5,91.2,5110.0,5085.0,0.35,09:31:00,settle,0.0,31.74,
2024-08-08,eod,eodic_c,,5199.5,91.2,5290.0,5315.0,6.2,09:31:00,stop,12.9,-676.52,
2024-08-08,eod,eodfly_p,,5199.5,91.2,5200.0,5175.0,3.5,09:31:00,settle,0.0,346.74,
2024-08-08,eod,eodfly_c,,5199.5,91.2,5200.0,5225.0,18.5,09:31:00,stop,18.4,3.48,
2024-08-08,nowait,openic_p,,5250.2,91.2,5160.0,5135.0,1.7,09:33:00,settle,0.0,166.74,
