date,ic,fly,book
2024-05-13,81.96000000000001,632.1800000000001,714.1400000000001
2024-05-14,141.96,297.18,439.14
2024-05-15,-291.29999999999995,355.44000000000005,64.1400000000001
2024-05-16,61.96,-481.08000000000004,-419.12000000000006
2024-05-17,61.96,-256.08000000000004,-194.12000000000003
2024-05-20,61.959999999999994,282.18,344.14
2024-05-21,81.96,-631.0799999999999,-549.1199999999999
2024-05-22,26.96,-6.080000000000002,20.88
2024-05-23,-1199.56,-521.08,-1720.6399999999999
2024-05-24,256.96000000000004,730.44,987.4000000000001
2024-05-28,126.95999999999998,-901.0799999999999,-774.1199999999999
2024-05-29,666.96,40.44000000000001,707.4000000000001
2024-05-30,126.96,-22.819999999999954,104.14000000000004
2024-05-31,196.96,-2506.08,-2309.12
2024-06-03,-821.3,-1566.08,-2387.38
2024-06-04,386.96,-1631.08,-1244.12
2024-06-05,-381.29999999999995,-157.82,-539.1199999999999
2024-06-06,171.96,-231.08,-59.120000000000005
2024-06-07,476.96,-1211.08,-734.1199999999999
2024-06-10,191.96,27.18000000000005,219.14000000000004
2024-06-11,356.96000000000004,-192.81999999999996,164.14000000000007
2024-06-12,428.70000000000005,-202.82,225.88000000000005
2024-06-13,446.96000000000004,-616.08,-169.12
2024-06-14,476.96000000000004,117.18,594.1400000000001
2024-06-17,-1434.56,-107.81999999999996,-1542.3799999999999
2024-06-18,141.96,-706.0799999999999,-564.1199999999999
2024-06-20,171.96,-597.8199999999999,-425.8599999999999
2024-06-21,321.96,347.18000000000006,669.1400000000001
2024-06-24,226.96,17.180000000000064,244.14000000000007
2024-06-25,101.96000000000001,247.18,349.14
2024-06-26,161.95999999999998,-541.0799999999999,-379.11999999999995
2024-06-27,146.96,-851.0799999999999,-704.1199999999999
2024-06-28,581.96,-1521.08,-939.1199999999999
2024-07-01,241.95999999999998,-786.0799999999999,-544.1199999999999
2024-07-02,-84.03999999999999,-306.08,-390.12
2024-07-03,16.96,750.44,767.4000000000001
2024-07-05,136.96,-172.81999999999996,-35.85999999999996
2024-07-08,61.96,750.44,812.4000000000001
2024-07-09,86.96,187.17999999999998,274.14
2024-07-10,-446.29999999999995,142.18,-304.11999999999995
2024-07-11,-1694.56,-267.81999999999994,-1962.3799999999999
2024-07-12,-1294.56,740.44,-554.1199999999999
2024-07-15,-586.3,-262.82,-849.1199999999999
2024-07-16,246.95999999999998,-187.82,59.139999999999986
2024-07-17,313.7,700.44,1014.1400000000001
2024-07-18,-1859.56,-572.8199999999999,-2432.38
2024-07-19,416.96,107.18000000000006,524.1400000000001
2024-07-22,-306.29999999999995,-772.8199999999999,-1079.12
2024-07-23,131.95999999999998,-696.0799999999999,-564.1199999999999
2024-07-24,-814.56,535.44,-279.1199999999999
2024-07-25,541.96,-900.8199999999999,-358.8599999999999
2024-07-26,-306.29999999999995,-62.82000000000001,-369.11999999999995
2024-07-29,386.96000000000004,157.18000000000006,544.1400000000001
2024-07-30,-1126.3,-956.0799999999999,-2082.38
2024-07-31,273.70000000000005,605.44,879.1400000000001
2024-08-01,-2079.56,-402.81999999999994,-2482.38
2024-08-02,-499.55999999999995,500.44000000000005,0.8800000000001091
2024-08-05,-1999.56,-563.04,-2562.6
2024-08-06,381.96000000000004,1470.44,1852.4
2024-08-07,671.96,-1411.08,-739.1199999999999
2024-08-08,-376.29999999999995,7.180000000000007,-369.11999999999995
2024-08-09,536.96,-466.08000000000004,70.88
2024-08-12,306.96000000000004,87.18000000000006,394.1400000000001
2024-08-13,-856.3,-312.82,-1169.12
2024-08-14,436.96000000000004,-456.08000000000004,-19.120000000000005
2024-08-15,-66.3,545.44,479.14000000000004
2024-08-16,411.96000000000004,-641.0799999999999,-229.1199999999999
2024-08-19,-198.04,990.44,792.4000000000001
2024-08-20,146.96,-267.81999999999994,-120.85999999999993
2024-08-21,201.96,-232.81999999999994,-30.85999999999993
2024-08-22,-946.3,-52.819999999999936,-999.1199999999999
2024-08-23,-66.29999999999995,-382.81999999999994,-449.1199999999999
2024-08-26,121.96000000000001,37.180000000000064,159.14000000000007
2024-08-27,166.96,-237.81999999999996,-70.85999999999996
2024-08-28,-1444.56,1060.44,-384.1199999999999
2024-08-29,331.96000000000004,-242.82,89.14000000000004
2024-08-30,106.96,-1927.82,-1820.86
2024-09-03,-1459.56,545.44,-914.1199999999999
2024-09-04,381.96000000000004,-646.0799999999999,-264.1199999999999
2024-09-05,201.96,397.18000000000006,599.1400000000001
2024-09-06,-1564.56,1540.44,-24.11999999999989
2024-09-09,471.96000000000004,-432.82,39.14000000000004
2024-09-10,221.95999999999998,-816.0799999999999,-594.1199999999999
2024-09-11,-1509.56,-1196.08,-2705.64
2024-09-12,491.96000000000004,-452.81999999999994,39.1400000000001
2024-09-13,376.96,860.44,1237.4
2024-09-16,191.95999999999998,-591.0799999999999,-399.11999999999995
2024-09-17,216.95999999999998,-1181.08,-964.1199999999999
2024-09-18,1516.96,-236.07999999999998,1280.88
2024-09-19,248.7,240.44000000000005,489.14000000000004
2024-09-20,426.96000000000004,557.1800000000001,984.1400000000001
2024-09-23,156.96,427.18,584.14
2024-09-24,181.96,72.18000000000004,254.14000000000004
2024-09-25,56.959999999999994,547.1800000000001,604.1400000000001
2024-09-26,306.96000000000004,595.44,902.4000000000001
2024-09-27,111.96,-286.08000000000004,-174.12000000000006
2024-09-30,196.96,-371.08000000000004,-174.12000000000003
2024-10-01,-1599.56,-512.8199999999999,-2112.38
2024-10-02,261.96000000000004,-207.81999999999996,54.14000000000007
2024-10-03,226.96,860.44,1087.4
2024-10-04,421.96000000000004,-542.8199999999999,-120.8599999999999
2024-10-07,161.96,327.18,489.14
2024-10-08,36.96,-317.82,-280.86
2024-10-09,36.96,1080.44,1117.4
2024-10-10,126.96,-561.0799999999999,-434.11999999999995
2024-10-11,36.96,405.44000000000005,442.40000000000003
2024-10-14,-8.04,-252.82,-260.86
2024-10-15,11.959999999999999,17.180000000000064,29.140000000000065
2024-10-16,11.959999999999999,-476.08000000000004,-464.12000000000006
2024-10-17,111.95999999999998,282.18000000000006,394.14000000000004
2024-10-18,31.96,342.18,374.14
2024-10-21,21.96,-62.819999999999965,-40.859999999999964
2024-10-22,116.96,-527.8199999999999,-410.85999999999996
2024-10-23,-716.3,-152.82,-869.1199999999999
2024-10-24,51.96000000000001,-87.81999999999994,-35.85999999999993
2024-10-25,56.959999999999994,-62.819999999999936,-5.859999999999943
2024-10-28,46.96,-2.819999999999979,44.14000000000002
2024-10-29,26.96,-1416.08,-1389.12
2024-10-30,31.96,-871.0799999999999,-839.1199999999999
2024-10-31,-526.3,605.44,79.1400000000001
2024-11-01,106.95999999999998,-792.8199999999999,-685.8599999999999
2024-11-04,76.96,-666.0799999999999,-589.1199999999999
2024-11-05,121.96,-372.81999999999994,-250.85999999999996
2024-11-06,-161.29999999999998,110.44000000000005,-50.85999999999993
2024-11-07,491.96000000000004,1070.44,1562.4
2024-11-08,76.96,865.44,942.4000000000001
2024-11-11,106.96,-636.0799999999999,-529.1199999999999
2024-11-12,96.96000000000001,362.18,459.14
2024-11-13,141.96,507.18000000000006,649.1400000000001
2024-11-14,161.96,437.18,599.14
2024-11-15,-1369.56,515.44,-854.1199999999999
2024-11-18,121.96,745.44,867.4000000000001
2024-11-19,471.96,-67.81999999999996,404.14
2024-11-20,316.96,-703.8199999999999,-386.85999999999996
2024-11-21,646.96,-976.0799999999999,-329.1199999999999
2024-11-22,108.47999999999999,87.18000000000004,195.66000000000003
2024-11-25,216.96,350.44000000000005,567.4000000000001
2024-11-26,111.96,252.18,364.14
2024-11-27,106.96,1170.44,1277.4
2024-11-29,6.960000000000001,100.44000000000005,107.40000000000006
2024-12-02,46.96,147.18,194.14000000000001
2024-12-03,61.96,273.91999999999996,335.87999999999994
2024-12-04,61.96,830.44,892.4000000000001
2024-12-05,11.96,-261.08000000000004,-249.12000000000003
2024-12-06,51.959999999999994,-22.82000000000001,29.139999999999983
2024-12-09,26.96,750.44,777.4000000000001
2024-12-10,16.96,-361.08000000000004,-344.12000000000006
2024-12-11,-306.29999999999995,225.44000000000005,-80.8599999999999
2024-12-12,21.96,-562.8199999999999,-540.8599999999999
2024-12-13,26.96,-457.81999999999994,-430.85999999999996
2024-12-16,6.96,-302.81999999999994,-295.85999999999996
2024-12-17,156.96,-492.82,-335.86
2024-12-18,-2989.56,-1466.08,-4455.639999999999
2024-12-19,221.95999999999998,-644.8199999999999,-422.85999999999996
2024-12-20,-2194.56,-302.81999999999994,-2497.38
2024-12-23,291.96000000000004,-286.08,5.880000000000052
2024-12-24,-266.29999999999995,360.44000000000005,94.1400000000001
2024-12-26,236.96,-801.0799999999999,-564.1199999999999
2024-12-27,-1564.56,295.44000000000005,-1269.12
2024-12-30,343.70000000000005,-452.82,-109.11999999999995
2024-12-31,691.96,587.1800000000001,1279.14
2025-01-02,716.96,-557.8199999999999,159.1400000000001
2025-01-03,-311.29999999999995,-952.8199999999999,-1264.12
2025-01-06,-526.3,-332.82,-859.1199999999999
2025-01-07,-1184.56,-292.81999999999994,-1477.3799999999999
2025-01-08,551.96,-1226.08,-674.1199999999999
2025-01-13,696.96,-1639.82,-942.8599999999999
2025-01-14,491.96000000000004,-1396.08,-904.1199999999999
2025-01-15,68.70000000000002,67.17999999999998,135.88
2025-01-16,441.96000000000004,-496.08,-54.11999999999995
2025-01-17,-181.29999999999998,820.44,639.1400000000001
2025-01-21,446.96000000000004,1090.44,1537.4
2025-01-22,141.95999999999998,595.44,737.4000000000001
2025-01-23,96.96,257.18000000000006,354.14000000000004
2025-01-24,81.96,-366.08,-284.12
2025-01-27,348.7,-497.81999999999994,-149.11999999999995
2025-01-28,226.95999999999998,7.180000000000064,234.14000000000004
2025-01-29,411.96,1490.44,1902.4
2025-01-30,276.96000000000004,-1051.08,-774.1199999999999
2025-01-31,261.96000000000004,-1251.08,-989.1199999999999
2025-02-03,553.7,-1712.82,-1159.12
2025-02-04,291.96,1040.44,1332.4
2025-02-05,281.96,2.1800000000000637,284.14000000000004
2025-02-06,116.96,-976.0799999999999,-859.1199999999999
2025-02-07,296.96000000000004,-2.8199999999999363,294.1400000000001
2025-02-10,161.95999999999998,87.17999999999999,249.14
2025-02-11,251.96,372.18000000000006,624.1400000000001
2025-02-12,991.96,845.44,1837.4
2025-02-13,134.96,985.44,1120.4
2025-02-14,111.96,457.18,569.14
2025-02-18,131.96,-601.0799999999999,-469.1199999999999
2025-02-19,106.96,-611.0799999999999,-504.11999999999995
2025-02-20,381.96000000000004,-357.82,24.140000000000043
2025-02-21,-1954.56,840.44,-1114.12
2025-02-24,551.96,-837.8199999999999,-285.8599999999999
2025-02-25,491.96000000000004,-102.81999999999995,389.1400000000001
2025-02-26,196.95999999999998,-1276.08,-1079.12
2025-02-27,-1094.56,-1936.08,-3030.64
2025-02-28,-2808.04,-476.08,-3284.12
2025-03-03,-3024.56,-1196.08,-4220.639999999999
2025-03-04,-171.29999999999995,-1096.08,-1267.3799999999999
2025-03-05,1031.96,-806.08,225.88
2025-03-06,33.700000000000045,-857.8199999999999,-824.1199999999999
2025-03-07,1121.96,-1186.08,-64.11999999999989
2025-03-10,-1034.56,1005.44,-29.11999999999989
2025-03-11,826.96,-896.0799999999999,-69.11999999999989
2025-03-12,1106.96,-1586.08,-479.1199999999999
2025-03-13,-351.29999999999995,327.18000000000006,-24.11999999999989
2025-03-14,-276.29999999999995,-292.81999999999994,-569.1199999999999
2025-03-17,406.96000000000004,-272.81999999999994,134.1400000000001
2025-03-18,781.96,-172.81999999999994,609.1400000000001
2025-03-19,-801.3,497.18,-304.11999999999995
2025-03-20,1021.96,-1026.08,-4.119999999999891
2025-03-21,996.96,-268.82,728.1400000000001
2025-03-24,-441.29999999999995,-222.82,-664.1199999999999
2025-03-25,201.96,-71.08000000000001,130.88
2025-03-26,-1889.56,247.18000000000006,-1642.3799999999999
2025-03-27,466.96,-1446.08,-979.1199999999999
2025-03-28,-1869.56,1150.44,-719.1199999999999
2025-03-31,-41.299999999999955,-1396.08,-1437.3799999999999
2025-04-01,621.96,-1326.08,-704.1199999999999
2025-04-02,-251.29999999999995,-816.0799999999999,-1067.3799999999999
2025-04-03,-929.56,-667.8199999999999,-1597.3799999999999
2025-04-04,-1139.56,360.44000000000005,-779.1199999999999
2025-04-07,363.70000000000005,-2472.8199999999997,-2109.12
2025-04-08,-1364.56,-2336.08,-3700.64
2025-04-09,-3249.56,-2286.08,-5535.639999999999
2025-04-10,-919.56,-442.81999999999994,-1362.3799999999999
2025-04-11,1326.96,-1266.08,60.88000000000011
2025-04-14,951.96,1180.44,2132.4
2025-04-15,351.96,-1026.08,-674.1199999999999
2025-04-16,-1899.56,-622.8199999999999,-2522.38
2025-04-17,406.96000000000004,-986.0799999999999,-579.1199999999999
2025-04-21,-1319.56,990.44,-329.1199999999999
2025-04-22,-1116.3,890.44,-225.8599999999999
2025-04-23,423.7,-542.8199999999999,-119.11999999999995
2025-04-24,-1289.56,970.44,-319.1199999999999
2025-04-25,591.96,-1106.08,-514.1199999999999
2025-04-28,351.96000000000004,477.18000000000006,829.1400000000001
2025-04-29,416.96000000000004,-876.0799999999999,-459.1199999999999
2025-04-30,163.70000000000005,-375.55999999999995,-211.8599999999999
2025-05-01,781.96,-52.819999999999936,729.1400000000001
2025-05-02,-386.29999999999995,590.44,204.1400000000001
2025-05-05,450.22,495.44000000000005,945.6600000000001
2025-05-06,446.96000000000004,800.44,1247.4
2025-05-07,576.96,-1296.08,-719.1199999999999
2025-05-08,-411.29999999999995,-332.81999999999994,-744.1199999999999
2025-05-09,216.95999999999998,-192.81999999999994,24.140000000000043
2025-05-12,1.9599999999999937,-566.3,-564.3399999999999
2025-05-13,226.95999999999998,540.44,767.4000000000001
2025-05-14,241.96,-856.0799999999999,-614.1199999999999
2025-05-15,261.96000000000004,-1016.0799999999999,-754.1199999999999
2025-05-16,191.96,487.18,679.14
2025-05-19,871.96,-432.81999999999994,439.1400000000001
2025-05-20,156.95999999999998,-97.81999999999996,59.140000000000015
2025-05-21,-806.3,-412.81999999999994,-1219.12
2025-05-22,311.96000000000004,-641.0799999999999,-329.1199999999999
2025-05-23,1041.96,-197.82,844.1400000000001
2025-05-27,-441.29999999999995,630.44,189.1400000000001
2025-05-28,111.96,117.18000000000006,229.14000000000004
2025-05-29,821.96,32.180000000000064,854.1400000000001
2025-05-30,411.96,-816.0799999999999,-404.11999999999995
2025-06-02,481.96000000000004,372.18000000000006,854.1400000000001
2025-06-03,101.96,1290.44,1392.4
2025-06-04,146.96,77.17999999999998,224.14
2025-06-05,556.96,-1606.08,-1049.12
2025-06-06,626.96,-662.8199999999999,-35.8599999999999
2025-06-09,111.96,1335.44,1447.4
2025-06-10,76.96,232.18,309.14
2025-06-11,136.96,-846.0799999999999,-709.1199999999999
2025-06-12,166.96,-322.81999999999994,-155.85999999999993
2025-06-13,-346.3,-457.81999999999994,-804.1199999999999
2025-06-16,146.95999999999998,-392.82,-245.86
2025-06-17,156.96,-372.81999999999994,-215.85999999999993
2025-06-18,211.96,-225.81999999999996,-13.859999999999957
2025-06-20,171.95999999999998,-447.81999999999994,-275.85999999999996
2025-06-23,116.96,-1196.08,-1079.12
2025-06-24,-121.3,-161.3,-282.6
2025-06-25,31.96,152.18000000000006,184.14000000000007
2025-06-26,31.959999999999997,-272.82,-240.85999999999999
2025-06-27,46.959999999999994,-651.0799999999999,-604.1199999999999
2025-06-30,141.95999999999998,392.18,534.14
2025-07-01,101.96,-551.0799999999999,-449.11999999999995
2025-07-02,31.959999999999997,357.18000000000006,389.14000000000004
2025-07-03,6.960000000000001,470.44000000000005,477.40000000000003
2025-07-07,-901.3,705.44,-195.8599999999999
2025-07-08,31.96,-806.0799999999999,-774.1199999999999
2025-07-09,46.96,545.44,592.4000000000001
2025-07-10,61.96,-182.81999999999994,-120.85999999999993
2025-07-11,231.96,270.44000000000005,502.4000000000001
2025-07-14,51.96,-12.819999999999936,39.140000000000065
2025-07-15,101.96,-706.0799999999999,-604.1199999999999
2025-07-16,51.96,-1476.08,-1424.12
2025-07-17,31.96,-137.81999999999994,-105.85999999999993
2025-07-18,31.96,-17.819999999999936,14.140000000000065
2025-07-21,11.96,-252.82,-240.85999999999999
2025-07-22,86.95999999999998,-92.81999999999996,-5.859999999999985
2025-07-23,26.96,525.44,552.4000000000001
2025-07-24,31.959999999999997,457.18,489.14
2025-07-25,26.96,795.44,822.4000000000001
2025-07-28,21.96,-531.08,-509.12000000000006
2025-07-29,16.96,192.18,209.14000000000001
2025-07-30,176.95999999999998,-1436.08,-1259.12
2025-07-31,-471.29999999999995,37.180000000000064,-434.1199999999999
2025-08-01,388.70000000000005,-447.82,-59.11999999999995
2025-08-04,-486.29999999999995,-187.82,-674.1199999999999
2025-08-05,106.96000000000001,-42.819999999999936,64.14000000000007
2025-08-06,66.96,77.18000000000004,144.14000000000004
2025-08-07,186.95999999999998,-547.8199999999999,-360.85999999999996
2025-08-08,106.96000000000001,187.18,294.14
2025-08-11,71.96,-561.0799999999999,-489.11999999999995
2025-08-12,-396.29999999999995,285.44000000000005,-110.8599999999999
2025-08-13,36.96,370.44000000000005,407.40000000000003
2025-08-14,251.96,-1121.08,-869.1199999999999
2025-08-15,136.96,842.1800000000001,979.1400000000001
2025-08-18,36.96,1445.44,1482.4
2025-08-19,16.959999999999997,347.18000000000006,364.14000000000004
2025-08-20,-461.29999999999995,-72.81999999999996,-534.1199999999999
2025-08-21,376.96,197.18000000000004,574.14
2025-08-22,-1374.56,540.44,-834.1199999999999
2025-08-25,71.96,582.1800000000001,654.1400000000001
2025-08-26,46.96,895.44,942.4000000000001
2025-08-27,26.96,840.44,867.4000000000001
2025-08-28,111.95999999999998,7.180000000000035,119.14000000000001
2025-08-29,345.22,87.18,432.40000000000003
2025-09-02,33.69999999999999,-307.82,-274.12
2025-09-03,56.96,-147.81999999999996,-90.85999999999996
2025-09-04,31.959999999999994,870.44,902.4000000000001
2025-09-05,-746.3,-802.8199999999999,-1549.12
2025-09-08,41.959999999999994,-192.82,-150.86
2025-09-09,66.96,-1266.08,-1199.12
2025-09-10,46.96,-337.82000000000005,-290.86000000000007
2025-09-11,56.959999999999994,855.44,912.4000000000001
2025-09-12,41.96,321.18,363.14
2025-09-15,31.96,-377.82,-345.86
2025-09-16,41.96000000000001,-241.07999999999998,-199.11999999999998
2025-09-17,611.96,-196.08,415.88
2025-09-18,166.95999999999998,102.18,269.14
2025-09-19,61.959999999999994,457.18,519.14
2025-09-22,31.96,-347.81999999999994,-315.85999999999996
2025-09-23,6.960000000000001,537.1800000000001,544.1400000000001
2025-09-24,16.96,492.18,509.14
2025-09-25,386.96,-812.8199999999999,-425.85999999999996
2025-09-26,86.96,-337.81999999999994,-250.85999999999996
2025-09-29,56.96,-182.82,-125.85999999999999
2025-09-30,86.96,-461.08,-374.12
2025-10-01,216.96,287.18000000000006,504.1400000000001
2025-10-02,31.96,-481.0799999999999,-449.11999999999995
2025-10-03,11.96,-562.8199999999999,-550.8599999999999
2025-10-06,26.96,845.44,872.4000000000001
2025-10-07,6.960000000000001,-996.0799999999999,-989.1199999999999
2025-10-08,11.96,885.44,897.4000000000001
2025-10-09,46.96,232.18000000000006,279.14000000000004
2025-10-10,-2834.56,-1127.82,-3962.38
2025-10-13,-426.29999999999995,-392.82000000000005,-819.12
2025-10-14,-251.29999999999995,-747.8199999999999,-999.1199999999999
2025-10-15,191.96,-1576.08,-1384.12
2025-10-16,181.96,-686.0799999999999,-504.1199999999999
2025-10-17,506.96000000000004,-786.0799999999999,-279.1199999999999
2025-10-20,146.95999999999998,540.44,687.4000000000001
2025-10-21,111.96,-52.819999999999965,59.14000000000003
2025-10-22,-1694.56,1890.44,195.8800000000001
2025-10-23,121.96000000000001,47.18000000000005,169.14000000000004
2025-10-24,256.96000000000004,-457.82,-200.85999999999996
2025-10-27,93.7,-197.81999999999996,-104.11999999999996
2025-10-28,81.96,387.18,469.14
2025-10-29,326.96,-292.81999999999994,34.14000000000004
2025-10-30,471.96,-442.81999999999994,29.140000000000043
2025-10-31,691.96,-307.82,384.14000000000004
2025-11-03,321.96,-936.0799999999999,-614.1199999999999
2025-11-04,113.7,-482.82,-369.12
2025-11-05,151.95999999999998,840.44,992.4000000000001
2025-11-06,-486.29999999999995,357.18,-129.11999999999995
2025-11-07,-411.29999999999995,-1332.82,-1744.12
2025-11-10,-351.29999999999995,-382.82,-734.1199999999999
2025-11-11,71.96,-551.08,-479.12000000000006
2025-11-12,91.96,97.18000000000006,189.14000000000004
2025-11-13,-1929.56,-1207.82,-3137.38
2025-11-14,18.700000000000045,-437.81999999999994,-419.1199999999999
2025-11-17,-496.29999999999995,-626.0799999999999,-1122.3799999999999
2025-11-18,841.96,1340.44,2182.4
2025-11-19,246.95999999999998,-2.8199999999999648,244.14000000000001
2025-11-20,-1968.56,-717.8199999999999,-2686.38
2025-11-21,-486.29999999999995,-72.81999999999994,-559.1199999999999
2025-11-24,-716.3,860.44,144.1400000000001
2025-11-25,256.96,-752.8199999999999,-495.85999999999996
2025-11-26,156.95999999999998,395.44000000000005,552.4000000000001
2025-11-28,141.95999999999998,763.7,905.6600000000001
2025-12-01,481.96000000000004,-297.82,184.14000000000004
2025-12-02,81.96,-1286.08,-1204.12
2025-12-03,276.96000000000004,-856.0799999999999,-579.1199999999999
2025-12-04,201.96000000000004,-866.0799999999999,-664.1199999999999
2025-12-05,141.96,-12.81999999999995,129.14000000000004
2025-12-08,111.96000000000001,1285.44,1397.4
2025-12-09,66.96000000000001,103.17999999999999,170.14
2025-12-10,526.96,-516.08,10.879999999999995
2025-12-11,426.96000000000004,-157.81999999999994,269.1400000000001
2025-12-12,-2004.56,1435.44,-569.1199999999999
2025-12-15,421.96000000000004,-1066.08,-644.1199999999999
2025-12-16,291.96,1230.44,1522.4
2025-12-17,-1502.04,1630.44,128.4000000000001
2025-12-18,-381.29999999999995,-857.8199999999999,-1239.12
2025-12-19,391.96000000000004,47.179999999999986,439.14000000000004
2025-12-22,121.96,12.179999999999989,134.14
2025-12-23,61.96,-232.82,-170.85999999999999
2025-12-24,-8.04,525.44,517.4000000000001
2025-12-26,61.959999999999994,-406.08,-344.12
2025-12-29,191.96,257.18,449.14
2025-12-30,71.96,-516.08,-444.12000000000006
2025-12-31,101.96000000000001,592.1800000000001,694.1400000000001
2026-01-02,241.96,-742.8199999999999,-500.8599999999999
2026-01-05,296.96000000000004,-52.82000000000001,244.14000000000004
2026-01-06,26.959999999999997,162.18000000000006,189.14000000000007
2026-01-07,61.959999999999994,-921.0799999999999,-859.1199999999999
2026-01-08,111.96,-172.81999999999994,-60.85999999999994
2026-01-09,271.96,380.44000000000005,652.4000000000001
2026-01-12,231.96,-496.0799999999999,-264.1199999999999
2026-01-13,91.95999999999998,-871.0799999999999,-779.1199999999999
2026-01-14,-526.3,-677.8199999999999,-1204.12
2026-01-15,136.95999999999998,-12.819999999999993,124.13999999999999
2026-01-16,101.95999999999998,-1116.08,-1014.1199999999999
2026-01-20,-384.56,-992.8199999999999,-1377.3799999999999
2026-01-21,-2179.56,387.18,-1792.3799999999999
2026-01-22,371.96000000000004,635.44,1007.4000000000001
2026-01-23,141.95999999999998,-721.08,-579.1200000000001
2026-01-26,81.96,-49.559999999999945,32.40000000000005
2026-01-27,16.96,12.180000000000007,29.140000000000008
2026-01-28,161.95999999999998,237.18000000000006,399.14000000000004
2026-01-29,-1809.56,-112.81999999999995,-1922.3799999999999
2026-01-30,406.96000000000004,177.18000000000006,584.1400000000001
2026-02-02,281.96000000000004,615.44,897.4000000000001
2026-02-03,-1874.56,-212.81999999999994,-2087.38
2026-02-04,466.96000000000004,-1446.08,-979.1199999999999
2026-02-05,113.70000000000003,57.180000000000035,170.88000000000005
2026-02-06,-1249.56,430.44000000000005,-819.1199999999999
2026-02-09,301.96,287.18000000000006,589.1400000000001
2026-02-10,66.96,357.18000000000006,424.14000000000004
2026-02-11,346.96000000000004,-467.81999999999994,-120.8599999999999
2026-02-12,-2089.56,-1966.08,-4055.64
2026-02-13,596.96,-1511.08,-914.1199999999999
2026-02-17,441.96000000000004,-1806.08,-1364.12
2026-02-18,276.96000000000004,427.18,704.1400000000001
2026-02-19,321.96000000000004,357.18,679.1400000000001
2026-02-20,666.96,-1536.08,-869.1199999999999
2026-02-23,331.96,1790.44,2122.4
2026-02-24,206.96,1100.44,1307.4
2026-02-25,46.959999999999994,-122.82,-75.86
2026-02-26,331.96000000000004,800.44,1132.4
2026-02-27,796.96,-202.82,594.1400000000001
2026-03-02,931.96,-1361.08,-429.1199999999999
2026-03-03,378.70000000000005,-1407.82,-1029.12
2026-03-04,216.96,1360.44,1577.4
2026-03-05,-456.29999999999995,940.44,484.1400000000001
2026-03-06,-16.29999999999996,-507.82,-524.12
2026-03-09,491.96,-3376.08,-2884.12
2026-03-10,206.95999999999998,-1426.08,-1219.12
2026-03-11,146.96,257.18000000000006,404.1400000000001
2026-03-12,531.96,930.44,1462.4
2026-03-13,261.96000000000004,-282.81999999999994,-20.8599999999999
2026-03-16,286.96000000000004,-802.8199999999999,-515.8599999999999
2026-03-17,86.96,1050.44,1137.4
2026-03-18,386.96,1700.44,2087.4
2026-03-19,571.96,-322.82,249.14000000000004
2026-03-20,-1304.56,197.18,-1107.3799999999999
2026-03-23,-41.29999999999998,-712.8199999999999,-754.1199999999999
2026-03-24,356.96000000000004,-102.81999999999995,254.1400000000001
2026-03-25,361.96000000000004,-492.82,-130.85999999999996
2026-03-26,-251.29999999999998,-377.82,-629.12
2026-03-27,366.96,-32.81999999999999,334.14
2026-03-30,211.95999999999998,-1206.08,-994.1199999999999
2026-03-31,-2069.56,-957.8199999999999,-3027.38
2026-04-01,181.95999999999998,-312.81999999999994,-130.85999999999996
2026-04-02,816.96,-283.55999999999995,533.4000000000001
2026-04-06,211.96,352.18000000000006,564.1400000000001
2026-04-07,356.96000000000004,-747.82,-390.86
2026-04-08,-33.040000000000006,-292.82,-325.86
2026-04-09,116.96,-1186.08,-1069.12
2026-04-10,61.96,-776.0799999999999,-714.1199999999999
2026-04-13,196.96,-257.81999999999994,-60.85999999999993
2026-04-14,41.96,110.44000000000005,152.40000000000006
2026-04-15,56.96,540.44,597.4000000000001
2026-04-16,136.95999999999998,27.18000000000005,164.14000000000004
2026-04-17,-1041.3,530.44,-510.8599999999999
2026-04-20,161.96,1320.44,1482.4
2026-04-21,71.96,-706.0799999999999,-634.1199999999999
2026-04-22,226.96,360.44000000000005,587.4000000000001
2026-04-23,131.95999999999998,-1121.08,-989.1199999999999
2026-04-24,151.95999999999998,1120.44,1272.4
2026-04-27,76.96,-601.0799999999999,-524.1199999999999
2026-04-28,246.96,802.1800000000001,1049.14
2026-04-29,191.96,-616.0799999999999,-424.1199999999999
2026-04-30,241.96,1350.44,1592.4
2026-05-01,71.96000000000001,-932.8199999999999,-860.8599999999999
2026-05-04,121.96,-1481.08,-1359.12
2026-05-05,56.96,490.44000000000005,547.4000000000001
2026-05-06,-856.3,345.44000000000005,-510.8599999999999
2026-05-07,71.96,-861.0799999999999,-789.1199999999999
2026-05-08,131.95999999999998,182.18,314.14
2026-05-11,56.96,-67.81999999999994,-10.859999999999935
2026-05-12,151.95999999999998,-422.82,-270.86
2026-05-13,91.96,-42.819999999999936,49.14000000000006
2026-05-14,66.96,570.44,637.4000000000001
2026-05-15,-166.29999999999995,-374.55999999999995,-540.8599999999999
2026-05-18,146.96,-1096.08,-949.1199999999999
2026-05-19,436.96,-157.81999999999996,279.14
2026-05-20,186.95999999999998,930.44,1117.4
2026-05-21,476.96,-1696.08,-1219.12
2026-05-22,421.96000000000004,-272.82000000000005,149.14
2026-05-26,291.96000000000004,-322.82,-30.859999999999957
2026-05-27,51.96,657.1800000000001,709.1400000000001
