day,t5,Open,Close,High,Low,delta,vol,poc,hi_minfrac,lo_minfrac,cvd,kind,delta_flip,delta_close_mismatch,churn_absorption,cvd_div_local,vol_climax,finished_rej,rng,close_pos,wick_up,wick_dn,delta3,px_prog3,cvd_d1,cvd_kink,dist_mq,ERD,CVDkink,Trapped,WickRej,ExhPulse,LvlDiv,TurnScore
2026-07-16,2026-07-16 12:55:00,7581.25,7582.0,7583.25,7579.75,-150,6000,7581.25,0.0,0.0,-406,control,0,1,1,0,0,,3.5,0.6428571428571429,0.35714285714285715,0.42857142857142855,-440.0,-2.0,-150.0,125.0,8.0,1,0,0,0,0,0,0.6
2026-07-16,2026-07-16 13:00:00,7582.0,7576.5,7584.0,7576.25,-667,7999,7582.25,0.0,0.0,-1073,control,0,0,0,0,0,,7.75,0.03225806451612903,0.25806451612903225,0.03225806451612903,-1092.0,-37.0,-667.0,517.0,6.0,0,0,0,0,0,0,0.0
2026-07-16,2026-07-16 13:05:00,7576.5,7579.25,7579.5,7573.25,11,12001,7576.75,0.0,0.0,-1062,LOW,1,0,1,1,1,1.0,6.25,0.96,0.04,0.52,-806.0,-8.0,11.0,678.0,7.0,0,0,0,1,0,1,5.0
2026-07-16,2026-07-16 13:10:00,7579.25,7574.5,7583.75,7573.75,392,12000,7580.0,0.0,0.0,-670,control,0,1,1,0,0,,10.0,0.075,0.45,0.075,-264.0,-30.0,392.0,381.0,2.0,0,0,0,0,0,0,0.0
2026-07-16,2026-07-16 13:15:00,7574.5,7583.0,7584.25,7574.0,520,10000,7581.75,0.0,0.0,-150,control,0,0,1,0,0,,10.25,0.8780487804878049,0.12195121951219512,0.04878048780487805,923.0,26.0,520.0,128.0,12.0,0,0,0,0,0,0,0.0
2026-07-16,2026-07-16 13:20:00,7583.0,7583.0,7586.5,7581.75,280,10000,7583.25,0.0,0.0,130,HIGH,0,0,1,0,0,1.0,4.75,0.2631578947368421,0.7368421052631579,0.2631578947368421,1192.0,15.0,280.0,240.0,26.0,0,0,0,1,0,0,1.0
2026-07-16,2026-07-16 13:25:00,7583.0,7576.0,7584.5,7575.25,-692,10000,7579.0,0.0,0.0,-562,control,1,0,1,0,0,,9.25,0.08108108108108109,0.16216216216216217,0.08108108108108109,108.0,6.0,-692.0,972.0,4.0,0,0,0,0,0,0,0.0
2026-07-16,2026-07-16 13:30:00,7576.0,7575.25,7577.75,7574.5,140,8000,7576.0,0.0,0.0,-422,control,1,1,1,0,0,,3.25,0.23076923076923078,0.5384615384615384,0.23076923076923078,-272.0,-31.0,140.0,832.0,1.0,0,0,0,1,0,0,1.0
2026-07-16,2026-07-16 13:35:00,7575.25,7573.0,7575.75,7572.75,-788,6000,7574.75,0.0,0.0,-1210,control,1,0,0,0,0,,3.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,-1340.0,-40.0,-788.0,928.0,8.0,0,0,0,0,0,0,0.0
2026-07-16,2026-07-16 13:40:00,7573.0,7576.25,7576.75,7568.0,-52,14000,7570.0,0.0,0.0,-1262,LOW,0,1,1,1,1,1.0,8.75,0.9428571428571428,0.05714285714285714,0.5714285714285714,-700.0,1.0,-52.0,736.0,28.0,1,0,0,1,0,0,4.8
2026-07-16,2026-07-16 13:45:00,7576.25,7578.25,7578.75,7574.25,48,6000,7576.5,0.0,0.0,-1214,control,1,0,1,0,0,,4.5,0.8888888888888888,0.1111111111111111,0.4444444444444444,-792.0,12.0,48.0,100.0,7.0,0,0,0,0,0,0,0.0
2026-07-16,2026-07-16 13:50:00,7578.25,7570.75,7578.5,7570.5,-840,6000,7572.5,0.0,0.0,-2054,control,1,0,0,0,0,,8.0,0.03125,0.03125,0.03125,-844.0,-9.0,-840.0,888.0,17.0,0,0,0,0,0,0,0.0
2026-07-16,2026-07-16 13:55:00,7570.75,7572.5,7573.75,7570.0,-122,6000,7571.75,0.2777777777777778,0.0,-2176,control,0,1,1,0,0,,3.75,0.6666666666666666,0.3333333333333333,0.2,-914.0,-15.0,-122.0,718.0,10.0,0,0,0,0,0,0,0.0
2026-07-16,2026-07-16 14:00:00,7572.5,7575.75,7576.25,7570.75,342,8000,7574.25,0.0,0.4047619047619047,-1834,control,1,0,1,0,0,,5.5,0.9090909090909091,0.09090909090909091,0.3181818181818182,-620.0,-10.0,342.0,464.0,3.0,0,0,0,0,0,0,0.0
2026-07-16,2026-07-16 14:05:00,7575.75,7566.0,7576.0,7565.25,-1396,9998,7568.5,0.0,0.0,-3230,control,1,0,0,0,0,,10.75,0.06976744186046512,0.023255813953488372,0.06976744186046512,-1176.0,-19.0,-1396.0,1738.0,36.0,0,1,0,0,0,0,0.0
2026-07-16,2026-07-16 14:10:00,7566.0,7565.25,7567.75,7564.75,349,8001,7566.0,0.0,0.0,-2881,control,1,1,1,0,0,,3.0,0.16666666666666666,0.5833333333333334,0.16666666666666666,-705.0,-29.0,349.0,1745.0,39.0,0,1,0,1,0,0,1.0
2026-07-16,2026-07-16 14:15:00,7565.25,7567.0,7568.0,7563.0,-384,9996,7567.0,0.4125,0.0,-3265,control,1,1,1,0,0,,5.0,0.8,0.2,0.45,-1431.0,-35.0,-384.0,733.0,32.0,0,0,0,0,0,0,0.0
2026-07-16,2026-07-16 14:20:00,7566.75,7562.75,7569.5,7562.5,-825,10005,7566.75,0.0,0.1212121212121212,-4090,control,0,0,0,0,0,,7.0,0.03571428571428571,0.39285714285714285,0.03571428571428571,-860.0,-13.0,-825.0,441.0,49.0,0,0,0,0,0,0,0.0
2026-07-16,2026-07-16 14:25:00,7562.75,7558.5,7563.25,7558.0,-571,9999,7561.0,0.0,0.0,-4661,control,0,0,1,0,0,,5.25,0.09523809523809523,0.09523809523809523,0.09523809523809523,-1780.0,-27.0,-571.0,254.0,34.0,0,0,0,0,0,0,0.0
2026-07-16,2026-07-16 14:30:00,7558.5,7555.5,7561.0,7553.5,-682,16000,7557.0,0.4629629629629629,0.0,-5343,control,0,0,1,0,0,,7.5,0.26666666666666666,0.3333333333333333,0.26666666666666666,-2078.0,-46.0,-682.0,111.0,22.0,0,0,0,0,0,0,0.0
2026-07-16,2026-07-16 14:35:00,7555.5,7558.25,7561.0,7553.0,-275,14001,7557.25,0.1705426356589147,0.0,-5618,control,0,1,1,0,0,,8.0,0.65625,0.34375,0.3125,-1528.0,-18.0,-275.0,407.0,33.0,0,0,0,0,0,0,0.0
2026-07-16,2026-07-16 14:40:00,7558.25,7553.25,7561.25,7552.5,-626,10000,7559.5,0.0857142857142857,0.0,-6244,control,0,0,1,0,0,,8.75,0.08571428571428572,0.34285714285714286,0.08571428571428572,-1583.0,-21.0,-626.0,351.0,13.0,0,0,0,0,0,0,0.0
2026-07-16,2026-07-16 14:45:00,7553.0,7553.5,7555.75,7548.25,-458,13998,7550.0,0.0,0.0,-6702,control,0,1,1,1,0,,7.5,0.7,0.3,0.6333333333333333,-1359.0,-8.0,-458.0,168.0,14.0,0,0,0,1,0,0,3.0
2026-07-16,2026-07-16 14:50:00,7553.5,7570.5,7571.25,7552.75,1762,32000,7566.0,0.0,0.1846153846153846,-4940,control,1,0,1,0,0,,18.5,0.9594594594594594,0.04054054054054054,0.04054054054054054,678.0,49.0,1762.0,2220.0,18.0,0,1,0,0,0,0,0.0
2026-07-16,2026-07-16 14:55:00,7570.75,7577.0,7579.5,7570.25,-2452,70002,7577.75,0.0427350427350427,0.125,-7392,control,1,1,1,1,1,,9.25,0.7297297297297297,0.2702702702702703,0.05405405405405406,-1148.0,95.0,-2452.0,4214.0,8.0,0,1,1,0,0,1,4.0
2026-07-17,2026-07-17 08:30:00,7485.0,7477.0,7491.25,7474.75,-2308,50000,7488.5,0.0,0.0,-2308,control,0,0,1,0,1,,16.5,0.13636363636363635,0.3787878787878788,0.13636363636363635,-2308.0,,,,,0,0,0,0,0,0,1.2
2026-07-17,2026-07-17 08:35:00,7477.0,7479.25,7482.0,7473.0,666,36000,7475.75,0.0,0.0,-1642,control,1,0,1,1,0,,9.0,0.6944444444444444,0.3055555555555556,0.4444444444444444,-1642.0,,666.0,,,0,0,0,0,0,0,2.0
2026-07-17,2026-07-17 08:40:00,7479.25,7476.0,7492.25,7473.5,-568,34000,7487.75,0.0,0.0,-2210,control,1,0,1,0,0,,18.75,0.13333333333333333,0.6933333333333334,0.13333333333333333,-2210.0,,-568.0,1234.0,,0,1,0,1,0,0,1.0
2026-07-17,2026-07-17 08:45:00,7476.0,7496.75,7497.5,7475.0,1872,32000,7495.25,0.0,0.4137931034482758,-338,control,1,0,1,0,0,,22.5,0.9666666666666667,0.03333333333333333,0.044444444444444446,1970.0,79.0,1872.0,2440.0,,0,1,0,0,0,0,0.0
2026-07-17,2026-07-17 08:50:00,7496.75,7503.0,7507.75,7495.5,1034,23998,7497.0,0.2711864406779661,0.0,696,control,0,0,1,0,0,,12.25,0.6122448979591837,0.3877551020408163,0.10204081632653061,2338.0,95.0,1034.0,838.0,,0,0,0,0,0,0,0.0
2026-07-17,2026-07-17 08:55:00,7503.0,7516.0,7516.75,7501.5,1978,24002,7507.25,0.0,0.1727272727272727,2674,control,0,0,0,0,0,,15.25,0.9508196721311475,0.04918032786885246,0.09836065573770492,4884.0,160.0,1978.0,944.0,,0,0,0,0,0,0,0.0
2026-07-17,2026-07-17 09:00:00,7516.0,7522.75,7523.75,7512.5,-474,37998,7520.0,0.0,0.3398058252427184,2200,control,1,1,1,0,1,,11.25,0.9111111111111111,0.08888888888888889,0.3111111111111111,2538.0,104.0,-474.0,2452.0,,0,1,0,0,0,0,1.2
2026-07-17,2026-07-17 09:05:00,7523.0,7530.25,7530.5,7522.5,216,28002,7528.5,0.0,0.0,2416,control,1,0,1,0,0,,8.0,0.96875,0.03125,0.0625,1720.0,109.0,216.0,690.0,,0,0,0,0,0,0,0.0
2026-07-17,2026-07-17 09:10:00,7530.0,7529.75,7533.75,7525.0,-2050,28000,7532.5,0.0,0.0,366,control,1,0,1,0,0,,8.75,0.5428571428571428,0.42857142857142855,0.5428571428571428,-2308.0,55.0,-2050.0,2266.0,,0,1,0,1,0,0,1.0
2026-07-17,2026-07-17 09:15:00,7529.75,7532.25,7539.0,7527.5,-316,26000,7533.75,0.0,0.0,50,HIGH,0,1,1,1,0,1.0,11.5,0.41304347826086957,0.5869565217391305,0.1956521739130435,-2150.0,38.0,-316.0,1734.0,,0,1,0,1,0,0,3.0
2026-07-17,2026-07-17 09:20:00,7532.5,7535.5,7536.5,7527.75,-200,20000,7532.0,0.2666666666666666,0.0,-150,control,0,1,1,0,0,,8.75,0.8857142857142857,0.11428571428571428,0.5428571428571428,-2566.0,21.0,-200.0,116.0,,1,0,0,1,0,0,1.6
2026-07-17,2026-07-17 09:25:00,7535.5,7528.75,7538.0,7527.5,-1278,20000,7533.75,0.0,0.0,-1428,control,0,0,1,0,0,,10.5,0.11904761904761904,0.23809523809523808,0.11904761904761904,-1794.0,-4.0,-1278.0,1078.0,,0,1,0,0,0,0,0.0
2026-07-17,2026-07-17 09:30:00,7528.75,7523.75,7532.5,7521.75,-1542,24000,7526.75,0.0,0.0,-2970,control,0,0,1,0,0,,10.75,0.18604651162790697,0.3488372093023256,0.18604651162790697,-3020.0,-34.0,-1542.0,264.0,,0,0,0,0,0,0,0.0
2026-07-17,2026-07-17 09:35:00,7523.75,7532.5,7534.0,7523.25,1228,18000,7532.0,0.0,0.1805555555555555,-1742,control,1,0,1,0,0,,10.75,0.8604651162790697,0.13953488372093023,0.046511627906976744,-1592.0,-12.0,1228.0,2770.0,,0,1,0,0,0,0,0.0
2026-07-17,2026-07-17 09:40:00,7532.5,7523.5,7532.75,7523.0,-458,16000,7530.75,0.2571428571428571,0.1375,-2200,control,1,0,1,0,0,,9.75,0.05128205128205128,0.02564102564102564,0.05128205128205128,-772.0,-21.0,-458.0,1686.0,,0,1,0,0,0,0,0.0
2026-07-17,2026-07-17 09:45:00,7523.5,7522.5,7531.5,7518.5,605,19999,7523.5,0.1111111111111111,0.0,-1595,control,1,1,1,0,0,,13.0,0.3076923076923077,0.6153846153846154,0.3076923076923077,1375.0,-5.0,605.0,1063.0,,1,0,1,1,0,0,1.6
2026-07-17,2026-07-17 09:50:00,7522.5,7520.75,7524.25,7517.25,275,14001,7518.75,0.2777777777777778,0.0,-1320,control,0,1,1,0,0,,7.0,0.5,0.25,0.5,422.0,-47.0,275.0,330.0,,0,0,0,1,0,0,1.0
2026-07-17,2026-07-17 09:55:00,7520.75,7517.25,7527.5,7514.25,-302,16000,7515.0,0.2631578947368421,0.0,-1622,control,1,0,1,0,0,,13.25,0.22641509433962265,0.5094339622641509,0.22641509433962265,578.0,-25.0,-302.0,577.0,,0,0,0,1,0,0,1.0
2026-07-17,2026-07-17 10:00:00,7517.25,7509.0,7517.5,7506.75,-716,18000,7510.0,0.4,0.2105263157894736,-2338,control,0,0,1,0,0,,10.75,0.20930232558139536,0.023255813953488372,0.20930232558139536,-743.0,-54.0,-716.0,414.0,,0,0,0,0,0,0,0.0
2026-07-17,2026-07-17 10:05:00,7509.0,7515.5,7517.75,7507.75,916,16000,7511.25,0.0,0.12,-1422,control,1,0,1,0,0,,10.0,0.775,0.225,0.125,-102.0,-21.0,916.0,1632.0,,0,1,0,0,0,0,0.0
2026-07-17,2026-07-17 10:10:00,7515.5,7507.0,7516.5,7506.25,-742,14000,7508.75,0.375,0.3211009174311927,-2164,control,1,0,1,0,0,,10.25,0.07317073170731707,0.0975609756097561,0.07317073170731707,-542.0,-41.0,-742.0,1658.0,,0,1,0,0,0,0,0.0
2026-07-17,2026-07-17 10:15:00,7507.0,7506.75,7514.25,7505.25,-796,16000,7506.75,0.0,0.0,-2960,control,0,0,1,0,0,,9.0,0.16666666666666666,0.8055555555555556,0.16666666666666666,-622.0,-9.0,-796.0,54.0,,0,0,0,1,0,0,1.0
2026-07-17,2026-07-17 10:20:00,7506.75,7509.0,7514.75,7504.75,-576,16000,7513.5,0.0,0.0,-3536,LOW,0,1,1,0,0,1.0,10.0,0.425,0.575,0.2,-2114.0,-26.0,-576.0,220.0,,0,0,0,0,0,0,0.0
2026-07-17,2026-07-17 10:25:00,7509.0,7521.0,7521.75,7509.0,966,20000,7515.0,0.1272727272727272,0.0588235294117647,-2570,control,1,0,1,0,0,,12.75,0.9411764705882353,0.058823529411764705,0.0,-406.0,56.0,966.0,1542.0,,0,1,0,0,0,0,0.0
2026-07-17,2026-07-17 10:30:00,7521.0,7511.5,7525.0,7511.0,322,24000,7522.0,0.0,0.0,-2248,control,0,1,1,0,1,,14.0,0.03571428571428571,0.2857142857142857,0.03571428571428571,712.0,19.0,322.0,644.0,,0,0,0,0,0,0,1.2
2026-07-17,2026-07-17 10:35:00,7511.5,7523.25,7523.5,7510.0,870,14000,7514.5,0.0,0.0,-1378,control,0,0,1,0,0,,13.5,0.9814814814814815,0.018518518518518517,0.1111111111111111,2158.0,57.0,870.0,548.0,,0,0,0,0,0,0,0.0
2026-07-17,2026-07-17 10:40:00,7523.25,7518.5,7524.5,7515.25,-472,12000,7519.75,0.1739130434782608,0.0,-1850,control,1,0,1,0,0,,9.25,0.35135135135135137,0.13513513513513514,0.35135135135135137,720.0,-10.0,-472.0,1342.0,,0,1,0,0,0,0,0.0
2026-07-17,2026-07-17 10:45:00,7518.5,7519.25,7521.75,7514.5,338,14000,7520.75,0.0,0.1714285714285714,-1512,control,1,0,1,0,0,,7.25,0.6551724137931034,0.3448275862068966,0.5517241379310345,736.0,31.0,338.0,810.0,,0,0,0,1,0,0,1.0
2026-07-17,2026-07-17 10:50:00,7519.25,7526.25,7526.75,7517.25,734,10000,7519.25,0.0,0.0,-778,control,0,0,1,0,0,,9.5,0.9473684210526315,0.05263157894736842,0.21052631578947367,600.0,12.0,734.0,396.0,,0,0,0,0,0,0,0.0
2026-07-17,2026-07-17 10:55:00,7526.25,7534.75,7536.5,7525.5,778,16000,7530.25,0.0,0.4390243902439024,0,control,0,0,1,0,0,,11.0,0.8409090909090909,0.1590909090909091,0.06818181818181818,1850.0,65.0,778.0,44.0,,0,0,0,0,0,0,0.0
2026-07-17,2026-07-17 11:00:00,7534.5,7518.75,7536.75,7517.0,-1408,28000,7526.25,0.3918918918918919,0.0,-1408,HIGH,1,0,1,1,1,0.0,19.75,0.08860759493670886,0.11392405063291139,0.08860759493670886,104.0,-2.0,-1408.0,2186.0,,0,1,0,0,0,0,3.2
2026-07-17,2026-07-17 11:05:00,7518.75,7525.0,7525.25,7513.5,2100,16000,7517.25,0.4329896907216495,0.0,692,LOW,1,0,0,1,0,1.0,11.75,0.9787234042553191,0.02127659574468085,0.44680851063829785,1470.0,-5.0,2100.0,3508.0,,1,1,0,0,0,0,2.6
2026-07-17,2026-07-17 11:10:00,7525.0,7528.0,7529.5,7522.5,150,12000,7527.5,0.0,0.3076923076923077,842,control,0,0,1,0,0,,7.0,0.7857142857142857,0.21428571428571427,0.35714285714285715,842.0,-27.0,150.0,1950.0,,0,1,0,0,0,0,0.0
2026-07-17,2026-07-17 11:15:00,7528.0,7530.0,7531.0,7525.25,136,10000,7528.5,0.0,0.0,978,control,0,0,1,0,0,,5.75,0.8260869565217391,0.17391304347826086,0.4782608695652174,2386.0,45.0,136.0,14.0,,0,0,0,1,0,0,1.0
2026-07-17,2026-07-17 11:20:00,7530.0,7518.25,7530.25,7516.5,-800,12000,7518.5,0.3333333333333333,0.0,178,control,1,0,1,0,0,,13.75,0.12727272727272726,0.01818181818181818,0.12727272727272726,-514.0,-27.0,-800.0,936.0,,0,0,0,0,0,0,0.0
2026-07-17,2026-07-17 11:25:00,7518.25,7523.25,7529.5,7518.25,141,11999,7528.0,0.4772727272727273,0.4403669724770642,319,control,1,0,1,0,0,,11.25,0.4444444444444444,0.5555555555555556,0.0,-523.0,-19.0,141.0,941.0,,0,0,0,1,0,0,1.0
2026-07-17,2026-07-17 11:30:00,7523.25,7524.0,7525.0,7520.75,149,8001,7521.5,0.0,0.0,468,control,0,0,1,0,0,,4.25,0.7647058823529411,0.23529411764705882,0.5882352941176471,-510.0,-24.0,149.0,8.0,,0,0,0,1,0,0,1.0
2026-07-17,2026-07-17 11:35:00,7524.0,7524.75,7526.25,7520.75,-94,6000,7523.5,0.1428571428571428,0.0,374,control,1,1,1,0,0,,5.5,0.7272727272727273,0.2727272727272727,0.5909090909090909,196.0,26.0,-94.0,243.0,,0,0,0,1,0,0,1.0
2026-07-17,2026-07-17 11:40:00,7524.75,7529.0,7530.0,7521.25,10,10000,7529.0,0.2768166089965398,0.0,384,control,1,0,1,0,0,,8.75,0.8857142857142857,0.11428571428571428,0.4,65.0,23.0,10.0,104.0,,0,0,0,0,0,0,0.0
2026-07-17,2026-07-17 11:45:00,7529.0,7534.75,7536.5,7528.0,-28,12000,7534.75,0.3684210526315789,0.2375,356,control,1,1,1,0,0,,8.5,0.7941176470588235,0.20588235294117646,0.11764705882352941,-112.0,43.0,-28.0,38.0,,0,0,0,0,0,0,0.0
2026-07-17,2026-07-17 11:50:00,7534.75,7531.25,7538.5,7530.5,-1058,14000,7536.25,0.1724137931034483,0.0,-702,HIGH,0,0,1,1,1,1.0,8.0,0.09375,0.46875,0.09375,-1076.0,26.0,-1058.0,1030.0,,0,0,0,1,1,0,5.0
2026-07-17,2026-07-17 11:55:00,7531.25,7528.5,7531.25,7527.0,-315,5985,7528.0,0.0952380952380952,0.0,-1017,control,0,0,1,0,0,,4.25,0.35294117647058826,0.0,0.35294117647058826,-1401.0,-2.0,-315.0,743.0,,1,0,0,0,0,0,0.6
2026-07-17,2026-07-17 12:00:00,7528.5,7530.75,7538.0,7527.75,-387,12015,7532.25,0.0,0.0,-1404,control,0,1,1,0,0,,10.25,0.2926829268292683,0.7073170731707317,0.07317073170731707,-1760.0,-16.0,-387.0,72.0,,0,0,0,1,0,0,1.0
2026-07-17,2026-07-17 12:05:00,7530.75,7536.25,7536.75,7530.25,458,5998,7535.0,0.0,0.2162162162162162,-946,control,1,0,1,0,0,,6.5,0.9230769230769231,0.07692307692307693,0.07692307692307693,-244.0,20.0,458.0,845.0,,0,0,0,0,0,0,0.0
2026-07-17,2026-07-17 12:10:00,7536.25,7528.25,7537.0,7528.25,-460,6002,7532.25,0.0,0.1475409836065573,-1406,control,1,0,1,0,0,,8.75,0.0,0.08571428571428572,0.0,-389.0,-1.0,-460.0,918.0,,1,0,0,0,0,0,0.6
2026-07-17,2026-07-17 12:15:00,7528.25,7526.25,7535.75,7526.25,16,8000,7533.75,0.0,0.3232323232323232,-1390,control,1,1,1,0,0,,9.5,0.0,0.7894736842105263,0.0,14.0,-18.0,16.0,476.0,,0,0,0,1,0,0,1.0
2026-07-17,2026-07-17 12:20:00,7526.0,7530.25,7531.5,7525.25,310,8000,7528.0,0.0,0.0,-1080,control,0,0,1,0,0,,6.25,0.8,0.2,0.12,-134.0,-24.0,310.0,294.0,,0,0,0,0,0,0,0.0
2026-07-17,2026-07-17 12:25:00,7530.25,7534.0,7536.0,7529.75,-38,6000,7534.25,0.0,0.3188405797101449,-1118,control,1,1,1,0,0,,6.25,0.68,0.32,0.08,288.0,23.0,-38.0,348.0,,0,0,0,0,0,0,0.0
2026-07-17,2026-07-17 12:30:00,7534.0,7526.75,7535.5,7526.0,-574,8000,7532.5,0.0,0.0666666666666666,-1692,control,0,0,1,0,0,,9.5,0.07894736842105263,0.15789473684210525,0.07894736842105263,-302.0,2.0,-574.0,536.0,,1,0,0,0,0,0,0.6
2026-07-17,2026-07-17 12:35:00,7526.75,7525.25,7528.25,7524.5,292,6000,7526.5,0.0,0.2837837837837837,-1400,control,1,1,1,0,0,,3.75,0.2,0.4,0.2,-320.0,-20.0,292.0,866.0,,0,0,0,0,0,0,0.0
2026-07-17,2026-07-17 12:40:00,7525.0,7520.25,7525.5,7520.0,-273,7999,7521.75,0.0,0.0,-1673,control,1,0,1,0,0,,5.5,0.045454545454545456,0.09090909090909091,0.045454545454545456,-555.0,-55.0,-273.0,565.0,,0,0,0,0,0,0,0.0
2026-07-17,2026-07-17 12:45:00,7520.25,7518.25,7524.25,7518.25,523,8001,7520.0,0.4057971014492754,0.0,-1150,control,1,1,1,0,0,,6.0,0.0,0.6666666666666666,0.0,542.0,-34.0,523.0,796.0,,0,0,0,1,0,0,1.0
2026-07-17,2026-07-17 12:50:00,7518.25,7514.0,7518.5,7513.0,-478,8000,7514.25,0.0,0.0784313725490196,-1628,control,1,0,1,0,0,,5.5,0.18181818181818182,0.045454545454545456,0.18181818181818182,-228.0,-45.0,-478.0,1001.0,,0,0,0,0,0,0,0.0
2026-07-17,2026-07-17 12:55:00,7514.0,7510.5,7515.25,7508.75,-436,10000,7510.75,0.0,0.073170731707317,-2064,control,0,0,1,0,0,,6.5,0.2692307692307692,0.19230769230769232,0.2692307692307692,-391.0,-39.0,-436.0,42.0,,0,0,0,0,0,0,0.0
2026-07-17,2026-07-17 13:00:00,7510.5,7509.75,7516.75,7509.0,1,9999,7515.5,0.0,0.1666666666666666,-2063,control,1,1,1,0,0,,7.75,0.0967741935483871,0.8064516129032258,0.0967741935483871,-913.0,-34.0,1.0,437.0,,0,0,0,1,0,0,1.0
2026-07-17,2026-07-17 13:05:00,7509.75,7509.5,7510.75,7506.75,-261,7983,7509.25,0.0,0.3372093023255814,-2324,control,1,0,1,0,0,,4.0,0.6875,0.25,0.6875,-696.0,-18.0,-261.0,262.0,,0,0,0,1,0,0,1.0
2026-07-17,2026-07-17 13:10:00,7509.5,7505.25,7510.0,7505.25,60,8018,7507.25,0.175,0.0,-2264,control,1,1,1,0,0,,4.75,0.0,0.10526315789473684,0.0,-200.0,-21.0,60.0,321.0,,0,0,0,0,0,0,0.0
2026-07-17,2026-07-17 13:15:00,7505.25,7502.0,7505.75,7500.75,-144,14000,7502.5,0.0,0.1694915254237288,-2408,control,1,0,1,0,1,,5.0,0.25,0.1,0.25,-345.0,-31.0,-144.0,204.0,,0,0,0,0,0,0,1.2
2026-07-17,2026-07-17 13:20:00,7502.0,7501.75,7507.0,7501.0,160,8000,7502.0,0.0,0.0,-2248,control,1,1,1,0,0,,6.0,0.125,0.8333333333333334,0.125,76.0,-31.0,160.0,304.0,,0,0,0,1,0,0,1.0
2026-07-17,2026-07-17 13:25:00,7501.75,7504.75,7504.75,7497.75,90,10000,7500.75,0.0,0.1623376623376623,-2158,control,0,0,1,0,0,,7.0,1.0,0.0,0.5714285714285714,106.0,-2.0,90.0,70.0,,0,0,0,1,0,0,1.0
2026-07-17,2026-07-17 13:30:00,7504.75,7502.75,7508.5,7498.75,544,14000,7508.0,0.1553398058252427,0.0,-1614,control,0,1,1,0,1,,9.75,0.41025641025641024,0.38461538461538464,0.41025641025641024,794.0,3.0,544.0,454.0,,0,0,0,0,0,0,1.2
2026-07-17,2026-07-17 13:35:00,7502.75,7501.75,7504.5,7501.5,-90,4000,7503.25,0.1034482758620689,0.0,-1704,control,1,0,1,0,0,,3.0,0.08333333333333333,0.5833333333333334,0.08333333333333333,544.0,0.0,-90.0,634.0,,1,0,0,1,0,0,1.6
2026-07-17,2026-07-17 13:40:00,7501.75,7497.25,7501.75,7495.75,-768,10000,7497.75,0.125,0.3181818181818182,-2472,LOW,0,0,1,1,0,0.0,6.0,0.25,0.0,0.25,-314.0,-30.0,-768.0,678.0,,0,0,0,0,0,0,2.0
2026-07-17,2026-07-17 13:45:00,7497.25,7502.75,7507.25,7496.25,662,10000,7506.0,0.0,0.0,-1810,control,1,0,1,0,0,,11.0,0.5909090909090909,0.4090909090909091,0.09090909090909091,-196.0,0.0,662.0,1430.0,,1,1,0,0,0,0,0.6
2026-07-17,2026-07-17 13:50:00,7502.75,7510.5,7511.0,7502.75,706,8000,7505.25,0.0240963855421686,0.0384615384615384,-1104,control,0,0,0,0,0,,8.25,0.9393939393939394,0.06060606060606061,0.0,600.0,35.0,706.0,44.0,,0,0,0,0,0,0,0.0
2026-07-17,2026-07-17 13:55:00,7510.5,7509.75,7511.75,7506.5,-884,7998,7509.5,0.2982456140350877,0.0,-1988,HIGH,1,0,0,1,0,0.0,5.25,0.6190476190476191,0.23809523809523808,0.6190476190476191,484.0,50.0,-884.0,1590.0,,0,1,0,0,0,0,2.0
2026-07-17,2026-07-17 14:00:00,7509.75,7503.75,7510.0,7501.5,-750,12000,7504.5,0.0,0.0,-2738,control,0,0,1,0,0,,8.5,0.2647058823529412,0.029411764705882353,0.2647058823529412,-928.0,4.0,-750.0,134.0,,1,0,0,0,0,0,0.6
2026-07-17,2026-07-17 14:05:00,7503.75,7497.75,7505.25,7496.5,-956,8002,7499.75,0.0,0.0,-3694,control,0,0,0,0,0,,8.75,0.14285714285714285,0.17142857142857143,0.14285714285714285,-2590.0,-51.0,-956.0,206.0,,0,0,0,0,0,0,0.0
2026-07-17,2026-07-17 14:10:00,7497.75,7492.25,7498.5,7492.25,-1363,9993,7496.0,0.0,0.0,-5057,control,0,0,0,0,0,,6.25,0.0,0.12,0.0,-3069.0,-70.0,-1363.0,407.0,,0,0,0,0,0,0,0.0
2026-07-17,2026-07-17 14:15:00,7492.25,7492.0,7495.0,7490.75,925,16007,7492.5,0.2519083969465648,0.0,-4132,control,1,1,1,0,0,,4.25,0.29411764705882354,0.6470588235294118,0.29411764705882354,-1394.0,-47.0,925.0,2288.0,,0,1,1,1,0,0,1.0
2026-07-17,2026-07-17 14:20:00,7492.0,7488.75,7493.5,7488.0,-298,8000,7491.25,0.0,0.0,-4430,control,1,0,1,0,0,,5.5,0.13636363636363635,0.2727272727272727,0.13636363636363635,-736.0,-36.0,-298.0,1223.0,,0,1,0,0,0,0,0.0
2026-07-17,2026-07-17 14:25:00,7488.75,7500.5,7500.5,7486.25,1774,14000,7496.5,0.0,0.0,-2656,LOW,1,0,0,1,0,1.0,14.25,1.0,0.0,0.17543859649122806,2401.0,33.0,1774.0,2072.0,,0,1,0,0,0,0,2.0
