day,t5,Open,Close,High,Low,delta,vol,poc,hi_minfrac,lo_minfrac,cvd,kind,delta_flip,delta_close_mismatch,churn_absorption,cvd_div_local,vol_climax,finished_rej
2026-07-17,2026-07-17 11:40:00,7524.75,7529.0,7530.0,7521.25,10,10000,7529.0,0.2768166089965398,0.0,384,control,1,0,1,0,0,
2026-07-17,2026-07-17 11:45:00,7529.0,7534.75,7536.5,7528.0,-28,12000,7534.75,0.3684210526315789,0.2375,356,control,1,1,1,0,0,
2026-07-17,2026-07-17 11:50:00,7534.75,7531.25,7538.5,7530.5,-1058,14000,7536.25,0.1724137931034483,0.0,-702,HIGH,0,0,1,1,1,1.0
2026-07-17,2026-07-17 11:55:00,7531.25,7528.5,7531.25,7527.0,-315,5985,7528.0,0.09523809523809523,0.0,-1017,control,0,0,1,0,0,
2026-07-17,2026-07-17 12:00:00,7528.5,7530.75,7538.0,7527.75,-387,12015,7532.25,0.0,0.0,-1404,control,0,1,1,0,0,
2026-07-17,2026-07-17 12:05:00,7530.75,7536.25,7536.75,7530.25,458,5998,7535.0,0.0,0.21621621621621623,-946,control,1,0,1,0,0,
2026-07-17,2026-07-17 12:10:00,7536.25,7528.25,7537.0,7528.25,-460,6002,7532.25,0.0,0.14754098360655737,-1406,control,1,0,1,0,0,
2026-07-17,2026-07-17 12:15:00,7528.25,7526.25,7535.75,7526.25,16,8000,7533.75,0.0,0.32323232323232326,-1390,control,1,1,1,0,0,
2026-07-17,2026-07-17 12:20:00,7526.0,7530.25,7531.5,7525.25,310,8000,7528.0,0.0,0.0,-1080,control,0,0,1,0,0,
2026-07-17,2026-07-17 12:25:00,7530.25,7534.0,7536.0,7529.75,-38,6000,7534.25,0.0,0.3188405797101449,-1118,control,1,1,1,0,0,
2026-07-17,2026-07-17 12:30:00,7534.0,7526.75,7535.5,7526.0,-574,8000,7532.5,0.0,0.06666666666666667,-1692,control,0,0,1,0,0,
2026-07-17,2026-07-17 12:35:00,7526.75,7525.25,7528.25,7524.5,292,6000,7526.5,0.0,0.28378378378378377,-1400,control,1,1,1,0,0,
2026-07-17,2026-07-17 12:40:00,7525.0,7520.25,7525.5,7520.0,-273,7999,7521.75,0.0,0.0,-1673,control,1,0,1,0,0,
2026-07-17,2026-07-17 12:45:00,7520.25,7518.25,7524.25,7518.25,523,8001,7520.0,0.4057971014492754,0.0,-1150,control,1,1,1,0,0,
2026-07-17,2026-07-17 12:50:00,7518.25,7514.0,7518.5,7513.0,-478,8000,7514.25,0.0,0.0784313725490196,-1628,control,1,0,1,0,0,
2026-07-17,2026-07-17 12:55:00,7514.0,7510.5,7515.25,7508.75,-436,10000,7510.75,0.0,0.07317073170731707,-2064,control,0,0,1,0,0,
2026-07-17,2026-07-17 13:00:00,7510.5,7509.75,7516.75,7509.0,1,9999,7515.5,0.0,0.16666666666666666,-2063,control,1,1,1,0,0,
2026-07-17,2026-07-17 13:05:00,7509.75,7509.5,7510.75,7506.75,-261,7983,7509.25,0.0,0.3372093023255814,-2324,control,1,0,1,0,0,
2026-07-17,2026-07-17 13:10:00,7509.5,7505.25,7510.0,7505.25,60,8018,7507.25,0.175,0.0,-2264,control,1,1,1,0,0,
2026-07-17,2026-07-17 13:15:00,7505.25,7502.0,7505.75,7500.75,-144,14000,7502.5,0.0,0.1694915254237288,-2408,control,1,0,1,0,1,
2026-07-17,2026-07-17 13:20:00,7502.0,7501.75,7507.0,7501.0,160,8000,7502.0,0.0,0.0,-2248,control,1,1,1,0,0,
2026-07-17,2026-07-17 13:25:00,7501.75,7504.75,7504.75,7497.75,90,10000,7500.75,0.0,0.16233766233766234,-2158,control,0,0,1,0,0,
2026-07-17,2026-07-17 13:30:00,7504.75,7502.75,7508.5,7498.75,544,14000,7508.0,0.1553398058252427,0.0,-1614,control,0,1,1,0,1,
2026-07-17,2026-07-17 13:35:00,7502.75,7501.75,7504.5,7501.5,-90,4000,7503.25,0.10344827586206896,0.0,-1704,control,1,0,1,0,0,
2026-07-17,2026-07-17 13:40:00,7501.75,7497.25,7501.75,7495.75,-768,10000,7497.75,0.125,0.3181818181818182,-2472,LOW,0,0,1,1,0,0.0
2026-07-17,2026-07-17 13:45:00,7497.25,7502.75,7507.25,7496.25,662,10000,7506.0,0.0,0.0,-1810,control,1,0,1,0,0,
2026-07-17,2026-07-17 13:50:00,7502.75,7510.5,7511.0,7502.75,706,8000,7505.25,0.024096385542168676,0.038461538461538464,-1104,control,0,0,0,0,0,
2026-07-17,2026-07-17 13:55:00,7510.5,7509.75,7511.75,7506.5,-884,7998,7509.5,0.2982456140350877,0.0,-1988,HIGH,1,0,0,1,0,0.0
2026-07-17,2026-07-17 14:00:00,7509.75,7503.75,7510.0,7501.5,-750,12000,7504.5,0.0,0.0,-2738,control,0,0,1,0,0,
2026-07-17,2026-07-17 14:05:00,7503.75,7497.75,7505.25,7496.5,-956,8002,7499.75,0.0,0.0,-3694,control,0,0,0,0,0,
2026-07-17,2026-07-17 14:10:00,7497.75,7492.25,7498.5,7492.25,-1363,9993,7496.0,0.0,0.0,-5057,control,0,0,0,0,0,
2026-07-17,2026-07-17 14:15:00,7492.25,7492.0,7495.0,7490.75,925,16007,7492.5,0.25190839694656486,0.0,-4132,control,1,1,1,0,0,
2026-07-17,2026-07-17 14:20:00,7492.0,7488.75,7493.5,7488.0,-298,8000,7491.25,0.0,0.0,-4430,control,1,0,1,0,0,
2026-07-17,2026-07-17 14:25:00,7488.75,7500.5,7500.5,7486.25,1774,14000,7496.5,0.0,0.0,-2656,LOW,1,0,0,1,0,1.0
2026-07-17,2026-07-17 14:30:00,7500.5,7495.5,7501.5,7492.75,-2270,18000,7495.0,0.0,0.07575757575757576,-4926,control,1,0,0,0,0,
2026-07-17,2026-07-17 14:35:00,7495.5,7492.0,7500.5,7492.0,-252,10000,7495.0,0.0,0.0,-5178,control,0,0,1,0,0,
2026-07-17,2026-07-17 14:40:00,7492.0,7501.25,7501.5,7491.0,130,12000,7500.0,0.0,0.0,-5048,control,1,0,1,0,0,
2026-07-17,2026-07-17 14:45:00,7501.25,7506.0,7506.75,7499.25,518,16000,7504.5,0.0,0.0,-4530,control,0,0,1,0,0,
2026-07-17,2026-07-17 14:50:00,7506.0,7502.75,7508.25,7499.75,-277,25997,7502.0,0.0,0.0,-4807,control,1,0,1,0,0,
2026-07-17,2026-07-17 14:55:00,7502.75,7497.0,7509.25,7494.25,855,78003,7495.25,0.30158730158730157,0.0,-3952,control,1,1,1,0,1,
