t,o,h,l,c,v
2026-07-10 04:13:00-05:00,7579.25,7580.0,7579.0,7580.0,130.0
2026-07-10 04:14:00-05:00,7579.75,7581.0,7579.0,7580.0,286.0
2026-07-10 04:15:00-05:00,7580.25,7582.25,7580.0,7581.5,395.0
2026-07-10 04:16:00-05:00,7581.75,7581.75,7580.0,7580.5,258.0
2026-07-10 04:17:00-05:00,7580.5,7581.5,7580.5,7581.5,98.0
2026-07-10 04:18:00-05:00,7581.5,7581.75,7581.5,7581.5,106.0
2026-07-10 04:19:00-05:00,7581.5,7582.25,7581.5,7582.0,234.0
2026-07-10 04:20:00-05:00,7582.0,7582.0,7580.75,7580.75,126.0
2026-07-10 04:21:00-05:00,7580.75,7581.0,7580.5,7580.75,154.0
2026-07-10 04:22:00-05:00,7580.75,7581.25,7580.5,7581.0,163.0
2026-07-10 04:23:00-05:00,7580.75,7580.75,7580.0,7580.5,190.0
2026-07-10 04:24:00-05:00,7580.5,7580.75,7580.25,7580.5,75.0
2026-07-10 04:25:00-05:00,7580.75,7580.75,7580.5,7580.5,77.0
2026-07-10 04:26:00-05:00,7580.75,7581.0,7580.5,7581.0,70.0
2026-07-10 04:27:00-05:00,7581.0,7581.25,7580.75,7581.25,119.0
2026-07-10 04:28:00-05:00,7581.25,7581.25,7580.75,7580.75,70.0
2026-07-10 04:29:00-05:00,7580.5,7581.5,7580.25,7581.0,106.0
2026-07-10 04:30:00-05:00,7580.75,7581.25,7580.75,7581.25,82.0
2026-07-10 04:31:00-05:00,7581.25,7581.5,7581.0,7581.0,95.0
2026-07-10 04:32:00-05:00,7581.25,7582.5,7581.0,7582.25,150.0
2026-07-10 04:33:00-05:00,7582.25,7582.5,7582.25,7582.25,83.0
2026-07-10 04:34:00-05:00,7582.25,7582.25,7581.75,7582.25,96.0
2026-07-10 04:35:00-05:00,7582.0,7582.0,7581.25,7581.5,154.0
2026-07-10 04:36:00-05:00,7581.5,7581.5,7580.75,7580.75,139.0
2026-07-10 04:37:00-05:00,7580.75,7581.25,7580.5,7581.25,92.0
2026-07-10 04:38:00-05:00,7581.25,7582.5,7581.0,7582.25,144.0
2026-07-10 04:39:00-05:00,7582.0,7582.5,7581.75,7582.25,114.0
2026-07-10 04:40:00-05:00,7582.25,7582.25,7581.5,7581.5,114.0
2026-07-10 04:41:00-05:00,7581.5,7581.5,7581.5,7581.5,74.0
2026-07-10 04:42:00-05:00,7581.5,7581.75,7580.75,7580.75,93.0
2026-07-10 04:43:00-05:00,7580.5,7580.5,7579.5,7580.25,259.0
2026-07-10 04:44:00-05:00,7580.0,7580.75,7579.75,7580.5,140.0
2026-07-10 04:45:00-05:00,7580.75,7581.75,7580.5,7581.75,153.0
2026-07-10 04:46:00-05:00,7581.75,7581.75,7581.0,7581.25,88.0
2026-07-10 04:47:00-05:00,7581.25,7581.5,7581.0,7581.0,197.0
2026-07-10 04:48:00-05:00,7581.0,7581.25,7580.5,7580.5,119.0
2026-07-10 04:49:00-05:00,7580.75,7580.75,7580.25,7580.75,129.0
2026-07-10 04:50:00-05:00,7580.75,7581.25,7580.75,7581.0,129.0
2026-07-10 04:51:00-05:00,7581.25,7581.75,7581.25,7581.5,142.0
2026-07-10 04:52:00-05:00,7581.0,7581.25,7580.5,7580.5,114.0
2026-07-10 04:53:00-05:00,7580.5,7581.0,7580.5,7580.5,107.0
2026-07-10 04:54:00-05:00,7580.5,7580.75,7580.5,7580.75,83.0
2026-07-10 04:55:00-05:00,7580.75,7581.0,7580.25,7581.0,134.0
2026-07-10 04:56:00-05:00,7580.75,7581.25,7580.5,7581.0,151.0
2026-07-10 04:57:00-05:00,7581.0,7581.75,7581.0,7581.5,109.0
2026-07-10 04:58:00-05:00,7581.75,7581.75,7581.25,7581.5,72.0
2026-07-10 04:59:00-05:00,7581.25,7581.5,7580.75,7581.0,108.0
2026-07-10 05:00:00-05:00,7581.0,7583.5,7581.0,7583.5,342.0
2026-07-10 05:01:00-05:00,7583.5,7583.75,7583.0,7583.5,237.0
2026-07-10 05:02:00-05:00,7583.25,7584.5,7583.0,7584.5,182.0
2026-07-10 05:03:00-05:00,7584.5,7584.75,7584.25,7584.25,117.0
2026-07-10 05:04:00-05:00,7584.0,7584.75,7584.0,7584.25,83.0
2026-07-10 05:05:00-05:00,7584.25,7585.5,7584.25,7585.5,140.0
2026-07-10 05:06:00-05:00,7585.5,7586.0,7585.0,7585.5,195.0
2026-07-10 05:07:00-05:00,7585.25,7585.5,7585.0,7585.25,81.0
2026-07-10 05:08:00-05:00,7585.0,7585.5,7585.0,7585.25,113.0
2026-07-10 05:09:00-05:00,7585.25,7585.75,7585.0,7585.75,178.0
2026-07-10 05:10:00-05:00,7585.5,7585.75,7585.25,7585.75,155.0
2026-07-10 05:11:00-05:00,7585.75,7586.0,7585.25,7585.25,184.0
2026-07-10 05:12:00-05:00,7585.0,7585.75,7585.0,7585.25,92.0
2026-07-10 05:13:00-05:00,7585.5,7585.75,7584.75,7585.5,119.0
2026-07-10 05:14:00-05:00,7585.25,7585.5,7585.0,7585.0,86.0
2026-07-10 05:15:00-05:00,7585.0,7585.5,7585.0,7585.0,66.0
2026-07-10 05:16:00-05:00,7584.75,7585.5,7584.75,7584.75,98.0
2026-07-10 05:17:00-05:00,7584.5,7584.75,7584.25,7584.75,124.0
2026-07-10 05:18:00-05:00,7585.0,7585.0,7584.5,7584.5,101.0
2026-07-10 05:19:00-05:00,7584.75,7584.75,7584.5,7584.75,76.0
2026-07-10 05:20:00-05:00,7585.0,7585.5,7585.0,7585.5,66.0
2026-07-10 05:21:00-05:00,7585.5,7585.75,7585.25,7585.5,97.0
2026-07-10 05:22:00-05:00,7585.75,7586.75,7581.5,7583.5,1582.0
2026-07-10 05:23:00-05:00,7583.75,7584.25,7583.25,7584.0,346.0
2026-07-10 05:24:00-05:00,7584.0,7585.0,7584.0,7585.0,133.0
2026-07-10 05:25:00-05:00,7585.25,7585.25,7584.75,7584.75,43.0
2026-07-10 05:26:00-05:00,7584.5,7585.0,7584.25,7584.75,66.0
2026-07-10 05:27:00-05:00,7585.0,7585.75,7584.75,7585.75,90.0
2026-07-10 05:28:00-05:00,7585.5,7586.25,7585.25,7585.5,219.0
2026-07-10 05:29:00-05:00,7585.75,7586.25,7585.75,7586.25,97.0
2026-07-10 05:30:00-05:00,7586.25,7587.5,7586.25,7587.25,254.0
2026-07-10 05:31:00-05:00,7587.5,7588.5,7587.25,7587.5,232.0
2026-07-10 05:32:00-05:00,7587.5,7588.0,7587.5,7588.0,136.0
2026-07-10 05:33:00-05:00,7587.75,7589.25,7587.75,7589.0,258.0
2026-07-10 05:34:00-05:00,7589.0,7589.25,7588.5,7588.5,90.0
2026-07-10 05:35:00-05:00,7588.5,7588.5,7587.75,7588.25,100.0
2026-07-10 05:36:00-05:00,7588.25,7589.0,7587.75,7588.0,91.0
2026-07-10 05:37:00-05:00,7588.0,7588.75,7587.5,7588.75,117.0
2026-07-10 05:38:00-05:00,7588.75,7589.25,7588.5,7589.0,93.0
2026-07-10 05:39:00-05:00,7589.0,7589.25,7588.5,7588.75,168.0
2026-07-10 05:40:00-05:00,7588.75,7590.0,7588.25,7588.5,176.0
2026-07-10 05:41:00-05:00,7588.25,7588.5,7587.75,7587.75,84.0
2026-07-10 05:42:00-05:00,7587.75,7589.75,7587.75,7589.75,214.0
2026-07-10 05:43:00-05:00,7589.75,7590.5,7588.75,7589.75,318.0
2026-07-10 05:44:00-05:00,7589.5,7590.75,7589.5,7590.5,108.0
2026-07-10 05:45:00-05:00,7590.5,7590.5,7588.75,7589.25,174.0
2026-07-10 05:46:00-05:00,7589.25,7589.5,7588.75,7589.25,92.0
2026-07-10 05:47:00-05:00,7589.25,7590.0,7589.0,7589.5,134.0
2026-07-10 05:48:00-05:00,7589.5,7589.5,7588.25,7588.25,119.0
2026-07-10 05:49:00-05:00,7588.25,7588.75,7588.25,7588.75,98.0
2026-07-10 05:50:00-05:00,7588.5,7588.75,7588.25,7588.25,97.0
2026-07-10 05:51:00-05:00,7588.25,7588.5,7587.5,7588.0,268.0
2026-07-10 05:52:00-05:00,7588.0,7588.25,7587.5,7588.25,142.0
2026-07-10 05:53:00-05:00,7588.25,7588.5,7587.75,7587.75,155.0
2026-07-10 05:54:00-05:00,7587.75,7587.75,7587.25,7587.5,220.0
2026-07-10 05:55:00-05:00,7587.75,7588.75,7587.25,7588.75,263.0
2026-07-10 05:56:00-05:00,7588.5,7590.0,7588.5,7589.75,223.0
2026-07-10 05:57:00-05:00,7590.0,7590.5,7590.0,7590.25,234.0
2026-07-10 05:58:00-05:00,7590.0,7590.5,7590.0,7590.5,142.0
2026-07-10 05:59:00-05:00,7590.25,7590.75,7590.0,7590.5,277.0
2026-07-10 06:00:00-05:00,7590.25,7591.75,7590.0,7590.0,804.0
2026-07-10 06:01:00-05:00,7590.0,7591.5,7590.0,7591.25,329.0
2026-07-10 06:02:00-05:00,7591.25,7592.25,7591.0,7591.75,282.0
2026-07-10 06:03:00-05:00,7592.0,7592.25,7591.25,7591.75,373.0
2026-07-10 06:04:00-05:00,7591.75,7592.25,7590.5,7590.75,598.0
2026-07-10 06:05:00-05:00,7590.75,7591.0,7590.0,7590.5,150.0
2026-07-10 06:06:00-05:00,7590.75,7591.25,7590.0,7590.0,215.0
2026-07-10 06:07:00-05:00,7590.0,7590.25,7589.25,7590.0,166.0
2026-07-10 06:08:00-05:00,7590.0,7590.25,7589.5,7590.25,112.0
2026-07-10 06:09:00-05:00,7590.25,7590.25,7589.5,7589.75,92.0
2026-07-10 06:10:00-05:00,7589.75,7589.75,7589.5,7589.75,60.0
2026-07-10 06:11:00-05:00,7589.75,7590.25,7589.75,7590.0,131.0
2026-07-10 06:12:00-05:00,7590.0,7591.0,7589.75,7590.5,258.0
2026-07-10 06:13:00-05:00,7590.5,7590.5,7589.5,7590.0,131.0
2026-07-10 06:14:00-05:00,7590.0,7590.0,7589.75,7590.0,92.0
2026-07-10 06:15:00-05:00,7590.0,7590.75,7590.0,7590.75,130.0
2026-07-10 06:16:00-05:00,7590.75,7591.5,7590.75,7591.25,114.0
2026-07-10 06:17:00-05:00,7591.25,7591.5,7591.0,7591.0,94.0
2026-07-10 06:18:00-05:00,7591.0,7591.25,7590.5,7590.75,132.0
2026-07-10 06:19:00-05:00,7590.75,7591.0,7590.5,7590.75,56.0
2026-07-10 06:20:00-05:00,7590.5,7591.0,7590.5,7590.5,73.0
2026-07-10 06:21:00-05:00,7590.25,7591.0,7590.25,7590.75,85.0
2026-07-10 06:22:00-05:00,7590.75,7591.0,7590.75,7591.0,44.0
2026-07-10 06:23:00-05:00,7591.0,7591.0,7590.75,7591.0,67.0
2026-07-10 06:24:00-05:00,7591.25,7591.5,7590.75,7591.25,66.0
2026-07-10 06:25:00-05:00,7591.25,7591.5,7588.5,7589.0,410.0
2026-07-10 06:26:00-05:00,7588.75,7588.75,7586.75,7587.25,492.0
2026-07-10 06:27:00-05:00,7587.5,7588.5,7587.25,7588.5,169.0
2026-07-10 06:28:00-05:00,7588.5,7588.75,7587.75,7587.75,170.0
2026-07-10 06:29:00-05:00,7587.75,7587.75,7586.5,7586.75,199.0
2026-07-10 06:30:00-05:00,7586.75,7586.75,7584.0,7585.5,316.0
2026-07-10 06:31:00-05:00,7585.25,7585.75,7583.75,7584.0,253.0
2026-07-10 06:32:00-05:00,7584.0,7585.5,7584.0,7584.75,206.0
2026-07-10 06:33:00-05:00,7584.75,7585.5,7584.25,7584.5,148.0
2026-07-10 06:34:00-05:00,7584.25,7584.5,7583.0,7584.25,390.0
2026-07-10 06:35:00-05:00,7584.25,7584.75,7582.0,7582.5,285.0
2026-07-10 06:36:00-05:00,7582.5,7583.0,7582.0,7582.25,337.0
2026-07-10 06:37:00-05:00,7582.0,7582.75,7581.75,7582.25,215.0
2026-07-10 06:38:00-05:00,7582.25,7582.75,7580.75,7580.75,344.0
2026-07-10 06:39:00-05:00,7581.0,7582.5,7580.75,7582.0,276.0
2026-07-10 06:40:00-05:00,7582.0,7583.0,7582.0,7582.5,181.0
2026-07-10 06:41:00-05:00,7582.75,7584.0,7582.5,7583.75,228.0
2026-07-10 06:42:00-05:00,7584.0,7584.75,7583.75,7584.0,138.0
2026-07-10 06:43:00-05:00,7584.0,7584.5,7583.75,7584.0,100.0
2026-07-10 06:44:00-05:00,7584.0,7584.75,7583.75,7584.75,119.0
2026-07-10 06:45:00-05:00,7584.5,7585.25,7583.25,7584.75,544.0
2026-07-10 06:46:00-05:00,7584.75,7585.75,7584.25,7584.75,215.0
2026-07-10 06:47:00-05:00,7584.75,7585.25,7584.25,7585.0,166.0
2026-07-10 06:48:00-05:00,7585.0,7585.0,7584.25,7584.75,135.0
2026-07-10 06:49:00-05:00,7584.5,7585.25,7583.75,7584.0,431.0
2026-07-10 06:50:00-05:00,7583.75,7585.5,7583.75,7584.5,206.0
2026-07-10 06:51:00-05:00,7584.5,7584.75,7584.0,7584.75,152.0
2026-07-10 06:52:00-05:00,7584.75,7585.75,7584.75,7585.0,156.0
2026-07-10 06:53:00-05:00,7584.75,7585.0,7584.25,7584.5,152.0
2026-07-10 06:54:00-05:00,7584.5,7584.75,7583.75,7584.0,354.0
2026-07-10 06:55:00-05:00,7584.0,7585.5,7583.75,7585.0,312.0
2026-07-10 06:56:00-05:00,7585.0,7585.25,7583.0,7583.25,578.0
2026-07-10 06:57:00-05:00,7583.0,7583.75,7582.25,7583.0,362.0
2026-07-10 06:58:00-05:00,7583.25,7583.25,7582.5,7583.25,140.0
2026-07-10 06:59:00-05:00,7583.0,7583.5,7582.75,7583.25,254.0
2026-07-10 07:00:00-05:00,7583.5,7583.5,7583.0,7583.25,181.0
2026-07-10 07:01:00-05:00,7583.25,7583.75,7583.0,7583.0,268.0
2026-07-10 07:02:00-05:00,7583.0,7583.25,7579.75,7580.0,377.0
2026-07-10 07:03:00-05:00,7580.0,7580.5,7579.5,7579.75,413.0
2026-07-10 07:04:00-05:00,7579.5,7580.25,7579.0,7579.5,482.0
2026-07-10 07:05:00-05:00,7579.25,7579.75,7577.25,7578.5,544.0
2026-07-10 07:06:00-05:00,7578.5,7580.25,7578.5,7579.75,307.0
2026-07-10 07:07:00-05:00,7580.0,7580.0,7578.0,7578.5,441.0
2026-07-10 07:08:00-05:00,7578.5,7578.75,7577.5,7578.25,325.0
2026-07-10 07:09:00-05:00,7578.0,7580.75,7578.0,7580.25,234.0
2026-07-10 07:10:00-05:00,7580.5,7581.25,7580.0,7580.75,447.0
2026-07-10 07:11:00-05:00,7580.75,7581.0,7580.25,7580.5,161.0
2026-07-10 07:12:00-05:00,7580.5,7580.75,7579.75,7580.5,290.0
2026-07-10 07:13:00-05:00,7580.5,7595.5,7578.75,7594.75,6722.0
2026-07-10 07:14:00-05:00,7594.5,7594.5,7587.0,7589.0,2580.0
2026-07-10 07:15:00-05:00,7589.0,7590.0,7587.25,7587.75,912.0
2026-07-10 07:16:00-05:00,7587.75,7590.0,7587.25,7587.5,1028.0
2026-07-10 07:17:00-05:00,7587.5,7590.25,7587.25,7589.75,446.0
2026-07-10 07:18:00-05:00,7589.75,7589.75,7586.5,7587.75,398.0
2026-07-10 07:19:00-05:00,7587.75,7588.0,7586.25,7587.75,184.0
2026-07-10 07:20:00-05:00,7587.5,7588.0,7586.75,7587.5,366.0
2026-07-10 07:21:00-05:00,7587.75,7589.0,7586.0,7586.25,351.0
2026-07-10 07:22:00-05:00,7586.25,7587.5,7585.5,7586.5,303.0
2026-07-10 07:23:00-05:00,7586.25,7587.25,7585.25,7587.25,400.0
2026-07-10 07:24:00-05:00,7587.5,7588.75,7587.5,7588.25,187.0
2026-07-10 07:25:00-05:00,7588.0,7588.5,7587.0,7587.5,301.0
2026-07-10 07:26:00-05:00,7587.25,7588.25,7587.25,7588.25,127.0
2026-07-10 07:27:00-05:00,7588.25,7588.5,7587.75,7588.0,174.0
2026-07-10 07:28:00-05:00,7587.75,7588.25,7587.75,7588.0,152.0
2026-07-10 07:29:00-05:00,7587.75,7588.0,7587.25,7587.75,175.0
2026-07-10 07:30:00-05:00,7587.75,7588.0,7586.25,7586.75,194.0
2026-07-10 07:31:00-05:00,7586.75,7587.75,7586.75,7587.75,197.0
2026-07-10 07:32:00-05:00,7587.5,7587.75,7585.75,7586.0,140.0
2026-07-10 07:33:00-05:00,7586.0,7587.25,7585.75,7587.25,210.0
2026-07-10 07:34:00-05:00,7587.0,7587.5,7586.5,7586.5,127.0
2026-07-10 07:35:00-05:00,7586.5,7586.5,7584.25,7586.5,317.0
2026-07-10 07:36:00-05:00,7586.25,7587.5,7585.75,7586.5,507.0
2026-07-10 07:37:00-05:00,7586.5,7586.5,7584.75,7585.0,196.0
2026-07-10 07:38:00-05:00,7584.75,7587.25,7584.25,7587.25,354.0
2026-07-10 07:39:00-05:00,7587.5,7591.5,7587.25,7591.0,2536.0
2026-07-10 07:40:00-05:00,7591.0,7592.5,7590.25,7591.25,744.0
2026-07-10 07:41:00-05:00,7591.0,7591.0,7588.75,7589.0,575.0
2026-07-10 07:42:00-05:00,7589.0,7590.0,7588.75,7589.75,301.0
2026-07-10 07:43:00-05:00,7589.75,7590.75,7589.0,7590.0,692.0
2026-07-10 07:44:00-05:00,7590.25,7590.75,7588.5,7588.5,372.0
2026-07-10 07:45:00-05:00,7588.75,7590.5,7588.75,7590.25,198.0
2026-07-10 07:46:00-05:00,7590.5,7590.5,7589.25,7590.25,242.0
2026-07-10 07:47:00-05:00,7590.5,7591.25,7590.0,7590.5,254.0
2026-07-10 07:48:00-05:00,7590.25,7592.25,7590.25,7590.75,408.0
2026-07-10 07:49:00-05:00,7590.75,7590.75,7588.75,7589.5,285.0
2026-07-10 07:50:00-05:00,7589.75,7589.75,7589.25,7589.5,108.0
2026-07-10 07:51:00-05:00,7589.75,7590.25,7589.25,7590.0,332.0
2026-07-10 07:52:00-05:00,7589.75,7590.25,7589.25,7589.25,326.0
2026-07-10 07:53:00-05:00,7589.25,7590.25,7588.25,7589.75,376.0
2026-07-10 07:54:00-05:00,7589.75,7590.25,7588.5,7588.75,348.0
2026-07-10 07:55:00-05:00,7588.5,7590.5,7588.5,7590.0,235.0
2026-07-10 07:56:00-05:00,7589.75,7590.25,7589.25,7590.25,194.0
2026-07-10 07:57:00-05:00,7590.25,7590.25,7588.25,7588.5,232.0
2026-07-10 07:58:00-05:00,7588.5,7588.75,7587.75,7588.25,275.0
2026-07-10 07:59:00-05:00,7588.25,7589.0,7588.0,7588.0,202.0
2026-07-10 08:00:00-05:00,7588.25,7589.25,7587.5,7588.75,324.0
2026-07-10 08:01:00-05:00,7588.75,7589.75,7588.5,7589.5,326.0
2026-07-10 08:02:00-05:00,7589.75,7590.5,7589.25,7589.5,358.0
2026-07-10 08:03:00-05:00,7589.25,7589.25,7587.25,7587.5,397.0
2026-07-10 08:04:00-05:00,7587.5,7588.75,7586.75,7588.75,1144.0
2026-07-10 08:05:00-05:00,7588.75,7589.75,7588.75,7589.0,269.0
2026-07-10 08:06:00-05:00,7588.75,7590.25,7588.75,7590.25,334.0
2026-07-10 08:07:00-05:00,7590.5,7591.25,7589.5,7589.75,545.0
2026-07-10 08:08:00-05:00,7589.75,7590.5,7589.0,7589.25,349.0
2026-07-10 08:09:00-05:00,7589.25,7589.5,7588.75,7589.25,230.0
2026-07-10 08:10:00-05:00,7589.5,7589.75,7588.5,7589.5,430.0
2026-07-10 08:11:00-05:00,7589.25,7589.25,7588.0,7588.25,399.0
2026-07-10 08:12:00-05:00,7588.0,7590.5,7588.0,7590.0,441.0
2026-07-10 08:13:00-05:00,7590.25,7590.5,7589.75,7590.25,162.0
2026-07-10 08:14:00-05:00,7590.5,7591.25,7589.75,7591.0,251.0
2026-07-10 08:15:00-05:00,7590.75,7591.0,7590.25,7590.75,289.0
2026-07-10 08:16:00-05:00,7590.75,7591.25,7589.75,7590.0,320.0
2026-07-10 08:17:00-05:00,7590.0,7591.25,7589.75,7591.0,482.0
2026-07-10 08:18:00-05:00,7591.0,7591.25,7590.75,7590.75,319.0
2026-07-10 08:19:00-05:00,7590.75,7591.75,7590.0,7591.0,264.0
2026-07-10 08:20:00-05:00,7591.25,7592.0,7591.0,7591.25,409.0
2026-07-10 08:21:00-05:00,7591.25,7592.25,7591.25,7591.25,354.0
2026-07-10 08:22:00-05:00,7591.5,7591.75,7590.75,7591.5,204.0
2026-07-10 08:23:00-05:00,7591.25,7592.5,7591.0,7591.75,357.0
2026-07-10 08:24:00-05:00,7591.75,7592.25,7591.5,7592.25,431.0
2026-07-10 08:25:00-05:00,7592.0,7594.0,7592.0,7593.0,1778.0
2026-07-10 08:26:00-05:00,7592.75,7594.0,7591.75,7591.75,460.0
2026-07-10 08:27:00-05:00,7591.75,7592.0,7589.25,7590.75,968.0
2026-07-10 08:28:00-05:00,7590.75,7591.5,7589.75,7590.75,739.0
2026-07-10 08:29:00-05:00,7590.75,7592.5,7590.5,7592.25,1224.0
2026-07-10 08:30:00-05:00,7592.25,7597.0,7592.25,7596.75,9394.0
2026-07-10 08:31:00-05:00,7596.75,7598.75,7594.5,7597.25,6701.0
2026-07-10 08:32:00-05:00,7597.25,7600.0,7595.5,7599.5,3447.0
2026-07-10 08:33:00-05:00,7599.5,7600.5,7597.5,7598.75,3374.0
2026-07-10 08:34:00-05:00,7598.5,7598.75,7596.5,7597.75,2746.0
2026-07-10 08:35:00-05:00,7597.75,7600.75,7596.5,7598.25,3468.0
2026-07-10 08:36:00-05:00,7598.25,7604.5,7598.0,7602.25,3550.0
2026-07-10 08:37:00-05:00,7602.25,7604.25,7600.75,7601.0,2824.0
2026-07-10 08:38:00-05:00,7601.0,7602.5,7600.0,7601.25,2276.0
2026-07-10 08:39:00-05:00,7601.5,7601.5,7597.75,7597.75,2702.0
2026-07-10 08:40:00-05:00,7598.0,7598.5,7590.0,7590.5,6054.0
2026-07-10 08:41:00-05:00,7590.75,7594.75,7590.25,7591.5,4257.0
2026-07-10 08:42:00-05:00,7591.75,7593.75,7590.75,7592.75,2823.0
2026-07-10 08:43:00-05:00,7592.5,7595.5,7590.75,7595.5,3573.0
2026-07-10 08:44:00-05:00,7595.5,7597.0,7593.25,7594.25,3115.0
2026-07-10 08:45:00-05:00,7594.5,7596.75,7592.75,7594.25,3293.0
2026-07-10 08:46:00-05:00,7594.5,7600.25,7593.75,7599.0,3746.0
2026-07-10 08:47:00-05:00,7599.25,7600.5,7598.0,7599.25,1796.0
2026-07-10 08:48:00-05:00,7599.25,7600.75,7598.75,7600.75,1742.0
2026-07-10 08:49:00-05:00,7600.5,7603.5,7600.25,7602.5,2876.0
2026-07-10 08:50:00-05:00,7602.25,7602.5,7598.75,7602.0,3268.0
2026-07-10 08:51:00-05:00,7601.75,7602.75,7599.25,7600.0,2088.0
2026-07-10 08:52:00-05:00,7599.75,7603.75,7599.75,7603.25,2660.0
2026-07-10 08:53:00-05:00,7603.0,7604.25,7602.5,7603.5,1967.0
2026-07-10 08:54:00-05:00,7603.75,7604.0,7601.0,7601.25,2215.0
2026-07-10 08:55:00-05:00,7601.25,7601.5,7598.0,7599.75,3051.0
2026-07-10 08:56:00-05:00,7599.75,7602.0,7598.75,7601.75,2631.0
2026-07-10 08:57:00-05:00,7601.75,7603.75,7600.0,7601.75,2433.0
2026-07-10 08:58:00-05:00,7601.75,7604.5,7601.75,7603.5,2407.0
2026-07-10 08:59:00-05:00,7603.5,7604.0,7600.5,7601.5,2263.0
2026-07-10 09:00:00-05:00,7601.5,7603.25,7600.25,7601.0,3004.0
2026-07-10 09:01:00-05:00,7601.25,7604.5,7598.75,7604.0,3341.0
2026-07-10 09:02:00-05:00,7604.0,7605.75,7603.0,7605.25,3267.0
2026-07-10 09:03:00-05:00,7605.5,7605.75,7603.5,7604.75,2326.0
2026-07-10 09:04:00-05:00,7605.0,7605.0,7601.5,7603.5,1839.0
2026-07-10 09:05:00-05:00,7603.5,7604.0,7602.0,7603.0,1484.0
2026-07-10 09:06:00-05:00,7603.0,7604.75,7600.25,7601.0,2941.0
2026-07-10 09:07:00-05:00,7601.25,7601.25,7598.5,7599.25,3148.0
2026-07-10 09:08:00-05:00,7599.0,7600.75,7596.75,7600.0,2781.0
2026-07-10 09:09:00-05:00,7600.0,7603.5,7599.75,7602.75,2857.0
2026-07-10 09:10:00-05:00,7603.0,7603.75,7600.5,7603.25,2147.0
2026-07-10 09:11:00-05:00,7603.0,7603.0,7599.0,7600.25,1826.0
2026-07-10 09:12:00-05:00,7600.5,7602.75,7600.25,7602.0,1335.0
2026-07-10 09:13:00-05:00,7602.0,7602.5,7600.25,7601.75,1422.0
2026-07-10 09:14:00-05:00,7601.75,7601.75,7598.25,7599.25,1843.0
2026-07-10 09:15:00-05:00,7599.0,7599.25,7595.25,7598.25,3963.0
2026-07-10 09:16:00-05:00,7598.5,7600.0,7597.5,7598.75,2307.0
2026-07-10 09:17:00-05:00,7598.75,7601.75,7598.5,7600.75,2619.0
2026-07-10 09:18:00-05:00,7600.75,7601.75,7598.0,7599.0,2266.0
2026-07-10 09:19:00-05:00,7598.75,7600.5,7595.75,7599.0,3129.0
2026-07-10 09:20:00-05:00,7599.0,7600.25,7598.0,7599.0,2446.0
2026-07-10 09:21:00-05:00,7599.0,7599.0,7593.0,7595.25,3417.0
2026-07-10 09:22:00-05:00,7595.0,7597.5,7594.25,7596.75,2749.0
2026-07-10 09:23:00-05:00,7596.75,7599.5,7595.5,7599.5,1909.0
2026-07-10 09:24:00-05:00,7599.5,7600.0,7596.5,7597.75,1897.0
2026-07-10 09:25:00-05:00,7597.5,7597.5,7593.25,7595.5,2794.0
2026-07-10 09:26:00-05:00,7595.5,7598.75,7594.5,7598.5,2163.0
2026-07-10 09:27:00-05:00,7598.5,7601.0,7596.5,7601.0,2071.0
2026-07-10 09:28:00-05:00,7601.0,7603.75,7600.25,7603.5,3492.0
2026-07-10 09:29:00-05:00,7603.5,7603.5,7597.5,7598.0,2637.0
2026-07-10 09:30:00-05:00,7597.75,7601.0,7597.75,7601.0,2738.0
2026-07-10 09:31:00-05:00,7601.0,7601.0,7598.75,7600.25,1810.0
2026-07-10 09:32:00-05:00,7600.0,7602.75,7566.25,7567.5,14782.0
2026-07-10 09:33:00-05:00,7567.5,7578.5,7552.75,7578.5,24465.0
2026-07-10 09:34:00-05:00,7578.5,7586.75,7577.0,7581.25,11504.0
2026-07-10 09:35:00-05:00,7581.25,7586.25,7576.5,7576.75,7727.0
2026-07-10 09:36:00-05:00,7577.0,7586.5,7576.0,7586.0,6063.0
2026-07-10 09:37:00-05:00,7585.75,7591.0,7584.0,7589.5,4491.0
2026-07-10 09:38:00-05:00,7589.75,7592.75,7587.0,7591.25,3937.0
2026-07-10 09:39:00-05:00,7591.25,7592.25,7586.0,7589.25,3285.0
2026-07-10 09:40:00-05:00,7589.0,7590.5,7586.75,7589.0,3465.0
2026-07-10 09:41:00-05:00,7588.75,7588.75,7585.0,7585.75,3421.0
2026-07-10 09:42:00-05:00,7586.0,7591.25,7586.0,7587.25,2850.0
2026-07-10 09:43:00-05:00,7587.5,7590.0,7587.0,7588.25,2098.0
2026-07-10 09:44:00-05:00,7588.25,7595.0,7586.5,7593.25,3389.0
2026-07-10 09:45:00-05:00,7593.5,7595.25,7589.75,7593.5,3218.0
2026-07-10 09:46:00-05:00,7593.5,7593.5,7590.0,7591.25,2180.0
2026-07-10 09:47:00-05:00,7591.25,7592.75,7590.0,7591.0,1758.0
2026-07-10 09:48:00-05:00,7590.75,7592.5,7588.0,7589.75,2638.0
2026-07-10 09:49:00-05:00,7589.75,7596.75,7589.5,7596.0,3245.0
2026-07-10 09:50:00-05:00,7596.0,7598.25,7593.5,7594.0,3035.0
