date,bl_1,bl_2,bl_3,bl_4,bl_5,bl_6,bl_7,bl_8,bl_9,bl_10
2026-02-11,25893.86,25722.1,25503.49,24480.37,24690.25,24995.46,25314.94,25702.93,25616.81,24920.71
2026-02-12,24590.35,25358.54,24424.78,24739.13,25193.66,25094.31,24339.16,24232.86,24724.49,24768.43
2026-02-13,25474.78,24249.96,24685.72,24652.48,25268.41,25890.77,26052.65,25622.63,24934.02,25706.79
2026-02-17,25050.58,24946.29,24899.94,25271.71,23959.94,24574.35,25150.8,24373.83,24342.93,25120.1
2026-02-18,25224.06,24990.31,23999.65,25862.26,24315.59,24945.11,25564.86,24169.36,24572.58,24213.13
2026-02-19,24903.18,24502.67,24208.39,25601.45,25122.12,24979.12,24740.05,25193.52,24694.52,24392.94
2026-02-20,25397.63,24809.35,24702.33,25511.94,25193.43,24507.92,24407.26,24621.29,25000.16,25061.26
2026-02-23,25068.9,25978.69,24597.77,24694.19,24429.86,25286.31,24376.76,24831.83,25373.36,25396.24
2026-02-24,24902.22,25013.62,25310.6,25906.23,25516.11,24653.27,24851.2,24400.72,24559.03,25104.75
2026-02-25,25089.7,25909.37,25497.43,24893.77,26099.03,24945.94,25641.19,25297.21,25468.19,25604.81
2026-02-26,25260.76,24719.77,24650.4,25053.96,25515.58,25879.94,24994.47,25076.55,25728.74,24860.94
2026-02-27,24812.73,25428.71,25279.41,24661.01,24462.38,25204.33,25077.25,24632.3,25004.28,25039.03
2026-03-02,24657.48,25068.27,25271.87,24462.88,24851.73,25473.49,24298.07,25714.12,26017.15,25013.53
2026-03-03,24833.44,24215.26,25067.12,25399.3,24867.11,25655.21,25097.99,24165.8,25240.09,23621.74
2026-03-04,24812.52,24855.16,25699.05,25808.68,26045.9,25466.53,24496.52,25224.03,24423.9,24143.85
2026-03-05,24989.01,25147.46,25365.77,24519.98,24818.17,24366.35,25563.9,25474.27,24686.27,25439.64
2026-03-06,25164.57,24249.5,25070.81,24846.38,24772.05,24936.18,25353.97,24194.88,24161.77,24645.72
2026-03-09,25066.61,25688.05,24488.14,24265.17,25624.45,25464.57,25314.03,25214.01,24553.72,24738.79
2026-03-10,24598.43,25214.54,24394.59,25612.86,24998.46,24451.84,25408.17,25323.72,25470.38,25500.09
2026-03-11,24653.95,25541.68,24894.56,24486.11,24816.58,25092.66,24988.93,25357.43,24400.47,25834.06
2026-03-12,25067.75,24693.23,25458.81,25178.15,24884.07,24098.65,24570.56,23971.99,24000.25,24153.72
2026-03-13,24190.37,25013.39,24660.26,23996.46,24799.9,24605.03,23637.53,23838.91,23936.59,24926.89
2026-03-16,24623.87,24490.89,24306.38,23890.34,24859.92,25351.01,24360.27,25002.19,24815.32,24661.37
2026-03-17,24686.7,24378.41,24867.82,25067.22,24509.9,24765.56,25262.09,25106.92,25300.66,
2026-03-18,24920.77,24792.98,25408.44,24551.54,23809.22,25313.48,24724.92,24435.87,23014.58,23692.16
