date,bl_1,bl_2,bl_3,bl_4,bl_5,bl_6,bl_7,bl_8,bl_9,bl_10
2026-03-12,253.04,238.42,225.95,226.98,253.2,257.95,250.06,254.52,340.47,261.48
2026-03-13,241.02,262.0,252.48,226.23,242.04,248.18,251.03,257.97,255.97,339.34
2026-03-16,244.71,253.04,278.09,269.71,261.63,234.83,220.87,352.25,267.31,255.55
2026-03-17,248.97,245.99,255.99,231.52,243.8,262.67,253.01,242.1,347.29,270.62
2026-03-18,248.98,275.83,250.29,241.19,242.22,248.11,241.91,233.65,253.01,246.08
2026-03-19,253.95,245.14,240.05,255.79,240.42,255.21,248.97,239.78,261.22,360.63
2026-03-20,221.83,243.38,236.08,249.09,247.1,239.5,237.63,370.74,272.0,268.3
2026-03-23,251.38,250.0,248.91,268.6,246.01,257.34,228.73,363.9,263.84,262.82
2026-03-24,253.58,248.98,252.02,244.03,256.34,125.02,243.6,234.55,265.73,264.06
2026-03-25,256.5,255.96,258.51,127.18,247.21,223.2,288.92,265.77,260.08,259.51
2026-03-26,256.42,242.64,248.09,240.06,245.1,252.18,226.81,242.1,128.21,251.58
2026-03-27,248.01,242.02,239.18,238.19,128.62,228.51,252.99,385.87,279.03,272.77
2026-03-30,244.5,229.46,234.81,122.25,236.7,260.0,261.28,241.84,230.54,245.86
2026-03-31,246.91,252.44,236.83,252.97,227.95,247.3,243.49,258.33,244.36,265.82
2026-04-01,263.85,249.93,248.87,244.96,254.22,253.53,252.22,121.15,241.23,232.8
2026-04-02,253.25,112.18,241.27,272.39,247.93,252.0,236.66,240.95,244.99,245.23
2026-04-06,248.05,255.21,256.57,100.14,251.31,228.12,240.55,242.38,300.43,265.3
2026-04-07,247.95,248.38,259.09,257.45,237.48,98.79,252.95,251.86,296.38,225.81
2026-04-08,260.43,250.06,255.97,260.96,256.5,264.39,219.34,252.92,291.55,266.99
2026-04-09,257.36,265.7,263.36,258.27,266.94,240.49,252.94,216.72,308.19,291.07
2026-04-10,266.86,265.54,259.4,254.99,262.94,264.94,273.9,193.56,247.57,258.87
