date,bl_1,bl_2,bl_3,bl_4,bl_5,bl_6,bl_7,bl_8,bl_9,bl_10
2026-03-24,379.65,378.71,369.76,364.72,380.11,377.91,381.54,374.78,367.75,365.69
2026-03-25,373.66,368.74,375.05,373.88,364.06,378.9,367.76,370.04,377.16,365.88
2026-03-26,359.19,366.91,364.65,371.5,362.14,363.11,365.13,368.02,372.82,369.26
2026-03-27,355.41,350.17,362.22,357.49,360.84,359.36,361.71,358.64,351.15,364.38
2026-03-30,364.67,359.2,364.08,360.37,357.7,361.05,354.24,355.56,356.27,362.18
2026-03-31,363.98,375.3,368.69,372.55,376.18,365.6,362.93,369.0,374.74,376.83
2026-04-01,375.19,365.06,362.64,371.88,361.28,369.67,367.24,363.34,363.55,364.02
2026-04-02,381.02,377.38,381.84,373.83,369.67,375.6,365.2,367.04,365.69,377.79
2026-04-06,365.86,366.09,379.32,369.88,375.91,371.97,381.08,370.41,375.43,376.26
2026-04-07,374.96,379.91,366.5,376.08,364.74,377.87,374.12,379.21,370.81,372.25
2026-04-08,376.93,375.36,382.38,369.01,379.7,380.06,370.62,372.21,374.43,371.08
2026-04-09,373.11,369.61,376.14,375.11,380.33,367.65,368.54,365.63,380.98,378.95
2026-04-10,372.54,370.22,370.6,369.28,374.17,368.7,371.43,368.07,,
2026-04-13,394.0,379.3,380.23,388.37,375.68,384.78,391.49,391.21,390.08,386.61
2026-04-14,395.58,386.45,390.41,382.69,386.75,391.14,383.47,386.95,396.38,397.32
2026-04-15,403.24,402.03,420.66,419.68,407.82,411.47,409.02,413.71,421.75,419.15
2026-04-16,433.01,433.24,419.01,409.96,407.18,430.91,426.71,414.92,423.43,424.63
2026-04-17,422.15,424.09,419.11,415.26,415.52,427.83,426.79,435.38,433.53,431.61
2026-04-20,424.12,408.61,424.38,426.01,423.67,411.98,418.62,426.53,423.43,405.05
2026-04-21,428.86,425.86,423.25,436.85,434.56,421.85,413.88,434.21,424.62,429.83
2026-04-22,425.78,433.02,444.92,443.74,432.01,421.33,440.85,428.41,439.48,438.29
2026-04-23,428.41,412.58,417.89,422.01,409.58,424.65,415.28,402.56,421.28,422.9
2026-04-24,436.16,411.58,412.84,419.79,438.55,431.01,427.92,428.42,426.81,436.96
