date,bl_1,bl_2,bl_3,bl_4,bl_5,bl_6,bl_7,bl_8,bl_9,bl_10
2026-02-06,6892.3,6999.01,7017.2,7048.92,6976.95,6812.74,6845.28,7026.72,7106.7,6958.23
2026-02-09,7048.57,6996.4,6922.49,7005.91,6753.75,6837.38,7025.29,7073.31,7120.15,7010.71
2026-02-10,6993.21,7158.8,7060.49,7022.89,7030.07,6929.61,6900.78,6823.05,7041.0,7048.68
2026-02-11,7024.12,7074.27,6950.33,6819.57,6884.72,7106.85,7010.41,6991.84,6926.66,6898.94
2026-02-12,6778.17,6827.26,6983.06,6920.97,6929.71,6998.96,7036.32,6939.62,6872.8,6799.41
2026-02-13,6830.6,6902.8,6782.27,7000.94,6955.05,6802.86,6743.09,6946.67,6776.99,7120.29
2026-02-17,6823.49,6927.85,6891.17,6738.9,7000.89,6956.4,6653.25,6749.62,6758.69,6801.61
2026-02-18,6822.92,6967.58,6913.71,6987.43,6733.48,6900.95,7236.43,6941.54,6648.18,6693.91
2026-02-19,6798.79,6963.51,6931.48,6814.24,6946.83,6983.84,6861.9,6773.46,6904.82,7001.59
2026-02-20,7022.48,6918.23,6971.16,6858.91,6800.74,7061.5,6813.51,7012.16,6980.03,6838.33
2026-02-23,6926.21,6775.74,6879.29,7011.23,6949.57,6818.74,6758.02,6899.95,7205.22,7039.72
2026-02-24,6832.88,6966.8,6801.23,6922.62,7160.15,6938.71,6950.94,6787.85,6901.99,6885.02
2026-02-25,7021.92,7037.81,6977.7,7027.14,7119.14,6898.51,6840.03,6989.7,6761.46,7104.4
2026-02-26,6975.8,6925.74,6908.07,6989.68,6949.44,7151.37,7109.33,6885.99,6847.08,6811.7
2026-02-27,6951.2,6798.29,7015.43,6908.39,6899.16,6879.59,6778.03,6929.02,6842.73,6805.53
2026-03-02,6957.64,6911.13,6899.87,7024.01,6698.66,7089.05,6775.39,6796.94,6859.08,6832.47
2026-03-03,6970.18,6901.24,6906.95,6728.84,6702.22,6924.29,7012.02,6741.83,6911.81,6857.23
2026-03-04,6807.1,6803.41,6975.95,6798.19,6915.69,6848.74,6897.51,7041.63,7072.8,7136.56
2026-03-05,6825.69,6869.92,6955.37,6698.22,6777.24,6914.24,6853.5,6803.29,6752.72,6674.56
2026-03-06,6887.65,6638.99,6899.86,6598.76,6800.37,6720.12,6832.55,6679.41,6875.22,6940.46
2026-03-09,6979.92,6852.09,6880.96,6673.06,6725.35,6688.33,6658.05,6701.75,6869.02,6935.29
2026-03-10,6855.87,6648.67,6703.33,6796.87,6906.28,6635.76,6925.72,6901.51,6692.54,6867.73
2026-03-11,6698.37,6853.36,7015.76,6949.66,6886.7,6865.71,6749.63,6587.44,6627.42,6740.81
2026-03-12,6851.82,6823.67,6801.47,6721.31,6599.16,6930.39,6773.45,6532.97,6564.04,6590.63
2026-03-13,6754.37,6546.49,6628.61,6812.37,6711.75,6585.13,6805.49,6592.38,6920.53,6434.72
2026-03-16,6674.74,6547.48,6944.6,6799.95,6651.36,6702.26,6624.05,6631.57,6756.75,6836.11
2026-03-17,6850.96,6699.65,6662.53,6904.77,6825.57,6653.08,6752.9,6535.23,6886.89,6925.64
2026-03-18,6818.14,6760.27,6551.17,6944.91,6778.99,6602.27,6679.29,6752.06,6291.83,6477.52
2026-03-19,6809.03,6505.07,6721.61,6829.56,6859.65,6612.85,6551.33,6575.74,6652.51,6662.68
2026-03-20,6700.14,6653.84,6549.15,6722.08,6742.09,6708.24,6645.89,6626.78,6373.9,6399.21
2026-03-23,6723.98,6548.62,6422.09,6532.06,6648.97,6479.91,6699.42,6472.01,6314.93,6369.79
2026-03-24,6695.36,6748.2,6432.97,6598.49,6775.31,6852.22,6536.51,6519.21,6461.66,6573.36
2026-03-25,6505.69,6621.95,6573.42,6725.38,6599.79,6978.65,6674.35,6562.72,6640.54,6440.64
2026-03-26,6671.53,6643.4,6599.11,6445.24,6373.3,6327.96,6677.69,6420.66,6432.65,6590.03
2026-03-27,6572.42,6251.35,6602.05,6513.99,6311.56,6474.25,6220.2,6523.83,6547.72,6431.32
2026-03-30,6478.52,6671.7,6585.3,6421.02,6287.86,6540.22,6598.74,6613.34,6573.32,6488.49
2026-03-31,6343.14,6567.81,6215.24,6404.12,6423.76,6667.8,6743.38,6546.37,6397.14,6796.9
2026-04-01,6538.42,6676.56,6702.34,6627.29,6599.59,6588.75,6284.85,6649.35,6497.38,6440.97
2026-04-02,6472.11,6717.52,6789.23,6738.53,6728.21,6550.7,6414.11,6828.79,6605.06,6629.02
2026-04-06,6732.06,6613.22,6642.64,6739.66,6662.43,6721.86,6486.14,6874.21,6563.16,6762.55
2026-04-07,6773.53,6726.93,6539.73,6615.2,6827.85,6462.12,6808.45,6482.86,6500.58,6526.75
2026-04-08,6787.54,6743.9,6654.79,6812.65,6851.92,6863.98,6560.94,6722.19,6899.61,6751.11
2026-04-09,6900.74,6865.71,6716.96,6963.01,6813.12,6851.28,6979.04,6624.13,6990.39,6841.06
2026-04-10,6910.22,6902.83,6973.52,7023.04,6687.12,6966.33,6922.78,6828.88,6502.65,6642.81
2026-04-13,6946.95,6856.2,6678.02,6841.48,7143.26,7202.34,7165.27,7000.64,6962.09,6935.51
2026-04-14,6941.47,6950.24,7037.64,6991.03,6899.97,6978.36,6837.64,6889.77,6911.77,7010.85
2026-04-15,7100.23,7124.04,7021.67,7041.69,6940.15,6954.37,7011.1,7061.37,6835.69,6889.57
2026-04-16,7059.44,7087.15,7012.71,7137.66,6902.14,7110.98,7099.67,6957.58,6920.48,6952.3
2026-04-17,7098.89,7228.82,7158.44,7332.31,7072.9,7224.57,7001.48,7281.46,7046.81,7021.07
2026-04-20,7081.38,7200.55,7162.12,7265.85,7061.52,6897.69,6926.95,7138.75,7247.0,7414.23
2026-04-21,7173.92,7031.28,7103.2,7111.09,7238.19,7281.54,7199.98,6944.28,7059.66,7137.5
2026-04-22,7124.82,7172.51,7237.78,7091.78,7080.61,7229.56,7106.93,7199.85,7209.84,7288.72
2026-04-23,7210.63,7315.66,7216.66,7071.42,7059.34,7260.29,7199.87,7077.18,6904.03,7045.33
2026-04-24,7125.72,7157.0,7102.62,7255.25,7034.16,7085.44,7299.16,7263.18,7353.65,6998.45
2026-04-27,7135.8,7303.03,7202.75,7233.86,7273.57,7153.14,7539.46,6828.84,7167.73,7036.46
2026-04-28,7103.68,7234.17,7151.16,7686.04,7173.4,7131.38,7181.9,6815.22,7041.28,7083.95
2026-04-29,7101.79,7427.5,7201.85,7252.28,7232.12,7176.46,7153.15,6881.8,7222.25,7240.07
2026-04-30,7172.37,7106.16,7152.36,7376.52,7308.88,7195.98,7207.32,7341.5,7231.48,7113.38
2026-05-01,7302.14,7152.02,7192.42,7223.96,7323.85,7252.9,7198.9,7126.96,7275.35,7353.22
2026-05-04,7246.85,7299.45,7166.77,7227.81,7377.25,7124.24,7049.05,7117.29,7176.21,7201.89
2026-05-05,7225.52,7327.74,7248.08,7351.2,7262.01,7176.78,7199.62,7300.5,7128.06,7277.94
2026-05-06,7320.79,7453.4,7424.82,7350.47,7400.2,7052.04,7499.34,7196.65,7232.16,7288.6
2026-05-07,7399.61,7428.86,7348.13,7309.01,7217.44,7298.32,7493.95,7376.84,7367.6,7449.31
2026-05-08,7414.34,7547.53,7349.35,7395.42,7484.42,7421.21,7333.34,7275.12,7326.94,7445.09
2026-05-11,7369.53,7453.66,7117.16,7464.01,7509.19,7433.38,7325.67,7670.76,7794.18,7749.61
2026-05-12,7428.65,7572.02,7400.89,7475.53,7556.96,7356.52,7526.82,7332.3,7494.66,7375.33
2026-05-13,7498.69,7422.55,7398.54,7374.14,7525.2,7538.23,7467.04,7605.27,7510.58,7436.27
2026-05-14,7599.11,7503.28,7572.32,7454.89,7697.87,7423.32,7392.47,7413.11,7443.86,7490.92
2026-05-15,7500.97,7424.33,7490.28,7524.56,7321.21,7256.7,7398.75,7473.17,7585.75,7458.86
2026-05-18,7357.56,7633.52,7493.81,7292.96,7498.92,7522.89,7471.77,7349.25,7481.72,7625.96
2026-05-19,7470.26,7423.16,7448.78,7311.23,7374.95,7405.62,7526.02,7611.43,7270.94,7322.23
2026-05-20,7520.3,7387.41,7471.07,7476.79,7087.5,7450.14,7529.71,7337.0,7759.37,7492.34
2026-05-21,7400.04,7522.43,7651.35,7417.14,7528.77,7572.75,7509.66,7228.83,7589.32,7607.27
2026-05-22,7396.11,7518.07,7594.11,7582.47,7383.21,7336.05,7484.35,7425.88,7824.95,7552.26
2026-05-26,7471.37,7543.8,7602.02,7548.4,7415.99,7579.02,7455.41,7681.21,7717.48,7640.95
2026-05-27,7582.43,7417.06,7548.15,7537.1,7597.75,7475.99,7626.44,7463.49,7492.53,7359.08
2026-05-28,7642.36,7519.32,7578.52,7636.94,7608.83,7725.33,7335.38,7697.86,7459.44,7677.73
2026-05-29,7650.6,7629.04,7590.77,7666.34,7736.41,7686.74,7788.35,7491.43,7507.04,7537.95
2026-06-01,7628.1,7674.98,7550.58,7641.73,7649.47,7723.51,7608.7,7736.82,7586.93,7636.26
2026-06-02,7651.11,7560.65,7428.36,7688.2,7640.99,7774.15,7566.39,7587.13,7620.98,7738.97
2026-06-03,7641.0,7597.41,7353.72,7628.34,7900.01,7659.98,7789.96,7568.22,7648.07,7172.91
2026-06-04,7630.6,7559.41,7755.25,7660.32,7713.53,7649.58,7691.79,7448.57,7502.53,7608.12
2026-06-05,7548.66,7480.28,7724.7,7580.54,7466.25,7554.14,7592.44,7282.46,7485.74,7600.0
2026-06-08,7375.92,7348.45,7502.06,7485.38,7291.45,7451.67,7108.2,7202.35,7552.5,7525.45
2026-06-09,7461.6,7308.98,7542.07,7493.14,7507.23,7473.7,7419.55,7353.02,7206.47,7399.87
2026-06-10,7354.74,7200.66,7375.74,7175.54,7044.66,7339.01,7511.0,7489.66,7263.52,7326.95
2026-06-11,7579.34,7321.66,7673.54,7440.75,7349.7,7547.98,7502.48,7338.64,7287.11,7310.01
2026-06-12,7401.6,7609.62,7505.45,7276.61,7517.57,7418.93,7247.58,7427.35,7596.46,7469.01
2026-06-15,7842.27,7629.67,7674.64,7454.32,7537.6,7647.41,7691.25,7726.05,7560.44,7524.84
