session_date,eod_date,spot_eod,spot_intraday,cr,cr_gex,ps,ps_gex,hvl,hvl_gex,d1_min,d1_min_gex,d1_max,d1_max_gex,cr0,cr0_gex,ps0,ps0_gex,hvl0,hvl0_gex,gw0,gw0_gex,gex_1,gex_1_gex,gex_2,gex_2_gex,gex_3,gex_3_gex,gex_4,gex_4_gex,gex_5,gex_5_gex,gex_6,gex_6_gex,gex_7,gex_7_gex,gex_8,gex_8_gex,gex_9,gex_9_gex,gex_10,gex_10_gex
2026-04-07,2026-04-07,,,6800.0,13433992.58913998,6500.0,-19004489.1396043,6615.0,-16486.317442825097,6578.69,,6748.31,,6725.0,8459636.904848607,6500.0,-19004489.1396043,6615.0,-16486.317442825097,6725.0,8459636.904848607,6675.0,3306744.5439295475,6600.0,-4503149.216361209,6700.0,4650747.964778503,6720.0,2667606.703528967,6730.0,2323192.541494709,6750.0,9578353.6718981,6775.0,6297061.098803037,6550.0,-4492134.356559996,6525.0,-4285377.628096508,6825.0,4842398.113139693
2026-04-08,2026-04-08,,,6900.0,21266120.787055437,6500.0,-9984440.744050084,6715.0,-470895.4358837182,6744.6,,6887.9,,6900.0,21266120.787055437,6700.0,-6351070.430363912,6785.0,-468869.701034379,6900.0,21266120.787055437,6850.0,15244237.14836097,6800.0,7254028.302029131,6825.0,9915492.657944974,6775.0,4754189.783705756,6875.0,7575783.419438551,6725.0,3725462.4712019446,6675.0,2036561.0395603697,6925.0,5043598.856084523,6890.0,4627124.854310178,6730.0,1490389.2154493458
2026-04-09,2026-04-09,,,6900.0,30106356.88826904,6500.0,-8094071.350854571,6705.0,-208458.88064306264,6793.38,,6928.12,,6900.0,30106356.88826904,6775.0,2541541.4033107194,6805.0,-772541.8321795575,6900.0,30106356.88826904,6850.0,11721145.493329506,6875.0,13271760.908729205,6825.0,7533502.063293112,6800.0,2958262.361968882,6925.0,8031690.110931067,6975.0,6093796.853297057,6950.0,9960120.767443724,6930.0,3390667.977651412,6760.0,936988.428117694,6730.0,965035.5808226552
2026-04-10,2026-04-10,,,6900.0,18466665.438667625,6500.0,-7461222.909064739,6705.0,-118429.74955231306,6797.71,,6929.79,,6900.0,18466665.438667625,6750.0,841246.309544619,6795.0,-380343.8436480348,6900.0,18466665.438667625,6850.0,9368771.642162357,6800.0,4457074.273147419,6875.0,7307833.242193573,6925.0,6209081.519213903,6870.0,4887818.410177554,6775.0,4462600.193856315,6975.0,5671560.734524513,6950.0,8537910.493652152,6930.0,2256283.406072281,6760.0,862322.0026493815
2026-04-13,2026-04-13,,,7000.0,24277673.199236497,6500.0,-6989723.397383647,6770.0,-687930.4208341037,6862.67,,6992.33,,6950.0,23690176.23536698,6850.0,3757549.561422412,6870.0,3022125.7237215266,6950.0,23690176.23536698,6900.0,14550009.35766441,6925.0,10586434.683628088,6975.0,10859111.26306336,6875.0,4216762.652068897,6930.0,7811089.294433967,6800.0,4303128.722277634,7050.0,13649858.090319335,7025.0,6825662.20120186,6860.0,1446006.1236133045,6825.0,649162.558032241
2026-04-14,2026-04-14,,,7000.0,28329081.505889826,6500.0,-6652448.949529199,6795.0,-297474.37508322863,6940.16,,7068.34,,7000.0,28329081.505889826,6950.0,4474141.973185177,6980.0,972382.7543766844,7000.0,28329081.505889826,7050.0,23370897.029379696,7025.0,14681637.18078229,6975.0,5553295.282489908,7020.0,10083966.602473348,7010.0,8026254.475236102,7100.0,19370933.733216237,6900.0,4527789.858920815,7075.0,8786480.22435826,7125.0,5523880.595748043,6940.0,1315449.0629087328
2026-04-15,2026-04-15,,,7100.0,25395961.47202407,6500.0,-4916742.631475124,6870.0,-1069868.322297851,6992.87,,7123.63,,7080.0,5901647.067748037,7025.0,4427839.58138518,7050.0,21348164.86092798,7080.0,5901647.067748037,7000.0,11057563.944215965,7075.0,11437018.508259526,7020.0,5633123.441880086,7060.0,5301380.987787858,7070.0,5494917.584717565,7150.0,14037003.806032652,7125.0,11021922.91011778,6950.0,2813384.424408247,6975.0,2910865.7281026416,7175.0,4835128.345738937
2026-04-16,2026-04-16,,,7100.0,26947723.82689469,6500.0,-5133475.626715167,6945.0,-266460.2488698178,7013.61,,7142.89,,7100.0,26947723.82689469,7040.0,-182102.5898881984,6965.0,-207830.56048453497,7100.0,26947723.82689469,7050.0,21963597.739174444,7025.0,7962483.39573014,7125.0,11903618.255782183,7075.0,10046098.8744063,7020.0,2611651.2978874133,7200.0,15157005.085222231,7150.0,15586083.103749884,7000.0,4638448.128184212,6975.0,3254704.981886086,6950.0,1221867.506396103
2026-04-17,2026-04-17,,,7200.0,18671717.71160682,6500.0,-3856374.198994511,6945.0,-90409.40330931314,7098.57,,7229.93,,7170.0,4340801.566593598,6900.0,-756124.1351742559,7000.0,4689593.739953098,7170.0,4340801.566593598,7100.0,14620851.900904698,7150.0,14865423.574624218,7125.0,7341050.378802573,7175.0,6722673.476060514,7225.0,6111208.323077178,7050.0,10999503.495956527,7250.0,8078176.542884395,7075.0,4325750.021191578,7275.0,3213841.916845682,7090.0,2223718.9904647144
2026-04-20,2026-04-20,,,7200.0,23252621.125728987,7030.0,-7012100.560356838,7120.0,-68342.11019622309,7083.59,,7220.41,,7200.0,23252621.125728987,7100.0,-1093270.491188966,7120.0,-68342.11019622309,7200.0,23252621.125728987,7150.0,15066558.057663787,7175.0,8145588.419730584,7125.0,3717727.458597239,7180.0,5357404.867534371,7170.0,4640670.565449255,7250.0,15386176.791551232,7225.0,13477189.43113539,7050.0,4356218.504661957,7075.0,-3401488.515120171,7275.0,4127348.4828314874
