logged_utc,source,order_id,perm_id,exec_id,local_symbol,side,shares,price,ib_exec_time_utc,ib_exec_time_raw,exchange,last_liquidity,cum_qty,avg_price,commission,currency,realized_pnl
2026-09-17T13:31:01+00:00,place_combo,19,258730631,00020057.6aab78fc.01.01,SPX,BOT,1.0,-0.25,2026-09-17T13:30:56.737865+00:00,2026-09-17 11:30:57+00:00,CBOE,1,1.0,-0.25,0.0,,0.0
2026-09-17T13:31:01+00:00,place_combo,19,258730631,00020057.6aab78fc.02.01,SPXW  260917P07550000,SLD,1.0,0.7,2026-09-17T13:30:56.740993+00:00,2026-09-17 11:30:57+00:00,CBOE,1,1.0,0.7,1.54028,USD,0.0
2026-09-17T13:31:01+00:00,place_combo,19,258730631,00020057.6aab78fc.03.01,SPXW  260917P07525000,BOT,1.0,0.45,2026-09-17T13:30:56.747574+00:00,2026-09-17 11:30:57+00:00,CBOE,1,1.0,0.45,1.54028,USD,0.0
2026-09-17T13:31:38+00:00,place_combo,28,258730633,00020057.6aab79da.01.01,SPX,BOT,1.0,-23.7,2026-09-17T13:31:34.554800+00:00,2026-09-17 11:31:34+00:00,CBOE,1,1.0,-23.7,0.0,,0.0
2026-09-17T13:31:38+00:00,place_combo,28,258730633,00020057.6aab79da.02.01,SPXW  260917C07575000,BOT,1.0,62.5,2026-09-17T13:31:34.559435+00:00,2026-09-17 11:31:34+00:00,CBOE,1,1.0,62.5,1.63028,USD,0.0
2026-09-17T13:31:38+00:00,place_combo,28,258730633,00020057.6aab79da.03.01,SPXW  260917C07550000,SLD,1.0,86.2,2026-09-17T13:31:34.563783+00:00,2026-09-17 11:31:34+00:00,CBOE,1,1.0,86.2,1.63028,USD,0.0
2026-09-17T13:32:00+00:00,place_combo,35,258730634,00020057.6aab7a6d.01.01,SPX,BOT,1.0,-0.65,2026-09-17T13:31:54.735909+00:00,2026-09-17 11:31:55+00:00,CBOE,1,1.0,-0.65,0.0,,0.0
2026-09-17T13:32:00+00:00,place_combo,35,258730634,00020057.6aab7a6d.02.01,SPXW  260917P07565000,SLD,1.0,1.45,2026-09-17T13:31:54.738878+00:00,2026-09-17 11:31:55+00:00,CBOE,1,1.0,1.45,1.63028,USD,0.0
2026-09-17T13:32:00+00:00,place_combo,35,258730634,00020057.6aab7a6d.03.01,SPXW  260917P07540000,BOT,1.0,0.8,2026-09-17T13:31:54.743419+00:00,2026-09-17 11:31:55+00:00,CBOE,1,1.0,0.8,1.54028,USD,0.0
2026-09-17T13:32:28+00:00,place_combo,45,258730635,00020057.6aab7b19.01.01,SPX,BOT,1.0,-9.2,2026-09-17T13:32:24.077443+00:00,2026-09-17 11:32:24+00:00,CBOE,1,1.0,-9.2,0.0,,0.0
2026-09-17T13:32:28+00:00,place_combo,45,258730635,00020057.6aab7b19.02.01,SPXW  260917P07615000,BOT,1.0,7.2,2026-09-17T13:32:24.081885+00:00,2026-09-17 11:32:24+00:00,CBOE,1,1.0,7.2,1.63028,USD,0.0
2026-09-17T13:32:28+00:00,place_combo,45,258730635,00020057.6aab7b19.03.01,SPXW  260917P07640000,SLD,1.0,16.4,2026-09-17T13:32:24.085262+00:00,2026-09-17 11:32:24+00:00,CBOE,1,1.0,16.4,1.63028,USD,0.0
2026-09-17T13:32:50+00:00,place_combo,52,258730636,00020057.6aab7b75.01.01,SPX,BOT,1.0,-7.35,2026-09-17T13:32:48.586219+00:00,2026-09-17 11:32:48+00:00,CBOE,1,1.0,-7.35,0.0,,0.0
2026-09-17T13:32:50+00:00,place_combo,52,258730636,00020057.6aab7b75.02.01,SPXW  260917C07665000,BOT,1.0,2.35,2026-09-17T13:32:48.591207+00:00,2026-09-17 11:32:48+00:00,CBOE,1,1.0,2.35,1.63028,USD,0.0
2026-09-17T13:32:50+00:00,place_combo,52,258730636,00020057.6aab7b75.03.01,SPXW  260917C07640000,SLD,1.0,9.7,2026-09-17T13:32:48.595195+00:00,2026-09-17 11:32:48+00:00,CBOE,1,1.0,9.7,1.63028,USD,0.0
2026-09-17T13:33:18+00:00,place_combo,62,258730637,00020057.6aab7c1e.01.01,SPX,BOT,1.0,-0.85,2026-09-17T13:33:12.752641+00:00,2026-09-17 11:33:13+00:00,CBOE,1,1.0,-0.85,0.0,,0.0
2026-09-17T13:33:18+00:00,place_combo,62,258730637,00020057.6aab7c1e.02.01,SPXW  260917C07700000,BOT,1.0,0.35,2026-09-17T13:33:12.755749+00:00,2026-09-17 11:33:13+00:00,CBOE,1,1.0,0.35,1.54028,USD,0.0
2026-09-17T13:33:18+00:00,place_combo,62,258730637,00020057.6aab7c1e.03.01,SPXW  260917C07675000,SLD,1.0,1.2,2026-09-17T13:33:12.760291+00:00,2026-09-17 11:33:13+00:00,CBOE,1,1.0,1.2,1.63028,USD,0.0
2026-09-17T13:43:33+00:00,close_combo,66,258730666,00020057.6aab8807.01.01,SPX,SLD,1.0,-23.8,2026-09-17T13:43:26.537507+00:00,2026-09-17 11:43:26+00:00,CBOE,1,1.0,-23.8,0.0,,0.0
2026-09-17T13:43:33+00:00,close_combo,66,258730666,00020057.6aab8807.02.01,SPXW  260917C07575000,SLD,1.0,48.4,2026-09-17T13:43:26.540499+00:00,2026-09-17 11:43:26+00:00,CBOE,1,1.0,48.4,1.63028,USD,-1488.26056
2026-09-17T13:43:33+00:00,close_combo,66,258730666,00020057.6aab8807.03.01,SPXW  260917C07550000,BOT,1.0,72.2,2026-09-17T13:43:26.543491+00:00,2026-09-17 11:43:26+00:00,CBOE,1,1.0,72.2,1.63028,USD,1476.73944
2026-09-17T13:45:03+00:00,close_combo,72,258730668,00020057.6aab8920.01.01,SPX,SLD,1.0,-13.8,2026-09-17T13:44:57.562234+00:00,2026-09-17 11:44:57+00:00,CBOE,1,1.0,-13.8,0.0,,0.0
2026-09-17T13:45:03+00:00,close_combo,72,258730668,00020057.6aab8920.02.01,SPXW  260917P07615000,SLD,1.0,10.9,2026-09-17T13:44:57.566318+00:00,2026-09-17 11:44:57+00:00,CBOE,1,1.0,10.9,1.63028,USD,366.73944
2026-09-17T13:45:03+00:00,close_combo,72,258730668,00020057.6aab8920.03.01,SPXW  260917P07640000,BOT,1.0,24.7,2026-09-17T13:44:57.569738+00:00,2026-09-17 11:44:57+00:00,CBOE,1,1.0,24.7,1.63028,USD,-833.26056
2026-09-17T15:47:25+00:00,close_combo,76,258730669,00020057.6aabdd84.01.01,SPX,SLD,1.0,-9.1,2026-09-17T15:47:17.870699+00:00,2026-09-17 13:47:17+00:00,CBOE,1,1.0,-9.1,0.0,,0.0
2026-09-17T15:47:25+00:00,close_combo,76,258730669,00020057.6aabdd84.02.01,SPXW  260917C07655000,SLD,1.0,1.4,2026-09-17T15:47:17.876268+00:00,2026-09-17 13:47:17+00:00,CBOE,1,1.0,1.4,1.63028,USD,-473.26056
2026-09-17T15:47:25+00:00,close_combo,76,258730669,00020057.6aabdd84.03.01,SPXW  260917C07630000,BOT,1.0,10.5,2026-09-17T15:47:17.878880+00:00,2026-09-17 13:47:17+00:00,CBOE,1,1.0,10.5,1.63028,USD,776.73944
2026-09-18T13:30:27+00:00,place_combo,9,1093483641,00020057.6aacbff1.01.01,SPX,BOT,1.0,-0.45,2026-09-18T13:30:25.016018+00:00,2026-09-18 11:30:24+00:00,CBOE,1,1.0,-0.45,0.0,,0.0
2026-09-18T13:30:27+00:00,place_combo,9,1093483641,00020057.6aacbff1.02.01,SPXW  260918P07565000,SLD,1.0,1.05,2026-09-18T13:30:25.026838+00:00,2026-09-18 11:30:24+00:00,CBOE,1,1.0,1.05,1.63028,USD,0.0
2026-09-18T13:30:27+00:00,place_combo,9,1093483641,00020057.6aacbff1.03.01,SPXW  260918P07540000,BOT,1.0,0.6,2026-09-18T13:30:25.031061+00:00,2026-09-18 11:30:24+00:00,CBOE,1,1.0,0.6,1.54028,USD,0.0
2026-09-18T13:31:05+00:00,place_combo,18,1093483653,00020057.6aacc128.01.01,SPX,BOT,1.0,-0.15,2026-09-18T13:30:57.657364+00:00,2026-09-18 11:30:57+00:00,CBOE,1,1.0,-0.15,0.0,,0.0
2026-09-18T13:31:05+00:00,place_combo,18,1093483653,00020057.6aacc128.02.01,SPXW  260918C07735000,BOT,1.0,0.15,2026-09-18T13:30:57.663017+00:00,2026-09-18 11:30:57+00:00,CBOE,1,1.0,0.15,1.54028,USD,0.0
2026-09-18T13:31:05+00:00,place_combo,18,1093483653,00020057.6aacc128.03.01,SPXW  260918C07710000,SLD,1.0,0.3,2026-09-18T13:30:57.665834+00:00,2026-09-18 11:30:57+00:00,CBOE,1,1.0,0.3,1.54028,USD,0.0
2026-09-18T13:31:25+00:00,place_combo,25,1093483654,00020057.6aacc198.01.01,SPX,BOT,1.0,-6.7,2026-09-18T13:31:21.042654+00:00,2026-09-18 11:31:21+00:00,CBOE,1,1.0,-6.7,0.0,,0.0
2026-09-18T13:31:25+00:00,place_combo,25,1093483654,00020057.6aacc198.02.01,SPXW  260918P07615000,BOT,1.0,4.9,2026-09-18T13:31:21.046801+00:00,2026-09-18 11:31:21+00:00,CBOE,1,1.0,4.9,1.63028,USD,0.0
2026-09-18T13:31:25+00:00,place_combo,25,1093483654,00020057.6aacc198.03.01,SPXW  260918P07640000,SLD,1.0,11.6,2026-09-18T13:31:21.050127+00:00,2026-09-18 11:31:21+00:00,CBOE,1,1.0,11.6,1.63028,USD,0.0
2026-09-18T13:32:04+00:00,place_combo,34,1093483656,00020057.6aacc262.01.01,SPX,BOT,1.0,-11.0,2026-09-18T13:31:57.607479+00:00,2026-09-18 11:31:57+00:00,CBOE,1,1.0,-11.0,0.0,,0.0
2026-09-18T13:32:04+00:00,place_combo,34,1093483656,00020057.6aacc262.02.01,SPXW  260918C07665000,BOT,1.0,4.8,2026-09-18T13:31:57.611983+00:00,2026-09-18 11:31:57+00:00,CBOE,1,1.0,4.8,1.63028,USD,0.0
2026-09-18T13:32:04+00:00,place_combo,34,1093483656,00020057.6aacc262.03.01,SPXW  260918C07640000,SLD,1.0,15.8,2026-09-18T13:31:57.616489+00:00,2026-09-18 11:31:57+00:00,CBOE,1,1.0,15.8,1.63028,USD,0.0
2026-09-18T13:32:25+00:00,place_combo,41,1093483657,00020057.6aacc30c.01.01,SPX,BOT,1.0,-0.45,2026-09-18T13:32:23.991943+00:00,2026-09-18 11:32:23+00:00,CBOE,1,1.0,-0.45,0.0,,0.0
2026-09-18T13:32:25+00:00,place_combo,41,1093483657,00020057.6aacc30c.02.01,SPXW  260918P07545000,BOT,1.0,0.55,2026-09-18T13:32:23.994814+00:00,2026-09-18 11:32:23+00:00,CBOE,1,1.0,0.55,1.54028,USD,0.0
2026-09-18T13:32:25+00:00,place_combo,41,1093483657,00020057.6aacc30c.03.01,SPXW  260918P07570000,SLD,1.0,1.0,2026-09-18T13:32:23.999694+00:00,2026-09-18 11:32:23+00:00,CBOE,1,1.0,1.0,1.63028,USD,0.0
2026-09-18T13:32:47+00:00,place_combo,48,1093483658,00020057.6aacc347.01.01,SPX,BOT,1.0,-0.1,2026-09-18T13:32:45.162391+00:00,2026-09-18 11:32:45+00:00,CBOE,1,1.0,-0.1,0.0,,0.0
2026-09-18T13:32:47+00:00,place_combo,48,1093483658,00020057.6aacc347.02.01,SPXW  260918C07715000,SLD,1.0,0.25,2026-09-18T13:32:45.166693+00:00,2026-09-18 11:32:45+00:00,CBOE,1,1.0,0.25,1.54028,USD,0.0
2026-09-18T13:32:47+00:00,place_combo,48,1093483658,00020057.6aacc347.03.01,SPXW  260918C07740000,BOT,1.0,0.15,2026-09-18T13:32:45.171588+00:00,2026-09-18 11:32:45+00:00,CBOE,1,1.0,0.15,1.54028,USD,0.0
2026-09-18T13:33:08+00:00,place_combo,55,1093483659,00020057.6aacc386.01.01,SPX,BOT,1.0,-6.3,2026-09-18T13:33:02.621952+00:00,2026-09-18 11:33:02+00:00,CBOE,1,1.0,-6.3,0.0,,0.0
2026-09-18T13:33:08+00:00,place_combo,55,1093483659,00020057.6aacc386.02.01,SPXW  260918P07615000,BOT,1.0,4.3,2026-09-18T13:33:02.624950+00:00,2026-09-18 11:33:02+00:00,CBOE,1,1.0,4.3,1.63028,USD,0.0
2026-09-18T13:33:08+00:00,place_combo,55,1093483659,00020057.6aacc386.03.01,SPXW  260918P07640000,SLD,1.0,10.6,2026-09-18T13:33:02.629869+00:00,2026-09-18 11:33:02+00:00,CBOE,1,1.0,10.6,1.63028,USD,0.0
2026-09-18T13:33:29+00:00,place_combo,62,1093483660,00020057.6aacc41d.01.01,SPX,BOT,1.0,-10.6,2026-09-18T13:33:24.354185+00:00,2026-09-18 11:33:24+00:00,CBOE,1,1.0,-10.6,0.0,,0.0
2026-09-18T13:33:29+00:00,place_combo,62,1093483660,00020057.6aacc41d.02.01,SPXW  260918C07665000,BOT,1.0,4.4,2026-09-18T13:33:24.357452+00:00,2026-09-18 11:33:24+00:00,CBOE,1,1.0,4.4,1.63028,USD,0.0
2026-09-18T13:33:29+00:00,place_combo,62,1093483660,00020057.6aacc41d.03.01,SPXW  260918C07640000,SLD,1.0,15.0,2026-09-18T13:33:24.360492+00:00,2026-09-18 11:33:24+00:00,CBOE,1,1.0,15.0,1.63028,USD,0.0
2026-09-18T13:33:51+00:00,place_combo,69,1093483661,00020057.6aacc46c.01.01,SPX,BOT,1.0,-1.4,2026-09-18T13:33:47.052544+00:00,2026-09-18 11:33:47+00:00,CBOE,1,1.0,-1.4,0.0,,0.0
2026-09-18T13:33:51+00:00,place_combo,69,1093483661,00020057.6aacc46c.02.01,SPXW  260918P07575000,BOT,1.0,1.15,2026-09-18T13:33:47.055542+00:00,2026-09-18 11:33:47+00:00,CBOE,1,1.0,1.15,1.63028,USD,0.0
2026-09-18T13:33:51+00:00,place_combo,69,1093483661,00020057.6aacc46c.03.01,SPXW  260918P07600000,SLD,1.0,2.6,2026-09-18T13:33:47.061010+00:00,2026-09-18 11:33:47+00:00,CBOE,1,1.0,2.6,1.63028,USD,0.0
2026-09-18T13:34:15+00:00,place_combo,76,1093483662,00020057.6aacc4dd.01.01,SPX,BOT,1.0,-6.85,2026-09-18T13:34:07.857574+00:00,2026-09-18 11:34:07+00:00,CBOE,1,1.0,-6.85,0.0,,0.0
2026-09-18T13:34:15+00:00,place_combo,76,1093483662,00020057.6aacc4dd.02.01,SPXW  260918C07675000,BOT,1.0,2.25,2026-09-18T13:34:07.860935+00:00,2026-09-18 11:34:07+00:00,CBOE,1,1.0,2.25,1.63028,USD,0.0
2026-09-18T13:34:15+00:00,place_combo,76,1093483662,00020057.6aacc4dd.03.01,SPXW  260918C07650000,SLD,1.0,9.1,2026-09-18T13:34:07.864413+00:00,2026-09-18 11:34:07+00:00,CBOE,1,1.0,9.1,1.63028,USD,0.0
2026-09-18T13:57:31+00:00,close_combo,80,1093483703,00020057.6aacd9f2.01.01,SPX,SLD,1.0,-11.6,2026-09-18T13:57:25.618238+00:00,2026-09-18 11:57:25+00:00,CBOE,1,1.0,-11.6,0.0,,0.0
2026-09-18T13:57:31+00:00,close_combo,80,1093483703,00020057.6aacd9f2.02.01,SPXW  260918P07615000,SLD,1.0,6.7,2026-09-18T13:57:25.624851+00:00,2026-09-18 11:57:25+00:00,CBOE,1,1.0,6.7,1.63028,USD,206.73944
2026-09-18T13:57:31+00:00,close_combo,80,1093483703,00020057.6aacd9f2.03.01,SPXW  260918P07640000,BOT,1.0,18.3,2026-09-18T13:57:25.627842+00:00,2026-09-18 11:57:25+00:00,CBOE,1,1.0,18.3,1.63028,USD,-723.26056
2026-09-18T13:57:46+00:00,close_combo,84,1093483704,00020057.6aacda29.01.01,SPX,SLD,1.0,-11.5,2026-09-18T13:57:38.260713+00:00,2026-09-18 11:57:38+00:00,CBOE,1,1.0,-11.5,0.0,,0.0
2026-09-18T13:57:46+00:00,close_combo,84,1093483704,00020057.6aacda29.02.01,SPXW  260918P07615000,SLD,1.0,6.6,2026-09-18T13:57:38.262707+00:00,2026-09-18 11:57:38+00:00,CBOE,1,1.0,6.6,1.63028,USD,196.73944
2026-09-18T13:57:46+00:00,close_combo,84,1093483704,00020057.6aacda29.03.01,SPXW  260918P07640000,BOT,1.0,18.1,2026-09-18T13:57:38.265390+00:00,2026-09-18 11:57:38+00:00,CBOE,1,1.0,18.1,1.63028,USD,-703.26056
2026-09-18T18:57:12+00:00,close_combo,88,1093483889,00020057.6aad849b.01.01,SPX,SLD,1.0,-6.3,2026-09-18T18:57:05.706714+00:00,2026-09-18 16:57:05+00:00,CBOE,1,1.0,-6.3,0.0,,0.0
2026-09-18T18:57:12+00:00,close_combo,88,1093483889,00020057.6aad849b.02.01,SPXW  260918C07665000,SLD,1.0,0.3,2026-09-18T18:57:05.727490+00:00,2026-09-18 16:57:05+00:00,CBOE,1,1.0,0.3,1.54028,USD,-433.17056
2026-09-18T18:57:12+00:00,close_combo,88,1093483889,00020057.6aad849b.03.01,SPXW  260918C07640000,BOT,1.0,6.6,2026-09-18T18:57:05.727490+00:00,2026-09-18 16:57:05+00:00,CBOE,1,1.0,6.6,1.63028,USD,876.73944
2026-09-18T18:57:27+00:00,close_combo,92,1093483890,00020057.6aad84b9.01.01,SPX,SLD,1.0,-6.2,2026-09-18T18:57:20.062574+00:00,2026-09-18 16:57:20+00:00,CBOE,1,1.0,-6.2,0.0,,0.0
2026-09-18T18:57:27+00:00,close_combo,92,1093483890,00020057.6aad84b9.02.01,SPXW  260918C07665000,SLD,1.0,0.3,2026-09-18T18:57:20.066958+00:00,2026-09-18 16:57:20+00:00,CBOE,1,1.0,0.3,1.54028,USD,-433.17056
2026-09-18T18:57:27+00:00,close_combo,92,1093483890,00020057.6aad84b9.03.01,SPXW  260918C07640000,BOT,1.0,6.5,2026-09-18T18:57:20.069378+00:00,2026-09-18 16:57:20+00:00,CBOE,1,1.0,6.5,1.63028,USD,886.73944
2026-09-22T13:30:51+00:00,place_combo,228,41778445,00020057.6ab20b67.01.01,SPX,BOT,1.0,-0.2,2026-09-22T13:30:44.633991+00:00,2026-09-22 11:30:45+00:00,CBOE,1,1.0,-0.2,0.0,,0.0
2026-09-22T13:30:51+00:00,place_combo,228,41778445,00020057.6ab20b67.02.01,SPXW  260922C07835000,SLD,1.0,0.55,2026-09-22T13:30:44.670229+00:00,2026-09-22 11:30:45+00:00,CBOE,1,1.0,0.55,1.54028,USD,0.0
2026-09-22T13:30:51+00:00,place_combo,228,41778445,00020057.6ab20b67.03.01,SPXW  260922C07860000,BOT,1.0,0.35,2026-09-22T13:30:44.674474+00:00,2026-09-22 11:30:45+00:00,CBOE,1,1.0,0.35,1.54028,USD,0.0
2026-09-22T13:31:29+00:00,place_combo,237,41778447,00020057.6ab20c35.01.01,SPX,BOT,1.0,-4.7,2026-09-22T13:31:23.366965+00:00,2026-09-22 11:31:23+00:00,CBOE,1,1.0,-4.7,0.0,,0.0
2026-09-22T13:31:29+00:00,place_combo,237,41778447,00020057.6ab20c35.02.01,SPXW  260922P07765000,SLD,1.0,6.6,2026-09-22T13:31:23.370652+00:00,2026-09-22 11:31:23+00:00,CBOE,1,1.0,6.6,1.63028,USD,0.0
2026-09-22T13:31:29+00:00,place_combo,237,41778447,00020057.6ab20c35.03.01,SPXW  260922P07740000,BOT,1.0,1.9,2026-09-22T13:31:23.375696+00:00,2026-09-22 11:31:23+00:00,CBOE,1,1.0,1.9,1.63028,USD,0.0
2026-09-22T13:31:50+00:00,place_combo,244,41778448,00020057.6ab20ccb.01.01,SPX,BOT,1.0,-12.4,2026-09-22T13:31:46.435845+00:00,2026-09-22 11:31:47+00:00,CBOE,1,1.0,-12.4,0.0,,0.0
2026-09-22T13:31:50+00:00,place_combo,244,41778448,00020057.6ab20ccb.02.01,SPXW  260922C07765000,SLD,1.0,19.1,2026-09-22T13:31:46.440081+00:00,2026-09-22 11:31:47+00:00,CBOE,1,1.0,19.1,1.63028,USD,0.0
2026-09-22T13:31:50+00:00,place_combo,244,41778448,00020057.6ab20ccb.03.01,SPXW  260922C07790000,BOT,1.0,6.7,2026-09-22T13:31:46.444862+00:00,2026-09-22 11:31:47+00:00,CBOE,1,1.0,6.7,1.63028,USD,0.0
2026-09-22T13:32:20+00:00,place_combo,254,41778449,00020057.6ab20d5b.01.01,SPX,BOT,1.0,-0.25,2026-09-22T13:32:14.475210+00:00,2026-09-22 11:32:15+00:00,CBOE,1,1.0,-0.25,0.0,,0.0
2026-09-22T13:32:20+00:00,place_combo,254,41778449,00020057.6ab20d5b.02.01,SPXW  260922C07865000,BOT,1.0,0.4,2026-09-22T13:32:14.478437+00:00,2026-09-22 11:32:15+00:00,CBOE,1,1.0,0.4,1.54028,USD,0.0
2026-09-22T13:32:20+00:00,place_combo,254,41778449,00020057.6ab20d5b.03.01,SPXW  260922C07840000,SLD,1.0,0.65,2026-09-22T13:32:14.484090+00:00,2026-09-22 11:32:15+00:00,CBOE,1,1.0,0.65,1.54028,USD,0.0
2026-09-22T13:32:41+00:00,place_combo,261,41778450,00020057.6ab20dd0.01.01,SPX,BOT,1.0,-5.4,2026-09-22T13:32:36.436348+00:00,2026-09-22 11:32:37+00:00,CBOE,1,1.0,-5.4,0.0,,0.0
2026-09-22T13:32:41+00:00,place_combo,261,41778450,00020057.6ab20dd0.02.01,SPXW  260922P07745000,BOT,1.0,2.2,2026-09-22T13:32:36.439343+00:00,2026-09-22 11:32:37+00:00,CBOE,1,1.0,2.2,1.63028,USD,0.0
2026-09-22T13:32:41+00:00,place_combo,261,41778450,00020057.6ab20dd0.03.01,SPXW  260922P07770000,SLD,1.0,7.6,2026-09-22T13:32:36.443675+00:00,2026-09-22 11:32:37+00:00,CBOE,1,1.0,7.6,1.63028,USD,0.0
2026-09-22T13:33:03+00:00,place_combo,268,41778451,00020057.6ab20e2e.01.01,SPX,BOT,1.0,-10.6,2026-09-22T13:32:59.967507+00:00,2026-09-22 11:33:00+00:00,CBOE,1,1.0,-10.6,0.0,,0.0
2026-09-22T13:33:03+00:00,place_combo,268,41778451,00020057.6ab20e2e.02.01,SPXW  260922C07795000,BOT,1.0,5.1,2026-09-22T13:32:59.970672+00:00,2026-09-22 11:33:00+00:00,CBOE,1,1.0,5.1,1.63028,USD,0.0
2026-09-22T13:33:03+00:00,place_combo,268,41778451,00020057.6ab20e2e.03.01,SPXW  260922C07770000,SLD,1.0,15.7,2026-09-22T13:32:59.973958+00:00,2026-09-22 11:33:00+00:00,CBOE,1,1.0,15.7,1.63028,USD,0.0
2026-09-22T13:33:43+00:00,place_combo,282,41778452,00020057.6ab20f01.01.01,SPX,BOT,1.0,-9.0,2026-09-22T13:33:39.429229+00:00,2026-09-22 11:33:40+00:00,CBOE,1,1.0,-9.0,0.0,,0.0
2026-09-22T13:33:43+00:00,place_combo,282,41778452,00020057.6ab20f01.02.01,SPXW  260922C07800000,BOT,1.0,4.3,2026-09-22T13:33:39.433546+00:00,2026-09-22 11:33:40+00:00,CBOE,1,1.0,4.3,1.63028,USD,0.0
2026-09-22T13:33:43+00:00,place_combo,282,41778452,00020057.6ab20f01.03.01,SPXW  260922C07775000,SLD,1.0,13.3,2026-09-22T13:33:39.437459+00:00,2026-09-22 11:33:40+00:00,CBOE,1,1.0,13.3,1.63028,USD,0.0
2026-09-22T13:43:58+00:00,close_combo,286,41778474,00020057.6ab21706.01.01,SPX,SLD,1.0,-12.5,2026-09-22T13:43:52.523888+00:00,2026-09-22 11:43:53+00:00,CBOE,1,1.0,-12.5,0.0,,0.0
2026-09-22T13:43:58+00:00,close_combo,286,41778474,00020057.6ab21706.02.01,SPXW  260922C07765000,BOT,1.0,18.2,2026-09-22T13:43:52.527194+00:00,2026-09-22 11:43:53+00:00,CBOE,1,1.0,18.2,1.63028,USD,86.73944
2026-09-22T13:43:58+00:00,close_combo,286,41778474,00020057.6ab21706.03.01,SPXW  260922C07790000,SLD,1.0,5.7,2026-09-22T13:43:52.530765+00:00,2026-09-22 11:43:53+00:00,CBOE,1,1.0,5.7,1.63028,USD,-103.26056
2026-09-22T13:46:00+00:00,marketable,297,41778477,00020057.6ab218c5.01.01,SPXW  260922C07770000,BOT,1.0,12.3,2026-09-22T13:45:59.545640+00:00,2026-09-22 11:46:00+00:00,CBOE,1,1.0,12.3,1.63028,USD,0.0
2026-09-22T13:46:03+00:00,marketable,298,41778478,00020057.6ab218d5.01.01,SPXW  260922C07795000,SLD,1.0,3.3,2026-09-22T13:46:02.911659+00:00,2026-09-22 11:46:03+00:00,CBOE,1,1.0,3.3,1.63028,USD,0.0
