ts,trade_id,unreal_pnl,mid,vix
2026-08-27 13:21:55,xsp_auto_20260827_083122,-5.5,-0.635,14.65
2026-08-27 13:21:55,xsp_auto_20260827_090905,-33.0,-0.63,14.65
2026-08-27 13:21:55,xsp_auto_20260827_090522,-97.0,-1.0,14.65
2026-08-27 13:21:55,xsp_auto_20260827_090552,48.5,-0.055,14.65
2026-08-27 13:22:30,xsp_auto_20260827_083041,-43.0,-0.5,14.65
2026-08-27 13:22:30,xsp_auto_20260827_083122,-5.0,-0.63,14.65
2026-08-27 13:22:30,xsp_auto_20260827_090905,-33.0,-0.63,14.65
2026-08-27 13:22:30,xsp_auto_20260827_090522,-97.0,-1.0,14.65
2026-08-27 13:22:30,xsp_auto_20260827_090552,48.5,-0.055,14.65
2026-08-27 13:23:05,xsp_auto_20260827_083041,-43.5,-0.505,14.63
2026-08-27 13:23:05,xsp_auto_20260827_083122,-5.0,-0.63,14.63
2026-08-27 13:23:05,xsp_auto_20260827_090905,-33.0,-0.63,14.63
2026-08-27 13:23:05,xsp_auto_20260827_090522,-97.0,-1.0,14.63
2026-08-27 13:23:05,xsp_auto_20260827_090552,48.5,-0.055,14.63
2026-08-27 13:23:40,xsp_auto_20260827_083041,-43.5,-0.505,14.63
2026-08-27 13:23:40,xsp_auto_20260827_083122,57.5,-0.005,14.63
2026-08-27 13:23:40,xsp_auto_20260827_090905,-33.0,-0.63,14.63
2026-08-27 13:23:40,xsp_auto_20260827_090522,-97.0,-1.0,14.63
2026-08-27 13:23:40,xsp_auto_20260827_090552,46.5,-0.075,14.63
2026-08-27 13:24:15,xsp_auto_20260827_083041,-43.0,-0.5,14.63
2026-08-27 13:24:15,xsp_auto_20260827_083122,-5.5,-0.635,14.63
2026-08-27 13:24:15,xsp_auto_20260827_090905,-33.5,-0.635,14.63
2026-08-27 13:24:15,xsp_auto_20260827_090522,-97.0,-1.0,14.63
2026-08-27 13:24:15,xsp_auto_20260827_090552,46.0,-0.08,14.63
2026-08-27 13:24:50,xsp_auto_20260827_083041,-43.5,-0.505,14.63
2026-08-27 13:24:50,xsp_auto_20260827_083122,-5.0,-0.63,14.63
2026-08-27 13:24:50,xsp_auto_20260827_090905,-33.5,-0.635,14.63
2026-08-27 13:24:50,xsp_auto_20260827_090522,-97.0,-1.0,14.63
2026-08-27 13:24:50,xsp_auto_20260827_090552,45.5,-0.085,14.63
2026-08-27 13:25:26,xsp_auto_20260827_083041,-43.0,-0.5,14.64
2026-08-27 13:25:26,xsp_auto_20260827_083122,-5.5,-0.635,14.64
2026-08-27 13:25:26,xsp_auto_20260827_090905,-33.5,-0.635,14.64
2026-08-27 13:25:26,xsp_auto_20260827_090522,-97.0,-1.0,14.64
2026-08-27 13:25:26,xsp_auto_20260827_090552,43.5,-0.105,14.64
2026-08-27 13:26:01,xsp_auto_20260827_083041,-43.0,-0.5,14.64
2026-08-27 13:26:01,xsp_auto_20260827_083122,-5.5,-0.635,14.64
2026-08-27 13:26:01,xsp_auto_20260827_090905,-33.5,-0.635,14.64
2026-08-27 13:26:01,xsp_auto_20260827_090522,-97.0,-1.0,14.64
2026-08-27 13:26:01,xsp_auto_20260827_090552,44.0,-0.1,14.64
2026-08-27 13:26:36,xsp_auto_20260827_083041,-43.0,-0.5,14.64
2026-08-27 13:26:36,xsp_auto_20260827_083122,-5.5,-0.635,14.64
2026-08-27 13:26:36,xsp_auto_20260827_090905,-33.5,-0.635,14.64
2026-08-27 13:26:36,xsp_auto_20260827_090522,-97.0,-1.0,14.64
2026-08-27 13:26:36,xsp_auto_20260827_090552,42.0,-0.12,14.64
2026-08-27 13:27:11,xsp_auto_20260827_083041,-43.0,-0.5,14.63
2026-08-27 13:27:11,xsp_auto_20260827_083122,-6.0,-0.64,14.63
2026-08-27 13:27:11,xsp_auto_20260827_090905,-34.0,-0.64,14.63
2026-08-27 13:27:11,xsp_auto_20260827_090522,-97.0,-1.0,14.63
2026-08-27 13:27:11,xsp_auto_20260827_090552,38.0,-0.16,14.63
2026-08-27 13:27:46,xsp_auto_20260827_083041,-43.0,-0.5,14.63
2026-08-27 13:27:46,xsp_auto_20260827_083122,-6.0,-0.64,14.63
2026-08-27 13:27:46,xsp_auto_20260827_090905,-34.0,-0.64,14.63
2026-08-27 13:27:46,xsp_auto_20260827_090522,-97.0,-1.0,14.63
2026-08-27 13:27:46,xsp_auto_20260827_090552,34.5,-0.195,14.63
2026-08-27 13:28:21,xsp_auto_20260827_083041,-43.0,-0.5,14.65
2026-08-27 13:28:21,xsp_auto_20260827_083122,-6.0,-0.64,14.65
2026-08-27 13:28:21,xsp_auto_20260827_090905,-34.5,-0.645,14.65
2026-08-27 13:28:21,xsp_auto_20260827_090522,-97.0,-1.0,14.65
2026-08-27 13:28:21,xsp_auto_20260827_090552,35.0,-0.19,14.65
2026-08-27 13:28:56,xsp_auto_20260827_083041,-43.0,-0.5,14.65
2026-08-27 13:28:56,xsp_auto_20260827_083122,-6.5,-0.645,14.65
2026-08-27 13:28:56,xsp_auto_20260827_090905,-34.5,-0.645,14.65
2026-08-27 13:28:56,xsp_auto_20260827_090522,-97.0,-1.0,14.65
2026-08-27 13:28:56,xsp_auto_20260827_090552,33.5,-0.205,14.65
2026-08-27 13:29:31,xsp_auto_20260827_083041,-43.0,-0.5,14.67
2026-08-27 13:29:31,xsp_auto_20260827_083122,53.5,-0.045,14.67
2026-08-27 13:29:31,xsp_auto_20260827_090905,26.0,-0.04,14.67
2026-08-27 13:29:31,xsp_auto_20260827_090522,-97.0,-1.0,14.67
2026-08-27 13:29:31,xsp_auto_20260827_090552,29.0,-0.25,14.67
2026-08-27 13:30:06,xsp_auto_20260827_083041,-43.0,-0.5,14.67
2026-08-27 13:30:06,xsp_auto_20260827_083122,-6.0,-0.64,14.67
2026-08-27 13:30:06,xsp_auto_20260827_090905,-34.5,-0.645,14.67
2026-08-27 13:30:06,xsp_auto_20260827_090522,-97.0,-1.0,14.67
2026-08-27 13:30:06,xsp_auto_20260827_090552,37.0,-0.17,14.67
2026-08-27 13:30:41,xsp_auto_20260827_083041,-43.0,-0.5,14.67
2026-08-27 13:30:41,xsp_auto_20260827_083122,-6.0,-0.64,14.67
2026-08-27 13:30:41,xsp_auto_20260827_090905,-34.0,-0.64,14.67
2026-08-27 13:30:41,xsp_auto_20260827_090522,-97.0,-1.0,14.67
2026-08-27 13:30:41,xsp_auto_20260827_090552,37.5,-0.165,14.67
2026-08-27 13:31:17,xsp_auto_20260827_083041,-43.0,-0.5,14.67
2026-08-27 13:31:17,xsp_auto_20260827_083122,-6.0,-0.64,14.67
2026-08-27 13:31:17,xsp_auto_20260827_090905,-34.0,-0.64,14.67
2026-08-27 13:31:17,xsp_auto_20260827_090522,-97.0,-1.0,14.67
2026-08-27 13:31:17,xsp_auto_20260827_090552,39.5,-0.145,14.67
2026-08-27 13:31:52,xsp_auto_20260827_083041,-43.0,-0.5,14.67
2026-08-27 13:31:52,xsp_auto_20260827_083122,-6.0,-0.64,14.67
2026-08-27 13:31:52,xsp_auto_20260827_090905,-34.0,-0.64,14.67
2026-08-27 13:31:52,xsp_auto_20260827_090522,-97.0,-1.0,14.67
2026-08-27 13:31:52,xsp_auto_20260827_090552,40.0,-0.14,14.67
2026-08-27 13:32:27,xsp_auto_20260827_083041,-42.5,-0.495,14.68
2026-08-27 13:32:27,xsp_auto_20260827_083122,-5.5,-0.635,14.68
2026-08-27 13:32:27,xsp_auto_20260827_090905,-34.0,-0.64,14.68
2026-08-27 13:32:27,xsp_auto_20260827_090522,-97.0,-1.0,14.68
2026-08-27 13:32:27,xsp_auto_20260827_090552,42.5,-0.115,14.68
2026-08-27 13:33:02,xsp_auto_20260827_083041,-42.5,-0.495,14.68
2026-08-27 13:33:02,xsp_auto_20260827_083122,-6.0,-0.64,14.68
2026-08-27 13:33:02,xsp_auto_20260827_090905,-34.0,-0.64,14.68
2026-08-27 13:33:02,xsp_auto_20260827_090522,-97.0,-1.0,14.68
2026-08-27 13:33:02,xsp_auto_20260827_090552,43.0,-0.11,14.68
2026-08-27 13:33:37,xsp_auto_20260827_083041,-42.5,-0.495,14.69
2026-08-27 13:33:37,xsp_auto_20260827_083122,-6.5,-0.645,14.69
2026-08-27 13:33:37,xsp_auto_20260827_090905,-33.5,-0.635,14.69
2026-08-27 13:33:37,xsp_auto_20260827_090522,-97.0,-1.0,14.69
2026-08-27 13:33:37,xsp_auto_20260827_090552,37.5,-0.165,14.69
2026-08-27 13:34:12,xsp_auto_20260827_083041,-42.5,-0.495,14.69
2026-08-27 13:34:12,xsp_auto_20260827_083122,-6.5,-0.645,14.69
2026-08-27 13:34:12,xsp_auto_20260827_090905,-34.0,-0.64,14.69
2026-08-27 13:34:12,xsp_auto_20260827_090522,-97.0,-1.0,14.69
2026-08-27 13:34:12,xsp_auto_20260827_090552,35.0,-0.19,14.69
2026-08-27 13:34:47,xsp_auto_20260827_083041,-42.5,-0.495,14.67
2026-08-27 13:34:47,xsp_auto_20260827_083122,-6.5,-0.645,14.67
2026-08-27 13:34:47,xsp_auto_20260827_090905,-34.5,-0.645,14.67
2026-08-27 13:34:47,xsp_auto_20260827_090522,-97.0,-1.0,14.67
2026-08-27 13:34:47,xsp_auto_20260827_090552,37.5,-0.165,14.67
2026-08-27 13:35:22,xsp_auto_20260827_083041,-42.5,-0.495,14.67
2026-08-27 13:35:22,xsp_auto_20260827_083122,-6.0,-0.64,14.67
2026-08-27 13:35:22,xsp_auto_20260827_090905,-34.0,-0.64,14.67
2026-08-27 13:35:22,xsp_auto_20260827_090522,-46.5,-0.495,14.67
2026-08-27 13:35:22,xsp_auto_20260827_090552,36.5,-0.175,14.67
2026-08-27 13:35:57,xsp_auto_20260827_083041,-42.5,-0.495,14.67
2026-08-27 13:35:57,xsp_auto_20260827_083122,-6.0,-0.64,14.67
2026-08-27 13:35:57,xsp_auto_20260827_090905,-34.0,-0.64,14.67
2026-08-27 13:35:57,xsp_auto_20260827_090522,-46.5,-0.495,14.67
2026-08-27 13:35:57,xsp_auto_20260827_090552,38.0,-0.16,14.67
2026-08-27 13:36:32,xsp_auto_20260827_083041,-42.5,-0.495,14.67
2026-08-27 13:36:32,xsp_auto_20260827_083122,-6.0,-0.64,14.67
2026-08-27 13:36:32,xsp_auto_20260827_090905,-34.0,-0.64,14.67
2026-08-27 13:36:32,xsp_auto_20260827_090522,-97.0,-1.0,14.67
2026-08-27 13:36:32,xsp_auto_20260827_090552,40.5,-0.135,14.67
2026-08-27 13:37:07,xsp_auto_20260827_083041,-42.5,-0.495,14.68
2026-08-27 13:37:07,xsp_auto_20260827_083122,-6.0,-0.64,14.68
2026-08-27 13:37:07,xsp_auto_20260827_090905,-34.0,-0.64,14.68
2026-08-27 13:37:07,xsp_auto_20260827_090522,-97.0,-1.0,14.68
2026-08-27 13:37:07,xsp_auto_20260827_090552,42.0,-0.12,14.68
2026-08-27 13:37:43,xsp_auto_20260827_083041,-42.5,-0.495,14.67
2026-08-27 13:37:43,xsp_auto_20260827_083122,-5.5,-0.635,14.67
2026-08-27 13:37:43,xsp_auto_20260827_090905,-33.5,-0.635,14.67
2026-08-27 13:37:43,xsp_auto_20260827_090522,-97.0,-1.0,14.67
2026-08-27 13:37:43,xsp_auto_20260827_090552,42.0,-0.12,14.67
2026-08-27 13:38:18,xsp_auto_20260827_083041,-42.5,-0.495,14.67
2026-08-27 13:38:18,xsp_auto_20260827_083122,-5.5,-0.635,14.67
2026-08-27 13:38:18,xsp_auto_20260827_090905,-34.0,-0.64,14.67
2026-08-27 13:38:18,xsp_auto_20260827_090522,-97.0,-1.0,14.67
2026-08-27 13:38:18,xsp_auto_20260827_090552,44.5,-0.095,14.67
2026-08-27 13:38:53,xsp_auto_20260827_083041,-42.5,-0.495,14.68
2026-08-27 13:38:53,xsp_auto_20260827_083122,-5.5,-0.635,14.68
2026-08-27 13:38:53,xsp_auto_20260827_090905,-34.0,-0.64,14.68
2026-08-27 13:38:53,xsp_auto_20260827_090522,-97.0,-1.0,14.68
2026-08-27 13:38:53,xsp_auto_20260827_090552,44.5,-0.095,14.68
2026-08-27 13:39:28,xsp_auto_20260827_083041,-42.5,-0.495,14.68
2026-08-27 13:39:28,xsp_auto_20260827_083122,-6.0,-0.64,14.68
2026-08-27 13:39:28,xsp_auto_20260827_090905,-34.0,-0.64,14.68
2026-08-27 13:39:28,xsp_auto_20260827_090522,-97.0,-1.0,14.68
2026-08-27 13:39:28,xsp_auto_20260827_090552,45.0,-0.09,14.68
2026-08-27 13:40:03,xsp_auto_20260827_083041,-43.0,-0.5,14.7
2026-08-27 13:40:03,xsp_auto_20260827_083122,-5.5,-0.635,14.7
2026-08-27 13:40:03,xsp_auto_20260827_090905,-33.5,-0.635,14.7
2026-08-27 13:40:03,xsp_auto_20260827_090522,-97.0,-1.0,14.7
2026-08-27 13:40:03,xsp_auto_20260827_090552,46.5,-0.075,14.7
2026-08-27 13:40:38,xsp_auto_20260827_083041,-43.0,-0.5,14.7
2026-08-27 13:40:38,xsp_auto_20260827_083122,-5.0,-0.63,14.7
2026-08-27 13:40:38,xsp_auto_20260827_090905,-33.0,-0.63,14.7
2026-08-27 13:40:38,xsp_auto_20260827_090522,-97.0,-1.0,14.7
2026-08-27 13:40:38,xsp_auto_20260827_090552,47.0,-0.07,14.7
2026-08-27 13:41:13,xsp_auto_20260827_083041,-42.5,-0.495,14.71
2026-08-27 13:41:13,xsp_auto_20260827_083122,-5.0,-0.63,14.71
2026-08-27 13:41:13,xsp_auto_20260827_090905,-33.0,-0.63,14.71
2026-08-27 13:41:13,xsp_auto_20260827_090522,-97.0,-1.0,14.71
2026-08-27 13:41:13,xsp_auto_20260827_090552,47.5,-0.065,14.71
2026-08-27 13:41:48,xsp_auto_20260827_083041,-42.5,-0.495,14.71
2026-08-27 13:41:48,xsp_auto_20260827_083122,-5.0,-0.63,14.71
2026-08-27 13:41:48,xsp_auto_20260827_090905,-33.0,-0.63,14.71
2026-08-27 13:41:48,xsp_auto_20260827_090522,-97.0,-1.0,14.71
2026-08-27 13:41:48,xsp_auto_20260827_090552,45.0,-0.09,14.71
2026-08-27 13:42:23,xsp_auto_20260827_083041,-42.5,-0.495,14.71
2026-08-27 13:42:23,xsp_auto_20260827_083122,-5.0,-0.63,14.71
2026-08-27 13:42:23,xsp_auto_20260827_090905,-33.5,-0.635,14.71
2026-08-27 13:42:23,xsp_auto_20260827_090522,-97.0,-1.0,14.71
2026-08-27 13:42:23,xsp_auto_20260827_090552,45.5,-0.085,14.71
2026-08-27 13:42:58,xsp_auto_20260827_083041,-42.5,-0.495,14.71
2026-08-27 13:42:58,xsp_auto_20260827_083122,-5.0,-0.63,14.71
2026-08-27 13:42:58,xsp_auto_20260827_090905,-33.0,-0.63,14.71
2026-08-27 13:42:58,xsp_auto_20260827_090522,-97.0,-1.0,14.71
2026-08-27 13:42:58,xsp_auto_20260827_090552,46.0,-0.08,14.71
2026-08-27 13:43:33,xsp_auto_20260827_083041,-42.5,-0.495,14.75
2026-08-27 13:43:33,xsp_auto_20260827_083122,-5.0,-0.63,14.75
2026-08-27 13:43:33,xsp_auto_20260827_090905,-33.0,-0.63,14.75
2026-08-27 13:43:33,xsp_auto_20260827_090522,-97.0,-1.0,14.75
2026-08-27 13:43:33,xsp_auto_20260827_090552,44.0,-0.1,14.75
2026-08-27 13:44:09,xsp_auto_20260827_083041,-42.5,-0.495,14.74
2026-08-27 13:44:09,xsp_auto_20260827_083122,-5.0,-0.63,14.74
2026-08-27 13:44:09,xsp_auto_20260827_090905,-33.0,-0.63,14.74
2026-08-27 13:44:09,xsp_auto_20260827_090522,-97.0,-1.0,14.74
2026-08-27 13:44:09,xsp_auto_20260827_090552,46.0,-0.08,14.74
2026-08-27 13:44:44,xsp_auto_20260827_083041,-42.5,-0.495,
2026-08-27 13:44:44,xsp_auto_20260827_083122,-5.0,-0.63,
2026-08-27 13:44:44,xsp_auto_20260827_090905,-33.0,-0.63,
2026-08-27 13:44:44,xsp_auto_20260827_090522,-97.0,-1.0,
2026-08-27 13:44:44,xsp_auto_20260827_090552,45.0,-0.09,
2026-08-27 13:45:19,xsp_auto_20260827_083041,-42.5,-0.495,14.73
2026-08-27 13:45:19,xsp_auto_20260827_083122,-5.0,-0.63,14.73
2026-08-27 13:45:19,xsp_auto_20260827_090905,-33.0,-0.63,14.73
2026-08-27 13:45:19,xsp_auto_20260827_090522,-97.0,-1.0,14.73
2026-08-27 13:45:19,xsp_auto_20260827_090552,47.0,-0.07,14.73
2026-08-27 13:45:54,xsp_auto_20260827_083041,-42.5,-0.495,14.73
2026-08-27 13:45:54,xsp_auto_20260827_083122,-5.0,-0.63,14.73
2026-08-27 13:45:54,xsp_auto_20260827_090905,-33.0,-0.63,14.73
2026-08-27 13:45:54,xsp_auto_20260827_090522,-97.0,-1.0,14.73
2026-08-27 13:45:54,xsp_auto_20260827_090552,44.5,-0.095,14.73
2026-08-27 13:46:29,xsp_auto_20260827_083041,-42.5,-0.495,14.71
2026-08-27 13:46:29,xsp_auto_20260827_083122,-5.0,-0.63,14.71
2026-08-27 13:46:29,xsp_auto_20260827_090905,-33.0,-0.63,14.71
2026-08-27 13:46:29,xsp_auto_20260827_090522,-97.0,-1.0,14.71
2026-08-27 13:46:29,xsp_auto_20260827_090552,45.5,-0.085,14.71
2026-08-27 13:47:04,xsp_auto_20260827_083041,-42.5,-0.495,14.71
2026-08-27 13:47:04,xsp_auto_20260827_083122,-5.0,-0.63,14.71
2026-08-27 13:47:04,xsp_auto_20260827_090905,-33.0,-0.63,14.71
2026-08-27 13:47:04,xsp_auto_20260827_090522,-97.0,-1.0,14.71
2026-08-27 13:47:04,xsp_auto_20260827_090552,46.5,-0.075,14.71
2026-08-27 13:47:39,xsp_auto_20260827_083041,-42.5,-0.495,14.7
2026-08-27 13:47:39,xsp_auto_20260827_083122,-5.0,-0.63,14.7
2026-08-27 13:47:39,xsp_auto_20260827_090905,-33.0,-0.63,14.7
2026-08-27 13:47:39,xsp_auto_20260827_090522,-97.0,-1.0,14.7
2026-08-27 13:47:39,xsp_auto_20260827_090552,47.5,-0.065,14.7
2026-08-27 13:48:14,xsp_auto_20260827_083041,-42.5,-0.495,14.7
2026-08-27 13:48:14,xsp_auto_20260827_083122,-5.0,-0.63,14.7
2026-08-27 13:48:14,xsp_auto_20260827_090905,-33.0,-0.63,14.7
2026-08-27 13:48:14,xsp_auto_20260827_090522,-97.0,-1.0,14.7
2026-08-27 13:48:14,xsp_auto_20260827_090552,47.5,-0.065,14.7
2026-08-27 13:48:49,xsp_auto_20260827_083041,-42.5,-0.495,14.72
2026-08-27 13:48:49,xsp_auto_20260827_083122,-5.0,-0.63,14.72
2026-08-27 13:48:49,xsp_auto_20260827_090905,-33.0,-0.63,14.72
2026-08-27 13:48:49,xsp_auto_20260827_090522,-97.0,-1.0,14.72
2026-08-27 13:48:49,xsp_auto_20260827_090552,46.0,-0.08,14.72
2026-08-27 13:49:24,xsp_auto_20260827_083041,-42.5,-0.495,14.72
2026-08-27 13:49:24,xsp_auto_20260827_083122,-5.0,-0.63,14.72
2026-08-27 13:49:24,xsp_auto_20260827_090905,-33.0,-0.63,14.72
2026-08-27 13:49:24,xsp_auto_20260827_090522,-97.0,-1.0,14.72
2026-08-27 13:49:24,xsp_auto_20260827_090552,44.5,-0.095,14.72
2026-08-27 13:50:00,xsp_auto_20260827_083041,-42.5,-0.495,14.75
2026-08-27 13:50:00,xsp_auto_20260827_083122,-5.5,-0.635,14.75
2026-08-27 13:50:00,xsp_auto_20260827_090905,-34.0,-0.64,14.75
2026-08-27 13:50:00,xsp_auto_20260827_090522,-97.0,-1.0,14.75
2026-08-27 13:50:00,xsp_auto_20260827_090552,38.0,-0.16,14.75
2026-08-27 13:50:35,xsp_auto_20260827_083041,-42.5,-0.495,14.75
2026-08-27 13:50:35,xsp_auto_20260827_083122,-5.5,-0.635,14.75
2026-08-27 13:50:35,xsp_auto_20260827_090905,-33.5,-0.635,14.75
2026-08-27 13:50:35,xsp_auto_20260827_090522,-97.0,-1.0,14.75
2026-08-27 13:50:35,xsp_auto_20260827_090552,38.5,-0.155,14.75
2026-08-27 13:51:10,xsp_auto_20260827_083041,-42.5,-0.495,14.75
2026-08-27 13:51:10,xsp_auto_20260827_083122,-6.0,-0.64,14.75
2026-08-27 13:51:10,xsp_auto_20260827_090905,-34.0,-0.64,14.75
2026-08-27 13:51:10,xsp_auto_20260827_090522,-97.0,-1.0,14.75
2026-08-27 13:51:10,xsp_auto_20260827_090552,40.0,-0.14,14.75
2026-08-27 13:51:45,xsp_auto_20260827_083041,-42.5,-0.495,14.74
2026-08-27 13:51:45,xsp_auto_20260827_083122,-6.0,-0.64,14.74
2026-08-27 13:51:45,xsp_auto_20260827_090905,-33.0,-0.63,14.74
2026-08-27 13:51:45,xsp_auto_20260827_090522,-97.0,-1.0,14.74
2026-08-27 13:51:45,xsp_auto_20260827_090552,42.0,-0.12,14.74
2026-08-27 13:52:20,xsp_auto_20260827_083041,-42.5,-0.495,14.74
2026-08-27 13:52:20,xsp_auto_20260827_083122,-6.0,-0.64,14.74
2026-08-27 13:52:20,xsp_auto_20260827_090905,-33.5,-0.635,14.74
2026-08-27 13:52:20,xsp_auto_20260827_090522,-97.0,-1.0,14.74
2026-08-27 13:52:20,xsp_auto_20260827_090552,40.5,-0.135,14.74
2026-08-27 13:52:55,xsp_auto_20260827_083041,-42.5,-0.495,14.73
2026-08-27 13:52:55,xsp_auto_20260827_083122,-6.0,-0.64,14.73
2026-08-27 13:52:55,xsp_auto_20260827_090905,-34.0,-0.64,14.73
2026-08-27 13:52:55,xsp_auto_20260827_090522,-97.0,-1.0,14.73
2026-08-27 13:52:55,xsp_auto_20260827_090552,42.0,-0.12,14.73
2026-08-27 13:53:30,xsp_auto_20260827_083041,-42.5,-0.495,14.73
2026-08-27 13:53:30,xsp_auto_20260827_083122,-6.0,-0.64,14.73
2026-08-27 13:53:30,xsp_auto_20260827_090905,-34.0,-0.64,14.73
2026-08-27 13:53:30,xsp_auto_20260827_090522,-97.0,-1.0,14.73
2026-08-27 13:53:30,xsp_auto_20260827_090552,41.0,-0.13,14.73
2026-08-27 13:54:05,xsp_auto_20260827_083041,-43.0,-0.5,14.71
2026-08-27 13:54:05,xsp_auto_20260827_083122,-6.0,-0.64,14.71
2026-08-27 13:54:05,xsp_auto_20260827_090905,-34.0,-0.64,14.71
2026-08-27 13:54:05,xsp_auto_20260827_090522,-97.0,-1.0,14.71
2026-08-27 13:54:05,xsp_auto_20260827_090552,39.0,-0.15,14.71
2026-08-27 13:54:40,xsp_auto_20260827_083041,-42.5,-0.495,14.71
2026-08-27 13:54:40,xsp_auto_20260827_083122,-6.0,-0.64,14.71
2026-08-27 13:54:40,xsp_auto_20260827_090905,-34.0,-0.64,14.71
2026-08-27 13:54:40,xsp_auto_20260827_090522,-97.0,-1.0,14.71
2026-08-27 13:54:40,xsp_auto_20260827_090552,38.0,-0.16,14.71
2026-08-27 13:55:15,xsp_auto_20260827_083041,-43.0,-0.5,14.72
2026-08-27 13:55:15,xsp_auto_20260827_083122,-6.5,-0.645,14.72
2026-08-27 13:55:15,xsp_auto_20260827_090905,-34.0,-0.64,14.72
2026-08-27 13:55:15,xsp_auto_20260827_090522,-97.0,-1.0,14.72
2026-08-27 13:55:15,xsp_auto_20260827_090552,37.0,-0.17,14.72
2026-08-27 13:55:51,xsp_auto_20260827_083041,-93.0,-1.0,14.72
2026-08-27 13:55:51,xsp_auto_20260827_083122,-5.5,-0.635,14.72
2026-08-27 13:55:51,xsp_auto_20260827_090905,-33.5,-0.635,14.72
2026-08-27 13:55:51,xsp_auto_20260827_090522,-97.0,-1.0,14.72
2026-08-27 13:55:51,xsp_auto_20260827_090552,38.5,-0.155,14.72
2026-08-27 13:56:26,xsp_auto_20260827_083041,-93.0,-1.0,14.71
2026-08-27 13:56:26,xsp_auto_20260827_083122,-6.0,-0.64,14.71
2026-08-27 13:56:26,xsp_auto_20260827_090905,-34.0,-0.64,14.71
2026-08-27 13:56:26,xsp_auto_20260827_090522,-97.0,-1.0,14.71
2026-08-27 13:56:26,xsp_auto_20260827_090552,38.0,-0.16,14.71
2026-08-27 13:57:01,xsp_auto_20260827_083041,-93.0,-1.0,14.71
2026-08-27 13:57:01,xsp_auto_20260827_083122,-6.0,-0.64,14.71
2026-08-27 13:57:01,xsp_auto_20260827_090905,-34.0,-0.64,14.71
2026-08-27 13:57:01,xsp_auto_20260827_090522,-97.0,-1.0,14.71
2026-08-27 13:57:01,xsp_auto_20260827_090552,41.0,-0.13,14.71
2026-08-27 13:57:36,xsp_auto_20260827_083041,-42.5,-0.495,14.72
2026-08-27 13:57:36,xsp_auto_20260827_083122,-5.5,-0.635,14.72
2026-08-27 13:57:36,xsp_auto_20260827_090905,-33.5,-0.635,14.72
2026-08-27 13:57:36,xsp_auto_20260827_090522,-97.0,-1.0,14.72
2026-08-27 13:57:36,xsp_auto_20260827_090552,43.0,-0.11,14.72
2026-08-27 13:58:11,xsp_auto_20260827_083041,-93.0,-1.0,14.73
2026-08-27 13:58:11,xsp_auto_20260827_083122,-5.5,-0.635,14.73
2026-08-27 13:58:11,xsp_auto_20260827_090905,-33.5,-0.635,14.73
2026-08-27 13:58:11,xsp_auto_20260827_090522,-97.0,-1.0,14.73
2026-08-27 13:58:11,xsp_auto_20260827_090552,42.5,-0.115,14.73
2026-08-27 13:58:46,xsp_auto_20260827_083041,-93.0,-1.0,14.73
2026-08-27 13:58:46,xsp_auto_20260827_083122,-5.5,-0.635,14.73
2026-08-27 13:58:46,xsp_auto_20260827_090905,-33.5,-0.635,14.73
2026-08-27 13:58:46,xsp_auto_20260827_090522,-97.0,-1.0,14.73
2026-08-27 13:58:46,xsp_auto_20260827_090552,45.5,-0.085,14.73
2026-08-27 13:59:21,xsp_auto_20260827_083041,-93.0,-1.0,14.72
2026-08-27 13:59:21,xsp_auto_20260827_083122,-5.5,-0.635,14.72
2026-08-27 13:59:21,xsp_auto_20260827_090905,-33.5,-0.635,14.72
2026-08-27 13:59:21,xsp_auto_20260827_090522,-97.0,-1.0,14.72
2026-08-27 13:59:21,xsp_auto_20260827_090552,46.0,-0.08,14.72
2026-08-27 13:59:56,xsp_auto_20260827_083041,-42.5,-0.495,14.72
2026-08-27 13:59:56,xsp_auto_20260827_083122,-5.5,-0.635,14.72
2026-08-27 13:59:56,xsp_auto_20260827_090905,-33.0,-0.63,14.72
2026-08-27 13:59:56,xsp_auto_20260827_090522,-97.0,-1.0,14.72
2026-08-27 13:59:56,xsp_auto_20260827_090552,43.5,-0.105,14.72
2026-08-27 14:00:31,xsp_auto_20260827_083041,-93.0,-1.0,14.71
2026-08-27 14:00:31,xsp_auto_20260827_083122,-5.5,-0.635,14.71
2026-08-27 14:00:31,xsp_auto_20260827_090905,-33.5,-0.635,14.71
2026-08-27 14:00:31,xsp_auto_20260827_090522,-97.0,-1.0,14.71
2026-08-27 14:00:31,xsp_auto_20260827_090552,47.5,-0.065,14.71
2026-08-27 14:01:06,xsp_auto_20260827_083041,-93.0,-1.0,14.71
2026-08-27 14:01:06,xsp_auto_20260827_083122,-5.5,-0.635,14.71
2026-08-27 14:01:06,xsp_auto_20260827_090905,-33.5,-0.635,14.71
2026-08-27 14:01:06,xsp_auto_20260827_090522,-97.0,-1.0,14.71
2026-08-27 14:01:06,xsp_auto_20260827_090552,48.5,-0.055,14.71
2026-08-27 14:01:42,xsp_auto_20260827_083041,-93.0,-1.0,14.71
2026-08-27 14:01:42,xsp_auto_20260827_083122,-5.5,-0.635,14.71
2026-08-27 14:01:42,xsp_auto_20260827_090905,-33.5,-0.635,14.71
2026-08-27 14:01:42,xsp_auto_20260827_090522,-97.0,-1.0,14.71
