date,symbol,right,strike,qty,side,price,order_time,fill_time,latency_s,underlying
20260903,SPXW  260903P07665000,P,7665.0,-1,SELL,3.4,09:31:16,09:31:20,4.0,SPX
20260903,SPXW  260903P07675000,P,7675.0,1,BUY,3.8,09:34:17,09:34:21,4.0,SPX
20260903,SPXW  260903P07675000,P,7675.0,-1,SELL,3.8,10:14:29,10:14:30,1.0,SPX
20260903,SPXW  260903P07700000,P,7700.0,1,BUY,11.6,10:14:29,10:14:30,1.0,SPX
20260903,SPXW  260903P07700000,P,7700.0,-1,SELL,9.7,09:34:17,09:34:21,4.0,SPX
20260904,SPXW  260904C07735000,C,7735.0,-1,SELL,10.5,10:06:35,10:06:37,2.0,SPX
20260904,SPXW  260904C07750000,C,7750.0,-1,SELL,9.0,09:32:45,09:32:48,3.0,SPX
20260904,SPXW  260904C07750000,C,7750.0,-1,SELL,4.1,10:07:36,10:07:37,1.0,SPX
20260904,SPXW  260904C07760000,C,7760.0,1,BUY,2.2,10:06:35,10:06:37,2.0,SPX
20260904,SPXW  260904C07775000,C,7775.0,1,BUY,2.35,09:32:45,09:32:48,3.0,SPX
20260904,SPXW  260904C07775000,C,7775.0,1,BUY,0.85,10:07:36,10:07:37,1.0,SPX
20260904,SPXW  260904C07805000,C,7805.0,-1,SELL,0.3,10:05:52,10:05:54,2.0,SPX
20260904,SPXW  260904C07815000,C,7815.0,-1,SELL,0.35,09:31:54,09:31:54,0.0,SPX
20260904,SPXW  260904C07830000,C,7830.0,1,BUY,0.2,10:05:52,10:05:54,2.0,SPX
20260904,SPXW  260904C07840000,C,7840.0,1,BUY,0.2,09:31:42,09:31:43,1.0,SPX
20260904,SPXW  260904P07640000,P,7640.0,1,BUY,0.35,10:05:15,10:05:17,2.0,SPX
20260904,SPXW  260904P07650000,P,7650.0,1,BUY,0.45,10:06:59,10:07:05,6.0,SPX
20260904,SPXW  260904P07655000,P,7655.0,1,BUY,0.75,09:30:23,09:30:30,7.0,SPX
20260904,SPXW  260904P07655000,P,7655.0,1,BUY,0.75,09:30:39,09:30:40,1.0,SPX
20260904,SPXW  260904P07665000,P,7665.0,-1,SELL,0.6,10:05:15,10:05:17,2.0,SPX
20260904,SPXW  260904P07675000,P,7675.0,-1,SELL,0.8,10:06:59,10:07:05,6.0,SPX
20260904,SPXW  260904P07680000,P,7680.0,-1,SELL,1.7,09:30:23,09:30:30,7.0,SPX
20260904,SPXW  260904P07680000,P,7680.0,-1,SELL,1.7,09:30:39,09:30:40,1.0,SPX
20260904,SPXW  260904P07710000,P,7710.0,1,BUY,3.3,10:06:14,10:06:14,0.0,SPX
20260904,SPXW  260904P07710000,P,7710.0,-1,SELL,4.9,10:18:07,10:18:07,0.0,SPX
20260904,SPXW  260904P07725000,P,7725.0,1,BUY,7.5,09:32:24,09:32:25,1.0,SPX
20260904,SPXW  260904P07725000,P,7725.0,-1,SELL,7.4,09:43:02,09:43:02,0.0,SPX
20260904,SPXW  260904P07735000,P,7735.0,1,BUY,14.5,10:18:07,10:18:07,0.0,SPX
20260904,SPXW  260904P07735000,P,7735.0,-1,SELL,10.1,10:06:14,10:06:14,0.0,SPX
20260904,SPXW  260904P07750000,P,7750.0,1,BUY,19.0,09:43:02,09:43:02,0.0,SPX
20260904,SPXW  260904P07750000,P,7750.0,-1,SELL,17.8,09:32:24,09:32:25,1.0,SPX
20260824,XSP   260824C00766000,C,766.0,1,BUY,1.11,12:27:14,12:27:14,0.0,XSP
20260824,XSP   260824C00766000,C,766.0,-1,SELL,0.84,09:34:44,09:34:49,5.0,XSP
20260824,XSP   260824C00768000,C,768.0,-1,SELL,0.26,09:35:48,09:35:50,2.0,XSP
20260824,XSP   260824C00769000,C,769.0,1,BUY,0.14,09:34:44,09:34:49,5.0,XSP
20260824,XSP   260824C00769000,C,769.0,-1,SELL,0.08,12:27:14,12:27:14,0.0,XSP
20260824,XSP   260824C00770000,C,770.0,1,BUY,0.08,09:35:48,09:35:50,2.0,XSP
20260824,XSP   260824P00756000,P,756.0,1,BUY,0.04,09:33:45,09:33:47,2.0,XSP
20260824,XSP   260824P00757000,P,757.0,1,BUY,0.06,09:30:55,09:30:57,2.0,XSP
20260824,XSP   260824P00758000,P,758.0,-1,SELL,0.06,09:33:45,09:33:47,2.0,XSP
20260824,XSP   260824P00760000,P,760.0,1,BUY,0.12,09:35:34,09:35:37,3.0,XSP
20260824,XSP   260824P00760000,P,760.0,-1,SELL,0.14,09:30:55,09:30:57,2.0,XSP
20260824,XSP   260824P00763000,P,763.0,-1,SELL,0.43,09:35:34,09:35:37,3.0,XSP
20260824,XSP   260824P00764000,P,764.0,1,BUY,0.69,09:34:28,09:34:30,2.0,XSP
20260824,XSP   260824P00764000,P,764.0,-1,SELL,0.87,09:46:30,09:46:33,3.0,XSP
20260824,XSP   260824P00765000,P,765.0,1,BUY,0.86,09:32:09,09:32:13,4.0,XSP
20260824,XSP   260824P00765000,P,765.0,-1,SELL,1.56,09:45:37,09:45:42,5.0,XSP
20260824,XSP   260824P00766000,P,766.0,1,BUY,1.92,09:46:30,09:46:33,3.0,XSP
20260824,XSP   260824P00766000,P,766.0,-1,SELL,1.5,09:34:28,09:34:30,2.0,XSP
20260824,XSP   260824P00768000,P,768.0,1,BUY,4.0,09:45:37,09:45:42,5.0,XSP
20260824,XSP   260824P00768000,P,768.0,-1,SELL,2.28,09:32:09,09:32:13,4.0,XSP
20260825,XSP   260825C00766000,C,766.0,1,BUY,2.39,09:53:50,09:53:50,0.0,XSP
20260825,XSP   260825C00766000,C,766.0,1,BUY,1.8,10:19:39,10:19:40,1.0,XSP
20260825,XSP   260825C00766000,C,766.0,-1,SELL,2.13,09:44:05,09:44:09,4.0,XSP
20260825,XSP   260825C00766000,C,766.0,-1,SELL,1.48,10:09:28,10:09:30,2.0,XSP
20260825,XSP   260825C00767000,C,767.0,1,BUY,0.82,12:05:48,12:05:48,0.0,XSP
20260825,XSP   260825C00767000,C,767.0,-1,SELL,0.94,10:08:45,10:08:48,3.0,XSP
20260825,XSP   260825C00768000,C,768.0,1,BUY,0.98,09:44:05,09:44:09,4.0,XSP
20260825,XSP   260825C00768000,C,768.0,-1,SELL,0.91,09:53:50,09:53:50,0.0,XSP
20260825,XSP   260825C00769000,C,769.0,1,BUY,0.24,10:09:28,10:09:30,2.0,XSP
20260825,XSP   260825C00769000,C,769.0,-1,SELL,0.26,10:19:39,10:19:40,1.0,XSP
20260825,XSP   260825C00770000,C,770.0,1,BUY,0.12,10:08:45,10:08:48,3.0,XSP
20260825,XSP   260825C00770000,C,770.0,-1,SELL,0.05,12:05:48,12:05:48,0.0,XSP
20260825,XSP   260825C00773000,C,773.0,-1,SELL,0.04,09:42:59,09:43:01,2.0,XSP
20260825,XSP   260825C00776000,C,776.0,1,BUY,0.02,09:42:59,09:43:01,2.0,XSP
20260825,XSP   260825P00762000,P,762.0,1,BUY,0.09,10:09:06,10:09:08,2.0,XSP
20260825,XSP   260825P00763000,P,763.0,1,BUY,0.12,09:44:52,09:44:52,0.0,XSP
20260825,XSP   260825P00764000,P,764.0,1,BUY,0.21,10:07:32,10:07:34,2.0,XSP
20260825,XSP   260825P00764000,P,764.0,-1,SELL,0.26,10:33:05,10:33:05,0.0,XSP
20260825,XSP   260825P00765000,P,765.0,-1,SELL,0.32,10:09:06,10:09:08,2.0,XSP
20260825,XSP   260825P00766000,P,766.0,-1,SELL,0.4,09:44:52,09:44:52,0.0,XSP
20260825,XSP   260825P00767000,P,767.0,1,BUY,1.21,10:33:05,10:33:05,0.0,XSP
20260825,XSP   260825P00767000,P,767.0,-1,SELL,0.91,10:07:32,10:07:34,2.0,XSP
20260826,XSP   260826C00768000,C,768.0,1,BUY,1.28,10:02:50,10:02:50,0.0,XSP
20260826,XSP   260826C00768000,C,768.0,1,BUY,0.98,15:12:08,15:12:08,0.0,XSP
20260826,XSP   260826C00768000,C,768.0,-1,SELL,0.7,09:34:18,09:34:19,1.0,XSP
20260826,XSP   260826C00768000,C,768.0,-1,SELL,1.18,10:08:22,10:08:24,2.0,XSP
20260826,XSP   260826C00770000,C,770.0,1,BUY,0.19,09:34:18,09:34:19,1.0,XSP
20260826,XSP   260826C00770000,C,770.0,-1,SELL,0.38,10:02:50,10:02:50,0.0,XSP
20260826,XSP   260826C00770000,C,770.0,-1,SELL,0.35,10:07:28,10:07:31,3.0,XSP
20260826,XSP   260826C00771000,C,771.0,1,BUY,0.17,10:08:22,10:08:24,2.0,XSP
20260826,XSP   260826C00771000,C,771.0,-1,SELL,0.02,15:12:08,15:12:08,0.0,XSP
20260826,XSP   260826C00772000,C,772.0,1,BUY,0.09,10:07:28,10:07:31,3.0,XSP
20260826,XSP   260826P00758000,P,758.0,1,BUY,0.03,09:31:38,09:31:44,6.0,XSP
20260826,XSP   260826P00760000,P,760.0,-1,SELL,0.06,09:31:38,09:31:44,6.0,XSP
20260826,XSP   260826P00765000,P,765.0,1,BUY,0.46,09:35:28,09:35:35,7.0,XSP
20260826,XSP   260826P00765000,P,765.0,-1,SELL,0.31,10:33:35,10:33:35,0.0,XSP
20260826,XSP   260826P00766000,P,766.0,1,BUY,0.26,10:06:15,10:06:17,2.0,XSP
20260826,XSP   260826P00766000,P,766.0,-1,SELL,0.31,10:20:32,10:20:32,0.0,XSP
20260826,XSP   260826P00768000,P,768.0,1,BUY,0.98,10:20:32,10:20:32,0.0,XSP
20260826,XSP   260826P00768000,P,768.0,1,BUY,1.57,10:33:35,10:33:35,0.0,XSP
20260826,XSP   260826P00768000,P,768.0,-1,SELL,1.49,09:35:28,09:35:35,7.0,XSP
20260826,XSP   260826P00768000,P,768.0,-1,SELL,0.71,10:06:15,10:06:17,2.0,XSP
20260827,XSP   260827C00768000,C,768.0,1,BUY,2.96,09:43:05,09:43:07,2.0,XSP
20260827,XSP   260827C00768000,C,768.0,-1,SELL,2.21,09:35:38,09:35:42,4.0,XSP
20260827,XSP   260827C00770000,C,770.0,1,BUY,1.17,09:35:38,09:35:42,4.0,XSP
20260827,XSP   260827C00770000,C,770.0,1,BUY,2.14,10:27:09,10:27:14,5.0,XSP
20260827,XSP   260827C00770000,C,770.0,-1,SELL,1.56,09:43:05,09:43:07,2.0,XSP
20260827,XSP   260827C00770000,C,770.0,-1,SELL,1.59,10:12:55,10:13:00,5.0,XSP
20260827,XSP   260827C00772000,C,772.0,1,BUY,1.24,11:25:10,11:25:10,0.0,XSP
20260827,XSP   260827C00772000,C,772.0,-1,SELL,0.62,10:13:54,10:13:56,2.0,XSP
20260827,XSP   260827C00773000,C,773.0,1,BUY,0.35,10:12:55,10:13:00,5.0,XSP
20260827,XSP   260827C00773000,C,773.0,-1,SELL,0.48,10:27:09,10:27:14,5.0,XSP
20260827,XSP   260827C00775000,C,775.0,1,BUY,0.1,10:13:54,10:13:56,2.0,XSP
20260827,XSP   260827C00775000,C,775.0,-1,SELL,0.1,09:33:48,09:33:53,5.0,XSP
20260827,XSP   260827C00775000,C,775.0,-1,SELL,0.12,11:25:10,11:25:10,0.0,XSP
20260827,XSP   260827C00778000,C,778.0,1,BUY,0.03,09:33:48,09:33:53,5.0,XSP
20260827,XSP   260827P00761000,P,761.0,1,BUY,0.05,10:11:49,10:11:51,2.0,XSP
20260827,XSP   260827P00764000,P,764.0,-1,SELL,0.08,10:11:49,10:11:51,2.0,XSP
20260827,XSP   260827P00765000,P,765.0,1,BUY,0.29,09:38:01,09:38:05,4.0,XSP
20260827,XSP   260827P00765000,P,765.0,1,BUY,0.14,10:10:59,10:10:59,0.0,XSP
20260827,XSP   260827P00768000,P,768.0,1,BUY,0.45,10:12:11,10:12:13,2.0,XSP
20260827,XSP   260827P00768000,P,768.0,-1,SELL,0.87,09:38:01,09:38:05,4.0,XSP
20260827,XSP   260827P00768000,P,768.0,-1,SELL,0.44,10:10:59,10:10:59,0.0,XSP
20260827,XSP   260827P00770000,P,770.0,-1,SELL,0.99,10:12:11,10:12:13,2.0,XSP
20260828,XSP   260828C00773000,C,773.0,1,BUY,2.57,09:43:20,09:43:20,0.0,XSP
20260828,XSP   260828C00773000,C,773.0,-1,SELL,1.96,09:33:28,09:33:30,2.0,XSP
20260828,XSP   260828C00774000,C,774.0,1,BUY,1.83,10:44:20,10:44:20,0.0,XSP
20260828,XSP   260828C00774000,C,774.0,-1,SELL,1.09,10:08:48,10:08:55,7.0,XSP
20260828,XSP   260828C00775000,C,775.0,1,BUY,1.91,10:55:31,10:55:32,1.0,XSP
20260828,XSP   260828C00775000,C,775.0,-1,SELL,0.59,10:10:37,10:10:39,2.0,XSP
20260828,XSP   260828C00776000,C,776.0,1,BUY,0.66,09:33:28,09:33:30,2.0,XSP
20260828,XSP   260828C00776000,C,776.0,1,BUY,0.43,10:08:48,10:08:55,7.0,XSP
20260828,XSP   260828C00776000,C,776.0,-1,SELL,0.92,09:43:20,09:43:20,0.0,XSP
20260828,XSP   260828C00776000,C,776.0,-1,SELL,0.66,10:44:20,10:44:20,0.0,XSP
20260828,XSP   260828C00778000,C,778.0,1,BUY,0.11,10:10:37,10:10:39,2.0,XSP
20260828,XSP   260828C00778000,C,778.0,-1,SELL,0.35,10:55:31,10:55:32,1.0,XSP
20260828,XSP   260828C00780000,C,780.0,-1,SELL,0.08,09:32:45,09:32:47,2.0,XSP
20260828,XSP   260828C00780000,C,780.0,-1,SELL,0.03,10:06:51,10:06:58,7.0,XSP
20260828,XSP   260828C00782000,C,782.0,1,BUY,0.04,09:32:45,09:32:47,2.0,XSP
20260828,XSP   260828C00783000,C,783.0,1,BUY,0.02,10:06:51,10:06:58,7.0,XSP
20260828,XSP   260828P00764000,P,764.0,1,BUY,0.09,09:31:18,09:31:21,3.0,XSP
20260828,XSP   260828P00764000,P,764.0,1,BUY,0.11,10:05:58,10:05:59,1.0,XSP
20260828,XSP   260828P00766000,P,766.0,-1,SELL,0.17,09:31:18,09:31:21,3.0,XSP
20260828,XSP   260828P00766000,P,766.0,-1,SELL,0.18,10:05:58,10:05:59,1.0,XSP
20260828,XSP   260828P00768000,P,768.0,1,BUY,0.33,10:09:08,10:09:14,6.0,XSP
20260828,XSP   260828P00770000,P,770.0,1,BUY,0.63,09:33:08,09:33:10,2.0,XSP
20260828,XSP   260828P00770000,P,770.0,-1,SELL,0.6,10:09:08,10:09:14,6.0,XSP
20260828,XSP   260828P00770000,P,770.0,-1,SELL,0.85,12:24:55,12:24:57,2.0,XSP
20260828,XSP   260828P00771000,P,771.0,1,BUY,0.99,10:07:47,10:07:51,4.0,XSP
20260828,XSP   260828P00771000,P,771.0,-1,SELL,0.56,10:21:17,10:21:18,1.0,XSP
20260828,XSP   260828P00773000,P,773.0,1,BUY,2.31,12:24:55,12:24:57,2.0,XSP
20260828,XSP   260828P00773000,P,773.0,-1,SELL,1.46,09:33:08,09:33:10,2.0,XSP
20260828,XSP   260828P00774000,P,774.0,1,BUY,1.61,10:21:17,10:21:18,1.0,XSP
20260828,XSP   260828P00774000,P,774.0,-1,SELL,2.25,10:07:47,10:07:51,4.0,XSP
20260831,XSP   260831C00769000,C,769.0,-1,SELL,0.83,09:36:49,09:36:52,3.0,XSP
20260831,XSP   260831C00771000,C,771.0,-1,SELL,0.3,09:34:50,09:34:54,4.0,XSP
20260831,XSP   260831C00772000,C,772.0,1,BUY,0.16,09:36:49,09:36:52,3.0,XSP
20260831,XSP   260831C00774000,C,774.0,1,BUY,0.06,09:34:50,09:34:54,4.0,XSP
20260831,XSP   260831C00775000,C,775.0,-1,SELL,0.03,09:48:23,09:48:25,2.0,XSP
20260831,XSP   260831C00778000,C,778.0,1,BUY,0.02,09:48:23,09:48:25,2.0,XSP
20260831,XSP   260831P00759000,P,759.0,1,BUY,0.08,09:35:13,09:35:18,5.0,XSP
20260831,XSP   260831P00762000,P,762.0,1,BUY,0.13,09:34:29,09:34:32,3.0,XSP
20260831,XSP   260831P00762000,P,762.0,-1,SELL,0.16,09:35:13,09:35:18,5.0,XSP
20260831,XSP   260831P00764000,P,764.0,-1,SELL,0.26,09:34:29,09:34:32,3.0,XSP
20260831,XSP   260831P00766000,P,766.0,1,BUY,0.72,09:36:27,09:36:29,2.0,XSP
20260831,XSP   260831P00766000,P,766.0,-1,SELL,0.57,09:51:03,09:51:03,0.0,XSP
20260831,XSP   260831P00768000,P,768.0,1,BUY,1.15,09:33:45,09:33:49,4.0,XSP
20260831,XSP   260831P00768000,P,768.0,1,BUY,1.43,09:37:13,09:37:15,2.0,XSP
20260831,XSP   260831P00768000,P,768.0,-1,SELL,1.2,09:48:36,09:48:37,1.0,XSP
20260831,XSP   260831P00768000,P,768.0,-1,SELL,1.19,09:48:51,09:48:51,0.0,XSP
20260831,XSP   260831P00769000,P,769.0,1,BUY,1.89,09:51:03,09:51:03,0.0,XSP
20260831,XSP   260831P00769000,P,769.0,-1,SELL,1.99,09:36:27,09:36:29,2.0,XSP
20260831,XSP   260831P00770000,P,770.0,1,BUY,2.44,09:48:51,09:48:51,0.0,XSP
20260831,XSP   260831P00770000,P,770.0,-1,SELL,2.6,09:37:13,09:37:15,2.0,XSP
20260831,XSP   260831P00771000,P,771.0,1,BUY,3.25,09:48:36,09:48:37,1.0,XSP
20260831,XSP   260831P00771000,P,771.0,-1,SELL,2.92,09:33:45,09:33:49,4.0,XSP
20260901,XSP   260901C00764000,C,764.0,1,BUY,1.61,10:19:59,10:20:00,1.0,XSP
20260901,XSP   260901C00764000,C,764.0,-1,SELL,1.27,10:08:32,10:08:36,4.0,XSP
20260901,XSP   260901C00766000,C,766.0,1,BUY,0.42,10:08:32,10:08:36,4.0,XSP
20260901,XSP   260901C00766000,C,766.0,-1,SELL,0.55,10:19:59,10:20:00,1.0,XSP
20260901,XSP   260901C00768000,C,768.0,-1,SELL,0.13,09:33:38,09:33:39,1.0,XSP
20260901,XSP   260901C00771000,C,771.0,1,BUY,0.04,09:33:38,09:33:39,1.0,XSP
20260901,XSP   260901C00772000,C,772.0,-1,SELL,0.02,10:10:39,10:10:39,0.0,XSP
20260901,XSP   260901C00774000,C,774.0,1,BUY,0.01,10:10:39,10:10:39,0.0,XSP
20260901,XSP   260901P00758000,P,758.0,1,BUY,0.22,09:30:58,09:31:00,2.0,XSP
20260901,XSP   260901P00761000,P,761.0,-1,SELL,0.65,09:30:58,09:31:00,2.0,XSP
20260901,XSP   260901P00762000,P,762.0,1,BUY,0.32,10:06:59,10:07:03,4.0,XSP
20260901,XSP   260901P00762000,P,762.0,-1,SELL,0.25,12:42:02,12:42:02,0.0,XSP
20260901,XSP   260901P00764000,P,764.0,1,BUY,0.85,12:42:02,12:42:02,0.0,XSP
20260901,XSP   260901P00764000,P,764.0,-1,SELL,0.86,10:06:59,10:07:03,4.0,XSP
20260901,XSP   260901P00765000,P,765.0,1,BUY,1.37,10:08:56,10:08:58,2.0,XSP
20260901,XSP   260901P00765000,P,765.0,-1,SELL,1.01,10:17:52,10:17:53,1.0,XSP
20260901,XSP   260901P00766000,P,766.0,1,BUY,3.18,09:32:29,09:32:30,1.0,XSP
20260901,XSP   260901P00766000,P,766.0,-1,SELL,2.22,10:01:31,10:01:31,0.0,XSP
20260901,XSP   260901P00768000,P,768.0,1,BUY,4.22,10:01:31,10:01:31,0.0,XSP
20260901,XSP   260901P00768000,P,768.0,1,BUY,3.37,10:17:52,10:17:53,1.0,XSP
20260901,XSP   260901P00768000,P,768.0,-1,SELL,4.34,09:32:29,09:32:30,1.0,XSP
20260901,XSP   260901P00768000,P,768.0,-1,SELL,3.5,10:08:56,10:08:58,2.0,XSP
20260902,XSP   260902C00763000,C,763.0,1,BUY,1.95,09:42:30,09:42:30,0.0,XSP
20260902,XSP   260902C00763000,C,763.0,-1,SELL,1.76,09:34:45,09:34:47,2.0,XSP
20260902,XSP   260902C00766000,C,766.0,1,BUY,0.43,09:34:45,09:34:47,2.0,XSP
20260902,XSP   260902C00766000,C,766.0,1,BUY,1.62,10:24:37,10:24:39,2.0,XSP
20260902,XSP   260902C00766000,C,766.0,-1,SELL,0.43,09:42:30,09:42:30,0.0,XSP
20260902,XSP   260902C00766000,C,766.0,-1,SELL,0.85,10:06:57,10:07:00,3.0,XSP
20260902,XSP   260902C00768000,C,768.0,1,BUY,0.24,10:06:57,10:07:00,3.0,XSP
20260902,XSP   260902C00768000,C,768.0,-1,SELL,0.56,10:24:37,10:24:39,2.0,XSP
20260902,XSP   260902C00770000,C,770.0,-1,SELL,0.06,10:07:53,10:08:00,7.0,XSP
20260902,XSP   260902C00771000,C,771.0,-1,SELL,0.03,10:04:36,10:04:36,0.0,XSP
20260902,XSP   260902C00772000,C,772.0,1,BUY,0.03,10:07:53,10:08:00,7.0,XSP
20260902,XSP   260902C00774000,C,774.0,1,BUY,0.02,10:04:36,10:04:36,0.0,XSP
20260902,XSP   260902P00752000,P,752.0,1,BUY,0.03,09:31:39,09:31:45,6.0,XSP
20260902,XSP   260902P00755000,P,755.0,1,BUY,0.03,10:05:56,10:05:58,2.0,XSP
20260902,XSP   260902P00755000,P,755.0,-1,SELL,0.04,09:31:39,09:31:45,6.0,XSP
20260902,XSP   260902P00758000,P,758.0,-1,SELL,0.04,10:05:56,10:05:58,2.0,XSP
20260902,XSP   260902P00760000,P,760.0,1,BUY,0.27,09:32:25,09:32:29,4.0,XSP
20260902,XSP   260902P00763000,P,763.0,-1,SELL,0.92,09:32:25,09:32:29,4.0,XSP
20260903,XSP   260903C00774000,C,774.0,1,BUY,1.07,11:38:23,11:38:23,0.0,XSP
20260903,XSP   260903C00774000,C,774.0,-1,SELL,0.09,09:31:17,09:31:23,6.0,XSP
20260903,XSP   260903C00776000,C,776.0,1,BUY,0.04,09:31:17,09:31:23,6.0,XSP
20260903,XSP   260903C00776000,C,776.0,-1,SELL,0.28,11:38:23,11:38:23,0.0,XSP
20260903,XSP   260903C00778000,C,778.0,-1,SELL,0.03,11:15:53,11:15:55,2.0,XSP
20260903,XSP   260903C00780000,C,780.0,1,BUY,0.02,11:15:53,11:15:55,2.0,XSP
20260903,XSP   260903P00760000,P,760.0,1,BUY,0.03,09:34:26,09:34:27,1.0,XSP
20260903,XSP   260903P00762000,P,762.0,1,BUY,0.06,09:38:40,09:38:40,0.0,XSP
20260903,XSP   260903P00762000,P,762.0,-1,SELL,0.05,09:34:26,09:34:27,1.0,XSP
20260903,XSP   260903P00764000,P,764.0,1,BUY,0.13,09:32:00,09:32:06,6.0,XSP
20260903,XSP   260903P00765000,P,765.0,-1,SELL,0.11,09:38:40,09:38:40,0.0,XSP
20260903,XSP   260903P00766000,P,766.0,-1,SELL,0.26,09:32:00,09:32:06,6.0,XSP
20260903,XSP   260903P00768000,P,768.0,1,BUY,0.35,09:40:00,09:40:02,2.0,XSP
20260903,XSP   260903P00768000,P,768.0,-1,SELL,0.39,10:15:27,10:15:30,3.0,XSP
20260903,XSP   260903P00770000,P,770.0,1,BUY,0.97,10:15:27,10:15:30,3.0,XSP
20260903,XSP   260903P00770000,P,770.0,-1,SELL,0.75,09:40:00,09:40:02,2.0,XSP
20260904,XSP   260904C00774000,C,774.0,-1,SELL,0.72,10:08:52,10:08:58,6.0,XSP
20260904,XSP   260904C00775000,C,775.0,-1,SELL,0.91,09:35:18,09:35:21,3.0,XSP
20260904,XSP   260904C00775000,C,775.0,-1,SELL,0.3,10:10:38,10:10:39,1.0,XSP
20260904,XSP   260904C00776000,C,776.0,1,BUY,0.19,10:08:52,10:08:58,6.0,XSP
20260904,XSP   260904C00778000,C,778.0,1,BUY,0.17,09:35:18,09:35:21,3.0,XSP
20260904,XSP   260904C00778000,C,778.0,1,BUY,0.05,10:10:38,10:10:39,1.0,XSP
20260904,XSP   260904C00782000,C,782.0,-1,SELL,0.02,09:32:44,09:32:51,7.0,XSP
20260904,XSP   260904C00782000,C,782.0,-1,SELL,0.02,09:34:57,09:34:58,1.0,XSP
20260904,XSP   260904C00784000,C,784.0,1,BUY,0.01,09:32:44,09:32:51,7.0,XSP
20260904,XSP   260904C00784000,C,784.0,1,BUY,0.01,09:34:57,09:34:58,1.0,XSP
20260904,XSP   260904P00764000,P,764.0,1,BUY,0.04,10:06:34,10:06:43,9.0,XSP
20260904,XSP   260904P00764000,P,764.0,1,BUY,0.04,10:07:48,10:07:48,0.0,XSP
20260904,XSP   260904P00765000,P,765.0,1,BUY,0.05,10:09:15,10:09:17,2.0,XSP
20260904,XSP   260904P00766000,P,766.0,1,BUY,0.08,09:31:58,09:32:04,6.0,XSP
20260904,XSP   260904P00766000,P,766.0,-1,SELL,0.05,10:06:34,10:06:43,9.0,XSP
20260904,XSP   260904P00766000,P,766.0,-1,SELL,0.05,10:07:48,10:07:48,0.0,XSP
20260904,XSP   260904P00768000,P,768.0,-1,SELL,0.13,09:31:58,09:32:04,6.0,XSP
20260904,XSP   260904P00768000,P,768.0,-1,SELL,0.1,10:09:15,10:09:17,2.0,XSP
20260904,XSP   260904P00771000,P,771.0,1,BUY,0.39,10:08:33,10:08:35,2.0,XSP
20260904,XSP   260904P00771000,P,771.0,-1,SELL,0.49,10:23:32,10:23:34,2.0,XSP
20260904,XSP   260904P00772000,P,772.0,1,BUY,0.62,09:33:49,09:33:51,2.0,XSP
20260904,XSP   260904P00772000,P,772.0,-1,SELL,0.58,09:43:33,09:43:33,0.0,XSP
20260904,XSP   260904P00774000,P,774.0,1,BUY,1.84,10:23:32,10:23:34,2.0,XSP
20260904,XSP   260904P00774000,P,774.0,-1,SELL,1.4,10:08:33,10:08:35,2.0,XSP
20260904,XSP   260904P00775000,P,775.0,1,BUY,1.88,09:43:33,09:43:33,0.0,XSP
20260904,XSP   260904P00775000,P,775.0,-1,SELL,1.76,09:33:49,09:33:51,2.0,XSP
