date,anchor,strat,gap_pct,em,prior_close,open,close,vix_prior,em_low,em_high,atm,credit_mid,credit_cross,pnl_mid,pnl_cross,win_mid
2023-06-27,close,bps,0.197,38.9,4328.8,4337.4,4378.4,14.2,4290.0,4370.0,4330.0,0.2,0.1,17.4,7.4,1
2023-06-27,close,bcs,0.197,38.9,4328.8,4337.4,4378.4,14.2,4290.0,4370.0,4330.0,1.18,1.1,-726.1,-733.6,0
2023-06-27,close,ic,0.197,38.9,4328.8,4337.4,4378.4,14.2,4290.0,4370.0,4330.0,1.38,1.2,-708.7,-726.2,0
2023-06-27,close,ifly,0.197,38.9,4328.8,4337.4,4378.4,14.2,4290.0,4370.0,4330.0,15.7,15.1,-935.2,-995.2,0
2023-06-27,open,bps,0.197,38.9,4328.8,4337.4,4378.4,14.2,4300.0,4375.0,4335.0,0.4,0.35,37.4,32.4,1
2023-06-27,open,bcs,0.197,38.9,4328.8,4337.4,4378.4,14.2,4300.0,4375.0,4335.0,0.75,0.7,-268.6,-273.6,0
2023-06-27,open,ic,0.197,38.9,4328.8,4337.4,4378.4,14.2,4300.0,4375.0,4335.0,1.15,1.05,-231.2,-241.2,0
2023-06-27,open,ifly,0.197,38.9,4328.8,4337.4,4378.4,14.2,4300.0,4375.0,4335.0,14.98,14.6,-1007.7,-1045.2,0
2023-06-28,close,bps,-0.25,37.9,4378.4,4367.5,4376.9,13.7,4340.0,4415.0,4380.0,0.95,0.85,92.4,82.4,1
2023-06-28,close,bcs,-0.25,37.9,4378.4,4367.5,4376.9,13.7,4340.0,4415.0,4380.0,0.2,0.15,17.4,12.4,1
2023-06-28,close,ic,-0.25,37.9,4378.4,4367.5,4376.9,13.7,4340.0,4415.0,4380.0,1.15,1.0,109.8,94.8,1
2023-06-28,close,ifly,-0.25,37.9,4378.4,4367.5,4376.9,13.7,4340.0,4415.0,4380.0,15.9,15.4,1270.8,1220.8,1
2023-06-28,open,bps,-0.25,37.9,4378.4,4367.5,4376.9,13.7,4330.0,4405.0,4365.0,0.45,0.4,42.4,37.4,1
2023-06-28,open,bcs,-0.25,37.9,4378.4,4367.5,4376.9,13.7,4330.0,4405.0,4365.0,0.38,0.3,34.9,27.4,1
2023-06-28,open,ic,-0.25,37.9,4378.4,4367.5,4376.9,13.7,4330.0,4405.0,4365.0,0.82,0.7,77.3,64.8,1
2023-06-28,open,ifly,-0.25,37.9,4378.4,4367.5,4376.9,13.7,4330.0,4405.0,4365.0,13.93,13.65,201.3,173.8,1
2023-06-29,close,bps,-0.044,37.0,4376.9,4374.9,4396.4,13.4,4340.0,4415.0,4375.0,0.72,0.65,69.9,62.4,1
2023-06-29,close,bcs,-0.044,37.0,4376.9,4374.9,4396.4,13.4,4340.0,4415.0,4375.0,0.48,0.4,44.9,37.4,1
2023-06-29,close,ic,-0.044,37.0,4376.9,4374.9,4396.4,13.4,4340.0,4415.0,4375.0,1.2,1.05,114.8,99.8,1
2023-06-29,close,ifly,-0.044,37.0,4376.9,4374.9,4396.4,13.4,4340.0,4415.0,4375.0,14.75,14.45,-674.2,-704.2,0
2023-06-29,open,bps,-0.044,37.0,4376.9,4374.9,4396.4,13.4,4340.0,4410.0,4375.0,0.72,0.65,69.9,62.4,1
2023-06-29,open,bcs,-0.044,37.0,4376.9,4374.9,4396.4,13.4,4340.0,4410.0,4375.0,0.68,0.6,64.9,57.4,1
2023-06-29,open,ic,-0.044,37.0,4376.9,4374.9,4396.4,13.4,4340.0,4410.0,4375.0,1.4,1.25,134.8,119.8,1
2023-06-29,open,ifly,-0.044,37.0,4376.9,4374.9,4396.4,13.4,4340.0,4410.0,4375.0,14.75,14.45,-674.2,-704.2,0
2023-06-30,close,bps,0.591,37.5,4396.4,4422.4,4450.4,13.5,4360.0,4435.0,4395.0,0.17,0.1,14.9,7.4,1
2023-06-30,close,bcs,0.591,37.5,4396.4,4422.4,4450.4,13.5,4360.0,4435.0,4395.0,4.95,4.75,-1045.6,-1065.6,0
2023-06-30,close,ic,0.591,37.5,4396.4,4422.4,4450.4,13.5,4360.0,4435.0,4395.0,5.12,4.85,-1030.7,-1058.2,0
2023-06-30,close,ifly,0.591,37.5,4396.4,4422.4,4450.4,13.5,4360.0,4435.0,4395.0,21.05,20.0,-400.2,-505.2,0
2023-06-30,open,bps,0.591,37.5,4396.4,4422.4,4450.4,13.5,4385.0,4460.0,4420.0,0.53,0.45,49.9,42.4,1
2023-06-30,open,bcs,0.591,37.5,4396.4,4422.4,4450.4,13.5,4385.0,4460.0,4420.0,0.82,0.75,79.9,72.4,1
2023-06-30,open,ic,0.591,37.5,4396.4,4422.4,4450.4,13.5,4385.0,4460.0,4420.0,1.35,1.2,129.8,114.8,1
2023-06-30,open,ifly,0.591,37.5,4396.4,4422.4,4450.4,13.5,4385.0,4460.0,4420.0,15.5,14.8,-955.2,-1025.2,0
2023-07-03,close,bps,0.002,38.1,4450.4,4450.5,4455.6,13.6,4410.0,4490.0,4450.0,0.32,0.25,29.9,22.4,1
2023-07-03,close,bcs,0.002,38.1,4450.4,4450.5,4455.6,13.6,4410.0,4490.0,4450.0,0.1,0.05,7.4,2.4,1
2023-07-03,close,ic,0.002,38.1,4450.4,4450.5,4455.6,13.6,4410.0,4490.0,4450.0,0.42,0.3,37.3,24.8,1
2023-07-03,close,ifly,0.002,38.1,4450.4,4450.5,4455.6,13.6,4410.0,4490.0,4450.0,13.25,12.95,760.8,730.8,1
2023-07-03,open,bps,0.002,38.1,4450.4,4450.5,4455.6,13.6,4410.0,4490.0,4450.0,0.32,0.25,29.9,22.4,1
2023-07-03,open,bcs,0.002,38.1,4450.4,4450.5,4455.6,13.6,4410.0,4490.0,4450.0,0.1,0.05,7.4,2.4,1
2023-07-03,open,ic,0.002,38.1,4450.4,4450.5,4455.6,13.6,4410.0,4490.0,4450.0,0.42,0.3,37.3,24.8,1
2023-07-03,open,ifly,0.002,38.1,4450.4,4450.5,4455.6,13.6,4410.0,4490.0,4450.0,13.25,12.95,760.8,730.8,1
2023-07-05,close,bps,-0.304,38.1,4455.6,4442.0,4446.8,13.6,4420.0,4495.0,4455.0,2.28,2.15,224.9,212.4,1
2023-07-05,close,bcs,-0.304,38.1,4455.6,4442.0,4446.8,13.6,4420.0,4495.0,4455.0,0.05,0.0,2.4,-2.6,1
2023-07-05,close,ic,-0.304,38.1,4455.6,4442.0,4446.8,13.6,4420.0,4495.0,4455.0,2.33,2.15,227.3,209.8,1
2023-07-05,close,ifly,-0.304,38.1,4455.6,4442.0,4446.8,13.6,4420.0,4495.0,4455.0,16.45,16.05,821.8,781.8,1
2023-07-05,open,bps,-0.304,38.1,4455.6,4442.0,4446.8,13.6,4405.0,4480.0,4440.0,0.67,0.6,64.9,57.4,1
2023-07-05,open,bcs,-0.304,38.1,4455.6,4442.0,4446.8,13.6,4405.0,4480.0,4440.0,0.15,0.1,12.4,7.4,1
2023-07-05,open,ic,-0.304,38.1,4455.6,4442.0,4446.8,13.6,4405.0,4480.0,4440.0,0.82,0.7,77.3,64.8,1
2023-07-05,open,ifly,-0.304,38.1,4455.6,4442.0,4446.8,13.6,4405.0,4480.0,4440.0,14.25,14.05,737.8,717.8,1
2023-07-06,close,bps,-0.544,39.7,4446.8,4422.6,4411.6,14.2,4405.0,4485.0,4445.0,5.85,5.7,582.4,567.4,1
2023-07-06,close,bcs,-0.544,39.7,4446.8,4422.6,4411.6,14.2,4405.0,4485.0,4445.0,0.05,0.0,2.4,-2.6,1
2023-07-06,close,ic,-0.544,39.7,4446.8,4422.6,4411.6,14.2,4405.0,4485.0,4445.0,5.9,5.7,584.8,564.8,1
2023-07-06,close,ifly,-0.544,39.7,4446.8,4422.6,4411.6,14.2,4405.0,4485.0,4445.0,20.9,20.25,-415.2,-480.2,0
2023-07-06,open,bps,-0.544,39.7,4446.8,4422.6,4411.6,14.2,4385.0,4460.0,4425.0,1.77,1.7,174.9,167.4,1
2023-07-06,open,bcs,-0.544,39.7,4446.8,4422.6,4411.6,14.2,4385.0,4460.0,4425.0,0.15,0.1,12.4,7.4,1
2023-07-06,open,ic,-0.544,39.7,4446.8,4422.6,4411.6,14.2,4385.0,4460.0,4425.0,1.92,1.8,187.3,174.8,1
2023-07-06,open,ifly,-0.544,39.7,4446.8,4422.6,4411.6,14.2,4385.0,4460.0,4425.0,16.73,16.2,326.3,273.8,1
2023-07-07,close,bps,-0.16,42.9,4411.6,4404.5,4399.0,15.4,4370.0,4455.0,4410.0,1.45,1.35,142.4,132.4,1
2023-07-07,close,bcs,-0.16,42.9,4411.6,4404.5,4399.0,15.4,4370.0,4455.0,4410.0,0.27,0.2,24.9,17.4,1
2023-07-07,close,ic,-0.16,42.9,4411.6,4404.5,4399.0,15.4,4370.0,4455.0,4410.0,1.73,1.55,167.3,149.8,1
2023-07-07,close,ifly,-0.16,42.9,4411.6,4404.5,4399.0,15.4,4370.0,4455.0,4410.0,16.2,15.8,509.8,469.8,1
2023-07-07,open,bps,-0.16,42.9,4411.6,4404.5,4399.0,15.4,4360.0,4445.0,4405.0,0.7,0.65,67.4,62.4,1
2023-07-07,open,bcs,-0.16,42.9,4411.6,4404.5,4399.0,15.4,4360.0,4445.0,4405.0,0.52,0.45,49.9,42.4,1
2023-07-07,open,ic,-0.16,42.9,4411.6,4404.5,4399.0,15.4,4360.0,4445.0,4405.0,1.23,1.1,117.3,104.8,1
2023-07-07,open,ifly,-0.16,42.9,4411.6,4404.5,4399.0,15.4,4360.0,4445.0,4405.0,15.8,15.45,969.8,934.8,1
2023-07-10,close,bps,-0.107,41.1,4399.0,4394.2,4409.5,14.8,4360.0,4440.0,4400.0,0.45,0.4,42.4,37.4,1
2023-07-10,close,bcs,-0.107,41.1,4399.0,4394.2,4409.5,14.8,4360.0,4440.0,4400.0,0.38,0.3,34.9,27.4,1
2023-07-10,close,ic,-0.107,41.1,4399.0,4394.2,4409.5,14.8,4360.0,4440.0,4400.0,0.82,0.7,77.3,64.8,1
2023-07-10,close,ifly,-0.107,41.1,4399.0,4394.2,4409.5,14.8,4360.0,4440.0,4400.0,14.57,14.3,499.3,471.8,1
2023-07-10,open,bps,-0.107,41.1,4399.0,4394.2,4409.5,14.8,4355.0,4435.0,4395.0,0.33,0.25,29.9,22.4,1
2023-07-10,open,bcs,-0.107,41.1,4399.0,4394.2,4409.5,14.8,4355.0,4435.0,4395.0,0.62,0.55,59.9,52.4,1
2023-07-10,open,ic,-0.107,41.1,4399.0,4394.2,4409.5,14.8,4355.0,4435.0,4395.0,0.95,0.8,89.8,74.8,1
2023-07-10,open,ifly,-0.107,41.1,4399.0,4394.2,4409.5,14.8,4355.0,4435.0,4395.0,15.15,14.9,56.8,31.8,1
2023-07-11,close,bps,0.137,41.9,4409.5,4415.6,4439.3,15.1,4370.0,4450.0,4410.0,0.22,0.15,19.9,12.4,1
2023-07-11,close,bcs,0.137,41.9,4409.5,4415.6,4439.3,15.1,4370.0,4450.0,4410.0,0.55,0.5,52.4,47.4,1
2023-07-11,close,ic,0.137,41.9,4409.5,4415.6,4439.3,15.1,4370.0,4450.0,4410.0,0.78,0.65,72.3,59.8,1
2023-07-11,close,ifly,0.137,41.9,4409.5,4415.6,4439.3,15.1,4370.0,4450.0,4410.0,15.05,14.75,-1000.2,-1030.2,0
2023-07-11,open,bps,0.137,41.9,4409.5,4415.6,4439.3,15.1,4375.0,4455.0,4415.0,0.32,0.25,29.9,22.4,1
2023-07-11,open,bcs,0.137,41.9,4409.5,4415.6,4439.3,15.1,4375.0,4455.0,4415.0,0.3,0.25,27.4,22.4,1
2023-07-11,open,ic,0.137,41.9,4409.5,4415.6,4439.3,15.1,4375.0,4455.0,4415.0,0.62,0.5,57.3,44.8,1
2023-07-11,open,ifly,0.137,41.9,4409.5,4415.6,4439.3,15.1,4375.0,4455.0,4415.0,14.45,14.2,-986.2,-1011.2,0
2023-07-12,close,bps,0.64,41.5,4439.3,4467.7,4472.2,14.8,4400.0,4480.0,4440.0,0.15,0.1,12.4,7.4,1
2023-07-12,close,bcs,0.64,41.5,4439.3,4467.7,4472.2,14.8,4400.0,4480.0,4440.0,7.15,6.95,712.4,692.4,1
2023-07-12,close,ic,0.64,41.5,4439.3,4467.7,4472.2,14.8,4400.0,4480.0,4440.0,7.3,7.05,724.8,699.8,1
2023-07-12,close,ifly,0.64,41.5,4439.3,4467.7,4472.2,14.8,4400.0,4480.0,4440.0,21.7,21.0,-335.2,-405.2,0
2023-07-12,open,bps,0.64,41.5,4439.3,4467.7,4472.2,14.8,4425.0,4510.0,4470.0,0.45,0.4,42.4,37.4,1
2023-07-12,open,bcs,0.64,41.5,4439.3,4467.7,4472.2,14.8,4425.0,4510.0,4470.0,1.05,0.95,102.4,92.4,1
2023-07-12,open,ic,0.64,41.5,4439.3,4467.7,4472.2,14.8,4425.0,4510.0,4470.0,1.5,1.35,144.8,129.8,1
2023-07-12,open,ifly,0.64,41.5,4439.3,4467.7,4472.2,14.8,4425.0,4510.0,4470.0,16.62,16.2,1441.3,1398.8,1
2023-07-13,close,bps,0.432,38.1,4472.2,4491.5,4510.0,13.5,4435.0,4510.0,4470.0,0.23,0.15,19.9,12.4,1
2023-07-13,close,bcs,0.432,38.1,4472.2,4491.5,4510.0,13.5,4435.0,4510.0,4470.0,1.82,1.75,175.9,168.4,1
2023-07-13,close,ic,0.432,38.1,4472.2,4491.5,4510.0,13.5,4435.0,4510.0,4470.0,2.05,1.9,195.8,180.8,1
2023-07-13,close,ifly,0.432,38.1,4472.2,4491.5,4510.0,13.5,4435.0,4510.0,4470.0,17.6,17.15,-745.2,-790.2,0
2023-07-13,open,bps,0.432,38.1,4472.2,4491.5,4510.0,13.5,4455.0,4530.0,4490.0,0.82,0.75,79.9,72.4,1
2023-07-13,open,bcs,0.432,38.1,4472.2,4491.5,4510.0,13.5,4455.0,4530.0,4490.0,0.2,0.15,17.4,12.4,1
2023-07-13,open,ic,0.432,38.1,4472.2,4491.5,4510.0,13.5,4455.0,4530.0,4490.0,1.02,0.9,97.3,84.8,1
2023-07-13,open,ifly,0.432,38.1,4472.2,4491.5,4510.0,13.5,4455.0,4530.0,4490.0,14.53,14.2,-556.7,-589.2,0
2023-07-14,close,bps,0.101,38.7,4510.0,4514.6,4505.4,13.6,4470.0,4550.0,4510.0,0.32,0.25,29.9,22.4,1
2023-07-14,close,bcs,0.101,38.7,4510.0,4514.6,4505.4,13.6,4470.0,4550.0,4510.0,0.7,0.65,67.4,62.4,1
2023-07-14,close,ic,0.101,38.7,4510.0,4514.6,4505.4,13.6,4470.0,4550.0,4510.0,1.02,0.9,97.3,84.8,1
2023-07-14,close,ifly,0.101,38.7,4510.0,4514.6,4505.4,13.6,4470.0,4550.0,4510.0,15.05,14.7,1041.8,1006.8,1
2023-07-14,open,bps,0.101,38.7,4510.0,4514.6,4505.4,13.6,4475.0,4555.0,4515.0,0.45,0.4,42.4,37.4,1
2023-07-14,open,bcs,0.101,38.7,4510.0,4514.6,4505.4,13.6,4475.0,4555.0,4515.0,0.4,0.35,37.4,32.4,1
2023-07-14,open,ic,0.101,38.7,4510.0,4514.6,4505.4,13.6,4475.0,4555.0,4515.0,0.85,0.75,79.8,69.8,1
2023-07-14,open,ifly,0.101,38.7,4510.0,4514.6,4505.4,13.6,4475.0,4555.0,4515.0,14.5,14.2,486.8,456.8,1
2023-07-17,close,bps,0.076,37.9,4505.4,4508.9,4522.8,13.3,4470.0,4545.0,4505.0,0.3,0.25,27.4,22.4,1
2023-07-17,close,bcs,0.076,37.9,4505.4,4508.9,4522.8,13.3,4470.0,4545.0,4505.0,0.2,0.15,17.4,12.4,1
2023-07-17,close,ic,0.076,37.9,4505.4,4508.9,4522.8,13.3,4470.0,4545.0,4505.0,0.5,0.4,44.8,34.8,1
2023-07-17,close,ifly,0.076,37.9,4505.4,4508.9,4522.8,13.3,4470.0,4545.0,4505.0,14.25,13.95,-359.2,-389.2,0
2023-07-17,open,bps,0.076,37.9,4505.4,4508.9,4522.8,13.3,4470.0,4545.0,4510.0,0.3,0.25,27.4,22.4,1
2023-07-17,open,bcs,0.076,37.9,4505.4,4508.9,4522.8,13.3,4470.0,4545.0,4510.0,0.2,0.15,17.4,12.4,1
2023-07-17,open,ic,0.076,37.9,4505.4,4508.9,4522.8,13.3,4470.0,4545.0,4510.0,0.5,0.4,44.8,34.8,1
2023-07-17,open,ifly,0.076,37.9,4505.4,4508.9,4522.8,13.3,4470.0,4545.0,4510.0,14.05,13.85,120.8,100.8,1
2023-07-18,close,bps,-0.022,38.4,4522.8,4521.8,4555.0,13.5,4485.0,4560.0,4525.0,0.6,0.55,57.4,52.4,1
2023-07-18,close,bcs,-0.022,38.4,4522.8,4521.8,4555.0,13.5,4485.0,4560.0,4525.0,0.1,0.05,7.4,2.4,1
2023-07-18,close,ic,-0.022,38.4,4522.8,4521.8,4555.0,13.5,4485.0,4560.0,4525.0,0.7,0.6,64.8,54.8,1
2023-07-18,close,ifly,-0.022,38.4,4522.8,4521.8,4555.0,13.5,4485.0,4560.0,4525.0,14.55,14.35,-1050.2,-1070.2,0
2023-07-18,open,bps,-0.022,38.4,4522.8,4521.8,4555.0,13.5,4485.0,4560.0,4520.0,0.6,0.55,57.4,52.4,1
2023-07-18,open,bcs,-0.022,38.4,4522.8,4521.8,4555.0,13.5,4485.0,4560.0,4520.0,0.1,0.05,7.4,2.4,1
2023-07-18,open,ic,-0.022,38.4,4522.8,4521.8,4555.0,13.5,4485.0,4560.0,4520.0,0.7,0.6,64.8,54.8,1
2023-07-18,open,ifly,-0.022,38.4,4522.8,4521.8,4555.0,13.5,4485.0,4560.0,4520.0,13.78,13.5,-1127.7,-1155.2,0
2023-07-19,close,bps,0.195,38.2,4555.0,4563.9,4565.7,13.3,4515.0,4595.0,4555.0,0.12,0.05,9.9,2.4,1
2023-07-19,close,bcs,0.195,38.2,4555.0,4563.9,4565.7,13.3,4515.0,4595.0,4555.0,0.9,0.85,87.4,82.4,1
2023-07-19,close,ic,0.195,38.2,4555.0,4563.9,4565.7,13.3,4515.0,4595.0,4555.0,1.03,0.9,97.3,84.8,1
2023-07-19,close,ifly,0.195,38.2,4555.0,4563.9,4565.7,13.3,4515.0,4595.0,4555.0,15.9,15.6,512.8,482.8,1
2023-07-19,open,bps,0.195,38.2,4555.0,4563.9,4565.7,13.3,4525.0,4600.0,4565.0,0.3,0.25,27.4,22.4,1
2023-07-19,open,bcs,0.195,38.2,4555.0,4563.9,4565.7,13.3,4525.0,4600.0,4565.0,0.55,0.5,52.4,47.4,1
2023-07-19,open,ic,0.195,38.2,4555.0,4563.9,4565.7,13.3,4525.0,4600.0,4565.0,0.85,0.75,79.8,69.8,1
2023-07-19,open,ifly,0.195,38.2,4555.0,4563.9,4565.7,13.3,4525.0,4600.0,4565.0,14.7,14.45,1392.8,1367.8,1
2023-07-20,close,bps,-0.248,39.6,4565.7,4554.4,4534.9,13.8,4525.0,4605.0,4565.0,0.83,0.75,79.9,72.4,1
2023-07-20,close,bcs,-0.248,39.6,4565.7,4554.4,4534.9,13.8,4525.0,4605.0,4565.0,0.15,0.1,12.4,7.4,1
2023-07-20,close,ic,-0.248,39.6,4565.7,4554.4,4534.9,13.8,4525.0,4605.0,4565.0,0.98,0.85,92.3,79.8,1
2023-07-20,close,ifly,-0.248,39.6,4565.7,4554.4,4534.9,13.8,4525.0,4605.0,4565.0,15.17,14.85,-987.7,-1020.2,0
2023-07-20,open,bps,-0.248,39.6,4565.7,4554.4,4534.9,13.8,4515.0,4595.0,4555.0,0.35,0.25,32.4,22.4,1
2023-07-20,open,bcs,-0.248,39.6,4565.7,4554.4,4534.9,13.8,4515.0,4595.0,4555.0,0.38,0.3,34.9,27.4,1
2023-07-20,open,ic,-0.248,39.6,4565.7,4554.4,4534.9,13.8,4515.0,4595.0,4555.0,0.73,0.55,67.3,49.8,1
2023-07-20,open,ifly,-0.248,39.6,4565.7,4554.4,4534.9,13.8,4515.0,4595.0,4555.0,14.9,14.7,-528.2,-548.2,0
2023-07-21,close,bps,0.337,40.0,4534.9,4550.2,4536.3,14.0,4495.0,4575.0,4535.0,0.25,0.2,22.4,17.4,1
2023-07-21,close,bcs,0.337,40.0,4534.9,4550.2,4536.3,14.0,4495.0,4575.0,4535.0,1.35,1.3,132.4,127.4,1
2023-07-21,close,ic,0.337,40.0,4534.9,4550.2,4536.3,14.0,4495.0,4575.0,4535.0,1.6,1.5,154.8,144.8,1
2023-07-21,close,ifly,0.337,40.0,4534.9,4550.2,4536.3,14.0,4495.0,4575.0,4535.0,16.52,16.1,1513.3,1470.8,1
2023-07-21,open,bps,0.337,40.0,4534.9,4550.2,4536.3,14.0,4510.0,4590.0,4550.0,0.7,0.65,67.4,62.4,1
2023-07-21,open,bcs,0.337,40.0,4534.9,4550.2,4536.3,14.0,4510.0,4590.0,4550.0,0.43,0.35,39.9,32.4,1
2023-07-21,open,ic,0.337,40.0,4534.9,4550.2,4536.3,14.0,4510.0,4590.0,4550.0,1.12,1.0,107.3,94.8,1
2023-07-21,open,ifly,0.337,40.0,4534.9,4550.2,4536.3,14.0,4510.0,4590.0,4550.0,14.9,14.65,118.8,93.8,1
2023-07-24,close,bps,0.155,38.9,4536.3,4543.4,4554.6,13.6,4495.0,4575.0,4535.0,0.1,0.05,7.4,2.4,1
2023-07-24,close,bcs,0.155,38.9,4536.3,4543.4,4554.6,13.6,4495.0,4575.0,4535.0,1.02,0.95,99.9,92.4,1
2023-07-24,close,ic,0.155,38.9,4536.3,4543.4,4554.6,13.6,4495.0,4575.0,4535.0,1.12,1.0,107.3,94.8,1
2023-07-24,close,ifly,0.155,38.9,4536.3,4543.4,4554.6,13.6,4495.0,4575.0,4535.0,16.85,16.5,-284.2,-319.2,0
2023-07-24,open,bps,0.155,38.9,4536.3,4543.4,4554.6,13.6,4505.0,4580.0,4545.0,0.18,0.1,14.9,7.4,1
2023-07-24,open,bcs,0.155,38.9,4536.3,4543.4,4554.6,13.6,4505.0,4580.0,4545.0,0.57,0.5,54.9,47.4,1
2023-07-24,open,ic,0.155,38.9,4536.3,4543.4,4554.6,13.6,4505.0,4580.0,4545.0,0.75,0.6,69.8,54.8,1
2023-07-24,open,ifly,0.155,38.9,4536.3,4543.4,4554.6,13.6,4505.0,4580.0,4545.0,14.48,14.2,478.3,450.8,1
2023-07-25,close,bps,0.012,39.9,4554.6,4555.2,4567.5,13.9,4515.0,4595.0,4555.0,0.35,0.3,32.4,27.4,1
2023-07-25,close,bcs,0.012,39.9,4554.6,4555.2,4567.5,13.9,4515.0,4595.0,4555.0,0.12,0.05,9.9,2.4,1
2023-07-25,close,ic,0.012,39.9,4554.6,4555.2,4567.5,13.9,4515.0,4595.0,4555.0,0.48,0.35,42.3,29.8,1
2023-07-25,close,ifly,0.012,39.9,4554.6,4555.2,4567.5,13.9,4515.0,4595.0,4555.0,14.6,14.45,208.8,193.8,1
2023-07-25,open,bps,0.012,39.9,4554.6,4555.2,4567.5,13.9,4515.0,4595.0,4555.0,0.35,0.3,32.4,27.4,1
2023-07-25,open,bcs,0.012,39.9,4554.6,4555.2,4567.5,13.9,4515.0,4595.0,4555.0,0.12,0.05,9.9,2.4,1
2023-07-25,open,ic,0.012,39.9,4554.6,4555.2,4567.5,13.9,4515.0,4595.0,4555.0,0.48,0.35,42.3,29.8,1
2023-07-25,open,ifly,0.012,39.9,4554.6,4555.2,4567.5,13.9,4515.0,4595.0,4555.0,14.6,14.45,208.8,193.8,1
2023-07-26,close,bps,-0.186,39.9,4567.5,4559.0,4566.8,13.9,4530.0,4605.0,4565.0,2.95,2.8,292.4,277.4,1
2023-07-26,close,bcs,-0.186,39.9,4567.5,4559.0,4566.8,13.9,4530.0,4605.0,4565.0,1.65,1.6,162.4,157.4,1
2023-07-26,close,ic,-0.186,39.9,4567.5,4559.0,4566.8,13.9,4530.0,4605.0,4565.0,4.6,4.4,454.8,434.8,1
2023-07-26,close,ifly,-0.186,39.9,4567.5,4559.0,4566.8,13.9,4530.0,4605.0,4565.0,18.75,18.4,1694.8,1659.8,1
2023-07-26,open,bps,-0.186,39.9,4567.5,4559.0,4566.8,13.9,4520.0,4600.0,4560.0,1.9,1.8,187.4,177.4,1
2023-07-26,open,bcs,-0.186,39.9,4567.5,4559.0,4566.8,13.9,4520.0,4600.0,4560.0,2.23,2.15,219.9,212.4,1
2023-07-26,open,ic,-0.186,39.9,4567.5,4559.0,4566.8,13.9,4520.0,4600.0,4560.0,4.12,3.95,407.3,389.8,1
2023-07-26,open,ifly,-0.186,39.9,4567.5,4559.0,4566.8,13.9,4520.0,4600.0,4560.0,18.7,18.2,1189.8,1139.8,1
2023-07-27,close,bps,0.69,37.9,4566.8,4598.3,4537.4,13.2,4530.0,4605.0,4565.0,0.1,0.05,7.4,2.4,1
2023-07-27,close,bcs,0.69,37.9,4566.8,4598.3,4537.4,13.2,4530.0,4605.0,4565.0,5.55,5.4,552.4,537.4,1
2023-07-27,close,ic,0.69,37.9,4566.8,4598.3,4537.4,13.2,4530.0,4605.0,4565.0,5.65,5.45,559.8,539.8,1
2023-07-27,close,ifly,0.69,37.9,4566.8,4598.3,4537.4,13.2,4530.0,4605.0,4565.0,21.8,21.1,-325.2,-395.2,0
2023-07-27,open,bps,0.69,37.9,4566.8,4598.3,4537.4,13.2,4560.0,4635.0,4600.0,0.4,0.35,-2221.6,-2226.6,0
2023-07-27,open,bcs,0.69,37.9,4566.8,4598.3,4537.4,13.2,4560.0,4635.0,4600.0,0.4,0.35,37.4,32.4,1
2023-07-27,open,ic,0.69,37.9,4566.8,4598.3,4537.4,13.2,4560.0,4635.0,4600.0,0.8,0.7,-2184.2,-2194.2,0
2023-07-27,open,ifly,0.69,37.9,4566.8,4598.3,4537.4,13.2,4560.0,4635.0,4600.0,14.15,13.8,-1090.2,-1125.2,0
2023-07-28,close,bps,0.625,41.2,4537.4,4565.8,4582.2,14.4,4495.0,4580.0,4535.0,0.1,0.05,7.4,2.4,1
2023-07-28,close,bcs,0.625,41.2,4537.4,4565.8,4582.2,14.4,4495.0,4580.0,4535.0,4.75,4.65,249.4,239.4,1
2023-07-28,close,ic,0.625,41.2,4537.4,4565.8,4582.2,14.4,4495.0,4580.0,4535.0,4.85,4.7,256.8,241.8,1
2023-07-28,close,ifly,0.625,41.2,4537.4,4565.8,4582.2,14.4,4495.0,4580.0,4535.0,22.32,21.8,-272.7,-325.2,0
2023-07-28,open,bps,0.625,41.2,4537.4,4565.8,4582.2,14.4,4525.0,4605.0,4565.0,0.45,0.4,42.4,37.4,1
2023-07-28,open,bcs,0.625,41.2,4537.4,4565.8,4582.2,14.4,4525.0,4605.0,4565.0,0.57,0.5,54.9,47.4,1
2023-07-28,open,ic,0.625,41.2,4537.4,4565.8,4582.2,14.4,4525.0,4605.0,4565.0,1.02,0.9,97.3,84.8,1
2023-07-28,open,ifly,0.625,41.2,4537.4,4565.8,4582.2,14.4,4525.0,4605.0,4565.0,15.28,14.9,-200.7,-238.2,0
2023-07-31,close,bps,0.057,38.5,4582.2,4584.8,4589.0,13.3,4545.0,4620.0,4580.0,0.38,0.3,34.9,27.4,1
2023-07-31,close,bcs,0.057,38.5,4582.2,4584.8,4589.0,13.3,4545.0,4620.0,4580.0,0.45,0.4,42.4,37.4,1
2023-07-31,close,ic,0.057,38.5,4582.2,4584.8,4589.0,13.3,4545.0,4620.0,4580.0,0.83,0.7,77.3,64.8,1
2023-07-31,close,ifly,0.057,38.5,4582.2,4584.8,4589.0,13.3,4545.0,4620.0,4580.0,15.15,14.85,613.8,583.8,1
2023-07-31,open,bps,0.057,38.5,4582.2,4584.8,4589.0,13.3,4545.0,4625.0,4585.0,0.38,0.3,34.9,27.4,1
